Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207)
7.582722289114422e-07,0.9233844156131845,0.0,3.0487912686062896e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7225516596128014,0.9978295006400874,0.0,0.0,0.2599037871541717,0.2135013188499029,0.04631685693588054,8.561136838822698e-05,0.0021704992074732493
8.077584398244591e-07,0.9255911758735655,0.0,3.247760643656727e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7082068588059576,0.9978295006301603,0.0,0.0,0.27424858796101553,0.22522087900132523,0.04894352382262558,8.418513706466807e-05,0.002170499207451696
8.57244650737476e-07,0.9277541241916144,0.0,3.4467300187051746e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6941468490175356,0.9978295006202335,0.0,0.0,0.28830859774943746,0.23669878792288096,0.05152702274817943,8.278707837707992e-05,0.0021704992074301557
9.067308616504929e-07,0.9298741315681887,0.0,3.645699393751627e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6803659761871726,0.9978295006103067,0.0,0.0,0.3020894705798004,0.24793984861550053,0.05406820533159538,8.141663270454698e-05,0.0021704992074084322
9.562170725635098e-07,0.9319520491405234,0.0,3.844668768796087e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6668586980703944,0.9978295006003799,0.0,0.0,0.31559674869657856,0.2589487690906936,0.05656790635459649,8.007325128838127e-05,0.0021704992073868137
9.999999999999997e-07,0.9339887141496506,0.0,4.020706932738067e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6551318898583316,0.9978295005915968,0.0,0.0,0.32732355690864157,0.2684990627459147,0.058745587334372795,7.890682835408574e-05,0.0021704992073679655
1.0057032834765267e-06,0.9339887141496506,0.0,4.0436381438385526e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6536195829574645,0.9978295005904527,0.0,0.0,0.3288358638095087,0.26973016345872797,0.05902694395445321,7.875639632752981e-05,0.0021704992073655234
1.0551894943895435e-06,0.9359849439359511,0.0,4.2426075188790225e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6406433066618024,0.997829500580526,0.0,0.0,0.341812140105171,0.28028855448665596,0.061446120077357516,7.746554115755364e-05,0.002170499207343796
1.1046757053025604e-06,0.9379415431592147,0.0,4.4415768939174984e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6279246512532606,0.9978295005705997,0.0,0.0,0.3545307955137126,0.290628374675159,0.06382622066918081,7.620016937276886e-05,0.0021704992073216566
1.1541619162155773e-06,0.9398592965363711,0.0,4.640546268953977e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.615458501835885,0.9978295005606723,0.0,0.0,0.3669969449310884,0.30075396899647117,0.06616801616061087,7.495977400632427e-05,0.002170499207300695
1.2036481271285942e-06,0.9417389775464295,0.0,4.839515643988458e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6032398456117603,0.9978295005507446,0.0,0.0,0.3792156011552129,0.310669595687924,0.0684722616080288,7.37438592600557e-05,0.002170499207279843
1.253134338041611e-06,0.943581339554343,0.0,5.038485019020942e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5912637686285399,0.9978295005408195,0.0,0.0,0.3911916781384331,0.32037942901518957,0.0707396971831835,7.255194005989533e-05,0.0021704992072564453
1.302620548954628e-06,0.9453871262265189,0.0,5.237454394051428e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5795254552229024,0.997829500530893,0.0,0.0,0.4029299915440705,0.32988755974849215,0.0729710482571798,7.138353839856377e-05,0.002170499207234456
1.3521067598676449e-06,0.9471570606899797,0.0,5.436423769079914e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5680201845695965,0.997829500520962,0.0,0.0,0.4144352621973767,0.33919799809199924,0.0751670259199111,7.023818546626175e-05,0.0021704992072169083
1.4015929707806617e-06,0.9488918580595382,0.0,5.6353931441064e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5567433304511695,0.997829500511037,0.0,0.0,0.42571211631580347,0.34831467387394915,0.0773283270145015,6.911542735281888e-05,0.002170499207193546
1.4510791816936786e-06,0.9505922127994536,0.0,5.834362519130886e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5456903580576535,0.9978295005011122,0.0,0.0,0.43676508870931935,0.35724143927550006,0.07945563461961855,6.801481420078687e-05,0.002170499207169951
1.4956167715153938e-06,0.952093650518173,0.0,6.01343495665121e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.535930425897419,0.9978295004921754,0.0,0.0,0.4465250208695541,0.3651162773073592,0.08134170073206613,6.704283012872498e-05,0.002170499207153033
1.540154361337109e-06,0.9535682342498798,0.0,6.192507394169914e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5263450571284505,0.9978295004832425,0.0,0.0,0.45611038963852246,0.3728430480066004,0.08320125351977668,6.608811214537721e-05,0.0021704992071323766
1.5846919511588242e-06,0.9550164436874314,0.0,6.371579831686997e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5169311296729532,0.99782950047431,0.0,0.0,0.4655243170940199,0.38042440347187306,0.08503476326937777,6.515035276903492e-05,0.0021704992071112463
1.6292295409805393e-06,0.9564387509356271,0.0,6.550652269202454e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5076855771293873,0.9978295004653681,0.0,0.0,0.4747698696375857,0.3878629485085652,0.0868426918835625,6.422924545804855e-05,0.0021704992070993995
1.6734264836852977e-06,0.9578250306314882,0.0,6.72835506570497e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.4986742178432384,0.9978295004565072,0.0,0.0,0.48378122892373465,0.39510594612311684,0.08861195144840274,6.333135221506081e-05,0.002170499207075188
1.717623426390056e-06,0.9591867035633495,0.0,6.906057862205885e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.4898228111683806,0.9978295004476537,0.0,0.0,0.49263263559859233,0.4022132844273502,0.09035690189068071,6.244928056150087e-05,0.0021704992070436936
1.7618203690948144e-06,0.9605242067961991,0.0,7.083760658705202e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.48112851800438805,0.9978295004387768,0.0,0.0,0.5013269287625849,0.40918737513414305,0.09207797088105009,6.158274739193542e-05,0.0021704992070352715
1.8060173117995728e-06,0.9618379691033802,0.0,7.261463455202918e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.4725885496169582,0.9978295004298966,0.0,0.0,0.5098668971500148,0.41603058716849295,0.09377557850552966,6.07314759923035e-05,0.0021704992070305036
1.8502142545043312e-06,0.9631284120756427,0.0,7.439166251699033e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.4642001668076794,0.9978295004210506,0.0,0.0,0.5182552799592937,0.42274524736996943,0.095450137390373,5.989519895123745e-05,0.002170499206991347
1.8944111972090895e-06,0.9643959495913598,0.0,7.616869048193548e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.45596067905480736,0.9978295004121828,0.0,0.0,0.5264947677121656,0.4293336412313995,0.09710205283187377,5.9073648892406647e-05,0.0021704992069740635
1.9386081399138477e-06,0.96564098778674,0.0,7.794571844686461e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.44786744319501776,0.9978295004032861,0.0,0.0,0.5345880035719552,0.4357980140153207,0.09873172299468652,5.826656194801464e-05,0.002170499206985486
1.982805082618606e-06,0.9668639268035797,0.0,7.972274641177774e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.43991786329662486,0.9978295003944396,0.0,0.0,0.5425375834703482,0.44214057085632763,0.10033953893065696,5.747368336360592e-05,0.002170499206946764
2.027002025323364e-06,0.9680651583432301,0.0,8.149977437667481e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.43210938963791834,0.9978295003855934,0.0,0.0,0.5503460571290548,0.4483634776336415,0.10192588473288605,5.669476252718248e-05,0.0021704992069081696
2.071198968028122e-06,0.96924506773486,0.0,8.327680234155589e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.42443951745187297,0.9978295003766425,0.0,0.0,0.5580159293151002,0.4544688620421221,0.10349113772496962,5.5929548008351696e-05,0.0021704992069735856
2.11231309818983e-06,0.9703238655408766,0.0,8.492987955860541e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.4174269108590367,0.9978295003684512,0.0,0.0,0.5650285359079362,0.4600447065760714,0.10492859952997242,5.5229801892524e-05,0.0021704992068996205
2.1534272283515382e-06,0.9713848389944912,0.0,8.658295677564106e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.41053016849627566,0.9978295003603527,0.0,0.0,0.5719252782706975,0.4655223142800648,0.10634842247407379,5.454151655881966e-05,0.0021704992067327093
2.1945413585132463e-06,0.972428282875055,0.0,8.823603399266281e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.40374737608393,0.9978295003519957,0.0,0.0,0.5787080706830431,0.47090331124892143,0.10775089493375893,5.3864500362706974e-05,0.0021704992068242546
2.2356554886749543e-06,0.9734544865733027,0.0,8.988911120967069e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.39707665091298977,0.9978295003435298,0.0,0.0,0.5853787958539834,0.4761892967575259,0.10913630053121948,5.319856523804324e-05,0.002170499207024672
2.2767696188366624e-06,0.9744637352208405,0.0,9.154218842666464e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.390516141542672,0.9978295003354769,0.0,0.0,0.591939305224301,0.48138184351148594,0.11050491817958785,5.2543533227230384e-05,0.00217049920681225
2.3178837489983704e-06,0.9754563086276934,0.0,9.319526564364473e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.38406402698494874,0.997829500327292,0.0,0.0,0.5983914197820244,0.48648249835363017,0.11185702220640324,5.189922199106334e-05,0.0021704992067318666
2.3548864661439074e-06,0.9763355941251938,0.0,9.468303513891494e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.3783483220214192,0.9978295003197946,0.0,0.0,0.6041071247455537,0.490995776827887,0.11306001955760438,5.1328360062487435e-05,0.0021704992067903563
2.3918891832894445e-06,0.9772017946126257,0.0,9.61708046341739e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.3727176819416432,0.9978295003123768,0.0,0.0,0.6097377648253299,0.495436946026567,0.11425005288732215,5.076591144056686e-05,0.002170499206769365
