Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73)
0.00020841855589055655,0.6287822373412124,4.84404552805223e-06,4.1690105746122855e-07,1.898146098244317e-06,0.0011851279350237472,0.0,0.0,0.0005177380551472967,3.8433691763850286e-05,9.104847979047218e-05,5.6318274071253735e-09,3.550928233922318e-09,2.2324766339953617e-23,2.202343187690111e-18,2.199558271342911e-16,8.494406499617009e-13,6.789323144924446e-05,1.1731524515217478e-18,3.0533707404876674e-14,5.135357224340938e-14,3.917347381734931e-21,2.178131570020549e-17,5.753998686766958e-13,5.84960512248924e-13,9.564954700457409e-18,1.938437412780679e-20,1.1168121788120091e-19,5.841063794178762e-23,6.48240567934397e-25,5.313991121770302e-11,1.9324379275650065e-22,1.3979552652140276e-19,1.3040553560464686e-18,3.76,0.0,0.6806168457564684,0.9988025711621301,0.00047876133570051184,6.178513152228473e-14,0.1091331913500824,0.08275821323262693,0.025829533579805213,1.873621809304366e-07,0.00020330378955702214,0.00011613487967895938,2.804491200119035e-11,1.3413339342232906e-12,3.913343031598338e-15,0.00013066713364815515,1.960860860865114e-12,2.1689144431938647e-13,1.1795111008843835e-07,2.369471365937499e-12,2.499792170462951e-13,3.858304736126672e-18,1.1024168690714506e-12,9.16195382337073e-15,4.913634304494004e-13,4.519826578071786e-12,1.9182040531008693e-19,2.3968860467662466e-18,4.968242304842362e-10,2.2954954361428503e-13,6.92081083400009e-05,3.587945236047118e-05,3.0549978834859204e-05,3.441195729135155e-06,0.0003132118225276386,0.004522470496572727,0.0017892055006031036,2.4243983831760933e-06,1.0490239584539484e-06,5.479752377900172e-07,3.8115841079639312e-06
0.00021167186783495678,0.6289636602505467,4.971896387640564e-06,4.2900133127093964e-07,1.963821718434465e-06,0.0012321681976810459,0.0,0.0,0.0005337801417693565,4.040771490584416e-05,9.481284096520469e-05,6.146763436550059e-09,3.753274383645662e-09,2.4256800023830876e-23,2.3306236204158726e-18,2.3989796918076675e-16,9.30261663457372e-13,6.995603739303209e-05,1.2784077175054282e-18,3.192807375615035e-14,5.6688708891919627e-14,4.325708714750551e-21,2.3755484236791788e-17,6.416298096658596e-13,6.184394262682233e-13,1.0795867442680944e-17,2.1986074128296006e-20,1.2832841218184547e-19,7.142701469240894e-23,7.67725447505159e-25,5.644276614538345e-11,2.205794744812182e-22,1.5770124138007647e-19,1.5356393300278708e-18,3.76,0.0,0.6787750025487729,0.998766634757205,0.0005013155112893251,7.110956683481645e-14,0.11071086636203478,0.08390519288735025,0.026241381435420524,1.8697900653019706e-07,0.00020329647271037955,0.00011968933213295739,2.8904972842039302e-11,1.3506363200695888e-12,3.9662926044636435e-15,0.00013364936959792337,2.083178288041593e-12,2.3036774223139385e-13,1.2297671053669335e-07,2.5167957595963908e-12,2.6065017007328547e-13,4.097654299193384e-18,1.1708584739223624e-12,9.730769956846604e-15,5.218696099604424e-13,4.800459348095716e-12,2.037199583980233e-19,2.545576572601608e-18,5.360070672019043e-10,2.331340200089012e-13,7.13637587713274e-05,3.8131331788948114e-05,3.1359319036578395e-05,3.537288895440921e-06,0.0003223546587316671,0.004709277253853756,0.0018637454007923192,2.5191061615405616e-06,1.088254982449821e-06,5.72298790962917e-07,3.98018922158249e-06
0.00021492517977935702,0.6291448236691689,5.1010603429229225e-06,4.412785187498237e-07,2.030915272280405e-06,0.0012803358627186006,0.0,0.0,0.0005499452764329074,4.244886740375428e-05,9.866524028067401e-05,6.699505841000719e-09,3.963842147872116e-09,2.6302384919922803e-23,2.464237307088338e-18,2.612460373620659e-16,1.0168278621020534e-12,7.204711247174658e-05,1.391772934472767e-18,3.336223217123595e-14,6.248366354020177e-14,4.769417717764324e-21,2.5868706234882945e-17,7.140907734264857e-13,6.53259217839159e-13,1.2162478470635254e-17,2.488786813716804e-20,1.4708653455910006e-19,8.700166421048914e-23,9.064350314693415e-25,5.988220223574749e-11,2.511338984029022e-22,1.7755000434251692e-19,1.8031863620099916e-18,3.76,0.0,0.6769302662450988,0.9987299864662185,0.0005246468143819737,8.162170604742416e-14,0.11228473916042582,0.08504683883220034,0.026654382157064383,1.865945862227806e-07,0.00020328901096321772,0.0001232941382152861,2.9777243091077656e-11,1.3598988332140818e-12,4.018954483201321e-15,0.0001366378788786975,2.2110180752563413e-12,2.4444853561807353e-13,1.2815824050559288e-07,2.6707331743741337e-12,2.716052509717422e-13,4.347706315308554e-18,1.2423641485990153e-12,1.0325052023241663e-14,5.537415566440882e-13,5.0936569316099306e-12,2.1615159655808556e-19,2.700915753358885e-18,5.775920028423136e-10,2.367263336952315e-13,7.355284574721688e-05,4.049193413088422e-05,3.21772128233214e-05,3.6345911718492057e-06,0.0003316300390351528,0.004900813151356095,0.001940242436518875,2.6159014610086646e-06,1.128347665017883e-06,5.972893834684977e-07,4.153270021117488e-06
0.00021785316052931722,0.6293076502044355,5.218390764233042e-06,4.5247698187829544e-07,2.0925040788609214e-06,0.0013246562779357142,0.0,0.0,0.0005645905701775168,4.434364000372868e-05,0.00010220797465376246,7.230999967915967e-09,4.160517741215905e-09,2.827723839411308e-23,2.589145063401377e-18,2.8171560412810924e-16,1.099847100101253e-12,7.39531416850654e-05,1.5011685912139187e-18,3.4687349307636845e-14,6.81183686188363e-14,5.201020802044332e-21,2.7894852951584285e-17,7.850001923126485e-13,6.857644159036194e-13,1.3518743545520806e-17,2.777984595168348e-20,1.6595378636045345e-19,1.0356244860778431e-22,1.0498660852155815e-24,6.309612161022357e-11,2.8162954279232355e-22,1.9721617179478492e-19,2.0786390570175898e-18,3.76,0.0,0.6752674833130213,0.9986963942545943,0.0005463233022912572,9.219806116626777e-14,0.11369797472205735,0.08606972030695999,0.027027106280383982,1.8624752678638535e-07,0.00020328217148311695,0.00012658140086270996,3.0572697418923945e-11,1.3682008122766288e-12,4.066102504893301e-15,0.00013933236401763313,2.3309239176082593e-12,2.576519592131395e-13,1.32957618608018e-07,2.815082785427989e-12,2.8170830243742585e-13,4.5821473441046e-18,1.309408955622065e-12,1.0882260383477452e-14,5.836252062247259e-13,5.368564413818528e-12,2.278071153342117e-19,2.8465569574039433e-18,6.171596755838564e-10,2.3996644242628085e-13,7.555167407210592e-05,4.271240990986297e-05,3.292039768495687e-05,3.7231742183078216e-06,0.0003400896269920007,0.005077270202518202,0.0020107793711040137,2.7047889123245237e-06,1.1651639459448994e-06,6.20351399926006e-07,4.312859906297735e-06
0.00022078114127927742,0.6294702689570352,5.336708203818393e-06,4.6381438495666976e-07,2.155224924606701e-06,0.0013698998745911078,0.0,0.0,0.000579319534784671,4.6293340648522206e-05,0.00010582257286567618,7.79633342672134e-09,4.364100672016786e-09,3.036785778116455e-23,2.7185494386452618e-18,3.03425546207556e-16,1.187886122021438e-12,7.588186664805282e-05,1.6179585663112344e-18,3.6045349130654323e-14,7.417528668378159e-14,5.665119153484473e-21,3.0043663947028374e-17,8.61654234241333e-13,7.193940209815581e-13,1.5004746676852127e-17,3.096073532192299e-20,1.868783688317328e-19,1.2290192628356146e-22,1.213084771015615e-24,6.64236496512703e-11,3.1520124399359892e-22,2.1872662573910315e-19,2.3908674300431576e-18,3.76,0.0,0.6736022723817141,0.9986622254662534,0.0005686550149101494,1.0392885230412728e-13,0.11510813217614888,0.08708820790805155,0.027400834416487503,1.858994291548313e-07,0.00020327521464383953,0.0001299092361251713,3.137798949724906e-11,1.3764701395420896e-12,4.113014353144727e-15,0.00014203094127726029,2.455543218002429e-12,2.7137096858135087e-13,1.3788829633738046e-07,2.9650729860327958e-12,2.920426734110868e-13,4.825713111597313e-18,1.3790664702497191e-12,1.1461183360767581e-14,6.146734357601121e-13,5.654185849281516e-12,2.399162812386215e-19,2.9978666971906243e-18,6.588379072898771e-10,2.4321350388324975e-13,7.757770370442427e-05,4.5026517093028036e-05,3.367006087676471e-05,3.8126922561924626e-06,0.0003486534533841228,0.005257614675416197,0.002082931312907616,2.7953403795504234e-06,1.20267006803914e-06,6.439532667850506e-07,4.476052089306406e-06
0.0002234163239542416,0.6296164490509479,5.444005007891037e-06,4.7413491240941e-07,2.2126327026377244e-06,0.0014114118392353442,0.0,0.0,0.0005926407607040908,4.8095156710329723e-05,0.00010913735970065885,8.335380742548998e-09,4.553323467107956e-09,3.2345969565210565e-23,2.8389246613909845e-18,3.2406511085652767e-16,1.2715541917524957e-12,7.763704453532355e-05,1.729737477102242e-18,3.729591276505259e-14,8.000835725221644e-14,6.112203053916422e-21,3.2086419977595165e-17,9.358439427740497e-13,7.50636196101702e-13,1.646162324477992e-17,3.409035792678755e-20,2.0762002954025878e-19,1.430130805641214e-22,1.3787961173098939e-24,6.95166139040308e-11,3.4824487719372726e-22,2.3977814777770807e-19,2.706748647553226e-18,3.76,0.0,0.6721014762547005,0.9986309808556435,0.0005893237480131517,1.1555638890824437e-13,0.11637464269850924,0.0880010613185404,0.02773807544800406,1.8558524301576713e-07,0.00020326885320169418,0.0001329388944923875,3.2111143520558667e-11,1.3838844802813405e-12,4.15503186842532e-15,0.00014446278427743644,2.5718261096266703e-12,2.841692046745054e-13,1.424401264446068e-07,3.1049996579981943e-12,3.0154163721496815e-13,5.052904828111617e-18,1.4440440210728266e-12,1.2001211583368018e-14,6.436357025418173e-13,5.920618505204298e-12,2.512113912147394e-19,3.139004424975967e-18,6.982197789130229e-10,2.461420382605586e-13,7.942443661771041e-05,4.719147406496067e-05,3.4350101350335074e-05,3.89403825722265e-06,0.0003564485857980846,0.005423268856684668,0.002149259880533,2.8782461207310486e-06,1.2370111319684323e-06,6.656554537568893e-07,4.625989838352913e-06
0.00022605150662920577,0.6297624624199287,5.552038682492917e-06,4.845641665842668e-07,2.270939504357511e-06,0.0014536776265135264,0.0,0.0,0.000606017821416207,4.994163578862179e-05,0.00011251073129926587,8.904316787432527e-09,4.748310269866325e-09,3.4437603855042403e-23,2.963064270857015e-18,3.4578411397912817e-16,1.3595490909705977e-12,7.941045796271328e-05,1.8481627521356445e-18,3.8573571882385383e-14,8.622305073678744e-14,6.588689227500068e-21,3.4235896586370076e-17,1.0152349079854935e-12,7.828149946855418e-13,1.803997667292441e-17,3.749198342513373e-20,2.3031700751192645e-19,1.6602295057725113e-22,1.5642167529061143e-24,7.270349771110194e-11,3.8415968926396814e-22,2.6254363174276325e-19,3.059079746533269e-18,3.76,0.0,0.6705986586086692,0.9985992698710666,0.0006105417067462605,1.2827752159233515e-13,0.1176386610287796,0.08891030242678896,0.02807618037191074,1.8527019662811957e-07,0.00020326239683152744,0.00013600126263973812,3.285222875387808e-11,1.3912721205075027e-12,4.196855819517219e-15,0.00014689724963354886,2.692105549686476e-12,2.974043285351443e-13,1.4710195621874794e-07,3.249706108540662e-12,3.1122798813752687e-13,5.28782574490303e-18,1.5112349439669166e-12,1.2559635499045544e-14,6.735845516665544e-13,6.196127582202073e-12,2.628907674728451e-19,3.284943742017807e-18,7.394372065215347e-10,2.490766394231969e-13,8.129329576916152e-05,4.943639161848139e-05,3.503501466305537e-05,3.976103717281266e-06,0.00036432535670754385,0.005592108740782305,0.0022169166671342447,2.9624733270107666e-06,1.2719024101504124e-06,6.877924293694175e-07,4.778813672139111e-06
0.00022868668930416995,0.6299083097499029,5.660777341508042e-06,4.951001165172387e-07,2.3301347550465177e-06,0.001496699661535699,0.0,0.0,0.0006194449863695507,5.183277757474508e-05,0.00011594285623963751,9.504359933205593e-09,4.949136728295232e-09,3.662898462078137e-23,3.0910245080002744e-18,3.6861826258338726e-16,1.4519914461916598e-12,8.120203674112577e-05,1.973564338930919e-18,3.9878539821950144e-14,9.283930483216013e-14,7.096114262874853e-21,3.6495629088581325e-17,1.1000998773428256e-12,8.159418920826432e-13,1.974826482790621e-17,4.118523006194433e-20,2.551187219601218e-19,1.9228930598369425e-22,1.771313811892848e-24,7.598510394211186e-11,4.231384605710774e-22,2.871353048334328e-19,3.4514171361692007e-18,3.76,0.0,0.6690937959321079,0.9985670930345603,0.0006323175241758654,1.4217365267932757e-13,0.11890018762892784,0.08981590619969411,0.028415172934743174,1.8495428151330696e-07,0.00020325584563942633,0.00013909626821624214,3.3601227645624526e-11,1.398632943084306e-12,4.238485146662075e-15,0.0001493340186848422,2.8164672884015046e-12,3.1108557943239254e-13,1.5187551005395812e-07,3.399293493589118e-12,3.2110167724810916e-13,5.530637978685314e-18,1.580685785365577e-12,1.3136841969825094e-14,7.045407310433189e-13,6.48090396620498e-12,2.749624698311785e-19,3.4357853595886738e-18,7.825518373319912e-10,2.5201751101959934e-13,8.318432771874882e-05,5.17632360752847e-05,3.572460786609976e-05,4.058868828425757e-06,0.0003722822663898049,0.005764150158509372,0.002285910584771408,3.0480071978374602e-06,1.3073389501199716e-06,7.103622515375245e-07,4.934503444113782e-06
0.00023105835371163772,0.6300394309166439,5.759217412898405e-06,5.04671967434104e-07,2.3841603236078276e-06,0.0015360678528550209,0.0,0.0,0.0006315675053005604,5.357294812477105e-05,0.00011908213752876788,1.0072024798912941e-08,5.13493359264064e-09,3.868891307998388e-23,3.2094997700614877e-18,3.901517120656524e-16,1.5390900063780792e-12,8.282993101516648e-05,2.092673621551582e-18,4.107653382104618e-14,9.915436554609538e-14,7.580575840806255e-21,3.862652760100463e-17,1.1813907445835928e-12,8.465757674504562e-13,2.1404186476899084e-17,4.4775581939013705e-20,2.793700727616464e-19,2.1903794409919337e-22,1.9779836707301125e-24,7.902014900039195e-11,4.610049469231242e-22,3.109261902325696e-19,3.841887649444064e-18,3.76,0.0,0.6677376529332093,0.9985377361221475,0.000652399785191301,1.557554131543411e-13,0.12003343149884174,0.09062781911551783,0.028721044648243908,1.846692085085025e-07,0.00020324986860447946,0.0001419096187517389,3.428207839578729e-11,1.4052346589875764e-12,4.275784269567991e-15,0.00015152882175187464,2.9319546667329697e-12,3.2378783844723917e-13,1.5626865430601307e-07,3.5381795840791953e-12,3.301480119392754e-13,5.756051038544572e-18,1.645162529421665e-12,1.3672708995419563e-14,7.332798354131708e-13,6.745285198738423e-12,2.8616915112793188e-19,3.5758181314858885e-18,8.230290851376678e-10,2.5466982350553703e-13,8.490525393133866e-05,5.392907434409106e-05,3.6349075667487156e-05,4.133938308815795e-06,0.00037951067270076977,0.005921736930691115,0.002349155397000636,3.1260914061040143e-06,1.3396934536621222e-06,7.310431768091711e-07,5.077055291451015e-06
0.0002334300181191055,0.630170418553577,5.858176360243774e-06,5.143268622046505e-07,2.4388864054043877e-06,0.0015760516800488085,0.0,0.0,0.000643721704517091,5.5349174662895565e-05,0.00012226925585955126,1.0666823153366719e-08,5.325570307058595e-09,4.085247214592893e-23,3.3311507455144446e-18,4.1264278533623784e-16,1.6299713949223148e-12,8.447243126235096e-05,2.2179702363834318e-18,4.2296969378794936e-14,1.0582709120281103e-13,8.092624361422158e-21,4.0852072216729365e-17,1.2675536830114166e-12,8.779940473222073e-13,2.3179424897288816e-17,4.8634786996279656e-20,3.0557500987344714e-19,2.4905646599038866e-22,2.2055836842600368e-24,8.213301237579424e-11,5.016681522231468e-22,3.3638073352785245e-19,4.2708583886212784e-18,3.76,0.0,0.6663798210188768,0.9985080029841802,0.0006729469716025208,1.704234378170182e-13,0.12116465771663251,0.09143674764631841,0.029027671462514545,1.843834198117432e-07,0.0002032438149906567,0.0001447492951119428,3.496931240524771e-11,1.4118144765272488e-12,4.312924138740449e-15,0.00015372501307813513,3.050882257715846e-12,3.3686583978197793e-13,1.607549383122539e-07,3.681176666608124e-12,3.3934538428208094e-13,5.9881082637260896e-18,1.7115422271380925e-12,1.422439179337215e-14,7.628671581069823e-13,7.017469941333495e-12,2.977061549060676e-19,3.719978439353923e-18,8.651407567712243e-10,2.573275242217735e-13,8.664421515211998e-05,5.616431349859528e-05,3.697701556019701e-05,4.209541409895864e-06,0.0003868014313631489,0.006081938800683493,0.0024134960884842965,3.2052078588922668e-06,1.3724806692597126e-06,7.520706468882712e-07,5.221890211157639e-06
0.00023580168252657326,0.6303012730711822,5.95762808590607e-06,5.240629999653274e-07,2.494302543347327e-06,0.001616652284125541,0.0,0.0,0.0006559033350208709,5.7161342822474954e-05,0.00012550432240036028,1.1289700493446735e-08,5.521095364574332e-09,4.310623153725812e-23,3.4560147236224805e-18,4.3611727140803953e-16,1.7247182351629057e-12,8.612948643370667e-05,2.3497213164666823e-18,4.3539995509973796e-14,1.1287364630445754e-13,8.633507222984673e-21,4.317482274906176e-17,1.3588046027716153e-12,9.102039288954344e-13,2.508115662910723e-17,5.277948583935485e-20,3.3386038244108e-19,2.8268556513440184e-22,2.455880686184223e-24,8.532414522306557e-11,5.452859727879521e-22,3.635918606123087e-19,4.741523547449618e-18,3.76,0.0,0.6650202866386479,0.9984778942956337,0.0006939651485416587,1.8624579567897177e-13,0.12229386656325278,0.09224267393817359,0.0293350702511747,1.8409691022633284e-07,0.00020323768493519593,0.00014761524534229845,3.566291707078996e-11,1.4183723144380822e-12,4.34990400472585e-15,0.00015592237209599967,3.173314046910242e-12,3.5032646803523806e-13,1.6533560718534936e-07,3.8283601189647446e-12,3.4869331743326276e-13,6.226930350946765e-18,1.779859541182905e-12,1.4792178456055135e-14,7.933181498905874e-13,7.297600344640481e-12,3.0957948174112146e-19,3.868341263247366e-18,9.089344396386105e-10,2.5999075738249893e-13,8.840124847311139e-05,5.847039724443849e-05,3.760826674965537e-05,4.285661245562873e-06,0.00039415321323544434,0.006244764900047441,0.0024789382761098077,3.2853426330564074e-06,1.4056957547297693e-06,7.734422197146001e-07,5.368986691547607e-06
0.00023817334693404104,0.6304319948499872,6.057545621001115e-06,5.338785880161821e-07,2.5503973766555256e-06,0.001657870597188524,0.0,0.0,0.0006681081328479753,5.90093008580197e-05,0.00012878744469203062,1.1941619975539647e-08,5.721555029803088e-09,4.544780964167563e-23,3.584127105043799e-18,4.606006370898513e-16,1.8234111086638296e-12,8.78010455778435e-05,2.4882027706458586e-18,4.480575912899162e-14,1.2031073118648762e-13,9.204518572664333e-21,4.5597272527191285e-17,1.4553646847346815e-12,9.432121979973178e-13,2.7116900982860326e-17,5.722710362856679e-20,3.643590036160551e-19,3.2029452902014572e-22,2.7307559665000266e-24,8.859395399354229e-11,5.920216849566138e-22,3.926561201173632e-19,5.2572855209899115e-18,3.76,0.0,0.6636590374547741,0.9984474108273342,0.0007154602934042771,2.0329338030598158e-13,0.12342105830388823,0.09304558029693454,0.029643257719227482,1.838096748913573e-07,0.00020323147859498537,0.00015050741772586586,3.636287984713279e-11,1.4249080929770029e-12,4.386723127014363e-15,0.0001581206818093148,3.2993144787481445e-12,3.6417665411535653e-13,1.7001190013582198e-07,3.979805826661025e-12,3.5819144898251573e-13,6.4726387757028144e-18,1.8501493606554646e-12,1.5376358957810077e-14,8.246483624625262e-13,7.585819487849399e-12,3.217951709264239e-19,4.020982067018885e-18,9.544585676675687e-10,2.6265966559659664e-13,9.017639196083334e-05,6.0848769823695205e-05,3.824266217829652e-05,4.362280166695278e-06,0.0004015646146815382,0.006410223542613086,0.0025454872748175987,3.366480789183091e-06,1.4393334665162166e-06,7.951551099094291e-07,5.518321023273969e-06
0.0002405450113415088,0.6305625842397143,6.157901149349492e-06,5.437717040272931e-07,2.607158734820027e-06,0.0016997073374930007,0.0,0.0,0.0006803318227638123,6.089285912888339e-05,0.00013211872667798032,1.2623562156373873e-08,5.926993275042796e-09,4.7901004673140466e-23,3.7155211761588344e-18,4.861179949217709e-16,1.9261283871282496e-12,8.948705787150401e-05,2.6336997099635455e-18,4.609440506143341e-14,1.281555919623156e-13,9.807012329911746e-21,4.812188788648358e-17,1.5574603025230744e-12,9.770252301405935e-13,2.929453162818564e-17,6.199587274365002e-20,3.9720978922726113e-19,3.622829368515195e-22,3.0322097508467873e-24,9.194280094124079e-11,6.420440349989823e-22,4.236737432236265e-19,5.82176378160519e-18,3.76,0.0,0.6622960623783601,0.998416553447224,0.000737438288388205,2.2163993280967281e-13,0.12454623318888512,0.09384544920528264,0.029952250388184838,1.8352170929208155e-07,0.00020322519614673288,0.00015342576077517932,3.7069188244985433e-11,1.4314217340185898e-12,4.423380774959034e-15,0.000160319728733337,3.42894845358322e-12,3.7842337488920793e-13,1.747850495688265e-07,4.135590179026514e-12,3.678389233577616e-13,6.725355785573677e-18,1.922446799207403e-12,1.597722513932053e-14,8.568734476158642e-13,7.882271370966732e-12,3.3435930014026683e-19,4.177976794160156e-18,1.0017624263424964e-09,2.653343897502722e-13,9.196968464504721e-05,6.330087464118453e-05,3.888002872297613e-05,4.439379778073503e-06,0.00040903415792612125,0.006578322198162627,0.0026131480863462314,3.448606400173579e-06,1.4733881685563035e-06,8.172062199012745e-07,5.669867301375251e-06
