Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822)
8.671909912136499e-20,0.8507641304040304,3.419282858637874e-23,3.465573691209913e-23,1.4976985171876375e-32,2.4990028882077057e-35,0.0,0.0,2.1448323045045978e-18,2.9424525739798647e-33,4.7755995193278753e-45,2.565488742509889e-45,7.31471040240468e-48,3.8115196545743366e-56,4.8661381405865e-37,1.5699153177919157e-32,8.730794669282521e-33,4.528636903680507e-32,1.614514263640018e-79,1.2615587713439542e-50,1.1217232637354844e-76,6.919725621029568e-76,3.252662306210313e-21,1.4118406920300345e-77,1.8752522072790894e-48,1.105877028710878e-79,5.908711080379928e-81,2.4760268418613173e-65,4.161410421015782e-78,3.13211121096013e-78,4.161444011949525e-50,2.5491042735375255e-93,6.128039289026781e-94,3.724768101226136e-94,3.76,0.0,0.7717901749395315,0.9999999999995385,5.667951116430565e-45,7.01456680660435e-46,2.7009103629604413e-14,1.6480053160203557e-14,4.427413415955817e-15,6.101637053444698e-15,4.615516498252602e-13,4.515471835641722e-29,1.8224823317516256e-45,2.5314234527270795e-28,3.0493274815078296e-37,2.394382472228276e-31,7.865417528311806e-76,1.1566120492555422e-73,1.6375335440007666e-33,1.0911192355283456e-75,1.033490415387091e-34,8.463421306267306e-92,1.0900743663735403e-73,5.362144480194004e-77,9.365191858838451e-76,7.501199602631995e-74,5.6011788315368496e-93,4.501070885049995e-92,6.558994126693641e-89,6.217030967574773e-37,4.528636903680438e-32,8.728910332528395e-37,1.6406004027187296e-18,5.042660945949518e-19,6.321702226973008e-30,4.266814662207345e-43,6.2793233207262546e-30,2.8902575314841074e-21,8.816448976654528e-20,2.068068837858423e-31,1.8309598394854856e-30,2.7842386240303637e-43,1.6372620355480468e-30,5.718966046594352e-36,1.1835794703758983e-17,4.068220146591755e-41,1.5155747176620163e-31,8.46920263064442e-51,1.5518351014767526e-57,1.3342825638354743e-61,1.855792601971772e-33,8.835733737327444e-32,3.445585107043345e-45,9.105474729554755e-20,6.86539667539618e-62,1.1038908743927896e-57,8.556618375801908e-35,1.1835794703757518e-17,2.7796330976493894e-49,3.0119871771146375e-33,3.2526623059135316e-21,3.873157626030877e-34,4.149136286973629e-62,1.333998198806357e-32,2.7398973940480028e-43,4.242593747929777e-48,5.7152661877490464e-61,2.4321923974427865e-47,1.1845905195019983e-46
1.7351354063988148e-19,0.8507641304040345,6.841538618656814e-23,6.934158306986556e-23,5.994697184124118e-32,1.0002526893740102e-34,0.0,0.0,4.291528060184561e-18,1.1777478548629545e-32,3.823383387588684e-44,2.0539509211416504e-44,5.856230466880187e-47,3.051533290650875e-55,1.947723408348601e-36,6.283752589048877e-32,3.4945931786668307e-32,1.8126349585574047e-31,5.172824100856212e-78,1.0100140990162588e-49,3.595142685803455e-75,2.2177841686071404e-74,6.508150557676804e-21,4.524914837262452e-76,1.5013419995149584e-47,3.5443552305666796e-78,1.8937492969029097e-79,3.966253331047735e-64,1.3337393204692068e-76,1.0038471236418447e-76,3.331685546146021e-49,1.6343012312110868e-91,3.9282544199682895e-92,2.3880538824479103e-92,3.76,0.0,0.7717901749395044,0.9999999999990765,4.537807250355208e-44,5.615918602496726e-45,5.404167303125771e-14,3.297442435152547e-14,8.858673411830778e-15,1.2208575267900071e-14,9.23504300083844e-13,1.8073655002050304e-28,1.4590940126989827e-44,1.0132290888998355e-27,1.2205256701818802e-36,9.583769830336088e-31,2.5208800832855334e-74,3.7069618590687753e-72,6.554401712292742e-33,3.4970562459806596e-74,4.136655015675685e-34,5.42521962457822e-90,3.493707421068318e-72,1.7185766902274744e-75,3.001560381144697e-74,2.404147600035899e-72,3.590465866903598e-91,2.8852750221799272e-90,4.204444322331587e-87,2.4884329867647687e-36,1.8126349585573489e-31,3.4938389551763105e-36,3.282626175027816e-18,1.0089703004648697e-18,2.530328373915809e-29,3.41604617501149e-42,2.5133657671586578e-29,5.783026151463041e-21,1.764055776988506e-19,8.277664894009102e-31,7.328610976669567e-30,2.2290842139886095e-42,6.553314970124411e-30,2.2890768241771997e-35,2.368187246112884e-17,1.628479203494296e-40,6.066248572350881e-31,6.780511748638927e-50,2.484958507251419e-56,2.1365909334101777e-60,7.428006742695129e-33,3.536596153599867e-31,2.75856321300017e-44,1.8218860384037977e-19,1.0993581635099248e-60,1.7676639850191412e-56,3.4248772722954924e-34,2.3681872461122977e-17,2.2253966157165134e-48,1.2055798173030158e-32,6.508150556488907e-21,1.5502724248468935e-33,6.644024151780164e-61,5.339469294726817e-32,2.1935837507639387e-42,3.3966546770847704e-47,9.155067775446931e-60,1.29073397822111e-46,9.483926972655453e-46
3.471024236769144e-19,0.8507641304040429,1.368605672703932e-22,1.387132753980476e-22,2.3986597194326747e-31,4.002315848818763e-34,0.0,0.0,8.584919571540164e-18,4.7125255070709116e-32,3.0598687159271265e-43,1.6437849747653755e-43,4.686770102788488e-46,2.4421540555712917e-54,7.79343065994439e-36,2.5143195326876543e-31,1.398292463465474e-31,7.2529009025816105e-31,1.656325016656884e-76,8.083182434365858e-49,1.1513469248217855e-73,7.102469097404466e-73,1.3019127062392449e-20,1.4490976161510003e-74,1.2015298882048695e-46,1.1350822080021332e-76,6.064740478088097e-78,6.349696056151941e-63,4.2713093724709555e-75,3.2148273381512423e-75,2.666361004925713e-48,1.0468735565943795e-89,2.516103560764988e-90,1.5297005892984448e-90,3.76,0.0,0.7717901749394503,0.9999999999981526,3.631624932995842e-43,4.494441674781054e-44,1.0810681183456078e-13,6.596316673588255e-14,1.7721193403765775e-14,2.4422451694906892e-14,1.8474096002070883e-12,7.231816203615292e-28,1.1677186586454832e-43,4.054236146148825e-27,4.88369248825528e-36,3.834756276456151e-30,8.073135862521833e-73,1.187157092816912e-70,2.62261443584634e-32,1.1199346760893668e-72,1.655200830837879e-33,3.474904522090409e-88,1.1188622119695824e-70,5.503753709193576e-74,9.612517834292705e-73,7.69929927526577e-71,2.299727373355983e-89,1.8480459623420997e-88,2.6929863864804987e-85,9.956976439797704e-36,7.252900902581164e-31,1.397990677654472e-35,6.566677719634991e-18,2.0183787121600938e-18,1.0124609400836967e-28,2.7338751618530266e-41,1.0056736879015944e-28,1.1568563405308942e-20,3.528877535609143e-19,3.312144173099674e-30,2.9323989861947135e-29,1.7839449866576847e-41,2.622179596795281e-29,9.159288957144612e-35,4.7374027975874716e-17,6.517085836225636e-40,2.427289594408239e-30,5.4264701450184225e-49,3.9775522945419235e-55,3.4199372521844508e-59,2.9721702395299616e-32,1.4150991244232212e-30,2.2076889799981837e-43,3.644563169264748e-19,1.7596891747150677e-59,2.829413818603734e-55,1.3703970221387028e-33,4.737402797585124e-17,1.7809936387170212e-47,4.8238896092056633e-32,1.3019127057639311e-20,6.203109026146701e-33,1.0634765674019195e-59,2.136483215864446e-31,1.7555334523900505e-41,2.71835605454729e-46,1.4656627521093765e-58,7.703229041504919e-46,7.590023935779372e-45
6.942801897509803e-19,0.8507641304040595,2.7375119297182824e-22,2.7745666010500826e-22,9.59620079365821e-31,1.601188716458804e-33,0.0,0.0,1.717170259423407e-17,1.8853170640579905e-31,2.448359874936956e-42,1.3152777286007023e-42,3.750130697546496e-45,1.9540942927042368e-53,3.117879741164902e-35,1.0058915360425711e-30,5.594080368496258e-31,2.9016326431612136e-30,5.301874743413255e-75,6.467774070638136e-48,3.6857527829460697e-72,2.2736800418869604e-71,2.6041080078954385e-20,4.638912905348925e-73,9.614064651393689e-46,3.633685310246189e-75,1.9414761037660486e-76,1.0162467243187306e-61,1.3673541887465556e-73,1.0291475621216624e-73,2.1334939186125594e-47,6.702938883354707e-88,1.6109532011857498e-88,9.794393854556334e-89,3.76,0.0,0.7717901749393422,0.9999999999963047,2.90585171791842e-42,3.596236203413897e-43,2.1623708944115286e-13,1.3194065151144966e-13,3.544623338837609e-14,4.885020454130483e-14,3.695220198877885e-12,2.8931973892057375e-27,9.343523442544128e-43,1.62195845329751e-26,1.9537950016351813e-35,1.5341522153089078e-29,2.5844150324032864e-71,3.800390189892689e-69,1.0492165491908976e-31,3.5851942318692925e-71,6.62188112780181e-33,2.22482374161243e-86,3.5817609988604535e-69,1.7618908017552697e-72,3.0772101470421728e-71,2.464740480470901e-69,1.472411120013494e-87,1.1832200011396106e-86,1.7241970286557076e-83,3.983441462635928e-35,2.901632643160856e-30,5.592873043362426e-35,1.3134780808805347e-17,4.037195535372098e-18,4.050503035176139e-28,2.187515506925029e-40,4.023349606875384e-28,2.3139637968552878e-20,7.058521052748539e-19,1.3250733428862966e-29,1.1731505406253767e-28,1.4274270932667967e-40,1.0490425847521696e-28,3.6643119997731478e-34,9.47583390053911e-17,2.6080971019873805e-39,9.71073893369462e-30,4.3420006028250557e-48,6.365378939489632e-54,5.473013286644248e-58,1.1890616317295235e-31,5.6613179549169155e-30,1.766486619959418e-42,7.289917430843878e-19,2.8160757114875214e-58,4.527983491839197e-54,5.482480455884187e-33,9.475833900529718e-17,1.4250655104683751e-46,1.9298699561583587e-31,2.6041080059938743e-20,2.481647535392091e-32,1.7019087563618786e-58,8.547324056903087e-31,1.404693131788556e-40,2.1750978572561913e-45,2.3457421529874334e-57,5.1130133548179486e-45,6.073172336451409e-44
1.388635721899112e-18,0.8507641304040927,5.475334985098382e-22,5.549434297213163e-22,3.838792724407444e-30,6.405290229185903e-33,0.0,0.0,3.434526863955267e-17,7.5418820223818175e-31,1.9588738815220307e-41,1.0523220935226473e-41,3.0003907078320757e-44,1.5634238689104431e-52,1.2472533988070645e-34,4.023893615296815e-30,2.2378142640521817e-30,1.1607475213680252e-29,1.6968615177861247e-73,5.17471056439292e-47,1.1796717590671207e-70,7.277200323911809e-70,5.208498614060084e-20,1.4847402754882078e-71,7.691982019539057e-45,1.1630069061185997e-73,6.213938425151472e-75,1.626231083395759e-60,4.3763898871936347e-72,3.29391683642182e-72,1.7069571995232366e-46,4.290824771513451e-86,1.0312171172592819e-86,6.269792157758835e-87,3.76,0.0,0.7717901749391258,0.9999999999926091,2.324902107386778e-41,2.877262138257004e-42,4.3249764465428075e-13,2.638956210899956e-13,7.0896313360558e-14,9.770571020363789e-14,7.390841389916706e-12,1.1573731440428671e-26,7.475528499759823e-42,6.488361833473577e-26,7.815816060758308e-35,6.137108308617762e-29,8.27174694267535e-70,1.2163629090422779e-67,4.197207773529879e-31,1.1474867258442173e-69,2.6489680288006426e-32,1.4241704075325054e-84,1.1463878736439833e-67,5.6391541851785376e-71,9.848999992518897e-70,7.888713397274526e-68,9.425305499428551e-86,7.574114208186369e-85,1.1037055843126505e-81,1.5935082882884305e-34,1.1607475213677397e-29,2.2373313063920917e-34,2.6270986986970083e-17,8.074829181082322e-18,1.620333078351029e-27,1.750178574188644e-39,1.6094708230658233e-27,4.628178731724926e-20,1.4117808086619826e-18,5.300724748178261e-29,4.6929840807504245e-28,1.1420501274878981e-39,4.196511855114122e-28,1.4658440916890924e-33,1.8952696106452233e-16,1.0439945224341688e-38,3.8846117072016184e-29,3.47393033174101e-47,1.0185642643511203e-52,8.757712311411699e-57,4.75663362520534e-31,2.264711486543706e-29,1.413323485403097e-41,1.4580625953431041e-18,4.506179616580789e-57,7.245510779023435e-53,2.1931706795586287e-32,1.8952696106414656e-16,1.1401606648866927e-45,7.720108092218546e-31,5.2084986064532085e-20,9.927398065357426e-32,2.723331042582283e-57,3.4192078807396176e-30,1.1238606362573989e-39,1.740243509250558e-44,3.7537329334099207e-56,3.670480179946071e-44,4.8589991909540364e-43
2.7773467861953755e-18,0.8507641304041593,1.0951023261264162e-21,1.1099169697634788e-21,1.5355795745856862e-29,2.5622316259503765e-32,0.0,0.0,6.869240072991309e-17,3.0168755665395974e-30,1.5671735031436894e-40,8.41897641935893e-41,2.4004274692346102e-43,1.2507984715453494e-51,4.98921660454182e-34,1.6096229441732812e-29,8.951621308547837e-30,4.6431790280130776e-29,5.430375464137016e-72,4.139964994990874e-46,3.775319063014617e-69,2.32893200134721e-68,1.0417279837798408e-19,4.751629968341093e-70,6.153877753978734e-44,3.7219863118544676e-72,1.988654699322959e-73,2.60215881335048e-59,1.4005818170428112e-70,1.0541565415616808e-70,1.365630591257976e-45,2.746430258832064e-84,6.600452348035295e-85,4.0131093325311205e-85,3.76,0.0,0.7717901749386931,0.9999999999852178,1.860009985228534e-40,2.30191898810642e-41,8.650187550803118e-13,5.278055603567349e-13,1.417964733167669e-13,1.9541672140645276e-13,1.4782083746783265e-11,4.6296809604099815e-26,5.980706714149237e-41,2.5954503356104893e-25,3.1264536366811267e-34,2.4549432183701613e-28,2.6472180713750643e-68,3.892742226399058e-66,1.6789514293874102e-30,3.6723168886345814e-68,1.0596303297419087e-31,9.115597000648704e-83,3.6688002009173036e-66,1.804705941362608e-69,3.151988445049756e-68,2.524635330432312e-66,6.032795378638064e-84,4.847915136564967e-83,7.064418192781167e-80,6.37430870210266e-34,4.643179028010798e-29,8.949689492885227e-34,5.2543399342595644e-17,1.6150096469647632e-17,6.481596050730703e-27,1.400209330233681e-38,6.438145261697256e-27,9.256608690347614e-20,2.8236382152732363e-18,2.1203761765663406e-28,1.8772700176748042e-27,9.136834849956745e-39,1.67867304747237e-27,5.863614958024482e-33,3.790642051831788e-16,4.181514435831461e-38,1.5539079118756254e-28,2.7792762434701407e-46,1.6297857342586854e-51,1.4013052569533923e-55,1.902730871604812e-30,9.059214568511924e-29,1.1307124681100444e-40,2.916204299632099e-18,7.2102541775425715e-56,1.159340701936454e-51,8.773039813585447e-32,3.790642051816757e-16,9.12171845067665e-45,3.0881688931921767e-30,1.0417279807369671e-19,3.9711208297655285e-31,4.35755130486036e-56,1.3677388054520852e-29,8.991302779816337e-39,1.3922609008663587e-43,6.0064091188246025e-55,2.7683914580707375e-43,3.88738388714673e-42
5.554768914787903e-18,0.8507641304042923,2.190256847521791e-21,2.2198640530859896e-21,6.142443279886127e-29,1.0249225239215912e-31,0.0,0.0,1.3738666490952676e-16,1.2067747785591736e-29,1.2537685645979363e-39,6.735341019849729e-40,1.92038863689313e-42,1.0006625273923832e-50,1.995727242324718e-33,6.438622787112269e-29,3.580721380034094e-29,1.8573094064716733e-28,1.737787134467178e-70,3.312050631206017e-45,1.2081612165756131e-67,7.45294708330779e-67,2.0834842330911199e-19,1.520595371376767e-68,4.923219067043038e-43,1.1910938990920116e-70,6.364006100832819e-72,4.1636053869942715e-58,4.482081121397648e-69,3.373465995505748e-69,1.0925304100725397e-44,1.7578125559936355e-82,4.224501745522139e-83,2.568532388704054e-83,3.76,0.0,0.7717901749378275,0.9999999999704353,1.4880433110655476e-39,1.8415789049794265e-40,1.730060975931474e-12,1.0556254393288022e-12,2.835967932765649e-13,3.908387433246775e-13,2.956456835967203e-11,1.851910062330409e-25,4.784678941509639e-40,1.0382012505877172e-24,1.250606895204754e-33,9.819972682003044e-28,8.47151238483638e-67,1.2457384628972401e-64,6.715942377451105e-30,1.1751989149083961e-66,4.238607566150058e-31,5.834272159670366e-81,1.174073509178298e-64,5.7753416203795634e-68,1.0086856642363243e-66,8.079228348177043e-65,3.861181018737976e-82,3.1028199590757136e-81,4.521452469752751e-78,2.549788298150896e-33,1.8573094064698505e-28,3.579948712919241e-33,1.050882240510311e-16,3.23006310353577e-17,2.5926911681966526e-26,1.1201940530471286e-37,2.5753104990785583e-26,1.8513468963126626e-19,5.647353027843732e-18,8.481677255099057e-28,7.50923283620898e-27,7.309641409232917e-38,6.714828801363751e-27,2.3454937016835982e-32,7.581386934220673e-16,1.6769330255683145e-37,6.2157581077353205e-28,2.2234738373977864e-45,2.6077235024098945e-50,2.2421454376841706e-54,7.61107832508991e-30,3.6237595532313803e-28,9.045914488106955e-40,5.832487707296336e-18,1.1536700079921761e-54,1.854992300804974e-50,3.509287416360022e-31,7.581386934160551e-16,7.297548149652788e-44,1.2352926876361503e-29,2.0834842209193772e-19,1.5884806636952147e-30,6.972259393068617e-55,5.471066526734414e-29,7.193198334200043e-38,1.1138351596778253e-42,9.610603740634715e-54,2.1475120396959898e-42,3.1099809187384613e-41
1.1109613171972959e-17,0.8507641304045587,4.38063335496132e-21,4.439758232683757e-21,2.457002316224213e-28,4.099803973660614e-31,0.0,0.0,2.747751932643252e-16,4.827148218471486e-29,1.0030267600590821e-38,5.388336789074475e-39,1.5363306929125102e-41,8.005395204312841e-50,7.982990154417274e-33,2.575475326744366e-28,1.432303127346511e-28,7.4293132657766845e-28,5.561026046812124e-69,2.649671984627466e-44,3.866210506776519e-66,2.3850014320441506e-65,4.166996749968133e-19,4.8660232662915026e-67,3.9386220084434497e-42,3.8115937412185146e-69,2.036531724699352e-70,6.661889699795065e-57,1.4343010555619583e-67,1.0795355341829994e-67,8.740347089716689e-44,1.1250316685493832e-80,2.703749210771173e-81,1.643907397157479e-81,3.76,0.0,0.7717901749360966,0.9999999999408702,1.1904487817332144e-38,1.4732806137374457e-39,3.4601454176302005e-12,2.111265199027293e-12,5.671974333856822e-13,7.816827852115071e-13,5.912953718207219e-11,7.407715611508997e-25,3.8277885841639666e-39,4.1528471996002175e-24,5.0024784431668784e-33,3.928029046957048e-27,2.710950329367987e-65,3.9864606077144735e-63,2.686404297218469e-29,3.7607286046844598e-65,1.6954602834131814e-30,3.7340270332749484e-79,3.7571271504123244e-63,1.848154556188813e-66,3.2278731556294307e-65,2.58541632024784e-63,2.4712173004983307e-80,1.9858541542984185e-79,2.8938015645474613e-76,1.0199360480916707e-32,7.429313265762123e-28,1.4319941172545187e-32,2.1017787345663943e-16,6.460170012109567e-17,1.037087016553449e-25,8.961658777990554e-37,1.0301346782687232e-25,3.70271909308192e-19,1.1294782650376671e-17,3.3927054050508846e-27,3.0037236814901174e-26,5.847782528198511e-37,2.685958841634596e-26,9.382070239496896e-32,1.516287669906148e-15,6.742146456544793e-37,2.4863285353590897e-27,1.7788002872190463e-44,4.17241065553273e-49,3.587478306507428e-53,3.044462292340691e-29,1.4495185666264896e-27,7.236817518270917e-39,1.16650545189698e-17,1.8458954700693157e-53,2.968025406128636e-49,1.4037293213239876e-30,1.5162876698820983e-15,5.838108087256387e-43,4.941221000917923e-29,4.1669967012806657e-19,6.353987402847494e-30,1.1155756844584326e-53,2.1884488691827664e-28,5.754603560347224e-37,8.910787049051735e-42,1.5377245298104442e-52,1.6911284419605373e-41,2.488014248267794e-40
2.2219301686343067e-17,0.850764130405091,8.761656228434717e-21,8.879546643690282e-21,9.828059335567997e-28,1.6399876695122275e-30,0.0,0.0,5.495522499562071e-16,1.930869108208097e-28,8.024261768531125e-38,4.3106950504615735e-38,1.2290742574199732e-40,6.404354131022855e-49,3.193212285566547e-32,1.0301953807669025e-27,5.729241691223019e-28,2.9717404733034675e-27,1.779545513208815e-67,2.1197502199029543e-43,1.2372025165803209e-64,7.632098065876347e-64,8.334021856739978e-19,1.557146353553047e-65,3.1509163226286247e-41,1.2197249291357914e-67,6.516981162778324e-69,1.065912054393047e-55,4.5898195762044113e-66,3.4545560065181193e-66,6.992319290883721e-43,7.200310699744387e-79,1.7304215080024795e-79,1.0521170684813625e-79,3.76,0.0,0.7717901749326346,0.9999999998817399,9.523646842391166e-38,1.178631492894589e-38,6.920314301013257e-12,4.222544725441697e-12,1.1343987143620013e-12,1.5633708611866863e-12,1.1825947321336303e-10,2.9631013212551724e-24,3.062249043472775e-38,1.661147290676587e-23,2.0010015344458592e-32,1.5712196233260985e-26,8.675147468336247e-64,1.2756830009492844e-61,1.0745671993709078e-28,1.2034479229490716e-63,6.781875706617808e-30,2.3898070437898105e-77,1.2022954000710302e-61,5.914167083977514e-65,1.0329320862112286e-63,8.273433428501626e-62,1.581598754550906e-78,1.2709624763783561e-77,1.852056084522217e-74,4.0798477723337327e-32,2.9717404732918553e-27,5.728006123754429e-32,4.2035717222280577e-16,1.2920383810984288e-16,4.148369161657352e-25,7.169369558926228e-36,4.120559667755515e-25,7.405464055474253e-19,2.2589641885010353e-17,1.3570890570031864e-26,1.2014955769306272e-25,4.6782537641542315e-36,1.0743889997368073e-25,3.7528471784085143e-31,3.032585622899523e-15,2.7243493343223946e-36,9.945364726137571e-27,1.4230488447043934e-43,6.675899454599398e-48,5.74000172528223e-52,1.2177911048607333e-28,5.798103757604011e-27,5.78948843291694e-38,2.3330188127696682e-17,2.95345147087562e-52,4.7488707725928735e-48,5.6149464467246594e-30,3.0325856228033228e-15,4.6705146345469575e-42,1.976498441852459e-28,8.334021661989121e-19,2.541607977940495e-29,1.784932430629823e-52,8.753839972352279e-28,4.603672722740175e-36,7.128671971020579e-41,2.4603815887991637e-51,1.3421502440798452e-40,1.990423186842857e-39
4.443867871508328e-17,0.8507641304061558,1.7524781409752662e-20,1.775912367294736e-20,3.931233797911385e-27,6.560429273508223e-30,0.0,0.0,1.0991063632691107e-15,7.723496073945789e-28,6.419428576860115e-37,3.448566335689575e-37,9.832661506726204e-40,5.12349844909705e-48,1.2772881483567135e-31,4.120792084556798e-27,2.2917025377028024e-27,1.1886992538846922e-26,5.694573340721519e-66,1.6958052932226718e-42,4.586676341871153e-63,2.829445259749487e-62,1.6668072362354942e-18,5.7417319395322856e-64,2.520740566598111e-40,4.52188452401476e-66,2.4146315154642544e-67,1.7054671137395778e-54,1.7015820152169395e-64,1.2807066515361922e-64,5.593872232692647e-42,6.088847428630426e-77,1.2978755292978112e-77,8.897313157589793e-78,3.76,0.0,0.7717901749257107,0.9999999997634795,7.61894019999933e-37,9.429080046170721e-38,1.384065206772179e-11,8.445103806340202e-12,2.268801279346978e-12,3.126746981943125e-12,2.365193388219073e-10,1.1852435471567148e-23,2.4498065110795907e-37,6.644605755209179e-23,8.004026329500873e-32,6.28489457983889e-26,3.2161363516179517e-62,4.729337708505753e-60,4.298279848167725e-28,4.461541054983547e-62,2.712757244379687e-29,1.7681574412483152e-75,4.4572679881129966e-60,2.1925584027390556e-63,3.8293878933299393e-62,3.067208746212103e-60,1.1701846843056895e-76,9.403528059862026e-76,1.370289234715393e-72,1.6320095226995622e-31,1.188699253875462e-26,2.2912086928084483e-31,8.407157695749373e-16,2.5840811335642234e-16,1.6593518812011012e-24,5.735512653498274e-35,1.6482280558978591e-24,1.481095625567421e-18,4.517936031254891e-17,5.428369972808016e-26,4.80599447566748e-25,3.7426140777348857e-35,4.297566915864127e-25,1.501142684671695e-30,6.065181528987126e-15,1.1117241884406367e-35,3.978156007374711e-26,1.1384427264703864e-42,1.0681472937128344e-46,9.18403174723216e-51,4.871176758806972e-28,2.319247401513486e-26,4.631604588830233e-37,4.6660455286670304e-17,4.7255371774087287e-51,7.598217151046028e-47,2.2459847723816298e-29,6.0651815286023225e-15,3.736423513640359e-41,7.9060137813522265e-28,1.6668071583349543e-18,1.016645848246758e-28,2.855900925932867e-51,3.5015448708410136e-27,3.682889196587157e-35,5.702954546136844e-40,3.936628404218135e-50,1.069419367554288e-39,1.5923432373238485e-38
8.887743277256371e-17,0.8507641304082852,3.505534950982345e-20,3.5518278560438224e-20,1.5724955715264086e-26,2.624544576756867e-29,0.0,0.0,2.1982145896114764e-15,3.089402357349918e-27,5.135550665112096e-36,2.7588572628551983e-36,7.86620200019929e-39,4.098804748517688e-47,5.10915897659779e-31,1.6483189951849319e-26,9.166822071917217e-27,4.7548033939362355e-26,1.82226800738282e-64,1.3566463845466136e-41,1.4740164583763001e-61,9.092965319883706e-61,3.333617454186991e-18,1.8449475007027041e-62,2.0165954920746875e-39,1.4531943435504903e-64,7.759759764995001e-66,2.7287538184901254e-53,5.46836020396275e-63,4.115796525081549e-63,4.4751047498172437e-41,3.9117035179194015e-75,8.356459042470198e-76,5.715977450675086e-76,3.76,0.0,0.7717901749118627,0.9999999995269587,6.095161395412382e-36,7.543275430644207e-37,2.7681327600908537e-11,1.6890222080415974e-11,4.537606421446286e-12,6.253499098680332e-12,4.730390442228484e-10,4.7409802524838414e-23,1.9598481287018204e-36,2.657845437221806e-22,3.20161447199951e-31,2.5139611111759015e-25,1.0335672152309996e-60,1.5198633481953041e-58,1.719314221160515e-27,1.4338019820192058e-60,1.0851043277992727e-28,1.1387840229341992e-73,1.4324285427669173e-58,7.046207528744194e-62,1.230647409925452e-60,9.857063324350088e-59,7.536589139067331e-75,6.0563540647916515e-74,8.82536567915367e-71,6.52857650034725e-31,4.754803393863349e-26,9.164849756631646e-31,1.6814329635583964e-15,5.168166609259218e-16,6.637415937410598e-24,4.588416912052068e-34,6.5929205839936666e-24,2.962194975773532e-18,9.035879700071078e-17,2.1713507019244435e-25,1.9224001912576017e-24,2.994095640337941e-34,1.719028942312774e-24,6.004578339534599e-30,1.2130373341565742e-14,4.622756093836988e-35,1.5912644263016162e-25,9.107559690196104e-42,1.7090383379399854e-45,1.4694473469107363e-49,1.948473142188403e-27,9.277001404923999e-26,3.705289328281175e-36,9.332098937069692e-17,7.560870859683458e-50,1.2157165986665118e-45,8.983954368069143e-29,1.213037334002653e-14,2.9891443974312276e-40,3.162409460075503e-27,3.333617142584442e-18,4.066589136769917e-28,4.56944861022357e-50,1.4006197109232447e-26,2.946219878312049e-34,4.5623704831324724e-39,6.298619696030367e-49,8.538154906567743e-39,1.273876421069812e-37
