Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55)
3.5354655632232546e-06,0.7575021572794289,1.6583937428082033e-06,1.3035463099703622e-07,5.747707718634029e-07,1.9853388019964264e-05,0.0,0.0,1.1235889308892967e-05,1.1639963740201469e-07,8.096955081071171e-07,5.594089776771525e-13,2.0041057981387388e-10,4.237441729309397e-24,1.2938892143224776e-18,7.384094578369751e-19,4.018269171009688e-17,3.144398660168281e-06,1.0955499791392245e-17,2.1228910178122797e-12,1.4292848888020362e-15,1.6744445450026558e-21,5.2171465721462043e-20,1.666086955035993e-18,4.8918145153573896e-15,6.592472303611422e-22,6.625149322545506e-23,4.459746470591385e-26,9.603259902808948e-34,9.811031399206958e-33,2.50420661178022e-13,6.570797550288027e-29,2.852294439892911e-23,3.072064723954627e-26,3.76,0.0,0.8105889398168555,0.9991939175287841,4.831814442004159e-06,1.6387720494980145e-21,0.08711806255674527,0.06962055718444232,0.017133046946264385,7.226540459558291e-06,0.0007823649486709131,0.00017335953589022533,6.25789089066234e-10,3.515768463412549e-10,6.328273858948148e-15,1.1872601792134487e-05,4.119641657607526e-12,1.8184537622171769e-12,2.6005346882728793e-08,4.183392858449339e-12,7.772771165318336e-13,4.833947099845376e-18,3.0479643258261256e-12,1.0082261357354745e-14,3.6489817049735583e-13,1.5431023070651052e-12,2.7992186462058027e-19,2.8652322008273192e-18,9.181077085574024e-12,1.568861182723765e-12,3.1488187329162355e-06,1.9178323885502175e-07,1.5007105729587936e-06,3.020558622792755e-07,1.236431063302627e-05,1.1535088858648928e-05,2.4448272055476546e-05
3.6430795595395896e-06,0.7578347146353603,1.725048499412511e-06,1.360585082031426e-07,5.995709857026018e-07,2.11073692796484e-05,0.0,0.0,1.1565174210002388e-05,1.2204435940052602e-07,8.836925221753916e-07,6.361580943531932e-13,2.147806124292949e-10,4.94634847494254e-24,1.4513749861386688e-18,8.245926675247935e-19,4.6340410590330104e-17,3.334684898305609e-06,1.2659404582148324e-17,2.320459860276059e-12,1.7092032826121455e-15,2.008021886858206e-21,5.857403620838664e-20,1.915879074949399e-18,5.284178340134263e-15,8.2260900633120525e-22,8.280779732685624e-23,5.539271859988846e-26,1.3106328653044692e-33,1.2453161805377487e-32,2.709421147425174e-13,8.244869357543544e-29,3.5669916998799554e-23,3.897632831945426e-26,3.76,0.0,0.8080761456111861,0.9991928212959443,5.158396164529429e-06,2.0027294860181735e-21,0.0896386137909423,0.07162078482249767,0.017631621281411197,7.208045575232019e-06,0.0007823640754316191,0.00018390947955668508,6.649654458669837e-10,3.5304774872349885e-10,6.507243554452661e-15,1.2563748370744364e-05,4.681158235978684e-12,2.0632970139053e-12,2.7576910211423504e-08,4.752089830435318e-12,8.062911111945615e-13,5.490470657354522e-18,3.4551256745815625e-12,1.1429375165204559e-14,4.1365575583296087e-13,1.7488730639075334e-12,3.179389565236294e-19,3.2543715935241764e-18,1.0765097940176743e-11,1.6138087913018587e-12,3.339527112958753e-06,2.113227309108793e-07,1.5523404577772557e-06,3.1365575826446e-07,1.2880968565502934e-05,1.2315531899523217e-05,2.5954491012377722e-05
3.7506935558559246e-06,0.7581662935039369,1.7931615886174462e-06,1.4191150604011277e-07,6.249507487488972e-07,2.2406697670387955e-05,0.0,0.0,1.189414562595099e-05,1.2774698579956483e-07,9.61930571240781e-07,7.209488204867074e-13,2.2977160172769946e-10,5.7544413965707926e-24,1.6236986825955526e-18,9.183992987783143e-19,5.32515219595498e-17,3.5303212044811792e-06,1.4568142409320865e-17,2.529569945425105e-12,2.033585443848283e-15,2.395518606337465e-21,6.558277073330889e-20,2.194897013456281e-18,5.698516398400672e-15,1.0209010703392361e-21,1.028747966117597e-22,6.844864064714362e-26,1.7745620795152436e-33,1.5725736911526117e-32,2.925313413202982e-13,1.028612348151642e-28,4.435580076512363e-23,4.9144164217889324e-26,3.76,0.0,0.805571037711456,0.9991917018566367,5.497731757710191e-06,2.4347746575046696e-21,0.0921516915746582,0.07361422166923286,0.018128888064337583,7.189606112103277e-06,0.0007823631840805469,0.00019476100197413646,7.052948724731508e-10,3.5451353693324215e-10,6.685447534082144e-15,1.3271958137589578e-05,5.297944132408274e-12,2.3319391494813325e-12,2.9192605158315856e-08,5.376596815008283e-12,8.357713534588676e-13,6.21123225392571e-18,3.901534785334294e-12,1.290636811471079e-14,4.671144563664902e-13,1.974442011297988e-12,3.5967580535210246e-19,3.6815863568744485e-18,1.2560179751666787e-11,1.6585993324457787e-12,3.5356121861698572e-06,2.3226382721744646e-07,1.6048277180192122e-06,3.2545872044488163e-07,1.3407189307583287e-05,1.312460863494185e-05,2.7514393140901586e-05
3.85830755217226e-06,0.7584968970488302,1.8627666599764029e-06,1.479175059116139e-07,6.509233462943096e-07,2.3752124941211774e-05,0.0,0.0,1.2222846628409766e-05,1.3350377207019033e-07,1.0445127770148298e-06,8.143923781991453e-13,2.4539859547571653e-10,6.673281475338817e-24,1.8119138927114264e-18,1.0203275321756874e-18,6.098751274659274e-17,3.7312879003939016e-06,1.669978239869998e-17,2.7505086213721536e-12,2.407965638841451e-15,2.8437692249231e-21,7.324088822192742e-20,2.505691778589456e-18,6.1357211375330766e-15,1.2605063465329541e-21,1.2707545397209191e-22,8.417292901386107e-26,2.384732163188549e-33,1.9762497130849172e-32,3.1521595359753953e-13,1.2763257668814351e-28,5.486079419668516e-23,6.160237262607386e-26,3.76,0.0,0.8030735907972796,0.9991905590800052,5.850051448979451e-06,2.9454718737183544e-21,0.09465731902357362,0.07560088844561766,0.018624851280404583,7.171221884460203e-06,0.0007823622745149771,0.00020591325670310593,7.467741367395106e-10,3.559742259398389e-10,6.8628893328720926e-15,1.3997037877420081e-05,5.973437379069043e-12,2.625840583973987e-12,3.085228672484002e-08,6.0603722993265494e-12,8.657344737458004e-13,7.000180116100352e-18,4.389578049476486e-12,1.4521138825708754e-14,5.255601865434443e-13,2.221010500114996e-12,4.0536103307343348e-19,4.149216679526322e-18,1.458656492343552e-11,1.7032335399004858e-12,3.737055175211064e-06,2.5467103361270724e-07,1.6581898435382636e-06,3.374689433873779e-07,1.3943171709647413e-05,1.3962646999840374e-05,2.9128890515592354e-05
3.965921548488595e-06,0.7588265284258203,1.93389816819934e-06,1.540804927824565e-07,6.775024172053828e-07,2.5144418293490237e-05,0.0,0.0,1.2551320880835968e-05,1.3931114205095304e-07,1.1315411137367014e-06,9.171320940289129e-13,2.616771688161371e-10,7.715560678664571e-24,2.0171305775346886e-18,1.1309004768169215e-18,6.962500185351707e-17,3.9375653845034976e-06,1.9073491826767107e-17,2.9835600807274243e-12,2.8383913431676435e-15,3.3602546908337352e-21,8.159397287984959e-20,2.8509723095902945e-18,6.596718367380547e-15,1.5487940762241298e-21,1.5612385374958511e-22,1.0303641488549972e-25,3.182009690962265e-33,2.4722567411036613e-32,3.3902385644919534e-13,1.575584240578181e-28,6.750743608080586e-23,7.67924956750571e-26,3.76,0.0,0.8005837795957969,0.9991893928307285,6.215590012880374e-06,3.5467229624237525e-21,0.09715551917568276,0.07758080580397558,0.01911951490257852,7.152892706889597e-06,0.0007823613466286962,0.00021736539850158158,7.894000110597828e-10,3.574298306513037e-10,7.039572464640072e-15,1.4738795953701056e-05,6.711168141987395e-12,2.946500136346964e-12,3.255581277494018e-08,6.806966742729985e-12,8.961976054195037e-13,7.861364026128835e-18,4.921703832750179e-12,1.628179108651589e-14,5.892862879371888e-13,2.48981099609557e-12,4.55229142136137e-19,4.659662943636133e-18,1.686571137967141e-11,1.7477121430474406e-12,3.943837390405474e-06,2.786106684538761e-07,1.7124446906523012e-06,3.496907111808997e-07,1.448911888624022e-05,1.4829981738578618e-05,3.0798913883358846e-05
4.0735355448049306e-06,0.7591551907828715,2.0065913950801333e-06,1.604045581940359e-07,7.047019630745641e-07,2.658436070196e-05,0.0,0.0,1.2879612654371726e-05,1.451656825200364e-07,1.2231164180845036e-06,1.029844640981422e-12,2.7862344277552734e-10,8.895197329304214e-24,2.2405175314519375e-18,1.2506673170301839e-18,7.924602345037779e-17,4.14913413103251e-06,2.1709581879398036e-17,3.229005386248854e-12,3.331456093591743e-15,3.95314471371959e-21,9.069008855542355e-20,3.2336124801572396e-18,7.082468362635867e-15,1.894247382350095e-21,1.9083604096477716e-22,1.2558145302426587e-25,4.217338005641639e-33,3.0794804401880364e-32,3.639832695844932e-13,1.935577112639077e-28,8.266581628077183e-23,9.522832414041018e-26,3.76,0.0,0.7981015788808774,0.9991882029689212,6.594586886794917e-06,4.2519038511547465e-21,0.09964631499147261,0.07955399432805263,0.019612882891467807,7.134618394270027e-06,0.0007823604003119189,0.00022911658333273164,8.331692723966185e-10,3.588803659141315e-10,7.215500422119075e-15,1.5497042296628752e-05,7.514757642546083e-12,3.2954545677020103e-12,3.4303044088228554e-08,7.620021472630038e-12,9.271784002978343e-13,8.798933884995054e-18,5.500421720447714e-12,1.8196631354992546e-14,6.585934387864831e-13,2.7821067000053697e-12,5.095204322630355e-19,5.2153848731527584e-18,1.9420322538827914e-11,1.792035866934394e-12,4.1559402292167104e-06,3.04150913026016e-07,1.7676104916384236e-06,3.6212839974030647e-07,1.5045238325798345e-05,1.572695452459552e-05,3.252541305705826e-05
4.181149541121266e-06,0.7594828872602077,2.080882471953001e-06,1.6689390336363456e-07,7.325363576461315e-07,2.8072751244003266e-05,0.0,0.0,1.3207766844138173e-05,1.5106413795198007e-07,1.3193383990300113e-06,1.1532413309929989e-12,2.962541033774588e-10,1.02274386913595e-23,2.4833049430796948e-18,1.3802045157544518e-18,8.993832407161602e-17,4.365974688956133e-06,2.4629555198637212e-17,3.4871224964671048e-12,3.894333643367352e-15,4.6313418275453575e-21,1.0057989895394094e-19,3.6566584049692064e-18,7.593967000587602e-15,2.306604543426467e-21,2.3214190428416737e-22,1.5243127165526797e-25,5.5539202150142844e-33,3.8202820542362687e-32,3.9012275069753957e-13,2.3668874880031152e-28,1.0075930217952253e-22,1.1750588374988126e-25,3.76,0.0,0.7956269634723092,0.999186989350034,6.9872862889225775e-06,5.076012489136254e-21,0.10212972935409947,0.08152047453308234,0.02010495919535955,7.1163987617648235e-06,0.0007823594354512098,0.00024116596837246888,8.780787023109865e-10,3.6032584651310947e-10,7.39067667708911e-15,1.6271588391233858e-05,8.387917086505431e-12,3.674278122898633e-12,3.6093844414981686e-08,8.503267588548701e-12,9.586950446182825e-13,9.817138289537601e-18,6.128301768345741e-12,2.0274166278588137e-14,7.337895642202995e-13,3.099191170707418e-12,5.6848091806074365e-19,5.818900690457392e-18,2.2274376817607257e-11,1.8362054323047287e-12,4.373345175731381e-06,3.313618634954918e-07,1.8237058644425312e-06,3.7478647916283713e-07,1.5611742002731298e-05,1.665391408340254e-05,3.430935731904252e-05
4.2887635374376015e-06,0.7598096209903863,2.156808402594758e-06,1.7355284235656024e-07,7.610203563644567e-07,2.961040543752677e-05,0.0,0.0,1.3535828985939164e-05,1.5700340545329488e-07,1.4203056476378002e-06,1.2880694598313815e-12,3.145864213754901e-10,1.1728971331817019e-23,2.746787060702468e-18,1.5201170775417982e-18,1.0179567422876832e-16,4.588067680979333e-06,2.785615528677205e-17,3.758186291290292e-12,4.534813453795615e-15,5.404527226410503e-21,1.1131679406718134e-19,4.123336066288114e-18,8.132246937434088e-15,2.797015206452054e-21,2.8109818744278428e-22,1.8430037683145278e-25,7.269816409606133e-33,4.721078201657358e-32,4.174712191536208e-13,2.881671787032691e-28,1.2227082238368092e-22,1.4431459289116752e-25,3.76,0.0,0.7931599082349751,0.9991857518247507,7.393937338808344e-06,6.035828922309539e-21,0.10460578506956297,0.08348026686584742,0.020595747750255966,7.098233624814938e-06,0.0007823584519294032,0.0002535127120168613,9.241250869909709e-10,3.617662871711198e-10,7.56510468050726e-15,1.7062247265571852e-05,9.334446600530932e-12,4.0845820755781935e-12,3.7928080533029866e-08,9.460524874279693e-12,9.90766275521288e-13,1.0920323123558327e-17,6.80797375934527e-12,2.2523100233281078e-14,8.151897471666133e-13,3.4423879511148378e-12,6.323622474390782e-19,6.472786281293824e-18,2.5453156670145556e-11,1.88022155562669e-12,4.596033800145055e-06,3.603155844414964e-07,1.8807498225410708e-06,3.876695161262933e-07,1.6188846492335836e-05,1.7611216318886504e-05,3.615173583499202e-05
4.396377533753937e-06,0.7601353950983766,2.2344070866190106e-06,1.8038580533888332e-07,7.901691060361424e-07,3.11981555875946e-05,0.0,0.0,1.3863845273383908e-05,1.629805298716809e-07,1.5261156468097384e-06,1.4351137065956905e-12,3.3363827264267827e-10,1.3418039825900082e-23,3.032324967833558e-18,1.671039874674912e-18,1.149181953014782e-16,4.81539380250064e-06,3.141341784836285e-17,4.042468597597688e-12,5.261337556796019e-15,6.2832084203588956e-21,1.2295702316192534e-19,4.637059278385837e-18,8.698378824852243e-15,3.3782128660848876e-21,3.3890271838412924e-22,2.2200611494477974e-25,9.461023981902226e-33,5.813008972426638e-32,4.4605798024217894e-13,3.493859177595488e-28,1.477497528391718e-22,1.7644971143226533e-25,3.76,0.0,0.7907003880780127,0.9991844902388807,7.814794180501175e-06,7.150088393962608e-21,0.10707450486687771,0.08543339170473802,0.021085252479910697,7.080122799131668e-06,0.0007823574496255187,0.0002661559738893912,9.713052172799858e-10,3.63201702548935e-10,7.738787862635935e-15,1.786883347899954e-05,1.035823417621363e-11,4.528014276581859e-12,3.9805622306600355e-08,1.0495700718148437e-11,1.02341139809132e-12,1.2112930162808761e-17,7.542126465797536e-12,2.4952332881345667e-14,9.03116139942753e-13,3.8130501970171454e-12,7.014216208340541e-19,7.179674367924428e-18,2.898327716664604e-11,1.9240849491221017e-12,4.823987758251709e-06,3.9108616401219246e-07,1.9387617849286313e-06,4.0078217633066025e-07,1.6776773088625055e-05,1.859922444296282e-05,3.805355807826095e-05
4.503991530070272e-06,0.7604602127016369,2.3137173434648422e-06,1.873973419261631e-07,8.199981547341089e-07,3.283685114183835e-05,0.0,0.0,1.419186257543368e-05,1.6899269907352905e-07,1.6368647809758828e-06,1.5951975900657993e-12,3.534281592513116e-10,1.5314574359198923e-23,3.3413494727002833e-18,1.83363903991666e-18,1.2941270250571465e-16,5.0479338205620104e-06,3.532672415642842e-17,4.340238214826253e-12,6.0830388238321724e-15,7.278768759126906e-21,1.3555983465548143e-19,5.201438008286852e-18,9.293472567044738e-15,4.0647050365908224e-21,4.0690995072652405e-22,2.6648150593471626e-25,1.224512000302999e-32,7.132706624853184e-32,4.759127500094007e-13,4.219372842559346e-28,1.7781945341802445e-22,2.148262113689333e-25,3.76,0.0,0.7882483779539606,0.9991832044332517,8.25011610824377e-06,8.439668401225354e-21,0.10953591139824244,0.087379869359806,0.021573477295864823,7.0620661006892425e-06,0.000782356428414677,0.0002790949148480627,1.019615888704414e-09,3.6463210724500337e-10,7.911729633169565e-15,1.86911631105373e-05,1.1463254621570077e-11,5.0062587057524064e-12,4.1726342747179246e-08,1.1612789041349085e-11,1.0566503029433634e-12,1.3399495693746775e-17,8.333506917496415e-12,2.7570956747882466e-14,9.978978765250052e-13,4.2125603087700885e-12,7.759217112282347e-19,7.942253690447982e-18,3.289271411600618e-11,1.9677963207948953e-12,5.0571887909366014e-06,4.237497707568809e-07,1.9977615862841316e-06,4.1412922699287753e-07,1.7375747924830967e-05,1.961830910867213e-05,4.001585426486035e-05
4.611605526386608e-06,0.7607840769101927,2.394778937018796e-06,1.9459212463237e-07,8.50523462027847e-07,3.4527359054754675e-05,0.0,0.0,1.4519928454379872e-05,1.7503723938436833e-07,1.7526483457328714e-06,1.7691849841936349e-12,3.739752312574938e-10,1.7440327856850097e-23,3.6753641150289504e-18,2.008613429206814e-18,1.4539306477343636e-16,5.285668572784142e-06,3.9622856525890266e-17,4.651760940549446e-12,7.009780677155896e-15,8.403518872735887e-21,1.4918762324751735e-19,5.820287072081811e-18,9.918678619193103e-15,4.872982648362029e-21,4.866479193482081e-22,3.187894693338021e-25,1.5765556003353824e-32,8.723178787391393e-32,5.07065680682648e-13,5.076375225039945e-28,2.131855058730477e-22,2.604942119758152e-25,3.76,0.0,0.7858038528578895,0.9991818942435972,8.700167694674932e-06,9.927790699316928e-21,0.11199002723920663,0.08931972007281583,0.022060426097482815,7.044063345717269e-06,0.0007823553881680113,0.00029232869699236135,1.0690539015006675e-09,3.6605751579522535e-10,8.083933381359629e-15,1.95290537473161e-05,1.2653568520003e-11,5.521035027106376e-12,4.369011807645442e-08,1.2815869234328306e-11,1.0905034843453509e-12,1.4784649145949957e-17,9.184919675310346e-12,3.0388254816022285e-14,1.0998709854942292e-12,4.642329565834945e-12,8.561305849618604e-19,8.763268196212079e-18,3.7210831737288926e-11,2.011356374459345e-12,5.295618723672559e-06,4.583847121796938e-07,2.0577694873737672e-06,4.277155393994228e-07,1.7986002096485996e-05,2.0668848546788423e-05,4.203967579924523e-05
4.719219522702943e-06,0.7611069908267181,2.4776326008576263e-06,2.0197495241545427e-07,8.81761409518741e-07,3.627056416111486e-05,0.0,0.0,1.484809118426423e-05,1.8111161118711673e-07,1.87356055743092e-06,1.9579816950885326e-12,3.9529930920256165e-10,1.981902335251534e-23,4.0359482951409015e-18,2.1966961578544996e-18,1.629805824216887e-16,5.52857896628659e-06,4.4330055975328327e-17,4.977299596051218e-12,8.052198280636921e-15,9.670750079546735e-21,1.6390608471522643e-19,6.497635227012368e-18,1.057518932928489e-14,5.8217503160506755e-21,5.79836719699743e-22,3.8013857581057247e-25,2.0196708390354816e-32,1.0634821876743258e-31,5.395473867132621e-13,6.085539594293974e-28,2.5464470753817615e-22,3.1465613534075537e-25,3.76,0.0,0.7833667878265179,0.9991805595004408,9.165218921672832e-06,1.1640239314407504e-20,0.11443687488883429,0.09125296401729135,0.02254610277198823,7.026114350693057e-06,0.0007823543287525785,0.00030585648367006344,1.1196160606416795e-09,3.6747794267272187e-10,8.255402476137922e-15,2.0382324473108676e-05,1.3933321196694098e-11,6.07409814735944e-12,4.5696827791401626e-08,1.4109105101175919e-11,1.124992058910985e-12,1.6273111738062102e-17,1.0099226110421243e-11,3.341369814069627e-14,1.2093783036535817e-12,5.103797764150587e-12,9.423216233276047e-19,9.64551623724685e-18,4.196840988482239e-11,2.0547658097678593e-12,5.539259466019602e-06,4.950714950559921e-07,2.1188061856922223e-06,4.4154609151532716e-07,1.8607771787249564e-05,2.1751228705967663e-05,4.4126095731158044e-05
4.826833519019279e-06,0.7614289575466142,2.562320064118255e-06,2.09550754321605e-07,9.137288116407211e-07,3.806736955871205e-05,0.0,0.0,1.5176399769752785e-05,1.8721340467326994e-07,1.999694562710504e-06,2.162537101952856e-12,4.174209073585867e-10,2.247651232008331e-23,4.424760531236556e-18,2.3986562142963688e-18,1.823043835400439e-16,5.77664597659206e-06,4.947808216336368e-17,5.317114051902561e-12,9.221741249057262e-15,1.1094789814470233e-20,1.7978437879121887e-19,7.237734680576848e-18,1.126424032520221e-14,6.932179249982407e-21,6.884086279212303e-22,4.519004683066738e-25,2.574980229202673e-32,1.2926582429715295e-31,5.73388971467102e-13,7.270350490922685e-28,3.030948792238732e-22,3.786857526344031e-25,3.76,0.0,0.7809371579373118,0.99917920002898,9.645545313980547e-06,1.3605595701194403e-20,0.11687647676986551,0.09317962129855889,0.02303051119449926,7.008218932333771e-06,0.0007823532500312663,0.0003196774394838997,1.171299175862828e-09,3.6889340228759136e-10,8.426140266238322e-15,2.1250795856944154e-05,1.530674169239565e-11,6.667237777786908e-12,4.7746354731580063e-08,1.5496743811979316e-11,1.1601377849077239e-12,1.7869695137144726e-17,1.1079343689138496e-11,3.6656943480866125e-14,1.3267693903145225e-12,5.5984328563219714e-12,1.03477344494153e-18,1.0591849775644088e-17,4.719767083148614e-11,2.0980253222386605e-12,5.788093011127911e-06,5.338928875573768e-07,2.1808928263152193e-06,4.556259706487869e-07,1.924129839766578e-05,2.2865843396467406e-05,4.627620922380078e-05
5.042061511651949e-06,0.7620700617422652,2.7373684446769573e-06,2.2530166995255293e-07,9.79921469260627e-07,4.182548732313688e-05,0.0,0.0,1.5833654297082557e-05,1.9949024241929285e-07,2.2679952487783443e-06,2.62294987690253e-12,4.641423362353656e-10,2.874295662855818e-23,5.294119409948944e-18,2.8474740270444145e-18,2.26719057302804e-16,6.288174084983802e-06,6.122362839911473e-17,6.04059524690936e-12,1.1992345330609255e-14,1.4476137729395672e-20,2.153154667256261e-19,8.924374893919805e-18,1.274513075513368e-14,9.736797050862847e-21,9.606279390001263e-22,6.330870207308046e-25,4.129650572556414e-32,1.8937478040511405e-31,6.452788005162069e-13,1.0276948659846642e-27,4.251318147919069e-22,5.428345759148733e-25,3.76,0.0,0.7761001040934468,0.9991764061745588,1.0653154237390224e-05,1.8424935601087517e-20,0.12173403253642127,0.09701325595200647,0.02399553872369577,6.972588093629544e-06,0.0007823510341011289,0.00034819552324425,1.278015537449467e-09,3.717094770531917e-10,8.765435227068542e-15,2.3032630233623497e-05,1.8351914792445912e-11,7.981076837892563e-12,5.197340878468332e-08,1.8572629062054885e-11,1.2324910531976247e-12,2.1406915334674076e-17,1.324895837600218e-11,4.3836381718943186e-14,1.5866342105054015e-12,6.693214181700472e-12,1.239599639706231e-18,1.2688444541863677e-17,5.920749881363607e-11,2.1840973402321344e-12,6.30126689722912e-06,6.182822719159096e-07,2.3083028201715865e-06,4.84554622531015e-07,2.0544614865645434e-05,2.519339181820277e-05,5.077201103292543e-05
