Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339)
8.833924526124408e-08,0.7443902493528827,1.3463564575168936e-07,4.0813992275609286e-09,5.845583154715765e-09,3.1372156677119344e-08,0.0,0.0,3.783330271996601e-07,1.480947088071581e-10,4.215537694286846e-11,8.884546736021509e-12,1.0877019678649232e-11,5.68235413782502e-24,3.850212078720669e-17,5.3484050912454685e-11,7.286710154353241e-10,3.622357820690539e-09,1.3654239801920353e-24,8.596119617108728e-17,1.044719061932864e-21,3.2416382897665804e-21,1.1593333172182412e-11,3.3919325282969714e-19,1.0978800555441882e-14,2.5637041115899024e-24,3.484390660006207e-26,1.097412455689672e-19,2.4806411552391626e-20,5.1004700748362534e-21,1.5809091368793285e-16,1.0591269417580528e-23,1.6007233264535895e-24,4.55960181440127e-23,3.76,0.0,0.7103193025629294,0.9990311083921818,6.953949244274726e-10,1.3657572907070282e-11,0.0031935354235974934,0.0025687321937684455,0.0006135270486198855,1.0588052003727209e-05,0.0009684965326041547,3.2574791716635397e-07,5.474728939785091e-13,6.098374539102079e-10,2.6842277088988285e-16,1.495405623030194e-08,5.406188485903434e-19,8.795496082999532e-19,4.563731426554931e-11,6.602594795935125e-19,4.1545807004633316e-14,5.967827562058461e-25,1.5911263936582296e-18,4.355696599024638e-21,3.529416568764591e-26,3.475053227491247e-25,2.3480589829954254e-20,1.468674740016709e-19,6.572270332052531e-19,8.67494734368764e-14,3.61924692412695e-09,3.3143531064066783e-12,3.121518675826349e-12,2.448483679421816e-08,3.9445735696081917e-19,1.4418693514315168e-08,7.815673374830861e-09,3.439055363158579e-10,1.0215338815481219e-09,1.5706441844211672e-10,1.804790829696441e-10,1.9647031853549224e-07,1.81378035144597e-08,1.5404679770700766e-07,6.921243812021681e-12,3.3794514933720967e-09,1.0600304585437714e-07,2.5351295838778397e-08,3.412661488838364e-14,8.768554760975905e-16,1.613806136288494e-13,1.9146123341018538e-13,3.991090467104736e-18,1.6041520066397173e-11,7.505170658379952e-10,1.0023724133748432e-11,6.40115308485795e-19,9.241574861781548e-15
9.089433832056333e-08,0.7444027779071589,1.4126993333983728e-07,4.3739224846202384e-09,6.3265574610709346e-09,3.3907220179706124e-08,0.0,0.0,3.892954673935852e-07,1.567255340396957e-10,4.5776496314252496e-11,9.435316867356874e-12,1.1757585536687307e-11,6.624330896155973e-24,4.2108750287544236e-17,5.4768470205466964e-11,7.798327496497921e-10,3.834948601804212e-09,1.5480394395983002e-24,9.568680917510436e-17,1.14485866357764e-21,3.488079069903803e-21,1.1632714152340873e-11,4.049562277847501e-19,1.1852661519910786e-14,2.967962184972596e-24,4.1597531222206145e-26,1.2432296076117445e-19,2.9309781068229126e-20,5.983274372556026e-21,1.7160352733244986e-16,1.2293640671157951e-23,1.900497815841394e-24,5.441413681386785e-23,3.76,0.0,0.7102271372422859,0.9990310963442001,7.749832151673159e-10,1.5069664025973513e-11,0.003285700890165086,0.0026431312258115135,0.0006312547037122031,1.0586888515656327e-05,0.0009684965201784452,3.449227463484021e-07,5.925006689809474e-13,6.099421673012361e-10,2.762248772417151e-16,1.5833804699158748e-08,6.301756638596363e-19,1.0062250878670478e-18,4.846552306341734e-11,7.686563290840492e-19,4.326401446853682e-14,6.959903942213081e-25,1.827429590101473e-18,5.008334719039036e-21,4.1158696160476305e-26,4.0526303178518875e-25,2.818474152834459e-20,1.6892971234593127e-19,7.531710486287747e-19,8.926267544427484e-14,3.831660780549386e-09,3.647645679244875e-12,3.477147232416587e-12,2.5778837824204827e-08,4.395211729331992e-19,1.4968929523225288e-08,8.068661220538807e-09,3.4489726028919694e-10,1.0478740344517045e-09,1.6394133123933582e-10,1.9028067008108787e-10,2.0087058944711668e-07,1.8553202410779698e-08,1.6131128549059646e-07,7.257164454578348e-12,3.6395775944262432e-09,1.1139655554060275e-07,2.6703621962912193e-08,3.7788451880135574e-14,1.0088960360389562e-15,1.7597512400749715e-13,2.028020537008743e-13,4.219277690164545e-18,1.6409052645398884e-11,7.831764868488837e-10,1.0254803855762025e-11,6.759216221961034e-19,9.76442886433153e-15
9.344943137988257e-08,0.7444153049501147,1.4801737768204267e-07,4.677271528175886e-09,6.831292439957426e-09,3.6564983130307914e-08,0.0,0.0,4.0025949486628334e-07,1.6559743917080846e-10,4.959825725214116e-11,1.0000584955452163e-11,1.2678896269618861e-11,7.68180622697693e-24,4.5907703700540033e-17,5.6026612983932704e-11,8.328388868245885e-10,4.053590083395012e-09,1.750799154524461e-24,1.0617896545680981e-16,1.2506878102039124e-21,3.7419141997521886e-21,1.1671185669416604e-11,4.809520322586883e-19,1.2763487679235618e-14,3.422034632530161e-24,4.938573755963189e-26,1.4029048393619158e-19,3.445648092584041e-20,6.983721756529795e-21,1.8579575611750216e-16,1.420292981622274e-23,2.24449897066191e-24,6.459150953078934e-23,3.76,0.0,0.7101349835847249,0.9990310842550001,8.610181757863625e-10,1.6579084793442782e-11,0.0033778549487949476,0.002717519579049747,0.0006489805110692103,1.0585725171366757e-05,0.0009684965077129531,3.646451629054625e-07,6.397224075398212e-13,6.100468649383969e-10,2.8402560084686763e-16,1.6738625477814837e-08,7.313429013375254e-19,1.1468902106223595e-18,5.1386636637391995e-11,8.909364350838171e-19,4.5010896231358835e-14,8.081032808649169e-25,2.0905115523394145e-18,5.735583451804513e-21,4.778575949287517e-26,4.705326770613572e-25,3.365549025671978e-20,1.9352048298571162e-19,8.597804686630596e-19,9.17755308751582e-14,4.050122138882803e-09,4.0072868528406854e-12,3.864182835667592e-12,2.7103334585206618e-08,4.885765678700477e-19,1.5520716175208774e-08,8.321849471308733e-09,3.4588898258803063e-10,1.0741557055942297e-09,1.710231533443671e-10,2.002986319624331e-10,2.052538968253639e-07,1.897526289977272e-08,1.6871591238830514e-07,7.599695028302059e-12,3.911755894563701e-09,1.1691018695551236e-07,2.8088544646940714e-08,4.1740380650475323e-14,1.156524154329579e-15,1.915940515619915e-13,2.1441919903827264e-13,4.452808770343733e-18,1.677497010582802e-11,8.160736788075177e-10,1.0489664897173594e-11,7.125461432833187e-19,1.0299916755968705e-14
9.600452443920182e-08,0.7444278304819735,1.548757575053298e-07,4.991429997880644e-09,7.360168393885522e-09,3.9347479825963193e-08,0.0,0.0,4.11225148984483e-07,1.7471016209759414e-10,5.362618694489784e-11,1.0580174103570772e-11,1.3641380887861501e-11,8.863873038588366e-24,4.9900385670540804e-17,5.725899502063166e-11,8.876911728544197e-10,4.2782813583866435e-09,1.975637666027395e-24,1.174724773635471e-16,1.3622996768271017e-21,4.002837464187354e-21,1.170878653785446e-11,5.683978042049114e-19,1.3711386423675404e-14,3.9304763535969526e-24,5.832589050045267e-26,1.5772452690952998e-19,4.0314536621782324e-20,8.112919403945546e-21,2.006763634111135e-16,1.63364176162119e-23,2.637546630415818e-24,7.628644904341308e-23,3.76,0.0,0.7100428415858769,0.9990310721242042,9.538134388628217e-10,1.8189263905150323e-11,0.0034699976009456225,0.0027918972548420886,0.0006667044710214345,1.0584561970794332e-05,0.0009684964952073108,3.8491510051479205e-07,6.891707238012529e-13,6.101515468211207e-10,2.9182494196424544e-16,1.7668512384025446e-08,8.452280802235973e-19,1.3026481390259996e-18,5.44013188883115e-11,1.028401311479218e-18,4.678647237488962e-14,9.34356464935513e-25,2.382511636792985e-18,6.5434553379373845e-21,5.524829823166047e-26,5.440330295164112e-25,3.9990628508739436e-20,2.2084405380082084e-19,9.778880500725198e-19,9.428803980899584e-14,4.2746302220705186e-09,4.394925676546291e-12,4.2845386309674924e-12,2.8458352309605103e-08,5.418675029413102e-19,1.607395252929549e-08,8.575220232379474e-09,3.4688141722769463e-10,1.1003932229381356e-09,1.7831753240633248e-10,2.105310630204244e-10,2.096227083025428e-07,1.940396543820016e-08,1.762606994374523e-07,7.948833709677247e-12,4.196213233358128e-09,1.2254406569330704e-07,2.9506096697897286e-08,4.599818415971907e-14,1.321084330221087e-15,2.082898308736323e-13,2.26309722824147e-13,4.69163033945429e-18,1.7139488804301246e-11,8.491972168247822e-10,1.072829739008845e-11,7.499810666464677e-19,1.0847953316707741e-14
9.855961749852106e-08,0.7444403545029649,1.6184293240791978e-07,5.316375784537078e-09,7.913553218512392e-09,4.225670390996026e-08,0.0,0.0,4.22192468895284e-07,1.8406344190480246e-10,5.786582883823732e-11,1.1173911773901025e-11,1.464544845954223e-11,1.0179896765420276e-23,5.408795185684819e-17,5.846612638151985e-11,9.443910278886274e-10,4.509021522051772e-09,2.2246632703013393e-24,1.2960254497131037e-16,1.4797837613157303e-21,4.270538682619188e-21,1.1745550334556714e-11,6.686121829374532e-19,1.469645140767784e-14,4.498125882723013e-24,6.854397270973584e-26,1.7670754275585362e-19,4.6956718709289007e-20,9.38259041269526e-21,2.162536909925043e-16,1.871217505488148e-23,3.0848014894357287e-24,8.966991143946291e-23,3.76,0.0,0.709950711241411,0.999031059951441,1.0536875706650371e-09,1.990363164548486e-11,0.0035621288480752003,0.002866264254539801,0.0006844265838906674,1.058339891387577e-05,0.0009684964826611581,4.0573249285980833e-07,7.408771933233604e-13,6.10256212948869e-10,2.9962290085188044e-16,1.8623459241399584e-08,9.73007896428363e-19,1.4746561364466204e-18,5.7510233674783644e-11,1.1824315474492886e-18,4.859076299460121e-14,1.0760623736344867e-24,2.705671705119219e-18,7.438253471681468e-21,6.362382282157323e-26,6.265278841913164e-25,4.729712740951082e-20,2.511145878977009e-19,1.108365214796216e-18,9.680020232398479e-14,4.505184252766633e-09,4.812285037853805e-12,4.74018414360157e-12,2.984392937799269e-08,5.996451569539549e-19,1.6628550009064035e-08,8.828757771142548e-09,3.4787520599397996e-10,1.1266010933259995e-09,1.85832188003604e-10,2.2097622192152724e-10,2.1397935051857232e-07,1.9839289354940173e-08,1.8394571130221644e-07,8.30458092125378e-12,4.49317640149376e-09,1.282983659496833e-07,3.0956323678043366e-08,5.057818069897552e-14,1.5039943134693829e-15,2.261166318454907e-13,2.384708789750472e-13,4.935692980103622e-18,1.7502812758100936e-11,8.825368134677513e-10,1.0970690430795763e-11,7.882191991443986e-19,1.1408460799834156e-14
9.999999999999998e-08,0.7444528770133242,1.6581771023684276e-07,5.5043019576350685e-09,8.23644984625307e-09,4.395331487478536e-08,0.0,0.0,4.283758245689855e-07,1.8944209607295486e-10,6.035124977224961e-11,1.1514792066076722e-11,1.5229947381093822e-11,1.0984436213602139e-23,5.653486117229066e-17,5.91356829065298e-11,9.771692083697243e-10,4.6417624371555095e-09,2.376563859625328e-24,1.3682273184913835e-16,1.5486338894078613e-21,4.4243195693083445e-21,1.1765917458458449e-11,7.312661680158635e-19,1.5268174605836505e-14,4.846144153524719e-24,7.491789745687427e-26,1.8812319653644963e-19,5.107577996801597e-20,1.0164881999451655e-20,2.253451938653823e-16,2.016531700247034e-23,3.3628862897084e-24,9.802760895387848e-23,3.76,0.0,0.7098987797414245,0.9990310530706547,1.1132312970201857e-09,2.0917286774604235e-11,0.003614060965758462,0.0029081824550147802,0.0006944162558204173,1.0582743327143017e-05,0.0009684964755705268,4.1770915212120946e-07,7.710325392700592e-13,6.103152094363098e-10,3.0401823474775776e-16,1.9172834510455402e-08,1.0516324845051638e-18,1.5792389833843284e-18,5.930460611286545e-11,1.2771116032361959e-18,4.9620559452773735e-14,1.1632782152362587e-24,2.9024601709970178e-18,7.983464828287042e-21,6.877853548085756e-26,6.773003452635856e-25,5.1887702311386205e-20,2.695619403287929e-19,1.1877125221123687e-18,9.821623093279006e-14,4.637818989909312e-09,5.061336685448846e-12,5.0133600329086286e-12,3.06385086790461e-08,6.342907238671636e-19,1.69417635153293e-08,8.971752711894955e-09,3.4843625274197943e-10,1.1413677120959008e-09,1.9016844393619486e-10,2.2695763246575634e-10,2.1643078791102418e-07,2.0087604873847857e-08,1.8833982631129764e-07,8.508039923865976e-12,4.666180942503679e-09,1.3159539549029985e-07,3.1788283124016675e-08,5.3308401395627514e-14,1.6157530920479453e-15,2.366856410836128e-13,2.4544480439457715e-13,5.0755711789507895e-18,1.7707175668713174e-11,9.014230510244133e-10,1.110898778623964e-11,8.101266999166297e-19,1.1729905605973823e-14
1.011147105578403e-07,0.7444528770133242,1.6891683990250919e-07,5.652081454790557e-09,8.49180262264289e-09,4.5294609845780815e-08,0.0,0.0,4.331614935264421e-07,1.9365701885828948e-10,6.232274230527535e-11,1.1781629767433154e-11,1.5691489518028372e-11,1.1639500442822523e-23,5.847132121487384e-17,5.964851048518052e-11,1.0029395861134618e-09,4.745809671970167e-09,2.5001718868610713e-24,1.426047390647829e-16,1.6032262454807155e-21,4.544705011456187e-21,1.1781506473340496e-11,7.830201790862538e-19,1.5718764090071374e-14,5.1301154013605936e-24,8.017484451551417e-26,1.9732369726338574e-19,5.446070518007998e-20,1.0805081982130776e-20,2.3253568895989386e-16,2.1349068234371648e-23,3.591775551932787e-24,1.0492604603573846e-22,3.76,0.0,0.7098585925470317,0.9990310477363459,1.1609639112840225e-09,2.1725619315263046e-11,0.0036542486916413077,0.00294062057948715,0.0007021468499909609,1.0582236000551802e-05,0.00096849647007414,4.2709727363000655e-07,7.948723857568608e-13,6.103608633213652e-10,3.0741947776700513e-16,1.960345988068418e-08,1.1159302933338032e-18,1.664126675149162e-18,6.071404481718128e-11,1.3544890390197224e-18,5.0423788190566423e-14,1.2346131344516396e-24,3.062337856498605e-18,8.426576450249309e-21,7.299454860086617e-26,7.188274109718244e-25,5.569170035000367e-20,2.8455631256066367e-19,1.252122657255081e-18,9.931201849719282e-14,4.741783453375821e-09,5.261162639249654e-12,5.233144540880568e-12,3.126011657561405e-08,6.621678315771322e-19,1.718443101874528e-08,9.082448275866702e-09,3.488709311912397e-10,1.1527940027889792e-09,1.9357490637624782e-10,2.3163253244469017e-10,2.1832601678421275e-07,2.0281213200371043e-08,1.9177105304627522e-07,8.666939164543564e-12,4.802872210032901e-09,1.341733076000765e-07,3.243928320337371e-08,5.549723452189405e-14,1.7067466413601467e-15,2.4513039688607027e-13,2.5090012299350393e-13,5.184951246394567e-18,1.7865134314641104e-11,9.160832247404108e-10,1.12168323730995e-11,8.272539627691273e-19,1.1981369031198533e-14
1.0366980361715955e-07,0.7444653980132923,1.7609549251547574e-07,5.998514653303948e-09,9.095260350130833e-09,4.846311433665556e-08,0.0,0.0,4.4413226158682447e-07,2.0349063439848984e-10,6.700250233867665e-11,1.2403164197430504e-11,1.6779877444585144e-11,1.3252549669865397e-23,6.305118813931497e-17,6.080664339929544e-11,1.063337731184029e-09,4.988644907985599e-09,2.8046616786348732e-24,1.5651498483087475e-16,1.7327103682294542e-21,4.825022127455852e-21,1.181668105826406e-11,9.131580912677452e-19,1.6778395115376995e-14,5.831880832568355e-24,9.336249486394287e-26,2.1965884317775387e-19,6.290924346884402e-20,1.2393373051219186e-20,2.495299445931008e-16,2.4266763100130097e-23,4.164342368792956e-24,1.222527484115255e-22,3.76,0.0,0.7097664854984788,0.9990310354785606,1.2759704176158455e-09,2.365865872960824e-11,0.003746357133101101,0.0030149662310220244,0.0007198652696295156,1.0581073230763925e-05,0.0009684964574459081,4.4900937652088205e-07,8.511858964989577e-13,6.10465497938362e-10,3.1521467296611813e-16,2.0608508140976397e-08,1.275316519794338e-18,1.8723285334675352e-18,6.40134161015761e-11,1.54611920330671e-18,5.228556805942171e-14,1.4114828825469498e-24,3.4549621335701967e-18,9.515323247109078e-21,8.344753194055406e-26,8.2178949689113245e-25,6.5301383108253e-20,3.214036856000631e-19,1.4101109418588044e-18,1.0182348840468581e-13,4.984427046093693e-09,5.743431915863759e-12,5.765499874849499e-12,3.270697639026757e-08,7.297008540370936e-19,1.7741527711488226e-08,9.336279640878023e-09,3.498691257932555e-10,1.178986816596511e-09,2.0155353553274208e-10,2.424985843303829e-10,2.226647743426882e-07,2.0729715021144473e-08,1.9973686713124744e-07,9.035912865202025e-12,5.125527554547916e-09,1.4016915345167845e-07,3.3955044279257726e-08,6.077276661916879e-14,1.9309101360284396e-15,2.6538887851793296e-13,2.635951130342692e-13,5.439363684542965e-18,1.822663478602505e-11,9.498281626465076e-10,1.1466711058663137e-11,8.670793978055418e-19,1.2566615507333438e-14
1.062248966764788e-07,0.7444779175031161,1.8337697494901153e-07,6.355638483302021e-09,9.72425840310446e-09,5.176409769176859e-08,0.0,0.0,4.5510481156702125e-07,2.135640311339097e-10,7.191069926565766e-11,1.3038355458025413e-11,1.7910969826651844e-11,1.5029137555863257e-23,6.78280344260664e-17,6.19410133319029e-11,1.1255861277649038e-09,5.237526332162043e-09,3.140848433651966e-24,1.7136954623660334e-16,1.8683168106199486e-21,5.1111753013124685e-21,1.1851097554529179e-11,1.0606784657133848e-18,1.7875405551721172e-14,6.6091720171996865e-24,1.0826028338354752e-25,2.4380049718873046e-19,7.239031209217795e-20,1.4161081426463693e-20,2.672437100989755e-16,2.7485730060351514e-23,4.808747061267555e-24,1.4186221653311943e-22,3.76,0.0,0.709674390091526,0.9990310231777324,1.3990395092157067e-09,2.570618177846427e-11,0.003838454173911257,0.0030893012104764874,0.0007375818431074746,1.057991060445204e-05,0.00096849644477612,4.71468735233859e-07,9.098463773523986e-13,6.105701167994693e-10,3.230084867050441e-16,2.1638597870868018e-08,1.452563174915558e-18,2.100587882245137e-18,6.740901128361431e-11,1.758953175193933e-18,5.4176122687284133e-14,1.6082300531036483e-24,3.8861042029905695e-18,1.0711698012075616e-20,9.507480549642272e-26,9.36321079687613e-25,7.626413035133949e-20,3.6190155919560995e-19,1.5833210911043192e-18,1.043346121216432e-13,5.2331142529476395e-09,6.261042896526703e-12,6.339384308669624e-12,3.41845823493533e-08,8.025164776816604e-19,1.8299780893484983e-08,9.590241275448599e-09,3.5087028134628577e-10,1.2051945790684449e-09,2.0977598070303854e-10,2.535731341233602e-10,2.2699757124940984e-07,2.118477257052518e-08,2.0784333062405247e-07,9.411508229519148e-12,5.461369474441025e-09,1.4628620665851356e-07,3.5503686671355704e-08,6.642276563750008e-14,2.1781313625222134e-15,2.869516773913198e-13,2.765537109604296e-13,5.698892853328261e-18,1.8587485050390618e-11,9.83764214029009e-10,1.1720313992978635e-11,9.076901659658057e-19,1.316414549226719e-14
1.0877998973579804e-07,0.7444904354830474,1.907594413115495e-07,6.723411866342694e-09,1.0379117266010599e-08,5.51994051402501e-08,0.0,0.0,4.6607918174009784e-07,2.2387695283464153e-10,7.705293848634771e-11,1.368704818912256e-11,1.9085109792178274e-11,1.6979569734479527e-23,7.280214101298434e-17,6.305210028459085e-11,1.1896852495771901e-09,5.4924530487395274e-09,3.511681718408984e-24,1.8720501106423238e-16,2.0101240926395537e-21,5.4028503695740985e-21,1.1884777307082715e-11,1.2273550953422499e-18,1.9009847999032978e-14,7.468062970154536e-24,1.2503117365809774e-25,2.698378195959234e-19,8.299728193693432e-20,1.6122470430270946e-20,2.856839291931395e-16,3.10272485790032e-23,5.531616138442131e-24,1.63981509974152e-22,3.76,0.0,0.7095823063219797,0.9990310108335151,1.5305079170395342e-09,2.78716200432232e-11,0.003930539815527975,0.0031636255191772656,0.0007552965707206287,1.0578748121556084e-05,0.0009684964320644389,4.944752834762233e-07,9.70881566219439e-13,6.106747199042771e-10,3.3080091923898495e-16,2.2693722929525438e-08,1.6491442391949397e-18,2.350289360617819e-18,7.090149409233814e-11,1.9947099862182325e-18,5.609547214355679e-14,1.8264996581814743e-24,4.358433011488256e-18,1.202321480075835e-20,1.079735125460401e-25,1.0633794723437023e-24,8.872942842179187e-20,4.0630534132253036e-19,1.7727851646158733e-18,1.0684538972245744e-13,5.487844295838157e-09,6.816023010602888e-12,6.956985329469174e-12,3.569301839394468e-08,8.808937807761759e-19,1.8859139049869632e-08,9.844323933950911e-09,3.5187485393813647e-10,1.2314325131687573e-09,2.1825020011255543e-10,2.648551060068753e-10,2.3132624288807113e-07,2.164636346333534e-08,2.1609065259793536e-07,9.793733111340637e-12,5.81062520774666e-09,1.5252480828979394e-07,3.7085300310078904e-08,7.246579894467118e-14,2.4501360481234442e-15,3.098802806861575e-13,2.897739833865139e-13,5.9635053443202605e-18,1.894784612161496e-11,1.0178847653727777e-09,1.1977628474628622e-11,9.490815534898147e-19,1.3773912112935227e-14
