Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923)
8.158519081670127e-17,0.8526159185640766,0.0,1.2695836666821802e-20,0.0,0.0,0.0,0.0,0.0,0.0,9.558162924742424e-37,1.1604911377193806e-52,0.0,3.423045410512732e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954756277809,0.9999999996352597,0.0,0.0,1.954371924131173e-11,1.1998899999905991e-11,3.28555574022572e-12,4.259263501028588e-12,3.6474036447433116e-10,1.6071559887134487e-23,3.498212771244285e-37,1.1922943830051235e-22,1.9062862398474722e-31,1.2294792411189464e-25,1.0415953513026766e-61,1.1376521627949061e-59,6.838740432891724e-28,1.2820856432423228e-61,3.514834082490506e-29,1.146058347914357e-74,2.128457219420585e-62,8.413159639745972e-66,7.591735438067992e-76,6.283038211276955e-75,8.975078688134664e-72,1.2661785844244122e-64
1.6317045079408436e-16,0.8526159185669926,0.0,2.5391685527918845e-20,0.0,0.0,0.0,0.0,0.0,0.0,7.646536456852455e-36,1.856787399966113e-51,0.0,1.0953759713079646e-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954756082372,0.9999999992705191,0.0,0.0,3.908745504955212e-11,2.3997810524519634e-11,6.571114297694504e-12,8.518530226732244e-12,7.294809393243218e-10,6.428628121626509e-23,2.798572322422055e-36,4.769179756604277e-22,7.625149212708445e-31,4.9179203980367765e-25,3.333553706533541e-60,3.640976144728744e-58,2.735498188752068e-27,4.10322642098998e-60,1.4059346933161607e-28,7.336465156345187e-73,6.811999097845266e-61,2.692581446547054e-64,4.859831271133784e-74,4.0220719057443015e-73,5.745375973879448e-70,4.0523294457167566e-63
3.2634097074885054e-16,0.8526159185728245,0.0,5.078338754573262e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.117232146626027e-35,2.9708613531747177e-50,0.0,3.5052059910176383e-79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954755691497,0.9999999985410383,0.0,0.0,7.817492666452847e-11,4.79956326330636e-11,1.3142231508753875e-11,1.703706252028805e-11,1.4589617925677926e-09,2.5714521297418494e-22,2.2388587356227612e-35,1.9076718630107016e-21,3.0500601789743107e-30,1.9671690300259414e-24,1.06674277743897e-58,1.1651180079124216e-56,1.0941998444675405e-26,1.3130394705523827e-58,5.623741892609918e-28,4.695377584030283e-71,2.179863511093859e-59,8.616357201522245e-63,3.1103183731887536e-72,2.5741478765492264e-71,3.6770728510641684e-68,1.2967603291435681e-61
4.895114907036167e-16,0.8526159185786567,0.0,7.617509385916803e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.7491463622150344e-34,1.0934744228340449e-49,0.0,1.6398136983508564e-78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954755300622,0.9999999978115578,0.0,0.0,1.1726239827800046e-10,7.199345580092412e-11,1.971334881593503e-11,2.5555593655992495e-11,2.1884423493548734e-09,5.464336380089344e-22,6.401737384728567e-35,4.0538021390122094e-21,6.481377834462712e-30,4.1802349830208034e-24,4.715963201593332e-58,5.15086939675685e-56,2.325175253729386e-26,5.804816513889309e-58,1.1950454883347165e-27,2.5128832457640103e-70,9.636981750822304e-59,3.8092149728524117e-62,1.6645875086329895e-71,1.377638527996073e-70,1.9679047083082034e-67,5.732862906910059e-61
6.526820106583828e-16,0.8526159185844887,0.0,1.0156680446822714e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.6894567133671225e-34,2.773288173889988e-49,0.0,5.290158893667157e-78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954754909747,0.9999999970820774,0.0,0.0,1.5634986988996797e-10,9.599128002810104e-11,2.628446621923797e-11,3.4074123633845756e-11,2.917922609685685e-09,9.321515604976842e-22,1.3503119060098259e-34,6.915308379685949e-21,1.1056467622389685e-29,7.130990102722039e-24,1.6115743329472713e-57,1.760193561350747e-55,3.9664762338303757e-26,1.9836655090351056e-57,2.0386074827810957e-27,9.495556284853817e-70,3.293226505610148e-58,1.3017155132535787e-61,6.290059169754303e-71,5.205750881471553e-70,7.436219417144478e-67,1.959080068534071e-60
9.790230505679153e-16,0.8526159185961528,0.0,1.5235023576791873e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0077052334852016e-33,9.698324486535115e-49,0.0,2.9119521349456346e-77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954754127998,0.9999999956231176,0.0,0.0,2.3452481311037225e-10,1.439869309686052e-10,3.9426701251435734e-11,5.111118087214689e-11,4.376882434582969e-09,1.9299015451114428e-21,3.6881208685457348e-34,1.431726313639135e-20,2.289100969601041e-29,1.4763812424261783e-23,9.909175674492061e-57,1.0822996866917082e-54,8.212087904741899e-26,1.2197073720470702e-56,4.220679476759905e-27,6.860371290212122e-69,2.0249296669110434e-57,8.003952094927512e-61,4.544456343862238e-70,3.7610628350821663e-69,5.372537463321382e-66,1.2045938585375693e-59
1.3053640904774476e-15,0.852615918607817,0.0,2.0313368286417008e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.1084567312068765e-33,2.4233474940714076e-48,0.0,9.345232601207067e-77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954753346249,0.9999999941641587,0.0,0.0,3.126997563252445e-10,1.9198258580459236e-10,5.2568936637107444e-11,6.814823385261753e-11,5.835841169305816e-09,3.2822572188155074e-21,7.716782883833772e-34,2.4349906936974594e-20,3.8931607935728823e-29,2.5109382886997058e-23,3.326542977256744e-56,3.6333151212370795e-54,1.3966614873908217e-25,4.094598087457715e-56,7.178272926679887e-27,2.6290363996265985e-68,6.79777290260801e-57,2.6869602722754713e-60,1.741529803031715e-69,1.4413171918046514e-68,2.058867853500761e-65,4.043872598896836e-59
1.9580461702965125e-15,0.852615918631145,0.0,3.047006289271366e-19,0.0,0.0,0.0,0.0,0.0,0.0,6.657858714958544e-33,1.1222234972629693e-47,0.0,7.14163421502985e-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954751782749,0.999999991246245,0.0,0.0,4.690496427368227e-10,2.8797390826796536e-10,7.885340856913524e-11,1.0222232583233827e-10,8.75375505900472e-09,7.15136987255075e-21,2.436722294141727e-33,5.3053440271763563e-20,8.482401172436319e-29,5.470824896412765e-23,2.5695552250332676e-55,2.806515785548524e-53,3.0430427003177375e-25,3.1628325303579415e-55,1.5640006044299304e-26,3.316287387525523e-67,5.250940208099676e-56,2.0755440400697663e-59,2.1967794236143063e-68,1.8180889349914976e-67,2.597073848804421e-64,3.1236938025001973e-58
2.6107282501155772e-15,0.8526159186544732,0.0,4.0626764336598575e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.5143549074319382e-32,3.254152999603858e-47,0.0,2.6905302543504225e-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.954395475021925,0.9999999883283358,0.0,0.0,6.253995291244546e-10,3.8396524759299184e-10,1.0513788203118007e-10,1.362963993819794e-10,1.1671664229875872e-08,1.2555399943629927e-20,5.542414759338586e-33,9.314391688461742e-20,1.4892237872974256e-28,9.604931325427856e-23,9.892983188771704e-55,1.0805293441832102e-52,5.342562391505082e-25,1.2177147673713616e-54,2.745860881682928e-26,1.576462402508903e-66,2.0216677403257943e-55,7.99106814822683e-59,1.0442822596299893e-67,8.642643123919618e-67,1.234570512087751e-63,1.2026562401598215e-57
3.916092409753707e-15,0.8526159187011295,0.0,6.094018783169887e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.056121729456459e-32,1.6535734125601354e-46,0.0,2.151880043292087e-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954747092253,0.9999999824925317,0.0,0.0,9.380993018275483e-10,5.759479770609975e-10,1.577068335664625e-10,2.0444449093635823e-10,1.7507468349957045e-08,2.798942730246309e-20,1.8504979781860462e-32,2.0764293613629782e-19,3.3198853418377316e-28,2.1412038856911677e-22,7.837824400393468e-54,8.560596906848921e-52,1.1910050172347207e-24,9.647483145695109e-54,6.121285572227942e-26,2.0205108815432234e-65,1.6017290990606636e-54,6.3311803100961875e-58,1.338429311075906e-66,1.107705086190827e-65,1.5823188307928933e-62,9.528442438102415e-57
6.526820729029966e-15,0.8526159187944422,0.0,1.0156711727264453e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.377517517243336e-31,1.3684745514924377e-45,0.0,3.0900874746808187e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954740838257,0.9999999708209802,0.0,0.0,1.5634988469449814e-09,9.599136393203e-10,2.628447550864703e-10,3.407404518092324e-10,2.917901968923757e-08,7.736607387550861e-20,8.701502532523594e-32,5.739473120979617e-19,9.176538836855832e-28,5.918548220108438e-22,1.0979170498014782e-52,1.199157572684563e-50,3.2920864983822484e-24,1.3514142227501654e-52,1.6920007131657724e-25,5.3287102066526937e-64,2.2438227853440412e-53,8.869220927099459e-57,3.5298500772738686e-65,2.921359763267129e-64,4.17307438840449e-61,1.3348239640686333e-55
1.1748277367582483e-14,0.8526159189810675,0.0,1.828213060496044e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4217644926512008e-30,1.5563618819813617e-44,0.0,6.450875166460269e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954728330266,0.9999999474781053,0.0,0.0,2.814297936024521e-09,1.7278457773482542e-09,4.731206719438787e-10,6.133314843751511e-10,5.252189470514536e-08,2.501737101774288e-19,5.203517406264576e-31,1.8559218052512466e-18,2.967348274456041e-27,1.913848584467388e-21,2.225253385139683e-51,2.4304265470615834e-49,1.0645464214793696e-23,2.7390462586874944e-51,5.471349129690686e-25,2.1231955501588136e-62,4.548319848818829e-52,1.7978381859327635e-55,1.4064489508826776e-63,1.1639997975804027e-62,1.6627483268527787e-59,2.7057756168177856e-54
2.2191190644687517e-14,0.8526159193543184,0.0,3.4533100324945956e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.77356439733549e-30,2.096505439314888e-43,0.0,1.654788836973878e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954703314285,0.9999999007932658,0.0,0.0,5.31589610956216e-09,3.263713307516471e-09,8.936728009351016e-10,1.1585099927057646e-09,9.920673407634383e-08,8.920155401608017e-19,3.577008323867885e-30,6.617339673874518e-18,1.0580257700335013e-26,6.824029475641914e-21,5.584538507020244e-50,6.09934077061241e-48,3.7957701162267465e-23,6.873992845621406e-50,1.950880971390021e-24,1.0586624460737859e-60,1.1417321999745612e-50,4.513040631576929e-54,7.012794712637344e-62,5.803905789178774e-61,8.290849761049201e-58,6.792282759883115e-53
4.307701719889759e-14,0.8526159201008199,0.0,6.7035567653858085e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.237647960401843e-29,3.07739550371803e-42,0.0,4.731810429889696e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954653282322,0.9999998074272297,0.0,0.0,1.0319092438151374e-08,6.3354613843598435e-09,1.7347782400287014e-09,2.2488527820988328e-09,1.9257277024781323e-07,3.3606296068662087e-18,2.64886403584555e-29,2.49297325147372e-17,3.9860101350365406e-26,2.5709537845138078e-20,1.575912573887234e-48,1.721126831601434e-46,1.43006983293925e-22,1.939803273340222e-48,7.350048635332977e-24,5.9571850756377475e-59,3.223443122944126e-49,1.274194716586471e-52,3.946153648455371e-60,3.2659069999252876e-59,4.66544056675267e-56,1.9177544167983708e-51
8.484867030731773e-14,0.852615921593823,0.0,1.3204261404744173e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.568950236793951e-28,4.716055121286005e-41,0.0,1.430657563585605e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954553218397,0.9999996207097267,0.0,0.0,2.0325485021385402e-08,1.2479009602944905e-08,3.4169938425603944e-09,4.429481453045268e-09,3.7929027332454056e-07,1.303762794305795e-17,2.038102517830768e-28,9.670912514573072e-17,1.5463370775237319e-25,9.974301768201061e-20,4.730515075579607e-47,5.1660603412979664e-45,5.54821672858397e-22,5.822929886403754e-47,2.8516129630042526e-23,3.5712420591093736e-57,9.685407529501769e-48,3.8287348896225586e-51,2.3656513897393447e-58,1.9578605555741264e-57,2.796990032176355e-54,5.762803958937704e-50
1.68391976524158e-13,0.8526159245798288,0.0,2.6206515518353904e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.36904297427971e-27,7.3849595253055e-40,0.0,4.449767840014306e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954353090548,0.9999992473329893,0.0,0.0,4.0338269892075833e-08,2.4766314289838246e-08,6.7814439441250354e-09,8.790511174354966e-09,7.526670107856374e-07,5.1351018009840754e-17,1.5988950568000423e-27,3.808568075921184e-16,6.0901825522268755e-25,3.928742602547342e-19,1.4658573488586457e-45,1.6006019251733158e-43,2.185447438512785e-21,1.8044296767830952e-45,1.1232745445592798e-22,2.211544872430452e-55,3.0070659959552517e-46,1.1888406306304387e-49,1.4649551680580706e-56,1.2124329251007926e-55,1.732237792549999e-52,1.7895543896725923e-48
2.519352827409983e-13,0.8526159275658347,0.0,3.920989626094573e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3807611059448847e-26,3.114771957792857e-39,0.0,2.5194229168021937e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543954152962703,0.9999988740339325,0.0,0.0,6.035105436839642e-08,3.705389662988506e-08,1.0145919239856635e-08,1.3151237415904256e-08,1.1259660676585556e-06,1.1494398377648184e-16,5.0528850730434145e-27,8.524176308996085e-16,1.3631616894320345e-24,8.794432024394763e-19,8.988960027069547e-45,9.814714992149232e-43,4.892239530587717e-21,1.1065311702646622e-44,2.514549552139294e-22,1.6227972895622987e-54,1.8454041408600326e-45,7.296073707575492e-49,1.0749589122042068e-55,8.896641019663282e-55,1.2711294690060362e-51,1.098315906358064e-47
3.3547858895783857e-13,0.8526159305518406,0.0,5.221440388737227e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.1437474267923935e-26,8.792537366028366e-39,0.0,9.086412023612543e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543953952834863,0.9999985008125408,0.0,0.0,8.036383845034768e-08,4.934175660471499e-08,1.3510419728122705e-08,1.7511660197749512e-08,1.499187459314171e-06,2.0381706183154973e-16,1.1504197000380104e-26,1.511337498266634e-15,2.417030155465254e-24,1.5594759004422501e-18,3.3665349922659093e-44,3.675599599533746e-42,8.675436998946487e-21,4.144224126862894e-44,4.459134731106597e-22,7.067615639900174e-54,6.916602923544961e-45,2.734686000614888e-48,4.681656578208839e-55,3.8746684691626775e-54,5.536200746854333e-51,4.1168228114505757e-47
5.025652013915191e-13,0.8526159365238521,0.0,7.822680120163484e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0547439486306853e-25,4.4260578347221444e-38,0.0,7.353505356648736e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543953552579195,0.9999977546026678,0.0,0.0,1.203894054311451e-07,7.391830935688581e-08,2.023949627320801e-08,2.623159549351288e-08,2.245397332084715e-06,4.574065121122928e-16,3.85943848773709e-26,3.390954886240587e-15,5.423754609503688e-24,3.500076674679445e-18,2.677518010249082e-43,2.9226872768337023e-41,1.9472370540263085e-20,3.2962238832039132e-43,1.0009056656167767e-21,8.851499352491195e-53,5.51802684497216e-44,2.1820664994131717e-47,5.863257385218878e-54,4.852635588182138e-53,6.9345555760471e-50,3.2854210179248974e-46
6.696518138251997e-13,0.8526159424958634,0.0,1.0424370935730233e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.455949159707021e-25,1.3241857183860992e-37,0.0,2.8326502229789764e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543953152323544,0.9999970087032564,0.0,0.0,1.6041497083447213e-07,9.849597240928821e-08,2.696867356720021e-08,3.4950317211287145e-08,2.991296743599407e-06,8.121233434816165e-16,8.986063511799762e-26,6.019306112990643e-15,9.62893917291901e-24,6.21487038645351e-18,1.0499785697542451e-42,1.1459642899896817e-40,3.4578026643644686e-20,1.2926466340273082e-42,1.7774144486248356e-21,4.260785397852698e-52,2.1680339349494517e-43,8.574200740985896e-47,2.822339487562712e-53,2.335877461913254e-52,3.338309940137365e-49,1.291098119454019e-45
8.367384262588803e-13,0.8526159484678744,0.0,1.3026513041188541e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.725553225370458e-25,3.0868314831435874e-37,0.0,8.044533998483567e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.954395275206791,0.9999962631141818,0.0,0.0,2.0044053466033317e-07,1.2307474561313206e-07,3.369795159687619e-08,4.366782551351835e-08,3.7368858181228826e-06,1.267971869276817e-15,1.7289285556350729e-25,9.395954005769587e-15,1.503230978062887e-23,9.704067332211116e-18,3.027560091326034e-42,3.3039238525962352e-40,5.399433524247087e-20,3.7273977189750064e-42,2.7755596258623245e-21,1.4335885287438326e-51,6.2622164811903485e-43,2.4768218254539216e-46,9.496025216478969e-53,7.85931181855587e-52,1.1232925063149992e-48,3.729912607856478e-45
1e-12,0.8526159544398851,0.0,1.5569521592651937e-16,0.0,0.0,0.0,0.0,0.0,0.0,7.987819511893063e-25,6.098885103724455e-37,0.0,1.8759278820542693e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543952360975165,0.9999955348931813,0.0,0.0,2.3954980972621205e-07,1.470919201867478e-07,4.027327658008085e-08,5.218459591255652e-08,4.465106818633663e-06,1.8110745855395134e-15,2.922319924528599e-25,1.3417665754095207e-14,2.1469067480975323e-23,1.3861610089476442e-17,7.122135159900186e-42,7.771341333033282e-40,7.713182654857847e-20,8.768721283156215e-42,3.9650571466469074e-21,3.837443455569744e-51,1.4755946868161906e-42,5.836755846797515e-46,2.5418925230576596e-52,2.1037862705004808e-51,3.007047351345365e-48,8.790474425629998e-45
1.0038250386925607e-12,0.8526159544398851,0.0,1.56291066475943e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.076629644821784e-25,6.184737961127425e-37,0.0,1.9076936741592012e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543952351812294,0.9999955178353167,0.0,0.0,2.4046609690873264e-07,1.476546288157322e-07,4.042733034866654e-08,5.2384120566905036e-08,4.482164683138575e-06,1.824956515326968e-15,2.9548074190739806e-25,1.3520450103157209e-14,2.1633585165719605e-23,1.396788323473346e-17,7.24368957588913e-42,7.90396068820057e-40,7.772327603793095e-20,8.918382546593551e-42,3.995464079960819e-21,3.9105832531539774e-51,1.500819130210429e-42,5.936540167039557e-46,2.590339565826454e-52,2.1438833820319722e-51,3.064363287305147e-48,8.940767345767715e-45
1.3379982635599219e-12,0.852615966383906,0.0,2.0835649142918442e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.881124865650079e-24,1.858221015052906e-36,0.0,7.620624335648461e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.954395155130111,0.9999940282077442,0.0,0.0,3.205172166731635e-07,1.9681772465282652e-07,5.388638996843265e-08,6.981307154331777e-08,5.971792255680933e-06,3.242350526879033e-15,6.88123805460454e-25,2.4011330102892406e-14,3.842881041989667e-23,2.482016885113622e-17,2.9146300243712203e-41,3.179506504525652e-39,1.381263675681346e-19,3.588701400411783e-41,7.101004705865232e-21,1.9750971663694933e-50,6.059971361097058e-42,2.397482592284861e-45,1.3082749852633056e-51,1.0827976023938643e-50,1.547929518566142e-47,3.6113923143640764e-44
1.672171488427283e-12,0.8526159783279261,0.0,2.604400010767231e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.6364806303506765e-24,4.378997547151294e-36,0.0,2.2119475734767664e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543950750789992,0.9999925398195197,0.0,0.0,4.0056833012780057e-07,2.4598525869984445e-07,6.7345852318008e-08,8.723717147328959e-08,7.460180479874653e-06,5.0643407615273345e-15,1.3300914147304968e-24,3.74883633317839e-14,6.001236559792353e-23,3.877345058279935e-17,8.522654932141739e-41,9.295196798327891e-39,2.1580311577373686e-19,1.0494272296618744e-40,1.1095017759718064e-20,6.776019207821193e-50,1.777263157314277e-41,7.032418225222219e-45,4.488296471355345e-51,3.7147775111861986e-50,5.311148194505511e-47,1.05947344337786e-43
2.0063447132946443e-12,0.852615990271945,0.0,3.125416131464367e-16,0.0,0.0,0.0,0.0,0.0,0.0,6.253264741575569e-24,8.886425634089612e-36,0.0,5.323074930109795e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543949950278944,0.9999910526695728,0.0,0.0,4.806194372726817e-07,2.951572296723464e-07,8.080571728323761e-08,1.046564217591447e-07,8.947330426998413e-06,7.290964449231417e-15,2.2869579603957775e-24,5.394778246534264e-14,8.638188354184037e-23,5.582954060291793e-17,2.0629511711009244e-40,2.2494723315504713e-38,3.1077014970752666e-19,2.540327688641378e-40,1.597853505022089e-20,1.880727965563963e-49,4.314621994013034e-41,1.707510490853181e-44,1.245745414824744e-50,1.0310590388379701e-49,1.4743135679954176e-46,2.5728496038641795e-43
2.6746911630293666e-12,0.8526160141599802,0.0,4.1679921337081234e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.4770475383792383e-23,2.8037444838164687e-35,0.0,2.3069174397021107e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543948349257046,0.9999880820803493,0.0,0.0,6.407216326333229e-07,3.935144773996152e-07,1.0772665461677931e-07,1.3948037885105122e-07,1.1917919650335866e-05,1.2958256941219425e-14,5.400556498551035e-24,9.57991534560384e-14,1.5346959969348063e-22,9.925718103377954e-17,8.994754626727168e-40,9.80133505832189e-38,5.52639629060626e-19,1.1078098586756734e-39,2.8418086205326183e-20,1.1573061489906284e-48,1.898989746296726e-40,7.519057587738385e-44,7.665447883943189e-50,6.344587023808738e-49,9.076281882746336e-46,1.1335123326653008e-42
3.343037612764089e-12,0.8526160380480117,0.0,5.211294290252073e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.8825319794716104e-23,6.826801069477889e-35,0.0,7.021763358804791e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543946748235418,0.9999851164317957,0.0,0.0,8.008238027553793e-07,4.918894578943107e-07,1.3464920108555895e-07,1.7428495367166602e-07,1.488356820400412e-05,2.0244516125539992e-14,1.0536892029508249e-23,1.4953634415179016e-13,2.3967362940636276e-22,1.5511708857632806e-16,2.7439611005041787e-39,2.9883084578352083e-37,8.638632451672845e-19,3.3800015043925474e-39,4.442762365594992e-20,4.394438869210836e-48,5.838565638918039e-40,2.312768814099294e-43,2.9105973907354457e-49,2.4091102697778446e-48,3.447549819996142e-45,3.487964734519871e-42
4.679730512233533e-12,0.8526160858240633,0.0,7.300082481298672e-16,0.0,0.0,0.0,0.0,0.0,0.0,7.908480325613009e-23,2.6487910690692643e-34,0.0,3.908092298722196e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9543943546192967,0.9999791999239358,0.0,0.0,1.1210280672848964e-06,6.886925777739498e-07,1.8849911792563678e-07,2.4383599952818755e-07,2.0800076063564543e-05,3.967507693695667e-14,2.889425186318129e-23,2.925530911589888e-13,4.693579046439366e-22,3.0418907612271915e-16,1.529808086784338e-38,1.663691380321575e-36,1.6948808607933955e-18,1.8850848289150247e-38,8.718814062151513e-20,3.635492930978847e-47,3.317444310252944e-39,1.3155098355990894e-42,2.4077578594652623e-48,1.9930190624016282e-47,2.8548164822986113e-44,1.9859631145279503e-41
