Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986)
5.2241952017478495e-09,0.48593945195596416,5.563166410004244e-16,2.6249792207761946e-19,2.1417506801781207e-19,9.599461942999424e-19,0.0,0.0,1.3948946305966266e-11,8.850731357866342e-18,1.0071275125702881e-22,1.2257742115969688e-23,5.933527889463924e-25,2.615043298005531e-50,1.7500085281907082e-35,1.802843358173843e-21,2.3348300798825883e-38,3.8520072486551056e-17,4.265090915156962e-48,2.621985511174474e-39,7.499212424738294e-45,3.7803971652128534e-44,6.629264978513721e-21,5.489151284751294e-44,5.906012050440142e-32,3.227426069680943e-47,4.962191141260757e-56,3.20117368976749e-43,1.9794981212843215e-74,1.605163000497031e-60,3.25495007267105e-30,1.9424392395461052e-64,3.8057194792562215e-58,3.264511840377316e-64,3.76,0.0,0.5263440968483665,0.9999649882938793,4.7630719254092395e-22,3.064217654408064e-44,1.1868580830503945e-08,7.864355951528845e-09,3.365053700025189e-09,6.391709935264518e-10,3.501169217148311e-05,5.916378877374283e-19,2.2538014009993226e-30,9.11944237008545e-17,1.33202162798552e-22,8.27343536471252e-17,1.4214491562968939e-44,8.146790656323386e-44,2.1015599950924357e-21,6.562591898281134e-45,2.3248118428714456e-25,3.2982669532099727e-50,5.099938239813015e-44,1.2020312637143643e-46,7.209881928917165e-45,5.160233591305264e-44,1.591993954110486e-51,2.329721978414572e-50,1.1565480122486036e-46,2.1392268076398153e-21,3.852006727702163e-17,4.235677430251208e-24,1.0709852693535548e-11,3.166932232041572e-12,3.898849038253681e-14,3.337594933909881e-18,1.68383828934794e-14,1.7436611911099232e-18,7.285561436081955e-18,1.505086557735933e-19,3.906866912378605e-18,7.310014274384398e-20,6.986206840093858e-17,4.476103678815538e-22,6.982612594196499e-17,7.294018485980531e-18,2.110385343176098e-27,1.664456146631543e-35,4.101423064627032e-23
5.457033860322303e-09,0.4859394520045894,6.064221643883307e-16,2.978794563813811e-19,2.438711015843387e-19,1.0928597717137899e-18,0.0,0.0,1.4571394904195258e-11,9.657586104760207e-18,1.1527106419816779e-22,1.439423428094889e-23,6.962011365338137e-25,3.0832395829278486e-50,1.9691982642010204e-35,2.0197865642936677e-21,2.9265000244486946e-38,4.203925001276124e-17,5.4582321011146424e-48,3.12275931160748e-39,9.879422744827307e-45,4.973858337826128e-44,7.075564920482252e-21,6.960029253451548e-44,6.731276885670263e-32,4.3314656089145427e-47,6.647471072416356e-56,4.098776206656307e-43,3.0614303248744177e-74,2.2739412656477832e-60,3.706184991352631e-30,2.846432687683941e-64,5.317037746356741e-58,5.015601662364323e-64,3.76,0.0,0.5263440963187713,0.9999649882845869,5.6638824974309975e-22,3.901042487167841e-44,1.2397555017072518e-08,8.225854944567172e-09,3.515066865207051e-09,6.566330105935553e-10,3.5011700841451436e-05,6.462176528561077e-19,2.570914207052186e-30,9.38722340135492e-17,1.3991348034305843e-22,9.037984332928643e-17,1.8020879509959484e-44,1.0091572381737556e-43,2.296800559773423e-21,8.436631384276884e-45,2.4455654399034646e-25,4.2465460410414676e-50,6.314404744596111e-44,1.520752335391215e-46,9.22673161507121e-45,6.444107739864235e-44,2.0325824123018727e-51,2.976446253397736e-50,1.529811810112552e-46,2.241788235414698e-21,4.2039243891151124e-17,4.8302020812955346e-24,1.1186508143294048e-11,3.306170200544176e-12,4.252548697705131e-14,3.802979690055801e-18,1.837005203993421e-14,1.903866955632161e-18,7.952495629764391e-18,1.6244522941096602e-19,4.211685090774412e-18,8.255280097052844e-20,7.621793940897834e-17,4.88791537538968e-22,7.617749155372932e-17,8.295829929151611e-18,2.412964855421972e-27,1.8985379248382338e-35,4.8462788850523414e-23
5.6898725188967565e-09,0.4859394520532145,6.586660987873263e-16,3.36241209542947e-19,2.761870618369903e-19,1.2374766638429157e-18,0.0,0.0,1.5193907745919993e-11,1.0499661330024517e-17,1.3119408159077268e-22,1.678114502715987e-23,8.113805437188904e-25,3.610727246806937e-50,2.2047254189490833e-35,2.2506339842173687e-21,3.6330695904616414e-38,4.5711896643477797e-17,6.908650648897478e-48,3.692062117409214e-39,1.2851528378716236e-44,6.461804998116025e-44,7.525045168840138e-21,8.743172195750398e-44,7.629617023773855e-32,5.738945321061295e-47,8.792152488840781e-56,5.191060706421541e-43,4.648412545144997e-74,3.1742073113482956e-60,4.1967451329202796e-30,4.1029046056191734e-64,7.324012385873149e-58,7.56763456062536e-64,3.76,0.0,0.5263440957891762,0.9999649882794127,6.686670893891775e-22,4.913115642757525e-44,1.292652920311129e-08,8.588020689906605e-09,3.6650821609007546e-09,6.734261440451223e-10,3.50117053929037e-05,7.032513725513502e-19,2.916620439479104e-30,9.644747086743159e-17,1.466382756075382e-22,9.83693657858446e-17,2.2627617921710343e-44,1.2387199910075447e-43,2.5009269790299908e-21,1.0733572467081472e-44,2.5671289784350195e-25,5.4093595133959095e-50,7.74730844531931e-44,1.9054482354814767e-46,1.168684690135437e-44,7.974011833506803e-44,2.5688858022183054e-51,3.764085931065297e-50,2.000643839180283e-46,2.3443499277101458e-21,4.571188950241231e-17,5.478112947630101e-24,1.1663106125594375e-11,3.4452467876385655e-12,4.62146315578611e-14,4.30963339516082e-18,1.9968143626671295e-14,2.0712026525682368e-18,8.648791637642301e-18,1.747037351069269e-19,4.524084952575701e-18,9.272390753227939e-20,8.284957266648502e-17,5.318193837702138e-22,8.280426055485336e-17,9.383817894549459e-18,2.7439025107486885e-27,2.153707854516987e-35,5.685011811718507e-23
5.92271117747121e-09,0.48593945210183986,7.130459208530614e-16,3.7769374965769334e-19,3.1123281182529367e-19,1.3942856225388838e-18,0.0,0.0,1.5816484803381043e-11,1.1376960657961217e-17,1.485458449126672e-22,1.9434057095986347e-23,9.397511017919777e-25,4.2023921681616476e-50,2.4571405885929745e-35,2.495437105010187e-21,4.4705390679213266e-38,4.9538014449412935e-17,8.65639124162241e-48,4.3358676150047683e-39,1.6524550111309256e-44,8.297802957371808e-44,7.976942052616591e-21,1.0889018731166893e-43,8.60407241341862e-32,7.5144306119149e-47,1.1493102956494318e-55,6.508760831808271e-43,6.939546341067642e-74,4.3711844511328894e-60,4.7281877871031934e-30,5.82495337604972e-64,9.957841785366155e-58,1.122914045490909e-63,3.76,0.0,0.526344095259581,0.9999649882762652,7.8419546542586015e-22,6.126684799645375e-44,1.3455503388620267e-08,8.950827647477272e-09,3.815099505484852e-09,6.895760155685352e-10,3.501170791801715e-05,7.62743434245299e-19,3.292177418082481e-30,9.892406335306975e-17,1.5337603302413918e-22,1.067035564667249e-16,2.816095032041199e-44,1.50781170097874e-43,2.713964120158974e-21,1.352560914647256e-44,2.6894958230506816e-25,6.823219389966984e-50,9.42622236327621e-44,2.3662604437894735e-46,1.4663184826920253e-44,9.784294996527613e-44,3.2165010001132336e-51,4.715669774100014e-50,2.589093933179175e-46,2.446912376441116e-21,4.9538006174806415e-17,6.181734786813961e-24,1.2139646645314294e-11,3.584162185168831e-12,5.005575415903501e-14,4.859292924959854e-18,2.1632628255017714e-14,2.2456766207094433e-18,9.374457240468038e-18,1.8727246619778953e-19,4.843730745044377e-18,1.0363067037986022e-19,8.975685746511933e-17,5.766981807004431e-22,8.970630843541513e-17,1.0561279553446093e-17,3.1045921103785647e-27,2.4308910628998015e-35,6.624564917833558e-23
6.1555498360456635e-09,0.4859394521504649,7.695591223425405e-16,4.223467085355295e-19,3.4911811005781076e-19,1.5637748243446947e-18,0.0,0.0,1.6439126048844966e-11,1.2289487711301422e-17,1.67390526756531e-22,2.236859723756441e-23,1.0821903084906237e-24,4.86338796514001e-50,2.7270195610467225e-35,2.7542233406891584e-21,5.456301886763575e-38,5.3517605455372754e-17,1.0745416477201728e-47,5.06039502182904e-39,2.1020792241571907e-44,1.0541784884550586e-43,8.430541784462782e-21,1.3453770536106427e-43,9.657676753594564e-32,9.732473560701592e-47,1.4862038724568555e-55,8.08573783523288e-43,1.0199320243561343e-73,5.944623721170419e-60,5.302060906060981e-30,8.154798049693189e-64,1.337681970730418e-57,1.6407178069292438e-63,3.76,0.0,0.5263440947299859,0.9999649882742022,9.140682250626992e-22,7.570417575366783e-44,1.3984477573599447e-08,9.314251255551665e-09,3.965118820464501e-09,7.051072653823673e-10,3.501170935822186e-05,8.246980572945882e-19,3.6988445713415076e-30,1.0130579005439375e-16,1.601262568210961e-22,1.1538302706773769e-16,3.476093456707814e-44,1.8212166442683146e-43,2.9359362695797063e-21,1.6893591250200524e-44,2.8126594752238534e-25,8.528966483151573e-50,1.1380822303566537e-43,2.914389623735594e-46,1.8236962518044406e-44,1.1912473810798488e-43,3.9927885635444324e-51,5.856837890841963e-50,3.3183065482410283e-46,2.549475835656196e-21,5.351759592640944e-17,6.943395019152492e-24,1.2616129707331408e-11,3.7229165847504025e-12,5.404868504019263e-14,5.453693215104904e-18,2.3363476555147745e-14,2.427296849168108e-18,1.012949875405589e-17,2.001401641532845e-19,5.1702996840146756e-18,1.1528952844589512e-19,9.69396832266243e-17,6.234322011644185e-22,9.688351079618796e-17,1.1831482981229108e-17,3.4964426713907835e-27,2.731014085274626e-35,7.672040077246983e-23
6.388388494620117e-09,0.4859394521990902,8.282032096222147e-16,4.703088124802991e-19,3.8995261071438403e-19,1.746431873877833e-18,0.0,0.0,1.706183145460485e-11,1.323724611120686e-17,1.8779240510265884e-22,2.5600410225836194e-23,1.2395921830095894e-24,5.599155203479579e-50,3.014966585977106e-35,3.026997673253979e-21,6.609192314165541e-38,5.765067162531538e-17,1.3223753660397e-47,5.872108212261543e-39,2.647659902614299e-44,1.3260382924497288e-43,8.885177887000083e-21,1.6499783932941369e-43,1.079345750987125e-31,1.2478598767739248e-46,1.902698439006753e-55,9.959122523729127e-43,1.4775132521788285e-73,7.99124423739586e-60,5.9199031635589605e-30,1.1269556409710038e-63,1.777046444760405e-57,2.363278134235618e-63,3.76,0.0,0.5263440942003907,0.9999649882728048,1.0594232641233936e-21,9.275478516152047e-44,1.4513451758048836e-08,9.678267893280685e-09,4.115140030351742e-09,7.20043589820045e-10,3.501171013280735e-05,8.89119299426121e-19,4.137883351749563e-30,1.0359628481028358e-16,1.6688847008094222e-22,1.2440836641907023e-16,4.258233223390661e-44,2.1840684566764103e-43,3.1668671537793757e-21,2.0927649610307738e-44,2.9366136114435214e-25,1.0572074847315239e-49,1.3642946451819609e-43,3.562156993319342e-46,2.249818855061421e-44,1.4399387715108838e-43,4.916990273590244e-51,7.216016247894701e-50,4.214852480638193e-46,2.6520404234867494e-21,5.765066071444158e-17,7.765423616143292e-24,1.309255531652371e-11,3.861510177770463e-12,5.819325468604639e-14,6.094567263738664e-18,2.516065918605006e-14,2.6160709907388024e-18,1.0913921086633083e-17,2.1329600141662784e-19,5.503481457030861e-18,1.2771618135479276e-19,1.0439793950171048e-16,6.720257167064477e-22,1.0433574334851317e-16,1.3197667381125522e-17,3.92087842062219e-27,3.0550048064455616e-35,8.834690668440088e-23
6.854065811769025e-09,0.48593945229634056,9.518741372871439e-16,5.765910070872873e-19,4.809073156060208e-19,2.1531970942542682e-18,0.0,0.0,1.8307434636318937e-11,1.523847142752253e-17,2.3352525107669646e-22,3.301838444984445e-23,1.602937629672314e-24,7.318330407750885e-50,3.6476421905704695e-35,3.614427451067252e-21,9.499165067949526e-38,6.637723697800467e-17,1.9561596147686714e-47,7.784165117295956e-39,4.0886762405463517e-44,2.042328755503817e-43,9.795115508570317e-21,2.4318197480189927e-43,1.3323627061534417e-31,1.995834552913907e-46,3.034787911335143e-55,1.4760800172815517e-42,2.982115706847264e-73,1.3993112819181434e-59,7.293603747906022e-30,2.0779392209788806e-63,3.0424726914085343e-57,4.7173476223527915e-63,3.76,0.0,0.5263440931412005,0.9999649882714137,1.4013467420760608e-21,1.3607138817703557e-43,1.557140012535826e-08,1.0407990267188374e-08,4.4151878472555906e-09,7.482217406607237e-10,3.501171027831567e-05,1.0253771000293273e-18,5.118131246080904e-30,1.0791742265285141e-16,1.8044704714833266e-22,1.4349889744830147e-16,6.258743784937699e-44,3.0804480825154676e-43,3.655697354542991e-21,3.1404823847201606e-44,3.186869005060432e-25,1.5877330547950349e-49,1.92282755446738e-43,5.211868210330472e-46,3.3490235075850047e-44,2.06303397606484e-43,7.296238095959239e-51,1.0717118879299074e-49,6.6355488351175706e-46,2.8571730778773957e-21,6.637722289371884e-17,9.599917916257644e-24,1.404523419594927e-11,4.138215708535506e-12,6.693663333342924e-14,7.522658956889079e-18,2.895391021999893e-14,3.015110018239447e-18,1.2570921127502752e-17,2.4043084162743516e-19,6.188501808801754e-18,1.549321413851021e-19,1.2014030243397393e-16,7.748083127493334e-22,1.2006480242526511e-16,1.6230792875841022e-17,4.8732784033813526e-27,3.7783073032229625e-35,1.1535248019694804e-22
7.2632962012000905e-09,0.4859394523818027,1.0675669596586568e-15,6.819486611363292e-19,5.716304996808884e-19,2.558827067584004e-18,0.0,0.0,1.940226402201144e-11,1.7113491085483745e-17,2.7947750926097547e-22,4.0669193675725416e-23,1.9805619430503282e-24,9.134812995168417e-50,4.269774198750111e-35,4.176501589440048e-21,1.2801977176350052e-37,7.455282209637745e-17,2.696379302332844e-47,9.819417418862219e-39,5.833201639426991e-44,2.9068950563003504e-43,1.0592599325984517e-20,3.351319975407683e-43,1.5847519040533083e-31,2.934988186176053e-46,4.453100919315434e-55,2.0385737091482142e-42,5.3173057164243046e-73,2.219281758277532e-59,8.66063425878844e-30,3.4360712098562766e-63,4.736443365389245e-57,8.332664740869781e-63,3.76,0.0,0.5263440922103996,0.9999649882704477,1.7647584720982897e-21,1.8628287386007425e-43,1.650110961644542e-08,1.1051007368536155e-08,4.678871048186631e-09,7.712309059512178e-10,3.5011710149664436e-05,1.1532996246424918e-18,6.098649660518098e-30,1.1144589391649443e-16,1.9239746357116362e-22,1.614227249818719e-16,8.601160602409252e-44,4.088083217324109e-43,4.115075204646175e-21,4.388397666401745e-44,3.4093429915202038e-25,2.2193242659294784e-49,2.5503240042851422e-43,7.133445246860409e-46,4.647803578897264e-44,2.7754660493005815e-43,1.0101935258104676e-50,1.4848384493810114e-49,9.65093808558244e-46,3.037444523454331e-21,7.455280473738557e-17,1.1433892910757748e-23,1.4882244740540197e-11,4.380851307894468e-12,7.511928252899041e-14,8.947773159716338e-18,3.250612372461734e-14,3.38947018298175e-18,1.4124108335128672e-17,2.6513153142492683e-19,6.8095611705454516e-18,1.815222569047676e-19,1.3488289619886493e-16,8.713135340172492e-22,1.3479424932164294e-16,1.9243863670225936e-17,5.831859480773638e-27,4.501717286708895e-35,1.4361433970330414e-22
7.672526590631157e-09,0.48593945246726483,1.1898061381333208e-15,7.990903393248413e-19,6.730710020492561e-19,3.012275078626943e-18,0.0,0.0,2.0497291196318533e-11,1.9097395445556826e-17,3.311869819429336e-22,4.946676585796991e-23,2.41817295150723e-24,1.1276709441370002e-49,4.958109363571928e-35,4.781043148135109e-21,1.696389576649086e-37,8.320252634186081e-17,3.646131938310649e-47,1.2229376183721837e-38,8.141548665966297e-44,4.047626341925891e-43,1.138528609516538e-20,4.541451107014394e-43,1.8669485771984212e-31,4.220426669328713e-46,6.390870452667382e-55,2.76252414626132e-42,9.180755208552745e-73,3.430155050903382e-59,1.018570899068177e-29,5.520682642689172e-63,7.192968313106114e-57,1.4255876019947606e-62,3.76,0.0,0.5263440912795987,0.9999649882690478,2.194558885028161e-21,2.502820479387468e-43,1.7430819105896083e-08,1.1695546127199292e-08,4.942559111108073e-09,7.927135493739799e-10,3.501171045436308e-05,1.2888949655890327e-18,7.197783604491969e-30,1.1474027269129023e-16,2.0437864641870885e-22,1.804227162769222e-16,1.1620417710958284e-43,5.3397518668117565e-43,4.602453757926859e-21,6.020749993716907e-44,3.634174503815065e-25,3.044940815969077e-49,3.3294293726015293e-43,9.598057842721101e-46,6.334256356234678e-44,3.674528424093155e-43,1.3739979763073308e-50,2.0208102870035517e-49,1.375733778371996e-45,3.217719531468957e-21,8.320250521575042e-17,1.3488690398031367e-23,1.571907788194686e-11,4.622992969967204e-12,8.376787047552592e-14,1.0541833401519498e-17,3.626281761928794e-14,3.786028452152775e-18,1.5768071546707227e-17,2.9058007441370617e-19,7.446976532372387e-18,2.106858922650004e-19,1.5047469206001298e-16,9.736255580132565e-22,1.5037145761046173e-16,2.2599814175127973e-17,6.912680054138291e-27,5.312544976138959e-35,1.7655828474910869e-22
8.081756980062222e-09,0.48593945255272714,1.3185785676023814e-15,9.285795107506257e-19,7.858207089381546e-19,3.516169764429635e-18,0.0,0.0,2.1592516009708068e-11,2.119020411576481e-17,3.8900357589061366e-22,5.949406210820568e-23,2.92107926284739e-24,1.378593694818589e-49,5.717217382937172e-35,5.427502688110667e-21,2.2140273558583672e-37,9.232635820138707e-17,4.846513258930615e-47,1.505716923699833e-38,1.1142622143695406e-43,5.526415660442841e-43,1.2170861095504076e-20,6.0614412254554374e-43,2.1805758303892284e-31,5.948232483059312e-46,8.991441610479107e-55,3.6805551786164364e-42,1.5399546069082683e-72,5.1805109941740095e-59,1.1876879619183473e-29,8.644047363919915e-63,1.0683306516915423e-56,2.369895643669552e-62,3.76,0.0,0.5263440903487978,0.9999649882674833,2.698354808075473e-21,3.3066782510948616e-43,1.836052859371027e-08,1.234150558763163e-08,5.2062517133842766e-09,8.127709490953032e-10,3.50117109236788e-05,1.4321804655954522e-18,8.422440055644121e-30,1.1781609001056331e-16,2.1638855496989067e-22,2.0050140453360886e-16,1.5460793813117242e-43,6.8760101097460784e-43,5.117945541766628e-21,8.125421034736638e-44,3.861335769552836e-25,4.108593005307648e-49,4.285302573455358e-43,1.2717510136719128e-45,8.493157894729692e-44,4.79538289840172e-43,1.8392445806912608e-50,2.7065591128484034e-49,1.9260117138236797e-45,3.3979978841241e-21,9.232633278002408e-17,1.5777033243314164e-23,1.6555733646683978e-11,4.864641726270879e-12,9.288148428000715e-14,1.231418428892063e-17,4.0223833560822866e-14,4.204816617333102e-18,1.750279672786539e-17,3.1673018450949327e-19,8.099424814403752e-18,2.424868721067696e-19,1.669150945371926e-16,1.0817675329437043e-21,1.6679575616824487e-16,2.631529524203078e-17,8.123978572982583e-27,6.215866750441023e-35,2.1462069828820205e-22
8.490987369493287e-09,0.48593945263818933,1.4538712524218084e-15,1.0709728775844906e-18,9.104705249335866e-19,4.073134516024685e-18,0.0,0.0,2.268793831290359e-11,2.339193668926419e-17,4.5327681860675975e-22,7.083284478248165e-23,3.494693515474048e-24,1.670901360413984e-49,6.552125550733663e-35,6.1152103830612395e-21,2.850302698482611e-37,1.0192432561154018e-16,6.343279264913246e-47,1.834818581075598e-38,1.498315654813663e-43,7.413341139572433e-43,1.2947310187890971e-20,7.979327537194603e-43,2.5272509337584177e-31,8.233138305580288e-46,1.2425962832944805e-54,4.8292977346381574e-42,2.5167262439117724e-72,7.662688076541958e-59,1.3742113400869303e-29,1.3223651140337549e-62,1.5552444902333956e-56,3.8390576287406405e-62,3.76,0.0,0.5263440894179969,0.9999649882662115,3.2841607415342743e-21,4.303162651833239e-43,1.929023807988798e-08,1.2988791494039318e-08,5.469948553790816e-09,8.314976621190115e-10,3.501171110003132e-05,1.5831723164646737e-18,9.779540156650891e-30,1.2068784621397074e-16,2.2842528372450765e-22,2.2166115997056654e-16,2.028749505580765e-43,8.741340670517078e-43,5.661659076688629e-21,1.080409574458147e-43,4.0908007150589793e-25,5.461098804775289e-49,5.4455495944912865e-43,1.6618869090490582e-45,1.1221682868856429e-43,6.177521931730804e-43,2.4268509305834873e-50,3.573033928410757e-49,2.652785834918469e-45,3.578279298183673e-21,1.0192429533158998e-16,1.831166187195967e-23,1.7392212061277454e-11,5.105798606165235e-12,1.0245921316508512e-13,1.4274152123287752e-17,4.438901347859345e-14,4.645864073441065e-18,1.9328259900060177e-17,3.4353864451449013e-19,8.765671728753544e-18,2.769837730210904e-19,1.842035093117917e-16,1.1957625946995381e-21,1.8406647491753455e-16,3.0406697747209287e-17,9.47413818584695e-27,7.216768359767046e-35,2.582479916178205e-22
8.900217758924352e-09,0.4859394527236516,1.595671300545277e-15,1.2268207422057896e-18,1.047610375941172e-18,4.685787521238804e-18,0.0,0.0,2.3783557956884493e-11,2.5702612744370245e-17,5.243556274631009e-22,8.35634560049266e-23,4.14452193345082e-24,2.009762060746467e-49,7.468351296160539e-35,6.843392980803737e-21,3.6241146702647512e-37,1.1199643596899265e-16,8.186963176908565e-47,2.215005746603137e-38,1.98284587416834e-43,9.786918599030424e-43,1.3712891551566596e-20,1.0372654298825207e-42,2.908585349216049e-31,1.1210658858679016e-45,1.6896624140965296e-54,6.249562467006435e-42,4.0173307469693363e-72,1.1122204288083975e-58,1.57892941101086e-29,1.980854006259555e-62,2.2233421118529533e-56,6.074861588845607e-62,3.76,0.0,0.526344088487196,0.9999649882652122,3.960398151458032e-21,5.5238593323085785e-43,2.0219947564429253e-08,1.3637315844474489e-08,5.733649351089431e-09,8.489819716177445e-10,3.5011711003830404e-05,1.7418856356764965e-18,1.1276018207584006e-29,1.2336907954520178e-16,2.404870532571713e-22,2.4390420063503694e-16,2.6288378056320277e-43,1.0984272508057766e-42,6.233699138769461e-21,1.4173520314085516e-43,4.32254491577293e-25,7.160685269619902e-49,6.8403037637441495e-43,2.1445561124976846e-45,1.4630377015413663e-43,7.86505009963102e-43,3.1606741203323224e-50,4.655541679165602e-49,3.6001236081200726e-45,3.758563544612726e-21,1.1199640023253766e-16,2.1105332941524784e-23,1.822851315226571e-11,5.346464636857268e-12,1.1250014846169912e-13,1.643104494313907e-17,4.8758199573972936e-14,5.1091979777673875e-18,2.124442782301425e-17,3.709651018749024e-19,9.444565865809661e-18,3.142302770868632e-19,2.0233934321298498e-16,1.3156338668566372e-21,2.0218294482478872e-16,3.4890156101694336e-17,1.0971686637790455e-26,8.320344252861624e-35,3.0789573972931977e-22
