Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456)
1.0062917624530178e-05,0.8273182058160209,0.00034473896778863984,8.489284746528363e-05,0.00015859766091333666,0.009063753414948446,0.0,0.0,0.0008154079219502587,1.530359868827651e-05,0.002613127179764634,6.170862518798326e-05,5.585987436163537e-05,8.571446720010224e-14,1.249530108846741e-10,3.6658558751618903e-08,9.431891694120137e-05,5.886847860829344e-05,1.873877056946431e-12,5.517486842649185e-10,4.849316128568135e-10,1.426039924250689e-13,3.77098389488701e-09,1.3446460717382096e-07,1.2678043867149323e-08,1.1227743338042273e-10,2.2253975312743568e-12,1.0553174688259696e-08,3.673949754224018e-08,3.0951888367741816e-10,3.1168295094225307e-09,7.32616532942213e-12,6.614043386024302e-12,2.958054690135141e-09,3.76,0.0,0.5450462851720401,0.9937895910055834,0.003983385655153191,0.0001513112337561378,0.37691414119459643,0.283394291075294,0.08019451988634035,8.916268932542462e-06,0.0009633716590558964,0.00481982557351874,2.8012089382650633e-08,1.1710328419341663e-09,2.6610547372387368e-14,0.000454379986392745,3.2958837598307863e-09,1.902386995845215e-09,6.775822621211483e-05,3.5142136678966166e-09,3.560789234251232e-09,3.314604151447326e-15,3.0387051358955943e-09,8.642847353381178e-12,2.946506002202046e-10,1.0909223002423539e-09,1.955878377023266e-16,1.9283385012634017e-15,2.2166914771297688e-08,1.018045905362334e-11,0.00016900860722216467,0.0005440089290738065,0.00014804180626848127,3.533891787384623e-05,0.0012420667866644805,0.0025428200793820833,0.009121181661008783,5.846940071191004e-05,1.0152300900113703e-05,4.313936134701599e-05,0.00014432773093341636,0.00019863825634944705,0.00426240783570263,0.00038585458351190094,0.0024099852695714883,5.249263975927629e-08,0.0010847038809021037,1.7192187276184665e-06,2.1984439373626628e-07,4.309123194278092e-12,1.1029917433227731e-08,9.716185767244217e-06,0.00014237568307006265,1.6566707641927394e-06,6.651381988331283e-13,1.0989738664796846e-08,0.00017714216053393102,0.0009830049498503616,4.836746942982513e-08,1.7949086434915325e-08
1.0119094304143807e-05,0.8275672285328882,0.00034772317723098735,8.597833845822401e-05,0.00016013160285157532,0.009183275240524811,0.0,0.0,0.0008277027388406564,1.566553207547261e-05,0.0026697338165449307,6.299093793006404e-05,5.664454869153402e-05,8.93678750977324e-14,1.291399333654449e-10,3.756880978500769e-08,9.57889223098606e-05,5.9592157522766574e-05,1.942078943028522e-12,5.599561195429372e-10,5.019477452903137e-10,1.4830754030137318e-13,3.8643694736860656e-09,1.3869209369218196e-07,1.3039864528161597e-08,1.1695338883430743e-10,2.3323203341488786e-12,1.096308760414028e-08,3.8110884065667565e-08,3.1951152259847707e-10,3.1973199993317488e-09,7.545004996646403e-12,6.82883178907543e-12,3.065870804791797e-09,3.76,0.0,0.5432628882859518,0.9936980844428753,0.0040477099022110975,0.00015424117987528446,0.378530786455029,0.2844076177269308,0.08062745103927176,8.892570620744736e-06,0.0009632829485224202,0.004870454383965907,2.8308732094193875e-08,1.172176705293191e-09,2.6695211382422178e-14,0.00046078636898381857,3.366882992213252e-09,1.943171591230135e-09,6.941638242065615e-05,3.58975177208726e-09,3.6260864568170166e-09,3.3846783133819164e-15,3.1036934880936615e-09,8.82769978085646e-12,3.0095265624329735e-10,1.1142325767519489e-09,1.997227502547911e-16,1.969105520914205e-15,2.2807020788684696e-08,1.0231397537783591e-11,0.0001728457341517156,0.0005545452374906632,0.00014893371252971862,3.5553969863951774e-05,0.0012490477808042308,0.0025689352018289846,0.00923957613523909,5.91543911589772e-05,1.026964458304526e-05,4.370460233217113e-05,0.0001463110157076831,0.00020143531406475933,0.004328696766622374,0.00039366683985168183,0.002434381840186648,5.276711312084965e-08,0.0011097581939125494,1.7501952364195016e-06,2.2285560957753862e-07,4.368121376054916e-12,1.1092044907742133e-08,9.847157871676226e-06,0.00014472535918692142,1.6865491621296984e-06,6.742425404481875e-13,1.1140072829804377e-08,0.00017979274787308726,0.0010007920548199484,4.907216014782962e-08,1.8051544091571017e-08
1.0175270983757435e-05,0.8278158406889088,0.00035071173744740823,8.707059684029845e-05,0.00016166960582387335,0.009303552125576006,0.0,0.0,0.0008400717098983036,1.6034045866811796e-05,0.002727189265835984,6.429109586216243e-05,5.743370724683016e-05,9.314993040073392e-14,1.3343651590026754e-10,3.8495185268366115e-08,9.727153823739957e-05,6.032187143438607e-05,2.0125507152241783e-12,5.68231471913518e-10,5.194556763144952e-10,1.5420449312315404e-13,3.959400961163086e-09,1.4302438068873406e-07,1.3409398289716829e-08,1.21794807644099e-10,2.4436906158316194e-12,1.1386338634922473e-08,3.952423643982979e-08,3.297597001586351e-10,3.279329576403161e-09,7.768690433946259e-12,7.049212572234544e-12,3.176840740851595e-09,3.76,0.0,0.5414831955165137,0.9936055500966587,0.004112680690006441,0.00015720812102137507,0.38014276708019995,0.2854145555026504,0.0810607233801638,8.868909680232772e-06,0.0009631932417216147,0.004921324404639564,2.860679886196087e-08,1.1733096280583225e-09,2.677919311987702e-14,0.0004672447125508624,3.4389841108630752e-09,1.9845853378035075e-09,7.110288298377554e-05,3.6664581638243495e-09,3.6919760822366056e-09,3.4558026561859705e-15,3.1696814890446626e-09,9.01539572530995e-12,3.073516558419727e-10,1.1379010464932128e-09,2.0391963127582214e-16,2.010483503499975e-15,2.3461762874432202e-08,1.0282333001280401e-11,0.00017675885706111265,0.0005652122140595437,0.0001498215941551326,3.576794160190468e-05,0.0012559789217273783,0.0025950576599390656,0.009358638437212359,5.984195767857349e-05,1.0387509630826933e-05,4.427288063907501e-05,0.00014830682844719814,0.00020424976729008703,0.004395586242809946,0.00040157024702082114,0.00245880367682343,5.303923273615542e-08,0.0011352196558616502,1.7814676883383072e-06,2.258836101012196e-07,4.427448183132977e-12,1.1153817361848102e-08,9.979043149099466e-06,0.00014709452679094554,1.7167435986610361e-06,6.833975710168916e-13,1.1291229594178732e-08,0.0001824629710079838,0.0010188217336571648,4.97816287959379e-08,1.8153368907094242e-08
1.0231447663371063e-05,0.8280640437034512,0.00035370457978813074,8.81696100871712e-05,0.0001632116303041155,0.00942458104330648,0.0,0.0,0.0008525134018030854,1.6409203115408995e-05,0.0027854998417861506,6.560920722600543e-05,5.822730801995689e-05,9.70641373607329e-14,1.378447299903901e-10,3.943783364455025e-08,9.876674535803018e-05,6.10576654080925e-05,2.085360935195062e-12,5.765747709983884e-10,5.374665740190535e-10,1.6030018158385683e-13,4.0560932418350516e-09,1.4746329811211346e-07,1.3786729469714487e-08,1.2680647765513896e-10,2.559663239651924e-12,1.1823272606833483e-08,4.0980527817730014e-08,3.402680890354804e-10,3.3628746035034414e-09,7.997285240482699e-12,7.2752961182613934e-12,3.291031696541901e-09,3.76,0.0,0.5397072028600427,0.9935119843276972,0.004178300055438525,0.00016021220895848223,0.38175009420080724,0.2864151048008514,0.08149434160444685,8.845286054638438e-06,0.0009631025351252097,0.004972435510224666,2.8906288916213725e-08,1.1744316119593018e-09,2.6862493092408815e-14,0.00047375495486675235,3.5121977839069845e-09,2.026634268404638e-09,7.281791751848052e-05,3.744344072382632e-09,3.7584515788549835e-09,3.5279865037441624e-15,3.23667868476806e-09,9.205962341203125e-12,3.13848524798365e-10,1.1619311254944597e-09,2.0817903094168677e-16,2.0524778733810836e-15,2.413138209416848e-08,1.0333265879902965e-11,0.00018074912967182578,0.0005760103456095921,0.00015070543147429857,3.598082883127107e-05,0.001262860176208396,0.002621185188215643,0.009478364137978203,6.053206265229057e-05,1.0505891407157361e-05,4.4844172823180395e-05,0.0001503151170579508,0.0002070815119183198,0.004463076754975359,0.0004095647725210518,0.0024832491126794112,5.330899909149639e-08,0.0011610912119468552,1.813035834267504e-06,2.2892825313000803e-07,4.4871008306801045e-12,1.1215233559861726e-08,1.0111841219765338e-05,0.00014948309969530304,1.7472540261149876e-06,6.926028608769889e-13,1.1443201422541947e-08,0.00018515275786586683,0.001037095523870697,5.049584843735775e-08,1.8254559207248126e-08
1.0287624342984691e-05,0.8283118389861244,0.0003567016375429249,8.927536584946386e-05,0.0001647576372340712,0.00954635893555164,0.0,0.0,0.0008650263598920739,1.6791065905593258e-05,0.002844671836323557,6.694537960812274e-05,5.9025308939997226e-05,1.0111406525330373e-13,1.4236656337124244e-10,4.0396902869353387e-08,0.00010027452349999961,6.17995848164057e-05,2.160579954532104e-12,5.849860442848797e-10,5.559917920377469e-10,1.6660004748984982e-13,4.154461142042001e-09,1.5201069174472343e-07,1.4171941306368242e-08,1.3199329296973934e-10,2.6803973449081563e-12,1.2274240739989197e-08,4.248074535113082e-08,3.510414093383109e-10,3.447971429642794e-09,8.23085303960318e-12,7.507194406530718e-12,3.4085116596823004e-09,3.76,0.0,0.5379349063752819,0.9934173835456779,0.004244570018403238,0.00016325359259628387,0.3833527789281932,0.2874092661041361,0.08192831030190284,8.821699688766751e-06,0.0009630108252523668,0.005023787578918713,2.9207201508457857e-08,1.1755426588776153e-09,2.694511181635334e-14,0.0004803170289514037,3.5865347275119555e-09,2.0693244423187258e-09,7.456167093451612e-05,3.823420776326868e-09,3.825506208339575e-09,3.601239207824774e-15,3.3046946627061067e-09,9.399426900819896e-12,3.20444192911513e-10,1.1863262445664055e-09,2.1250150107398063e-16,2.0950940711402534e-15,2.4816121638542382e-08,1.038419659450232e-11,0.00018481771375101293,0.0005869401090495686,0.00015158520591218857,3.6192627606238635e-05,0.0012696915246413016,0.0026473155424739016,0.009598748786633004,6.122466859631953e-05,1.0624785297726927e-05,4.5418455409865077e-05,0.00015233582943692585,0.00020993044379356992,0.004531168764451778,0.00041765037369882925,0.0025077165064576923,5.357641325228654e-08,0.0011873757796429156,1.8448994297404483e-06,2.3198939652276998e-07,4.54707653458063e-12,1.1276292350107443e-08,1.0245551719131365e-05,0.00015189099018304302,1.778080343818412e-06,7.018579804777372e-13,1.159598078033664e-08,0.0001878620355941077,0.0010556149522169514,5.121479193043081e-08,1.8355113480746365e-08
1.0367163359073978e-05,0.8286619909009254,0.00036095217289338564,9.085248295603151e-05,0.00016695332192349636,0.009720055842883194,0.0,0.0,0.0008828621213168623,1.7343322021488285e-05,0.0029299373110618717,6.886832691583219e-05,6.016261995181352e-05,1.0708745981253782e-13,1.48967129623614e-10,4.178319397247054e-08,0.00010243080415493812,6.28606133359776e-05,2.271341158311393e-12,5.970116390287917e-10,5.831232860141444e-10,1.7587989541849965e-13,4.296632075139092e-09,1.5863837469160023e-07,1.4730989983621516e-08,1.3964647311905975e-10,2.859804221894204e-12,1.2937454371130994e-08,4.468194079112817e-08,3.6675745913582026e-10,3.5711435050567503e-09,8.57018441883541e-12,7.845699221959758e-12,3.5806075338840854e-09,3.76,0.0,0.5354318744693468,0.9932816638460785,0.004339516440454809,0.00016762387413260307,0.3856140579549228,0.28880594759696293,0.08254336276940023,8.788368021514152e-06,0.0009628792532002108,0.0050969074465567615,2.96356869050362e-08,1.177097058307501e-09,2.7060925291920765e-14,0.0004896965957392499,3.6937284453267233e-09,2.1308768504639877e-09,7.708007063659018e-05,3.937441974960824e-09,3.921423935696506e-09,3.706802016548441e-15,3.4027577819689793e-09,9.678357720580339e-12,3.299536119535635e-10,1.2214976579200261e-09,2.1873051421153206e-16,2.156507305551461e-15,2.581196370684192e-08,1.0456305079550499e-11,0.0001907145243044433,0.0006026412957753813,0.00015282387170184638,3.649063904169959e-05,0.0012792784794731843,0.0026843133019356594,0.009770316376091246,6.220951496891683e-05,1.0793990809577192e-05,4.6236634986589937e-05,0.0001552180471990972,0.0002139933602549293,0.004628607935707644,0.0004292542149267145,0.002542393629725643,5.3951017957572454e-08,0.0012253033650554397,1.8905190562178912e-06,2.3635152888699944e-07,4.6325415829504065e-12,1.1362130468962678e-08,1.043642857203477e-05,0.00015533312062923814,1.8222664797410553e-06,7.150464366498473e-13,1.181366330733129e-08,0.00019173121883704373,0.0010822591625208793,5.2240750094831636e-08,1.849639509597e-08
1.0446702375163266e-05,0.8290113321840764,0.00036521085138521643,9.244305832640356e-05,0.00016915680456001467,0.00989523915011517,0.0,0.0,0.0009008335320120144,1.7909312623457812e-05,0.0030169599492150404,7.082799658786934e-05,6.130854770409988e-05,1.1335077527104578e-13,1.5580523008735955e-10,4.3203116150466976e-08,0.00010461218160194986,6.393414370601581e-05,2.3872875530151632e-12,6.091736167185565e-10,6.113424144859966e-10,1.8559636922880566e-13,4.442233405925446e-09,1.654925910241547e-07,1.530623042040994e-08,1.4767538594899934e-10,3.0495643098665274e-12,1.3630557995925445e-08,4.6976094036903644e-08,3.8302787645357e-10,3.697505497151383e-09,8.919793339297067e-12,8.19641688741342e-12,3.759632763985598e-09,3.76,0.0,0.5329362336782755,0.9931438522807906,0.004435776752593322,0.00017206961921434086,0.3878660840508365,0.2901898261612882,0.08315913917281711,8.755110790924114e-06,0.0009627456534223462,0.005170509810680524,3.006702060593965e-08,1.1786295428150355e-09,2.7175375646615255e-14,0.0004991797056644362,3.803226284201629e-09,2.1937443254122536e-09,7.96568975512731e-05,4.053905395518032e-09,4.018468302240998e-09,3.814553082620651e-15,3.5029100322951265e-09,9.96323111301622e-12,3.396656302709273e-10,1.257417606118512e-09,2.2508865076052085e-16,2.2191936009007035e-15,2.6839313022145508e-08,1.0528411139857557e-11,0.00019677401826960838,0.0006186085898022644,0.00015405431119709268,3.678645177467171e-05,0.0012887654013781576,0.0027213060405655307,0.009943183226136345,6.319919459981829e-05,1.0964200786684404e-05,4.706069542928848e-05,0.0001581249182899053,0.00021809022713944383,0.00472725491700469,0.00044104034543965645,0.002577107039533809,5.4320916991153896e-08,0.001264072807661833,1.9367298309099637e-06,2.407460514517061e-07,4.718640785038982e-12,1.1447247165050053e-08,1.0629132919994055e-05,0.0001588135395686362,1.8670851326398086e-06,7.283327071370199e-13,1.2032928207713475e-08,0.00019563911606379286,0.0011094031055685657,5.3276045007700924e-08,1.8636395575875422e-08
1.0526241391252553e-05,0.829359866739742,0.0003694775021210567,9.404705853034947e-05,0.00017136797826128663,0.010071899873268817,0.0,0.0,0.000918936257793592,1.848920286363305e-05,0.003105757375728416,7.282468727850056e-05,6.24629722660343e-05,1.1991482441502543e-13,1.628866706268759e-10,4.465708402177141e-08,0.00010681859071456332,6.502030765231648e-05,2.508638106229174e-12,6.214720339706001e-10,6.40683362583823e-10,1.9576609483178995e-13,4.591306578016562e-09,1.725787402852567e-07,1.5897886694941105e-08,1.5609505462278778e-10,3.250175346178379e-12,1.4354615852747442e-08,4.936615145971065e-08,3.9986654786404944e-10,3.827103611456106e-09,9.27986039626812e-12,8.559682171326155e-12,3.945788378703296e-09,3.76,0.0,0.5304479734182852,0.9930039391530248,0.004533356515809036,0.0001765912210578657,0.39010888855834724,0.29156090404200213,0.08377565146646966,8.721927851834271e-06,0.0009626100165176382,0.005244594360209818,3.05012006963386e-08,1.18014011929952e-09,2.72884644368203e-14,0.0005087661211570604,3.915059157725329e-09,2.2579443391861416e-09,8.22926258743753e-05,4.172843560554038e-09,4.116618120079619e-09,3.924519235524065e-15,3.605179054731724e-09,1.0254125705319087e-11,3.4958292851463903e-10,1.2940959799232093e-09,2.3157749385335243e-16,2.2831685657941548e-15,2.789888148333592e-08,1.0600515818814643e-11,0.00020299957282100825,0.0006348432418433809,0.00015527648171352086,3.7080057522970806e-05,0.0012981523624094043,0.002758287612906321,0.010117336500730708,6.419360242951678e-05,1.1135402346606474e-05,4.789056972801226e-05,0.00016105629448971722,0.0002222207484393997,0.004827110725127166,0.00045300854464325803,0.002611852341756736,5.468611878945201e-08,0.001303692102026347,1.983531120233971e-06,2.451725612933486e-07,4.805366248835759e-12,1.1531639936584655e-08,1.0823663866267524e-05,0.00016233198295889916,1.9125356518568134e-06,7.41715574314858e-13,1.225375411512901e-08,0.00019958551272237243,0.0011370510038370247,5.432059760252825e-08,1.87751121278262e-08
1.060578040734184e-05,0.8297075984357689,0.00037375196075245434,9.566445068133555e-05,0.0001735867373422114,0.0102500289170124,0.0,0.0,0.0009371658902724434,1.9083153115659867e-05,0.0031963471219148675,7.485869502582337e-05,6.362577354467074e-05,1.267906917497633e-13,1.702173197365863e-10,4.6145509974179906e-08,0.00010904996345228798,6.611923795243453e-05,2.6356196875839134e-12,6.339069392449754e-10,6.711811021833904e-10,2.0640617468768266e-13,4.743892767632226e-09,1.7990228368412126e-07,1.650617768682548e-08,1.649209608017477e-10,3.4621539237603442e-12,1.5110719139347953e-08,5.185511600330073e-08,4.1728755147655225e-10,3.959983951046095e-09,9.650566083857009e-12,8.93583666900671e-12,4.139278521171246e-09,3.76,0.0,0.5279670833261387,0.9928619149552382,0.0046322612246011505,0.0001811890613502045,0.39234250274464627,0.292919183829694,0.08439291119102661,8.688819063359476e-06,0.0009624723332684207,0.005319160796988494,3.093822533971014e-08,1.1816287952697735e-09,2.740019325503772e-14,0.0005184555867061004,4.029258174758353e-09,2.323494471181528e-09,8.498770912716711e-05,4.294289192760148e-09,4.215851424229555e-09,4.036727415708742e-15,3.709592658428855e-09,1.0551120602828674e-11,3.597082036371675e-10,1.3315427300785343e-09,2.381986331702853e-16,2.3484478733976418e-15,2.8991389338690855e-08,1.0672620101808169e-11,0.0002093945948805702,0.0006513464620004029,0.00015649034407421553,3.737144901062531e-05,0.0013074394794417275,0.0027952519629872103,0.01029276329355942,6.519263388568839e-05,1.1307582684238123e-05,4.8726190685958926e-05,0.00016401202731357415,0.00022638462800232903,0.0049281762662854185,0.0004651585550545101,0.0026466252460458214,5.504663368107805e-08,0.0013441691305437777,2.0309223183599993e-06,2.496306557047978e-07,4.8927100865433984e-12,1.1615306548775853e-08,1.1020020558026074e-05,0.00016588818111076673,1.9586172391924384e-06,7.551938212069155e-13,1.247611967265293e-08,0.00020357019128512533,0.0011652070362421871,5.537432804083427e-08,1.89125424709487e-08
1.0685319423431128e-05,0.8300545311044051,0.000378034069090912,9.729520237677838e-05,0.00017581297710468602,0.010429617078450597,0.0,0.0,0.0009555179503335782,1.9691318717983962e-05,0.003288746624232146,7.693031325673661e-05,6.479683129733717e-05,1.3398973635833542e-13,1.7780310766653783e-10,4.76688040769825e-08,0.0001113062289446031,6.723106837700116e-05,2.7684672835725524e-12,6.464783729511016e-10,7.028714043022517e-10,2.1753419677636988e-13,4.900032872139467e-09,1.8746874346652443e-07,1.7131316833737e-08,1.7416905407583198e-10,3.686035995986629e-12,1.589998638230993e-08,5.444604722440475e-08,4.353051571603931e-10,4.0961925019164775e-09,1.0032090735458252e-11,9.325228926476425e-12,4.34031042861607e-09,3.76,0.0,0.5254935532514248,0.9927177703670913,0.004732496307258495,0.00018586351024336712,0.39456695780236334,0.2942646684628873,0.08501092947682887,8.655784288781366e-06,0.0009623325946385204,0.005394208835437195,3.1378092775784884e-08,1.1830955788453317e-09,2.751056373025542e-14,0.000528247829203696,4.145854640057207e-09,2.390412408475796e-09,8.774257967920259e-05,4.418275215538086e-09,4.316145489502594e-09,4.151204674240099e-15,3.816178821094604e-09,1.0854295390326809e-11,3.700441689365241e-10,1.3697678674725949e-09,2.44953664918654e-16,2.415047261231818e-15,3.011756512411196e-08,1.0744724916828024e-11,0.0002159625202975016,0.0006681194195273215,0.0001576958623165319,3.76606198632004e-05,0.0013166269113232777,0.0028321931251212313,0.010469450632627567,6.619618485728105e-05,1.1480729066649932e-05,4.956749089259558e-05,0.000166991967915594,0.0002305815694985574,0.0050304523381526295,0.000477490083406904,0.002681421565767302,5.540247376251601e-08,0.0013855116634186317,2.078902849204476e-06,2.5411993216409105e-07,4.9806644139503106e-12,1.1698245010563714e-08,1.1218202179624976e-05,0.00016948185880020367,2.0053290092946664e-06,7.687662313854865e-13,1.2700003531926173e-08,0.00020759293125267303,0.0011938753380533274,5.6437155715408955e-08,1.904868474970363e-08
