Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72)
1.2551683640135836e-08,0.7427602818134181,4.016367333624404e-09,2.0956538307132054e-11,2.1371578055658714e-11,1.216397780573823e-10,0.0,0.0,5.45847977845292e-08,3.0469949805538475e-12,9.753315616109219e-14,2.7515371524994353e-22,2.1618563321152647e-16,6.130937911303716e-36,5.7379071275454295e-27,1.2113923343708084e-27,1.1300351101761762e-27,7.64276303917848e-11,4.3347854797538483e-32,4.814205554678722e-20,2.807878953372704e-30,1.5838255253280565e-37,4.3774782683188824e-29,4.2489654259119004e-29,2.9960449664271797e-20,1.327978662389414e-37,2.999003720760068e-40,3.6133403556143674e-42,2.0458132613782913e-57,1.1335107502020008e-49,4.645649987199132e-19,2.2778559509659178e-46,7.635513793115497e-38,2.378284799389412e-45,3.76,0.0,0.6841081083498627,0.99900697287064,3.367675402062724e-13,6.855098526686068e-37,0.00046580598585212483,0.0003661294127890691,8.882507336177482e-05,1.0835270531762098e-05,0.0009929722898513913,7.0649744867465285e-09,2.2238077737115662e-15,6.487074381112524e-10,3.7898857884552336e-17,3.0679576864441506e-10,1.2865966689199583e-23,1.037394523738719e-22,8.788566135123653e-13,1.630995129930433e-23,7.918259772371143e-15,1.2639201472334768e-29,1.1713127566495023e-22,2.5717303977255586e-25,8.109854995266824e-24,5.965408963603804e-23,7.590565270960675e-31,7.380483465565718e-30,7.446415166921255e-26,1.2965692942885006e-14,7.642827319092277e-11,3.1825415563085107e-16,3.9029801494935405e-08,7.169469689331607e-09,6.564481102049706e-09,1.8785756546856945e-11,3.6486953824359887e-09,6.2786307472686e-10,5.762354683655352e-10,1.553820138830765e-11
1.2781507505453018e-08,0.7427614448942069,4.157772799045544e-09,2.206520998428438e-11,2.2545211901249903e-11,1.2827079688036288e-10,0.0,0.0,5.5584348058360234e-08,3.159476997607453e-12,1.030906254412396e-13,2.962000895459522e-22,2.2823657990927144e-16,7.001643474366235e-36,6.2671288380915704e-27,1.324403279378517e-27,1.2453531791342446e-27,7.926740296359967e-11,5.012083100584257e-32,5.1804987065893396e-20,3.1985614953023234e-30,1.8363350822538979e-37,4.8323592576209015e-29,4.650961692277293e-29,3.1507610640089554e-20,1.5273096476737387e-37,3.346912537240299e-40,4.1733259265483164e-42,2.5288728005980053e-57,1.3186869955306133e-49,4.897547369808031e-19,2.6868499981669168e-46,8.655868019822666e-38,2.8173950585357254e-45,3.76,0.0,0.6840995813617301,0.9990069718622437,3.6181681902738424e-13,7.836202672004302e-37,0.0004743321692124504,0.00037301879309006543,9.046103120708765e-05,1.0835534581521228e-05,0.0009929722887772785,7.331706711863531e-09,2.34874519595194e-15,6.487468058532466e-10,3.8633828356664597e-17,3.183841977481096e-10,1.428326269710607e-23,1.133410650119967e-22,9.12180161655745e-13,1.8111626135811342e-23,8.100690645700142e-15,1.4063563807298954e-29,1.285432275696686e-22,2.832825154311455e-25,8.943930365992333e-24,6.530327545247301e-23,8.443760172053877e-31,8.211373409029916e-30,8.421038595431989e-26,1.3210043032643324e-14,7.926808190934301e-11,3.372416038865513e-16,3.9696915517897216e-08,7.237543266301492e-09,6.776374503946331e-09,1.9764972106294992e-11,3.772145364651692e-09,6.497839735765674e-10,5.929638941194166e-10,1.5872972909258038e-11
1.30113313707702e-08,0.7427626079615186,4.301410377362803e-09,2.3210837344889488e-11,2.376037106401468e-11,1.3513299301665062e-10,0.0,0.0,5.6583901654616354e-08,3.27399335527025e-12,1.0885604734659648e-13,3.184346182453193e-22,2.407235013669389e-16,7.97787436423668e-36,6.834103159858982e-27,1.4456225323991365e-27,1.3701042940759016e-27,8.215899954116555e-11,5.77999141973144e-32,5.567206134173891e-20,3.6351721012483896e-30,2.123488476475073e-37,5.324945271243455e-29,5.082702198605247e-29,3.31026858054388e-20,1.7521876854092965e-37,3.728076377854784e-40,4.807615311485127e-42,3.1144163171200516e-57,1.5300202418738978e-49,5.158063521571846e-19,3.1598229833291384e-46,9.790206030999228e-38,3.3275838145057814e-45,3.76,0.0,0.6840910544784028,0.9990069708536424,3.882287752804863e-13,8.936760203960513e-37,0.00048285825127208134,0.00037990812891747217,9.209697510412317e-05,1.0835745225310034e-05,0.0009929722877030152,7.603409343523693e-09,2.478232648919193e-15,6.487820929183699e-10,3.936879349558552e-17,3.30188528380105e-10,1.582638062056657e-23,1.2362897986672066e-22,9.461280938919326e-13,2.0073560049480714e-23,8.283218919900356e-15,1.5617332048538522e-29,1.4082975601707691e-22,3.1148406485314836e-25,9.84575252869717e-24,7.136958784987593e-23,9.374260963023749e-31,9.117671340341135e-30,9.50196859907932e-26,1.345439036597816e-14,8.215971596426955e-11,3.5712348067940846e-16,4.036245144851743e-08,7.304366941660917e-09,6.99079025237575e-09,2.077546266941773e-11,3.897335546970553e-09,6.720197441574926e-10,6.098066154350095e-10,1.620826601455023e-11
1.3470979101404563e-08,0.7427649340557092,4.595345567737922e-09,2.5614998746907922e-11,2.6317980077292784e-11,1.4956534105453162e-10,0.0,0.0,5.8583018711282075e-08,3.5091281614798696e-12,1.210261033130827e-13,3.6664519624455815e-22,2.670351691253325e-16,1.029032279604273e-35,8.089064660586399e-27,1.7144279862668416e-27,1.650280062660611e-27,8.809766216421293e-11,7.62919823953389e-32,6.404809503920742e-20,4.6643040999987474e-30,2.8181576807730255e-37,6.432727480637395e-29,6.041900715980384e-29,3.6438421364994577e-20,2.2897537335013565e-37,4.600512282030383e-40,6.332906868416258e-42,4.6738134813568334e-57,2.044022901208332e-49,5.705443871900085e-19,4.332992214892265e-46,1.2442813522657913e-37,4.602184457636988e-45,3.76,0.0,0.6840740010261435,0.9990069688358213,4.4533255940549476e-13,1.154557324062786e-36,0.0004999101114944392,0.0003936866396283699,9.536881960504663e-05,1.0836035293993484e-05,0.000992972285554048,8.161725724778788e-09,2.751167034295074e-15,6.488426406539953e-10,4.083870390662764e-17,3.5444486997021333e-10,1.93246932826551e-23,1.4640482891494004e-22,1.0158971172369325e-12,2.4522305465103263e-23,8.648531425933899e-15,1.9149544485526327e-29,1.6822582729367033e-22,3.746641668121833e-25,1.1869091728602313e-23,8.484383118048522e-23,1.1488898070967323e-30,1.1177712438384134e-29,1.2020761396808103e-25,1.3943076496455635e-14,8.809845763059298e-11,3.9971390209162375e-16,4.168881724893236e-08,7.434403909395126e-09,7.427079853468939e-09,2.289173353666529e-11,4.152892774377146e-09,7.174237854306416e-10,6.438226580792308e-10,1.6880423594691484e-11
1.3930626832038926e-08,0.7427672600959857,4.8981014308042196e-09,2.8173062154577123e-11,2.9049816499478608e-11,1.6496552309166995e-10,0.0,0.0,6.0582148764002e-08,3.7523975370342366e-12,1.3407403165634978e-13,4.20147631828114e-22,2.951802994513618e-16,1.3163992685417036e-35,9.518898869819116e-27,2.021437085040569e-27,1.9755691943115795e-27,9.424361306239453e-11,9.975159828777275e-32,7.333027393622527e-20,5.935060481836015e-30,3.7046813749531455e-37,7.720810411131691e-29,7.140092198555296e-29,3.997125064577532e-20,2.9654692113729613e-37,5.638567851755972e-40,8.264598859143699e-42,6.920800633845561e-57,2.7045129980783208e-49,6.288764775613192e-19,5.878090792415013e-46,1.5684714738811101e-37,6.296557724960371e-45,3.76,0.0,0.6840569479930413,0.999006966817172,5.084702973934231e-13,1.4790408423276857e-36,0.0005169615665295152,0.0004074648989976237,9.86406044527417e-05,1.0836189128303135e-05,0.0009929722834040393,8.739923384532386e-09,3.043227425744689e-15,6.488927785370591e-10,4.2308582664986696e-17,3.795647430172357e-10,2.3434262369954115e-23,1.723601842388707e-22,1.0881636832859179e-12,2.974964044178346e-23,9.014132944735776e-15,2.3313219699868389e-29,1.9973636989833898e-22,4.477635185641743e-25,1.421440392990892e-23,1.0026496858207541e-22,1.3980563791293122e-30,1.360564485667304e-29,1.5085285177861076e-25,1.44317508897209e-14,9.424449318393898e-11,4.463241839047163e-16,4.3008955443908944e-08,7.559850032404534e-09,7.873138667525605e-09,2.513745928232152e-11,4.415281910968973e-09,7.640512053912871e-10,6.782601198341148e-10,1.755468962335494e-11
1.439027456267329e-08,0.7427695860823448,5.209608273955019e-09,3.0889004772499725e-11,3.1961263310744334e-11,1.813620093602322e-10,0.0,0.0,6.25812916465931e-08,4.003799619438145e-12,1.4803053836546814e-13,4.793170164047418e-22,3.2521833499243077e-16,1.6710032621713076e-35,1.1140681889400424e-26,2.3705136092874644e-27,2.3514053634135234e-27,1.0059684690646261e-10,1.292760173029923e-31,8.358063095984018e-20,7.493339547409275e-30,4.826970965270096e-37,9.21081742433332e-29,8.391725656060616e-29,4.370462655743893e-20,3.808424830994376e-37,6.867184379359066e-40,1.0691770689314774e-41,1.0120319484299857e-56,3.5463004210847215e-49,6.908984572490339e-19,7.894221001421641e-46,1.961998644077126e-37,8.528002464651334e-45,3.76,0.0,0.6840398953790536,0.9990069647976902,5.780457103559368e-13,1.8797887449582157e-36,0.0005340126163875682,0.00042124287307419525,0.00010191232787151139,1.0836242508497801e-05,0.0009929722812529991,9.338002020909526e-09,3.355026686912393e-15,6.489352403164667e-10,4.377842500032101e-17,4.055480946569018e-10,2.823531439443207e-23,2.0180605076343518e-22,1.1629277733947558e-12,3.5857736588605027e-23,9.379970570895792e-15,2.819316077582993e-29,2.358082523913565e-22,5.319120271880732e-25,1.6918882790303148e-23,1.1783367378658576e-22,1.6899752894138246e-30,1.6450821608109278e-29,1.8789060861811163e-25,1.4920413218263158e-14,1.0059781748764022e-10,4.972727326789417e-16,4.432292274023134e-08,7.680960565984037e-09,8.328765687873396e-09,2.751546924505356e-11,4.684421389247034e-09,8.118783921467789e-10,7.130971835445102e-10,1.8231082690733295e-11
1.4849922293307653e-08,0.742771912014783,5.529798133859751e-09,3.376674270620029e-11,3.505767574574901e-11,1.9878304511522903e-10,0.0,0.0,6.458044721608871e-08,4.263332545948295e-12,1.6292632774804106e-13,5.4454135070290855e-22,3.5720849914202957e-16,2.1056865711630437e-35,1.2972477319175652e-26,2.765763031115991e-27,2.7836694748746704e-27,1.071573582705597e-10,1.6615592788952616e-31,9.486310039440616e-20,9.391846481956173e-30,6.237055231924484e-37,1.0926074077540495e-28,9.812195053662722e-29,4.7641866497501524e-20,4.852573320920118e-37,8.314251188829373e-40,1.3719101841064423e-41,1.4625707963575278e-56,4.61092904827408e-49,7.567046470709073e-19,1.050220089408352e-45,2.4366635609921823e-37,1.1441140908619867e-44,3.76,0.0,0.6840228431841382,0.9990069627773708,6.544747716828036e-13,2.3714561403813567e-36,0.0005510632610788132,0.00043502053680085056,0.00010518398855783538,1.0836221847695538e-05,0.0009929722791012458,9.955961290522389e-09,3.68717406879719e-15,6.489720440556792e-10,4.5248227391960655e-17,4.323948701935894e-10,3.381530788311397e-23,2.350716583509303e-22,1.2401893543528241e-12,4.2957938160864176e-23,9.746000837971043e-15,3.3881995394551744e-29,2.769193128089276e-22,6.283221178773342e-25,2.0022478897055439e-23,1.377635010080735e-22,2.0301605950224942e-30,1.9767144284396324e-29,2.323765249282366e-25,1.5409063241489728e-14,1.0715842530842158e-10,5.528982249406841e-16,4.563077596834992e-08,7.797977326461937e-09,8.793769613568245e-09,3.002853489910867e-11,4.960233051540575e-09,8.608821171600103e-10,7.483135619684061e-10,1.8909623867770008e-11
1.5309570023942016e-08,0.7427742378932976,5.858604724016764e-09,3.6810132261895623e-11,3.8344381948623343e-11,2.1725665617242672e-10,0.0,0.0,6.65796153516596e-08,4.5309944536670855e-12,1.7879210237501458e-13,6.16221545257802e-22,3.9120979710634577e-16,2.635216812448954e-35,1.5033354258806007e-26,3.2115387417197983e-27,3.278710205542042e-27,1.1392514165729999e-10,2.1190154521106545e-31,1.072435037109103e-19,1.1690841195371391e-29,7.9962518223985e-37,1.289167175288075e-28,1.1417866202590658e-28,5.1786157989039843e-20,6.137345175868315e-37,1.001089468713338e-39,1.7468967421185883e-41,2.0904074065576435e-56,5.947704504262174e-49,8.263878808461555e-19,1.3848369906238697e-45,3.00579021013415e-37,1.5213117924690696e-44,3.76,0.0,0.6840057914082526,0.9990069607562091,7.381856445710134e-13,2.9709276388919716e-36,0.0005681135006134326,0.00044879787174761807,0.00010845558555973117,1.0836146578980122e-05,0.000992972276948842,1.059380081905666e-08,4.040275229706288e-15,6.490046745168157e-10,4.6717987250431647e-17,4.6010501356801925e-10,4.026930134028123e-23,2.7250486268955433e-22,1.319948381364072e-12,5.1171221178524556e-23,1.0112188071627237e-14,4.048058370958678e-29,3.235793319917048e-22,7.382914955573577e-25,2.3567993618246771e-23,1.6028123733462393e-22,2.4246150768614338e-30,2.3613299876060822e-29,2.8549734559772655e-25,1.5897700783534227e-14,1.1392631134148191e-10,6.135602268716491e-16,4.693257204855378e-08,7.91112939686939e-09,9.267968352022051e-09,3.2679372631457546e-11,5.242641982994967e-09,9.110395362444531e-10,7.838903786936899e-10,1.9590336252501038e-11
1.576921775457638e-08,0.7427765637178847,6.1959633822210345e-09,4.002297121019895e-11,4.182668360527881e-11,2.368106542793458e-10,0.0,0.0,6.857879595357723e-08,4.806783479631959e-12,1.956585630379835e-13,6.947714209033723e-22,4.272810169710469e-16,3.2764989734080216e-35,1.7343404727987358e-26,3.7124482123453314e-27,3.843364730987888e-27,1.2090019151708606e-10,2.682711356960561e-31,1.2078953549638714e-19,1.445894002571988e-29,1.0176460374803288e-36,1.5134530546600839e-28,1.3226103390326274e-28,5.614056409651309e-20,7.708317183958115e-37,1.1991795420116654e-39,2.2083729293218844e-41,2.9567717975145276e-56,7.614836084659707e-49,9.000395311349535e-19,1.8108887740585078e-45,3.6843630123431295e-37,2.0059561849092186e-44,3.76,0.0,0.6839887400513548,0.9990069587342006,8.296186209762634e-13,3.697572821257678e-36,0.0005851633350015841,0.00046257486436475907,0.0001117271181837851,1.0836030995361077e-05,0.000992972274795592,1.1251520209431321e-08,4.414932255384842e-15,6.490342237406458e-10,4.8187702671982217e-17,4.886784677177478e-10,4.770032557757391e-23,3.144725428850384e-22,1.4022048004534801e-12,6.062865725177775e-23,1.0478503010624984e-14,4.8098431210000926e-29,3.7633099928733747e-22,8.632058851078844e-25,2.7601172229301106e-23,1.8562725201978781e-22,2.8798546775119897e-30,2.805300048379287e-29,3.4858211233133427e-25,1.638632571615177e-14,1.2090147022981094e-10,6.796398075576871e-16,4.822836795874461e-08,8.020633796812026e-09,9.751188546758182e-09,3.54706463813438e-11,5.5315763529354854e-09,9.623281897094929e-10,8.198100580874207e-10,2.0273244619461864e-11
1.6228865485210743e-08,0.7427788894885423,6.541811018147767e-09,4.340900001400767e-11,4.5509856552909785e-11,2.574726423193963e-10,0.0,0.0,7.057798894221847e-08,5.090697760900575e-12,2.1355640871662484e-13,7.806177092732854e-22,4.654807307671242e-16,4.048802149113293e-35,1.9923760523034877e-26,4.2733590906114175e-27,4.484979628326082e-27,1.2808250226275412e-10,3.3730211185813083e-31,1.3557074948071873e-19,1.777397349785303e-29,1.286158548158417e-36,1.768346138124065e-28,1.525529575268115e-28,6.070802862753314e-20,9.617936383576791e-37,1.4295536219249476e-39,2.77282342526397e-41,4.141279136628028e-56,9.680701481642009e-49,9.777495345592984e-19,2.3494572656394993e-45,4.4891709584482236e-37,2.624138996602149e-44,3.76,0.0,0.6839716891134031,0.9990069567113408,9.292260619400892e-13,4.573521494056565e-36,0.0006022127642534076,0.00047635150465672333,0.00011499858592460366,1.0835885646355792e-05,0.0009929722726413992,1.1929119047992055e-08,4.811743679265881e-15,6.490614977507963e-10,4.965737225226229e-17,5.181151748507873e-10,5.621976028675605e-23,3.6136099600353805e-22,1.486958550396359e-12,7.147188194543746e-23,1.084492165651973e-14,5.685410642435251e-29,4.357508706575431e-22,1.0045417502081128e-24,3.2170796314837843e-23,2.140558427195181e-22,3.4029332245125975e-30,3.3155225836160977e-29,4.231138817615169e-25,1.687493794573032e-14,1.2808389657883464e-10,7.51540146325201e-16,4.951822070380677e-08,8.126696118213743e-09,1.0243265129123069e-08,3.8404970148648606e-11,5.826967264215473e-09,1.0147260017567174e-09,8.560562236673111e-10,2.0958375152637057e-11
1.6688513215845106e-08,0.7427812152052674,6.8960860612086186e-09,4.6971903019951913e-11,4.939915136609528e-11,2.792700193455084e-10,0.0,0.0,7.257719425711161e-08,5.3827354346317604e-12,2.3251633655517567e-13,8.742000533134231e-22,5.058672955351549e-16,4.974001739347163e-35,2.2796609509658844e-26,4.899405231980227e-27,5.211431951892188e-27,1.3547206828004776e-10,4.213448926694434e-31,1.5165854466332356e-19,2.172390359304359e-29,1.6149100565259473e-36,2.056922729207726e-28,1.7524883383045693e-28,6.549138112153683e-20,1.1926303311084682e-36,1.6964985352957023e-39,3.459253522604495e-41,5.7466657043864115e-56,1.2225245638784191e-48,1.0596064166979956e-18,3.025633715725665e-45,5.4389590021758236e-37,3.4072561860696784e-44,3.76,0.0,0.683954638594356,0.9990069546876248,1.037472339287464e-12,5.623960051616315e-36,0.0006192617883790285,0.0004901277852320709,0.00011826998841428754,1.0835718338608273e-05,0.0009929722704863488,1.2626596908948547e-08,5.231304502811829e-15,6.490870930048527e-10,5.11269949528276e-17,5.484150766416434e-10,6.594771486553017e-23,4.135763286687808e-22,1.5742095642177477e-12,8.385356766600962e-23,1.121142433141739e-14,6.687566347501698e-29,5.024503190221499e-22,1.1638689902908465e-24,3.732877542804141e-23,2.4583557862843434e-22,4.001467439659714e-30,3.8994468619268413e-29,5.107419888516953e-25,1.7363537403988028e-14,1.3547358496688945e-10,8.296871343854705e-16,5.080218728658551e-08,8.229511127406315e-09,1.0744040893621432e-08,4.148491037288e-11,6.128748610437899e-09,1.0682112791768803e-09,8.926136046194576e-10,2.164575525303374e-11
1.714816094647947e-08,0.7427835408680574,7.258728408854194e-09,5.0715309613452226e-11,5.349979391928765e-11,3.022299854425269e-10,0.0,0.0,7.457641185602306e-08,5.682894638162466e-12,2.5256904184571735e-13,9.75971007809849e-22,5.484988543868797e-16,6.076837681960574e-35,2.598521136319367e-26,5.5959926674042766e-27,6.031150474716652e-27,1.4306888393495393e-10,5.230997015758998e-31,1.691261515413559e-19,2.6407803347406083e-29,2.0151763089670944e-36,2.382460384992196e-28,2.0055383178634827e-28,7.049334163101736e-20,1.4702017833311495e-36,2.0047718726446593e-39,4.289484966549709e-41,7.904560579421459e-56,1.5341524343685096e-48,1.1456973165553148e-18,3.869127592053189e-45,6.554586876705073e-37,4.392888486294676e-44,3.76,0.0,0.6839375884941722,0.9990069526630481,1.1548337786596027e-12,6.877450056913459e-36,0.0006363104073885615,0.0005039037006362902,0.00012154132538697036,1.0835534838562883e-05,0.0009929722683305127,1.3343953357490433e-08,5.674206215893584e-15,6.491114500813328e-10,5.259657000739259e-17,5.795781143689751e-10,7.701341341615496e-23,4.715448459036687e-22,1.6639577703488679e-12,9.793790095296808e-23,1.1577994911960568e-14,7.830106938860386e-29,5.770764768007199e-22,1.3428536154462992e-24,4.313023800169657e-23,2.8124964052678412e-22,4.683662228791687e-30,4.5650982563795116e-29,6.132948674450144e-25,1.785212404144755e-14,1.4307052995255815e-10,9.14529971205152e-16,5.208032468048541e-08,8.32926333486045e-09,1.1253366095966628e-08,4.4712988187752524e-11,6.436856940746461e-09,1.1227627094365734e-09,9.294679499747002e-10,2.233541340244108e-11
1.7607808677113833e-08,0.7427858664769105,7.629679375506299e-09,5.464279533827604e-11,5.781698592599763e-11,3.2637954642149763e-10,0.0,0.0,7.657564171408304e-08,5.9911735090808895e-12,2.737452180156558e-13,1.0863960399362652e-21,5.934333375629334e-16,7.38518902309587e-35,2.951391278105937e-26,6.368805509659471e-27,6.953137084206727e-27,1.508729435791064e-10,6.456564377279648e-31,1.8804861843738758e-19,3.1936900673556246e-29,2.4999490100525303e-36,2.7484438697642606e-28,2.286841442930687e-28,7.571652530634884e-20,1.8023090009061814e-36,2.359648514405889e-39,5.288476643732804e-41,1.0782477471062087e-55,1.91374018116099e-48,1.2361080106122997e-18,4.914945558472733e-45,7.859195360155583e-37,5.625797273843232e-44,3.76,0.0,0.6839205388128102,0.9990069506376063,1.2817986038116758e-12,8.366269842093497e-36,0.0006533586212921137,0.0005176792468589614,0.0001248125966526394,1.0835339391519983e-05,0.0009929722661738464,1.4081187952088846e-08,6.141036817146857e-15,6.491348933375291e-10,5.40660968525828e-17,6.116042290172784e-10,8.955558373412196e-23,5.357134374932993e-22,1.7562030935440862e-12,1.1390106394299993e-22,1.1944620200379103e-14,9.127863595075001e-29,6.603131707835181e-22,1.5432603995873913e-24,4.963362152094159e-23,3.20596157820603e-22,5.458336239591894e-30,5.321103316676773e-29,7.327934294269371e-25,1.8340697822619657e-14,1.508747260800738e-10,1.0065417561737896e-15,5.335268980366258e-08,8.42612753474433e-09,1.1771098072312652e-08,4.809168155974244e-11,6.751231331674227e-09,1.178359358267214e-09,9.66605949723631e-10,2.302737906186617e-11
