Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550)
1.2122255075720575e-17,0.4493166992074623,5.826089935768459e-28,2.879146456616345e-32,2.432101198690688e-33,3.286073045148185e-39,0.0,0.0,4.385066940432458e-21,3.8926425572689426e-36,6.086748623302835e-48,4.2431465871845104e-48,1.2079514660065684e-53,1.9022062720931743e-73,7.070738948478504e-49,1.2296595336929752e-37,3.671850827178693e-43,5.590246707389542e-36,1.1867352566810791e-89,1.4939683686953113e-70,1.522907180700064e-85,7.573086715581788e-85,1.0201307412480598e-28,1.5473055983779614e-82,3.6295382430136045e-59,5.901381185994251e-93,9.617720178187564e-101,9.670979118951048e-81,2.178791577758937e-95,2.2215609531381915e-93,1.1255271719924381e-58,9.772786527273044e-105,6.923628420682872e-104,1.4356243447872336e-106,3.76,0.0,0.5865454000646736,0.9999999999995512,2.5878565483809574e-44,6.948001342107761e-56,1.7511913056236486e-18,1.0886124344568034e-18,5.583608284339387e-19,1.0421804273290669e-19,4.4874240158543875e-13,9.155040932873322e-39,6.036829928598631e-60,1.0586185837565863e-34,1.4546800632113006e-40,2.4431516118004526e-33,9.937644688271484e-93,7.067747179121251e-92,5.965200746555185e-41,1.0221017741450875e-93,1.5114093413716245e-44,4.196760677798511e-106,4.527498312745105e-92,4.5419466712175256e-95,1.482724992118298e-93,4.323170457948292e-92,5.054619060811797e-107,7.154908281852618e-106,6.853211737067453e-103,8.941230148144375e-40,5.590246707387698e-36,3.1207910734113126e-44,3.380094195212937e-21,1.0049733277300628e-21,1.3630390987681722e-32,2.8590891753167533e-45,2.2888012142796106e-32,3.606127490510984e-30,1.676391950547525e-27,6.706316104731417e-39,2.2814128257182556e-37,1.8428386419254385e-47,7.450696526235448e-36,8.312674492537773e-41,9.35799430291692e-22,1.8471959991563517e-44,1.6013568550242625e-35,4.7686286405462545e-65,5.895931062680432e-59,1.7717870542315715e-63,1.9640312139927755e-32,2.9522396956060104e-39,1.9544305134182549e-53,1.679998075795977e-27,1.9043131452328292e-63,6.107621404084232e-60,4.327079276773914e-43,9.357994302941007e-22,4.061383768810799e-54,1.9424024597329776e-32,1.02013074247704e-28,2.3265246528046997e-41,2.1082075806416384e-67
2.4255042084608586e-17,0.4493166992074623,1.1657243038111839e-27,5.760794462094736e-32,9.734743033280215e-33,1.315285729938378e-38,0.0,0.0,8.77394366973544e-21,1.5580714748417715e-35,4.873099899372602e-47,3.3970972809826246e-47,9.6709567292952e-53,1.5229216382003149e-72,2.8301382646130043e-48,4.921842714504596e-37,1.4696972437186972e-42,2.237555562278916e-35,3.802241243937028e-88,1.1960831065810904e-69,4.880944156511393e-84,2.427187540440083e-83,2.041147779552879e-28,4.9574936501037695e-81,2.9058375114245615e-58,1.8917303684581042e-91,3.0824843452245944e-99,1.5491593840463374e-79,6.983064248027999e-94,7.120141729864533e-92,9.011061132923122e-58,6.265591137094567e-103,4.4389207998138e-102,9.204166350196795e-105,3.76,0.0,0.5865454000646736,0.9999999999991022,2.0718587662487586e-43,5.562625759148817e-55,3.503904063293886e-18,2.1781706661705016e-18,1.1172067661891245e-18,2.0852663093425964e-19,8.978746548295516e-13,3.6644022459314546e-38,4.833134594231852e-59,4.2372330473964744e-34,5.822511205862921e-40,9.778973484235941e-33,3.1850325254353053e-91,2.265225337935911e-90,2.3876349034411666e-40,3.2758541655329377e-92,6.049576161583813e-44,2.690206175221167e-104,1.451071131222403e-90,1.4557018669474054e-93,4.752159653112792e-92,1.3855836980734647e-90,3.2401101889572426e-105,4.5864368930021534e-104,4.393043620990062e-101,3.578822308808148e-39,2.237555562277439e-35,1.2491297559195238e-43,6.7631250490777655e-21,2.010819785987915e-21,5.455708577296744e-32,2.2890097887999087e-44,9.161169645078752e-32,7.215388187448262e-30,3.3542403675301406e-27,2.684274156107331e-38,9.131596828750658e-37,1.4753914372797947e-46,2.9822203179981825e-35,3.327236142609949e-40,1.872411892229522e-21,1.3903653178034038e-43,6.409600676501898e-35,3.817802443016953e-64,9.44117152869605e-58,2.837167746177512e-62,7.86124326816527e-32,1.1816652540627048e-38,1.5647327766497317e-52,3.361455746743508e-27,3.049382083993263e-62,9.780151774314885e-59,1.7319620251381e-42,1.872411892239163e-21,3.2515811446841904e-53,7.774671885351591e-32,2.0411477844720025e-28,9.312161921661838e-41,3.375878875307522e-66
4.852061610238461e-17,0.4493166992074623,2.3319553453467315e-27,1.1524090828419497e-31,3.8951652222091025e-32,5.262857251337935e-38,0.0,0.0,1.7551697128470586e-20,6.234315381498353e-35,3.899960949220533e-46,2.7187102663303236e-46,7.739704807413359e-52,1.2188001538184483e-71,1.1324239464020313e-47,1.9693781811050267e-36,5.880703351429611e-42,8.953136952142054e-35,1.2174678948338563e-86,9.572300231855888e-69,1.5631257276428298e-82,7.773084810687054e-82,4.0831818487859425e-28,1.5873772036864417e-79,2.32555315628816e-57,6.0603763698154586e-90,9.87165869389586e-98,2.4801028971000997e-78,2.2363310044899377e-92,2.2802302991526568e-90,7.211587663706412e-57,4.013504310474109e-101,2.843407397699958e-100,5.895846296452827e-103,3.76,0.0,0.5865454000646736,0.9999999999982039,1.658116693133387e-42,4.4517912079638366e-54,7.009329578634361e-18,4.3572871301408704e-18,2.2348986417003337e-18,4.171438067931555e-19,1.796139100972426e-12,1.466238209075587e-37,3.86797656415953e-58,1.6954450422651475e-33,2.3297628574286476e-39,3.912863164121694e-32,1.0200088710318247e-89,7.254399760901297e-89,9.5536498814372e-40,1.0490946155805554e-90,2.4206184181489427e-43,1.7231025001832482e-102,4.647065300242133e-89,4.6618953373228286e-92,1.5218824747329728e-90,4.437341355925156e-89,2.075321106782719e-103,2.937656076096703e-102,2.8137860431565764e-99,1.4319951649221122e-38,8.953136952130233e-35,4.998146290031813e-43,1.3529186756580855e-20,4.022512702268298e-21,2.1829940697226356e-31,1.8319035077289437e-43,3.665661155518949e-31,1.4433910084858915e-29,6.709937203884524e-27,1.0740593035815636e-37,3.6538281710389696e-36,1.1807615496107299e-45,1.1932765793454905e-34,1.331327849702316e-39,3.745636816090616e-21,1.077301262495411e-42,2.564675159751512e-34,3.0554022628636686e-63,1.5112022957921905e-56,4.5413160587652815e-61,3.1455212809265026e-31,4.728200206132826e-38,1.2522617570999146e-51,6.724371078061372e-27,4.88099695789041e-61,1.5654611749229253e-57,6.930125252647845e-42,3.745636816129192e-21,2.602260555547182e-52,3.1108814516649994e-31,4.0831818684688435e-28,3.7260779037540515e-40,5.403604581437226e-65
9.705176413793666e-17,0.4493166992074623,4.664419112685311e-27,2.3050684982542196e-31,1.5583197267282832e-31,2.1054864714276003e-37,0.0,0.0,3.510720404645759e-20,2.4941321068794067e-34,3.1205612920878323e-45,2.1753812711354165e-45,6.192940134242038e-51,9.752252954623331e-71,4.530433159607295e-47,7.87879507128122e-36,2.352664274772525e-41,3.5818378956930844e-34,3.8970988022834775e-85,7.659294934195048e-68,5.003960867741228e-81,2.488361076119029e-80,8.167249957745762e-28,5.0811743913975205e-78,1.86079586395687e-56,1.941422282070941e-88,3.16016482133716e-96,3.9693385458320074e-77,7.15906110970879e-91,7.299594043963068e-89,5.770366002398259e-56,2.5697716355285927e-99,1.8205805857667522e-98,3.7750001524363286e-101,3.76,0.0,0.5865454000646736,0.9999999999964073,1.3267452803403163e-41,3.5621093572950717e-53,1.402018060931531e-17,8.715520060253495e-18,4.470282392726103e-18,8.343781563357071e-19,3.5926677518768003e-12,5.86590759494098e-37,3.0949689330122065e-57,6.782883361583759e-33,9.320568143146495e-39,1.5654000561119344e-31,3.2653064928951454e-88,2.3223168831256054e-87,3.8220822322760245e-39,3.358417650206783e-89,9.684049562432635e-43,1.1032243451808484e-100,1.4876431620590865e-87,1.4923906794715858e-90,4.871931249513244e-89,1.4205052295064677e-87,1.3287337893252616e-101,1.8808477178561668e-100,1.801539594215182e-97,5.728913744688211e-38,3.5818378956836267e-34,1.9995841353789853e-42,2.706131017068078e-20,8.045898533887784e-21,8.733397758085069e-31,1.465801136191372e-42,1.466503155632112e-30,2.8870955893824607e-29,1.3421330886149912e-26,4.2969365856470285e-37,1.461769186592848e-35,9.447886357410423e-45,4.773883332115232e-34,5.326178308090021e-39,7.492086663754535e-21,8.47837730897812e-42,1.0260370655176949e-33,2.4447860332798537e-62,2.4184156714157488e-55,7.267584117339334e-60,1.2584133358602076e-30,1.8915879640491395e-37,1.0019996384780165e-50,1.3450201698388313e-26,7.811183361363759e-60,2.505247427485411e-56,2.772518300140364e-41,7.492086663908864e-21,2.0822156897102802e-51,1.244555148792448e-30,8.167250036490187e-28,1.4906739250082966e-39,8.647526113567788e-64
1.9411406020904077e-16,0.4493166992074623,9.329353384432408e-27,4.61038789766903e-31,6.23378621823475e-31,8.422638322414148e-37,0.0,0.0,7.021821788449847e-20,9.977340394151768e-34,2.496686062818966e-44,1.7404702468979972e-44,4.954823100904244e-50,7.802543061057656e-70,1.8123207394297075e-46,3.151774495028653e-35,9.411423056810591e-41,1.4328518625019396e-33,1.2472638869398687e-83,6.128018367026737e-67,1.6015808909944495e-79,7.964313964859688e-79,1.633538605764019e-27,1.6262266168839934e-76,1.4887780491476256e-55,6.222360961221545e-87,1.011450308456397e-94,6.351929677709181e-76,2.2913479658231098e-89,2.336327316533453e-87,4.616731412305435e-55,1.6450151800258867e-97,1.165427676642438e-96,2.416531153350055e-99,3.76,0.0,0.5865454000646736,0.9999999999928143,1.0614970052926896e-40,2.849958080939179e-52,2.804188267067721e-17,1.7431985929166286e-17,8.941049894791045e-18,1.6688468467198494e-18,7.1857240881603144e-12,2.3465540042962122e-36,2.476210245165471e-56,2.713373509791335e-32,3.728530419299494e-38,6.262109842357995e-31,1.045102639807315e-86,7.432868627318128e-86,1.5289574677578324e-38,1.0749042541092515e-87,3.873934832029038e-42,7.062039862528301e-99,4.761389911449985e-86,4.776585244087197e-89,1.559323442918785e-87,4.5465065232913685e-86,8.50558541507582e-100,1.2039816916744096e-98,1.1532147031595677e-95,2.291752503665836e-37,1.4328518624943722e-33,7.998988784513129e-42,5.412555699525562e-20,1.609267019336164e-20,3.493643418613618e-30,1.172752252629243e-41,5.866490042804592e-30,5.774505556833356e-29,2.684411828890717e-26,1.7189145100255837e-36,5.847552587661048e-35,7.559026711689682e-44,1.9097087466731652e-33,2.1306447178283445e-38,1.4984986358849307e-20,6.726674959327448e-41,4.104482289091589e-33,1.956014536326779e-61,3.869858704355388e-54,1.1629317226868456e-58,5.0340630162605465e-30,7.566967661371928e-37,8.016757765644648e-50,2.690186276980702e-26,1.2499161987743808e-58,4.008803277609006e-55,1.109111129809117e-40,1.498498635946667e-20,1.665949714570122e-50,4.97862575842453e-30,1.633538637264352e-27,5.963182077045068e-39,1.383744783156407e-62
3.8823865235124896e-16,0.4493166992074623,1.8659248876206326e-26,9.221028970867722e-31,2.4936159527751317e-30,3.369198018072978e-36,0.0,0.0,1.4044024556884774e-19,3.991098556971096e-33,1.997443652167072e-43,1.392442275619418e-43,3.964047572872095e-49,6.242330629368083e-69,7.249577841666589e-46,1.260761076243865e-34,3.76472244754378e-40,5.731641450389132e-33,3.9915519895514005e-82,4.902648406777052e-66,5.938157500915811e-78,2.9529167585336714e-77,3.267165778532819e-27,5.2057309920655635e-75,1.1910789972304852e-54,2.315219080449005e-85,3.74473918269804e-93,1.0164099748484207e-74,8.495149254132187e-88,8.662366082876018e-86,3.6935609273480855e-54,1.3912840450701343e-95,9.85669492738008e-95,2.04380003246902e-97,3.76,0.0,0.5865454000646736,0.9999999999856282,8.492379186694242e-40,2.2800747242999508e-51,5.6085286793401e-17,3.486491770174206e-17,1.788258489897454e-17,3.337784192684292e-18,1.4371832898628473e-11,9.386597971367248e-36,1.9810622422061904e-55,1.0853930472634545e-31,1.4914726404858606e-37,2.504945864708383e-30,3.8749117928300525e-85,2.7558736498856334e-84,6.116079909957139e-38,3.985408359484455e-86,1.5496367817779998e-41,5.22557588199615e-97,1.7653734553216404e-84,1.7710076301376098e-87,5.781482456212879e-86,1.6857014966998926e-84,6.293728603023057e-98,8.908892502225722e-97,8.533253723990379e-94,9.167387043594462e-37,5.731641450328591e-33,3.199726733366483e-41,1.0825405062990522e-19,3.218621349724888e-20,1.397514231981051e-29,9.38246341598632e-41,2.3466915041198034e-29,1.1549328714366174e-28,5.368969324732759e-26,6.875937733924633e-36,2.339116183548356e-34,6.047508378808798e-43,7.639145823917905e-33,8.522925675952432e-38,2.997078574810657e-20,5.3589264508176735e-40,1.6418597234192122e-32,1.5648859179810486e-60,6.192088794699272e-53,1.8607852942992967e-57,2.0137071413185895e-29,3.026910228473168e-36,6.413709924419534e-49,5.380518423570382e-26,1.9999667309380215e-57,6.414410234522918e-54,4.436733453241188e-40,2.997078575057613e-20,1.332853436630709e-49,1.991531337425155e-29,3.2671659045392766e-27,2.3853707620276687e-38,2.2141037753562062e-61
7.764878366356653e-16,0.4493166992074623,3.731914765287282e-26,1.844232021480536e-30,9.974666742509296e-30,1.3477111030470478e-35,0.0,0.0,2.8088430097061634e-19,1.5964719033898e-32,1.5979928198122634e-42,1.1139802245616485e-42,3.1713147926770035e-48,4.993982796071175e-68,2.899890052323388e-45,5.043146728087657e-34,1.5059196467837903e-39,2.2927038479642223e-32,1.2773457944367484e-80,3.922213385741527e-65,1.908416495635532e-76,9.490140685164401e-76,6.534419935230091e-27,1.6659121191004267e-73,9.528858402727922e-54,7.487367691057184e-84,1.2034454104291019e-91,1.6263927668309096e-73,2.730183854144004e-86,2.78392804261547e-84,2.9549196131272602e-53,8.938453333550535e-94,6.332541776527763e-93,1.3130618219580737e-95,3.76,0.0,0.5865454000646735,0.999999999971256,6.794064609385926e-39,1.824103109577938e-50,1.1217209503884861e-16,6.973078138589432e-17,3.576565490755599e-17,6.675658745397813e-18,2.8744035071185934e-11,3.7547155870981826e-35,1.5848874156770483e-54,4.341656347267786e-31,5.9660102152131545e-37,1.0019987322425112e-29,1.2453268466172593e-83,8.856880202316976e-83,2.446482676949366e-37,1.2808394593922445e-84,6.198671589769278e-41,3.365674447077722e-95,5.67359144112449e-83,5.6917001097555885e-86,1.858065413475557e-84,5.41754038583482e-83,4.053643684828846e-96,5.7380106246961705e-95,5.496075928789558e-92,3.66703262780057e-36,2.2927038479157888e-32,1.279917550783283e-40,2.165110378412042e-19,6.437330004478145e-20,5.590170654500031e-29,7.506148889862956e-40,9.386956990218122e-29,2.3098987919955945e-28,1.0738084377579202e-25,2.7504309791920975e-35,9.356654849247251e-34,4.838121420007957e-42,3.055720496921864e-32,3.409239635028781e-37,5.994238452289198e-20,4.2781751905047376e-39,6.567572511618429e-32,1.2519384524595945e-59,9.907593794462493e-52,2.9773318507517055e-56,8.05499241648456e-29,1.210788723415872e-35,5.131088519571357e-48,1.07611824459735e-25,3.200025239304849e-56,1.026331335201288e-52,1.7748162151936696e-39,5.994238453277041e-20,1.0663566903276987e-48,7.966287408849398e-29,6.534420439266159e-27,9.541684132790809e-38,3.542654561382731e-60
1.5529862052044981e-15,0.4493166992074623,7.463937637867891e-26,3.6884939093353246e-30,3.9899072811136207e-29,5.390935064378081e-35,0.0,0.0,5.617724119064335e-19,6.385952576628627e-32,1.2784093773654056e-41,8.911946968083904e-42,2.5370842811087165e-47,3.9952332620448574e-67,1.1599677544192543e-44,2.017279067896826e-33,6.023740101268692e-39,9.170913663510907e-32,4.087584842145213e-79,3.137810449332914e-64,6.107872958052027e-75,3.037312500336077e-74,1.3068927493263415e-26,5.33102253221433e-72,7.623177592855331e-53,2.4262109814954125e-82,3.851617174595753e-90,2.6025234264491533e-72,8.737934823185438e-85,8.909942157096226e-83,2.3639649199728572e-52,5.721076784509356e-92,4.0531606344440107e-91,8.404288926672472e-94,3.76,0.0,0.5865454000646734,0.9999999999425117,5.435316189155244e-38,1.4592998602085501e-49,2.2434571152974375e-16,1.3946250931020168e-16,7.153179492557672e-17,1.3351407293963443e-17,5.7488377622918235e-11,1.5019015197694322e-34,1.267924985472215e-53,1.7366768666729312e-30,2.386426981417126e-36,4.008035705596929e-29,3.9856608895051e-82,2.834638240275748e-81,9.786037768965652e-37,4.0993252200034894e-83,2.4794925386450097e-40,2.1545707173054168e-93,1.815828912873244e-81,1.8216255047982528e-84,5.946733927380347e-83,1.7338801014600678e-81,2.594976602311222e-94,3.673240477055233e-93,3.5183709334252522e-90,1.466830535914131e-35,9.170913663123433e-32,5.119728822957142e-40,4.33025012031801e-19,1.2874747289887911e-19,2.2360910037015866e-28,6.004990366607951e-39,3.754820988249514e-28,4.619835789323228e-28,2.147631472792154e-25,1.1001835255901963e-34,3.742699814806224e-33,3.8705428795825093e-41,1.2223006313926858e-31,1.363709729052721e-36,1.1988558205754629e-19,3.418953633774205e-38,2.62705572847174e-31,1.0015626520977e-58,1.585235087954497e-50,4.76379045680846e-55,3.222029720058832e-28,4.843204148580763e-35,4.1049175955538207e-47,2.15225094076749e-25,5.120096174004655e-55,1.6421497272277195e-51,7.100030900783971e-39,1.1988558209706042e-19,8.531732877719079e-48,3.1865473661802794e-28,1.3068929509428056e-26,3.816718045432137e-37,5.668314340499922e-59
3.105982942342164e-15,0.4493166992074623,1.492815585201702e-25,7.377032241723245e-30,1.5959710272770583e-28,2.156413644290684e-34,0.0,0.0,1.1235486343071878e-18,2.554394024353941e-31,1.0227334898696158e-40,7.129598929648572e-41,2.029683208248375e-46,3.196204951876458e-66,4.63989408679004e-44,8.069156159947013e-33,2.409508485833164e-38,3.668388107969418e-31,1.3080394506936114e-77,2.5102672576448453e-63,1.9545474852129032e-73,9.719539633773105e-73,2.613793958788586e-26,1.705943404503589e-70,6.098578902012575e-52,7.955263120810057e-81,1.2325375550994447e-88,4.164867944288758e-71,2.796180589671499e-83,2.851223134574564e-81,1.891185036790182e-51,3.661533749319164e-90,2.594058624531483e-89,5.378820367126645e-92,3.76,0.0,0.5865454000646732,0.9999999998850232,4.348278746991899e-37,1.1674469016472067e-48,4.48692944511534e-16,2.789259673828274e-16,1.4306407496504948e-16,2.6702902163649437e-17,1.1497681555391513e-10,6.007636689745324e-34,1.014346015933908e-52,6.94671609022956e-30,9.545745432249847e-36,1.6032224404369513e-28,1.2754307911025608e-80,9.070974531766347e-80,3.914441027366938e-36,1.3118080438831684e-81,9.918010040094584e-40,1.3789496086726332e-91,5.8107371037444306e-80,5.829292389934196e-83,1.9029881646580942e-81,5.548498031064164e-80,1.6608084422716757e-92,2.3509085513633196e-91,2.2517997858496705e-88,5.867372493922291e-35,3.6683881076594374e-31,2.0479071767837833e-39,8.660529594849905e-19,2.574958176432044e-19,8.944409469883488e-28,4.804020780862099e-38,1.5019360314258576e-27,9.239730408817413e-28,4.295277640720398e-25,4.400756023801499e-34,1.4970873823840003e-32,3.096452371104712e-40,4.889227383267903e-31,5.454866682322132e-36,2.3977197706718897e-19,2.7337282448626378e-37,1.0508276361759036e-30,8.0125488214818e-58,2.5363920221364753e-49,7.622109738201724e-54,1.2888184250906905e-27,1.93729150280004e-34,3.283950464093019e-46,4.304515899865921e-25,8.19217615747371e-54,2.6274521402294476e-50,2.8405818655481497e-38,2.3977197722524633e-19,6.82667178771866e-47,1.2746254194468582e-27,2.613794765258438e-26,1.526699436682299e-36,9.069344497517306e-58
4.65897967947983e-15,0.4493166992074623,2.239254653515274e-25,1.1065585131201087e-29,3.391443502445525e-28,4.582427929776113e-34,0.0,0.0,1.6853248572370628e-18,5.428095423990274e-31,2.924382896753947e-40,2.0386226445331356e-40,5.803640832333565e-46,9.13916143808524e-66,9.859788904932496e-44,1.7146980796827663e-32,5.120213470987658e-38,7.795343113949215e-31,6.119311009261491e-77,7.177814015218655e-63,8.640868756266773e-73,4.296916084668918e-72,3.920694866106481e-26,7.97992858469274e-70,1.7438151720504936e-51,3.537665200253955e-80,5.451976834589536e-88,1.5879557250493094e-70,1.2361888192953381e-82,1.260498724709639e-80,5.407618934955125e-51,1.8170356348962487e-89,1.2873017937886758e-88,2.669240068008847e-91,3.76,0.0,0.5865454000646729,0.999999999827535,1.2433378479628614e-36,3.338173712938447e-48,6.730401774933243e-16,4.1838942767946377e-16,2.1459635500795353e-16,4.0054394805890534e-17,1.7246500631350706e-10,1.2766247143165243e-33,2.900400073490708e-52,1.4761754545448778e-29,2.0284724106949508e-35,3.406852788914645e-28,5.638559827439758e-80,4.010191750615194e-79,8.318209760087804e-36,5.799387912099351e-81,2.1075792360452557e-39,7.379901906510546e-91,2.5688717108856535e-79,2.5770759293466796e-82,8.412940461331978e-81,2.4529384815633056e-79,8.88835073798392e-92,1.2581646381883089e-90,1.205124451636944e-87,1.246822236467316e-34,7.7953431130628625e-31,4.351816944551443e-39,1.299080906010176e-18,3.862441614236594e-19,1.90068985004317e-27,1.3736517823336077e-37,3.1916188367181407e-27,1.3859645653150708e-27,6.442923906508423e-25,9.351619861706102e-34,3.181315214444862e-32,8.853931573280865e-40,1.0389623716913618e-30,1.1591609081401232e-35,3.596583720171659e-19,7.81570057433069e-37,2.23301206737012e-30,2.2910916800970883e-57,9.335619840828958e-49,2.8054459278504014e-53,2.7387432236161973e-27,4.116750586984135e-34,9.390056482396644e-46,6.456780425722599e-25,3.0152638609326883e-53,9.6707751488429e-50,6.037061846614773e-38,3.5965837235303824e-19,1.9522091704492198e-46,2.7085830533972772e-27,3.9206965798573225e-26,3.244248671187304e-36,3.338123284293675e-57
6.211976416617496e-15,0.4493166992074624,2.985710968727374e-25,1.4754152578180424e-29,5.785408151826373e-28,7.817155164939804e-34,0.0,0.0,2.2471010806960576e-18,9.259699457473799e-31,6.168375430492016e-40,4.300048905674228e-40,1.2241582646787238e-45,1.9277152633409065e-65,1.6819651860621391e-43,2.9250752221495345e-32,8.73448909022924e-38,1.3297959870112998e-30,1.9741365974460802e-76,1.5140119120494536e-62,2.9528270471613324e-72,1.468376652115086e-71,5.227595471280096e-26,2.574671737892829e-69,3.6782145538093475e-51,1.2243555307449716e-79,1.8615228632994783e-87,4.273027240140122e-70,4.2243218731070046e-82,4.307477937256992e-80,1.1406251136478491e-50,7.686753744134624e-89,5.445781470227241e-88,1.1291913151744488e-90,3.76,0.0,0.5865454000646727,0.9999999997700469,2.622561823467655e-36,7.041181362624219e-48,8.973874104751148e-16,5.578528902001103e-16,2.861286350542889e-16,5.340588522068711e-17,2.2995294990275673e-10,2.1777732915616553e-33,6.117788947985784e-52,2.5181774704443933e-29,3.4603356698327525e-35,5.8116946193868e-28,1.9268544608911653e-79,1.3703950968744326e-78,1.4189915225197907e-35,1.9818155329158666e-80,3.5952837576356045e-39,2.78868373527544e-90,8.778555749315952e-79,8.806594158096793e-82,2.874940086634194e-80,8.382379724977328e-79,3.358686520549181e-91,4.7542917803793045e-90,4.553874735803699e-87,2.1269400648855705e-34,1.329795986824342e-30,7.42370561882521e-39,1.7321088516073574e-18,5.149925042402444e-19,3.242355807003381e-27,2.897431880178258e-37,5.44453051263781e-27,1.847958152232331e-27,8.590570270156226e-25,1.5952774736128017e-33,5.426953373893628e-32,1.8675520888987543e-39,1.772348962562611e-30,1.9773936949929994e-35,4.795447669074768e-19,1.6484346114304208e-36,3.809258866428558e-30,4.832579988589165e-57,2.3677171960145814e-48,7.115222823167013e-53,4.67197735562037e-27,7.022697660743508e-34,1.9806359643510945e-45,8.609044518337612e-25,7.647356277576688e-53,2.4527183332503615e-49,1.0299808400418337e-37,4.795447674804359e-19,4.1181699481535295e-46,4.6205276318211106e-27,5.22759839473946e-26,5.534323404682165e-36,8.466205115905805e-57
9.317969890892826e-15,0.4493166992074623,4.478664076566079e-25,2.2131321638988005e-29,1.19779619354765e-27,1.6184667739836894e-33,0.0,0.0,3.370653528855862e-18,1.917104636177806e-30,1.684775975224324e-39,1.1744775956575607e-39,3.3435649748760334e-45,5.2651919008924985e-65,3.482297538195048e-43,6.056000457120705e-32,1.808366567289864e-37,2.7531800943778838e-30,1.0866588036342474e-75,4.135250473780353e-62,1.8156240639537347e-71,9.02870335472801e-71,7.841395972513422e-26,1.417550890446996e-68,1.0046354389649122e-50,7.757855454304931e-79,1.1426129676975298e-86,1.7288056831997199e-69,2.597347855958653e-81,2.6485678455413932e-79,3.1154071181479195e-50,6.923766988485956e-88,4.905242456150189e-87,1.0171100326228302e-89,3.76,0.0,0.5865454000646723,0.9999999996550718,7.163035875011287e-36,1.9231667883541486e-47,1.346081876438695e-15,8.367798204610185e-16,4.291931951550126e-16,8.010886082260546e-17,3.449282569908921e-10,4.5088065013537284e-33,1.6709593534033042e-51,5.213549322075176e-29,7.164183397032049e-35,1.2032384833212493e-27,1.1847782979183914e-78,8.426240651340324e-78,2.9378504343628867e-35,1.218574383113306e-79,7.443582069613182e-39,2.014778517075691e-89,5.397729677506574e-78,5.414972420136723e-81,1.767736207962034e-79,5.154130667647651e-78,2.4265926768576687e-90,3.434894140031007e-89,3.2901084716028756e-86,4.403587988008444e-34,2.753180093867245e-30,1.536989309211378e-38,2.5981647406237522e-18,7.724891876112707e-19,6.71289100284974e-27,7.913791878487049e-37,1.1272217533984111e-26,2.7719501665904244e-27,1.2885863227122743e-24,3.302821556898335e-33,1.1235825037212308e-31,5.1008680082274786e-39,3.669426226169831e-30,4.093945664893921e-35,7.193175565480664e-19,4.5020423845677484e-36,7.886592715651453e-30,1.31992862113844e-56,8.280028615950809e-48,2.4882293065972197e-52,9.672742997783728e-27,1.453961462037326e-33,5.4097341733774196e-45,1.2913571686776257e-24,2.6743128083330207e-52,8.577272675009245e-49,2.1328900871649315e-37,7.193175577343064e-19,1.1249793670514101e-45,9.566222862173314e-27,7.841402025168511e-26,1.1458170433461681e-35,2.960672826565246e-56
