Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435)
9.16714588684788e-12,0.7351519089785531,7.498650319629411e-16,6.486175295095702e-18,3.2918811780072498e-21,1.922611740708308e-20,0.0,0.0,2.0036608889519845e-11,6.757657371749188e-19,3.092045685178105e-24,6.675670749218981e-27,7.470907885499652e-27,3.3479614151483596e-44,6.541954745048517e-31,7.85054705620071e-22,7.39685059234925e-40,6.2718404868035044e-18,1.077096607284895e-48,7.640749412468484e-35,7.279511880220096e-48,4.256988516332505e-47,2.698566377887153e-18,2.412772100911249e-46,6.147847848029462e-31,1.3554702547975457e-51,7.791276618576113e-59,1.527523494742873e-46,3.35797261832536e-82,6.953566538934238e-66,1.0168617239699328e-29,4.410419682524759e-71,4.349316592907432e-62,7.818323426580214e-71,3.76,0.0,1.0042222367734657,0.9999853190401823,5.451934976255138e-26,3.1781088009212846e-46,1.383794694636386e-07,8.747975734434557e-08,2.6896126423546926e-08,2.4003576399376953e-08,1.4680939781054306e-05,2.3860580381814694e-16,1.3493849182498284e-26,8.573408917327991e-15,7.5345996112768e-23,2.5050187060236625e-17,1.4872208106661127e-42,9.76609367985915e-41,3.0133607818179975e-20,1.0061030030712468e-42,4.826581563972548e-22,1.1376606485249656e-50,7.442710527973475e-41,5.722639951895632e-44,1.1050298810855342e-42,4.532208853500047e-41,7.942772684481273e-52,7.661212252099345e-51,9.906317310201075e-48,6.074415976721808e-22,6.2718404957161104e-18,5.66205867280326e-25,1.5356771822791847e-11,4.678016462996894e-12,1.5751936436818604e-15,2.9282722158340708e-21,4.965837359265467e-16,5.827504609784736e-17,9.618050315669051e-17,5.117372194826174e-18,6.464767075636376e-17,9.050924006358528e-22,8.7251096436623e-17,4.242389037134283e-22,8.455173220027723e-17,1.0470857476993249e-22,2.4241463613232588e-27,7.03394445790779e-32,4.053767170797505e-28,2.858218798215021e-32,3.637813435097561e-18
1e-11,0.7351519131609348,8.728212523749768e-16,7.079106297467446e-18,4.080161507984157e-21,2.423432674235923e-20,0.0,0.0,2.1856962684407753e-11,8.041326137441395e-19,4.0155586355699706e-24,9.436730078094693e-27,9.971118103085659e-27,4.732613302575154e-44,8.490713482195422e-31,1.0189155397896068e-21,1.1410340935819605e-39,7.46924409274527e-18,1.812642791014593e-48,1.080303524182829e-34,1.3451736292486632e-47,7.866411144075227e-47,3.2106118688509647e-18,3.717998608069885e-46,7.985111768006898e-31,2.3219828998271118e-51,1.4157180537042306e-58,2.571723346047353e-46,7.836921188879198e-82,1.3844184854997889e-65,1.3207573593120995e-29,9.071092696584227e-71,8.283777581805268e-62,1.81384064533757e-70,3.76,0.0,1.004222224199586,0.9999840027656544,7.332475666071984e-26,5.175789994102994e-46,1.5095152878229456e-07,9.543326181951874e-08,2.9339894312720768e-08,2.6178361598426065e-08,1.599721248849191e-05,2.839422089834164e-16,1.7516441762239685e-26,1.0191311598081829e-14,8.961715847139697e-23,2.982047632579371e-17,2.2918461678004582e-42,1.5040004440220775e-40,3.5883879187510334e-20,1.5511751946254952e-42,5.74807802646454e-22,1.8988667045577023e-50,1.1462091704484336e-40,8.818042846987881e-44,1.7033840181531055e-42,6.979887422099033e-41,1.3255876652529196e-51,1.2786649875326977e-50,1.654195133884498e-47,7.656975109348086e-22,7.46924410398852e-18,7.349970954210289e-25,1.6751903576093027e-11,5.102873242348664e-12,1.8743844170189068e-15,3.801052350697512e-21,5.909073479402534e-16,6.934694665930895e-17,1.1445207509861783e-16,6.088550660266312e-18,7.691627480926844e-17,1.1747347748979273e-21,1.038239820573604e-16,5.04819751800349e-22,1.00612334650882e-16,1.3590905950094573e-22,3.1469536897937447e-27,9.130811227849168e-32,5.730428931827353e-28,4.040299396685696e-32,4.328427820840139e-18
1.1339596104011135e-11,0.7351519131609348,1.0897408129065565e-15,8.034188207184084e-18,5.5835625687259025e-21,3.396656709607536e-20,0.0,0.0,2.4784888403931798e-11,1.0340047106797563e-18,5.859374829387554e-24,1.5498144434405025e-26,1.5155202025823008e-26,7.772317479607519e-44,1.237777658996188e-30,1.4853853444601721e-21,2.1005077263617043e-39,9.616856280832644e-18,3.699656688558997e-48,1.774687214305433e-34,3.029390195855604e-47,1.771542592439487e-46,4.127234159434477e-18,6.834973489471944e-46,1.1654008835144282e-30,4.8358502955948184e-51,3.133680321732182e-58,5.251470993007278e-46,2.143978069725026e-81,3.342986271989505e-65,1.92762435193554e-29,2.2536395434308405e-70,1.921403498056165e-61,4.9427203173557435e-70,3.76,0.0,1.0042222039752517,0.9999818916779901,1.1267535421816218e-25,1.0183796168254049e-45,1.711729350869267e-07,1.0822801709415362e-07,3.327061853128842e-08,2.9674285272607945e-08,1.810829722480351e-05,3.651344826358553e-16,2.5542170352004055e-26,1.3082573879918384e-14,1.1514985132683172e-22,3.836945813842304e-17,4.2133847267430464e-42,2.7626599530096037e-40,4.619579298725455e-20,2.853486823411265e-42,7.400840261837853e-22,3.837384792652894e-50,2.105477930491277e-40,1.6209646442804912e-43,3.1327401086748876e-42,1.282161354305648e-40,2.6785304689190934e-51,2.583875383828925e-50,3.344655047132781e-47,1.072950249955258e-21,9.616856296492037e-18,1.0717646006882311e-24,1.899586783816013e-11,5.786177380327624e-12,2.4101417098207927e-15,5.542280491645289e-21,7.598131716941328e-16,8.917506306241274e-17,1.4717252402892867e-16,7.827172048655723e-18,9.887959789959319e-17,1.712592890532986e-21,1.3350112706808938e-16,6.491156420768851e-22,1.2937238328197288e-16,1.9814937872714236e-22,4.589183219094768e-27,1.3314408773232254e-31,9.411259528640828e-28,6.635283033807671e-32,5.564906469170125e-18
1.3512046321174391e-11,0.7351519173433164,1.4917273897469667e-15,9.586815443283081e-18,8.703897980859762e-21,5.468511228922589e-20,0.0,0.0,2.9533152885282765e-11,1.4681453712355562e-18,9.92506889455855e-24,3.104687223373936e-26,2.735140517350698e-26,1.5569484422154824e-43,2.0934296397452277e-30,2.5122274403340593e-21,4.9835737146770555e-39,1.3683140935203662e-17,1.0299515188824977e-47,3.556771998298188e-34,9.91493529176529e-47,5.7980561301829785e-46,5.857405993132932e-18,1.617776991233974e-45,1.9747059244175638e-30,1.3967677055009632e-50,9.987150337482814e-58,1.4632096357865057e-45,1.0596474407434392e-80,1.2619263529056227e-64,3.2663124807803516e-29,9.066422288384936e-70,6.674046061115525e-61,2.3848469085042057e-69,3.76,0.0,1.004222171177039,0.9999784839148433,2.0662863778358535e-25,2.6906931636363263e-45,2.039663996660017e-07,1.2898281886925762e-07,3.964533594093041e-08,3.5338224760076195e-08,2.1516055623286805e-05,5.184953384068667e-16,4.32175101098419e-26,1.8524818706346925e-14,1.633001141633414e-22,5.453539685707053e-17,9.972774571886252e-42,6.529385007677255e-40,6.571572309269286e-20,6.761306534178293e-42,1.0530181887026644e-21,1.0515264883400025e-49,4.976321136680141e-40,3.8360184182239195e-43,7.419914604400155e-42,3.0304939359442294e-40,7.338129176796884e-51,7.07960288678942e-50,9.17369549170739e-47,1.7255545252137587e-21,1.3683140959658008e-17,1.8134450677980017e-24,2.2634893033447433e-11,6.894167655538679e-12,3.4219322059654316e-15,9.37660703035605e-21,1.0788009968633604e-15,1.2662643824898837e-16,2.0897127892601596e-16,1.1109204856231328e-17,1.4033975725962395e-16,2.8966491736004406e-21,1.8954798330089834e-16,9.21624163048419e-22,1.8368802405467417e-16,3.351847499595133e-22,7.765894107383021e-27,2.2528116270766457e-31,1.8853414729188245e-27,1.3291591014759234e-31,7.89942583578018e-18
1.568449653833765e-11,0.7351519215256981,1.955811766383961e-15,1.114426679441747e-17,1.2773182462074997e-20,8.238265322571204e-20,0.0,0.0,3.4281402426283734e-11,1.9781874423904248e-18,1.554150306644898e-23,5.611964049989806e-26,4.545892719547999e-26,2.8142124614977964e-43,3.273041129269319e-30,3.927861305567194e-21,1.0431349232784944e-38,1.847500919706214e-17,2.474922047185418e-47,6.432038319900026e-34,2.7400537138340756e-46,1.6023140842854037e-45,7.888663004594207e-18,3.3783450133092907e-45,3.09318236638046e-30,3.4785384182328893e-50,2.7081457186236345e-57,3.5189418535618305e-45,4.338154978234291e-80,3.995529022691407e-64,5.11645408083735e-29,3.058421980042233e-69,1.9536988442740809e-60,9.334063902283366e-69,3.76,0.0,1.0042221383788272,0.9999750956386615,3.482482023550677e-25,6.206355443666001e-45,2.3675986320087195e-07,1.4974415485949658e-07,4.6020278389487064e-08,4.0995402942617214e-08,2.4904327056879986e-05,6.986966618459146e-16,6.759887086688016e-26,2.4892444918692094e-14,2.1976632761441895e-22,7.355649742943942e-17,2.082494782605198e-41,1.3614358435099081e-39,8.871220198794729e-20,1.4134140041983804e-41,1.4217911544255525e-21,2.4960246856884866e-49,1.0376388995252298e-39,8.00885069188569e-43,1.5504469867505096e-41,6.3192330211396906e-40,1.741477320081822e-50,1.6803121870726767e-49,2.179625044481317e-46,2.5951422703068465e-21,1.8475009232113987e-17,2.8365283203953264e-24,2.6273847485347098e-11,8.001987338251699e-12,4.6105428415104206e-15,1.4664950422501e-20,1.4535423789906916e-15,1.7063069794928833e-16,2.815777118554728e-16,1.496280222404695e-17,1.8901950212277764e-16,4.5291331312075514e-21,2.5539079766865585e-16,1.2417594363716385e-21,2.4749814261794414e-16,5.241477511659851e-22,1.2148567947019563e-26,3.52375473649276e-31,3.407934057830222e-27,2.402444160849752e-31,1.0641063541974948e-17
2.002939697266416e-11,0.7351519298904607,3.0702219952759657e-15,1.427447973678407e-17,2.4239677994385163e-20,1.6271732303862896e-19,0.0,0.0,4.377785705555549e-11,3.2259747177257795e-18,3.244162453145234e-23,1.483529236774073e-25,1.058298553860733e-25,7.438910353099704e-43,6.811341342414001e-30,8.174204615827593e-21,3.53230129154959e-38,3.0252582039664103e-17,1.0614730405406223e-46,1.7018664936975667e-33,1.504287716352319e-45,8.796493148468192e-45,1.2852759385853555e-17,1.1386601468879392e-44,6.460969300079124e-30,1.6048376860851766e-49,1.4617049934863257e-56,1.5118708864875762e-44,5.778422665085133e-79,2.913461364422784e-63,1.0687539574964211e-28,2.5685971718206547e-68,1.2077136689354117e-59,9.981196185451143e-68,3.76,0.0,1.0042220727824067,0.9999683771019201,8.297077309780822e-25,2.5022750230091185e-44,3.0234678713803084e-07,1.912863982892053e-07,5.8770837352692596e-08,5.2289507670235e-08,3.162285430170612e-05,1.1396538273679912e-15,1.407971621386398e-25,4.0373310896301615e-14,3.575249873767764e-22,1.201978619066202e-16,7.017680035450206e-41,4.57354063004666e-39,1.452093374077251e-19,4.77382774000682e-41,2.3281583399282232e-21,1.053964307829837e-48,3.486012529088602e-39,2.697823010694235e-42,5.232080172355414e-41,2.1231208344665524e-39,7.349892287654171e-50,7.093510035965149e-49,9.222948615163394e-46,5.1024582168407366e-21,3.025258209935285e-17,5.908095518202499e-24,3.355154446378846e-11,1.0217115124042618e-11,7.518135401034986e-15,3.0538340856939875e-20,2.3702664935231948e-15,2.7830396586162704e-16,4.592173710847367e-16,2.4382020675189403e-17,3.08003208406242e-16,9.426456852310317e-21,4.1646083408206835e-16,2.024890128682578e-21,4.035997667456139e-16,1.0911599201225285e-21,2.5309667731267034e-26,7.339432150409416e-31,9.00908766635591e-27,6.350275320575148e-31,1.7344463227539905e-17
2.4374297406990673e-11,0.735151938255223,4.432867785779359e-15,1.7426500027523393e-17,4.09449883957603e-20,2.8297359434217107e-19,0.0,0.0,5.3274253022819554e-11,4.7773643546602346e-18,5.860202305771863e-23,3.2437103556318386e-25,2.1093529410109835e-25,1.626397785926027e-42,1.2266280555703126e-29,1.4720886338482438e-20,9.450198235609824e-38,4.4983363312286584e-17,3.4198986580553488e-46,3.724502103233787e-33,5.851770686821824e-45,3.4218181634379696e-44,1.901618208027122e-17,3.032979225519757e-44,1.1678464890702907e-29,5.517140998268312e-49,5.6434271335096145e-56,4.879090494573938e-44,3.891448653922584e-78,1.3770827786563124e-62,1.9318900316388521e-28,1.3594961721065907e-67,5.176334091288702e-59,6.214714549433163e-67,3.76,0.0,1.0042220071859909,0.9999617351839469,1.6846419779300616e-24,7.730657207718419e-44,3.6793370689846954e-07,2.3285468508908198e-07,7.152229332245284e-08,6.355666390851523e-08,3.826476277855973e-05,1.6880721062642431e-15,2.537754013322828e-25,5.946469098744313e-14,5.281830581934807e-22,1.7836024767312212e-16,1.8687648488845524e-40,1.2141492933292129e-38,2.1583475329622777e-19,1.2740926713078688e-40,3.461757361666632e-21,3.3670358467357436e-48,9.254984069517476e-39,7.181389407416438e-42,1.3951910962210685e-40,5.6370110540264776e-39,2.3469180119519168e-49,2.2655916422799814e-48,2.952335095663664e-45,8.824084639460635e-21,4.4983363395749917e-17,1.0649002682119375e-23,4.082895937875247e-11,1.2431561132034765e-11,1.1132741200374621e-14,5.503145216873004e-20,3.509946894231278e-15,4.1220703422831604e-16,6.800989832228109e-16,3.6079495437358775e-17,4.557617403723462e-16,1.6977794225905608e-20,6.167043097688112e-16,2.9984675173773742e-21,5.976731656277941e-16,1.9657285707242304e-21,4.5629772463413627e-26,1.3228804620005435e-30,1.9698594052521098e-26,1.3883415072650896e-30,2.5672646737873052e-17
2.8719197841317185e-11,0.7351519466199846,6.043645628094674e-15,2.060199642193901e-17,6.385071384698505e-20,4.511511177798121e-19,0.0,0.0,6.277059105074401e-11,6.632354194592645e-18,9.608342342105281e-23,6.241657498359973e-25,3.782158130558934e-25,3.1293668936031176e-42,2.005024933386221e-29,2.4062960817084046e-20,2.1558466193751584e-37,6.270056606959817e-17,9.094274377060566e-46,7.173368192076417e-33,1.8172913990394169e-44,1.062638425088896e-43,2.6375597688136356e-17,6.890484601965097e-44,1.9159966575354378e-29,1.5576345639046844e-48,1.745192452404087e-55,1.2995364683446098e-43,1.8724072389349226e-77,5.007866280173325e-62,3.1696260418304078e-28,5.501228760464479e-67,1.754264360403544e-58,2.8702817173190495e-66,3.76,0.0,1.004221941589579,0.9999551690110752,3.066766276306579e-24,1.9934956759105345e-43,4.335206224822536e-07,2.7444895311458703e-07,8.42746442046735e-08,7.479693595562275e-08,4.4830926153899465e-05,2.3440174666862768e-15,4.151769841204097e-25,8.210697834095283e-14,7.314984994647896e-22,2.4810935808812166e-16,4.2440109070044794e-40,2.7489177524703235e-38,3.007337329842814e-19,2.8999073003373117e-40,4.825102990543677e-21,8.908058625383951e-48,2.0955229553382961e-38,1.6302872753640272e-41,3.1728221479268627e-40,1.276418067865741e-38,6.206300142902956e-49,5.992633827159774e-48,7.826318598712199e-45,1.3981456517129055e-20,6.270056616655817e-17,1.7422014117260608e-23,4.810609282895216e-11,1.4645325754471962e-11,1.5454182160927083e-14,9.001280849571546e-20,4.872544990752187e-15,5.723520361625312e-16,9.442299733973878e-16,5.0049906701622424e-17,6.322262796170744e-16,2.775497979743621e-20,8.561143087287933e-16,4.162451433128725e-21,8.297142533405861e-16,3.214298791349259e-21,7.466850427374626e-26,2.1642481680452128e-30,3.7905444424916873e-26,2.6712335050543416e-30,3.562315940772963e-17
3.3064098275643697e-11,0.7351519549847457,7.90245221370986e-15,2.3802633523637026e-17,9.391811998226545e-20,6.752462185872009e-19,0.0,0.0,7.226687185378466e-11,8.79094210180988e-18,1.4696458806966319e-22,1.0954399377046957e-24,6.27847658858857e-25,5.491832921402505e-42,3.057444285451354e-29,3.669408441388036e-20,4.385294864240647e-37,8.343684327515463e-17,2.109072495321875e-45,1.2601125229178052e-32,4.816583695856978e-44,2.8163811851239706e-43,3.4927680535884547e-17,1.3961334248954119e-43,2.932423021073236e-29,3.822002192308917e-48,4.614715153804392e-55,3.0185312761089708e-43,7.326879122406693e-77,1.526475556072349e-61,4.85128241169519e-28,1.8592293722494e-66,5.0406436101997674e-58,1.0815018460286794e-65,3.76,0.0,1.0042218759931714,0.9999486777195591,5.155630425315393e-24,4.5141282894117755e-43,4.991075338894486e-07,3.160691403688655e-07,9.702788790957106e-08,8.601038795687691e-08,5.132220817348542e-05,3.1075557199710756e-15,6.336502754584142e-25,1.0824141763269231e-13,9.672300184267463e-22,3.295099295805322e-16,8.595033945977662e-40,5.550107891747967e-38,4.000493483172448e-19,5.885872809845e-40,6.420654538030719e-21,2.0589307151156622e-47,4.2311583621306465e-38,3.3004098568797095e-41,6.434323147461505e-40,2.577431622404244e-38,1.4338111105822578e-48,1.3847700132700345e-47,1.8124667301386756e-44,2.0788535005032632e-20,8.343684336265307e-17,2.6590117516480093e-23,5.538294540669434e-11,1.685840938155435e-11,2.0482280311678203e-14,1.3735046284369105e-19,6.458022222855307e-15,7.587510709138327e-16,1.2516177111191682e-15,6.628794666421299e-17,8.373281637427247e-16,4.2328471025142825e-20,1.1346839253425098e-15,5.516801738389539e-21,1.0997189479931566e-15,4.903219274836528e-21,1.1398774242644985e-25,3.303134914802856e-30,6.652712643033352e-26,4.687680895370324e-30,4.7193550636796796e-17
4.175389914429672e-11,0.7351519717142667,1.2363739382593275e-14,3.028596782308721e-17,1.7938137775758412e-19,1.3231579275645458e-18,0.0,0.0,9.125926460274139e-11,1.4018903687555248e-17,2.9732994109756046e-22,2.7816195772068535e-24,1.4684915888103662e-24,1.3943484897911118e-41,6.148233529919259e-29,7.37911440970532e-20,1.4323674565793344e-36,1.3409450175832614e-16,8.63590902857401e-45,3.205735569065059e-32,2.5079240251674372e-43,1.4663742255700435e-42,5.559658376727442e-17,4.5260229040958246e-43,5.939771987786153e-29,1.7531488132960745e-47,2.4247239349267932e-54,1.2401309959363464e-42,8.97926613816235e-76,1.0571193342543232e-60,9.827273244387536e-28,1.6174120524097763e-65,3.0943237276194964e-57,1.1293474056871994e-64,3.76,0.0,1.0042217448003694,0.9999359163742914,1.2300878231175231e-23,1.781635880448112e-42,6.302813441743329e-07,3.993870253115877e-07,1.2253704544979838e-07,1.0835708764214584e-07,6.408353444874465e-05,4.9576733697588706e-15,1.2764302448558249e-24,1.7075589087216643e-13,1.5349800327398971e-21,5.275196814150027e-16,2.7825688817223218e-39,1.7851539268238001e-37,6.424919793029661e-19,1.9143424700784387e-39,1.0317942389009448e-20,8.411523663041032e-47,1.3611046611790927e-37,1.067592599346325e-40,2.088962642414242e-39,8.292349242709784e-38,5.85157267479944e-48,5.654400731888746e-47,7.437866013498186e-44,4.017172868133957e-20,1.3409450169104543e-16,5.356465599633256e-23,6.993581028259308e-11,2.1282535200422036e-11,3.265773683148207e-14,2.7656453581507567e-19,1.029746000150716e-14,1.2103594672524536e-15,1.9961926303661744e-15,1.0554574130895055e-16,1.3331700945873478e-15,8.513934522768861e-20,1.809274440567005e-15,8.796441124538134e-21,1.7536028504215748e-15,9.867025422137958e-21,2.297261806695054e-25,6.653959322733924e-30,1.6893723267609906e-25,1.19009236144043e-29,7.518418657772137e-17
5.0443700012949744e-11,0.7351519884437855,1.781590683570178e-14,3.688973804807961e-17,3.050182406386747e-19,2.2906131149360095e-18,0.0,0.0,1.1025143682437083e-10,2.0461232474812146e-17,5.266825056941631e-22,5.918186494410638e-24,2.9488107034142677e-24,2.9662595326897287e-41,1.0825569811971588e-28,1.2993344630782385e-19,3.7417043214178707e-36,1.972066629695123e-16,2.6888449758563043e-44,6.833180932293451e-32,9.361320160954383e-43,5.4732882408346674e-42,8.09964406185821e-17,1.17462013673248e-42,1.05335329655539e-28,6.009130682626273e-47,9.116410921930574e-54,3.873017219568263e-42,5.837515533309713e-75,4.842261373128403e-60,1.742892452065371e-27,8.840551301055495e-65,1.3153734549059211e-56,6.936684170688346e-64,3.76,0.0,1.0042216136075843,0.9999234444326293,2.5073948667759517e-23,5.409094314838828e-42,7.614551377536441e-07,4.828078468865673e-07,1.480497493111488e-07,1.305972730798501e-07,7.655545711832568e-05,7.238948420165949e-15,2.2514014879118424e-24,2.4655467461003066e-13,2.2295185438243373e-21,7.728885543171606e-16,7.208699568352692e-39,4.595658067098971e-37,9.44264137660287e-19,4.981489388500237e-39,1.517221703869052e-20,2.6161042478432083e-46,3.504453030398484e-37,2.7635132548819385e-40,5.4264789307398443e-39,2.1353201422546513e-37,1.818157558412137e-47,1.7577541944621556e-46,2.3229897528174963e-43,6.854229035455743e-20,1.9720666242209527e-16,9.448093618074199e-23,8.448755861930936e-11,2.5703941670155995e-11,4.765768911965447e-14,4.876087064242799e-19,1.502795234280236e-14,1.7671283420820673e-15,2.9138815885036145e-15,1.5381065659779626e-16,1.942741347713025e-15,1.499466280082773e-19,2.6404208166753775e-15,1.2837065204899378e-20,2.559292297226857e-15,1.738601248756968e-20,4.0538365773473125e-25,1.1736621552979261e-29,3.5944604427914907e-25,2.531543769035036e-29,1.0962503065662886e-16
