Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221)
4.486764369529739e-07,0.5438569013196733,2.4518606131490045e-11,6.642511993597181e-13,1.429109539842599e-10,8.348598201067136e-12,0.0,0.0,5.767265468359847e-09,7.674852881627286e-13,4.5846154886629587e-14,2.6899823037516674e-15,1.5738900801630177e-17,4.050013097317601e-35,8.152357056872532e-25,1.6366977315910598e-15,5.343200090189576e-16,2.986732634002903e-12,6.546653025973927e-33,5.439705947412995e-29,3.864973498064635e-30,1.8741688318041792e-30,1.482824403386423e-16,1.9671300027072233e-25,1.880995713104231e-21,1.547548754816077e-30,4.0048196629286544e-39,2.2331126079773736e-29,3.374236436774695e-31,5.915269073274414e-33,4.5101912869636817e-23,1.2342918171545838e-34,2.6218488821136264e-35,2.1166391986792567e-33,3.76,0.0,0.8705936302051082,0.999942523666492,6.868226877665345e-11,6.343907272955363e-18,7.238415032275443e-06,5.301323231752028e-06,1.929842033754356e-06,7.240925465970559e-09,5.7470307716448206e-05,1.9232874601475093e-13,2.933221305759846e-22,2.4840014073771017e-15,1.2439804969428895e-19,2.1782213773246227e-10,3.5986572795818395e-31,6.777227755899168e-32,7.944943201600835e-16,4.191339783198454e-31,7.993806217183934e-21,1.0512458769669141e-36,8.764986275917169e-32,1.316742357580635e-33,1.022766674711548e-31,9.71382120426231e-31,4.3116988787698485e-38,6.15863524250017e-37,2.407142267731805e-31,2.431604258171079e-18,2.9858596733363417e-12,4.724428076014661e-16,3.7160317098344315e-09,3.8700754038932547e-10,1.0193918441891748e-09,1.850333760013601e-11,3.6253246757027067e-10,4.4295837538261136e-13,1.1046170205582969e-12,4.64366747382283e-16,4.786268104607912e-15,1.2925071486676825e-14,5.66531124527274e-12,1.3953904182119907e-16,5.368290522820498e-09,1.6222112277773204e-12,1.1214274329921593e-11,1.1298312163581118e-26,5.534850456971721e-16,1.0035510840367292e-21,1.8825379062716672e-11,1.3406538520179245e-14,3.168043976822565e-18,2.4053653210337588e-15,8.938432806561383e-23,6.171936221179678e-19,1.164900485843948e-15,5.56158596741501e-09,1.4031897319781577e-17,1.9250537208088907e-11,8.427823804391588e-15,1.4698586092753423e-16
4.572832254911458e-07,0.5438569147416251,2.519355960493158e-11,6.912338090144746e-13,1.4739052924370978e-10,8.761219520811015e-12,0.0,0.0,5.883287910624608e-09,7.977376997809904e-13,4.844739064818166e-14,2.7624132729960634e-15,1.6289265724905143e-17,4.281809911904079e-35,8.37540276935811e-25,1.6383892800698104e-15,5.633470163118364e-16,3.102405284873006e-12,7.026910419597353e-33,5.785121505418812e-29,3.9815195495724466e-30,1.880860587783531e-30,1.4829933304872845e-16,2.1809907087067373e-25,1.998201714512026e-21,1.6697886487049406e-30,4.4103038522584966e-39,2.4000878504997476e-29,3.8254286937639655e-31,6.66723974987035e-33,4.726574606529209e-23,1.3719474900747264e-34,2.7972706276704235e-35,2.3602916116193328e-33,3.76,0.0,0.8705934911371758,0.9999425235409077,7.231505865998471e-11,6.82056063250323e-18,7.377266197516251e-06,5.4031541867109e-06,1.966861913316096e-06,7.24092486843978e-09,5.747030837390643e-05,1.997881519736307e-13,3.101660996322993e-22,2.4840106912051288e-15,1.2678986425822979e-19,2.26154709206142e-10,3.9334956271033857e-31,7.330258126619911e-32,8.337009243347298e-16,4.609788565054762e-31,8.284610355947697e-21,1.1491626436405862e-36,9.547609562166721e-32,1.437920448716545e-33,1.1170843105913437e-31,1.0698829913013133e-30,4.713087102054113e-38,6.7319790274116185e-37,2.6840911351797893e-31,2.478282706944275e-18,3.101516053053835e-12,5.050798582270607e-16,3.779716863346378e-09,3.8927405007815537e-10,1.048844200026732e-09,1.9429088298851422e-11,3.7535511000363036e-10,4.586764745571137e-13,1.1370702006300154e-12,4.753932930759779e-16,4.797441306076479e-15,1.3243948488022584e-14,5.8687154496964625e-12,1.4694473810274252e-16,5.467357514754114e-09,1.671555029492925e-12,1.1648348487655208e-11,1.2284012240522508e-26,5.746824802000532e-16,1.0371279814785219e-21,1.9163419837732566e-11,1.386854987677484e-14,3.4199873333047566e-18,2.4272281609027307e-15,9.214114560570957e-23,6.353188532635422e-19,1.2091476831064429e-15,5.66805232545232e-09,1.4583828049494535e-17,1.9383897430214726e-11,8.622732474709996e-15,1.526784439554702e-16
4.6589001402931766e-07,0.5438569281635767,2.587105395366041e-11,7.186248154600837e-13,1.519067452809109e-10,9.185066083608569e-12,0.0,0.0,5.9994907922829274e-09,8.285927264078307e-13,5.114520140938796e-14,2.835212888549259e-15,1.684399127298494e-17,4.521055083390777e-35,8.599296539664373e-25,1.6399419708080135e-15,5.933351271305771e-16,3.2202753030032608e-12,7.532319261716632e-33,6.144969041688987e-29,4.098359409938794e-30,1.887021936712632e-30,1.4831483836007947e-16,2.4131875657072428e-25,2.1200088990218663e-21,1.799026321434363e-30,4.847156065799822e-39,2.575829824475828e-29,4.326421340103474e-31,7.4988438714092e-33,4.949122963699961e-23,1.521908509045929e-34,2.9805627983079074e-35,2.6258981512259333e-33,3.76,0.0,0.8705933520691036,0.9999425234164883,7.606042742383494e-11,7.322842791596467e-18,7.5161173408497855e-06,5.504985120962354e-06,2.0038817858110144e-06,7.2409242709158036e-09,5.747030753626623e-05,2.0738947747349683e-13,3.2762834388573483e-22,2.4840199157523797e-15,1.2918169866269604e-19,2.3463970897781516e-10,4.291938228247472e-31,7.916827177199132e-32,8.741433821448628e-16,5.060798262757532e-31,8.600301210449976e-21,1.2539891209536355e-36,1.038399591383087e-31,1.567714894300198e-33,1.2181237435017094e-31,1.1762196187149775e-30,5.142746490730741e-38,7.345728451145843e-37,2.9865308507454993e-31,2.524965156920077e-18,3.2193700789288113e-12,5.392770795706398e-16,3.843155155496604e-09,3.91506547485469e-10,1.0785184409712622e-09,2.0381305016968158e-11,3.883726895985302e-10,4.746132137835204e-13,1.1697478772249098e-12,4.866302834255304e-16,4.808223555663293e-15,1.3563041173614923e-14,6.075321243896217e-12,1.5461777878185641e-16,5.566280839976475e-09,1.7212911277915323e-12,1.2090653655960489e-11,1.333502595324109e-26,5.961268725752836e-16,1.0709982355249046e-21,1.9500139996882108e-11,1.4336415206308073e-14,3.686410939831174e-18,2.4489980070876933e-15,9.491654970422988e-23,6.535453097550356e-19,1.2544428775348436e-15,5.774510434886717e-09,1.5148975542952786e-17,1.95143592121615e-11,8.819416919127127e-15,1.584791500409938e-16
4.7449680256748954e-07,0.5438569415855282,2.6550953440145934e-11,7.46414713115886e-13,1.5645850826727458e-10,9.620178680422006e-12,0.0,0.0,6.115873330369165e-09,8.60051287395131e-13,5.3941330782326116e-14,2.9083778529376187e-15,1.7402899225730653e-17,4.767767974969565e-35,8.823982217215709e-25,1.641367101072867e-15,6.24295390170941e-16,3.3403426845385983e-12,8.063677426527686e-33,6.519546645584087e-29,4.2154697069614245e-30,1.892693221393377e-30,1.4832906918217841e-16,2.6648799974884947e-25,2.2464876571212324e-21,1.9355178915349502e-30,5.3170518384037647e-39,2.7606097042308227e-29,4.881606065162491e-31,8.416862366593287e-33,5.17790247669596e-23,1.6850139704226029e-34,3.171944561812126e-35,2.9148986806295846e-33,3.76,0.0,0.8705932130008908,0.9999425232896811,7.99192755511506e-11,7.851594330525931e-18,7.654968462277644e-06,5.606816034506671e-06,2.040901651247549e-06,7.240923673388477e-09,5.747030875637865e-05,2.1513272248743553e-13,3.4571896132769444e-22,2.4840292284315473e-15,1.315735035636015e-19,2.432769223565918e-10,4.6751335433943205e-31,8.538297834956935e-32,9.158408062662746e-16,5.546215486694851e-31,8.89555754425757e-21,1.3660621500391578e-36,1.1276797037994459e-31,1.7065686568388236e-33,1.3262314664519795e-31,1.2908521154992586e-30,5.602148717472696e-38,8.001932445916363e-37,3.3162471989568836e-31,2.5716416862469028e-18,3.3394217507955528e-12,5.750757764507474e-16,3.906348404168205e-09,3.937075243770535e-10,1.1084119013319203e-09,2.136018489193528e-11,4.015843255226598e-10,4.907659248324922e-13,1.2026438951556951e-12,4.980803190350407e-16,4.81865328058144e-15,1.3882328897373649e-14,6.285115170546279e-12,1.6256380253806708e-16,5.665060697936473e-09,1.771414187574312e-12,1.2541189217283143e-11,1.4454251283913888e-26,6.178102318490778e-16,1.1051519588382074e-21,1.9835549443225595e-11,1.4810050953598093e-14,3.967821153592798e-18,2.470676490794455e-15,9.771053387543934e-23,6.718693384209342e-19,1.3008060279040538e-15,5.880960296328264e-09,1.572759412327407e-17,1.9642124341160095e-11,9.017906347434366e-15,1.6438797774468625e-16
4.831035911056614e-07,0.5438569550074799,2.7233128164644438e-11,7.745940820520646e-13,1.610447545348027e-10,1.0066595623678224e-11,0.0,0.0,6.2324347586696085e-09,8.921142975116715e-13,5.683751995286858e-14,2.981905250220495e-15,1.7965821521856447e-17,5.021965405594617e-35,9.049407338357886e-25,1.642674946148606e-15,6.562386507113023e-16,3.4626074282541306e-12,8.621792121463047e-33,6.909152390459336e-29,4.332829082214748e-30,1.897911479119462e-30,1.483421278632366e-16,2.9372801959146616e-25,2.377707140786849e-21,2.0795245091185634e-30,5.821720149220535e-39,2.9547017121982406e-29,5.495703830126384e-31,9.428566319920348e-33,5.412978968007154e-23,1.8621438707574355e-34,3.3716422479853505e-35,3.228799320769366e-33,3.76,0.0,0.8705930739325359,0.9999425231642083,8.389247300658522e-11,8.407666608373707e-18,7.793819561801421e-06,5.708646927344118e-06,2.0779215096338746e-06,7.240923075857604e-09,5.7470308313503746e-05,2.2301788698853774e-13,3.644479908012588e-22,2.4840384672597894e-15,1.339653310838452e-19,2.520661349951153e-10,5.084264942907724e-31,9.196063901490023e-32,9.588122732763692e-16,6.067962224665532e-31,9.217672301506488e-21,1.48572824007389e-36,1.222875632002424e-31,1.8549410052789076e-33,1.4417667651241218e-31,1.4142606952391284e-30,6.092607906696644e-38,8.702529757742098e-37,3.6751245466677146e-31,2.6183230734128046e-18,3.4616710708521856e-12,6.125174056366646e-16,3.969298403773743e-09,3.958792866559382e-10,1.1385220851892858e-09,2.2365922483063995e-11,4.149891570095818e-10,5.071319681238913e-13,1.2357523360593785e-12,5.097458404860731e-16,4.8287658664984726e-15,1.4201793842381297e-14,6.498084027579019e-12,1.707885017782646e-16,5.763697288001428e-09,1.8219192236357174e-12,1.2999954554077949e-11,1.564464950832175e-26,6.397248177617598e-16,1.1395796362716558e-21,2.0169657768803296e-11,1.5289375026492325e-14,4.264718369993141e-18,2.492265158134877e-15,1.0052174512538414e-22,6.902873600045664e-19,1.348257354489926e-15,5.987401910386961e-09,1.6319942183929912e-17,1.9767380415789282e-11,9.218229980980888e-15,1.7040492584696092e-16
4.917103796438333e-07,0.5438569684294315,2.7917451039968318e-11,8.031535521993982e-13,1.6566443543001228e-10,1.052435401631997e-11,0.0,0.0,6.349174318998035e-09,9.247826692267793e-13,5.983550883862961e-14,3.055792336457313e-15,1.8532595104916322e-17,5.283660833310198e-35,9.275521952643182e-25,1.6438753147380862e-15,6.891756515798056e-16,3.5870695310339717e-12,9.20747526738062e-33,7.314084336186239e-29,4.450417135293138e-30,1.9027123805380958e-30,1.4835411236818438e-16,3.2316282027953875e-25,2.5137358757672327e-21,2.2313099892572527e-30,6.36291798969001e-39,3.1583817225879717e-29,6.173617423665091e-31,1.0541497155145035e-32,5.654418115556695e-23,2.0542123140347046e-34,3.5798861326225335e-35,3.569141045384927e-33,3.76,0.0,0.8705929348640381,0.9999425230374175,8.798087456654377e-11,8.991916409833884e-18,7.932670639422711e-06,5.810477799474959e-06,2.1149413609780414e-06,7.240922478325182e-09,5.747030886021191e-05,2.310449709498968e-13,3.838254409182034e-22,2.48404775431345e-15,1.3635714442696707e-19,2.610071327179312e-10,5.520533907213174e-31,9.891541794135629e-32,1.0030769529234898e-15,6.628000027146114e-31,9.533105757400117e-21,1.6133396956876595e-36,1.3242669261395382e-31,2.0132998602464923e-33,1.5650957029721476e-31,1.5469361982679539e-30,6.615647950588618e-38,9.44964852751982e-37,4.0650997987811145e-31,2.6650014158126306e-18,3.5861180392824508e-12,6.516434895204017e-16,4.0320069367114864e-09,3.980240533772782e-10,1.168846576038577e-09,2.3398711126042874e-11,4.28586332902144e-10,5.237087189033951e-13,1.2690673971657818e-12,5.216292083010274e-16,4.838595286324889e-15,1.4521419494006946e-14,6.71421473596679e-12,1.7929759679029612e-16,5.86219080948838e-09,1.872801412770198e-12,1.3466949048804507e-11,1.6909213503455234e-26,6.618630189963249e-16,1.1742719397592403e-21,2.05024745519697e-11,1.5774306072709707e-14,4.577614608585254e-18,2.513765515102623e-15,1.0335010735986738e-22,7.087959770951277e-19,1.396817202412357e-15,6.093835277672774e-09,1.69262800390203e-17,1.9890308003537915e-11,9.420417046957843e-15,1.765299929565998e-16
5.003171681820052e-07,0.5438569818513828,2.860379985972139e-11,8.320838389613077e-13,1.7031652828903309e-10,1.0993488864785677e-11,0.0,0.0,6.466091267107236e-09,9.580573110267212e-13,6.29370351649082e-14,3.1300366686356375e-15,1.9103065565126306e-17,5.552865019215753e-35,9.502279832247958e-25,1.6449772013498665e-15,7.231169582936315e-16,3.713728992693993e-12,9.821546920791063e-33,7.734640522285688e-29,4.568215114508448e-30,1.9071290481473957e-30,1.4836511269416315e-16,3.549212278658272e-25,2.6546413045741855e-21,2.3911427133421976e-30,6.942451205930308e-39,3.371928395479195e-29,6.920565557294365e-31,1.1763665918395468e-32,5.902285347604173e-23,2.2621810643834517e-34,3.7969133029021084e-35,3.9375252359494726e-33,3.76,0.0,0.8705927957953962,0.9999425229124205,9.218530871706623e-11,9.605209909013971e-18,8.071521695143112e-06,5.912308650899447e-06,2.151961205287877e-06,7.240921880792234e-09,5.7470307285999973e-05,2.3921397434461024e-13,4.0386126797293525e-22,2.4840569344086325e-15,1.3874898820334671e-19,2.7009970165632887e-10,5.985173712345931e-31,1.0626180482299706e-31,1.0486539911615173e-15,7.228359315216287e-31,9.880945358210361e-21,1.7492577248246855e-36,1.4321417897827434e-31,2.1821284239216287e-33,1.6965963259163507e-31,1.689387898647822e-30,7.172639134528478e-38,1.0245313196317398e-36,4.488200880398244e-31,2.7116866544156488e-18,3.712762658986897e-12,6.924956652940757e-16,4.094475764629849e-09,4.0014389240545573e-10,1.1993830955096302e-09,2.4458742029974427e-11,4.423750187295309e-10,5.404935780555336e-13,1.3025834759823695e-12,5.337326454670854e-16,4.848173053474079e-15,1.4841191606855488e-14,6.933494430276584e-12,1.8809685587397987e-16,5.96054146162808e-09,1.924056213279695e-12,1.3942172083931026e-11,1.8250990864820995e-26,6.842174465315118e-16,1.2092198644246831e-21,2.0834009315352606e-11,1.6264764020540457e-14,4.907017331933217e-18,2.5351789978938866e-15,1.0619433760794386e-22,7.273918745132839e-19,1.4465061319476747e-15,6.2002603987956205e-09,1.7546871332199173e-17,2.0011075619078095e-11,9.624496783107246e-15,1.8276317793066082e-16
5.08923956720177e-07,0.5438569952733341,2.929205786381048e-11,8.613757598393969e-13,1.7500003981313585e-10,1.1474032825167852e-11,0.0,0.0,6.583184874272455e-09,9.919391268782836e-13,6.614383412956055e-14,3.204636131283631e-15,1.9677088189358823e-17,5.829587411261336e-35,9.72963810977398e-25,1.645988710529766e-15,7.580729350008699e-16,3.842585809220337e-12,1.0464836323190205e-32,8.171118967948584e-29,4.686206052955988e-30,1.9111916389543206e-30,1.4837520990930708e-16,3.8913763351980863e-25,2.8004896379185873e-21,2.5592962403543855e-30,7.562181494143964e-39,3.5956234721222876e-29,7.742136964670087e-31,1.3103632594006498e-32,6.156645806037183e-23,2.48705747486378e-34,4.022968753198378e-35,4.33562306717235e-33,3.76,0.0,0.8705926567266092,0.9999425227837783,9.650657424322256e-11,1.0248423939973826e-17,8.210372728964222e-06,6.014139481617841e-06,2.1889810425709648e-06,7.240921283258411e-09,5.747030903031064e-05,2.4752489714578017e-13,4.245653684584474e-22,2.484066290679193e-15,1.4114078172505793e-19,2.79343628282531e-10,6.479454253963353e-31,1.1401461069577369e-31,1.0955626722071797e-15,7.871150257697059e-31,1.019310052498251e-20,1.893854882874204e-36,1.5467982058367895e-31,2.3619273815226033e-33,1.8366604289424338e-31,1.842146434947159e-30,7.765310223025932e-38,1.1091866082334208e-36,4.946561762072101e-31,2.758360588835425e-18,3.841604928800002e-12,7.351157003293126e-16,4.1567066256336865e-09,4.0224070448733216e-10,1.230129517606858e-09,2.554620404479376e-11,4.563543985984346e-10,5.574839759210528e-13,1.33629519444795e-12,5.460582247206487e-16,4.857527978592166e-15,1.5161098421792973e-14,7.155910483590452e-12,1.971921018975162e-16,6.058749443545957e-09,1.9756793943810037e-12,1.4425623041936174e-11,1.9673091154894952e-26,7.067809651536089e-16,1.2444147714375586e-21,2.1164271468950843e-11,1.676067025707842e-14,5.2534507801010104e-18,2.5565069653507504e-15,1.0905512733835446e-22,7.460720137702506e-19,1.4973449425566216e-15,6.306677274365348e-09,1.818198339739766e-17,2.0129838603478895e-11,9.830498440087547e-15,1.891044792801207e-16
5.175307452583489e-07,0.5438570086952855,2.998211403921845e-11,8.910202572380354e-13,1.7971400862902092e-10,1.1966016044819256e-11,0.0,0.0,6.7004544280668335e-09,1.0264290157889244e-12,6.945763805739146e-14,3.279588933675204e-15,2.0254528640785145e-17,6.113836385741597e-35,9.957556627275471e-25,1.6469170556708547e-15,7.940537243867032e-16,3.97363998009568e-12,1.1138182723413623e-32,8.623817672014884e-29,4.804374763527299e-30,1.914927169496587e-30,1.4838447608496038e-16,4.2595276657433905e-25,2.9513457275391415e-21,2.7360498814354674e-30,8.224032441530706e-39,3.82975200203657e-29,8.644353984010349e-31,1.4570597819648944e-32,6.41756430971217e-23,2.7298939579686895e-34,4.2583066359423335e-35,4.765185288529481e-33,3.76,0.0,0.8705925176576763,0.9999425226571452,1.0094543764895145e-10,1.0922447052241301e-17,8.349223740887623e-06,6.115970291630385e-06,2.226000872834619e-06,7.240920685723232e-09,5.747030843966127e-05,2.5597773932651323e-13,4.459475721551994e-22,2.4840755147810287e-15,1.4353260916907944e-19,2.8873869946312073e-10,7.004686390775801e-31,1.2218897233649876e-31,1.1438222098895162e-15,8.558573983485774e-31,1.0540086176050556e-20,2.0475149898148516e-36,1.6685450655202748e-31,2.553217092267211e-33,1.98569524412906e-31,2.0057669455213857e-30,8.395004889192688e-38,1.1991371357226238e-36,5.4424395318734345e-31,2.8050427104757025e-18,3.9726448508125025e-12,7.795454990019975e-16,4.218701231895022e-09,4.043162184560882e-10,1.2610838725505244e-09,2.6661283566353594e-11,4.70523676109789e-10,5.746773760643173e-13,1.370197413879855e-12,5.586078655135822e-16,4.866686126237019e-15,1.54811306856529e-14,7.381450521048858e-12,2.065892182699704e-16,6.1568149542336046e-09,2.027667044642805e-12,1.4917301305311338e-11,2.117869160066338e-26,7.295467224868249e-16,1.2798484223045556e-21,2.1493270263572855e-11,1.726194778367523e-14,5.61742770878587e-18,2.577750696177681e-15,1.1193057224340385e-22,7.6483341924833585e-19,1.5493546805023774e-15,6.413085904991734e-09,1.883188740222631e-17,2.0246738794779785e-11,1.0038451284322483e-14,1.9555389581481895e-16
5.252768549427036e-07,0.5438570207750414,3.060461231241254e-11,9.1799432898859e-13,1.8398183897297188e-10,1.2418605517527508e-11,0.0,0.0,6.80614687772941e-09,1.0579905594024662e-12,7.253298142673154e-14,3.34734718015894e-15,2.077704002780236e-17,6.376099921987842e-35,1.0163130459702964e-24,1.647687143778892e-15,8.273209474092367e-16,4.093467470491603e-12,1.1770590689712157e-32,9.045361111201925e-29,4.910866630481855e-30,1.9180309145810303e-30,1.4839216188053232e-16,4.614272357970404e-25,3.0914509143559278e-21,2.9027144686350378e-30,8.857325987677263e-39,4.0496252405926956e-29,9.530470018702157e-31,1.6007335880196865e-32,6.658051538018946e-23,2.9647023371139184e-34,4.478261242558279e-35,5.180173219992631e-33,3.76,0.0,0.8705923924955109,0.9999425225429577,1.0504158229022912e-10,1.1556148504018417e-17,8.474189632897468e-06,6.207618002938373e-06,2.2593187140762423e-06,7.240920147940374e-09,5.7470307847742487e-05,2.63706638336474e-13,4.657794316549655e-22,2.4840838157181557e-15,1.4568525606800417e-19,2.9732331611923637e-10,7.504958694351629e-31,1.2991902364569041e-31,1.1884267482560254e-15,9.217273098933331e-31,1.085815166341956e-20,2.1938803654945735e-36,1.7844396410969032e-31,2.735640571673532e-33,2.1278394466586897e-31,2.162781445630478e-30,8.994790989605005e-38,1.2848153291238565e-36,5.922724331279955e-31,2.8470569845927987e-18,4.092459773971494e-12,8.211143410563124e-16,4.274295784808865e-09,4.061673427362287e-10,1.2891189982601239e-09,2.7688621319153285e-11,4.834377369395635e-10,5.903229201667444e-13,1.4008681290806643e-12,5.700956460473412e-16,4.874780864242291e-15,1.576926013133261e-14,7.587097422784953e-12,2.1530960902395329e-16,6.244952265352122e-09,2.074764424205e-12,1.5366845578075008e-11,2.260777604707935e-26,7.502032659145433e-16,1.311936177038239e-21,2.178829658807266e-11,1.771762699732618e-14,5.960441533822316e-18,2.5967990612740026e-15,1.145310694436407e-22,7.817858448222288e-19,1.597182067033606e-15,6.508846623632877e-09,1.9429673542523773e-17,2.0350468975395987e-11,1.0227301304524658e-14,2.0145080810967475e-16
