Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234)
3.234982744542691e-07,0.8045205495832038,9.99215723570698e-06,7.06849373083594e-07,1.8883692996433712e-06,1.1149597717572126e-05,0.0,0.0,3.7598330193830397e-06,8.18713742717604e-09,1.6596805410235907e-08,3.69586540306943e-15,3.523494238849987e-11,4.635333074224506e-23,3.0938855036722356e-18,8.892078814309174e-19,3.826602635171259e-18,2.5876551495788533e-07,4.422316648083022e-18,2.1594886863117132e-12,7.983088602657663e-17,1.7337603608464614e-22,5.983713243270996e-20,2.0949755277778422e-20,1.7670779671251937e-15,9.889853891154387e-24,3.6419039297845854e-24,3.4137455238330102e-28,4.053530689678427e-37,1.3722429143420429e-34,4.3816954108391333e-14,5.886431563796067e-31,2.2273485205208073e-25,2.099866907195587e-29,3.76,0.0,0.6794826389809113,0.9984438660274759,1.0479279563580454e-06,1.1124417639449934e-23,0.03907773308068764,0.03155050230489253,0.00734150644784005,3.1830683676997345e-05,0.0015496938391249832,7.60615062919505e-05,8.623097155138854e-10,4.795783815656105e-09,4.005414682342158e-15,1.0942913754944375e-06,1.2729475674243535e-13,1.9140573752981304e-13,6.155206917074903e-09,1.6730148445436802e-13,6.6433582795100204e-12,1.1395323696543922e-19,3.233890117575579e-13,6.506175632927025e-16,1.9471296713272034e-14,6.085063935016376e-14,6.976455949602129e-21,6.292118823185164e-20,1.6344950385828374e-14,2.4753361529219675e-12,2.5894771469502007e-07,1.932788459801923e-08,3.495311350812581e-06,5.63393715803531e-07,9.933329999167987e-06,9.350950235673478e-07,1.3184840663939997e-05,4.6346420456797593e-07,1.455852208754737e-07,8.635765565500363e-08,1.6548525457458316e-07,4.69484308873986e-08
3.297330048392881e-07,0.804627635547296,1.0319286320215239e-05,7.356933328211731e-07,1.9788242526063984e-06,1.1735056746051484e-05,0.0,0.0,3.8351543018003355e-06,8.490070194208819e-09,1.756623834543745e-08,4.026167388051559e-15,3.731639913261427e-11,5.306001674978301e-23,3.4140506689145294e-18,9.67666888049339e-19,4.214734463844809e-18,2.6873722725731035e-07,5.0462121450588645e-18,2.3054880671228558e-12,9.14131956959424e-17,2.0089525052000003e-22,6.506997948453819e-20,2.305236081450649e-20,1.856641948818561e-15,1.185509324013111e-23,4.371169923244382e-24,3.950640056012934e-28,5.010713289988348e-37,1.6075868930610043e-34,4.59165952221983e-14,7.072869352138181e-31,2.6925054135903386e-25,2.4945252963880495e-29,3.76,0.0,0.67875092874019,0.9984436598007307,1.1221369000409005e-06,1.2844271337485875e-23,0.03981115023126881,0.03213954651904812,0.007479967826812178,3.180129074534955e-05,0.0015496935090463268,7.89971600698146e-05,9.006350775363065e-10,4.798672695545779e-09,4.0797395136108e-15,1.136027833343524e-06,1.3976293754671438e-13,2.0923628646335695e-13,6.392796714182339e-09,1.8358622366097283e-13,6.794359658165113e-12,1.2510957300407843e-19,3.5321871572804407e-13,7.107122373654323e-16,2.127052656800087e-14,6.634985376253454e-14,7.659414812788278e-21,6.908123218185724e-20,1.8311017647307672e-14,2.521728070497488e-12,2.68930538972881e-07,2.1065648544908602e-08,3.5942798507842238e-06,5.832176981130803e-07,1.0354220145199998e-05,9.91414661144621e-07,1.3818581507854961e-05,4.752535379021158e-07,1.4861212614067223e-07,9.180607494377585e-08,1.7679664972260014e-07,5.066767874621746e-08
3.4220246560932615e-07,0.8048414986971524,1.0986168415774703e-05,7.950948587663315e-07,2.1663057215706662e-06,1.2961739601037828e-05,0.0,0.0,3.9863516929321675e-06,9.111001714081554e-09,1.961573312243987e-08,4.759748673795448e-15,4.17368936115984e-11,6.901556438303394e-23,4.135916792857349e-18,1.140306933027984e-18,5.086337315761309e-18,2.892343113687774e-07,6.516988949707432e-18,2.6173665250698978e-12,1.1892114979614225e-16,2.6736078548991493e-22,7.658671294317043e-20,2.777631065265411e-20,2.045261446768963e-15,1.6887151581837196e-23,6.229833009225249e-24,5.251064185177785e-28,7.568069427087812e-37,2.1893158693918946e-34,5.030495460798537e-14,1.014717436607958e-30,3.897998483195718e-25,3.488040252321568e-29,3.76,0.0,0.6772897681893889,0.9984432349820538,1.2813054032581832e-06,1.6990017349381436e-23,0.04127578950983232,0.033315448878562595,0.0077565484979516906,3.174259284029156e-05,0.0015496928297541468,8.50320244472654e-05,9.79825615795992e-10,4.804437521922359e-09,4.228053576495331e-15,1.2217406119878404e-06,1.6754233779705283e-13,2.4874872414719456e-13,6.881275390602111e-09,2.198426117706992e-13,7.100332360938806e-12,1.499627835030622e-19,4.192412594440524e-13,8.437378421082316e-16,2.5253463376317712e-14,7.84948920675549e-14,9.180844062622115e-21,8.280406839725127e-20,2.2827443699142516e-14,2.6143603760591543e-12,2.894512470290711e-07,2.4893147694216088e-08,3.7957143251853894e-06,6.238675653983888e-07,1.1225262570507e-05,1.1109420214913963e-06,1.5144174482778722e-05,4.992459767811227e-07,1.5470068238169109e-07,1.0341044093601934e-07,2.012167711221058e-07,5.8874503010688795e-08
3.534249803023604e-07,0.8050336243126772,1.1600676450798478e-05,8.505229877139479e-07,2.342506222429969e-06,1.4130489422280747e-05,0.0,0.0,4.123082573175907e-06,9.686914590015747e-09,2.15899621660356e-08,5.51092030129027e-15,4.602102815714624e-11,8.675015976234777e-23,4.88804509497e-18,1.3148771903410509e-18,5.990109099856998e-18,3.083116951616124e-07,8.132334972409843e-18,2.9215276018057844e-12,1.4941968729160144e-16,3.4253204942514055e-22,8.823856116030374e-20,3.267911536844729e-20,2.2262395049855778e-15,2.299937052394929e-23,8.471616340891725e-24,6.7292616234115765e-28,1.0832890611436196e-36,2.8671477676178353e-34,5.4475631118707205e-14,1.3945044836302787e-30,5.3825150170691365e-25,4.670108595247876e-29,3.76,0.0,0.675977293736079,0.9984428382485111,1.4372925623528446e-06,2.1672234072352362e-23,0.042591466668407414,0.03437127267694759,0.008005081851869034,3.1689864735701076e-05,0.001549692196111163,9.064954187718873e-05,1.0539884280858119e-09,4.809611129339953e-09,4.361154520558271e-15,1.3014255968664857e-06,1.9605446805443502e-13,2.890449096930933e-13,7.336054895237639e-09,2.570232162327722e-13,7.380391392809152e-12,1.7546702783647388e-19,4.864757520044942e-13,9.792258337981516e-16,2.93103190299154e-14,9.083095275429411e-14,1.0742111798019907e-20,9.68863444578246e-20,2.7637696121476973e-14,2.697557153971087e-12,3.085515503927292e-07,2.8766906373758286e-08,3.980972758286482e-06,6.615919810438834e-07,1.2042715074935846e-05,1.2266281595072743e-06,1.6404895910528044e-05,5.213219556936985e-07,1.602214462016257e-07,1.146893282383829e-07,2.2534557174135663e-07,6.720931397675534e-08
3.646474949953946e-07,0.8052254180625337,1.2228669901166807e-05,9.078308830308752e-07,2.5257528554771385e-06,1.5361840626051252e-05,0.0,0.0,4.260455071051372e-06,1.0278896331413336e-08,2.3690977384821533e-08,6.357463761379328e-15,5.060840371233784e-11,1.0827824548127198e-22,5.7484875902343976e-18,1.5090915085535838e-18,7.019529224063361e-18,3.279846444133883e-07,1.0069845565693466e-17,3.2488138959367988e-12,1.863393735249975e-16,4.351810998473542e-22,1.01212075052713e-19,3.827023560737538e-20,2.418299997679887e-15,3.105676886326117e-23,1.140338278343417e-23,8.562996017803159e-28,1.5336115959065635e-36,3.7277638549494006e-34,5.886215079901823e-14,1.904433542479451e-30,7.363093129562176e-25,6.198439618543186e-29,3.76,0.0,0.674667247149772,0.99844242754142,1.6058747056627766e-06,2.744148708682252e-23,0.04390478167569032,0.03542474328629181,0.008253247250841592,3.163723108854755e-05,0.0015496915408415779,9.644305380532037e-05,1.1308857453797758e-09,4.81477078456011e-09,4.493894799969311e-15,1.3835092225278923e-06,2.2820440049970867e-13,3.3422419020366443e-13,7.805173244344234e-09,2.989152066701437e-13,7.665064638377484e-12,2.042202524992779e-19,5.617587700874912e-13,1.1309531624051702e-15,3.385361245087011e-14,1.0461180163181663e-13,1.250225352503007e-20,1.1276252669971865e-19,3.3249252378372355e-14,2.7805911963975027e-12,3.282490598472554e-07,3.30787401492201e-08,4.1699692902857975e-06,7.003932114223212e-07,1.2892077542612686e-05,1.350284578112873e-06,1.7731329245532937e-05,5.438674899386304e-07,1.657827102971341e-07,1.2679057897427505e-07,2.516252838747944e-07,7.652729639036326e-08
3.7587000968842886e-07,0.805416880781562,1.2870085915086786e-05,9.6703640281033e-07,2.7160179928617137e-06,1.6657008425276783e-05,0.0,0.0,4.39849100658371e-06,1.0886848381070913e-08,2.592255095308257e-08,7.308989475045617e-15,5.5512527325464787e-11,1.342580706115225e-22,6.728957261058148e-18,1.72441838516428e-18,8.187695999685205e-18,3.4825192273933953e-07,1.2378919965373759e-17,3.6000807313852234e-12,2.307550882567516e-16,5.485695271869884e-22,1.1561141693323413e-19,4.462435783386244e-20,2.6218902719555133e-15,4.1595703931732097e-23,1.5203857496589367e-23,1.0825456767352637e-27,2.14880332161181e-36,4.814153671920343e-34,6.347076369172061e-14,2.5851034600817436e-30,9.982293745352635e-25,8.159901920589694e-29,3.76,0.0,0.6733596217977377,0.998442002535287,1.7875620238273513e-06,3.4506875771072454e-23,0.04521573891337633,0.03647586470680541,0.008501045477284109,3.158469162155431e-05,0.0015496908634402495,0.00010241222481078897,1.2105129461088604e-09,4.8199164957494656e-09,4.626275332878575e-15,1.467980940020687e-06,2.6430802633688723e-13,3.84687692992071e-13,8.288619426863804e-09,3.4592450649498847e-13,7.954525907728889e-12,2.3650356723209875e-19,6.457414843779364e-13,1.3002352893055047e-15,3.892276266136022e-14,1.199514971883864e-13,1.4478474931080177e-20,1.305878254510455e-19,3.976208411909854e-14,2.863462978725505e-12,3.4854260784004953e-07,3.786018991619739e-08,4.362685488269721e-06,7.402687832622686e-07,1.3773491564028956e-05,1.4821859023930412e-06,1.9124998510268248e-05,5.668942592141152e-07,1.7138600846698517e-07,1.3974440739434845e-07,2.8016623301419997e-07,8.69142218713656e-08
3.870925243814631e-07,0.8056080133021695,1.3524870363664778e-05,1.0281591607850217e-06,2.913273940232405e-06,1.8017196822056985e-05,0.0,0.0,4.53721207920393e-06,1.1510676583151536e-08,2.8288440113697434e-08,8.375859004455886e-15,6.074725247090444e-11,1.6543734904424046e-22,7.842041289116248e-18,1.962386338267067e-18,9.508679534070437e-18,3.6911229571974837e-07,1.511434085469439e-17,3.9761804635910896e-12,2.838779501583137e-16,6.864257479160662e-22,1.3154602319034983e-19,5.1822264684365214e-20,2.837468416655862e-15,5.527835799244512e-23,2.0089921050573296e-23,1.3602975110081314e-27,2.9816996602048437e-36,6.178224779434523e-34,6.830786316463147e-14,3.488448308406467e-30,1.3417145177492532e-24,1.0659856833864744e-28,3.76,0.0,0.6720544110756462,0.9984415629015903,1.982864035399601e-06,4.311018293766829e-23,0.046524342750964856,0.03752464091697108,0.008748477316497987,3.153224605860227e-05,0.0015496901633973192,0.0001085567197839135,1.2928653000919954e-09,4.82504827101228e-09,4.758297032218141e-15,1.5548302340885926e-06,3.046960230631094e-13,4.4085411907140444e-13,8.7863835113275e-09,3.9847584916057744e-13,8.248952103243689e-12,2.726110994693595e-19,7.391029991240159e-13,1.4884441789172768e-15,4.455888255998734e-14,1.3696884185477888e-13,1.668877839656013e-20,1.5052463840731723e-19,4.728462444411686e-14,2.9461729760184745e-12,3.694310302331749e-07,4.314378239595019e-08,4.559104148205985e-06,7.812163859998743e-07,1.4687087817819052e-05,1.6226058018037804e-06,2.0587422293712868e-05,5.904138867991864e-07,1.770328682339037e-07,1.5358100997533206e-07,3.1107959475810874e-07,9.846013049528987e-08
3.9831503907449733e-07,0.8057988164543576,1.419297710595036e-05,1.0912204185123956e-06,3.117493374851163e-06,1.9443599523816635e-05,0.0,0.0,4.676639878950048e-06,1.215029110715964e-08,3.079238726263308e-08,9.569226906389085e-15,6.632678107563087e-11,2.026623342175228e-22,9.101241073002056e-18,2.2245850409940206e-18,1.0997571072316276e-17,3.905645308616505e-07,1.833662720848047e-17,4.3779623813879485e-12,3.470673248140791e-16,8.529923309854035e-22,1.4913080198605323e-19,5.995120561330513e-20,3.0655032781277874e-15,7.291712643870508e-23,2.6323101473555151e-23,1.699716826517153e-27,4.0998596109629315e-36,7.882474775913675e-34,7.337998685902651e-14,4.680521839668361e-30,1.7885928152713248e-24,1.3825453285367056e-28,3.76,0.0,0.6707516084063851,0.9984411083085984,2.1922895823570543e-06,5.352992523115258e-23,0.0478305975458158,0.03857107587365553,0.008995543556670586,3.1479894124675234e-05,0.0015496894401979507,0.00011487620392512805,1.3779379911460708e-09,4.830166118384097e-09,4.889960805729909e-15,1.6440466230197997e-06,3.497139111505031e-13,5.031597874214946e-13,9.298456663006165e-09,4.570128455737746e-13,8.548523356141751e-12,3.128500311635622e-19,8.425504094684801e-13,1.6970084157562966e-15,5.0804782441934135e-14,1.557873889239052e-13,1.915196524725264e-20,1.7274257096041777e-19,5.593414901978877e-14,3.0287216630207423e-12,3.9091316630105514e-07,4.896301881333869e-08,4.7592092339437015e-06,8.232338662895946e-07,1.563298700771612e-05,1.7718168840636035e-06,2.212011411336833e-05,6.144379467951713e-07,1.8272481167875108e-07,1.6833056494833992e-07,3.444773183976635e-07,1.112593587157711e-07
4.0953755376753156e-07,0.8059892910657965,1.487436733115672e-05,1.156242984054407e-06,3.328649720625169e-06,2.0937400780866776e-05,0.0,0.0,4.816795896771891e-06,1.2805606374664514e-08,3.3438120033360283e-08,1.0901083859867838e-14,7.226566541341289e-11,2.4688755517566287e-22,1.0521013412886315e-17,2.5126665407072722e-18,1.2670534187247265e-17,4.1260739756050237e-07,2.2112395096990982e-17,4.8062726271318635e-12,4.218434625251344e-16,1.0530762710709858e-21,1.6848634167037845e-19,6.910528498597356e-20,3.3064744783729734e-15,9.550282445219303e-23,3.421691420827685e-23,2.1127421530438037e-27,5.589104561553374e-36,1.0001960044152482e-33,7.869381767531247e-14,6.2448657041878505e-30,2.3656023651893812e-24,1.780941577064658e-28,3.76,0.0,0.669451207238944,0.9984406384212046,2.4163468542471976e-06,6.608579902090802e-23,0.04913450764320329,0.039615173512212505,0.009242244988874394,3.142763554580851e-05,0.0015496886933221185,0.00012137034274392336,1.4657261352300688e-09,4.835270045825951e-09,5.021267555992366e-15,1.735619658497102e-06,3.9972209945167335e-13,5.720586673684103e-13,9.824831161788517e-09,5.219980374171113e-13,8.853423145699715e-12,3.5754062546800707e-19,9.56818840754341e-13,1.9274132849546307e-15,5.77049724230298e-14,1.765354466000786e-13,2.1887637386198344e-20,1.9741845092840624e-19,6.583715793583088e-14,3.111109514163196e-12,4.129878587281962e-07,5.535236450067143e-08,4.962985820463305e-06,8.663192230566041e-07,1.6611300733587488e-05,1.9300905994620665e-06,2.3724582761083735e-05,6.389779705138114e-07,1.8846335617688942e-07,1.8402323285621891e-07,3.8047205821379796e-07,1.254105644003639e-07
4.207600684605658e-07,0.8061794379618679,1.556900896869999e-05,1.2232511170063886e-06,3.546717467727997e-06,2.2499776154559358e-05,0.0,0.0,4.95770153404186e-06,1.3476540988545598e-08,3.622935138118772e-08,1.2384301050455897e-14,7.857880990553973e-11,2.9918625906564995e-22,1.2116812909168253e-17,2.828346565624618e-18,1.4544857836750517e-17,4.352396670617873e-07,2.6514726087574015e-17,5.261954132323307e-12,5.099007636521808e-16,1.2921022073864978e-21,1.8973913051807592e-19,7.938586788549045e-20,3.560872437556164e-15,1.2423711277309095e-22,4.414512419460223e-23,2.6133755486598223e-27,7.557784036917963e-36,1.2626614982922504e-33,8.425618480371726e-14,8.286538443799769e-30,3.1052921715206468e-24,2.279437915311492e-28,3.76,0.0,0.668153201047364,0.9984401529007736,2.6555434366343746e-06,8.11435449121238e-23,0.050436077376366746,0.04065693774657777,0.00948858240706607,3.137547004904069e-05,0.0015496879222443025,0.0001280388020578024,1.55622479494858e-09,4.8403600612184224e-09,5.152218180444709e-15,1.8295389254487518e-06,4.550959202727595e-13,6.480224000773718e-13,1.0365500420682357e-08,5.939129375626825e-13,9.163838407061389e-12,4.0701624409007644e-19,1.0826714713333886e-12,2.1812008193433596e-15,6.53056638607918e-14,1.9934607942043462e-13,2.491619835432649e-20,2.2473633813380794e-19,7.712975801727474e-14,3.193337003562746e-12,4.356539536069299e-07,6.234723940743139e-08,5.170420041033362e-06,9.104706030011287e-07,1.7622132302557248e-05,2.0976971546205252e-06,2.540233263424444e-05,6.640454521873691e-07,1.942500150563344e-07,2.0068915799199236e-07,4.1917711191061614e-07,1.4101674932820546e-07
4.3198258315360004e-07,0.8063692579657182,1.6276876161164408e-05,1.2922704400436447e-06,3.7716724407429006e-06,2.4131893220648918e-05,0.0,0.0,5.099378111322395e-06,1.416301766467832e-08,3.916977966750908e-08,1.4032675857223002e-14,8.528147284571279e-11,3.607615847169123e-22,1.3905135592459578e-17,3.173405922982555e-18,1.6639011372058433e-17,4.5846011242254416e-07,3.162354334771176e-17,5.745846567027763e-12,6.131216941354073e-16,1.576168708298678e-21,2.1302178798186127e-19,9.09020045356441e-20,3.829198399567642e-15,1.605696522890713e-22,5.655101649854351e-23,3.2180136965678515e-27,1.0141898575771675e-35,1.586398255786382e-33,9.007406479126305e-14,1.0936926467388391e-29,4.0470531452989224e-24,2.8997839886311286e-28,3.76,0.0,0.6668575833297482,0.9984396514050035,2.9103863813438494e-06,9.912026652753097e-23,0.051735311066559826,0.04169637246935611,0.009734556608085218,3.132339736236797e-05,0.0015496871264332759,0.00013488124799124966,1.6494289909434562e-09,4.845436172356188e-09,5.282813571410781e-15,1.9257940419000273e-06,5.162256544719979e-13,7.315403095384429e-13,1.0920459004902513e-08,6.732580580263618e-13,9.479959629215434e-12,4.616233557984251e-19,1.2208995394509256e-12,2.4599698142593736e-15,7.36547698072172e-14,2.2435710714076811e-13,2.825885385011647e-20,2.5488752909860443e-19,8.995804536944563e-14,3.275404605025498e-12,4.5891030043518033e-07,6.998400953119738e-08,5.38149903818834e-06,9.55686296509995e-07,1.8665577482640143e-05,2.2749054353091737e-06,2.715486405294659e-05,6.896518541342775e-07,2.0008629819395443e-07,2.1835847064682555e-07,4.607063659929767e-07,1.5818527933410292e-07
4.4320509784663427e-07,0.8065587518983071,1.6997948791347283e-05,1.3633278569481991e-06,4.003492022487784e-06,2.5834912216471662e-05,0.0,0.0,5.241846876486261e-06,1.486496316585344e-08,4.22630887439603e-08,1.586097884137734e-14,9.238926808172469e-11,4.3295849468215365e-22,1.590356379566296e-17,3.5496919914907305e-18,1.8972701530111794e-17,4.822675084727975e-07,3.752599520617999e-17,6.258786300392934e-12,7.335913537949141e-16,1.9121076484833946e-21,2.384733077887422e-19,1.0377087376547937e-19,4.111964460666236e-15,2.0624048407120636e-22,7.19577574264229e-23,3.945829628079283e-27,1.3511223236880633e-35,1.9842427365557503e-33,9.61545826438938e-14,1.4359484312620775e-29,5.238292248524533e-24,3.667779268243947e-28,3.76,0.0,0.6655643476073254,0.9984391335877965,3.181382294398709e-06,1.2049023287624017e-22,0.05303221302309677,0.04273348155190118,0.009980168391652873,3.1271417214700795e-05,0.0015496863053519778,0.00014189734697471265,1.745333711008025e-09,4.85049838694321e-09,5.413054616122778e-15,2.024374658825486e-06,5.835165474582911e-13,8.231194039734978e-13,1.148970265146925e-08,7.605529265567335e-13,9.801980942120496e-12,5.217215368250107e-19,1.37232233561302e-12,2.7653758129241665e-15,8.280190457873912e-14,2.5171110131170385e-13,3.19376117533924e-20,2.880705572645355e-19,1.0447848786513638e-13,3.357312792053727e-12,4.827557521142499e-07,7.829997924396445e-08,5.596210918273715e-06,1.0019647339309425e-06,1.9741725204371245e-05,2.4619829374325392e-06,2.898367356452443e-05,7.158086115137678e-07,2.0597371256621696e-07,2.3706129003011075e-07,5.051742475450164e-07,1.7702790243047986e-07
