Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065)
9.999999999999998e-08,0.47578539026918637,5.643564952769419e-15,2.036393617715099e-17,2.6597413442108307e-17,1.9552550130627252e-16,0.0,0.0,5.885260742623707e-11,4.749212801994777e-16,6.7572380956786624e-21,4.42509506923187e-22,3.3749117268001657e-23,9.202526731651092e-49,1.0888670100409861e-34,1.9192822693158173e-21,5.048507726593544e-36,6.371640597677758e-16,1.2603312817703202e-46,8.096877785900909e-39,2.7124514078731734e-43,6.784204750109626e-43,2.5890658596414186e-22,1.3498731942015286e-40,1.1224854746720036e-30,7.376511306757909e-44,3.087976400866853e-53,1.0083528852160508e-40,6.670130014830033e-68,6.345232261922457e-56,6.348063309669921e-29,2.462169706383089e-59,7.038429377807031e-54,1.1302540561385373e-58,3.76,0.0,0.876121937010898,0.9999859389858452,1.4850755696571701e-18,6.356552695317732e-42,2.5084366186851378e-08,1.6994013525426823e-08,7.952401192240475e-09,1.3795013584648732e-10,1.4060955297188342e-05,1.0443004813583895e-18,3.87431832993544e-30,4.452985988347733e-18,1.6845460128069778e-22,1.2354283315356972e-15,1.5375609928391732e-42,8.688105447846224e-43,1.081467545840961e-20,1.1268348549958038e-42,4.6162138341091806e-26,6.427756773749156e-48,5.813318922116112e-43,6.464479327395544e-45,7.428002879505942e-43,2.8605224749182057e-42,2.0485949357839257e-49,3.220673418267075e-48,2.6532707535538818e-43,1.7381481988248554e-21,6.371638743499464e-16,4.221316825625683e-22,4.2826120802702585e-11,1.1642878090652092e-11,1.0707724302585355e-12,1.6084252858949819e-15,1.6575598439715378e-12,1.2325548886944278e-17,5.894417190634381e-17,1.2731794066950182e-19,2.3755871442782566e-18,1.3707110242860218e-18,6.519487720622096e-16,1.3450412116404238e-20,6.454277651719842e-16,4.139323897842034e-15,2.216986718974084e-25,2.73089378428216e-35,2.1049102158338714e-20,1.005205551084521e-25
1.0065130821581809e-07,0.47578539026918637,5.713312135859079e-15,2.0736017916455623e-17,2.7105739002498048e-17,1.9926435042336174e-16,0.0,0.0,5.924636221469223e-11,4.811859003231165e-16,6.888640944402437e-21,4.484136388197943e-22,3.437013246543691e-23,9.54791836154345e-49,1.1132513532009482e-34,1.9285602032523374e-21,5.17453507411597e-36,6.454911428419776e-16,1.2932905016844632e-46,8.288683248713865e-39,2.7662080558508847e-43,6.886694783176032e-43,2.589609953813813e-22,1.3929004492589854e-40,1.1438735133832957e-30,7.612001318115727e-44,3.1871369808125524e-53,1.0342395943274154e-40,7.057221798694624e-68,6.623070911622541e-56,6.456510532338985e-29,2.56955888571075e-59,7.339438988040837e-54,1.1886779846269625e-58,3.76,0.0,0.8761219368471489,0.9999859389854511,1.5234784929923734e-18,6.523087514994333e-42,2.524774272235984e-08,1.7105593804268004e-08,8.00419726682256e-09,1.3795030059552007e-10,1.4060955297498215e-05,1.0580386736838385e-18,3.95087115932605e-30,4.452991514266244e-18,1.6956674441010666e-22,1.2517228206353044e-15,1.589134403082634e-42,8.931858361345818e-43,1.0971344044673913e-20,1.1662013922057061e-42,4.667737871551004e-26,6.644862828020551e-48,5.980123242393066e-43,6.67135198562335e-45,7.667761760549117e-43,2.958790810646188e-42,2.117453093244306e-49,3.328924809907196e-48,2.7609901833117634e-43,1.749519292518862e-21,6.454909549944096e-16,4.304459292908768e-22,4.309693481974135e-11,1.1709838959883207e-11,1.0842086710151123e-12,1.6394200445422667e-15,1.6788373521990403e-12,1.2486586704362224e-17,5.965272193225018e-17,1.2833306325219667e-19,2.3854977310750363e-18,1.3873047500336134e-18,6.603183948887935e-16,1.3645146809341345e-20,6.536706511162139e-16,4.210653056318671e-15,2.268446983631838e-25,2.7839882707649925e-35,2.1460665777195834e-20,1.0192399668799878e-25
1.052802182200681e-07,0.4757853903672059,6.2198876415753834e-15,2.350401614937143e-17,3.09003388168513e-17,2.271779108676877e-16,0.0,0.0,6.204856648967387e-11,5.269136151327204e-16,7.87173755951776e-21,4.911807786173334e-22,3.897226388429926e-23,1.2305539636974303e-48,1.2963229155405394e-34,1.992663830092838e-21,6.133648147942896e-36,7.06229947689585e-16,1.5462767303699134e-46,9.744560835633955e-39,3.164717555288544e-43,7.625038148255973e-43,2.5933495199057983e-22,1.7307475254505506e-40,1.303510572585594e-30,9.455991313327129e-44,3.9633521188929773e-53,1.2318314815605213e-40,1.0424916432035123e-67,8.906299920371802e-56,7.25814164508658e-29,3.4499096970043063e-59,9.800904832739281e-54,1.6830756672203695e-58,3.76,0.0,0.876121935683368,0.9999859389826481,1.8180134007694897e-18,7.801485750914906e-42,2.6408875440689972e-08,1.7898605849888497e-08,8.372316939060286e-09,1.3795117464199978e-10,1.4060955297657068e-05,1.1582672951142963e-18,4.524185036661921e-30,4.453020949278418e-18,1.7747085552259612e-22,1.3706245470548345e-15,1.996380728047095e-42,1.0815918441091357e-42,1.2122790027036553e-20,1.478935234767011e-42,5.042099162808183e-26,8.360494285967268e-48,7.273143860341125e-43,8.294121512639226e-45,9.550153449829221e-43,3.738550969188154e-42,2.661307167104956e-49,4.183910800737642e-48,3.635973397706859e-43,1.8303347470579908e-21,7.062297422754673e-16,4.926963658459196e-22,4.5018671751028903e-11,1.218270867909343e-11,1.1819095293640142e-12,1.8709988070120888e-15,1.8338233325444085e-12,1.3660928319775209e-17,6.478749138877298e-17,1.355896091379194e-19,2.4539125742592058e-18,1.5070979438767625e-18,7.212834139838238e-16,1.50760228121843e-20,7.136879034302471e-16,4.73789532629813e-15,2.6597939528983276e-25,3.181018161576752e-35,2.4528319056999302e-20,1.121427812814545e-25
1.0990912822431812e-07,0.47578539046522544,6.745313901874546e-15,2.649335287586252e-17,3.5022275651976174e-17,2.575062376923375e-16,0.0,0.0,6.485732533247616e-11,5.747566396872002e-16,8.943862774311122e-21,5.353118767062883e-22,4.390695797574565e-23,1.5649393684420538e-48,1.4968170006225818e-34,2.053659438296366e-21,7.208903027952403e-36,7.696993917778486e-16,1.8342119455253497e-46,1.137033601288097e-38,3.5919344586971654e-43,8.378143884115291e-43,2.5968845426974435e-22,2.129999117445314e-40,1.4768843205632617e-30,1.162382076872934e-43,4.875083424460011e-53,1.4544604907100972e-40,1.5128620936545124e-67,1.1813011792964462e-55,8.114495701797892e-29,4.565596072607806e-59,1.2908309901199894e-53,2.3427426536679837e-58,3.76,0.0,0.8761219345195872,0.9999859389798382,2.1527723129913944e-18,9.256637568059055e-42,2.757000815748242e-08,1.8691618237110042e-08,8.740436608650103e-09,1.3795170256280398e-10,1.4060955297802366e-05,1.263036919341469e-18,5.150439464133902e-30,4.4530389126133804e-18,1.8537497024958827e-22,1.4949556259211384e-15,2.4820312531008998e-42,1.2984856102125016e-42,1.3341816850278318e-20,1.855670506544708e-42,5.4308276540011e-26,1.040884206418943e-47,8.768906219787869e-43,1.0208043242704607e-44,1.1773410541257818e-42,4.676335065513258e-42,3.3100940567704428e-49,5.2038547157929235e-48,4.729188557586798e-43,1.9111502005443696e-21,7.696991682987019e-16,5.606655068349132e-22,4.693522142879451e-11,1.265031313900514e-11,1.2834513448716483e-12,2.122945058107752e-15,1.9953873808856507e-12,1.4887517930327766e-17,7.009278226115344e-17,1.4291962462047444e-19,2.518911345582443e-18,1.6300221806315097e-18,7.848367798364596e-16,1.6590160202848075e-20,7.762085537174704e-16,5.300993038120822e-15,3.0984942277873117e-25,3.6135981304065e-35,2.7850549849641984e-20,1.2278419615757818e-25
1.1453803822856813e-07,0.47578539056324487,7.28928926188636e-15,2.9710406875714554e-17,3.948321380415413e-17,2.903368364274025e-16,0.0,0.0,6.767260751241398e-11,6.247199023593145e-16,1.0108887580541508e-20,5.807407928844369e-22,4.9176518391104177e-23,1.966090689725229e-48,1.7150959436081353e-34,2.1116965183941502e-21,8.407181602045204e-36,8.358994750454084e-16,2.1601157235103255e-46,1.3176389719429987e-38,4.0475902327074216e-43,9.142444954820456e-43,2.6002342816473345e-22,2.598408964944059e-40,1.664492061486056e-30,1.4152382585080652e-43,5.937165826478213e-53,1.7037711401329426e-40,2.1600816372282192e-67,1.547251941895034e-55,9.026333066846362e-29,5.963222328572613e-59,1.6787517750148312e-53,3.210516826682898e-58,3.76,0.0,0.8761219333558063,0.9999859389770225,2.5311418974367458e-18,1.0903706006718296e-41,2.8731140872737197e-08,1.9484630822843966e-08,9.108556275367046e-09,1.379520276759282e-10,1.4060955297610715e-05,1.372347547935632e-18,5.831965750557088e-30,4.453050154273581e-18,1.932790870750289e-22,1.6247195150793395e-15,3.056568239412427e-42,1.5466205195977547e-42,1.462979806971383e-20,2.3057977801280126e-42,5.833970667833864e-26,1.2834711933410079e-47,1.0488182201105172e-42,1.2448200770574145e-44,1.4379001162584716e-42,5.795372802471049e-42,4.077873057453945e-49,6.410857421411035e-48,6.0815671027909674e-43,1.9919656528375018e-21,8.358992330356757e-16,6.346022041426641e-22,4.884659787859081e-11,1.31127121292742e-11,1.3887915205076268e-12,2.396039686352672e-15,2.1634980620287865e-12,1.6166279857806346e-17,7.556431068197005e-17,1.5032295229934952e-19,2.5806649208697422e-18,1.755902391254075e-18,8.509661905891227e-16,1.8189046125628355e-20,8.41216840205559e-16,5.900273845218419e-15,3.5880597886801836e-25,4.083183610151733e-35,3.143335528816637e-20,1.338403044716589e-25
1.1916694823281814e-07,0.4757853906612644,7.851515914626067e-15,3.3161349682984064e-17,4.429460340202589e-17,3.2575581001859913e-16,0.0,0.0,7.049438203763744e-11,6.7680830805960605e-16,1.1370688263588878e-20,6.274045712064198e-22,5.478259644727917e-23,2.4426565604888376e-48,1.951462067442599e-34,2.166917896491889e-21,9.735305378818797e-36,9.048301974361874e-16,2.5271241969096527e-46,1.5173161706724727e-38,4.531341780768674e-43,9.914597098689538e-43,2.603413097717937e-22,3.144312714704464e-40,1.86682461092395e-30,1.7080599656633783e-43,7.165091072564749e-53,1.9814116620309383e-40,3.038513247288159e-67,2.0033067885980833e-55,9.994369973410591e-29,7.695597545291743e-59,2.1580881255208435e-53,4.337332254307948e-58,3.76,0.0,0.8761219321920255,0.9999859389741999,2.9566262939447336e-18,1.2758404536642174e-41,2.9892273586454304e-08,2.027764352928321e-08,9.476675939090652e-09,1.3795222791314758e-10,1.4060955297560941e-05,1.4861991817394354e-18,6.571094011586972e-30,4.453057257159466e-18,2.0118320518836494e-22,1.7599196497420355e-15,3.7312967471996844e-42,1.8288783492703334e-42,1.5988111718666435e-20,2.8395868568034745e-42,6.251575245521685e-26,1.5686453159327053e-47,1.245283172137028e-42,1.5051971926517088e-44,1.7411134723736933e-42,7.12111757346556e-42,4.979809502158621e-49,7.828758375159705e-48,7.739374786527536e-43,2.0727811051112384e-21,9.048299364618505e-16,7.147549646254881e-22,5.0752815089907284e-11,1.3569964758677907e-11,1.4978879857629258e-12,2.6910549256323743e-15,2.338124181999986e-12,1.749713791283076e-17,8.119790206091297e-17,1.5779944412470758e-19,2.639335789912621e-18,1.884572345566127e-18,9.196594384897472e-16,1.987415156536685e-20,9.08697117000626e-16,6.536013269037113e-15,4.132111637738362e-25,4.591226103869692e-35,3.5282352334749677e-20,1.4530350859594799e-25
1.2842476824131817e-07,0.4757853908573034,9.029550833176343e-15,4.078857392417674e-17,5.501347787347601e-17,4.04696387238158e-16,0.0,0.0,7.615728533641856e-11,7.873800519445184e-16,1.420014792367461e-20,7.2419997476685805e-22,6.700794977550936e-23,3.65900285930396e-48,2.479382592882385e-34,2.269452018137341e-21,1.280802242181874e-35,1.0508835593540172e-15,3.3975765058733906e-46,1.9780873155920917e-38,5.581442588193978e-43,1.1470229982232885e-42,2.609301177284034e-22,4.5049471347784585e-40,2.3175963738086514e-30,2.4301734614441287e-43,1.018355012391282e-52,2.6282813467809186e-40,5.776128182270344e-67,3.255512781024364e-55,1.210171379033118e-28,1.2409465784333715e-58,3.4568656425420066e-53,7.618386068934511e-58,3.76,0.0,0.8761219298644635,0.9999859389685354,3.963530507496332e-18,1.71562442586973e-41,3.2214539009275576e-08,2.1863669144868177e-08,1.0212915257318774e-08,1.3795241342493965e-10,1.406095529745659e-05,1.7275254666543996e-18,8.231470955971217e-30,4.4530643384032066e-18,2.1699144355557977e-22,2.0466422864868305e-15,5.4307796942856606e-42,2.507932391711772e-42,1.892127067788404e-20,4.2038614707805165e-42,7.130355838988384e-26,2.2879173933603335e-47,1.7211167319884337e-42,2.1511507336266334e-44,2.4945782709373192e-42,1.0506299493398527e-41,7.252504182072626e-49,1.1401554061096357e-47,1.2185494018168279e-42,2.2344120071602077e-21,1.0508832592680166e-15,8.947009664168727e-22,5.4549827575201034e-11,1.4469264011857475e-11,1.7271840813344254e-12,3.3498935331309647e-15,2.706799154160344e-12,2.0314835211273814e-17,9.29351053042824e-17,1.7297135971032646e-19,2.74803940954391e-18,2.149658225975299e-18,1.0646890796176424e-15,2.3508825453432947e-20,1.0510116307381719e-15,7.917731608948296e-15,5.398695485239892e-25,5.728472732941007e-35,4.3799600982294477e-20,1.694224193878815e-25
1.376825882498182e-07,0.47578539105334255,1.02771114100798e-14,4.942039394065747e-17,6.726628806385453e-17,4.949894156693773e-16,0.0,0.0,8.184579198025709e-11,9.065106481442563e-16,1.746335187999752e-20,8.252527682390162e-22,8.058507751415674e-23,5.2923067407026325e-48,3.081907837106184e-34,2.36227574364125e-21,1.6480103217785173e-35,1.2078594771432717e-15,4.472947368320588e-46,2.52779104035393e-38,6.738352102216489e-43,1.3022988421442598e-42,2.6146221353238344e-22,6.290811693735413e-40,2.8330053243179516e-30,3.3638543177814076e-43,1.4066449002743676e-52,3.4082515455033823e-40,1.0473747267861785e-66,5.100848034636521e-55,1.4441544923031362e-28,1.9270294265463034e-58,5.338275990678131e-53,1.2793942448237515e-57,3.76,0.0,0.8761219275369014,0.9999859389628448,5.203785658044888e-18,2.2586517335562572e-41,3.453680442594631e-08,2.3449694893032693e-08,1.0949154563060361e-08,1.3795245023645695e-10,1.4060955297538563e-05,1.9870157760166934e-18,1.0150187372617137e-29,4.4530664912591115e-18,2.327996833254444e-22,2.355150582733767e-15,7.688115673635077e-42,3.361273295303058e-42,2.2152406587722333e-20,6.049730001855407e-42,8.067540129317979e-26,3.24478847991458e-47,2.3240781191230117e-42,2.993262954718926e-44,3.478717009929028e-42,1.5084030652938737e-41,1.0272618128915917e-48,1.6149295743846318e-47,1.8560105297218106e-42,2.3960429063912993e-21,1.2078591365560974e-15,1.1024845973473547e-21,5.832637008222914e-11,1.534867044381575e-11,1.971013254527209e-12,4.10546966521836e-15,3.101167478416926e-12,2.333999081999612e-17,1.0527307697094531e-16,1.884342970608296e-19,2.8461675322951855e-18,2.4241107095345146e-18,1.2198298876519423e-15,2.750563488037975e-20,1.2030292036509164e-15,9.447449589310828e-15,6.929344656634418e-25,7.036898237575497e-35,5.3440339553101294e-20,1.9508635107315772e-25
1.4694040825831822e-07,0.4757853912493816,1.159194891553312e-14,5.909910781754721e-17,8.113712197621226e-17,5.97275075910089e-16,0.0,0.0,8.755966238410355e-11,1.0342385098764688e-15,2.119148465470996e-20,9.301593718958288e-22,9.550874506197132e-23,7.427179829265255e-48,3.7596087170873608e-34,2.4463084813890612e-21,2.0803150567963611e-35,1.3757579504157369e-15,5.782404824524745e-46,3.1749259221366524e-38,7.997564577657462e-43,1.455454911693465e-42,2.619438252929588e-22,8.591136598842742e-40,3.416768658248142e-30,4.5473588900514775e-43,1.8958366048277773e-52,4.334440745164191e-40,1.8238347901530778e-66,7.74421005488847e-55,1.7018446349509455e-28,2.8969369376027505e-58,7.987272333792816e-53,2.0672670481330102e-57,3.76,0.0,0.8761219252093393,0.9999859389571288,6.709428878659234e-18,2.9193761294378054e-41,3.685906983646655e-08,2.5035720636102715e-08,1.1685393856124954e-08,1.3795247624261898e-10,1.4060955297378494e-05,2.2646701111641363e-18,1.2345841275960282e-29,4.453068285992095e-18,2.4860792303718784e-22,2.685471246485445e-15,1.062535145493214e-41,4.4165870278685e-42,2.5692702209801648e-20,8.495126260317123e-42,9.063494334179038e-26,4.491558596933819e-47,3.075633975210734e-42,4.0699853286534145e-44,4.7391212072679916e-42,2.1149189866960717e-41,1.4203968607187692e-48,2.232949647966398e-47,2.746948050564534e-42,2.5576738025436977e-21,1.3757575681467052e-15,1.3400813050296536e-21,6.208255323662759e-11,1.620863321616022e-11,2.2290569668772428e-12,4.963660581801357e-15,3.5209880355800924e-12,2.6571978770073223e-17,1.1818207156023185e-16,2.041872401209811e-19,2.9347548227616584e-18,2.7068750011330085e-18,1.3849874904870168e-15,3.187578884690614e-20,1.3646287257423142e-15,1.1125865610238779e-14,8.756815694645937e-25,8.528046561276487e-35,6.42377247937975e-20,2.2224515646730918e-25
1.5619822826681825e-07,0.47578539144542054,1.2971872058674431e-14,6.986403023218097e-17,9.670681290261972e-17,7.121726988533904e-16,0.0,0.0,9.329866057035201e-11,1.170601690984592e-15,2.541580186530756e-20,1.038554949465612e-21,1.1176733393935634e-22,1.0153667587151767e-47,4.512377284946005e-34,2.5223823262504286e-21,2.582723849422615e-35,1.5545789787751865e-15,7.356880708772833e-46,3.9280365434819957e-38,9.35409960027937e-43,1.605008434123086e-42,2.623798745597143e-22,1.1505819957704918e-39,4.072520023963484e-30,6.022014938421106e-43,2.5011764805802174e-52,5.419876935745354e-40,3.063469972194651e-66,1.1437143597792537e-54,1.98366318061218e-28,4.2337060774791935e-58,1.1625318087630526e-52,3.229410901085634e-57,3.76,0.0,0.876121922881777,0.9999859389513877,8.514182516920123e-18,3.7130475356009464e-41,3.918133524083637e-08,2.6621746352415675e-08,1.2421633136506477e-08,1.3795251314095728e-10,1.4060955297322415e-05,2.5604884721414786e-18,1.4837011635355224e-29,4.453070441725522e-18,2.6441616246225487e-22,3.037630650098384e-15,1.4379333107725965e-41,5.703622199840239e-42,2.955340953722298e-20,1.167565131908807e-41,1.01185802445699e-25,6.086908628289557e-47,3.99904375477635e-42,5.423683010453221e-44,6.326066155066633e-42,2.904203679016899e-41,1.9230273424788303e-48,3.023095095676633e-47,3.9644835457769566e-42,2.7193046958391217e-21,1.5545785538356078e-15,1.6094608622998272e-21,6.581848709396927e-11,1.704959128785922e-11,2.5010043270662447e-12,5.930214435846436e-15,3.966023349475626e-12,3.0010166503311527e-17,1.3163385263837942e-16,2.2022923223038326e-19,3.0147336078378328e-18,2.997002204536526e-18,1.5600689373766745e-15,3.6630257502545213e-20,1.5356908424277184e-15,1.2953140594132128e-14,1.0915491818015239e-24,1.0213461686405182e-34,7.622039322105407e-20,2.5085279615829754e-25
1.6545604827531828e-07,0.47578539164145967,1.441474547507393e-14,8.175161411218758e-17,1.1405300483789103e-16,8.402813487081606e-16,0.0,0.0,9.906255409019654e-11,1.3156378918483476e-15,3.0167625758557467e-20,1.1501093734085e-21,1.293440726343834e-22,1.3566146415949918e-47,5.33953613718045e-34,2.5912506129761797e-21,3.160081351264819e-35,1.7443225618383349e-15,9.229028873855043e-46,4.79570196209997e-38,1.0802695505115718e-42,1.7497950128834705e-42,2.627745238797411e-22,1.5145905779707078e-39,4.803816367497323e-30,7.832149762530094e-43,3.2386024689230428e-52,6.677463854269277e-40,4.984100248417072e-66,1.6484533627769722e-54,2.290003364809329e-28,6.035805724929927e-58,1.6514119525150909e-52,4.897238088441302e-57,3.76,0.0,0.8761219205542147,0.9999859389456214,1.0653382211463051e-17,4.655679386462854e-41,4.150360063905587e-08,2.8207772069124387e-08,1.3157872404275662e-08,1.379525337353855e-10,1.4060955297155765e-05,2.874470858449373e-18,1.7642258395668783e-29,4.453072057096882e-18,2.8022440188916324e-22,3.411654836487736e-15,1.9102237505664874e-41,7.254193207697254e-42,3.374584887502764e-20,1.5745944024686434e-41,1.1233155358476594e-25,8.096131597772694e-47,5.119377997049671e-42,7.100719513699032e-44,8.294614720572139e-42,3.9151965448650057e-41,2.555586759036184e-48,4.017486194460371e-47,5.595841050977531e-42,2.880935586238267e-21,1.744322093416434e-15,1.9125873159604292e-21,6.953428114238316e-11,1.7871973669066522e-11,2.7865518257409356e-12,7.0107536540835266e-15,4.436039507354785e-12,3.36539154043325e-17,1.456016090483591e-16,2.3655936551270997e-19,3.086944779207658e-18,3.2936378726201185e-18,1.7449826679314705e-15,4.1779779380045757e-20,1.7160979182410329e-15,1.492898678809039e-14,1.3441339410156095e-24,1.2104710389922512e-34,8.941296178988089e-20,2.808669049549762e-25
1.8397168829231836e-07,0.47578539203353765,1.748106957296924e-14,1.0902720945455492e-16,1.5437004468070416e-16,1.1384311699083184e-15,0.0,0.0,1.1066411436809556e-10,1.6318784331348649e-15,4.137938465794514e-20,1.3815197619139393e-21,1.683672251746665e-22,2.284153325517001e-47,7.212254024448369e-34,2.710050626815155e-21,4.558175883460764e-35,2.156577390647237e-15,1.4005292749345032e-45,6.909122487504256e-38,1.3954832795933513e-42,2.0217304710378255e-42,2.6345529958068546e-22,2.5105897364661814e-39,6.50693806633755e-30,1.2650621646375016e-42,5.176201256631154e-52,9.75991368916983e-40,1.2208572764661134e-65,3.218447308909464e-54,2.977732234132705e-28,1.1517864662858723e-57,3.1321153845576975e-52,1.0450243734068086e-56,3.76,0.0,0.8761219158990895,0.9999859389340143,1.6083966864030533e-17,7.055468085876344e-41,4.614813141704409e-08,3.1379823461780095e-08,1.463035090201224e-08,1.3795256802972756e-10,1.4060955297050933e-05,3.5569277067375405e-18,2.426912594302862e-29,4.4530750593339516e-18,3.1184088029996094e-22,4.225400128645814e-15,3.2143895590257704e-41,1.1283554302897809e-41,4.317153907728789e-20,2.728056742882416e-41,1.3642181655720925e-25,1.3652047579116099e-46,8.060298080392977e-42,1.1630903008857053e-43,1.3621506684917082e-41,6.785653780108283e-41,4.303036519671586e-48,6.764478786972328e-47,1.0532939864252602e-41,3.204197358335959e-21,2.1565768334698128e-15,2.6279081078813825e-21,7.690588494861482e-11,1.9462679627151925e-11,3.397268162976893e-12,9.535675186531575e-15,5.4500959025262944e-12,4.155551590226282e-17,1.7498430649906816e-16,2.700806002450878e-19,3.2110461364236567e-18,3.9034100087090445e-18,2.1439474492531114e-15,5.3305835528210725e-20,2.104484718646985e-15,1.9323577270730445e-14,1.9745988055414074e-24,1.6551263308687298e-34,1.195096241115944e-19,3.449604439671392e-25
