Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215)
6.692027353473053e-10,0.7974484968128703,1.5774803103666918e-10,2.101028342955844e-13,6.23367485154927e-14,3.1564217988514563e-13,0.0,0.0,8.672545785176187e-09,4.3576611487649957e-14,2.0725789728046033e-16,3.659797489034013e-17,1.942157308371313e-17,4.1610077052584475e-31,2.9852374010875774e-21,6.094011408318489e-14,1.1032524026420288e-13,1.2119367532038132e-12,1.351923070031592e-32,3.985221045483588e-22,4.223627737834066e-30,2.5746812153864937e-29,2.9375393654222603e-12,2.5841108383396923e-30,8.311057995162848e-20,9.806473051271739e-35,2.6614013889692408e-36,9.723016887304285e-28,2.7808970654231233e-30,1.584784752237414e-30,2.0703800562522946e-21,1.6616861826133498e-34,4.74821586636581e-36,4.5946211496104087e-35,3.76,0.0,0.5943725399482077,0.9985604760284078,6.142834006322187e-17,2.5332753941026416e-17,9.69199276885037e-05,6.401778365978566e-05,1.672421119546712e-05,1.6175181596693507e-05,0.0014395152951123852,4.952447753796363e-10,4.9079164316136805e-17,1.7012016031395561e-09,4.444753502003251e-18,4.932244638400445e-12,5.620514087541633e-28,4.4864357977323896e-26,3.028597355983899e-14,7.607474221867574e-28,1.3607111141738157e-15,1.2823022144733253e-34,4.2296213175133926e-26,3.124177218337466e-29,6.481169231612859e-28,2.651392728167917e-26,8.348924317600066e-36,7.021886406136616e-35,1.3143868726212413e-31,3.1996273251506957e-15,1.2119229392288004e-12,4.058159827569498e-17,6.5860139907085644e-09,1.9049128407316677e-09,1.179780902461359e-10,2.4178935701317057e-14,1.025907401456746e-10,3.1843903096984834e-11,2.298374027170753e-10,2.3591393252383678e-12,2.2070763780589796e-11,1.7555393651698778e-14,2.3979417459514056e-11,6.815626863316196e-17,2.0870561090940048e-11,2.9696400270882466e-16,3.444575249443976e-19,9.708022544010299e-22,3.9448584226495146e-19,2.962878837098975e-23,4.557328954621081e-14,9.306695347431193e-13,1.9843849040500868e-16,2.3434138095711997e-10,1.3140564839445018e-23,2.090205165503438e-19,5.051615410884677e-15
6.800549962006177e-10,0.7974487308705877,1.6278742954497044e-10,2.1670572362708905e-13,6.53504341319841e-14,3.3105876448223044e-13,0.0,0.0,8.813099269373363e-09,4.500080766520446e-14,2.1832478645168912e-16,3.895743526747176e-17,2.067007958533577e-17,4.43120468084093e-31,3.125713907928004e-21,6.380391210346729e-14,1.1422640711223002e-13,1.2551385162999952e-12,1.4902159575805667e-32,4.218772179063262e-22,4.707843182773213e-30,2.869685679860572e-29,3.0243385843921237e-12,2.8490092463241624e-30,8.736438513115073e-20,1.0886568740607128e-34,2.9344711332254873e-36,1.0550143711035194e-27,3.0270810656327523e-30,1.7249883175194253e-30,2.1788214042717104e-21,1.858788284528988e-34,5.319666910424209e-36,5.144291604903459e-35,3.76,0.0,0.5943709682185941,0.9985515456664239,6.543415278317715e-17,2.6638191328554725e-17,9.849152761838797e-05,6.511723058558975e-05,1.7000949706225344e-05,1.637052437338464e-05,0.0014484455164049295,5.117910208403735e-10,5.1531260834300024e-17,1.7379157033279753e-09,4.5660653298831825e-18,5.103788619804213e-12,6.134147866498734e-28,4.866569538932955e-26,3.1364479157316794e-14,8.309900217881319e-28,1.4055450154927768e-15,1.4159167606205247e-34,4.590893472117008e-26,3.403735383509344e-29,7.072851501871551e-28,2.875323306031183e-26,9.216895852699186e-36,7.753260811108052e-35,1.456822609248574e-31,3.3065865712354092e-15,1.2551237907480416e-12,4.239987530281372e-17,6.691963658451491e-09,1.933722736804906e-09,1.217732590944588e-10,2.5364549209896153e-14,1.0590288564892567e-10,3.277505412334777e-11,2.335144164538859e-10,2.4297477982767455e-12,2.2730199380856385e-11,1.838476066576111e-14,2.4750090873228515e-11,7.034218686111362e-17,2.154766637312676e-11,3.1108703473094536e-16,3.615783603451766e-19,1.0316818202863366e-21,4.197408480813777e-19,3.147910719205568e-23,4.6952411946874944e-14,9.610828008713944e-13,2.0842877805520086e-16,2.380248147963633e-10,1.392094863990957e-23,2.217319354137139e-19,5.273334204574628e-15
6.9090725705393e-10,0.7974489649277412,1.6790266654434488e-10,2.2345063694662885e-13,6.845865523025818e-14,3.469637566423312e-13,0.0,0.0,8.953651141087722e-09,4.6447888723666734e-14,2.2979810035448303e-16,4.1426863081882367e-17,2.1976697536374094e-17,4.714190676256608e-31,3.2703116234117496e-21,6.675143427872642e-14,1.1820475467962556e-13,1.2991472967473508e-12,1.6400972560383155e-32,4.46233442242645e-22,5.2382457606654155e-30,3.192807274790718e-29,3.112127867056713e-12,3.136327695780827e-30,9.176557204670301e-20,1.2066186652163474e-34,3.230614561741367e-36,1.1433047348338992e-27,3.290845155741248e-30,1.87519422466822e-30,2.291088358777919e-21,2.0755909252149646e-34,5.9492877185892296e-36,5.749512561515361e-35,3.76,0.0,0.5943693964931043,0.9985428536422337,6.963158793838406e-17,2.79894350784248e-17,0.0001000631236778364,6.621827869002191e-05,1.727783281438312e-05,1.6564116963546896e-05,0.0014571373999030534,5.286189453528068e-10,5.406442712146235e-17,1.7745775701998719e-09,4.688347253559308e-18,5.278456321939257e-12,6.685905642640204e-28,5.272168312536736e-26,3.2463375304544536e-14,9.065125809107857e-28,1.4510407608061806e-15,1.5610328752050112e-34,4.97665339947336e-26,3.703448600926115e-29,7.708293962721352e-28,3.1141839466304e-26,1.0159364484845682e-35,8.547559009206314e-35,1.612169557823407e-31,3.414713446759602e-15,1.2991316160987735e-12,4.4271278522711344e-17,6.797887980818427e-09,1.9624698950156108e-09,1.2562655236509034e-10,2.658798305590496e-14,1.0926633551715275e-10,3.371956187127998e-11,2.3719058139521566e-10,2.501205050539885e-12,2.3397508003678518e-11,1.9238658044520615e-14,2.5532560693705446e-11,7.256128055264033e-17,2.223541687198025e-11,3.256333062074576e-16,3.792551148278885e-19,1.0953806094703327e-21,4.461588858787551e-19,3.34110943556738e-23,4.8348781405641165e-14,9.919838632953436e-13,2.187454963087355e-16,2.4170459940196927e-10,1.473295371025064e-23,2.3497931104432797e-19,5.501061138156344e-15
7.017595179072424e-10,0.7974491989843309,1.730936019539685e-10,2.303393150583964e-13,7.166281152213153e-14,3.633644442386746e-13,0.0,0.0,9.094201433364155e-09,4.791785405743274e-14,2.416862138983285e-16,4.4009447070288384e-17,2.334311722784068e-17,5.010352657170278e-31,3.419077595130228e-21,6.978361876514186e-14,1.2226075266184826e-13,1.343964008815283e-12,1.802329233351064e-32,4.716189304368581e-22,5.818371299135667e-30,3.5461960220987553e-29,3.2008966866520833e-12,3.447578445040077e-30,9.631694702924006e-20,1.3352767544257527e-34,3.55137953584088e-36,1.237454413607249e-27,3.5731593932037375e-30,2.035953555947178e-30,2.4072513468538144e-21,2.3137074658785277e-34,6.641957037866073e-36,6.414902135509837e-35,3.76,0.0,0.594367824771738,0.9985343935862226,7.402657453770931e-17,2.938738511790115e-17,0.00010163471586725731,6.732091359818865e-05,1.7554859226732466e-05,1.675597504278385e-05,0.0014655973152207444,5.45728950369698e-10,5.668002305015664e-17,1.8111793621416744e-09,4.8115788325978666e-18,5.456253270323096e-12,7.2779927917774835e-28,5.704502260200016e-26,3.358270333922611e-14,9.876254040550633e-28,1.497193564201765e-15,1.718440054988647e-34,5.388145720524978e-26,4.024433832569014e-29,8.390005356816453e-28,3.3687135962361565e-26,1.1181423901353892e-35,9.409097204127754e-35,1.7813795922485868e-31,3.523974964160637e-15,1.3439473282542059e-12,4.6196570566248424e-17,6.903787024926644e-09,1.991154477692744e-09,1.2953788224130283e-10,2.7849811432803246e-14,1.1268103079618378e-10,3.4677429123118085e-11,2.408659271787766e-10,2.5735036203871594e-12,2.407261859110933e-11,2.0117374377999288e-14,2.632681047070625e-11,7.481349071004053e-17,2.2933805248070947e-11,3.4060802211463394e-16,3.974963845853251e-19,1.1619847423955043e-21,4.737728144874747e-19,3.5426851109422814e-23,4.976226582283798e-14,1.0233726381331652e-12,2.2939342113355747e-16,2.453807384316663e-10,1.5577248582259716e-23,2.4877504788800675e-19,5.734857675045797e-15
7.126117787605547e-10,0.7974494330403569,1.7836009670175976e-10,2.3737349120079134e-13,7.496430029174338e-14,3.802681014545786e-13,0.0,0.0,9.234750178270261e-09,4.941070306687765e-14,2.5399754430118587e-16,4.67084124230126e-17,2.4771048790405627e-17,5.320083029384882e-31,3.5720583901875575e-21,7.290139327319506e-14,1.2639487121304451e-13,1.3895895008790093e-12,1.977710282639423e-32,4.980622419738956e-22,6.451960148947479e-30,3.932126080542981e-29,3.2906346131018885e-12,3.7843501312661024e-30,1.0102133073638587e-19,1.4754181694394634e-34,3.898390067078835e-36,1.3377544012466266e-27,3.875031791791542e-30,2.207838902311088e-30,2.5273808783782463e-21,2.5748545406429923e-34,7.402876385427986e-36,7.145380545995483e-35,3.76,0.0,0.5943662530544952,0.9985261593166306,7.862512751928057e-17,3.083294681473448e-17,0.00010320630418705548,6.842512106685786e-05,1.783202766165671e-05,1.6946114143086137e-05,0.0014738314441185012,5.631214336586705e-10,5.9379410167246e-17,1.8477136011743013e-09,4.935740063867771e-18,5.637184833097183e-12,7.912704445791168e-28,6.164882634553114e-26,3.4722503200025685e-14,1.0746516770550774e-27,1.5439985978733557e-15,1.8889669855467398e-34,5.826656727440893e-26,4.3678505020395364e-29,9.120594338279906e-28,3.639674778609717e-26,1.2288419230139591e-35,1.0342405631473135e-34,1.9654571326497463e-31,3.634338380990559e-15,1.3895717742779308e-12,4.817651416712738e-17,7.009660856795987e-09,2.0197766465328237e-09,1.3350716111806958e-10,2.91506076557076e-14,1.1614691268700179e-10,3.5648658502461236e-11,2.4454048311664717e-10,2.646636113526134e-12,2.4755460727836625e-11,2.1021195549816352e-14,2.7132823860822496e-11,7.709875850934261e-17,2.3642824181960697e-11,3.5601634468465895e-16,4.1631074707044707e-19,1.2315816621207363e-21,5.026158318555886e-19,3.752849252339916e-23,5.119273410628948e-14,1.0552490399109874e-12,2.403772966954819e-16,2.4905323553958855e-10,1.6454501619219477e-23,2.6313158255092417e-19,5.974784670731416e-15
7.23464039613867e-10,0.7974496670958192,1.837020126726608e-10,2.4455489168012133e-13,7.836451655679635e-14,3.976819893710826e-13,0.0,0.0,9.375297407112077e-09,5.092643515704622e-14,2.6674054631735834e-16,4.952701838235896e-17,2.6262221065771696e-17,5.643779435806229e-31,3.729300125481277e-21,7.610567566402894e-14,1.306075808877731e-13,1.4360245782324914e-12,2.167077016839205e-32,5.255923525037544e-22,7.142966228589892e-30,4.3530012098201084e-29,3.3813313080900466e-12,4.148311785624449e-30,1.0588155822150351e-19,1.6278750108775048e-34,4.2733523128521965e-36,1.444505793339907e-27,4.1975109064167964e-30,2.3914458181734055e-30,2.651547501182915e-21,2.860858118296644e-34,8.237589639586303e-36,7.946188432744792e-35,3.76,0.0,0.5943646813413761,0.9985181447981095,8.343334661016305e-17,3.232703101587312e-17,0.00010477788863763219,6.953088697722837e-05,1.8109336848565512e-05,1.713454966072923e-05,0.0014818458219443683,5.807967895046861e-10,6.216395158120138e-17,1.884173070563493e-09,5.060811332563733e-18,5.821256248577968e-12,8.592434564326048e-28,6.654664941611388e-26,3.5882813683369035e-14,1.1679287932625367e-27,1.5914510176444235e-15,2.0734861722654154e-34,6.29351773683372e-26,4.73490452426438e-29,9.902779420709354e-28,3.9278553558642874e-26,1.3485976672809953e-35,1.1352253839038774e-34,2.165465606834788e-31,3.745771609188541e-15,1.4360057581378348e-12,5.021187209110714e-17,7.115509541536254e-09,2.048336562660731e-09,1.3753430159630707e-10,3.0490944173264265e-14,1.1966392254011756e-10,3.663325248369529e-11,2.482142782144059e-10,2.7205951995811235e-12,2.5445964608247253e-11,2.1950404898880783e-14,2.795058462208225e-11,7.941702529591229e-17,2.4362466373199448e-11,3.718633952561639e-16,4.357067580164329e-19,1.3042601474016754e-21,5.327214443984945e-19,3.971814429035709e-23,5.2640056120302966e-14,1.0876129816406857e-12,2.5170182999777733e-16,2.527220943762885e-10,1.736537947402216e-23,2.7806135808758e-19,6.220902417425786e-15
7.343163004671794e-10,0.7974499011507178,1.8911921274606193e-10,2.518852354273164e-13,8.186485293899998e-14,4.1561335554268803e-13,0.0,0.0,9.515843150257236e-09,5.2465049738726117e-14,2.7992371604626616e-16,5.246855998398015e-17,2.781838242005726e-17,5.98184496117091e-31,3.8908484457458205e-21,7.939737351062915e-14,1.348993526835147e-13,1.4832699850592198e-12,2.3713043406014876e-32,5.542386458928132e-22,7.895564265779803e-30,4.81135915503693e-29,3.472976528584221e-12,4.541214227194396e-30,1.109004788542191e-19,1.7935259534310625e-34,4.6780537311568834e-36,1.5580193784112155e-27,4.541685196358513e-30,2.5873924646345368e-30,2.7798218377987767e-21,3.1736573280493476e-34,9.151995959020163e-36,8.8228985369673e-35,3.76,0.0,0.5943631096323803,0.9985103441756924,8.845741713727e-17,3.3870554016994276e-17,0.00010634946921938502,7.06381973401726e-05,1.8386785528294683e-05,1.7321296850545514e-05,0.0014896463036649114,5.98755408563222e-10,6.50350120438617e-17,1.9205509003919354e-09,5.186773452716761e-18,6.008472608886195e-12,9.31967155761772e-28,7.175247134250807e-26,3.7063672292563894e-14,1.2678077202405752e-27,1.6395459448776267e-15,2.2729119766678026e-34,6.790103221861394e-26,5.126846203988773e-29,1.0739383939265352e-27,4.234067501839249e-26,1.4779990828392265e-35,1.2443639949920813e-34,2.3825252941626807e-31,3.858242844197294e-15,1.483250022676179e-12,5.230340718898528e-17,7.221333143195409e-09,2.0768343865806116e-09,1.4161921648728043e-10,3.1871392559409076e-14,1.2323200185989507e-10,3.763121338508359e-11,2.518873411572262e-10,2.7953736145450588e-12,2.614406105998677e-11,2.2905283097280163e-14,2.8780076617859704e-11,8.17682325877586e-17,2.5092724541108236e-11,3.8815425288598504e-16,4.556929543214455e-19,1.3801103014190955e-21,5.641234893695645e-19,4.199794520098773e-23,5.410410272309797e-14,1.1204643747642888e-12,2.6337169604257476e-16,2.563873185887299e-10,1.831054842491033e-23,2.9357684509194823e-19,6.473270612801789e-15
7.451685613204917e-10,0.7974501352050528,1.9461156073973235e-10,2.5936623463099976e-13,8.546669983809255e-14,4.340694346344946e-13,0.0,0.0,9.656387437365032e-09,5.402654622705107e-14,2.9355558577450486e-16,5.553636545550544e-17,2.9441299522784066e-17,6.334687910213984e-31,4.056748556403774e-21,8.277738474545328e-14,1.3927065797755252e-13,1.5313264268437852e-12,2.5913077048602635e-32,5.84030924706554e-22,8.714159209732429e-30,5.309877329586097e-29,3.5655601214840075e-12,4.964894334699692e-30,1.1608095639599738e-19,1.9732984901628734e-34,5.114369633689076e-36,1.6786164456361094e-27,4.908685820496463e-30,2.7963211818886626e-30,2.9122745385927942e-21,3.5153110238195367e-34,1.0152371065789762e-35,9.781435601659901e-35,3.76,0.0,0.5943615379275077,0.9985027517305975,9.370360879513469e-17,3.5464437604153475e-17,0.00010792104593270821,7.174703828840046e-05,1.8664372452491994e-05,1.7506370834483192e-05,0.0014972386080625145,6.169976780797035e-10,6.799395782827999e-17,1.9568404587353695e-09,5.3136076089787314e-18,6.198838884308821e-12,1.0097008300533101e-27,7.728073024344038e-26,3.826511546304039e-14,1.374654465032469e-27,1.6882784903968114e-15,2.488205776725278e-34,7.317834465338497e-26,5.544974661138561e-29,1.163334700446961e-27,4.55914961117052e-26,1.617665770040905e-35,1.3621818830276967e-34,2.617820585127351e-31,3.971720960692489e-15,1.5313052720222336e-12,5.44518823214674e-17,7.32713172495974e-09,2.1052702782408483e-09,1.4576181880641106e-10,3.3292523526280894e-14,1.2685109229850163e-10,3.8642543379088535e-11,2.5555970033060765e-10,2.8709641570537004e-12,2.6849681508203296e-11,2.3886108326214596e-14,2.9621283811029557e-11,8.415232207079684e-17,2.583359142370216e-11,4.0489395636800963e-16,4.762778508718522e-19,1.4592235660662009e-21,5.968561017102597e-19,4.4370043704328734e-23,5.5584745711875085e-14,1.1538031292384482e-12,2.7539153211451843e-16,2.6004891182030095e-10,1.9290672748496957e-23,3.0969051428167114e-19,6.731948405679559e-15
7.56020822173804e-10,0.7974503692588242,2.0017892145210804e-10,2.6699959428935224e-13,8.91714452879538e-14,4.5305744794271163e-13,0.0,0.0,9.796930297192184e-09,5.561092404268017e-14,3.076447282414407e-16,5.873379818131605e-17,3.113275826395065e-17,6.70272203495279e-31,4.227045198741183e-21,8.624659716445949e-14,1.4372196857492768e-13,1.5801945525609067e-12,2.828043060395253e-32,6.149994012302889e-22,9.603393750338627e-30,5.851377366785586e-29,3.6590720276157665e-12,5.421276400030742e-30,1.21425868912357e-19,2.1681704953469844e-34,5.5842619578960655e-36,1.8066283099409967e-27,5.299685838934058e-30,3.018898041921048e-30,3.0489763214910826e-21,3.8880017040779965e-34,1.1245380616536687e-35,1.0828088414127597e-34,3.76,0.0,0.5943599662267582,0.9984953619175413,9.917827655964909e-17,3.710960901981749e-17,0.0001094926187779924,7.28573960823797e-05,1.8942096384071422e-05,1.7689786595138264e-05,0.0015046282804201281,6.355239817237013e-10,7.10421568210446e-17,1.9930354451575893e-09,5.441295407091996e-18,6.3923599099255506e-12,1.092713689489077e-27,8.314630197088933e-26,3.9487178441297576e-14,1.4888493145828817e-27,1.7376437376925794e-15,2.7203735518522146e-34,7.878177389565461e-26,5.990635348789447e-29,1.2587717514466362e-27,4.903965117339681e-26,1.7682459130716248e-35,1.4892288888316381e-34,2.8725972289445396e-31,4.0861751504422715e-15,1.5801721537805045e-12,5.665806041761876e-17,7.4329053489866995e-09,2.1336443969799605e-09,1.4996202177818077e-10,3.475490691485412e-14,1.3052113566072025e-10,3.966724448456964e-11,2.5923138380467967e-10,2.947359691164607e-12,2.756275800224334e-11,2.4893156138047445e-14,3.047419026838248e-11,8.656923560254582e-17,2.658505977855936e-11,4.2208750266009693e-16,4.974699436927606e-19,1.5416927093149789e-21,6.309537392368278e-19,4.6836600664268594e-23,5.708185786465257e-14,1.1876291534714543e-12,2.8776594342056353e-16,2.637068777108055e-10,2.0306416164492277e-23,3.264148596758027e-19,6.996994363338927e-15
7.668730830271164e-10,0.797450603312032,2.0582116060140473e-10,2.747870128365081e-13,9.29804751446208e-14,4.725846040866197e-13,0.0,0.0,9.937471757838551e-09,5.721818261030549e-14,3.2219975104299864e-16,6.206425388032565e-17,3.289456243088724e-17,7.08636629194176e-31,4.401782685606585e-21,8.980588913158014e-14,1.4825375663995886e-13,1.6298749763702576e-12,3.08250929042387e-32,6.471747089814257e-22,1.0568158087497748e-29,6.438831014651669e-29,3.75350227591025e-12,5.91237667416908e-30,1.2693810885572834e-19,2.3791725970166074e-34,6.089786439012202e-36,1.9423971932027474e-27,5.7159032399471224e-30,3.255814550412069e-30,3.1899979227541476e-21,4.294042621625093e-34,1.2438103320822908e-35,1.196953142641196e-34,3.76,0.0,0.5943583945301322,0.9984881693175311,1.0488785935432205e-16,3.880700100774321e-17,0.00011106418775562498,7.39692571018295e-05,1.9219956096544458e-05,1.7871558985045313e-05,0.0015118207397303897,6.543346998271341e-10,7.418097838968413e-17,2.0291297748760006e-09,5.569818805034082e-18,6.589040405837062e-12,1.1812859739628236e-27,8.936453722270281e-26,4.0729895469368124e-14,1.6107884569573572e-27,1.7876367647143454e-15,2.970471639583722e-34,8.472646542822673e-26,6.465224920338372e-29,1.3605666233697303e-27,5.26940456591601e-26,1.9304199606940048e-35,1.6260823495150883e-34,3.1481704976649293e-31,4.2015752999140765e-15,1.629851280726721e-12,5.892270439486233e-17,7.538654076619066e-09,2.1619569015961534e-09,1.542197388294606e-10,3.625911170900801e-14,1.3424207389743523e-10,4.07053185779878e-11,2.629024193567016e-10,3.0245531423051268e-12,2.828322317676991e-11,2.592669964805214e-14,3.1338780154279096e-11,8.901891520701085e-17,2.73471223816629e-11,4.39739849090252e-16,5.192777065392868e-19,1.6276118408409828e-21,6.664511467306035e-19,4.9399785656613547e-23,5.859531288103585e-14,1.2219423544150788e-12,3.004994969548188e-16,2.673612198964783e-10,2.1358440116849378e-23,3.437623693210731e-19,7.26846651804448e-15
7.777253438804287e-10,0.7974508373646761,2.1153814487325474e-10,2.8273018169676164e-13,9.689517292684682e-14,4.926580984683181e-13,0.0,0.0,1.0078011846534258e-08,5.884832135994494e-14,3.372293014077776e-16,6.553116281606931e-17,3.4728534739114804e-17,7.48604509424948e-31,4.5810048734294424e-21,9.345612901979314e-14,1.5286649475017968e-13,1.6803682603946396e-12,3.3557480248223944e-32,6.805878925885321e-22,1.1613597734147285e-29,7.07536485853466e-29,3.848840987917036e-12,6.440304665137133e-30,1.3262058296858038e-19,2.6073897997853835e-34,6.633090936426111e-36,2.0862756754462263e-27,6.158599958293188e-30,3.50778709680458e-30,3.335410139993724e-21,4.73588176896279e-34,1.373804468797055e-35,1.3212837081983255e-34,3.76,0.0,0.594356822837629,0.9984811686787666,1.1083888107678242e-16,4.055755177521629e-17,0.00011263575286598965,7.508260785238603e-05,1.949795037453436e-05,1.80517027193959e-05,0.0015188212377937205,6.734302091976034e-10,7.741179348659822e-17,2.0651176807032594e-09,5.699160174979803e-18,6.788884967859776e-12,1.2757083311870507e-27,9.595123758214471e-26,4.199329970402913e-14,1.740883077590242e-27,1.8382526289868574e-15,3.2396037983963703e-34,9.102802591330758e-26,6.970188317526053e-29,1.4690478727728003e-27,5.656384260334949e-26,2.10489873555537e-35,1.7733454933321132e-34,3.4459217303909266e-31,4.317891642678517e-15,1.6803432135851026e-12,6.124657722341252e-17,7.644377968201247e-09,2.190207950287838e-09,1.5853488359495808e-10,3.7805706024911226e-14,1.3801384911097366e-10,4.1756767384621835e-11,2.665728344533981e-10,3.102537500411828e-12,2.90110102819138e-11,2.6987009378988525e-14,3.221503773562152e-11,9.150130307880811e-17,2.811977202836307e-11,4.57855911578829e-16,5.417095943466464e-19,1.7170763978933016e-21,7.033833842098964e-19,5.2061780030512496e-23,6.012498542884942e-14,1.2567426374934515e-12,3.135967276772893e-16,2.710119420099747e-10,2.2447405333021685e-23,3.61745550701425e-19,7.54642233318429e-15
