Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149)
1.0161513432113921e-07,0.503273145464674,2.2255336002907826e-15,1.7616329348675877e-17,1.787301397501218e-17,1.0120363528726632e-16,0.0,0.0,4.4403926711555007e-10,7.46496484435845e-15,1.9731005332400144e-18,7.78735252686647e-29,1.898688713781372e-21,6.212113537966461e-53,3.957571220162402e-39,7.874972261697682e-41,5.437167989620436e-40,3.0921823700317935e-14,2.3723612067778686e-50,2.506673195302141e-33,3.3475713310127933e-48,2.1636816745291587e-57,6.846921908013704e-42,4.486818181823168e-37,1.4721861526569053e-27,1.8189860658175478e-50,6.066917907547425e-53,1.7222574467474434e-58,5.478576711695611e-80,2.895591496724738e-69,5.80900472161649e-26,5.942914199429982e-63,4.068267265786579e-49,4.669865562142405e-61,3.76,0.0,0.6343824367825097,0.9999592851420547,9.915377771951234e-19,2.0505895664010415e-50,4.3423182105711605e-07,3.1132804102335144e-07,1.2088823551336165e-07,2.015474779247394e-09,4.071441383126824e-05,7.721472301353855e-16,9.246546484163482e-26,3.8305003867944026e-16,6.197837278381105e-21,7.377323998990937e-14,1.3991488301096402e-36,7.768273978391688e-37,2.3013120710144225e-18,1.1496036726523906e-36,1.6381126413204617e-23,4.6177720901571044e-42,5.957782517662893e-37,7.068868064162379e-39,5.941246689186326e-37,2.6195726906583598e-36,1.801692749402386e-43,2.6459261752015165e-42,2.2062832426691197e-37,9.848207245579026e-20,3.0921826130152074e-14,1.0283491996207699e-23,3.3943935288625646e-10,8.01261644110949e-11,2.449112754188698e-11,5.480684332769266e-14
1.0810986085762315e-07,0.5032731480539949,2.490838152572305e-15,2.0710906855799374e-17,2.1258035475918103e-17,1.2026511134529923e-16,0.0,0.0,4.724193549716942e-10,8.449668311156626e-15,2.378399724911781e-18,9.989010156935013e-29,2.2608349791747598e-21,8.567779227642062e-53,5.222446931195624e-39,1.0583122667374403e-40,7.55213923087682e-40,3.500113369855533e-14,3.755270065214209e-50,3.135747773693915e-33,5.0137994340096126e-48,3.3963049491931965e-57,9.149331786985556e-42,5.973053234822469e-37,1.7481680909765368e-27,2.746802028817944e-50,8.641756352047282e-53,2.7897533614445317e-58,1.092132286394084e-79,4.844981219975595e-69,6.80971255520149e-26,1.0236870831137642e-62,6.064078763086039e-49,8.231126189004935e-61,3.76,0.0,0.6343824090002202,0.9999592851136657,1.2521382631100993e-18,3.225387178516528e-50,4.619857174375756e-07,3.313549058542561e-07,1.2861525788236271e-07,2.0154747797205466e-09,4.0714413830101734e-05,8.746074299254853e-16,1.113848755660661e-25,3.830505757635495e-16,6.598331618669327e-21,8.356309869759303e-14,1.9175855048061517e-36,1.0100153859155364e-36,2.606707422358656e-18,1.5912784791176647e-36,1.743883294771889e-23,6.338290424131817e-42,7.845796006494973e-37,9.5046686213854e-39,8.002246663932122e-37,3.616460956897554e-36,2.470784833193748e-43,3.6287251120047723e-42,3.227102121731251e-37,1.047991076481472e-19,3.500113662474287e-14,1.1949604253525836e-23,3.609765522888918e-10,8.399523369693087e-11,2.746722344958968e-11,6.55399595999128e-14
1.1460458739410709e-07,0.5032731506433162,2.7698587563526214e-15,2.412680059892907e-17,2.5036721444339734e-17,1.415276962042818e-16,0.0,0.0,5.007993641673454e-10,9.495353071630559e-15,2.835747517661276e-18,1.2627728095736742e-28,2.6632342414445343e-21,1.160373817530691e-52,6.776638373348258e-39,1.3978935228639453e-40,1.028755683548464e-39,3.9333113187932835e-14,5.782176326815331e-50,3.8678188488428874e-33,7.329121118653422e-48,5.185466888535063e-57,1.2004107376170083e-41,7.81322826996593e-37,2.0537643530331954e-27,4.045644143208441e-50,1.2046183934046037e-52,4.393381101829718e-58,2.091248476777591e-79,7.863401225589371e-69,7.90206666559845e-26,1.7053341572089004e-62,8.818234638537011e-49,1.4020407248377e-60,3.76,0.0,0.6343823812179309,0.9999592850852765,1.560502707399563e-18,4.939553411129015e-50,4.897396126089639e-07,3.5138176954371423e-07,1.3634227967091942e-07,2.0154747224245534e-09,4.071441382894859e-05,9.834528076382693e-16,1.3271520085050739e-25,3.830511013663303e-16,6.998825932100454e-21,9.396306093116398e-14,2.5774292658466973e-36,1.2924316595250698e-36,2.9311358922095578e-18,2.1595935944935266e-36,1.8496543380080182e-23,8.53056690725279e-42,1.016330436821223e-36,1.2547141893991867e-38,1.0579988970497355e-36,4.8987241632076004e-36,3.3227658739591243e-43,4.880209275913649e-42,4.611568690038701e-37,1.1111614230116774e-19,3.9333116673845366e-14,1.3788520643529903e-23,3.8249446008373085e-10,8.77420725242543e-11,3.0584903333071065e-11,7.753259586883586e-14
1.2109931393059104e-07,0.5032731532326371,3.0624240506317406e-15,2.787615995154822e-17,2.922894825607414e-17,1.651016175133708e-16,0.0,0.0,5.29179294745718e-10,1.0602018316284656e-14,3.3482904658272032e-18,1.575787975247665e-28,3.1073820262001712e-21,1.5464091263696805e-52,8.66264482565043e-39,1.8181450786982774e-40,1.3772749482380723e-39,4.391776214304159e-14,8.6870944900506e-50,4.7115874432521994e-33,1.0484776969310415e-47,7.724754998276284e-57,1.549617998771029e-41,1.006235917875726e-36,2.3899235903481027e-27,5.828180215598896e-50,1.6472257839142953e-52,6.7475231984732e-58,3.8649151698679904e-79,1.2421661171695189e-68,9.087547768924471e-26,2.758078001088092e-62,1.2545073409434274e-48,2.3169311876259345e-60,3.76,0.0,0.6343823534356412,0.9999592850568865,1.9220160064745186e-18,7.387133781431919e-50,5.17493506571284e-07,3.7140863204417576e-07,1.4406930087886108e-07,2.015474655080302e-09,4.071441382778498e-05,1.098683362949004e-15,1.5659885353042345e-25,3.830516249720421e-16,7.399320217623933e-21,1.0497312350477208e-13,3.405015414194501e-36,1.6306224561427824e-36,3.274597478770993e-18,2.880042732167506e-36,1.955425780229501e-23,1.1282909720695035e-41,1.2974292786546887e-36,1.6296451551103448e-38,1.376037675355285e-36,6.524366025574615e-36,4.391766953097831e-43,6.450529830695943e-42,6.4552603151425976e-37,1.174331764136283e-19,4.391776625585802e-14,1.5812147430423427e-23,4.039930369322972e-10,9.137075286221141e-11,3.3840134682989884e-11,9.084243434617375e-14
1.3408876700355892e-07,0.5032731584112786,3.687513883004067e-15,3.642170537159579e-17,3.893215575213594e-17,2.1961754934506143e-16,0.0,0.0,5.859389202208115e-10,1.2998287020651615e-14,4.551548324596858e-18,2.372593643967577e-28,4.126544377943348e-21,2.6344684491360928e-52,1.3614993899273926e-38,2.9542063602678776e-40,2.3598436669254866e-39,5.3845068348826584e-14,1.84231257853093e-49,6.769335709318167e-33,2.029988724781007e-47,1.6103065408191702e-56,2.4763767930984546e-41,1.602994941800444e-36,3.1574364562013775e-27,1.1429195240046613e-49,2.9307197637177736e-52,1.4942341217483094e-57,1.22184081985204e-78,2.8982502774825403e-68,1.1743294703146476e-25,6.699827303762201e-62,2.3999196364446567e-48,5.878670027429423e-60,3.76,0.0,0.6343822978710613,0.999959285000105,2.8273337349850454e-18,1.555430506109394e-49,5.730012908687327e-07,4.114623534350444e-07,1.5952334155274444e-07,2.0154745334665423e-09,4.0714413825459154e-05,1.348300005025573e-15,2.125939471932853e-25,3.8305267478189543e-16,8.200308704026347e-21,1.2882353692497028e-13,5.683322961167413e-36,2.5026142337490676e-36,4.0186199947604334e-18,4.8959465141743424e-36,2.1669699009092354e-23,1.8870132070587625e-41,2.0358503333551667e-36,2.636255512029999e-38,2.2312751468342808e-36,1.1076821674266776e-35,7.336272837117434e-43,1.0776089109382925e-41,1.1994376215606314e-36,1.3006724301879637e-19,5.384507393221686e-14,2.0465463074509226e-23,4.4693205140478047e-10,9.828926193846873e-11,4.074777478036862e-11,1.2163642417724706e-13
1.470782200765268e-07,0.5032731635899198,4.36477907936967e-15,4.643612537168605e-17,5.0521166702968775e-17,2.846675000618817e-16,0.0,0.0,6.426982317320497e-10,1.5638467950289023e-14,6.013346832365245e-18,3.439200268971975e-28,5.328861558751979e-21,4.282031107457608e-52,2.0478801253764966e-38,4.585559008490803e-40,3.842419363538376e-39,6.478305211263776e-14,3.635209722785358e-49,9.379814485028654e-33,3.6896517936398636e-47,3.123767311209496e-56,3.7758442639421764e-41,2.440575830911258e-36,4.0571582816517614e-27,2.1012069950799734e-49,4.9292965059330795e-52,3.072113031140517e-57,3.457519202384814e-78,6.2421628570658e-68,1.4786794476032977e-25,1.4908358887245065e-61,4.3071992265456744e-48,1.363083913365315e-59,3.76,0.0,0.6343822423064798,0.9999592849433213,4.016369563308835e-18,3.0537898149605682e-49,6.285090703299468e-07,4.5151606995797594e-07,1.7497737990376567e-07,2.0154744840130175e-09,4.071441382313457e-05,1.6234573534730229e-15,2.8050208374751788e-25,3.830537389330554e-16,9.00129707637361e-21,1.5511431346361604e-13,9.021959755867335e-36,3.686775587423398e-36,4.838774955857174e-18,7.910503105309654e-36,2.3785157383874813e-23,3.000454495986195e-41,3.061429115670635e-36,4.0690918276573565e-38,3.4507978786715204e-36,1.7896604762981453e-35,1.1653681517540847e-42,1.711878985149041e-41,2.098696227048792e-36,1.4270130746339456e-19,6.478305948100554e-14,2.602223226549819e-23,4.897933244702212e-10,1.0478070448321764e-10,4.816047237308942e-11,1.5835158234314655e-13
1.6006767314949468e-07,0.5032731687685603,5.092924090749753e-15,5.800143973145965e-17,6.41450526775444e-17,3.6108481634723693e-16,0.0,0.0,6.994572296062113e-10,1.852255463278963e-14,7.758860287639417e-18,4.830597405423991e-28,6.723843132098317e-21,6.693756709606045e-52,2.9699648322232573e-38,6.8510281533271215e-40,5.996584911065105e-39,7.67317132311977e-14,6.753412156775265e-49,1.2614524702119937e-32,6.362555997567802e-47,5.706627889611425e-56,5.538720132008058e-41,3.5793070384159925e-36,5.094742208731532e-27,3.661223439853358e-49,7.912677493995587e-52,5.933559806175607e-57,8.91270855396427e-78,1.2569474877694236e-67,1.8226759730328218e-25,3.0844507989764537e-61,7.331692339436203e-48,2.930121462813583e-59,3.76,0.0,0.6343821867418968,0.9999592848865354,5.541443863675068e-18,5.65405836284455e-49,6.840168449549522e-07,4.915697816820093e-07,1.9043141593217327e-07,2.0154744374328894e-09,4.071441382081081e-05,1.924155405571862e-15,3.6144932031090834e-25,3.830548036551506e-16,9.80228533617379e-21,1.8384542762280896e-13,1.3740320094502587e-35,5.2506701563468984e-36,5.7350623476072165e-18,1.225515951127623e-35,2.5900633794010525e-23,4.575916536766929e-41,4.444391680807042e-36,6.042637539447011e-38,5.133043196123279e-36,2.774837624159752e-35,1.7758248183357173e-42,2.608736424794704e-41,3.4937428642204624e-36,1.5533536974767155e-19,7.673172272940562e-14,3.26102722431013e-23,5.325766173720786e-10,1.1087305501793157e-10,5.605049263485842e-11,2.0139375857642193e-13
1.7305712622246256e-07,0.5032731739472007,5.8706855304220745e-15,7.119343874306611e-17,7.994842001947614e-17,4.496821510955004e-16,0.0,0.0,7.562159141619937e-10,2.165054059727044e-14,9.813263650221898e-18,6.606882416254883e-28,8.320074758734072e-21,1.0125287719109432e-51,4.17679964662765e-38,9.909779825762328e-40,9.02940618024293e-39,8.969105150123741e-14,1.1926851544537077e-48,1.6545418696238092e-32,1.0496768279677131e-46,9.912528012629273e-56,7.865737356266116e-41,5.08701043774315e-36,6.2751481255562225e-27,6.098490854128828e-49,1.2212040678463818e-51,1.0872829032341432e-56,2.1292948122269273e-77,2.3923835978281266e-67,2.2071147034720494e-25,6.007580152509224e-61,1.193778789777583e-47,5.914028114585579e-59,3.76,0.0,0.6343821311773117,0.9999592848297473,7.45879532635814e-18,9.964234708615641e-49,7.395246147437737e-07,5.316234886406577e-07,2.0588544963808824e-07,2.0154743600923645e-09,4.071441381848613e-05,2.2503941586122192e-15,4.565558757385761e-25,3.830558622636532e-16,1.0603273484157061e-20,2.150168539058466e-13,2.021055737643185e-35,7.268688879697235e-36,6.7074821557200875e-18,1.8327456806193817e-35,2.8016129144339284e-23,6.738499479862943e-41,6.263939236967703e-36,8.687857322701123e-38,7.390719351153786e-36,4.155437582334978e-35,2.6132771528616055e-42,3.83912805676968e-41,5.5777994412718606e-36,1.679694298719335e-19,8.969106350460715e-14,4.0373750386066407e-23,5.752817215478067e-10,1.1659245502947336e-10,6.439190356606529e-11,2.5114663053325756e-13
1.8604657929543043e-07,0.5032731791258404,6.696831354937009e-15,8.608199441463475e-17,9.80713933874196e-17,5.51251990360208e-16,0.0,0.0,8.129742857102188e-10,2.502241937433754e-14,1.220173244857757e-17,8.833260939621875e-28,1.0125310837633215e-20,1.4890727718733245e-51,5.721768350930408e-38,1.3941709966744313e-39,1.3186694155525827e-38,1.0366106671949173e-13,2.0176231974587265e-48,2.124475645671253e-32,1.667688923718446e-46,1.649677629252255e-55,1.0867560624424552e-40,7.039147077753937e-36,7.602731443751567e-27,9.776795839259605e-49,1.8225882790527013e-51,1.9051298487644662e-56,4.774085811008458e-77,4.3413001566774406e-67,2.6327394148435e-25,1.1118507511819484e-60,1.871792845963658e-47,1.1318937595726348e-58,3.76,0.0,0.6343820756127241,0.9999592847729571,9.828458761048511e-18,1.683790607415162e-48,7.950323796964369e-07,5.716771908114428e-07,2.2133948102143032e-07,2.0154742745509724e-09,4.071441381616131e-05,2.602173609899382e-15,5.669361616296132e-25,3.8305691924214283e-16,1.140426151983214e-20,2.4862856681775077e-13,2.8860034128982373e-35,9.822096627364997e-36,7.756034366090769e-18,2.659701803239914e-35,3.0131644371452124e-23,9.631933060015117e-41,8.60857428628537e-36,1.2152965676489366e-37,1.0351479628811851e-35,6.040980831204592e-35,3.7331783903265394e-42,5.484543248252564e-41,8.593693603414391e-36,1.8060348783595857e-19,1.0366108163380427e-13,4.94743222482376e-23,6.179084565520929e-10,1.2196333655322674e-10,7.316045448759198e-11,3.079731863044489e-13
1.990360323683983e-07,0.5032731843044796,7.57016009209965e-15,1.0273134778949156e-16,1.186496100577126e-16,6.665671500837931e-16,0.0,0.0,8.697323445540285e-10,2.863818449605289e-14,1.494944270015485e-17,1.1580047322309399e-27,1.2146554201027366e-20,2.1370292098142978e-51,7.662438403461563e-38,1.914766798241543e-39,1.8756112437631198e-38,1.1864175868269286e-13,3.2889866435684436e-48,2.678501952407185e-32,2.564925435461114e-46,2.646270186789683e-55,1.466468972919954e-40,9.518955701836851e-36,9.081316729765884e-27,1.516599875449593e-48,2.6425312137073442e-51,3.2116696397690404e-56,1.0137046337470752e-76,7.561139965052273e-67,3.1002563652684083e-25,1.9692865171136038e-60,2.841213848889196e-47,2.0697978778524818e-58,3.76,0.0,0.6343820200481337,0.9999592847161647,1.2714146125407811e-17,2.744185485633721e-48,8.50540139812967e-07,6.117308881759754e-07,2.367935100821339e-07,2.0154741992635664e-09,4.071441381383647e-05,2.9794937567375387e-15,6.936988122337763e-25,3.830579782584189e-16,1.2205249442799048e-20,2.8468054086369625e-13,4.0173425989316543e-35,1.2999076575371554e-35,8.880718964755589e-18,3.761130687206308e-35,3.2247180443251635e-23,1.341929027103137e-40,1.1576415633391712e-35,1.6604168699690571e-37,1.415857292747125e-35,8.559776937360119e-35,5.198429078026617e-42,7.637416590202915e-41,1.2840807034551149e-35,1.9323754363971654e-19,1.1864177694418875e-13,6.009218293355074e-23,6.604566681947345e-10,1.2700853299140284e-10,8.233346708480211e-11,3.7221705383579283e-13
2.120254854413662e-07,0.5032731894831187,8.489500158199239e-15,1.2120035857163496e-16,1.4181422204373085e-16,7.963812154042278e-16,0.0,0.0,9.264900909890532e-10,3.2497829495904944e-14,1.8081570846076854e-17,1.492266499892987e-27,1.4390121433422628e-20,3.001785902022107e-51,1.0060417007996465e-37,2.574955898497229e-39,2.606994976642923e-38,1.3463312718756964e-13,5.190399053550875e-48,3.323885577767559e-32,3.834670391134089e-46,4.110822114039099e-55,1.9387374228147506e-40,1.2617577854145254e-35,1.0714256310518043e-26,2.2859899353131896e-48,3.735854912749408e-51,5.233405407637271e-56,2.049286479465297e-76,1.2702281685063917e-66,3.610343555352619e-25,3.35615133343736e-60,4.192656151204299e-47,3.6357163167260436e-58,3.76,0.0,0.6343819644835402,0.9999592846593702,1.6183138627958202e-17,4.3327987899790586e-48,9.060478950933895e-07,6.517845807382532e-07,2.5224753682021383e-07,2.015474130218283e-09,4.071441381151152e-05,3.3823545964248226e-15,8.379467114243501e-25,3.830590385151456e-16,1.3006237253144854e-20,3.2317275054853383e-13,5.469444912702505e-35,1.6894769821570406e-35,1.0081535937881318e-17,5.200080803888958e-35,3.436273835629783e-23,1.8283573261379782e-40,1.5275483588459892e-35,2.2226335576221988e-37,1.8971432687842934e-35,1.186027712414884e-34,7.079601985061345e-42,1.0401458498485544e-40,1.868159580395223e-35,2.0587159728321822e-19,1.3463314926294906e-13,7.242697640778152e-23,7.029262269616513e-10,1.317493730873111e-10,9.188974301241145e-11,4.4420362830923604e-13
2.2501493851433407e-07,0.5032731946617569,9.453708995671e-15,1.4154281586283726e-16,1.676919059013588e-16,9.414290954988058e-16,0.0,0.0,9.832475253036317e-10,3.6601347908771625e-14,2.1623293673433696e-17,1.8941646967892317e-27,1.6861720587507322e-20,4.1370664314522883e-51,1.2981168567895874e-37,3.399039297007565e-39,3.550863868644047e-38,1.5163517203085048e-13,7.961713377152397e-48,4.067902182284179e-32,5.592240479458134e-46,6.209071620891661e-55,2.517547187974586e-40,1.6434215840848486e-35,1.2504498510148422e-26,3.360099378533593e-48,5.165630689854978e-51,8.277959915026408e-56,3.974238032677894e-76,2.0678299595669276e-66,4.163660398128048e-25,5.530860688597296e-60,6.035798239899041e-47,6.16757962133578e-58,3.76,0.0,0.6343819089189433,0.9999592846025734,2.0306147865086396e-17,6.653613789802098e-48,9.615556455377297e-07,6.918382685089943e-07,2.677015612357091e-07,2.015474056658489e-09,4.071441380918651e-05,3.810756126257555e-15,1.0007770273170148e-24,3.830600978745026e-16,1.3807224951102796e-20,3.641051703772023e-13,7.302792357662421e-35,2.1611325849597046e-35,1.1358485271782583e-17,7.048566162306725e-35,3.6478319130493124e-23,2.442841311297367e-40,1.9824067420863607e-35,2.9223863705709935e-37,2.496643565946057e-35,1.611281702209221e-34,9.455210739698214e-42,1.3892050090956148e-40,2.655020224277402e-35,2.1850564876649e-19,1.5163519841727343e-13,8.669892439098021e-23,7.453170260865591e-10,1.3620579569679148e-10,1.0180945105157712e-10,5.24241449051042e-13
2.3800439158730195e-07,0.503273199840395,1.046167237042282e-14,1.6380768590537472e-16,1.9640487921873208e-16,1.1024274756969005e-15,0.0,0.0,1.0400046477789855e-09,4.094873327089003e-14,2.5599788257487926e-17,2.3722636176313034e-27,1.9566508984598523e-20,5.605719370667462e-51,1.6493864050988727e-37,4.413423762822543e-39,4.750367375063835e-38,1.6964789300926515e-13,1.190999797553866e-47,4.9178349419910446e-32,7.978054569954197e-46,9.148742015349704e-55,3.217839401191691e-40,2.1076271276138253e-35,1.4454636676923432e-26,4.8303504066806375e-48,7.003594964468617e-51,1.2753743674077683e-55,7.430698848266469e-76,3.274120099301428e-66,4.76085337168754e-25,8.848799010326774e-60,8.501540369372736e-47,1.0146331625856709e-57,3.76,0.0,0.6343818533543424,0.9999592845457745,2.515719962966242e-17,9.96962202848317e-48,1.0170633911460122e-06,7.318919514868808e-07,2.8315558332861556e-07,2.0154739799066008e-09,4.07144138068614e-05,4.26469834353532e-15,1.1832812411567566e-24,3.8306115659931253e-16,1.4608212536644543e-20,4.0747777485521843e-13,9.584132003327079e-35,2.7257944192375416e-35,1.2711566952940393e-17,9.388118097374896e-35,3.859392380613773e-23,3.207859437664147e-40,2.5351033595362246e-35,3.782140436162001e-37,3.233753834118092e-35,2.1511079193147353e-34,1.241191120635752e-41,1.823653919564208e-40,3.6959925666973377e-35,2.3113969808955853e-19,1.6964792423435203e-13,1.0314972099038818e-22,7.876289800574392e-10,1.4039643868888744e-10,1.1207403970291825e-10,6.126232661064232e-13
2.6398329773323773e-07,0.5032732101976696,1.2604543506203831e-14,2.1427774549339026e-16,2.6280343287897117e-16,1.4750538720332267e-15,0.0,0.0,1.153517958302301e-09,5.037507899445858e-14,3.49578021598959e-17,3.593875996924557e-27,2.5693806892030452e-20,9.845030279174934e-51,2.558945524211242e-37,7.129158740238323e-39,8.116053817058173e-38,2.0870536255841438e-13,2.497860205499657e-47,6.964609982552989e-32,1.534157242892909e-45,1.8633586104182952e-54,5.0473419653205624e-40,3.330802735412601e-35,1.8843421804341092e-26,9.426288059194676e-48,1.2236393539119103e-50,2.8284284258064777e-55,2.371731431364757e-75,7.642529111458876e-66,6.089404738672424e-25,2.098379500919e-59,1.5943789620214607e-46,2.5381814605244842e-57,3.76,0.0,0.6343817422251288,0.9999592844321702,3.735543423012022e-17,2.1007389097935072e-47,1.1280788678545084e-06,8.119993030624247e-07,3.140636205466584e-07,2.015473818498489e-09,4.0714413802210884e-05,5.2492048296233356e-15,1.611649019954454e-24,3.830632724775817e-16,1.6210187370442368e-20,5.015434357825805e-13,1.5789859124949732e-34,4.1813652958603984e-35,1.564612730374312e-17,1.5917300564335042e-34,4.2825209105710414e-23,5.290245535344504e-40,3.991025716572004e-35,6.082061664962327e-37,5.207546779099101e-35,3.664474784784035e-34,2.0456908179373599e-41,3.0057884526621893e-40,6.789714416208226e-35,2.5640779025500877e-19,2.0870540516553143e-13,1.4366673216557009e-22,8.720161090963853e-10,1.480488886206317e-10,1.3356960284930578e-10,8.155164171536524e-13
