Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42)
7.344377439931245e-08,0.734876636735987,2.339672004281778e-08,4.685947800837463e-10,1.886298977011223e-09,4.602836922937072e-09,0.0,0.0,1.6644486219564347e-07,4.5012741328214734e-11,8.225191445245466e-12,4.462766670610822e-12,7.582600955101213e-13,1.3338531227362192e-25,5.182834699275264e-18,3.481835048950664e-11,5.966933512099074e-11,6.919138424025598e-10,1.0000111112123872e-25,4.847260227469761e-19,2.770932267223253e-22,9.443995044012311e-22,8.346422044651384e-12,1.0750605088382859e-20,5.792519355155319e-16,2.899127159059255e-25,2.1316370749053443e-28,4.637852825553547e-21,1.7672350758926834e-22,2.493312049181132e-23,8.45721164437203e-18,6.080025416928688e-26,7.265480736135421e-27,2.9345546253825386e-25,3.76,0.0,0.9804186097051848,0.9993703821711756,2.5902738473098284e-10,8.084125366179555e-13,0.0011580192797067156,0.0009219297347572628,0.00023107229851986898,4.965488343523454e-06,0.0006294472122386981,2.1771469153340913e-08,9.18250254677432e-15,1.2663200007226746e-10,7.545108172928883e-17,4.1412721959014255e-09,1.7113211939983267e-21,2.3819329004075535e-21,4.545866866191702e-12,1.92218656571262e-21,2.811173759486717e-15,2.150798559954401e-27,3.932095725369876e-21,1.4175904765333476e-23,5.374456772224164e-22,2.7400054217295576e-21,1.224718086885998e-28,1.2979128138615228e-27,7.366021280815154e-23,1.4240727272950865e-14,6.900744304984398e-10,4.1370184619898695e-13,1.0219764406434365e-07,1.0231546776530932e-08,4.887457965864309e-08,8.344644242600222e-10,2.112018727395549e-08,3.124750771483295e-09,2.5135782415863735e-09,1.8051842824649012e-11,1.8175297230213566e-10,3.056418734295269e-11,4.429699678367682e-09,2.7356099207605984e-14,8.074134120893958e-07,3.505741656305732e-12,2.2961524751066485e-09,3.977264079559011e-18,5.087719824162494e-14,8.000788545191483e-19,1.4718597559888358e-11,1.5407279218832442e-10,1.1736416373373996e-13,5.6258609101896644e-11,1.1888970806768742e-19,1.417997283853068e-15,4.708519536165373e-12,8.022067047079412e-07,2.1964869918920968e-15,1.066884870149462e-11,4.4878546691592946e-11
7.567570779455237e-08,0.734881140826508,2.462737425441221e-08,5.044174910725095e-10,2.0132789592069185e-09,4.998210856894173e-09,0.0,0.0,1.715185488880801e-07,4.778487843257117e-11,8.89238073113525e-12,4.753624122443917e-12,8.248935494873327e-13,1.5311874840021319e-25,5.596406147256186e-18,3.576519050687255e-11,6.44658152473914e-11,7.346340891537508e-10,1.117700266438071e-25,5.43089095597851e-19,3.056019875502988e-22,1.025019412458386e-21,8.371841278877268e-12,1.2781154259687521e-20,6.341574118024709e-16,3.3296494792817925e-25,2.548363918033192e-28,5.319182075833124e-21,2.129875943026007e-22,2.992490640932859e-23,9.241022546653509e-18,7.18155181390333e-26,8.727887551112077e-27,3.5621670811149757e-25,3.76,0.0,0.9803834089857001,0.9993703768306308,2.8465416929392407e-10,9.013892909537949e-13,0.0011931903997837565,0.0009500740492865352,0.00023809615952209782,4.9653408523799604e-06,0.0006294472087115375,2.3121270479639896e-08,1.0007711962064392e-14,1.2664242400097604e-10,7.776547004806803e-17,4.397531557542754e-09,2.0105115268700007e-21,2.7334928173690403e-21,4.845283142007349e-12,2.256256368860548e-21,2.938027702722032e-15,2.528451322144894e-27,4.553168937120387e-21,1.6447831708597754e-23,6.238772597249669e-22,3.1766320835727904e-21,1.4395910951002894e-28,1.5257101564722264e-27,8.924392006042881e-23,1.4675176457986727e-14,7.326775482770968e-10,4.547815832243257e-13,1.0473447530181426e-07,1.0383709560379929e-08,5.1252468582687164e-08,9.023257891286587e-10,2.2253831009682643e-08,3.273744253728752e-09,2.6090092885553702e-09,1.8682731016331602e-11,1.8642938461523846e-10,3.234716551741394e-11,4.680110237977156e-09,2.9544820432330167e-14,8.320028258130612e-07,3.684986139111124e-12,2.4376191991152235e-09,4.589977202733872e-18,5.436149974659819e-14,8.512979430247192e-19,1.510093218959794e-11,1.6271171356286035e-10,1.3064355453196724e-13,5.641469080114893e-11,1.2621585167126355e-19,1.5042534903483256e-15,5.012609819688441e-12,8.264989563965568e-07,2.3448494969070495e-15,1.0830283336585953e-11,4.6284948494317e-11
7.790764118979228e-08,0.7348856447671995,2.588106071661545e-08,5.41684241425477e-10,2.1448501139083725e-09,5.414024355332158e-09,0.0,0.0,1.7659317547485329e-07,5.0639525238615275e-11,9.592217155694326e-12,5.052432643636946e-12,8.949505354748242e-13,1.752330797177242e-25,6.034463086018229e-18,3.6695303394795253e-11,6.94770077840901e-11,7.786327910994441e-10,1.2451130263614975e-25,6.063698468990851e-19,3.358743850287014e-22,1.1087609889003223e-21,8.396600872452568e-12,1.511715320088803e-20,6.92122498511873e-16,3.807502098035131e-25,3.0324947405967643e-28,6.0732852010652025e-21,2.552083409498242e-22,3.5708845412375006e-23,1.0070317844241559e-17,8.436604468087379e-26,1.0426581696275738e-26,4.29783716938253e-25,3.76,0.0,0.9803482094747771,0.9993703714800225,3.1197892896941183e-10,1.0017099920077744e-12,0.0012283602978057403,0.0009782172600555747,0.0002451198149568423,4.965193366118313e-06,0.000629447205178052,2.4511659967205752e-08,1.0878514884868459e-14,1.2665284751169513e-10,8.007973920433499e-17,4.6614766540269635e-09,2.3506272950199505e-21,3.124445081341003e-21,5.155287215111735e-12,2.6356250135341135e-21,3.0672961265957282e-15,2.9579797685595828e-27,5.249342061174587e-21,1.8998530780925757e-23,7.209505118679798e-22,3.6665902226046414e-21,1.683956669746731e-28,1.784785114125054e-27,1.075061457724362e-22,1.5109607597488528e-14,7.765561942118192e-10,4.987131769775977e-13,1.0724942514709625e-07,1.0537066715980637e-08,5.3671860976654115e-08,9.734351389938632e-10,2.3412480749169774e-08,3.4242383923336657e-09,2.704797763028122e-09,1.9321791371029606e-11,1.9105874239864684e-10,3.4172391087611126e-11,4.936653943986832e-09,3.1864768267072554e-14,8.565945853030937e-07,3.8674850313545954e-12,2.5833016996856963e-09,5.276833207524628e-18,5.794942431452134e-14,9.039105759011332e-19,1.5479838445245437e-11,1.7151931536199661e-10,1.4509977377715864e-13,5.656976286035717e-11,1.337311891284807e-19,1.5927149182596264e-15,5.327256142457248e-12,8.507861155482173e-07,2.4985368964072304e-15,1.0992716829155131e-11,4.769458922523365e-11
8.01395745850322e-08,0.7348901485580567,2.715731126920212e-08,5.803963555507582e-10,2.2810415405502336e-09,5.850651385863936e-09,0.0,0.0,1.816687465425763e-07,5.3576654820215705e-11,1.0325387633388349e-11,5.359068337817816e-12,9.684784349530043e-13,1.9993779308878678e-25,6.497469324709262e-18,3.760894483720822e-11,7.470463966550576e-11,8.239098394584156e-10,1.3827476949606045e-25,6.748107211946286e-19,3.679433192066081e-22,1.1955465781379283e-21,8.42075211248818e-12,1.7793382057323332e-20,7.531916844511646e-16,4.336172964957142e-25,3.5926061676613566e-28,6.905072293933439e-21,3.041305999565925e-22,4.237886614601866e-23,1.0946117605564402e-17,9.860361476577044e-26,1.2390706012418994e-26,5.155858103786505e-25,3.76,0.0,0.9803130111718427,0.9993703661193011,3.410621178904334e-10,1.1096970886144344e-12,0.001263528973815873,0.0010063593671304797,0.0002521432649052925,4.9650458847558015e-06,0.0006294472016382097,2.5942636343208528e-08,1.1795879839138136e-14,1.2666327060501667e-10,8.239388920708719e-17,4.933106764849051e-09,2.735799134142518e-21,3.557901773982373e-21,5.475971480067893e-12,3.0648024780421243e-21,3.1989803944803612e-15,3.444641181774534e-27,6.027061624182916e-21,2.185228920089356e-23,8.295957281848568e-22,4.2145101450203184e-21,1.960801396050171e-28,2.0783061433942223e-27,1.288072705979968e-22,1.554402069709619e-14,8.217103248248825e-10,5.456239490568582e-13,1.0974329519076167e-07,1.0691697455562915e-08,5.613252796721269e-08,1.0478482413546233e-09,2.459599221530878e-08,3.576153307770307e-09,2.8009231637826302e-09,1.9969422909791595e-11,1.9564212743186014e-10,3.603927555750475e-11,5.199298226435511e-09,3.4321732516240096e-14,8.811886556203573e-07,4.05321740001314e-12,2.733198881482956e-09,6.0444090915785076e-18,6.16395386723262e-14,9.57897378753114e-19,1.5855440213376075e-11,1.8049054657904797e-10,1.6080693994884467e-13,5.67238897422587e-11,1.4143308775876002e-19,1.6833533186262798e-15,5.6526150383474835e-12,8.75068183304619e-07,2.6576234635116586e-15,1.1156282023080098e-11,4.910753664507529e-11
8.237150798027212e-08,0.7348946521990755,2.8455668813855712e-08,6.205542250609902e-10,2.421881051410858e-09,6.308458269370978e-09,0.0,0.0,1.867452666970663e-07,5.65962403393643e-11,1.1092582069630978e-11,5.673409260140963e-12,1.0455223439058423e-12,2.274517125084295e-25,6.985850018630533e-18,3.850637444311626e-11,8.015032972362917e-11,8.704651264051573e-10,1.531115341805329e-25,7.486575177218927e-19,4.0183986409597396e-22,1.2852947969451608e-21,8.44433759486639e-12,2.084735777643532e-20,8.174069623304454e-16,4.919289154187379e-25,4.238049931149575e-28,7.819584357101548e-21,3.605639846799919e-22,5.0036307600813637e-23,1.1869413274759988e-17,1.1468886081695978e-25,1.4651899682255707e-26,6.151859636358465e-25,3.76,0.0,0.9802778140763316,0.9993703607484173,3.719645650023063e-10,1.2256754982862438e-12,0.0012986964278573466,0.0010345003705753914,0.00025916650944455226,4.964898408328578e-06,0.0006294471980919794,2.7414198334907546e-08,1.2760757795250753e-14,1.2667369328210922e-10,8.47079200651585e-17,5.2124211658940505e-09,3.1704343160769724e-21,4.037125788340426e-21,5.807428349326712e-12,3.548593633966182e-21,3.333081868803007e-15,3.994046331083079e-27,6.893111406687282e-21,2.5034684395572444e-23,9.507927955526378e-22,4.8252673328989246e-21,2.2733125157033547e-28,2.409654650534206e-27,1.535434670616013e-22,1.597841576219451e-14,8.681398965247162e-10,5.956447649818787e-13,1.1221686517466152e-07,1.08476667183502e-08,5.8634259315550445e-08,1.1256205577435281e-09,2.5804229612449966e-08,3.72941372967416e-09,2.897366346644817e-09,2.0626026279586334e-11,2.0018061973614802e-10,3.794724302974724e-11,5.468012176057234e-09,3.692164881719906e-14,9.05785003599141e-07,4.24216412067855e-12,2.8873096500726115e-09,6.899652274355572e-18,6.543042821917891e-14,1.013239294138432e-18,1.6227858032660984e-11,1.896204807956559e-10,1.7784160189130123e-13,5.687712991059428e-11,1.4931896257043649e-19,1.7761409548758541e-15,5.988850800831886e-12,8.993451608068681e-07,2.822187463069225e-15,1.132108891618944e-11,5.052385916745372e-11
8.460344137551204e-08,0.7348991556902515,2.9775686950683423e-08,6.621573581568075e-10,2.5673951828808067e-09,6.787803859954049e-09,0.0,0.0,1.918227405565744e-07,5.96982550463913e-11,1.1894493364090357e-11,5.9953354440737735e-12,1.1261251440695427e-12,2.580027349061778e-25,7.499992682208339e-18,3.938785400904883e-11,8.581559483012276e-11,9.18298545077533e-10,1.6907399707455513e-25,8.281592633535054e-19,4.375933029873733e-22,1.3779210441423982e-21,8.467392905654498e-12,2.4319454217397462e-20,8.848079503609383e-16,5.56061815416941e-25,4.9789903009028e-28,8.821989398787898e-21,4.253860281239851e-22,5.879019580471055e-23,1.2841167887681712e-17,1.327913878321746e-25,1.724441444510178e-26,7.302880999351169e-25,3.76,0.0,0.9802426181876859,0.9993703553673233,4.047474572530507e-10,1.3499724495320841e-12,0.0013338626599733424,0.0010626402704526606,0.0002661895486478979,4.9647509368291065e-06,0.0006294471945393311,2.8926344669648063e-08,1.3774082487126757e-14,1.2668411554279933e-10,8.702183178723439e-17,5.499419129627016e-09,3.659226271308526e-21,4.56553392949179e-21,6.1497502533699684e-12,4.0921078499274164e-21,3.4696019104600904e-15,4.6121716869312616e-27,7.854619042738056e-21,2.857260969017016e-23,1.0855721845256155e-21,5.5039872642653415e-21,2.6248848547887182e-28,2.782432346525704e-27,1.8214905842726655e-22,1.6412792797929346e-14,9.158448656077787e-10,6.489100844249971e-13,1.1467089347333435e-07,1.1005027421275246e-08,6.11768614239257e-08,1.206807267671289e-09,2.7037065093527658e-08,3.883948736086195e-09,2.994109413255192e-09,2.1292003441936398e-11,2.0467529762953718e-10,3.9895730151565224e-11,5.742766475397166e-09,3.9670599619465473e-14,9.303835977720436e-07,4.434307670526788e-12,3.045632911929914e-09,7.849888679216385e-18,6.932069870345982e-14,1.0699175942812784e-18,1.6597209163813444e-11,1.9890431782320773e-10,1.9628271729936055e-13,5.702953712226542e-11,1.5738627731089253e-19,1.87105061055252e-15,6.336135476292147e-12,9.236170491954884e-07,2.992311153663319e-15,1.148722825035047e-11,5.1943625868558626e-11
8.683537477075196e-08,0.734903659031582,3.1116929650543426e-08,7.052044269220515e-10,2.7176092073516407e-09,7.2890397195271404e-09,0.0,0.0,1.9690117274607968e-07,6.288267228008652e-11,1.2731817405725676e-11,6.3247289172436995e-12,1.2103275728380172e-12,2.918275408298755e-25,8.04024823683352e-18,4.0253646097207656e-11,9.170185569877266e-11,9.674099895798266e-10,1.8621586951664121e-25,9.135680901420975e-19,4.752311645205413e-22,1.4733379729514154e-21,8.48994801198308e-12,2.8253022932024246e-20,9.554320096958328e-16,6.264069135511883e-25,5.826441065457699e-28,9.917578546755807e-21,4.995453622526451e-22,6.875751564220223e-23,1.3862316363891005e-17,1.5308988331767732e-25,2.0205230568611484e-26,8.627444643996561e-25,3.76,0.0,0.9802074235053547,0.999370349975972,4.394723229320017e-10,1.482917332899938e-12,0.001369027670207029,0.001090779066822925,0.0002732123825850165,4.964603470229498e-06,0.0006294471909802352,3.047907407485809e-08,1.4836770723722544e-14,1.266945373862873e-10,8.933562438185776e-17,5.794099925275461e-09,4.207164124460035e-21,5.146699999660776e-21,6.503029640849548e-12,4.700768586927327e-21,3.6085418782759955e-15,5.3053716520790004e-27,8.919062513405063e-21,3.249429958016983e-23,1.2350159245229143e-21,6.256050150170589e-21,3.0191277611344623e-28,3.2004686121627856e-27,2.150989561737633e-22,1.6847151809222517e-14,9.64825188260499e-10,7.055580080812012e-13,1.1710611757731978e-07,1.1163822384851925e-08,6.376015560093007e-08,1.2914632902292866e-09,2.829437828279241e-08,4.039691506598222e-09,3.0911356115112356e-09,2.1967757379612393e-11,2.0912723777241901e-10,4.188418606151748e-11,6.0235333351774164e-09,4.257481527993874e-14,9.54984408300446e-07,4.629631948799665e-12,3.208167574448415e-09,8.902830579553733e-18,7.330897762189281e-14,1.1279138915711486e-18,1.6963607660456295e-11,2.0833738480706742e-10,2.16211629717689e-13,5.7181161486931217e-11,1.6563254532050674e-19,1.9680555957276065e-15,6.694648851575119e-12,9.478838496104312e-07,3.1680807863005408e-15,1.1654774583345106e-11,5.336690649655226e-11
8.906730816599187e-08,0.7349081622230632,3.247897096222191e-08,7.496933125356566e-10,2.8725471457097805e-09,7.81251028705781e-09,0.0,0.0,2.0198056789262109e-07,6.614946546772888e-11,1.3605253059246753e-11,6.6614737059887e-12,1.2981682918121646e-12,3.291712814838961e-25,8.60693209098978e-18,4.1104012939152564e-11,9.781044235284396e-11,1.0177993549810285e-09,2.0459219191937402e-25,1.0051391174545467e-18,5.147792594713486e-22,1.5714559269638453e-21,8.512028353367095e-12,3.2694514560468393e-20,1.0293143577252485e-15,7.033694196912156e-25,6.792301986013817e-28,1.1111762188702811e-20,5.840649165442353e-22,8.006347752862467e-23,1.493376587001716e-17,1.7577221613702387e-25,2.3574172446800317e-26,1.014563073172929e-24,3.76,0.0,0.9801722300287947,0.9993703445743165,4.762010151673729e-10,1.6248415606200473e-12,0.0014041914586015608,0.001118916759745167,0.00028023501132222407,4.9644560085244304e-06,0.0006294471874146618,3.2072385278045524e-08,1.5949722694844138e-14,1.2670495881246416e-10,9.164929785743285e-17,6.09646281900432e-09,4.819542241120118e-21,5.784357867427874e-21,6.8673589787229535e-12,5.380322983604926e-21,3.749903128501693e-15,6.080390807356615e-27,1.0094276534078863e-20,3.682935458560682e-23,1.4002585628564879e-21,7.087095588771594e-21,3.4598720498963643e-28,3.667827871898105e-27,2.529111779195155e-22,1.7281492800785377e-14,1.015080820561275e-09,7.657303211890948e-13,1.1952325457808664e-07,1.1324085941106529e-08,6.638397658015564e-08,1.3796433033924859e-09,2.9576055853093197e-08,4.196579089160747e-09,3.1884292478306002e-09,2.2653691821207217e-11,2.1353751520407385e-10,4.391207233707996e-11,6.310286435828336e-09,4.564067527195592e-14,9.79587406910482e-07,4.828122124225042e-12,3.374912545948371e-09,1.0066584203823437e-17,7.739391534336353e-14,1.1872101468669246e-18,1.7327164440867758e-11,2.1791513681284378e-10,2.3771204410885323e-13,5.733205012950763e-11,1.7405533019209928e-19,2.067129752102165e-15,7.0645784359221026e-12,9.721455631910853e-07,3.3495865998516408e-15,1.182378885559288e-11,5.47937714806612e-11
9.129924156123179e-08,0.7349126652646939,3.3861394749002656e-08,7.956211485130768e-10,3.032231780432875e-09,8.358553042930239e-09,0.0,0.0,2.070609306215168e-07,6.949860812503947e-11,1.4515502144852442e-11,7.005455830803541e-12,1.3896839540127885e-12,3.7028724491906276e-25,9.200325246249138e-18,4.1939215605293884e-11,1.0414259927514742e-10,1.0694665373092984e-09,2.2425935256502105e-25,1.1031303385488293e-18,5.5626171817135515e-22,1.6721833420636215e-21,8.533655688163054e-12,3.7693600754536566e-20,1.1064881770981966e-15,7.873689588016851e-25,7.889394638804405e-28,1.2410066147174994e-20,6.800451335358655e-22,9.284177870743764e-23,1.605639624669711e-17,2.0103552520453685e-25,2.739402366501176e-26,1.1879152302984321e-24,3.76,0.0,0.9801370377574694,0.9993703391623115,5.149956955912978e-10,1.776078434409013e-12,0.0014393540252000774,0.0011470533492768044,0.0002872574349226685,4.964308551726014e-06,0.0006294471838425824,3.3706277006795285e-08,1.7113822271361442e-14,1.2671537982175442e-10,9.396285222223299e-17,6.406507074083902e-09,5.501969783374161e-21,6.48240452092992e-21,7.242830752385316e-12,6.136851429335246e-21,3.893687014350905e-15,6.944376168611993e-27,1.1388458838390977e-20,4.1608765698681815e-23,1.5824881080331446e-21,8.003027138703111e-21,3.951176955437723e-28,4.188816974398101e-27,2.961494461448622e-22,1.7715815777131574e-14,1.0666117184825307e-09,8.295725338074615e-13,1.2192300165249447e-07,1.1485845269450102e-08,6.904817125662246e-08,1.4714017613148457e-09,3.088199115043971e-08,4.354552179967463e-09,3.285975609561758e-09,2.3350210982819175e-11,2.1790720337075594e-10,4.597886294293366e-11,6.603000873553502e-09,4.887470949519978e-14,1.0041925668338582e-06,5.0297645055703465e-12,3.5458667356848922e-09,1.1349657098979262e-17,8.157418600081788e-14,1.2477886759521998e-18,1.7687987360163574e-11,2.2763315694587887e-10,2.6087000109758515e-13,5.748224757946687e-11,1.8265224626655014e-19,2.1682474570028967e-15,7.44611943760915e-12,9.964021910762852e-07,3.5369228134417183e-15,1.1994320523311709e-11,5.622429193997307e-11
9.353117495647171e-08,0.7349171681564709,3.526379444706741e-08,8.429843621485258e-10,3.1966846692860737e-09,8.927498669135763e-09,0.0,0.0,2.1214226555326112e-07,7.293007385607776e-11,1.5463269414003468e-11,7.356563295943834e-12,1.4849092697989876e-12,4.154365048475314e-25,9.820675420325168e-18,4.2759513351161686e-11,1.1069949026652092e-10,1.1224114335440241e-09,2.452751072328604e-25,1.2078025113599824e-18,5.9970102842212005e-22,1.7754271172973927e-21,8.554848776690934e-12,4.330329652160189e-20,1.1869847203190017e-15,8.788396907600173e-25,9.131497558019775e-28,1.3818127897194567e-20,7.886671985531578e-22,1.072348589784056e-22,1.7231060489333047e-17,2.29086298795461e-25,3.1710641357400893e-26,1.385143102907662e-24,3.76,0.0,0.9801018466908493,0.9993703337399125,5.559188181794433e-10,1.936963020801974e-12,0.0014745153700457053,0.001175188835473805,0.0002942796534465187,4.964161099836419e-06,0.0006294471802639688,3.5380747988766646e-08,1.8329937299993318e-14,1.2672580041427606e-10,9.627628748441069e-17,6.7242319510516045e-09,6.260380270834814e-21,7.244903105158236e-21,7.629537465798164e-12,6.976777122902762e-21,4.039894885573388e-15,7.904889450709217e-27,1.2810176363497973e-20,4.6864938443458036e-23,1.7829469580562394e-21,9.010016815544258e-21,4.4973370871625475e-28,4.767992577317429e-27,3.4542586700149012e-22,1.8150120742588828e-14,1.119417837892812e-09,8.972339180139109e-13,1.2430603654398806e-07,1.164912152458965e-08,7.17525975911072e-08,1.5667929100278492e-09,3.221208385564629e-08,4.513554915582914e-09,3.383760895071776e-09,2.4057719325677868e-11,2.222373741460987e-10,4.8084044179793023e-11,6.901653110036324e-09,5.228359966851565e-14,1.028799862752604e-06,5.2345464300013805e-12,3.7210290538558594e-09,1.2760965255157624e-17,8.584848821304577e-14,1.3096321546349805e-18,1.804618128235715e-11,2.374871560724415e-10,2.8577385003334916e-13,5.76317960947901e-11,1.9142095900832475e-19,2.271383626559193e-15,7.839474735768113e-12,1.0206537344043222e-06,3.730187616058011e-15,1.2166409358593426e-11,5.7658539691950406e-11
9.576310835171163e-08,0.7349216708983932,3.668577284063456e-08,8.917787142827913e-10,3.365926159600796e-09,9.519671205751813e-09,0.0,0.0,2.1722457730095527e-07,7.644383635309511e-11,1.6449262522820433e-11,7.714686075086356e-12,1.583877071525641e-12,4.64887555051948e-25,1.046819818083063e-17,4.356516308848862e-11,1.1748220303355466e-10,1.1766339416062887e-09,2.6769859966848385e-25,1.3194190532998813e-18,6.451180737941699e-22,1.8810929571826896e-21,8.575623948615401e-12,4.958008289224874e-20,1.270833409891548e-15,9.782304276854041e-25,1.0533380601779967e-27,1.5341692834826015e-20,9.111962812044847e-22,1.233941506950149e-22,1.8458585274265703e-17,2.6014044469355567e-25,3.6573069701834133e-26,1.6087673463411869e-24,3.76,0.0,0.9800666568284112,0.9993703283070747,5.990331132725796e-10,2.1078320334911684e-12,0.001509675493181555,0.0012033232183907695,0.0003013016669511412,4.964013652845052e-06,0.0006294471766787929,3.7095796951690616e-08,1.9598919892802378e-14,1.26736220589754e-10,9.858960365200447e-17,7.049636707867906e-09,7.10104114436256e-21,8.076085943408921e-21,8.02757164161525e-12,7.906875614741967e-21,4.18852808806428e-15,8.969919334948545e-27,1.4368371340650256e-20,5.263171656313908e-23,2.0029328143268554e-21,1.0114509514528665e-20,5.102889387244813e-28,5.4101685341077306e-27,4.0140368878013695e-22,1.8584407701309957e-14,1.1734991345589224e-09,9.68867542166972e-13,1.266730180387732e-07,1.1813930799772224e-08,7.449712364864767e-08,1.6658708018219232e-09,3.3566239676139316e-08,4.673534676567107e-09,3.4817721499878197e-09,2.477662132873591e-11,2.2652909784445112e-10,5.022711463365098e-11,7.2062209251821475e-09,5.587418079304794e-14,1.0534092707471257e-06,5.442456165636607e-12,3.9003984116096005e-09,1.4309839993847276e-17,9.021554567623474e-14,1.372723622809743e-18,1.840184815196111e-11,2.474729721965152e-10,3.1251422099530434e-13,5.7780735981482694e-11,2.0035918528907494e-19,2.3765137182463734e-15,8.244854847786395e-12,1.0449001943129548e-06,3.929483153596026e-15,1.2340086985754555e-11,5.909658726067196e-11
