Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339)
2.2313395459692718e-08,0.809037835363958,9.966067481425963e-08,1.1769237711376523e-09,1.2672399502110227e-09,7.964620235280036e-09,0.0,0.0,2.8453375975398473e-07,5.1997893430162566e-11,1.0053409666955891e-11,4.1524840660496085e-12,3.0054990922014227e-12,1.241553295622796e-24,3.108359165284581e-17,1.4708044596263386e-10,5.081910921916074e-10,1.4243406480019472e-09,1.2024260132421162e-24,1.4369493244270791e-16,1.291761846037986e-21,6.742408558270907e-21,1.3568324702441781e-10,8.005781360246514e-21,5.9293688116971275e-15,2.4243057994997265e-25,4.807731820127746e-27,4.6127265106823196e-20,1.8125672325112485e-21,8.002356640811548e-22,7.70523522673167e-17,1.4045412038144615e-24,1.0054038235142154e-25,1.2505027946392332e-24,3.76,0.0,0.7632678832414845,0.9984151849205927,4.6659921502079914e-11,3.78056738652904e-12,0.003117155444062117,0.002498620714603501,0.0005802020501779171,3.741625681268503e-05,0.0015845247202205747,4.3822799147513444e-07,9.345762391290798e-13,5.454957430182538e-09,3.143998371632533e-16,6.0499284093762865e-09,1.2039472110265191e-19,7.778251548753824e-19,3.430492488752306e-11,1.7412573871929264e-19,1.7395092313146307e-13,9.919478570456336e-26,1.173954298533891e-18,2.11990105393123e-21,6.132402083651244e-20,3.6713716067653193e-19,6.1141714628045326e-27,5.467835633901696e-26,9.350825724392658e-22,2.0104755580702357e-13,1.4226309923867864e-09,7.838690319221117e-13,1.9267978976439742e-07,2.128699032765466e-08,6.974096320081956e-08,5.92429423668475e-10,6.362245408949925e-08,1.820921106082359e-08,9.929121828937117e-09,2.859068483040997e-10,2.3314961093554136e-09,8.309604177298423e-11,1.5736888317759342e-08,4.8123753897865914e-14,1.4927752674114192e-08,1.5122076905724783e-12,8.243125029222292e-15,4.856741723565301e-16,3.317716332411092e-14,1.0904296181226904e-18,7.267938028796557e-12,7.415005916875824e-10,1.33472765019894e-12,2.370314753782478e-09,2.128335911354579e-19,3.934472487882154e-15
2.2865879365736633e-08,0.8090491069990372,1.0433201177066804e-07,1.257263277413609e-09,1.361069419170914e-09,8.544696745211086e-09,0.0,0.0,2.915659607123162e-07,5.459161269574652e-11,1.0803192629468727e-11,4.439493320216467e-12,3.238413694606178e-12,1.44798828052094e-24,3.408926744072086e-17,1.527671512711672e-10,5.411197733092512e-10,1.4960652173989612e-09,1.3424251846823955e-24,1.58298255152696e-16,1.4391647186285772e-21,7.480261285722474e-21,1.3700723883584106e-10,9.387760054613805e-21,6.410198804013003e-15,2.7909875574790006e-25,5.6700225063447874e-27,5.221415997355489e-20,2.108894722082701e-21,9.285046617153827e-22,8.306392127546952e-17,1.6247152508303249e-24,1.1807737864482463e-25,1.4725341236883514e-24,3.76,0.0,0.7631908625809423,0.998415177579983,5.133580787778246e-11,4.129160454872338e-12,0.0031941871941397466,0.0025611972581835074,0.0005946147127952378,3.7412998195169466e-05,0.0015845247074512813,4.6045618942408385e-07,1.0039270250346188e-12,5.455283726034513e-09,3.2240379787236446e-16,6.356697395445088e-09,1.3828025182064023e-19,8.760275182441002e-19,3.6068894132927484e-11,1.9993083145535657e-19,1.791198824679099e-13,1.1413662417008238e-25,1.3285277803420747e-18,2.4047103836503998e-21,6.961432225006141e-20,4.1221391336289374e-19,7.034225030418258e-27,6.291279589370933e-26,1.1012829411027835e-21,2.0610562899450492e-13,1.4942375461564294e-09,8.404622610982103e-13,1.9701061842045186e-07,2.1552702093176902e-08,7.267308154391552e-08,6.329038493485065e-10,6.647525097318261e-08,1.8913268696831035e-08,1.0212735809332128e-08,2.944639782366553e-10,2.390081717824779e-09,8.734389760314612e-11,1.6481840999672328e-08,5.0583963692482377e-14,1.5631372046159314e-08,1.5816480541006109e-12,8.901377644326074e-15,5.394165910858929e-16,3.519457379295961e-14,1.1521881657817942e-18,7.444317040173836e-12,7.726379081112148e-10,1.4195917789064364e-12,2.383588956326563e-09,2.243256011264312e-19,4.1486565943274894e-15
2.3418363271780548e-08,0.8090603775989313,1.0910181839200819e-07,1.3409301434886142e-09,1.4593647563510041e-09,9.151576876538731e-09,0.0,0.0,2.985976205240724e-07,5.724781896436598e-11,1.1587995074000115e-11,4.7374820621677316e-12,3.4826766653921622e-12,1.6832073964564797e-24,3.7311418988382154e-17,1.5848235203049936e-10,5.752482905287088e-10,1.5695503755023815e-09,1.4943836917855793e-24,1.7397452382812091e-16,1.5984414393715483e-21,8.273193991458059e-21,1.3827762637928095e-10,1.0965453436602937e-20,6.915245846980888e-15,3.201659312886041e-25,6.660925861194503e-27,5.891319968074253e-20,2.4443019536145596e-21,1.0732217828360395e-21,8.938470307191427e-17,1.8721110765799557e-24,1.3810392103479789e-25,1.7268049137858812e-24,3.76,0.0,0.7631138495802169,0.9984151702301427,5.635243864570435e-11,4.499996209059207e-12,0.0032712117240424605,0.002623766593560423,0.0006090262491774163,3.740973979067404e-05,0.0015845246946675834,4.8323426905828e-07,1.0765036156780168e-12,5.4556099574274656e-09,3.304066133784254e-16,6.671042099715951e-09,1.5828131961690142e-19,9.837904805607626e-19,3.7878181330215915e-11,2.2877567564078295e-19,1.843186601333969e-13,1.3087034042012143e-25,1.4988723112428705e-18,2.719182794544995e-21,7.877351116446657e-20,4.615157921500817e-19,8.064501802247963e-27,7.213451618696173e-26,1.2918330244276235e-21,2.111631659329697e-13,1.5676001911209e-09,8.99724491749729e-13,2.0132919411324807e-07,2.1819924371294793e-08,7.565399892668903e-08,6.750529855128385e-10,6.938402163149163e-08,1.9622958645481027e-08,1.0496995422381376e-08,3.0309174168764773e-10,2.4485647532398083e-09,9.16905575976561e-11,1.7243295763906738e-08,5.312973344429723e-14,1.6350252133176874e-08,1.6523399364357396e-12,9.596556691731919e-15,5.978361846075407e-16,3.727138741947847e-14,1.2156001820142383e-18,7.620127862622091e-12,8.041434281510791e-10,1.5081642432097518e-12,2.3961570057933075e-09,2.3610668635329052e-19,4.3684448466830556e-15
2.3970847177824463e-08,0.809071647163774,1.1396964901780795e-07,1.427973924910028e-09,1.5622257646128246e-09,9.785815295779129e-09,0.0,0.0,3.056287449751897e-07,5.996646806221643e-11,1.2408518097233042e-11,5.046507276416998e-12,3.738519100391125e-12,1.950438882209127e-24,4.0759728982993164e-17,1.6422336063296978e-10,6.105847511832314e-10,1.6447959637816379e-09,1.658975339597937e-24,1.9077350350709117e-16,1.770145217449386e-21,9.123306859864121e-21,1.3949698058499288e-10,1.2760755659661317e-20,7.444935517140569e-15,3.6602941829012313e-25,7.795889943570488e-27,6.626695954750852e-20,2.8227433077398667e-21,1.2359801532427994e-21,9.602252769990155e-17,2.1492164870855224e-24,1.6089531315200453e-25,2.016991864846246e-24,3.76,0.0,0.7630368442379768,0.9984151628709843,6.172579586694962e-11,4.8938699600865855e-12,0.0033482290344492662,0.002686328721571089,0.0006234366595703507,3.740648163809524e-05,0.0015845246818693471,5.065621775025012e-07,1.1523680139440806e-12,5.455936132186492e-09,3.3840828386557327e-16,6.992961072396604e-09,1.805867730094344e-19,1.1017825215355582e-18,3.973286128295773e-11,2.609297015115404e-19,1.895472531930228e-13,1.4955810529781742e-25,1.6861481541679354e-18,3.0655471231784355e-21,8.886729306065698e-20,5.153220235004695e-19,9.214966961192912e-27,8.24328489052693e-26,1.509573730612721e-21,2.1622016675140515e-13,1.642718746517005e-09,9.617303331533836e-13,2.056360741081765e-07,2.20888580413088e-08,7.8683572057733e-08,7.18904053802904e-10,7.234869369204183e-08,2.0338021044081358e-08,1.0781867675851054e-08,3.117918976537681e-10,2.5069477380000603e-09,9.613553495926529e-11,1.8021247785840414e-08,5.576375570112361e-14,1.708437880876655e-08,1.7242774105622368e-12,1.0329980561241601e-14,6.612429140170187e-16,3.9407349534450843e-14,1.280657995160184e-18,7.79539413152673e-12,8.360044557954632e-10,1.6005707632067858e-12,2.408063506038989e-09,2.4817546486150227e-19,4.593827312288313e-15
2.452333108386838e-08,0.8090829156936986,1.1893505980439891e-07,1.5184433255260288e-09,1.669751979441694e-09,1.0447964016254736e-08,0.0,0.0,3.126593398535139e-07,6.27475158929483e-11,1.3265459649404384e-11,5.366620999379933e-12,4.006169573486427e-12,2.2531812105077615e-24,4.444399008822221e-17,1.699876262519317e-10,6.471368511766923e-10,1.7218018217034896e-09,1.836895504564935e-24,2.0874594683999753e-16,1.9548341443461907e-21,1.0032681710263977e-20,1.406677469385239e-10,1.4797380717048125e-20,7.999679198812848e-15,4.171113693827005e-25,9.091781514205933e-27,7.431962245556722e-20,3.2484537406120386e-21,1.4184772100953249e-21,1.029851875339673e-16,2.458667076622084e-24,1.8674884969113667e-25,2.3470796101054238e-24,3.76,0.0,0.7629598465528896,0.9984151555024205,6.747221535765482e-11,5.3115820206286835e-12,0.003425239126041851,0.0027488836430592484,0.0006378459442143428,3.740322376095937e-05,0.0015845246690564271,5.304398618860372e-07,1.2315815324329975e-12,5.4562622550502315e-09,3.4640880951952174e-16,7.3224528638060205e-09,2.0539703081850431e-19,1.2307014553871887e-18,4.1633008762748426e-11,2.966786271972669e-19,1.9480565886068273e-13,1.7037216382843213e-25,1.891568982734831e-18,3.4461370758359655e-21,9.996448535112476e-20,5.739229289058913e-19,1.0496204069271937e-26,9.390267377486031e-26,1.757596112894254e-21,2.2127663157687497e-13,1.7195930316006262e-09,1.026556527611738e-12,2.0993180552881914e-07,2.235968382671297e-08,8.176167382081944e-08,7.64484187733367e-10,7.536920743344501e-08,2.1058208234735202e-08,1.1067321219935887e-08,3.205662476990948e-10,2.5652332189474637e-09,1.0067834916156567e-10,1.8815694220734182e-08,5.848879259938759e-14,1.7833740338839737e-08,1.7974551511979186e-12,1.1102995450529217e-14,7.299616115154189e-16,4.160220187651419e-14,1.3473539300374853e-18,7.970139090496178e-12,8.682087184228432e-10,1.6969414412425888e-12,2.419350260898285e-09,2.605305621085825e-19,4.8247941230156836e-15
2.5075814989912294e-08,0.8090941831888382,1.2399760858014767e-07,1.6123862075946706e-09,1.7820426629680585e-09,1.1138572408885631e-08,0.0,0.0,3.1968941094676806e-07,6.559091843762303e-11,1.4159514742478315e-11,5.697870571157315e-12,4.285854167169172e-12,2.5952173582475172e-24,4.8374097124904867e-17,1.7577272813245243e-10,6.849118941384729e-10,1.8005677868364802e-09,2.0288618253194113e-24,2.2794358542748275e-16,2.1530707556761627e-21,1.1003379657427696e-20,1.417922516101613e-10,1.710096248715088e-20,8.579874334766602e-15,4.738597095169744e-25,1.0566976231930215e-26,8.311698036092111e-20,3.725960077563232e-21,1.622518079445506e-21,1.1028043400531495e-16,2.8032500954666566e-24,2.159848943583196e-25,2.7213772724347807e-24,3.76,0.0,0.7628828565236226,0.9984151481243642,7.36083858489013e-11,5.753937436053207e-12,0.0035022419995044056,0.0028114313588711954,0.00065225410334404,3.739996617246865e-05,0.0015845246562286807,5.548672693427094e-07,1.314204801041824e-12,5.456588328684146e-09,3.544081905267644e-16,7.659516024410755e-09,2.329244733013087e-19,1.3712749936785681e-18,4.3578698509413084e-11,3.3632499184676636e-19,2.0009387449479424e-13,1.9349518069231325e-25,2.1164028925699173e-18,3.8633932614956385e-21,1.1213707813753977e-19,6.376200856128957e-19,1.1919436248578226e-26,1.066446087704825e-25,2.0392564795046566e-21,2.2633256053447338e-13,1.7982228656462817e-09,1.0942820404953806e-12,2.142169253337746e-07,2.263256432712476e-08,8.488819197253893e-08,8.118204415571769e-10,7.844551500394074e-08,2.1783284201462775e-08,1.1353326254279443e-08,3.2941663512656565e-10,2.623423767976559e-09,1.0531852597653743e-10,1.962663412226646e-08,6.130767556815444e-14,1.8598327281278404e-08,1.8718683835609967e-12,1.1916975799361147e-14,8.043324192656187e-16,4.3855683481890675e-14,1.4156803211975483e-18,8.144385585728965e-12,9.007443574819119e-10,1.7974108153831853e-12,2.4300564507253707e-09,2.7317061233930267e-19,5.061335489248942e-15
2.562829889595621e-08,0.8091054496493261,1.291568547366465e-07,1.7098496016816515e-09,1.8991967979958696e-09,1.1858187212257195e-08,0.0,0.0,3.2671896404074764e-07,6.84966317546519e-11,1.5091375647899883e-11,6.0402988749867794e-12,4.577796503025281e-12,2.980629291737284e-24,5.256003942851168e-17,1.8157636921007715e-10,7.239168097023264e-10,1.881093694950244e-09,2.2356149590777474e-24,2.4841912123197025e-16,2.3654216140497508e-21,1.2037438944056684e-20,1.428727072842835e-10,1.969915742943802e-20,9.185904691414002e-15,5.367490848226221e-25,1.2241451865657172e-26,9.270643480080066e-20,4.2600923748466634e-21,1.850018918075202e-21,1.1791597448689446e-16,3.1859082549283098e-24,2.489479744931344e-25,3.1445353956929145e-24,3.76,0.0,0.7628058741488428,0.9984151407367282,8.015134812347336e-11,6.221745727998457e-12,0.003579237655523454,0.0028739718698507196,0.0006666611371882976,3.739670888131518e-05,0.0015845246433859729,5.798443470109074e-07,1.4002977744627233e-12,5.456914354847952e-09,3.624064270736415e-16,8.00414910486006e-09,2.6339383532138793e-19,1.5242613055766223e-18,4.557000523120956e-11,3.801886906792055e-19,2.0541189759385268e-13,2.1912058753833987e-25,2.3619734028248686e-18,4.319865204650397e-21,1.2546029436275514e-19,7.067264856100248e-19,1.3496547474747733e-26,1.207652013368666e-25,2.358192005968609e-21,2.313879537472277e-13,1.8786080679467457e-09,1.1649881486056637e-12,2.1849196031420963e-07,2.2907645843036654e-08,8.806302796244247e-08,8.609397984212551e-10,8.157757970745381e-08,2.2513024033034367e-08,1.1639854442331714e-08,3.383449441629039e-10,2.6815219826208442e-09,1.1005559750330052e-10,2.045406836724011e-08,6.42233051450816e-14,1.9378132392629767e-08,1.947512836999058e-12,1.2773324723842114e-14,8.847112299228757e-16,4.616753146749913e-14,1.4856295246269348e-18,8.318156061793538e-12,9.335999190291441e-10,1.902117911415021e-12,2.440218797800828e-09,2.8609425980503663e-19,5.3034417125922874e-15
2.6180782802000124e-08,0.8091167150752959,1.344123591509869e-07,1.8108797163767136e-09,2.021313082064397e-09,1.2607352542152467e-08,0.0,0.0,3.337480049177163e-07,7.146461197971923e-11,1.606173208444515e-11,6.393944564964441e-12,4.882217772157646e-12,3.413812648460898e-24,5.701189338730959e-17,1.8739637004144798e-10,7.641581709495975e-10,1.963379380109836e-09,2.4579194054354112e-24,2.702262180621976e-16,2.5924569125770285e-21,1.313687293881221e-20,1.4391121870529655e-10,2.2621749913865792e-20,9.818140636223342e-15,6.062818291872718e-25,1.4136884500366404e-26,1.0313699646637912e-19,4.855995342999532e-21,2.1030102172190937e-21,1.2589946933860628e-16,3.609743469413974e-24,2.8600789162706735e-25,3.62156324458831e-24,3.76,0.0,0.7627288994272168,0.9984151333394267,8.711849412962209e-11,6.7158206499380325e-12,0.0036562260947877023,0.0029365051768369802,0.0006810670459702711,3.739345189428904e-05,0.0015845246305281684,6.053710420335707e-07,1.4899197395988753e-12,5.457240334919357e-09,3.704035193459401e-16,8.356350656018881e-09,2.970426014283205e-19,1.690449575567169e-18,4.760700360502526e-11,4.286075117981975e-19,2.107597257931247e-13,2.4745293202495546e-25,2.6296604481459374e-18,4.818213338519095e-21,1.4001264937341358e-19,7.815666929255276e-19,1.52401039760318e-26,1.3637712056073327e-25,2.718336852197184e-21,2.3644281133610276e-13,1.9607484578126545e-09,1.2387585269167057e-12,2.2275742711001582e-07,2.3185060014474375e-08,9.128609586347295e-08,9.11869177878705e-10,8.476537535046245e-08,2.3247213410369227e-08,1.1926878832188252e-08,3.473530991585363e-10,2.7395304866316137e-09,1.1488910219794886e-10,2.129799958584499e-08,6.723865089395315e-14,2.017315054117857e-08,2.0243847030017724e-12,1.3673474450804308e-14,9.71470128681904e-16,4.8537481720387753e-14,1.5571939280824391e-18,8.491472558751928e-12,9.667643441626615e-10,2.011206293389869e-12,2.4498717213028162e-09,2.993001598461648e-19,5.551103197463047e-15
2.673326670804404e-08,0.8091279794668812,1.3976368413478552e-07,1.9155219478542933e-09,2.148489921566016e-09,1.3386609900710309e-08,0.0,0.0,3.407765393549856e-07,7.449481532569231e-11,1.707127139665487e-11,6.758842282603752e-12,5.199336765546845e-12,3.8994915968896246e-24,6.1739815164266e-17,1.932306630317008e-10,8.056422110549444e-10,2.047424674765342e-09,2.6965643993305805e-24,2.9341949313007246e-16,2.8347500985604705e-21,1.430366829332837e-20,1.4490978795373023e-10,2.590076016633554e-20,1.047693942526251e-14,6.829889488070305e-25,1.627674771234851e-26,1.1445928390833752e-19,5.5191398257712474e-21,2.383640065991997e-21,1.3423852911236403e-16,4.078020535462564e-24,3.2756084725670484e-25,4.157846466622608e-24,3.76,0.0,0.762651932357411,0.9984151259323738,9.452756607207563e-11,7.2369799541896735e-12,0.0037332073179878913,0.0029990312806649497,0.000695471829907701,3.739019521610977e-05,0.0015845246176551299,6.314473015581217e-07,1.5831293228989576e-12,5.457566269860184e-09,3.7839946752895987e-16,8.71611922899887e-09,3.3412140272833456e-19,1.8706605586543444e-18,4.96897682765684e-11,4.819376746135768e-19,2.1613735686234217e-13,2.7870822848049288e-25,2.920901361344406e-18,5.361210979161849e-21,1.5587600990868292e-19,8.624769992820649e-19,1.716337573134571e-26,1.5359935023374071e-25,3.1239387867361328e-21,2.4149713342010903e-13,2.0446438545720883e-09,1.3156793337521787e-12,2.2701383224266202e-07,2.3464925292352655e-08,9.455732140179772e-08,9.64635442816436e-10,8.800888564378018e-08,2.398564811741221e-08,1.2214373783196657e-08,3.56443063802283e-10,2.7974519305483056e-09,1.198185849044229e-10,2.2158432096926722e-08,7.035675141454272e-14,2.098337862580989e-08,2.1024805971722044e-12,1.4618886752444808e-14,1.064997836695082e-15,5.0965269504751334e-14,1.6303659602246502e-18,8.664356710491974e-12,1.0002269593872722e-09,2.1248241127357277e-12,2.45904748249329e-09,3.127869798541813e-19,5.804310461705743e-15
2.7285750614087955e-08,0.809139242824215,1.4521039340605014e-07,2.0238208893009647e-09,2.2808254259396e-09,1.4196498185350226e-08,0.0,0.0,3.4780457312365564e-07,7.758719808251883e-11,1.8120678724318498e-11,7.135022862775586e-12,5.5293699043534385e-12,4.4427338558719636e-24,6.675403360501037e-17,1.9907728694430938e-10,8.483748391712401e-10,2.13322940983704e-09,2.952364874943754e-24,3.1805450867914406e-16,3.0928775168917025e-21,1.5539783251552367e-20,1.4587031946426656e-10,2.957055481198598e-20,1.116264549895469e-14,7.67431124938373e-25,1.8686414685537294e-26,1.267255214395566e-19,6.255334328894122e-21,2.6941773725530934e-21,1.4294071191619033e-16,4.594170747845565e-24,3.7403058311984363e-25,4.7591651096818695e-24,3.76,0.0,0.7625749729380918,0.9984151185154839,1.0239665548059742e-10,7.786045169845032e-12,0.003810181325816659,0.0030615501821658246,0.0007098754892131835,3.7386938849275006e-05,0.0015845246047667195,6.580730727364019e-07,1.6799844976110505e-12,5.4578921601860265e-09,3.863942718075765e-16,9.0834533751883e-09,3.74894415429927e-19,2.0657471330733624e-18,5.1818373860557486e-11,5.405543697211524e-19,2.2154478870345138e-13,3.131143100776158e-25,3.2371918470101935e-18,5.951746281001873e-21,1.7313565253025124e-19,9.498055781537945e-19,1.928035806085704e-26,1.7255738274849053e-25,3.579576320329667e-21,2.4655092011640955e-13,2.130294077570206e-09,1.39583929445036e-12,2.312616721629845e-07,2.3747348259707418e-08,9.787664107608267e-08,1.0192654058521832e-09,9.130810365385655e-08,2.472813357444198e-08,1.2502314897678304e-08,3.6561684034965463e-10,2.855288992249987e-09,1.2484359688642025e-10,2.3035371847759506e-08,7.358071443632087e-14,2.1808815500125552e-08,2.1817975247768988e-12,1.5611053381308154e-14,1.1657001557259433e-15,5.345062999668591e-14,1.705138098699755e-18,8.836829744057508e-12,1.0339774669426785e-09,2.243124155955109e-12,2.4677763207353765e-09,3.265534001286164e-19,6.063054146354511e-15
2.783823452013187e-08,0.8091505051474308,1.5075205208038467e-07,2.1358203402291464e-09,2.4184174019564612e-09,1.503755369758568e-08,0.0,0.0,3.5483211198750186e-07,8.07417166171138e-11,1.9210637163455952e-11,7.522513529551083e-12,5.872531270164977e-12,5.04896585517833e-24,7.206484333351552e-17,2.0493438167955503e-10,8.923616555888391e-10,2.2207934147963727e-09,3.226162502320305e-24,3.4418776368407286e-16,3.3674180726366056e-21,1.684714610470532e-20,1.4679462479782762e-10,3.3667959997342966e-20,1.187559078429259e-14,8.601997350593499e-25,2.139326323748376e-26,1.3998953629644963e-19,7.070736593291637e-21,3.037015041241607e-21,1.5201352093599706e-16,5.1617954529806204e-24,4.258695352735674e-25,5.431711988853436e-24,3.76,0.0,0.7624980211679264,0.998415111088672,1.107442022564523e-10,8.363841391117681e-12,0.003887148118968412,0.00312406188216642,0.000724278024094347,3.7383682794987906e-05,0.001584524591862802,6.852483027246319e-07,1.780542590956871e-12,5.458218006152448e-09,3.943879323661213e-16,9.458351646281158e-09,4.1963976095212256e-19,2.276594850544301e-18,5.399289494091071e-11,6.048523000962765e-19,2.2698201934804624e-13,3.509111824199442e-25,3.580086946303828e-18,6.592824174242488e-21,1.918803215083083e-19,1.0439126372697724e-18,2.160579330287551e-26,1.933834137714924e-25,4.0901763507695846e-21,2.5160417154037504e-13,2.217698946168925e-09,1.479329783569003e-12,2.3550143331229633e-07,2.403242481840545e-08,1.0124400135715733e-07,1.0757858352501014e-09,9.466303129869438e-08,2.5474484392799227e-08,1.2790678957189948e-08,3.7487646886427517e-10,2.9130443774844496e-09,1.2996369586031646e-10,2.3928826357869253e-08,7.691371698826617e-14,2.2649461901325997e-08,2.2623328495270374e-12,1.665149650570376e-14,1.2740004139103891e-15,5.599329875574521e-14,1.7815028773026723e-18,9.008912479806433e-12,1.0680059351239399e-09,2.3662638909320146e-12,2.47608658092373e-09,3.405981146421934e-19,6.327325024655326e-15
