Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125)
2.408278468959793e-09,0.8657885509693581,1.7915142193495225e-08,5.89598976404476e-11,4.789131054044943e-11,3.2515074716595927e-10,0.0,0.0,9.259691296437456e-08,2.8714624184628754e-12,2.7755580971253087e-13,1.322035536205375e-13,4.9712973593618675e-14,8.676316672726296e-24,1.2951227279034348e-15,5.576274879763366e-11,5.288336321871469e-11,1.27245193676538e-10,2.7610817182549874e-26,3.2886110401423206e-17,1.883540277270978e-23,1.1643673599676756e-22,6.566054130581124e-10,1.9332299845439696e-24,2.4100069439835826e-16,1.1028172847870772e-26,1.2031917373937754e-27,4.7038223268764665e-22,1.1241160390691713e-24,1.4452462717670189e-24,5.878147808683136e-18,6.913884199670811e-28,2.949103064931219e-29,1.0563008947566182e-28,3.76,0.0,0.5000248100788655,0.9967825039385444,1.9715387497503283e-13,6.143545905076833e-14,0.0013008410812219374,0.0009563355458355423,0.00022977370215909658,0.00011424698066368946,0.003217402994116841,2.0923214667014444e-07,4.178051574174881e-13,6.074173901543495e-08,1.3911049461278658e-16,5.390707868413133e-10,5.881051041181241e-22,3.425046387712377e-20,7.973252879154392e-12,1.0750497212581796e-21,4.7172776498886e-13,2.033634107989686e-28,4.332064196698264e-20,3.377337975142309e-23,7.501008188212031e-22,2.175812714450692e-20,1.326621306232244e-29,1.0116766776059927e-28,3.1109377189111825e-25,2.833560596871421e-13,1.2977978603734946e-10,2.4812137870074837e-14,6.961666483850495e-08,1.4436383975160144e-08,6.577900480747366e-09,7.256149192141089e-12,9.338317264326922e-09,4.214271137238067e-09,5.5390108688992615e-09,2.426334422992258e-10,1.869518755179476e-09,4.7605234997678765e-12,2.8368640027238848e-09,6.300602761765365e-15,4.612024981243042e-07,3.063265194813459e-14,1.2977318819167187e-10,5.990506334989357e-17,2.6145226166953854e-16,1.7979095472182533e-20,6.490153161301095e-13,1.4876552150339763e-10,2.806312569312947e-13,7.344440223818992e-09,5.581704810118498e-21,1.418220827697695e-16,1.835573507767595e-12,4.5880268517733853e-07,4.5067991317078867e-17,8.217716507501445e-13,2.0053485186676446e-10,2.884763333358496e-12,1.4104216699288643e-20,4.77757925320893e-12,2.4833751205523567e-15,2.7585363328064297e-16,6.883015083603783e-19,2.6256789807147785e-15,2.5388259147708014e-15,1.2235227502091092e-10
2.426895029071621e-09,0.8657902040819294,1.817111574319602e-08,6.008517913642376e-11,4.889062743120468e-11,3.3011278895999784e-10,0.0,0.0,9.331115278428116e-08,2.9159169382003677e-12,2.845539962953562e-13,1.3565001773063936e-13,5.1112967002613324e-14,8.867748787643521e-24,1.3094306742764997e-15,5.676151713758671e-11,5.388147859094251e-11,1.293250562708082e-10,2.880967778872882e-26,3.388315315614579e-17,1.9676386129660534e-23,1.216212592984809e-22,6.628732679768199e-10,2.0253742357072015e-24,2.471350325526046e-16,1.1430165115283568e-26,1.249283006345196e-27,4.887659805782765e-22,1.17518651101442e-24,1.5106153706789746e-24,6.044890221819425e-18,7.287243622523998e-28,3.111801397417099e-29,1.1151058180932503e-28,3.76,0.0,0.5000147645761365,0.9967820449002519,2.0273952588078777e-13,6.304254944920043e-14,0.0013108854963459144,0.0009643158508308077,0.00023164332129829964,0.0001144344512896915,0.003217861310303909,2.1261175714507707e-07,4.277523347136914e-13,6.091827557187467e-08,1.4049884820250768e-16,5.478826566309535e-10,6.148412229532594e-22,3.562506313626762e-20,8.104778563346923e-12,1.1240057015403632e-21,4.77654198658581e-13,2.133755356758163e-28,4.510932647310228e-20,3.523791282252255e-23,7.831062579988289e-22,2.2599419118711782e-20,1.3918140333948336e-29,1.0614447585502023e-28,3.2768075415279234e-25,2.861044253945393e-13,1.319117612441952e-10,2.536554271810469e-14,7.014928796822492e-08,1.4507758095421323e-08,6.672927963089954e-09,7.419350996152541e-12,9.474914105016974e-09,4.274570085820036e-09,5.575953864554301e-09,2.4537706559969363e-10,1.8903489381780892e-09,4.854654704471179e-12,2.877793854716733e-09,6.3882747157399104e-15,4.647796312327512e-07,3.1232796893802735e-14,1.3178508235631842e-10,6.180935538971651e-17,2.683549890817231e-16,1.8423744689175764e-20,6.563720298140908e-13,1.5095512060072667e-10,2.8666748372353074e-13,7.3963298040038674e-09,5.7106023745335905e-21,1.4520870086484018e-16,1.870457632239462e-12,4.6234363390120133e-07,4.617508516605479e-17,8.292748214443798e-13,2.0208106174899617e-10,2.932288102263792e-12,1.444794558569152e-20,4.835350231424735e-12,2.540866089172348e-15,2.818653445989568e-16,7.089351092072945e-19,2.6936589250126086e-15,2.5850656008106323e-15,1.2307293599568861e-10
2.4455115891834487e-09,0.8657918571662421,1.8428714629138646e-08,6.122408862681551e-11,4.9903158671797013e-11,3.3512818480063695e-10,0.0,0.0,9.402537451608435e-08,2.9607114192919705e-12,2.9167202505143647e-13,1.391579719821842e-13,5.254040045855799e-14,9.061960813841606e-24,1.3237578822509959e-15,5.776967406750612e-11,5.489135492627297e-11,1.3142193834796122e-10,3.005032410459986e-26,3.490287121496731e-17,2.0547706809469879e-23,1.2699204799979994e-22,6.691409299040963e-10,2.121197203856356e-24,2.533792921711092e-16,1.1843305104124724e-26,1.2967612262564345e-27,5.077273379857204e-22,1.228195946784034e-24,1.5784513058327034e-24,6.2152126592400015e-18,7.677597970357323e-28,3.282126617107949e-29,1.176696708061969e-28,3.76,0.0,0.5000047192739282,0.9967816056825474,2.0843995506009164e-13,6.467983411291029e-14,0.0013209297378895932,0.0009722991476215358,0.0002335134200080579,0.00011461822357802323,0.0032182998058516905,2.160194404820835e-07,4.3785728827602957e-13,6.109149496904401e-08,1.4188800308365401e-16,5.567679262048967e-10,6.4258036931951455e-22,3.704365022027042e-20,8.237409462998603e-12,1.1748015470522547e-21,4.835970066812676e-13,2.2379730245023303e-28,4.695745167433824e-20,3.67540008072897e-23,8.172931401705969e-22,2.346620280304526e-20,1.4596682536106695e-29,1.1132471603812176e-28,3.4501890790410213e-25,2.888518132513937e-13,1.3406139438970848e-10,2.5926914970634877e-14,7.068186609289413e-08,1.4578723070532151e-08,6.768548551347558e-09,7.584896513953125e-12,9.61240324710376e-09,4.335240956138011e-09,5.612887753181205e-09,2.481258566767742e-10,1.9112117258037596e-09,4.949817232179239e-12,2.9189885022392797e-09,6.47643278818496e-15,4.683569357355408e-07,3.1839295228541607e-14,1.338124183851505e-10,6.375914364876409e-17,2.7537723038436385e-16,1.887524635136907e-20,6.637421211169163e-13,1.5315873089163338e-10,2.92779726924612e-13,7.448148944351817e-09,5.841264608034245e-21,1.4864429406883002e-16,1.905708719676001e-12,4.6588449524395765e-07,4.7299409315640326e-17,8.367582699407918e-13,2.036272110561123e-10,2.9802015516545295e-12,1.4796761354567492e-20,4.893281258113069e-12,2.579642160780726e-15,2.879569927189622e-16,7.300159358941802e-19,2.762813829709116e-15,2.6317370222556683e-15,1.237907200094088e-10
2.4641281492952765e-09,0.8657935102222984,1.868793700751743e-08,6.2376693885983e-11,5.092897884011441e-11,3.401972713861868e-10,0.0,0.0,9.473957817491904e-08,3.0058458287302644e-12,2.9891096760448005e-13,1.427279920555571e-13,5.399557067913485e-14,9.258974630731507e-24,1.338103871904439e-15,5.878721716696919e-11,5.591305059836215e-11,1.3353584080941522e-10,3.1333850815797036e-26,3.594561029442675e-17,2.1450195354325387e-23,1.325541673062787e-22,6.754082156107048e-10,2.220817741665101e-24,2.597346351879406e-16,1.2267804336071712e-26,1.3456568176924563e-27,5.272801152334551e-22,1.2832038489795594e-24,1.6488291203981926e-24,6.389169768887831e-18,8.085576869587664e-28,3.4603734390123365e-29,1.2411826378794967e-28,3.76,0.0,0.49999467417223603,0.996781185427324,2.1425664218806454e-13,6.63476667734326e-14,0.001330973805867298,0.0009802853738922945,0.00023538398838557323,0.0001147983696832561,0.003218719338866534,2.1945520707003616e-07,4.4812127034714176e-13,6.126145599310666e-08,1.4327794040627597e-16,5.657266138152437e-10,6.713522893803039e-22,3.8507278126187075e-20,8.37114586626327e-12,1.227491918307966e-21,4.895559437513056e-13,2.3464207902412035e-28,4.8866518294914544e-20,3.83230389510877e-23,8.526940719108452e-22,2.4359036558223092e-20,1.5302705883246264e-29,1.1671501930932083e-28,3.631362881982896e-25,2.915982443242982e-13,1.3622868708423659e-10,2.6496305423526016e-14,7.121439956696907e-08,1.4649282417407806e-08,6.864760769106949e-09,7.752800212375456e-12,9.75078308682913e-09,4.396282465804052e-09,5.649813247682638e-09,2.5087973141783136e-10,1.932106443441994e-09,5.0460124183716345e-12,2.9604476321939332e-09,6.565075249038942e-15,4.7193441144644786e-07,3.2452148895795035e-14,1.3585519551292897e-10,6.575516130124076e-17,2.8251987603762797e-16,1.933363554527107e-20,6.711253408687837e-13,1.5537630865794284e-10,2.989682093642452e-13,7.499897743353752e-09,5.973697313168455e-21,1.5212905904579396e-16,1.9413272875961273e-12,4.6942526920824705e-07,4.8441061712806806e-17,8.442217290182642e-13,2.0517329979580847e-10,3.028503658175225e-12,1.5150685272243432e-20,4.95137014493403e-12,2.60054748152343e-15,2.941289329179538e-16,7.515499460311898e-19,2.8331535690039783e-15,2.6788401621697887e-15,1.2450563855506582e-10
2.4827447094071044e-09,0.8657951632501004,1.8948781072051924e-08,6.354306253771668e-11,5.196813346473659e-11,3.4532038501110217e-10,0.0,0.0,9.545376377508829e-08,3.0513201335180035e-12,3.0627189575316043e-13,1.463606534775305e-13,5.547877473536301e-14,9.458812210968005e-24,1.3524681732808794e-15,5.981414373014341e-11,5.6946623812611755e-11,1.3566676458495207e-10,3.2661371993541496e-26,3.7011718847610926e-17,2.2384697939333144e-23,1.383127764706793e-22,6.816749458474461e-10,2.324357814841184e-24,2.662022272786259e-16,1.2703876533939312e-26,1.3960006305755631e-27,5.474383563803877e-22,1.3402711536396546e-24,1.7218256406158666e-24,6.5668168465750725e-18,8.511828263717928e-28,3.646845733513452e-29,1.3086761288925656e-28,3.76,0.0,0.49998462927105525,0.9967807833148652,2.2019107530037277e-13,6.804640294083375e-14,0.0013410177002931326,0.0009882744685780636,0.00023725501672652893,0.0001149749603121777,0.0032191207290648517,2.229190670767069e-07,4.585455327793774e-13,6.142821653915771e-08,1.4466864188811221e-16,5.747587374007332e-10,7.011873949913466e-22,4.001701700195726e-20,8.505988057734658e-12,1.2821327010204953e-21,4.955307687135866e-13,2.4592356656203943e-28,5.0838053625104636e-20,3.9946449466362986e-23,8.89342305398929e-22,2.5278486363135022e-20,1.6037098112014693e-29,1.2232218173911484e-28,3.820617967965301e-25,2.9434374008876035e-13,1.384136119838892e-10,2.7073764745496772e-14,7.174688873737922e-08,1.4719439623506604e-08,6.961563151401331e-09,7.923076519865124e-12,9.890052034491778e-09,4.457693333764839e-09,5.686731043159221e-09,2.536386074172249e-10,1.953032430095554e-09,5.143241563216789e-12,3.0021709366395976e-09,6.654200388588657e-15,4.755120581810969e-07,3.3071359572529244e-14,1.3791341297448496e-10,6.779814789380872e-17,2.897838106126183e-16,1.979894693815169e-20,6.785214445233038e-13,1.5760781025001718e-10,3.0523315084219836e-13,7.551576299369097e-09,6.107906195877811e-21,1.5566318956962275e-16,1.9773138436046228e-12,4.729659557967034e-07,4.9600139334459724e-17,8.516649411543438e-13,2.067193279757845e-10,3.0771944001762842e-12,1.5509738304488735e-20,5.009614585067349e-12,2.6337577429181843e-15,3.0038151787662846e-16,7.735431258489065e-19,2.904688002602481e-15,2.7263750036799553e-15,1.2521770307870792e-10
2.5013612695189322e-09,0.8657968162496499,1.921124505242298e-08,6.472326206078455e-11,5.3020710688039383e-11,3.5049786158304146e-10,0.0,0.0,9.616793133066458e-08,3.0971343006675233e-12,3.137558814443631e-13,1.5005653160298656e-13,5.69903100326445e-14,9.661495619513767e-24,1.3668503259709326e-15,6.085045077862144e-11,5.799213260835128e-11,1.3781471062688232e-10,3.403402092167384e-26,3.8101548011673374e-17,2.3352076244704137e-23,1.4427312797960825e-22,6.879409451749964e-10,2.4319424596695565e-24,2.7278323774802514e-16,1.3151737585432235e-26,1.4478239391269597e-27,5.682163375161205e-22,1.3994602327276048e-24,1.797519478101694e-24,6.748209766130543e-18,8.957018534477352e-28,3.84185660743041e-29,1.379293183492624e-28,3.76,0.0,0.4999745845703812,0.9967803985610573,2.2624475026240757e-13,6.977639986389457e-14,0.0013510614211809885,0.0009962663718108835,0.00023912649551663487,0.00011514806478556808,0.003219504760560928,2.26411030458201e-07,4.691313270295105e-13,6.159183363224685e-08,1.4606008977244206e-16,5.838643145898728e-10,7.321167624489958e-22,4.157395399269696e-20,8.641936318373236e-12,1.3387810038088169e-21,5.01521244374924e-13,2.5765579959722057e-28,5.287361132384717e-20,4.1625681367039005e-23,9.272717347091732e-22,2.6225125715297113e-20,1.68007684861903e-29,1.2815316451522487e-28,4.018251882212113e-25,2.9708832225785597e-13,1.4061618444431303e-10,2.7659343477712424e-14,7.22793339438896e-08,1.4789198147687609e-08,7.0589542443896045e-09,8.095739827549584e-12,1.0030208514036959e-08,4.519472280358444e-09,5.7236418177098654e-09,2.5640240390374046e-10,1.9739890378041845e-09,5.2415059330873655e-12,3.0441581131377645e-09,6.743806516897346e-15,4.790898757569072e-07,3.369692868109224e-14,1.3998707000471783e-10,6.988884923403535e-17,2.971699128856151e-16,2.0271214790161582e-20,6.859301919686164e-13,1.598531920867855e-10,3.115747682481057e-13,7.603184710628385e-09,6.243896869100515e-21,1.592468766271865e-16,2.0136688858025046e-12,4.7650655501195446e-07,5.077673821144746e-17,8.590876580980057e-13,2.0826529560374406e-10,3.1262737574904996e-12,1.587394112776256e-20,5.0680125201462364e-12,2.6661967199464857e-15,3.067150977475365e-16,7.960014894692933e-19,2.9774269760312097e-15,2.7743415302144457e-15,1.259269249805497e-10
2.51997782963076e-09,0.865798469220949,1.9475327213188302e-08,6.591735979275775e-11,5.408678788738849e-11,3.5573003663472827e-10,0.0,0.0,9.688208085510755e-08,3.1432882972003392e-12,3.21363996751971e-13,1.5381620159893934e-13,5.85304742970638e-14,9.867047013344035e-24,1.3812498788200196e-15,6.189613507043935e-11,5.90496348597235e-11,1.3997967990629252e-10,3.5452950066896317e-26,3.9215451579776773e-17,2.4353207443085148e-23,1.5044056743792066e-22,6.94206041845409e-10,2.5436997725061733e-24,2.7947883945735887e-16,1.3611605525546932e-26,1.5011584401657758e-27,5.896285667612808e-22,1.4608349056439945e-24,1.8759910434478408e-24,6.933404945547094e-18,9.421832726978073e-28,4.045728535938112e-29,1.453153337000459e-28,3.76,0.0,0.49996454007020935,0.9967800304153711,2.324191709339297e-13,7.153801650696037e-14,0.0013611049685445524,0.0010042610248827196,0.00024099841542574323,0.00011531775108119829,0.003219872183883133,2.2993110696552368e-07,4.798799041521654e-13,6.175236344098648e-08,1.4745226679894308e-16,5.930433627038515e-10,7.6417213567612805e-22,4.3179193215795686e-20,8.778990925470809e-12,1.3974951640697812e-21,5.075271373771063e-13,2.6985314827551816e-28,5.497477141553826e-20,4.336221049543081e-23,9.665168966762454e-22,2.71995355924936e-20,1.7594647939907723e-29,1.3421509504844794e-28,4.2245708070087325e-25,2.998320126731823e-13,1.4283640913617071e-10,2.8253092033872408e-14,7.281173551935744e-08,1.4858561420759232e-08,7.1569326051534295e-09,8.270804489912788e-12,1.0171250962793912e-08,4.581618027368361e-09,5.760546232993361e-09,2.5917104169011065e-10,1.9949756312407815e-09,5.3408067616161e-12,3.0864088641933662e-09,6.833891963442972e-15,4.826678639930567e-07,3.432885739755948e-14,1.4207616583859285e-10,7.202801733448852e-17,3.0467905588499256e-16,2.0750472962153678e-20,6.933513473967652e-13,1.6211241065614973e-10,3.1799327564359323e-13,7.654723075234628e-09,6.381674855224521e-21,1.6288030848831474e-16,2.050392903074039e-12,4.80047066856623e-07,5.1970953443329415e-17,8.664896405698839e-13,2.0981120268739513e-10,3.1757417112876228e-12,1.624331413690308e-20,5.126561865408212e-12,2.6956065040082542e-15,3.131300201989353e-16,8.18931078457075e-19,3.0513803208272743e-15,2.8227397256923416e-15,1.266333156156326e-10
2.538594389742588e-09,0.8658001221639996,1.9741025853170385e-08,6.712542293216363e-11,5.516643556575665e-11,3.6101724533070887e-10,0.0,0.0,9.759621236131613e-08,3.1897820901468743e-12,3.2909731385989653e-13,1.5764023842920273e-13,6.009956556658382e-14,1.0075488641949282e-23,1.3956663897625936e-15,6.29511931053979e-11,6.011918827497304e-11,1.421616734118798e-10,3.6919331224013563e-26,4.035378600103129e-17,2.538898432933494e-23,1.5682053431212034e-22,7.004700677342159e-10,2.6597609226497054e-24,2.862902087929471e-16,1.4083700540494193e-26,1.5560362554329786e-27,6.116897863741974e-22,1.524460462613353e-24,1.9573225745819888e-24,7.122459338666712e-18,9.906974911283966e-28,4.2587935650060165e-29,1.5303797360409678e-28,3.76,0.0,0.49995449577053497,0.9967796781595041,2.3871584914016074e-13,7.333161354547924e-14,0.0013711483423973097,0.0010122583702242187,0.0002428707673044843,0.00011548408585843162,0.0032202237173340536,2.3347930614833677e-07,4.907925147905852e-13,6.190986128237985e-08,1.488451561868386e-16,6.0229589876044e-10,7.973859353213697e-22,4.483385589265368e-20,8.917152152678168e-12,1.458334764733704e-21,5.135482181344244e-13,2.8253032353033887e-28,5.714314052865251e-20,4.5157539794701994e-23,1.0071129776322254e-21,2.820230448480174e-20,1.8419689410297633e-29,1.4051526953070756e-28,4.4398897427854815e-25,3.0257483325763213e-13,1.4507428393322625e-10,2.885506070001091e-14,7.334409378988797e-08,1.492753284569818e-08,7.2554968016209454e-09,8.448284825045592e-12,1.0313177831370658e-08,4.644129298082243e-09,5.797444934559008e-09,2.61944443144195e-10,2.015991587480477e-09,5.441145250301806e-12,3.128922897206858e-09,6.924455076982137e-15,4.86246022710468e-07,3.4967146656655634e-14,1.441806997111405e-10,7.421641042131958e-17,3.12312106881092e-16,2.123675491887436e-20,7.007846792306886e-13,1.643854225159471e-10,3.2448888430712356e-13,7.70619149116339e-09,6.521245587374289e-21,1.6656367074167077e-16,2.0874863752548507e-12,4.83587491333326e-07,5.3182879202875877e-17,8.73870658086634e-13,2.113570492344501e-10,3.225598244022718e-12,1.6617877449200116e-20,5.185260529308577e-12,2.726608366591839e-15,3.196266304329868e-16,8.42337961674959e-19,3.126557854581057e-15,2.8715695746808536e-15,1.2733688629398653e-10
2.5758275099662432e-09,0.8658034279653632,2.027726593330916e-08,6.95837135466407e-11,5.736674713778747e-11,3.7175810251824434e-10,0.0,0.0,9.902442136842296e-08,3.283788933445462e-12,3.4494384263093155e-13,1.6548371130622526e-13,6.332572276941322e-14,1.0501132069810648e-23,1.4245485619996596e-15,6.508941514914836e-11,6.229467859144286e-11,1.4657673714159476e-10,3.9999234974580364e-26,4.270518653722352e-17,2.7568125835666085e-23,1.7024028546462872e-22,7.12994252329279e-10,2.9053355086404798e-24,3.0026497333760764e-16,1.5065463373537365e-26,1.6705524680081593e-27,6.57819358441233e-22,1.6587329651746008e-24,2.128903891512881e-24,7.512376428615152e-18,1.094115795731386e-27,4.713880816532525e-29,1.6954426304531814e-28,3.76,0.0,0.4999344077726601,0.9967790185954334,2.516820651394952e-13,7.701620006761323e-14,0.001391234569623366,0.0010282609129892465,0.0002466167312546475,0.00011580696106864364,0.003220881836416363,2.4066010975764007e-07,5.131148370486657e-13,6.221597809776562e-08,1.5163300721057276e-16,6.210215012929779e-10,8.674219695605282e-22,4.829602343843913e-20,9.19679554424984e-12,1.5866350114035924e-21,5.25635043057044e-13,3.093847515172475e-28,6.168806785922127e-20,4.89307489906377e-23,1.0925019583902787e-21,3.029531124160923e-20,2.0167183385432e-29,1.538604037757539e-28,4.8988334366954235e-25,3.080579527953107e-13,1.4960299847939006e-10,3.008385887642868e-14,7.440868168787572e-08,1.5064313625066116e-08,7.454377027238144e-09,8.810549605226378e-12,1.0599678696259614e-08,4.770243311788515e-09,5.871227700442237e-09,2.67505234108928e-10,2.0581091571276038e-09,5.644939857554024e-12,3.214739663120641e-09,7.107007795794199e-15,4.934028508814068e-07,3.62628093686189e-14,1.4843607851269035e-10,7.874393573393714e-17,3.2795337295828896e-16,2.223052208218298e-20,7.156869664764979e-13,1.6897265269700355e-10,3.377122369321322e-13,7.808918868250905e-09,6.80578658420328e-21,1.740809156024684e-16,2.162783559593892e-12,4.906680781932784e-07,5.566023437916405e-17,8.885689191029869e-13,2.144485607496462e-10,3.3264769823673367e-12,1.7382654091081534e-20,5.303097704067395e-12,2.788405270411356e-15,3.3286628282759984e-16,8.90608022173562e-19,3.2806246896653202e-15,2.9705241759102114e-15,1.2873561279586993e-10
2.6130606301898985e-09,0.8658067336537564,2.081995234810196e-08,7.209866878439809e-11,5.962224475001797e-11,3.827231073268576e-10,0.0,0.0,1.0045255844606318e-07,3.379154566975709e-12,3.6130404679992513e-13,1.735915452896962e-13,6.667117187336367e-14,1.0938605774078536e-23,1.4534934823441838e-15,6.726508392537137e-11,6.451906186792547e-11,1.510599100551864e-10,4.328349999901273e-26,4.515865451915068e-17,2.989696162666718e-23,1.8457780933232885e-22,7.255122241366839e-10,3.169780093414522e-24,3.147170120129746e-16,1.6098830900043827e-26,1.791638167807982e-27,7.067277720507106e-22,1.8028304925596433e-24,2.3129591088714783e-24,7.918427977984323e-18,1.20655959844153e-27,5.209974745995664e-29,1.8755425941762047e-28,3.76,0.0,0.4999143205767201,0.9967784147199118,2.6515565167172113e-13,8.083307900429047e-14,0.001411320102963141,0.001044273561606382,0.000250364317673989,0.00011611719815477036,0.0032214842667400473,2.4795351378355956e-07,5.361082903451783e-13,6.251060973239037e-08,1.5442351763394223e-16,6.400412524306804e-10,9.424981703740802e-22,5.1969774723714544e-20,9.480868611218727e-12,1.7241840645977634e-21,5.377799559307331e-13,3.3834381504866786e-28,6.652178951408349e-20,5.295788702974085e-23,1.1837334659224363e-21,3.2509005838304275e-20,2.2051328647566227e-29,1.682504252664958e-28,5.397787173772908e-25,3.1353785658219775e-13,1.542023478751083e-10,3.1346137775685775e-14,7.547310011700328e-08,1.5199567159350017e-08,7.655583679443957e-09,9.182647991956398e-12,1.0889698976071283e-08,4.897804140164459e-09,5.944994968834029e-09,2.7308418586969137e-10,2.1003370035843155e-09,5.852898744669965e-12,3.301606166740814e-09,7.291451845125894e-15,5.005603588715511e-07,3.758391963656165e-14,1.5275320029086423e-10,8.347761603249442e-17,3.4410053338885826e-16,2.3252776171891052e-20,7.306352832546691e-13,1.7361453653244152e-10,3.512464621895798e-13,7.911367623138752e-09,7.09756158174634e-21,1.8180004347703187e-16,2.239564102281237e-12,4.977483156126438e-07,5.820953870080282e-17,9.031807672013815e-13,2.175398302111318e-10,3.4289098566655443e-12,1.8168426576021295e-20,5.4215080519757674e-12,2.851158863670776e-15,3.464367677738828e-16,9.408607642274475e-19,3.4397057439401737e-15,3.0712052291101287e-15,1.301231940691789e-10
