Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49)
1.9708670473005043e-07,0.6086148262659768,3.396005987910074e-17,2.193074560453083e-13,9.09195235319389e-19,3.2062392685913453e-16,0.0,0.0,7.508558024933389e-16,7.382598628386648e-28,4.064297924946409e-13,1.4812559316627773e-21,4.2664734594659076e-16,6.76944335291351e-48,3.1070274202312636e-35,9.634954014700859e-33,3.883317950688396e-36,1.3766665404167578e-10,3.697402062050197e-49,9.27815327493234e-53,2.963676717118869e-42,2.530078700842174e-45,5.047064608822455e-34,1.0111689611863624e-43,2.4125372490181657e-29,2.5718782874753422e-39,1.3792829378805308e-40,5.121766086286491e-46,3.495753262215369e-70,1.4313935324479593e-58,6.208766506304835e-27,7.845778966102713e-54,1.0051896574301743e-41,8.890854127915076e-52,3.76,0.0,0.5323179167007851,0.9997258514222638,1.0103917836275642e-28,5.762883643995279e-48,0.00017147964287013496,0.0001335972231305053,3.756977490873962e-05,3.113154103900884e-07,0.0002741482029239169,4.762471405892199e-10,4.0779971687643137e-17,1.7100286720706899e-12,7.8998349819198e-18,4.734441352121998e-10,2.4406491615068747e-24,1.0400409101640533e-24,2.1695360627643046e-13,2.464937448699693e-24,1.4873647256016367e-17,4.610922468828053e-30,2.0460679691976323e-24,1.302553043660985e-26,2.388630728465523e-31,2.869199032817248e-30,5.030691596121908e-25,6.326685341220883e-25,4.139693285426896e-24,5.891845624700086e-16,1.3766758085180438e-10
2.356933427213977e-07,0.6086186881879391,6.498683188857908e-17,3.1331438501581583e-13,2.0817553908787134e-18,5.483873760784885e-16,0.0,0.0,1.3187718768763587e-15,2.170250636085151e-27,6.95803514005716e-13,3.027084534293406e-21,6.877620384080977e-16,1.713217666482975e-47,9.14340223388413e-35,2.272522999592583e-32,1.2119422086136152e-35,1.968873340772573e-10,1.8220894935981538e-48,2.8061822450792735e-52,9.221723041495751e-42,7.241430867554528e-45,1.2571031281117682e-33,4.435962055150809e-43,5.531057628437421e-29,7.867296680722799e-39,3.6298091468119325e-40,1.9549764423685588e-45,2.2735769007994547e-69,6.73512524261284e-58,1.367898936956523e-26,3.7061097780044994e-53,3.114759397921016e-41,4.682441006913752e-51,3.76,0.0,0.5322843327043955,0.9997258512609054,3.7732133871064843e-28,2.7439877506058155e-47,0.00020506384488403243,0.00015982175315299544,4.4928889531085924e-05,3.113003518383217e-07,0.0002741482028144682,6.815825533948635e-10,6.777821531709788e-17,1.7106271647014876e-12,9.45343229875171e-18,6.774594684493343e-10,5.9788204772934994e-24,2.2711374670139986e-24,3.10498492584754e-13,6.061830602935621e-24,1.7808517746710287e-17,1.130936142326417e-29,4.799406367935115e-24,3.085791866310995e-26,5.85637222963512e-31,7.035350363507936e-30,1.4597501177024707e-24,1.501160542403163e-24,1.0039017913691382e-23,7.047570878159171e-16,1.9688891926588463e-10
3.129066187040923e-07,0.6086264113136227,1.791938602490061e-16,5.514917614735581e-13,7.773409788861864e-18,1.2832475457348481e-15,0.0,0.0,3.226913740630407e-15,1.2882470629528444e-26,1.630041460615247e-12,9.460759746098761e-21,1.4383813843115623e-15,7.502229154708738e-47,5.125982063777473e-34,9.027161436117721e-32,7.963050506745704e-35,3.4702116794531246e-10,3.205816423563306e-47,1.633027622159814e-51,5.935826996578742e-41,3.7372966459876825e-44,5.376895163969157e-33,5.711954775564378e-42,2.1138099459303747e-28,4.793119559541149e-38,1.6814534846682612e-39,1.9920853860097098e-44,1.2847155594096509e-67,1.1803784091796671e-56,4.756334435084973e-26,6.2682795282175054e-52,1.9826092106723122e-40,1.0502021846323047e-49,3.76,0.0,0.5322171710680741,0.9997258508516941,3.5964089042413926e-27,5.005877650866781e-46,0.00027222600291527526,0.00021226556441787108,5.964581447228048e-05,3.112702373026513e-07,0.00027414820257186677,1.2023594599799488e-09,1.497544297176317e-16,1.7118240295357164e-12,1.2560256840930602e-17,1.1946830474514321e-09,2.5167580189926866e-23,7.960886100028869e-24,5.4774860309391e-13,2.5702890099346893e-23,2.3679456497952263e-17,4.768724241951298e-29,1.8904692914701693e-23,1.232692969818605e-25,2.4680764944621144e-30,2.9653636869582737e-29,8.418971427085903e-24,6.0099164553880226e-24,4.1547756297999565e-23,9.358772551269591e-16,3.470248773240557e-10
3.9011989468678685e-07,0.6086341334817668,3.883987961268948e-16,8.565481356266536e-13,2.1147039424344272e-17,2.486948035736162e-15,0.0,0.0,6.47810015008039e-15,4.908308125037278e-26,3.1609685969311527e-12,2.2841393495616264e-20,2.516003195845905e-15,2.3320832428672138e-46,1.8537379004093587e-33,2.600828377760423e-31,3.218613691847839e-34,5.39406300350742e-10,2.2992383608591926e-46,6.058841985005453e-51,2.3150593508724924e-40,1.2560924886278037e-43,1.6390587064748914e-32,3.5018322177698573e-41,6.018037559723087e-28,1.8164707836409046e-37,5.2879988612927257e-39,1.0531861867899853e-43,1.3722314803997076e-66,8.124440059622454e-56,1.2349957357213276e-25,4.388758259640345e-51,7.669036320053275e-40,8.161250117975942e-49,3.76,0.0,0.5321500179061384,0.9997258503271711,1.8175308515886095e-26,3.5196420563609526e-45,0.0003393798339506048,0.00026470237804656786,7.436100052457543e-05,3.1124012649777967e-07,0.00027414820229766386,1.8699303388874845e-09,2.7475199574324873e-16,1.7130207357157297e-12,1.566658799844891e-17,1.857355400370764e-09,7.495606521788372e-23,2.1079196911831502e-23,8.518703776904304e-13,7.694738518035974e-23,2.95520708090034e-17,1.4215844931986447e-28,5.403676781232633e-23,3.552134495570456e-25,7.355290934166366e-30,8.837991304905964e-29,3.097929056351512e-23,1.733985286930434e-23,1.2229935130557196e-22,1.166964249356869e-15,5.394134891233686e-10
4.673331706694814e-07,0.6086418546925089,7.236059423571086e-16,1.2284779756640728e-12,4.738437355944893e-17,4.2751481521926606e-15,0.0,0.0,1.1458611805743974e-14,1.4561665738870128e-25,5.4356839771748735e-12,4.6908686413325476e-20,3.935438766491084e-15,5.898596446455089e-46,5.211145971289759e-33,6.168079306964381e-31,9.951837431572906e-34,7.74036332460927e-10,1.1559380241460948e-45,1.7391143082092391e-50,6.868806056965073e-40,3.2915299083976574e-43,4.068152158966177e-32,1.5284753187150497e-40,1.4287188197765656e-27,5.2810807020921374e-37,1.323774958714102e-38,4.0713947674564454e-43,9.769023722396765e-66,3.905058193355053e-55,2.682322095104623e-25,2.1915029938616688e-50,2.2590703752957788e-39,4.328143472626079e-48,3.76,0.0,0.5320828732175188,0.9997258496873538,6.715180178294717e-26,1.7209866204390307e-44,0.0004065253391891324,0.00031713219492406037,8.907444790686841e-05,3.112100194642201e-07,0.00027414820199186425,2.6842782300607994e-09,4.481361587687762e-16,1.7142172835147777e-12,1.877242585609618e-17,2.6653065547502293e-09,1.8143794238347327e-22,4.685133103275914e-23,1.2228532937847427e-12,1.8702560794988178e-22,3.542645488564279e-17,3.443162093665946e-28,1.2698823104651383e-22,8.393179872285346e-25,1.781147982969229e-29,2.140307746352468e-28,8.854184723583465e-23,4.1005753020482633e-23,2.932462452417392e-22,1.3980180762165335e-15,7.74048690129524e-10
5.445464466521759e-07,0.6086495749459873,1.2152565183298957e-15,1.6672772212947848e-12,9.315820123563935e-17,6.763489267205666e-15,0.0,0.0,1.856152590766362e-14,3.6636154935661358e-25,8.601118777235268e-12,8.625117240795934e-20,5.703690363938943e-15,1.2979991057156562e-45,1.2372833654179666e-32,1.2827291220651614e-30,2.58161377071903e-33,1.0509048665723206e-09,4.6418634793960435e-45,4.196624738848619e-50,1.7075832311893033e-39,7.282848905839271e-43,8.774591118759437e-32,5.379049264129327e-40,2.990676798741427e-27,1.2884018982129438e-36,2.842730769931103e-38,1.2956383983244649e-42,5.562257231722705e-65,1.5123797246969533e-54,5.161117397451649e-25,8.804465921398168e-50,5.5784431511896956e-39,1.819326036740167e-47,3.76,0.0,0.5320157370011465,0.9997258489322597,2.0370059812293695e-25,6.769558286280341e-44,0.0004736625198296569,0.00036955501593528546,0.00010378615683802983,3.1117991616453517e-07,0.0002741482016544728,3.6453861761556486e-09,6.739428391883322e-16,1.7154136727245446e-12,2.1877770498649297e-17,3.6183667178397273e-09,3.823068781561765e-22,9.234945269008654e-23,1.660686852703868e-12,3.954482162841308e-22,4.13027029001302e-17,7.258226531255824e-28,2.6141215608382223e-22,1.7347246162575124e-24,3.754151072165952e-29,4.511326550139135e-28,2.1477402540857844e-22,8.480365321223233e-23,6.127968845592698e-22,1.6290387414156385e-15,1.0509244168770848e-09
6.217597226348705e-07,0.6086572942423393,1.8925490182004913e-15,2.172943237159432e-12,1.6658570436298838e-16,1.0067594927443244e-14,0.0,0.0,2.8183318806273273e-14,8.17563915101226e-25,1.2804033387432917e-11,1.4630021621381362e-19,7.824075447019994e-15,2.5841468203864984e-45,2.595420551048605e-32,2.4235527838164863e-30,5.894089258965805e-33,1.3700055061035576e-09,1.5634545256147556e-44,8.932024127602387e-50,3.739451299209707e-39,1.4279700180068827e-42,1.7077687575433497e-31,1.612044381484919e-39,5.696526303476751e-27,2.7716314937783502e-36,5.464257272892836e-38,3.570973073061662e-42,2.6527639528726453e-64,4.959715212923564e-54,9.092446054669342e-25,2.9523957826948908e-49,1.2137958376435002e-38,6.394092396614848e-47,3.76,0.0,0.5319486092559522,0.9997258480619059,5.3461308764523665e-25,2.2553037030534033e-43,0.000540791377070667,0.00042197084196503136,0.00011849612753690112,3.111498165972027e-07,0.0002741482012854941,4.753237222194904e-09,9.552159243868312e-16,1.716609903358591e-12,2.4982622010864722e-17,4.71636627535476e-09,7.284372532365318e-22,1.6667465385003509e-22,2.165360579542605e-12,7.557395604238431e-22,4.718090899269492e-17,1.383418965568634e-27,4.885803715949566e-22,3.2522879706731792e-24,7.154644622945064e-29,8.597913066321976e-28,4.631738091595728e-22,1.5906624068718682e-22,1.158852954402071e-21,1.8600262506626407e-15,1.3700346069629755e-09
7.761862746002597e-07,0.6086727299642167,3.913440806466247e-15,3.3848712210221456e-12,4.3514483783955825e-16,1.9585510544079072e-14,0.0,0.0,5.6574829666715867e-14,3.164595001780437e-24,2.49085318487003e-11,3.541861519832981e-19,1.3129878021540222e-14,8.338659166466214e-45,8.775876103195407e-32,7.043183318436395e-30,2.3497733473366303e-32,2.1348775203579774e-09,1.26136818227932e-43,3.1068904595608034e-49,1.3735708058746522e-38,4.272678615524063e-42,5.195818213449003e-31,1.0615379549715669e-38,1.6811801437871917e-26,9.861894685165577e-36,1.5972850861550542e-37,2.039937967610403e-41,5.043194201138787e-63,3.8869930806376413e-53,2.3401106438014727e-24,2.272001678955153e-48,4.4017429690383077e-38,5.74248330053789e-46,3.76,0.0,0.5318143791748229,0.9997258459754883,2.7398333681440756e-24,1.854407560134833e-42,0.0006750241261466448,0.0005267815126186988,0.000147910855113006,3.1108962866220675e-07,0.000274148200452794,7.409100803596382e-09,1.6933846695485878e-15,1.719001889007485e-12,3.119084598321981e-17,7.3465059516322565e-09,2.1325768098389555e-21,4.491278168862761e-22,3.3751867487039736e-12,2.223510813604315e-21,5.89435718334766e-17,4.051979521894714e-27,1.387164206432968e-21,9.275300511157806e-24,2.0952441527158986e-28,2.5180097927768025e-27,1.6831304374214043e-21,4.539541606009218e-22,3.347100699354207e-21,2.321901824128157e-15,2.134934132515197e-09
9.306128265656488e-07,0.608688161859243,6.989813192410816e-15,4.8642664205492624e-12,9.439611812466584e-16,3.375353143547162e-14,0.0,0.0,9.982979477255576e-14,9.562373461920765e-24,4.291984586308573e-11,7.306251217529965e-19,1.9856984177897547e-14,2.235699270468811e-44,2.3302311624863274e-31,1.6887606732570604e-29,7.208257924478611e-32,3.068601224727307e-09,6.492734148452054e-43,8.468302852053663e-49,3.9206610245422773e-38,1.0201401827473251e-41,1.2892608838532245e-30,4.802555727598536e-38,4.0797485128196094e-26,2.744166551710258e-35,3.770575555553384e-37,8.327502808069862e-41,4.140510366922117e-62,1.944037350151445e-52,5.067031874955601e-24,1.1319262504231332e-47,1.2421053313289564e-37,3.142659080453009e-45,3.76,0.0,0.5316801829655814,0.9997258434282387,1.0211710101098224e-23,9.644024118709876e-42,0.0008092235959988532,0.0006315642139611159,0.00017731863238535395,3.110294556607921e-07,0.0002741481994938018,1.0651733373573162e-08,2.6750310783479125e-15,1.7213932406547336e-12,3.7397098450854213e-17,1.0554372187206812e-08,5.110368720420123e-21,1.0129649615602957e-21,4.852248471184615e-12,5.34911334828809e-21,7.07151959988966e-17,9.712884240336711e-27,3.246280223808811e-21,2.177345639953566e-23,5.021923463644483e-28,6.035384804716691e-27,4.8235088443971836e-21,1.0661390184419252e-21,7.926924604815234e-21,2.7836448422563803e-15,3.0686987885354322e-09
9.999999999999997e-07,0.6087035899285195,8.764452534953447e-15,5.6160847433181e-12,1.279229363832208e-15,4.187936732755708e-14,0.0,0.0,1.249561513778617e-13,1.4831569359620214e-23,5.3246586484204205e-11,9.73661181140315e-19,2.3342808840858376e-14,3.3465377209466045e-44,3.4148950427108296e-31,2.3896427705664859e-29,1.1220297623268565e-31,3.543108856241958e-09,1.2498464941157396e-42,1.255248835531753e-48,5.919894300721572e-38,1.4310201816612867e-41,1.848101218076003e-30,8.781871744005163e-38,5.795905837057902e-26,4.1030637505015265e-35,5.274533712864073e-37,1.4602650463142857e-40,9.806947646916196e-62,3.692273333107742e-52,6.882567377198982e-24,2.159023055475913e-47,1.8666049900154195e-37,6.195096285872458e-45,3.76,0.0,0.5316198967471457,0.9997258421336919,1.7195687195139904e-23,1.8646181955281058e-41,0.0008695114727454849,0.0006786362317678974,0.00019052991704776318,3.110024234969683e-07,0.0002741481990217946,1.2299737248565072e-08,3.197431876655533e-15,1.7224675200214784e-12,4.018505950522532e-17,1.2183487436919404e-08,7.21527088819968e-21,1.3987544316992257e-21,5.602915440135488e-12,7.563637007880988e-21,7.600755794364117e-17,1.3714955831429346e-26,4.541964140536216e-21,3.0497189283425775e-23,7.090882379808818e-28,8.52195843556625e-27,7.319104454531217e-21,1.4935432084575936e-21,1.1137909887285373e-20,2.9910727694970718e-15,3.543229906930387e-09
1.0850393785310379e-06,0.6087035899285195,1.1301581015880792e-14,6.611151501024223e-12,1.802416426366295e-15,5.349601216946956e-14,0.0,0.0,1.6115127918581231e-13,2.4336365482536274e-23,6.800589504345479e-11,1.3489487009102936e-18,2.8006926467520893e-14,5.319712359703029e-44,5.249151455486982e-31,3.5432134974531996e-29,1.8460339884787774e-31,4.171125486456152e-09,2.5509474530604423e-42,1.955340372503144e-48,9.412196027342256e-38,2.0922346921372297e-41,2.779232599996766e-30,1.708374292672012e-37,8.626617573469775e-26,6.454641108927486e-35,7.695209532457238e-37,2.7262824673107453e-40,2.3768676096133616e-61,7.44051739339359e-52,9.743346139817449e-24,4.374565676099632e-47,2.952009741813199e-37,1.2916199004611032e-44,3.76,0.0,0.5315460206196803,0.9997258404202951,3.0765888083047537e-23,3.821331089379978e-41,0.0009433897962041805,0.0007363189530665508,0.00020671946110366744,3.1096929758531737e-07,0.00027414819840855526,1.4480999358530811e-08,3.907211647297332e-15,1.723783958436723e-12,4.360138009117505e-17,1.4338614398367436e-08,1.0658112036324056e-20,2.017358068211497e-21,6.59646279259943e-12,1.1191056391985035e-20,8.249653376767548e-17,2.0261397082206257e-26,6.642272670345432e-21,4.465127522302631e-23,1.0475106043502358e-27,1.2589312979112887e-26,1.1720206026260052e-20,2.1870929405524167e-21,1.6361552668524883e-20,3.2452553506711316e-15,4.171280113569939e-09
1.239465930496427e-06,0.6087190141731469,1.7007878801484322e-14,8.62556482076187e-12,3.1358935832635293e-15,7.973702856065628e-14,0.0,0.0,2.4374507275936894e-13,5.465036999501485e-23,1.0133188404150968e-10,2.2955859274884066e-18,3.7581982586340115e-14,1.1635620518581573e-43,1.0501806566519208e-30,6.740617598932524e-29,4.147642018237848e-31,5.442399190333201e-09,8.302096207989283e-42,4.010411431225001e-48,1.993652291655476e-37,3.8568819646830675e-41,5.4052517313910045e-30,5.130055637684487e-37,1.6472689992147867e-25,1.3456504298074426e-34,1.4148434306253081e-36,7.634270254750435e-40,1.1031875808926316e-60,2.3743677836320778e-51,1.7180827086675413e-23,1.4157987955816936e-46,6.199061548864462e-37,4.383356525100669e-44,3.76,0.0,0.5314118921285748,0.9997258369517953,7.957153119606189e-23,1.2596643587236943e-40,0.0010775227363346753,0.0008410457370074929,0.0002361133430172249,3.109091544328968e-07,0.00027414819719709214,1.8896763209064772e-08,5.394330008104516e-15,1.7261740425191704e-12,4.9803691581304174e-17,1.8697884778090424e-08,2.007469433654077e-20,3.664509400869031e-21,8.607747130095776e-12,2.113258359108021e-20,9.428833713178133e-17,3.8168533954011824e-26,1.2313780430595037e-20,8.29177862252912e-23,1.9731939983047737e-27,2.3714827022239228e-26,2.5236650494381648e-20,4.062488455030762e-21,3.0533754601456635e-20,3.706733394976878e-15,5.442629662775786e-09
1.5483190344272052e-06,0.608749851192856,3.315883985732164e-14,1.3457193636458729e-11,7.7950227725772e-15,1.5540957851905427e-13,0.0,0.0,4.855898851249321e-13,2.1364088037086313e-22,1.9735098087679725e-10,5.584750581568226e-18,6.100906395114601e-14,4.650885316937391e-43,3.281169448926597e-30,1.981405452500223e-28,1.603122651575743e-30,8.49099055135126e-09,6.253050135884194e-41,5.615775552265169e-35,-8.095174812015132e-36,-1.8320732541420763e-35,1.6428503613411534e-29,3.43557376670353e-36,4.828312531102426e-25,4.561616336451793e-34,3.846528927833952e-36,4.507133985421082e-39,1.9248646882896486e-59,1.737292658657949e-50,4.445266282345081e-23,1.0164198804823634e-45,2.1197249754075166e-36,3.6989380280843284e-43,3.76,0.0,0.5311437366765811,0.9997258286336783,3.9617518106979063e-22,1.013381092487832e-39,0.0013456888746352137,0.001050415467676989,0.0002948802734249669,3.107889128829855e-07,0.00027414819439566714,2.9487242423244423e-08,9.144717040063995e-15,1.7309523102314652e-12,6.220240681805082e-17,2.9136132654018096e-08,5.734458623202371e-20,9.924840550260981e-21,1.3431197378844362e-11,6.060403037256226e-20,1.179063476666629e-16,1.0905287987845273e-25,3.4299700645374364e-20,2.3152079895359813e-22,5.6372421300841596e-27,6.775262103004691e-26,9.107588425855121e-20,1.13472583341782e-20,8.585374890313754e-20,4.629292273582365e-15,8.491439737336308e-09
1.8571721383579834e-06,0.6087806729271658,5.6394258987288015e-14,1.935971046416683e-11,1.618136764739919e-14,2.6815820730350076e-13,0.0,0.0,8.510679118059394e-13,6.455993635583324e-22,3.402446290071723e-10,1.1550731695038183e-17,9.013749518424283e-14,1.5391267217517715e-42,8.169512943835625e-30,4.789280694563341e-28,4.7570099364495506e-30,1.221396673726623e-08,3.0383428364453492e-40,2.4942824777069215e-32,-2.751609035886785e-33,-5.707001112638697e-33,4.072094774103832e-29,1.556142401155518e-35,1.1536840791486744e-24,1.222654145830777e-33,8.583270977693114e-36,1.8670147294583327e-38,1.5333130814624418e-58,8.243022644276536e-50,9.696589144880097e-23,4.94264339043133e-45,5.715040959749371e-36,1.929526578702876e-42,3.76,0.0,0.5308757165412826,0.9997258184749881,1.4276436952937747e-21,5.144786418149945e-39,0.0016137220873801339,0.0012596734625139948,0.0003536194375939192,3.106687309812621e-07,0.0002741481910898284,4.242208707794941e-08,1.3935945697588764e-14,1.7357280450749864e-12,7.459324957237217e-17,4.185838877293157e-08,1.3388020910457792e-19,2.233067557966069e-20,1.932194599407363e-11,1.4188931188680931e-19,1.4157524041134358e-16,2.5463149476221495e-25,7.857251487354434e-20,5.312093346650085e-22,1.3161901725770885e-26,1.5819187518180956e-25,2.569629729899815e-19,2.6041783514928747e-20,1.979088586908458e-19,5.551321842521145e-15,1.2214741785992569e-08
