Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41)
4.159114905572117e-07,0.9127883430052851,0.0001513193049233261,1.4159795945627534e-05,3.774246864726169e-05,0.00032465680550572683,0.0,0.0,1.569383653445353e-05,6.79621032710378e-08,1.5198740104504284e-06,1.9340069877285336e-08,1.664816265994465e-06,5.49776022958118e-15,2.103575129643316e-11,1.994147963726198e-08,1.0795254554708588e-11,2.6764806145931745e-06,9.18415799782971e-14,1.8375302116945447e-09,2.7856899926476047e-12,1.737919079969989e-15,2.681782165966384e-09,3.058975478923461e-15,1.058419398922132e-13,6.495222823479738e-16,1.5390534161486355e-18,2.849130338562647e-16,3.252192178492797e-24,3.7085079777136564e-22,2.2615386757292232e-12,3.610318342533184e-20,1.5945700607677832e-19,1.7276284007964884e-18,3.76,0.0,0.64451933350515,0.9973740662168399,4.47780096702395e-05,6.877583046597536e-16,0.1871691302113123,0.14609063116822893,0.03554063425844242,9.805995599120654e-05,0.0025491960617556393,0.002692215181430805,9.873132584493362e-08,4.472843611656594e-08,2.147873201905387e-14,1.0990627786760925e-05,1.2933727146300264e-10,3.7833556426925474e-10,2.020284421303505e-07,2.0469090351223175e-10,1.0339924526099064e-09,8.602326117810664e-17,6.235494664447792e-10,8.654033868848895e-13,2.2779681741538052e-11,5.298055696921384e-11,5.432363202903688e-18,4.417605000269521e-17,1.5469831511293683e-11,2.95280990831161e-11,2.6632918381911468e-06,2.4435442493440625e-06,2.557592036554642e-05,5.845255977117328e-06,0.00010013588582614002,1.912789838790623e-05,0.0003369654227061007,5.660063935265322e-06,1.0928935114560171e-06,8.499422480592919e-06,2.2859580506350237e-05,3.06844071651149e-06,0.0001089933959811564,8.914079647877408e-08,0.00010582928900431488,1.3303552307385432e-09,1.06382690283297e-07
4.2217749729942854e-07,0.913189286151883,0.00015464478547056671,1.4627690834452846e-05,3.887946261544445e-05,0.0003366893191448774,0.0,0.0,1.598917806090655e-05,6.978820136442038e-08,1.6353838563343994e-06,1.979862612455724e-08,1.7838039202397211e-06,5.775873313307831e-15,2.157271433677252e-11,1.996337292496239e-08,1.1370348398651808e-11,2.755087282789013e-06,1.0090611535348763e-13,1.929000309133187e-09,3.0815217051863903e-12,1.7506102308646643e-15,2.679140430521654e-09,3.2671758793286166e-15,1.1013672205409018e-13,6.992547285719719e-16,1.756573264211076e-18,2.9872161954248637e-16,3.6672557698862615e-24,3.996380651626123e-22,2.348992736769992e-12,4.07605750336419e-20,1.8201957049869936e-19,1.981545813994931e-18,3.76,0.0,0.6420610907554968,0.9973713260182289,4.702448407819728e-05,7.432125007111419e-16,0.18968569348120826,0.1479607892873508,0.036028300748985616,9.774154510012297e-05,0.0025491890091041886,0.0027704782999087014,1.0183590334748434e-07,4.47370588932015e-08,2.1744370560542202e-14,1.1303821919727306e-05,1.3832043126998156e-10,4.0393431692536406e-10,2.0907513966239981e-07,2.1887384760284028e-10,1.0630801899170175e-09,9.196265715203923e-17,6.655621911299574e-10,9.237513177223742e-13,2.4315873303535052e-11,5.645918624435325e-11,5.8074199481349884e-18,4.722611616050375e-17,1.680838421304653e-11,2.992036378055168e-11,2.7409119270052174e-06,2.5939570047151804e-06,2.6029718904609702e-05,5.970804287714222e-06,0.0001026514726708489,1.987492723064877e-05,0.00034912099284697495,5.786610287289194e-06,1.110283132495672e-06,8.882092016332458e-06,2.4054612609853996e-05,3.2548511588311198e-06,0.0001131567544651019,9.540452874946192e-08,0.00010975427824455777,1.3633363706215066e-09,1.1497357702546461e-07
4.284435040416454e-07,0.9135889799143493,0.00015798302410201863,1.5104740965407769e-05,4.0027699498739085e-05,0.00034895368796306715,0.0,0.0,1.6288863976078713e-05,7.163774776604018e-08,1.7582320646543105e-06,2.0262657352045135e-08,1.9089315865265725e-06,6.061730842579932e-15,2.211052951177841e-11,1.9982820448848354e-08,1.1965549385293607e-11,2.8347893665831844e-06,1.106826148590034e-13,2.02335991737606e-09,3.403140602684977e-12,1.7628595871219754e-15,2.6763941250385646e-09,3.4856359354127367e-15,1.1454834026438308e-13,7.518947037789024e-16,2.0004551252269855e-18,3.1294446698815184e-16,4.127068968169129e-24,4.300802071217925e-22,2.4387149269056753e-12,4.592046210770889e-20,2.0735132635201513e-19,2.2675440417974586e-18,3.76,0.0,0.6396118040634226,0.997368519146639,4.9341847898869925e-05,8.024248995264314e-16,0.1921939794338961,0.14982186755394045,0.03651465324846552,9.742424289864837e-05,0.002549181786488744,0.0028497583847543937,1.0498477677879534e-07,4.4745506339547276e-08,2.2008467922793474e-14,1.1620882470697223e-05,1.4776317021484625e-10,4.3080666559641383e-10,2.1627417380153985e-07,2.337804608578031e-10,1.0927392476566774e-09,9.820288321108434e-17,7.09655175238437e-10,9.849903556184276e-13,2.59281985666171e-11,6.010528032541195e-11,6.201472469629955e-18,5.0430666530467074e-17,1.8238231807829265e-11,3.031122966161542e-11,2.819556045870302e-06,2.7507477773538706e-06,2.648284712673186e-05,6.09654665417092e-06,0.0001051780008272849,2.0636372698735538e-05,0.00036150925506121687,5.914402144241085e-06,1.1277231841414008e-06,9.275008239227299e-06,2.528960722965176e-05,3.448917704592945e-06,0.00011741318317953833,1.0199209015334412e-07,0.00011375831213275774,1.3964383044162353e-09,1.2411119643641087e-07
4.347095107838622e-07,0.9139874289745747,0.00016133363676831684,1.5591049442367152e-05,4.1186993590134724e-05,0.0003614497257711786,0.0,0.0,1.659307709652105e-05,7.351109863581323e-08,1.8887707013600129e-06,2.0732401072502965e-08,2.0403785027810564e-06,6.3553408454489166e-15,2.2649078131166878e-11,1.9999941211376203e-08,1.2581170455094066e-11,2.9155870518463314e-06,1.2121252840715262e-13,2.1206442151450404e-09,3.75230454055597e-12,1.7747064145306824e-15,2.6735485892158488e-09,3.7146654020476866e-15,1.190784821487494e-13,8.075645420985599e-16,2.273362047766265e-18,3.2758609784977686e-16,4.635575610813599e-24,4.622383420388132e-22,2.5307453945280178e-12,5.162617309104827e-20,2.357395042294336e-19,2.5890050920903884e-18,3.76,0.0,0.6371714402263897,0.9973656446353225,5.173095740226427e-05,8.656021582724752e-16,0.19469401768942243,0.1516738982492428,0.03699969637676896,9.710804524105292e-05,0.0025491743914382897,0.0029300511348025206,1.0817776048909449e-07,4.4753779004634565e-08,2.227103177679383e-14,1.1941790878136752e-05,1.5768044881910368e-10,4.58992767873839e-10,2.2362764822701496e-07,2.494342239990799e-10,1.1229845258547607e-09,1.0475353089628813e-16,7.558936306248532e-10,1.0492111990901254e-12,2.7619046518851003e-11,6.392391870817337e-11,6.615126391386161e-18,5.3794626571032523e-17,1.9763932055904223e-11,3.0700703742914353e-11,2.8992206940306626e-06,2.9140598041051097e-06,2.6935252203539654e-05,6.222461705265443e-06,0.00010771484066149653,2.141212807658874e-05,0.000374130180103902,6.04343233247689e-06,1.1452138480166803e-06,9.678238346848512e-06,2.6565055319923607e-05,3.650783530095349e-06,0.00012176329251847359,1.089139454210531e-07,0.00011784143754074944,1.4296525360864107e-09,1.3382090128593495e-07
4.4097551752607905e-07,0.9143846379923378,0.00016469625356185853,1.6086720260126042e-05,4.235716659839111e-05,0.00037417721647017225,0.0,0.0,1.690200479486639e-05,7.540863729713374e-08,2.0273616173701448e-06,2.120810695373649e-08,2.178323685658272e-06,6.656709390626334e-15,2.3188249599142634e-11,2.001484934384537e-08,1.3217521511473114e-11,2.9974806283142057e-06,1.3253884917010053e-13,2.220887821433072e-09,4.130857260041516e-12,1.786190719595471e-15,2.6706089435379056e-09,3.954577222363089e-15,1.237288392195925e-13,8.663903771745283e-16,2.578171779303371e-18,3.4265099036080814e-16,5.196989039521968e-24,4.961745249188135e-22,2.625125201542307e-12,5.79237840193662e-20,2.6749555033901453e-19,2.9495947055922994e-18,3.76,0.0,0.6347399661982333,0.9973627015096661,5.419265941765931e-05,9.329595588454945e-16,0.19718583775186907,0.1535169135378823,0.037483434738777105,9.679294800200709e-05,0.0025491668214617296,0.003011352259950708,1.1141466928880483e-07,4.476187743750277e-08,2.2532069744873595e-14,1.2266528789234866e-05,1.6808741304526015e-10,4.885332533920157e-10,2.311377316651214e-07,2.658589069907154e-10,1.1538314841554383e-09,1.1162430080601118e-16,8.043435277452645e-10,1.1165056029769373e-12,2.939083398184183e-11,6.792023669517404e-11,7.048994222872456e-18,5.732297774293899e-17,2.1390185020492437e-11,3.1088792996344024e-11,2.9799023941438216e-06,3.0840362755006007e-06,2.7386883858400282e-05,6.348528879384183e-06,0.00011026137912563125,2.2202082074399786e-05,0.0003869837065944516,6.1736935293000966e-06,1.1627552847183122e-06,1.0091847325649017e-05,2.7881437002817565e-05,3.860589603913591e-06,0.0001262076890081079,1.1618066800580043e-07,0.00012200368702206993,1.4629708063112615e-09,1.441287664189751e-07
4.472415242682959e-07,0.914780611605658,0.0001680705184265395,1.6591858275488045e-05,4.353804750949688e-05,0.0003871359154361211,0.0,0.0,1.7215838980519945e-05,7.733077464782404e-08,2.174376426880357e-06,2.1690036859897964e-08,2.3229457997034143e-06,6.965840818020432e-15,2.3727941191073266e-11,2.002765431386312e-08,1.3874909415284808e-11,3.080470487384788e-06,1.4470613571160337e-13,2.3241247973769357e-09,4.540730827554494e-12,1.7973532405200306e-15,2.667580098614703e-09,4.205687499313244e-15,1.2850110713265234e-13,9.285022860062654e-16,2.9179895700174365e-18,3.5814358196609833e-16,5.815805028811361e-24,5.319517408856075e-22,2.7218963576307337e-12,6.486222283503272e-20,3.029566804176163e-19,3.3532796970472194e-18,3.76,0.0,0.6323173490867237,0.9973596887872325,5.6727791669850885e-05,1.0047212497139457e-15,0.19966946900995347,0.15535094546851497,0.03796587292425527,9.647894707623652e-05,0.002549159074047941,0.003093657481189875,1.1469531845062477e-07,4.476980218711054e-08,2.279158940111356e-14,1.2595078059406916e-05,1.78999390847648e-10,5.19469214764945e-10,2.388066604074456e-07,2.830785636279255e-10,1.1852961483191089e-09,1.1882500016175224e-16,8.550715810012354e-10,1.1869663580454154e-12,3.1246005073427236e-11,7.209942428250058e-11,7.503695205328587e-18,6.102075625921391e-17,2.3121834579216666e-11,3.147550434926506e-11,3.061597692372762e-06,3.2608203192560914e-06,2.783769429622047e-05,6.474728405004551e-06,0.00011281701961472217,2.3006119051295995e-05,0.00040006974240849744,6.3051782801409465e-06,1.1803476355123267e-06,1.0515898018865445e-05,2.9239221692608165e-05,4.0784746463490976e-06,0.00013074697563790027,1.2380293699360733e-07,0.00012624507929106455,1.496385089990031e-09,1.550615950795887e-07
4.535075310105127e-07,0.9151753544311324,0.00017145608887391114,1.7106569181209883e-05,4.4729472442318026e-05,0.0004003255508668016,0.0,0.0,1.7534776076258852e-05,7.927794956578356e-08,2.3301964786341675e-06,2.217846489640788e-08,2.474423031023998e-06,7.282737965028882e-15,2.4268057832831588e-11,2.003846112371989e-08,1.4553637982876435e-11,3.164557119841654e-06,1.5776053374254992e-13,2.430388648343577e-09,4.983948082733192e-12,1.808235443859824e-15,2.6644667641121597e-09,4.468315470469719e-15,1.3339698595413448e-13,9.940344406618435e-16,3.296161453520306e-18,3.7406827192162473e-16,6.496815050021466e-24,5.696338995169065e-22,2.8211018551986327e-12,7.249337412350552e-20,3.424874998824543e-19,3.804345910670209e-18,3.76,0.0,0.6299035561511983,0.9973566054778029,5.93371831119048e-05,1.0811204917485047e-15,0.20214494073762,0.157176025974455,0.0384470155077473,9.616603837818678e-05,0.0025491511466659194,0.0031769625306341466,1.1801952371146825e-07,4.4777553802251386e-08,2.304959827174486e-14,1.292742075187504e-05,1.9043188872932997e-10,5.518421985479164e-10,2.4663674085616356e-07,3.0111752613652613e-10,1.217395116306391e-09,1.2636554039255808e-16,9.081452341272158e-10,1.2606872706537527e-12,3.3187030671948017e-11,7.64667250509543e-11,7.979855159282611e-18,6.48930518447933e-17,2.4963869897576033e-11,3.1860844684715357e-11,3.144303158487547e-06,3.4445549855098707e-06,2.828763813447477e-05,6.601041281413476e-06,0.00011538118181024862,2.3824119233168834e-05,0.0004133881660338812,6.437879015100886e-06,1.1979910239701036e-06,1.0950451193865097e-05,3.063886822963219e-05,4.304575094163719e-06,0.0001353817521794042,1.317915340913805e-07,0.00013056561969243554,1.529887593578211e-09,1.6664692510676982e-07
4.5977353775272955e-07,0.9155688710642715,0.00017485263570521777,1.7630959482623577e-05,4.593128449950055e-05,0.00041374582509082393,0.0,0.0,1.785901699089947e-05,8.125062930919328e-08,2.4952128204191007e-06,2.2673677458515337e-08,2.6329329655608797e-06,7.607402388379974e-15,2.4808511883218586e-11,2.0047370500082088e-08,1.52540079875409e-11,3.2497411135094513e-06,1.7174979751265387e-13,2.5397123262159535e-09,5.462625094123407e-12,1.8188795264011434e-15,2.6612734572913515e-09,4.742783485982421e-15,1.384181804373634e-13,1.06312526808477e-15,3.7162880097890055e-18,3.904294238576766e-16,7.245119870026347e-24,6.092858300245197e-22,2.9227857049745287e-12,8.087218415704968e-20,3.864816914012519e-19,4.307416789677498e-18,3.76,0.0,0.6274985548002654,0.9973534505834266,6.20216542539446e-05,1.1623999081195415e-15,0.20461228209462262,0.1589921868742758,0.03892686704847458,9.585421784169724e-05,0.002549143036764926,0.003261263151550374,1.2138710127428652e-07,4.47851328314711e-08,2.330610383554156e-14,1.3263539137322724e-05,2.0240058830697008e-10,5.856941962285533e-10,2.5463035209446313e-07,3.2000039978562534e-10,1.2501455639433943e-09,1.342559347299585e-16,9.63632645628184e-10,1.3377631424858505e-12,3.5216407882346615e-11,8.102743506204066e-11,8.478106332678368e-18,6.894500650145501e-17,2.692142686466451e-11,3.2244820841630185e-11,3.2280153859766003e-06,3.635383233704717e-06,2.8736672335457257e-05,6.727449259667561e-06,0.00011795330151163406,2.4655958925154458e-05,0.0004269388278913307,6.571788064873395e-06,1.2156855575456881e-06,1.1395565608857675e-05,3.208082502315205e-05,4.539025070392679e-06,0.0001401126154932157,1.4015734069544194e-07,0.0001349653006612136,1.5634707522717717e-09,1.7891303500833822e-07
4.7230555123716317e-07,0.9163522440320324,0.00018167740655507353,1.8709208239876192e-05,4.8365476388622244e-05,0.0004412769773969209,0.0,0.0,1.85242361430742e-05,8.527451655379854e-08,2.854446786547778e-06,2.3685663516042928e-08,2.971757601494288e-06,8.2800341778858e-15,2.5890117530801402e-11,2.0059879541487954e-08,1.6720860224455715e-11,3.4234040063416537e-06,2.0273210700138167e-13,2.767668218228169e-09,6.5353035989153545e-12,1.839625822482856e-15,2.6546640814571994e-09,5.328544510672239e-15,1.48843360568801e-13,1.2125589618087495e-15,4.6981673433755806e-18,4.2447840505893633e-16,8.965648221149982e-24,6.947629006409154e-22,3.133769814780813e-12,1.0010850608328382e-19,4.895910891631413e-19,5.489871562747303e-18,3.76,0.0,0.6227147972198176,0.9973469220097043,6.761907739371781e-05,1.3406181071219227e-15,0.20952268976810903,0.16259787655952926,0.03988271516134672,9.523382508386203e-05,0.0025491262591049862,0.0034328341368029015,1.2825164045786754e-07,4.479977532460424e-08,2.3814634722734697e-14,1.3947033105797059e-05,2.2801017407151357e-10,6.58005370161677e-10,2.7111806231468806e-07,3.6039763463367834e-10,1.3176725210391795e-09,1.5112683331679366e-16,1.0821248647945677e-09,1.5023638263420334e-12,3.9550333507939593e-11,9.075052288501115e-11,9.54344256076648e-18,7.760871505218076e-17,3.120439117717887e-11,3.300870775616655e-11,3.398446618384926e-06,4.038891796050251e-06,2.963185100312689e-05,6.980481172466904e-06,0.00012311923610771588,2.6360643680115544e-05,0.00045473613524432823,6.843200025114728e-06,1.251228418275164e-06,1.2317703540130499e-05,3.509341179305671e-05,5.0334983960555356e-06,0.0001498649770583533,1.5806458965473476e-07,0.00014400199216131545,1.6308499012940692e-09,2.0560444716004928e-07
4.835843633731534e-07,0.9170531318068222,0.00018785419960027145,1.9713820066673984e-05,5.059033658561411e-05,0.0004668403274522226,0.0,0.0,1.9143178627562028e-05,8.898852400578707e-08,3.2133286185909483e-06,2.462278071991577e-08,3.3025168408244123e-06,8.911963849772317e-15,2.6863982017672e-11,2.0065577645081694e-08,1.811799623644831e-11,3.583461382836092e-06,2.343261673376698e-13,2.983612461284768e-09,7.645211008484967e-12,1.8579217154172768e-15,2.6484837965419672e-09,5.899519328219583e-15,1.586718105345627e-13,1.3607019016029733e-15,5.767191254047922e-18,4.566583229842128e-16,1.0802275655062459e-23,7.790979582010463e-22,3.332595136569364e-12,1.2059581885095733e-19,6.022627259918945e-19,6.785923434335758e-18,3.76,0.0,0.618439158638728,0.9973407913050519,7.292160064777608e-05,1.5203394449389468e-15,0.21391454101933155,0.16581280909790808,0.04073860851776654,9.467915270872755e-05,0.002549110509007292,0.0035906104037824902,1.3457622474475705e-07,4.481236881966389e-08,2.4267245280717006e-14,1.4574916926390355e-05,2.530533935327153e-10,7.285737060391913e-10,2.8654172404445957e-07,3.998935630636716e-10,1.3808591585939457e-09,1.6760959580209437e-16,1.1977208048148026e-09,1.662949119708684e-12,4.3778598260903513e-11,1.0021692740743467e-10,1.0584266118186302e-17,8.607309834382724e-17,3.5508719014521484e-11,3.369160820062361e-11,3.5552441674601355e-06,4.427741487819486e-06,3.0434014771930383e-05,7.208366801390746e-06,0.00012779045529982255,2.794087710569856e-05,0.0004805459360800177,7.091524781678234e-06,1.2833927098371868e-06,1.318429776330312e-05,3.795373133110353e-05,5.508377134071781e-06,0.00015897665752975012,1.7558227466653867e-07,0.00015240535075175025,1.6916956620288885e-09,2.3225404824871076e-07
4.948631755091437e-07,0.9177501172574439,0.00019406201553723494,2.0751484680911557e-05,5.284671377741647e-05,0.0004931452662165414,0.0,0.0,1.978263139095755e-05,9.279377214681299e-08,3.6085262129290393e-06,2.5586901443992007e-08,3.658784559502125e-06,9.569047630331558e-15,2.7837894195335034e-11,2.0066517498649585e-08,1.9589789853294515e-11,3.7470875267139276e-06,2.697675752021753e-13,3.2099579931207972e-09,8.90743908524218e-12,1.8761368693318328e-15,2.642106685916323e-09,6.5140096645512434e-15,1.689330406897477e-13,1.5227409456989266e-15,7.041338602668899e-18,4.903188752316809e-16,1.2951910991142303e-23,8.708650060045382e-22,3.5401852086617436e-12,1.4451113674031385e-19,7.370405418401058e-19,8.33989861024439e-18,3.76,0.0,0.6141915045240962,0.9973344127976661,7.847979058017148e-05,1.7201010582849459e-15,0.2182804982026827,0.16899933176924825,0.04159038909063669,9.412794359406981e-05,0.002549094126990784,0.0037515466343919033,1.4103849835248935e-07,4.482441164758478e-08,2.471509930543302e-14,1.5214767726278323e-05,2.800854298172656e-10,8.046064896923397e-10,3.0253582333705553e-07,4.425183385746291e-10,1.4464506297988477e-09,1.853860127508949e-16,1.32222846541653e-09,1.8359222040807903e-12,4.8333099941554276e-11,1.1039462533626449e-10,1.1706775832018767e-17,9.520180560071128e-17,4.02740602608251e-11,3.4370193070654125e-11,3.715251743295972e-06,4.841792473281916e-06,3.1232662257953834e-05,7.436309152419911e-06,0.00013247939906841415,2.956386896677896e-05,0.0005071047120129781,7.343642218554675e-06,1.315723800880794e-06,1.408593927696534e-05,4.09576497025984e-05,6.012286285610595e-06,0.00016840883852245635,1.9449561037137655e-07,0.00016106446367432053,1.752695227731526e-09,2.615836347867793e-07
5.06141987645134e-07,0.9184432264620991,0.0002002993801747288,2.1822850363118973e-05,5.513392482647087e-05,0.000520189281889688,0.0,0.0,2.0443923440725248e-05,9.669406291937655e-08,4.042663938805789e-06,2.6580148084395287e-08,4.041560420051122e-06,1.0251275776074094e-14,2.8811584417041655e-11,2.0063154087462037e-08,2.113788643377288e-11,3.914289046109559e-06,3.0939569325250464e-13,3.4468773396125645e-09,1.033802531488068e-11,1.8945456010209655e-15,2.6355531340713848e-09,7.174006214255454e-15,1.7963720181207144e-13,1.6996614698066443e-15,8.552806568437312e-18,5.254845457354373e-16,1.545739949448168e-23,9.704750612133485e-22,3.756838429917736e-12,1.7229947814177853e-19,8.97519949249488e-19,1.0193638795337832e-17,3.76,0.0,0.6099716499213335,0.997327780395759,8.429816869801371e-05,1.9416909481369957e-15,0.22262072732255572,0.17215762606161775,0.04243808290369415,9.35801746876988e-05,0.002549077097484767,0.0039156184103665784,1.4763740643737394e-07,4.483590698825841e-08,2.515823874639614e-14,1.586648958877517e-05,3.092036215145572e-10,8.863635301809376e-10,3.19117209306768e-07,4.884246288881405e-10,1.5145685892741753e-09,2.0451785046266025e-16,1.4560692962104529e-09,2.0218693139133e-12,5.322928047009382e-11,1.2131625752304233e-10,1.2914871685403424e-17,1.0502655506821938e-16,4.5535848344538056e-11,3.504450068254851e-11,3.878450355117591e-06,5.281874006790382e-06,3.20276187651436e-05,7.664226564580063e-06,0.000137183334055726,3.1228782165769293e-05,0.0005344107374541986,7.599505892552632e-06,1.3482219224159651e-06,1.5022906613778125e-05,4.410742629028366e-05,6.545922095635829e-06,0.00017816493207232803,2.1487130644076338e-07,0.0001699788771455258,1.8138123368808717e-09,2.9378566974457293e-07
5.174207997811243e-07,0.9191324853026832,0.00020656493827532518,2.292857281722659e-05,5.745134728618389e-05,0.0005479696834793996,0.0,0.0,2.11284275091524e-05,1.0069352618667328e-07,4.5184630956444435e-06,2.7604777230655595e-08,4.451829721401989e-06,1.0958641110028298e-14,2.978484509625634e-11,2.005591003049829e-08,2.276390049775148e-11,4.085073363503573e-06,3.5356836476213045e-13,3.6945374548138164e-09,1.195418329934237e-11,1.913431438300892e-15,2.6288420691107934e-09,7.88153162430377e-15,1.9079451825338075e-13,1.8925093380578586e-15,1.0337735771917903e-17,5.6217963504174e-16,1.8366033558313493e-23,1.0783487122149519e-21,3.982866925739692e-12,2.04446368444886e-19,1.0877609668576377e-18,1.2394222618451194e-17,3.76,0.0,0.6057794112816854,0.9973208879315103,9.038119235730813e-05,2.187016843301616e-15,0.22693539322820194,0.17528787229899284,0.04328171581338598,9.3035823118125e-05,0.0025490594047242543,0.0040828014327277075,1.5437189916718657e-07,4.4846858013021595e-08,2.5596705084017056e-14,1.6529988770255783e-05,3.4050687598408394e-10,9.741086029143244e-10,3.3630370564201223e-07,5.377675455932144e-10,1.585341061892392e-09,2.250677572608334e-16,1.5996711124015494e-09,2.2213855486919087e-12,5.848281536529984e-11,1.3301492976740131e-10,1.4212509348675935e-17,1.1557951792187363e-16,5.133115862683258e-11,3.571456890600672e-11,4.044821273612655e-06,5.748813817294307e-06,3.2818729227476164e-05,7.892043838680458e-06,0.00014189967956762165,3.293475355549141e-05,0.000562462085865356,7.85906938333926e-06,1.3808872428190835e-06,1.599546224617408e-05,4.740522464163659e-05,7.109955649037986e-06,0.00018824834038565588,2.3677691519942667e-07,0.00017914803524078456,1.8750128668361742e-09,3.2906084041523687e-07
5.286996119171146e-07,0.9198179194668001,0.00021285744901303533,2.4069315057494338e-05,5.979841642084155e-05,0.0005764836198977803,0.0,0.0,2.1837559008557927e-05,1.0479662637380652e-07,5.038740326336706e-06,2.8663181234881275e-08,4.890561902204797e-06,1.1691142379879145e-14,3.0757527311942035e-11,2.0045177989541028e-08,2.4469416188239676e-11,4.259448664629885e-06,4.0266226759406873e-13,3.95309978831745e-09,1.3774349611178255e-11,1.933087736799997e-15,2.621991071162648e-09,8.638640563142391e-15,2.0241529405012991e-13,2.1023954891805065e-15,1.2436556000493735e-17,6.004283017794183e-16,2.1729865404421416e-23,1.1949161745943173e-21,4.218597307615193e-12,2.414797923121798e-19,1.312332474847816e-18,1.4994418266529135e-17,3.76,0.0,0.6016146064290786,0.9973137291624994,9.673326005722044e-05,2.458111682700011e-15,0.23122465962340571,0.17839024964923222,0.044121313507740456,9.249486618984187e-05,0.0025490410327535457,0.004253071522267552,1.612409317453459e-07,4.48572678834108e-08,2.6030539335997046e-14,1.720517370394843e-05,3.740956070708734e-10,1.0681092873530498e-09,3.5411416173957204e-07,5.907045465662501e-10,1.6589024778322959e-09,2.470992208572728e-16,1.7534678327796834e-09,2.435074508261244e-12,6.410960413695785e-11,1.455241930793586e-10,1.5603697487356356e-17,1.2689329637328695e-16,5.769872936139907e-11,3.638043516811019e-11,4.214346034848953e-06,6.243438066803281e-06,3.360585713064518e-05,8.119691922159589e-06,0.00014662600313879127,3.468089706845143e-05,0.0005912566492017967,8.122286499158872e-06,1.413719888618802e-06,1.700385369189772e-05,5.08531160720614e-05,7.705032986485424e-06,0.0001986624599093972,2.602807911711811e-07,0.00018857128698376171,1.9362647658094774e-09,3.676181577371733e-07
5.399784240531049e-07,0.9204995544544787,0.00021917578154372828,2.5245747340859153e-05,6.217462228062932e-05,0.0006057280980363238,0.0,0.0,2.2572774907830035e-05,1.090081689435534e-07,5.606405893391127e-06,2.9757889925119252e-08,5.358709203548479e-06,1.2448787442614803e-14,3.172953758959938e-11,2.0031322891529324e-08,2.6255987798545644e-11,4.437423846917948e-06,4.570732604386006e-13,4.2227203559072e-09,1.5818230585659525e-11,1.953818365116423e-15,2.6150164723806867e-09,9.447419878815564e-15,2.145099191036505e-13,2.3305008838130512e-15,1.4894349994884116e-17,6.402546027393245e-16,2.5606030880395246e-23,1.320617376279758e-21,4.464371445906949e-12,2.839721216604958e-19,1.5763591726662287e-18,1.8053155926874645e-17,3.76,0.0,0.5974770545287601,0.9973062977731935,0.00010335871652268897,2.7571392676088737e-15,0.2354886890759262,0.1814649361315188,0.04495690150539048,9.195728137886133e-05,0.0025490219654299064,0.004426404620019376,1.6824346443396271e-07,4.4867139749978174e-08,2.6459782063525116e-14,1.789195500540573e-05,4.1007167355088594e-10,1.168636806784693e-09,3.7256850401091024e-07,6.473953395508486e-10,1.7353936931728113e-09,2.706765264361632e-16,1.9178992211078794e-09,2.6635479328713593e-12,7.01257608025187e-11,1.5887802422160848e-10,1.7092495115522638e-17,1.3900090214551014e-16,6.467898145321155e-11,3.7042136457295636e-11,4.387006444598033e-06,6.766571338361152e-06,3.438888347433635e-05,8.347107604401892e-06,0.00015136001597316183,3.646630667434153e-05,0.0006207921563326545,8.38911146412059e-06,1.4467199635191954e-06,1.8048314582077663e-05,5.445308334868891e-05,8.331775324688962e-06,0.00020941068510610617,2.854520537761366e-07,0.0001982478931196504,1.9975379836222667e-09,4.0967505351582777e-07
