Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642)
1.0242743193659187e-06,0.7375991119330239,5.7842142178656734e-06,6.125442631119263e-07,2.3183255061090533e-06,1.4613806068917284e-05,0.0,0.0,4.373896846988206e-06,1.4814351793855068e-08,1.47860698331612e-07,3.736995905723496e-09,1.8583148151063796e-08,3.1772957164227824e-19,2.892975025794422e-14,5.137629658736538e-10,1.3345714417752873e-07,4.702329156780742e-07,3.484909666625691e-18,3.9318213850405117e-13,6.138118118416e-17,7.610017449689077e-19,4.524888069515765e-11,3.4627404070679653e-13,2.766969558545153e-12,3.349068275680769e-18,4.693042856506691e-20,4.8562793463708385e-15,1.0510091740319741e-14,5.51887514637112e-16,3.0970332270301623e-11,3.6958327834297525e-18,2.0837723005261255e-18,1.4063915047628703e-16,3.76,0.0,0.5799585115216177,0.9989964702281076,3.6577011309275127e-06,2.7417039736806802e-08,0.033249466551059266,0.026745552112230266,0.006404653308429407,9.286536521193733e-06,0.0009938328728943341,4.367676463571372e-05,2.337176861001488e-10,6.235146887093218e-10,2.8738967016051125e-15,2.2936087719387426e-06,1.3345519493643698e-13,9.06530670698379e-14,1.1774160698007234e-08,1.4791797775648226e-13,2.3911487654634243e-12,1.500022543048365e-19,1.532918174053084e-13,4.2711183368150495e-16,1.4447558783929315e-14,5.4212924660336286e-14,8.872064924329208e-21,8.705623235655857e-20,7.494907186789518e-14,9.647827875926326e-13,7.670890950610086e-07,7.682100573330185e-08,2.5722020321833355e-06,4.678191344029517e-07,1.2760478228619272e-05,2.3936542504777815e-06,1.4685439672025549e-05,2.5831245686244694e-07,9.097454200244788e-08,5.6683403648710875e-08,1.3901539528797438e-07,9.401546072210178e-08,4.158037359998226e-06,3.395593243388827e-09,2.368922052145728e-05,5.878368309747319e-10,7.998659662048963e-07,1.1513888529361746e-10,1.1056770843272707e-10,2.231747449952461e-15,2.0827983377796016e-10,2.3008113965738857e-08,3.7941328020501216e-08,1.8310628920675346e-09,3.489006815674684e-16,5.552820045954392e-12,9.249235917312071e-08,1.9102523563022812e-05,2.7397173094947794e-11,2.566989410503509e-10,1.189226084162473e-08,1.5556898411765692e-09,4.852118387476079e-15,2.8927364279630224e-09,3.081121362735796e-13,7.705042607680054e-13,5.902060942920254e-14,1.969144780051228e-16
1.0456913267076775e-06,0.7376916529095732,5.971590397029804e-06,6.36397353293026e-07,2.4102053177364324e-06,1.5388865700370157e-05,0.0,0.0,4.478753780478337e-06,1.5414131031475215e-08,1.6055470847079057e-07,4.026970988102269e-09,2.021235236541703e-08,3.459660459427396e-19,3.049748469167337e-14,5.246939307216485e-10,1.3968113938553593e-07,4.902908630008029e-07,3.930880353510816e-18,4.1944162257682136e-13,7.010830877895565e-17,7.950751490544043e-19,4.556215894158491e-11,3.847160081209042e-13,2.8991909098110394e-12,3.852769508490877e-18,5.3414215652259017e-20,5.342719039128569e-15,1.1733723995118282e-14,6.063431976805116e-16,3.2908653053726955e-11,4.207791505805067e-18,2.388319504982407e-18,1.632968538027426e-16,3.76,0.0,0.5792815979994974,0.9989960969987681,3.890673569702089e-06,2.923900968778462e-08,0.03392603530887611,0.02728742478424129,0.0065355699318017674,9.277404741125112e-06,0.0009938324960109975,4.550612658526042e-05,2.442583155606812e-10,6.243338887547763e-10,2.9317751041650536e-15,2.389447287337845e-06,1.468700174200486e-13,9.950413814907496e-14,1.241415863274127e-08,1.6271343032845487e-13,2.4931134351231115e-12,1.6506447972642088e-19,1.680760150801132e-13,4.683292396493415e-16,1.584202537065447e-14,5.941054099447991e-14,9.762902619365887e-21,9.579769909364544e-20,8.430232804848001e-14,9.843854971090636e-13,7.991406958080057e-07,8.330226989312621e-08,2.651241883710759e-06,4.847579817791815e-07,1.3305420584015666e-05,2.5440347227112617e-06,1.5448970603223514e-05,2.665822498363693e-07,9.32415591090861e-08,6.009111303793109e-08,1.4820944193566185e-07,1.0153221749208627e-07,4.383746510442273e-06,3.758859658183127e-09,2.4293530944131657e-05,6.129308277830256e-10,8.327321964476696e-07,1.2641465145282088e-10,1.1945997080843956e-10,2.4107019314181506e-15,2.1466462491757772e-10,2.392764381980136e-08,4.0873936417576045e-08,1.905454507131066e-09,3.7682459952495756e-16,6.002681605992765e-12,9.937253303347875e-08,1.9471359906409007e-05,2.9437246183559615e-11,2.659848231782307e-10,1.2735218647216915e-08,1.6183551151596753e-09,5.226621501461358e-15,2.9484522066874334e-09,3.1404747451396633e-13,8.153678144222157e-13,6.349160025514688e-14,2.1142058661973446e-16
1.0671083340494363e-06,0.7377840968086852,6.161293505408809e-06,6.607146415771588e-07,2.5035493204557283e-06,1.6188115050846635e-05,0.0,0.0,4.584464801127084e-06,1.6025366703142313e-08,1.741030335749103e-07,4.337784726465403e-09,2.1943396063532143e-08,3.764087903053357e-19,3.21445883484303e-14,5.361070639442931e-10,1.4607775567770585e-07,5.107829636408563e-07,4.4221674821141605e-18,4.468357537566805e-13,7.98835044045326e-17,8.3155398744828795e-19,4.589047037626747e-11,4.2650418152695504e-13,3.0352489091824583e-12,4.423180605258169e-18,6.066268059158157e-20,5.870657906611314e-15,1.3072833423569544e-14,6.650182994654133e-16,3.492087827508496e-11,4.777861391795393e-18,2.7295572735349184e-18,1.8905145828477342e-16,3.76,0.0,0.5786054213433305,0.9989957146621478,4.132870525634475e-06,3.114296435802365e-08,0.03460185382788505,0.02782858935535877,0.006666366329536279,9.268282554548965e-06,0.0009938321100778815,4.737231468346474e-05,2.550289396994983e-10,6.251519260032167e-10,2.9895632135563986e-15,2.4872252778950133e-06,1.6129324280234707e-13,1.090007418220111e-13,1.3076785832872599e-08,1.7861517245646785e-13,2.5976305826435637e-12,1.8125682176156394e-19,1.8392355355197617e-13,5.125129056050369e-16,1.7336863403103728e-14,6.497958012226068e-14,1.0720577029758513e-20,1.0519502631079209e-19,9.458154700602964e-14,1.003965285703474e-12,8.318378391631018e-07,9.017195192331028e-08,2.731256298632655e-06,5.019697854771699e-07,1.3861678949231428e-05,2.700526379423217e-06,1.623728895289568e-05,2.750031514115024e-07,9.552888819914099e-08,6.362513431171475e-08,1.577911871824342e-07,1.0946509833125434e-07,4.617429986584671e-06,4.152691324744468e-09,2.490428669990148e-05,6.385427030338402e-10,8.662391476106357e-07,1.3852522413580677e-10,1.2884730486593585e-10,2.5995857086755444e-15,2.2112700952747717e-10,2.4870291388673916e-08,4.396472660595619e-08,1.9824691255724216e-09,4.062945010446532e-16,6.477899061363298e-12,1.0659482025593906e-07,1.9839180391683403e-05,3.1578710071982615e-11,2.754189448939802e-10,1.362579745165289e-08,1.6821413026330492e-09,5.621268217579843e-15,3.0039994828587967e-09,3.1996493929752244e-13,8.620477713737171e-13,6.820919797868351e-14,2.267049983011343e-16
1.0885253413911951e-06,0.7378764438059199,6.353320144596035e-06,6.854994338756078e-07,2.598351564313292e-06,1.7011819326616678e-05,0.0,0.0,4.691052265268748e-06,1.664807535542587e-08,1.8854697870780334e-07,4.670586731118225e-09,2.3779715818497996e-08,4.0921649098537496e-19,3.387513966082319e-14,5.480138293553507e-10,1.526494799449227e-07,5.317106067024486e-07,4.962216503713298e-18,4.753875333115208e-13,9.08080245736291e-17,8.705908149646982e-19,4.623417905788269e-11,4.71855554144925e-13,3.175206408360502e-12,5.06785126867213e-18,6.875029718240509e-20,6.4430871668087256e-15,1.453601116475826e-14,7.281621613773836e-16,3.700814071422237e-11,5.4111724202988394e-18,3.1109451347056233e-18,2.1824958632937363e-16,3.76,0.0,0.5779299801550362,0.9989953230775102,4.384443344770832e-06,3.3131026287711015e-08,0.03527692293704699,0.02836904643911609,0.006797042701808202,9.259169941080999e-06,0.0009938317149549845,4.92752871250381e-05,2.6602929801782254e-10,6.259688008297522e-10,3.047261149799986e-15,2.5869428833511803e-06,1.7677555840311982e-13,1.1917429279140573e-13,1.3762485447770869e-08,1.9567848015950975e-13,2.7047361906454547e-12,1.9863586682825646e-19,2.0088534447851848e-13,5.59804935440856e-16,1.893688217058307e-14,7.093769596316798e-14,1.1748434617064463e-20,1.152810532562358e-19,1.0585515726700764e-13,1.0235221989629806e-12,8.651804042406772e-07,9.744417745690716e-08,2.812240828791351e-06,5.194535056189896e-07,1.4429219635449158e-05,2.8632398585683874e-06,1.7050735675747024e-05,2.8357721873843747e-07,9.783686751373403e-08,6.72873378250436e-08,1.6776735493172548e-07,1.1782578367344783e-07,4.859228874558629e-06,4.578971459563666e-09,2.5521601068392096e-05,6.646707129382109e-10,9.003869355088855e-07,1.5151344847340278e-10,1.3874363609898163e-10,2.798676893112035e-15,2.2766659826176246e-10,2.58363625695697e-08,4.7218764411001335e-08,2.062167656255008e-09,4.3735357035250244e-16,6.979203411504469e-12,1.141677150954285e-07,2.0206003369533672e-05,3.382406509821845e-11,2.850006787357393e-10,1.4565790166932628e-08,1.7470424651877807e-09,6.036699294167049e-15,3.0593811188216327e-09,3.2586483872228007e-13,9.105910332096816e-13,7.318218053456727e-14,2.427948392543515e-16
1.109942348732954e-06,0.7379686940765776,6.547667298592531e-06,7.107550712024914e-07,2.694606717672609e-06,1.7860242617344877e-05,0.0,0.0,4.798538895146734e-06,1.7282277061071014e-08,2.0392896445129826e-07,5.026559075102137e-09,2.572474146981251e-08,4.445580803179688e-19,3.569337258722827e-14,5.604257298982333e-10,1.5939883580154587e-07,5.530752206620265e-07,5.554649491037453e-18,5.051198970177387e-13,1.0299055801227143e-16,9.123469493537285e-19,4.659365063323231e-11,5.209969426425375e-13,3.319127424473563e-12,5.795027704764377e-18,7.775727302313599e-20,7.0631752500372e-15,1.613233916235634e-14,7.960352439059828e-16,3.917157360168188e-11,6.113179233902461e-18,3.536177573576196e-18,2.5126801314155114e-16,3.76,0.0,0.577255273040724,0.9989949221028367,4.645542973950633e-06,3.520534368505823e-08,0.03595124346391134,0.028908796645347287,0.006927599249696196,9.250066880392605e-06,0.0009938313105010347,5.121500212979806e-05,2.77259130152807e-10,6.267845136051937e-10,3.10486903230185e-15,2.6886003530645108e-06,1.933689276525904e-13,1.3005696667876337e-13,1.4471706425563374e-08,2.1396001017811814e-13,2.8144672179249972e-12,2.1725960932700096e-19,2.1901350668154372e-13,6.103508045711795e-16,2.06470050877288e-14,7.730295717537225e-14,1.2849905105461439e-20,1.2608943626846545e-19,1.1819495448089363e-13,1.04305628254072e-12,8.99168312577043e-07,1.0513327339511466e-07,2.8941911718388837e-06,5.372081260312596e-07,1.5008008674988587e-05,3.0322848421472e-06,1.788965029983661e-05,2.923065041400752e-07,1.0016583457338179e-07,7.107958866049424e-08,1.7814463301457437e-07,1.2662590334634733e-07,5.109284557018903e-06,5.0396568215714424e-09,2.6145586904312535e-05,6.913131015684277e-10,9.351758010094164e-07,1.6542345052031291e-10,1.4916282264756692e-10,3.0082522477625845e-15,2.3428301391380756e-10,2.6826162807115153e-08,5.0641178003255366e-08,2.1446118953029693e-09,4.700447819946388e-16,7.507322443075783e-12,1.220997017635531e-07,2.0571847507754267e-05,3.617580739954228e-11,2.9472941076986215e-10,1.5557016793514186e-08,1.8130527340872156e-09,6.473563160567882e-15,3.11460002346785e-09,3.3174748594878673e-13,9.61045398208093e-13,7.841947598744661e-14,2.5971770528705487e-16
1.1313593560747128e-06,0.738060847795705,6.744332310390985e-06,7.364849275722148e-07,2.7923100249876746e-06,1.8733647947826153e-05,0.0,0.0,4.906947778542156e-06,1.792799544315639e-08,2.2029252644103722e-07,5.406916158048788e-09,2.7781894948187812e-08,4.826132683506113e-19,3.7603680234148866e-14,5.733543177533862e-10,1.663283830822469e-07,5.74878273631239e-07,6.203270019415213e-18,5.360557153343282e-13,1.1654760592783781e-16,9.569929445684979e-19,4.696925265904388e-11,5.741652843390459e-13,3.467077143219297e-12,6.6137015598912665e-18,8.776988643843285e-20,7.734276065805569e-15,1.787141151624507e-14,8.689095125823372e-16,4.141231093745565e-11,6.889674020631778e-18,4.009193983119492e-18,2.885155460835814e-16,3.76,0.0,0.5765812986105724,0.9989945115948218,4.916320018300419e-06,3.73680907773444e-08,0.03662481623462173,0.029447840580192376,0.007058036175181161,9.240973352208945e-06,0.0009938308965734804,5.319141794264742e-05,2.887181758823354e-10,6.27599064695967e-10,3.1623869798540685e-15,2.7921980456082172e-06,2.1112658686818434e-13,1.4168169789853082e-13,1.5204903702520138e-08,2.3351779635143333e-13,2.926861613454983e-12,2.3718744720977336e-19,2.383613625942809e-13,6.64299350018311e-16,2.247226935900644e-14,8.40938459110839e-14,1.4028501219723196e-20,1.3765464620480943e-19,1.3167618321855396e-13,1.0625675821550105e-12,9.338015283094788e-07,1.1325376765233645e-07,2.9771031641937324e-06,5.552326535252182e-07,1.559801189377448e-05,3.2077700573918685e-06,1.8754370966424117e-05,3.011930553640331e-07,1.0251612621682133e-07,7.500374725837575e-08,1.8892967683534747e-07,1.358770360842534e-07,5.367738717906034e-06,5.536778871024806e-09,2.6776356644793853e-05,7.184681042557292e-10,9.706061120744557e-07,1.803006499643531e-10,1.6011865461978554e-10,3.228587174867114e-15,2.4097589083131943e-10,2.78399971317133e-08,5.423715777430673e-08,2.2298645307202995e-09,5.044108990049976e-16,8.062980657177455e-12,1.3039925495556235e-07,2.0936731790391255e-05,3.8636429072382454e-11,3.046045401808524e-10,1.6601324156270106e-08,1.880166310183259e-09,6.932515896953729e-15,3.169659152081079e-09,3.376131991866132e-13,1.0134595897110855e-12,8.39301625632711e-14,2.775016626070097e-16
1.1527763634164716e-06,0.7381529051381017,6.943312860705863e-06,7.626924081987551e-07,2.8914572673748378e-06,1.963229732657223e-05,0.0,0.0,5.016302368184135e-06,1.85852576989335e-08,2.3768231473472037e-07,5.81290456811906e-09,2.99545892788945e-08,5.235730943396088e-19,3.961061852179043e-14,5.868112028836862e-10,1.734407173553492e-07,5.971212736202494e-07,6.912068083574554e-18,5.682177935785807e-13,1.316038736781559e-16,1.0047090736540613e-18,4.736135487550885e-11,6.316079409997811e-13,3.619121922711022e-12,7.533661249360597e-18,9.888083932532809e-20,8.459937567499003e-15,1.9763356558331506e-14,9.470688340562702e-16,4.373148777295421e-11,7.746799718243122e-18,4.534188830589441e-18,3.304349776105164e-16,3.76,0.0,0.5759080554787137,0.9989940914088672,5.1969247948214484e-06,3.962146815304708e-08,0.03729764207392163,0.029986178846102128,0.007188353681145212,9.23188933630719e-06,0.0009938304730284751,5.520449283355647e-05,3.004061751286188e-10,6.284124544640035e-10,3.2198151106355004e-15,2.897736428375033e-06,2.301030418531128e-13,1.540821774384945e-13,1.5962538394913326e-08,2.5441124580603737e-13,3.0419583298358896e-12,2.5848017733916763e-19,2.5898343457198726e-13,7.218027601159125e-16,2.441782563025847e-14,9.132925652665649e-14,1.5287818410712733e-20,1.5001196574797488e-19,1.4637761850749128e-13,1.082056143588702e-12,9.690800583565497e-07,1.218203889462319e-07,3.060972774539173e-06,5.735261172250979e-07,1.6199194977264486e-05,3.389803278761141e-06,1.9645234468157247e-05,3.102389158237435e-07,1.048880786381514e-07,7.906166999322232e-08,2.001291127630398e-07,1.4559070937443658e-07,5.634733347128415e-06,6.0724449160076555e-09,2.741402231662301e-05,7.46133950679321e-10,1.0066783658294627e-06,1.9619177271101502e-10,1.7162485383318982e-10,3.4599557117604795e-15,2.4774487437645194e-10,2.8878170196265204e-08,5.801195621508643e-08,2.317989146873052e-09,5.404944723967135e-16,8.6468992220945e-12,1.3907484044510535e-07,2.1300675516904227e-05,4.1208418352653517e-11,3.1462547888872426e-10,1.770058565457092e-08,1.9483774638339454e-09,7.414221214791475e-15,3.2245615061837098e-09,3.434623016812804e-13,1.0678832852223812e-12,8.972346869368546e-14,2.961752486355041e-16
1.1741933707582304e-06,0.7382448662783252,7.144606948630466e-06,7.89380947951376e-07,2.9920447258523034e-06,2.0556451791533778e-05,0.0,0.0,5.126626480970103e-06,1.925409462332267e-08,2.5614409304656917e-07,6.245802942931254e-09,3.224622774890903e-08,5.676404986014913e-19,4.1718909891774675e-14,6.008080602804e-10,1.80738469452069e-07,6.198057688015446e-07,7.685225050903005e-18,6.016288721033902e-13,1.482926739558072e-16,1.055685822503628e-18,4.777032943968673e-11,6.935830092906604e-13,3.775329298023765e-12,8.565545754176476e-18,1.1118962665005063e-19,9.24391062292487e-15,2.181885967090044e-14,1.0308093824560752e-15,4.613024046041203e-11,8.691063497193942e-18,5.115622044631101e-18,3.7750511337570516e-16,3.76,0.0,0.5752355422631268,0.998993661399078,5.487507382330037e-06,4.196770309533098e-08,0.037969721805159756,0.030523812041842527,0.007318551971370787,9.22281481251478e-06,0.0009938300397208922,5.725418509754883e-05,3.1232286796095055e-10,6.292246832666412e-10,3.2771535422134263e-15,3.0052160771882453e-06,2.503540643316255e-13,1.6729285055431702e-13,1.6745077993303993e-08,2.767011349723465e-13,3.1597973359235925e-12,2.811999906686003e-19,2.809354410775585e-13,7.830165638627995e-16,2.6488937628410672e-14,9.902849425131526e-14,1.663153457034204e-20,1.6319748660892608e-19,1.6238164709697034e-13,1.101522012690297e-12,1.0050039526004446e-06,1.3084806662722206e-07,3.1457960978164146e-06,5.920875679405225e-07,1.6811523530388548e-05,3.5784913306639254e-06,2.0562576285723085e-05,3.1944612482967516e-07,1.0728202742251087e-07,8.325520970120035e-08,2.1174954128090003e-07,1.5577839959747737e-07,5.91041074517944e-06,6.648839247021759e-09,2.8058695543373786e-05,7.743088676718854e-10,1.0433931906557285e-06,2.1314486334446072e-10,1.836950739261097e-10,3.702630534009937e-15,2.54589620426926e-10,2.994098631143874e-08,6.197088779691592e-08,2.409050228853809e-09,5.783378417266106e-16,9.259795947333119e-12,1.481349157360964e-07,2.1663698301348002e-05,4.389425981352184e-11,3.247916511903389e-10,1.8856701026615494e-08,2.017680534822357e-09,7.919350437657475e-15,3.2793101333870832e-09,3.492951217014836e-13,1.1243671462404029e-12,9.580877306837153e-14,3.157674728364789e-16
1.1956103780999893e-06,0.738336731390698,7.348212874027596e-06,8.165540100284395e-07,3.094069147110662e-06,2.1506371453212573e-05,0.0,0.0,5.237944297021807e-06,1.993454063204596e-08,2.757247378787308e-07,6.706921830289635e-09,3.466020322375636e-08,6.150309152745557e-19,4.3933447057138205e-14,6.15356636124476e-10,1.8822430501110545e-07,6.429333477743919e-07,8.527118651991323e-18,6.363116264761744e-13,1.6675634160128606e-16,1.1101243956074525e-18,4.819655112542419e-11,7.603596379616528e-13,3.935767986436436e-12,9.720900964460693e-18,1.2480292335458578e-19,1.0090158198882288e-14,2.4049186866100098e-14,1.120440056177024e-15,4.860970687360474e-11,9.729350508422016e-18,5.7582296288208766e-18,4.302428771386062e-16,3.76,0.0,0.5745637575855367,0.9989932214182583,5.788217667997795e-06,4.4409049907155634e-08,0.03864105625029534,0.031060740762498835,0.0074486312505399385,9.213749760707818e-06,0.000993829596504311,5.934045305469062e-05,3.2446799459782135e-10,6.300357514565539e-10,3.3344023915443257e-15,3.1146376759191965e-06,2.7193668823462267e-13,1.8134891438551164e-13,1.7552996559209035e-08,3.004496054430923e-13,3.280419630206333e-12,3.0541046727753534e-19,3.0427429275289974e-13,8.480996199570892e-16,2.8690981790352403e-14,1.0721127381807632e-13,1.8063409738011294e-20,1.772481066458315e-19,1.7977434844706217e-13,1.1209652353732628e-12,1.0415733040720067e-06,1.403519305425863e-07,3.2315693496696805e-06,6.109160775790048e-07,1.7434963132003783e-05,3.7739400908390835e-06,2.1506730623075485e-05,3.2881671781192153e-07,1.0969830758054766e-07,8.758621616269436e-08,2.237975399074676e-07,1.66451532425269e-07,6.194913527704973e-06,7.268224260136105e-09,2.871048755243626e-05,8.029910817671293e-10,1.0807513483074897e-06,2.3120929746598914e-10,1.9634290079352735e-10,3.956882964855456e-15,2.6150979491428706e-10,3.1028749479669486e-08,6.6119328855568e-08,2.5031131667457837e-09,6.17983136614444e-16,9.902385276889638e-12,1.5758793076216086e-07,2.202582007157627e-05,4.6696434577478044e-11,3.3510249342378357e-10,2.007159612811046e-08,2.0880699322769516e-09,8.448582482113159e-15,3.3339081272451253e-09,3.5511199252686713e-13,1.1829628488383434e-12,1.021956046881842e-13,3.3630781756115184e-16
1.2384443927835071e-06,0.7385201742280351,7.762354849147868e-06,8.723676893091335e-07,3.302418009887385e-06,2.3484542408252147e-05,0.0,0.0,5.463659568607661e-06,2.1330415804537863e-08,3.184356912222144e-07,7.719222056640227e-09,3.9868681691020297e-08,7.207087230442865e-19,4.8701703800311574e-14,6.461563127294579e-10,2.0377106051664884e-07,6.90524315220862e-07,1.0435638801550605e-17,7.09582542199325e-13,2.0962532998062594e-16,1.2302485775964333e-18,4.91022489915601e-11,9.094513999891913e-13,4.269620120164333e-12,1.2453104892092918e-17,1.56408133156918e-19,1.1986447473396157e-14,2.908242964224483e-14,1.3186735886255739e-15,5.3815341142748723e-11,1.2117509760792839e-17,7.247358104593974e-18,5.549929546289976e-16,3.76,0.0,0.5732223683494111,0.998992310948216,6.4206201742760825e-06,4.9586233324359776e-08,0.039981492563179594,0.03213248714051793,0.007708433598932045,9.195647992789226e-06,0.000993828679751947,6.36225494538664e-05,3.4944251091327905e-10,6.316544073850509e-10,3.4486318082403032e-15,3.3393099966253164e-06,3.1933116352488307e-13,2.1214174720561965e-13,1.924690089650811e-08,3.5257765630232206e-13,3.5301833027897507e-12,3.585646450141672e-19,3.5534611054252466e-13,9.905255039919071e-16,3.350993358515848e-14,1.2510835639625084e-13,2.120708614306871e-20,2.080962482691711e-19,2.1908903405699752e-13,1.1597839254580201e-12,1.1166489677081501e-06,1.6084973843487396e-07,3.405951075630907e-06,6.493706635395006e-07,1.8715037946273612e-05,4.185538539279244e-06,2.3476807488422512e-05,3.4805617933578643e-07,1.1459919939147148e-07,9.666801575833177e-08,2.4920245829647525e-07,1.8929957944828482e-07,6.790967311626009e-06,8.645413079077524e-09,3.0035870887365027e-05,8.618703190182788e-10,1.1574013889035903e-06,2.7087642656182685e-10,2.2342538487997327e-10,4.501199290839535e-15,2.7557514073635774e-10,3.328033164386115e-08,7.500655340679394e-08,2.7005107207513506e-09,7.028469890578882e-16,1.1279482819238117e-11,1.777065464501471e-07,2.2747441845252048e-05,5.2659692628737016e-11,3.561559914153284e-10,2.268555833865865e-08,2.2320856893620133e-09,9.5821085589085e-15,3.442664818012133e-09,3.666992446980041e-13,1.306701745388574e-12,1.159127176228371e-13,3.803531676361642e-16
