Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964)
3.8926335897351654e-05,0.8865431547548276,-7.895131876355336e-26,7.4435762764368565e-06,-3.283178645269999e-26,2.56006523300375e-31,0.0,0.0,1.9981596005490952e-25,3.257619007854628e-49,0.0015200384323070418,2.423971767609854e-08,-5.148180643783011e-26,1.0010105774721083e-26,9.283241968161246e-26,2.0532743331671565e-31,-2.317814712602269e-52,2.237755174470069e-31,1.5038168928991316e-29,1.1757818048166646e-26,4.0463992767484415e-26,1.2206480908316208e-26,-2.96830228683618e-32,-5.371061976591235e-63,-1.3212738908476155e-56,1.06314002140698e-35,-2.958551453931747e-52,2.3193365634854024e-57,4.199873747781029e-103,-2.9360581854105557e-83,6.157919111736103e-59,-8.529759906894519e-61,4.123010583869402e-53,4.6376316037703176e-76,3.76,0.0,0.022347945303988766,0.9977172212012936,7.137823940289365e-32,1.2215969404180866e-75,0.8161081121842398,0.43363229697233985,0.18838305015758694,2.536306816785867e-06,0.0012032746592821482,0.09573386006224485,8.804302762230212e-07,2.5125095466997982e-09,4.330562858228709e-14,0.000622424062507479,1.2733276076457384e-06,9.518422063054263e-07,8.986710364805295e-06,1.376161468877889e-06,1.0877667791736354e-10,2.855041469881025e-09,1.4747269838587777e-06,3.5850520823342953e-09,3.059950687485162e-08
3.9339851884752495e-05,0.8868318625472883,-1.0886983639826845e-26,7.524643889676555e-06,-3.793225594394933e-26,3.950372324824759e-31,0.0,0.0,2.0049795629966215e-25,3.801651597909962e-49,0.0015456371860672583,2.4970067191726215e-08,2.784749863698384e-26,1.0289025830663055e-26,-4.444453175692811e-26,2.4089232032639766e-31,-1.1490636600880226e-53,3.4481964545286263e-31,2.436530747915914e-29,1.102863631131303e-26,4.7158464294891446e-26,2.1219303705375497e-27,8.84638604138163e-33,-1.0489563607594442e-62,2.3547690239045413e-58,1.6113317769123354e-35,2.583390189937887e-53,2.746903060560953e-57,6.735640559669735e-103,1.823986663969683e-82,5.974616850765348e-58,-2.1567571091123882e-60,2.3812657980361125e-53,4.838334361838828e-76,3.76,0.0,0.021532074270848703,0.997704244443415,1.10333839884328e-31,1.007448747733758e-75,0.8181655265231584,0.4324315172360165,0.18917077443277985,2.510150676479845e-06,0.0012032590170835751,0.09694952771908368,8.916367467268373e-07,2.5062614054988134e-09,4.3171089074151127e-14,0.0006226080548528976,1.3062420866640009e-06,9.76423518692121e-07,9.10380644089654e-06,1.411726647572883e-06,1.0946304233419584e-10,2.9584222461138493e-09,1.51283805683082e-06,3.677701859945272e-09,3.1710613102436774e-08
3.9753367872153337e-05,0.8871159873918707,5.297177897249962e-26,7.6052737289909975e-06,-5.503140499803476e-26,5.489998527064262e-31,0.0,0.0,2.5463599324071286e-25,3.785973981067646e-49,0.0015712417068550401,2.571238478732691e-08,1.199368985397674e-25,1.057316751266746e-26,-1.1758088534034295e-25,2.5951686122667965e-31,3.614816947883617e-52,4.788258540411554e-31,-2.803688385666833e-29,3.289910791858415e-27,5.989125710914165e-26,1.2029394623719126e-27,6.27865112924002e-32,1.1690216524975672e-62,1.3357047539496068e-56,2.2775136327620496e-35,9.769107473249447e-52,-6.49872410512156e-58,2.6958074430184473e-102,-6.810865411541358e-83,9.580739165795006e-58,4.645620317600164e-60,5.331080941883509e-53,2.0634281405537788e-75,3.76,0.0,0.02074599491410741,0.9976913082598469,1.533156864940751e-31,3.8492477103389725e-75,0.820190285422918,0.43121168059373755,0.18995067332982946,2.484664582464289e-06,0.0012032434239798082,0.0981623231041414,9.028168333235516e-07,2.4999709841632027e-09,4.303492473956284e-14,0.0006227055637560007,1.3394958252365014e-06,1.0012578247547849e-06,9.220734204799788e-06,1.447658278406867e-06,1.101372062921985e-10,3.063999210832578e-09,1.5513417908336948e-06,3.771306246529416e-09,3.28454065572689e-08
4.016688385955418e-05,0.887395673544289,-5.45550383993037e-26,7.685465249932762e-06,-1.0669592839806426e-25,7.4113203021321825e-31,0.0,0.0,3.718085428220257e-25,6.516343068340871e-49,0.0015968484915878118,2.6466668711034593e-08,-8.282740361702965e-27,1.0859380364954317e-26,1.2780665922185285e-25,3.317145627507244e-31,6.238015003790894e-53,6.460348045850816e-31,-6.036922068167312e-30,1.1570163876654289e-26,7.168096329177455e-26,1.6510613923437438e-26,-3.5805647047041975e-32,1.1762379740778118e-62,1.3657024854425065e-56,2.8398327767403783e-35,-3.051657778035879e-52,2.720246578259303e-57,5.18781909218541e-102,-1.8558642990963968e-82,1.4507496252814455e-57,-4.871665102317415e-61,7.466063817493544e-53,4.805457373920693e-75,3.76,0.0,0.019988619365003502,0.997678413113471,2.0737626537485617e-31,8.06882613703059e-75,0.822183416793534,0.42997375301700896,0.19072292569129298,2.4598252565801763e-06,0.001203227880404704,0.09937218979944051,9.139700121105522e-07,2.4936409546055406e-09,4.2897344162927877e-14,0.0006227191725728415,1.3730841476046149e-06,1.0263416250551873e-06,9.337487155193308e-06,1.4839513103442292e-06,1.107996353271007e-10,3.171778331900532e-09,1.5902327737304764e-06,3.865852085325593e-09,3.400395288382376e-08
4.058039984695502e-05,0.8876710600806321,-2.835530419982117e-26,7.765218079387701e-06,-8.782968021670624e-26,9.469538014917199e-31,0.0,0.0,4.146514393154629e-25,9.977703876077378e-49,0.001622454142324051,2.7232915627079742e-08,-8.899540850597236e-26,1.1146104482191915e-26,7.442211615212083e-26,3.4661334077269663e-31,-6.727544521578263e-52,8.251042562016014e-31,5.861211764736935e-29,-1.666633269339306e-27,6.929366623030417e-26,-1.319886032314163e-26,-3.965402258687247e-32,-3.005164534843977e-62,-2.8339919056779943e-56,3.942942798130068e-35,-1.3870359520824345e-51,4.5400763390732384e-57,7.510591510465623e-102,-4.651674802733728e-83,2.457646552291473e-57,-7.775835305651049e-60,-5.494394562607969e-53,7.563304457044176e-75,3.76,0.0,0.019258899479319715,0.9976655594408771,2.6612556723104148e-31,1.1291375488460655e-74,0.8241459116362954,0.42871866408149817,0.1914877042932312,2.435610323457824e-06,0.0012032123869091128,0.100579074097626,9.250957843124004e-07,2.487273890394534e-09,4.275831622735851e-14,0.0006226514114905952,1.4070023812363782e-06,1.0516714337126171e-06,9.454059016269534e-06,1.5206006950120173e-06,1.1145033023221181e-10,3.2817649863626934e-09,1.6295055958706426e-06,3.9613262255707696e-09,3.518631133342215e-08
4.099391583435586e-05,0.8879422810865009,1.364031519128131e-25,7.844532007161464e-06,-1.4306597092350058e-26,1.1270241060352131e-30,0.0,0.0,3.337113946302439e-25,1.116789302557308e-48,0.0016480553640799086,2.8011120663977858e-08,6.219284737856601e-26,1.1439216760918597e-26,-2.2907897781507574e-25,1.8056832310689962e-31,-1.0428981153488764e-51,9.81661767976635e-31,-1.5452011969508482e-29,-2.4774054892256683e-26,6.309849526675479e-26,-1.1292482102504487e-26,1.1745180447836432e-31,1.0944772448500897e-62,-9.533660218938658e-56,4.51723473820642e-35,5.838304964067791e-52,-7.625277355694217e-57,8.68838745422625e-102,-2.188039756310897e-81,1.6406949843841174e-57,5.095134416537917e-60,-2.4068134911531948e-52,9.950782732819498e-75,3.76,0.0,0.01855582538680329,0.9976527476534407,3.1739817965276494e-31,1.4483031112746843e-74,0.8260787253915484,0.4274473082997738,0.19224517606477423,2.411998214283892e-06,0.0012031969441003538,0.10178292490133568,9.361936753481904e-07,2.4808722667099614e-09,4.2617891189847304e-14,0.0006225047576898738,1.4412458595980983e-06,1.0772437784058211e-06,9.570443730411974e-06,1.5576013898754742e-06,1.1208913801078042e-10,3.3939639709483798e-09,1.6691548535652573e-06,4.0577155291643305e-09,3.6392534858840524e-08
4.14074318217567e-05,0.8882094658392338,-2.152344897059038e-26,7.923406977922967e-06,-5.260932239160813e-26,1.3378990020282944e-30,0.0,0.0,2.7810274484374375e-25,1.1130775797675792e-48,0.001673648962653941,2.880127746172125e-08,3.9023058601710256e-26,1.1736485335028346e-26,5.477850538861524e-26,3.8991647548875673e-31,-1.92927398073118e-51,1.1649929978785887e-30,-5.77791639098547e-29,8.144930950517635e-27,6.76071507375897e-26,3.412562707679002e-26,2.715475595760971e-33,5.460238278159823e-62,-1.5228205910900823e-55,4.477779001298816e-35,4.959282954033846e-52,4.62352375803471e-57,8.852918111547146e-102,-1.0078905497376745e-81,1.216370320970677e-57,2.7229461264118437e-60,-1.4317631665238668e-52,1.0847585682812334e-74,3.76,0.0,0.017878424093551858,0.9976399781386533,3.768991273863757e-31,1.6288763016454503e-74,0.8279827792371354,0.4261605464054316,0.19299550229967752,2.3889680780353543e-06,0.0012031815522909953,0.10298369362618427,9.47263233932379e-07,2.4744384587977556e-09,4.247632159416569e-14,0.0006222816355755825,1.4758099304073989e-06,1.103055175847658e-06,9.686635450545157e-06,1.5949483695168963e-06,1.1271661592692817e-10,3.5083795081426916e-09,1.7091751622072065e-06,4.1550069061328556e-09,3.76226702126571e-08
4.1820947809157544e-05,0.8884727389834461,-6.519984483515895e-26,8.001843083494868e-06,-4.735589584198071e-26,1.588218009200418e-30,0.0,0.0,4.0304804101218217e-25,1.453079326329601e-48,0.0016992318424626591,2.960337821797723e-08,-4.011213093308296e-26,1.2030325194152419e-26,3.147204157618378e-25,6.550745047726889e-31,-3.9897917445950854e-51,1.3826204387703364e-30,8.14094116410105e-29,1.3729290427787274e-26,9.442267779010162e-26,1.6842822941369855e-26,-1.5000063718226795e-31,-1.2544085508870726e-61,-2.490137326964593e-55,7.384901253278425e-35,-3.124906721111004e-51,1.2455290230078647e-56,2.1972660676908633e-101,-7.268655794928754e-81,5.704485573036788e-57,-2.005638787306161e-59,-1.1339348810066214e-52,2.346372143623123e-74,3.76,0.0,0.017225758135437703,0.9976272512606441,4.464961276649637e-31,3.305628845092781e-74,0.8298589613392903,0.42485920659019094,0.19373883886015014,2.3664998896726056e-06,0.0012031662119209637,0.1041813341072291,9.583040312079183e-07,2.4679747550211344e-09,4.233355187656311e-14,0.0006219844170712372,1.51068995159321e-06,1.1291021603579503e-06,9.802628534773785e-06,1.6326366188036548e-06,1.1333282807970128e-10,3.6250152559694656e-09,1.7495611478781522e-06,4.253187293054339e-09,3.887675804375117e-08
4.2234463796558385e-05,0.8887322207001412,3.5170781100696825e-25,8.079840555477356e-06,1.2712818512908257e-25,1.9395103118291033e-30,0.0,0.0,5.313041295686884e-25,2.125406678645222e-48,0.001724801004389395,3.041741373329732e-08,1.2567816500928623e-25,1.2329778658772787e-26,-2.659487456570827e-25,4.372183268429825e-31,-1.5622131483515453e-51,1.6881378273064273e-30,5.756348731197222e-29,-2.4801821149983163e-26,1.1415117887685783e-25,-2.2823935615917e-26,1.6141978925141282e-31,-1.4199444487205715e-61,-1.443674939780317e-55,8.523744525718133e-35,2.675522845598091e-51,-1.248014240228373e-56,4.160580370475595e-101,-2.1938454325420723e-80,1.124411337968255e-56,-5.609026602813625e-60,3.0614197790798956e-52,2.6500166031368628e-74,3.76,0.0,0.016596924280705645,0.9976145673610656,5.447396461428756e-31,2.6490853619695307e-74,0.8317081280577358,0.4235440856960409,0.19447533637326006,2.3445743613699417e-06,0.0012031509235754883,0.10537580250880083,9.693156599105491e-07,2.461483357219356e-09,4.218957174589458e-14,0.0006216154219715827,1.5458812919812848e-06,1.1553812910287561e-06,9.918417539920464e-06,1.6706611331393794e-06,1.139374596490559e-10,3.74387431996104e-09,1.7903074473988914e-06,4.352243649953312e-09,4.015483299488407e-08
4.2647979783959227e-05,0.8889880268696474,3.131512337785623e-25,8.157399758185225e-06,2.2390164033037054e-25,2.2707012934215118e-30,0.0,0.0,5.756397474406751e-25,2.4702862432249537e-48,0.001750353543648764,3.124337345534795e-08,6.328709328596951e-26,1.2639601923755337e-26,-2.630785241465225e-25,2.8739316383917663e-31,2.3548396187789638e-51,1.9760180835000615e-30,-1.309488410703329e-28,-8.123588371472603e-27,1.20835476731911e-25,2.2498729641254e-26,1.6214990478441472e-31,1.7262066088050504e-61,5.2263524040356025e-56,7.792853219828001e-35,6.895725300514517e-51,5.1384298970206324e-58,1.6486252377730072e-100,-9.48757782407223e-81,1.2445941272217024e-58,4.1035385642356635e-59,6.945163552393795e-52,3.77415068836895e-74,3.76,0.0,0.015991052279941444,0.9976019267604969,6.374286600379058e-31,3.120509696767816e-74,0.8335311051066688,0.42221595036394116,0.19520514042017775,2.3231728095868642e-06,0.0012031356874561265,0.1065670572375816,9.802977335631696e-07,2.454966375259054e-09,4.204469334472278e-14,0.0006211769183474893,1.581379341794835e-06,1.1818891154811768e-06,1.0033997214042335e-05,1.7090169332209329e-06,1.1453115461002814e-10,3.864959258917223e-09,1.8314087256327613e-06,4.452163006806864e-09,4.145692380478809e-08
4.306149577136007e-05,0.8892402692285805,-3.0393698782357153e-25,8.234521181889744e-06,1.3896324773902044e-25,2.6243712005304246e-30,0.0,0.0,5.4717865771103195e-25,3.0873828580406374e-48,0.0017758866476687849,3.208124552216816e-08,-2.321195474513086e-25,1.2941945867535768e-26,5.604461094001617e-25,9.126928804400806e-31,9.611857733546704e-52,2.283357839569858e-30,3.4455520849724705e-29,3.3913246931726526e-26,1.1193586588771687e-25,6.1556435632630235e-27,-3.2804117365633203e-31,1.0561850161477974e-63,1.827118630019572e-55,1.0019877382877783e-34,-9.031409211483657e-51,5.242989271762637e-56,3.4719032586692796e-100,-2.5314028906453946e-80,-2.4965576036765923e-57,-2.691872064951123e-59,-1.4907333831491484e-52,8.980829638088614e-74,3.76,0.0,0.015407303661689365,0.9975893297587796,7.379644898993846e-31,1.0650862103671963e-73,0.8353286886732473,0.4208755381403455,0.19592839171850152,2.302277307127886e-06,0.001203120503881128,0.10775505885881041,9.912498856992186e-07,2.4484258421511875e-09,4.189884807365373e-14,0.0006206711229989903,1.6171795078256568e-06,1.2086222001518635e-06,1.0149362491904905e-05,1.7476990571611045e-06,1.1511409472619499e-10,3.988272094126379e-09,1.872859665887593e-06,4.552932439972446e-09,4.278305340762837e-08
4.343366016002083e-05,0.8894643294185365,-1.6240142671778182e-25,8.303556663750697e-06,1.90720359075637e-25,3.0301988845213523e-30,0.0,0.0,4.217280352165619e-25,3.737260111767607e-48,0.0017988475722160804,3.284550461133062e-08,-9.873394997945946e-26,1.3216919007205276e-26,1.5850809182935497e-25,6.981547086103662e-31,-3.684510363813099e-51,2.6361124856070728e-30,3.133295148650815e-28,1.1397990007551461e-26,8.911325203277722e-26,-2.6927006300965277e-26,-1.596473123902675e-32,-5.245965473671575e-61,-1.8721508501553493e-55,1.4077269840837298e-34,-1.1423249201232306e-50,7.731850035269385e-56,4.2484508568278373e-100,-1.997144675996801e-80,9.81560415511714e-57,-1.2235105429049272e-59,-2.4561433975304233e-51,1.343575274971775e-73,3.76,0.0,0.01490017708749644,0.997578029965862,8.540068536370337e-31,1.7955447713144116e-73,0.8369254375657132,0.41965925737995696,0.19657382781023755,2.283889762235879e-06,0.001203106884085449,0.10882144799346526,1.0010809523714498e-06,2.4425208459318098e-09,4.176670541714365e-14,0.0006201601640184721,1.6496541814879145e-06,1.2328717675613093e-06,1.0253003892876247e-05,1.7827878848925283e-06,1.156291035646656e-10,4.101159745664168e-09,1.910460089142607e-06,4.644341085285219e-09,4.399713757325785e-08
4.380582454868159e-05,0.8896856661328982,3.712739900844164e-25,8.372238560269421e-06,2.860697091923413e-25,3.452757690536351e-30,0.0,0.0,2.5684043473082307e-25,3.9338171479921834e-48,0.0018217886242712664,3.361939165901519e-08,1.726984914101979e-25,1.350673281204674e-26,-8.119490597024256e-25,-2.3602132882662837e-31,-8.163436555099717e-51,3.0033219785747257e-30,1.7074430175595171e-28,-2.1598038101919525e-26,7.25482672792581e-26,4.1427233473527307e-26,5.955600148110231e-31,-1.1230894396238048e-61,-8.35868185733213e-55,1.148699787488132e-34,7.335569029035392e-51,1.4133579139891226e-55,4.2919664764217923e-100,1.3311116837886864e-80,9.294249678551215e-57,9.20295688023438e-59,-3.9157077185116476e-51,1.6189080405627827e-73,3.76,0.0,0.01440974725542896,0.9975667659059111,9.745179571900207e-31,2.3674799443365254e-73,0.8385027806183614,0.41843410589832086,0.1972141624482082,2.2658859236113906e-06,0.001203093307442039,0.1098851459806543,1.0108872608940641e-06,2.436599728717413e-09,4.163395127838798e-14,0.0006195979980888252,1.6823665406707384e-06,1.2572985614669479e-06,1.0356464234629808e-05,1.818133440738537e-06,1.1613540273605184e-10,4.2158539451256845e-09,1.948335600745732e-06,4.736418506478904e-09,4.5230715865191886e-08
4.417798893734235e-05,0.8899043527834729,-2.8893946711637794e-25,8.440567465472416e-06,8.542641158698048e-27,3.7759290727854935e-30,0.0,0.0,2.5854372045154705e-25,3.677062919950238e-48,0.0018447079367528612,3.4402895463007204e-08,-1.353550719186485e-25,1.378570372956988e-26,2.5189658024320676e-25,6.2388981388314644e-31,-1.2056344558255928e-50,3.283797787951543e-30,4.8890335728409395e-29,5.705867163287105e-27,8.501665641033732e-26,6.35713522717873e-26,-3.0672347302495167e-31,-1.7877928800084803e-61,-9.344002236267828e-55,1.0409980795467267e-34,6.049871890102302e-51,2.331521570356933e-55,4.119075352167128e-100,-2.9539387434828564e-80,-9.803904311863421e-57,-3.2638801274672835e-59,-5.393074170182952e-52,1.7563313524151715e-73,3.76,0.0,0.013935464424581667,0.9975555377580733,1.0655659821417365e-30,2.7673898617394715e-73,0.8400612411005911,0.4172005650711391,0.19784948879490824,2.2482539875990583e-06,0.0012030797739188111,0.11094612824254399,1.02066858277184e-06,2.4306638109014926e-09,4.1500628202613856e-14,0.000618986136807409,1.7153132837890535e-06,1.2819000961427861e-06,1.0459740188558796e-05,1.8537321595561741e-06,1.1663366444655093e-10,4.332355088224926e-09,1.9864823812400977e-06,4.829155421216085e-09,4.6483793346852605e-08
4.455015332600311e-05,0.8901204604661525,-8.321542542646734e-25,8.508544040854273e-06,-2.0621224649642133e-25,3.989798633919297e-30,0.0,0.0,3.7576981541064193e-25,3.728678616319956e-48,0.001867603697926635,3.519600406396883e-08,-2.376567134127064e-25,1.404866685688706e-26,1.268597557331151e-24,1.689398209514018e-30,-1.7740429646049679e-50,3.468929721563473e-30,3.3838485324790164e-28,2.7302806583672443e-27,1.243163220520652e-25,-4.458047346205637e-26,-8.976744581854254e-31,-1.5633773827277376e-60,-9.883819149857834e-55,1.9528414134615213e-34,-2.016040630563452e-50,1.8600720604831316e-55,5.070901360839691e-100,-6.82293343315716e-80,7.69095540679118e-58,-1.609714994362939e-58,2.2422920253245065e-51,2.16327210442143e-73,3.76,0.0,0.013476796955198688,0.9975443456892531,1.1249047651041867e-30,3.7829245059165113e-73,0.8416013254609402,0.4159590997107349,0.19847989723797252,2.230982651112971e-06,0.0012030662841042345,0.11200437142611325,1.0304247008643774e-06,2.4247143761759904e-09,4.1366510137531886e-14,0.00061832605950099,1.7484911147260186e-06,1.3066739412206704e-06,1.0562828536082234e-05,1.8895804781465951e-06,1.1712301858150552e-10,4.4506632465063644e-09,2.0248966115157448e-06,4.922542542525053e-09,4.775637152285489e-08
4.484606697870547e-05,0.8902904963132618,7.187891356417192e-26,8.56234230169852e-06,3.7184336753367096e-26,4.263027740094309e-30,0.0,0.0,3.817857089178788e-25,4.010344324811483e-48,0.0018857904930695841,3.583346312342683e-08,1.130369088204658e-25,1.4288080149868875e-26,-1.043055034072249e-25,6.476775413165414e-31,-2.24434452452193e-50,3.7059958350699036e-30,4.887577076669549e-28,-2.368324072033889e-26,1.1577181919570202e-25,-2.5508800633234057e-26,2.86771223667739e-31,-2.414915223780771e-60,-1.6786381855782455e-54,2.793894874601348e-34,-1.3322791352356688e-50,7.46547623832354e-56,6.346021885136699e-100,-1.0829941147898493e-80,1.9796396589337092e-56,2.5353951045908235e-60,-1.5508036116681413e-51,2.5768641095479532e-73,3.76,0.0,0.01312290501121964,0.997535472554881,1.2024723241768707e-30,4.778721985075875e-73,0.8428130824564976,0.4149666349443147,0.19897769341106739,2.2174999127694876e-06,0.0012030555894694732,0.11284382736674047,1.038163816583229e-06,2.4199750611331705e-09,4.125956704910825e-14,0.0006177677753946396,1.775034060212109e-06,1.326493359904332e-06,1.0644659711429426e-05,1.918259805368708e-06,1.1750584571595286e-10,4.546021332946951e-09,2.055628704974983e-06,4.9972539764814485e-09,4.87821337811533e-08
4.514198063140783e-05,0.8904589788288555,3.6406786313824997e-25,8.615918666711451e-06,1.1590512978533204e-25,4.645563307583568e-30,0.0,0.0,3.7908977782046726e-25,4.084925259571648e-48,0.001903960427152638,3.6476979703867365e-08,8.729183069707934e-26,1.4528031789875946e-26,-5.284601470936015e-25,3.677844295835723e-31,-2.424863794014486e-50,4.038234667215038e-30,3.162706701398077e-28,-1.4058377158181148e-26,9.054331414207306e-26,3.133310287051913e-26,2.98995711273048e-31,-2.2736313395900295e-60,-1.96455807653378e-54,3.0198807819883912e-34,6.713273795377795e-51,1.179872388532623e-56,8.16721028145753e-100,2.6325230374052606e-80,1.3668613414619864e-56,-1.3085134675899175e-59,-3.185231631346215e-51,2.710938840106875e-73,3.76,0.0,0.012778309075323837,0.9975266224027498,1.3117838361766573e-30,5.059826315854825e-73,0.8440137714006718,0.41396966285089637,0.1994724788522046,2.2042327308582387e-06,0.001203044922374318,0.11368152697321991,1.0458867688598353e-06,2.4152285745426337e-09,4.115236623251725e-14,0.0006171806377352273,1.8017193971529775e-06,1.3464189291235134e-06,1.0726368789924706e-05,1.9470929315717013e-06,1.1788388429157758e-10,4.642521404736069e-09,2.0865255969061672e-06,5.072366059702712e-09,4.9820220804499475e-08
4.543789428411019e-05,0.8906259407306167,-2.7694676201163462e-25,8.669273551900495e-06,-5.578033904006593e-26,4.927973424853182e-30,0.0,0.0,3.9567829009989113e-25,3.7676100964069806e-48,0.001922112661449394,3.7126546824788505e-08,-1.4669216786791178e-25,1.4742309565302027e-26,5.048546432636383e-25,1.0092132810985382e-30,-2.0628713350833346e-50,4.2831250883013966e-30,9.925289537990219e-29,1.0009036588643873e-26,9.737900644083528e-26,2.122274627831274e-27,-5.854067464644951e-31,-1.8299068756070186e-60,-1.3943373706289587e-54,2.859781681043079e-34,4.8856949612151066e-51,3.195917870382837e-56,1.1695514120096647e-99,-1.2331220798998855e-81,1.0724241951338227e-57,-1.3296527114149517e-58,1.1075054797001566e-51,2.6293949370334148e-73,3.76,0.0,0.012442764955987458,0.9975177953020005,1.3921356035023314e-30,4.7754935924820613e-73,0.8452036254509249,0.4129683959935447,0.19996429546074954,2.1911759323224665e-06,0.0012030342831440047,0.1145174600633328,1.0535934629755248e-06,2.410475503612939e-09,4.10447062953948e-14,0.0006165653474032958,1.8285454912930926e-06,1.36644944506631e-06,1.0807954293269784e-05,1.976078090003873e-06,1.1825659401475266e-10,4.740163066947468e-09,2.1175853936290305e-06,5.147874187726132e-09,5.0870628687124495e-08
4.573380793681255e-05,0.8907914139023824,-6.726780236680234e-26,8.722407395825783e-06,2.912223076134746e-26,5.081535119931716e-30,0.0,0.0,3.750911240127553e-25,3.3395966272246206e-48,0.00194024637767716,3.7782157235027325e-08,1.5325688117638759e-26,1.497456682269658e-26,1.5521410776083443e-25,2.563135220670791e-31,-1.6155239343906338e-50,4.4156810214511185e-30,6.375112561463316e-29,-8.760967014487213e-28,1.086781332699874e-25,-2.742311113656781e-26,2.2728258987165723e-31,-1.801293965494367e-60,-1.1712295382878607e-54,2.8656067763107438e-34,-5.508020796354624e-51,6.964762611914497e-56,1.4943849369681609e-99,-1.385050150806804e-80,1.219145193247643e-56,2.427434448915851e-59,2.750615334560544e-51,2.574622131253192e-73,3.76,0.0,0.01211603487692589,0.99750899131785,1.4353906328769154e-30,4.632613697571428e-73,0.8463828718023676,0.4119630410684554,0.2004531841511124,2.1783243952830844e-06,0.0012030236719480672,0.11535161688724618,1.061283808220244e-06,2.405716414207532e-09,4.093680537132699e-14,0.0006159225929355434,1.8555107160012642e-06,1.386583707467062e-06,1.0889414781974423e-05,2.005213522343024e-06,1.1862382817315776e-10,4.838945803473991e-09,2.1488062105814055e-06,5.223773775819883e-09,5.19333521871313e-08
4.600013022424467e-05,0.8909390925887294,2.246280815022103e-25,8.770039244994125e-06,1.3143200535675922e-25,5.2293954617627405e-30,0.0,0.0,3.7455116287941656e-25,3.139109941740044e-48,0.001956550229209191,3.837736741082476e-08,7.359606633382755e-26,1.5189958717430533e-26,-2.920748125202656e-25,4.852295564294881e-31,-1.521881399253877e-50,4.5433704443477136e-30,9.683697969931203e-29,-1.0608643690587158e-26,1.0065418892698655e-25,2.214871913759458e-28,1.9288546490995804e-31,-1.967580954789196e-60,-1.2520462582035304e-54,3.0764183712574417e-34,-1.9734907732824408e-51,7.179471693380206e-56,1.6101342427530553e-99,5.56424592146687e-81,1.678187836960095e-56,-1.779943435309253e-59,-3.855165680138841e-52,2.5588699117259742e-73,3.76,0.0,0.01182932232124648,0.9975010875478773,1.4771653990930428e-30,4.659154826710631e-73,0.8474353070349419,0.41105489257002215,0.20089071364510927,2.16692936993281e-06,0.001203014145619326,0.11610083160183719,1.0681910688259245e-06,2.4014285393895553e-09,4.0839501337910356e-14,0.0006153211913077436,1.8798970432303374e-06,1.4047922296960423e-06,1.0962621174644272e-05,2.0315624588721167e-06,1.1895033708986384e-10,4.928825356371573e-09,2.1770410793852028e-06,5.292414365905904e-09,5.2900327801787914e-08
4.626645251167679e-05,0.8910856126824019,4.677326905695709e-26,8.817492773128531e-06,9.727564889338032e-26,5.475100955523661e-30,0.0,0.0,3.813919539938961e-25,3.206263984410155e-48,0.001972837866089452,3.8977460910346714e-08,-3.388490411111316e-26,1.5397372637141326e-26,-2.763368625866753e-28,7.02960391653573e-31,-2.143420331829679e-50,4.756282162823231e-30,8.319385239715398e-29,-1.1317995037736895e-27,9.296433489524398e-26,1.3585771802346442e-26,-7.618597660132265e-32,-2.1145184121460308e-60,-1.5286267981682801e-54,3.298445220355463e-34,-5.0039382309854116e-51,5.6289191618361925e-56,1.6603492839650606e-99,-1.1364885889727761e-80,1.1089975656234537e-56,-4.316347123039124e-59,-2.778805824322627e-51,2.3485654415441035e-73,3.76,0.0,0.011549396946377792,0.9974932025942022,1.5468977387684084e-30,4.195870638755663e-73,0.8484794869086172,0.4101437382732625,0.20132593238117108,2.1556930554748173e-06,0.001203004642061159,0.11684859346111148,1.0750849558217586e-06,2.397136625453462e-09,4.074195358897495e-14,0.0006146985763709737,1.9043935849436753e-06,1.4230829278352333e-06,1.1035724174134652e-05,2.058030437265867e-06,1.192726112907504e-10,5.01962811217855e-09,2.2054035030971303e-06,5.361365059352045e-09,5.3877268099108724e-08
