Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73)
7.570668895034735e-10,0.8265253491101474,9.744811207226634e-11,2.2494607966813078e-13,4.178221170978632e-14,5.1305654691189315e-18,0.0,0.0,8.93032990566108e-14,4.56788268204195e-24,3.617724349039551e-16,1.960825935926717e-25,1.1281614943011213e-18,1.6537932289302598e-42,9.787066916392821e-31,4.92142796173998e-27,1.3536827190211159e-31,2.1502536523429533e-12,5.963457065511697e-38,5.457752355412224e-22,2.795396122075528e-35,3.72088244982444e-43,2.2392462620650698e-30,1.9988566989535645e-41,1.015734804284387e-27,6.839635626918333e-44,2.2124912370843103e-44,3.768845319157655e-44,1.0085866282806569e-66,1.8870387504810986e-55,5.720904249458571e-27,1.1247822125330783e-53,5.074285153604294e-48,4.480467976544194e-53,3.76,0.0,0.7693012229949558,0.9984604702892076,3.25620079083874e-21,2.756306304245647e-45,0.0001504552903714302,0.00010013278331048533,2.5973326982223013e-05,2.4344421810697098e-05,0.0015395297040226982,9.472197247806806e-10,1.1348210808626692e-16,2.865034877033238e-09,7.307565454839847e-18,8.723157287709893e-12,2.34379820393788e-27,1.8075600131911936e-25,5.564496509451893e-14,3.2276125861330404e-27,2.5596837031287323e-15,5.580956714113128e-34,1.7200379469687546e-25,1.2887651207940796e-28,3.628470289469532e-35,3.0440597896660305e-34,5.88291910902528e-31,2.6725824294227864e-27,1.0724467415722898e-25,5.66399706753607e-15,2.1502582710270935e-12,2.6878004458638608e-17,4.2331608189627667e-16,4.2341921364347344e-16,1.508300369581802e-23,1.4040975725148171e-11,3.2153791213711045e-10,3.8826010242816986e-10,4.489798527922956e-11
7.977053569058718e-10,0.8265265561809869,1.0736993773953139e-10,2.454913482945161e-13,4.859366590349699e-14,6.132094322576218e-18,0.0,0.0,9.877890937281514e-14,5.619035584076416e-24,4.25902915499216e-16,2.43125811359981e-25,1.3318749522497996e-18,2.4351057650725273e-42,1.274442197219678e-30,6.088066888424788e-27,1.7631553126867493e-31,2.4088557008276587e-12,8.600968704150333e-38,6.423413809101942e-22,3.821049448655613e-35,5.359566958569119e-43,2.918668601446176e-30,2.970967306583287e-41,1.3142329978011676e-27,9.897192292580713e-44,3.0838521043309746e-44,5.507281064342799e-44,1.8051551095916916e-66,2.9040501443948185e-55,7.320118369506842e-27,1.8206084996145766e-53,7.482954523985496e-48,7.264523698163099e-53,3.76,0.0,0.7692931475925353,0.9984339323998197,4.212489473854986e-21,4.175050268944159e-45,0.00015853077899863178,0.0001058606343349043,2.7400057984894466e-05,2.526492161987533e-05,0.0015660675926116065,1.0542654406994917e-09,1.329932869152235e-16,3.057995628150636e-09,7.958856880543594e-18,9.749296670615798e-12,3.1208168453584394e-27,2.3553621841175227e-25,6.234299793559582e-14,4.309620066257534e-27,2.8423069636366937e-15,7.70774129229608e-34,2.2465087186253765e-25,1.7048407315539267e-28,5.00755833996536e-35,4.203550220293508e-34,8.235840518049413e-31,3.554583478454248e-27,1.3959924129466486e-25,6.268904856213854e-15,2.4088611540965536e-12,3.0176497947298265e-17,4.964717947578293e-16,4.966014089587099e-16,1.8313613162258853e-23,1.492077009219017e-11,3.360079381215533e-10,4.0909933921049873e-10,4.93466821462526e-11
8.342799775680303e-10,0.8265276425347224,1.1664323803124656e-10,2.6492439147077815e-13,5.5298844527581075e-14,7.146135562195276e-18,0.0,0.0,1.0768389703828352e-13,6.710249471366743e-24,4.898862660298833e-16,2.923694835977566e-25,1.5355147162138164e-18,3.3970306750225806e-42,1.5976764592816882e-30,7.304708286109533e-27,2.210828128939467e-31,2.6548625289681273e-12,1.1773618569196464e-37,7.387882616357826e-22,4.994995889961499e-35,7.327995916435277e-43,3.66258177138765e-30,4.173024868443843e-41,1.6388574693995024e-27,1.3610959215214084e-43,4.099196981661741e-44,7.622019966669056e-44,2.971831101122972e-66,4.201187196029572e-55,9.044183894546144e-27,2.7503695222431093e-53,1.044291829531015e-47,1.0990951198905835e-52,3.76,0.0,0.7692858798028341,0.9984122379884062,5.2522458990158395e-21,5.957310331455794e-45,0.00016579865138226251,0.00011103975330418942,2.8686335480977003e-05,2.606702335692003e-05,0.0015877620032654861,1.1557028723250242e-09,1.5237950290099682e-16,3.2295636973371593e-09,8.557474045065711e-18,1.0724681420455297e-11,3.991517841042461e-27,2.9557086650284566e-25,6.872105632917681e-14,5.5252165015712814e-27,3.107826873111696e-15,1.0167553795141556e-33,2.8249575528329054e-25,2.167859224220395e-28,6.601433302305833e-35,5.544430784686642e-34,1.0996008472972447e-30,4.541276918439381e-27,1.7501547097262642e-25,6.827320094147387e-15,2.654868816622519e-12,3.3335004181708034e-17,5.690055262626498e-16,5.691630313438119e-16,2.1611748285126373e-23,1.572169819436588e-11,3.4881626967620663e-10,4.2785446749728935e-10,5.348972456731273e-11
8.708545982301888e-10,0.8265287288789672,1.2623487797883046e-10,2.8527170670056734e-13,6.256861255560559e-14,8.274331032779452e-18,0.0,0.0,1.169423206007399e-13,7.95190280486818e-24,5.601254081892566e-16,3.488345920814767e-25,1.7594288322571927e-18,4.6759907278819556e-42,1.9829511096661045e-30,8.69456005643158e-27,2.7445685639058234e-31,2.913457736454014e-12,1.5900801136190642e-37,8.447932529367157e-22,6.45462281520167e-35,9.885283823724495e-43,4.550870725096648e-30,5.776230078915318e-41,2.0240849407132802e-27,1.8492678260732724e-43,5.382173446246239e-44,1.0400330297895398e-43,4.786416048230272e-66,5.980157230613833e-55,1.1074531614551827e-26,4.080709801988648e-53,1.4369880413419111e-47,1.6331502942241945e-52,3.76,0.0,0.7692786120817948,0.9983924310144595,6.485980207212537e-21,8.367710122394653e-45,0.0001730664599534557,0.00011624094556187581,2.997465003356059e-05,2.684494351452612e-05,0.001607568976413888,1.2619897606923445e-09,1.7358284002567792e-16,3.3988810116563617e-09,9.167044624700894e-18,1.1749417884227422e-11,5.054120893785186e-27,3.6733801653939514e-25,7.543211552139433e-14,7.012207122767323e-27,3.3836464263376962e-15,1.325571200202743e-33,3.5181281856544313e-25,2.7292622179578185e-28,8.60110710347148e-35,7.22763252817243e-34,1.4507605725018925e-30,5.743422359545435e-27,2.173058425562729e-25,7.397513841435217e-15,2.913464941671143e-12,3.667662628421398e-17,6.481454065610929e-16,6.483350428913317e-16,2.530492097872982e-23,1.6531042059676377e-11,3.6142453187896345e-10,4.4660942057525575e-10,5.776054637647116e-11
9.074292188923473e-10,0.8265298152137236,1.3613805581707213e-10,3.0655351015053423e-13,7.042180943847047e-14,9.523973009313571e-18,0.0,0.0,1.2655069818507948e-13,9.356946123030984e-24,6.369299122667939e-16,4.1321108791073584e-25,2.0046261543252427e-18,6.357149342312776e-42,2.438626467031487e-30,1.0272979836619861e-26,3.3760083059123007e-31,3.184656567232605e-12,2.1210713423629275e-37,9.608681667805007e-22,8.252823177591089e-35,1.3171109287201831e-42,5.6034577968985895e-30,7.888399496685583e-41,2.477830651386979e-27,2.48451275728718e-43,6.987208148141277e-44,1.4007738256617451e-43,7.555036114322303e-66,8.386812237649823e-55,1.3449146031888044e-26,5.9550302792773255e-53,1.9519275217701234e-47,2.3867859442447633e-52,3.76,0.0,0.769271344429417,0.9983743472605601,7.939155803407022e-21,1.1584836177719046e-44,0.000180334204732837,0.00012146354410040628,3.126494020768576e-05,2.7599410732378004e-05,0.001625652729476637,1.3731460965405447e-09,1.966875648168298e-16,3.5657318273397337e-09,9.786812050773809e-18,1.2823703214993343e-11,6.340761829872429e-27,4.524959485138686e-25,8.247755506819075e-14,8.816746246438326e-27,3.669502678631929e-15,1.7096319404677477e-33,4.342617613218618e-25,3.4046784577659354e-28,1.1086383239056615e-34,9.320715358608336e-34,1.8932470177747578e-30,7.196478184296378e-27,2.6743126050407773e-25,7.97815702747561e-15,3.184664777342325e-12,4.0204425213349155e-17,7.341403068631501e-16,7.343667141884744e-16,2.9417136254944665e-23,1.734859538090826e-11,3.738358769772807e-10,4.653641983274524e-10,6.215530723102068e-11
9.440038395545057e-10,0.8265309015389931,1.4634613119887817e-10,3.287894833831159e-13,7.887687302661739e-14,1.090248371623157e-17,0.0,0.0,1.3650559672556288e-13,1.093881805358637e-23,7.206105428544786e-16,4.8622230480949365e-25,2.272116280982345e-18,8.543674154074217e-42,2.9737370030443994e-30,1.2055883002182199e-26,4.117723082030553e-31,3.4684697059008867e-12,2.797326494275562e-37,1.087532329180543e-21,1.044946350100491e-34,1.7350392250044445e-42,6.841964377237722e-30,1.063987674783736e-40,3.008621398035112e-27,3.3034210211028674e-43,8.976764942062895e-44,1.86412356962015e-43,1.1705687924820783e-65,1.1601968538437852e-54,1.620879379159594e-26,8.558562468474506e-53,2.619951319291894e-47,3.435284771050893e-52,3.76,0.0,0.7692640768457002,0.9983578368023264,9.639271030177684e-21,1.582686252229182e-44,0.00018760188574042905,0.00012670690200815459,3.255714639540048e-05,2.8331131693691603e-05,0.0016421631868347162,1.4891912667990958e-09,2.2177822148141814e-16,3.729934478509199e-09,1.0416073780127732e-17,1.3947720078827419e-11,7.887419469161219e-27,5.528553789496002e-25,8.98586282305131e-14,1.0990612325226594e-26,3.9651332610309245e-15,2.1831420777155304e-33,5.316615130890848e-25,4.211455826710179e-28,1.4148534004956245e-34,1.1900995902545189e-33,2.4458971745834508e-30,8.939998491335953e-27,3.2643911317390872e-25,8.568018298983353e-15,3.4684790123899575e-12,4.3921394795903154e-17,8.272327544845627e-16,8.275009874379752e-16,3.397224034847604e-23,1.817415537598023e-11,3.860534074527912e-10,4.841188006346431e-10,6.667028161545112e-11
9.805784602166641e-10,0.8265319878547785,1.5685262108364744e-10,3.519987994614818e-13,8.795184907898561e-14,1.2417410850842526e-17,0.0,0.0,1.4680363128278704e-13,1.2711439903509086e-23,8.114791725342239e-16,5.686250838003424e-25,2.5629092158622205e-18,1.1359549697841098e-41,3.598009349256308e-30,1.4059727997678337e-26,4.983258690200333e-31,3.764904000858544e-12,3.6505536130738827e-37,1.2253125507571863e-21,1.3111959363227465e-34,2.2616537058729595e-42,8.289767602770117e-30,1.418696677447563e-40,3.625609864903194e-27,4.3499067735025565e-43,1.142211086355231e-43,2.453350054983083e-43,1.7828215683327603e-65,1.5847720148791757e-54,1.939708638345428e-26,1.212796462026469e-52,3.478020289576583e-47,4.87501701710114e-52,3.76,0.0,0.7692568093306434,0.9983427627619013,1.1615921828099635e-20,2.135798753076058e-44,0.00019486950299566958,0.00013197039186378691,3.3851210763030114e-05,2.9040791787282925e-05,0.0016572372263452542,1.6101440727882593e-09,2.4893962117258467e-16,3.891337660183411e-09,1.1054177943533157e-17,1.5121638267532512e-11,9.734208244664359e-27,6.703865434705031e-25,9.757647744040641e-14,1.359164629582258e-26,4.270277403729625e-15,2.7622717698827126e-33,6.459984622710996e-25,5.16877329435318e-28,1.7891387460158814e-34,1.5056478964405094e-33,3.1305117558555255e-30,1.1017920837439445e-26,3.954670640878438e-25,9.165962461950515e-15,3.764914499373536e-12,4.783046243322326e-17,9.276589579604547e-16,9.279745011760156e-16,3.899387513523579e-23,1.900752273130034e-11,3.9808017680776424e-10,5.028732273753804e-10,7.130185546838123e-11
9.999999999999999e-10,0.8265330741610809,1.6255081314573404e-10,3.6472529465425695e-13,9.302882678709568e-14,1.3279931893553024e-17,0.0,0.0,1.5241034048586894e-13,1.3735179539367423e-23,8.627605844542542e-16,6.164692250533591e-25,2.727142404691386e-18,1.3160311937975658e-41,3.969298610507973e-30,1.5219408388550005e-26,5.498146136324725e-31,3.9274457472395256e-12,4.188029225248517e-37,1.3031769333201295e-21,1.4740710590067008e-34,2.5930633726063295e-42,9.152208706879348e-30,1.6456422575580725e-40,3.991608525914919e-27,5.015697999143234e-43,1.2933217702304776e-43,2.826589169473439e-43,2.2146077799659907e-65,1.861180651564114e-54,2.1280180799290734e-26,1.4515796997695229e-52,4.02569518984761e-47,5.839281438467664e-52,3.76,0.0,0.7692529502253551,0.9983352988637132,1.2788757027979828e-20,2.4925582631799843e-44,0.0001987286645538638,0.0001347733389230302,3.4539109693385196e-05,2.940889058189197e-05,0.0016647011240319368,1.6763725803754542e-09,2.6423353801844e-16,3.97586300950351e-09,1.1396403797177866e-17,1.5765341409267664e-11,1.0851967412819105e-26,7.405030313667978e-25,1.0181200203172238e-13,1.5168261865636688e-26,4.43609089621783e-15,3.118919775431791e-33,7.143317255644156e-25,5.745476252886172e-28,2.0195307144457873e-34,1.6999576764275643e-33,3.556157747724347e-30,1.2273729445875897e-26,4.36613308592357e-25,9.486402326725363e-15,3.9274569190405815e-12,4.9985292257996484e-17,9.840466365835273e-16,9.843896834821828e-16,4.18580964248219e-23,1.9453156592874357e-11,4.043900178529533e-10,5.128319699875685e-10,7.380746408458353e-11
1.0171530808788226e-09,0.8265330741610809,1.6765119573192827e-10,3.7620014685030246e-13,9.76644005213664e-14,1.4076423364101197e-17,0.0,0.0,1.5744146438114167e-13,1.46892102898242e-23,9.098487052243659e-16,6.612098889575502e-25,2.878015082924497e-18,1.4952683530661025e-41,4.321879472230389e-30,1.6301501760865023e-26,5.987155918391004e-31,4.0739630953703666e-12,4.717769829398273e-37,1.3747430979253565e-21,1.6315872201851675e-34,2.919494103625797e-42,9.972055192407178e-30,1.871571477807441e-40,4.3385881457833944e-27,5.6763363473636046e-43,1.4404117461928346e-43,3.1957464029195584e-43,2.672496519589365e-65,2.139455610517698e-54,2.3060539818667045e-26,1.6962588642957335e-52,4.57012775995934e-47,6.828117757252553e-52,3.76,0.0,0.7692495418842462,0.9983290001711324,1.3900862819118525e-20,2.8495568542458094e-44,0.0002021370565174292,0.00013725340514910304,3.5147077199827715e-05,2.9729055749399888e-05,0.0016709998161606688,1.7360227478638073e-09,2.782568315863027e-16,4.049817088417501e-09,1.170052012124454e-17,1.634561612678944e-11,1.1925681743164473e-26,8.072263044663477e-25,1.056321479549776e-13,1.6684206784002286e-26,4.584676802071263e-15,3.465337123449381e-33,7.794347821793513e-25,6.297755487033817e-28,2.2432468723307317e-34,1.888683617112843e-33,3.972189318652707e-30,1.347886202700447e-26,4.757468385245462e-25,9.770947842367905e-15,4.073974885719399e-12,5.193448993262797e-17,1.0356488552637406e-15,1.0360176380964962e-15,4.4505437896329263e-23,1.984850154603367e-11,4.0991919033894235e-10,5.216274784260829e-10,7.604652290383183e-11
1.053727701540981e-09,0.8265341604579026,1.7873567480183514e-10,4.0141175136926856e-13,1.0803181646786561e-13,1.5887307471684773e-17,0.0,0.0,1.6841580536413907e-13,1.6886999813181795e-23,1.0160330079688754e-15,7.648009153374338e-25,3.2184438890498212e-18,1.949831441388438e-41,5.156509070159054e-30,1.8798705281266322e-26,7.144974421978448e-31,4.395647978825025e-12,6.041940430887182e-37,1.536365664676803e-21,2.0145526745106696e-34,3.734677166985429e-42,1.1915878492575134e-29,2.444603882970172e-40,5.158000510508665e-27,7.344779432715254e-43,1.8014096509385182e-43,4.123122691579151e-43,3.9474211917052026e-65,2.856932679843701e-54,2.7248631488519724e-26,2.343759329135256e-52,5.948306839464903e-47,9.447944820142757e-52,3.76,0.0,0.7692422745065078,0.9983164349331274,1.6528066884212403e-20,3.7617977027815286e-44,0.00020940454632402842,0.00014255535167941177,3.64446912679545e-05,3.0396568286355814e-05,0.001683565053173194,1.866844974534509e-09,3.0981516687100255e-16,4.205272495006706e-09,1.2354540249789702e-17,1.7619801822592314e-11,1.45111469075091e-26,9.656852803501132e-25,1.1402659992362673e-13,2.0339641768249503e-26,4.9080763459518125e-15,4.312989017579057e-33,9.34316848854433e-25,7.621589757188181e-28,2.790419457373184e-34,2.3504430932736092e-33,4.999684287365651e-30,1.6376421602887037e-26,5.686080039326226e-25,1.0382022833868758e-14,4.395661164978541e-12,5.623627444262573e-17,1.1514261813589783e-15,1.151854592213602e-15,5.053004594837667e-23,2.0696899277246078e-11,4.215734058992307e-10,5.403815536611109e-10,8.090088302277158e-11
1.0903023222031394e-09,0.8265352467452451,1.9010002354756765e-10,4.2765139631986417e-13,1.19071021006002e-13,1.7857962882824705e-17,0.0,0.0,1.7972340976665206e-13,1.932014577687231e-23,1.1303468505248198e-15,8.802561896470857e-25,3.585205329786985e-18,2.520274037630684e-41,6.113801209034029e-30,2.1569339330561422e-26,8.473315583671278e-31,4.72995746392829e-12,7.672667513675852e-37,1.7107293449544737e-21,2.469464936611595e-34,4.737302648066812e-42,1.4150203713537227e-29,3.1636236270600772e-40,6.094955434575646e-27,9.428392574142546e-43,2.2354670754382684e-43,5.27233398037563e-43,5.7508897367214765e-65,3.776412809185506e-54,3.201385428168652e-26,3.2019123799655603e-52,7.673739866468844e-47,1.2925413429654307e-51,3.76,0.0,0.7692350071974279,0.9983049628769254,1.953378322946558e-20,4.917321891246136e-44,0.00021667197243325386,0.0001478756590513659,3.774400015380151e-05,3.10439546780494e-05,0.001695037108343175,2.002627901054667e-09,3.4370017784879274e-16,4.357624935698065e-09,1.3015719667075943e-17,1.8944334457203326e-11,1.7544989127726e-26,1.1482549949293662e-24,1.2276071897959902e-13,2.4636777052705336e-26,5.240224723478627e-15,5.328410703578405e-33,1.1131837504964497e-24,9.165645753849908e-28,3.445512269333854e-34,2.9035390900617178e-33,6.245790153080627e-30,1.9769493067879952e-26,6.754817429971248e-25,1.0998321797557508e-14,4.729972154019024e-12,6.073854947893648e-17,1.2752085528390243e-15,1.275703453111104e-15,5.709050593844387e-23,2.1552526685931277e-11,4.3304573464714196e-10,5.591354529528367e-10,8.586163681518659e-11
1.1268769428652978e-09,0.8265363330231102,2.01738349116182e-10,4.549364410046052e-13,1.3079858175685855e-13,1.9996399221687197e-17,0.0,0.0,1.9136107870198104e-13,2.2004446953157227e-23,1.2531058515964761e-15,1.0084676646819915e-24,3.979308631128494e-18,3.230737702463358e-41,7.20641524695557e-30,2.4631890405626806e-26,9.989844420959197e-31,5.0768886001026865e-12,9.666929490260219e-37,1.898390605590974e-21,3.0067026844280034e-34,5.961888164543595e-42,1.670596140925094e-29,4.0587875032643854e-40,7.161236940514184e-27,1.2012942066662245e-42,2.754067906648105e-43,6.68584517415959e-43,8.271349772943401e-65,4.944615673810847e-54,3.741176814777706e-26,4.328176847238546e-52,9.817975532986727e-47,1.7496300195412797e-51,3.76,0.0,0.7692277399570054,0.998294488894678,2.2956593998509468e-20,6.368834744785756e-44,0.00022393933486237498,0.0001532137721074273,3.9044952620610725e-05,3.167182136328208e-05,0.0017055110895195429,2.143388157516664e-09,3.799976425334428e-16,4.506814371873572e-09,1.3683578298171505e-17,2.0319345054147046e-11,2.10870080495514e-26,1.3576150438475569e-24,1.3183532554823172e-13,2.9662421285639913e-26,5.58087491722459e-15,6.537524089644906e-33,1.3187758841382613e-24,1.0957597390119943e-27,4.225125495251592e-34,3.5620727430369096e-33,7.747748420418149e-30,2.372258254574488e-26,7.979046179911214e-25,1.1619060553953954e-14,5.076904906425009e-12,6.544398602092017e-17,1.407207566042835e-15,1.407776303677994e-15,6.42092873579502e-23,2.2415197783893464e-11,4.4433904178438456e-10,5.778891761717161e-10,9.092558414919425e-11
1.1634515635274562e-09,0.8265374192914994,2.1364489694031013e-10,4.832838378120925e-13,1.4323071821714546e-13,2.2310732622933048e-17,0.0,0.0,2.033256582622627e-13,2.495615839888683e-23,1.3846264308574668e-15,1.1503613082784397e-24,4.401762421964355e-18,4.109315914189553e-41,8.447781084193072e-30,2.8005316916207685e-26,1.1713310591529412e-30,5.436437031116815e-12,1.208987321873206e-36,2.0999132597931687e-21,3.6377185331557027e-34,7.447833862855773e-42,1.961609423186037e-29,5.1651084263068966e-40,8.36931528858074e-27,1.519847455477169e-42,3.3700115847820453e-43,8.412333539754046e-43,1.1754227897064673e-64,6.416859888517535e-54,4.350104925346492e-26,5.7928526271702274e-52,1.2464260367390765e-46,2.344961979359129e-51,3.76,0.0,0.76922047278524,0.9982849261535209,2.6837469465140063e-20,8.17797024554054e-44,0.00023120663362815916,0.00015856915241643026,4.034749896237205e-05,3.228075650745802e-05,0.001715073829566105,2.289141871459548e-09,4.187935569355963e-16,4.6527974962366065e-09,1.435767198446955e-17,2.1744957427874135e-11,2.5202764078491373e-26,1.5966402757685688e-24,1.4125118302613013e-13,3.5511887489753666e-26,5.929784607543763e-15,7.96920473400702e-33,1.5540436368642473e-24,1.3027547144602435e-27,5.14773948523991e-34,4.3417502169130086e-33,9.54768416355149e-30,2.8306134712122055e-26,9.375223252028903e-25,1.2243531642203664e-14,5.436455070125532e-12,7.035519366293385e-17,1.547628905940989e-15,1.548279328617992e-15,7.190849992595086e-23,2.3284729781471053e-11,4.554561472817985e-10,5.96642723186355e-10,9.60896208450901e-11
