Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68)
2.1098141214622803e-08,0.5751426954779146,1.2973937463737636e-14,9.269823363643008e-17,4.517745363080934e-17,2.4408063047902676e-16,0.0,0.0,1.1880989000636329e-09,1.3734190257971862e-14,9.793925593232773e-18,7.744105324071315e-28,1.246437779380153e-20,2.0690763771107317e-51,3.612348233277702e-37,1.6796394144632847e-38,3.154263865095436e-38,1.135000372796586e-13,2.8157258786330266e-47,6.545918610150526e-30,6.610509135231144e-45,1.0531417916535819e-53,7.946172238946614e-40,8.363709007105438e-36,7.248202130333277e-26,2.3166208350643555e-48,2.2142667293344294e-50,4.6338636086428295e-56,4.110907417433827e-77,6.557826306901314e-66,2.3273949204208884e-24,6.230951640314878e-61,2.5663494432627725e-47,2.554807168034918e-59,3.76,0.0,0.7112147577030288,0.9998730605728647,7.666105095642925e-19,6.58773771224451e-49,2.765002379714983e-06,2.0463303886328762e-06,6.663013134565529e-07,5.237022159239208e-08,0.00012693823874509848,5.3448890400891204e-14,5.035274138589355e-23,7.18496485936046e-14,7.617363037094381e-20,3.274352605611849e-13,1.278079846661727e-33,3.324306660068815e-33,5.04631391494249e-17,1.0467546496250642e-33,9.175166644771715e-21,2.7710066275952893e-39,2.35076331684643e-33,1.2747818469874393e-35,7.130983947449173e-34,3.090799194959918e-33,1.340915522357663e-40,1.7601456791622907e-39,2.9547455278853774e-35,2.8139755779221343e-18,1.1350005328784277e-13,8.327166181610412e-22,9.127970186324689e-10,2.753428586015338e-10
2.1648071722048557e-08,0.5751427030540842,1.3574345603122748e-14,9.815058503906611e-17,4.843442140936813e-17,2.615495782309032e-16,0.0,0.0,1.2190663375052043e-09,1.4459451513704164e-14,1.0590901820442014e-17,8.593203001956472e-28,1.3451614099033103e-20,2.4879805395139067e-51,4.069490467957846e-37,1.8884496414035857e-38,3.609139496768476e-38,1.1949802649258614e-13,3.429690982330686e-47,7.251216734626896e-30,7.87363138520343e-45,1.2849524890727711e-53,9.097645282483795e-40,9.485165839269811e-36,7.807166608176387e-26,2.7690574862387124e-48,2.5802897944250022e-50,5.624767655237126e-56,5.394178416291983e-77,8.096626837899291e-66,2.505668633535168e-24,7.855034319928469e-61,3.061093597238756e-47,3.234239106649189e-59,3.76,0.0,0.7112146856014401,0.9998730605418865,8.419945638358685e-19,7.925908096672924e-49,2.837073001636741e-06,2.1010055396361435e-06,6.83680642100141e-07,5.23863432949554e-08,0.00012693823874057345,5.6321380549331967e-14,5.443771501731714e-23,7.187369549636415e-14,7.824878110872436e-20,3.450379345951326e-13,1.4754888235038475e-33,3.7484683395385625e-33,5.3176483450234144e-17,1.2109582416258704e-33,9.427579280413398e-21,3.206576393878161e-39,2.6596681518439367e-33,1.4589618745414968e-35,8.179450990079203e-34,3.5358007684113454e-33,1.5501352876086611e-40,2.0351116363664213e-39,3.5024260696294037e-35,2.8884507326861943e-18,1.1949804378637936e-13,8.801597554302057e-22,9.36589427009486e-10,2.8251997694078726e-10
2.219800222947431e-08,0.575142710630253,1.4187773341153595e-14,1.0378959219923642e-16,5.1841955810798086e-17,2.7981730536565973e-16,0.0,0.0,1.2500337387865877e-09,1.520337053207125e-14,1.1430157422754288e-17,9.510473271258277e-28,1.4488926575330758e-20,2.978112573496408e-51,4.571051318057404e-37,2.1173086590605464e-38,4.1164945369301215e-38,1.2565045081090626e-13,4.1571269426271583e-47,8.011251590916833e-30,9.337378675045921e-45,1.5600101517297414e-53,1.0380038025800898e-39,1.0722360076709803e-35,8.392991336865803e-26,3.2948448122723394e-48,2.9951790837090867e-50,6.795517818498816e-56,7.033572462663535e-77,9.945923538416052e-66,2.6923950260722473e-24,9.845907166525139e-61,3.63475622685552e-47,4.070987383635889e-59,3.76,0.0,0.7112146134998588,0.9998730605109071,9.227463994280517e-19,9.49385787219186e-49,2.9091436163276176e-06,2.1556830634247506e-06,7.010599902532617e-07,5.2400064937276406e-08,0.00012693823873657017,5.926958596559936e-14,5.873816997513865e-23,7.189417579222882e-14,8.032403372305344e-20,3.631047167162001e-13,1.6970324451464692e-33,4.213239653894432e-33,5.596137697889106e-17,1.395581489321361e-33,9.680005454681317e-21,3.6963463495543255e-39,2.9995932484878738e-33,1.663793627711324e-35,9.34764430289417e-34,4.0312976976164795e-33,1.7851937659298512e-40,2.3440776902022013e-39,4.1334832324957195e-35,2.96292597809129e-18,1.256504694573572e-13,9.290082115135223e-22,9.60381839777362e-10,2.8969710682289397e-10
2.2747932736900064e-08,0.5751427182064209,1.481419849757633e-14,1.0961751167209908e-16,5.540335671196132e-17,2.98900932548822e-16,0.0,0.0,1.2810011039101007e-09,1.5965947153297287e-14,1.2312792740183335e-17,1.0499485707235207e-27,1.5577483599029566e-20,3.5493777080660114e-51,5.120099212401594e-37,2.367608166778778e-38,4.680943702936864e-38,1.3195731038773793e-13,5.015422688154346e-47,8.828678094046194e-30,1.1027461995829693e-44,1.8850024295239948e-53,1.1804282838440659e-39,1.2083814035766594e-35,9.006198920350849e-26,3.903558354860195e-48,3.4639801190996975e-50,8.173263590656221e-56,9.116308403596814e-77,1.2158692133886565e-65,2.88773118053536e-24,1.227426669380718e-60,4.297423223919674e-47,5.096346312743836e-59,3.76,0.0,0.7112145413982849,0.9998730604799271,1.0091112354293025e-18,1.132419675325876e-48,2.9812142237876174e-06,2.2103626059292e-06,7.184393547417869e-07,5.241174376243803e-08,0.0001269382387329008,6.229350964681513e-14,6.325962324677304e-23,7.191162036188915e-14,8.239937300805434e-20,3.816356244123136e-13,1.9449131093870677e-33,4.721257048074555e-33,5.881782259973696e-17,1.602525280361708e-33,9.932443189165335e-21,4.245352289192217e-39,3.3727357093450966e-33,1.8909479460893024e-35,1.0645439624991797e-33,4.581555664529448e-33,2.048473107944808e-40,2.6901823352301672e-39,4.857965885305139e-35,3.037401299161439e-18,1.3195733045559968e-13,9.792690798025945e-22,9.841742569463884e-10,2.968742482554111e-10
2.3297863244325817e-08,0.5751427257825882,1.5453598929903643e-14,1.1563658877823413e-16,5.912192006804977e-17,3.188175512734285e-16,0.0,0.0,1.3119684328780583e-09,1.6747181217608973e-14,1.3239908155717684e-17,1.1563901611974424e-27,1.6718448656657094e-20,4.21276379546019e-51,5.719831184482626e-37,2.640801741148408e-38,5.307386158689924e-38,1.384186053501364e-13,6.024108878660139e-47,9.706203482803529e-30,1.297213442621945e-44,2.2674473102914784e-53,1.3381899582856006e-39,1.3578433652666315e-35,9.647305347173125e-26,4.6057347384079157e-48,3.992113505082787e-50,9.788469646894848e-56,1.1748288109510553e-76,1.4795378051095053e-65,3.0918319073854313e-24,1.522220168238915e-60,5.060162976201488e-47,6.3468653152707075e-59,3.76,0.0,0.711214469296718,0.9998730604489471,1.1013396037646001e-18,1.3453238252754217e-48,3.053284824016745e-06,2.2650438658066224e-06,7.358187328642684e-07,5.2421683814297214e-08,0.00012693823872899469,6.539315414276097e-14,6.800758752884258e-23,7.192648102938407e-14,8.447478602216493e-20,4.006306723939995e-13,2.2214677448593534e-33,5.275248269853852e-33,6.174582274868767e-17,1.8338097615997905e-33,1.0184890800102561e-20,4.8589434386105985e-39,3.781385848948648e-33,2.1421798964295248e-35,1.2083221290850013e-33,5.191082736488571e-33,2.3425025241695557e-40,3.0767580707554845e-39,5.686826956727397e-35,3.111876683164748e-18,1.384186269098665e-13,1.0309495225105698e-21,1.0079666785268485e-09,3.0405140124588494e-10
2.384779375175157e-08,0.5751427333587544,1.6105952533350477e-14,1.2184905770584036e-16,6.300093789661908e-17,3.3958422390970604e-16,0.0,0.0,1.342935725692772e-09,1.7547072565235586e-14,1.4212604089207666e-17,1.270747401865056e-27,1.791298036520317e-20,4.98042832313304e-51,6.373574754397549e-37,2.9384061378280524e-38,6.001015758242182e-38,1.4503433580298237e-13,7.205060043749561e-47,1.0646586653228731e-29,1.5202371050393006e-44,2.715771922928098e-53,1.5125009059003404e-39,1.5215514779375828e-35,1.031682007413371e-25,5.412940240734886e-48,4.585392359440253e-50,1.1675230221492678e-55,1.5057557481392007e-76,1.7924738662533904e-65,3.3048497810685394e-24,1.878468337500626e-60,5.935093193413809e-47,7.865075979981135e-59,3.76,0.0,0.7112143971951587,0.9998730604179665,1.1996873428623905e-18,1.5921320049208062e-48,3.125355417015005e-06,2.319726586574804e-06,7.531981223214194e-07,5.2430143873960875e-08,0.00012693823872483398,6.85685216226144e-14,7.298757119954218e-23,7.193914235609332e-14,8.655026175050568e-20,4.2008987300873e-13,2.529171988999984e-33,5.8780327016426584e-33,6.474537949714835e-17,2.0915782398047257e-33,1.0437346854429005e-20,5.5427923967118794e-39,4.2279285825587536e-33,2.419330444115961e-35,1.3671892611556614e-33,5.864636700028852e-33,2.6699629064268534e-40,3.507337506453356e-39,6.631977861698166e-35,3.1863521193065092e-18,1.450343589267426e-13,1.0840567736461388e-21,1.0317591045290205e-09,3.1122856580185093e-10
2.4397724259177324e-08,0.5751427409349201,1.677123724076982e-14,1.2825714160314215e-16,6.704369826189802e-17,3.6121798375466084e-16,0.0,0.0,1.3739029823565483e-09,1.8365621036408977e-14,1.523198099215984e-17,1.3934047695313701e-27,1.9162232492336838e-20,5.86578991990961e-51,7.084789771959501e-37,3.2620025909272007e-38,6.767331388099401e-38,1.5180450183228896e-13,8.582710197590661e-47,1.1652637500965915e-29,1.775205671495001e-44,3.239396588611474e-53,1.704634620958468e-39,1.700474936360434e-35,1.1015246108921461e-25,6.337842319563083e-48,5.250040074282923e-50,1.3871605191300866e-55,1.9198314095569902e-76,2.1624757719958284e-65,3.526935175478011e-24,2.3071206941512856e-60,6.935450338820753e-47,9.700299146882227e-59,3.76,0.0,0.7112143250936066,0.9998730603869858,1.3044155912960508e-18,1.8773143712181517e-48,3.1974260027824007e-06,2.374410549917648e-06,7.705775211561009e-07,5.2437344214331264e-08,0.00012693823872075526,7.18196139317464e-14,7.820507829566377e-23,7.194993167832154e-14,8.862579081734345e-20,4.400132365935589e-13,2.8706443614081415e-33,6.532521676294301e-33,6.781649460640865e-17,2.3781010873878757e-33,1.0689810132366066e-20,6.302905067635601e-39,4.7148447972020945e-33,2.72432810117533e-35,1.5422886109412224e-33,6.607232424064162e-33,3.0336914444890165e-40,3.9856594617453835e-39,7.706344591474323e-35,3.260827598393934e-18,1.5180452659394547e-13,1.1385981417966968e-21,1.0555515349631746e-09,3.184057419308338e-10
2.4947654766603078e-08,0.575142748511085,1.744943102258861e-14,1.3486305266232125e-16,7.12534852593503e-17,3.837358350815851e-16,0.0,0.0,1.4048702028716907e-09,1.9202826471363534e-14,1.6299139343315447e-17,1.5247559148270292e-27,2.0467353976566132e-20,6.88362445459216e-51,7.857070221538293e-37,3.613238109806563e-38,7.612147405126359e-38,1.5872910350800788e-13,1.018428246633087e-46,1.2727216272321744e-29,2.065818175832548e-44,3.848824323714593e-53,1.91592730845529e-39,1.8956231515064776e-35,1.1743080091711613e-25,7.394284139772196e-48,5.992708403672864e-50,1.6419978840612083e-55,2.4355533649785562e-76,2.5983636286773526e-65,3.758236298858521e-24,2.8207595243137666e-60,8.075661689680902e-47,1.1909538639600446e-58,3.76,0.0,0.7112142529920616,0.9998730603560045,1.4157907814002311e-18,2.2058134467177373e-48,3.2694965813189367e-06,2.42909557000278e-06,7.879569277023816e-07,5.244347233343069e-08,0.00012693823871684663,7.514643263993136e-14,8.366560849364605e-23,7.195912762729872e-14,9.07013652419307e-20,4.604007717744375e-13,3.248650431905356e-33,7.241718778329671e-33,7.095916957381277e-17,2.6957796524856897e-33,1.0942279595657333e-20,7.145630581463672e-39,5.244712705659049e-33,3.059190551676771e-35,1.7348173611150405e-33,7.424149251268274e-33,3.436686237152364e-40,4.515675057869001e-39,8.923925466786478e-35,3.3353031125705047e-18,1.5872912998313124e-13,1.1945810127461457e-21,1.0793439698395743e-09,3.255829296403474e-10
2.549758527402883e-08,0.5751427560872494,1.8140511886743768e-14,1.416689921962681e-16,7.563357900046667e-17,4.071547531894793e-16,0.0,0.0,1.4358373872404986e-09,2.0058688710336215e-14,1.7415179644892008e-17,1.665203662511951e-27,2.182948894733692e-20,8.050165819655946e-51,8.69414598922649e-37,3.9938267731545927e-38,8.541604166908637e-38,1.658081408864165e-13,1.2040033266493247e-46,1.3873232923840254e-29,2.396104583972587e-44,4.555735999601233e-53,2.1477791564160784e-39,2.1080463460203942e-35,1.2500812375744985e-25,8.597362143750227e-48,6.820495873790641e-50,1.9367442295104875e-55,3.0750295094692054e-76,3.1100864606892088e-65,3.998899228160178e-24,3.433797635174995e-60,9.371420046806083e-47,1.4558468632250252e-58,3.76,0.0,0.7112141808905241,0.9998730603250227,1.534084632862477e-18,2.5830821679181277e-48,3.341567152624615e-06,2.483781488655207e-06,8.053363405422698e-07,5.244868782400043e-08,0.000126938238712928,7.85489790822947e-14,8.937465709402762e-23,7.196696736564244e-14,9.277697823124246e-20,4.812524857204487e-13,3.666106982632107e-33,8.008720131970227e-33,7.417340567197639e-17,3.0471501727604518e-33,1.119475436060185e-20,8.077671201779724e-39,5.820209184091204e-33,3.426026255377935e-35,1.946027620512184e-33,8.320938416471441e-33,3.882110896979395e-40,5.1015538016255626e-39,1.029985055195158e-34,3.4097786551476414e-18,1.6580816915228153e-13,1.2520128519522448e-21,1.1031364091684751e-09,3.3276012893789493e-10
2.6047515781454585e-08,0.5751427636634125,1.8844457878618304e-14,1.4867715070930993e-16,8.018725559776714e-17,4.314916844523902e-16,0.0,0.0,1.4668045354652667e-09,2.093320759356653e-14,1.858120241937932e-17,1.81516001175014e-27,2.324977674506702e-20,9.383211487761583e-51,9.599884592967465e-37,4.405551020199666e-38,9.562178651335356e-38,1.730416140121542e-13,1.4183511571948316e-46,1.5093646490226563e-29,2.7704469986660715e-44,5.373091363274108e-53,2.4016555840383024e-39,2.3388361387728213e-35,1.3288927106899597e-25,9.963506703972376e-48,7.740966511228872e-50,2.2766200622943386e-55,3.86458927204636e-76,3.708837946982531e-65,4.249067942851259e-24,4.162694673839221e-60,1.08397611101191e-46,1.772252200239776e-58,3.76,0.0,0.7112141087889939,0.9998730602940409,1.6595741462905394e-18,3.015124072898052e-48,3.4136377166994402e-06,2.5384681712466647e-06,8.227157584688634e-07,5.2453126521002846e-08,0.0001269382387089058,8.202725439418801e-14,9.533771500874598e-23,7.197365275074927e-14,9.485262400352894e-20,5.025683843603447e-13,4.126086163569503e-33,8.836714677276832e-33,7.745920398218968e-17,3.434887692316422e-33,1.1447233675092531e-20,9.106092218516498e-39,6.444111093991739e-33,3.827036030484215e-35,2.177227406784127e-33,9.303430490875035e-33,4.373299148004482e-40,5.7476896598719495e-39,1.1850442725831536e-34,3.484254220455831e-18,1.7304164414774024e-13,1.310901206906012e-21,1.1269288529601279e-09,3.399373398309689e-10
2.6597446288880338e-08,0.5751427712395751,1.9561247080977582e-14,1.5588970796282657e-16,8.491778714999702e-17,4.56763546368665e-16,0.0,0.0,1.4977716475482873e-09,2.1826382961296538e-14,1.979830820680422e-17,1.9750461363600976e-27,2.4729351941113084e-20,1.09022329288583e-50,1.0578292876242048e-36,4.85026293891805e-38,1.068069516233686e-37,1.8042952291995633e-13,1.6651833817384306e-46,1.6391464460467505e-29,3.1936016981932987e-44,6.315236125990935e-53,2.6790884656817244e-39,2.5891261187118707e-35,1.4107902302265988e-25,1.1510565897505902e-47,8.762168885269844e-50,2.667400562837902e-55,4.8354832601426816e-76,4.407181179644393e-65,4.508884358197851e-24,5.02619325734306e-60,1.2499143537339207e-46,2.148808742866414e-58,3.76,0.0,0.7112140366874709,0.9998730602630587,1.792541596755696e-18,3.508535696831385e-48,3.485708273543414e-06,2.5931555031900264e-06,8.400951804549232e-07,5.2456904038628475e-08,0.000126938238704866,8.558125954093102e-14,1.015602687508411e-22,7.197935559096015e-14,9.69282976377672e-20,5.24348472567208e-13,4.631819640953589e-33,9.728984435521433e-33,8.0816565422902e-17,3.8618099812054544e-33,1.1699716899023927e-20,1.0238331824728349e-38,7.119296589089456e-33,4.264514616335055e-35,2.4297816164974187e-33,1.0377742850968224e-32,4.9137594157897185e-40,6.458707123941338e-39,1.3593280406302643e-34,3.558729803674287e-18,1.8042955500594693e-13,1.371253709390897e-21,1.1507213012247746e-09,3.4711456232705066e-10
2.7147376796306092e-08,0.5751427788157372,2.029085761390563e-14,1.633088330364651e-16,8.982844172750423e-17,4.829872276101213e-16,0.0,0.0,1.5287387234918486e-09,2.2738214653770854e-14,2.1067597562397453e-17,2.1452923850442807e-27,2.626934435766798e-20,1.2628490975174473e-50,1.1633518665874869e-36,5.329885551098908e-38,1.1904336118867564e-37,1.8797186763612653e-13,1.9485974994863498e-46,1.7769742162014664e-29,3.6707220211879334e-44,7.398015329357976e-53,2.981677330743302e-39,2.860092408220957e-35,1.495820992773719e-25,1.3257892442395873e-47,9.892655460246369e-50,3.1154615388064153e-55,6.024682063722192e-76,5.219182932841232e-65,4.778488358018256e-24,6.045576210052204e-60,1.436953170291326e-46,2.595382340177064e-58,3.76,0.0,0.7112139645859552,0.999873060232076,1.9332745273123965e-18,4.0705512449728374e-48,3.55777882315654e-06,2.6478433869527824e-06,8.574746056260991e-07,5.246011878358704e-08,0.0001269382387008837,8.92109953431498e-14,1.0804780042622217e-22,7.198422212345795e-14,9.90039949453383e-20,5.465927543157606e-13,5.186702738120783e-33,1.0688904764763146e-32,8.424549077398696e-17,4.330881457064597e-33,1.1952203487593317e-20,1.1482210976107706e-38,7.848746407788328e-33,4.7408522167785916e-35,2.7051129831518432e-33,1.1550287171105057e-32,5.507179409299288e-40,7.23946726328724e-39,1.554726192552992e-34,3.633205400683086e-18,1.8797190175490973e-13,1.433078077655497e-21,1.1745137539726508e-09,3.542917964336113e-10
2.7697307303731845e-08,0.5751427863918983,2.103326763474164e-14,1.709366843855548e-16,9.492248335778797e-17,5.10179588071134e-16,0.0,0.0,1.5597057632982337e-09,2.3668702511236634e-14,2.239017105460646e-17,2.3263382816005092e-27,2.787087908758709e-20,1.4585156219536274e-50,1.2769852394503621e-36,5.846414094128701e-38,1.3240652924329297e-37,1.9566864817979085e-13,2.2731076506474235e-46,1.9231582152896633e-29,4.207382109682721e-44,8.63889320045919e-53,3.311090539485024e-39,3.1529542161832534e-35,1.5840315974624092e-25,1.5226433835476704e-47,1.1141502254195731e-49,3.627828160196351e-55,7.475786001014381e-76,6.160557945532316e-65,5.0580178269198405e-24,7.244946254680601e-60,1.6472481173662295e-46,3.1232097732600305e-58,3.76,0.0,0.7112138924844469,0.9998730602010929,2.08206574249448e-18,4.709089613331613e-48,3.62984936553882e-06,2.702531739517032e-06,8.748540332381605e-07,5.246285451788477e-08,0.00012693823869692496,9.291646249832639e-14,1.1480578772720789e-22,7.198837682267986e-14,1.0107971236093416e-19,5.693012328161586e-13,5.794298568372847e-33,1.1719944606502742e-32,8.774598069738016e-17,4.8452171084744276e-33,1.2204692977106072e-20,1.2845943232191546e-38,8.635545151697702e-33,5.258536024960633e-35,3.004703023571569e-33,1.282777693875254e-32,6.1574306941182016e-40,8.095073767721148e-39,1.7732671553496976e-34,3.7076810079690366e-18,1.9566868441545896e-13,1.4963821185114301e-21,1.1983062112139856e-09,3.6146904215811087e-10
2.82472378111576e-08,0.5751427939680587,2.1788455338016483e-14,1.7877540989526854e-16,1.0020317201120804e-16,5.383574589176382e-16,0.0,0.0,1.590672766969723e-09,2.4617846373943583e-14,2.3767129263403026e-17,2.5186325251179712e-27,2.9535076514141905e-20,1.679743452928435e-50,1.399172868825842e-36,6.401917299359088e-38,1.4697576913666155e-37,2.035198645639672e-13,2.6436771339569087e-46,2.07801336216304e-29,4.809601522147535e-44,1.0057079708524368e-52,3.669066434917478e-39,3.4689743809527236e-35,1.675468053530736e-25,1.7438825729815109e-47,1.2518328799955999e-49,4.212226584818054e-55,9.240058726424996e-76,7.248823735535123e-65,5.347608682026091e-24,8.651529552027034e-60,1.883122691607541e-46,3.745056155934632e-58,3.76,0.0,0.7112138203829457,0.9998730601701094,2.2392133017882466e-18,5.432803827436076e-48,3.701919900690257e-06,2.757220490220101e-06,8.922334626576382e-07,5.246518253755719e-08,0.00012693823869293737,9.669766159911937e-14,1.218397039275793e-22,7.199192563802111e-14,1.0315544684986663e-19,5.924739106277408e-13,6.458342159484946e-33,1.282566672422584e-32,9.131803575462615e-17,5.4080864196559374e-33,1.2457184972916522e-20,1.4338144578293016e-38,9.482882550794127e-33,5.82015173023631e-35,3.330092973111668e-33,1.4217234991444165e-32,6.8685732565817216e-40,9.030878977667831e-39,2.017124716670852e-34,3.7821566225529484e-18,2.0351990300231685e-13,1.5611737293669486e-21,1.2220986729590008e-09,3.686462995079988e-10
