Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66)
1.2755921544591772e-09,0.7216938435120429,2.189173179695956e-11,1.7492185134763956e-14,1.0461379424080626e-14,5.82411078201831e-14,0.0,0.0,3.7387002954695285e-09,1.712150209146986e-14,3.415226758810124e-17,6.88784801113763e-27,7.731186456137184e-20,1.4274636472168835e-43,1.0795387825811102e-32,1.924803271251483e-33,1.0618133818904291e-33,3.7715581411310225e-13,2.3191283288968885e-41,5.049676761268128e-25,1.4720011038835132e-38,6.196463729292331e-47,2.563778757232939e-35,8.379588232094162e-35,9.759169184133042e-24,3.6290506301789675e-46,2.7432793047278265e-47,2.5340518812853053e-51,2.4960987284786774e-70,2.9897202476869436e-59,1.4279438054414422e-22,9.707795404160641e-57,7.967749740574827e-46,9.712356189338484e-56,3.76,0.0,0.6646099540212232,0.9991965144031402,1.538299944422663e-17,4.431257964737558e-45,2.89227880373943e-05,1.973435203328328e-05,5.4651687352974055e-06,3.723093012428967e-06,0.0008034818570704794,2.10908497383294e-11,4.138192188079463e-19,1.2845830173429553e-10,1.3794288216705865e-18,1.3572396819197174e-12,2.829305079692142e-30,1.1239215089851338e-28,2.928011634093348e-15,2.921863679306042e-30,5.931456488487514e-17,1.419479220448594e-36,9.22173486138087e-29,1.0686542192169715e-31,2.6237255338931815e-30,5.614252845037452e-29,9.078781521848031e-38,8.727048775531396e-37,1.9116870403974068e-33,4.3006401862529105e-16,3.7715601733866923e-13,1.381353735845615e-19,2.8427287146497584e-09,8.254869758425579e-10,5.0708575745166595e-11,1.178224404512596e-14,2.2193057429738607e-11,2.557136793907427e-12
1.3112858605056901e-09,0.7216939511811465,2.3117537129502805e-11,1.8672329889967656e-14,1.1356594408832184e-14,6.32317914694972e-14,0.0,0.0,3.843299659890232e-09,1.8092912732932915e-14,3.720385188419761e-17,7.713259721427748e-27,8.426544032011042e-20,1.6923369339056635e-43,1.2422485731391973e-32,2.2133205028641646e-33,1.2248427016078197e-33,3.99661398429999e-13,2.896258516873741e-41,5.652003362489117e-25,1.7892899427039033e-38,7.741014092476634e-47,2.9686692992164195e-35,9.654119018838496e-35,1.0630330771565468e-23,4.451380326891821e-46,3.259086100793692e-47,3.1757861821028274e-51,3.4033507842137013e-70,3.757954473525042e-59,1.5560275852557375e-22,1.253939680321928e-56,9.732963385307064e-46,1.2555879943192214e-55,3.76,0.0,0.6646091446157636,0.9991938464187661,1.7166713996402664e-17,5.4023827494927965e-45,2.9732089981894483e-05,2.032145771294114e-05,5.619679090006804e-06,3.7907727711816367e-06,0.0008061497367800552,2.2316975055615562e-11,4.499805859012619e-19,1.319465896302023e-10,1.4350883028756743e-18,1.4381163561761794e-12,3.29791469640029e-30,1.2920063360195772e-28,3.1054320177342937e-15,3.416220086454548e-30,6.260755811345649e-17,1.681239200961514e-36,1.061033878648293e-28,1.2402956426588036e-31,3.057716503951589e-30,6.458115380628465e-29,1.0741068117545769e-37,1.033142818852945e-36,2.2880975687198767e-33,4.481674904493338e-16,3.9966161995051757e-13,1.5018416496080642e-19,2.92164822305727e-09,8.472312630756068e-10,5.353977810132741e-11,1.2790876653280312e-14,2.343840191139817e-11,2.7048310593020173e-12
1.346979566552203e-09,0.7216940588501284,2.4375901900770713e-11,1.990651468377065e-14,1.2301198145373734e-14,6.849795025081102e-14,0.0,0.0,3.94789902639921e-09,1.9091118784337493e-14,4.043469128541847e-17,8.611361779985179e-27,9.162712349533604e-20,1.9972755934560816e-43,1.4239884079320445e-32,2.535418495902762e-33,1.407474281683992e-33,4.2282190874430205e-13,3.5956022303026905e-41,6.307277604867173e-25,2.1636738054851632e-38,9.613249151390431e-47,3.4241595941524527e-35,1.1079796752268657e-34,1.1551853620466155e-23,5.431071008142252e-46,3.8535764094535933e-47,3.955551474187648e-51,4.602129878164015e-70,4.694304405072619e-59,1.6915875582609933e-22,1.6084800994457308e-56,1.1824336223850536e-45,1.6119383392047256e-55,3.76,0.0,0.6646083352112852,0.9991914153143181,1.9100877443318517e-17,6.551322259867913e-45,3.0541390976708485e-05,2.0909976204554695e-05,5.774253580333991e-06,3.8569746188025854e-06,0.0008085807365617393,2.3579047913839734e-11,4.882102505462828e-19,1.353707252693857e-10,1.4910508127738535e-18,1.5214192279117555e-12,3.8290899135469095e-30,1.4797025736362606e-28,3.288270451022459e-15,3.9782073643940615e-30,6.597511703549552e-17,1.9822820107377505e-36,1.2162620592091462e-28,1.433910135458505e-31,3.549309390248303e-30,7.401170206752787e-29,1.2650667077559693e-37,1.2175679113286684e-36,2.7259676119718016e-33,4.662736062220959e-16,4.228221496353925e-13,1.6289609911572886e-19,3.000534620755456e-09,8.68905282912492e-10,5.644536548475385e-11,1.3855019512667324e-14,2.471697853271994e-11,2.856780769804924e-12
1.382673272598716e-09,0.7216941665189879,2.5666762719168236e-11,2.1196006333583775e-14,1.3296487600461626e-14,7.404679769414351e-14,0.0,0.0,4.052498417967146e-09,2.0116119859200548e-14,4.3850087434556435e-17,9.586364290511555e-27,9.940855228839584e-20,2.347051382503036e-43,1.626371931000331e-32,2.8939341761305826e-33,1.6114477338440574e-33,4.46636617702262e-13,4.4387640893060024e-41,7.018587390148232e-25,2.6035099486664984e-38,1.1871227553909492e-46,3.9350020163593656e-35,1.2669727987989114e-34,1.2525108210871233e-23,6.592993912556806e-46,4.536096765761176e-47,4.8980476742781265e-51,6.174538547711647e-70,5.829501426287087e-59,1.8348333528894427e-22,2.0497237617779224e-56,1.4290743659089128e-45,2.055825536852123e-55,3.76,0.0,0.6646075258077881,0.9991892000573469,2.1193673953362178e-17,7.904580107329367e-45,3.135069102192132e-05,2.1499876641126233e-05,5.928890803485483e-06,3.921730824854337e-06,0.0008107958888644689,2.4877152302354056e-11,5.285676512641699e-19,1.3873084672428925e-10,1.5472977576072694e-18,1.6071521384432449e-12,4.429298164371127e-30,1.6886889614963318e-28,3.476534281116475e-15,4.615016200908961e-30,6.941603054930763e-17,2.327227418863502e-36,1.3892828444943113e-28,1.651634740539147e-31,4.104369881312185e-30,8.452011365366173e-29,1.4836350634104385e-37,1.4287878756303236e-36,3.233391282137137e-33,4.843745915585789e-16,4.466368790703793e-13,1.762864114914318e-19,3.079387942791918e-09,8.905092902675574e-10,5.94251460183174e-11,1.49761101423974e-14,2.6028729125002865e-11,3.0129923541689493e-12
1.4183669786452288e-09,0.7216942741877257,2.6990056402680255e-11,2.2542068550158624e-14,1.4343757544772994e-14,7.988553326370535e-14,0.0,0.0,4.157097855464958e-09,2.1167915576657558e-14,4.7455350229623436e-17,1.0642600171155054e-26,1.0762134866481426e-19,2.74686156228052e-43,1.851099920004093e-32,3.291857517239862e-33,1.838605323775618e-33,4.711048210422601e-13,5.450453881591107e-41,7.789114404534126e-25,3.118113953747841e-38,1.4581377582426538e-46,4.506256556813679e-35,1.4437756230734148e-34,1.3551459413985028e-23,7.965166859107428e-46,5.316802664184088e-47,6.031546907761277e-51,8.222726698110418e-70,7.198846568692948e-59,1.9859740996551462e-22,2.595740122071089e-56,1.71867587982561e-45,2.6055926801060135e-55,3.76,0.0,0.6646067164052722,0.9991871814828476,2.3453499625169733e-17,9.491757103959214e-45,3.215999011761617e-05,2.2091128829616733e-05,6.083589387174107e-06,3.985072954306623e-06,0.0008128143586933941,2.6211370375686026e-11,5.711123426902507e-19,1.4202722190673891e-10,1.603812084925599e-18,1.6953188531884715e-12,5.105492377034397e-30,1.9207384619415803e-28,3.670230730464482e-15,5.334395160019795e-30,7.292910744047496e-17,2.721096150381651e-36,1.581603681868995e-28,1.8957521146194618e-31,4.729188871726478e-30,9.61972657952444e-29,1.7329353480912875e-37,1.6698526257125126e-36,3.8192884961531236e-33,5.024638257464051e-16,4.711051040246605e-13,1.9037013229154675e-19,3.158208222439683e-09,9.12043538661245e-10,6.247892848919614e-11,1.615558234754812e-14,2.7373595711285212e-11,3.1734720405389503e-12
1.4540606846917417e-09,0.7216943818563414,2.8345719977347086e-11,2.3945961972612374e-14,1.544430055971837e-14,8.602134240428837e-14,0.0,0.0,4.261697357850423e-09,2.2246505560948534e-14,5.1255797668667575e-17,1.1784525344203593e-26,1.1627711879583264e-19,3.2023552744532427e-43,2.099962403637409e-32,3.7323353042968486e-33,2.090895178679101e-33,4.962258403341456e-13,6.65883570619514e-41,8.62213445860608e-25,3.7178408784334977e-38,1.781944240290746e-46,5.143302362226775e-35,1.6398481713918842e-34,1.463226656533314e-23,9.579058296841026e-46,6.206703602538485e-47,7.388293514764337e-51,1.0873077643757764e-69,8.842742497984874e-59,2.1452184399909134e-22,3.2677451355210207e-56,2.057313528337312e-45,3.282799210706953e-55,3.76,0.0,0.6646059070037377,0.9991853421274555,2.5888962127814068e-17,1.1345818966456145e-44,3.296928826387445e-05,2.268370323623125e-05,6.238347988965847e-06,4.047031882920945e-06,0.0008146536094130559,2.7581782493599872e-11,6.159039924919537e-19,1.4526023175535599e-10,1.6605781550026537e-18,1.7859230698828296e-12,5.865134497270526e-30,2.1777208905453744e-28,3.8693669223074755e-15,6.144678795165105e-30,7.65131767527725e-17,3.169332890788755e-36,1.7948171776336895e-28,2.1686964055810428e-31,5.430501309924996e-30,1.091391195181297e-28,2.016351134448382e-37,1.9440680455414457e-36,4.493466195439274e-33,5.205357259844041e-16,4.962261460988532e-13,2.0516209079564423e-19,3.2369954913449157e-09,9.335082802685655e-10,6.560652234506515e-11,1.7394866232006596e-14,2.8751520504970793e-11,3.3382258608694114e-12
1.4897543907382546e-09,0.7216944895248353,2.973369067580708e-11,2.5408944198535688e-14,1.659940704424665e-14,9.246139658732395e-14,0.0,0.0,4.366296942338231e-09,2.3351889440949823e-14,5.52567557110346e-17,1.3016718922345192e-26,1.253874535430646e-19,3.719660950749907e-43,2.3748407693330532e-32,4.218674883866233e-33,2.37037451712448e-33,5.219990250307961e-13,8.095906005338892e-41,9.521017814223992e-25,4.4141709720837755e-38,2.1671504117776812e-46,5.85184942215565e-35,1.8567281145156952e-34,1.5768883543248105e-23,1.1469912135440546e-45,7.217709306468223e-47,9.004936415733325e-51,1.4281128384226095e-69,1.0807271216099214e-58,2.312774535875693e-22,4.090546767881654e-56,2.451731627395975e-45,4.1126805535912626e-55,3.76,0.0,0.6646050976031843,0.9991836660783735,2.8508880342109923e-17,1.350337949203671e-44,3.377858546077578e-05,2.3277570972025456e-05,6.3931652956396065e-06,4.10763781229915e-06,0.0008163295538208152,2.8988467260283125e-11,6.630023783542575e-19,1.4843035526222233e-10,1.717581621879697e-18,1.8789684254203313e-12,6.716219556476326e-30,2.4616055455921624e-28,4.0739499014649895e-15,7.054816447271548e-30,8.016708801107447e-17,3.6778299542248646e-36,2.030603636910244e-28,2.47305920695356e-31,6.215505353945864e-30,1.234468670716464e-28,2.337540342957807e-37,2.2550101576606904e-36,5.266682496089632e-33,5.385856397240323e-16,5.219993547765725e-13,2.2067691973328413e-19,3.315749779661769e-09,9.549037659635339e-10,6.880773769043597e-11,1.8695388211239497e-14,3.0162445908521514e-11,3.50725965524558e-12
1.5254480967847675e-09,0.7216945971932073,3.115390593590075e-11,2.6932269809865744e-14,1.7810365221642543e-14,9.921285335662484e-14,0.0,0.0,4.470896624554946e-09,2.4484066849747434e-14,5.946355815220825e-17,1.4343883391859003e-26,1.3496392897454943e-19,4.305414782756101e-43,2.677709861558762e-32,4.754347901326123e-33,2.6792129012837853e-33,5.484237539332146e-13,9.797902055282235e-41,1.0489229498769298e-24,5.219800088087204e-38,2.6235090977869445e-46,6.637950402941231e-35,2.096032741963239e-34,1.696265885116151e-23,1.3677094224401624e-45,8.362677133801607e-47,1.0922995498141521e-50,1.863732974866169e-69,1.3144820101058703e-58,2.4888500800332914e-22,5.0930398038497385e-56,2.909397022869778e-45,5.124659294137641e-55,3.76,0.0,0.664604288203612,0.9991821388357021,3.132228400303368e-17,1.6004999689133043e-44,3.45878817083981e-05,2.3872703778826426e-05,6.548040022559712e-06,4.16692028460346e-06,0.0008178566918156604,3.043150156267776e-11,7.124673850311635e-19,1.5153815614050353e-10,1.774809323456491e-18,1.974458501507822e-12,7.667300283812762e-30,2.77446383607098e-28,4.283986651057246e-15,8.074401726003612e-30,8.388971131867445e-17,4.252951614768554e-36,2.2907336148343326e-28,2.8115955879067955e-31,7.091881829352429e-30,1.3922707977909413e-28,2.7004498733842755e-37,2.6065396831845487e-36,6.1507138366761616e-33,5.566097450059608e-16,5.484241088895287e-13,2.369290596905061e-19,3.394471116175521e-09,9.762302453599348e-10,7.208238528313238e-11,2.00585710249934e-14,3.160631451221044e-11,3.680579076110274e-12
1.5611418028312804e-09,0.7216947048614568,3.2606303399331454e-11,2.851719039511923e-14,1.907846114631628e-14,1.0628285637382378e-13,0.0,0.0,4.5754964186802205e-09,2.5643037424248342e-14,6.38815465098114e-17,1.577084479302724e-26,1.4501810690245627e-19,4.966790278913951e-43,3.0106400709678264e-32,5.342994025817565e-33,3.019695511582861e-33,5.754994361570686e-13,1.1805742530007906e-40,1.1530329607088308e-24,6.148734926276036e-38,3.1620372232931776e-46,7.508012627255825e-35,2.3594609303120207e-34,1.821493570243593e-23,1.6244461364476696e-45,9.655460658433987e-47,1.3189363725860767e-50,2.4173764103942155e-69,1.5914758989732232e-58,2.6736523065202786e-22,6.3087539601946985e-56,3.438555413239872e-45,6.352912177697387e-55,3.76,0.0,0.6646034788050208,0.999180747186986,3.433841334325674e-17,1.8895503350431863e-44,3.539717700681767e-05,2.446907401546062e-05,6.70297091306105e-06,4.224908196955134e-06,0.0008192482358531316,3.191096060797466e-11,7.6435900146175005e-19,1.5458427095892463e-10,1.832249180067854e-18,2.072396829296956e-12,8.727512260877898e-30,3.118471907784829e-28,4.4994841057345024e-15,9.213702672464022e-30,8.767993734847266e-17,4.901559100179605e-36,2.5770704787294663e-28,3.18723019718302e-31,8.067813983653057e-30,1.5659185628976123e-28,3.1093306226148493e-37,3.0028169927523735e-36,7.158425190560871e-33,5.746049585672777e-16,5.75499817584068e-13,2.53932763526249e-19,3.4731595284150523e-09,9.974879668487383e-10,7.543027653089094e-11,2.1485833749928207e-14,3.3083069092930257e-11,3.858189592398421e-12
1.5968355088777933e-09,0.7216948125295852,3.409082091037798e-11,3.016495456850479e-14,2.0404978710585033e-14,1.1367853546352063e-13,0.0,0.0,4.6800963375754706e-09,2.6828800804826294e-14,6.851606991872086e-17,1.7302552898000357e-26,1.5556153543431665e-19,5.711528936421113e-43,3.3757994146344235e-32,5.988424663216778e-33,3.3942264437938146e-33,6.032255116771291e-13,1.416550179415806e-40,1.2647973591482734e-24,7.216393238920165e-38,3.795144522457285e-46,8.468810198029231e-35,2.6487951086349838e-34,1.95270521066835e-23,1.922075375058438e-45,1.1110959433630878e-46,1.5856846712249061e-50,3.1171951424054205e-69,1.9184171091836555e-58,2.8673880015514643e-22,7.776459524329631e-56,4.048290481383848e-45,7.836997449079677e-55,3.76,0.0,0.6646026694074108,0.9991794790928962,3.7566718737791144e-17,2.222430956018037e-44,3.6206471356109125e-05,2.5066654644282627e-05,6.857956737846641e-06,4.281629815518736e-06,0.0008205162252622691,3.342691796028941e-11,8.187373179494022e-19,1.5756939858901867e-10,1.889890101003548e-18,2.172786893138017e-12,9.90659961748805e-30,3.495913267193488e-28,4.72044916191303e-15,1.0483692601575564e-29,9.153667724495041e-17,5.631036247348193e-36,2.891572980947883e-28,3.603063439441785e-31,9.152007531656048e-30,1.756589712123926e-28,3.568752888283739e-37,3.44831744793272e-36,8.303843409524133e-33,5.925688514199654e-16,6.032259208656122e-13,2.7170210078005404e-19,3.5518150427555773e-09,1.0186771776324617e-09,7.885122348807608e-11,2.2978591812185684e-14,3.4592652613052186e-11,4.040096493581339e-12
1.6325292149243062e-09,0.721694920197591,3.560739651465483e-11,3.1876807986373355e-14,2.1791199651445276e-14,1.2140700665814878e-13,0.0,0.0,4.7846963929011165e-09,2.8041356634999138e-14,7.337248503353618e-17,1.8944081386305864e-26,1.6660574953090156e-19,6.547972056298419e-43,3.7754556075761836e-32,6.69462665746996e-33,3.80533202856813e-33,6.31601451516666e-13,1.6928919623793954e-40,1.3845912540086146e-24,8.439709134086481e-38,4.5367719449805964e-46,9.527496265498845e-35,2.9659032212300925e-34,2.090034095668102e-23,2.2660011760431684e-45,1.2745169934760738e-46,1.8984741536996905e-50,3.997188872452201e-69,2.30286406068638e-58,3.07026351443462e-22,9.540834958868852e-56,4.7485858998428476e-45,9.62254729505e-55,3.76,0.0,0.6646018600107818,0.9991783235830677,4.101686034974621e-17,2.6045782631585706e-44,3.7015764756345494e-05,2.566541921799782e-05,7.012996294397489e-06,4.3371127892788586e-06,0.0008216716304080423,3.4979445576537424e-11,8.75662523402846e-19,1.604942908266286e-10,1.9477218984504253e-18,2.2756321335826944e-12,1.1214941267037297e-29,3.909181402621511e-28,4.9468886854583444e-15,1.1896081622283719e-29,9.545886245178417e-17,6.449315818583239e-36,3.2362978420719094e-28,4.062377722516159e-31,1.0353710986261924e-29,1.9655202411064976e-28,4.083622157542596e-37,3.94784713249595e-36,9.602233765330126e-33,6.104995715643832e-16,6.316018897880579e-13,2.9025096205536266e-19,3.630437684512489e-09,1.0397981237567483e-09,8.234503885249985e-11,2.4538256999895482e-14,3.6135008219331526e-11,4.226304893622703e-12
1.6682229209708191e-09,0.721695027865475,3.715596845791669e-11,3.365399336141017e-14,2.32384035573351e-14,1.2947537224257137e-13,0.0,0.0,4.889296595223421e-09,2.928070456113494e-14,7.845615593687966e-17,2.0700628018157577e-26,1.7816227156488368e-19,7.485093730436451e-43,4.211978125740208e-32,7.465765980584954e-33,4.25566417338897e-33,6.606267576406646e-13,2.015394809549479e-40,1.512799344395804e-24,9.837243610327682e-38,5.402540244735854e-46,1.0691615436098762e-34,3.3127406877926337e-34,2.233613011512523e-23,2.662201801792866e-45,1.4575237681510165e-46,2.263945662551102e-50,5.098248324259899e-69,2.7533099999506687e-58,3.282484768505298e-22,1.1653201138419337e-55,5.550390273787082e-45,1.1762030405594386e-54,3.76,0.0,0.6646010506151337,0.9991772706611889,4.469870777719459e-17,3.0419599973838506e-44,3.782505720759823e-05,2.6265341866772877e-05,7.168088406394549e-06,4.391384163516024e-06,0.0008227244476020481,3.656861384152566e-11,9.351949026376323e-19,1.6335974406244637e-10,2.0057352083568916e-18,2.3809359497479856e-12,1.2663577679822522e-29,4.360782402476557e-28,5.178809517204337e-15,1.3463348833606984e-29,9.944544447814096e-17,7.364906477729947e-36,3.613402344176598e-28,4.5686437741014575e-31,1.1682736269246024e-29,2.1940058884166472e-28,4.659195280254884e-37,4.506558972893372e-36,1.107017975560813e-32,6.283957734797602e-16,6.606272263469917e-13,3.0959306336516927e-19,3.7090274780271154e-09,1.0608510501394066e-09,8.59115359623379e-11,2.6166237475620348e-14,3.77100792418553e-11,4.416819734848138e-12
1.703916627017332e-09,0.721695135533237,3.873647518490305e-11,3.549775047492218e-14,2.4747867874885642e-14,1.3789072079841668e-13,0.0,0.0,4.993896954111837e-09,3.05468442321841e-14,8.377245405222731e-17,2.2577514805690446e-26,1.9024261187536947e-19,8.532535029973796e-43,4.687840260603251e-32,8.306191411529922e-33,4.748003726900877e-33,6.903009626041962e-13,2.3905337426303915e-40,1.6498159453219671e-24,1.1429300456864898e-37,6.409909248311861e-46,1.1969116321877226e-34,3.6913523611703147e-34,2.3835742500596443e-23,3.117276567537923e-45,1.6619510539680353e-46,2.6895174548389615e-50,6.469355635912834e-69,3.27927399739132e-58,3.504257271970352e-22,1.4172327116550749e-55,6.465685085747173e-45,1.4315589929888393e-54,3.76,0.0,0.6646002412204668,0.9991763112185175,4.862233970114584e-17,3.541113839211071e-44,3.863434870993724e-05,2.6866397285627552e-05,7.323231923152608e-06,4.444470392988328e-06,0.0008236837855864668,3.819449160227844e-11,9.973948337367539e-19,1.6616659188916845e-10,2.0639214177416683e-18,2.4887017011395656e-12,1.4264238192652043e-29,4.85333757013645e-28,5.416218476648997e-15,1.5198775194467536e-29,1.0349539461502322e-16,8.386920424981233e-36,4.025146933861946e-28,5.125527026421975e-31,1.3149479596645933e-29,2.4434036321935323e-28,5.301097025827028e-37,5.129969247210667e-36,1.272566624019803e-32,6.462565540142222e-16,6.903014631280639e-13,3.297419504290526e-19,3.78758444674508e-09,1.0818362005971343e-09,8.955052879313333e-11,2.7863937788742474e-14,3.9317809193029015e-11,4.6116457917303095e-12
