Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964)
1.224608692042805e-13,0.49080702623271544,0.0,4.921887777000991e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.470091452609454e-36,7.871882588559976e-53,0.0,1.1898273490459675e-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688977072,0.9999999876790614,0.0,0.0,3.313152970071303e-13,2.1075524136103152e-13,9.34533927412679e-14,2.7106662903732106e-14,1.23209386021477e-08,4.302064764923984e-28,5.090537147217841e-44,1.074803378907703e-24,4.6654770017114234e-31,4.632796064626636e-26,1.589081511298561e-67,1.9535509993646364e-66,1.0179013428765503e-30,2.5425889187341105e-68,7.630390944647642e-34,4.668133908010818e-77,1.2441173064681977e-66,1.2933689603684726e-69,3.595061019287865e-68,1.010701302248693e-66,3.5440869568146955e-78
2.377181607408038e-13,0.4908070262327442,0.0,9.55443888134039e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0886828539285532e-35,1.1555214283145296e-51,0.0,3.402382810975074e-93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688973954,0.9999999760866934,0.0,0.0,6.431414666706722e-13,4.091136363473898e-13,1.814095309755605e-13,5.2618299343582824e-14,2.3913306582065145e-08,1.620782189853657e-27,3.769666473983301e-43,4.048470658971748e-24,1.7575817483681913e-30,1.7454617724137555e-25,4.4843041842716896e-66,5.512538648026881e-65,3.835308835414153e-30,7.17634855234237e-67,2.8748052252314724e-33,2.62688356201178e-75,3.510651781127666e-65,3.649908087374829e-68,1.014641049590273e-66,2.852028791317003e-65,1.9943610580289324e-76
3.5297545227732716e-13,0.49080702623277306,0.0,1.4187170438863428e-25,0.0,0.0,0.0,0.0,0.0,0.0,3.382299760013913e-35,4.7948144326960585e-51,0.0,1.8883247457792475e-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688970835,0.9999999644980194,0.0,0.0,9.549676363340408e-13,6.07472531576849e-13,2.6936567085521345e-13,7.812943389285453e-14,3.5501980784312145e-08,3.573324626388985e-27,1.1711206683785822e-42,8.924161254618674e-24,3.8747156365609006e-30,3.8483480854566797e-25,2.6760003507148452e-65,3.2895303900042686e-64,8.456433398639868e-30,4.282784123179959e-66,6.338227349708452e-33,1.88187543783174e-74,2.0949314684769357e-64,2.1780973846476337e-67,6.055173062444589e-66,1.701914916384246e-64,1.4287442688774415e-75
4.682327438138505e-13,0.4908070262328018,0.0,1.8820082497000839e-25,0.0,0.0,0.0,0.0,0.0,0.0,7.630609212099926e-35,1.340853818378833e-50,0.0,6.722247698170283e-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688967717,0.9999999529130378,0.0,0.0,1.2667938059972364e-12,8.058319270409353e-13,3.5732181238019964e-13,1.0364006656004919e-13,4.708696232241228e-08,6.287836952107461e-27,2.6420274996141602e-42,1.570098311695036e-23,6.817824037572964e-30,6.772029920113528e-25,9.869677154234308e-65,1.2132268639570688e-63,1.4881749069259316e-29,1.5796973035813572e-65,1.1153414296214984e-32,8.076309621152943e-74,7.726409998474557e-64,8.033378890895853e-67,2.2333968515358905e-65,6.276934678702887e-64,6.13164818214315e-75
5.834900353503739e-13,0.4908070262328307,0.0,2.345317510454208e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.4456821807334496e-34,3.030087896836133e-50,0.0,1.8669556357939224e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688964598,0.9999999413317479,0.0,0.0,1.578619975660259e-12,1.004191822730263e-12,4.452779555504891e-13,1.2915019735458315e-13,5.866825235185704e-08,9.764321488566098e-27,5.0054087691599283e-42,2.437801202599927e-23,1.058677634994295e-29,1.0516600678540621e-24,2.7824676373975832e-64,3.420268671823893e-63,2.3111743463285727e-29,4.453823984764159e-65,1.7320476624993974e-32,2.6082910868611427e-73,2.178190011909032e-63,2.264799439720465e-66,6.296749639326292e-65,1.7695690788368647e-63,1.9802543693686206e-74
8.140046184234206e-13,0.4908070262328881,0.0,3.2719902148284214e-25,0.0,0.0,0.0,0.0,0.0,0.0,3.815418735760126e-34,1.0586272135719722e-49,0.0,9.189413904898584e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688958362,0.9999999181802378,0.0,0.0,2.2022723149857838e-12,1.4009131147489115e-12,6.211902468268639e-13,1.8016895336151777e-13,8.181976217430724e-08,1.9003214383456177e-26,1.3209491560323604e-41,4.7429262715798255e-23,2.0601726887400315e-29,2.0468753534350172e-24,1.3812375868104684e-63,1.6977694836617293e-62,4.498757187389497e-29,2.2112701699753957e-64,3.371063329550424e-32,1.6572662859273987e-72,1.0812194251215668e-62,1.1242879051137266e-65,3.1261235396025483e-64,8.783948557449437e-63,1.258226091025417e-73
1e-12,0.4908070262329457,0.0,4.0197476258363385e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.988280702854114e-34,2.3151084449028432e-49,0.0,2.446176671782234e-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559169268895333,0.9999998995107254,0.0,0.0,2.7054788942723693e-12,1.7210172196938659e-12,7.631286630849199e-13,2.2133301142041856e-13,1.004892746042719e-07,2.8679592931079175e-26,2.4193357081887015e-41,7.156174562437857e-23,3.10894357693239e-29,3.0893173924984653e-24,3.708122896909583e-63,4.557752096776503e-62,6.790461952261707e-29,5.9371303676972766e-64,5.087808325933235e-32,5.126396526036505e-72,2.9025888416972645e-62,3.01835207176805e-65,8.393201764208188e-64,2.358111728016538e-62,3.892060300550761e-73
1.0445192014964673e-12,0.4908070262329457,0.0,4.198735196029947e-25,0.0,0.0,0.0,0.0,0.0,0.0,7.9474156714375e-34,2.7291857826348952e-49,0.0,2.9882564878388786e-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688952126,0.9999998950434805,0.0,0.0,2.825924654310617e-12,1.7976364075555335e-12,7.971025446840904e-13,2.311857019911739e-13,1.049565195281085e-07,3.1290018904901625e-26,2.7513614437130527e-41,7.807050012832055e-23,3.391851641671259e-29,3.370555179152485e-24,4.537416375102077e-63,5.577027239083829e-62,7.40878185022163e-29,7.265070451095094e-64,5.550957380788137e-32,6.420392798520798e-72,3.551710302687523e-62,3.6933935826566777e-65,1.0270428168499323e-63,2.885472306131819e-62,4.8744892797313517e-73
1.275033784569514e-12,0.49080702623300326,0.0,5.1255524950976825e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.4368161500919035e-33,5.888627630768213e-49,0.0,7.761981665199658e-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559169268894589,0.9999998719214658,0.0,0.0,3.4495769936347578e-12,2.19436170106855e-12,9.730148491219083e-13,2.822004433253996e-13,1.280785341757819e-07,4.6624751102522617e-26,4.973940527433365e-41,1.1629392533512078e-22,5.053603821851949e-29,5.022777890166915e-24,1.1877724288148288e-62,1.4598591922303227e-61,1.104165849010945e-28,1.9020543107918475e-63,8.271821597581349e-32,1.939378952586444e-71,9.297054715400678e-62,9.668477620626106e-65,2.6887835030265324e-63,7.553152196570311e-62,1.4724187259215277e-72
1.7360629507156072e-12,0.4908070262331183,0.0,6.979404206200513e-25,0.0,0.0,0.0,0.0,0.0,0.0,3.612619280348117e-33,2.021626609847554e-48,0.0,3.7658993677081816e-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688933416,0.9999998257216267,0.0,0.0,4.696881672280961e-12,2.9878182898950262e-12,1.3248394777382971e-12,3.8422390442734926e-13,1.7427837330762426e-07,8.643805911162693e-26,1.2504642648091335e-40,2.154570418288655e-22,9.36689689536979e-29,9.313156100604552e-24,5.805158234924018e-62,7.134027118831857e-61,2.0477560483812454e-28,9.300514880777975e-63,1.5336813392161696e-31,1.3875476692021194e-70,4.5432637787046216e-61,4.725702425352756e-64,1.3145739173745069e-62,3.691160079883656e-61,1.0534682187008397e-71
2.1970921168617006e-12,0.49080702623323336,0.0,8.833545665212196e-25,0.0,0.0,0.0,0.0,0.0,0.0,7.31706032847067e-33,5.168066708625718e-48,0.0,1.216174177636763e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688920943,0.9999997795806449,0.0,0.0,5.9441863509243936e-12,3.781282880595051e-12,1.6766641326740052e-12,4.862393373027408e-13,2.2041935507835507e-07,1.384432606278506e-25,2.532424425883316e-40,3.448583449875565e-22,1.4999194341569712e-28,1.491861518363955e-23,1.879162929021459e-61,2.3090810426085415e-60,3.2809632123077247e-28,3.0117647503176305e-62,2.4566739436681612e-31,5.6384172177203565e-70,1.4705215316354886e-60,1.5298147757157177e-63,4.25652182508192e-62,1.194747275973845e-60,4.2808913147676726e-71
3.1191504491538875e-12,0.49080702623346356,0.0,1.2542699081332262e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.0932733505641998e-32,2.1220656087675684e-47,0.0,7.267745172937948e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688895997,0.9999996874749544,0.0,0.0,8.438795708202948e-12,5.368236065102528e-12,2.3803135214953383e-12,6.902461208953461e-13,3.12525045561408e-07,2.7902982874374656e-25,7.243071792574241e-40,6.941370971078682e-22,3.021739893630523e-28,3.007717024065607e-23,1.1244600747767882e-60,1.3813499898436203e-59,6.61748209621824e-28,1.803890155445744e-61,4.952412560713959e-31,5.092407498449245e-69,8.79697740575915e-60,9.155324238986283e-63,2.548786045651915e-61,7.147637338622963e-60,3.86642832006474e-70
4.041208781446074e-12,0.49080702623369377,0.0,1.6253015253774572e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.5533628008000906e-32,5.950890255678249e-47,0.0,2.6063864869578654e-87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688871052,0.9999995956037956,0.0,0.0,1.0933405065470424e-11,6.955221249554915e-12,3.0839630155698004e-12,8.942207991558647e-13,4.043962043285459e-07,4.683854276316291e-25,1.575183025846128e-39,1.1636530687484114e-21,5.070139648522657e-28,5.050323477127601e-23,4.0334573193906453e-60,4.953917795554956e-59,1.1116231404444494e-27,6.475266220142475e-61,8.314940779593887e-31,2.3001154277963643e-68,3.1548350015410953e-59,3.284350946604239e-62,9.14736839741432e-61,2.5634473585707933e-59,1.7463974029633303e-69
5.885325446030447e-12,0.4908070262341541,0.0,2.3677145843988587e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.4070688892812428e-31,2.70978121727304e-46,0.0,1.7701313568567835e-86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688821159,0.9999994125626891,0.0,0.0,1.5922623779972133e-11,1.0129287598159136e-11,4.491262319413683e-12,1.3020738598822324e-12,5.874373108828299e-07,9.934076032848255e-25,4.865278977378843e-39,2.461500664983512e-21,1.0743949223710083e-27,1.0717693659699582e-22,2.7389748519798404e-59,3.3622229553215016e-58,2.361039209825452e-27,4.4054943406533606e-60,1.7642458890369904e-30,2.409626486072415e-67,2.1411612483682677e-58,2.230856335661358e-61,6.220286218135159e-60,1.739988904384919e-58,1.8296293449526306e-68
7.729442110614821e-12,0.4908070262346145,0.0,3.1105957333913433e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.188950601979698e-31,8.005494863520332e-46,0.0,6.747188367236581e-86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688771267,0.9999992304525652,0.0,0.0,2.0911842494429523e-11,1.3303481886131232e-11,5.898562044076778e-12,1.709798559890966e-12,7.69547434660428e-07,1.713517561199244e-24,1.1021630333467618e-38,4.234619644698114e-21,1.851589102191372e-27,1.8497770650017727e-22,1.0437984088064437e-58,1.2808020374001905e-57,4.078333232226409e-27,1.6812651364725184e-59,3.044334040732336e-30,1.1584536219133013e-66,8.156449779345468e-58,8.50320891212167e-61,2.3729403896252176e-59,6.628800762822291e-58,8.796399789771755e-68
9.573558775199195e-12,0.49080702623507483,0.0,3.8539469475408675e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.062027382989976e-31,1.8687563153380587e-45,0.0,1.9205649592530454e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688721375,0.999999049268688,0.0,0.0,2.5901061208842584e-11,1.647780407320614e-11,7.305862189430223e-12,2.1173949395797277e-12,9.507313119268056e-07,2.628723072463906e-24,2.0942390094636265e-38,6.479256586669606e-21,2.838050804483777e-27,2.8394325468184866e-22,2.970457518915199e-58,3.6435795018311635e-57,6.2654793120664175e-27,4.790824360394268e-59,4.6721516527885115e-30,3.930573654245711e-66,2.3202990784225437e-57,2.4202824087620638e-60,6.759400644227354e-59,1.8858702047370933e-57,2.984654356734024e-67
1e-11,0.49080702623553524,0.0,4.025909706531639e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.909441288545071e-31,2.2223970231697174e-45,0.0,2.3834538936031638e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688709837,0.9999990075023336,0.0,0.0,2.705478894213721e-11,1.7211865771377133e-11,7.631292201310406e-12,2.211630962223949e-12,9.924976663040554e-07,2.8681334437084736e-24,2.38675067559222e-38,7.065046296722004e-21,3.0958976643120887e-27,3.0984542005514287e-22,3.686164804768203e-58,4.52105137860694e-57,6.838339178228859e-27,5.947078304801296e-59,5.098117050480602e-30,5.074746673301585e-66,2.879083748471184e-57,3.0035618606082e-60,8.390027737121451e-59,2.3400797502173216e-57,3.853501899793586e-67
1.1417675439783568e-11,0.49080702623553524,0.0,4.597770186859178e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0287825441774018e-30,3.758416014395545e-45,0.0,4.55952918926242e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688671482,0.9999988690063456,0.0,0.0,3.0890279923211334e-11,1.965225411913102e-11,8.713162755345164e-12,2.5248630393339115e-12,1.1309936543512626e-06,3.739031905796048e-24,3.5525763960433605e-38,9.191687183075935e-21,4.0332343593853216e-27,4.0411100527090895e-22,7.050327390511727e-58,8.644814016097318e-57,8.924436401834261e-27,1.1385594742412695e-58,6.648073145017492e-30,1.0815680969262577e-65,5.505135000152607e-57,5.745494158091046e-60,1.6058434056508546e-58,4.474756784431263e-57,8.213032746868288e-67
1.3261792104367942e-11,0.49080702623599554,0.0,5.342067396346975e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.612834239602189e-30,6.81441632096523e-45,0.0,9.539840877890354e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559169268862159,0.9999986896608508,0.0,0.0,3.587949863753576e-11,2.282683198366565e-11,1.012046374169276e-11,2.9322028995262598e-12,1.3103391492146513e-06,5.044451827528839e-24,5.567000072271747e-38,1.2368215899806903e-20,5.436594147385779e-27,5.455180993976552e-22,1.4747651112196287e-57,1.8076305640546622e-56,1.2057148464906764e-26,2.3846874875079912e-58,8.972454542722714e-30,2.5754015519840283e-65,1.1511146325803323e-56,1.2020338390903459e-59,3.3622335647717916e-58,9.357371918402202e-57,1.955718111387856e-66
1.695002543353669e-11,0.4908070262369163,0.0,6.832091436245094e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.3703693997938715e-30,1.8096552683889822e-44,0.0,3.2212195630879735e-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688521805,0.999998333701768,0.0,0.0,4.585793606605164e-11,2.9176371007663856e-11,1.2935066975170628e-11,3.7464980626556206e-12,1.6662982319184396e-06,8.24065598994003e-24,1.162342235477837e-37,2.0098918796709396e-20,8.865660315581474e-27,8.921975708177868e-22,4.9771277837969103e-57,6.095771018613036e-56,1.9751543876812666e-26,8.069965400609256e-58,1.4667936580386912e-29,1.0923925152596597e-64,3.8817746384786917e-56,4.058186622085755e-59,1.1369731631937089e-57,3.1560012626672963e-56,8.295947429518133e-66
2.0638258762705437e-11,0.4908070262378369,0.0,8.324034334591882e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.089319706753706e-30,3.9703473360902685e-44,0.0,8.582840099635693e-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688422021,0.999997981354419,0.0,0.0,5.5836373494390224e-11,3.5526420823533044e-11,1.574967188883339e-11,4.560280751694822e-12,2.0186455810305395e-06,1.2217397641711033e-23,2.0982177250752506e-37,2.964236108897039e-20,1.3120885972696022e-26,1.3242732806322695e-21,1.325485011446609e-56,1.6221465195441873e-55,2.936392503050619e-26,2.1549616157786657e-57,2.1761090698091459e-29,3.4997871690508735e-64,1.0329625485244242e-55,1.0811492724625951e-58,3.033919538108494e-57,8.399675309271281e-56,2.657993220375447e-65
2.4326492091874184e-11,0.49080702623875766,0.0,9.817911127511768e-24,0.0,0.0,0.0,0.0,0.0,0.0,9.980916459303362e-30,7.661149836091584e-44,0.0,1.9487619055484338e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688322236,0.9999976325821608,0.0,0.0,6.581481092255154e-11,4.187698110980962e-11,1.8564278481650836e-11,5.373551289166079e-12,2.3674178391857463e-06,1.697473882549798e-23,3.4361992072127687e-37,4.096998028230764e-20,1.8197909540403923e-26,1.8420324810211618e-21,3.0081017180753817e-56,3.6785333819582646e-55,4.0909320509568185e-26,4.903652845827982e-57,3.025413174657832e-29,9.277355289258087e-64,2.342405354340926e-55,2.4544806279176886e-58,6.898794659746929e-57,1.905069249128441e-55,7.046296783588194e-65
2.801472542104293e-11,0.49080702623967853,0.0,1.13137366256841e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.5257091617674044e-29,1.3477791143259405e-43,0.0,3.9438793925671096e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688222452,0.9999972873487211,0.0,0.0,7.579324835053556e-11,4.8228051545231775e-11,2.1378886752592995e-11,6.186309997389167e-12,2.7126512788038618e-06,2.2512741544962716e-23,5.24816493023513e-37,5.4053643736739003e-20,2.4092371639720716e-26,2.4457581737244742e-21,6.084842835609886e-56,7.435288715752096e-55,5.440253377477505e-26,9.945743827949106e-57,4.0149006098635446e-29,2.1473018542134323e-63,4.734542567407499e-55,4.966750593800764e-58,1.3982367653621559e-56,3.851214519861306e-55,1.631001360015739e-64
3.539119207938042e-11,0.49080702624151984,0.0,1.4311291878286102e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.081432493437266e-29,3.4364729150601806e-43,0.0,1.2735875503067416e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692688022882,0.9999966073550282,0.0,0.0,9.575012320597174e-11,6.093172157947172e-11,2.7008108324732835e-11,7.81029321436043e-12,3.3926449717326595e-06,3.593097941133395e-23,1.0581590111201087e-36,8.537866927912647e-20,3.83161883275144e-26,3.9122202621167366e-21,1.9630314046598835e-55,2.3947769002700512e-54,8.729052684693941e-26,3.2268122272099792e-56,6.41507471894774e-29,8.789264288252671e-63,1.5248600717243156e-54,1.6035395086975284e-57,4.529621519419272e-56,1.2407976181551738e-54,6.676821031887699e-64
4.276765873771792e-11,0.4908070262433614,0.0,1.7316814177323584e-23,0.0,0.0,0.0,0.0,0.0,0.0,5.447012289135241e-29,7.337468143312556e-43,0.0,3.289354419477144e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692687823313,0.9999959410904348,0.0,0.0,1.1570699806069879e-10,7.363742836019015e-11,3.2637336597018114e-11,9.43223297712173e-12,4.058909565278092e-06,5.247260649181116e-23,1.8673631182492492e-36,1.234007428558831e-19,5.575752081518638e-26,5.725840593518207e-21,5.065208747747616e-55,6.169394558925775e-54,1.2814193763145555e-25,8.371875392412214e-56,9.377673493135978e-29,2.7365591981241506e-62,3.928191030756126e-54,4.1406457967602476e-57,1.173489068134461e-55,3.1975045927226733e-54,2.0790963018406208e-63
5.163327330340688e-11,0.4908070262455746,0.0,2.0939783930182978e-23,0.0,0.0,0.0,0.0,0.0,0.0,9.604687106556038e-29,1.5613178477779224e-42,0.0,8.453667397562833e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692687583456,0.9999951580967454,0.0,0.0,1.39692731147528e-10,8.891083191399574e-11,3.940299226754093e-11,1.1378906783990402e-11,4.8419032546947605e-06,7.648717831016466e-23,3.28618287549964e-36,1.77663754579712e-19,8.092820210583818e-26,8.367933579810019e-21,1.3002760508222805e-54,1.5807695569519078e-53,1.8793347390751683e-25,2.162864836692946e-55,1.368344210580168e-28,8.436782511275027e-62,1.006470743375173e-53,1.0638402218691724e-56,3.0265854228635377e-55,8.195832495290002e-54,6.410690567910838e-63
6.049888786909584e-11,0.4908070262477878,0.0,2.4574607616519845e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.5481192547851516e-28,2.947549900194778e-42,0.0,1.873635057211974e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692687343599,0.9999943940641712,0.0,0.0,1.636784642333329e-10,1.0418716942586641e-10,4.616865759032922e-11,1.3322636970223328e-11,5.605935828766308e-06,1.0501509296188234e-22,5.2864644956502895e-36,2.409444637424402e-19,1.1063623206294916e-25,1.1518109280337215e-20,2.8786714380448433e-54,3.4927565655628366e-53,2.595735620309546e-25,4.8203849896700026e-55,1.8802973385556598e-28,2.1984571424839325e-61,2.223732206544707e-53,2.3573164499442794e-56,6.733507900284803e-55,1.8115800350991843e-53,1.6707704051667124e-62
6.93645024347848e-11,0.49080702625000083,0.0,2.822146420244492e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.337913810604377e-28,5.101659407216885e-42,0.0,3.7209609340853113e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692687103742,0.9999936485335833,0.0,0.0,1.8766419731811336e-10,1.1946643645928036e-10,5.293433255111142e-11,1.526342798695239e-11,6.351466416758361e-06,1.3805720669744957e-22,7.968110584504432e-36,3.1290273005772337e-19,1.4482159291252767e-25,1.5179794156200496e-20,5.710562593799677e-54,6.915697934904975e-53,3.432411047501203e-25,9.623072242741918e-55,2.473593012656366e-28,4.9884803074148476e-61,4.402836438072193e-53,4.680256071118687e-56,1.3419988721774302e-54,3.5882519270654926e-53,3.7916505767144318e-62
7.823011700047376e-11,0.4908070262522141,0.0,3.188052619266328e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.360311331797207e-28,8.266902811771505e-42,0.0,6.806101000964666e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692686863885,0.9999929210569051,0.0,0.0,2.1164993040186956e-10,1.3474862858442423e-10,5.9700017135626e-11,1.7201284278578763e-11,7.078943094703889e-06,1.7561437447256007e-22,1.1431042359318771e-35,3.932105402001458e-19,1.834244843991952e-25,1.9356292837672543e-20,1.0433997211941725e-53,1.2612019525946497e-52,4.391085518997077e-25,1.7693835886373677e-54,3.1481286583191743e-28,1.0268594723098548e-60,8.0290366655603465e-53,8.558624222045051e-56,2.4634512534194441e-54,6.546215301937174e-53,7.806112334152629e-62
8.709573156616272e-11,0.49080702625442724,0.0,3.555195968642002e-23,0.0,0.0,0.0,0.0,0.0,0.0,4.6459659757262235e-28,1.272063265328087e-41,0.0,1.1665122189828436e-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692686624028,0.9999922111970129,0.0,0.0,2.3563566348460134e-10,1.500337413781844e-10,6.64657113296216e-11,1.913621028278193e-11,7.788802987196623e-06,2.1768744994987526e-22,1.5775199649699768e-35,4.815518381063406e-19,2.263853305941933e-25,2.4050789178425212e-20,1.7863528350161131e-53,2.1552531461273967e-52,5.473419562022075e-25,3.047796192793825e-54,3.903734141023731e-28,1.950844082896084e-60,1.372017929057393e-52,1.466462363591376e-55,4.236599307565232e-54,1.1190744886138076e-52,1.4832203084998931e-61
