Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43)
7.898025362979641e-08,0.7007574409334261,3.425697973086679e-08,9.456664240276837e-10,1.1782923424564546e-09,5.06194767191206e-09,0.0,0.0,1.7147079718453742e-07,3.8255545640594334e-11,7.982068312166019e-12,1.6770108333009053e-12,2.1225694464810703e-12,7.30420902090489e-26,1.991242315923587e-18,1.1621944982665636e-11,6.187288686201311e-20,1.0540026785049259e-09,4.0009592331124834e-26,2.5683848683200927e-18,3.9775412537947655e-23,1.2991241837279655e-22,2.595601143552156e-12,3.440895735991353e-24,4.427173729618067e-19,9.32792284638165e-26,6.074890297366257e-32,5.295452651627466e-24,7.445321338668086e-41,1.9145541828411602e-33,1.0439491776160729e-17,2.841324267054622e-34,1.1055546122826474e-31,1.278060826653466e-32,3.76,0.0,0.5566672237993675,0.9992224483388101,9.431391264394142e-11,9.29350219472495e-25,0.0012469094207923994,0.0009980838052045396,0.00024390885302267497,4.802387580184403e-06,0.000777375835856785,5.2731787761146745e-08,4.3531389109006946e-14,1.8220667319745964e-10,9.725599239995228e-17,4.232534788481165e-09,1.22987342912813e-20,1.8506016662379578e-20,8.590029511899318e-12,1.440312260096164e-20,9.087124526891995e-15,1.532495220666582e-26,3.217516368332444e-20,1.0171244025226504e-22,3.6417318971351456e-21,1.757290492047117e-20,8.89605848638249e-28,9.101556689407073e-27,5.5229466403195565e-22,2.375906302161243e-14,1.0533034797326425e-09,9.425842784799326e-14,9.478411822223167e-08,8.541664446947306e-09,5.64756956829431e-08,7.594315413652247e-10,3.1124657468793854e-08,3.154672117101604e-09,1.9882579756986956e-09,3.5784174518514345e-11,2.9008804708832986e-10,5.224700304603229e-11,2.053859666360739e-11
8.226548969398324e-08,0.7007642666318511,3.669063769611426e-08,1.0470588046656394e-09,1.3194604777155858e-09,5.656515386148281e-09,0.0,0.0,1.7861986246289082e-07,4.1491939264071444e-11,8.977712223035785e-12,1.825459356525791e-12,2.3764928237529256e-12,9.12051607009379e-26,2.268906855335338e-18,1.203677208025058e-11,7.220128487554782e-20,1.1435479040410079e-09,4.720534973890332e-26,2.996316573630996e-18,4.539005378438773e-23,1.4472436672173118e-22,2.6074149915973593e-12,4.20602683242361e-24,4.871414947355896e-19,1.1392438136025563e-25,7.528521968849773e-32,6.228213572719811e-24,1.0606725033574075e-40,2.5105933310300284e-33,1.1589291100952302e-17,3.7546263198668607e-34,1.4340759193308845e-31,1.74523839838724e-32,3.76,0.0,0.5566154113094873,0.9992224407905016,1.100973740846734e-10,1.0884136103799342e-24,0.0012987173316684625,0.0010397385570624887,0.00025405280966582787,4.8020131853931036e-06,0.000777375829650936,5.7228155181200684e-08,4.885634984567421e-14,1.8223677117341693e-10,1.0133281219794666e-16,4.5931372453161e-09,1.5319754825288368e-20,2.237903227486307e-20,9.322825662427231e-12,1.7914182672804114e-20,9.47750976859926e-15,1.910472809443971e-26,3.9255510251698374e-20,1.2435679132191321e-22,4.454890342505104e-21,2.142145320149372e-20,1.108880247162067e-27,1.1345693879806484e-26,7.173676690371964e-22,2.4750489617891888e-14,1.1427880117235904e-09,1.1430277150090198e-13,9.767693575243996e-08,8.717127548222751e-09,6.016320244229476e-08,8.433821782627056e-10,3.33611003343445e-08,3.348147263056466e-09,2.089636423487753e-09,3.764569207867452e-11,3.0039188988486047e-10,5.639480382023293e-11,2.1619809071283383e-11
8.522220215175139e-08,0.7007704092502793,3.8931096432551526e-08,1.1432655193512814e-09,1.455149660513935e-09,6.2268611166652364e-09,0.0,0.0,1.8505522502874682e-07,4.4516171452721066e-11,9.941132796280852e-12,1.9634548489159362e-12,2.619798787902648e-12,1.1036449970234585e-25,2.5376269351441853e-18,1.2400347603892942e-11,8.249889375310972e-20,1.2272565313775328e-09,5.449864382020939e-26,3.423353619098169e-18,5.083660398864058e-23,1.5864398619425126e-22,2.6177156517637997e-12,5.0045861967002026e-24,5.290956431445133e-19,1.354076174321817e-25,9.063391398879132e-32,7.16365962662952e-24,1.440020391422739e-40,3.172130524484416e-33,1.2683216032040168e-17,4.774563583665697e-34,1.7952919450245282e-31,2.284092445528533e-32,3.76,0.0,0.556568784103963,0.9992224339786206,1.2587860248337508e-10,1.2478505938406206e-24,0.0013453404861707683,0.0010772242085343923,0.0002631817048435954,4.801676258612997e-06,0.0007773758240514026,6.143205796124463e-08,5.398141226111091e-14,1.822638566684355e-10,1.0500152724984142e-16,4.930250989483399e-09,1.852687375555061e-20,2.6385564563404805e-20,1.0007963405655662e-11,2.163552243605066e-20,9.829040643535793e-15,2.3119736632146132e-26,4.6628571911823333e-20,1.4797404813657182e-22,5.303319804542209e-21,2.5426197788483182e-20,1.3417791855261705e-27,1.3729385940764353e-26,8.995817419123149e-22,2.5642691957818818e-14,1.226440373209468e-09,1.3509647972024105e-13,1.0023813353536324e-07,8.876999690356808e-09,6.355195272193134e-08,9.235142235402011e-10,3.5426859130898726e-08,3.5237559639962696e-09,2.1811596336328926e-09,3.935198565879054e-11,3.0956383852342683e-10,6.023939326743277e-11,2.2613680613414406e-11
8.80984138599099e-08,0.700776384163327,4.115490497853948e-08,1.2413760881452126e-09,1.5951784640305213e-09,6.814401151447701e-09,0.0,0.0,1.9131648052168946e-07,4.7559318796249734e-11,1.0941725173163832e-11,2.1015835665022977e-12,2.8701095155674045e-12,1.318328562501795e-25,2.8163487646636784e-18,1.2745357802242364e-11,9.348091655162291e-20,1.3115200505088468e-09,6.240208134381761e-26,3.879167381916916e-18,5.649939869975643e-23,1.7269501175206295e-22,2.627454406685077e-12,5.892363116889428e-24,5.71714649971088e-19,1.5922043394321252e-25,1.0787516764477162e-31,8.166350128308436e-24,1.9181042729948226e-40,3.9489670833881476e-33,1.3801663876850705e-17,5.97875543432539e-34,2.2159444114833776e-31,2.9393348705312843e-32,3.76,0.0,0.556523430058146,0.9992224273353176,1.4275575020625541e-10,1.4187447913786215e-24,0.0013906906539751852,0.0011136859641332913,0.00027206144762645715,4.801348531075037e-06,0.0007773758185912319,6.566436573620907e-08,5.927638714025206e-14,1.8229020228262474e-10,1.0856997199957269e-16,5.26961100450144e-09,2.214712969606348e-20,3.0804949732969825e-20,1.0697735471934572e-11,2.582999735473471e-20,1.0171177291347356e-14,2.765430336714785e-26,5.480792382548238e-20,1.7420953953159914e-22,6.246129802613199e-21,2.9865995723856004e-20,1.6047946471458222e-27,1.6421431131447433e-26,1.1126480459069974e-21,2.6510528649423074e-14,1.3106477190083453e-09,1.5808812043640618e-13,1.0269317942885929e-07,9.03433761570637e-09,6.691138199951779e-08,1.0057080067318202e-09,3.748399164777125e-08,3.6958178866167362e-09,2.2704249662694764e-09,4.1041083197971934e-11,3.1839751868850563e-10,6.407892303344168e-11,2.3599920265586738e-11
9.097462556806841e-08,0.7007823586190065,4.3421312772632474e-08,1.3439623833696352e-09,1.7432963715121353e-09,7.434847589142345e-09,0.0,0.0,1.9757883577297504e-07,5.070224549267199e-11,1.2006911174737718e-11,2.2434552156612172e-12,3.1340347103809095e-12,1.5636144904076918e-25,3.112308685788789e-18,1.3082020829574056e-11,1.0546586824397511e-19,1.398578150800019e-09,7.116941714731958e-26,4.377042665287789e-18,6.252767610097005e-23,1.8722528810974528e-22,2.6369309508694996e-12,6.90064355007542e-24,6.161292890405701e-19,1.8618285221901475e-25,1.2764937859617086e-31,9.265707158305673e-24,2.529785856409665e-40,4.877919045581046e-33,1.4974190349244636e-17,7.425982275176327e-34,2.7150468427708493e-31,3.7495104503821854e-32,3.76,0.0,0.5564780796274814,0.9992224206752189,1.6122684472419785e-10,1.6061846515136865e-24,0.0014360372675584778,0.0011501444704135047,0.0002809405937921011,4.801020829069153e-06,0.0007773758131180375,7.003755307444211e-08,6.488303611638245e-14,1.8231654548995605e-10,1.121380378405395e-16,5.620234996083158e-09,2.6318724332603283e-20,3.578759251268895e-20,1.141047223239365e-11,3.0656277209790744e-20,1.05134969409003e-14,3.2881946598777805e-26,6.407787035630527e-20,2.0398035068239546e-22,7.316324196193333e-21,3.489466882965143e-20,1.9079872673495037e-27,1.9524823503660605e-26,1.3665635635414815e-21,2.737829222398691e-14,1.3976482752667166e-09,1.8406627225390538e-13,1.0511417217262309e-07,9.193496890056923e-09,7.033228598674289e-08,1.09216429511687e-09,3.9587622116970124e-08,3.869001919854277e-09,2.359901554253401e-09,4.2760151810776897e-11,3.271473740573972e-10,6.801505027580756e-11,2.46058171768693e-11
9.385083727622692e-08,0.7007883326173102,4.572923135708658e-08,1.4510354439449115e-09,1.899662882426513e-09,8.088813298288537e-09,0.0,0.0,2.038423008239229e-07,5.394487503488555e-11,1.313874341203809e-11,2.3889791108086605e-12,3.4117340583653054e-12,1.8422587759808196e-25,3.425630528525644e-18,1.3410532134042703e-11,1.18505372415402e-19,1.4884305495083662e-09,8.087072508575769e-26,4.9192053213211264e-18,6.892684140633521e-23,2.022105140072273e-22,2.646157896217487e-12,8.041082645147961e-24,6.623530478569914e-19,2.165826222649394e-25,1.502268448187628e-31,1.0466976212387218e-23,3.305846605841768e-40,5.981679719610725e-33,1.6201292675450118e-17,9.153693198780638e-34,3.303666310289542e-31,4.743907791953592e-32,3.76,0.0,0.5564327328107889,0.9992224139981852,1.8138228566955992e-10,1.8111496346979647e-24,0.001481380327207696,0.0011865997276654667,0.00028981914345742755,4.800693152582635e-06,0.0007773758076317102,7.455160900380997e-08,7.080760787132961e-14,1.823428862902509e-10,1.157057248177136e-16,5.982119965040221e-09,3.110330819680802e-20,4.1384359117148e-20,1.2146171646911104e-11,3.6183871222872944e-20,1.085600820962987e-14,3.8880437622915905e-26,7.454063231302947e-20,2.376213506853281e-22,8.526000635557837e-21,4.0567032197104814e-20,2.2558628590501164e-27,2.3085708519784228e-26,1.667435607465601e-21,2.824598269651975e-14,1.487441806669584e-09,2.1330366675590853e-13,1.0750288201656832e-07,9.354497310320981e-09,7.381411087577752e-08,1.182959238675291e-09,4.17373228529753e-08,4.043222473392333e-09,2.4495719046766067e-09,4.45103270746783e-11,3.3581686830518256e-10,7.204620202073278e-11,2.5631856280604584e-11
9.672704898438543e-08,0.7007943061582332,4.807760996452188e-08,1.5626027983520488e-09,2.064432615172551e-09,8.776895346812425e-09,0.0,0.0,2.1010688576437693e-07,5.728713114585772e-11,1.4339279529142247e-11,2.5380666997482996e-12,3.703355733574892e-12,2.157104179834042e-25,3.756406332578338e-18,1.3731084179378036e-11,1.326516517051773e-19,1.58107696487436e-09,9.15806851115319e-26,5.507910077680899e-18,7.570180644044763e-23,2.176261103481526e-22,2.6551459444788955e-12,9.32602853621239e-24,7.103995800958924e-19,2.50722553833426e-25,1.7589665981041359e-31,1.1775458752219542e-23,4.282741938068859e-40,7.285304519386307e-33,1.74834508379322e-17,1.1203385936943757e-33,3.993946186757362e-31,5.956033473891162e-32,3.76,0.0,0.556387389606902,0.9992224073040811,2.0331421603936687e-10,2.0346413429160087e-24,0.0015267198332097642,0.0012230517361756055,0.00029869709673354175,4.8003655016222346e-06,0.0007773758021321445,7.92065225530645e-08,7.705617125171507e-14,1.8236922468423155e-10,1.192730329756648e-16,6.355262912804741e-09,3.6567061882122124e-20,4.7648954478786255e-20,1.2904831702592114e-11,4.248726075456884e-20,1.1198719671841953e-14,4.5733281822218916e-26,8.63041691913601e-20,2.7548640713938735e-22,9.887944917267567e-21,4.694094203756758e-20,2.6532592608726846e-27,2.715363302234086e-26,2.0220421813945714e-21,2.911360008145789e-14,1.5800280779491543e-09,2.4608772733653407e-13,1.098610063913155e-07,9.51735279196836e-09,7.735633950699183e-08,1.2781682878558027e-09,4.393269431231824e-08,4.218401896921955e-09,2.5394201541401233e-09,4.629277340566873e-11,3.444094605784245e-10,7.617085894007448e-11,2.6678514684281553e-11
9.960326069254394e-08,0.7008002792417725,5.046543433473485e-08,1.6786686717068634e-09,2.2377553852553105e-09,9.499675550953867e-09,0.0,0.0,2.1637260072663037e-07,6.072893777916925e-11,1.5610581904224038e-11,2.69063152956047e-12,4.009036939609506e-12,2.5110731676360124e-25,4.104698072325216e-18,1.4043866041265643e-11,1.4795749699170491e-19,1.6765171161040404e-09,1.0337889623297654e-25,6.145439094778241e-18,8.285701133322518e-23,2.334473528341371e-22,2.663904369134639e-12,1.0768537381041337e-23,7.602827097711091e-19,2.889207026539571e-25,2.0496737980297677e-31,1.3196507740783404e-23,5.503397729456866e-40,8.816349528294689e-33,1.8821129442196392e-17,1.362085894540207e-33,4.799163832432345e-31,7.424035375414313e-32,3.76,0.0,0.5563420500146689,0.9992224005927736,2.271164687773237e-10,2.277683029625893e-24,0.0015720557858514828,0.0012595004962267162,0.0003075744537262939,4.800037876183167e-06,0.0007773757966192369,8.400228275182175e-08,8.363462041640689e-14,1.8239556067207526e-10,1.2283996235859873e-16,6.739660841427966e-09,4.278086064833044e-20,5.463798904060135e-20,1.3686450413613756e-11,4.9646069608204504e-20,1.1541639851851995e-14,5.35299277130157e-26,9.948229291995005e-20,3.179487667163791e-22,1.141564480606189e-20,5.4077353510967246e-20,3.105358434157222e-27,3.178166920005822e-26,2.4378803154554867e-21,2.998114439271783e-14,1.675406853883087e-09,2.8272079652223436e-13,1.1219017278344732e-07,9.682072796848449e-09,8.095848887234269e-08,1.3778662387477512e-09,4.6173363692306576e-08,4.394469756601634e-09,2.6294319151567673e-09,4.810868202847589e-11,3.52928606853011e-10,8.038755502719117e-11,2.7746261940322097e-11
9.999999999999998e-08,0.7008062518679281,5.0797847035577915e-08,1.6950317366946907e-09,2.2623426420779774e-09,9.60212960204936e-09,0.0,0.0,2.1723697108056663e-07,6.121150293591171e-11,1.5791612457606536e-11,2.7119441972044077e-12,4.0523126773789024e-12,2.5631362034600697e-25,4.1541176933925166e-18,1.408641118535859e-11,1.5016273906892034e-19,1.68990119733564e-09,1.0509640823051785e-25,6.237339312477179e-18,8.387405765097508e-23,2.356601568524429e-22,2.6650949361961444e-12,1.0980642143539696e-23,7.673084176759572e-19,2.9452664777683977e-25,2.0926238859483904e-31,1.3401660601091845e-23,5.693620285139273e-40,9.047043560724744e-33,1.901002910367745e-17,1.3985944509677135e-33,4.9200491384063946e-31,7.648964199132525e-32,3.76,0.0,0.5563357962388119,0.999222399665671,2.305518153559201e-10,2.3128002444053167e-24,0.001578309064196917,0.001264527915641608,0.0003087989330896517,4.799992686140001e-06,0.0007773757958577437,8.467485440621458e-08,8.456825194295626e-14,1.8239919322052625e-10,1.23331948256018e-16,6.79356713043633e-09,4.3701021980446355e-20,5.56621954536182e-20,1.3796067192319203e-11,5.070536306330238e-20,1.158895848039181e-14,5.468472574590677e-26,1.0141770559237662e-19,3.241884934603024e-22,1.1640167481586087e-20,5.512512719932935e-20,3.1723187330233128e-27,3.246713841948261e-26,2.5004985441838772e-21,3.010080611140916e-14,1.6887823750009301e-09,2.880935466383417e-13,1.1250926903650854e-07,9.70494067188697e-09,8.14600398114687e-08,1.3919748457205722e-09,4.6485972841872976e-08,4.418822310801996e-09,2.6418600584216915e-09,4.836185903397366e-11,3.540981510575276e-10,8.09763420650811e-11,2.7895226063217568e-11
1.0247947240070245e-07,0.7008062518679281,5.2891725592295554e-08,1.7992341831998882e-09,2.419776284432875e-09,1.0257721005734822e-08,0.0,0.0,2.2263945588059601e-07,6.427021911944916e-11,1.6954717359641463e-11,2.8465892073291912e-12,4.328904435910137e-12,2.9071607673342676e-25,4.470539375593796e-18,1.4349063176493165e-11,1.6447623843465e-19,1.7747507233494082e-09,1.1635020998432898e-25,6.834100597663481e-18,9.039644648366633e-23,2.496494889458124e-22,2.6724413363535356e-12,1.2382387897343566e-23,8.120164326274676e-19,3.3151054286605315e-25,2.3776769456813513e-31,1.473552340052948e-23,7.0180878332597046e-40,1.0605011100317115e-32,2.0214779376438252e-17,1.64564667610777e-33,5.7337886508604e-31,9.191151142253888e-32,3.76,0.0,0.556296714032951,0.9992223938641337,2.528845142529742e-10,2.5413191206742476e-24,0.0016173881854195328,0.0012959460080982674,0.00031645121453676453,4.79971027624707e-06,0.0007773757910928863,8.893887863054252e-08,9.054867982902814e-14,1.8242189425331946e-10,1.2640651301038722e-16,7.135310753579085e-09,4.982043849554453e-20,6.241104491995408e-20,1.4491025821048574e-11,5.774523337548421e-20,1.1884777217731107e-14,6.236597531668e-26,1.1419477936680606e-19,3.6540142814397484e-22,1.3123303580437812e-20,6.204037732381748e-20,3.617698520780427e-27,3.702653815289594e-26,2.9232161993893863e-21,3.084861564374403e-14,1.7735778992929166e-09,3.235203520512051e-13,1.1449194151157376e-07,9.848663347222472e-09,8.462010799221178e-08,1.4821272748804222e-09,4.845898365744303e-08,4.571362181841137e-09,2.7195941402376055e-09,4.9959269084770974e-11,3.6137776116934594e-10,8.469487729300488e-11,2.883556031516597e-11
1.0535568410886096e-07,0.7008122240367012,5.535553916180058e-08,1.9242975348018153e-09,2.6106357607417073e-09,1.1051584598839264e-08,0.0,0.0,2.2890746142973878e-07,6.791089958273362e-11,1.8373756882708747e-11,3.0058573586521933e-12,4.66307504990153e-12,3.348427431540049e-25,4.8539372240535705e-18,1.464685728344262e-11,1.8226171818028981e-19,1.8757775076880465e-09,1.3058508422240153e-25,7.576227575639855e-18,9.832367473117744e-23,2.662078417193102e-22,2.6807641396877513e-12,1.4182095413454713e-23,8.65614915845694e-19,3.7884112653142567e-25,2.7464710166242835e-31,1.6397949179751077e-23,8.885395442423222e-40,1.2684266157227068e-32,2.1664839298372108e-17,1.9765377796530897e-33,6.813540426009107e-31,1.1306181268562792e-31,3.76,0.0,0.5562513816606243,0.9992223871180343,2.8071540862215534e-10,2.8266147450491943e-24,0.0016627170322004762,0.001332388272066666,0.00032532737926170086,4.799382701800834e-06,0.0007773757855529938,9.401629922051429e-08,9.78039091059987e-14,1.8244822542774102e-10,1.2997268497459412e-16,7.542209652544128e-09,5.776655163660698e-20,7.103074146799246e-20,1.5318555992669828e-11,6.687516779217718e-20,1.2228140175550661e-14,7.234338376365883e-26,1.3056747780899027e-19,4.182575082934124e-22,1.5025853327145522e-20,7.089733521256832e-20,4.19618585649875e-27,4.2948733001663473e-26,3.487137049157541e-21,3.1716013847552233e-14,1.8745409790426276e-09,3.688192123793259e-13,1.1676780840347466e-07,1.001712779406985e-08,8.834077603474314e-08,1.5910250064112615e-09,5.078923115750703e-08,4.749021272037307e-09,2.8098949993562314e-09,5.1845773864873065e-11,3.69760376759405e-10,8.909146547949224e-11,2.99468650568366e-11
1.0823189581701948e-07,0.7008181957480963,5.7855963706776894e-08,2.0538541919479654e-09,2.810469699257777e-09,1.188180550923008e-08,0.0,0.0,2.3517662760745453e-07,7.165090381676945e-11,1.9869775357919724e-11,3.168355585709201e-12,5.0116561758959734e-12,3.8379919747547112e-25,5.254873623576443e-18,1.493742620429966e-11,2.0136826465119113e-19,1.9795971911027188e-09,1.4617995728614097e-25,8.374176543585497e-18,1.066418536632683e-22,2.8309790222331687e-22,2.6888793940660133e-12,1.6182925468209127e-23,9.210924968118464e-19,4.312772309285508e-25,3.159765839755494e-31,1.8189267910472218e-23,1.1173261463405822e-39,1.5090012874061947e-32,2.3171736977476548e-17,2.360783412626073e-33,8.055447865840796e-31,1.382398637288523e-31,3.76,0.0,0.5562060528965769,0.9992223803543521,3.1070774305657885e-10,3.134655277643425e-24,0.0017080423264807573,0.0013688272884055067,0.00033420294799391825,4.79905515284037e-06,0.0007773757799994629,9.923453355383445e-08,1.0540570772917612e-13,1.8247455419553223e-10,1.3353847829449988e-16,7.96035454222495e-09,6.670514130715098e-20,8.056280024548551e-20,1.6169039022740887e-11,7.713193607760052e-20,1.257173706414542e-14,8.35706780519842e-26,1.4873241853734185e-19,4.769506019574297e-22,1.7138968005957e-20,8.071881441030777e-20,4.847106935299885e-27,4.961264149592746e-26,4.139604652348764e-21,3.2583339016768845e-14,1.9782958580373525e-09,4.1896573220517504e-13,1.1901920737657295e-07,1.0187467448801574e-08,9.212010059144568e-08,1.7046325072329216e-09,5.316380631302604e-08,4.927394554558156e-09,2.9003237679410046e-09,5.376945715021721e-11,3.780799070781284e-10,9.357601178823185e-11,3.108062466114314e-11
