Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664)
6.337171702853433e-06,0.4678727781560347,8.843196054135512e-13,4.09070383194739e-14,1.0004123767262824e-10,3.1845709910902763e-12,0.0,0.0,5.462729402827857e-09,2.3154416002086525e-12,1.4900991808478461e-13,9.724277860622062e-17,9.862139141794336e-20,6.614581026804018e-41,3.318246294926984e-29,1.2030574490384925e-18,1.320281839634312e-17,2.1623710169919336e-12,1.6757430627731183e-35,-3.358773506816111e-32,1.0234993332654729e-30,3.8353820314687285e-31,9.855327940471382e-20,1.1162090825197825e-25,3.820926226597956e-23,8.629362366298994e-32,1.0548957035691006e-42,2.426902580517659e-32,5.287736032218223e-33,2.574483816763542e-35,1.9948301973047764e-24,1.833804269238907e-35,2.0384177666366546e-38,1.0089081247209457e-35,3.76,0.0,0.792999247095313,0.999986230173396,7.745704461231121e-10,8.589293914042299e-19,1.3496136936929013e-06,9.20528229942302e-07,4.2896351897683625e-07,1.1748734505212914e-10,1.376336641282938e-05,3.350268609617828e-15,6.293523016454084e-25,3.662752453891231e-18,9.187126604967928e-21,4.1152024891064606e-10,1.165514017009753e-34,1.327678165643668e-35,6.822906283947235e-16,8.328727817735658e-34,1.4886370184892984e-22,5.1399291725933996e-40,1.998979824706814e-35,6.7611721588631375e-37,8.280928432819286e-35,2.6534926634272987e-33,1.5934357764141884e-41,2.507317987717769e-40,1.541227566106613e-33,9.345659303863083e-20,4.686294924415265e-10,8.553123602935414e-16,7.778448234759364e-10,9.462728414639946e-11,7.039325096784809e-10,7.453366152474128e-11,2.2909258760612632e-09,1.8871229458905694e-14,1.2334425995101445e-14,1.0724389823890823e-17,7.944739795942149e-18,1.825772037291666e-16,8.353074747761902e-13,3.310108058302941e-16,3.218161097699569e-10,7.730400027552848e-12,3.0025433109384277e-12,6.928157247739968e-30,1.0105496074577255e-16,3.567004806583398e-23,3.547851388360436e-11,1.173191679884428e-16,8.125564055066808e-19,1.2807806137496113e-17,2.1103183248078705e-24,1.2799765436146425e-20,3.4033596606414497e-16,2.3619282300422635e-10,3.138220886369924e-17,5.0603746631338e-11,3.373228040317803e-16,1.2985365036626207e-17,1.1898505834082149e-24,2.2774603872452457e-11,1.709000431833965e-17
6.653246395821029e-06,0.4678727838305439,8.995008329410195e-13,4.1740028868062094e-14,1.0154293450163927e-10,3.4439300389610448e-12,0.0,0.0,5.7862045153625285e-09,2.5761683415354775e-12,1.6936580894247882e-13,1.0681897860042327e-16,1.0837631831936794e-19,6.827684923413489e-41,3.36702657709597e-29,1.2030685556662334e-18,1.4867066533496832e-17,2.3834511429595433e-12,1.9224888087672452e-35,-1.2587172983839207e-31,1.1979936901757278e-30,-3.1234865637896746e-31,9.855335082345639e-20,1.3522245413348054e-25,4.3251277034733705e-23,1.0328889771932177e-31,1.3387686716497403e-42,2.832116453827522e-32,7.073835617262144e-33,3.4079392403425495e-35,2.305478095841029e-24,2.348143411320591e-35,2.680697554494764e-38,1.3132614816965902e-35,3.76,0.0,0.7929991795127798,0.9999862297819155,8.385863838440364e-10,1.0193952463313467e-18,1.4169273875088797e-06,9.664464648665217e-07,4.503585181237571e-07,1.1748734569907917e-10,1.37633664074368e-05,3.6928446796599814e-15,7.227417629994252e-25,3.662777492915284e-18,9.645442658022529e-21,4.4333553717265094e-10,1.4267863173720145e-34,1.6222342557147303e-35,7.951301136499117e-16,1.0538847934899294e-33,1.65495984930063e-22,6.292273577119485e-40,2.495911664297888e-35,8.524800616613446e-37,1.0444001622868174e-34,3.385912714315492e-33,1.9506468914355632e-41,3.0693997413971652e-40,1.98117453520657e-33,9.81181615501363e-20,5.029046020540491e-10,9.673140383663061e-16,7.871373589205775e-10,9.580851505591802e-11,7.496034701646553e-10,8.373747065823688e-11,2.4564190988480164e-09,2.0228961627036794e-14,1.2986064020931806e-14,1.1413677022190626e-17,8.274575073471012e-18,1.9503145732233666e-16,8.95827479397722e-13,3.805342509230851e-16,3.2680348741702916e-10,8.238806159868397e-12,3.213473349390569e-12,7.845532111803623e-30,1.09433767592591e-16,3.854319173650114e-23,3.5912354665563916e-11,1.2616201349336656e-16,9.287955232164311e-19,1.2952966835788039e-17,2.2759266151242576e-24,1.3789008889270813e-20,3.833913175802194e-16,2.380607721113642e-10,3.540839595733581e-17,5.128767267226999e-11,3.686818518294945e-16,1.4312873186907532e-17,1.3600938898298971e-24,2.297341842157239e-11,1.723919425756182e-17
6.969321088788625e-06,0.46787278950506334,9.13492273898569e-13,4.2504081547820877e-14,1.0288100259110473e-10,3.707526502899635e-12,0.0,0.0,6.111552187808291e-09,2.851927080642634e-12,1.912485202257491e-13,1.169811163442e-16,1.1858887932829228e-19,7.026952437997859e-41,3.411945371484143e-29,1.2030795176878972e-18,1.6636771909020252e-17,2.615289523169244e-12,2.1894515661831843e-35,1.1401805900559819e-31,1.2823300898147596e-30,-1.3894763475513159e-31,9.855342120545528e-20,1.6207215717115e-25,4.863286947215169e-23,1.2254072459768335e-31,1.404812342209977e-42,3.281873116104045e-32,9.323714716971403e-33,4.445348168022989e-35,2.6473715849793795e-24,2.9684130162892356e-35,3.483802069705859e-38,1.6878035027173982e-35,3.76,0.0,0.79299911192875,0.9999862293879115,9.035029541148347e-10,1.1995042399660457e-18,1.4842410771396731e-06,1.0123646845751917e-06,4.7175350546933956e-07,1.1748734634580203e-10,1.3763366402009483e-05,4.052093432123271e-15,8.244126559089877e-25,3.662802531922117e-18,1.0103758547706904e-20,4.756305549458056e-10,1.730293657084717e-34,1.964029910355011e-35,9.201057685288867e-16,1.3186002655131447e-33,1.8305877617859545e-22,7.630916122975196e-40,3.086012185248627e-35,1.0637295225016905e-36,1.303558964578019e-34,4.271755417172569e-33,2.365603519921773e-41,3.722345622157571e-40,2.5171024297260123e-33,1.0277972737336341e-19,5.374661029612483e-10,1.0864662730781589e-15,7.955985397920195e-10,9.689350299596151e-11,7.953299974252922e-10,9.352007456832929e-11,2.6238022518214412e-09,2.159912500425215e-14,1.3638385654615208e-14,1.2100357640579963e-17,8.603078582559722e-18,2.0778234337037621e-16,9.570610949411819e-13,4.3457313323806596e-16,3.313312848293816e-10,8.74797119716801e-12,3.4259521012080407e-12,8.82391811447271e-30,1.1808943224689392e-16,4.1507658071030796e-23,3.6307124190041504e-11,1.3527960518098912e-16,1.0538210013381834e-18,1.3085916067649257e-17,2.4466061150116715e-24,1.4807855952731458e-20,4.2910560366876013e-16,2.396782013877729e-10,3.968712642228343e-17,5.1914535984592184e-11,4.01258347954726e-16,1.57049606564834e-17,1.543208061062002e-24,2.3145568914009493e-11,1.736837555551574e-17
7.2853957817562204e-06,0.46787279517959185,9.264335085266116e-13,4.320729444438626e-14,1.0407390472630002e-10,3.975035174132893e-12,0.0,0.0,6.438608302656832e-09,3.1427999062489527e-12,2.1467987413898347e-13,1.2774617133183774e-16,1.2925783468649253e-19,7.213707737440702e-41,3.453456594260481e-29,1.203090538315892e-18,1.8511743414130484e-17,2.857886150346255e-12,2.4769095234773257e-35,2.947350359394583e-32,1.21621964159694e-30,1.4441581743773542e-31,9.855349172322488e-20,1.9238652893635505e-25,5.435438843139836e-23,1.4421349866919976e-31,1.4677746097773124e-42,3.7788136000107683e-32,1.2124324521218461e-32,5.721464607521513e-35,3.022057540901076e-24,3.709052864177561e-35,4.4774692714597413e-38,2.1441269039132317e-35,3.76,0.0,0.7929990443433219,0.9999862289916138,9.692222313970194e-10,1.4004618753170043e-18,1.5515547626063501e-06,1.0582828890679598e-06,4.931484810142191e-07,1.1748734699231195e-10,1.3763366396550598e-05,4.428014861068867e-15,9.34629622837789e-25,3.662827570912172e-18,1.0562074274016397e-20,5.083628652793388e-10,2.080482986193689e-34,2.3580201978060396e-35,1.057872753193694e-15,1.6329592119680934e-33,2.015545590424352e-22,9.175474242343184e-40,3.7816407239831054e-35,1.3147816284119895e-36,1.6116171678926966e-34,5.3339363288894194e-33,2.844385900213811e-41,4.475723042924244e-40,3.16413565297683e-33,1.0744129050844051e-19,5.722770271628351e-10,1.2127413002483015e-15,8.033265380218166e-10,9.78928757891959e-11,8.410588597010132e-10,1.0388183252067961e-10,2.792911077130056e-09,2.2980270649481772e-14,1.429131490556024e-14,1.2784098540362721e-17,8.930073188386023e-18,2.2081600431573043e-16,1.0189487445966865e-12,4.932844304084213e-16,3.354418575776506e-10,9.257285207337734e-12,3.639772043733044e-12,9.863825661071258e-30,1.270137368193052e-16,4.456057719362861e-23,3.666744273129501e-11,1.4467177043579395e-16,1.18772499691758e-18,1.3208076505762017e-17,2.622188662108672e-24,1.5855292251618635e-20,4.77466305609931e-16,2.4107871024352063e-10,4.4217243222984824e-17,5.249065489501809e-11,4.350271740809763e-16,1.716162515783516e-17,1.739328129559272e-24,2.3294631476855046e-11,1.7480231729003655e-17
7.601470474723816e-06,0.4678728008541284,9.38447272008861e-13,4.3856803798406365e-14,1.0513795594846532e-10,4.2461689229116946e-12,0.0,0.0,6.767227887901537e-09,3.448861742965489e-12,2.396797663841513e-13,1.3913052456123695e-16,1.4038199172315721e-19,7.38916421874935e-41,3.491957712143655e-29,1.2031016736902517e-18,2.0491673538412275e-17,3.1112410172151417e-12,2.78513341572245e-35,-8.302504355577561e-32,1.1510930899790213e-30,1.318684089268131e-33,9.855356271422468e-20,2.2637989239159937e-25,6.04157724085991e-23,1.6847384795322146e-31,1.781719060692304e-42,4.3256267854697005e-32,1.5572975086277554e-32,7.274431935631139e-35,3.431084368972719e-24,4.58549270437818e-35,5.694987516276224e-38,2.6950274221345586e-35,3.76,0.0,0.7929989767565832,0.9999862285932258,1.035657315665702e-09,1.6234707883864702e-18,1.6188684439281362e-06,1.1042010783444259e-06,5.145434447589709e-07,1.17487347638623e-10,1.376336639106294e-05,4.820608960557384e-15,1.0536484424651418e-24,3.662852609885891e-18,1.1020389836946187e-20,5.414939424222453e-10,2.4820424327329294e-34,2.809430507448081e-35,1.2090878759044116e-15,2.003367117371583e-33,2.209855526054958e-22,1.0946629412221706e-39,4.596186926877856e-35,1.610991502376592e-36,1.975163793777065e-34,6.59754308818452e-33,3.3934040385248666e-41,5.339618314592469e-40,3.938953202005512e-33,1.1210285095548375e-19,6.07305365488403e-10,1.3461081651804169e-15,8.104073630715542e-10,9.881604132162726e-11,8.867433462425757e-10,1.1482247176475945e-10,2.963600481039749e-09,2.43711307492543e-14,1.4944785300563613e-14,1.3464675005019168e-17,9.255438330294669e-18,2.34119099006573e-16,1.081437776666289e-12,5.568200565357938e-16,3.391736588845113e-10,9.766212872708779e-12,3.8547534881946196e-12,1.0965807704523263e-29,1.3619802574021376e-16,4.76989658889659e-23,3.699735767379405e-11,1.5433837524550474e-16,1.3305932161136564e-18,1.332069621056034e-17,2.8025015160311806e-24,1.693028306777204e-20,5.284598405932309e-16,2.422913910121083e-10,4.8997478701580364e-17,5.302162594450209e-11,4.699644433774473e-16,1.868286439986714e-17,1.9485796716256505e-24,2.342370264776046e-11,1.7577086412114738e-17
7.917545167691412e-06,0.467872806528672,9.496414562702579e-13,4.445889021148194e-14,1.0608757686796905e-10,4.520674101404585e-12,0.0,0.0,7.09728277236884e-09,3.770181183745296e-12,2.662663436584493e-13,1.5114995059896006e-16,1.5196020975492172e-19,7.554442578548815e-41,3.5277981991273767e-29,1.2031127974435488e-18,2.2576154540174612e-17,3.375354116500237e-12,3.1144716260766455e-35,6.385258192359903e-33,1.1487817851423987e-30,-4.6252498092048126e-32,9.85536334791101e-20,2.642641792827161e-25,6.681660474593533e-23,1.9549041889961367e-31,2.069403963463951e-42,4.9250505278062257e-32,1.9777860236175506e-32,9.145838476901176e-35,3.8760019998485785e-24,5.614145530431976e-35,7.173378038194263e-38,3.354556814062719e-35,3.76,0.0,0.7929989091686123,0.9999862281929275,1.1027310532773217e-09,1.8697295116545467e-18,1.6861821211225833e-06,1.1501192524041499e-06,5.359383967041172e-07,1.1748734828474658e-10,1.3763366385548979e-05,5.22987572464899e-15,1.181716326533442e-24,3.662877648843625e-18,1.1478705236491096e-20,5.74988811584762e-10,2.9399030761437483e-34,3.323758745054155e-35,1.3744094248922383e-15,2.4367052547037158e-33,2.413537614158456e-22,1.296613497950331e-39,5.54411096156954e-35,1.9581719344069927e-36,2.4013518986261838e-34,8.089933091305633e-33,4.019400133852335e-41,6.324640461683657e-40,4.85987106632866e-33,1.1676440871459827e-19,6.4252340299622e-10,1.4865337831762155e-15,8.169164037269874e-10,9.967132355476713e-11,9.3234250686041e-10,1.2634116514092975e-10,3.135742186952414e-09,2.5770596041063776e-14,1.559873868240299e-14,1.4141949529866462e-17,9.579098875106431e-18,2.4767884345243834e-16,1.144481616058741e-12,6.253269654792389e-16,3.425615988370176e-10,1.027428479786189e-11,4.070740848522465e-12,1.2130458354133055e-29,1.4563335403809134e-16,5.0919772795758863e-23,3.7300416116231747e-11,1.642793236273756e-16,1.482506239767675e-18,1.3424870456987807e-17,2.987369662194778e-24,1.8031786023890483e-20,5.820719406278617e-16,2.4334143317357005e-10,5.402649232349883e-17,5.35124031903778e-11,5.060474865638453e-16,2.02686760898181e-17,2.1710807502301485e-24,2.3535463484446047e-11,1.7660951463839636e-17
8.233619860659008e-06,0.46787281220322213,9.601108853905234e-13,4.5019076469104887e-14,1.0693551676733605e-10,4.798326494970378e-12,0.0,0.0,7.4286595288887565e-09,4.106821222170218e-12,2.9445616498888867e-13,1.638196161392469e-16,1.639914029533864e-19,7.710582698963302e-41,3.561286908899538e-29,1.2031238881304273e-18,2.4764692614396637e-17,3.6502254409259095e-12,3.4651864888136954e-35,-1.1445558547764073e-32,1.1962126490394872e-30,7.319558657019804e-32,9.855370391410785e-20,3.0624879086862794e-25,7.355616206297911e-23,2.2543371993729398e-31,2.201291919063765e-42,5.579873705442637e-32,2.4858563244125875e-32,1.1380758333708085e-34,4.358361947892844e-24,6.812398974753011e-35,8.953557829044057e-38,4.1380746504299576e-35,3.76,0.0,0.7929988415794793,0.9999862277908784,1.1703749083060777e-09,2.1404314077870288e-18,1.753495794205721e-06,1.196037411246654e-06,5.573333368501334e-07,1.1748734893069319e-10,1.3763366380010923e-05,5.6558151474035114e-15,1.3190722068157649e-24,3.662902687785705e-18,1.1937020472645511e-20,6.08815721484944e-10,3.4592406248329926e-34,3.906777409876763e-35,1.5544970313520124e-15,2.940340440881551e-33,2.62661016945559e-22,1.5256823563059033e-39,6.640983691337557e-35,2.3626119385631892e-36,2.897921483704708e-34,9.840831078440593e-33,4.729450871810621e-41,7.441924831745222e-40,5.946925209599303e-33,1.21425963785881e-19,6.779071417279002e-10,1.633983801053961e-15,8.229197745011056e-10,1.0046608553601324e-10,9.778204781146675e-10,1.3843659973960912e-10,3.3092226765513465e-09,2.7177696001184833e-14,1.6253124174177313e-14,1.4815855095836018e-17,9.901017241321422e-18,2.614830314598008e-16,1.2080390200526047e-12,6.989472535166388e-16,3.456373709343069e-10,1.0781089799817155e-11,4.287599401451977e-12,1.335841205232415e-29,1.5531061330151112e-16,5.421991635625334e-23,3.757972855944876e-11,1.744945564673086e-16,1.6435406339915502e-18,1.3521560865931662e-17,3.176617720070827e-24,1.9158761482740423e-20,6.382879585324986e-16,2.4425064800299824e-10,5.930290108113935e-17,5.396737044284684e-11,5.432548193860244e-16,2.1919057934760554e-17,2.4069435427458864e-24,2.3632235401601646e-11,1.773356886794068e-17
8.549694553626603e-06,0.4678728178777778,9.6993890413213e-13,4.554221865334749e-14,1.0769305385670345e-10,5.0789277567529005e-12,0.0,0.0,7.761257676036048e-09,4.458839894777914e-12,3.242643481475035e-13,1.7715408413567447e-16,1.7647454113807581e-19,7.858522558767508e-41,3.592694929956358e-29,1.2031350213273794e-18,2.7056720262105188e-17,3.9358549832167934e-12,3.837467603467979e-35,-4.2702577699899124e-32,1.2479959939292e-30,5.510725210691389e-32,9.855377446590672e-20,3.525405143736975e-25,8.0633456592422e-23,2.5847597569566504e-31,2.4225849561827452e-42,6.292938268106167e-32,3.0946543034003334e-32,1.402777827259721e-34,4.8797173945385876e-24,8.198605342731266e-35,1.1080508964269648e-37,5.062298916262566e-35,3.76,0.0,0.792998773989247,0.9999862273872209,1.2385279650458213e-09,2.436763756053571e-18,1.820809463192194e-06,1.241955554871426e-06,5.787282651974533e-07,1.174873495764724e-10,1.3763366374450731e-05,6.098427222880511e-15,1.465947012462113e-24,3.6629277267124285e-18,1.2395335545403831e-20,6.429458471599848e-10,4.045477002722489e-34,4.564535558985455e-35,1.7500115591673762e-15,3.522134255431447e-33,2.849090114819743e-22,1.7842614054252882e-39,7.903526812482269e-35,2.8310952929153717e-36,3.4732223841069875e-34,1.188242663044504e-32,5.53096959402078e-41,8.70313650893625e-40,7.221955108202292e-33,1.260875161694202e-19,7.13435801413948e-10,1.7884232923172085e-15,8.284754850638195e-10,1.0120684042972878e-10,1.023145886978397e-09,1.5110703752883825e-10,3.4839413897817485e-09,2.859158151680769e-14,1.690789727848456e-14,1.5486381077892418e-17,1.022118588993446e-17,2.7552004078552514e-16,1.2720734277226684e-12,7.778182612239196e-16,3.4842974847917347e-10,1.1286268083491098e-11,4.5052124847765056e-12,1.4650342411757811e-29,1.6522063918178305e-16,5.759631684360626e-23,3.7838023980402636e-11,1.8498405016712325e-16,1.8137698782190407e-18,1.3611612090582332e-17,3.3700715318044654e-24,2.03101811147732e-20,6.970931138121958e-16,2.45037922256359e-10,6.48253041795993e-17,5.4390405839904434e-11,5.815660957901864e-16,2.3634007642757897e-17,2.6562757012574236e-24,2.371602858146399e-11,1.779644706012783e-17
8.865769246594199e-06,0.46787282355233845,9.79198788833985e-13,4.603258764407723e-14,1.0837017244856477e-10,5.362302275982573e-12,0.0,0.0,8.094988107150987e-09,4.826290844123459e-12,3.5570470245399595e-13,1.9116732251535333e-16,1.8940864926325345e-19,7.999107793846616e-41,3.6222593593772514e-29,1.2031462041302193e-18,2.945160707527052e-17,4.232242736098001e-12,4.231550192655295e-35,-6.762528015175222e-33,1.2625636225703492e-30,-1.3632708495254203e-32,9.855384519137231e-20,4.0334348026568114e-25,8.804727312967716e-23,2.947909625233933e-31,2.781663768588776e-42,7.067140674675984e-32,3.818560082523911e-32,1.713901158007154e-34,5.441623260999951e-24,9.792070527199295e-35,1.3603445336187102e-37,6.145355450358994e-35,3.76,0.0,0.7929987063979721,0.9999862269820801,1.307136049463217e-09,2.759906973068179e-18,1.8881231280953884e-06,1.2878736832779252e-06,6.001231817464739e-07,1.1748735022209255e-10,1.3763366368870114e-05,6.557711945139349e-15,1.6225639380205744e-24,3.662952765624055e-18,1.285365045475998e-20,6.773530203933646e-10,4.704281849563397e-34,5.303360664719261e-35,1.961615016907721e-15,4.1904517502861896e-33,3.080993256431778e-22,2.0748518236951423e-39,9.349652954341499e-35,3.3709190622777054e-36,4.136237136448802e-34,1.4249471575066225e-32,6.431708349584514e-41,1.0120473542070085e-39,8.708687817959292e-33,1.3074906586529515e-19,7.490913883388845e-10,1.949817305811363e-15,8.336344565043899e-10,1.0189935088454433e-10,1.0682913244776795e-09,1.6435036881660535e-10,3.6598091523395763e-09,3.00115097476291e-14,1.7563019079938603e-14,1.615356049891091e-17,1.0539620125287884e-17,2.89778828081413e-16,1.336552391673856e-12,8.620726746631377e-16,3.5096485344975865e-10,1.1789505218711464e-11,4.7234790776216935e-12,1.6006958789545377e-29,1.7535430140202675e-16,6.104592285637434e-23,3.807769757394211e-11,1.9574781496679243e-16,1.993265122472661e-18,1.3695766364971373e-17,3.567559456699341e-24,2.1485034797551012e-20,7.584726866239981e-16,2.4571961000110364e-10,7.059230263239605e-17,5.478493996328899e-11,6.209620511508215e-16,2.5413522923708452e-17,2.919181462592621e-24,2.3788583697981672e-11,1.785089223776744e-17
9.181843939561795e-06,0.4678728292269033,9.879549835590025e-13,4.6493939701371924e-14,1.0897571648577805e-10,5.648294433503023e-12,0.0,0.0,8.429771714994599e-09,5.209223813428734e-12,3.8878984931865134e-13,2.058727164283085e-16,2.0279280628899718e-19,8.133113743653288e-41,3.650189313406434e-29,1.2031573952003395e-18,3.194866915457051e-17,4.539388692295224e-12,4.6476436212125934e-35,1.766349912934079e-32,1.2524597240458863e-30,7.476102037453091e-33,9.855391587132398e-20,4.588591468508064e-25,9.579620133450363e-23,3.345538640080068e-31,3.110025832889666e-42,7.905433479119362e-32,4.673232731004574e-32,2.0770099909318944e-34,6.045636286736114e-24,1.161304197358424e-34,1.657595871960284e-37,7.406826270869695e-35,3.76,0.0,0.7929986388057053,0.9999862265755686,1.3761509572796139e-09,3.1110339491785994e-18,1.955436788927549e-06,1.3337917964655839e-06,6.215180864975608e-07,1.1748735086756133e-10,1.3763366363270637e-05,7.033669308239221e-15,1.7891387024717323e-24,3.662977804520825e-18,1.3311965200707794e-20,7.120134850153068e-10,5.441573939877562e-34,6.129860371608754e-35,2.1899704876003734e-15,4.954169680973419e-33,3.322334509410765e-22,2.4000647048473757e-39,1.0998505741887667e-34,3.989912103684503e-36,4.896603825254036e-34,1.697937730256089e-32,7.439759835290137e-41,1.1706669997574071e-39,1.0432822538101123e-32,1.3541061287358144e-19,7.848583222278673e-10,2.11813128895542e-15,8.384414085187318e-10,1.0254871717486601e-10,1.113232881938538e-09,1.7816415942116228e-10,3.836746798985323e-09,3.143683087709372e-14,1.821845554323589e-14,1.6817459539661753e-17,1.0856352667982332e-17,3.0424891525816036e-16,1.4014470805928482e-12,9.518386257470451e-16,3.5326640058102986e-10,1.2290526831796014e-11,4.942311705896019e-12,1.7429001471767206e-29,1.8570257652882394e-16,6.456573243766774e-23,3.830085257731374e-11,2.067858928784168e-16,2.1820957948911142e-18,1.3774676227976058e-17,3.768913384464298e-24,2.268233593735278e-20,8.224121664759826e-16,2.463098717963114e-10,7.66025142745755e-17,5.5154008283428905e-11,6.614244400190533e-16,2.7257601489928952e-17,3.195762538825995e-24,2.3851407944763084e-11,1.7898035395164017e-17
