Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798)
6.988985845007282e-18,0.48515967059742665,2.9172664843842974e-27,2.509923863137259e-31,4.6816787621255465e-33,1.4785977942377262e-38,0.0,0.0,9.837635191730102e-21,1.0057662504876849e-35,6.151687769589678e-48,4.8732805508683135e-58,5.404981418617151e-53,1.6328163865069941e-71,1.6630096840015203e-47,1.6719738555924394e-48,6.683956583268613e-42,1.7624567307970276e-35,1.7850486973415105e-100,2.2641909487940803e-68,1.5894119792292188e-104,7.316945569226696e-107,2.3412453326963612e-39,4.353705214429142e-84,6.794102889406106e-58,2.3079102054223472e-91,2.1754642720053315e-98,1.7785686554931196e-90,3.46168843211785e-93,2.860831233467247e-95,1.274264936717523e-57,8.897937982719288e-104,4.677494433893684e-108,5.16097290862311e-105,3.76,0.0,0.7405942927047247,0.9999999999995608,3.905018881416517e-44,1.258998634727565e-54,6.191641996482874e-18,3.902535159206427e-18,1.8517090507126723e-18,4.373977865637748e-19,4.391936026018586e-13,1.1840998836992416e-37,2.5499686568643516e-58,6.072925588958125e-34,4.447498925996489e-40,4.7202703022170065e-33,9.168708751669535e-91,8.678835563283708e-90,4.373632897338562e-40,1.1859151839472678e-91,1.9672921157074302e-43,2.2417320628486256e-104,5.523362561448478e-90,5.683190890789024e-93,1.701852663948151e-91,4.835231420782346e-90,2.4750975453538202e-105,3.359806399015888e-104,3.3314901533552524e-101,2.4374663114605646e-39,1.7624567307970276e-35,2.405383871454664e-43,7.577132813288647e-21,2.260505295611282e-21,3.13064355417266e-32,6.368984316431091e-45,2.362995750794736e-32,4.3159600335266525e-29,1.479817092110876e-26,5.741090381133951e-38,1.7080510305921344e-36,7.092836032125941e-47,3.2833528522614494e-35,3.417002256141046e-40,3.905258969318927e-21,2.272437672527663e-44,6.983161749328061e-35,1.8772413499004588e-63,1.1748503790563894e-58,3.953674345120753e-63,1.8160795091809493e-32,2.6926448931326273e-38,1.7731949185843894e-52,1.484133050653295e-26,4.2109260253340094e-63,1.4473738710626493e-59,3.8868053029064094e-42,3.905258969323507e-21,1.584953455211453e-53
1.3984043788924215e-17,0.48515967059742665,5.8370680768637585e-27,5.0220284204534034e-31,1.8738915855291352e-32,5.918244999457615e-38,0.0,0.0,1.9683817416682506e-20,4.025686104452057e-35,4.925090705310849e-47,4.08479642759566e-57,4.327271658675258e-52,1.3072459302061247e-70,6.656372660088178e-47,1.1894923004141533e-47,2.675324524147496e-41,7.054420055461669e-35,1.1444417877677033e-98,1.8127295015523863e-67,6.631488655129784e-103,7.013506911858573e-105,9.371082781862496e-39,1.395370136870148e-82,5.439413420295355e-57,7.396892627534088e-90,6.972401062477865e-97,5.70034446801593e-89,1.1094772016399409e-91,9.169014236837089e-94,1.020186761971619e-56,5.704702665507694e-102,2.998848306164212e-106,3.308835863934045e-103,3.76,0.0,0.7405942927047247,0.9999999999991213,3.1263895237617652e-43,1.0079644333722934e-53,1.238866335178111e-17,7.808460879494125e-18,3.705026884268255e-18,8.75175588018728e-19,8.787687695386645e-13,4.739485388440665e-37,2.0415254157155702e-57,2.430752843652754e-33,1.7801586117057704e-39,1.889338258870923e-32,2.938587209395036e-89,2.781581985032185e-88,1.7505929729224185e-39,3.800878988847617e-90,7.874295349669577e-43,1.4369943666426974e-102,1.7702473660712952e-88,1.8214726357419683e-91,5.45446765015176e-90,1.5497001327127312e-88,1.586586210470455e-103,2.1537019935593406e-102,2.1355507613267707e-99,9.756217759854685e-39,7.054420055461669e-35,9.62780424251246e-43,1.5160848713218314e-20,4.52297454014539e-21,1.2530732909075534e-31,5.099060068202894e-44,9.458141147758528e-32,8.635669967006376e-29,2.960919864374253e-26,2.297932322435823e-37,6.83665542777582e-36,5.6785815711891014e-46,1.3141968073431944e-34,1.3676913989807773e-39,7.813910865621877e-21,1.569526416986172e-43,2.795084564204594e-34,1.5029345231149703e-62,1.8812913235111414e-57,6.3310301989461024e-62,7.269050875792173e-32,1.0777596807455024e-37,1.4196341093353393e-51,2.969555528372942e-26,6.74296796797676e-62,2.3176839668114272e-58,1.5557362416135562e-41,7.813910865640203e-21,1.2689273893452724e-52
2.797415967675808e-17,0.48515967059742665,1.1676672938310154e-26,1.0046237678858217e-30,7.498007198794277e-32,2.3680692753772327e-37,0.0,0.0,3.937618186671024e-20,1.6107988116846053e-34,3.94156940004471e-46,3.5623240834065183e-56,3.4631325750757806e-51,1.0461940408659068e-69,2.6634160933386473e-46,8.923010304301048e-47,1.0704782880028425e-40,2.822686932939522e-34,7.330867810301586e-97,1.4507345547358515e-66,3.113616890177956e-101,7.619216212050619e-103,3.7496537445218393e-38,4.468682490217249e-81,4.353183890385035e-56,2.3688599861675992e-88,2.2329162500039653e-95,1.825539761905648e-87,3.553108399270672e-90,2.9363831785224736e-92,8.16459473106107e-56,3.6542200452705143e-100,1.9209459457912702e-104,2.1195170688404383e-101,3.76,0.0,0.7405942927047247,0.9999999999982421,2.5020617925645936e-42,8.066778885012722e-53,2.4782706062377586e-17,1.562031232175228e-17,7.411662551383279e-18,1.7507311892420186e-18,1.7579190693755815e-12,1.896411502167668e-36,1.6338407940066907e-56,9.726177240587634e-33,7.122953127860367e-39,7.559814012862174e-32,9.410845868241001e-88,8.90803548878994e-87,7.004652243537806e-39,1.2172341634333581e-88,3.1507437948268914e-42,9.204084875668613e-101,5.669229396499798e-87,5.833278742705845e-90,1.7467970786549382e-88,4.962925369607266e-87,1.0162234496722302e-101,1.3794664717621334e-100,1.3678404847651436e-97,3.9037581450140746e-38,2.822686932939522e-34,3.8523758929498237e-42,3.032828051284435e-20,9.047913028990815e-21,5.013925367034352e-31,4.080797762904376e-43,3.7844884389818914e-31,1.7275090289799985e-28,5.923125410891662e-26,9.194722474394714e-37,2.735552683482379e-35,4.544591089050127e-45,5.258499049911986e-34,5.4725470967619915e-39,1.5631214658199846e-20,1.1561542587083033e-42,1.1183979023062422e-33,1.2028043911157955e-61,3.0112912998066013e-56,1.0133771338335709e-60,2.9085671874618055e-31,4.312442569828316e-37,1.1361387368615434e-50,5.940400477300421e-26,1.0793139742005757e-60,3.709803677169459e-57,6.224980927896582e-41,1.563121465827318e-20,1.0155290139606366e-51
5.59543914524258e-17,0.48515967059742665,2.3355889367152828e-26,2.0094656770758357e-30,2.9996911203088048e-31,9.473822203996043e-37,0.0,0.0,7.876091076725743e-20,6.444244135979648e-34,3.1538543825371984e-45,3.319682409596477e-55,2.771032394114796e-50,8.371141829068173e-69,1.0655398658661595e-45,6.901120753755739e-46,4.282610215108754e-40,1.1292585995068619e-33,4.6938173278333266e-95,1.1608081058862095e-65,1.6365957651051446e-99,8.930705381051172e-101,1.5001056539708505e-37,1.430538320897091e-79,3.483208521731445e-55,7.583320229413901e-87,7.148129812440333e-94,5.844017903012501e-86,1.1374398920515362e-88,9.400105700455989e-91,6.532916399396415e-55,2.339728648139199e-98,1.2299452272866932e-102,1.3570871531657719e-99,3.76,0.0,0.7405942927047247,0.9999999999964838,2.00202958464625e-41,6.454648747125977e-52,4.957079148357054e-17,3.1244015212999613e-17,1.4824933885628743e-17,3.5018423849421365e-18,3.516219532902645e-12,7.586880879529182e-36,1.3073208730401026e-55,3.891103957838431e-32,2.849645003639564e-38,3.0244178709356396e-31,3.0126498812712638e-86,2.85168751656825e-85,2.8023170921142565e-38,3.89667479023843e-87,1.260502666436647e-41,5.892957963695306e-99,1.8148637501065493e-85,1.8673801387608967e-88,5.591939690592546e-87,1.5887579685811815e-85,6.506417321783409e-100,8.83209755850911e-99,8.757662264663344e-96,1.561757643388378e-37,1.1292585995068619e-33,1.54120130194225e-41,6.066314411116321e-20,1.80977900057905e-20,2.005896633912368e-30,3.2652582260092446e-42,1.5140418066345002e-30,3.4553932758723854e-28,1.1847536511889108e-25,3.678487705479854e-36,1.094399199296903e-34,3.636363345566722e-44,2.1037420327995997e-33,2.1893751898052357e-38,3.126582224324406e-20,8.851171730159233e-42,4.474319866203332e-33,9.62426261158446e-61,4.819046462020367e-55,1.621733327228039e-59,1.1636162690429985e-30,1.72525783720883e-36,9.090835984288287e-50,1.188209034910812e-25,1.7272536429853985e-59,5.936893517682707e-56,2.4904053357301538e-40,3.126582224353745e-20,8.125798252463304e-51
1.1191485500376126e-16,0.48515967059742665,4.6714349048637705e-26,4.019149725492383e-30,1.1999741031661405e-30,3.7898397893904255e-36,0.0,0.0,1.5753036857031864e-19,2.5779074472075815e-33,2.5233230769803293e-44,3.4069204616056755e-54,2.2170366671953495e-49,6.697549293158704e-68,4.2625063289667e-45,5.425958323165266e-45,1.7131835142910383e-39,4.517402220870157e-33,3.0047030561851984e-93,9.287347327325688e-65,9.410903388358195e-98,1.0920441367374484e-98,6.000910923219201e-37,4.578618715109416e-78,2.786831419726235e-54,2.4271375543713852e-85,2.287849281236046e-92,1.8704538895228411e-84,3.640520149870822e-87,3.0086228045655007e-89,5.22682957095011e-54,1.497755319511567e-96,7.87338993767897e-101,8.687266907449443e-98,3.76,0.0,0.7405942927047247,0.9999999999929672,1.6017757441130776e-40,5.164209321758348e-51,9.914696232595643e-17,6.249142102241836e-17,2.965147655418137e-17,7.004064749356522e-18,7.032819915369776e-12,3.034999344681379e-35,1.0459560045262288e-54,1.5565680430363194e-31,1.1399507187402398e-37,1.2098656087031575e-30,9.642366911626155e-85,9.127186253818267e-84,1.1210181297721468e-37,1.2471801966863962e-85,5.042420898312173e-41,3.7722431501479377e-97,5.808700765928856e-84,5.9767863780428905e-87,1.7897711755858377e-85,5.085020676194436e-84,4.164934741674413e-98,5.653666062379315e-97,5.606018801717793e-94,6.24754050821764e-37,4.517402220870157e-33,6.16530769176895e-41,1.2133287130406806e-19,3.6197543955825244e-20,8.024239555665196e-30,2.612454613369256e-41,6.056660123445857e-30,6.911162498991819e-28,2.369635874573451e-25,1.4715148286738962e-35,4.3779530588289105e-34,2.909366886013367e-43,8.415653005281096e-33,8.758213513583645e-38,6.253503741288562e-20,6.921673470368866e-41,1.7898736082498204e-32,7.700141163121289e-60,7.71125871781665e-54,2.595037252521226e-58,4.654843888487131e-30,6.901593006675382e-36,7.273359173734736e-49,2.3765469988534474e-25,2.7638866262845813e-58,9.499995436571893e-55,9.962493046178391e-40,6.25350374140593e-20,6.501292966073738e-50
2.2383578210643214e-16,0.48515967059742665,9.34313757068055e-26,8.038518742474093e-30,4.8000917291449604e-30,1.5159995917757997e-35,0.0,0.0,3.150692841843084e-19,1.0312049389622139e-32,2.018754295656071e-43,3.927198681496893e-53,1.7737139522891187e-48,5.3582937178672635e-67,1.7050718941476682e-44,4.3027866412938196e-44,6.853012969184008e-39,1.8070345707350445e-32,1.9232211526148768e-91,7.430231733038286e-64,5.780974111230971e-96,1.365606435250195e-96,2.40046200241986e-36,1.465301393314862e-76,2.2295709988622124e-53,7.767600758599197e-84,7.32183415086582e-91,5.98605166559225e-83,1.1650804723976307e-85,9.628536297304703e-88,4.181662492100284e-53,9.586686939004648e-95,5.039542745481799e-99,5.5604627398191174e-96,3.76,0.0,0.7405942927047245,0.999999999985934,1.281481428958632e-39,4.1315636231615975e-50,1.982993040107282e-16,1.2498623274895232e-16,5.930456189153337e-17,1.4008509370241883e-17,1.4066018501956728e-11,1.2140491390926422e-34,8.368045287436092e-54,6.226523809443709e-31,4.559987997567427e-37,4.839659363755102e-30,3.08585952182634e-83,2.920985406730085e-82,4.4842554913573134e-37,3.9913683783764193e-84,2.0170503338250934e-40,2.414475565452495e-95,1.8589661342807922e-82,1.9127589688615866e-85,5.727829576643432e-84,1.6273658676562185e-82,2.6658225502640806e-96,3.6187052381524436e-95,3.588208986444946e-92,2.4991190959934e-36,1.8070345707350445e-32,2.4662240240766657e-40,2.426723256749464e-19,7.23970518416362e-20,3.2098264303716057e-29,2.0900629086862618e-40,2.4227626320490103e-29,1.3822703862569332e-27,4.739400334082735e-25,5.886298774664194e-35,1.751252465966248e-33,2.32760398305181e-42,3.3663981815191857e-32,3.5034279625055134e-37,1.2507346775038125e-19,5.473625408999091e-40,7.159785766907937e-32,6.160405379969739e-59,1.233864141034757e-52,4.152270650220404e-57,1.862013318333176e-29,2.76074953766812e-35,5.818963311108734e-48,4.753222885063103e-25,4.422442406259089e-57,1.520076405082502e-53,3.9852081379990905e-39,1.250734677550761e-19,5.2013406786560485e-49
4.47677636311774e-16,0.48515967059742676,1.8686585820393284e-25,1.607726045705227e-29,1.920075755202189e-29,6.064137659457829e-35,0.0,0.0,6.301471154437573e-19,4.12490367767757e-32,1.6150417720944375e-42,5.064332127595801e-52,1.4190055113827196e-47,4.286736590816217e-66,6.820426200105298e-44,3.4270362880447107e-43,2.741261007547431e-38,7.228286571935034e-32,1.626473084390284e-89,5.944328315061079e-63,5.061043387973457e-94,3.015310970852362e-94,9.602043024919715e-36,5.432566685705782e-75,1.7836991718399505e-52,2.8798221006654485e-82,2.7145545820338938e-89,2.2193288421306507e-81,4.319511486340456e-84,3.569760640860439e-86,3.345409920600238e-52,8.107486298536827e-93,4.2433081178870594e-97,4.7025003556618524e-94,3.76,0.0,0.7405942927047243,0.9999999999718676,1.0252094770610732e-38,3.305329407977082e-49,3.9660398738027167e-16,2.4997585663280573e-16,1.1861073256722432e-16,2.801739818023898e-17,2.8132406961746797e-11,4.856295367667681e-34,6.694595143696066e-53,2.4906588189206785e-30,1.8240319693539137e-36,1.9359031330101366e-29,1.1440760309602585e-81,1.0829491735314131e-80,1.793739095581441e-36,1.4797922951283714e-82,8.068364687740881e-40,1.7864970136460141e-93,6.892077683284003e-81,7.091514776468303e-84,2.123581737515264e-82,6.033424754665524e-81,1.9724705062408575e-94,2.6775188019382248e-93,2.654956127873005e-90,9.996689390219406e-36,7.228286571935035e-32,9.86510157058648e-40,4.853512343569772e-19,1.4479606755622394e-19,1.2839566937964148e-28,1.6720900146723496e-39,9.69124769527974e-29,2.7645798259078963e-27,9.478929304062119e-25,2.354567369493582e-34,7.005152251825459e-33,1.862127352543337e-41,1.3465866687471624e-31,1.4013996978232333e-36,2.5015032841822253e-19,4.353413410973256e-39,2.863972574581169e-31,4.928441293788154e-58,1.9742327985252548e-51,6.64380153012325e-56,7.448204784128149e-29,1.1043222820109968e-34,4.655280725239074e-47,9.50657449077995e-25,7.076084185967148e-56,2.432183528647558e-52,1.5941546981635256e-38,2.5015032843700227e-19,4.16126634302806e-48
8.953613447224576e-16,0.48515967059742676,3.737365399213504e-25,3.215475860882996e-29,7.680381145014164e-29,2.42569247296889e-34,0.0,0.0,1.2603027780885323e-18,1.649978255727256e-31,1.2920487535756204e-41,7.127549034287456e-51,1.1352189510884463e-46,3.4294297605561074e-65,2.728198121729973e-43,2.7355514936236137e-42,1.0965155962746249e-37,2.8913450241161063e-31,1.044921489779377e-87,4.755522026481224e-62,3.589196427310507e-92,3.855248982346515e-92,3.8408560097622695e-35,1.7458918871780222e-73,1.4269763290175316e-51,9.25503482616122e-81,8.723903329188688e-88,7.132444149951188e-80,1.3881836745819253e-82,1.1472329202136563e-84,2.6763605327330477e-51,5.208624393049892e-91,2.7263706723476593e-95,3.0211067262839582e-92,3.76,0.0,0.7405942927047239,0.9999999999437348,8.201773149798305e-38,2.6442949962610906e-48,7.932133541193586e-16,4.999551061236548e-16,2.372230739225542e-16,5.603517407313881e-17,5.626514902783476e-11,1.942537915180816e-33,5.3557396957258815e-52,9.962725601137047e-30,7.296199379890943e-36,7.743691315905413e-29,3.676776581785664e-80,3.480329244876225e-79,7.175032612530035e-36,4.755690101813165e-81,3.227378066289454e-39,1.1506171171696276e-91,2.2149423056472602e-79,2.2790372633564775e-82,6.824669985586386e-81,1.93899272515907e-79,1.270394645091984e-92,1.7244902556350342e-91,1.7099604190933982e-88,3.998724131452485e-35,2.891345024116107e-31,3.9460845842227856e-39,9.707090514821362e-19,2.895940987572628e-19,5.135879015439297e-28,1.3376878861866575e-38,3.876538510465492e-28,5.529203372951686e-27,1.8957987447864137e-24,9.418364932334026e-34,2.802089299019131e-32,1.4897195090717485e-40,5.386401465918715e-31,5.6056558246349286e-36,5.003040497253052e-19,3.472535634205439e-38,1.1456006834989696e-30,3.9427998426193946e-57,3.1588125345080327e-50,1.0630216114303808e-54,2.9793122018570304e-28,4.417334058684919e-34,3.724268106605607e-46,1.901327703540386e-24,1.1321867086913301e-54,3.891541296312393e-51,6.376995746989454e-38,5.00304049800425e-19,3.3292046352170593e-47
1.790728761543825e-15,0.4851596705974269,7.474847702488071e-25,6.430981380416945e-29,3.0721680800535474e-28,9.702921114427979e-34,0.0,0.0,2.5206141038815924e-18,6.599946593499571e-31,1.0336451396094742e-40,1.0623761769493099e-49,9.081822608693141e-46,2.7435597489160785e-64,1.0912847104445887e-42,2.186009917701437e-41,4.386085005161909e-37,1.1565446785645088e-30,6.687967040290257e-86,3.8044448946712476e-61,2.7676946291069077e-90,4.923797736430525e-90,1.5363500010174312e-34,5.58765686624813e-72,1.1415879274284555e-50,2.962038092948811e-79,2.7920498261015604e-86,2.282756642547172e-78,4.442826151987354e-81,3.6716763880382474e-83,2.1411024648669504e-50,3.3337542139477285e-89,1.7450880553540042e-93,1.933648066913583e-90,3.76,0.0,0.7405942927047231,0.9999999998874696,6.561457447715939e-37,2.1154486901345216e-47,1.5864320875975318e-15,9.999136119979209e-16,4.744477566490058e-16,1.1207071895056178e-16,1.1253049374638744e-10,7.770191242554075e-33,4.284617212132438e-51,3.9851016930717316e-29,2.9184924214472383e-35,3.097492289723247e-28,1.1767378867567695e-78,1.113865191159983e-77,2.8700302362947396e-35,1.5220429315930218e-79,1.2909572811115055e-38,7.365713290450931e-90,7.088832507647773e-78,7.293971156900285e-81,2.1842120019641748e-79,6.205667827729173e-78,8.132458121544917e-91,1.1039364769325923e-89,1.0946376579595098e-86,1.5995039466666135e-34,1.1565446785645095e-30,1.5784449135424813e-38,1.9414246847768434e-18,5.79190160246794e-19,2.0543620514673987e-27,1.070156657407193e-37,1.5506232895606958e-27,1.1058469138006873e-26,3.791610455084121e-24,3.767364851291731e-33,1.1208413356453286e-31,1.1917825946958774e-39,2.1545715431329676e-30,2.2422737423270227e-35,1.0006114922250711e-18,2.7739503811742974e-37,4.582426041425995e-30,3.154258614918672e-56,5.054131838385228e-49,1.7008449107605744e-53,1.1917309270324768e-27,1.7669426067249205e-33,2.979431088416894e-45,3.8026679457412916e-24,1.811506547030171e-53,6.226499795733619e-50,2.5510609439564766e-37,1.000611492525551e-18,2.663622796928511e-46
3.581463595186559e-15,0.485159670597427,1.495008698473963e-24,1.286201597723743e-28,1.228870354147755e-27,3.8812598134721465e-33,0.0,0.0,5.041236757481756e-18,2.6399853524358348e-30,8.269185701521478e-40,1.6373769853720746e-48,7.265507017695819e-45,2.1948537676652383e-63,4.3651492324309555e-42,1.747835055413323e-40,1.7544387128496323e-36,4.62619677068265e-30,4.280325643470989e-84,3.0435724628618155e-60,2.3855656753760554e-88,6.29539337512803e-88,6.145413895280953e-34,1.7880674890094687e-70,9.132731957190218e-50,9.478622289504615e-78,8.934643283489357e-85,7.305189747389567e-77,1.4217181487897374e-79,1.1749500455547157e-81,1.7128891875254403e-49,2.1336167515698447e-87,1.1169649089132855e-91,1.2375476356433156e-88,3.76,0.0,0.7405942927047215,0.9999999997749395,5.249181520245227e-36,1.692364197518766e-46,3.172869554553876e-15,1.9998306513167188e-15,9.488971221650763e-16,2.2414178107190805e-16,2.2506062553176326e-10,3.1080844497473275e-32,3.427703988879615e-50,1.594037677746821e-28,1.1673981976292728e-34,1.2390000737828925e-27,3.765599618644977e-77,3.564401755671283e-76,1.1480170889142175e-34,4.870606321627345e-78,5.163838164252343e-38,4.7141139826123864e-88,2.268447448312327e-76,2.3340958497012142e-79,6.989570188804046e-78,1.9858325748966435e-76,5.204817522048031e-89,7.065258761648539e-88,7.005777642097411e-85,6.398081326264374e-34,4.626196770682657e-30,6.313820122873247e-38,3.8828559475438185e-18,1.1583822795756718e-18,8.21746907405505e-27,8.561278631349212e-37,6.202508919976322e-27,2.211707535198901e-26,7.58323420182875e-24,1.5069495461176018e-32,4.483376065518276e-31,9.53428769263855e-39,8.61830807435718e-30,8.969117840336123e-35,2.001226376767005e-18,2.217529000401454e-36,1.8329750780615024e-29,2.523414416549438e-55,8.086635527824184e-48,2.7213589683465895e-52,4.766935709708491e-27,7.06778837010374e-33,2.383550219912672e-44,7.605347363247907e-24,2.8984078358762387e-52,9.962412573668914e-49,1.0206267099639546e-36,2.001226377968928e-18,2.1312938159008563e-45
5.372198428829294e-15,0.48515967059742715,2.242560094269118e-24,1.929307413285394e-28,2.6113514512922807e-27,8.247802972010929e-33,0.0,0.0,7.561859413095961e-18,5.609973071843224e-30,2.3644720974240734e-39,5.975366828529397e-48,2.0774871814005577e-44,6.27591388176149e-63,9.275948013592961e-42,4.997000965175865e-40,3.728185419156037e-36,9.830686107143037e-30,2.124109980462281e-83,8.702735970014475e-60,1.2080806988145666e-87,3.2480505588666608e-87,1.3059011743558536e-33,7.904875830960551e-70,2.6113927772237578e-49,4.1904074930334664e-77,3.9499182851230374e-84,3.2295853318255134e-76,6.285277171143506e-79,5.194341869086147e-81,4.897800203279904e-49,1.058806504976067e-86,5.55641682015207e-91,6.141330940633833e-88,3.76,0.0,0.74059429270472,0.9999999996624099,1.500938982670951e-35,4.839107932995779e-46,4.759307021510218e-15,2.999747718205774e-15,1.4233464877443142e-15,3.3621281555976123e-16,3.3759019966817307e-10,6.604684467055705e-32,9.801098642624473e-50,3.387322239311389e-28,2.4807206093046916e-34,2.6328771378962063e-27,1.6647352612543184e-76,1.575787033918679e-75,2.4395416356332953e-34,2.1532516564132297e-77,1.0973161326185367e-37,2.522911212115125e-87,1.0028583447269728e-75,1.0318814960341943e-78,3.090025370212298e-77,8.779171670406722e-76,2.7855234822087294e-88,3.7811987131962393e-87,3.7493713371411404e-84,1.3596019728447384e-33,9.830686107143055e-30,1.3416913652205212e-37,5.824287206488352e-18,1.7375743952543646e-18,1.7462134799744556e-26,2.4479924692765804e-36,1.3180341295730702e-26,3.3175756249844223e-26,1.1374858274722595e-23,3.202269847662893e-32,9.52718026825916e-31,2.7262122914358545e-38,1.8313918333438297e-29,1.9059389777309685e-34,3.0018412608513414e-18,6.339548942322392e-36,3.895074954309303e-29,7.215393659407106e-55,2.9764208294260084e-47,1.0016412666933762e-51,1.0129745781617139e-26,1.5019061474844071e-32,6.815467508810571e-44,1.1408025713859633e-23,1.0668052287620851e-51,3.666828720631995e-48,2.1691272096735922e-36,3.001841263405429e-18,6.094813130906705e-45
7.162933262472028e-15,0.48515967059742726,2.9901389576340294e-24,2.572415584830991e-28,4.454660097409086e-27,1.4069975069830582e-32,0.0,0.0,1.0082482070724213e-17,9.569957818362226e-30,4.9873585675071595e-39,1.5078622543671283e-47,4.382033139545204e-44,1.3237723866985373e-62,1.5823680587663148e-41,1.053928716147119e-39,6.359848782852386e-36,1.6770018192421042e-29,8.985783470207614e-83,1.8356631675322903e-59,5.890331883088873e-87,1.771494177784054e-86,2.227714240568354e-33,2.701314403791471e-69,5.5081864669173086e-49,1.4319795958200833e-76,1.3497966703883937e-83,1.1036631175888717e-75,2.1478539463993287e-78,1.775052810690691e-80,1.0330891469027062e-48,4.4791505217250716e-86,2.3423562489108714e-90,2.598018908836644e-87,3.76,0.0,0.7405942927047184,0.999999999549881,3.1659163438641965e-35,1.0207085129943293e-45,6.345744488466558e-15,3.999664812665081e-15,1.8977958533867192e-15,4.482838224141284e-16,4.5011921615838017e-10,1.126681920797973e-31,2.067336447965703e-49,5.7783592253124935e-28,4.231815474567041e-34,4.491380427430926e-27,5.688863535829137e-76,5.38490146378817e-75,4.161578474926988e-34,7.35826743497131e-77,1.871892711140732e-37,9.533453940307871e-87,3.427045167445706e-75,3.526226651794723e-78,1.0559484317492452e-76,3.0000866759120865e-75,1.0525790701428261e-87,1.4288198882620099e-86,1.4167948891474005e-83,2.3193365862465577e-33,1.6770018192421087e-29,2.288774152245078e-37,7.765718461610447e-18,2.316766507282873e-18,2.9788359208897064e-26,5.163527267486357e-36,2.2484120408775263e-26,4.4234511831573806e-26,1.5166482673765665e-23,5.462697240945184e-32,1.6252253498349914e-30,5.750373374003123e-38,3.1241402310091196e-29,3.251308961393013e-34,4.00245614447808e-18,1.3370546210484424e-35,6.6445422328814e-29,1.521936147802759e-54,7.548850407068008e-47,2.5403795741069024e-51,1.7280161063008597e-26,2.5620761900641467e-32,1.4375799034190881e-43,1.5210702997576782e-23,2.705645374907262e-51,9.299867881365173e-48,3.700739135896325e-36,4.002456148835054e-18,1.2856957266791992e-44
1.0744402929757497e-14,0.4851596705974275,4.485361149067623e-24,3.8586374575974023e-28,9.222811426767742e-27,2.913075717156104e-32,0.0,0.0,1.5123727390707556e-17,1.9813389724419258e-29,1.3622028998836092e-38,5.244239633036623e-47,1.196873971078872e-43,3.6156337285877657e-62,3.2760927680942354e-41,2.8783725250003888e-39,1.3167266131453763e-35,3.4720273646849093e-29,8.093839184125869e-82,5.0137878336686825e-59,7.002329832647185e-86,2.459568979000275e-85,4.612199761334589e-33,1.6609724410075276e-68,1.504457423986542e-48,8.804916542445008e-76,8.299575592770232e-83,6.786519449530958e-75,1.3206643314226126e-77,1.0914404320353634e-79,2.8216920427840605e-48,4.034544751360107e-85,2.0976817653531e-89,2.3401465254653645e-86,3.76,0.0,0.7405942927047152,0.9999999993248242,8.647103128238792e-35,2.787873035721845e-45,9.518619422379234e-15,5.999499066289367e-15,2.8466945848197793e-15,6.724257712687836e-16,6.75175940385871e-10,2.332652742552723e-31,5.646539511430634e-49,1.196330718213586e-27,8.761427695476446e-34,9.298836335122198e-27,3.4979470516992796e-75,3.311046607280956e-74,8.616045232342487e-34,4.52443225189475e-76,3.87551819241269e-37,6.887756233393141e-86,2.107207762218615e-74,2.1681935652764184e-77,6.492785011029319e-76,1.8446814347070535e-74,7.604690933393513e-87,1.0322965005080161e-85,1.0236108284007968e-82,4.8019513013159056e-33,3.472027364684922e-29,4.738637449713004e-37,1.1648580962883609e-17,3.4751507227731326e-18,6.167303752951107e-26,1.410320043144174e-35,4.6550533196992866e-26,6.635219827351771e-26,2.2749732237304076e-23,1.1309823311776e-31,3.364823404886831e-30,1.5706058449333142e-37,6.468137997681368e-29,6.731424889835352e-34,6.003685910657602e-18,3.6515199330061623e-35,1.3756685999548045e-28,4.156881491004789e-54,2.6398705117128763e-46,8.883830864016726e-51,3.577639135951517e-26,5.304455334109076e-32,3.92647828231651e-43,2.2816055061075775e-23,9.461748937302856e-51,3.2522058609196906e-47,7.663511617023683e-36,6.003685919678167e-18,3.5121935163269994e-44
