Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885)
1.4233857382030989e-05,0.5016450438860222,9.925376761594746e-12,4.4894140055615053e-13,2.7498716961631393e-10,1.312220322274633e-10,0.0,0.0,4.4556098906176636e-08,7.802910538474806e-11,1.4311675171903406e-11,8.792135151285388e-15,1.1293345016709315e-17,1.0345434828732882e-37,4.68826823909944e-27,1.893293396006898e-17,3.701926173496194e-15,8.960267506952123e-11,4.5448077598119443e-32,2.5374185545095355e-29,-3.8935451645735024e-31,-2.696799970468569e-33,1.5959254054663502e-18,1.899786714597036e-22,1.402735933105938e-20,2.6244253769925652e-28,1.409680536283839e-38,1.1370729094374352e-28,9.253773736384555e-28,4.29342225895112e-30,9.553876687934129e-22,3.7365626729810713e-31,1.7755851756170737e-33,6.196927729647684e-31,3.76,0.0,0.9241179566310774,0.9999770931044207,7.119956355018606e-09,9.74769128843484e-16,1.6032444873700126e-05,1.1238082493912436e-05,4.793581908038858e-06,5.773553408296737e-10,2.2851484401304426e-05,5.315047967643508e-13,7.739375774820806e-22,4.154783626208042e-17,1.5025020496150093e-19,7.546074467748972e-09,4.773277045936551e-30,4.872316952891551e-31,1.6537847834072807e-13,3.873259040223419e-29,2.975465690963986e-20,1.7951640283780646e-35,1.8489555113331997e-30,5.787542482240597e-32,6.068811275038898e-30,1.7688258363522893e-28,6.181594557662476e-37,9.45807228627994e-36,1.2995571778893805e-28,1.7945057516021274e-18,8.960995867674792e-11,7.612983398528317e-14,3.7198697631697636e-09,2.9387401962966944e-10,7.654210749990471e-09,3.1853757821453622e-09,2.024120930145651e-08,8.184515575645882e-13,6.452056210558579e-13,4.703844254665605e-16,2.698468652182686e-16,9.696122437190462e-15,3.035998487157577e-11,5.1020674327578023e-14,2.7928898618363046e-09,4.2828229056034553e-11,2.3507859974967855e-10,2.0412765130849506e-26,3.178261748181098e-15,1.84669272030967e-21,7.734867130931961e-11,1.0045827233259143e-14,2.446536213083155e-16,1.6940500129774506e-16,1.1840987673009827e-22,7.102876870057166e-19,3.446607483006141e-14,6.872964054110663e-09,1.5799364025495017e-15,6.743873408677991e-11,9.28617807968317e-14,1.1297437455795507e-15,2.5670644409241826e-22,3.0217798597993356e-09
1.4583641112765699e-05,0.5016450786715325,1.0000355705671434e-11,4.5247051944207187e-13,2.7576954521294644e-10,1.3581079332602102e-10,0.0,0.0,4.581206831871755e-08,8.222502965114711e-11,1.519537717240467e-11,9.301694355963632e-15,1.1826812259160843e-17,1.0499368576993228e-37,4.722307325496932e-27,1.8933689532664845e-17,3.8828052155207765e-15,9.406052802159613e-11,4.836057203275149e-32,2.7288331819846225e-29,-3.8404918319300613e-31,6.75816031715193e-33,1.595931888682045e-18,2.0583202896409914e-22,1.4738913353720605e-20,2.8604504070471936e-28,1.5392681500524678e-38,1.235017365224121e-28,1.0467807878683806e-27,4.7948097105127865e-30,1.0282444374669457e-21,4.161430451168984e-31,2.0143440489400534e-33,6.986542455348898e-31,3.76,0.0,0.9241175613689938,0.9999770915125191,7.363030971225995e-09,1.0505730749575471e-15,1.6426424246147623e-05,1.1514256699523176e-05,4.911376828510977e-06,5.773552906961629e-10,2.2851484364881884e-05,5.579494083133757e-13,8.227901069906961e-22,4.154875831779625e-17,1.53942699779694e-19,7.79765115048463e-09,5.282100045918863e-30,5.389853116779181e-31,1.7846986834732576e-13,4.322697961669954e-29,3.1343410095029023e-20,1.9865332114591925e-35,2.0790779179997566e-30,6.518144661647846e-32,6.835277543668754e-30,1.9962912251080524e-28,6.8405506012055754e-37,1.0466300345083144e-35,1.473694932634771e-28,1.8386040774422035e-18,9.406829840741682e-11,8.04691837341354e-14,3.739819068063357e-09,2.957500180870504e-10,7.835507512784361e-09,3.3525391822376126e-09,2.090272864397038e-08,8.412709432375535e-13,6.616017252535076e-13,4.833733681200732e-16,2.76058470712976e-16,1.0046315107435484e-14,3.1361014918205996e-11,5.4585903041134593e-14,2.7999650384852644e-09,4.384708465601206e-11,2.4639981212134493e-10,2.165313579450931e-26,3.300851686650892e-15,1.9172031321949978e-21,7.776492470947395e-11,1.0435052798179457e-14,2.5973599647153254e-16,1.7033512576269019e-16,1.2289146872494034e-22,7.370194525286801e-19,3.6391233802174475e-14,7.033295634584652e-09,1.6685255593617754e-15,6.787414362618189e-11,9.908831071365688e-14,1.185909710401148e-15,2.7253273376749105e-22,3.0990528687093742e-09
1.4933424843500409e-05,0.5016451134570445,1.0074102891371554e-11,4.559399891871452e-13,2.7648823161405754e-10,1.4043379966201904e-10,0.0,0.0,4.707147841667301e-08,8.653738901253787e-11,1.6108104450297342e-11,9.829037208820123e-15,1.2371867408670398e-17,1.0651885377469925e-37,4.755790320696961e-27,1.893445074154498e-17,4.0670301861062994e-15,9.86265950078045e-11,5.137275475388545e-32,2.930838979848187e-29,-3.8037503533832785e-31,3.6311134264799828e-34,1.5959384127236145e-18,2.2249333646138643e-22,1.546523096103765e-20,3.110863176697715e-28,1.6772187356809217e-38,1.3390340524347702e-28,1.1801532755082185e-27,5.337348470285319e-30,1.1047796426159744e-21,4.621014271839577e-31,2.2773775943074418e-33,7.852773444490464e-31,3.76,0.0,0.9241171661020812,0.9999770899163569,7.606767600848913e-09,1.1300263223592167e-15,1.6820403479847103e-05,1.1790430649885655e-05,5.029171609878958e-06,5.773552405594388e-10,2.2851484328361977e-05,5.850360026964885e-13,8.733101547312643e-22,4.1549680372357293e-17,1.5763519066063975e-19,8.050020769319152e-09,5.83099150068514e-30,5.948033399436473e-31,1.9224846246368116e-13,4.811000276690334e-29,3.297570915080342e-20,2.1929728060106138e-35,2.331484496494301e-30,7.32053280723677e-32,7.677089225056187e-30,2.2465235714824767e-28,7.551398336267052e-37,1.1553924725082445e-35,1.6661561905349094e-28,1.8827023449420096e-18,9.8634871120614e-11,8.492681617962612e-14,3.759315289088323e-09,2.9758365466466477e-10,8.014861403596128e-09,3.5235945073686134e-09,2.1567815740012626e-08,8.641049074136123e-13,6.780003309276489e-13,4.963297128041558e-16,2.8225160389610237e-16,1.0399170270252568e-14,3.2367847688733046e-11,5.829515606526815e-14,2.8064571228961668e-09,4.485504028620017e-11,2.5798193277928693e-10,2.2936354217287024e-26,3.42454292206985e-15,1.988332364537691e-21,7.817168218841404e-11,1.0831184526943208e-14,2.7533638350786177e-16,1.7124545029836857e-16,1.2741158152260135e-22,7.639778604858833e-19,3.836719676840646e-14,7.193450946015359e-09,1.7594621938025786e-15,6.829959574082179e-11,1.0557050814378623e-13,1.2434360651935583e-15,2.8890261271337696e-22,3.176240918913128e-09
1.528320857423512e-05,0.5016451482425581,1.0146693447328237e-11,4.593535654102975e-13,2.7714851747054237e-10,1.4509050146763742e-10,0.0,0.0,4.833424983189401e-08,9.096647975066391e-11,1.7049945578299265e-11,1.0374309633587824e-14,1.2928472677505745e-17,1.0803088417673057e-37,4.788751683029359e-27,1.8935217570089922e-17,4.25453874931089e-15,1.0330087585788176e-10,5.448496292397496e-32,3.142579754925429e-29,-3.808495490695116e-31,-1.8871213473393503e-33,1.5959449775853645e-18,2.3997680862615415e-22,1.62061195407341e-20,3.3761309095046698e-28,1.8238690549807215e-38,1.4493763481220473e-28,1.3262901819943484e-27,5.922943797231169e-30,1.185088799130511e-21,5.117047099245861e-31,2.566358096333804e-33,8.800788307565989e-31,3.76,0.0,0.924116770830436,0.9999770883160606,7.851112394576031e-09,1.2131951286882014e-15,1.7214382574884653e-05,1.2066604344977842e-05,5.146966252148862e-06,5.773551904195623e-10,2.285148429174759e-05,6.127645792902696e-13,9.255041431754254e-22,4.1550602425767863e-17,1.6132767760401764e-19,8.303134729498208e-09,6.422037666117456e-30,6.5489708631287495e-31,2.0673279298547036e-13,5.340415203108756e-29,3.4651666745931246e-20,2.4152675174476925e-35,2.6077464407112975e-30,8.19984483358019e-32,8.599641580809477e-30,2.52118281934365e-28,8.316839653479417e-37,1.2725079426862888e-35,1.8783656823324226e-28,1.9268005541035042e-18,1.0330967682596301e-10,8.950237453707965e-14,3.778384285426632e-09,2.993772167730155e-10,8.192268459902279e-09,3.698499771081796e-09,2.2236391029847416e-08,8.869534068063732e-13,6.944014361354236e-13,5.092548819805974e-16,2.884269796906792e-16,1.0754537509235517e-14,3.338036010458902e-11,6.21495682551919e-14,2.8124144986776132e-09,4.585207169061991e-11,2.6982467437823185e-10,2.4262896804608664e-26,3.5492745256898906e-15,2.0600460870056187e-21,7.856948814034838e-11,1.1234240006791878e-14,2.914597182345515e-16,1.7213703628305836e-16,1.3196807275417195e-22,7.911502857162847e-19,4.0393751825354575e-14,7.353430179859584e-09,1.8527364812213614e-15,6.871563300288697e-11,1.1231197900322459e-13,1.3023226608872273e-15,3.0582126049926844e-22,3.2533441020814572e-09
1.5632992304969827e-05,0.5016451830280733,1.0218195636857811e-11,4.627146547044175e-13,2.77755252111655e-10,1.497803819699944e-10,0.0,0.0,4.9600307606897204e-08,9.551259091472484e-11,1.8020983767232092e-11,1.0937649400600087e-14,1.349659242457557e-17,1.0953071595016828e-37,4.8212227151879176e-27,1.8935990000780458e-17,4.445269813973452e-15,1.0808337040153532e-10,5.769751264728341e-32,3.3630949889149003e-29,-3.8269999048799235e-31,-1.0604949403940484e-34,1.5959515832573333e-18,2.5829632269302255e-22,1.696139031368232e-20,3.656722323199693e-28,1.979558051314013e-38,1.5663044778255243e-28,1.4860135234790178e-27,6.553509303795284e-30,1.2692676833232104e-21,5.651290685202676e-31,2.883015601377267e-33,9.835951932045522e-31,3.76,0.0,0.9241163755541504,0.9999770867117485,8.0960159746757e-09,1.3001445179028212e-15,1.760836153134114e-05,1.2342777784777674e-05,5.264760755326647e-06,5.773551402765912e-10,2.285148425504143e-05,6.411351374712521e-13,9.793780599648427e-22,4.155152447803212e-17,1.6502016060950743e-19,8.556948466457644e-09,7.057379693808283e-30,7.194834217927932e-31,2.2194143943791586e-13,5.913259110065317e-29,3.637139357936641e-20,2.6542226998654306e-35,2.90950616641917e-30,9.161455213749407e-32,9.608578401721194e-30,2.822006780031956e-28,9.13964753890663e-37,1.3984007229913806e-35,2.111821398983746e-28,1.9708987049286312e-18,1.0809271552499509e-10,9.41955161890437e-14,3.79704955560148e-09,3.0113281663982797e-10,8.367727393396023e-09,3.877212930805543e-09,2.2908379386889536e-08,9.098164130419017e-13,7.108050406319015e-13,5.221503577989837e-16,2.945853458791232e-16,1.111227428008054e-14,3.4398435620733515e-11,6.615018639857135e-14,2.817881531129752e-09,4.683816982037581e-11,2.8192774989865407e-10,2.563323619029476e-26,3.674988525682709e-15,2.1323116526561372e-21,7.895883713163488e-11,1.1644236533442276e-14,3.081109245435691e-16,1.7301085115499008e-16,1.3655890608108094e-22,8.18524731766931e-19,4.247069342517191e-14,7.513233527289536e-09,1.9483388889347307e-15,6.912275630665924e-11,1.193162412001712e-13,1.3625693484103142e-15,3.2329384417524444e-22,3.330362509945377e-09
1.5982776035704536e-05,0.5016452178135896,1.0288671605493017e-11,4.660263532702496e-13,2.783128820612069e-10,1.5450295440010705e-10,0.0,0.0,5.0869580803358847e-08,1.0017600471533891e-10,1.9021297310776424e-11,1.1519186537893677e-14,1.407619308680176e-17,1.1101920448645433e-37,4.853231908208674e-27,1.893676801522276e-17,4.639163512485924e-15,1.12974078468445e-10,6.101070081616913e-32,3.594336406429394e-29,-3.830484839468476e-31,9.203527564308931e-35,1.5959582297241027e-18,2.7746543325385263e-22,1.773085827280133e-20,3.953107549310275e-28,2.1446386168931424e-38,1.6900856005054698e-28,1.6601718361503992e-27,7.23096488944437e-30,1.3574123280997323e-21,6.2255346761679085e-31,3.229137414917459e-33,1.0963828045320023e-30,3.76,0.0,0.9241159802733121,0.9999770851035306,8.341433063461549e-09,1.3909383049473587e-15,1.8002340349292584e-05,1.261895096926303e-05,5.38255511941817e-06,5.773550901305809e-10,2.285148421824602e-05,6.701476766159248e-13,1.0349374873473184e-21,4.155244652915397e-17,1.6871263967678807e-19,8.811421111030525e-09,7.739213684269787e-30,7.887847879808336e-31,2.378930277521182e-13,6.531915616201964e-29,3.8134998449601666e-20,2.910664376046996e-35,3.238478811459293e-30,1.0210980046636043e-31,1.0709797334290346e-29,3.150812833271015e-28,1.0022666142932434e-36,1.5335059798030902e-35,2.3680964953442173e-28,2.0149967974192684e-18,1.1298398721155931e-10,9.900591313457911e-14,3.8153324993876215e-09,3.028524060195e-10,8.54123932558221e-09,4.059691942701592e-09,2.3583709724028048e-08,9.326939093877757e-13,7.272111454726249e-13,5.35017662292264e-16,3.0072747251438317e-16,1.1472245655370583e-14,3.542196365103071e-11,7.029797211940187e-14,2.8228989010177646e-09,4.781333933152704e-11,2.942908726461847e-10,2.704784120031428e-26,3.801629842505642e-15,2.2050980586244883e-21,7.934017944099085e-11,1.2061191116350044e-14,3.2529491573486743e-16,1.7386777862539295e-16,1.4118214857820957e-22,8.460898148259102e-19,4.459782257045247e-14,7.672861179291726e-09,2.0462601857463754e-15,6.952142837349767e-11,1.2658672622174685e-13,1.424175978687982e-15,3.413255196718224e-22,3.407296234196257e-09
1.6332559766439244e-05,0.5016452525991072,1.0358178034734143e-11,4.69291480604601e-13,2.7882548451126293e-10,1.5925775932809329e-10,0.0,0.0,5.214200215305846e-08,1.049569968836793e-10,2.0050959993209816e-11,1.211904373115362e-14,1.4667243106659628e-17,1.1249712984833983e-37,4.884805241851608e-27,1.8937551594481114e-17,4.836161179102468e-15,1.1797299988826272e-10,6.442480673346008e-32,3.835603824815878e-29,-3.8164800740299096e-31,1.041276363897661e-33,1.5959649169659848e-18,2.9749738626384587e-22,1.8514342119587626e-20,4.2657580596105e-28,2.3194733549096308e-38,1.8209938888119461e-28,1.8496400105800656e-27,7.957234774873613e-30,1.4496190181485553e-21,6.841595749044669e-31,3.6065675572863886e-33,1.2190180718853947e-30,3.76,0.0,0.9241155849880055,0.9999770834915106,8.587322142700572e-09,1.4856391199958062e-15,1.8396319028810586e-05,1.2895123898411756e-05,5.500349344429184e-06,5.773550399815844e-10,2.285148418136372e-05,6.9980219610073e-13,1.0921876296175609e-21,4.155336857913721e-17,1.7240511480553903e-19,9.066515182517575e-09,8.469790738138408e-30,8.630292026625427e-31,2.5460622946979495e-13,7.198835682237803e-29,3.994258831661916e-20,3.185439256718036e-35,3.596453731129276e-30,1.135428210800832e-31,1.190945519014696e-29,3.5094996226191723e-28,1.096881084655219e-36,1.6782697780745507e-35,2.6488411956716256e-28,2.05909483157729e-18,1.179834918722217e-10,1.0393325226475519e-13,3.833252646148724e-09,3.045377896135431e-10,8.712807547644086e-09,4.245894811051092e-09,2.4262314642632697e-08,9.55585888201528e-13,7.436197527058515e-13,5.478583405256024e-16,3.0685414296280807e-16,1.1834324056272461e-14,3.6450839056183426e-11,7.459380474649916e-14,2.827503910581668e-09,4.8777597220939904e-11,3.069137562513592e-10,2.850717682124784e-26,3.929146214134028e-15,2.278375901463285e-21,7.971392588812727e-11,1.2485120484366981e-14,3.430165956748763e-16,1.7470862760537856e-16,1.4583596780362403e-22,8.738347458890187e-19,4.677494693252148e-14,7.83231332666056e-09,2.1464914478504373e-15,6.991207694881069e-11,1.3412678072988698e-13,1.4871424026416937e-15,3.599214330160339e-22,3.4841453664908633e-09
1.7032127227908664e-05,0.5016453221701453,1.049448487583945e-11,4.756920800453822e-13,2.797302440167209e-10,1.6886235226168085e-10,0.0,0.0,5.469603683360222e-08,1.1487278872090171e-10,2.219860749662415e-11,1.3374174595200689e-14,1.5883574553435005e-17,1.154240742639461e-37,4.946737169244809e-27,1.89391353679953e-17,5.239239631103741e-15,1.2829548210509177e-10,7.155680905898952e-32,4.3508556474150344e-29,-3.7422426228137303e-31,-2.6012433095093386e-33,1.5959784136609357e-18,3.4020133630212467e-22,2.0122650434181408e-20,4.941747137350896e-28,2.6998825100675487e-38,2.10532416027232e-28,2.2781361545079095e-27,9.563925068182963e-30,1.6466049056330768e-21,8.20656597495008e-31,4.463008864828362e-33,1.496238224786441e-30,3.76,0.0,0.9241147944043043,0.9999770802564469,9.080367216289246e-09,1.6870065722287936e-15,1.9184275972812644e-05,1.3447468990610438e-05,5.735937377232193e-06,5.773549396748325e-10,2.2851484107347192e-05,7.610371735962831e-13,1.2117791335150063e-21,4.155521267570203e-17,1.7979005324616685e-19,9.57843302104714e-09,1.0086453730003962e-29,1.027287161434885e-30,2.903923828305369e-13,8.687607556817274e-29,4.3690142096689014e-20,3.7934790234664485e-35,4.406947829014854e-30,1.3946932554242961e-31,1.4630042436718056e-29,4.3245264234783625e-28,1.306249660600904e-36,1.9986118092672222e-35,3.290737101903494e-28,2.1472907249027666e-18,1.2830720002796316e-10,1.1413757926908694e-13,3.8680744246438065e-09,3.078124926831347e-10,9.050135635949799e-09,4.629304625322827e-09,2.5629095306160206e-08,1.0014132976184943e-12,7.764444862518493e-13,5.734660201628251e-16,3.1906426625158977e-16,1.2564326659877316e-14,3.8524236093341964e-11,8.363273338170836e-14,2.835610765093621e-09,5.0673500790584936e-11,3.3293766217938264e-10,3.1561880454942824e-26,4.186608641858365e-15,2.426295975661085e-21,8.044010065590146e-11,1.3353969127028727e-14,3.8009259537953154e-16,1.763449953247606e-16,1.5522848931061614e-22,9.298238506667668e-19,5.1278445406600146e-14,8.150691869612813e-09,2.3538497153241487e-15,7.067085632350306e-11,1.500285703399038e-13,1.617154035240114e-15,3.9882651338192258e-22,3.63759022175946e-09
1.766173794323114e-05,0.5016453847840828,1.0614320807895997e-11,4.81316933353715e-13,2.8042490409055326e-10,1.7761259287240554e-10,0.0,0.0,5.7004824688803305e-08,1.2420176387825197e-10,2.4232524728980234e-11,1.456754082137676e-14,1.7017151432674777e-17,1.1802874929068786e-37,5.001204116637549e-27,1.894057959263501e-17,5.612061105933101e-15,1.3795580405768485e-10,7.832323963506079e-32,4.8506240356047926e-29,-3.6929189497845987e-31,-7.154141552505174e-34,1.5959906998064726e-18,3.817128261180702e-22,2.1616317093182295e-20,5.610519566089493e-28,3.079365828974313e-38,2.388492995194384e-28,2.725452277870048e-27,1.1196219631314963e-29,1.838755317534397e-21,9.596802868216938e-31,5.3605196222604555e-33,1.785613059172155e-30,3.76,0.0,0.9241140828644644,0.9999770773328008,9.525371970941169e-09,1.882204195407741e-15,1.9893436749612195e-05,1.3944578700114722e-05,5.947966131155212e-06,5.773548493890303e-10,2.2851484040456058e-05,8.183442198490798e-13,1.3252390698726813e-21,4.1556872358750923e-17,1.8643648436973625e-19,1.0040968280786e-08,1.1731862548664465e-29,1.1944263813372286e-30,3.2539285879772005e-13,1.0218533447291686e-28,4.7214406507748816e-20,4.4123327922189626e-35,5.255103265246148e-30,1.6665079670907532e-31,1.7482490215050714e-29,5.181013318082904e-28,1.5193412773985302e-36,2.3246502538107064e-35,3.970329940990052e-28,2.2266668294161464e-18,1.3796869386903391e-10,1.2371858119618077e-13,3.8983374340772195e-09,3.1065824595696414e-10,9.347153574494048e-09,4.986690205805974e-09,2.6869785941077595e-08,1.0427075430557962e-12,8.059953380222504e-13,5.964373640041605e-16,3.300083941314114e-16,1.3227395669340368e-14,4.040762303819795e-11,9.228132498302373e-14,2.841811122375081e-09,5.2342878017277106e-11,3.57244693428825e-10,3.446867866879873e-26,4.420847859731541e-15,2.5608407371245085e-21,8.107113202797213e-11,1.415994895238188e-14,4.1534892537924915e-16,1.777695784549021e-16,1.637698894344924e-22,9.807323687215802e-19,5.550078536985245e-14,8.436634242343269e-09,2.548289047558467e-15,7.13299901704233e-11,1.6529400216536008e-13,1.738813503294859e-15,4.358222352345389e-22,3.775402205952417e-09
1.8259107418002908e-05,0.5016454441916742,1.0725746937824503e-11,4.865455059975285e-13,2.809946705636637e-10,1.8600566824595393e-10,0.0,0.0,5.92039785610134e-08,1.334089080519936e-10,2.6251099418896235e-11,1.575615457159204e-14,1.812660051984096e-17,1.204770015517764e-37,5.051863638024258e-27,1.8941966233534177e-17,5.974298572733162e-15,1.4744557543597555e-10,8.50488434997851e-32,5.359684223615308e-29,-3.685228101059725e-31,1.0235220073166607e-33,1.5960024783810916e-18,4.238606723455392e-22,2.307303709694854e-20,6.300551302935586e-28,3.4740813665096874e-38,2.6827261104320005e-28,3.2093007756747067e-27,1.2918643665303014e-29,2.034618961364205e-21,1.1068108929355644e-30,6.334501680044187e-33,2.098750791106884e-30,3.76,0.0,0.9241134077489882,0.9999770745487186,9.948538707577508e-09,2.0799566416875665e-15,2.0566282255461434e-05,1.4416231543845631e-05,6.149136854650453e-06,5.773547637183284e-10,2.2851483976758337e-05,8.746396382906162e-13,1.4380141283020197e-21,4.1558447049031294e-17,1.9274255182081499e-19,1.048126036563125e-08,1.347347507368483e-29,1.37130358596784e-30,3.6115091036806486e-13,1.1853462788736374e-28,5.0691407475314744e-20,5.06737191622935e-35,6.1755007488083976e-30,1.961946262539621e-31,2.058300633795535e-29,6.113821318980597e-28,1.7448921662827906e-36,2.669751883338951e-35,4.7153915704878915e-28,2.3019780506419224e-18,1.4745963787307442e-10,1.331553927980474e-13,3.926182044361174e-09,3.132765414682014e-10,9.62325796316203e-09,5.336334993250306e-09,2.805591539763677e-08,1.081930675737125e-12,8.340404907823369e-13,6.181744837147013e-16,3.403569128439332e-16,1.3861278511535807e-14,4.220926798753197e-11,1.009398884252445e-13,2.8468755661625684e-09,5.3894733703027756e-11,3.8108100900313253e-10,3.736709408678635e-26,4.645075771661577e-15,2.6896094980680747e-21,8.165168040003686e-11,1.494577589815772e-14,4.504801689819085e-16,1.7908215574583678e-16,1.7194318524751603e-22,1.0294414375656921e-18,5.965419237194154e-14,8.707411031909827e-09,2.739576093805786e-15,7.193624643874796e-11,1.8062960391811536e-13,1.8583139708746772e-15,4.7268676816167175e-22,3.9059050076317394e-09
