Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37)
2.0949057441043427e-05,0.5181459304718449,1.071837163831986e-10,6.533069366401775e-12,3.27821326662287e-11,2.418117571146417e-09,0.0,0.0,1.9219758716902314e-07,7.710935681162208e-10,2.933441692745888e-11,2.1429509850669493e-16,9.760034034134221e-16,1.8373502908678974e-36,7.829460624598892e-27,2.1608247195412068e-18,3.5148599682314976e-13,1.848561449439499e-09,1.9786865885421286e-32,1.3111759168149276e-25,8.704517885095222e-29,3.0993325635557276e-29,1.8968603195469735e-19,2.5764282416908618e-21,1.837002982394944e-18,1.088731774478588e-28,8.962146908399375e-35,1.808031993109215e-25,1.1421452344654406e-23,4.3348982912490465e-26,1.4583792662935023e-19,5.542870776289509e-29,3.646947491191125e-30,5.93861964082148e-27,3.76,0.0,0.7688495536760819,0.9999572153205911,1.0695058626195908e-09,1.9401710218343207e-13,0.00012386347965732958,8.956585984042912e-05,3.429056736756262e-05,2.770686776224522e-09,4.258664862948504e-05,5.3812814296839296e-11,4.2311548378644044e-19,5.712955882240961e-16,1.7949292996744483e-18,4.8967665863875155e-09,8.421697820400116e-26,8.13169486027905e-27,1.0076603380919754e-11,4.317499896949148e-25,2.6230835668991117e-18,2.741477531313363e-31,7.495772366724313e-26,1.6828156838693e-27,1.4541006137333575e-25,3.1443880788939984e-24,1.0634421488743602e-32,1.5575123808841317e-31,3.1532261200627e-24,2.905383380675632e-17,1.8485944065593434e-09,3.2029313935229815e-13,1.1653155719000228e-08,5.516706640913737e-10,3.61542119627809e-08,3.105542557369065e-08,7.566238475313818e-08,1.5768805301597463e-11,1.8375473067531083e-11,5.0027610817753804e-14,5.4731206111924106e-15,4.5392816601927063e-13,5.900267349573785e-10,1.5447365760929586e-12,1.667436691719798e-10,9.268712555286254e-11,1.249781611337129e-14,7.131022552756774e-23,7.697389659715054e-14,2.0084802164678576e-19,9.781293738479487e-11,4.357265513935032e-13,3.642594448261602e-14,2.607659490328438e-15
2.174142653501599e-05,0.5181463694919696,1.0881682559217478e-10,6.6341934756729345e-12,3.3419247160505755e-11,2.546820019266092e-09,0.0,0.0,2.0025782353824495e-07,8.334951643774146e-10,3.2760583899981e-11,2.2319154307379647e-16,1.0495374216883027e-15,1.909508239577256e-36,8.071810258740305e-27,2.1608737770249894e-18,3.7411607554656906e-13,1.991036575795156e-09,2.2154938574810298e-32,1.4659315443772903e-25,1.1539991789090382e-28,-3.0047210869958145e-30,1.8969031981706272e-19,2.912393198942776e-21,1.962303839244514e-18,1.2930653183683124e-28,1.0317394822956177e-34,2.1607464677479024e-25,1.3504483734169265e-23,4.9649207688293557e-26,1.6301633150135546e-19,6.584499877538227e-29,4.280922505275313e-30,7.064854844516445e-27,3.76,0.0,0.7688448620037145,0.9999572068322898,1.1338271632856129e-09,2.152763472119189e-13,0.00012854805671499823,9.295326682908414e-05,3.558740713852493e-05,2.7706794492657647e-09,4.2586648266901153e-05,5.796055660821025e-11,4.593854594276239e-19,5.71400834390404e-16,1.862813921089659e-18,5.266989069503136e-09,9.825410079752586e-26,9.482617299412464e-27,1.1301497396515472e-11,5.061297422187412e-25,2.8362486406698185e-18,3.198429917489368e-31,8.967968721917893e-26,2.0145140423906903e-27,1.7407657600538708e-25,3.768677501495893e-24,1.2406953005244503e-32,1.8171167329245229e-31,3.819530173077655e-24,3.015261759172757e-17,1.991073541820484e-09,3.47951910802605e-13,1.1767078374417827e-08,5.594791124128664e-10,3.7160698091358e-08,3.330355624183127e-08,7.935583585048242e-08,1.6402711711739235e-11,1.9087540888159683e-11,5.247678077329037e-14,5.701767560882441e-15,4.864609386104375e-13,6.19304299697709e-10,1.6965846133974183e-12,1.6943507262498782e-10,9.527197516128083e-11,1.3602145301237881e-14,7.813763468618613e-23,8.258773667413687e-14,2.1546048639370951e-19,9.877007401756869e-11,4.605258068054002e-13,3.97795949159844e-14,2.634090017034032e-15
2.2533795628988554e-05,0.5181468085097047,1.104286842195884e-10,6.734010824746397e-12,3.404969319395416e-11,2.677455123726505e-09,0.0,0.0,2.0835225187411433e-07,8.984241694437064e-10,3.6440815256466946e-11,2.321725907213558e-16,1.1258929126621937e-15,2.021419603021459e-36,8.346396953023471e-27,2.16092292263257e-18,3.9712948451327305e-13,2.138799704102603e-09,2.4703071999093416e-32,1.6322209313902757e-25,1.0988114812140385e-28,-6.787306003218005e-30,1.8969461479289855e-19,3.2763325090041066e-21,2.090453009728552e-18,1.527373485159679e-28,1.1816102173798355e-34,2.5635529223111943e-25,1.5857799715248872e-23,5.651649826222375e-26,1.815201690791279e-19,7.770022510627759e-29,4.993955223834661e-30,8.35051265952279e-27,3.76,0.0,0.7688401702904956,0.9999571982947589,1.1993796856794943e-09,2.3787297647632355e-13,0.00013323260560486888,9.634064446633017e-05,3.688423570536944e-05,2.770672122075854e-09,4.258664790222066e-05,6.226225612363459e-11,4.971696767681924e-19,5.715060795849408e-16,1.930697838007614e-18,5.650258104068475e-09,1.1399261361650966e-25,1.0996839107141729e-26,1.2623634022555745e-11,5.898323610147643e-25,3.058224091406946e-18,3.7107686281636937e-31,1.0659638369628157e-25,2.3958373462316725e-27,2.0703256659659653e-25,4.48703187018259e-24,1.4394326741439414e-32,2.108186827480398e-31,4.594642772045914e-24,3.1251390001546906e-17,2.138840998666387e-09,3.768762681481405e-13,1.187829673181881e-08,5.671064121015131e-10,3.8141718783138533e-08,3.561260315970698e-08,8.308590836963716e-08,1.7037508995286857e-11,1.9799897343336853e-11,5.4957522631981656e-14,5.9336171035704074e-15,5.202640234455061e-13,6.488968578744187e-10,1.85613698307206e-12,1.720231078128499e-10,9.779140916021953e-11,1.47502991848771e-14,8.534513215459494e-23,8.842427027039257e-14,2.30651345166134e-19,9.970448115733374e-11,4.859429733433575e-13,4.330905478554278e-14,2.65992265205485e-15
2.3326164722961118e-05,0.5181472475250476,1.1201997003081161e-10,6.832563630196061e-12,3.467432385936318e-11,2.809997948195799e-09,0.0,0.0,2.1648002024743797e-07,9.658881123806255e-10,4.038390316286192e-11,2.412416222796824e-16,1.2050839981985672e-15,2.107605006354945e-36,8.6189471628842e-27,2.1609721560619966e-18,4.2050677683623064e-13,2.2918507694826817e-09,2.7437659256574004e-32,1.810596202794065e-25,9.678029853462004e-29,3.6320601767045374e-30,1.8969891684815491e-19,3.669343817303273e-21,2.221370580750573e-18,1.794926129491353e-28,1.3467331236981078e-34,3.021010049640568e-25,1.85027137002096e-23,6.396961978762138e-26,2.0140192795213827e-19,9.112550518415176e-29,5.792208162591659e-30,9.810952712901405e-27,3.76,0.0,0.7688354785379939,0.9999571897088521,1.2661513118354528e-09,2.618288628057982e-13,0.00013791712633562,9.972799274738127e-05,3.8181053068921964e-05,2.770664794662339e-09,4.25866475354799e-05,6.67179115413567e-11,5.364681678365086e-19,5.716113238091736e-16,1.9985810503254673e-18,6.046549126988865e-09,1.3156707458662218e-25,1.2687253588915055e-26,1.404694259655801e-11,6.83620976046982e-25,3.2890502646297807e-18,4.2828740172789645e-31,1.2593779105077098e-25,2.8320041225064006e-27,2.4472918696783022e-25,5.309413078817008e-24,1.6613533761584266e-32,2.4332111738833337e-31,5.491496391826597e-24,3.235015103667141e-17,2.2918967253618048e-09,4.070795886783608e-13,1.1986894924330148e-08,5.745580867666308e-10,3.9098023790081444e-08,3.79810266363973e-08,8.685173812262032e-08,1.767319558628125e-11,2.0512542200440858e-11,5.746979534306407e-14,6.168659945089007e-15,5.553510601417598e-13,6.787969610749962e-10,2.023382551319007e-12,1.7451598607435687e-10,1.0024735343645225e-10,1.59417419110219e-14,9.29396949238513e-23,9.448591547511509e-14,2.464268686187814e-19,1.0061686623907737e-10,5.119805170856443e-13,4.701742066091253e-14,2.685176931853602e-15
2.4118533816933682e-05,0.5181476865379961,1.135913315101006e-10,6.929892194099512e-12,3.529389902963635e-11,2.9444243449008354e-09,0.0,0.0,2.2464030276577047e-07,1.0358942424434761e-09,4.459862381788941e-11,2.5040204834207683e-16,1.2871246868539547e-15,2.2002305980268236e-36,8.888221496294691e-27,2.1610214770234083e-18,4.44229631517586e-13,2.4501897070311995e-09,3.036509272592419e-32,2.0015873098356276e-25,9.593437893578792e-29,2.371963536681963e-31,1.8970322597515256e-19,4.092523606359867e-21,2.3549813519930187e-18,2.0992340775112993e-28,1.5280546407946408e-34,3.537859170749809e-25,2.146110334591266e-23,7.202645340927591e-26,2.2271433258204364e-19,1.0625796412874887e-28,6.682042855833658e-30,1.1462351534324707e-26,3.76,0.0,0.7688307867477319,0.9999571810753949,1.334131487599266e-09,2.8716477239551904e-13,0.00014260161891592015,0.00010311531166744197,3.9477859229998764e-05,2.7706574670295784e-09,4.258664716671404e-05,7.132752155940407e-11,5.772809520843478e-19,5.717165670638864e-16,2.0664635579419462e-18,6.455838807457605e-09,1.5111742888372462e-25,1.456727080195448e-26,1.5575369781668694e-11,7.882904065516944e-25,3.5287661649130675e-18,4.919301807797586e-31,1.4794832284905437e-25,3.328561675323952e-27,2.876460193923231e-25,6.246415225424233e-24,1.908224536464148e-32,2.7947779086365573e-31,6.524027295410844e-24,3.344890069773087e-17,2.450240670219264e-09,4.385753248967968e-13,1.2092953610140824e-08,5.818394807842769e-10,4.0030341924444805e-08,4.0407332357487296e-08,9.065248757458061e-08,1.8309769994394726e-11,2.1225475240653707e-11,6.001356879308606e-14,6.4068881568652425e-15,5.917355695244417e-13,7.08997389550715e-10,2.198302281925673e-12,1.7692093123910922e-10,1.0264168010679449e-10,1.7175937326400074e-14,1.009281723623791e-22,1.0077506848186548e-13,2.6279327091522916e-19,1.0150790738569082e-10,5.386408224473109e-13,5.090775939926393e-14,2.7098716472357794e-15
2.4910902910906246e-05,0.5181481255485485,1.1514339139459929e-10,7.026035154759191e-12,3.590909818110738e-11,3.080710923393355e-09,0.0,0.0,2.3283229859634658e-07,1.1084495376462218e-09,4.909373822976703e-11,2.596573092501981e-16,1.372028882249662e-15,2.3084655246879417e-36,9.163918127281412e-27,2.1610708852697824e-18,4.682807883172029e-13,2.613816451820015e-09,3.349175903288677e-32,2.205535672852458e-25,1.0177855133354062e-28,-1.3631861883556265e-30,1.8970754216329308e-19,4.546967641532178e-21,2.4912145690322908e-18,2.4440592459436913e-28,1.7265288317368523e-34,4.1190207997931695e-25,2.475538242352882e-23,8.070402169036661e-26,2.4551033302996055e-19,1.2324073192317127e-28,7.670016753869293e-30,1.3321711090854438e-26,3.76,0.0,0.768826094921185,0.9999571723951882,1.4033110549982026e-09,3.139004288675136e-13,0.0001472860833544283,0.00010650260122170739,4.0774654189407235e-05,2.770650139183009e-09,4.25866467959572e-05,7.609108487558743e-11,6.196080398354383e-19,5.718218093500956e-16,2.1343453607555462e-18,6.878104901472685e-09,1.7278903008285333e-25,1.6650819686364873e-26,1.721287897697828e-11,9.046672952859179e-25,3.7774095057791314e-18,5.624783779476808e-31,1.7288713715125542e-25,3.891393155103675e-27,3.3629168599938243e-25,7.309278336002524e-24,2.181881575204162e-32,3.195575186135591e-31,7.707215008762657e-24,3.4547638985325203e-17,2.6138727815978827e-09,4.713770103954699e-13,1.2196550362452928e-08,5.889557680200985e-10,4.093938146909201e-08,4.2890070108831304e-08,9.448734484232562e-08,1.8947230809459906e-11,2.1938696260805398e-11,6.258882294858599e-14,6.648295075286019e-15,6.294309622807086e-13,7.394911438801883e-10,2.380869942065371e-12,1.7924431599719534e-10,1.0497620856687846e-10,1.8452349628065367e-14,1.0931729507218605e-22,1.0729410518374138e-13,2.7975671384327615e-19,1.0237825671565868e-10,5.659261955730549e-13,5.498311098013856e-14,2.734024917240312e-15
2.570327200487881e-05,0.5181485645567022,1.166767493381516e-10,7.121029674105382e-12,3.6520531297312e-11,3.218835022433394e-09,0.0,0.0,2.410552310755321e-07,1.1835607130275833e-09,5.387799290108491e-11,2.690108750894274e-16,1.459810390864726e-15,2.4066368684696308e-36,9.441352680270891e-27,2.1611203805936003e-18,4.926439864334752e-13,2.7827309388981073e-09,3.6824043746518527e-32,2.422872647317377e-25,1.0455338161481935e-28,5.589681122434794e-31,1.8971186540234577e-19,5.033771417512159e-21,2.6300036718968828e-18,2.833423405928164e-28,1.9431223574627645e-34,4.7695912775650715e-25,2.840847385416992e-23,9.001851707840671e-26,2.6984309501938857e-19,1.4222294040291708e-28,8.76288033953377e-30,1.5406866961337314e-26,3.76,0.0,0.7688214030597843,0.9999571636690077,1.4736821077156153e-09,3.420545735989908e-13,0.00015197051965979477,0.00010988986140536383,4.207143794794663e-05,2.7706428111278514e-09,4.258664642324238e-05,8.100860018750086e-11,6.634494347705293e-19,5.719270506687729e-16,2.202226458664735e-18,7.3133261266744965e-09,1.9673266065967845e-25,1.8952350130940935e-26,1.8963449750381367e-11,1.0336102386630863e-24,4.0350167583373434e-18,6.404228435559329e-31,2.0102843598549643e-25,4.526724412634545e-27,3.91204441561257e-25,8.509901670459373e-24,2.4842284613662127e-32,3.6383915574109514e-31,9.057121948630074e-24,3.564636590004897e-17,2.7827930079022245e-09,5.054982651372076e-13,1.2297759965404943e-08,5.959119595123217e-10,4.18258306204738e-08,4.542783252790555e-08,9.835552278177059e-08,1.9585576703552323e-11,2.2652205074385367e-11,6.519554709739797e-14,6.89287521508935e-15,6.684505470055262e-13,7.702714373237053e-10,2.5710527602074197e-12,1.8149177873073514e-10,1.0725270662524812e-10,1.977044388107583e-14,1.1811368381988717e-22,1.140453826547892e-13,2.9732331063737463e-19,1.0322854285415205e-10,5.93838867575427e-13,5.924649124551498e-14,2.7576542460111226e-15
2.6495641098851374e-05,0.5181490035624552,1.181919842460354e-10,7.2149116013615055e-12,3.7128748253536687e-11,3.3587746834725805e-09,0.0,0.0,2.4930834686492973e-07,1.2612342286550178e-09,5.896012043743071e-11,2.7846624569322543e-16,1.5504829293233476e-15,2.507327640648958e-36,9.719271652627998e-27,2.1611699628227213e-18,5.173039067064878e-13,2.9569331032926067e-09,4.036833138293846e-32,2.6540466992738486e-25,1.0296944597815525e-28,2.087794115919734e-31,1.8971619568656547e-19,5.5540306065097795e-21,2.771286057870263e-18,3.2716173425744674e-28,2.178834620185396e-34,5.494839494885192e-25,3.244378394362473e-23,9.998533249486392e-26,2.957659906023876e-19,1.6335971960103073e-28,9.967574461111828e-30,1.7736496201889764e-26,3.76,0.0,0.7688167111649175,0.9999571548976042,1.5452378653312648e-09,3.7164502259471165e-13,0.0001566549278406613,0.00011327709221358886,4.3368210506408605e-05,2.77063548286905e-09,4.25866460486016e-05,8.608006619252161e-11,7.088051358419858e-19,5.720322910208307e-16,2.270106851567968e-18,7.761482054004047e-09,2.231045518721236e-25,2.1486834976463857e-26,2.0831077293072213e-11,1.1760099129519322e-24,4.301623199400147e-18,7.26272164928097e-31,2.3266175581892966e-25,5.2411306470789805e-27,4.529527484588928e-25,9.860856628533335e-24,2.817237963551978e-32,4.126116337405046e-31,1.0590933196738366e-23,3.674508144249348e-17,2.9570012975812395e-09,5.409528003329364e-13,1.2396654674321259e-08,6.027129105645342e-10,4.2690357940299975e-08,4.801925388540431e-08,1.0225625812330155e-07,2.022480643248174e-11,2.336600151236154e-11,6.783373921899955e-14,7.140624198169207e-15,7.088075377308688e-13,8.013316885580059e-10,2.7688120398040972e-12,1.8366832398178666e-10,1.0947289166034054e-10,2.112968645812115e-14,1.2732385784911265e-22,1.2103124053140714e-13,3.154991295446575e-19,1.040593731396896e-10,6.223809976270677e-13,6.370089453116662e-14,2.780776573141088e-15
2.8080379286796498e-05,0.5181498815667522,1.2117030562911311e-10,7.399475116175552e-12,3.8337476609775476e-11,3.644016232241108e-09,0.0,0.0,2.6590222716372585e-07,1.4242928915643647e-09,7.005285808830797e-11,2.9769654937349793e-16,1.7405555523643254e-15,3.882548446157336e-36,1.0279830319580523e-26,2.1612693874905847e-18,5.674570297570528e-13,3.32120020403582e-09,4.81183627058459e-32,3.1595788800068115e-25,7.074682122533964e-29,-4.945941428348629e-31,1.8972487737980945e-19,6.699301453278333e-21,3.061098770268544e-18,4.313061000567958e-28,2.7116832663105194e-34,7.1912888294727035e-25,4.1756959486037263e-23,1.2193369608956596e-25,3.5259665041788435e-19,2.127474800780915e-28,1.2741155516767983e-29,2.3208135099374016e-26,3.76,0.0,0.7688073272801275,0.999957137222021,1.6918813984950392e-09,4.352017811080728e-13,0.00016602365986342085,0.00012005146568441343,4.5961722026233204e-05,2.7706208257597447e-09,4.2586645293665286e-05,9.66848450703111e-11,8.040594355878733e-19,5.722427688286286e-16,2.405865521950318e-18,8.696520047156381e-09,2.8378539871544505e-25,2.7317185436250284e-26,2.4933558496701023e-11,1.5049032794702492e-24,4.861969064074451e-18,9.238087785317244e-31,3.076409362853489e-25,6.935253571630793e-27,5.993841891581609e-25,1.3067481457576218e-23,3.583481320831993e-32,5.248354300715838e-31,1.428486226493595e-23,3.894247841289434e-17,3.321281861074989e-09,6.159170384707187e-13,1.2587776783334316e-08,6.158677697220493e-10,4.4356226016350856e-08,5.335781162948924e-08,1.1015246271471785e-07,2.150591282944631e-11,2.4794456672859128e-11,7.320455946447074e-14,7.645616312981144e-15,7.935861612879013e-13,8.642667272787663e-10,3.1868788584648797e-12,1.878259872070013e-10,1.1375094735394594e-10,2.3969490552936963e-14,1.4701116813033075e-22,1.357159763197771e-13,3.537025010191132e-19,1.0566499750345713e-10,6.813619258115486e-13,7.319465458574673e-14,2.8255653574289654e-15
2.950664365594711e-05,0.5181506717623923,1.2379424803569544e-10,7.562113485181115e-12,3.941887725230115e-11,3.906736132957646e-09,0.0,0.0,2.809328400795723e-07,1.5798687467059543e-09,8.114238607020822e-11,3.153877150097691e-16,1.921644233755439e-15,5.680824647065712e-35,1.0793199502417261e-26,2.1613591659382202e-18,6.134733713382463e-13,3.6671237989050495e-09,5.588223136835896e-32,3.6661050227650486e-25,4.266123775854445e-29,1.4438313978748777e-31,1.8973271499499756e-19,7.855473932011922e-21,3.3299026233933006e-18,5.4662478122951325e-28,3.267044472448175e-34,9.029771900796529e-25,5.168987419059228e-23,1.4405737301436304e-25,4.0972185115708217e-19,2.662440275778143e-28,1.569328478170796e-29,2.9173569466051146e-26,3.76,0.0,0.7687988816824431,0.9999571211664122,1.8278637412903383e-09,4.97476635562379e-13,0.0001744554225846467,0.00012614830129563438,4.8295844097619944e-05,2.770607633711951e-09,4.258664460793721e-05,1.0675564435840201e-10,8.94967166268987e-19,5.7243219555844165e-16,2.528045913155046e-18,9.582100398217763e-09,3.4838235339704167e-25,3.3522186936397614e-26,2.9066507282268365e-11,1.856525653108006e-24,5.3973886265994446e-18,1.1340938140024116e-30,3.902932753626342e-25,8.803739362741603e-27,7.608907107143748e-25,1.660789005938129e-23,4.3991743674420735e-32,6.443016264383918e-31,1.8435152327630966e-23,4.0920096798929424e-17,3.667219028673643e-09,6.880842446634963e-13,1.2752548633753193e-08,6.272219510157904e-10,4.578685647264854e-08,5.833313716457465e-08,1.1736319786537518e-07,2.2661920499946356e-11,2.6081048656933827e-11,7.814605833679488e-14,8.110923332785718e-15,8.745917195537033e-13,9.218036709599724e-10,3.588560330437744e-12,1.9136537825805687e-10,1.174248463713883e-10,2.6660727292472063e-14,1.662084470429866e-22,1.4975766179817842e-13,3.90229144396733e-19,1.0704922649764711e-10,7.366177952023292e-13,8.242202239647984e-14,2.864300859185007e-15
3.093290802509772e-05,0.5181514619502279,1.2636766569576324e-10,7.721654065916177e-12,4.049639477760055e-11,4.175026700055657e-09,0.0,0.0,2.9605052010428515e-07,1.7438361889100231e-09,9.333224800654781e-11,3.3346451932522625e-16,2.1123097519794116e-15,-4.4422696470402523e-33,1.1309129381086162e-26,2.1614492249846407e-18,6.602504549872371e-13,4.030178456920107e-09,6.443181165717257e-32,4.224075256891565e-25,2.9767298438690644e-29,-3.8438991708564805e-30,1.8974057547276874e-19,9.137137426445504e-21,3.6059696898781745e-18,6.8576693218431625e-28,3.900785288869433e-34,1.1199716318960741e-24,6.324482101305547e-23,1.6850091338734314e-25,4.728376692025308e-19,3.294076739937844e-28,1.912415149517542e-29,3.626080292543362e-26,3.76,0.0,0.7687904359960658,0.99995710497496,1.967620398929069e-09,5.646452429912922e-13,0.00018288709431653514,0.0001322450416550929,5.062992989278596e-05,2.770594441075268e-09,4.2586643916423784e-05,1.1732522362387056e-10,9.907811269936117e-19,5.726216191693738e-16,2.6502240185605002e-18,1.050930179344076e-08,4.235275973876811e-25,4.073891928990319e-26,3.364151399030075e-11,2.267078406348505e-24,5.962464346963187e-18,1.3787172388905064e-30,4.894923904166733e-25,1.1047313891381575e-26,9.548229822502209e-25,2.0862887568146865e-23,5.348064242151577e-32,7.832758081818663e-31,2.3504102069037963e-23,4.2897678347844174e-17,4.030288721806956e-09,7.647891440883091e-13,1.2910844193112614e-08,6.381421538862962e-10,4.715601087295888e-08,6.346285801756794e-08,1.24668560976304e-07,2.382077614908815e-11,2.7368570712083267e-11,8.318983203215937e-14,8.586474310129856e-15,9.601323666047818e-13,9.8015404458169e-10,4.013973326099457e-12,1.9473181509330825e-10,1.2094082479171238e-10,2.947708233949252e-14,1.8684382987388236e-22,1.6459510627004974e-13,4.2882231912886576e-19,1.083790248855382e-10,7.939436932190828e-13,9.231414314155553e-14,2.901634516794093e-15
