Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46)
0.009792829352894869,0.4546330086146453,8.589062153113323e-11,6.2072285969885e-12,9.096998774043142e-10,2.6632857667803426e-07,0.0,0.0,1.1710481789656579e-05,3.930437501796618e-06,2.331481226759526e-06,1.0176460478437811e-11,5.053057034594704e-13,-2.1390469097846814e-34,3.4608329024667285e-27,1.5538275677165267e-21,5.923040998484128e-20,3.582741177483612e-06,4.89229870834687e-31,3.848733766507175e-24,-5.07082125979851e-25,-6.596735783898517e-33,1.2694424307740182e-22,9.362279123632121e-17,8.284646038229024e-18,4.54664456159508e-23,-6.794668472517782e-35,6.170410968608041e-26,8.537660803924897e-35,9.39768601834007e-34,5.4770122838631566e-15,1.3727147597222714e-30,7.989778500040802e-27,1.633015534497097e-27,3.76,0.0,0.6571705177228062,0.99996174723105,4.91103411293497e-06,5.548355632747077e-21,0.0014902247727611047,0.0010081992998464489,0.0004726211350400643,8.45476350555037e-11,1.308619937331213e-05,4.7698969668397744e-09,4.166499822524868e-18,2.8857391282764705e-18,9.986858457766775e-18,4.623244751030562e-06,4.082111224509998e-22,4.8622523364117605e-23,4.5323977437567965e-11,1.0777691229136826e-20,1.9852133530945157e-20,1.8700047790484468e-27,5.409964133992476e-21,2.5722629803751735e-22,3.2270287281535724e-20,1.4126815920488215e-18,5.732847287142183e-29,9.042700125110496e-28,8.831185917263247e-18,1.0011209244411302e-16,3.5905672724065405e-06,8.9645662047558e-09,4.400399504104425e-09,1.0638850768473586e-09,5.129865412551781e-08,6.784986409044824e-06,1.4917881979991558e-05,3.544315351522554e-10,3.79174936537492e-11,1.0096107623644714e-11,2.1182029964404978e-13,2.2853670603510357e-09,7.650354585920742e-09,8.494050881008882e-10,3.648731902157096e-12
0.009999999999999998,0.4546362824473928,8.892871462820304e-11,6.467161340238191e-12,9.529775406450213e-10,2.8016987072204223e-07,0.0,0.0,1.2111511417137812e-05,4.117904732362117e-06,2.468140711540292e-06,1.1345454594848876e-11,5.389676399575872e-13,8.967377971224543e-34,3.735649439503461e-27,1.55457005966988e-21,6.602973221909386e-20,3.735276567789131e-06,5.265189260929687e-31,4.0974161112214434e-24,-4.827394712143781e-25,3.89089641495561e-31,1.2700483718328264e-22,1.0618652665330407e-16,8.94140539626778e-18,5.2716286999524435e-23,-6.811945724540744e-35,6.606282956993524e-26,1.0557753964947213e-34,1.0407990475375566e-33,5.905735831928161e-15,1.62013582793375e-30,9.19067757371571e-27,1.9775019522153374e-27,3.76,0.0,0.6571379915930992,0.9999606935129388,5.237489719245938e-06,6.515687682001988e-21,0.0015218008444764788,0.001029409606048226,0.0004825483324502373,8.454786557389704e-11,1.3086185581624917e-05,4.9734684003179365e-09,4.3445007840851354e-18,2.895382804750378e-18,1.0196889627613783e-17,4.783865542304549e-06,4.439617845644689e-22,5.288268509609213e-23,4.72971630200214e-11,1.1722279706832678e-20,2.1082301026195275e-20,2.0337636080394356e-27,5.898915180316788e-21,2.8047603545805767e-22,3.518708414301391e-20,1.5403749733422765e-18,6.234880394864141e-29,9.83458147408493e-28,9.808578228594126e-18,1.0221419613985113e-16,3.7437732033031e-06,9.74635803564941e-09,4.558525526716205e-09,1.1049005506923377e-09,5.326143083715244e-08,7.142519938760246e-06,1.5643820134323307e-05,3.7342878112911396e-10,3.96739592311214e-11,1.0752325622198361e-11,2.2571624412417465e-13,2.4485780593864953e-09,8.11418523912669e-09,9.265437059948575e-10,3.782650324192498e-12
0.01004747462539314,0.4546362824473928,8.96347057143262e-11,6.527879997711316e-12,9.63093263794518e-10,2.8340977366819914e-07,0.0,0.0,1.2204586145708142e-05,4.161724443055015e-06,2.5001198492864686e-06,1.162842662391234e-11,5.469178662681224e-13,-8.728291555238116e-36,3.800953607051596e-27,1.5547410136639084e-21,6.767448970614699e-20,3.7706744245084266e-06,5.354406091569318e-31,4.1558681218403834e-24,-4.78635651786099e-25,-2.4471659088052665e-33,1.2701878778239018e-22,1.0926293718671803e-16,9.097458857868505e-18,5.451397372871522e-23,-7.447231022433142e-35,6.70959746573249e-26,1.1080382252131413e-34,1.0652290295213113e-33,6.007515119998709e-15,1.6820416340708555e-30,9.487337149613924e-27,2.065161133627873e-27,3.76,0.0,0.6571305326514285,0.9999604480438691,5.314452001677297e-06,6.757348926867865e-21,0.0015290371629741344,0.001034269335000046,0.0004848228720590628,8.454791755378837e-11,1.3086182368787885e-05,5.020714993433152e-09,4.3858132886234984e-18,2.8975923536155728e-18,1.0245011747501068e-17,4.820887650572076e-06,4.524742171356233e-22,5.389706841096843e-23,4.7755603048493004e-11,1.1947197225875381e-20,2.1372495751593346e-20,2.072755286700078e-27,6.01547731334594e-21,2.8601860756377597e-22,3.588242781788126e-20,1.5708162241046523e-18,6.3544166281013e-29,1.0023131815026714e-27,1.0044284682673938e-17,1.0269582984498242e-16,3.7793312191062563e-06,9.932838466676003e-09,4.595396526917198e-09,1.114459034521776e-09,5.3718819111450674e-08,7.226351628176889e-06,1.5813828107112182e-05,3.7788290886051386e-10,4.0084832861012387e-11,1.0907134350189463e-11,2.289953970346077e-13,2.487174520911619e-09,8.223386636014121e-09,9.450477405065785e-10,3.8138712263111084e-12
0.010302119897891412,0.454639557719566,9.348455673087286e-11,6.8610586830926794e-12,1.0186424168730113e-09,3.0122933801722165e-07,0.0,0.0,1.2711367884489769e-05,4.402361730432661e-06,2.6759011288421116e-06,1.3248035438978721e-11,5.911121002639133e-13,-8.909032778988516e-34,4.166585765906069e-27,1.5556634336392739e-21,7.70795606250706e-20,3.963361332735058e-06,5.8585329570614885e-31,4.478871490268724e-24,-4.584137597150419e-25,-6.249223897888285e-33,1.2709405604903698e-22,1.2711872391890295e-16,9.971114180678585e-18,6.510625367092389e-23,-6.79480493538586e-35,7.286664392756224e-26,1.432639166651645e-34,1.2051734318975158e-33,6.57670083294854e-15,2.0507360046067145e-30,1.1227722952580804e-26,2.59828857201847e-27,3.76,0.0,0.6570904894109595,0.9999591055557164,5.741329269668328e-06,8.194303186252614e-21,0.001567854275962859,0.0010603311487807506,0.0004970209032116129,8.454819087778875e-11,1.308616479759763e-05,5.2779339901945686e-09,4.610729328901443e-18,2.909441627032891e-18,1.050307872367326e-17,5.0208009572636714e-06,5.002392470303699e-22,5.958908125640927e-23,5.0254676405631606e-11,1.3209293442215601e-20,2.298346373333871e-20,2.291544246779923e-27,6.670452168228469e-21,3.17163001624993e-22,3.978964967583584e-20,1.7418697252746183e-18,7.02515482156715e-29,1.1081119938229708e-27,1.1387114763959094e-17,1.0527873345149275e-16,3.972920507992913e-06,1.0981647537261714e-08,4.797289085314521e-09,1.1667625282630877e-09,5.622144524160903e-08,7.688375732749923e-06,1.6749498215258347e-05,4.024279992689592e-10,4.2342983349839176e-11,1.176653610680997e-11,2.4720552765306646e-13,2.7020439605681355e-09,8.828009422763906e-09,1.0498502085545202e-09,3.984789147349459e-12
0.010556765170389684,0.45464283447867276,9.7442020795183e-11,7.207163426856652e-12,1.0764194630746177e-09,3.198079845664408e-07,0.0,0.0,1.3230979396846215e-05,4.652662395315676e-06,2.858909659400002e-06,1.5050432884795913e-11,6.380083271093953e-13,-9.348440508185441e-34,4.5591144174171206e-27,1.5565956688822502e-21,8.75277118076817e-20,4.160797350615527e-06,6.409640210029979e-31,4.8181386057277946e-24,-4.481443648662718e-25,-3.047034086480706e-33,1.2717011607099228e-22,1.4745279024631196e-16,1.0908906385869849e-17,7.746435493686985e-23,-6.484130161054706e-35,7.904484303573455e-26,1.8453451445871404e-34,1.3611260097769326e-33,7.186544540344856e-15,2.488273973786618e-30,1.3244720597072943e-26,3.2530630567647546e-27,3.76,0.0,0.6570503859546258,0.9999577188272011,6.192609317000096e-06,9.895879053305223e-21,0.0016066761881020518,0.0010863846585730818,0.0005092153040891952,8.454845474765467e-11,1.3086146647447827e-05,5.541551980186566e-09,4.841246213258239e-18,2.9212869406279438e-18,1.0761058522917455e-17,5.222902920371847e-06,5.516856560995861e-22,6.571995873923566e-23,5.28216640189252e-11,1.4568726802668253e-20,2.4689266357962693e-20,2.5271932222494193e-27,7.377506150920987e-21,3.5078395846996543e-22,4.400756932670774e-20,1.926525827253405e-18,7.747580521148923e-29,1.2220637290108017e-27,1.2869801622033937e-17,1.0786081882365569e-16,4.171335681805708e-06,1.2116005581387542e-08,5.006282829577265e-09,1.2208428489719648e-09,5.880880031820316e-08,8.171758626876831e-06,1.7726237394001188e-05,4.2809888317926985e-10,4.4694613838286614e-11,1.2676460090416966e-11,2.664972768142789e-13,2.9305871101619174e-09,9.465116133221166e-09,1.1645643612947293e-09,4.16165371209775e-12
0.010811410442887956,0.4546461127733186,1.0150890536723127e-10,7.566601271778403e-12,1.1364986773412044e-09,3.3916678210308027e-07,0.0,0.0,1.3763563356569263e-05,4.912948830760881e-06,3.0492274380231966e-06,1.705178297397785e-11,6.877305661909392e-13,-1.306220170451963e-34,4.97997240042572e-27,1.5575386206548595e-21,9.910551713900891e-20,4.362977818070072e-06,7.013467207112025e-31,5.1740638436683965e-24,-4.35679007837154e-25,-1.9735855501656525e-33,1.2724704092171959e-22,1.705532696925547e-16,1.1914242904342616e-17,9.183503165906738e-23,-6.136496613209622e-35,8.566244955407759e-26,2.367947829353655e-34,1.5348159399862606e-33,7.839077672458685e-15,3.0053408001609972e-30,1.557609800932082e-26,4.053811309265961e-27,3.76,0.0,0.6570102201804751,0.9999562869032477,6.669267044473206e-06,1.1903649708499459e-20,0.0016455029728200483,0.0011124297791993332,0.0005214061524137714,8.454870887592244e-11,1.3086127905839689e-05,5.811566979866148e-09,5.07736220579708e-18,2.9331282862157104e-18,1.1018950255263998e-17,5.427114621445479e-06,6.069973098421711e-22,7.231162463723757e-23,5.545705504020155e-11,1.6030361165815957e-20,2.6494283073292657e-20,2.7805439963438823e-27,8.139323324384357e-21,3.8700912437511794e-22,4.855220068863581e-20,2.1254856638387692e-18,8.524274369452018e-29,1.344575444432237e-27,1.4502982573844728e-17,1.1044210195965237e-16,4.374577472796768e-06,1.3341160987060516e-08,5.222588237837369e-09,1.2767481444514083e-09,6.148319394477479e-08,8.67721931960497e-06,1.874542673487678e-05,4.549277640858281e-10,4.7142404149908724e-11,1.3639128026655811e-11,2.8691888854710283e-13,3.1734385362299567e-09,1.013556992870437e-08,1.289995811367918e-09,4.344636658618448e-12
0.011066055715386228,0.4546493926532454,1.05686976982193e-10,7.939787607386833e-12,1.1989564540729818e-09,3.593271455956413e-07,0.0,0.0,1.430925236281343e-05,5.18355266680755e-06,3.2469339722145333e-06,1.9269313825362094e-11,7.404069843306397e-13,1.584761003397321e-33,5.430640692174762e-27,1.5584932533604244e-21,1.1190408566496396e-19,4.5698979630254326e-06,7.6766146445272045e-31,5.547041236621666e-24,-4.1476953102394235e-25,-4.429787512068748e-33,1.273249088087689e-22,1.9673571980451492e-16,1.2990644958576035e-17,1.0849302546442285e-22,-5.81043555647261e-35,9.275451392825147e-26,3.0270548057482697e-34,1.7281827241629982e-33,8.53638727398994e-15,3.613944659261809e-30,1.8263994326512594e-26,5.0290728187505456e-27,3.76,0.0,0.6569699899304343,0.9999548088131076,7.172309772581344e-06,1.426462499436329e-20,0.0016843347006949728,0.001138466422898612,0.0005335935280453083,8.45489529673897e-11,1.3086108560069317e-05,6.08797699955645e-09,5.319075565235328e-18,2.944965655319263e-18,1.1276753003909909e-17,5.633359874849596e-06,6.663624905855837e-22,7.938652906705648e-23,5.816136206448051e-11,1.7599177191124816e-20,2.840304724668648e-20,3.0524585495363362e-27,8.958654286347094e-21,4.259693100340848e-22,5.3439954673642253e-20,2.3394677510993617e-18,9.357878927456411e-29,1.4760639641410682e-27,1.6297819222018148e-17,1.1302259929716468e-16,4.582646811336562e-06,1.4662607384967542e-08,5.446420569498872e-09,1.3345273961461121e-09,6.424697643371226e-08,9.205496266864756e-06,1.9808483927114958e-05,4.829469250113789e-10,4.968904134606914e-11,1.465683749524427e-11,3.085202974795027e-13,3.4312562352512456e-09,1.0840200771735004e-08,1.4270072738432648e-09,4.533913365475924e-12
0.0113207009878845,0.4546526741693758,1.099779591225037e-10,8.327146238803877e-12,1.2638712741577677e-09,3.8031082801095424e-07,0.0,0.0,1.486816859426013e-05,5.464814628995708e-06,3.4521063837227176e-06,2.1721364634380925e-11,7.961699395893803e-13,-3.96269052012499e-34,5.912648680951148e-27,1.5594605977567059e-21,1.2601909927883073e-19,4.781552897969384e-06,8.406687205060205e-31,5.937464461462265e-24,-3.8855621684259835e-25,-2.306784080851242e-33,1.274038033357716e-22,2.2634514917125257e-16,1.4141748144256403e-17,1.277435124472467e-22,-5.323801075004643e-35,1.0035970737926393e-25,3.8550114977490506e-34,1.9433837622065446e-33,9.280615153492756e-15,4.327536892593642e-30,2.1355336752048705e-26,6.212219787436414e-27,3.76,0.0,0.6569296929894052,0.9999532835703828,7.702778146217287e-06,1.7031815690478193e-20,0.0017231714395472839,0.0011644944993088767,0.0005457775129861602,8.454918671899538e-11,1.3086088597228003e-05,6.370780043990471e-09,5.566384545377897e-18,2.9567990391624246e-18,1.1534465825019197e-17,5.8415651319243085e-06,7.2997389281069265e-22,8.696764788675582e-23,6.093512194859459e-11,1.9280272206365642e-20,3.0420249532414086e-20,3.343819036605875e-27,9.838316093612938e-21,4.6779848695773645e-22,5.868763873599579e-20,2.56920796759987e-18,1.0251098604215445e-28,1.6169558677898626e-27,1.8266009858648504e-17,1.1560232771404103e-16,4.795544834499726e-06,1.6086092863458364e-08,5.677999812972937e-09,1.3942303945062636e-09,6.710253764715021e-08,9.757347703365735e-06,2.0916863827533885e-05,5.121886801145965e-10,5.2337215756274896e-11,1.5731963170331525e-11,3.3135315892346874e-13,3.7047222086570182e-09,1.157980237740014e-08,1.576522098574197e-09,4.729662796276199e-12
0.011575346260382771,0.4546559573738583,1.1438353015200615e-10,8.729109446775535e-12,1.3313236677643516e-09,4.021399117201791e-07,0.0,0.0,1.5440423478256464e-05,5.757084378693935e-06,3.664819509111185e-06,2.4427433556810517e-11,8.551560192003272e-13,-3.4354076386107897e-34,6.427574372541038e-27,1.5604417542220263e-21,1.4155083765893383e-19,4.997937616524673e-06,9.2124326417347e-31,6.345726852588916e-24,-3.611372158882726e-25,-8.112659177167858e-34,1.274838137687785e-22,2.5975814378862213e-16,1.537130285164662e-17,1.4992469937015953e-22,-4.5530206144974556e-35,1.085209001712983e-25,4.890974155836084e-34,2.1828298444622685e-33,1.007395688564321e-14,5.161138589689557e-30,2.4902287775622726e-26,7.642152411532272e-27,3.76,0.0,0.6568893270843947,0.9999517101730588,8.261747024507266e-06,2.0264839494535787e-20,0.0017620132545289615,0.0011905139154519955,0.0005579581913822908,8.45494098197052e-11,1.3086068004202678e-05,6.659974112931668e-09,5.819287395657752e-18,2.968628428662433e-18,1.1792087747553109e-17,6.0516593884565606e-06,7.980286185143762e-22,9.507848210187879e-23,6.377889664777732e-11,2.1078860075801912e-20,3.255074121597085e-20,3.6555277638409344e-27,1.078119218659887e-20,5.126337838851444e-22,6.431245642194697e-20,2.8154595346861708e-18,1.1206699586968242e-28,1.767687479606243e-27,2.0419801857837995e-17,1.1818130452829255e-16,5.013272894601782e-06,1.761762937604317e-08,5.917550627391078e-09,1.4559077129416e-09,7.005230576911572e-08,1.0333551964370976e-05,2.207205900422937e-05,5.426853252945719e-10,5.50896169283228e-11,1.686695796844107e-11,3.5547087699892335e-13,3.994543017744049e-09,1.235512931687332e-08,1.7395279838042247e-09,4.932067439253263e-12
0.011829991532881043,0.4546592423201084,1.1890532133249433e-10,9.146118039355163e-12,1.4013961726313406e-09,4.248367995095801e-07,0.0,0.0,1.602611737835242e-05,6.060720334050229e-06,3.885145997265824e-06,2.7408226466174148e-11,9.175060714414148e-13,3.3035352214741656e-35,6.977044532538989e-27,1.5614378960997094e-21,1.5860419057673014e-19,5.219046990048972e-06,1.0103903272192327e-30,6.772221413280303e-24,-3.3227774762596986e-25,-3.0597806122298074e-33,1.2756503530902508e-22,2.973850928948533e-16,1.668317453149371e-17,1.7541057263845248e-22,-3.5600492601715574e-35,1.1728560801130455e-25,6.182152945689642e-34,2.4492150604792457e-33,1.0918660666337573e-14,6.131473366931583e-30,2.89627246398903e-26,9.364076267968347e-27,3.76,0.0,0.656848889883683,0.99995008760355,8.850326354196505e-06,2.4030569853780126e-20,0.0018008602082095057,0.0012165245757218776,0.0005701356495213128,8.454962195040239e-11,1.3086046767676503e-05,6.955557201876164e-09,6.077782361747681e-18,2.980453814422646e-18,1.204961777313104e-17,6.263574095277328e-06,8.707281726208803e-22,1.0374305727627507e-22,6.669327407025052e-11,2.3000271069432782e-20,3.479953756100244e-20,3.988507166426498e-27,1.1790232314271408e-20,5.606154832134696e-22,7.033200692183742e-20,3.0789929968743566e-18,1.2227509771816016e-28,1.9287048574581306e-27,2.2772004060561594e-17,1.207595474974152e-16,5.235832567650046e-06,1.9263502330798014e-08,6.165302278113198e-09,1.5196106803698316e-09,7.309874600920119e-08,1.093490779692723e-05,2.3275600253030745e-05,5.744690880133881e-10,5.794892951485037e-11,1.806435409922184e-11,3.8092863068068587e-13,4.301450316722703e-09,1.3166894304143092e-08,1.9170808764781614e-09,5.141313241797044e-12
0.012084636805379315,0.45466252906285076,1.235449149435588e-10,9.578621395284177e-12,1.4741732876188265e-09,4.4842420521611315e-07,0.0,0.0,1.662533930369702e-05,6.3760894705327905e-06,4.1131564038726915e-06,3.068570652480903e-11,9.833652312357184e-13,-1.0957561064187923e-34,7.562734762853035e-27,1.5624502730915542e-21,1.7728865760431368e-19,5.444875764269801e-06,1.1092644925005565e-30,7.217340786036367e-24,-2.9941442331275153e-25,-3.609125004931196e-33,1.2764756936972165e-22,3.3967251380720666e-16,1.808134380176852e-17,2.046138032622738e-22,-2.427313166640379e-35,1.2670634652105993e-25,7.7852417099233e-34,2.7455544026638302e-33,1.181702602248683e-14,7.257106391641191e-30,3.3600751773429124e-26,1.143036910207294e-26,3.76,0.0,0.6568083789960321,0.9999484148287479,9.469662024151357e-06,2.8403828719446385e-20,0.001839712360658824,0.0012425263818757546,0.0005823099758272953,8.454982278378414e-11,1.3086024874129484e-05,7.257527302841733e-09,6.341867686247817e-18,2.9922751867252873e-18,1.2307054875922632e-17,6.477243071938173e-06,9.482784584534071e-22,1.1298592294903702e-22,6.967886894944914e-11,2.5049951733590567e-20,3.717182113729114e-20,4.343699786066487e-27,1.2868452459695136e-20,6.118870174569512e-22,7.676428462586007e-20,3.360596202399547e-18,1.3316418695119336e-28,2.100463782032694e-27,2.5335999146269597e-17,1.233370748170268e-16,5.463225661668152e-06,2.103028034689494e-08,6.421488565929965e-09,1.5853913523828512e-09,7.624435923879141e-08,1.1562234659793372e-05,2.4529057085018338e-05,6.075720765247624e-10,6.09178291124201e-11,1.9326764011147544e-11,4.077833975882535e-13,4.6262013614213964e-09,1.401576569878625e-08,2.110309064142096e-09,5.357589539887872e-12
0.012339282077877586,0.45466581765815944,1.2830384252531327e-10,1.0027077499318729e-11,1.5497414213196262e-09,4.7292514400957454e-07,0.0,0.0,1.723816664356374e-05,6.7035671001499385e-06,4.348919282896633e-06,3.428314451652447e-11,1.0528829393165508e-12,7.855676826339548e-34,8.186369514304563e-27,1.5634802147054921e-21,1.9771833539062043e-19,5.6754185559626694e-06,1.219190885922555e-30,7.681477299258527e-24,-2.6114917366070847e-25,-4.345295257185895e-33,1.2773152385730225e-22,3.8710547544930886e-16,1.9569906399752274e-17,2.3798881150022855e-22,-1.1180571587355447e-35,1.368410431345596e-25,9.768058419975761e-34,3.0752253225842093e-33,1.2771402379552682e-14,8.558589471391104e-30,3.88872476664238e-26,1.3901544925783396e-26,3.76,0.0,0.6567677919699366,0.9999466908000815,1.0120936698560364e-05,3.3468124345338166e-20,0.0018785697695270305,0.0012685192330286893,0.0005944812608522982,8.455001198426461e-11,1.3086002309839282e-05,7.565882405249092e-09,6.611541609453781e-18,3.0040925355242696e-18,1.2564398002572063e-17,6.692602423422453e-06,1.0308897732776107e-21,1.2283215205890133e-22,7.273632373363738e-11,2.723346476319029e-20,3.96729451289266e-20,4.722068248893424e-27,1.4018934766348724e-20,6.665949657423808e-22,8.362767868439644e-20,3.6610742839650614e-18,1.447637746577611e-28,2.2834297461542318e-27,2.8125755987297726e-17,1.2591390511881034e-16,5.6954542248554515e-06,2.2924825164527675e-08,6.686347749875264e-09,1.6533024810581006e-09,7.949168056082578e-08,1.2216373011348088e-05,2.5834038183441604e-05,6.420262287403182e-10,6.399897807217734e-11,2.06568812261683e-11,4.360939753807059e-13,4.9695794912825586e-09,1.4902365256393393e-08,2.320417464168449e-09,5.581088982413738e-12
