Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879)
9.316829491264362e-09,0.6006791782152461,4.485661374497881e-24,1.4055536645773307e-17,3.3556233595688454e-27,3.2435408365287407e-22,0.0,0.0,1.3516793133718185e-21,6.721409546142212e-39,1.0182856698125026e-18,3.364610659189982e-29,1.3113335634986436e-21,1.4491488931262553e-60,9.781764559741665e-48,1.0955119775720115e-42,1.0636447246762989e-48,2.791301199034013e-14,1.2402029171649955e-67,2.4661107628035035e-67,8.637786242475095e-56,1.0433326287581295e-58,6.414240868132601e-45,3.001057059096563e-60,8.381274409492122e-39,4.184697918285324e-52,2.39793737105685e-52,3.0559806844566355e-61,1.9851093945136893e-94,2.0162475105033796e-77,3.147444427040417e-36,9.149301372611231e-73,6.54863698156233e-55,3.455206138734011e-71,3.76,0.0,0.95743987071452,0.9998737175287861,2.7717578437227442e-42,7.637689402157384e-66,1.6194816109010083e-06,1.1641825871349777e-06,3.90210204341708e-07,6.5088638346326e-08,0.00012628247114782672,1.3124734489532521e-14,5.387363886721005e-24,8.798037797703534e-14,4.029016349277003e-20,7.784025039773118e-14,2.0600132192178293e-35,1.0840391150179545e-34,1.1902613603927132e-17,1.5451912513596794e-35,4.7035783872257134e-21,3.8279082437982163e-41,7.200098637330358e-35,2.6090969647338684e-37,1.3238761079072452e-35,7.073347666144352e-35,1.939113847776303e-42,2.527109893444907e-41,1.9990977586176716e-37,1.5350284084923544e-18,2.7913013648445167e-14,1.731438373351184e-22
9.576061562794858e-09,0.6006791829493409,4.956704998762664e-24,1.4803657666775616e-17,3.8063227797487224e-27,3.5224633364403238e-22,0.0,0.0,1.468499521517252e-21,7.929829207633593e-39,1.107092220499271e-18,3.7597730113311807e-29,1.4234288943892982e-21,1.6994027441654537e-60,1.171759683082232e-47,1.244655722490875e-42,1.260839836139372e-48,2.949038109305319e-14,1.624663447444941e-67,2.989526717455295e-67,1.0465280227839777e-55,1.2629178182083252e-58,7.51246478959753e-45,3.841705478479196e-60,9.60757461158889e-39,5.035149923219646e-52,2.8261216929391e-52,3.767248119295796e-61,2.7731085281111933e-94,2.594413309777103e-77,3.607038915790006e-36,1.207257645121127e-72,7.934034281850126e-55,4.56843756052528e-71,3.76,0.0,0.9574398256539975,0.9998737175287804,3.411450212190794e-42,9.828146826338008e-66,1.6645421341076715e-06,1.1980393147656137e-06,4.010805010368121e-07,6.542213139338162e-08,0.000126282471149459,1.3882548446788118e-14,5.856140616605918e-24,8.847138008605173e-14,4.151478800663627e-20,8.23382543168287e-14,2.4068558859843112e-35,1.238912077762783e-34,1.2590810623260724e-17,1.8119889868399433e-35,4.84977083088574e-21,4.495468788044009e-41,8.23674552728415e-35,3.0275014882062954e-37,1.5427645008002039e-35,8.156225224731033e-35,2.2725359033471622e-42,2.9626952349594374e-41,2.400295911800517e-37,1.5792393487378938e-18,2.949038289374398e-14,1.8386529679699824e-22
9.835293634325353e-09,0.6006791876834355,5.463422451691713e-24,1.5571517609305806e-17,4.3037069884984116e-27,3.816927218670376e-22,0.0,0.0,1.591893570735846e-21,9.314246524044519e-39,1.2009585751147958e-18,4.188907802727133e-29,1.5416959597667508e-21,1.9844979569501728e-60,1.3970767904916574e-47,1.4095153497000834e-42,1.487958941087946e-48,3.1111089807998695e-14,2.113094448201601e-67,3.605319174594628e-67,1.2614172314410215e-55,1.5208523719421761e-58,8.761648535243117e-45,4.8853478775451533e-60,1.0972868453358936e-38,6.029126477494112e-52,3.316076457433204e-52,4.6189220081706345e-61,3.839748793353879e-94,3.3162309247657003e-77,4.118564925366413e-36,1.5812533876182134e-72,9.56305641674012e-55,5.995850367358121e-71,3.76,0.0,0.9574397805934772,0.9998737175287868,4.1761912652795154e-42,1.256294768721214e-65,1.7096026552152437e-06,1.231920171647495e-06,4.1195101260923385e-07,6.573127809732952e-08,0.00012628247113918747,1.4662080714648956e-14,6.3515432629391035e-24,8.892654105041888e-14,4.274040108449474e-20,8.696523848721078e-14,2.800428415526665e-35,1.4106853419079636e-34,1.3298746103151923e-17,2.1157013928161254e-35,4.9960895972219235e-21,5.256248715032488e-41,9.388130541975741e-35,3.498774459017268e-37,1.7902388350332419e-35,9.369615859759134e-35,2.651838008944986e-42,3.45836796159079e-41,2.8680395128149136e-37,1.623451248249108e-18,3.111109175922005e-14,1.9492126327668863e-22
9.999999999999999e-09,0.6006791924175299,5.80468979372144e-24,1.6069648175161487e-17,4.645565854068214e-27,4.0122849227504417e-22,0.0,0.0,1.673792479490788e-21,1.0294331706637318e-38,1.2632917378488959e-18,4.4800824451049047e-29,1.620118434424115e-21,2.1854335464660586e-60,1.5586142062567875e-47,1.522971536942394e-42,1.6494361331451093e-48,3.216334388083933e-14,2.4883114034385338e-67,4.0505182679202286e-67,1.4167118121561243e-55,1.707097584147485e-58,9.64096839379088e-45,5.672611803646807e-60,1.1917719882596327e-38,6.744064481472106e-52,3.6625961447352194e-52,5.2433811361960924e-61,4.701082792723685e-94,3.863189933977992e-77,4.4724757833783255e-36,1.8701492746328005e-72,1.0740293187887901e-54,7.100447086916837e-71,3.76,0.0,0.9574397519637086,0.9998737175287887,4.7361972212731e-42,1.4635310394234162e-65,1.7382324244429396e-06,1.25345852762942e-06,4.188578336273393e-07,6.591586648380277e-08,0.00012628247113475528,1.5168656317036324e-14,6.680477494528073e-24,8.919831517858403e-14,4.3519590229981227e-20,8.997210017569242e-14,3.076941022201325e-35,1.5291926235824604e-34,1.3758802670449076e-17,2.3296141144393978e-35,5.089116463271314e-21,5.792548231759504e-41,1.0183402184229084e-34,3.827918859016904e-37,1.9635864503160955e-35,1.0213680188249398e-34,2.918848571164686e-42,3.807379587868447e-41,3.2037940934495285e-37,1.651542302241395e-18,3.2163345931927945e-14,2.0211989181934857e-22
1.0094525705855848e-08,0.6006791924175299,6.007536470367095e-24,1.6359130015821297e-17,4.8512655116989975e-27,4.1273537137440003e-22,0.0,0.0,1.7220448303226323e-21,1.0894625278334125e-38,1.3000278264213595e-18,4.6539238761457086e-29,1.6662960856527083e-21,2.3081762380553714e-60,1.6583132335373028e-47,1.5912920670245858e-42,1.7485983540363356e-48,3.277513895932734e-14,2.7297300564136657e-67,4.326667957453335e-67,1.513014972384087e-55,1.822534569057451e-58,1.0177692559547928e-44,6.173605410687587e-60,1.2488569600872753e-38,7.186176710925279e-52,3.874709245985114e-52,5.634044843897702e-61,5.27220943615784e-94,4.2122206181508375e-77,4.686264037831191e-36,2.056646729004498e-72,1.1470330534131955e-54,7.814307369722526e-71,3.76,0.0,0.957439735532959,0.9998737175287875,5.086269879769921e-42,1.5957770003148665e-65,1.7546631742237399e-06,1.2658233961338903e-06,4.2282172333378585e-07,6.601785582741444e-08,0.00012628247113445179,1.5463346004449502e-14,6.874319267230977e-24,8.934847740058724e-14,4.396693055153643e-20,9.172129126003044e-14,3.2455254433545464e-35,1.600654469127428e-34,1.402643359462541e-17,2.460226572860273e-35,5.142525469051519e-21,6.120171917348814e-41,1.066331104582777e-34,4.0278710028503105e-37,2.0690774951501684e-35,1.0725233231870194e-34,3.081829491227465e-42,4.0204428444801275e-41,3.411163842938296e-37,1.6676640367710904e-18,3.277514106923936e-14,2.063123843482431e-22
1.0353757777386343e-08,0.6006791971516242,6.590808611588172e-24,1.7166507439989256e-17,5.452654282936554e-27,4.454164059899304e-22,0.0,0.0,1.859136940117886e-21,1.2692586523503385e-38,1.404443161808443e-18,5.156783322196895e-29,1.7973902948725503e-21,2.674466994147938e-60,1.9600797737694798e-47,1.7912461284439405e-42,2.0466802993829667e-48,3.448252931069949e-14,3.5035968807176423e-67,5.168210595447047e-67,1.8063936166538734e-55,2.173949057463258e-58,1.1777682114951622e-44,7.755200460165126e-60,1.4166689956418205e-38,8.52790998185557e-52,4.509487640427749e-52,6.838717006078809e-61,7.18160406726214e-94,5.318353083748906e-77,5.314597596266429e-36,2.657229931322807e-72,1.369430028034396e-54,1.0116756008706482e-70,3.76,0.0,0.9574396904724429,0.9998737175287791,6.164631273533259e-42,2.0148956302758994e-65,1.7997236911331745e-06,1.299747355183998e-06,4.336926186332699e-07,6.628351219915435e-08,0.00012628247113864412,1.6286357953485898e-14,7.425216279314507e-24,8.973961465186136e-14,4.5194309501563825e-20,9.660649452517108e-14,3.7472849420641083e-35,1.8101730785741116e-34,1.477388565926203e-17,2.8497510680823114e-35,5.2890699018763994e-21,7.097901087189456e-41,1.2071782915766505e-34,4.620053280288414e-37,2.3822383740059963e-35,1.223550084463121e-34,3.5676718023475434e-42,4.655698256381675e-41,4.0393976933060885e-37,1.7118776489721229e-18,3.448253158767764e-14,2.1803928835220665e-22
1.0612989848916838e-08,0.6006792018857181,7.215039171388987e-24,1.7993661518925978e-17,6.111699347581648e-27,4.797779502520757e-22,0.0,0.0,2.0033538097748884e-21,1.4731498540313507e-38,1.5143478563938607e-18,5.699501513232126e-29,1.935139307398326e-21,3.087700915784829e-60,2.3074434863132004e-47,2.010698210816889e-42,2.386473470152296e-48,3.62332615698189e-14,4.4693011811815654e-67,6.146158998711685e-67,2.1471694498386486e-55,2.5817125764887724e-58,1.3579939946552184e-44,9.686936870277236e-60,1.6019853954378806e-38,1.0078152701242273e-51,5.228468215178074e-52,8.262411811687901e-61,9.708687302328664e-94,6.676849016083233e-77,6.008251742478307e-36,3.411557997304603e-72,1.6277530821010662e-54,1.301505804166344e-70,3.76,0.0,0.9574396454119289,0.9998737175287701,7.437146289477321e-42,2.529654632760251e-65,1.8447842059435607e-06,1.3336905349744286e-06,4.4456368499467225e-07,6.65297745466537e-08,0.00012628247114356478,1.7131129203423228e-14,8.004982121196939e-24,9.010220124881918e-14,4.642247591320101e-20,1.0162092418313209e-13,4.311202311366717e-35,2.0406535274083005e-34,1.5541113941485513e-17,3.2887622229317885e-35,5.435714975139044e-21,8.200869400812717e-41,1.3623488640605458e-34,5.280899693489726e-37,2.732864566666082e-35,1.3913575368631201e-34,4.114893332731469e-42,5.371395733633344e-41,4.763426420112211e-37,1.7560920244422777e-18,3.6233264022454004e-14,2.301025857990321e-22
1.0872221920447333e-08,0.6006792066198119,7.882067104676224e-24,1.884060304013885e-17,6.832400559186299e-27,5.158621293615477e-22,0.0,0.0,2.154879618045892e-21,1.703656924170752e-38,1.6298852666289885e-18,6.284147134771078e-29,2.079703540708737e-21,3.552523793380786e-60,2.7059601779880507e-47,2.251030788261295e-42,2.772614362256575e-48,3.802733639258746e-14,5.6679202649500534e-67,7.278422044804873e-67,2.541544994007095e-55,3.0531218961357135e-58,1.5604079711144758e-44,1.2034785199057422e-59,1.806131279121837e-38,1.1863112712140955e-51,6.0403262122431574e-52,9.93831417218207e-61,1.303072767856538e-93,8.337071988878156e-77,6.772142419040693e-36,4.3537467553490256e-72,1.9267029428106998e-54,1.664322809339419e-70,3.76,0.0,0.9574396003514171,0.9998737175287655,8.932900460461904e-42,3.1587663858311705e-65,1.8898447186549107e-06,1.3676515321963558e-06,4.5543490989147736e-07,6.67580587031225e-08,0.0001262824711435679,1.7997671472976344e-14,8.614364753559559e-24,9.043832149142139e-14,4.7651372293405555e-20,1.0676465058237404e-13,4.943144591283111e-35,2.2935675632194994e-34,1.6328129235548657e-17,3.782060677481949e-35,5.5824533467229674e-21,9.441312506851273e-41,1.53288253100069e-34,6.016314031548735e-37,3.12429003005717e-35,1.5773370107788698e-34,4.729404360151653e-42,6.175299719274949e-41,5.594957547026143e-37,1.8003071074098202e-18,3.802733902968561e-14,2.42502870671142e-22
1.1131453991977828e-08,0.6006792113539055,8.593769944989912e-24,1.970734200353012e-17,7.618935268211123e-27,5.537110691328734e-22,0.0,0.0,2.3138988120848095e-21,1.9634941028658555e-38,1.7511988243707946e-18,6.912842214638528e-29,2.2312431101645586e-21,4.0739105601845626e-60,3.1617082425774213e-47,2.513689504207751e-42,3.210129395919666e-48,3.986475438684479e-14,7.148008726023604e-67,8.584734206102979e-67,2.9963534335363194e-55,3.596204015576063e-58,1.7871060098552313e-44,1.4875081150699339e-59,2.030495859036555e-38,1.391155138358669e-51,6.954385895420661e-52,1.1903683995327751e-60,1.736974772338804e-93,1.0356522901989536e-76,7.611420335940962e-36,5.52438000799734e-72,2.2714581992895885e-54,2.11611280329821e-70,3.76,0.0,0.9574395552909073,0.999873717528764,1.0684503784934141e-41,3.924028903937425e-65,1.934905229267236e-06,1.401629045987742e-06,4.6630628171165263e-07,6.696967714065533e-08,0.00012628247114079247,1.8885995625287022e-14,9.254112244710061e-24,9.074990751794376e-14,4.888094534625221e-20,1.1203773892455912e-13,5.64936479175483e-35,2.570446949538682e-34,1.7134941547578278e-17,4.334772980193607e-35,5.729278210504025e-21,1.0832300802107012e-40,1.7198652496915876e-34,6.832534552503392e-37,3.56004520674419e-35,1.7829578604380828e-34,5.4175121276926375e-42,7.07569747748801e-41,6.546788936192376e-37,1.8445228461523303e-18,3.986475721742751e-14,2.552407216302328e-22
1.1390686063508324e-08,0.6006792160879987,9.352063724388292e-24,2.059388767886143e-17,8.475662003094626e-27,5.933668959494354e-22,0.0,0.0,2.4805961067648592e-21,2.2555788102416122e-38,1.8784320313862807e-18,7.587762149978671e-29,2.389917829397676e-21,4.657179557252298e-60,3.6813239794393314e-47,2.8001845411472205e-42,3.70445783592771e-48,4.1745516115804836e-14,8.96673093203368e-67,1.0086790345443776e-66,3.519105192298413e-55,4.219768662988208e-58,2.040323963398863e-44,1.8295845758281551e-59,2.2765338502787057e-38,1.6254963577143566e-51,7.980651580178175e-52,1.4200245496435462e-60,2.300236055584573e-93,1.2801944770481435e-76,8.531475902087599e-36,6.971537446729069e-72,2.667710582326329e-54,2.6758668220390405e-70,3.76,0.0,0.9574395102303996,0.9998737175287608,1.2728422163902826e-41,4.8507449534219515e-65,1.9799657377805474e-06,1.435621870454236e-06,4.771777896908858e-07,6.716584651608422e-08,0.00012628247113950674,1.979611173038481e-14,9.924972741808334e-24,9.103875041353728e-14,5.011114566610463e-20,1.1744024964016875e-13,6.436516332265001e-35,2.8728840655916068e-34,1.796156015307796e-17,4.95236431545503e-35,5.876183257063764e-21,1.2387771979262794e-40,1.924430003714821e-34,7.736143000278362e-37,4.043862611443027e-35,2.009769837948917e-34,6.18593604357869e-42,8.081419170021686e-41,7.63287954814371e-37,1.888739192534346e-18,4.1745519149108965e-14,2.683167031358529e-22
1.1649918135038819e-08,0.6006792208220918,1.0158902893458457e-23,2.150024865905183e-17,9.407124143676178e-27,6.3487173672169045e-22,0.0,0.0,2.6551564840099204e-21,2.5830416238272486e-38,2.0117284542578548e-18,8.311135732300839e-29,2.5558872107124505e-21,5.308007015537025e-60,4.272038401421799e-47,3.112091988093335e-42,4.261475522372381e-48,4.366962210130138e-14,1.119113196963015e-66,1.1808386806470312e-66,4.1180367094816584e-55,4.933463138274254e-58,2.322443214089642e-44,2.2398236301214264e-59,2.5457668744018766e-38,1.8927765643512108e-51,9.129839335762848e-52,1.6874603609867895e-60,3.0271464134096107e-93,1.5750547162575557e-76,9.53794412193149e-36,8.751955964391072e-72,3.121701908245086e-54,3.36605709971577e-70,3.76,0.0,0.9574394651698941,0.9998737175287551,1.5105331470447209e-41,5.968186587055061e-65,2.0250262441948544e-06,1.469628887736024e-06,4.880494238506978e-07,6.734769466600394e-08,0.00012628247114048792,2.0728029123088522e-14,1.0627694444200667e-23,9.130651050783634e-14,5.134192745389294e-20,1.2297223873680335e-13,7.311667585372132e-35,3.2025324814011726e-34,1.880799365026119e-17,5.640651340467352e-35,6.0231626374969796e-21,1.4122563831691909e-40,2.1477575709628594e-34,8.734073555143594e-37,4.5796823790865327e-35,2.2594054805720643e-34,7.041822996171646e-42,9.201858085720113e-41,8.86842280994346e-37,1.93295610186194e-18,4.366962534677913e-14,2.817313664817716e-22
1.1909150206569314e-08,0.6006792255561848,1.1016280241454758e-23,2.242643290960959e-17,1.0418053586984427e-26,6.782677188484142e-22,0.0,0.0,2.8377651921389664e-21,2.949236502592685e-38,2.1512317196606184e-18,9.085245170699593e-29,2.72931046549873e-21,6.03244175030876e-60,4.941715557754882e-47,3.451055205779456e-42,4.8875194235114186e-48,4.563707282685053e-14,1.38995601037667e-66,1.3775568923818808e-66,4.802161461081075e-55,5.747829539564905e-58,2.635996284426026e-44,2.7298137365152953e-59,2.839784856840398e-38,2.196749160540841e-51,1.0413409356094877e-51,1.9978688717398284e-60,3.96000895029985e-93,1.9291360145422038e-76,1.0636709457445451e-35,1.0932337973599836e-71,3.640262722433197e-54,4.2131756381557133e-70,3.76,0.0,0.9574394201093909,0.9998737175287491,1.786049524311627e-41,7.310108843751963e-65,2.070086748510167e-06,1.5036490615809573e-06,4.989211749410731e-07,6.751626709100515e-08,0.00012628247114165785,2.1681756456679506e-14,1.1363025578709179e-23,9.15547269206068e-14,5.257324825430127e-20,1.2863375812214018e-13,8.282316518326836e-35,3.5611075093097666e-34,1.9674250009515696e-17,6.405815126277514e-35,6.170210929943801e-21,1.60524473011855e-40,2.3910772820622993e-34,9.833621716514294e-37,5.171657773437007e-35,2.5335825109187836e-34,7.992762777738466e-42,1.0446991014652468e-40,1.0269922609797087e-36,1.9771735328100093e-18,4.5637076294169435e-14,2.954852507567886e-22
1.2168382278099809e-08,0.6006792302902774,1.1926226816566939e-23,2.337244781444979e-17,1.1513374405403393e-26,7.23596970180823e-22,0.0,0.0,3.028607745223021e-21,3.357751258141024e-38,2.297085509984571e-18,9.912426113382517e-29,2.9103465046559235e-21,6.836920063203779e-60,5.698892397280361e-47,3.818786189611451e-42,5.589413022314693e-48,4.7647868740478964e-14,1.7183254685690452e-66,1.6016785076900733e-66,5.581323273820383e-55,6.674364413750954e-58,2.983672509489744e-44,3.3127901884347226e-59,3.160247418128879e-38,2.5414997681637257e-51,1.184359899597752e-51,2.3570230935525013e-60,5.150773844164056e-93,2.352672816989517e-76,1.1833910655707877e-35,1.3590821366699727e-71,4.230852677827723e-54,5.24834147806949e-70,3.76,0.0,0.9574393750488897,0.9998737175287441,2.1044167014561834e-41,8.91531657745152e-65,2.115147250726494e-06,1.537681431386964e-06,5.097930343872802e-07,6.767253296643242e-08,0.0001262824711416086,2.2657301752655795e-14,1.2131714376733557e-23,9.178482641040702e-14,5.380506871170397e-20,1.3442485590329258e-13,9.356405427184686e-35,3.950386732957178e-34,2.056033661925126e-17,7.254414197973056e-35,6.3173231084531505e-21,1.8194159755002836e-40,2.6556677695167567e-34,1.1042453117138674e-36,5.824160655395955e-35,2.8341062497837637e-34,9.046803610853187e-42,1.1827398758699154e-40,1.1855271935287776e-36,2.0213914471738615e-18,4.7647872439521933e-14,3.0957888373585314e-22
1.2427614349630304e-08,0.6006792350243698,1.2890811846319506e-23,2.4338300218347457e-17,1.2698206497228928e-26,7.7090161898937e-22,0.0,0.0,3.2278699224537918e-21,3.81241827354794e-38,2.4494335592764537e-18,1.0795067667629689e-28,3.0991539390272294e-21,7.728280847296708e-60,6.552820197091404e-47,4.2170669303990915e-42,6.374492548221036e-48,4.9702010257304304e-14,2.1148114360526865e-66,1.85630474097119e-66,6.466251978006426e-55,7.725580870644898e-58,3.3683237695766905e-44,4.003825244786398e-59,3.508885258993763e-38,2.93146753060838e-51,1.3433456469155514e-51,2.7713265229472066e-60,6.662958907422107e-93,2.857395491840079e-76,1.3135945542341686e-35,1.681862683168228e-71,4.9016026834642495e-54,6.507983665961407e-70,3.76,0.0,0.9574393299883905,0.9998737175287398,2.471201830680293e-41,1.0828288604792286e-64,2.160207750843842e-06,1.5717251066793816e-06,5.206649942405735e-07,6.781739071434092e-08,0.00012628247114087997,2.365467244685406e-14,1.293450905303243e-23,9.199813157728798e-14,5.503735234354682e-20,1.4034557666424425e-13,1.0542335758072207e-34,4.372210514712486e-34,2.1466260328380983e-17,8.193397669266372e-35,6.464494513999961e-21,2.056543847923623e-40,2.9428577078749325e-34,1.2368612267926964e-36,6.541786910310799e-35,3.162872041331766e-34,1.0212467771563609e-41,1.3354286770800047e-40,1.364383417137276e-36,2.0656098095108977e-18,4.970201419816962e-14,3.2401278270632165e-22
