Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211)
6.93259233186729e-05,0.8005275896129472,1.1848212599832478e-27,3.3723267535280935e-06,4.362476711080225e-27,4.660026822841429e-32,0.0,0.0,4.8310278483686606e-27,6.08014877197656e-52,0.0012635456153474096,1.3697534984882795e-08,-5.31522756632807e-28,2.1955006265121207e-28,-1.4615937398760698e-27,5.669906763137998e-33,1.0726306193524491e-53,4.045536779283487e-32,-6.371586571313016e-31,9.93984714823451e-28,1.055984318815675e-27,-3.4281620628535185e-28,1.899265266223099e-34,1.6208753960240398e-65,6.597161617878155e-58,1.7278334362925663e-36,1.2680457728698836e-54,-1.2049511179906464e-59,1.1116069605826758e-105,-1.2111154457953963e-85,5.148475989067954e-60,2.2988852743452732e-62,-2.6010938873646153e-56,-4.162488699966737e-79,3.76,0.0,0.11266568145531447,0.9982816377693114,1.3453299626395374e-32,2.608821669464175e-78,0.6259628639213365,0.4346841618165961,0.13604711571733968,1.6327334891842164e-06,0.0007582449511422239,0.02650227821089094,9.477210500725903e-08,4.942371578156971e-10,3.669135652909355e-14,0.0006493127134298944,2.2867945432695706e-07,8.01603423035752e-08,3.976508420740621e-06
7.056017413711354e-05,0.8011043414850775,-6.403932883243691e-28,3.451943870532962e-06,4.1262570360842946e-27,5.106804990365872e-32,0.0,0.0,4.542029875117416e-27,7.209698110546578e-52,0.0013067967578577187,1.445924612856232e-08,3.250435164404538e-29,2.324355556880359e-28,1.0369219270299174e-27,-6.15036982688732e-34,1.1920632966843826e-53,4.432672477579595e-32,-7.674645917811404e-31,3.7766343812871195e-29,9.259545485469467e-28,1.0336359376806296e-28,-1.9769393412756574e-35,2.1960009053646773e-65,7.561609754684677e-58,2.0054953177807492e-36,6.3053144109965624e-55,-2.5122314326635848e-59,1.4220638578885751e-105,1.328394371828509e-85,-1.1878176943244068e-61,1.8409056605683437e-62,4.105412130000332e-55,-6.007011685574944e-79,3.76,0.0,0.10903087098758324,0.9982569073981462,1.472154547748373e-32,2.9577279143894896e-78,0.6303554431007202,0.4363735862091763,0.13725324762882288,1.6060098386462917e-06,0.0007582261622611098,0.027216758804717786,9.733182114782864e-08,4.952207130465441e-10,3.6806531671644e-14,0.0006553685339299736,2.4114167786583215e-07,8.452506285195703e-08,4.086724963541913e-06
7.179442495555418e-05,0.8016661478140718,-7.538041943743293e-28,3.531457494382151e-06,4.285480636586831e-27,5.492964166352704e-32,0.0,0.0,4.3781371536368016e-27,6.633632559327433e-52,0.001350441254611238,1.524618875268498e-08,7.359014886223854e-28,2.457412425790161e-28,1.280975085139244e-27,-1.5782841693810057e-33,1.2688535611369744e-53,4.7667881736617987e-32,1.8011822390154894e-30,-1.4158195465843294e-27,1.1173865463499231e-27,4.0055106583988056e-28,-1.0485318065743485e-34,-8.913661635600976e-66,8.234051397967206e-58,7.361391960226588e-37,-1.6117804246974765e-54,3.2616021571227415e-59,1.6873326451019026e-105,-2.8580679597218863e-86,-5.644862427948307e-60,7.288737662020887e-63,1.9440482853880002e-55,-3.3564296338854425e-79,3.76,0.0,0.10551333476259397,0.9982321021544536,1.5818110989003963e-32,3.13070136647625e-78,0.6346341978421103,0.43796386782607855,0.1384381155408726,1.5800748044279397e-06,0.0007582073168433309,0.027934294776346062,9.990253694232175e-08,4.961370923698386e-10,3.6913863235607044e-14,0.0006611802106412368,2.539878157779759e-07,8.90241051504359e-08,4.197642210395439e-06
7.302867577399482e-05,0.8022134817334131,1.8387703579177452e-27,3.6108497372315044e-06,4.999569868391217e-27,5.883713885826233e-32,0.0,0.0,5.1126724469335116e-27,7.909901658694155e-52,0.001394463106320895,1.605857236730739e-08,-4.894032969834632e-28,2.594670394628124e-28,-2.5936391058664422e-27,9.083315662822166e-33,1.566405181996533e-53,5.104715179049876e-32,-1.9996284125485505e-31,1.027761920531324e-27,1.2117033054597722e-27,-4.479371630609767e-28,2.898791214811391e-34,9.247378570657307e-66,9.631954634145306e-58,1.9363370669574912e-36,1.749788019136663e-54,1.3253268292668198e-59,2.057811158386234e-105,-1.8689685265278693e-85,8.47875517410329e-60,3.2139672559293228e-62,9.618833843434515e-56,-6.19041608966129e-79,3.76,0.0,0.10210928899786238,0.9982072272208501,1.6932135997196026e-32,3.9889404982564495e-78,0.6388027315335033,0.4394583296418868,0.13960234987051,1.5549031439278628e-06,0.0007581884188133898,0.028654721727995366,1.0248366160409211e-07,4.96988559212027e-10,3.7013632596013836e-14,0.0006667534087742971,2.6721896684839883e-07,9.365785111582252e-08,4.309238624024332e-06
7.54971774108761e-05,0.8032665489061046,1.1533865185966836e-27,3.7692029484614724e-06,4.813112423484634e-27,8.59468425318359e-32,0.0,0.0,2.838223057879399e-27,1.6307188898529489e-52,0.001483576752137095,1.7760456500677163e-08,-1.4266828232528886e-27,2.8817706860883926e-28,-1.188485095760206e-27,1.5855751382147348e-32,1.0780358122441387e-53,7.460692561061526e-32,2.672748645387515e-30,7.316014558722703e-28,2.6173676035412124e-27,-3.356424454067626e-28,4.324249416767333e-34,-1.2706223771098725e-64,6.862880702480105e-58,-1.8499016365783894e-36,-8.637671943791788e-55,3.3216764382456126e-58,2.0831746018198317e-104,-1.0320125756220538e-84,3.1873955833125766e-60,1.852583272485102e-62,-1.8653989418969636e-54,-1.1595896867951312e-78,3.76,0.0,0.09562714051849325,0.998157288091216,2.461648909661519e-32,-1.48317425357617e-77,0.646822970848283,0.442172551896112,0.1418713391421792,1.506753021295916e-06,0.0007581504799161362,0.03010361743723222,1.0767486944251713e-07,4.985054455976593e-10,3.719155913073449e-14,0.0006772069962678148,2.948397886141047e-07,1.0333066219058987e-07,4.534385397055175e-06
7.771882888406924e-05,0.8041692545891455,-3.8617772665067823e-28,3.911143974523012e-06,4.6676682295405e-27,1.2570254222128805e-31,0.0,0.0,-1.0624892816998645e-27,-6.602872131375505e-52,0.0015649167542298881,1.9381083990652237e-08,2.856040519177741e-28,3.154459821276151e-28,6.0632537626805585e-28,6.830371078045484e-33,-1.1452640048756623e-53,1.0916634686035095e-31,2.83862218961245e-30,-6.150511146227963e-28,4.024549082633004e-27,1.8144288846239703e-28,1.4748197539299175e-34,-2.648413624455513e-64,-6.688308920084297e-58,-6.248141554071365e-36,-7.106084157099936e-54,6.343800472979245e-58,3.6231815533962384e-104,4.672721092845411e-84,-4.6869875341541254e-60,-2.416356941107474e-62,-3.592135579618611e-54,3.2928843629388426e-78,3.76,0.0,0.09014582723054548,0.9981121528203161,3.58788332570294e-32,-3.3252334059525916e-77,0.6536980518066386,0.4443188357726761,0.14384878331295936,1.4657917031502735e-06,0.0007581161915390379,0.03141596807959735,1.1237701103259068e-07,4.996698861972779e-10,3.732844926954801e-14,0.0006858561812096397,3.210226165491414e-07,1.1249942476454709e-07,4.739134635286542e-06
7.994048035726239e-05,0.805031759009492,4.135772980073949e-27,4.052452151993655e-06,4.839220202955088e-27,1.62893025832482e-31,0.0,0.0,-8.165436804960404e-27,8.536126111165619e-51,0.0016472476485644885,2.108700660900804e-08,-3.4164099625946215e-27,3.440616786239896e-28,-9.270293030634169e-27,2.2671095941807532e-32,-1.0450896160932123e-52,1.414542239908351e-31,-5.83796692654666e-30,7.64800870601619e-27,4.602452653090202e-27,-2.549438178421492e-27,9.933319455721113e-34,-1.1457443938751084e-63,-6.454815603978256e-57,-1.1022399810174165e-35,-2.2168227634387315e-53,2.1561152133166075e-57,1.4329820361399256e-104,-6.188760602144536e-83,1.870476714055442e-59,-9.447655431501528e-62,-1.6479287603927822e-53,2.006424650933504e-77,3.76,0.0,0.08497872697181426,0.9980668642519398,4.5977538878701713e-32,2.1265292457488638e-78,0.6602669579629247,0.4462016354914968,0.14576829461533242,1.4269468233140518e-06,0.0007580817875974868,0.0327353625540979,1.1710452938144002e-07,5.006560056417022e-10,3.744476991771687e-14,0.0006938198737559159,3.484619257776161e-07,1.2210775481009512e-07,4.945772367116193e-06
8.216213183045553e-05,0.8058563126467522,-1.942320886805918e-27,4.193052119948e-06,1.4262937350545328e-28,1.983687669970632e-31,0.0,0.0,-1.4890540382438016e-26,2.332672370313332e-50,0.0017304895338107773,2.2879146555268514e-08,-1.95806061191416e-27,3.7401388582568027e-28,7.777297462503118e-29,1.652434583727142e-32,-2.0521915609982534e-52,1.722154048008576e-31,-5.101380942931712e-30,1.1917890319122776e-27,3.264698393738564e-27,-4.041395464222285e-28,4.3102017965809515e-34,-1.7200409953153852e-63,-1.2514822695100143e-56,-9.361116502419887e-36,-5.805014941378761e-54,3.2199325269801546e-57,3.9622837896709845e-103,-1.4717180370739844e-84,-3.0911405335744326e-59,-4.5594891322960264e-61,-8.480783166044012e-54,1.3302825082286309e-76,3.76,0.0,0.08010782732361023,0.9980214464999451,5.465908823318321e-32,2.1568171211318323e-76,0.6665468406968822,0.44783676258266336,0.14763287934556735,1.3900982102306152e-06,0.0007580472863517922,0.03406101972412821,1.2185461725850235e-07,5.014745741623766e-10,3.754182859407829e-14,0.0007011298926562311,3.7715804806459403e-07,1.3215575707100733e-07,5.154190453504307e-06
8.438378330364868e-05,0.8066450398835006,-6.603356590222778e-27,4.332875642408324e-06,-5.376106600984902e-27,2.274798946906814e-31,0.0,0.0,-2.2418358152034602e-26,2.8458998319733426e-50,0.0018145662641846727,2.475834783025345e-08,2.7648341543099168e-27,4.052901543372433e-28,8.58447990574428e-27,-9.312644806604824e-33,-3.311712864128179e-52,1.9740537109764094e-31,7.354321450920506e-30,-7.231829406329875e-27,2.552426359279186e-27,2.326815454682102e-27,-6.325905627647285e-34,-3.024247019651799e-63,-2.0283003137624392e-56,-1.0336554332289069e-35,-2.1960023600069348e-53,6.410549540223799e-57,7.058530600172131e-103,3.366734092493937e-84,-5.09659524311969e-59,-6.408779533187906e-61,-7.254020472672816e-54,2.378189862531114e-76,3.76,0.0,0.0755161485825632,0.9979759221442933,6.042047662006203e-32,5.183338523835162e-76,0.6725538679955088,0.44923911949738915,0.14944537305569935,1.355132579293351e-06,0.0007580127049005219,0.03539220402412581,1.2662463117618205e-07,5.021357427484586e-10,3.7620850919509e-14,0.0007078173597354175,4.0710979612766835e-07,1.426430054522305e-07,5.364285280959404e-06
8.660543477684182e-05,0.8073999409964797,3.225695506129281e-27,4.471861090886542e-06,-6.53531127817648e-27,2.469698230961858e-31,0.0,0.0,-2.537583915757992e-26,2.914222833611461e-50,0.001899405360430186,2.6725380049932898e-08,-1.6953820952461683e-27,4.378759379508796e-28,-7.857974499685019e-27,1.03208640460004e-32,-2.3687791990530256e-52,2.1419213055974214e-31,1.335327824400896e-30,4.9805668574549364e-27,2.5118530994694162e-27,-1.8530833986327308e-27,6.229557570651439e-34,-3.563723679062261e-63,-1.5337633926464364e-56,-9.622973714234088e-36,5.237472638237858e-53,7.372026051958282e-57,1.9382680245896285e-102,2.3381347753822476e-82,7.267969658738939e-60,-5.937451706668473e-61,2.392639191513942e-53,4.747559124881954e-76,3.76,0.0,0.07118768447793783,0.9979303123277253,6.397504577473799e-32,6.674878595579412e-76,0.6783032811523692,0.45042275168904455,0.15120845034653518,1.3219431372632948e-06,0.0007579780592538575,0.03672822296493719,1.3141208242802223e-07,5.026490785901732e-10,3.7682985625622236e-14,0.0007139125961436953,4.3831456877057564e-07,1.5356857997883945e-07,5.5759575437195506e-06
8.882708625003497e-05,0.8081229030905961,-2.8716320113079596e-27,4.609952962174095e-06,-1.502377711345945e-26,2.600729733580439e-31,0.0,0.0,-2.978484288485146e-26,2.5103845795753826e-50,0.001984937909877504,2.878094213549981e-08,-2.9866399270925466e-27,4.717546344089152e-28,-2.855885635970309e-27,1.627896926678601e-32,-6.115893302896581e-53,2.253993679216358e-31,-1.0114260633831069e-29,3.7857669585437444e-27,6.616681631149926e-28,-1.3489021708867909e-27,5.413180387993464e-34,-2.825544679978322e-63,-4.5963852246246604e-57,-2.9956071253890305e-36,4.734327054981797e-53,5.845019388202098e-57,4.223812806506877e-102,-5.9866218250181746e-86,-1.4347672162128185e-59,2.0483023965835513e-61,2.4693334991531465e-53,4.2682398990004255e-76,3.76,0.0,0.06710734633181588,0.9978846368458338,6.63865003138055e-32,8.083794876366537e-76,0.6838094481425634,0.4514008966839256,0.15292463409199056,1.2904292097508385e-06,0.0007579433644020286,0.03806842476864546,1.3621462859187008e-07,5.030235984798133e-10,3.7729308915873896e-14,0.000719445042690265,4.707684510624825e-07,1.6493110205288345e-07,5.789112041014694e-06
9.104873772322811e-05,0.8088157044257683,-1.2794223730022682e-26,4.747101428390757e-06,-2.7251100972524024e-26,2.625528620250636e-31,0.0,0.0,-4.216023267708778e-26,3.786304497540005e-50,0.002071098458151958,3.092566587991338e-08,2.597712529718624e-27,5.069081132590685e-28,1.2843798925488715e-26,-2.3246345464694716e-32,2.1170906816270625e-53,2.2734162159539986e-31,8.402764318171353e-30,-9.794380761483336e-27,-1.353696497943036e-27,2.993977673805464e-27,-1.1860992657123984e-33,-3.343081793390777e-63,2.4049617330121287e-57,-7.683435882752175e-36,-8.148446076386302e-53,7.992755638850133e-57,7.721978267894923e-102,-3.8510968514467814e-82,-1.2215979928719433e-58,-2.830836868791085e-61,-2.1531752154951303e-53,-4.046803128507916e-76,3.76,0.0,0.06326091039835777,0.9978389142311895,6.655483111773877e-32,1.0197918074330358e-75,0.6890859139313192,0.4521860303710185,0.15459630413833642,1.2604958895535666e-06,0.0007579086343785695,0.03941219612445655,1.4103006546719848e-07,5.0326780030963e-10,3.776083071622591e-14,0.000724443200391169,5.044663110505546e-07,1.767287677669812e-07,6.00365748743665e-06
9.327038919642126e-05,0.8094800217287177,3.800506192777717e-27,4.883261918258393e-06,-3.158525024304158e-26,2.4546485661774434e-31,0.0,0.0,-5.227181465826283e-26,5.87944896482599e-50,0.0021578248942489765,3.316011938456787e-08,-1.3102769394335516e-27,5.433168062630804e-28,-8.305277253723936e-27,-5.979630749439613e-33,1.294156544930441e-52,2.122355852484269e-31,7.414391537826897e-30,3.8231559158800886e-27,-2.0163477909691516e-27,-1.66307158614184e-27,2.5631525033304532e-34,-3.9314220440671664e-63,8.087818872283611e-57,-1.5370288954355437e-35,7.7767481813393775e-53,9.62191392822561e-57,9.974209372778164e-102,4.605721847397243e-82,-3.2460496742827777e-59,-1.9915467069305706e-61,1.8086535392961274e-53,-1.188049902955344e-75,3.76,0.0,0.059634968292891145,0.9977931618317402,6.137710024226941e-32,1.16654616648707e-75,0.6941454478052481,0.4527899105874222,0.1562257054930886,1.232053705980749e-06,0.0007578738823198148,0.04075896006372755,1.4585631944065393e-07,5.033896927446773e-10,3.777849862735521e-14,0.0007289345890653563,5.394018919445315e-07,1.889593802968784e-07,6.21950633571539e-06
9.54920406696144e-05,0.8101174356062883,4.643994035933795e-27,5.018394726926627e-06,-3.5198354291087006e-26,2.13650481498993e-31,0.0,0.0,-5.920419090587287e-26,6.348376487566997e-50,0.00224505833146024,3.548481036439742e-08,-4.4811295436764474e-27,5.809595502142738e-28,-8.984034114611299e-27,1.6814105392194587e-32,3.16824483752975e-52,1.8431519106694989e-31,-2.0681129986933727e-29,8.569786605541222e-27,-4.024493053541701e-27,-2.7437263449865638e-27,8.044817145910174e-34,-3.746703147964187e-63,1.8266943363039427e-56,-4.906694056962465e-36,1.4422514402968845e-52,8.547181256484999e-57,1.2013503063276162e-101,1.0302092285494841e-82,3.7081235561127376e-59,1.9174235898147896e-60,5.912279565792183e-53,-1.9026257354294042e-75,3.76,0.0,0.05621688026769424,0.9977473958840478,5.158756605609672e-32,1.1707286633485864e-75,0.699000087964184,0.4532236182106768,0.1578149560437009,1.2050183133602956e-06,0.0007578391205207513,0.042108173946426776,1.506914402522003e-07,5.033968232074363e-10,3.778320067174213e-14,0.0007329457203712027,5.755678996893441e-07,2.016203809213703e-07,6.436574610268949e-06
9.771369214280755e-05,0.8107294362599542,-1.6065859308840733e-26,5.152464652401998e-06,-4.389469434689446e-26,1.6795251527401912e-31,0.0,0.0,-6.973909008399631e-26,8.3478862740274745e-50,0.0023327429859607606,3.7900189319807215e-08,3.1031774705218397e-27,6.198141883763688e-28,1.8831506301448057e-26,-4.119902592443806e-32,6.767153639639676e-52,1.4432963116831014e-31,8.090231815037412e-30,-1.2489211042332062e-26,-5.6234377551094874e-27,4.0199429810547036e-27,-1.9426484368466568e-33,-4.075166875883316e-63,4.285000786324918e-56,-1.0374134701192583e-35,-1.0169823831915788e-52,9.379789410535512e-57,1.3185665852986994e-101,-9.631191643894795e-82,-1.6229863256368905e-58,1.4661503255104149e-60,1.3590462387851011e-53,-2.0651714986037251e-75,3.76,0.0,0.05299473115933758,0.9977016315817657,3.772999169198213e-32,7.902496710245816e-76,0.7036611835451506,0.45349759590999966,0.15936605383498684,1.1793101968310204e-06,0.0007578043604863132,0.043459327553635886,1.5553359414145795e-07,5.03296304250847e-10,3.777577098158581e-14,0.0007365020826803965,6.129560866994511e-07,2.1470887766938083e-07,6.654781750431997e-06
9.99353436160007e-05,0.8113174285820519,-2.991538852772867e-28,5.28544065673984e-06,-4.6735480709552717e-26,1.1025198502249846e-31,0.0,0.0,-7.55807106823648e-26,1.2438521661341854e-49,0.0024208260543740986,4.040665257681343e-08,6.86111498409903e-28,6.598577481155975e-28,-5.825126003228008e-27,-2.799221351518412e-32,9.080864774289773e-52,9.392909511271149e-32,2.3259218198400812e-29,1.3869925822309155e-28,-4.970125603648217e-27,-6.423619975031521e-28,-3.5211492960390344e-34,-4.704673921528216e-63,5.6893688716671675e-56,-3.2544834476122157e-35,4.284632426594446e-53,1.1288072620243485e-56,1.7076293764678102e-101,4.8668647024029597e-82,-6.5163775463530605e-59,1.8754440627862035e-60,-1.073719182676048e-54,-1.8271570264707433e-75,3.76,0.0,0.04995728884418443,0.9976558831397135,2.0570062281647846e-32,2.788629093089013e-76,0.7081394342378109,0.4536216846985738,0.16088088393225772,1.154854395247799e-06,0.0007577696129799603,0.044811941280723744,1.60381057355793e-07,5.030948384493197e-10,3.775699311542752e-14,0.0007396281357413278,6.515573310020377e-07,2.2822167307143968e-07,6.8740504624038925e-06
9.999999999999998e-05,0.8118827371029073,7.811488345187077e-28,5.28929397136098e-06,-4.671165552354171e-26,1.0841039630800311e-31,0.0,0.0,-7.561284278566962e-26,1.2557488204472283e-49,0.0024233949759751286,4.048096539075539e-08,3.7596203441465875e-28,6.610406920151638e-28,-7.38784246695847e-27,-2.5769433905377897e-32,9.117368420867255e-52,9.232158894896276e-32,2.261071528723995e-29,1.169863798571121e-27,-4.940116069034866e-27,-9.868509248376565e-28,-2.2084913101392318e-34,-4.7322242908712186e-63,5.704275065423944e-56,-3.3049612130053896e-35,5.50301711205824e-53,1.1348836064750745e-56,1.723218823690103e-101,5.594872573570428e-82,-5.5678960776989155e-59,1.9264496974971475e-60,-1.8721806317270547e-56,-1.8174210507471548e-75,3.76,0.0,0.049871547823483256,0.9976545521041255,2.0025950674257495e-32,2.6321316365921358e-76,0.7082671296203936,0.4536231467358703,0.1609244449624325,1.1541606891575442e-06,0.0007577686020198047,0.04485132342344761,1.6052219519178888e-07,5.030875284386386e-10,3.775628424381328e-14,0.0007397129088144434,6.526988039158986e-07,2.2862125316631027e-07,6.880446944549841e-06
0.00010215699508919384,0.8118827371029073,1.1665993681410683e-26,5.417295550550568e-06,-5.169831065288017e-26,4.1912169973466076e-32,0.0,0.0,-7.47247866468518e-26,1.3807559929766042e-49,0.002509257591214173,4.300454519716597e-08,-5.625981534113206e-27,7.010659926336414e-28,-1.9400038227276263e-26,2.6782400906008204e-32,1.110759426757666e-51,3.4310808528069505e-32,-3.633935109648869e-29,1.5794202216177612e-26,-6.940798891483651e-27,-4.849622503264715e-27,1.5219709853471706e-33,-6.89575029748813e-63,6.825388521738589e-56,-1.5758456348399844e-35,2.512613681446938e-52,1.4354321796841536e-56,2.0690175122997966e-101,5.913272642825151e-82,1.2992348516254933e-58,3.260865517734405e-60,5.557005560137215e-53,-1.4548917743778743e-75,3.76,0.0,0.04709396507489011,0.9976101638538344,3.3272939040590543e-34,-4.519121006970015e-76,0.7124449276152199,0.4536051583975613,0.162361224891179,1.1315802403252134e-06,0.0007577348880697007,0.04616556442695771,1.652322100054243e-07,5.027987418820872e-10,3.7727601237662255e-14,0.0007423473136841241,6.913617108618381e-07,2.421552908885612e-07,7.094306579259945e-06
0.00010437864656238699,0.8124266105908053,-1.643140751370606e-26,5.54800569936208e-06,-6.263652621489783e-26,-4.363259347474537e-32,0.0,0.0,-8.015093900237377e-26,1.4202472913402925e-49,0.0025979903870272567,4.569416376076923e-08,3.09251610827944e-27,7.434140802538743e-28,2.5365462755585463e-26,-5.794353109578873e-32,1.776284056624559e-51,-4.023565982593527e-32,-2.0692459197754186e-30,-1.3853702501757436e-26,-8.983738888797662e-27,4.810359181335314e-27,-2.7363359508070304e-33,-5.209226725656093e-63,1.0987643825217098e-55,-1.6996486567502452e-35,-2.183984874057281e-53,1.1207726647241005e-56,3.3504203237656516e-101,-1.5871222443291071e-81,-7.161738334139097e-59,5.314879334839117e-60,9.572547858358784e-53,3.3891553012394587e-76,3.76,0.0,0.044394778568134306,0.9975644861573034,-2.4630262225202337e-32,-3.365166272116084e-75,0.7165871743059984,0.45345675612492237,0.16380875485577637,1.1094211100460494e-06,0.0007577001951698941,0.0475197735770791,1.700855302482071e-07,5.024139662455173e-10,3.7688285500801316e-14,0.0007446820349972923,7.323585761097248e-07,2.565060002880155e-07,7.315478928391466e-06
0.00010660029803558013,0.8129502264165852,-2.7796467647821274e-27,5.677550750397102e-06,-5.78964322871186e-26,-1.2953366458128333e-31,0.0,0.0,-8.456591622135474e-26,1.838507488583816e-49,0.0026869798480165853,4.8475759022797186e-08,3.305941040241518e-27,7.868769838662686e-28,2.4295780235191293e-27,-5.640721360853356e-32,2.3131050042962503e-51,-1.1501968276883781e-31,5.619855596179992e-29,-8.181835959642483e-27,-6.591170437609502e-27,1.6468710018662674e-27,-1.3610228419958982e-33,-3.632036979037003e-64,1.4327622075153501e-55,-6.614435055373912e-35,-6.039404785783326e-53,5.278472003646378e-57,6.803506969185028e-101,-2.2055492174287507e-82,2.471613080439052e-59,8.870284275656582e-60,9.344498483757047e-54,3.3197093639572497e-75,3.76,0.0,0.041850320213790634,0.997518861673057,-4.960594470789695e-32,-7.227998010114902e-75,0.720575141133969,0.45318471292219986,0.16522505730603043,1.088314196577665e-06,0.000757665543080942,0.048874171070307726,1.749395887883679e-07,5.019461197111606e-10,3.7639695167999323e-14,0.000746653718159945,7.745366149445944e-07,2.7126983911578275e-07,7.537499205772446e-06
0.00010882194950877328,0.8134546946490109,2.1166075514252533e-26,5.805913378358543e-06,-5.259050224126296e-26,-2.162753345368764e-31,0.0,0.0,-8.41016653608489e-26,1.9955837325744847e-49,0.002776183877823305,5.134953844847602e-08,-7.816939677478284e-27,8.314286311970162e-28,-3.5879041804186576e-26,5.607323746478078e-32,2.764280577937039e-51,-1.9045969367280178e-31,-5.210008222873129e-29,2.4740054630240782e-26,-8.010824248047917e-27,-7.787164371819862e-27,3.0391080438643602e-33,-5.590493605456511e-63,1.7372082948325983e-55,-3.721797509594631e-35,3.6957806813930604e-52,1.2918872362854808e-56,9.676350212204194e-101,2.268496445697948e-81,1.6861847433126222e-58,5.066134160238478e-60,3.1308769752073844e-53,5.569935661365996e-75,3.76,0.0,0.03945172027804489,0.9974733012629985,-7.471015971022529e-32,-1.081281433592552e-74,0.7244172823488746,0.4527967886305058,0.16661162647611705,1.0682002881016278e-06,0.0007576309400274733,0.050228383552228806,1.7979304367381103e-07,5.014004866146138e-10,3.7582438131748296e-14,0.0007482828017398562,8.178839162391172e-07,2.864426366362412e-07,7.760301856484382e-06
0.00011104360098196642,0.8139410619203784,-2.0711132609228583e-26,5.933079048936539e-06,-6.830699413283643e-26,-3.365776177549419e-31,0.0,0.0,-9.127278746061288e-26,2.0223285297939357e-49,0.0028655627619617974,5.4315668629019255e-08,1.3825470135212921e-27,8.770425243959479e-28,2.9436720390360856e-26,-7.482477196338722e-32,4.1395187047964494e-51,-2.950571299315404e-31,-3.766787606323103e-29,-1.0944010267217974e-26,-1.186896150050835e-26,4.471717951313962e-27,-3.499769131280471e-33,-2.670088538041841e-63,2.5473031594304515e-55,-1.8743943817663647e-35,2.922436404699612e-52,7.616654993633773e-57,1.5813596451178782e-100,-1.9806030415824667e-81,7.866511793723382e-59,1.2595321962354003e-59,2.272248512873754e-52,8.400952727783129e-75,3.76,0.0,0.03719061748383833,0.9974278150741179,-1.090896134736834e-31,-1.969724627794374e-74,0.728121569061052,0.45230029511754966,0.16796987246255438,1.0490235621643866e-06,0.000757596393692468,0.05158206060531929,1.8464463537537683e-07,5.007820459859724e-10,3.7517086113396276e-14,0.0007495887679971947,8.623880293583556e-07,3.020200335778761e-07,7.983823961017393e-06
0.00011326525245515957,0.8144103150670555,-1.3959033113758247e-26,6.05903579886569e-06,-6.992553028984833e-26,-4.596862986018186e-31,0.0,0.0,-9.897805850595334e-26,2.5164340307716924e-49,0.0029550790552585965,5.737427758256341e-08,7.386334907306114e-27,9.236926716427037e-28,2.12914759858376e-26,-1.138385979677454e-31,5.1714726448306285e-51,-4.019974987232356e-31,1.1237334520498906e-28,-2.2620502099355325e-26,-8.730086023313269e-27,5.6949748570813384e-27,-3.5621336472532515e-33,2.031203724906152e-62,3.1658936018336603e-55,-1.2181424660689402e-34,-2.7653594717042245e-52,-2.213675295427776e-56,3.327496299402989e-100,-5.81402135333806e-82,4.446743552514337e-58,2.747170479041529e-59,6.288466307613835e-53,1.805092161631216e-74,3.76,0.0,0.03505912986219741,0.9973824125817279,-1.4412433833536607e-31,-3.2330787862221654e-74,0.7316955169828971,0.4517021219487289,0.16930112603983882,1.030731391103549e-06,0.0007575619112496602,0.052934873454154416,1.8949318213394422e-07,5.000954890304923e-10,3.744417810416563e-14,0.0007505901692325493,9.080360199227276e-07,3.1799750126519755e-07,8.208005126942778e-06
0.00011548690392835271,0.8148633845631175,3.743395937575175e-26,6.183774031445399e-06,-5.697177251717748e-26,-5.6824978319903254e-31,0.0,0.0,-9.572279080524276e-26,2.7065012304142493e-49,0.0030446974725567956,6.052545694404341e-08,-9.25714453439072e-27,9.713522053645008e-28,-5.888774011174705e-26,1.1163334405040035e-31,6.424922951422782e-51,-4.961576599149549e-31,-5.122499611125044e-29,3.3736460999102604e-26,-9.259153503739115e-27,-1.1057464704640774e-26,5.6251971639432915e-33,1.390296025659855e-62,4.0653564831773856e-55,-7.851980058445322e-35,5.533391419564722e-52,-1.4838537459169978e-56,4.794723864025049e-100,2.786298043998683e-81,1.0262487689617227e-58,8.093969822556372e-60,6.671443267740371e-53,2.67259601814479e-74,3.76,0.0,0.0330498272750419,0.9973371026300039,-1.7502173150025257e-31,-4.37400049990035e-74,0.7351462125730239,0.45100876058922235,0.17060664319998725,1.01327415961147e-06,0.0007575274993955521,0.05428651374153361,1.9433757556329229e-07,4.993452356451289e-10,3.7364218047205085e-14,0.0007513046562408986,9.548145209114889e-07,3.34370360841127e-07,8.432787385604922e-06
