Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51)
3.4861600039548563e-09,0.9075367541513464,4.0521698149216256e-08,1.4376939354363806e-10,1.0390215846954722e-10,7.618237758923347e-10,0.0,0.0,1.8430823437371166e-07,1.1801193862229009e-11,8.68623499431344e-13,3.5210289836875484e-13,2.2463424968268324e-13,4.171467598454067e-25,5.339904941564643e-17,1.1184596974680131e-10,1.7722439228596617e-10,3.575133923643314e-10,1.7004428822403963e-25,1.512698886615943e-16,9.957286879006293e-23,6.111388093920258e-22,9.812625954264038e-10,1.74975076560532e-23,8.905914257316676e-16,2.6482614832283265e-27,3.412301891793304e-28,3.2318813436327077e-21,1.5427959644219467e-23,1.8550760904830927e-23,2.1449137282300506e-17,1.2574165690163655e-26,5.302675894802539e-28,2.1789734263065418e-27,3.76,0.0,0.7914818475948551,0.9969051291188498,8.028879715561905e-13,3.683243762184734e-13,0.0026929086277105514,0.0020337107815553584,0.0004836958800838375,0.0001742655627475639,0.003094685310153079,5.578825692535529e-07,1.4151632171050427e-12,8.916276342034118e-08,2.943984596780285e-16,1.4933787632183157e-09,7.349786810592005e-21,3.222646866215545e-19,2.1318399678076115e-11,1.3257232767058813e-20,1.0700541988101234e-12,2.892263573578741e-27,4.2493898202264173e-19,3.718114542314088e-22,8.536671261603846e-21,1.8880976676582384e-19,1.8753832313132063e-28,1.4459683118347843e-27,5.461145799976766e-24,5.510748498060562e-13,3.5737036398362255e-10,1.1380734671265049e-13,1.4629300788749367e-07,2.526682607274214e-08,1.9187624424574665e-08,4.4314589725733986e-11,2.4677735773508386e-08,1.510181116165952e-08,8.671723762521235e-09,5.452086386113552e-10,4.187055866543385e-09,1.546638030505699e-11,7.4026302142612205e-09,2.3303538586096594e-14,6.131732739199622e-09,1.0942903784472026e-13,2.3402445774037553e-15,4.607600573471038e-17,1.1465597758159089e-15,1.4353944406746683e-19,1.5678595899877612e-12,5.507689538778746e-10,9.579163396216182e-13
3.531626175773493e-09,0.9075424816383428,4.1606396109494794e-08,1.48849878330269e-10,1.0806916556662717e-10,7.922421293738499e-10,0.0,0.0,1.8670572036595153e-07,1.211002640944432e-11,9.05763060728935e-13,3.6825985680072837e-13,2.3506642088506946e-13,4.411018767236257e-25,5.5197794044753925e-17,1.1531841486358271e-10,1.8394601440781008e-10,3.6725265821521205e-10,1.8269089827599774e-25,1.5960604650850002e-16,1.0742852732009308e-22,6.59161983721757e-22,9.967552594750304e-10,1.91373716717303e-23,9.353543588744029e-16,2.8678862663647368e-27,3.7161326877386837e-28,3.475255536072653e-21,1.6845988267874685e-23,2.0246984387737222e-23,2.2325721092300225e-17,1.3796548635024603e-26,5.835408965768308e-28,2.399302827532407e-27,3.76,0.0,0.7914467911562035,0.9969050484217102,8.454736891623322e-13,3.8742771480097947e-13,0.0027279768527404182,0.0020619610003464284,0.0004902682048157029,0.0001744799391610995,0.0030947635739843123,5.730901074498311e-07,1.4721569519777348e-12,8.935397729100888e-08,2.990142532984902e-16,1.5343401271283596e-09,7.925178690058454e-21,3.4425527217536505e-19,2.1907036283488913e-11,1.4296674423919133e-20,1.0913890509480848e-12,3.1339570321815217e-27,4.548905136697141e-19,3.992343123272833e-22,9.174712393761024e-21,2.0109119878170222e-19,2.031815435995898e-28,1.5667177094576943e-27,5.964220860800098e-24,5.593556000684391e-13,3.671029734384748e-10,1.182242928054631e-13,1.4828800167569741e-07,2.5453347610211467e-08,1.9655481925416914e-08,4.59998046567716e-11,2.528978046752888e-08,1.547451661931467e-08,8.844862565125806e-09,5.549087964010072e-10,4.25936572340591e-09,1.5961165597665922e-11,7.586487352634868e-09,2.384230803473235e-14,6.289865500861333e-09,1.1290159087157644e-13,2.429921164305214e-15,4.908144231471024e-17,1.1954159231600347e-15,1.5000077009816487e-19,1.5965781418141675e-12,5.644544607464458e-10,9.917265461027314e-13
3.5770923475921298e-09,0.9075482089089818,4.270607449844886e-08,1.540480775215946e-10,1.1234792699914794e-10,8.234686086310264e-10,0.0,0.0,1.8910307040214362e-07,1.2422824185284949e-11,9.43965461084336e-13,3.849144866921547e-13,2.4582791329630617e-13,4.6616436386257265e-25,5.70328336983512e-17,1.1884434277077934e-10,1.9082665148422992e-10,3.771236659474183e-10,1.96081186860782e-25,1.6828457908164717e-16,1.1577738879352994e-22,7.101821519935582e-22,1.0122163639125246e-09,2.0906674769819077e-23,9.817124422704688e-16,3.1025534927660787e-27,4.04247003775506e-28,3.733336745413526e-21,1.8372827603866403e-23,2.2072444353611988e-23,2.322598769686038e-17,1.5118153334813697e-26,6.413321189881293e-28,2.6384693815045984e-27,3.76,0.0,0.7914117362558247,0.9969049758037261,8.897372568679055e-13,4.0724966730002253e-13,0.0027630437349443625,0.002090218534956515,0.0004968416683402384,0.0001746841021484681,0.0030948337582522075,5.885073924896707e-07,1.5306630735942795e-12,8.953642265501669e-08,3.0363190761164696e-16,1.5758663928405638e-09,8.537483790145709e-21,3.6743265677108366e-19,2.2503865518483866e-11,1.5402895858272268e-20,1.1127968582374271e-12,3.39227412742661e-27,4.865275266612048e-19,4.282820015663403e-22,9.85112304346226e-21,2.1399076077842013e-19,2.1989845561451367e-28,1.695765620770071e-27,6.50641469078195e-24,5.676361374648744e-13,3.769671161118324e-10,1.227503887948084e-13,1.5028529718548297e-07,2.563794357111345e-08,2.0128308289810376e-08,4.7725727369383e-11,2.5908751744466e-08,1.5850931177817132e-08,9.018700292137241e-09,5.646290743964922e-10,4.3317507945483135e-09,1.646426971307e-11,7.772517200694126e-09,2.4386050397550185e-14,6.449988394469842e-09,1.1643042843299541e-13,2.521799584182153e-15,5.2245741556024223e-17,1.2455735426380933e-15,1.56652747083711e-19,1.6253739238070222e-12,5.782815992593873e-10,1.0262158301517043e-12
3.6225585194107665e-09,0.9075539359632898,4.3820755294916296e-08,1.5936531723882909e-10,1.167400118827994e-10,8.555142688064517e-10,0.0,0.0,1.9150028456872358e-07,1.2739586304553729e-11,9.832459988219484e-13,4.02074380326231e-13,2.5692414209415647e-13,4.923747696639483e-25,5.890450343699378e-17,1.2242361250493402e-10,1.978677284859093e-10,3.8712642326685053e-10,2.102473132823607e-25,1.7731481156717675e-16,1.2464242638165464e-22,7.643374884700684e-22,1.0276449410721446e-09,2.2813762080040507e-23,1.0296987675115035e-15,3.353081898915695e-27,4.392652754054719e-28,4.006798112320501e-21,2.001519730357716e-23,2.4035039387418682e-23,2.4150259485292845e-17,1.6545448725405985e-26,7.03954584069762e-28,2.8977934275058686e-27,3.76,0.0,0.7913766828936372,0.9969049105281781,9.35722674212419e-13,4.2780706600666695e-13,0.0027981092744446654,0.0021184829766173465,0.0005034162082149248,0.00017487852258920536,0.0030948965996747233,6.041344783070885e-07,1.5907010885076636e-12,8.971049841403667e-08,3.0825130699581143e-16,1.6179576520940453e-09,9.188558807259805e-21,3.9184428046772434e-19,2.3108889798562112e-11,1.6579260111327965e-20,1.1342755025510706e-12,3.668116282347333e-27,5.199213270997478e-19,4.590274965119765e-22,1.0567655862639796e-20,2.2753051814111673e-19,2.377471383624482e-28,1.833561616270994e-27,7.090220094002932e-24,5.75916244047261e-13,3.8696279642973575e-10,1.2738677550463728e-13,1.5228488880274314e-07,2.5820657968344424e-08,2.0606088133229337e-08,4.949278333176246e-11,2.6534639265356364e-08,1.6231023520917033e-08,9.193220189079804e-09,5.743689809413221e-10,4.404206956993082e-09,1.6975695747071016e-11,7.960720562923362e-09,2.493474880337296e-14,6.612101869478809e-09,1.2001547891082026e-13,2.6159050552236157e-15,5.557535012211862e-17,1.297044568118882e-15,1.6349785023181177e-19,1.6542451719183459e-12,5.922493574053612e-10,1.0613869611846114e-12
3.6680246912294033e-09,0.9075596628012922,4.4950460230579345e-08,1.6480292269003645e-10,1.2124699242191057e-10,8.883901801393719e-10,0.0,0.0,1.9389736295494748e-07,1.306031188225187e-11,1.0236199587367933e-12,4.1974710986465397e-13,2.6836052214633556e-13,5.197748114846955e-25,6.08131433085501e-17,1.2605607974774485e-10,2.050706567121652e-10,3.9726092113831544e-10,2.252223200737976e-25,1.8670619439679734e-16,1.340473006972397e-22,8.217702108792246e-22,1.0430400781413267e-09,2.4867398081609409e-23,1.0793465686458707e-15,3.620323497820915e-27,4.768080274745799e-28,4.296333784256228e-21,2.1780131710071103e-23,2.6143031802752913e-23,2.5098859191632724e-17,1.8085221072283722e-26,7.717385220650005e-28,3.178667602859141e-27,3.76,0.0,0.7913416310695589,0.9969048517276454,9.834745403248356e-13,4.4911689093982793e-13,0.002833173471360615,0.0021467539358009146,0.000509991764942594,0.00017506364920532601,0.003094952965670963,6.199714158456516e-07,1.6522904765740157e-12,8.987657750047395e-08,3.1287232134864293e-16,1.660613953925317e-09,9.880328481980294e-21,4.175388252823793e-19,2.3722110701231058e-11,1.7829253545192484e-20,1.1558228456137496e-12,3.9624208032227874e-27,5.551452504448538e-19,4.9154600334099e-22,1.132611818809426e-20,2.4173299726059707e-19,2.5678797620497647e-28,1.9805731425063367e-27,7.718254365626005e-24,5.8419551075458e-13,3.970900020840739e-10,1.3213458760938596e-13,1.5428677083048118e-07,2.600153400053444e-08,2.108880639528568e-08,5.130139661238621e-11,2.7167433053658518e-08,1.661476249223336e-08,9.368405979821429e-09,5.841280493862613e-10,4.4767302871349784e-09,1.7495446305171297e-11,8.151098324399373e-09,2.5488387286870566e-14,6.776206417942062e-09,1.2365666744331956e-13,2.712262818987991e-15,5.907689736157713e-17,1.3498407084473477e-15,1.705385318023337e-19,1.6831901940517888e-12,6.063567265642539e-10,1.0972426501857449e-12
3.71349086304804e-09,0.9075653894230131,4.609521077338034e-08,1.7036222041894018e-10,1.258704438348556e-10,9.221074279701642e-10,0.0,0.0,1.9629430564826694e-07,1.3385000033621776e-11,1.0651026062881713e-12,4.3794022573412706e-13,2.801424671267665e-13,5.484074009337552e-25,6.275909859417294e-17,1.2974159730349835e-10,2.1243683385415445e-10,4.0752717705788926e-10,2.410401388721277e-25,1.9646830345452766e-16,1.4401636657319653e-22,8.82626615450809e-22,1.058400910278459e-09,2.707678168765674e-23,1.130689216488052e-15,3.9051645485790786e-27,5.170214535323877e-28,4.602659229250519e-21,2.3674989693437121e-23,2.840505862936178e-23,2.6072109599598067e-17,1.9744584362439712e-26,8.450317167410859e-28,3.4825596933790475e-27,3.76,0.0,0.7913065807835082,0.9969047986238672,1.03303805492884e-12,4.711962684241231e-13,0.0028682363258088683,0.0021750310398880933,0.000516568281604413,0.0001752399112436949,0.003095003634500287,6.360182534205171e-07,1.7154506901744372e-12,9.00350224726417e-08,3.1749488140658516e-16,1.7038354029590144e-09,1.0614787108342557e-20,4.445662306105273e-19,2.43435309742182e-11,1.9156488573024452e-20,1.1774369913216443e-12,4.276161748388572e-27,5.922746899284984e-19,5.2591499378456805e-22,1.2128372891020329e-20,2.566211884126763e-19,2.7708371428655386e-28,2.1372859542721347e-27,8.393263741085163e-24,5.924742520512583e-13,4.0734874730547147e-10,1.3699495352161047e-13,1.562909375066268e-07,2.6180614068517482e-08,2.1576448333991273e-08,5.3151989910929195e-11,2.7807123486377606e-08,1.7002117108106613e-08,9.544241856428604e-09,5.939058350508286e-10,4.5493170360606196e-09,1.8023523556310564e-11,8.343651443155468e-09,2.6046950772790613e-14,6.942302573212768e-09,1.2735391621382032e-13,2.8108981307461775e-15,6.275719820903232e-17,1.4039734434732431e-15,1.7777722046158673e-19,1.7122073596962444e-12,6.206027018397276e-10,1.1337855362124516e-12
3.7589570348666764e-09,0.907571115828477,4.725502813925303e-08,1.7604453757593432e-10,1.3061194434504354e-10,9.566771124343342e-10,0.0,0.0,1.9869111273102535e-07,1.3713649874205541e-11,1.107709191984897e-12,4.566612567703063e-13,2.922753895214837e-13,5.783166724248588e-25,6.474271983034064e-17,1.334800151267792e-10,2.1996764415505128e-10,4.1792522168746926e-10,2.577356005257705e-25,2.0661083987978148e-16,1.54574681501938e-22,9.470571216249802e-22,1.07372662036341e-09,2.9451562747618785e-23,1.183760213812342e-15,4.2085265551788176e-27,5.600582039398848e-28,4.926511598270396e-21,2.5707465395479016e-23,3.0830143599946766e-23,2.707033384919553e-17,2.1530991296609356e-26,9.242002112918247e-28,3.811015731013414e-27,3.76,0.0,0.7912715320354039,0.9969047506722681,1.0844590196330396e-12,4.940624695598852e-13,0.0029032978379034593,0.002203313933089051,0.0005231457038472376,0.00017540771856758606,0.003095049150736196,6.522750367308639e-07,1.7802011542437426e-12,9.018618623009392e-08,3.22118937902538e-16,1.7476221284934193e-09,1.1394000206423178e-20,4.729777092287665e-19,2.497315390537331e-11,2.0564706685518016e-20,1.1991161800173087e-12,4.610350903666085e-27,6.313871271808626e-19,5.622142424155426e-22,1.2976339317467203e-20,2.72218547997268e-19,2.986995209629609e-28,2.3042045998498067e-27,9.118128309907208e-24,6.00752935644704e-13,4.1773905949798367e-10,1.4196899563442035e-13,1.5829738300066946e-07,2.6357939788401436e-08,2.206899952001054e-08,5.504498458531974e-11,2.8453701287932554e-08,1.7393056556340832e-08,9.720712462464283e-09,6.037019151208321e-10,4.621963628695145e-09,1.855992923806559e-11,8.538380949409027e-09,2.6610425063143165e-14,7.110390909257223e-09,1.3110714463397792e-13,2.9118362787077408e-15,6.662325629443914e-17,1.4594540298349371e-15,1.8521632140157267e-19,1.7412951005323817e-12,6.34986282084413e-10,1.1710182098266276e-12
3.804423206685313e-09,0.9075768420177077,4.8429933301926766e-08,1.8185120085573992e-10,1.3547307518436077e-10,9.921103482313935e-10,0.0,0.0,2.0108778428301127e-07,1.4046260519818805e-11,1.1514549537151395e-12,4.759177104660673e-13,3.0476470068742434e-13,6.095480041396373e-25,6.676436280887712e-17,1.3727118031420698e-10,2.2766445853034894e-10,4.284550784197546e-10,2.753444436288669e-25,2.171436298459639e-16,1.6574801205770697e-22,1.0152163062574142e-21,1.0890164393572433e-09,3.2001854142006605e-23,1.2385931919745677e-15,4.531366947644732e-27,6.060775385185977e-28,5.2686499978332265e-21,2.788559609978729e-23,3.342770592306173e-23,2.809385558899107e-17,2.34522412435526e-26,1.0096288239962638e-27,4.165662258324913e-27,3.76,0.0,0.7912364848251648,0.9969047074416998,1.1377838389081746e-12,5.177329091144887e-13,0.002938358007755791,0.002231602276540063,0.000529723979903806,0.00017556746154650588,0.003095089945525355,6.687418088450118e-07,1.846561266346566e-12,9.033040525439706e-08,3.267444252035194e-16,1.7919742383524196e-09,1.222010575571905e-20,5.028257589631374e-19,2.5610982377713238e-11,2.2057780682749215e-20,1.2208586612264336e-12,4.9660385021076626e-27,6.725621546914084e-19,6.005258540348684e-22,1.387199397979838e-20,2.885490000809831e-19,3.2170303385739235e-28,2.481852779024992e-27,9.895865640786263e-24,6.090317450532419e-13,4.2826095880407536e-10,1.470578304876508e-13,1.603061014136166e-07,2.6533552002061858e-08,2.25664458323888e-08,5.698080067096406e-11,2.91071575257469e-08,1.7787550194250402e-08,9.8978028812335e-09,6.135158888131932e-10,4.6946666650888965e-09,1.910466465793809e-11,8.735287945518359e-09,2.7178796827945243e-14,7.280472040149854e-09,1.349162694721381e-13,3.015102592009999e-15,7.06822662106932e-17,1.5162935058555106e-15,1.9285821649676949e-19,1.7704519119131245e-12,6.495064698921643e-10,1.2089432225585424e-12
3.84988937850395e-09,0.9075825679907289,4.9619946997873865e-08,1.8778353594991431e-10,1.404554205720539e-10,1.0284182643693357e-09,0.0,0.0,2.034843203846599e-07,1.4382831086508707e-11,1.1963551163789134e-12,4.957170727033174e-13,3.1761581060816904e-13,6.421480518174197e-25,6.882438866256427e-17,1.4111493726165914e-10,2.355286347267534e-10,4.3911675260360467e-10,2.9390332679217182e-25,2.2807662435898353e-16,1.7756284365606825e-22,1.087262955021157e-21,1.1042696443506607e-09,3.4738251563673746e-23,1.2952219050639952e-15,4.874680206664462e-27,6.552455745080579e-28,5.629855919832452e-21,3.0217775031382275e-23,3.620757453815605e-23,2.9142998975165973e-17,2.5516493316126232e-26,1.1017219940346247e-27,4.548210044467674e-27,3.76,0.0,0.7912014391527098,0.9969046684679127,1.1930595215801798e-12,5.422251437522241e-13,0.0029734168354747376,0.002259895747603663,0.0005363030604900052,0.00017571951186322096,0.003095126483115867,6.854186103093152e-07,1.9145503964947644e-12,9.046799510225954e-08,3.313712492253876e-16,1.836891795088627e-09,1.3095316179001728e-20,5.341641816640072e-19,2.6257018379166157e-11,2.3639718263273823e-20,1.2426626336277375e-12,5.3443143782206975e-27,7.158815119177315e-19,6.409343074560075e-22,1.4817371659696293e-20,3.056369391497637e-19,3.461644337153068e-28,2.67077391721604e-27,1.072963668899193e-23,6.173104694127925e-13,4.3891444733010925e-10,1.5226256889666552e-13,1.6231708678563635e-07,2.6707490795359808e-08,2.3068773451631155e-08,5.895985691342484e-11,2.976748360206128e-08,1.8185567550822355e-08,1.0075498619405063e-08,6.233473765212682e-10,4.7674229134031885e-09,1.9657730713767567e-11,8.93437360329339e-09,2.7752053589094788e-14,7.452546619021941e-09,1.3878120509538105e-13,3.12072244164979e-15,7.49416171826176e-17,1.5745026957575354e-15,2.0070526427261033e-19,1.7996763510169402e-12,6.641622717013249e-10,1.2475630868784353e-12
3.895355550322587e-09,0.9075882937475633,5.082508972215375e-08,1.9384286814507272e-10,1.455605676687804e-10,1.0656120040090603e-09,0.0,0.0,2.0588072111742691e-07,1.472336069054104e-11,1.242424888586254e-12,5.160668069211447e-13,3.3083412737314384e-13,6.76164782660697e-25,7.092316402103105e-17,1.4501112795960885e-10,2.4356151744983684e-10,4.499102428310944e-10,3.1344983899757143e-25,2.394198992114996e-16,1.9004638957533646e-22,1.163360109185835e-21,1.1194855544972094e-09,3.767185366716348e-23,1.3536802238080768e-15,5.239499037107595e-27,7.077355371338205e-28,6.010933656728069e-21,3.271276427896328e-23,3.918000247527728e-23,3.021808850083498e-17,2.7732279627804337e-26,1.2009046453406126e-27,4.960457885461563e-27,3.76,0.0,0.7911663950179582,0.9969046332401252,1.2503336822249235e-12,5.675568703021009e-13,0.0030084743211668645,0.00228819403846658,0.0005428828985888334,0.00017586422412804216,0.0030951592742875602,7.023054793660285e-07,1.984187886713874e-12,9.059925400349945e-08,3.359993149135247e-16,1.8823748421864307e-09,1.40219203179365e-20,5.670481021640557e-19,2.691126353473701e-11,2.5314665597237173e-20,1.2645263214303182e-12,5.7463091156559625e-27,7.614291209794557e-19,6.8352649857606e-22,1.5814566490974798e-20,3.2350723305963464e-19,3.7215651783854493e-28,2.87153173634284e-27,1.1622751810162212e-23,6.255888709072033e-13,4.496995204336684e-10,1.57584315974207e-13,1.643303331084184e-07,2.6879795516561594e-08,2.3575968852938347e-08,6.098257080188283e-11,3.0434671245073014e-08,1.8587078333276616e-08,1.025378559300128e-08,6.331960180235978e-10,4.8402292953162165e-09,2.02191279286427e-11,9.135639159148872e-09,2.8330183703649144e-14,7.62661533685354e-09,1.427018637306829e-13,3.2287212342439028e-15,7.940889673256808e-17,1.6340922106845505e-15,2.0875979963477545e-19,1.8289670313419117e-12,6.789526979935453e-10,1.286880266974842e-12
3.9408217221412235e-09,0.907594019288234,5.2045381723101485e-08,2.0003052322596225e-10,1.5079010653437827e-10,1.1037027243777578e-09,0.0,0.0,2.0827698656147666e-07,1.5067848448424182e-11,1.2896794601672783e-12,5.369743533712623e-13,3.4442505674064715e-13,7.1164750087795655e-25,7.306106113962646e-17,1.4895959223577464e-10,2.517644384479006e-10,4.6083555841385993e-10,3.340225059776349e-25,2.511836550151577e-16,2.0322659708161849e-22,1.2436750967655198e-21,1.1346635275571583e-09,4.081427743996977e-23,1.4140021311602039e-15,5.6268952862488946e-27,7.6372794912892015e-28,6.412710597205997e-21,3.5379704511988104e-23,4.235567760950983e-23,3.131944887456595e-17,3.010851521222605e-26,1.3076228464559175e-27,5.404295514676079e-27,3.76,0.0,0.7911313524208285,0.9969046013097803,1.3096545421350017e-12,5.937459245227709e-13,0.0030435304649366153,0.002316496854966407,0.0005494634492663045,0.00017600193722896077,0.003095188767596284,7.194024521355426e-07,2.0554930506730386e-12,9.0724469955723e-08,3.4062855601552736e-16,1.928423443780228e-09,1.500228489452605e-20,6.015339820892325e-19,2.757371991753121e-11,2.7086909968500992e-20,1.2864480793743093e-12,6.17319489791853e-27,8.0929111253078e-19,7.283917715409194e-22,1.6865732742426243e-20,3.4218522521239875e-19,3.9975475451524967e-28,3.0847106779693343e-27,1.2578675359870849e-23,6.338670394412884e-13,4.6061618420015814e-10,1.630241711332593e-13,1.6634583433367794e-07,2.7050504788949396e-08,2.40880188015026e-08,6.304935859304595e-11,3.110871250255189e-08,1.8992052432816246e-08,1.0432650118116242e-08,6.43061470959635e-10,4.913082873634101e-09,2.0788856478808624e-11,9.339085910100644e-09,2.89131763519267e-14,7.802678921598065e-09,1.466781556466755e-13,3.339124409109001e-15,8.409189337965519e-17,1.695072448556944e-15,2.170241336173006e-19,1.8583226176917094e-12,6.938767634589615e-10,1.3268971740808908e-12
