Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509)
1.7392063037915996e-09,0.4747555316886346,1.3059871282596734e-17,1.7645198930983592e-21,2.006646994153861e-16,7.239576686478382e-21,0.0,0.0,2.201218004797595e-12,3.629260210955187e-19,1.1096170943156284e-22,8.261080407818187e-23,8.874876537889606e-28,1.1408329880188957e-46,7.296615058065883e-31,2.886553699712525e-20,3.3846570082503963e-25,1.0035619064452779e-18,4.365972632525731e-47,4.832057329734957e-43,6.975405406932224e-43,3.5121244998104503e-42,2.2618580123055347e-19,1.2286645081754053e-40,5.2017524357283686e-33,2.403017986465871e-46,6.454769481601693e-57,4.4148739748274697e-44,9.891676898737453e-52,2.7572931589146023e-50,4.1369752295217703e-32,9.410493685188622e-54,6.111066440837051e-53,4.3297983968225436e-55,3.76,0.0,0.6069860303393294,0.9999767653154187,2.0496005383232042e-19,7.801421210539426e-30,1.3850950595628407e-09,8.846836900112581e-10,4.1268258069772254e-10,8.772878050400143e-11,2.3234682377936998e-05,5.554021372048712e-21,1.9161701915200504e-33,5.748234512266781e-18,9.146332303556443e-24,2.0154634736002968e-16,2.8475145300819485e-49,2.1245256699849522e-48,2.8330760278674573e-23,7.422619243426789e-50,4.402587162536222e-27,3.9030016878414736e-55,1.3514633407006582e-48,1.880685568743221e-51,2.4624166958964053e-56,3.630538180916243e-55,8.381118658605251e-52,8.639379547975361e-50,1.2525483587966573e-48,1.281997266146036e-22,2.3131090722342735e-18,3.2137918020809615e-26,7.349496868623962e-28,8.809636161118156e-13,3.4262634387448907e-34,3.9249147761661184e-20,3.6131064377779655e-18,3.1338499612453858e-18,7.057508451687186e-20,2.393596187085491e-21,4.42650943066906e-22,1.6930500798895264e-12,5.032880298118201e-13,1.3493598949318208e-15,1.0319364519622522e-19,3.4112052202889895e-20,9.97802718454699e-16,1.4697908925033345e-18,2.5265856971028597e-18,1.4436238002820403e-38,1.2730664954742014e-23,8.823752876584571e-26,2.5628771071955074e-30,7.512395999120683e-16,1.0170588091628033e-21,7.990959717353776e-16,1.1757980570869748e-30,6.388458382558614e-27,1.8797382394576557e-23,8.808529607646625e-13,8.493983058406554e-27,3.0490791471139355e-16,4.026033132107682e-22,2.5517276476737033e-19,1.2904679725243305e-23,9.26193286257093e-28,7.313538282643717e-33
1.7880217045756777e-09,0.47475553169207574,1.3782890014374013e-17,1.90820897295429e-21,2.1211887965376386e-16,7.849964117382737e-21,0.0,0.0,2.2630290810557995e-12,3.8358802435997714e-19,1.2043033505724697e-22,8.960166162894762e-23,9.769970235451885e-28,1.2361181171363999e-46,7.692131563239434e-31,3.0435246857845743e-20,3.58376325559643e-25,1.0617525047201499e-18,4.995301963533815e-47,5.3424130737299985e-43,7.979525498770647e-43,4.01640321550398e-42,2.317667276307901e-19,1.4073355917317134e-40,5.659482374039685e-33,2.8284796793000413e-46,7.436209119519902e-57,5.062715309140529e-44,1.1394497389316355e-51,3.1649801673279894e-50,4.5932926925596964e-32,1.1117099209478492e-53,7.2900639455314775e-53,5.184141489728797e-55,3.76,0.0,0.6069860303003666,0.9999767412659536,2.227322524425716e-19,8.488552064441509e-30,1.423971396572321e-09,9.098083715494623e-10,4.242662926966154e-10,8.989672365943434e-11,2.325873178111554e-05,5.871481140852738e-21,2.0824402513655494e-33,5.916149268953585e-18,9.497366613235562e-24,2.1301977968285588e-16,3.2880112049831562e-49,2.4377487343106315e-48,2.9989246589095955e-23,8.66345930001923e-50,4.5594178897984944e-27,4.589887940961687e-55,1.550711185598654e-48,2.1725174850344674e-51,2.8721092528309323e-56,4.238210903315571e-55,9.943388978162084e-52,1.0056183172350972e-49,1.4396514238372916e-48,1.330553053400674e-22,2.4845535794710954e-18,3.4601802317059915e-26,7.861553152645653e-28,9.056844626961432e-13,3.7356526124562175e-34,4.1188589667376873e-20,3.718050476812492e-18,3.2120247059823817e-18,7.441650158731127e-20,2.523920852067485e-21,4.801228290346729e-22,1.740525864668711e-12,5.173462325103582e-13,1.4260466712411523e-15,1.1209026018816284e-19,3.706336005774375e-20,1.0545624301431797e-15,1.5533988332152282e-18,2.6703891700473344e-18,1.5689292396221204e-38,1.3457204138066782e-23,9.842681688805178e-26,2.84708405634499e-30,7.936762376346606e-16,1.0748774163839176e-21,8.444013842272398e-16,1.2871597180231565e-30,7.037943871875737e-27,2.0381829667377384e-23,9.055675141235577e-13,9.468887621407786e-27,3.2221904525650903e-16,4.254634766893201e-22,2.6233579881244264e-19,1.366526686517521e-23,1.006816248740854e-27,7.946585550070079e-33
1.8368371053597558e-09,0.4747555316955168,1.4525306190021364e-17,2.0595201398993895e-21,2.238927279904635e-16,8.493675094365068e-21,0.0,0.0,2.324841703944209e-12,4.0482219849234093e-19,1.3041510415031985e-22,9.696712830126102e-23,1.0728670379291807e-27,1.3363839946506576e-46,8.097020040365899e-31,3.204257502907314e-20,3.7889165376509625e-25,1.1215680926314158e-18,5.694102186897124e-47,5.891734249378105e-43,9.094257829369422e-43,4.576012203138227e-42,2.3730930989202345e-19,1.605995305623348e-40,6.143708654741903e-33,3.3144211198243972e-46,8.534798402103528e-57,5.783836345576077e-44,1.3076741768277782e-51,3.619426364047593e-50,5.08610995710042e-32,1.307443165241004e-53,8.655744830142236e-53,6.177931810166891e-55,3.76,0.0,0.6069860302614037,0.9999767202552993,2.41504648054227e-19,9.215550772019755e-30,1.4628477335798303e-09,9.349477506646835e-10,4.358500392055611e-10,9.204993472285429e-11,2.3279742373687865e-05,6.197831935728919e-21,2.2580800037195294e-33,6.082946926916799e-18,9.849477336979509e-24,2.2481076767009676e-16,3.782375418325754e-49,2.786742301482894e-48,3.1694888319234557e-23,1.007126281052238e-49,4.716396172443225e-27,5.373793744130006e-55,1.7727139519756286e-48,2.5001395050827248e-51,3.335876113554804e-56,4.9266188575401455e-55,1.1743849908730716e-51,1.1659319862729355e-49,1.6485427922345302e-48,1.3790727000075666e-22,2.6639628914282214e-18,3.7187234222700765e-26,8.392043670460926e-28,9.304049972655576e-13,4.061541455915556e-34,4.3174006689915824e-20,3.823187982877434e-18,3.289708482037189e-18,7.835025937908406e-20,2.657381686908402e-21,5.196040454359386e-22,1.7879992702793962e-12,5.314007493959767e-13,1.5048459080694039e-15,1.2148183468516787e-19,4.018002948233873e-20,1.1128900504990328e-15,1.6393162629214569e-18,2.8181715537973565e-18,1.7012999903777803e-38,1.4204008494897926e-23,1.0946586865908354e-25,3.1534256148377257e-30,8.372606243214822e-16,1.1342901362345926e-21,8.909458033293255e-16,1.4053117611894217e-30,7.731315460571642e-27,2.2050857462332927e-23,9.302815817405272e-13,1.0524483054271398e-26,3.4000559657836176e-16,4.489515220347098e-22,2.6949888441645574e-19,1.444725120324946e-23,1.0919714907841226e-27,8.615135458494213e-33
1.885652506143834e-09,0.474755531698958,1.5287114596720876e-17,2.218646520467889e-21,2.359863848306728e-16,9.171591144339554e-21,0.0,0.0,2.3866558734735685e-12,4.2662855779369506e-19,1.4092891320933368e-22,1.0471604403705656e-22,1.175372636355809e-27,1.441739905012911e-46,8.51120296028656e-31,3.368723471596812e-20,4.0001458488620345e-25,1.1830076166322155e-18,6.467798610837844e-47,6.481930566464339e-43,1.0328208225624895e-42,5.1952260696474606e-42,2.428138136300095e-19,1.826240878437003e-40,6.655219965053572e-33,3.86743319659058e-46,9.760919423309422e-57,6.584178186366815e-44,1.495436564515688e-51,4.1245269797191445e-50,5.617305557357941e-32,1.5311173939509709e-53,1.0231568195210739e-52,7.329466131055969e-55,3.76,0.0,0.6069860302224409,0.9999767018994269,2.6130477629701045e-19,9.983612917341485e-30,1.5017240705853657e-09,9.60101727480637e-10,4.4743381999003825e-10,9.418851380506669e-11,2.3298098184088124e-05,6.533078885133881e-21,2.4433482664760166e-33,6.248630648847233e-18,1.0202573128052693e-23,2.369193080120308e-16,4.3355593424562115e-49,3.174464985944035e-48,3.3447687834791773e-23,1.1663366167969296e-49,4.873520823121768e-27,6.265230694906e-55,2.0193539386729166e-48,2.866847953146302e-51,3.859103772927549e-56,5.703862060011298e-55,1.381122702866217e-51,1.3467600530070737e-49,1.881083495529214e-48,1.427549825675106e-22,2.8515076898464315e-18,3.989716107879323e-26,8.94102103416892e-28,9.551252198237548e-13,4.404164204175055e-34,4.520541579771607e-20,3.9285189955814894e-18,3.366904525653905e-18,8.237566852781621e-20,2.7939554733739433e-21,5.6114211229293965e-22,1.835470298346748e-12,5.454515819711191e-13,1.5857570611306727e-15,1.3138153028629298e-19,4.3466553158296023e-20,1.1727854111217798e-15,1.72754292997911e-18,2.9699327701735373e-18,1.8409315055182845e-38,1.4971086362844734e-23,1.2139957185257001e-25,3.482913008479618e-30,8.819913355284874e-16,1.19529663230587e-21,9.387284264342143e-16,1.530443546814758e-30,8.470049950302667e-27,2.3806456576084114e-23,9.549951636441533e-13,1.1664983408563282e-26,3.5826736843420284e-16,4.73067180261458e-22,2.766620216021037e-19,1.5250606738508612e-23,1.1817817476762997e-27,9.320155279492741e-33
1.934467906927912e-09,0.4747555317023991,1.6068310027816078e-17,2.3857807891716182e-21,2.483999904933948e-16,9.884593524994408e-21,0.0,0.0,2.448471589632479e-12,4.49007116565121e-19,1.5198460076106133e-22,1.128571815301889e-22,1.284793536041621e-27,1.5522940408920393e-46,8.934603336550315e-31,3.536894112559213e-20,4.2174801925513e-25,1.2460701155176876e-18,7.322069982217526e-47,7.1149567089621765e-43,1.1690380957871138e-42,5.878514122092558e-42,2.4828050261936747e-19,2.0697479788294165e-40,7.194808443902964e-33,4.4946157761578194e-46,1.11255744299078e-56,7.46998089809576e-44,1.7044291447770113e-51,4.684385589919613e-50,6.188804373380498e-32,1.7858407994275113e-53,1.2043214638572028e-52,8.658892647770364e-55,3.76,0.0,0.6069860301834781,0.9999766858629049,2.8216018487845234e-19,1.079393980425165e-29,1.540600407588924e-09,9.852702027997372e-10,4.590176348171186e-10,9.631256033658144e-11,2.3314134643965374e-05,6.877227082674189e-21,2.6385040037134193e-33,6.413204402026709e-18,1.0556571954085233e-23,2.493453974915006e-16,4.952830142849789e-49,3.604031396982763e-48,3.524765048465026e-23,1.3458403169355273e-49,5.0307927786653645e-27,7.275520855944946e-55,2.292612735643251e-48,3.2761484740898295e-51,4.447551494149556e-56,6.578605288082112e-55,1.617685203575629e-51,1.5501193132289701e-49,2.1392391130615817e-48,1.4759797150178139e-22,3.047358676494618e-18,4.273453603823082e-26,9.508537845109993e-28,9.798451303744337e-13,4.763743943497407e-34,4.728283383783079e-20,4.0340435539459986e-18,3.4436160517284305e-18,8.649204438586837e-20,2.9336191522231615e-21,6.047841931997185e-22,1.8829389504770848e-12,5.594987317324407e-13,1.6687795863746244e-15,1.4180249019965749e-19,4.692742260977553e-20,1.234248343683189e-15,1.8180785828763825e-18,3.125672741001088e-18,1.98801935925811e-38,1.575844607758478e-23,1.3427385794694283e-25,3.836570007762813e-30,9.278669485392276e-16,1.257896568251688e-21,9.877484513681302e-16,1.6627430770995113e-30,9.255618617667078e-27,2.5650602966026065e-23,9.797082598630123e-13,1.2894697910942964e-26,3.7700416065953786e-16,4.978101898025108e-22,2.838252103920796e-19,1.6075309739658716e-23,1.276369745425279e-27,1.0062612179257061e-32
1.9832833077119897e-09,0.47475553170584034,1.686888728277426e-17,2.5611151709545867e-21,2.6113368521161454e-16,1.0633563225304348e-20,0.0,0.0,2.510288852390226e-12,4.719578891075039e-19,1.6359494776623268e-22,1.2139924669624423e-22,1.4014141967424345e-27,1.6681535252732065e-46,9.367144721726503e-31,3.7087411453031136e-20,4.440948580834589e-25,1.3107547140404304e-18,8.262852210718679e-47,7.792812329530942e-43,1.3190184296560648e-42,6.630542829792046e-42,2.53709638806335e-19,2.338272165573293e-40,7.763269683031709e-33,5.20360130446589e-46,1.2640406081678194e-56,8.447789558485569e-44,1.9364442048997378e-51,5.3033193117755995e-50,6.802577607285445e-32,2.074974538555828e-53,1.4118731044133477e-52,1.0188346332594147e-54,3.76,0.0,0.6069860301445152,0.9999766718527048,3.040984335765429e-19,1.1647738458115258e-29,1.5794767445905025e-09,1.0104530780984909e-09,4.706014834554555e-10,9.842217307223551e-11,2.3328144782222596e-05,7.230281587343161e-21,2.8438063246819317e-33,6.5766727925884675e-18,1.0911400162718133e-23,2.6208903297676757e-16,5.639781764399169e-49,4.0787158572592545e-48,3.7094784385406214e-23,1.5476366471873964e-49,5.188214635601372e-27,8.41683510232765e-55,2.5945735972565032e-48,3.731763750621962e-51,5.1073665357432885e-56,7.560101305175374e-55,1.8874826463218074e-51,1.7781683558396344e-49,2.4250827786023532e-48,1.5243590600567515e-22,3.2516865668240816e-18,4.5702318065236256e-26,1.009464690182076e-27,1.004564728921294e-12,5.140493319452738e-34,4.9406277536752226e-20,4.139761696408993e-18,3.519846253949289e-18,9.069870699029376e-20,3.076349822128202e-21,6.505770977615912e-22,1.9304052282600575e-12,5.735422001714622e-13,1.7539129399856445e-15,1.5275783926468898e-19,5.056712820397601e-20,1.2972786799272784e-15,1.910922970231655e-18,3.2853913881098194e-18,2.1427592459922836e-38,1.6566095972859193e-23,1.4813569421084766e-25,4.2154323911575054e-30,9.748860423628055e-16,1.3220896077889667e-21,1.0380050763907689e-15,1.8023970015167098e-30,1.0089486780939791e-26,2.7585257850063623e-23,1.0044208704256738e-12,1.4218030118896276e-26,3.9621577316827995e-16,5.231802857754334e-22,2.909884508090749e-19,1.6921338587863106e-23,1.3758582033277728e-27,1.084347321864496e-32
2.0320987084960677e-09,0.47475553170928136,1.7688841167149834e-17,2.744841443639003e-21,2.741876091324484e-16,1.1419380966039796e-20,0.0,0.0,2.572107661699251e-12,4.954808897213634e-19,1.7577267802239025e-22,1.303508791390926e-22,1.5255237855139634e-27,1.7894244332507494e-46,9.808751203738925e-31,3.884236486761442e-20,4.670580034543041e-25,1.377060616703298e-18,9.296341975020841e-47,8.517542043452055e-43,1.4837435871266584e-42,7.456178181320861e-42,2.5910148232143603e-19,2.6336503109751927e-40,8.361402728015444e-33,6.002578757605837e-46,1.431771786195518e-56,9.524460225449243e-44,2.193377483029485e-51,5.98586398320366e-50,7.460642759014012e-32,2.4021461421801583e-53,1.6488680619982773e-52,1.1942090598354883e-54,3.76,0.0,0.6069860301055524,0.9999766596127933,3.27147094232397e-19,1.2546221627544313e-29,1.6183530815900973e-09,1.0356502555229116e-09,4.821853656752747e-10,1.0051745009578518e-10,2.3340384631774476e-05,7.592247423756115e-21,3.059514482797761e-33,6.7390409335428115e-18,1.1266991635308049e-23,2.7515021141456117e-16,6.4023468782545705e-49,4.601956100531341e-48,3.8989100211683917e-23,1.7738670332039834e-49,5.3457902594321494e-27,9.702232181134026e-55,2.927423802945664e-48,4.237641315362134e-51,5.845099604779614e-56,8.658214431233203e-55,2.1942191400071846e-51,2.033213763729946e-49,2.740798197873675e-48,1.5726857336902046e-22,3.464662083785422e-18,4.880347193469703e-26,1.0699401362047084e-27,1.0292840154680379e-12,5.5346152140959386e-34,5.157576350123006e-20,4.2456734608292415e-18,3.595598304937538e-18,9.499498103100596e-20,3.2221247386011225e-21,6.985672840182428e-22,1.9778691332705603e-12,5.875819887751381e-13,1.841156578382083e-15,1.6426068397434413e-19,5.439015915163367e-20,1.361876251670365e-15,2.0060758407926697e-18,3.4490886333341375e-18,2.3053469792402727e-38,1.7394044380468815e-23,1.6303307584225652e-25,4.6205474221870536e-30,1.0230471977318674e-15,1.3878754146976906e-21,1.0894975001951698e-15,1.9495906229078248e-30,1.0973113411031853e-26,2.961236780574304e-23,1.0291329953607018e-12,1.5639477082311048e-26,4.1590200595289703e-16,5.49177204043086e-22,2.981517428757793e-19,1.7788673623961055e-23,1.480369835992323e-27,1.1663705353232483e-32
2.0809141092801456e-09,0.47475553171272245,1.8528166492548625e-17,2.9371509403608793e-21,2.875619023172944e-16,1.224292720027278e-20,0.0,0.0,2.6339280174972884e-12,5.195761327067081e-19,1.8853045856384554e-22,1.3972065261415105e-22,1.6574161415133267e-27,1.916211813513513e-46,1.0259347402221518e-30,4.063352249922921e-20,4.9064035831447345e-25,1.4449871017009009e-18,1.0429000211078004e-46,9.291235422000349e-43,1.664236783216203e-42,8.36048793654437e-42,2.644562914920611e-19,2.9578019975854597e-40,8.990010079206061e-33,6.900317938776815e-46,1.6170494638641136e-56,1.0707165827630605e-43,2.4772316190456938e-51,6.736779324523826e-50,8.165063601638546e-32,2.7712632742343395e-53,1.9186298293227572e-52,1.39466654884848e-54,3.76,0.0,0.6069860300665896,0.9999766489194667,3.513337507429315e-19,1.3490607786109166e-29,1.6572294185877053e-09,1.0608616378839736e-09,4.937692812483617e-10,1.0259848882446607e-10,2.3351077896327745e-05,7.963129582383965e-21,3.28588787464423e-33,6.90031434415641e-18,1.162328702379978e-23,2.885289298232903e-16,7.246808990787375e-49,5.177356948334675e-48,4.093061099127397e-23,2.026821464117674e-49,5.50352446087581e-27,1.1145698488948132e-54,3.293457005056824e-48,4.797961458409995e-51,6.667720538539732e-56,9.88344446185252e-55,2.5419103374123006e-51,2.3177164279787367e-49,3.0886826770776737e-48,1.6209585915778966e-22,3.6864559517988394e-18,5.204096823135488e-26,1.1322854862857836e-27,1.0540029900183678e-12,5.946303392192658e-34,5.379130821908419e-20,4.351778884490242e-18,3.670875356385746e-18,9.938019581915937e-20,3.3709213129278934e-21,7.48800860850286e-22,2.0253306670703698e-12,6.016180990263471e-13,1.9305099582155863e-15,1.763241124973085e-19,5.840100350751906e-20,1.4280408908011731e-15,2.103536943435811e-18,3.616764398513047e-18,2.475978490598523e-38,1.824229963027108e-23,1.790150181618011e-25,5.0529733402364644e-30,1.0723489971006419e-15,1.4552536528209841e-21,1.1422249219076244e-15,2.1045079043102344e-30,1.1907950784634828e-26,3.1733864868743005e-23,1.0538446346966531e-12,1.7163628510960024e-26,4.3606265908455576e-16,5.758006806195649e-22,3.053150866148813e-19,1.8677296999402725e-23,1.5900273548474695e-27,1.2524275433366147e-32
2.1297295100642235e-09,0.4747555317161635,1.9386858076593142e-17,3.1382345519999102e-21,3.0125670474197823e-16,1.3105082113879622e-20,0.0,0.0,2.695749919709218e-12,5.442436323629092e-19,2.0188090005874463e-22,1.495170754883819e-22,1.797389740827398e-27,2.0486197095258456e-46,1.0718858464896874e-30,4.246060742473043e-20,5.148448264666905e-25,1.5145335150880706e-18,1.1667555484762957e-46,1.0116026985255732e-42,1.8615631817733748e-42,9.348743775802965e-42,2.6977432285495915e-19,3.3127308885766933e-40,9.649897692591708e-33,7.906194111006697e-46,1.8212423372965625e-56,1.2003401977159675e-43,2.790119650249542e-51,7.561054082440191e-50,8.917950156198304e-32,3.1865278407034383e-53,2.224765150517024e-52,1.623104255241171e-54,3.76,0.0,0.6069860300276267,0.9999766395772943,3.766859990535552e-19,1.4482121134034332e-29,1.6961057555833237e-09,1.086087128653091e-09,5.053532299480538e-10,1.0466538601352258e-10,2.336042000661081e-05,8.34293301978526e-21,3.523186038979719e-33,7.060498869120784e-18,1.198023306282844e-23,3.022251852865063e-16,8.179814713748574e-49,5.808693965680727e-48,4.29193319077894e-23,2.3089450251042265e-49,5.661422728423703e-27,1.2762188560987843e-54,3.695075563960839e-48,5.417145229522421e-51,7.58263421323518e-56,1.1246950934011096e-54,2.93490164914605e-51,2.6342979743914453e-49,3.47115016238403e-48,1.6691772999651947e-22,3.917238890950977e-18,5.541778334887931e-26,1.1965061607089563e-27,1.0787216525759883e-12,6.37574311406508e-34,5.605292806001196e-20,4.458078004104218e-18,3.7456805391960466e-18,1.0385368525574305e-19,3.52271711110957e-21,8.013235903693706e-22,2.07278983120958e-12,6.156505324043191e-13,2.0219725363705e-15,1.8896119470017477e-19,6.260414817093268e-20,1.495772429280964e-15,2.2033060271654493e-18,3.78841860549015e-18,2.65484982870155e-38,1.9110870050177627e-23,1.9613154886000765e-25,5.513778864765658e-30,1.1227900246429989e-15,1.5242239860651967e-21,1.1961865410876097e-15,2.267331476210187e-30,1.2895444175053707e-26,3.395166663075665e-23,1.078555788462079e-12,1.8795165947849492e-26,4.56697532713258e-16,6.030504515439669e-22,3.1247848204906775e-19,1.95871925328136e-23,1.7049534691926845e-27,1.3426150204215337e-32
2.1785449108483014e-09,0.4747555317196047,2.0264910742888408e-17,3.348282729609082e-21,3.1527215629689315e-16,1.400672562604047e-20,0.0,0.0,2.7575733682486935e-12,5.694834029885894e-19,2.1583655720328294e-22,1.5974859119707647e-22,1.9457476613218997e-27,2.186751180410274e-46,1.1187210063978135e-30,4.432334465444431e-20,5.396743125618665e-25,1.5856992652634034e-18,1.3019007252245968e-46,1.0994096194365538e-42,2.076830373433229e-42,1.0426423349347908e-41,2.7505583116864387e-19,3.700526072411173e-40,1.034187498057401e-32,9.030212951806084e-46,2.045791397188932e-56,1.3420992706114617e-43,3.134268551800181e-51,8.46391115653123e-50,9.721458666059332e-32,3.652450445617178e-53,2.5711806406812807e-52,1.8826786521688244e-54,3.76,0.0,0.6069860299886639,0.9999766314155539,4.032314471508691e-19,1.5521991599879027e-29,1.7349820925769492e-09,1.1113266319576296e-09,5.169372115492265e-10,1.0671823776070607e-10,2.3368581685154597e-05,8.731662658836618e-21,3.771668655752353e-33,7.219600609496402e-18,1.2337781948620883e-23,3.1623897494671947e-16,9.208386193290035e-49,6.499917096017171e-48,4.4955280113884854e-23,2.6228445572198567e-49,5.8194910070648294e-27,1.4567666259430785e-54,4.134792870595188e-48,6.099862533162852e-51,8.597696676454175e-56,1.2760577733325866e-54,3.377887088112412e-51,2.98574730040191e-49,3.890734290234472e-48,1.7173421866522012e-22,4.157181611506673e-18,5.893689948885432e-26,1.2626076424185035e-27,1.1034400031446054e-12,6.82311171382317e-34,5.836063927638988e-20,4.564570855816048e-18,3.820016963617289e-18,1.084147878003861e-19,3.6774898528106195e-21,8.561808902920793e-22,2.1202466272278567e-12,6.296792903850108e-13,2.1155437699633308e-15,2.021849821695987e-19,6.700407888619915e-20,1.5650706991436839e-15,2.3053828411133614e-18,3.964051176113637e-18,2.8421571581914433e-38,1.999976396615245e-23,2.144337002976449e-25,6.0040427124696025e-30,1.1743688662505244e-15,1.5947860783999778e-21,1.251381557727735e-15,2.438242644014354e-30,1.3937031576068502e-26,3.626767633680645e-23,1.1032664566855227e-12,2.0538861948345095e-26,4.778064270679675e-16,6.309262529859176e-22,3.196419292010242e-19,2.051834557434244e-23,1.8252708868765456e-27,1.4370296305825014e-32
