Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133)
1.4436161098150256e-18,0.5762827983392445,9.959317831742333e-26,7.758317763196333e-29,3.235890774174332e-38,2.4277318044287245e-37,0.0,0.0,5.3147156078601834e-20,5.156450806876266e-35,1.3601854387629394e-48,8.562804773158254e-69,1.577463325002437e-51,1.1960654526719986e-101,4.55909779703309e-79,2.7928276366734962e-80,1.4231348519790174e-80,2.0428102047514505e-34,6.886008272858843e-114,2.248005382603546e-71,3.6525245224637143e-107,9.142866795711265e-126,5.686222276858517e-83,7.854914385328509e-87,7.683071269994935e-57,1.0743655410265669e-112,2.663828570083748e-112,2.0884603967714034e-128,2.378252997151805e-170,3.687895493999544e-139,2.8504670912744482e-55,6.09040209792036e-144,4.9000426308712325e-119,2.2776866434874764e-142,3.76,0.0,0.899877622761781,0.9999999999996231,8.938833342547184e-50,3.210219791882264e-111,1.0353416905014825e-16,6.649499225918307e-17,2.5826460184497135e-17,1.121271660646801e-17,3.768536194784515e-13,5.89756839758685e-35,2.642190543153145e-54,3.4634851027572307e-32,4.261691453307315e-39,5.862294134276061e-34,4.061434561548141e-86,8.654718298138688e-85,4.967454722731319e-38,1.0254008013769025e-86,1.0510253131651423e-40,1.9577653284648119e-100,5.643398383554341e-85,5.72752706334061e-88,1.3803184716472411e-86,3.987395244833373e-85,1.7198373582397477e-101,2.0520266228685425e-100,2.2536140016721117e-97,1.7138331315008516e-38,2.0428102047514505e-34,7.538944660120192e-52,4.084855286274795e-20,1.2298702808879385e-20,1.5291628651871634e-31
2.888486447353609e-18,0.5762827983392445,1.9927288420521363e-25,1.5523376044637963e-28,1.2951996074307025e-37,9.717254071394669e-37,0.0,0.0,1.0634048692353525e-19,2.0639241326128533e-34,1.0889754027072134e-47,1.3711644162339725e-67,1.2629298268535518e-50,3.8320120207268893e-100,7.303045565958478e-78,4.47285171241888e-79,2.279582041291079e-79,8.176564547316101e-34,4.414212402630982e-112,3.600994417833311e-70,2.341412991287061e-105,1.1722040060411614e-123,9.108543483373514e-82,2.5166758430597162e-85,6.151128660072735e-56,6.88804102286305e-111,1.7078507408585577e-110,2.6786122778925527e-126,1.220876576724114e-167,4.730831774656689e-137,2.2821068819314593e-54,1.563106669967259e-141,6.284791514964966e-117,5.84570243107883e-140,3.76,0.0,0.8998776227617808,0.9999999999992459,7.156501869122608e-49,2.0578014356412127e-109,2.0715828959382399e-16,1.330477560202469e-16,5.167535864895051e-17,2.243517492462648e-17,7.5403465105042e-13,2.3605643097992027e-34,2.1153589995550873e-53,1.3862966465999815e-31,1.7057872076352454e-38,2.3464454133137826e-33,1.301696886574308e-84,2.7738523604453305e-83,1.988276448228213e-37,3.286427529883949e-85,4.2068403062326556e-40,1.2549661053198774e-98,1.8087190579251622e-83,1.8356824506547227e-86,4.423944875355504e-85,1.2779671542343846e-83,1.102449591775993e-99,1.3153894483134873e-98,1.4446109300447163e-95,6.859799145930317e-38,8.176564547316101e-34,6.035745481458175e-51,8.173259534565237e-20,2.460809085015541e-20,6.12063657413285e-31
5.7782271224307754e-18,0.5762827983392445,3.986322961246665e-25,3.105349265637947e-28,5.182485507639002e-37,3.888167361118572e-36,0.0,0.0,2.127271486133213e-19,8.258384916126357e-34,8.715112851733279e-47,2.1947560354370026e-66,1.0107276942285754e-49,1.226980778006256e-98,1.169166865646446e-76,7.160026764072567e-78,3.649385619479043e-78,3.2716908748015196e-33,2.827399516727068e-110,5.764941908510818e-69,1.4997206451065315e-103,1.5016492711065636e-121,1.4582145506700847e-80,8.058331549680229e-84,4.922772394158024e-55,4.412222836329921e-109,1.0939855770813708e-108,3.4320729257966585e-124,6.259121821272099e-165,6.06208159007283e-135,1.826379089040245e-53,4.006634729416059e-139,8.0526948952759065e-115,1.4984003954415616e-137,3.76,0.0,0.8998776227617806,0.9999999999984915,5.727376504787739e-48,1.3180373762733707e-107,4.1440653068117547e-16,2.6615328355907727e-16,1.0337315557797496e-16,4.4880091544122675e-17,1.5083967081973833e-12,9.445332017267343e-34,1.692930100537334e-52,5.546992283229951e-31,6.825370700998909e-38,9.388838053233191e-33,4.168693271981824e-83,8.883281319758553e-82,7.955695667518527e-37,1.0524806943473862e-83,1.683284090864549e-39,8.0381766847671e-97,5.792435260210996e-82,5.878785734694678e-85,1.4167714096820272e-83,4.092698629172274e-82,7.061293953324265e-98,8.425193892189386e-97,9.252869771925917e-94,2.7448133821609503e-37,3.2716908748015196e-33,4.830433076246776e-50,1.6350068031129788e-19,4.922686693187214e-20,2.449051879443869e-30
1.155770847258511e-17,0.5762827983392446,7.973511205390608e-25,6.211372607529544e-28,2.073331668086721e-36,1.5555201279841172e-35,0.0,0.0,4.255004719925705e-19,3.3038917201786204e-33,6.973414430168573e-46,3.512324217135887e-65,8.087357244014473e-49,3.927518010560359e-97,1.8712108317503692e-75,1.1458814894461464e-76,5.840661033123902e-77,1.3088893968548875e-32,1.810283246401844e-108,9.226588605078263e-68,9.602106306986292e-102,1.9228974729040582e-119,2.3338216126648912e-79,2.5794614142030164e-82,3.9389658766169846e-54,2.8250640405204866e-107,7.004584795081363e-107,4.395262180758536e-122,3.2067799609839966e-162,7.763702060432015e-133,1.4613807694741097e-52,1.0263494658217557e-136,1.0312676282760561e-112,3.8383397057466436e-135,3.76,0.0,0.8998776227617802,0.9999999999969829,4.582771396408844e-47,8.438783129518286e-106,8.289030128558782e-16,5.3236433870354935e-16,2.0676874943649467e-16,8.976992471583213e-17,3.0171207985034146e-12,3.778747850525902e-33,1.3546012958772062e-51,2.2191580811939126e-30,2.7305927056276335e-37,3.756146596345349e-32,1.3345041868982478e-81,2.8437630853162134e-80,3.1827963304806675e-36,3.369257034701585e-82,6.734232468602916e-39,5.146479903010507e-95,1.854305067318864e-80,1.881948053642281e-83,4.5354437797311316e-82,1.3101763719451856e-80,4.521026169172875e-96,5.3942694350512416e-95,5.924192830900244e-92,1.0981042392607434e-36,1.3088893968548875e-32,3.86508130112941e-49,3.270368502419356e-19,9.846441909196429e-20,9.797802244246404e-30
2.3116671172893776e-17,0.5762827983392447,1.5947887716698042e-24,1.2423419369485931e-27,8.294001661524644e-36,6.222586922770979e-35,0.0,0.0,8.51047118749777e-19,1.3216642464748226e-32,5.5792612823518145e-45,5.620290488569962e-64,6.470500186638718e-48,1.256994530613423e-95,2.994372506667079e-74,1.8336321960118617e-75,9.346373195695108e-76,5.235983754951066e-32,1.158833416844656e-106,1.4764687364337682e-66,6.146594488401057e-100,2.4618121940999615e-117,3.7346574456438402e-78,8.255549330390257e-81,3.151471941832686e-53,1.8084387290965678e-105,4.483919244721303e-105,5.6273497406494486e-120,1.642411640780744e-159,9.94025174686025e-131,1.1692156356180291e-51,2.6282882463286973e-134,1.3203572001372103e-110,9.829267434386761e-133,3.76,0.0,0.8998776227617794,0.9999999999939654,3.6665652359038976e-46,5.401891571973151e-104,1.657895977205283e-15,1.0647864492597376e-15,4.1355993715541715e-16,1.795495907901193e-16,6.034568883163901e-12,1.511622158015197e-32,1.0837839340817224e-50,8.877354528734184e-30,1.092325963892839e-36,1.50258092863766e-31,4.2712493530749185e-80,9.101823138950765e-79,1.2732221640770814e-35,1.0783733374897042e-80,2.693912233906021e-38,3.2944022536152824e-93,5.934937707231752e-79,6.023412673709213e-82,1.4516261460728039e-80,4.1933850605809335e-79,2.8940322035693307e-94,3.4530190578516818e-93,3.7922375834234396e-90,4.392775684740269e-36,5.235983754951067e-32,3.092359018902552e-48,6.5410919010059735e-19,1.969395233987834e-19,3.919439865502161e-29
4.6234596573511105e-17,0.5762827983392448,3.1896640831391092e-24,2.4847513206091472e-27,3.317735676091077e-35,2.4891360610406736e-34,0.0,0.0,1.702140412259023e-18,5.2868721103514e-32,4.4636209678755336e-44,8.992922272097549e-63,5.176645998572296e-47,4.0226846209195055e-94,4.7913442669993565e-73,2.9339890245095775e-74,1.4955249944227418e-74,2.0944787731759786e-31,7.417505459442044e-105,2.3625216412151827e-65,3.934219397260792e-98,3.151441851468504e-115,5.975886596800397e-77,2.6419794927348933e-79,2.5212972945709423e-52,1.157528577557318e-103,2.870023623560086e-103,7.203913048337447e-118,8.410531312438841e-157,1.2725259298437683e-128,9.354169330955034e-51,6.729485327147455e-132,1.6902714579915775e-108,2.51669169247628e-130,3.76,0.0,0.8998776227617777,0.9999999999879304,2.933391450965222e-45,3.457553237136576e-102,3.3158819059040892e-15,2.129630671441092e-15,8.271423126007947e-16,3.5910892186216664e-16,1.2069464668678586e-11,6.046734678995963e-32,8.670683087504541e-50,3.551086110795854e-29,4.369481547311295e-36,6.010568354506467e-31,1.3669335840318212e-78,2.9128684341531667e-77,5.093096021947727e-35,3.451132662025591e-79,1.0776087522755584e-37,2.1086270909936903e-91,1.8993659222071548e-77,1.9276807431497528e-80,4.6456585552729395e-79,1.3420145424415506e-77,1.8523647240493455e-92,2.2101518906129832e-91,2.4272734572562245e-88,1.7571827655387025e-35,2.094478773175979e-31,2.474004829441071e-47,1.3082538698074673e-18,3.938897319589609e-19,1.5678397418688972e-28
9.247044737474577e-17,0.576282798339245,6.379414742908992e-24,4.9695702130073714e-27,1.3271212802845345e-34,9.956746880906779e-34,0.0,0.0,3.4043269992568468e-18,2.1147918697855998e-31,3.570981609985888e-43,1.4389041859745561e-61,4.141415268492335e-46,1.2873074645722716e-92,7.666429722485103e-72,4.694524605643382e-73,2.3929243208995628e-73,8.378085915367856e-31,4.747725175243941e-103,3.780171965638935e-64,2.5180280921470804e-96,4.0340518396759917e-113,9.561767455030612e-76,8.454660575764514e-78,2.0170857949718398e-51,7.408598218776064e-102,1.8369161202863847e-101,9.221588675526998e-116,4.3065465635495544e-154,1.6289444714973816e-126,7.483513395334559e-50,1.722884978338073e-129,2.1636846984048184e-106,6.443242172004461e-128,3.76,0.0,0.8998776227617744,0.9999999999758606,2.346768878827001e-44,2.2129438120202612e-100,6.63185376330169e-15,4.259319120079712e-15,1.6543070635216798e-15,7.182275797001534e-16,2.4139254704483008e-11,2.4187430839135393e-31,6.93671112569641e-49,1.4204631873858491e-28,1.7478280956063002e-35,2.4042763115035704e-30,4.374401701808481e-77,9.321635045212929e-76,2.0372799582376246e-34,1.1044166654559184e-77,4.310522790961385e-37,1.3495884156142128e-89,6.078268322827831e-76,6.168880573507773e-79,1.4866836657650299e-77,4.2946566776715237e-76,1.1855722768549135e-90,1.4145674540857893e-89,1.5535323212014817e-86,7.02888199644297e-35,8.378085915367861e-31,1.979250937472635e-46,2.6165432291793923e-18,7.877901488654732e-19,6.271486559769948e-28
1.849421489772151e-16,0.5762827983392458,1.2758916209773854e-23,9.939208498112337e-27,5.308539197884546e-34,3.98273931949079e-33,0.0,0.0,6.808700173169816e-18,8.459253531107738e-31,2.8568193133146304e-42,2.3022760665842572e-60,3.313171806860612e-45,4.1194616040759963e-91,1.2266511618775187e-70,7.511353605887434e-72,3.8287467124033844e-72,3.351268752774027e-30,3.0392979283166755e-101,6.048385033980874e-63,1.611578873661215e-94,5.171542169259718e-111,1.5299110761135914e-74,2.7055437390708635e-76,1.6136879185106556e-50,6.26529088828165e-100,1.5534346031428787e-99,1.700751090197128e-113,3.233099356317635e-151,3.004295001646338e-124,5.986882253321087e-49,9.531930477205302e-127,4.848283521829254e-104,3.565499070386899e-125,3.76,0.0,0.8998776227617677,0.9999999999517211,1.8774374092538566e-43,1.4163192800557277e-98,1.3263797478096843e-14,8.518696034460598e-15,3.3086365654839708e-15,1.4364648781516957e-15,4.827882863519362e-11,9.675070777577128e-31,5.549434772282794e-48,5.681909297733971e-28,6.991382838027878e-35,9.617203512999095e-30,1.6217552703482888e-75,3.4558804369456407e-74,8.149203537347478e-34,4.0944889743279124e-76,1.7242267232097513e-36,9.985472071024056e-88,2.2534424976451953e-74,2.2870361526901885e-77,5.5116964986137384e-76,1.592190652958816e-74,8.771931714463387e-89,1.0466244663006932e-87,1.149443438723784e-84,2.811587744452435e-34,3.3512687527740306e-30,1.5834196228936597e-45,5.2331219477559805e-18,1.5755909818231256e-18,2.5086201415434614e-27
3.6988555218215374e-16,0.5762827983392471,2.5517919732803945e-23,1.9878487069556797e-26,2.1234265398067925e-33,1.5931038727929056e-32,0.0,0.0,1.3617446520665057e-17,3.383718622840209e-30,2.2854692058310231e-41,3.683665427914023e-59,2.6505536083207347e-44,1.3182403318809784e-89,1.9626600741999937e-69,1.2018258734030238e-70,6.1260500155600165e-71,1.340514555897755e-29,1.94584184836843e-99,9.677504007381167e-62,1.0314235949404994e-92,6.619737029323587e-109,2.447881520549498e-73,8.657824769236084e-75,1.2909582055551724e-49,4.025091867994683e-98,9.979873893951988e-98,2.1821934233190062e-111,1.660221833952255e-148,3.854744696105254e-122,4.7895349998701665e-48,2.4453353322139234e-124,6.226666059774185e-102,9.14697566068905e-123,3.76,0.0,0.8998776227617544,0.9999999999034419,1.501958879816024e-42,9.064557684257513e-97,2.652768490768695e-14,1.703744993163695e-14,6.617295569890631e-15,2.8729394061570588e-15,9.655795193303444e-11,3.870048012636345e-30,4.439574180403107e-47,2.272774278016528e-27,2.796566827679945e-34,3.846901320053182e-29,5.2118638919561295e-74,1.1106222499279747e-72,3.259698639685544e-33,1.3158538383248962e-74,6.896942509022566e-36,6.4312072421441926e-86,7.24192695766269e-73,7.349889330421023e-76,1.7713043205855554e-74,5.116850666475636e-73,5.649617429873045e-87,6.740850709510757e-86,7.403065894107249e-83,1.1246458939875615e-33,1.3405145558977583e-29,1.266743316485268e-44,1.0466279384240111e-17,3.151192644316944e-18,1.0034531593267686e-26
7.397723585920311e-16,0.5762827983392499,5.103592913606565e-23,3.975705221738747e-26,8.493728242626203e-33,6.372432033480161e-32,0.0,0.0,2.7234939214332723e-17,1.353490891165126e-29,1.8283810986878852e-40,5.8938843849639235e-58,2.120449873250804e-43,4.218390433283189e-88,3.1402716241441316e-68,1.922929339836286e-69,9.801727575497848e-70,5.362073752655473e-29,1.2461978282742883e-97,1.5484076908756627e-60,6.601153389097796e-91,8.473318974385064e-107,3.91663322863353e-72,2.7705181576339296e-73,1.0327699650443278e-48,2.5762567415168703e-96,6.387537133886853e-96,2.7932793782284405e-109,8.500617818347843e-146,4.934203595995371e-120,3.8316406103418855e-47,6.26016049411392e-122,7.970393273343019e-100,2.3416640569574964e-120,3.76,0.0,0.8998776227617279,0.9999999998068838,1.2015707326323564e-41,5.801355446566728e-95,5.30554597668664e-14,3.4074957999647945e-14,1.3234613580632278e-14,5.7458881865769246e-15,1.9311610027449435e-10,1.548023155891035e-29,3.551669911325592e-46,9.09111222383859e-27,1.1186291506001807e-33,1.5387647200960742e-28,1.6680277634557952e-72,3.5544827117215695e-71,1.3038832878651912e-32,4.211320131687584e-73,2.7587844487615247e-35,4.1169377063439e-84,2.31773710905985e-71,2.352291037699535e-74,5.668963611221727e-73,1.637618748082014e-71,3.6166011840864994e-85,4.315154456099237e-84,4.739075393631238e-81,4.4986356243679276e-33,5.362073752655499e-29,1.0133978107920667e-43,2.0932594254532207e-17,6.302395955618635e-18,4.013822836025137e-26
1.4795459714117858e-15,0.5762827983392552,1.0207195737139503e-22,7.95142145328451e-26,3.39749600337112e-32,2.548976323680816e-31,0.0,0.0,5.446992459637686e-17,5.413970448261934e-29,1.4627075436555806e-39,9.430233090208573e-57,1.6963635275452426e-42,1.3498891143740293e-86,5.024449989738893e-67,3.076694914409483e-68,1.5682812818215015e-68,2.1448337424418615e-28,7.986585970689401e-96,2.4774579881395e-59,4.224752257131856e-89,1.0845884673908457e-104,6.266643424393532e-71,8.865685116305793e-72,8.262177359427894e-48,1.6488503376290208e-94,4.088044498190964e-94,3.5754145237289955e-107,4.35234307822897e-143,6.315813720494244e-118,3.0653190228921123e-46,1.6026093119872045e-119,1.0202149229416116e-97,5.9946916274114115e-118,3.76,0.0,0.8998776227616748,0.9999999996137678,9.612581141040218e-41,3.7128823177812627e-93,1.0611100948522217e-13,6.814997523030286e-14,2.6469249609828872e-14,1.1491784645053428e-14,3.8623200394132716e-10,6.192100609298977e-29,2.841340190968238e-45,3.6364431070082173e-26,4.4745188896907945e-33,6.1550689373022035e-28,5.337729149257521e-71,1.137442151110133e-69,5.215543911717771e-32,1.3476350718961912e-71,1.1035155260544636e-34,2.634866823441777e-82,7.4168087670148e-70,7.527389710053657e-73,1.8140843756513276e-71,5.240415941556287e-70,2.3146459571379618e-83,2.7617248640923046e-82,3.033041936382922e-79,1.7994890241051436e-32,2.1448337424418817e-28,8.107196881967132e-43,4.18652239844117e-17,1.2604802523478239e-17,1.6055311687772036e-25
2.2193195842315406e-15,0.5762827983392607,1.5310799503553039e-22,1.1927140886813699e-25,7.219682274340491e-32,5.416577108804438e-31,0.0,0.0,8.170490997312978e-17,1.150469150428706e-28,4.182431885230498e-39,3.4709538389114647e-56,4.8505433658531233e-42,6.3355196889819686e-86,1.91557330236024e-66,1.1503259726391887e-67,5.957364357084119e-68,4.557775962056069e-28,4.5573362525810614e-95,9.445313652310492e-59,2.4108743386838723e-88,7.219720386221955e-104,2.389161877153079e-70,4.1475679811883755e-71,2.362468234460324e-47,8.182428124216598e-94,2.028690552817623e-93,1.983693557102161e-106,3.2622794838759373e-142,3.527462870024243e-117,8.764903598932966e-46,8.706303574477386e-119,5.263937481541264e-97,3.256367097503399e-117,3.76,0.0,0.8998776227616218,0.9999999994206522,2.7485986492890725e-40,2.1137136534031813e-92,1.5916655920357487e-13,1.0222499355559054e-13,3.970388564673875e-14,1.7237680001166914e-14,5.793475145928729e-10,1.3158218880406496e-28,8.124460280893577e-45,7.727435082830353e-26,9.50835145024355e-33,1.307953012234822e-27,2.3597576901649674e-70,5.028518473068212e-69,1.1083041901035142e-31,5.957767008843858e-71,2.344972141512229e-34,1.4101344036517722e-81,3.278897277180598e-69,3.32778543038686e-72,8.019893373265668e-71,2.3167358010730114e-69,1.238757394560406e-82,1.4780262204459496e-81,1.6232312914413638e-78,3.823970954428167e-32,4.557775962056127e-28,2.3184863212295443e-42,6.279785370358651e-17,1.890720903659406e-17,3.411754999080516e-25
2.9590931970512955e-15,0.576282798339266,2.041440421284716e-22,1.5902863522330123e-25,1.2315931890487007e-31,9.240045735314357e-31,0.0,0.0,1.0893989534459152e-16,1.9625654058834237e-28,8.821963844952689e-39,8.803093690883057e-56,1.0231207075807683e-41,1.974973729201632e-85,5.153995479233647e-66,2.997366209849553e-67,1.5935168281095384e-67,7.7750353587159185e-28,1.7845664725983764e-94,2.5413322394167628e-58,9.432007041709479e-88,3.1247834951027806e-103,6.428226804612614e-70,1.338036347146931e-70,4.983132783291036e-47,3.4615237878018636e-93,8.582127138400225e-93,1.0200364431505718e-105,2.0416991094804694e-141,1.8401517018770955e-116,1.8487731500838453e-45,6.073300337470753e-118,2.8716606942190567e-96,2.2717910897951933e-116,3.76,0.0,0.8998776227615687,0.9999999992275371,5.797592163964183e-40,8.23862820028606e-92,2.122221089219244e-13,1.3630001297551073e-13,5.2938521691361926e-14,2.29835742549176e-14,7.724626322299314e-10,2.2446378042760015e-28,1.7136843478612153e-44,1.3182082945600304e-25,1.6220124850293913e-32,2.231215020204197e-27,8.06394463553647e-70,1.7183834791846773e-68,1.8906380845208675e-31,2.035934702614161e-70,4.000248783917455e-34,5.3285457962940475e-81,1.1204896482436852e-68,1.1371963738221283e-71,2.740620259899297e-70,7.916925540452216e-69,4.6809537341671505e-82,5.585091024730085e-81,6.13378722260322e-78,6.523338306276062e-32,7.775035358716037e-28,4.890991510759578e-42,8.373048341205665e-17,2.520961549496611e-17,5.820053769806058e-25
4.438640422690804e-15,0.5762827983392769,3.0621615844318436e-22,2.385431630824564e-25,2.5498580575453555e-31,1.913034683735319e-30,0.0,0.0,1.6340986607509692e-16,4.063243166319968e-28,2.409553355005704e-38,3.0784860864350462e-55,2.79446262444408e-41,9.73092745628739e-85,2.084624800585013e-65,1.124452518345837e-66,6.361065063346754e-67,1.6097242512418324e-27,1.4986928229236225e-93,1.0278857523341554e-57,7.899247384246454e-87,2.9604770395017205e-102,2.6000147244420487e-69,7.365186550290966e-70,1.3610494013018844e-46,3.118036380980064e-92,7.730264679870188e-92,1.3894590461751767e-104,6.353289824911959e-140,2.6908007803039697e-115,5.049577629709076e-45,1.435226129563308e-116,3.988236909946561e-95,5.368914678110893e-115,3.76,0.0,0.8998776227614625,0.9999999988413077,1.5835027290219403e-39,6.808743236100113e-91,3.1833320835861626e-13,2.0445005438438602e-13,7.94077937987109e-14,3.447536017524161e-14,1.1586919451255897e-09,4.6472384401596555e-28,4.680604513966835e-44,2.7291782506963623e-25,3.3581690740531193e-32,4.619450546065268e-27,4.958324962315095e-69,1.0565921402117371e-67,3.914331171764973e-31,1.2518481865800966e-69,8.282014737274042e-34,3.849781151619936e-80,6.889617851444088e-68,6.992346755535931e-71,1.6851422732970027e-69,4.8679248913792454e-68,3.3819058590774886e-81,4.035129410702785e-80,4.4315557809164085e-77,1.3506102514437454e-31,1.6097242512418645e-27,1.3362202483461717e-41,1.2559574280387377e-16,3.7814428283229926e-17,1.2049684320097648e-24
5.918187648330314e-15,0.5762827983392876,4.082883094309792e-22,3.180578086904757e-25,4.336641668775266e-31,3.253571637607194e-30,0.0,0.0,2.1787983678614486e-16,6.910513135399337e-28,5.041594005966362e-38,7.692301470326073e-55,5.846955312840734e-41,3.0533134246979128e-84,5.646681221168094e-65,2.9279800908280876e-66,1.7117486076109605e-66,2.7377223951455654e-27,5.897897246698378e-93,2.7842605393043063e-57,3.1044880033639334e-86,1.3240587050477358e-101,7.04274084331974e-69,2.3636861603591485e-69,2.8477729252326425e-46,1.2299252015365714e-91,3.0491942790812284e-91,6.41428870838772e-104,3.939164798190755e-139,1.2745415961441767e-114,1.056541401992723e-44,7.858517390534783e-116,1.8333378164844436e-94,2.9397620729887666e-114,3.76,0.0,0.8998776227613564,0.9999999984550797,3.313218095685909e-39,2.660836059666345e-90,4.2444430779529664e-13,2.726000998186137e-13,1.0587706593442436e-13,4.596714204178618e-14,1.544919812773451e-09,7.903736390052012e-28,9.793391643948954e-44,4.641609619705766e-25,5.71136287166834e-32,7.85648032193305e-27,1.6645265820716305e-68,3.547014553516263e-67,6.657260289697558e-31,4.2025004176435464e-69,1.4085550355850577e-33,1.4753159563707217e-79,2.3128673531369177e-67,2.347354842684024e-70,5.657083245181007e-69,1.6341784671142148e-67,1.2960159940725205e-80,1.546344859376833e-79,1.6982646482799546e-76,2.297095136792071e-31,2.737722395145634e-27,2.796362474228185e-41,1.6746100215632605e-16,5.0419240870181386e-17,2.0493359121436353e-24
7.397734873969824e-15,0.5762827983392983,5.103604975685047e-22,3.9757258045825273e-25,6.625409816532075e-31,4.970723184876858e-30,0.0,0.0,2.7234980747634553e-16,1.0557703327753032e-27,9.178033376868378e-38,1.632006196126484e-54,1.0644167281343966e-40,7.849230711589651e-84,1.2685107498163437e-64,6.402525601946319e-66,3.82861964597322e-66,4.182625835044161e-27,1.8550074388246666e-92,6.254756159602296e-57,9.748533439281288e-86,4.618871119784734e-101,1.5821335661354981e-68,6.176239985074066e-69,5.184265942674715e-46,3.8779566691655875e-91,9.613934806605346e-91,2.3758980441247857e-103,1.9235544459390926e-138,4.8246726099340255e-114,1.9233947856941406e-44,3.498787314889993e-115,6.768721727481756e-94,1.3088713778601917e-113,3.76,0.0,0.8998776227612503,0.9999999980688533,6.031587990811096e-39,8.319376438458772e-90,5.305554072319649e-13,3.4075014956571773e-13,1.3234633810052837e-13,5.745891956499704e-14,1.9311461319468765e-09,1.2075124368398978e-27,1.7828497033028924e-43,7.09131826377599e-25,8.725666656781395e-32,1.2002933828462892e-26,4.498366821959916e-68,9.585768739916251e-67,1.0170801900589778e-30,1.1357225599756453e-68,2.1519556950824384e-33,4.485791885677779e-79,6.250499153162018e-67,6.343704109839218e-70,1.5288220977175273e-68,4.4163499659666044e-67,3.9406174985796365e-80,4.7017585004129785e-79,5.1636834704522474e-76,3.509537543062842e-31,4.182625835044285e-27,5.091370847876681e-41,2.093262614666018e-16,6.302405324144106e-17,3.1309224160295824e-24
1.0356829325248843e-14,0.57628279833932,7.145049876262765e-22,5.566025103994293e-25,1.2740432620360214e-30,9.55852759958622e-30,0.0,0.0,3.812897487928961e-16,2.0302090720049265e-27,2.423274188708191e-37,5.979169978467908e-54,2.8103799181346783e-40,4.428247244652088e-83,4.91913494434305e-64,2.4190988892375634e-65,1.4785889318132819e-65,8.043060767457985e-27,1.696351133870226e-91,2.4255142967819187e-56,8.873708598691348e-85,6.639945752179375e-100,6.135352364991622e-68,3.455004105047222e-68,1.368801934411916e-45,3.1960516444559433e-90,7.922911125008331e-90,3.1031614222138464e-102,8.71792252409747e-137,6.54235489766009e-113,5.078339954285749e-44,7.110576704290817e-114,8.297962980310299e-93,2.659896204965751e-112,3.76,0.0,0.8998776227610379,0.9999999972964053,1.5925176734050762e-38,7.518796247663154e-89,7.427776061052638e-13,4.770502622694548e-13,1.852848825258169e-13,8.044246130860424e-14,2.7035940276404844e-09,2.3220038818220616e-27,4.7072497402824955e-43,1.3636296968735693e-24,1.6779122310513307e-31,2.3081245496748556e-26,2.5223021458476538e-67,5.374875956324319e-66,1.9558144299904462e-30,6.368192670034641e-68,4.1381422222143455e-33,3.853610031436943e-78,3.504743096278017e-66,3.5570121778125173e-69,8.572359746346377e-68,2.476310376014836e-66,3.385260049805809e-79,4.039134459791905e-78,4.435975590546551e-75,6.749132329118681e-31,8.043060767458315e-27,1.344499308733472e-40,2.930567799579748e-16,8.823367732333664e-17,6.020653194187352e-24
1.3315923776527862e-14,0.5762827983393415,9.186496285687927e-22,7.156329527460941e-25,2.08942832494425e-30,1.5675965276659304e-29,0.0,0.0,4.902296900247761e-16,3.329537811585667e-27,5.02405897425424e-37,1.5525887926872969e-53,5.826631881996438e-40,1.472735698551873e-82,1.3089381037986316e-63,6.366976481794922e-65,3.9276856295585745e-65,1.3190629465678573e-26,7.062889596529383e-91,6.45406482883595e-56,3.6833355787466203e-84,3.3744483655956134e-99,1.6325680566778174e-67,1.142097776674137e-67,2.837874294146235e-45,1.3143159062361335e-89,3.258015244462925e-89,1.5573209679455326e-101,6.173833006272595e-136,3.3135705129883455e-112,1.052868933785573e-43,4.275003151300002e-113,4.1366772888341255e-92,1.5991795344592224e-111,3.76,0.0,0.8998776227608255,0.9999999965239637,3.3016887935950094e-38,3.1148137918269714e-88,9.549998049785129e-13,6.133503924900469e-13,2.382234270745374e-13,1.0342598541165251e-13,3.4760356342393764e-09,3.8080807333933706e-27,9.759308320294075e-43,2.2363401038431312e-24,2.751767605037495e-31,3.785322843197783e-26,8.430560418257555e-67,1.7965002322896462e-65,3.207538876220385e-30,2.1285148407756396e-67,6.786554423020834e-33,1.591271741524382e-77,1.1714264173081223e-65,1.1888986065322073e-68,2.865236889679669e-67,8.276828862752877e-66,1.3978741718103014e-78,1.6678788458081435e-77,1.8317503320561927e-74,1.1069214265435035e-30,1.3190629465679256e-26,2.7877115710488534e-40,3.7678729827804725e-16,1.134433005291938e-16,9.873856113267933e-24
