Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455)
3.4567910129275567e-06,0.8489363002403285,0.001371787948195391,0.000529629609151197,0.0007158980809827631,0.008756159722302155,0.0,0.0,0.0009339513742677926,9.896438824043497e-06,0.00149722306911448,1.9849874101529465e-06,0.0002458487636668907,4.651868012199006e-14,1.758230409029056e-11,1.1293754248487271e-09,1.425182918823824e-10,3.3323120376036354e-05,2.4394991508297715e-11,4.684729678307052e-09,1.325431893927591e-09,6.9131341595460165e-15,1.4436352862020206e-10,5.515531242336247e-13,1.082532714308176e-11,4.606404381338408e-13,2.405646994821569e-14,1.494770548277376e-15,6.7304824423035925e-21,5.126927371821147e-20,3.2739938707416994e-10,8.306469387353363e-17,7.941348511957415e-15,5.0598554107628744e-14,3.76,0.0,0.3467338038988295,0.9932158922763324,0.004313652562416705,8.351836819706113e-13,0.33356235123622807,0.24496280881353563,0.0679866885443584,1.944038981405213e-05,0.0015915884960901801,0.008361868767017151,1.3403066691866083e-07,6.156929106413463e-09,2.9878498135770724e-14,0.0001199094042580531,5.038709459279982e-09,6.367663598810545e-09,1.697731425149566e-06,6.493644265690793e-09,3.6769140941445546e-09,4.2261879483324835e-15,1.0163758426804126e-08,2.0074430552658437e-11,5.966346552940199e-10,1.6517826819959087e-09,2.5922659142404036e-16,2.3238128520210286e-15,7.723820900699265e-09,2.3080423468459912e-11,2.972582779779903e-05,0.0005624553648815466,0.00027823601212867015,7.540320006294667e-05,0.002083113969541586,0.0010211960944977332,0.010726385414811114,9.87681725648012e-05,1.2830163626661461e-05,0.0002525585262020341,0.000921628209161716,0.00044398978559986255,0.0017633090599816607,0.00025569462866428463
3.481771889648801e-06,0.8492390173128498,0.0014009420477968846,0.0005455480356667094,0.0007330193951010507,0.008966157206722915,0.0,0.0,0.0009626540313192511,1.0400130584158086e-05,0.0015519162237165927,2.1152962794224925e-06,0.000252840399724456,4.873318829061078e-14,1.8032309584118998e-11,1.1245079899501328e-09,1.4703414845022877e-10,3.389327933335954e-05,2.5682150642250615e-11,4.789794180601317e-09,1.3956567306032488e-09,7.293870406170043e-15,1.4386681590506775e-10,5.824120886411278e-13,1.1238560183551206e-11,4.946512202847493e-13,2.5905404254276544e-14,1.5311989655255386e-15,7.182901929895338e-21,5.3597834013804256e-20,3.4200292301531667e-10,8.821748029647234e-17,8.55051197087932e-15,5.394829346098117e-14,3.76,0.0,0.3447639711685768,0.9930568693546916,0.004443032313399452,8.877161917499175e-13,0.3352922452160327,0.2459048785883519,0.06843331365079197,1.9349598368413473e-05,0.0015913337448005779,0.008473271923287697,1.3584043343180057e-07,6.15706460933477e-09,2.997794471263405e-14,0.00012264456823560667,5.178762915263034e-09,6.543631054121672e-09,1.7489598800848476e-06,6.673878645979776e-09,3.7991640928015716e-09,4.341424102053743e-15,1.0444136058728528e-08,2.062825943464992e-11,6.130956117019212e-10,1.6972267492447423e-09,2.6629491558842514e-16,2.3871765641060535e-15,7.995126124754947e-09,2.322005745968876e-11,3.0301761670300544e-05,0.0005815911653148359,0.0002832624432071302,7.678561878563424e-05,0.0021203948076621787,0.0010412580265325413,0.010989385383368676,0.00010118397172990601,1.314215615092146e-05,0.00025939501870137323,0.0009471878818108605,0.0004566985666140778,0.0018265588173299084,0.00026727163499588885
3.506752766370045e-06,0.8495414389426021,0.001430503918907839,0.0005618468867532011,0.0007504458998079081,0.009179853272293483,0.0,0.0,0.000991972807631348,1.0927851537356096e-05,0.0016081925782128312,2.253278337455462e-06,0.0002599637247616755,5.104638649363228e-14,1.8494063329122647e-11,1.1196226388150589e-09,1.5168718279815816e-10,3.44707010755337e-05,2.703145597231023e-11,4.896536259525227e-09,1.4691290595205287e-09,7.693284131230609e-15,1.4336849504479515e-10,6.150070515254711e-13,1.1665067701949459e-11,5.310533848204297e-13,2.7883107693029135e-14,1.5687718200389332e-15,7.663951610272509e-21,5.603065120344234e-20,3.571618841453765e-10,9.366444843501984e-17,9.201683204073347e-15,5.749862626540607e-14,3.76,0.0,0.34279713264389694,0.9928939717246588,0.004575589030432583,9.43290620288967e-13,0.3370135815502174,0.24683340065475015,0.06888072535658905,1.9258843485699297e-05,0.0015910727858939131,0.008585412909650626,1.3766213795503799e-07,6.1570463242139e-09,3.007552604757145e-14,0.00012546534118470238,5.321654398508576e-09,6.723147088663042e-09,1.8016823498079732e-06,6.857758198247357e-09,3.924580028541802e-09,4.45890297731239e-15,1.07301601211605e-08,2.119324236344521e-11,6.298880965317632e-10,1.7435842874698842e-09,2.735008024711989e-16,2.4517734581159436e-15,8.273727417030727e-09,2.3359726227013765e-11,3.0894314775330095e-05,0.0006012508588979468,0.00028833627092334125,7.81805228001447e-05,0.002157957090892725,0.0010615164858325536,0.011257192753615435,0.0001036376871891337,1.3459407287634006e-05,0.00026635727751306103,0.0009732324550510308,0.0004696611697308584,0.0018916030671944565,0.00027928603684245233
3.531733643091289e-06,0.8498435774868517,0.0014604714157052813,0.0005785314517618753,0.0007681793206010036,0.009397276956718128,0.0,0.0,0.001021910256583883,1.1480587404292064e-05,0.0016660841301058377,2.399323255478632e-06,0.00026721889718392465,5.3462314879808925e-14,1.8967893793704363e-11,1.1147200255478796e-09,1.5648212900086827e-10,3.505546494585098e-05,2.844567595441455e-11,5.004971002734935e-09,1.5459768077584925e-09,8.112187813022494e-15,1.42868598224226e-10,6.494335729600572e-13,1.2105163018992927e-11,5.700043738965922e-13,2.999752857974856e-14,1.6075645915251381e-15,8.175399928080629e-21,5.857343322638004e-20,3.728923354653939e-10,9.942125850406457e-17,9.897387022219212e-15,6.126045516105799e-14,3.76,0.0,0.34083322379077446,0.9927271393766693,0.004711380408066528,1.0020697139116243e-12,0.3387263737144958,0.24774830225307987,0.06932896265258698,1.9168121316412892e-05,0.0015908055234639378,0.008698298770781642,1.3949588609124258e-07,6.156873051235523e-09,3.0171232527333855e-14,0.00012837487908951914,5.467427640201395e-09,6.9062664784628974e-09,1.855936180457881e-06,7.045338952675591e-09,4.0532054412061305e-09,4.578656012618431e-15,1.1021917861121752e-08,2.1769551668699743e-11,6.470172317050371e-10,1.7908694432924125e-09,2.8084618053344566e-16,2.5176208210195194e-15,8.559763983373256e-09,2.349943998927688e-11,3.150432932198567e-05,0.0006214445832456285,0.0002934564168997509,7.958759126261548e-05,0.002195790370236824,0.0010819685486510475,0.011529852894417122,0.00010612909119494079,1.3781908947774678e-05,0.0002734454830829846,0.000999763281700498,0.0004828788302026252,0.0019584768278562447,0.0002917499699992121
3.5567145198125333e-06,0.850145445070495,0.0014908420450930838,0.0005956069392744125,0.0007862212316465519,0.009618456169422208,0.0,0.0,0.0010524684662697556,1.2059351032082082e-05,0.0017256230466203022,2.5538364188795694e-06,0.0002746059779324237,5.598515779000199e-14,1.9454138575722917e-11,1.1098008553117203e-09,1.6142390390786666e-10,3.564765029010099e-05,2.992769219209889e-11,5.115113268744498e-09,1.6263319173215474e-09,8.551424792266791e-15,1.423671615109533e-10,6.857920379603044e-13,1.2559161406649174e-11,6.116711031895503e-13,3.22570299797777e-14,1.647659069776455e-15,8.719127141818113e-21,6.123233440894315e-20,3.8921054328018076e-10,1.055043532474965e-16,1.0640271670348184e-14,6.52452254814304e-14,3.76,0.0,0.33887218212191983,0.9925563126517215,0.004850464441619143,1.064224318419564e-12,0.34043063492965514,0.248649510605108,0.06977806423912802,1.9077428113235503e-05,0.0015905318620992128,0.008811936871799035,1.413417886623473e-07,6.156543584315027e-09,3.026505492265862e-14,0.000131376412892053,5.616127370533661e-09,7.093045261566204e-09,1.911759216708574e-06,7.236678219262077e-09,4.1850827880582316e-09,4.700715325103079e-15,1.1319498541894538e-08,2.2357363661847048e-11,6.644882574815313e-10,1.8390966918615174e-09,2.883330197406194e-16,2.5847363127702844e-15,8.85337694536909e-09,2.363920986053202e-11,3.2132687782520176e-05,0.0006421825172382149,0.0002986217422882762,8.100648686635821e-05,0.002233883770776402,0.001102611121107017,0.011807410083998753,0.00010865791726475023,1.4109648592815542e-05,0.0002806597238446227,0.001026781396959922,0.0004963526281430799,0.0020272152406674176,0.0003046756787316435
3.5816953965337775e-06,0.8504470535744214,0.0015216129621334095,0.0006130784706174459,0.0008045730500397888,0.009843417637121318,0.0,0.0,0.001083649041974818,1.2665182149196071e-05,0.0017868416457104755,2.717239303284863e-06,0.0002821249280101113,5.861924764047695e-14,1.995314459752335e-11,1.1048658856346658e-09,1.6651761242449643e-10,3.624733636766525e-05,3.148050347201264e-11,5.226977670006135e-09,1.7103304208282645e-09,9.011870220326385e-15,1.4186422498945675e-10,7.241878548133115e-13,1.302737981335603e-11,6.562304630332306e-13,3.4670405856832886e-14,1.6891438355298861e-15,9.29713276586836e-21,6.401399684851828e-20,4.061329629528673e-10,1.1193099305087853e-16,1.1433112780206328e-14,6.946495011579469e-14,3.76,0.0,0.33691394727180785,0.992381432298263,0.004992899395115676,1.1299337535572936e-12,0.34212637816909647,0.24953695300258774,0.07022806847772817,1.8986760235537057e-05,0.0015902517063448598,0.00892633489865371,1.431999617325846e-07,6.1560566730008344e-09,3.035698360479621e-14,0.00013447324741651146,5.767799356058171e-09,7.283540784430676e-09,1.9691897879663143e-06,7.431834635629057e-09,4.320253363426965e-09,4.825113744262375e-15,1.1622993516734872e-08,2.2956858781645257e-11,6.82306536786311e-10,1.888280848750561e-09,2.9596333370560554e-16,2.6531379849364848e-15,9.154709383552815e-09,2.3779042956430918e-11,3.2780314202572815e-05,0.0006634748742147699,0.0003038310479463623,8.243685594363148e-05,0.002272225998760636,0.001123440937955058,0.012089907445938616,0.00011122385950230132,1.4442609137930644e-05,0.0002879999937623225,0.0010542875100295957,0.0005100834830384484,0.0020978535464846533,0.00031807550415493445
3.6066762732550216e-06,0.8507484146238917,0.0015527809661007557,0.0006309510734099519,0.0008232360301753674,0.01007218684959294,0.0,0.0,0.001115453089019853,1.329914703651264e-05,0.0018497723763682894,2.8899698437127505e-06,0.0002897756061477858,6.136906883293219e-14,2.046526829931722e-11,1.099915927696031e-09,1.7176855271717604e-10,3.685460225744181e-05,3.310722990384364e-11,5.340578556075798e-09,1.7981125159051015e-09,9.494432022168343e-15,1.4135983289451094e-10,7.647316578374981e-13,1.3510136574999319e-11,7.038698410717827e-13,3.7246897463625806e-14,1.7321147722921533e-15,9.911543520505113e-21,6.692559538491985e-20,4.236762257102911e-10,1.1871929213068144e-16,1.2278817298207807e-14,7.393223536225955e-14,3.76,0.0,0.3349584610709479,0.992202439527754,0.005138743767952002,1.1993862025442612e-12,0.34381361616655776,0.250410556897905,0.07067901334144046,1.8896114153865424e-05,0.0015899649622066786,0.00904150085793936,1.450705266230355e-07,6.155411162077836e-09,3.044700902792438e-14,0.0001376687601030633,5.922490437390193e-09,7.477811748686227e-09,2.02826669361538e-06,7.630868215263234e-09,4.458757218710454e-09,4.9518848332573426e-15,1.1932496303129411e-08,2.3568221740936784e-11,7.004775595686133e-10,1.93843708193218e-09,3.0373918123276194e-16,2.722844292781462e-15,9.463906382328313e-09,2.3918948553798822e-11,3.3448175514921684e-05,0.0006853318949121799,0.00030908307474540337,8.387832860515846e-05,0.0023108053498274374,0.001144454561608532,0.012377386885008253,0.0001138265719849956,1.478076886208892e-05,0.0002954661899962988,0.0010822819961715368,0.0005240721484107125,0.002170427061335947,0.00033196187201049704
3.631657149976266e-06,0.8510495395769608,0.0015843424971888832,0.0006492296751618212,0.000842211258246615,0.0103047880057736,0.0,0.0,0.00114788119602788,1.3962338110536047e-05,0.0019144477982497323,3.0724827956730987e-06,0.00029755776662149653,6.423926168943618e-14,2.0990875830455813e-11,1.0949518475905821e-09,1.771822213202106e-10,3.7469526758387164e-05,3.4811117164810534e-11,5.455929996905568e-09,1.8898226381095893e-09,1.0000051873209208e-14,1.4085403374539388e-10,8.075395143792316e-13,1.400775111403137e-11,7.547876670083496e-13,3.999620995029526e-14,1.776675610617045e-15,1.0564621822665448e-20,6.997488640947905e-20,4.418571245090457e-10,1.2588825577232084e-16,1.3180427376200613e-14,7.866030779265344e-14,3.76,0.0,0.33300566761920164,0.9920192760728354,0.005288056260298663,1.2727791170029904e-12,0.3454923614240144,0.251270249996684,0.07113093636399055,1.8805486454383418e-05,0.001589671536670394,0.009157443076098844,1.4695360991706496e-07,6.154605910950501e-09,3.053512226761085e-14,0.00014096639954624217,6.080248567185451e-09,7.675918258165525e-09,2.089029187312377e-06,7.833840396093348e-09,4.600633082675543e-09,5.0810629133233945e-15,1.2248102657441598e-08,2.4191641674170588e-11,7.190069471889537e-10,1.9895809238080174e-09,3.1166266750388754e-16,2.7938741082492023e-15,9.781115076611295e-09,2.4058938151015246e-11,3.4137282853686635e-05,0.0007077638401552853,0.00031437650401472503,8.533051891833724e-05,0.0023496097183608664,0.0011656483814260112,0.012669889022986703,0.00011646566822143538,1.5124101325538022e-05,0.00030305811069956273,0.0011107648892504593,0.0005383192066525021,0.0022449711513466814,0.00034634727985322533
3.65663802669751e-06,0.8513504395129669,0.0016162936338990103,0.0006679190969447325,0.0008614996468921306,0.010541243960307851,0.0,0.0,0.0011809334186814438,1.4655873414909573e-05,0.0019809005606399423,3.2652500870667456e-06,0.0003054710572315295,6.723462640359806e-14,2.1530343237919798e-11,1.0899745675686101e-09,1.8276431812039223e-10,3.809218828384983e-05,3.6595540848655526e-11,5.57304576628579e-09,1.9856095322014667e-09,1.0529706189048663e-14,1.403468804805818e-10,8.527331358257099e-13,1.4520543624595557e-11,8.091939800228322e-13,4.2928529163996767e-14,1.8229385063509534e-15,1.1258774852028115e-20,7.317026077297996e-20,4.606925989216681e-10,1.3345781858652278e-16,1.4141124211603637e-14,8.366304214855877e-14,3.76,0.0,0.3310555133579524,0.9918318842465402,0.00544089573726722,1.35031963758568e-12,0.3471626262197544,0.2521159603522227,0.071583874587768,1.8714873843282308e-05,0.001589371336672341,0.0092741701980039,1.4884934345623954e-07,6.15363970858603e-09,3.062131396712792e-14,0.00014436968383277536,6.241122848314438e-09,7.87792186610717e-09,2.1515169603229963e-06,8.040814089307227e-09,4.745918281654287e-09,5.212683100527117e-15,1.2569910649800027e-08,2.4827312285265095e-11,7.379004568163058e-10,2.0417282832672517e-09,3.1973594634523975e-16,2.8662467401514023e-15,1.0106484700200464e-08,2.4199017880882457e-11,3.484869286510278e-05,0.00073078098330408,0.0003197099581233116,8.679302512441196e-05,0.0023886266079831114,0.0011870186132704333,0.012967453134581527,0.00011914072068290813,1.547257529512505e-05,0.00031077545295700356,0.0011397358747859737,0.0005528250640542423,0.002321521206953745,0.0003612442836661043
3.681618903418754e-06,0.8516511252211199,0.0016486300911369997,0.0006870240471535434,0.0008811019300069394,0.010781576170677851,0.0,0.0,0.0012146092640343315,1.5380896016526724e-05,0.002049163380778998,3.4687611597196764e-06,0.0003135150174539483,7.03601270007168e-14,2.208405665177203e-11,1.0849850672495146e-09,1.885207511933781e-10,3.8722664750416855e-05,3.846401091890842e-11,5.6919393255053866e-09,2.085626321576999e-09,1.1084407127078864e-14,1.3983843059079878e-10,9.004400923734211e-13,1.5048834742979427e-11,8.67311019422045e-13,4.605453861102242e-14,1.8710246543853674e-15,1.1996564228686883e-20,7.652080106429577e-20,4.80199719020205e-10,1.4144888373825422e-16,1.5164231822309094e-14,8.89549902855772e-14,3.76,0.0,0.32910794714094,0.9916402069990607,0.0055973211918642065,1.4322250305689642e-12,0.3488244226166199,0.25294761646161723,0.07203786451076458,1.8624273151151007e-05,0.0015890642709029267,0.009391691184886811,1.5075786432633378e-07,6.152511452579622e-09,3.0705574740272234e-14,0.00014788219867691694,6.405163572157389e-09,8.083885622429024e-09,2.215770123920445e-06,8.251853728305047e-09,4.894648660808091e-09,5.346781327301854e-15,1.2898020739061823e-08,2.5475431995768782e-11,7.571639858277756e-10,2.094895457747032e-09,3.279612219054047e-16,2.939981946546549e-15,1.0440166635872307e-08,2.4339195578264554e-11,3.558350901234994e-05,0.0007543936024647887,0.0003250820012009348,8.826542989472767e-05,0.0024278431431746226,0.0012085612993497597,0.013270117083592917,0.00012185126041255996,1.5826154677915144e-05,0.00031861781087638404,0.0011691942835493471,0.000567589946041886,0.002400112616439352,0.00037666548392166954
3.7065997801399983e-06,0.8519516071892116,0.0016813472190444318,0.0007065491153765247,0.0009010186577376956,0.011025804645044488,0.0,0.0,0.0012489076754430525,1.613857330274201e-05,0.0021192690215733044,3.683523299372884e-06,0.00032168907677482484,7.362089530601485e-14,2.2652412467168937e-11,1.0799843848069751e-09,1.944576414653855e-10,3.936103346133201e-05,4.0420176266031566e-11,5.812623807277742e-09,2.190030575680647e-09,1.1665203598828068e-14,1.3932874625214268e-10,9.507940312713285e-13,1.559294520705618e-11,9.29373839075239e-13,4.938543655077934e-14,1.921064939472985e-15,1.2780716340486883e-20,8.003634354185447e-20,5.003956682873464e-10,1.4988336309383003e-16,1.625322074170946e-14,9.45514111803443e-14,3.76,0.0,0.3271629203035606,0.991444187976754,0.005757391706761945,1.5187231406488258e-12,0.35047776247041357,0.25376514736343053,0.07249294203255813,1.8533681337256522e-05,0.0015887502496304893,0.0095100153116043,1.5267931483305827e-07,6.151220087261774e-09,3.078789611614946e-14,0.0001515075953508092,6.57242225693675e-09,8.293874120965342e-09,2.2818291908570852e-06,8.467025317680518e-09,5.04685850656479e-09,5.48339436354162e-15,1.3232535847670567e-08,2.6136204092842396e-11,7.768035762089768e-10,2.1490991452668974e-09,3.3634074959720735e-16,3.0150999458607897e-15,1.0782314467193439e-08,2.4479483246053046e-11,3.6342882871093506e-05,0.0007786119724725151,0.00033049114000055995,8.974730062671126e-05,0.0024672460820108523,0.00123027230834725,0.013577917259460764,0.00012459677671602205,1.6184798463575036e-05,0.0003265846738406984,0.0011991390857358294,0.0005826138926443352,0.0024807807388191553,0.00039262351111278934
3.7315806568612425e-06,0.8522518955924784,0.0017144400025855449,0.0007264987663968317,0.0009212501916810726,0.011273947890932914,0.0,0.0,0.0012838270181844845,1.6930096176409002e-05,0.0021912502687206196,3.9100619529412096e-06,0.0003299925532161042,7.702223491103414e-14,2.3235817522128307e-11,1.0749736181239795e-09,2.00581327173074e-10,4.000737098338075e-05,4.2467829367779277e-11,5.935111999942639e-09,2.2989843752027726e-09,1.2273182291722084e-14,1.388178944595772e-10,1.0039348982306956e-12,1.6153195502539845e-11,9.95630946174602e-13,5.2932953188791403e-14,1.973200625680717e-15,1.361413335994182e-20,8.372754500994222e-20,5.212977255194845e-10,1.5878421823248345e-16,1.7411711618830955e-14,1.0046830201198118e-13,3.76,0.0,0.3252203867304386,0.9912437715827603,0.005921166414919653,1.6100528601272274e-12,0.35212265743846055,0.2545684827367468,0.07294914239945038,1.8443095493761678e-05,0.0015884291830458614,0.009629152163215497,1.5461384246716153e-07,6.149764454657687e-09,3.0868269197163024e-14,0.00015524958840603577,6.742951685993807e-09,8.507953546555372e-09,2.3497350559069024e-06,8.686396482117199e-09,5.20258046948765e-09,5.622559856101485e-15,1.3573561436240919e-08,2.6809836876518816e-11,7.968254189350735e-10,2.2043564564079e-09,3.448768384300002e-16,3.0916214384229914e-15,1.1133084032046418e-08,2.4619886089485817e-11,3.712801541103688e-05,0.0008034463566541529,0.00033593582490273714,9.123818977942332e-05,0.0025068218299989374,0.0012521473358487164,0.013890888514337573,0.00012737671693662688,1.6548460675904184e-05,0.0003346754249312931,0.0012295688857404596,0.0005978967542111596,0.002563560876122057,0.0004091310107781573
