Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67)
1.0197876457984464e-09,0.7008132107569804,2.4106610364802502e-14,1.1064704477456335e-15,1.6595199754646324e-17,2.805593085209673e-17,0.0,0.0,1.2992748938473385e-09,1.3316832873029672e-15,3.817754520004782e-18,3.2750817497433077e-28,7.602581750478092e-21,6.742093796610357e-52,1.1411581998643077e-36,8.64381579600982e-37,1.3203734140629116e-37,8.424249106163288e-14,3.3615657289242e-46,5.074014283240638e-27,2.2940788960940445e-43,4.4089409550745384e-52,2.083617667376789e-39,1.3586635915788083e-36,5.013286629800816e-25,1.0076250559672195e-48,1.5125973109505592e-49,1.88474944119112e-55,7.07730803560109e-77,2.442934162700166e-64,8.388050154202087e-24,1.0105180541122271e-61,3.426905690083179e-48,1.3467925379136656e-60,3.76,0.0,0.7403533651672783,0.9994316686786225,1.1754152475321607e-20,1.6707777338509474e-49,1.1128523841840018e-05,7.468561434597749e-06,2.1799627428841127e-06,1.479968673340951e-06,0.0005683300218712056,2.169319628397039e-12,1.3198263915742991e-20,2.642269436304925e-11,4.0695757831642883e-19,2.8989271226326675e-13,2.218159231104454e-32,8.350590183215315e-31,3.978352048588987e-16,1.96365229507428e-32,5.705292943529941e-18,1.0881765071185301e-38,6.458129295231948e-31,7.6173616743433514e-34,1.8889528001167167e-32,3.987317058806077e-31,7.042417188858812e-40,7.061016975152375e-39,1.402673973657408e-35,8.503101061367505e-17,8.424250805819766e-14,1.1836033528750802e-20,1.2993017365284844e-09
1.0469908242793257e-09,0.7008132485798205,2.502906288961337e-14,1.1488992551933002e-15,1.7609702605456848e-17,2.983223437697114e-17,0.0,0.0,1.3339269305633333e-09,1.4036674553054636e-15,4.141851318232533e-18,3.647706163579263e-28,8.254977679082046e-21,8.068588377784348e-52,1.2845223057302696e-36,9.652729376316934e-37,1.4835392813790516e-37,8.905967691878049e-14,4.072906877744465e-46,5.64768991051386e-27,2.7331362487747482e-43,5.3866882785762156e-52,2.3614274157493237e-39,1.5550831129396113e-36,5.4414257935593585e-25,1.2133294922651998e-48,1.7833953077688226e-49,2.2848397243260153e-55,9.095058995128741e-77,2.9779920126404946e-64,9.106428734047391e-24,1.2642348243197521e-61,4.1486971324926446e-48,1.6861862709784268e-60,3.76,0.0,0.7403530682778571,0.9994288085460242,1.2787929666887292e-20,1.977258045213021e-49,1.1425378729356939e-05,7.67767821049215e-06,2.2384535523223192e-06,1.5092149331198164e-06,0.0005711901198043771,2.28875482338786e-12,1.4292910576820353e-20,2.7213171051817964e-11,4.233504226547136e-19,3.0631989825968166e-13,2.561297880497907e-32,9.534084259800862e-31,4.208373987900864e-16,2.2756596453062532e-32,6.008135875398741e-18,1.2775924259695958e-38,7.376683664348971e-31,8.768972212882682e-34,2.1833774042411734e-32,4.555950739169071e-31,8.257173151944348e-40,8.284356503944282e-39,1.6611435549335862e-35,8.881089778661656e-17,8.905969537487376e-14,1.2817942266703495e-20,1.333954844232253e-09
1.074194002760205e-09,0.7008132864026456,2.596601346821802e-14,1.1920312012355348e-15,1.8660244129930382e-17,3.167577457225863e-17,0.0,0.0,1.3685788393340682e-09,1.477545964410117e-15,4.484065447063041e-18,4.051530315986951e-28,8.944108366340055e-21,9.614293300907715e-52,1.4416710221285551e-36,1.0749045588115227e-36,1.6620980849645183e-37,9.401279047621165e-14,4.9112844759462496e-46,6.2691736962184415e-27,3.242289843182696e-43,6.548895574982247e-52,2.6682124421607276e-39,1.7736946520895485e-36,5.893442541662352e-25,1.4541700161858116e-48,2.093652245094698e-49,2.7561299726840973e-55,1.1614151155564831e-76,3.6120979696838224e-64,9.865097324426378e-24,1.5727230732943794e-61,4.9976474745231444e-48,2.099163289465515e-60,3.76,0.0,0.7403527713885552,0.9994261466531076,1.3884126810132786e-20,2.3301504499273048e-49,1.1722233501128559e-05,7.887213473643516e-06,2.2969587375816807e-06,1.5380282151867088e-06,0.0005738519780556906,2.4114884485064234e-12,1.5446945774274568e-20,2.7995568066362792e-11,4.398579091875558e-19,3.2321651374099136e-13,2.947138582212767e-32,1.0848503902466886e-30,4.445131329737986e-16,2.627737934300896e-32,6.317589149140002e-18,1.493852139209687e-38,8.397404338721286e-31,1.0059340256846948e-33,2.51466159265188e-32,5.188071127117633e-31,9.642155785143593e-40,9.680057842812526e-39,1.959058867028371e-35,9.260714653522723e-17,9.401281047412645e-14,1.3851319098469662e-20,1.3686078424480073e-09
1.1013971812410842e-09,0.7008133242254563,2.691746057342141e-14,1.2358672072480743e-15,1.9747306873946992e-17,3.3587600397383234e-17,0.0,0.0,1.4032306267921415e-09,1.5533187960355403e-15,4.844907676398002e-18,4.488274995931093e-28,9.670991415171145e-21,1.1408944766422565e-51,1.6135467194200777e-36,1.1937834735973426e-36,1.8570809350745906e-37,9.9101703854664e-14,5.8954405084063104e-46,6.941108192446574e-27,3.830632515993838e-43,7.924602730855663e-52,3.006206067947789e-39,2.0163368161258064e-36,6.3699793169838695e-25,1.7350346437573186e-48,2.4478624578676846e-49,3.30896946383399e-55,1.474179808194988e-76,4.3604115150966386e-64,1.0665158609016912e-23,1.9459834824810175e-61,5.991986169576958e-48,2.599228768590682e-60,3.76,0.0,0.7403524744993722,0.9994236692594481,1.5044937212377476e-20,2.735084145979807e-49,1.2019088157161328e-05,8.097161027281843e-06,2.355478085821391e-06,1.566414929332091e-06,0.0005763293370492413,2.5375269356169753e-12,1.6661982529625273e-20,2.8769699152600194e-11,4.564737198611591e-19,3.4058319360286335e-13,3.3797828175237494e-32,1.2304476954643781e-30,4.688631685827861e-16,3.0238837036983397e-32,6.633546840748274e-18,1.7399374549415265e-38,9.528660239813483e-31,1.1501164356142679e-33,2.8863513909237193e-32,5.888909423574442e-31,1.1216004052953836e-39,1.1267124039887035e-38,2.3012654881581822e-35,9.64172076919986e-17,9.910172547898195e-14,1.4937278610954155e-20,1.4032607378093614e-09
1.1286003597219635e-09,0.7008133620482523,2.7883402680878352e-14,1.2804081610605592e-15,2.0871373448565755e-17,3.556876069886659e-17,0.0,0.0,1.4378822991104348e-09,1.6309859319504062e-15,5.2248894530283424e-18,4.959708866566001e-28,1.043664323340613e-20,1.3485485952555637e-51,1.8011316025404307e-36,1.3224322872488838e-36,2.0695619892136625e-37,1.0432628603853991e-13,7.046335246730278e-46,7.666212103952173e-27,4.508179677635676e-43,9.546565236840524e-52,3.37775705372929e-39,2.2849473319751812e-36,6.871676747929059e-25,2.061343670940476e-48,2.85089493719166e-49,3.954890429385427e-55,1.86046325966312e-76,5.239952599273271e-64,1.1507713217025802e-23,2.3955276147452338e-61,7.151984065793655e-48,3.201941391489442e-60,3.76,0.0,0.7403521776103085,0.999421363577001,1.6272583353068548e-20,3.1982114764889e-49,1.2315942697461601e-05,8.307514766372566e-06,2.414011387327226e-06,1.5943813904559176e-06,0.0005786349848305545,2.666876621347783e-12,1.793963666107712e-20,2.9535406647587933e-11,4.731919420866858e-19,3.584205533295193e-13,3.863616880960069e-32,1.3913196972064875e-30,4.938882324577862e-16,3.4683840596061323e-32,6.955904239571137e-18,2.019074665788132e-38,1.0779273954734803e-30,1.310795741633868e-33,3.3022365556325536e-32,6.663983397587192e-31,1.299885613448984e-39,1.3066100617413013e-38,2.6930686871929054e-35,1.0023874906119055e-16,1.0432630937612919e-13,1.6076918310277008e-20,1.4379135364902178e-09
1.1558035382028427e-09,0.7008133998710332,2.88638382689067e-14,1.3256549221299113e-15,2.2032926525346298e-17,3.7620304210503485e-17,0.0,0.0,1.4725338620339793e-09,1.7105473542491855e-15,5.6245228808162204e-18,5.467648527880855e-28,1.124207901456893e-20,1.5880329333328993e-51,2.005448436555922e-36,1.4613892568647827e-36,2.3006592994061985e-37,1.0968640400932015e-13,8.387349167309278e-46,8.447280586944323e-27,5.285938291325244e-43,1.1451626077159168e-51,3.7853328773925896e-39,2.5815656000355468e-36,7.399173638818961e-25,2.439092237885964e-48,3.3080135091200456e-49,4.7067082190141325e-55,2.3351623074431216e-76,6.269776728482538e-64,1.2393859703601703e-23,2.934561094148474e-61,8.500120433220288e-48,3.9251644249953105e-60,3.76,0.0,0.7403518807213638,0.9994192177040816,1.756931688752645e-20,3.726242679297104e-49,1.2612797122035646e-05,8.51826867625851e-06,2.4725584354673203e-06,1.6219338199725252e-06,0.0005807808230836998,2.7995437485010834e-12,1.9281526736365753e-20,3.029255887409492e-11,4.9000704446000855e-19,3.767291912720942e-13,4.403324579349262e-32,1.5686438266537942e-30,5.195890221727899e-16,3.9658303937805633e-32,7.284557935033793e-18,2.3347478175862426e-38,1.2158534463840158e-30,1.4894077775770438e-33,3.7663609405347644e-32,7.519105630235678e-31,1.5012428580379255e-39,1.5099158068723775e-38,3.140264975814586e-35,1.0406964311877566e-16,1.096864291493331e-13,1.7271318824331505e-20,1.472566244236632e-09
1.183006716683722e-09,0.7008134376937997,2.9858765818313475e-14,1.3716083261159222e-15,2.3232448832391098e-17,3.974327955353434e-17,0.0,0.0,1.5071853209096105e-09,1.7920030453295752e-15,6.044320703219693e-18,6.013958577563197e-28,1.2088312726658032e-20,1.863363407943112e-51,2.2275612713186795e-36,1.6112083682335666e-36,2.551535664696205e-37,1.1518192373691153e-13,9.944498096260075e-46,9.287185540547676e-27,6.175979266669884e-43,1.3681115012993454e-51,4.231523039010137e-39,2.908335240913947e-36,7.953106965639583e-25,2.8748951107959377e-48,3.8248975192466064e-49,5.5786271109591564e-55,2.9157342598578706e-76,7.471161835209329e-64,1.332469453914621e-23,3.578183826762472e-61,1.0061258771122583e-47,4.7893404321484876e-60,3.76,0.0,0.7403515838325383,0.999417220563938,1.8937418650423362e-20,4.3264820973782415e-49,1.290965143088963e-05,8.729416831322141e-06,2.531119026648404e-06,1.6490783471944999e-06,0.0005827779285608352,2.9355344674419274e-12,2.068927402631107e-20,3.104104775852049e-11,5.069138536939907e-19,3.9550969067130956e-13,5.003900200562092e-32,1.76365709552281e-30,5.459662105184426e-16,4.5211324193783554e-32,7.619405889281377e-18,2.6907123419727787e-38,1.3676209909983729e-30,1.687476068639809e-33,4.283033036550825e-32,8.460391793591205e-31,1.728009754129764e-39,1.739017656086199e-38,3.649175047615174e-35,1.0790795487049174e-16,1.1518195077078252e-13,1.8521544118575286e-20,1.5072188663964656e-09
1.2102098951646012e-09,0.7008134755165513,3.0868183812233e-14,1.4182691889110969e-15,2.447042315102478e-17,4.1938735236814056e-17,0.0,0.0,1.5418366807135657e-09,1.8753529878714835e-15,6.484796287890676e-18,6.600551670325753e-28,1.2976357107933022e-20,2.1789599078603745e-51,2.4685761655451804e-36,1.7724594126203764e-36,2.8233994892089085e-37,1.2081271104202257e-13,1.1746662145867888e-45,1.0188875891207636e-26,7.19151336084803e-43,1.628127664091974e-51,4.719042393452967e-39,3.26750663613573e-36,8.534111876479991e-25,3.3760337404334825e-48,4.407663025098621e-49,6.586351942856129e-55,3.622562375327228e-76,8.867807440596027e-64,1.4301312106409524e-23,4.343608396881818e-61,1.1862831617273832e-47,5.817791225356442e-60,3.76,0.0,0.7403512869438319,0.9994153618475724,2.037919865904627e-20,5.006865882161439e-49,1.3206505624029635e-05,8.94095339366749e-06,2.5896929602725467e-06,1.6758210106962063e-06,0.0005846366102597361,3.0748548374666332e-12,2.2164502459053744e-20,3.178078665261089e-11,5.239075327151233e-19,4.147626214466604e-13,5.67066175500931e-32,1.9776576017887644e-30,5.730204494541444e-16,5.139532524630052e-32,7.960347497072158e-18,3.0910090565475275e-38,1.5342560411762272e-30,1.906615020067658e-33,4.856836686135924e-32,9.49426896617023e-31,1.9826982088818687e-39,1.9964832864912033e-38,4.2266781409963996e-35,1.1175192993903916e-16,1.2081274006346582e-13,1.982864172290766e-20,1.5418714079469857e-09
1.2374130736454805e-09,0.700813513339288,3.1892090735976326e-14,1.4656383101839752e-15,2.574733231303392e-17,4.42077196569771e-17,0.0,0.0,1.5764879460771728e-09,1.9605971648174797e-15,6.94646361310419e-18,7.229388575857e-28,1.3907223668751114e-20,2.5396772110609377e-51,2.729641910262634e-36,1.945728063550579e-36,3.1175056457183197e-37,1.265786323438214e-13,1.3825829002807239e-45,1.1155377870065016e-26,8.346970672098888e-43,1.9303728564244757e-51,5.250734510115198e-39,3.661439462484339e-36,9.142821696012364e-25,3.9505056512380347e-48,5.06288449308473e-49,7.747205728148028e-55,4.4793634436818405e-76,1.0486046623233002e-63,1.532480470430407e-23,5.250397820099849e-61,1.3935034562128444e-47,7.037044732241457e-60,3.76,0.0,0.7403509900552446,0.9994136319605289,2.1896996116373968e-20,5.7760012199254265e-49,1.3503359701461655e-05,9.152872611821656e-06,2.648280038694384e-06,1.7021677596570287e-06,0.0005863664626363574,3.2175108281508697e-12,2.3708838574974425e-20,3.251170834185059e-11,5.409835598984543e-19,4.344885417773416e-13,6.409264487105869e-32,2.2120060357633743e-30,6.007523735864173e-16,5.826620441474114e-32,8.307283634400101e-18,3.539978530178032e-38,1.7168350917299356e-30,2.1485331452275346e-33,5.492641967788345e-32,1.0627483982570101e-30,2.2680029612724628e-39,2.2850689498050093e-38,4.880247849494887e-35,1.155999829633515e-16,1.2657866344882853e-13,2.1193642967563566e-20,1.5765238735205505e-09
1.2646162521263598e-09,0.7008135511620102,3.293048507689104e-14,1.513716476479125e-15,2.7063659198399706e-17,4.655128109859854e-17,0.0,0.0,1.6111391213107546e-09,2.0477355593545895e-15,7.429837255801882e-18,7.902478235576728e-28,1.4881922698652674e-20,2.950837572559801e-51,3.011950751843728e-36,2.1316159536770473e-36,3.4351563449421996e-37,1.324795553036204e-13,1.6217352151646485e-45,1.2189795283511985e-26,9.65808381702828e-43,2.280595110999514e-51,5.829575060190823e-39,4.092605220552524e-36,9.779867933471196e-25,4.607076218867281e-48,5.797617000987981e-49,9.0802534319387e-55,5.513641212556655e-76,1.2355071323560916e-63,1.639626255754044e-23,6.320723883507186e-61,1.6311029683845623e-47,8.477190518675268e-60,3.76,0.0,0.7403506931667765,0.999412021973364,2.3493179414005185e-20,6.643207113037656e-49,1.3800213663191588e-05,9.365168819455444e-06,2.7068800671788558e-06,1.7281244551848225e-06,0.0005879764151339364,3.3635083206778855e-12,2.532391148227785e-20,3.323376322457929e-11,5.581377093941512e-19,4.546879994933393e-13,7.225714658404817e-32,2.4681271866088418e-30,6.291626032155356e-16,6.588348231047148e-32,8.660116696946958e-18,4.0422758157010336e-38,1.9164864099534088e-30,2.4150363329747307e-33,6.195616250208192e-32,1.1867111817842789e-30,2.586810330703797e-39,2.607728609056131e-38,5.61798941358887e-35,1.194506863517287e-16,1.3247958859045828e-13,2.261756322630569e-20,1.6111762674285192e-09
1.291819430607239e-09,0.7008135889847177,3.398336532423078e-14,1.5625044639218141e-15,2.8419886733462715e-17,4.897046773435074e-17,0.0,0.0,1.6457902104258815e-09,2.136768154897359e-15,7.935432381057767e-18,8.621877818322083e-28,1.5901463277949178e-20,3.4182650379043895e-51,3.3167391145934085e-36,2.3307407517759902e-36,3.777702010528345e-37,1.3851534937610073e-13,1.896022461922606e-45,1.3295309776986256e-26,1.114197487838382e-42,2.6851810009182506e-51,6.458675231090637e-39,4.5635897573479216e-36,1.0445880293626278e-24,5.3553328908990665e-48,6.619418943780555e-49,1.0606432075440418e-54,6.757189670722083e-76,1.4507171522164117e-63,1.751677383125215e-23,7.579647353320622e-61,1.9027158608496838e-47,1.0172265786437316e-59,3.76,0.0,0.7403503962784275,0.9994105235755537,2.5170146134961114e-20,7.618556747110241e-49,1.4097067509225256e-05,9.577836434123012e-06,2.7654928538594363e-06,1.7536968716197014e-06,0.0005894747782764998,3.5128531091470114e-12,2.7011352813238307e-20,3.3946917647641294e-11,5.753660325132304e-19,4.753615332971374e-13,8.126383600461373e-32,2.747511448956e-30,6.58251746997077e-16,7.431045583976574e-32,9.018750629553872e-18,4.602885548419892e-38,2.134391329046071e-30,2.7080311533378434e-33,6.971235412629251e-32,1.3220564004877646e-30,2.942207173407089e-39,2.967623296712469e-38,6.448678519568238e-35,1.2330275943749536e-16,1.3851538494530929e-13,2.4101402165313738e-20,1.6458285936834977e-09
1.3190226090881183e-09,0.7008136268074102,3.5050729969033783e-14,1.612003040563925e-15,2.981649788946439e-17,5.146632762515587e-17,0.0,0.0,1.6804412171560775e-09,2.2276949350720873e-15,8.463764732788734e-18,9.38969277510109e-28,1.6966853293159757e-20,3.9483215386439753e-51,3.6452883230437755e-36,2.5437362399346522e-36,4.146542159884384e-37,1.4468588627706962e-13,2.209736884414255e-45,1.4475181092177248e-26,1.2817246214226848e-42,3.1512113530824396e-51,7.14128516825393e-39,5.0770957833672397e-36,1.1141486690306978e-24,6.205741907842444e-48,7.536375243255614e-49,1.2348687344033557e-54,8.246650436303754e-76,1.6977988843566745e-63,1.868742464987864e-23,9.055421380618707e-61,2.212316540769658e-47,1.2160673737790366e-59,3.76,0.0,0.7403500993901976,0.999409129032594,2.693032305638982e-20,8.712921475983349e-49,1.4393921239568397e-05,9.7908699560201e-06,2.8241182096968808e-06,1.7788906978185763e-06,0.0005908692865683619,3.665550901862837e-12,2.877279668109222e-20,3.465115238524253e-11,5.926648401274487e-19,4.965096738316353e-13,9.118022038305669e-32,3.0517163296215347e-30,6.880204042539531e-16,8.361435436472327e-32,9.383090947636755e-18,5.227137411742601e-38,2.3717855454532864e-30,3.0295282012530854e-33,7.825295230212249e-32,1.4695597084863598e-30,3.337490047345451e-39,3.3681306950039815e-38,7.381801637717672e-35,1.2715505806081786e-16,1.4468592423145965e-13,2.5646143996382865e-20,1.6804808560200487e-09
1.3462257875689975e-09,0.7008136646300882,3.6132577504009887e-14,1.6622129684106933e-15,3.125397568141577e-17,5.403990872033375e-17,0.0,0.0,1.7150921449760929e-09,2.3205158837021594e-15,9.015350625553365e-18,1.0208076893014836e-27,1.807909945569697e-20,4.5479448268423904e-51,3.998925323938034e-36,2.7712523909646935e-36,4.5431262908326815e-37,1.5099104037722093e-13,2.5675943281627755e-45,1.5732747317726535e-26,1.470407521668716e-42,3.6865205563601783e-51,7.880797444077535e-39,5.6359453841201385e-36,1.1867313262072629e-24,7.169707579777436e-48,8.557121060028636e-49,1.4332116871666927e-54,1.0024128779624293e-75,1.9806785148027754e-63,1.990929911963785e-23,1.0779819488390848e-60,2.564242953886108e-47,1.448563627633573e-59,3.76,0.0,0.7403498025020868,0.9994078311460758,2.877616615219131e-20,9.938016456414005e-49,1.4690774854226651e-05,1.000426396676069e-05,2.8827559484384755e-06,1.8037115384206301e-06,0.000592167138418191,3.821607322605273e-12,3.060987963757174e-20,3.5346461248935196e-11,6.100306860472306e-19,5.18132944611144e-13,1.0207774683174362e-31,3.382367954177593e-30,7.184691669773977e-16,9.38664990078946e-32,9.753044751520586e-18,5.920721968913967e-38,2.629960419937675e-30,3.381645477548196e-33,8.763922921581549e-32,1.6300321089553986e-30,3.7761745848914135e-39,3.8128549377243835e-38,8.42759792670802e-35,1.31006564604086e-16,1.5099108082187207e-13,2.7252757733166146e-20,1.7151330579139639e-09
1.3734289660498768e-09,0.7008137024527513,3.7228906423435326e-14,1.7131350051591872e-15,3.273280316724818e-17,5.669225885774528e-17,0.0,0.0,1.7497429971198397e-09,2.4152309847943856e-15,9.590706937294251e-18,1.107923234845219e-27,1.9239207323270684e-20,5.2246883064850393e-51,4.379023408014532e-36,3.01395544608661e-36,4.968954774195547e-37,1.5743068902944038e-13,2.9747666369818383e-45,1.7071425133575106e-26,1.682431311114373e-42,4.2997596197870157e-51,8.680750554107887e-39,6.243082526428329e-36,1.262398438967009e-24,8.259634175427549e-48,9.690866008182738e-49,1.6584120378403958e-54,1.213787307558075e-75,2.3036726686240217e-63,2.118347935399538e-23,1.2788489575320073e-60,2.963220903792702e-47,1.7195683091247689e-59,3.76,0.0,0.7403495056140952,0.9994066232165285,3.0710160595583914e-20,1.1306447964729725e-48,1.4987628353205587e-05,1.0218013128171745e-05,2.9414058865777996e-06,1.8281649150940916e-06,0.0005933750332970264,3.981027911880831e-12,3.252424063106707e-20,3.6032849817506884e-11,6.274603513339851e-19,5.402318628286454e-13,1.140319509489571e-31,3.741162573326315e-30,7.495986215469784e-16,1.0514246510523982e-31,1.0128520734467304e-17,6.689706861624509e-38,2.910264282364571e-30,3.76661180681501e-33,9.793588857056585e-32,1.8043208055156872e-30,4.262005073653069e-39,4.3056366339380154e-38,9.597102735321787e-35,1.3485637849092353e-16,1.5743073207169868e-13,2.892219744935094e-20,1.749785202600197e-09
