Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864)
1.2624439973072113e-14,0.7263827482976676,0.0,2.707650556619406e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.1629102674544236e-32,4.652523460494312e-47,0.0,8.777271630400112e-78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300791913904,0.9999999747199525,0.0,0.0,2.6286338941843275e-10,1.6525919112904823e-10,4.958212598675224e-11,4.802207226476206e-11,2.5280047662943416e-08,1.3402003265557672e-21,2.2655374393271704e-34,3.5147035273790807e-20,2.2819198834445053e-28,8.533347192393911e-23,8.443325952986923e-56,5.845448204468939e-54,1.4014688848997462e-25,6.388846419683838e-56,2.8503925358764666e-27,1.1417526979172573e-66,4.3895313756781473e-57,1.766174657834061e-60
2.278041414986373e-14,0.7263827483254678,0.0,4.885892844885557e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.302686075219997e-31,5.346922656171319e-46,0.0,1.853870815084343e-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300789799249,0.999999954383535,0.0,0.0,4.743289118377032e-10,2.9820538635091603e-10,8.946943390693436e-11,8.665409145687157e-11,4.5616464986379666e-08,4.352281570809839e-21,1.3644900569242053e-33,1.1413771983252724e-19,7.410449662580395e-28,2.7712072577096907e-22,1.7289516280773007e-54,1.1969626600222087e-52,4.551296712786597e-25,1.3082653194939466e-54,9.256717781204456e-27,4.603662413162754e-65,8.99027463931658e-56,3.617572969804716e-59
4.3092362503446966e-14,0.7263827483810681,0.0,9.242432606435576e-20,0.0,0.0,0.0,0.0,0.0,0.0,8.989589356164207e-31,7.23682518264745e-45,0.0,4.783201600944348e-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300785569939,0.9999999137123208,0.0,0.0,8.972599565061399e-10,5.640984527908072e-10,1.6924407806714234e-10,1.6391742520851116e-10,8.62876792638529e-08,1.5560607880828556e-20,9.415993717650444e-33,4.080610117944083e-19,2.6494021022054094e-27,9.90793763700899e-22,4.364391011536652e-53,3.021401005385303e-51,1.6272475502173639e-24,3.3025153861888706e-53,3.309610041490805e-26,2.309471939728258e-63,2.2703105338874375e-54,9.13665981697183e-58
8.371625921061344e-14,0.7263827484922686,0.0,1.79557328855631e-19,0.0,0.0,0.0,0.0,0.0,0.0,6.670544739397515e-30,1.0647236202789337e-43,0.0,1.3718271061202324e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300777111318,0.9999998323763731,0.0,0.0,1.7431220451626003e-09,1.0958872895964243e-09,3.287934796645134e-10,3.184412742427442e-10,1.676236268514447e-07,5.871391166552721e-20,6.986811119810718e-32,1.5396150662937788e-18,9.996541457737447e-27,3.738583635640823e-21,1.235610354500425e-51,8.553427017386234e-50,6.140248075155053e-24,9.350162672783644e-52,1.2488542827815788e-25,1.3039310552401142e-61,6.43259385792194e-53,2.589428898158149e-56
1.6496405262494635e-13,0.7263827487146697,0.0,3.538321660581337e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.138045568824375e-29,1.633594150450091e-42,0.0,4.1541708867643046e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300760194076,0.9999996697303981,0.0,0.0,3.4348462197538642e-09,2.159475778566316e-09,6.478927359529833e-10,6.274776987942501e-10,3.3026960193749055e-07,2.279680542385751e-19,5.381439253652033e-31,5.977096635030892e-18,3.881124748818148e-26,1.4516397234646312e-20,3.7155521506458914e-50,2.5717560478049013e-48,2.3842652830975822e-23,2.8118609958905335e-50,4.849374487042914e-25,7.831315245924469e-60,1.9373722931596342e-51,7.803004958330724e-55
2.4621184603927927e-13,0.7263827489370707,0.0,5.281187805285801e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.6150350006165731e-28,6.854772790769326e-42,0.0,2.3372679687977177e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300743276834,0.9999995071189781,0.0,0.0,5.126570390716254e-09,3.223078687533712e-09,9.669925963467376e-10,9.364990924908008e-10,4.928810219129626e-07,5.07819889142223e-19,1.6914955337546225e-30,1.3313140862526693e-17,8.645148784782529e-26,3.233777299521021e-20,2.2587916396976263e-49,1.56337042772032e-47,5.31153263193296e-23,1.7094628872760613e-49,1.080327396695986e-24,5.702915259133604e-59,1.1785202885087178e-50,4.747633689860958e-54
3.274596394536122e-13,0.7263827491594719,0.0,7.024171747504573e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.6664903884337487e-28,1.92927704363905e-41,0.0,8.394757187685192e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300726359592,0.9999993445421063,0.0,0.0,6.81829455804977e-09,4.286696015832462e-09,1.2860930608185008e-09,1.24550545602666e-09,6.554578937612179e-07,8.982708259419371e-19,3.8399751187296246e-30,2.3546907959554243e-17,1.5291489160227177e-25,5.720352893776619e-20,8.418559725622253e-49,5.826437450601259e-47,9.39606901870977e-23,6.3713895382428474e-49,1.9111113842883865e-24,2.4722252916843245e-58,4.395075138311641e-50,1.7709102644183591e-53
4.89955226282278e-13,0.7263827496042738,0.0,1.051049316188212e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.225967983667644e-27,9.671850909440956e-41,0.0,6.752185229460752e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300692525109,0.9999990194919683,0.0,0.0,1.0201742881830192e-08,6.413973926730345e-09,1.9242958018448137e-09,1.863473096465864e-09,9.80508031739667e-07,2.010977763326231e-18,1.2838918709428456e-29,5.270296213246655e-17,3.422980568160805e-25,1.280727057818241e-19,6.65502167257075e-48,4.6050173179448504e-46,2.1038288664807554e-22,5.037306376848372e-48,4.2791718838086846e-24,3.074765099052638e-57,3.483131615434653e-49,1.404648403403697e-52
6.362012544280773e-13,0.7263827500045957,0.0,1.3648585564234122e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.636993846849695e-27,2.593317231063367e-40,0.0,2.28127802549787e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300662074074,0.999998727064925,0.0,0.0,1.3246846360821838e-08,8.328573353607432e-09,2.4986803344268493e-09,2.419592577053102e-09,1.2729350750408403e-06,3.390677716792328e-18,2.7614508089085376e-29,8.884476050221869e-17,5.770930818595699e-25,2.1595536959952976e-19,2.266388396307617e-47,1.568103547315775e-45,3.5476700375083626e-22,1.7155732524997807e-47,7.216065619163322e-24,1.2362935029387957e-56,1.1876677749148164e-48,4.791530921585307e-52
7.824472825738766e-13,0.7263827504049176,0.0,1.6787060043107036e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.8485958432451134e-27,5.718407984493814e-40,0.0,6.039403948704572e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300631623039,0.9999984347497015,0.0,0.0,1.629194982805596e-08,1.0243219488018079e-08,3.073066823767123e-09,2.975663371488166e-09,1.565250298542037e-06,5.1287420411141005e-18,5.077184014208453e-29,1.3436121948934692e-16,8.728356977347806e-25,3.266754106048257e-19,6.107712931246013e-47,4.225452884601146e-45,5.366868679366653e-22,4.623621963606261e-47,1.0916567984118462e-23,3.895230333444983e-56,3.205055166536537e-48,1.2936450548245097e-51
9.28693310719676e-13,0.7263827508052396,0.0,1.992591674317933e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.0337835832673e-27,1.101811618539301e-39,0.0,1.3629383316623245e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300601172004,0.9999981425462571,0.0,0.0,1.9337053283532563e-08,1.21579123260659e-08,3.6474552697060853e-09,3.531685483831886e-09,1.8574537429824072e-06,7.22517890137078e-18,8.412134307189705e-29,1.8924744224000403e-16,1.2295120543233906e-24,4.602375928563312e-19,1.3918821922750502e-46,9.628403755126577e-45,7.561565869289302e-22,1.0537391402184663e-46,1.5381005685001715e-23,1.0079143080561792e-55,7.313356936939389e-48,2.953136367847197e-51
1e-12,0.7263827512055614,0.0,2.145650025498357e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.000528474658206e-26,1.4694460482426827e-39,0.0,1.9589532792265663e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300586324678,0.9999980001141221,0.0,0.0,2.082178588143979e-08,1.3091495862087506e-08,3.9275164975137484e-09,3.802773285411105e-09,1.999885877953116e-06,8.377329877833947e-18,1.047622878996405e-28,2.1940505112299707e-16,1.425513279622341e-24,5.336455607144794e-19,2.0079845939121173e-46,1.3889579593737082e-44,8.767887726583885e-22,1.5202167972317e-46,1.7834948004085502e-23,1.5475725965232507e-55,1.0557834314884065e-47,4.2642464365389645e-51
1.0749393388654751e-12,0.7263827512055614,0.0,2.3065155815127074e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2372859632591583e-26,1.932978695092717e-39,0.0,2.744955197026698e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.765330057072097,0.9999978504545493,0.0,0.0,2.2382156727251657e-08,1.4072651863691385e-08,4.221845672077508e-09,4.08765891831508e-09,2.1495454507945023e-06,9.679996804170704e-18,1.2954941304752955e-28,2.5349832879732646e-16,1.6471077218063333e-24,6.166468779985079e-19,2.821671516679336e-46,1.9517138871669568e-44,1.0131908533338456e-21,2.136306518200818e-46,2.060971891678966e-23,2.282966134813955e-55,1.4844586037271213e-47,5.99678423644799e-51
1.3674313951570738e-12,0.7263827520062053,0.0,2.934478161477969e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.5159720793898167e-26,4.8710470423947404e-39,0.0,8.74906010367978e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300509818901,0.9999972666061913,0.0,0.0,2.8472363579417343e-08,1.7902271023113426e-08,5.370632345521435e-09,5.199459768876374e-09,2.7333938086811097e-06,1.5664806251057042e-17,2.634090143404653e-28,4.100758091743346e-16,2.665005225015269e-24,9.980245436405631e-19,9.057698774710571e-46,6.263886079336531e-44,1.6400056974718492e-21,6.8584757291724125e-46,3.3361191157105443e-23,8.858049896043222e-55,4.777111001710009e-47,1.9314325713578192e-50
1.6599234514486724e-12,0.726382752806849,0.0,3.562593864473576e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.465059799129824e-26,1.0290547261238166e-38,0.0,2.2217960504276333e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300448916832,0.999996683204289,0.0,0.0,3.456257038455309e-08,2.173207693385121e-08,6.519426842770798e-09,6.31106595697377e-09,3.3167957110043664e-06,2.3083238343166845e-17,4.674252004275347e-28,6.040529478328586e-16,3.926412915034702e-24,1.4708480124566225e-18,2.3161179013787986e-45,1.601438811920049e-43,2.4172486751710106e-21,1.7539545374844052e-45,4.917369906160832e-23,2.6215144361830903e-54,1.2243202573856912e-46,4.953811339632981e-50
1.9524155077402708e-12,0.7263827536074928,0.0,4.190862817347893e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.236777735188656e-26,1.9367078632527444e-38,0.0,4.8813210678324635e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300388014765,0.9999961002484848,0.0,0.0,4.0652777142658975e-08,2.556206956167142e-08,7.668229162423737e-09,7.42247751828528e-09,3.89975151517898e-06,3.1935364814142735e-17,7.575125106202737e-28,8.353868027132056e-16,5.431209100451296e-24,2.0351590582670496e-18,5.1151124837349165e-45,3.5361301120123412e-43,3.345043479632171e-21,3.874012329844982e-45,6.805010461616168e-23,6.580448279380488e-54,2.7100577456464052e-46,1.0973708274117258e-49
2.537399620323468e-12,0.7263827552087805,0.0,5.447860959801793e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.5834417533979349e-25,5.497649720237919e-38,0.0,1.837960244812031e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300266210632,0.9999949356737979,0.0,0.0,5.283319051778141e-08,3.322261483687939e-08,9.965857263547807e-09,9.644716897787526e-09,5.064326202169294e-06,5.3940976818013894e-17,1.6571449746714797e-27,1.4099597544596522e-15,9.17049886117678e-24,3.438404297715441e-18,1.9370877253074483e-44,1.3384514756710884e-42,5.6527635304221916e-21,1.4675504250379646e-44,1.150055899280789e-22,3.351044132169349e-53,1.0329860835578003e-45,4.1919049869309e-49
3.1223837329066653e-12,0.7263827568100678,0.0,6.705473561978645e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.948124866656131e-25,1.2567266034218836e-37,0.0,5.175662510751594e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653300144406501,0.9999937728793865,0.0,0.0,6.501360370478522e-08,4.0883906585525806e-08,1.2263516638114477e-08,1.1866178181702555e-08,6.227120613401487e-06,8.168219380384852e-17,3.0847412151450734e-27,2.1334651752965147e-15,1.3881938830751663e-23,5.208080774380948e-18,5.468096871518943e-44,3.77654482646956e-42,8.564114802443235e-21,4.143832629372104e-44,1.742495828438902e-22,1.1611103733591531e-52,2.932703302846392e-45,1.192373171207136e-48
4.292351958073059e-12,0.7263827600126428,0.0,9.222545989859323e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.657657623735029e-25,4.524359943046489e-37,0.0,2.6199476473552313e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653299900798243,0.9999914526205429,0.0,0.0,8.937442951443905e-08,5.6208728460364395e-08,1.6858929164868454e-08,1.6306767549546896e-08,8.547379456951562e-06,1.5437362777095372e-16,8.009236996822272e-27,4.025971485592457e-15,2.621756234739165e-23,9.847993803792368e-18,2.7734434711147063e-43,1.9133918636462891e-41,1.620145991605318e-20,2.103207866357727e-43,3.2968964509279223e-22,8.544907154787402e-52,1.5081125318757474e-44,6.159740039839959e-48
5.462320183239454e-12,0.7263827632152176,0.0,1.1742087797109227e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.5786139197586666e-24,1.1836979887297892e-36,0.0,8.657217954591025e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653299657189995,0.9999891394502278,0.0,0.0,1.1373525457162491e-07,7.153653309584207e-08,2.145446665707156e-08,2.0744247800378554e-08,1.0860549772194823e-05,2.5001404688494256e-16,1.650440106568394e-26,6.510299061435335e-15,4.243064833013989e-23,1.5957433492892816e-17,9.170664724407737e-43,6.321246834055149e-41,2.626458394154746e-20,6.958298617888348e-43,5.345434679931103e-22,3.5349728754906916e-51,5.041764542632267e-44,2.0667158891717952e-47
7.802256633572242e-12,0.7263827696203669,0.0,1.678861011088271e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.604417495538329e-24,4.987017711487453e-36,0.0,5.336103272926018e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653299169973519,0.999984534288761,0.0,0.0,1.6245690242861013e-07,1.0220108230127935e-07,3.064591619589022e-08,2.960988965070746e-08,1.5465711239174633e-05,5.101593320021253e-16,4.809952526871242e-26,1.3244062095146806e-14,8.645952988097035e-23,3.2594963656181004e-17,5.657337736568712e-42,3.8907910815256474e-40,5.369797294564525e-20,4.2985637930260896e-42,1.093178454836278e-21,3.2993272260262164e-50,3.196716248125164e-43,1.322229338671003e-46
9.908199438871752e-12,0.7263827753850012,0.0,2.1339001995810593e-17,0.0,0.0,0.0,0.0,0.0,0.0,9.436939921703921e-24,1.2891807719570742e-35,0.0,1.722318447011601e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653298731478717,0.9999804136697089,0.0,0.0,2.063063829265002e-07,1.298093566935712e-07,3.8918647305112943e-08,3.757835595323544e-08,1.958633029109044e-05,8.228194834651559e-16,9.851320990008959e-26,2.130254314005855e-14,1.3927201710250392e-22,5.2619741302233903e-17,1.826609267386144e-41,1.2543974597296815e-39,8.67588176518313e-20,1.3891614506445434e-41,1.7666617808614478e-21,1.3008419274746759e-49,1.0503043777159698e-42,4.368837791239761e-46
1e-11,0.7263827811496347,0.0,2.153754336339616e-17,0.0,0.0,0.0,0.0,0.0,0.0,9.702010882567578e-24,1.33751629173563e-35,0.0,1.803481916437704e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653298712364206,0.9999802345626939,0.0,0.0,2.0821783407701517e-07,1.310130535033655e-07,3.927927471366725e-08,3.7925482460174854e-08,1.976543730604507e-05,8.381413234408446e-16,1.0127720263667038e-25,2.1696633757680874e-14,1.4185762043667825e-22,5.360172445220546e-17,1.9127166593241454e-41,1.313434068100775e-39,8.838106025643489e-20,1.4547136291095702e-41,1.7997144202939922e-21,1.3745374829711082e-49,1.1007684647838294e-42,4.580029377642381e-46
1.2014142244171263e-11,0.7263827811496347,0.0,2.589751288455582e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.6836719253371127e-23,2.772129901718075e-35,0.0,4.4432165282048824e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.765329829298394,0.9999763156827466,0.0,0.0,2.50155860986462e-07,1.5742726279579295e-07,4.719178197362518e-08,4.553678251993408e-08,2.368431725342533e-05,1.2099023110201957e-15,1.7563934392775942e-25,3.1238452211935607e-14,2.0453216407218967e-22,7.744474985132946e-17,4.713680714255967e-41,3.232305927796548e-39,1.2779447740350528e-19,3.588084377225653e-41,2.6028943998564933e-21,3.966450504611503e-49,2.7572554829402513e-42,1.1532383616533936e-45
1.4120085049470773e-11,0.7263827869142684,0.0,3.046418654170405e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.7354060502504163e-23,5.267707731367709e-35,0.0,9.849604037915301e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653297854489188,0.9999722402035459,0.0,0.0,2.94005336608521e-07,1.8505478847076136e-07,5.5465319704059285e-08,5.348518200017023e-08,2.7759796453987356e-05,1.6714332472281485e-15,2.851605130116417e-25,4.303694064126265e-14,2.8219681610190563e-22,1.0708442275167887e-16,1.0451731596613753e-40,7.156821547022845e-39,1.7684763871742756e-19,7.962964628693818e-41,3.602852396906615e-21,1.0111900433517231e-48,6.214761900761876e-42,2.6129776282456268e-45
1.6226027854770284e-11,0.7263827926789015,0.0,3.503906640593069e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.1540948158797477e-23,9.159659765511042e-35,0.0,1.9581525922738394e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653297415994462,0.9999681871084737,0.0,0.0,3.3785480979270266e-07,2.1269192159677117e-07,6.373925999960394e-08,6.142356702717372e-08,3.181289152635735e-05,2.2074376922045486e-15,4.327611915174617e-25,5.6683262713879024e-14,3.72222874058143e-22,1.4155309075697127e-16,2.0783263772262216e-40,1.4211178675175096e-38,2.3396067264037374e-19,1.5848220589150815e-40,4.76750198600812e-21,2.270865352929199e-48,1.2557156747110546e-41,5.3064002774008467e-45
1.8331970660069795e-11,0.7263827984435343,0.0,3.9622195594023974e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.995102517255868e-23,1.4895179908016614e-34,0.0,3.585512115225517e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653296977499762,0.9999641562745827,0.0,0.0,3.8170428053903223e-07,2.4033865006749695e-07,7.201360236400106e-08,6.935195021813936e-08,3.584372541742194e-05,2.8179410138248797e-15,6.24127728530541e-25,7.216277442999658e-14,4.745672951455943e-22,1.8086498318829338e-16,3.80639480491324e-40,2.59904220210459e-38,2.9917563864054517e-19,2.9050974845260465e-40,6.0977996356257515e-21,4.636838669591649e-48,2.3362952578136866e-41,9.921729722786881e-45
2.2543856270668816e-11,0.7263828099727988,0.0,4.8813372927673897e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.1166293587878233e-22,3.398197023608819e-34,0.0,1.0022007294066326e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653296100510434,0.9999561609017256,0.0,0.0,4.694032147182368e-07,2.9566084468943075e-07,8.8563491316903e-08,8.517876148605091e-08,4.383909827442815e-05,4.26254560833464e-15,1.1609123459521676e-24,1.0856325925119938e-13,7.160393257730553e-22,2.7407489177809637e-16,1.0644030247600628e-39,7.24696126999196e-38,4.540781708711505e-19,8.13805027569851e-40,9.259120172926869e-21,1.5677640220565303e-47,6.739372036685507e-41,2.889998758519685e-44
2.6755741881267837e-11,0.7263828215020622,0.0,5.803805725761939e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.8695091604479625e-22,6.73533206613865e-34,0.0,2.3521907687632674e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653295223521206,0.9999482531147093,0.0,0.0,5.571021391463372e-07,3.51021275787212e-07,1.0511498260356268e-07,1.0096571642738452e-07,5.1746885290714206e-05,6.005449342267573e-15,1.9410412253802023e-24,1.5212321002330202e-13,1.006269708275506e-21,3.8682602300585315e-16,2.4992521131332724e-39,1.6967980653247106e-37,6.418856908755807e-19,1.914150195261256e-39,1.3094277607836031e-20,4.3086487596892396e-47,1.6299487273368198e-40,7.053756828775196e-44
3.096762749186686e-11,0.7263828330313244,0.0,6.729658210746243e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.9030275436227257e-22,1.2089426853162783e-33,0.0,4.880884132795783e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.765329434653208,0.9999404319544014,0.0,0.0,6.448010538235355e-07,4.064198470656053e-07,1.2166807227395602e-07,1.167129154006862e-07,5.956804559849305e-05,8.046853994452354e-15,3.0100715460456264e-24,2.0272908343631824e-13,1.344916237050136e-21,5.192286150829515e-16,5.188272804686281e-39,3.5125428513940326e-37,8.629236288150632e-19,3.980446907239341e-39,1.7610578609356227e-20,1.0240206236471806e-46,3.4813557636268184e-40,1.5197602421582547e-43
3.9391398713064893e-11,0.7263828560898448,0.0,8.591646405780044e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.992692481807465e-22,3.1701853644762776e-33,0.0,1.638161357805052e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653292592554128,0.9999250457279094,0.0,0.0,8.20198853926031e-07,5.173310261600606e-07,1.5477903100852932e-07,1.4808844565051542e-07,7.495427209037965e-05,1.3025970702121945e-14,6.1972048203289036e-24,3.2463183579544036e-13,2.1660938679870695e-21,8.434217561272656e-16,1.7431689609884726e-38,1.1727968715492612e-36,1.4059698233448394e-18,1.3424209279214512e-38,2.8715131766698487e-20,4.414212450816243e-46,1.2423278744699383e-39,5.524837366723893e-43
4.631011215165853e-11,0.726382875028543,0.0,1.0131360784466213e-16,0.0,0.0,0.0,0.0,0.0,0.0,9.76099499780996e-22,6.067085119640912e-33,0.0,3.6962150501305614e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.765329115195609,0.9999126596105321,0.0,0.0,9.642586626589787e-07,6.085392176158455e-07,1.8197887143138853e-07,1.7374009212232896e-07,8.734038946740604e-05,1.8010275470713335e-14,1.0072401038203597e-23,4.4488216143352105e-13,2.9824744378669033e-21,1.169410135516748e-15,3.936415302003004e-38,2.6354365205623994e-36,1.9541362610196275e-18,3.0403681212681354e-38,3.993401927379432e-20,1.1698867343373594e-45,2.933488963032575e-39,1.3223263495871318e-42
