Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220)
7.516736484321522e-20,0.8372789454222015,3.630478150757531e-27,2.8438622381862793e-23,2.1566742104441336e-32,1.2875458362639262e-17,0.0,0.0,1.0629212238939444e-17,3.5166459098348467e-32,4.566136390000679e-46,9.452494708218973e-41,3.400495725352694e-50,8.857242976945517e-57,1.025165371850317e-37,1.6005088319785418e-41,2.5023391216673386e-47,1.000970324609029e-54,3.74899949140049e-80,3.993362023801042e-104,2.614429986413008e-90,6.297693713779527e-94,4.080421561953884e-51,4.467220923212094e-92,4.3476970483026113e-63,2.0088339115297807e-100,2.7006727015033224e-96,1.3527553777359995e-99,1.9648274606457078e-107,3.1965562295592327e-104,1.8415946563240104e-67,1.5588502482007108e-108,3.9668088272851355e-107,3.3069372170201236e-111,3.76,0.0,0.6938408691160838,0.9999999999996039,2.6281320542967424e-44,4.1913837983596305e-60,7.440390211514291e-16,7.440390211515273e-16,1.0629212242471632e-17,1.4112591690547082e-34,1.6091284110496762e-33,9.83281896264422e-29,2.8398912735739378e-21,1.0738649889744799e-32,2.4818108476252163e-32,1.2549692057400772e-32,2.2281617603149466e-36,1.6803087263583574e-40,1.2875458362639256e-17,2.4175776383784216e-36,3.312500165181986e-36,5.086633219045108e-32,4.158860927044598e-55,6.470763816717159e-35,9.69688343661766e-34,5.874607705853155e-35,3.487022617399713e-49,5.935288444842724e-49,1.8660335758272894e-39,4.4038360250389896e-35,1.4039454433780844e-54,3.960496567549236e-13,1.5700506276569343e-56,2.8250302297910966e-54,5.544548485853288e-54,2.8398912735825845e-21,6.881410128521448e-35,3.1348951237541397e-52,6.277760139749175e-48,1.3116016317076574e-49,7.862467904627168e-61,3.487566553402844e-52
1.5040003582443497e-19,0.8372789454222015,7.461093632544628e-27,5.690195262434723e-23,8.632317300033832e-32,2.5762103048790788e-17,0.0,0.0,2.126765924089558e-17,1.407574828306906e-31,3.655685518404025e-45,7.567743288016617e-40,2.7224642272549096e-49,7.091179964444207e-56,4.1033331454577e-37,6.406206374302895e-41,2.0039007835564843e-46,8.013849073250917e-54,1.201160952373046e-78,2.560244543816596e-102,8.379293859937442e-89,2.0184218564618576e-92,3.26681832055174e-50,2.8648379557349986e-90,6.96387114786156e-62,1.2879197952196565e-98,1.731981211602883e-94,8.675419637802013e-98,2.5217939609014978e-105,2.050929826288968e-102,2.9499805170518613e-66,1.0969193713503172e-106,2.5573903446158478e-105,4.242912142461686e-109,3.76,0.0,0.693840869116083,0.9999999999992075,2.1041036609344772e-43,6.71349829091249e-59,1.4887244706442336e-15,1.488724470644627e-15,2.1267659247963255e-17,5.6487145240056384e-34,6.440707153640878e-33,3.9356900916280722e-28,5.6822498723030565e-21,4.298258528806436e-32,9.933711176229212e-32,5.023147367097151e-32,8.91845379839537e-36,6.725613949292208e-40,2.576210304879076e-17,9.676610942978575e-36,1.3258633285260578e-35,2.035978902491411e-31,3.329617522234708e-54,2.5899918589016716e-34,3.881280455113635e-33,2.3513740492927248e-34,2.792445295070256e-48,4.753037999542951e-48,7.468997420797008e-39,1.7626820828068686e-34,1.124010013709293e-53,7.924434052077603e-13,1.2569951601891148e-55,2.2617419236710583e-53,4.439010111442639e-53,5.682249872337665e-21,2.754357398647914e-34,2.509822249431492e-51,5.027299068909074e-47,1.0503450010723743e-48,1.259361142340992e-59,2.792173832537822e-51
3.008653777868745e-19,0.8372789454222016,1.571353063965139e-26,1.138286134357661e-22,3.4540513338590204e-31,5.153539242109379e-17,0.0,0.0,4.254455324479032e-17,5.632132764343032e-31,2.925659452179387e-44,6.056494622075583e-39,2.1787987942509133e-48,5.675099125866199e-55,1.641867742070959e-36,2.5633169967401466e-40,1.6039328180713624e-45,6.413515068275071e-53,3.8460865753981665e-77,1.6399956462547696e-100,2.683474639457726e-87,6.464009920265273e-91,2.614447509208637e-49,1.835359692520718e-88,1.1148241979856042e-60,8.249978117139659e-97,1.1096054832583451e-92,5.557966300223104e-96,3.232264466504574e-103,1.3151352289248266e-100,4.722713885683135e-65,8.27554614625896e-105,1.6563156358989742e-103,5.4373571981786106e-107,3.76,0.0,0.6938408691160814,0.9999999999984147,1.6839224099181938e-42,1.074742795927759e-57,2.978095369629247e-15,2.978095369630823e-15,4.254455325892967e-17,2.2602215889413732e-33,2.577121802235576e-32,1.5747886840212896e-27,1.1366967069709248e-20,1.7198632856070844e-31,3.974778396291141e-31,2.009913242081719e-31,3.568543201765029e-35,2.691121657862492e-39,5.153539242109369e-17,3.8719048143835046e-35,5.30518033103647e-35,8.14656759528885e-31,2.6647059807130094e-53,1.0363341076209464e-33,1.5530177420054165e-32,9.408559003700213e-34,2.235087669141262e-47,3.8043542365517356e-47,2.988571925223619e-38,7.053024330974556e-34,8.995496206741147e-53,1.5852309018201946e-12,1.005978154748601e-54,1.810080929307177e-52,3.55255719481041e-52,1.1366967069847721e-20,1.1021017311275012e-33,2.0086205857409314e-50,4.023876633144431e-46,8.407016870851381e-48,2.0160714730817763e-58,2.234587664732247e-50
6.017960617117535e-19,0.8372789454222023,3.458322882798013e-26,2.2768193636440396e-22,1.3818454498172112e-30,1.0308197116569956e-16,0.0,0.0,8.509834125250965e-17,2.253219848195466e-30,2.3409720717015384e-43,4.846115890924197e-38,1.743370071100138e-47,4.540941546600226e-54,6.568540088306656e-36,1.0254937118721417e-39,1.283471210297359e-44,5.131786871615252e-52,1.2311272881111217e-75,1.0500579662112131e-98,8.5904812055293e-86,2.06929310662954e-89,2.0919552333355078e-48,1.1752268284809993e-86,1.7842027060913157e-59,5.282362315230068e-95,7.105117182102692e-91,3.5589227442378927e-94,4.140096314186561e-101,8.436462417051878e-99,7.558539004514066e-64,6.898214015807741e-103,1.083745778444793e-101,6.963935028291541e-105,3.76,0.0,0.6938408691160783,0.9999999999968291,1.3473937764062976e-41,1.7200550619164915e-56,5.956837167596891e-15,5.9568371676031965e-15,8.509834128079513e-17,9.042358125272249e-33,1.0310165328457345e-31,6.300180176857856e-27,2.2736401464313437e-20,6.880573050016329e-31,1.5901701805409934e-30,8.040961745221082e-31,1.4276496502872141e-34,1.0766239195549078e-38,1.0308197116569915e-16,1.5490140492516682e-34,2.1224175849882453e-34,3.259157510733869e-30,2.1321696852831204e-52,4.146011266713646e-33,6.213082230594037e-32,3.764036250046076e-33,1.7885228190907367e-46,3.0442531121469515e-46,1.1956234341662695e-37,2.8216689977605427e-33,7.197763697656422e-52,3.170805893872108e-12,8.04935367224291e-54,1.4483397593490955e-51,2.842585513275935e-51,2.2736401464867418e-20,4.409124570082256e-33,1.6072016482511787e-49,3.2199164567613056e-45,6.727316657645916e-47,3.2265895225075006e-57,1.788009643897805e-49
1.2036574295615116e-18,0.8372789454222032,8.178192190097802e-26,4.553885874448801e-22,5.527831675601381e-30,2.0617512865491018e-16,0.0,0.0,1.702059172676677e-16,9.01361292991935e-30,1.872955480335232e-42,3.877260829337572e-37,1.3948284852872777e-46,3.6330981724046843e-53,2.6276298745283086e-35,4.1023086975983047e-39,1.026906966442708e-43,4.105819921599218e-51,3.940214767964909e-74,6.721845757524491e-97,2.749492074642748e-84,6.62303410097722e-88,1.673723094008923e-47,7.52336145254288e-85,2.8551115762466582e-58,3.3815261363294914e-93,4.548440795414926e-89,2.2782945066303936e-92,5.301114560946523e-99,5.420283921062489e-97,1.2095420192722453e-62,6.463683853710214e-101,7.235007294633e-100,8.916473144964399e-103,3.76,0.0,0.6938408691160722,0.9999999999936579,1.078017373585698e-40,2.7524614229802968e-55,1.1914320763522653e-14,1.1914320763547873e-14,1.7020591732425659e-16,3.617237625930514e-32,4.124401778334251e-31,2.520277173482213e-26,4.547527025268903e-20,2.7524532173989597e-30,6.361198403071831e-30,3.2166464721025246e-30,5.711063373425897e-34,4.3068463425674837e-38,2.0617512865490858e-16,6.19656048110261e-34,8.490361294164626e-34,1.3037691063694148e-29,1.7058977722698968e-51,1.6585394931359541e-32,2.4854351580459755e-31,1.5057370384556338e-32,1.4309993509153733e-45,2.4357104168934382e-45,4.782883452355658e-37,1.128759458724373e-32,5.758757711687522e-51,6.341955873284113e-12,6.440094378866519e-53,1.1587818271814828e-50,2.2742843363935612e-50,4.547527025490515e-20,1.7637933673830013e-32,1.2858834034614968e-48,2.576259265309255e-44,5.382534673953608e-46,5.16324346816636e-56,1.430543534611826e-48
2.4073801652610276e-18,0.837278945422205,2.140164948313718e-25,9.108019104986345e-22,2.2112226581102523e-29,4.1236144363332766e-16,0.0,0.0,3.404210692968616e-16,3.6055918846059816e-29,1.498435517249138e-41,3.10195591792485e-36,1.1159157623915015e-45,2.906616519206095e-52,1.0510947191536607e-34,1.640990251425257e-38,8.215775756073375e-43,3.284812844718363e-50,1.2609659260341774e-72,4.30245327079934e-95,8.79923566998684e-83,2.1195783193035366e-86,1.3390420415032355e-46,4.8155625505042896e-83,4.5684883409157513e-57,2.1645059875000227e-91,2.9113752174879445e-87,1.4582953811809842e-90,6.786573276819896e-97,3.4944711188533616e-95,1.9354078868536223e-61,6.7587568422639614e-99,5.0117685156166867e-98,1.1414773153323812e-100,3.76,0.0,0.6938408691160599,0.9999999999873154,8.62454845461301e-40,4.404236957154085e-54,2.3829287955336055e-14,2.382928795543694e-14,3.4042106941010167e-16,1.4469539283984835e-31,1.6498278424309084e-30,1.0081518913841712e-25,9.095300782610917e-20,1.1010260879718987e-29,2.544582901091493e-29,1.2867109455028747e-29,2.2845183071490745e-33,1.722808773647157e-37,4.1236144363332135e-16,2.4787250538018078e-33,3.396282713316308e-33,5.215288637156256e-29,1.3647831052247068e-50,6.634428031798074e-32,9.942145169323628e-31,6.023193239404888e-32,1.1448719234517707e-44,1.9486915126041282e-44,1.9132316147069326e-36,4.5152215607148647e-32,4.6072248860581e-50,1.2684255813340836e-11,5.15232009587269e-52,9.270694745180237e-50,1.819513843614461e-49,9.0953007834974e-20,7.055460558564571e-32,1.0287555592507746e-47,2.061137860157205e-43,4.3063002953688177e-45,8.261749774561202e-55,1.1444891586127918e-47
4.814825636660059e-18,0.8372789454222086,6.2983438782204245e-25,1.8216286401773514e-21,8.845070686580881e-29,8.247340735901482e-16,0.0,0.0,6.8085137335076e-16,1.4422660968820308e-28,1.1987768677390828e-40,2.481623637616063e-35,8.927538000949756e-45,2.3253484091327112e-51,4.204464416649328e-34,6.564094552742723e-38,6.572828620973369e-42,2.6279142074365815e-49,4.035246490856234e-71,2.7537211380397722e-93,2.8158931863693487e-81,6.782982489842608e-85,1.0712590603438575e-45,3.0821556556103894e-81,7.309829208332593e-56,1.385477096708526e-89,1.8633995422400968e-85,9.333688633469415e-89,8.687547713609633e-95,2.268664210797372e-93,3.0967652177060714e-60,7.681603542042651e-97,3.6952294859320862e-96,1.461198974625204e-98,3.76,0.0,0.6938408691160354,0.9999999999746304,6.89980260918377e-39,7.047018084214801e-53,4.765922233881039e-14,4.765922233921396e-14,6.80851373577481e-16,5.787933477867879e-31,6.599445628841917e-30,4.032689610842882e-25,1.8190848295962515e-19,4.404193955016824e-29,1.0178538687735169e-28,5.146948497158447e-29,9.138259147571801e-33,6.891376380361877e-37,8.24734073590123e-16,9.915101949123449e-33,1.3585407248587848e-32,2.0861578979306374e-28,1.0918525587652046e-49,2.653825286924404e-31,3.976938969493001e-30,2.409326313736373e-31,9.1592651679924e-44,1.5590024843488147e-43,7.653085231966513e-36,1.8061253701319673e-31,3.6858674036291515e-49,2.536885561838514e-11,4.121953921682493e-51,7.416731892600022e-49,1.4556456249377417e-48,1.8190848299508518e-19,2.8222416423429554e-31,8.230239824014013e-47,1.6489624688624423e-42,3.445149262800994e-44,1.3219247835262542e-53,9.156130601985826e-47
9.629716579458122e-18,0.8372789454222161,2.0668651622612406e-24,3.643282433819624e-21,3.5380643459381945e-28,1.6494793335037307e-15,0.0,0.0,1.3617119814405999e-15,5.769123074046715e-28,9.590328758992479e-40,1.98532247159204e-34,7.142115161838549e-44,1.8603008047577028e-50,1.6818028746807117e-33,2.6256645306570827e-37,5.258346104420106e-41,2.1023588061801737e-48,1.2913037620172168e-69,1.7624298639695812e-91,9.011078636351321e-80,2.1706074968267583e-83,8.570174191775225e-45,1.9726422453534048e-79,1.1695925023653206e-54,8.868796951465173e-88,1.1926139172258155e-83,5.973752258364539e-87,1.112053080407925e-92,1.493028933183564e-91,4.954914650986508e-59,9.211854051848039e-95,2.989056446160654e-94,1.8704038173483461e-96,3.76,0.0,0.6938408691159862,0.9999999999492605,5.519907714017533e-38,1.1275420100207528e-51,9.531909110514915e-14,9.531909110676344e-14,1.3617119818949944e-15,2.3151969491116247e-30,2.639805099226346e-29,1.613092253434874e-24,3.6381943317335995e-19,1.7616955023996505e-28,4.071456892102261e-28,2.0588003420464265e-28,3.6553408432414335e-32,2.7565794575785534e-36,1.6494793335036295e-15,3.966081132874572e-32,5.434218178272682e-32,8.34471647842906e-28,8.734926672725419e-49,1.0615409788214232e-30,1.5907917626101105e-29,9.637403291649481e-31,7.327528049366206e-43,1.247221699288725e-42,3.0612676899616114e-35,7.224574973101169e-31,2.9487289305047707e-48,5.073805492819717e-11,3.297602284278123e-50,5.933456018664161e-48,1.164530319071094e-47,3.6381943331520136e-19,1.1289081408935693e-30,6.584269998441503e-46,1.3191908476716635e-41,2.756163022622782e-43,2.1151155098330666e-52,7.324991421721481e-46
1.9259498465054248e-17,0.837278945422231,7.362506664477672e-24,7.28659135824356e-21,1.41523300079449e-27,3.298969853330661e-15,0.0,0.0,2.72343319754845e-15,2.3076609669081957e-27,7.672308534011568e-39,1.5882674017348338e-33,5.713726032880577e-43,1.4882494742851286e-49,6.72724571381118e-33,1.0502711541297342e-36,4.206710166727985e-40,1.6819010086759657e-47,4.132211854591189e-68,1.1279705803412748e-89,2.8835804339116e-78,6.946028949860334e-82,6.856180035863592e-44,1.2625111084796602e-77,1.871363866030466e-53,5.6780280802879236e-86,7.632851343275988e-82,3.8232628702443915e-85,1.4234580063414158e-90,1.0080824328980694e-89,7.927936394271108e-58,1.1393973766487205e-92,2.711810491927426e-92,2.3941611297705876e-94,3.76,0.0,0.6938408691158878,0.9999999998985207,4.415952562214784e-37,1.8040825093571822e-50,1.9063882863538704e-13,1.9063882864184426e-13,2.723433198461042e-15,9.26083495178549e-30,1.0559274057538754e-28,6.4524018312043886e-24,7.276413333876417e-19,7.046817847404442e-28,1.628591040251968e-27,8.235243254476154e-28,1.4621437742415232e-31,1.1026380825667859e-35,3.298969853330257e-15,1.586440528697049e-31,2.1736983265505663e-31,3.337903568640214e-27,6.98798686410334e-48,4.246186036401199e-30,6.363199354739586e-29,3.854980923993877e-30,5.862068807519557e-42,9.97785247099569e-42,1.2245152692634163e-34,2.8898446880022263e-30,2.358997162291668e-47,1.0147645234671493e-10,2.6380974997652485e-49,4.746793121051614e-47,9.31629781210789e-47,7.276413339550093e-19,4.515655532155221e-30,5.267447251748143e-45,1.0553610271834025e-40,2.2049478649667788e-42,3.384213500542984e-51,5.86002792284443e-45
3.8519062236246505e-17,0.8372789454222609,2.7640109478315535e-23,1.4573214555649352e-20,5.660946913056487e-27,6.597950892983586e-15,0.0,0.0,5.446875629476836e-15,9.230667341732478e-27,6.13786503748784e-38,1.2706176908627047e-32,4.570994385716661e-42,1.1906031107345191e-48,2.690905127672642e-32,4.2010952997255394e-36,3.365381446520182e-39,1.3455311725633728e-46,1.3223141639186713e-66,9.529499276964665e-88,1.0690293418514236e-76,2.5751002713119536e-80,5.484960299421869e-43,1.057542638634182e-75,2.994194871914998e-52,4.807007174761496e-84,6.45476366223277e-80,3.2331641160401657e-83,3.1895401008990113e-88,9.990491438925971e-88,1.268475886477063e-56,2.4976009009657547e-90,3.6423830243138055e-90,5.364584231743234e-92,3.76,0.0,0.6938408691156912,0.9999999997970412,3.532772830459305e-36,2.886544249527506e-49,3.812783036861043e-13,3.812783037119334e-13,5.446875631317222e-15,3.7043434431632884e-29,4.223720327178234e-28,2.58096729528805e-23,1.4552851329634574e-18,2.8187343040272828e-27,6.514380727647348e-27,3.29410567885754e-27,5.848589971443566e-31,4.410569076751985e-35,6.597950892981966e-15,6.345778304848708e-31,8.69481541213269e-31,1.3351648227987427e-26,5.590412573074634e-47,1.698479153126034e-29,2.5452861663934954e-28,1.5419962909979127e-29,4.68967359599138e-41,7.982313573744762e-41,4.898089254167325e-34,1.1559408151051304e-29,1.8872033606132804e-46,2.0295324237932562e-10,2.1104842903148263e-48,3.797445985884748e-46,7.453060325874157e-46,1.4552851352329273e-18,1.8062668070412595e-29,4.2139702979888847e-44,8.442921612973949e-40,1.7639652735997317e-41,5.414764547545001e-50,4.688036267200043e-44
7.703818977863101e-17,0.8372789454223204,1.0694059431203416e-22,2.914648234469531e-20,2.2643820552079548e-26,1.3195912972285686e-14,0.0,0.0,1.0893760492184352e-14,3.692271631092905e-26,4.910299313299095e-37,1.0164956599670542e-31,3.65680092915212e-41,9.524838996774075e-48,1.076363418792435e-31,1.680440256093134e-35,2.692310482177816e-38,1.0764367324888908e-45,4.231415516307939e-65,6.122001005129208e-86,3.435530715278274e-75,8.275578351668352e-79,4.387974744159656e-42,6.7932492909517104e-74,4.7907219326212187e-51,3.093705953564446e-82,4.1467593912608785e-78,2.0770948624149563e-81,4.0963025451563066e-86,7.929168247832306e-86,2.029566995958974e-55,3.186077333299272e-88,4.081051080599246e-88,6.88969205033899e-90,3.76,0.0,0.6938408691152979,0.9999999995940823,2.826222935452935e-35,4.61848058640622e-48,7.625572537485052e-13,7.625572538518217e-13,1.0893760495925918e-14,1.4817392948454944e-28,1.689490249315954e-27,1.032388230116909e-22,2.9105727287041317e-18,1.1274951526163193e-26,2.6057556042149034e-26,1.3176439467905744e-26,2.3394389639198113e-30,1.7642342979115773e-34,1.3195912972279206e-14,2.5383145910993064e-30,3.47793058236267e-30,5.340666080938908e-26,4.472347085375174e-46,6.793928604307427e-29,1.0181157223571157e-27,6.16799300619965e-29,3.75174630110852e-40,6.3858635716449275e-40,1.9592507695151276e-33,4.6237691413983196e-29,1.5097649785761237e-45,4.059068032268492e-10,1.688389982928494e-47,3.037961650825054e-45,5.962457046866636e-45,2.9105727377819716e-18,7.225076420155685e-29,3.3711812295966614e-43,6.754350647319417e-39,1.4111750160992654e-40,8.663641629377322e-49,3.750434608845003e-43
1.5407644486340004e-16,0.8372789454224395,4.205226805510261e-22,5.829310349974623e-20,9.057537264857348e-26,2.6391837130874895e-14,0.0,0.0,2.1787530213002347e-14,1.4769095909774675e-25,3.928242362661606e-36,8.131971300600038e-31,2.9254429064427977e-40,7.619876818821215e-47,4.305456404955785e-31,6.721765293254525e-35,2.1538505152431856e-37,8.611663408653555e-45,1.3540545952664757e-63,3.9183171587108063e-84,1.0995175489159237e-73,2.6485409046538752e-77,3.510382391288997e-41,4.3479377508835485e-72,7.665163165517971e-50,1.987164054815126e-80,2.654087354182819e-76,1.3294220802256569e-79,5.243414457210223e-84,7.009833735244144e-84,3.2473139815994477e-54,4.064474461186199e-86,4.836813947023327e-86,8.819051187997465e-88,3.76,0.0,0.6938408691145111,0.9999999991881644,2.2609807908835457e-34,7.389576766374409e-47,1.525115153717172e-12,1.5251151541304378e-12,2.1787530220728653e-14,5.926961215250537e-28,6.757965055033328e-27,4.1295555399842255e-22,5.821147906541919e-18,4.509983456403363e-26,1.0423029041770296e-25,5.270579136317508e-26,9.357761809915966e-30,7.056977069360875e-34,2.639183713084897e-14,1.0153265151873489e-29,1.391173113502349e-29,2.1362677895659626e-25,3.577896949767986e-45,2.7175758518143875e-28,4.072465168219326e-27,2.4671987704411714e-28,3.001400017513369e-39,5.1086960605336535e-39,7.837108673140821e-33,1.8495088336857595e-28,1.2078129593274921e-44,8.118138480511202e-10,1.3507130617685191e-46,2.4303716918961193e-44,4.769969081047037e-44,5.821147942852894e-18,2.890032409359094e-28,2.6969469682589104e-42,5.403485858576066e-38,1.1289411390700807e-39,1.3861841276619403e-47,3.0003499627212995e-42
3.0815295503293805e-16,0.8372789454226777,1.667611317294294e-21,1.1658668811785664e-19,3.623018685989632e-25,5.2783685447993353e-14,0.0,0.0,4.3575069636250203e-14,5.907640238269406e-25,3.142595052852892e-35,6.505579435628097e-30,2.3403551822234798e-39,6.095903666880208e-46,1.7221831034098903e-30,2.6887069682574787e-34,1.7230812632181003e-36,6.889594339997491e-44,4.3329773088514614e-62,2.507727032810633e-82,3.5184730789244663e-72,8.475371664429818e-76,2.8083069419925193e-40,2.7826868879407724e-70,1.2264267405953047e-48,1.2808399886473088e-78,1.6986188687325055e-74,8.508323214112259e-78,6.71157855502773e-82,6.963001715699365e-82,5.195715244161497e-53,5.193688587679751e-84,5.94317446499152e-84,1.1288397607653425e-85,3.76,0.0,0.6938408691129379,0.9999999983763287,1.8087865282525508e-33,1.1823329083537239e-45,3.050230953029966e-12,3.0502309546830307e-12,4.357506965267552e-14,2.3707854538389995e-27,2.703186690269731e-26,1.6518227363065554e-21,1.1642298207645384e-17,1.8039939388896652e-25,4.1692129405666785e-25,2.1082323232848153e-25,3.743105917652976e-29,2.8228200379198423e-33,5.278368544788965e-14,4.061307617567433e-29,5.564694191563415e-29,8.545073866572239e-25,2.8623452255187583e-44,1.0870328321275593e-27,1.6289863367980844e-26,9.868798213838904e-28,2.4011212156979745e-38,4.0869591187601773e-38,3.1349249557769434e-32,7.3980376964383085e-28,9.662508547393932e-44,1.6236276302166736e-09,1.0805709678320281e-45,1.9442989842316092e-43,3.815976528793898e-43,1.1642298352886074e-17,1.1560133343212382e-27,2.1575583493964035e-41,4.322790819853022e-37,9.031533734154444e-39,2.2178957736546397e-46,2.4002809406107707e-41
4.622294652024761e-16,0.8372789454229158,3.534624416030389e-21,1.748806150441479e-19,7.698919287357333e-25,7.917553376505185e-14,0.0,0.0,6.536260904110995e-14,1.255373667473525e-24,8.985858580181987e-35,1.860189294083709e-29,6.691953718219825e-39,1.7430476127289252e-45,3.65963942804754e-30,5.713502836223005e-34,5.1153981785239113e-36,1.9700417891117245e-43,2.0270634990490813e-61,1.2449422676571087e-81,1.5554815139223663e-71,3.7468764578743935e-75,8.030003407933663e-40,1.4049743497979708e-69,4.6398220240901023e-48,6.360406818155289e-78,8.543688694667119e-74,4.279504859055412e-77,3.512999861053692e-81,3.6035140211321225e-81,1.980868330942802e-52,2.6989182479529576e-83,3.532552729914284e-83,5.8665056456412e-85,3.76,0.0,0.6938408691113646,0.9999999975644934,5.172001483318242e-33,4.473006106147363e-45,4.57534675171822e-12,4.575346755230983e-12,6.536260906696375e-14,5.037919874519114e-27,5.744271972861926e-26,3.5101236355560584e-21,1.7463448454178876e-17,3.8334874531041915e-25,8.859578324218916e-25,4.479994103542533e-25,7.954100825098355e-29,5.99854091969653e-33,7.917553376483148e-14,8.630279927355161e-29,1.1824976225206541e-28,1.8158283651025456e-24,8.184568353086201e-44,2.3099481357876048e-27,3.4615959243629797e-26,2.097119815774072e-27,7.1279963898005e-38,1.2130756331778484e-37,6.66185198465047e-32,1.5720831591912445e-27,2.762874043357806e-43,2.4354411048993543e-09,3.089758128094409e-45,5.559482171534871e-43,1.0911308679334586e-42,1.7463448762810595e-17,2.4565285703304228e-27,6.169268951931692e-41,1.2833090355699409e-36,2.6812147174536344e-38,8.390656794895119e-46,6.863304133856194e-41
6.163059753720141e-16,0.8372789454231541,6.021561974486856e-21,2.331748842787925e-19,1.313345725487861e-24,1.0556738208205037e-13,0.0,0.0,8.715014842758158e-14,2.1415198897993313e-24,1.8953779196545427e-34,3.923678165619297e-29,1.4115269206110998e-38,3.67659241073944e-45,6.2429146104502264e-30,9.746564130755798e-34,1.114618418165604e-35,4.155486457370396e-43,6.539454254328386e-61,5.26412071331987e-81,5.315507482675152e-71,1.2804105793318146e-74,1.6937603674250946e-39,6.092177486255711e-69,1.2077431167624995e-47,2.703903486303458e-77,3.719109514390746e-73,1.8628900924026172e-76,2.0448301747126524e-80,1.949162994442287e-80,5.3296764425520745e-52,1.5201682646766342e-82,1.6308826527160343e-82,3.305654668473394e-84,3.76,0.0,0.6938408691097913,0.9999999967526585,1.0909253453746349e-32,1.1643210313948969e-44,6.100462549781934e-12,6.100462555774294e-12,8.71501484635934e-14,8.594099523698609e-27,9.799052227482805e-26,5.9878582483536295e-21,2.3284598646144524e-17,6.539478876757192e-25,1.511339905351776e-24,7.642343253261883e-25,1.356876090664958e-28,1.0232885126365073e-32,1.0556738208167446e-13,1.4722243661732924e-28,2.0172019202484888e-28,3.0975897136310422e-24,1.7263725453942236e-43,3.9405049042057184e-27,5.905075116301697e-26,3.57743985988954e-27,1.5530923358767973e-37,2.6427901578354035e-37,1.1364562386606725e-31,2.681789052916906e-27,5.827702378563885e-43,3.2472542720992795e-09,6.517195577211334e-45,1.1726562671587766e-42,2.3015110853272e-42,2.3284599172626453e-17,4.1905489516706945e-27,1.3012775556066279e-40,2.7962272415768225e-36,5.842185711176021e-38,2.1840608039581646e-45,1.4476697332243126e-40
9.2445899571109e-16,0.8372789454236303,1.2450361835934194e-20,3.497642261253633e-19,2.7191177253437356e-24,1.583510787159067e-13,0.0,0.0,1.307252271573691e-13,4.433745120408174e-24,5.176865206702591e-34,1.0716782513491044e-28,3.855317982242256e-38,1.004191460631465e-44,1.2925162282238434e-29,2.0179023937794934e-33,3.2353936392607095e-35,1.135040612767156e-42,3.599621886721678e-60,4.7377459882501994e-80,3.26837449487876e-70,7.872928977495777e-74,4.6261851018753515e-39,5.8400683678000706e-68,4.43224710874328e-47,2.467079897939461e-76,3.5875726864958304e-72,1.797005275616543e-75,3.297869051837511e-79,2.858392084214989e-79,2.1556812629113412e-51,2.273413387002157e-81,1.7897118031967443e-81,4.946014620579311e-83,3.76,0.0,0.6938408691066447,0.9999999951289893,2.979657369634783e-32,4.2728942121571743e-44,9.150694144443607e-12,9.150694156850028e-12,1.3072522721540908e-13,1.779299397552522e-26,2.028769238154664e-25,1.2397100463785558e-20,3.492689890201507e-17,1.3539160862622616e-24,3.129037447951396e-24,1.5822501701307594e-24,2.809239730773452e-28,2.1186194744455396e-32,1.5835107871512838e-13,3.048053957301133e-28,4.1763605322126925e-28,6.413166337998146e-24,4.715308349894542e-43,8.158332368456837e-27,1.2225706554355504e-25,7.406635165893116e-27,4.507833387118795e-37,7.668932080711844e-37,2.352975077108378e-31,5.552303864021575e-27,1.5917266530157227e-42,4.870879884856288e-09,1.7800486145684187e-44,3.202890575925196e-42,6.286140692943903e-42,3.492689999200315e-17,8.6759997599266e-27,3.554192740397027e-40,8.116399837184898e-36,1.6957854066149367e-37,8.015048158221198e-45,3.954035513488351e-40
