Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056)
1.6890297774314968e-09,0.6237284601754033,3.76,0.0,0.7378170884209754,0.9985278727518746,4.0243273241472235e-13,0.0,2.6902794121528797e-11,8.209431527441957e-06,8.188840046183173e-06,1.3338453697652084e-07,5.0780853561157414e-14,1.03756512557916e-13,2.044578916581457e-08,2.0312917828208343e-08,8.251776536948091e-08,2.5077063096596954e-10,1.332613542481842e-07,2.427995044521254e-10,3.882345852801658e-11,4.607693890758983e-12,7.143115372205047e-12,6.262635661759369e-17,2.451375700094566e-16,1.7804451911907477e-18,8.24111089257513e-08,2.8419164445816895e-16,1.615809664831519e-12,7.243009382106551e-23,1.3684082371747347e-11,6.148047569441759e-12,1.2788149608273728e-15,1.9744738446064955e-16,6.990236836142807e-14,1.6372161161506073e-12,0.001471973365608099,4.1328259473733494e-14,1.3500193541843199e-24,7.157220541988468e-17,1.1110056772716439e-18,2.5181322298216743e-18,5.229548944858858e-15,1.8025486794160315e-23,4.839438933497984e-24,2.4571826807702346e-22,4.394077954298669e-24,5.1251166038608836e-26,2.3789177387343028e-26,3.83287832046003e-16,1.111685206552751e-21,1.506065401079282e-17,6.69311027145395e-18,1.2826678982695192e-20,9.31573942106315e-20,1.3033447196736982e-19,4.035549926532161e-18,8.658368998974647e-25,2.981267430795305e-23,3.180609396742826e-17,6.774938794589713e-19,3.841840127342883e-31,2.786847960337093e-20,5.696496275504842e-21,5.729612406658504e-25,7.577442175250865e-28,5.550766178829558e-32,6.902212875074859e-29,8.095792374769683e-30,2.166148110281e-12,4.837344851634366e-36
1.709302320332216e-09,0.6237284714671747,3.76,0.0,0.7378169872955292,0.9985274235169005,4.2078479668694267e-13,0.0,2.7811336394806196e-11,8.307964633519315e-06,8.286876117924933e-06,1.3498791783899768e-07,5.20016825663231e-14,1.0517701552786831e-13,2.0937509068892198e-08,2.0799983747320343e-08,8.351075729064315e-08,2.5984630790077157e-10,1.348602377683266e-07,2.514225198699424e-10,4.002350326969123e-11,4.716318304712527e-12,7.325338674038742e-12,6.564698635732398e-17,2.5112163880870385e-16,1.8450522620211005e-18,8.34002313963341e-08,2.9261490666624417e-16,1.6452116632232171e-12,7.576051477912987e-23,1.401421036848214e-11,6.296440223267766e-12,1.325391155010435e-15,2.0227681056850515e-16,7.187951731434081e-14,1.6773890804685024e-12,0.0014724205039271404,4.1970984035226896e-14,1.4052723680805708e-24,7.416470879949839e-17,1.151793447738867e-18,2.6155913846000127e-18,5.356723256285533e-15,1.8902469466994002e-23,5.0195355483043034e-24,2.545970499502549e-22,4.56343658619286e-24,5.314194894196113e-26,2.4974527420055256e-26,3.888932096338228e-16,1.1527553983298401e-21,1.5607940395568018e-17,6.936518928569739e-18,1.3452510095275698e-20,9.657001239119695e-20,1.3520026002209443e-19,4.158735385895915e-18,9.182323362124028e-25,3.0766304521595106e-23,3.2688576130524925e-17,6.944280064984962e-19,3.998723404322066e-31,2.955607814787177e-20,5.905393533731794e-21,6.114755816410645e-25,7.948526140239121e-28,5.971374113445542e-32,7.312886067807156e-29,8.604362014225109e-30,2.199535209607153e-12,5.1968618336630917e-36
1.7295748632329353e-09,0.6237284827589684,3.76,0.0,0.7378168861699911,0.9985270019352588,4.397530727222623e-13,0.0,2.8739870847128934e-11,8.406497738211574e-06,8.384906262270152e-06,1.3659140575719478e-07,5.3236103894845046e-14,1.0659748304604469e-13,2.143502441266922e-08,2.129273878710082e-08,8.45038411457518e-08,2.6913727069973043e-10,1.3645911757293226e-07,2.602437178351863e-10,4.1247248000515916e-11,4.8261476767400635e-12,7.509988170582249e-12,6.877540341314584e-17,2.5717940708098546e-16,1.9112011297618374e-18,8.438935350965692e-08,3.011947164149346e-16,1.6747176936443283e-12,7.920010950187398e-23,1.434826628148761e-11,6.4466010687947974e-12,1.373084245651418e-15,2.0716596274883482e-16,7.388569660111843e-14,1.718071987109883e-12,0.001472839982984474,4.261454121873802e-14,1.462127863702619e-24,7.681873379841267e-17,1.1935741981625037e-18,2.715662337027049e-18,5.485446571689591e-15,1.9810979543296237e-23,5.2040155608163e-24,2.6368560230910526e-22,4.7374776503307216e-24,5.507785635115767e-26,2.620433480455833e-26,3.9450009060490617e-16,1.1948462849215363e-21,1.6168305026939458e-17,7.185746532046926e-18,1.4100940500596128e-20,1.0006540082968217e-19,1.40188375554097e-19,4.28393917963056e-18,9.731143440366621e-25,3.1737697663344534e-23,3.358292784329811e-17,7.115190990375926e-19,4.159908008413352e-31,3.13241002856802e-20,6.119368030244757e-21,6.521193512732214e-25,8.333092506737856e-28,6.418782177897345e-32,7.742575567068775e-29,9.139087348762263e-30,2.232944633094405e-12,5.578840385663759e-36
1.7498474061336546e-09,0.623728494050785,3.76,0.0,0.7378167850443594,0.9985266063098311,4.59351043272432e-13,0.0,2.9688608004595474e-11,8.505030841909109e-06,8.4829304795672e-06,1.381950022595206e-07,5.4484082098106815e-14,1.080179114309757e-13,2.1938333531114117e-08,2.1791180119759183e-08,8.549701801396413e-08,2.7864599912766585e-10,1.3805799372423806e-07,2.692651865255469e-10,4.249491201986027e-11,4.937180010916134e-12,7.69706653645017e-12,7.201413182116756e-17,2.6331092948568366e-16,1.9789098707483663e-18,8.537847526571745e-08,3.0993240495146346e-16,1.7043252649381439e-12,8.275100802266666e-23,1.468624986516781e-11,6.598530063803025e-12,1.421907443127199e-15,2.121148868185688e-16,7.592091465907584e-14,1.7592659241644691e-12,0.0014732334998988493,4.32589134755281e-14,1.5206141931911582e-24,7.953498661700766e-17,1.2363601685189032e-18,2.818385695712269e-18,5.615719639130392e-15,2.0751758660754984e-23,5.392931536102527e-24,2.7298630957278554e-22,4.916288381684539e-24,5.705939688373311e-26,2.74797469914039e-26,4.001083816644326e-16,1.2379716811427818e-21,1.6741901917097567e-17,7.440861253620005e-18,1.4772506180685165e-20,1.036445714867325e-19,1.453004632299215e-19,4.411161854995444e-18,1.0305690178367766e-24,3.272694320518489e-23,3.4489116046954315e-17,7.287649928610577e-19,4.32545454097082e-31,3.317536195166414e-20,6.3384822234685214e-21,6.949856537113156e-25,8.731464948218445e-28,6.894381005475594e-32,8.191914231835438e-29,9.701029850708215e-30,2.2663751853866973e-12,5.984429724099951e-36
1.7701199490343738e-09,0.6237285053426246,3.76,0.0,0.7378166839186328,0.9985262350200107,4.795923323807427e-13,0.0,3.0657758217895056e-11,8.603563945006367e-06,8.58094877016366e-06,1.3979870887639433e-07,5.574558183298215e-14,1.0943829667121817e-13,2.2447434759207855e-08,2.2295304919503872e-08,8.64902889741396e-08,2.8837497166475446e-10,1.3965686628255694e-07,2.784890088006113e-10,4.376671455249745e-11,5.049413316273708e-12,7.886576387278333e-12,7.53657243972396e-17,2.6951626069781114e-16,2.048196558451301e-18,8.636759666451356e-08,3.188293038477084e-16,1.7340319473816789e-12,8.641535212714292e-23,1.5028160874438093e-11,6.752227166128617e-12,1.4718739569991205e-15,2.1712362847027606e-16,7.798517926094625e-14,1.8009719923927441e-12,0.0014736026752770908,4.3904084059526375e-14,1.5807598658708449e-24,8.231417296469681e-17,1.2801636081970994e-18,2.9238022922880805e-18,5.747543206717716e-15,2.1725556864645458e-23,5.586335399493824e-24,2.825015544612848e-22,5.09995717701901e-24,5.908707119897473e-26,2.8801928644819084e-26,4.0571799367073193e-16,1.2821454635103137e-21,1.732888510570363e-17,7.701931245518863e-18,1.5467749324910427e-20,1.0730853702903672e-19,1.5053817212610521e-19,4.540403750703335e-18,1.0906843387270657e-24,3.3734129941317935e-23,3.540710747531992e-17,7.461635450652629e-19,4.495423642226434e-31,3.5112742624410034e-20,6.562798624577034e-21,7.401706180816753e-25,9.143971023998948e-28,7.399617267802233e-32,8.661547759623299e-29,1.0291282916122148e-29,2.299825724236977e-12,6.414825352680033e-36
1.790392491935093e-09,0.6237285166344871,3.76,0.0,0.7378165827928095,0.99852588656375,5.004907050494887e-13,0.0,3.164753164852984e-11,8.702097047901883e-06,8.67896113440825e-06,1.4140252713918153e-07,5.702056781352597e-14,1.1085863553119958e-13,2.296232643103497e-08,2.280511036062448e-08,8.74836551048398e-08,2.9832666549910235e-10,1.412557353052225e-07,2.879172622132749e-10,4.50628747334475e-11,5.1628456063635726e-12,8.078520280005158e-12,7.883276273451962e-17,2.7579545540852665e-16,2.1190792635634062e-18,8.735671770604291e-08,3.278867449996898e-16,1.7638353715942485e-12,9.019529515950882e-23,1.5373999063448956e-11,6.907692333682012e-12,1.5229969960132014e-15,2.2219223327289333e-16,8.007849737011372e-14,1.8431913050734193e-12,0.0014739490111666035,4.4550037188625474e-14,1.642593629302869e-24,8.515699806382409e-17,1.3249967759790174e-18,3.0319531813609864e-18,5.880918022615639e-15,2.2733132595207163e-23,5.784279589153151e-24,2.922337180227245e-22,5.2885736086027116e-24,6.116138503183551e-26,3.0172062264333375e-26,4.1132884420903627e-16,1.3273815710917403e-21,1.7929408662630192e-17,7.969024640465837e-18,1.6187218323522194e-20,1.1105831082899713e-19,1.5590315572365208e-19,4.671665000226072e-18,1.1535501929407576e-24,3.475934601897149e-23,3.6336868569238304e-17,7.637126308847499e-19,4.669876003349957e-31,3.7139186060132e-20,6.792379797490482e-21,7.877734541175151e-25,9.570942181129666e-28,7.935995447824578e-32,9.152134772206708e-29,1.0910972831495248e-29,2.333295167104054e-12,6.871270760227135e-36
1.8106650348358123e-09,0.6237285279263735,3.76,0.0,0.7378164816668883,0.9985255595307602,5.220600672149359e-13,0.0,3.265813827516056e-11,8.800630150998238e-06,8.77696757264994e-06,1.4300645858085562e-07,5.8309004833068e-14,1.122789250385085e-13,2.3483006880682474e-08,2.3320593618388225e-08,8.847711748432851e-08,3.085035565344593e-10,1.428546008472614e-07,2.9755201901995137e-10,4.6383611614817994e-11,5.277474899451129e-12,8.272900714842173e-12,8.241785718709975e-17,2.82148568325203e-16,2.1915760540127143e-18,8.834583839030334e-08,3.371060606272854e-16,1.7937332269591948e-12,9.409300185121728e-23,1.5723764186182966e-11,7.064925524436255e-12,1.575289768099336e-15,2.2732074667207167e-16,8.220087525835006e-14,1.885924988066186e-12,0.0014742739178562293,4.519675790930194e-14,1.706144432186684e-24,8.806416665050299e-17,1.370871939988623e-18,3.142879640409055e-18,6.015844835043071e-15,2.3775252684228713e-23,5.98681653996434e-24,3.0218517965553635e-22,5.4822284356505e-24,6.328284335758111e-26,3.159134810139652e-26,4.1694085598858335e-16,1.3736940061707907e-21,1.854362669003053e-17,8.24220955168774e-18,1.6931467766843558e-20,1.148949069647138e-19,1.6139707190400864e-19,4.8049455387227705e-18,1.2192583875150716e-24,3.5802678985959707e-23,3.727836554484375e-17,7.814101456098063e-19,4.84887236074479e-31,3.92577008767181e-20,7.027288358887704e-21,8.378965182588629e-25,1.0012713755836007e-27,8.505079389933263e-32,9.66434690008854e-29,1.156125926688793e-29,2.3667824844450976e-12,7.355058682065784e-36
1.8309375777365316e-09,0.6237285392182833,3.76,0.0,0.7378163805408674,0.9985252525979037,5.44314465642902e-13,0.0,3.368978789347966e-11,8.899163254702089e-06,8.874968085237959e-06,1.446105047361049e-07,5.96108577647166e-14,1.1369916246369385e-13,2.400947444221272e-08,2.3841751869008965e-08,8.947067719057156e-08,3.189081193926385e-10,1.4445346296150914e-07,3.0739534618936416e-10,4.7729144165573754e-11,5.393299218503723e-12,8.469720136464993e-12,8.612364686036046e-17,2.8857565417160927e-16,2.2657049949941126e-18,8.933495871729264e-08,3.4648858327393235e-16,1.8237232604274474e-12,9.811064817120997e-23,1.6077455996434347e-11,7.223926696424989e-12,1.6287654803704142e-15,2.325092139905723e-16,8.435231853592583e-14,1.9291741798045578e-12,0.0014745787184840555,4.584423206035522e-14,1.771441425329857e-24,9.103638297617166e-17,1.4178013776580803e-18,3.2566231697112376e-18,6.1523243922751645e-15,2.4852692349644138e-23,6.193998701406681e-24,3.123583171284777e-22,5.6810136145340104e-24,6.545195059406286e-26,3.3061004281161756e-26,4.225539565790206e-16,1.421096834854746e-21,1.9171693324264843e-17,8.521554072921962e-18,1.770105844302937e-20,1.1881934021988788e-19,1.6702158294528178e-19,4.94024510787628e-18,1.2879026641855757e-24,3.686421582610414e-23,3.823156441060082e-17,7.992540048614572e-19,5.032473496019829e-31,4.147136108332022e-20,7.267586978212524e-21,8.906453663908619e-25,1.0469624974848703e-27,9.108493681181506e-32,1.0198868853588217e-28,1.2243335824033967e-29,2.4002866975647457e-12,7.867532283710159e-36
1.87148266353797e-09,0.623728561802176,3.76,0.0,0.7378161782885208,0.9985246941220598,5.909352614937533e-13,0.0,3.581705437707366e-11,9.096229465579048e-06,9.070951334850702e-06,1.478189473359148e-07,6.225467126924582e-14,1.1653947100514348e-13,2.5079764237667867e-08,2.490108205899448e-08,9.145809289369472e-08,3.404101526822211e-10,1.476511771083643e-07,3.277159531451792e-10,5.049547173884904e-11,5.628525049961736e-12,8.870685453452512e-12,9.390801194137192e-17,3.0165196363242563e-16,2.4189315759735104e-18,9.131319829944897e-08,3.657485814128918e-16,1.8839711252823093e-12,1.065145182461097e-22,1.679661869411607e-11,7.547232816520053e-12,1.739318549831047e-15,2.4306619106614233e-16,8.874242072326472e-14,2.0172237061152234e-12,0.001475132912084367,4.7141387578037164e-14,1.9073915746704007e-24,9.717877344211902e-17,1.5148722298874348e-18,3.49272855344803e-18,6.4299447345486024e-15,2.711667315916915e-23,6.622508287984072e-24,3.333791227280845e-22,6.0943489437624595e-24,6.993512399063943e-26,3.615639063369521e-26,4.3378315569323705e-16,1.519230262868474e-21,2.046998914987164e-17,9.098994222996694e-18,1.931853761419285e-20,1.2693578075049811e-19,1.7866906066731205e-19,5.216899386621941e-18,1.434384247078848e-24,3.9042246602634247e-23,4.017293099539084e-17,8.353725242998079e-19,5.4137334485900925e-31,4.619674612323172e-20,7.764605332315415e-21,1.0044591955945308e-24,1.143024271899541e-27,1.042512996196268e-31,1.1337647206192454e-28,1.3707809001171038e-29,2.4673421277990236e-12,8.984173931331474e-36
1.9120277493394084e-09,0.6237285843861672,3.76,0.0,0.7378159760357573,0.9985242020755001,6.404682784291763e-13,0.0,3.8031005814543796e-11,9.293295683866659e-06,9.26691088604449e-06,1.5102786725547452e-07,6.495172894066766e-14,1.193795431768739e-13,2.6173182490851186e-08,2.5983078360499585e-08,9.344591083197836e-08,3.628525368229236e-10,1.5084887813012891e-07,3.488955135128995e-10,5.3363607547852685e-11,5.868507378549743e-12,9.281434734649898e-12,1.0220754535838842e-16,3.1502482191760777e-16,2.5789034748873145e-18,9.329143645249434e-08,3.856774062208574e-16,1.9445620370364177e-12,1.1542453076994928e-22,1.7531485183941992e-11,7.877610359352886e-12,1.854761844942601e-15,2.538635246430125e-16,9.32488369998602e-14,2.107349242808334e-12,0.0014756206526867458,4.844140461068962e-14,2.05068128181855e-24,1.0358979385347703e-16,1.6163077366163545e-18,3.74060578731447e-18,6.713785036827439e-15,2.953144423583713e-23,7.070227902647595e-24,3.553151253568926e-22,6.529339684938006e-24,7.461492568937063e-26,3.9468329342787664e-26,4.450159468730349e-16,1.6218956902437285e-21,2.1825530010484115e-17,9.701889451109756e-18,2.1044265993987072e-20,1.3541576479799345e-19,1.9085897486282883e-19,5.501622128421005e-18,1.5937842441557983e-24,4.129412462712178e-23,4.216069303717523e-17,8.720519331471917e-19,5.814143007529903e-31,5.134126693896386e-20,8.28393727097546e-21,1.130126030925062e-24,1.2455587102735714e-27,1.1900185516643011e-31,1.2574212536708913e-28,1.531464680626571e-29,2.5344545453356547e-12,1.0233009885083783e-35
1.950940503080454e-09,0.6237286060610285,3.76,0.0,0.7378157819252211,0.9985237849098703,6.908547568709751e-13,0.0,4.023889573648717e-11,9.482428089969525e-06,9.454958885103838e-06,1.5410805743587687e-07,6.759001783056014e-14,1.2210503905487138e-13,2.7244318198521594e-08,2.7042808598398083e-08,9.535408612357634e-08,3.8529404871831106e-10,1.539178287296098e-07,3.70045336499864e-10,5.621363823739329e-11,6.103286686981109e-12,9.684864863308617e-12,1.1067796065269261e-16,3.281385807096338e-16,2.738912394879103e-18,9.519003003238511e-08,4.054427829590054e-16,2.00302124144749e-12,1.2446832311543109e-22,1.825153252746637e-11,8.201336813093748e-12,1.9702543020288694e-15,2.644525297008763e-16,9.768323347580032e-14,2.195807545540084e-12,0.001476033663414934,4.9691691793257813e-14,2.195327536404342e-24,1.1000054517874847e-16,1.71785552842292e-18,3.989889489439949e-18,6.992052956657605e-15,3.199683592492212e-23,7.518378204572058e-24,3.772462590248606e-22,6.967906609062971e-24,7.929496393290441e-26,4.2860231009414023e-26,4.557994845622914e-16,1.7247964281581095e-21,2.3181477101507638e-17,1.0304955571539558e-17,2.2806685143582022e-20,1.4390378693567931e-19,2.0308072948473475e-19,5.7824619783942476e-18,1.7596773850184718e-24,4.352542126422042e-23,4.411180228428267e-17,9.077673428771183e-19,6.21689353307784e-31,5.669789008072463e-20,8.803812148162161e-21,1.2627768558310486e-24,1.3503169142621597e-27,1.347909008145396e-31,1.38584806261417e-28,1.700073205476022e-29,2.5989128262465005e-12,1.1567684776437934e-35
1.9898532568215e-09,0.6237286277359849,3.76,0.0,0.7378155878142788,0.9985234153776416,7.441375905166739e-13,0.0,4.252964656077172e-11,9.671560509087267e-06,9.642985060576752e-06,1.5718870960354255e-07,7.027684911555005e-14,1.2483029290900774e-13,2.8336733506504393e-08,2.812337592372301e-08,9.726264745797977e-08,4.0863735490280757e-10,1.569867678628422e-07,3.92015778388865e-10,5.916060021072154e-11,6.342419030723009e-12,1.0097338327865848e-11,1.1966327024077342e-16,3.4152628268039294e-16,2.9053951112916904e-18,9.708862229588832e-08,4.2584348552012084e-16,2.0617680455957726e-12,1.340105834074115e-22,1.8986041088443883e-11,8.531576163002444e-12,2.0904418121246247e-15,2.7526357244982545e-16,1.022248048012391e-13,2.2861954932423487e-12,0.0014763990189003834,5.094446203288198e-14,2.347171097313778e-24,1.1666886436550558e-16,1.823601629442481e-18,4.250633084872614e-18,7.276060901603731e-15,3.461297425237166e-23,7.984982660654263e-24,4.0005459775783803e-22,7.427845989624356e-24,8.416337098366639e-26,4.647063832921859e-26,4.665855935479637e-16,1.832079958344103e-21,2.4592381924089667e-17,1.0932450208384388e-17,2.4677398437950385e-20,1.5274137952895721e-19,2.158264729748882e-19,6.070716269303574e-18,1.9389804275284338e-24,4.5825961890592806e-23,4.6105144204003735e-17,9.43970956225114e-19,6.6381640580695435e-31,6.249030004306916e-20,9.34514926540399e-21,1.4081403483299933e-24,1.4615576564536053e-27,1.5232652710362908e-31,1.524376184463483e-28,1.8838048970153366e-29,2.6634128336302846e-12,1.304792021041916e-35
2.0287660105625457e-09,0.6237286494110379,3.76,0.0,0.7378153937029193,0.9985230879821129,8.004244298438445e-13,0.0,4.490473117395829e-11,9.860692944333155e-06,9.83098941494677e-06,1.6026983474330045e-07,7.301197920471743e-14,1.2755529561048947e-13,2.9450416635001452e-08,2.922476042460546e-08,9.917160244106704e-08,4.328998810595828e-10,1.6005569580632583e-07,4.1482114685313444e-10,6.220603711606999e-11,6.585890705270587e-12,1.051886951337583e-11,1.2918383863843942e-16,3.551883158788482e-16,3.07847923277112e-18,9.898721324298873e-08,4.468889569173365e-16,2.1207895435657332e-12,1.440673167525175e-22,1.973500911610108e-11,8.868328115308357e-12,2.2154177293005948e-15,2.862969662742401e-16,1.0687356026547785e-13,2.378521880658626e-12,0.0014767222158446403,5.2199651588637116e-14,2.5064300295282986e-24,1.2359970379960767e-16,1.9336334073592996e-18,4.523143247909595e-18,7.5658141673902e-15,3.7385836805238826e-23,8.470414062406235e-24,4.23756867919912e-22,7.909882606193942e-24,8.922369261392474e-26,5.0309267445634884e-26,4.773739758447512e-16,1.943849754161421e-21,2.6059337281749804e-17,1.1584853777751073e-17,2.6660738365871678e-20,1.619357610577194e-19,2.2910822042088885e-19,6.366373262678039e-18,2.1324757656616246e-24,4.8196339926661386e-23,4.8140471044557576e-17,9.806493001590081e-19,7.078387079530678e-31,6.874429640087482e-20,9.908394959297561e-21,1.5671719349311548e-24,1.5795439445672198e-27,1.7176480062675758e-31,1.673569776888393e-28,2.083724817438648e-29,2.7279500250262613e-12,1.4686653299733052e-35
