Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248)
8.736835619816839e-08,0.4155069392558126,3.76,0.0,0.9245639845385667,0.9996366019666171,1.6660489112314523e-08,0.0,2.0982618798077732e-08,1.239672433157695e-05,1.0884474349089141e-05,8.601722394501693e-07,3.1535189730182815e-12,1.5769089267817708e-13,9.825832594957028e-07,8.535240249942435e-07,2.0830262537713252e-07,3.642786035841418e-07,3.8165482318474197e-07,7.20392622625651e-08,3.2909050678510246e-08,2.836819792923197e-09,1.5727405293741719e-09,1.2221665143796577e-12,3.892478035163087e-14,4.414250768039514e-16,2.1870221019559987e-08,2.174220082640761e-14,8.66192364652208e-12,6.808418454285904e-19,2.044356757673637e-09,2.4060446074459856e-10,1.9098744752196576e-12,3.9554412605396e-15,5.17997135361394e-13,1.574749769917835e-10,0.00036175840472961197,4.97626051814653e-15,3.144488100036163e-22,4.712550070932886e-14,7.456470806933264e-16,5.325983216014426e-15,6.721991692539193e-14,1.1683841715581341e-18,8.959802643825233e-23,3.240285629637227e-20,2.017919906116558e-20,1.2843493438511824e-25,4.82072577170686e-22,2.1023343076646524e-17,2.270790229153277e-19,5.848695960460377e-14,9.235537251405126e-17,1.8579538794869966e-17,1.51758730428782e-18,2.434859595683924e-18,1.6486246497467193e-16,8.950783445642045e-20,2.6183819697210944e-19,2.3298813467996696e-17,5.2017900028130285e-18,1.0124649482420228e-29
8.944698329929779e-08,0.4155069619976279,3.76,0.0,0.9245636522107749,0.9996365330523255,1.8077614570145577e-08,0.0,2.218451937938929e-08,1.2705498422432297e-05,1.1115821073526021e-05,9.037208685901582e-07,3.241875412571237e-12,1.6105233711240342e-13,1.0231520768002056e-06,8.862072480952181e-07,2.2146908853745062e-07,3.8812120322608673e-07,3.9141432690326763e-07,7.50890058143889e-08,3.5031700086300325e-08,3.0064059600961245e-09,1.6803085084915803e-09,1.3615243917583764e-12,4.356897942024497e-14,4.834257008401894e-16,2.2390369159810774e-08,2.3900654632378764e-14,9.104607261412574e-12,7.475812236344645e-19,2.139203698464339e-09,2.524052039506008e-10,2.0469498496613263e-12,4.381492838985519e-15,5.421066682014047e-13,1.7106382275358702e-10,0.000361758379852915,5.138851832487297e-15,3.4647601939877537e-22,5.144182763966923e-14,8.147372016627717e-16,5.889338911185146e-15,7.219765764252139e-14,1.2957118722306708e-18,9.799070961629061e-23,3.662637060033125e-20,2.2835943133754535e-20,1.460835710349517e-25,5.612797644934682e-22,2.1532441947081875e-17,2.526718903512359e-19,6.626888504659955e-14,9.845169403343446e-17,2.0294910871029165e-17,1.6637187336182367e-18,2.6272290559329794e-18,1.7958906898880518e-16,9.908492675468683e-20,3.078680619442856e-19,2.4109010100739616e-17,5.7849599350463824e-18,1.1101034076354781e-29
9.15256104004272e-08,0.41550698480159154,3.76,0.0,0.9245633184053575,0.9996364628028919,1.9574762453445978e-08,0.0,2.3419839988291383e-08,1.3015139101230822e-05,1.1345979100595978e-05,9.487348143791984e-07,3.3299053859649907e-12,1.643965309384871e-13,1.0642565909854625e-06,9.191763952494614e-07,2.3515080302949351e-07,4.1286361413320333e-07,4.0121657336394237e-07,7.817181928698287e-08,3.723315656573356e-08,3.1830183646725797e-09,1.7932849551608036e-09,1.5133999942769359e-12,4.868776618563927e-14,5.285395127946072e-16,2.2910509093802266e-08,2.624224681971179e-14,9.56236741884424e-12,8.194163778884968e-19,2.236037368917418e-09,2.6450301645164356e-10,2.190317259852513e-12,4.846628421354361e-15,5.667236372680249e-13,1.8547289853621842e-10,0.00036175835448320223,5.303338047822664e-15,3.81110698901387e-22,5.606007417870422e-14,8.88741136163037e-16,6.500174164921031e-15,7.74687288588675e-14,1.4340899879342767e-18,1.07017952170712e-22,4.13118613040876e-20,2.5779639461957937e-20,1.658226820774216e-25,6.515499795920513e-22,2.2042148975849593e-17,2.8042611112191245e-19,7.48517285908295e-14,1.0478289908960147e-16,2.212116560851786e-17,1.821198554759864e-18,2.8296537351916174e-18,1.9545345420159905e-16,1.0940194085817152e-19,3.606077172986711e-19,2.4929150080018474e-17,6.4156790924613e-18,1.2153337008291453e-29
9.36042375015566e-08,0.4155070076682122,3.76,0.0,0.9245629831037374,0.9996363912223164,2.115411959075097e-08,0.0,2.4688344210481827e-08,1.3325655504751143e-05,1.1574954505254373e-05,9.952323148452016e-07,3.417598013251619e-12,1.6772356013637722e-13,1.1058822946095167e-06,9.524177230317399e-07,2.4935445228767615e-07,4.385134866898493e-07,4.1106211924781673e-07,8.128621497829506e-08,3.9514032144583524e-08,3.3668153018934213e-09,1.911850390760378e-09,1.6786208591451433e-12,5.432127476662874e-14,5.769345050966812e-16,2.3430640830109825e-08,2.878057573621452e-14,1.0035397045982586e-11,8.966314137877453e-19,2.3348474583280466e-09,2.768991392131704e-10,2.340108125641454e-12,5.353758476419095e-15,5.918454506925989e-13,2.0072974804492782e-10,0.00036175832863067975,5.469709484777317e-15,4.185253560102131e-22,6.099497177104946e-14,9.679055809914394e-16,7.161527595995612e-15,8.304673634929977e-14,1.5842476064187017e-18,1.16719151194499e-22,4.650087221766518e-20,2.903515409835514e-20,1.878595175548289e-25,7.54178541842367e-22,2.2552485889307166e-17,3.104634215508336e-19,8.429395129996899e-14,1.1135136787989133e-16,2.4062441488842003e-17,1.9907361505512313e-18,3.042386833872143e-18,2.125235899326888e-16,1.2049403087199913e-19,4.20836828992327e-19,2.575918264299861e-17,7.096353571276133e-18,1.328630907992988e-29
9.776149170381542e-08,0.41550705359132906,3.76,0.0,0.9245623079405989,0.9996362440838535,2.4568129106537776e-08,0.0,2.7323907242969512e-08,1.3949349972850938e-05,1.2029381591007198e-05,1.0927479105481492e-06,3.5919340716046525e-12,1.7432646741067287e-13,1.1906405375550578e-06,1.0196639474195538e-06,2.793533865602665e-07,4.925643731397505e-07,4.308852600042505e-07,8.76040170951961e-08,4.43163061958378e-08,3.756585526501038e-09,2.166481339659398e-09,2.0525796770968753e-12,6.730616053309009e-14,6.842674690798775e-16,2.447087974659154e-08,3.450615871393038e-14,1.102800464999154e-11,1.0683861057048874e-18,2.538355932776907e-09,3.025913616442082e-10,2.6594831250174294e-12,6.506421447966047e-15,6.435933092529971e-13,2.33897282900767e-10,0.00036175827548641087,5.808069553712054e-15,5.024337035526779e-22,7.187550146648325e-14,1.1427364800425943e-15,8.648610312528058e-15,9.518001575135246e-14,1.9229836656686406e-18,1.3831130559186035e-22,5.857060756452531e-20,3.6589483312120706e-20,2.3973854466202404e-25,1.002326185271088e-21,2.3575138904986642e-17,3.7789068039940435e-19,1.0600264066342935e-13,1.2520924271668895e-16,2.8306791270571726e-17,2.368997503697658e-18,3.499782364605658e-18,2.5056490353946715e-16,1.4514680644205016e-19,5.672237233818796e-19,2.7448723810267247e-17,8.617387059587223e-18,1.5814439539497538e-29
9.999999999999998e-08,0.4155070951410038,3.76,0.0,0.9245619418366421,0.9996361626685053,2.6552252264769055e-08,0.0,2.879688980871851e-08,1.428667169164715e-05,1.2272139132424466e-05,1.1477902466042649e-06,3.68520960552857e-12,1.7785380134616417e-13,1.2370802859184217e-06,1.0562662180383613e-06,2.9639960221625447e-07,5.232030508822064e-07,4.416332899466448e-07,9.105193796471756e-08,4.7036136832779066e-08,3.979051950515836e-09,2.3136728647353417e-09,2.2800325528855176e-12,7.535238105936151e-14,7.482938227349026e-16,2.5030991552524348e-08,3.798317685700689e-14,1.158858836426727e-11,1.1711316045168056e-18,2.6511657697206582e-09,3.1692546417650507e-10,2.8426771436207477e-12,7.210966149414535e-15,6.722823483941115e-13,2.5328458610780234e-10,0.0003617582460828094,5.993343023270688e-15,5.5307449191291525e-22,7.832766519848973e-14,1.2465826443870607e-15,9.547728891684795e-15,1.0228592892681531e-13,2.1284297319125995e-18,1.5124777203717202e-22,6.61149856068621e-20,4.1299106781329537e-20,2.725481443160573e-25,1.1632988345809056e-21,2.41269399505185e-17,4.1855066429295437e-19,1.193971723249659e-13,1.3307422628596132e-16,3.0801522871463315e-17,2.5961165600484704e-18,3.764264235217472e-18,2.733695183465852e-16,1.598668220751514e-19,6.625224999998336e-19,2.837463715179667e-17,9.530218997377223e-18,1.7332585060562734e-29
1.0150302048584836e-07,0.4155070951410038,3.76,0.0,0.9245616950026049,0.9996361071472574,2.7943497510608885e-08,0.0,2.9806832865446666e-08,1.451375332739636e-05,1.2434381705968955e-05,1.1857564534180519e-06,3.74759826795377e-12,1.8021123851994583e-13,1.2685651509014893e-06,1.0809866055454578e-06,3.0820083287023415e-07,5.443830009573349e-07,4.488794470750353e-07,9.338399277580539e-08,4.8915367836424865e-08,4.133493943295828e-09,2.4166188760807867e-09,2.443790213976076e-12,8.121063929322613e-14,7.938869064204444e-16,2.540706683226803e-08,4.0486549794055046e-14,1.197538009643115e-11,1.2444142162955863e-18,2.7281706268142113e-09,3.267473640769156e-10,2.9701959574455105e-12,7.719863575106975e-15,6.918672180401821e-13,2.669249987678276e-10,0.00036175822604070644,6.118944981742159e-15,5.8939506243836725e-22,8.290626558587644e-14,1.3203456696182385e-15,1.0193000736798775e-14,1.0729450526953149e-13,2.2761336931415104e-18,1.6048744925029374e-22,7.163514670192081e-20,4.473938287177423e-20,2.9671787152318517e-25,1.2836177729271926e-21,2.449790967778546e-17,4.476715543054087e-19,1.2911635840068408e-13,1.3851515727831353e-16,3.256232024527171e-17,2.7585167995100177e-18,3.949196935139766e-18,2.896563943684128e-16,1.7034879302762467e-19,7.338470018944035e-19,2.900263970401523e-17,1.018207591081452e-17,1.8418201108113266e-29
1.052445492678813e-07,0.4155071369004593,3.76,0.0,0.9245610769548858,0.999635965960827,3.1618472075926476e-08,0.0,3.2393178288739365e-08,1.5081117897535283e-05,1.2835643183528818e-05,1.2838284652815306e-06,3.902052130312296e-12,1.860417218549593e-13,1.3479644403718917e-06,1.142995125006292e-06,3.388352041958018e-07,5.992444626842648e-07,4.67021900847725e-07,9.924506348791074e-08,5.3779639978308876e-08,4.536041489036861e-09,2.687769291916958e-09,2.8926920661668996e-12,9.75330204245903e-14,9.17002636537311e-16,2.6343227515572215e-08,4.735732076268527e-14,1.2974946320106055e-11,1.4427386132133448e-18,2.9242311315213003e-09,3.518899196205933e-10,3.303739645312543e-12,9.121936367339396e-15,7.417371147821881e-13,3.0313022409404076e-10,0.00036175817505391624,6.435780245811169e-15,6.885179344493757e-22,9.520882955420944e-14,1.5188175106069517e-15,1.195456090913087e-14,1.2063363564100582e-13,2.6803418690668832e-18,1.8555823068694097e-22,8.71219713010022e-20,5.436676197612557e-20,3.651746095488579e-25,1.6313907829647851e-21,2.542308381308188e-17,5.268913791282793e-19,1.5603623915977085e-13,1.5262359302184204e-16,3.7256461936014505e-17,3.1997954152604934e-18,4.435866393909554e-18,3.3382032045171715e-16,1.9863295116312923e-19,9.401787707186908e-19,3.0587830232694206e-17,1.1947712895186174e-17,2.1368347525106976e-29
1.0898607804991423e-07,0.41550717887179617,3.76,0.0,0.9245604537097089,0.9996358205485049,3.5605178327667354e-08,0.0,3.5081271166529436e-08,1.565148309659585e-05,1.3233200338946855e-05,1.3870497087618004e-06,4.055268219416458e-12,1.9181840897194479e-13,1.42876281021306e-06,1.205622881769449e-06,3.712892332920406e-07,6.571809581541391e-07,4.853153419437077e-07,1.0518000677822481e-07,5.891144517558646e-08,4.9650676574889344e-09,2.9810588268713184e-09,3.4053787607294577e-12,1.1661256880176802e-13,1.0547955315688991e-15,2.7279361866892728e-08,5.5232496948824454e-14,1.4027611831369096e-11,1.6653725412388046e-18,3.126479336265034e-09,3.7802682010482967e-10,3.6608612580446955e-12,1.073557217806262e-14,7.931883559908941e-13,3.42674797253097e-10,0.00036175812251738524,6.758520665554651e-15,8.0120399617031775e-22,1.0888213271578057e-13,1.7398305611124453e-15,1.3956071603507998e-14,1.3529142060886826e-13,3.1411233236472726e-18,2.1383528741009963e-22,1.0539566254844857e-19,6.568403306452849e-20,4.470067423056107e-25,2.058692498995026e-21,2.6350808111271338e-17,6.163759784410018e-19,1.8719256688955514e-13,1.6754605908423923e-16,4.241454420871098e-17,3.698338256724452e-18,4.961200769619751e-18,3.835387390800319e-16,2.3022259979667655e-19,1.1935802929131143e-18,3.220400884743337e-17,1.3929558311844878e-17,2.470176005913331e-29
1.1272760683194717e-07,0.41550722105689747,3.76,0.0,0.924559825184777,0.9996356709343198,3.9915540733419985e-08,0.0,3.786938259854006e-08,1.6224884760603824e-05,1.3627087171167664e-05,1.495500518842161e-06,4.2072259282570395e-12,1.9754178803301646e-13,1.5108871144685048e-06,1.268806766638688e-06,4.0559396606688464e-07,7.182214882381519e-07,5.037623489756114e-07,1.1118197815173271e-07,6.431277678602525e-08,5.421384773043179e-09,3.29763225650488e-09,3.988322838129306e-12,1.3882392832888957e-13,1.208505765679163e-15,2.8215469963209666e-08,6.42378745938557e-14,1.513422805409884e-11,1.914434648788815e-18,3.3348577103340723e-09,4.051660002201781e-10,4.0423025787207845e-12,1.2585580797563797e-14,8.462064326043996e-13,3.8572036597035576e-10,0.0003617580684724229,7.087112064545525e-15,9.289899690046287e-22,1.2402868695652732e-13,1.985130791664854e-15,1.6221888926147707e-14,1.5136609315577083e-13,3.664388223314759e-18,2.4565769727371027e-22,1.26863254976215e-19,7.892645068677784e-20,5.443563268390486e-25,2.5806473439132998e-21,2.7281235718126832e-17,7.169833638231826e-19,2.2304161185808452e-13,1.8329353245165988e-16,4.806219468178234e-17,4.2600948308565634e-18,5.526589900171063e-18,4.393180706959718e-16,2.6534567590898966e-19,1.5023988105329436e-18,3.385089169011524e-17,1.6143147278361377e-17,2.845830291292921e-29
1.1646913561398011e-07,0.4155072634574339,3.76,0.0,0.9245591913029975,0.9996355171424651,4.4561276612976965e-08,0.0,4.075573765241428e-08,1.6801355336016573e-05,1.4017337365959748e-05,1.6092560368924163e-06,4.357910290324556e-12,2.032123436468717e-13,1.5942665849408995e-06,1.3324870130657037e-06,4.4177881613057476e-07,7.823920241239686e-07,5.223653631632368e-07,1.1724449261996569e-07,6.998531303100361e-08,5.9057771613173025e-09,3.638651717101241e-09,4.648379328196544e-12,1.6457939565010414e-13,1.3794330880027618e-15,2.915155188839608e-08,7.451182252880347e-14,1.6295591782939335e-11,2.1921496105543078e-18,3.5493092997898165e-09,4.333155297313807e-10,4.4488002563144645e-12,1.4698710248138677e-14,9.007769687846115e-13,4.3242816778216654e-10,0.00036175801292404546,7.421500765905349e-15,1.073557382950434e-21,1.4075446992477134e-13,2.2565303715981753e-15,1.877798971625976e-14,1.689600765913338e-13,4.256453911386353e-18,2.8139376772555327e-22,1.5197759868710986e-19,9.4353637218813e-20,6.596310681920871e-25,3.2147116357821867e-21,2.821452635291103e-17,8.296030527006427e-19,2.6406551190030455e-13,1.9987652808134845e-16,5.422532375497951e-17,4.8914810908176654e-18,6.133403485791473e-18,5.016887272488306e-16,3.042344524600874e-19,1.8760482376573226e-18,3.552819756712365e-17,1.8604253623779606e-17,3.268097009629027e-29
1.2021066439601304e-07,0.4155073060748804,3.76,0.0,0.9245585519922583,0.9996353591972762,4.9553891229013466e-08,0.0,4.373852464583551e-08,1.7380924058171103e-05,1.440398429901114e-05,1.7283864348678557e-06,4.507310991736243e-12,2.08830556743543e-13,1.678832761239611e-06,1.3966070333904128e-06,4.798716177266344e-07,8.497156681950087e-07,5.411266928118229e-07,1.2336140713631334e-07,7.593043057852487e-08,6.41900055062765e-09,4.0052955812238406e-09,5.3927883604506725e-12,1.9433122951447675e-13,1.5689370213736537e-15,3.0087607733514937e-08,8.620610019198216e-14,1.751244753775665e-11,2.500848608809784e-18,3.769777724315504e-09,4.6248360594910085e-10,4.8810859567746216e-12,1.7103703713260777e-14,9.56885720727477e-13,4.829588247705912e-10,0.00036175795585212877,7.761633587943496e-15,1.2367426524701641e-21,1.591688126624049e-13,2.5559063527365964e-15,2.1652015095046157e-14,1.8817994971522993e-13,4.924056584501102e-18,3.21442896362733e-22,1.8124082534113553e-19,1.1225111959880535e-19,7.955267913914929e-25,3.9809499851651914e-21,2.915084652643396e-17,9.551553839733675e-19,3.1077207760814236e-13,2.1730516838251667e-16,6.093011000549808e-17,5.599401370010015e-18,6.782991379632637e-18,5.712046718994016e-16,3.4712527706613786e-19,2.3250917511933665e-18,3.723564792606357e-17,2.13288546275959e-17,3.7416032906336444e-29
1.2395219317804596e-07,0.4155073489105239,3.76,0.0,0.9245579071852157,0.9996351971231432,5.4904673906237195e-08,0.0,4.6815903342860725e-08,1.7963617121078154e-05,1.4787061038983403e-05,1.8529571302656478e-06,4.655421552939975e-12,2.143969044748301e-13,1.7645194228100379e-06,1.4611132629350567e-06,5.198986771245996e-07,9.202128070840173e-07,5.600485176595038e-07,1.295269038600377e-07,8.214921767385679e-08,6.961781672965977e-09,4.3987573808775296e-09,6.229176966410402e-12,2.285739898836378e-13,1.7784369933219303e-15,3.102363759711093e-08,9.948668988820183e-14,1.8785489821373004e-11,2.842969685574204e-18,3.996207174058305e-09,4.926785464470661e-10,5.339886512756388e-12,1.9831352503898704e-14,1.0145185754854136e-12,5.374721515208106e-10,0.0003617578972919451,8.10745783983299e-15,1.4205474405553541e-21,1.793842825668435e-13,2.8851992645675e-15,2.487331217037171e-14,2.091364067237713e-13,5.674362503968714e-18,3.662375031485338e-22,2.152079057468396e-19,1.3293187031442297e-19,9.550507328007758e-25,4.90233366879409e-21,3.0090369751941265e-17,1.0945908384295894e-18,3.636945279245785e-13,2.3558925207030247e-16,6.820298787192162e-17,6.391270378516771e-18,7.476684099746833e-18,6.48442913852359e-16,3.942583312664699e-19,2.861325988423944e-18,3.897296683467194e-17,2.4333096679186952e-17,4.2713187835721714e-29
1.276937219600789e-07,0.4155073919654751,3.76,0.0,0.9245572568190888,0.9996350309445716,6.062469509734766e-08,0.0,4.998601214508429e-08,1.8549457838731596e-05,1.5166600350523856e-05,1.9830289919472002e-06,4.8022386591804854e-12,2.1991186014303392e-13,1.851262522939182e-06,1.5259550117936883e-06,5.618848224789626e-07,9.939012570596696e-07,5.79132893094347e-07,1.3573547423868204e-07,8.864248681988678e-08,7.534818047174535e-09,4.820244777637349e-09,7.1655600870382265e-12,2.6784690391040334e-13,2.0094124013070333e-15,3.195964158549674e-08,1.1453464228195507e-13,2.0115365281683776e-11,3.221057969831925e-18,4.22854240646199e-09,5.239087820236738e-10,5.825924071791423e-12,2.291454497036294e-14,1.073661549802064e-12,5.961269760883436e-10,0.00036175783726198927,8.458921317354763e-15,1.627149302816277e-21,2.0151656212579818e-13,3.2464116271005227e-15,2.8472973824458707e-14,2.319442121018789e-13,6.51497872227356e-18,4.162450370507215e-22,2.544902924748053e-19,1.5673784745900376e-19,1.1415455568744362e-24,6.005062024696139e-21,3.103327674832552e-17,1.2488893696104593e-18,4.2339115825230557e-13,2.547383223706448e-16,7.607063765273213e-17,7.27503524216922e-18,8.215793557823306e-18,7.340029459092372e-16,4.458774110898862e-19,3.497866705604431e-18,4.073988096044998e-17,2.7633261965289657e-17,4.8625704773936113e-29
