Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44)
2.0593196048029543e-20,0.3502070072570942,3.76,0.0,1.0045258805587134,0.9999999999996404,5.345254712267871e-44,0.0,3.7633216051559755e-32,2.423261563108412e-15,2.423261563108162e-15,2.5006462644808775e-17,8.996093879915363e-34,9.975600147794052e-33,1.3881694792895585e-26,2.5027191129061767e-28,3.175828434494528e-17,1.004876275277228e-40,2.500646263117723e-17,2.631453941223914e-33,1.2602884333840974e-22,3.0838445972353765e-32,4.2374682505577984e-32,7.213195938430618e-39,1.5927351883991926e-35,7.411739699419892e-40,3.1758284344945267e-17,1.1009181255503918e-35,3.5046900022250804e-32,2.2730387962552694e-54,1.0106671880010626e-31,1.3518125657708314e-31,1.0415804265655215e-45,1.8580948340962574e-35,3.582808385832171e-34,4.9938026553376e-32,3.5956755960288155e-13,5.110430433721198e-33,9.35844293915954e-54,1.742800709290287e-38,4.615684665801833e-48,6.921794268506903e-48,2.9349123863613163e-34,4.0195973731989536e-63,3.234768784354723e-53,5.216374796976943e-51,9.616096402704825e-53,8.179266936380787e-55,3.732315896469851e-65,6.714841075204037e-35,9.442843596755741e-51,2.348386697812778e-46,3.1762040677924954e-47,2.389611358889652e-60,7.627088811785608e-49,7.691083818008052e-49,1.9818797137052315e-47,1.301709933029412e-74,2.936385948779057e-52,3.2813199190815155e-46,1.0819412053111472e-61,8.650263967136438e-70,4.6936200471314915e-56
4.1204283665171184e-20,0.3502070072570944,3.76,0.0,1.004525880558711,0.9999999999992805,4.279453915243905e-43,0.0,1.5063093926296693e-31,4.848628479442797e-15,4.8486284794417945e-15,5.003465114768093e-17,3.600782001801999e-33,3.992839775127342e-32,2.8276908882952254e-26,1.0017398725858677e-27,6.35441605963587e-17,8.045120280155667e-40,5.003465112040528e-17,1.0532673931250898e-32,2.5216718204628665e-22,1.2343415119852562e-31,1.6960916163758334e-31,2.887158198987113e-38,6.375091541292053e-35,2.96662745601937e-39,6.354416059635864e-17,4.4065415778111153e-35,1.402789349407669e-31,1.8198131539564416e-53,4.045302626708508e-31,5.410773188300213e-31,8.338976667423712e-45,7.437221671271678e-35,1.4340570620900446e-33,1.9988224846658643e-31,7.194475149441567e-13,2.0455039899880585e-32,7.492444685718586e-53,6.975744831832707e-38,3.696290553687473e-47,5.543047617465927e-47,1.1747298147869594e-33,6.438339447500499e-62,2.5897819057799034e-52,4.1762716167561685e-50,7.698724120334569e-52,6.548386894672786e-54,5.976568766234394e-64,2.6876863679575983e-34,7.560016530562217e-50,1.8801372778970368e-45,2.5435387810245603e-46,3.827530299242738e-59,6.107856660406579e-48,6.159104100197004e-48,1.5867088386054119e-46,4.1701461636843564e-73,2.3508942107149645e-51,2.6270511181105644e-45,1.7325155944793945e-60,1.3855455096917264e-68,3.7577503370857464e-55
8.242645889945446e-20,0.3502070072570947,3.76,0.0,1.004525880558706,0.9999999999985607,3.4248637483725994e-42,0.0,6.027199634584065e-31,9.699362312111533e-15,9.699362312107521e-15,1.0009102815338911e-16,1.4407818243841676e-32,1.5976560011827768e-31,5.857236661330787e-26,4.0082643169460746e-27,1.2711591309918522e-16,6.438541300397998e-39,1.0009102809882308e-16,4.214441836491734e-32,5.044438603145e-22,4.938973852175465e-31,6.786575727589309e-31,1.1552393577696571e-37,2.5508670106462435e-34,1.1870374204467403e-38,1.2711591309918502e-16,1.7631906098832262e-34,5.612984614923932e-31,1.4564036208264724e-52,1.6186479757504736e-30,2.1650140611643553e-30,6.673715719181155e-44,2.9758574114915173e-34,5.738096201747718e-33,7.997893525515602e-31,1.4392074254579677e-12,8.184680351420863e-32,5.996232856177465e-52,2.7912066655630035e-37,2.958530303006694e-46,4.436684072172577e-46,4.700449415595916e-33,1.030693322185235e-60,2.0726126128424293e-51,3.3422865475759283e-49,6.161319095510927e-51,5.240699705975262e-53,9.566402633028341e-63,1.0754246343752021e-33,6.050310867800943e-49,1.5046812344159625e-44,2.0358617389804445e-45,6.127372072822726e-58,4.888760781912076e-47,4.929779317730914e-47,1.2698493039796006e-45,1.3351951297769704e-71,1.8814298545400128e-50,2.102439308727375e-44,2.773153246553835e-59,2.218076120948844e-67,3.007342930865644e-54
1.6487080936802103e-19,0.3502070072570953,3.76,0.0,1.004525880558696,0.9999999999971211,2.740411359677834e-41,0.0,2.4112723256816522e-30,1.9400829977448865e-14,1.9400829977432816e-14,2.00203782164661e-16,5.764065479020267e-32,6.3916643331722945e-31,1.2518340027494832e-25,1.6035667292711762e-26,2.5425941810483703e-16,5.151811279826685e-38,2.002037820555055e-16,1.6860514183529857e-31,1.0089972202607646e-21,1.9759111475010783e-30,2.7150722066659323e-30,4.621709745015741e-37,1.0205129067442651e-33,4.748922769502848e-38,2.5425941810483614e-16,7.05391056141212e-34,2.245559341217378e-30,1.1653442061666921e-51,6.4756459032553e-30,8.661466017140075e-30,5.3399865460917784e-43,1.1905367407931177e-33,2.2956121291351728e-32,3.1996782017540895e-30,2.87872724581063e-12,3.2744050942557227e-31,4.7978973234931e-51,1.1166644986914745e-36,2.367423532782439e-45,3.550245868653941e-45,1.880485841126725e-32,1.6495566513976805e-59,1.658404993600244e-50,2.674337048196395e-48,4.9299913959063375e-50,4.193356013141705e-52,1.5309359075233124e-61,4.302398810612519e-33,4.8411679479891405e-48,1.2039736012166818e-43,1.6291017775400486e-44,9.806454949369986e-57,3.91199904882341e-46,3.944822113142739e-46,1.0160723775105987e-44,4.273822152568806e-70,1.5054297389291957e-49,1.6822708806594124e-43,4.43794805556628e-58,3.5498847112733885e-66,2.4063322320648607e-53
3.2975951030515415e-19,0.35020700725709647,3.76,0.0,1.0045258805586763,0.9999999999942418,2.1925372596894353e-40,0.0,9.645874327392542e-30,3.8803765308122973e-14,3.8803765308058785e-14,4.0042929018662675e-16,2.305813841689041e-31,2.5568738121729936e-30,2.824859404016275e-25,6.414788959215576e-26,5.085464281161356e-16,4.1218403614336365e-37,4.0042928996825773e-16,6.744756614970424e-31,2.0181039537926465e-21,7.904287848880354e-30,1.0861172723016837e-29,1.848834411860991e-36,4.082383855615265e-33,1.8997238175874647e-37,5.085464281161321e-16,2.8217938659566887e-33,8.982968405261119e-30,9.323639352481491e-51,2.5904691763591627e-29,3.464868381426553e-29,4.272394868494281e-42,4.76253454316056e-33,9.183195902941519e-32,1.2799754464276424e-29,5.75776688381612e-12,1.3098686356164945e-30,3.838682314504575e-50,4.467022165684559e-36,1.8941785716811445e-44,2.840556183536851e-44,7.522555557901747e-32,2.6396485619426748e-58,1.3268499708734973e-49,2.1396727842533345e-47,3.944367604174959e-49,3.355003347296847e-51,2.4497466721412908e-60,1.721099588028426e-32,3.873302099159004e-47,9.632703362110466e-43,1.3034463967101301e-43,1.5692455928240642e-55,3.1299954567645133e-45,3.15625720299126e-45,8.129350837671727e-44,1.3678147559491296e-68,1.2044581452076526e-48,1.3459444912145757e-42,7.101439266822805e-57,5.6805859790178716e-65,1.9252501205485093e-52
6.595369121794204e-19,0.35020700725709897,3.76,0.0,1.0045258805586366,0.9999999999884833,1.7541130894872167e-39,0.0,3.85850676153513e-29,7.760963596946894e-14,7.760963596921217e-14,8.008803062282462e-16,9.223630683650471e-31,1.0227911408500655e-29,6.934129118660306e-25,2.5660199958054653e-25,1.0171204481387126e-15,3.297628832480577e-36,8.008803057913113e-16,2.6980140661747543e-30,4.036317475413816e-21,3.161843795752975e-29,4.3446458764903604e-29,7.3956390086888e-36,1.6330199903458383e-32,7.599205350800505e-37,1.0171204481386986e-15,1.1287634768265074e-32,3.593333573657846e-29,7.459266375060374e-50,1.0362298350512582e-28,1.3860037494877867e-28,3.4180781560958404e-41,1.9050913360174475e-32,3.6734278728256987e-31,5.120110124568578e-29,1.1515846149027758e-11,5.2396877425700364e-30,3.071091643846046e-49,1.7868820871248277e-35,1.5154387614404997e-43,2.272588751635287e-43,3.009144666216983e-31,4.2237240553012937e-57,1.0615303717167546e-48,1.711819489927278e-46,3.1556438857555866e-48,2.6841301048157155e-50,3.9197940640931006e-59,6.884678483148308e-32,3.0987887834669803e-46,7.706528530091527e-42,1.0428231112619255e-42,2.5109632013470356e-54,2.5041548621964127e-44,2.5251655773340615e-44,6.503789410191122e-43,4.3773139092916366e-67,9.636122598024805e-48,1.0768067096812097e-41,1.1362880762134467e-55,9.08955395364301e-64,1.5402756909791944e-51
1.319091715927953e-18,0.35020700725710374,3.76,0.0,1.004525880558557,0.9999999999769663,1.403323798788614e-38,0.0,1.5434341273325217e-28,1.5522137729215197e-13,1.5522137729112488e-13,1.6017823383022368e-15,3.689527340870878e-30,4.0912477865898136e-29,1.9005544196186274e-24,1.0264288810981583e-24,2.034268488183786e-15,2.6381656849004396e-35,1.6017823374276156e-15,1.0792288932709489e-29,8.07274473688579e-21,1.2647632498752806e-28,1.7378937100571613e-28,2.958316135052578e-35,6.532212859998316e-32,3.0397446774060136e-36,2.03426848818373e-15,4.515145774070077e-32,1.4373626709097074e-28,5.967556009706938e-49,4.145003670680791e-28,5.5441277937538425e-28,2.734527431107516e-40,7.620520384300641e-32,1.4694010752298397e-30,2.048085718331282e-28,2.3032004636253666e-11,2.0959177351555246e-29,2.4569316370061625e-48,7.147677865417873e-35,1.2123893720574612e-42,1.818128525919853e-42,1.2036823555481858e-30,6.75818758171475e-56,8.492444590056508e-48,1.3694880976692782e-45,2.5245750302666705e-47,2.147355064740171e-49,6.2718300189599536e-58,2.753927415258375e-31,2.4790898699625148e-45,6.165369164003552e-41,8.342848873641981e-42,4.017677329156996e-53,2.0033872904511263e-43,2.0201963901078893e-43,5.203155021919222e-42,1.4007895229356273e-65,7.709081050931518e-47,8.614658138621781e-41,1.818107157198703e-54,1.4543779422872897e-62,1.2322537620689274e-50
2.6382013234250184e-18,0.35020700725711323,3.76,0.0,1.0045258805583983,0.9999999999539324,1.1226723918724847e-37,0.0,6.173799483676703e-28,3.104448599374823e-13,3.1044485993337394e-13,3.203586402413226e-15,1.475825952120538e-29,1.6365157512188256e-28,5.855987694255875e-24,4.105757290159251e-24,4.068564568273611e-15,2.1105575956777395e-34,3.203586400661014e-15,4.316969966059549e-29,1.6145600132748277e-20,5.059104462114115e-28,6.951645570778905e-28,1.1833387670488943e-34,2.6129117239985935e-31,1.2159107944054417e-35,4.068564568273387e-15,1.8060766865372126e-31,5.74950915597491e-28,4.7741034902193146e-48,1.658018334485036e-27,2.2176736768311562e-27,2.1876479076889092e-39,3.0482391620139044e-31,5.877664339551015e-30,8.192426210998268e-28,4.606432143791603e-11,8.383756196416894e-29,1.965568644248256e-47,2.8591035079119453e-34,9.699268431959506e-42,1.4545258324259542e-41,4.8147784008648974e-30,1.0813283408983595e-54,6.79403636903933e-47,1.0956034803593477e-44,2.019683991751522e-46,1.7179044583957744e-48,1.0035055647075909e-56,1.1015821664386585e-30,1.9832954334985546e-44,4.9323538677345456e-40,6.674384693808204e-41,6.428392693839099e-52,1.6027351930978237e-42,1.616182684274073e-42,4.162573406816527e-41,4.482604987789343e-64,6.167338019655081e-46,6.891808278656173e-40,2.909008437097545e-53,2.3270441464342174e-61,9.85821046645868e-50
5.276420538419149e-18,0.3502070072571323,3.76,0.0,1.0045258805580806,0.9999999999078646,8.981432895248644e-37,0.0,2.469532491076438e-27,6.208918252280004e-13,6.20891825211567e-13,6.407194530487235e-15,5.903333857411511e-29,6.54609621256376e-28,1.993145527875374e-23,1.6423112691285325e-23,8.137156728451972e-15,1.6884560954825403e-33,6.407194526970967e-15,1.7268051522442706e-28,3.2291314416147495e-20,2.0236520766194373e-27,2.7806723832835814e-27,4.73338134720097e-34,1.045170005654698e-30,4.863672351944159e-35,8.137156728451078e-15,7.224343527273462e-31,2.2998153480471176e-27,3.819308693842354e-47,6.63210707025524e-27,8.870739825930881e-27,1.7501287112838767e-38,1.2193018664690694e-30,2.3510778923202234e-29,3.276987151947032e-27,9.212895435008288e-11,3.353519512826152e-28,1.57246425821445e-46,1.143649842021386e-33,7.759476130696915e-41,1.1636298730779744e-40,1.925921156214711e-29,1.7301400079523362e-53,5.435261453266139e-46,8.764879848267083e-44,1.6157567781657344e-45,1.3743317517747313e-47,1.6056191134702735e-55,4.406351033211024e-30,1.5866457617750447e-43,3.9459065086014446e-39,5.339549993110375e-40,1.0285515483538505e-50,1.2821982989661847e-41,1.2929563771745222e-41,3.3300784670816572e-40,1.4344461570808514e-62,4.933899669768169e-45,5.5134793017634177e-39,4.6544430778028236e-52,3.723302154583189e-60,7.886716571971134e-49
1.055285896840741e-17,0.3502070072571706,3.76,0.0,1.004525880557445,0.999999999815729,7.185168378052129e-36,0.0,9.87815618101741e-27,1.2417857558084656e-12,1.241785755742731e-12,1.2814410786043372e-14,2.361339566564918e-28,2.6184450740775953e-27,7.274079457820401e-23,6.569261781675619e-23,1.627434104880353e-14,1.3507688836083595e-32,1.2814410778963494e-14,6.907305238146691e-28,6.458275694964366e-20,8.094628883714208e-27,1.112271791353348e-26,1.8933591169663315e-33,4.180690655006955e-30,1.9454774375141268e-34,1.627434104879997e-14,2.8897447888648284e-30,9.199284692657852e-27,3.0554612014254092e-46,2.652849574371746e-26,3.548304953910654e-26,1.4001071230016836e-37,4.8772198690483084e-30,9.404337072095849e-29,1.3107981942469085e-26,1.8425821740978527e-10,1.3414111984095501e-27,1.2579751579443107e-45,4.574631977678719e-33,6.207605462640656e-40,9.309075851568561e-40,7.703704217365743e-29,2.7682357431887535e-52,4.348222232304575e-45,7.011924674679042e-43,1.2926092527475719e-44,1.0994687112334592e-46,2.5689987512418838e-54,1.7625448601344858e-29,1.2693203752661733e-42,3.156734572109646e-38,4.2716568894322295e-39,1.6456894509071298e-49,1.025762697168816e-40,1.0343691949407245e-40,2.6640706475975753e-39,4.5902477911529484e-61,3.947131409126794e-44,4.410796467416314e-38,7.44713255454236e-51,5.957308564437411e-59,6.309554219940801e-48
2.110573582838393e-17,0.350207007257247,3.76,0.0,1.004525880556174,0.9999999996314576,5.7481444194765e-35,0.0,3.951268372910279e-26,2.4835736169671115e-12,2.483573616704173e-12,2.5628843294788138e-14,9.445370423882284e-28,1.047379305442607e-26,2.769930896154117e-22,2.6277080529019832e-22,3.2548709689486036e-14,1.080616709190791e-31,2.5628843280439046e-14,2.7629792590880654e-27,1.291656978834326e-19,3.23785566385201e-26,4.449092897813255e-26,7.573460202243305e-33,1.6722783886859687e-29,7.78194803842823e-34,3.254870968947178e-14,1.155899408509991e-29,3.6797184804446376e-26,2.444380876734046e-45,1.0611411788374252e-25,1.419323786111508e-25,1.1200873598461394e-36,1.950890428110422e-29,3.7617408812162903e-28,5.243199443540309e-26,3.6851673247066544e-10,5.3656514715609315e-27,1.0063816496813696e-44,1.8298718984759457e-32,4.966094199664912e-39,7.447275489269641e-39,3.0814856060326775e-28,4.4291865747776165e-51,3.478583216024502e-44,5.609548048325705e-42,1.0340889283608156e-43,8.795763501616765e-46,4.1104045431105437e-53,7.050188121038672e-29,1.0154578063028467e-41,2.5253914028760907e-37,3.4173322689825844e-38,2.6331086991391438e-48,8.206117812328468e-40,8.27496995289576e-40,2.131259631263425e-38,1.4688825014587373e-59,3.157709751283002e-43,3.5286423114264386e-37,1.1915430886417353e-49,9.531713479264086e-58,5.047910459545635e-47
4.2211489548336976e-17,0.35020700725739984,3.76,0.0,1.0045258805536323,0.9999999992629149,4.598520850044822e-34,0.0,1.5805090549896494e-25,4.967149339275269e-12,4.9671493382235136e-12,5.125770830280763e-14,3.7781506894056555e-27,4.189519437392466e-26,1.0800321447749674e-21,1.051083888564089e-21,6.509744697076855e-14,8.644940073348051e-31,5.125770827335214e-14,1.1052353267945264e-26,2.5833180321824297e-19,1.295143083546093e-25,1.7796383506568924e-25,3.029397290333772e-32,6.689117809738119e-29,3.112803908956933e-33,6.509744697071155e-14,4.623600758940406e-29,1.4718882674806115e-25,1.9555194149007287e-44,4.2445674121950265e-25,5.677298752243154e-25,8.960705522188829e-36,7.803566672258115e-29,1.5046983244102778e-27,2.0972811104146525e-25,7.370337183583328e-10,2.1462618372952557e-26,8.051059655148875e-44,7.319626492580792e-32,3.9728793016372796e-38,5.957826412561325e-38,1.2325950266952971e-27,7.086706032297731e-50,2.7828690685665222e-43,4.4876417463242265e-41,8.272717436729954e-43,7.036617241953479e-45,6.576652519077676e-52,2.820076813949118e-28,8.123668470770474e-41,2.0203146189226343e-36,2.7338685172775105e-37,4.212978377073885e-47,6.564900748601761e-39,6.619982552525756e-39,1.7050088920574482e-37,4.700429100325243e-58,2.5261695780587518e-42,2.822915787472135e-36,1.9064704121814755e-48,1.5250756371566726e-56,4.038746738691658e-46
8.442299698824306e-17,0.35020700725770554,3.76,0.0,1.0045258805485489,0.9999999985258299,3.67882109005682e-33,0.0,6.322043837404711e-25,9.934300783855043e-12,9.93430077964802e-12,1.0251543828096648e-13,1.511260850394419e-26,1.6758079492795682e-25,4.2642481100899315e-21,4.2043368839159344e-21,1.3019492153300362e-13,6.915954603568131e-30,1.025154382190263e-13,4.42128607663789e-26,5.166649077571605e-19,5.180573937647926e-25,7.118556146099237e-25,1.2117683280742924e-31,2.675647976194734e-28,1.2451401310281132e-32,1.3019492153277557e-13,1.8494410397329638e-28,5.887554457536018e-25,1.564437332964302e-43,1.6978275031803194e-24,2.270920221417386e-24,7.168567071336045e-35,3.121427659931981e-28,6.0188033330691576e-27,8.389127105154435e-25,1.4740675131973378e-09,8.585049151208293e-26,6.440850890222019e-43,2.9279589238597844e-31,3.1783050342017483e-37,4.766263695202957e-37,4.930381679062185e-27,1.1338735674937605e-48,2.2262967710287684e-42,3.590114694890035e-40,6.618176201622026e-42,5.629297835357003e-44,1.0522648285641735e-50,1.128030902232517e-27,6.49893717832932e-40,1.616252291459322e-35,2.1870958932417303e-36,6.740768958228714e-46,5.251923205964822e-38,5.295988730673378e-38,1.3640074952992764e-36,1.5041381033377178e-56,2.0209362571613257e-41,2.2583332186414936e-35,3.0503537283227425e-47,2.4401218786453722e-55,3.23166326291915e-45
1.2663450442814913e-16,0.3502070072580112,3.76,0.0,1.0045258805434654,0.999999997788745,1.0519135058631003e-32,0.0,1.3434352646055156e-24,1.490145222839828e-11,1.4901452219458357e-11,1.5377316822124516e-13,3.2114297455182915e-26,3.561091698536736e-25,9.026601924474306e-21,8.934216702986145e-21,1.952923960949087e-13,1.977530954443162e-29,1.5377316812454843e-13,9.395738106842654e-26,7.74998906165742e-19,1.1008720582333945e-24,1.5126933929613735e-24,2.5750231705909167e-31,5.6857524839518e-28,2.645953690935394e-32,1.9529239609442412e-13,3.930062820255438e-28,1.2511053680341542e-24,4.473352652293797e-43,3.607883779261967e-24,4.8257059196661995e-24,2.049762341287818e-34,6.633034402297293e-28,1.2789970207108116e-26,1.7826896759945724e-24,2.2111011311000553e-09,1.8243229789167433e-25,1.841681121920182e-42,6.222094528295777e-31,9.43534821767817e-37,1.4149247064392648e-36,1.0477062056147683e-26,4.2895406294399765e-48,6.365819252250719e-42,1.0265485129174138e-39,1.8923849048947351e-41,1.6096278758479231e-43,3.873065685061435e-50,2.397065623985419e-27,1.8582900249474647e-39,4.6214718308005814e-35,6.492760855728222e-36,2.5501179679024136e-45,1.5591563845059766e-37,1.5722210140055428e-37,3.900209099166693e-36,7.016659161209718e-56,5.778616172866354e-41,6.457421753032138e-35,1.1227328087832147e-46,9.231439958705513e-55,9.241803816253834e-45
2.110575193079613e-16,0.3502070072586227,3.76,0.0,1.0045258805332984,0.9999999963145759,4.8342110751229577e-32,0.0,3.71420958088581e-24,2.4835755117338588e-11,2.4835755092622325e-11,2.56288627950282e-13,8.87866048507573e-26,9.845368290306843e-25,2.4863860906763036e-20,2.4700483599968334e-20,3.254873452173991e-13,9.087998397710663e-29,2.562886277749847e-13,2.598004995060154e-25,1.2916704784644977e-18,3.0435876806210384e-24,4.1821531971785206e-24,7.119285220067167e-31,1.571943475871331e-27,7.315491490944641e-32,3.2548734521605934e-13,1.0865470426270444e-27,3.458938171600697e-24,2.055839830757031e-42,9.974738380440251e-24,1.3341658717110285e-23,9.419947082220803e-34,1.8338390879120703e-27,3.536059405773984e-26,4.9286130692220675e-24,3.6851676591606813e-09,5.043715949406633e-25,8.463685055726075e-42,1.7203486886131758e-30,4.419659418831427e-36,6.627667582807083e-36,2.8965997735205865e-26,3.385254230988599e-47,2.9254962150379045e-41,4.717635958012097e-39,8.696698337995075e-41,7.3972578251786e-43,2.980018381272316e-49,6.62718011597554e-27,8.54001135992617e-39,2.1238569525501916e-34,3.041304398196596e-35,2.0125425647326355e-44,7.30339806002184e-37,7.364555545543233e-37,1.792391089494043e-35,9.402583310547281e-55,2.655637511442085e-40,2.9675908476689213e-34,8.638400147362199e-46,7.28551839473623e-54,4.249023071003737e-44
2.9548053418777345e-16,0.3502070072592342,3.76,0.0,1.0045258805231314,0.9999999948404077,1.1996443207437187e-31,0.0,7.033299395090256e-24,3.477005800613273e-11,3.477005795932959e-11,3.588040875277986e-13,1.6812784666899166e-25,1.8643352091867497e-24,4.7013671195160225e-20,4.677325771510667e-20,4.556822943385696e-13,2.2552500992236153e-28,3.5880408726481296e-13,4.920157223592067e-25,1.808345626247782e-18,5.763389573102435e-24,7.91939750041453e-24,1.348136282184845e-30,2.97665903049274e-27,1.3853067176468733e-31,4.556822943360327e-13,2.05750430607012e-27,6.549903679426432e-24,5.101803310452294e-42,1.88883350212858e-23,2.5263992908212838e-23,2.3376254833077754e-33,3.472589039429701e-27,6.695955064527956e-26,9.332905922665189e-24,5.159233479476838e-09,9.550865275124089e-25,2.100322755620145e-41,3.2578752185339115e-30,1.1232710386712771e-35,1.6844269968279974e-35,5.485050837543746e-26,1.0898714297711461e-46,7.259825919318759e-41,1.1707142122286174e-38,2.158146194660278e-40,1.8356819855484845e-42,9.414058429125607e-49,1.2549338700024986e-26,2.1192633030753183e-38,5.270498957946211e-34,7.729567176563322e-35,6.479360277563023e-44,1.856205904273722e-36,1.8717370543526137e-36,4.4479428650271674e-35,3.7415097652901105e-54,6.590149841640197e-40,7.364282447767681e-34,2.7289051107693615e-45,2.345590144780377e-53,1.0547396962297195e-43
3.799035490675856e-16,0.3502070072598456,3.76,0.0,1.0045258805129644,0.99999999336624,2.3504312687722854e-31,0.0,1.1300707650592736e-23,4.4704360894780715e-11,4.470436081958016e-11,4.613195469537946e-13,2.701380278394445e-25,2.995504121975489e-24,7.547603274225436e-20,7.515253900771559e-20,5.858772434584204e-13,4.4186477413104195e-28,4.613195465940335e-13,7.906210762095778e-25,2.325024349518529e-18,9.260277712320901e-24,1.2724426554173945e-23,2.1661319163993472e-30,4.782721913479928e-27,2.2258807952826567e-31,5.858772434543442e-13,3.3058781706993446e-27,1.0524001636765185e-23,9.995990997759174e-42,3.0348673692450913e-23,4.059270848568588e-23,4.580043512480293e-33,5.5795532994086315e-27,1.0758688260406458e-25,1.4995568234270354e-23,6.633298592048863e-09,1.5345770468398803e-24,4.115103669714637e-41,5.2348642218311914e-30,2.2494898161979943e-35,3.373244544046965e-35,8.813059401312869e-26,2.594521801151708e-46,1.4223978259216545e-40,2.2937472335470041e-38,4.228394684912984e-40,3.5966016824833736e-42,2.202027727576648e-48,2.016354041970932e-26,4.1522126642836307e-38,1.0326339570224138e-33,1.5479403563359057e-34,1.5424710842135807e-43,3.7173245105382444e-36,3.748405631561714e-36,8.714727851130262e-35,1.0410145365542618e-53,1.2911894980450234e-39,1.4428628692389006e-33,6.383074234521976e-45,5.583945857841246e-53,2.0671539598449584e-43
5.487495788272099e-16,0.35020700726106846,3.76,0.0,1.0045258804926305,0.9999999904179063,5.971465764220553e-31,0.0,2.2061178611249982e-23,6.457296667173366e-11,6.457296652492784e-11,6.663504654501784e-13,5.273610181828112e-25,5.847792612745921e-24,1.4721592699560558e-19,1.4671208768436773e-19,8.462671416950246e-13,1.1225924993521063e-27,6.663504648755379e-13,1.543701275729654e-24,3.3583901875192877e-18,1.8077827760814867e-23,2.4840510874222495e-23,4.228792954911983e-30,9.336785291642505e-27,4.345525704289291e-31,8.462671416870666e-13,6.453706050327985e-27,2.0544854548755328e-23,2.5396382780861037e-41,5.924639862182597e-23,7.924470817783595e-23,1.1635963794124438e-32,1.0892352166735178e-26,2.1003072299190496e-25,2.9274208925401815e-23,9.581427156161828e-09,2.9957863518033667e-24,1.0454750627775345e-40,1.022052833224267e-29,5.981869211508998e-35,8.970010810466181e-35,1.7204772716335035e-25,8.65920464380358e-46,3.6137180649207823e-40,5.827446684591745e-38,1.074257150776537e-39,9.137461966079565e-42,7.09794849534767e-48,3.9363062532992587e-26,1.0549025580914143e-37,2.623488462069872e-33,4.116292746553786e-34,5.148056435724217e-43,9.885374982435399e-36,9.967908596634265e-36,2.2140453763340698e-34,4.295110800981269e-53,3.280369861431677e-39,3.665706848484579e-33,2.0574368650433377e-44,1.8636975083301738e-52,5.255176061279555e-43
7.175956085868342e-16,0.35020700726229137,3.76,0.0,1.0045258804722965,0.9999999874695754,1.1992768853480291e-30,0.0,3.6308979151361315e-23,8.444157244814908e-11,8.444157220653193e-11,8.713813833893687e-13,8.679458244002745e-25,9.624458639236163e-24,2.421693232182826e-19,2.414629121438854e-19,1.1066570399267756e-12,2.2545511130185394e-27,8.713813825664303e-13,2.5410714136953503e-24,4.391769173887035e-18,2.9753000894008287e-23,4.0883222638980986e-23,6.960015625391054e-30,1.5366745951679666e-26,7.152287937911012e-31,1.1066570399136778e-12,1.0621694665729672e-26,3.3813298332484085e-23,5.100611598153362e-41,9.750940222003061e-23,1.304231870766442e-22,2.336900988447931e-32,1.7926942110991208e-26,3.4567547377643187e-25,4.81803229013779e-23,1.252955311765003e-08,4.9305490122442975e-24,2.0996734661194315e-40,1.6822999674556333e-29,1.2455335401078514e-34,1.8676934843874856e-34,2.831610276308074e-25,2.128802690771392e-45,7.2575931150977916e-40,1.1703513338154468e-37,2.157477049340156e-39,1.8351179386180177e-41,1.695089720137495e-47,6.478482278171154e-26,2.118606478979186e-37,5.268865456224649e-33,8.570854455913573e-34,1.2656253469949219e-42,2.058349397153409e-35,2.0755157903718383e-35,4.4465625583431125e-34,1.2217475692765882e-52,6.588109647090223e-39,7.361996509247562e-33,4.91334504447711e-44,4.5818805870338255e-52,1.0560550815870509e-42
