Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66)
6.675593240077708e-06,0.23055837930448367,3.76,0.0,0.5825523053766152,0.9990763904391339,0.0003175732748754094,0.0,2.722835242632412e-06,0.0006283069086816664,1.2096857069282679e-05,0.0006845807679535024,6.599952133046093e-10,1.4274606446934932e-12,6.409659320268445e-06,3.4591641037949173e-06,0.00020952675273180137,0.0003050488605078787,6.747438686908436e-05,3.270935694666296e-07,5.048582738590288e-06,1.3398633517756424e-05,0.00020534615779877347,1.140033099441067e-06,7.55015155936693e-06,2.7192692076522247e-09,5.949960140705366e-07,1.599591577107278e-06,6.943395725020992e-09,1.3653561518206113e-11,1.7249792747433633e-06,1.9903992608289093e-06,1.2922717173646133e-07,7.836027359052657e-09,3.1462098433077975e-10,5.248177401632883e-07,0.00026596112568542387,9.625554713554833e-13,2.3812669448296716e-14,3.952752406650447e-09
6.7234937897392415e-06,0.23055856192173205,3.76,0.0,0.5825409531296712,0.9990698017192903,0.00032168464552741205,0.0,2.7397887219560385e-06,0.0006329583564544287,1.2096625109615656e-05,0.0006898775966924009,6.599777771153187e-10,1.427422768638345e-12,6.41694882942507e-06,3.458860791186165e-06,0.0002112399040890177,0.00030734551808760607,6.796459518477067e-05,3.270622529729967e-07,5.0687913084145336e-06,1.3502811796235418e-05,0.00020851275402641704,1.1572044392210506e-06,7.72635737345589e-06,2.798979116850389e-09,6.031612718859655e-07,1.6369509826507257e-06,6.997065291870523e-09,1.405388105650224e-11,1.752923800354609e-06,2.0171729411183715e-06,1.3200465402024458e-07,7.958258345725248e-09,3.1907875731155026e-10,5.296017986873896e-07,0.0002659593738299702,9.761509102808248e-13,2.4380211753328158e-14,3.995492949727512e-09
6.771394339400775e-06,0.23055874452777744,3.76,0.0,0.5825295706411291,0.999063188197692,0.00032582146977123077,0.0,2.7567382673930697e-06,0.0006376105610910722,1.209639309899784e-05,0.0006951731603280527,6.599603214932696e-10,1.4273848520634797e-12,6.424237630785943e-06,3.458557486132737e-06,0.0002129549177159133,0.0003096421160388234,6.845445395979045e-05,3.270309369387792e-07,5.088995409859456e-06,1.3606964108143268e-05,0.00021170375133363063,1.174498768021423e-06,7.90528574462768e-06,2.8804357028042857e-09,6.114123686794203e-07,1.674888726251959e-06,7.050720907769835e-09,1.4462973309946167e-11,1.7811873045758931e-06,2.044082316294772e-06,1.348269945389839e-07,8.081406781091717e-09,3.2358452768757457e-10,5.34396838104064e-07,0.0002659576180594313,9.898923874253283e-13,2.495687221758076e-14,4.038455801067012e-09
6.814504834096156e-06,0.23055890886297978,3.76,0.0,0.5825193005543783,0.9990572148406026,0.0003295663685809935,0.0,2.7719893460537607e-06,0.0006417981983995165,1.2096184246592864e-05,0.0006999380396103101,6.599445948792348e-10,1.4273506900611555e-12,6.430796886020613e-06,3.458284520288766e-06,0.00021450002177533762,0.00031170900316836506,6.889502600541021e-05,3.2700275312700416e-07,5.107175106819008e-06,1.3700678069241287e-05,0.00021459650678625673,1.19016869319709e-06,8.068665695281833e-06,2.9552601682335903e-09,6.189122803118852e-07,1.709530741807474e-06,7.09899856062863e-09,1.4838758066553076e-11,1.8068987619774968e-06,2.0684161104534466e-06,1.3740587652284735e-07,8.19302316218225e-09,3.276810836726567e-10,5.387217503895591e-07,0.00026595602488742044,1.0023855597436698e-12,2.548372472540216e-14,4.077314417298118e-09
6.857615328791537e-06,0.23055907318787897,3.76,0.0,0.5825090059898486,0.9990512214087716,0.00033333187375762,0.0,2.787236961430423e-06,0.000645986459964588,1.209597535424648e-05,0.000704701807931472,6.599288526342083e-10,1.427316495608502e-12,6.4373554547011315e-06,3.458011564741765e-06,0.00021604663343042772,0.00031377584191676365,6.933531121184782e-05,3.2697457010840114e-07,5.1253508607464776e-06,1.3794369288367315e-05,0.00021750901754037663,1.2059380037703511e-06,8.234281852112814e-06,3.0315369953696124e-09,6.264827122112017e-07,1.7446478477370862e-06,7.147264033561337e-09,1.5221837245526875e-11,1.8328715225772787e-06,2.092858585444482e-06,1.4002188100823607e-07,8.305379614688518e-09,3.3181712237022555e-10,5.430555350258676e-07,0.00026595442934364066,1.0149988484929334e-12,2.601807857147743e-14,4.116356792792808e-09
6.900725823486918e-06,0.23055923750189417,3.76,0.0,0.5824986869563588,0.9990452079126475,0.00033711797978897066,0.0,2.802480982629976e-06,0.0006501753510795282,1.2095766422587457e-05,0.000709464424501879,6.59913094808568e-10,1.4272822681049749e-12,6.4439132832225675e-06,3.4577386214673743e-06,0.00021759475226149086,0.00031584263224547596,6.977530782555707e-05,3.2694638808213644e-07,5.143522518527525e-06,1.3888036957000526e-05,0.00022044127879525122,1.2218065874492387e-06,8.40214882000103e-06,3.1092840795506492e-09,6.341241332197936e-07,1.780243178567585e-06,7.1955169102041234e-09,1.5612300678028592e-11,1.8591069657588103e-06,2.1174091604568583e-06,1.4267538404792384e-07,8.418474648589291e-09,3.35992930098238e-10,5.473981813560051e-07,0.0002659528285792033,1.0277331176937997e-12,2.6559988739046603e-14,4.155584689150863e-09
6.943836318182299e-06,0.2305594018044451,3.76,0.0,0.5824883434629455,0.9990391743601936,0.00034092468097698134,0.0,2.8177212789283774e-06,0.0006543648770303875,1.2095557452244196e-05,0.0007142258485698976,6.598973214513637e-10,1.4272480075541068e-12,6.450470318006267e-06,3.457465692439269e-06,0.00021914437783529485,0.00031790937411617257,7.021501409596477e-05,3.2691820724719833e-07,5.161689927181048e-06,1.3981680267380113e-05,0.00022339328557424072,1.2377743315264424e-06,8.572281171109438e-06,3.1885193847008478e-09,6.418370118818498e-07,1.8163198626791056e-06,7.2437567747275515e-09,1.6010238539141773e-11,1.8856064650498852e-06,2.142067256505722e-06,1.453667637388696e-07,8.532306748792827e-09,3.4020879304980964e-10,5.517496786211543e-07,0.00026595122240801014,1.0405892310638255e-12,2.7109510113616317e-14,4.194999876914786e-09
6.986946812877679e-06,0.2305595660949516,3.76,0.0,0.5824779755188603,0.9990331207592706,0.0003447519714425161,0.0,2.832957719774515e-06,0.0006585550430959765,1.2095348443844672e-05,0.00071898603942279,6.598815326107626e-10,1.4272137140907217e-12,6.457026505501482e-06,3.457192779629094e-06,0.00022069550970541245,0.000319976067490733,7.065442827545562e-05,3.268900278023889e-07,5.179852933862841e-06,1.4075298412532811e-05,0.00022636503272931266,1.2538411228981548e-06,8.744693445032449e-06,3.2692609400461935e-09,6.496218164384918e-07,1.8528810223259142e-06,7.291983211792024e-09,1.6415741328843052e-11,1.9123713882013106e-06,2.166832296375018e-06,1.4809640016175005e-07,8.646874375070653e-09,3.4446499728893504e-10,5.561100159634697e-07,0.0002659496109184742,1.05356805191925e-12,2.766669750192493e-14,4.2346041351651625e-09
7.03005730757306e-06,0.2305597303728349,3.76,0.0,0.5824675831335637,0.9990270471180148,0.0003485998451282168,0.0,2.848190174792763e-06,0.0006627458545477722,1.2095139398016386e-05,0.0007237449563877657,6.598657283342758e-10,1.4271793878011687e-12,6.463581792187052e-06,3.4569198850063916e-06,0.00022224814741242027,0.0003220427123312424,7.109354861938121e-05,3.2686184994631647e-07,5.198011385870078e-06,1.4168890586291395e-05,0.00022935651494366185,1.2700068480773792e-06,8.919400148682739e-06,3.351526837859824e-09,6.574790148212665e-07,1.889929773608594e-06,7.3401958064736704e-09,1.682889986128566e-11,1.939403097211983e-06,2.191703704581475e-06,1.5086467534358225e-07,8.762175962103758e-09,3.487618287458811e-10,5.604791824277657e-07,0.00026594799409293627,1.066670443151936e-12,2.8231605657955283e-14,4.274399251249575e-09
7.116278296963822e-06,0.23056005888841824,3.76,0.0,0.5824467250782297,0.999014839747816,0.0003563573170396708,0.0,2.8786426067426324e-06,0.0006711294346577848,1.209472119658095e-05,0.0007332588061740933,6.59834073660898e-10,1.427110637118644e-12,6.476689449206542e-06,3.4563741581905033e-06,0.0002253579384343842,0.00032617585625948703,7.197090083716077e-05,3.268054997938013e-07,5.234314015799763e-06,1.4355993799131733e-05,0.00023539866243866783,1.30263464404366e-06,9.275754705102907e-06,3.520704336624708e-09,6.73412463165648e-07,1.96550248385757e-06,7.4365778112013995e-09,1.7678548939619644e-11,1.9942722915966217e-06,2.2417633326808034e-06,1.5651867977918272e-07,8.99497463260375e-09,3.574785163187987e-10,5.692439584157979e-07,0.0002659447444453876,1.093249386065923e-12,2.93848032317227e-14,4.354569246702978e-09
7.2024992863545835e-06,0.2305603873465753,3.76,0.0,0.5824257693768325,0.9990025523179208,0.00036419704468466273,0.0,2.9090775354069533e-06,0.0006795156593786543,1.2094302852947515e-05,0.0007427670734004646,6.598023578005189e-10,1.4270417562565007e-12,6.489792861554809e-06,3.455828527703336e-06,0.00022847374696536725,0.00033030880560174023,7.284705685331675e-05,3.267491583744182e-07,5.270596598380964e-06,1.4542983473497267e-05,0.00024151968214368183,1.3356568040889319e-06,9.641460221125967e-06,3.69619784002442e-09,6.89641093803662e-07,2.043062794996667e-06,7.53289947853627e-09,1.855991837153434e-11,2.050224826919599e-06,2.2922415713686846e-06,1.6233187201930193e-07,9.230689740181412e-09,3.663611403123166e-10,5.780439169993168e-07,0.00026594147348446475,1.1203329538259709e-12,3.056954035616594e-14,4.435524323084508e-09
7.374941265136106e-06,0.2305610440721936,3.76,0.0,0.5823835653721766,0.9989777375658814,0.0003801230448231585,0.0,2.9698907410435565e-06,0.0006962962100660889,1.2093465759078447e-05,0.0007617655658393298,6.59738743968526e-10,1.4269036069909214e-12,6.5159852453111284e-06,3.4547376183669372e-06,0.0002347233997694337,0.00033857411934831754,7.459572495359534e-05,3.2663650805605754e-07,5.3430967606520034e-06,1.491659655222014e-05,0.00025399814100464846,1.4028805269604151e-06,1.0401382822265503e-05,4.066721282483688e-09,7.229988207786397e-07,2.2042448904480525e-06,7.72534859952302e-09,2.0420771514494423e-11,2.165422552390145e-06,2.394435738540235e-06,1.7444835312080893e-07,9.710815216776588e-09,3.8463332263095325e-10,5.957490158746435e-07,0.000265934867702625,1.176041498929152e-12,3.3035380071443916e-14,4.599848170859398e-09
7.5301390460394765e-06,0.23056163488275846,3.76,0.0,0.582345248688498,0.9989551312257191,0.00039473717935056954,0.0,3.024552402579322e-06,0.0007114081690556935,1.2092711938341747e-05,0.0007788418766785766,6.596812858578878e-10,1.4267788349420514e-12,6.539539598145255e-06,3.453756286220747e-06,0.0002403686234275298,0.0003460122333033509,7.616529688715551e-05,3.2653516846042816e-07,5.408266175929943e-06,1.5252395802939044e-05,0.00026549798100973727,1.4647213059569825e-06,1.1118439278833165e-05,4.423275951229645e-09,7.540676679821941e-07,2.35635297349115e-06,7.898313410563589e-09,2.221146482054475e-11,2.2729116800174276e-06,2.4877968511587728e-06,1.8592928352742848e-07,1.0152763698843807e-08,4.0166865333906587e-10,6.118029989902272e-07,0.00026592884980744465,1.2279739968068685e-12,3.536687617556034e-14,4.750572162551694e-09
7.685336826942846e-06,0.23056222543597762,3.76,0.0,0.5823066170268351,0.9989322666781633,0.00040961688348846676,0.0,3.0791413368586524e-06,0.0007265293438327352,1.209195773434281e-05,0.0007958950890396998,6.596236350380894e-10,1.4266536527432313e-12,6.563073580119124e-06,3.452775508674233e-06,0.00024603327310201013,0.0003534497123000982,7.773077941254834e-05,3.264338816344634e-07,5.473351815617671e-06,1.5587727869383525e-05,0.00027725252961756445,1.527825340164125e-06,1.1867560810860854e-05,4.802604861794313e-09,7.861507487059021e-07,2.5152815914931046e-06,8.071031626686263e-09,2.411652660240852e-11,2.3840739974039756e-06,2.5824444288177373e-06,1.9797550649741923e-07,1.0603941069067409e-08,4.1927702099228983e-10,6.279695101072173e-07,0.00026592276317495865,1.2816483002947688e-12,3.780733148973067e-14,4.904070156153903e-09
7.840534607846217e-06,0.23056281570542309,3.76,0.0,0.5822676709734139,0.9989091444188828,0.00042476175154666784,0.0,3.1336516052073188e-06,0.0007416599742763474,1.2091203175909312e-05,0.0008129233408595359,6.595657935502124e-10,1.4265280647679288e-12,6.5865847248477926e-06,3.4517953757970194e-06,0.0002517173183438055,0.0003608865547151526,7.929209344815832e-05,3.2633265667522394e-07,5.538346682943683e-06,1.5922555845821967e-05,0.00028926142185538436,1.5921871046480154e-06,1.264939868104081e-05,5.2055893156355534e-09,8.192696262663927e-07,2.6811712818810817e-06,8.243484264159403e-09,2.6140378834943536e-11,2.4989687635698397e-06,2.678352782802052e-06,2.1060615899626124e-07,1.1064257402321717e-08,4.374716404910969e-10,6.442479715135719e-07,0.0002659166079386416,1.3371042769419857e-12,4.035926829848425e-14,5.060430618865771e-09
7.995732388749587e-06,0.23056340566478298,3.76,0.0,0.582228411148835,0.9988857649713392,0.0004401713485742814,0.0,3.188077310110604e-06,0.0007568002985394731,1.209044829172686e-05,0.0008299247807851589,6.595077634330158e-10,1.4264020754015237e-12,6.6100705761816085e-06,3.4508159771207474e-06,0.00025742072654982536,0.0003683227589606016,8.084916053931117e-05,3.2623150262927287e-07,5.60324382001204e-06,1.6256843039443245e-05,0.0003015242648567163,1.657801029708191e-06,1.3464597222555576e-05,5.6331176218709955e-09,8.534457843950813e-07,2.854161260593767e-06,8.415652451504109e-09,2.828747819047353e-11,2.617654129765173e-06,2.775496491509688e-06,2.2384068122526212e-07,1.153361884652389e-08,4.5626568738911467e-10,6.606377898517504e-07,0.00026591038423674497,1.3943816724220663e-12,4.302519771367574e-14,5.219743061175634e-09
8.150930169652958e-06,0.23056399528795513,3.76,0.0,0.5821888382078004,0.9988621288865711,0.00045584521057286586,0.0,3.242412597550741e-06,0.0007719505529521585,1.2089693110326319e-05,0.0008468975689627838,6.59449546726372e-10,1.4262756890444007e-12,6.633528689264619e-06,3.449837401602668e-06,0.00026314346297451265,0.0003757583234841189,8.240190288321219e-05,3.2613042848909534e-07,5.668036310785708e-06,1.6590552986027773e-05,0.0003140406380276471,1.724661505090543e-06,1.4313793562389591e-05,6.0860843341148494e-09,8.88700621625196e-07,3.0343893666808776e-06,8.587517437535187e-09,3.056231218612687e-11,2.740187113509098e-06,2.873850395634445e-06,2.3769881089050635e-07,1.2011927692179928e-08,4.75672294440054e-10,6.771383563062355e-07,0.0002659040922153242,1.4535201001106482e-12,4.580761855473363e-14,5.382097971971965e-09
8.306127950556329e-06,0.2305645845490148,3.76,0.0,0.5821489528388243,0.9988382367429677,0.00047178284472366923,0.0,3.2966516593508552e-06,0.0007871109719243887,1.2088937660070929e-05,0.0008638398778312353,6.593911454734353e-10,1.4261489101131468e-12,6.656956631602149e-06,3.448859737589035e-06,0.00026888549074242804,0.00038319324676904713,8.395024335402582e-05,3.2602944318949605e-07,5.732717284087896e-06,1.6923649465714624e-05,0.00032681009322667066,1.7927628842908998e-06,1.519761734416368e-05,6.565389476866349e-09,9.250554455858217e-07,3.2219920067979836e-06,8.759060599456657e-09,3.2969395278766326e-11,2.866623572817095e-06,2.9733895934351573e-06,2.522005772471858e-07,1.2499082447260284e-08,4.95704548082498e-10,6.937490468004967e-07,0.00026589773202960465,1.5145590304766e-12,4.8709016201348935e-14,5.547586754065328e-09
8.61652351236307e-06,0.23056576188216002,3.76,0.0,0.582068247738415,0.9987896867281908,0.0005044473154877707,0.0,3.4048181154491843e-06,0.0008174632310507927,1.2087426065540919e-05,0.0008976258132469726,6.592737975243148e-10,1.4258941922596601e-12,6.703712341816085e-06,3.44690749420412e-06,0.00028042726223572313,0.00039806116373520195,8.703341369633632e-05,3.258277745430417e-07,5.861717434480048e-06,1.758785845401097e-05,0.0003531063205217815,1.9326656112855196e-06,1.7071626869783245e-05,7.606638062189581e-09,1.0011497976296256e-06,3.6198590489765773e-06,9.1011076464415e-09,3.819847884920504e-11,3.1314244134765832e-06,3.1759255254922436e-06,2.83216559986001e-07,1.3499505256632796e-08,5.376980894778944e-10,7.272982284685996e-07,0.00026588480781696163,1.642495506725579e-12,5.4878609466571366e-14,5.888335751345425e-09
8.926919074169811e-06,0.23056693746108423,3.76,0.0,0.5819863020204068,0.9987401200920463,0.0005381602510439109,0.0,3.512531214455291e-06,0.000847858909287914,1.2085913731230209e-05,0.0009312682411144619,6.59155736036488e-10,1.4256379574340483e-12,6.750318533012365e-06,3.4449599401985996e-06,0.0002920457039516731,0.00041292649844140754,9.00980690051393e-05,3.2562656688492684e-07,5.99019030768767e-06,1.8249185703492983e-05,0.00038040881805077783,2.0774634737435547e-06,1.9091503331414126e-05,8.764143941992507e-09,1.0818972732520822e-06,4.0488229991060665e-06,9.441647470368461e-09,4.4011236728018124e-11,3.4124794170378553e-06,3.3829100590084894e-06,3.170544653426171e-07,1.4534002610275423e-08,5.823499466819966e-10,7.61280044745214e-07,0.00026587161297867616,1.7785036143462861e-12,6.155354836210675e-14,6.242737186412284e-09
9.206275079795877e-06,0.23056799381750867,3.76,0.0,0.5819114956673119,0.9986946455167114,0.0005693942446465735,0.0,3.609048513681098e-06,0.0008752536287834503,1.2084552179436557e-05,0.0009614120680085686,6.590488842892311e-10,1.425406078612291e-12,6.792120631794905e-06,3.443211714295391e-06,0.00030256754924613436,0.00042630308287037484,9.283994037686866e-05,3.2544593123299007e-07,6.105321197499803e-06,1.8841685295763778e-05,0.0004058376701015536,2.2119288431907777e-06,2.1038029663698006e-05,9.911347337716385e-09,1.1586861699333093e-06,4.46233383072867e-06,9.746725920603663e-09,4.977208051835516e-11,3.6796594741078725e-06,3.572842261464892e-06,3.500618234121664e-07,1.5493408147515985e-08,6.248943558836307e-10,7.922290239274351e-07,0.0002658595074449548,1.908068064085524e-12,6.80090068658303e-14,6.573997357035847e-09
9.485631085421944e-06,0.2305690484491265,3.76,0.0,0.5818356950606949,0.9986483563557061,0.0006014695734697868,0.0,3.705130614816024e-06,0.0009026862561005056,1.2083190363838326e-05,0.0009914181352037945,6.589414800725677e-10,1.4251730261638641e-12,6.8337727184738735e-06,3.4414683263324825e-06,0.0003131509055353125,0.0004396775593701024,9.556591515402093e-05,3.252657744065796e-07,6.219944002875202e-06,1.9431424267389762e-05,0.00043207430394923753,2.3502882979231905e-06,2.3109906621575274e-05,1.1163992129997128e-08,1.2394991713798477e-06,4.902606079385338e-06,1.0050364452402244e-08,5.606220648785989e-11,3.960611057262187e-06,3.7660873595005476e-06,3.856194777207809e-07,1.6478931647840156e-08,6.697492825257391e-10,8.235197891501632e-07,0.00026584718508754966,2.044644705133395e-12,7.490325152884208e-14,6.917488016322589e-09
