Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155)
8.089072846326917e-06,0.26241517204380554,3.76,0.0,7.654340724078227e-07,0.361490326202765,0.2598934868490284,0.0,0.051882178649993484,0.7875433735904503,5.774280379620031e-06,6.482365844888021e-06,4.90464711910069e-13,1.19138674433278e-13,0.04896782200271686,2.0154289817321835e-06,0.03094780592782517,0.20264138508370075,0.0004799280935765219,0.0005641339394321045,0.06337691059465193,7.73466303334097e-10,0.3077019384391167,6.512204826530921e-05,3.908753239070662e-09,2.895122331774699e-07,0.021360525530240846,1.381949857443964e-06,1.1920410460744387e-07,1.2291068514320177e-11,2.03283661984096e-05,1.627362376536252e-05,0.1734041063276119,8.191472282015149e-11,4.58685795529772e-06,0.024082135920592815,0.001267402729662697,2.54481402539505e-07,3.8097983600794826e-12,2.7406299213591643e-08,7.967594867421601e-09,1.545193824214987e-07,8.827734307483553e-06,1.8692325198440313e-12,2.810591871731907e-07,4.2185328543630995e-08,1.39847405623822e-08,5.191579254471613e-10,9.848133409166368e-07,2.713959550318594e-10,2.4663849170725137e-06,6.283482429207222e-05,2.0267053943021007e-05,1.2598010519180644e-06,5.3568624720694005e-06,3.384164518149559e-06,1.6787632890223234e-05,3.0708270693854925e-10,0.011831929988590608,1.9248962525989676e-08
8.095442471004251e-06,0.2624088667142842,3.76,0.0,7.44421582243576e-07,0.3612406618410253,0.2599021146276652,0.0,0.0519467235890544,0.7875822692854566,5.751534599101748e-06,6.3157794106257755e-06,4.873880163069676e-13,1.18527709370373e-13,0.04895369678449201,2.0001068638317077e-06,0.0308730754574586,0.20269336844504654,0.0004793537112683291,0.0005650494734768423,0.06345593578375902,7.531376808262369e-10,0.30793222651522645,6.439240387882683e-05,3.806154924838772e-09,2.8304209122737947e-07,0.021114609260462783,1.3223314486653266e-06,1.1925971158267784e-07,1.2008387795015454e-11,1.972705746351677e-05,1.6308983065203945e-05,0.17337437396616653,7.954984625557575e-11,4.532552665201213e-06,0.02403324181215153,0.0012665272048473324,2.514676705133156e-07,3.6503554758566635e-12,2.621656388276323e-08,7.622278389635476e-09,1.478446476466825e-07,8.55448285893928e-06,1.787286932200689e-12,2.766009782618973e-07,4.086791693353292e-08,1.3548218749107174e-08,5.039455989705926e-10,9.556382692845283e-07,2.6810052494744947e-10,2.413482356658413e-06,6.27334185177043e-05,1.9700183883939133e-05,1.2237602034512223e-06,5.238528364639412e-06,3.2896235796171206e-06,1.6795304162823344e-05,2.9809950038323545e-10,0.011878330329637664,1.9284374664301626e-08
8.101812095681586e-06,0.2624025632240098,3.76,0.0,7.24095020756449e-07,0.36099368327278764,0.25991061528923237,0.0,0.05201025593918192,0.7876211005323293,5.729086699874389e-06,6.154129924061471e-06,4.843488675084724e-13,1.1792484020807394e-13,0.04893889120442217,1.9849801059151617e-06,0.030799334806711962,0.2027454452176175,0.00047878418686037846,0.0005659500337495285,0.06353324700831064,7.334282373466663e-10,0.3081599646550017,6.366979463140179e-05,3.7066819045347378e-09,2.767057251904054e-07,0.020871227726884913,1.2654317958224394e-06,1.193127126306589e-07,1.1731830982220331e-11,1.914868651338551e-05,1.634390464114132e-05,0.1733444795126056,7.726941623124491e-11,4.478878915222219e-06,0.023984374564145365,0.0012656610982998049,2.4848898626335773e-07,3.49794452294378e-12,2.5080865783461495e-08,7.29260106539237e-09,1.4146943341177452e-07,8.289863951122575e-06,1.7090805492590244e-12,2.722071434600374e-07,3.9591939838240975e-08,1.3125416072888013e-08,4.89178849084369e-10,9.273487633318396e-07,2.6484330422361053e-10,2.3620525205305822e-06,6.26352489056833e-05,1.9148522690452752e-05,1.188717586234951e-06,5.122667818603731e-06,3.197613265249313e-06,1.680260855862376e-05,2.893730769143136e-10,0.011924679332463581,1.9319323593575248e-08
8.10818172035892e-06,0.2623962617468226,3.76,0.0,7.044302488528281e-07,0.36074936535104596,0.2599189969876861,0.0,0.0520727854054479,0.7876598684708142,5.706930293717935e-06,5.997259616999793e-06,4.813466747736955e-13,1.1732991101256908e-13,0.04892341610611908,1.970045794804827e-06,0.030726566767146458,0.20279761440955582,0.00047821947292325405,0.0005668357563638441,0.06360885989067014,7.143175546210412e-10,0.3083851712236994,6.295418457688156e-05,3.6102092786242557e-09,2.7050078041626547e-07,0.020630363695268356,1.2111248317910406e-06,1.1936313586414806e-07,1.1461280352108198e-11,1.859232926836907e-05,1.6378391116182093e-05,0.17331442593567467,7.507002125784366e-11,4.425830474990597e-06,0.023935535395889298,0.0012648043218523451,2.455450038800147e-07,3.3522534053246003e-12,2.3996734588029176e-08,6.9778509251464e-09,1.3538031446300199e-07,8.033600443426988e-06,1.6344422918843074e-12,2.678769579946306e-07,3.835609702044826e-08,1.2715902467509298e-08,4.748448773529567e-10,8.999176973724685e-07,2.616239237706423e-10,2.312055837071473e-06,6.254016578284082e-05,1.861169576405835e-05,1.154647378664985e-06,5.009234396125236e-06,3.1080715315399756e-06,1.6809550269851404e-05,2.8089646918465905e-10,0.011970975907176804,1.9353812272555885e-08
8.114551345036255e-06,0.26238996245259094,3.76,0.0,6.854040509434228e-07,0.36050768296502983,0.2599272676855377,0.0,0.05213432167278433,0.7876985741844078,5.685059143980102e-06,5.845016265089444e-06,4.783808582025165e-13,1.167427693178878e-13,0.048907282196969847,1.9553010687303307e-06,0.030654754378260058,0.20284987502472285,0.0004776595220780037,0.0005677067783579204,0.06368279010506543,6.95785954416787e-10,0.3086078646885197,6.224553707702355e-05,3.5166188265944786e-09,2.6442492862669566e-07,0.02039199979873191,1.1592902439281568e-06,1.1941100933059134e-07,1.1196619878779875e-11,1.8057099213499717e-05,1.641244515686532e-05,0.17328421613359798,7.294839496660332e-11,4.373401138804045e-06,0.02388672551180523,0.0012639567874636898,2.4263537883530463e-07,3.212983407938331e-12,2.296180963539869e-08,6.6773474279374295e-09,1.2956444458775053e-07,7.785424135196598e-06,1.5632086651525291e-12,2.6360969823786123e-07,3.7159128134043927e-08,1.2319261042589754e-08,4.60931232617523e-10,8.733187659270113e-07,2.5844201571008567e-10,2.263453697096884e-06,6.244802554394506e-05,1.808933608889659e-05,1.1215243326843225e-06,4.898182346460443e-06,3.020937576888747e-06,1.6816133467861315e-05,2.726628783298539e-10,0.012017218981705253,1.9387843695457593e-08
8.12092096971359e-06,0.2623836655073038,3.76,0.0,6.66994095890889e-07,0.36026861104730795,0.259935435155887,0.0,0.05219487440332282,0.7877372187027107,5.663467161940595e-06,5.697252968236962e-06,4.754508485099877e-13,1.161632660429323e-13,0.048890500048879695,1.940743116249123e-06,0.030583880926684917,0.20290222606326735,0.000477104287012261,0.0005685632375921566,0.06375505337041625,6.778144684987474e-10,0.30882806361079485,6.154381482934922e-05,3.425798582389905e-09,2.584758681881392e-07,0.02015611854638796,1.1098132238457854e-06,1.1945636100364274e-07,1.0937735231207563e-11,1.7542145933079893e-05,1.6446069470890888e-05,0.1732538529361373,7.090140995468e-11,4.3215847268458845e-06,0.02383794610137874,0.001263118407243999,2.397597680498183e-07,3.0798486696614435e-12,2.1973835400792988e-08,6.3904401732174495e-09,1.2400953370524822e-07,7.545075483439447e-06,1.4952234457507723e-12,2.594046419985105e-07,3.599981158349049e-08,1.1935087707580006e-08,4.474258029181545e-10,8.475264603758696e-07,2.552972134537562e-10,2.2162084356906608e-06,6.235869043498288e-05,1.758108415906075e-05,1.0893237658432114e-06,4.789466602141615e-06,2.9361518304549697e-06,1.682236230240588e-05,2.6466567098480435e-10,0.0120634075016625,1.9421420890038108e-08
8.127290594390924e-06,0.2623773710731635,3.76,0.0,6.491788997992542e-07,0.3600321245806493,0.25994350698450824,0.0,0.05225445323383457,0.7877758030036921,5.64214840325794e-06,5.553827940874395e-06,4.725560868053578e-13,1.1559125541048477e-13,0.04887308009907144,1.9263691751896964e-06,0.030513929945252517,0.20295466652217353,0.0004765537204958392,0.0005694052726503732,0.06382566544336378,6.603848099547498e-10,0.309045786638353,6.084897989456085e-05,3.337642438391841e-09,2.5265132435790293e-07,0.01992270233178268,1.062584227077946e-06,1.194992187751023e-07,1.0684513769244522e-11,1.704665369596275e-05,1.647926680480653e-05,0.17322333910658846,6.892607187800864e-11,4.270375086349565e-06,0.023789198339124972,0.0012622890934789347,2.3691782995672413e-07,2.9525756736074465e-12,2.1030657126932802e-08,6.1165076580293145e-09,1.1870382571415548e-07,7.31230332874664e-06,1.4303373805039294e-12,2.5526106880112004e-07,3.487696340960605e-08,1.1562990804432637e-08,4.34316807517729e-10,8.225160461618705e-07,2.521891517795673e-10,2.1702833141026244e-06,6.227202834242527e-05,1.708658790217987e-05,1.0580215532080156e-06,4.683042774939868e-06,2.853655940357408e-06,1.6828240900943916e-05,2.5689837629348705e-10,0.012109540430211424,1.945454691571477e-08
8.133660219068259e-06,0.2623710793086746,3.76,0.0,6.319377905494194e-07,0.35979819860464923,0.2599514905719858,0.0,0.052313067773269085,0.7878143280158763,5.621097064497393e-06,5.414604311594874e-06,4.696960243756773e-13,1.1502659486815242e-13,0.048855032650938456,1.9121765316173864e-06,0.030444885211933583,0.20300719539578946,0.00047600777539579556,0.0005702330227442701,0.06389464211150092,6.434793458227458e-10,0.30926105249805563,6.016099372351453e-05,3.252049776033987e-09,2.469490495044532e-07,0.019691733441141834,1.0174987423190795e-06,1.1953961044725358e-07,1.0436844538735654e-11,1.6569840090267767e-05,1.651203994175247e-05,0.17319267734371754,6.701951378283021e-11,4.219766092711256e-06,0.02374048338456299,0.0012614687586529048,2.3410922456291537e-07,2.8309027544127218e-12,2.0130216612797737e-08,5.854956078462395e-09,1.1363607708236345e-07,7.086864629234807e-06,1.3684078957544335e-12,2.5117826015318976e-07,3.37894362015755e-08,1.1202590748890814e-08,4.2159278903216685e-10,7.982635405375181e-07,2.4911746690421826e-10,2.125642501727471e-06,6.218791258843586e-05,1.6605502599571077e-05,1.0275941191373871e-06,4.57886715161931e-06,2.773392761269454e-06,1.6833773367988237e-05,2.493546829159364e-10,0.012155616747925467,1.9487224861721557e-08
8.140029843745593e-06,0.26236479036873067,3.76,0.0,6.152508739903276e-07,0.3595668082221233,0.259959393135893,0.0,0.05237072760038968,0.7878527946204482,5.600307479738363e-06,5.2794499316949725e-06,4.668701224739335e-13,1.144691450112113e-13,0.04883636787494704,1.8981625188225464e-06,0.030376730748658737,0.20305981167633644,0.00047546640469097986,0.0005710466276211547,0.06396199918680044,6.270810709547092e-10,0.30947387998850495,5.9479817183744295e-05,3.168925121270111e-09,2.413668233025497e-07,0.019463194061423363,9.744570699175548e-07,1.1957756372558575e-07,1.0194618265764643e-11,1.6110954706270596e-05,1.654439169926343e-05,0.1731618702836371,6.517899066732514e-11,4.1697516505518666e-06,0.023691802382198625,0.0012606573154714995,2.313336135073729e-07,2.7145796221638983e-12,1.9270548155949194e-08,5.6052181742956855e-09,1.0879553616382725e-07,6.868524202329809e-06,1.3092988173196191e-12,2.4715549980071017e-07,3.2736118034987266e-08,1.0853519680330267e-08,4.09242605671286e-10,7.747456908514209e-07,2.460817965528216e-10,2.0822510581812177e-06,6.210622173197317e-05,1.6137490803243606e-05,9.980184289432838e-07,4.476896689492053e-06,2.6953063414575633e-06,1.683896378449027e-05,2.4202843603635236e-10,0.012201635452647724,1.9519457845306953e-08
8.146399468422928e-06,0.26235850440469943,3.76,0.0,5.990990017003689e-07,0.35933792860527214,0.25996722171301384,0.0,0.05242744226150398,0.7878912036532804,5.579774117259865e-06,5.1482371921861655e-06,4.640778521116716e-13,1.1391876950730864e-13,0.0488170958095849,1.884324516330884e-06,0.03030945082002628,0.20311251435439934,0.0004749295614860686,0.0005718462274749009,0.06402775249923963,6.111735830558181e-10,0.3096842879729267,5.8805410585533295e-05,3.0881778232243477e-09,2.359024529039275e-07,0.019237066288178496,9.333641093139679e-07,1.1961310621188591e-07,9.957727350073416e-12,1.566927786620328e-05,1.657632492712762e-05,0.17313092050162607,6.340187426503287e-11,4.120325694729769e-06,0.023643156461515182,0.001259854676883122,2.2859066011681447e-07,2.6033669026156286e-12,1.8449774644408396e-08,5.366752115733711e-09,1.041719232268553e-07,6.657054474209604e-06,1.2528801007499578e-12,2.4319207397233125e-07,3.1715931435665076e-08,1.0515421120079211e-08,3.972554235939787e-10,7.519399533679373e-07,2.4308178002554326e-10,2.0400749154906243e-06,6.202683937572532e-05,1.5682222250025705e-05,9.692719804535298e-07,4.3770890117837274e-06,2.6193419093088095e-06,1.6843816207260604e-05,2.349136343759713e-10,0.012247595559347913,1.9551249009972808e-08
8.152769093100262e-06,0.262352221564505,3.76,0.0,5.834637402382524e-07,0.3591115350016228,0.2599749831616016,0.0,0.052483221268287576,0.7879295559068853,5.559491576302457e-06,5.020842848860027e-06,4.613186938560435e-13,1.1337533502298589e-13,0.04879722636235221,1.8706599489357013e-06,0.03024302993190315,0.2031653024193985,0.0004743971990250935,0.0005726319628600938,0.06409191789061802,5.957410588406458e-10,0.30989229537221885,5.8137733707527625e-05,3.0097217544623015e-09,2.3055377308423985e-07,0.01901333213322289,8.941291551201353e-07,1.1964626539768651e-07,9.72606585768898e-12,1.5244119399701313e-05,1.660784250530239e-05,0.17309983051389205,6.168564804196147e-11,4.071482191305571e-06,0.02359454673697192,0.0012590607560998344,2.2588002945870448e-07,2.497035693339885e-12,1.766610379407372e-08,5.139040431134139e-09,9.975541117794331e-08,6.452235236724903e-06,1.1990275716108076e-12,2.392872716124629e-07,3.072783236903098e-08,1.0187949638130917e-08,3.856207093809564e-10,7.298244726136186e-07,2.4011705826133147e-10,1.99908086040993e-06,6.194965397881064e-05,1.5239373773074543e-05,9.413327954917556e-07,4.2794024028189725e-06,2.5454458593915522e-06,1.6848334668424015e-05,2.280044272141051e-10,0.012293496099977425,1.9582601523754024e-08
8.159138717777597e-06,0.26234594199270805,3.76,0.0,5.683273418070471e-07,0.3588876027397482,0.25998268416367254,0.0,0.05253807409569881,0.787967852132297,5.539454583905197e-06,4.897147855013114e-06,4.585921376312293e-13,1.128387111519837e-13,0.04877676931079201,1.8571662857517783e-06,0.03017745282992489,0.20321817486004384,0.00047386927070447313,0.000573403974609319,0.06415451120856633,5.807682312511137e-10,0.31009792115817214,5.747674582189031e-05,2.933475031422787e-09,2.2531864636697956e-07,0.018791973532119494,8.566657015410587e-07,1.1967706865805455e-07,9.49952951279254e-12,1.4834817463637514e-05,1.663894734188613e-05,0.17306860277928016,6.002790239951301e-11,4.02321513846018e-06,0.023545974308009837,0.0012582754666174269,2.2320138839169243e-07,2.3953671354396463e-12,1.691782452765598e-08,4.921588974621653e-09,9.5536606964964e-08,6.253853411617108e-06,1.1476226755104e-12,2.3544038460360607e-07,2.9770809254708493e-08,9.870770528155318e-09,3.743282226278771e-10,7.083780612436148e-07,2.3718727389880267e-10,1.959236516878174e-06,6.187455867516749e-05,1.4808629211017935e-05,9.141794112897573e-07,4.183795803036161e-06,2.473565738091437e-06,1.6852523174907792e-05,2.2129511142054447e-10,0.012339336123322619,1.961351857753879e-08
8.165508342454931e-06,0.2623396658305844,3.76,0.0,5.536727162592985e-07,0.3586661072347705,0.25999033122732956,0.0,0.05259201017998283,0.7880060930408781,5.519657991816128e-06,4.777037201457802e-06,4.558976825241713e-13,1.1230877034529041e-13,0.04875573430355684,1.8438410392906049e-06,0.030112704497900256,0.2032711306647711,0.00047334573008555133,0.0005741624037535442,0.06421554830074412,5.662403676838558e-10,0.3103011843468577,5.68224057189925e-05,2.859359753645968e-09,2.2019496312509831e-07,0.018572972351474964,8.208912548487366e-07,1.1970554324571034e-07,9.278015688865151e-12,1.4440737405088757e-05,1.6669642371145855e-05,0.17303723970092855,5.842633007558081e-11,3.975518567367448e-06,0.023497440259064535,0.0012574987222347287,2.2055440561355064e-07,2.298152000454964e-12,1.6203303491116952e-08,4.713925932483763e-09,9.150653364331371e-08,6.0617028218542224e-06,1.0985522375975585e-12,2.3165070797820421e-07,2.884388200605421e-08,9.563559490708117e-09,3.6336800866127883e-10,6.875801804208248e-07,2.34292071334359e-10,1.9205103286293585e-06,6.18014510975504e-05,1.4389679314966137e-05,8.877908718465069e-07,4.090228803840466e-06,2.4036502288631167e-06,1.6856385707962185e-05,2.147801285022999e-10,0.012385114694856408,1.9644003383429317e-08
8.171877967132266e-06,0.262333393216201,3.76,0.0,5.394834043751108e-07,0.3584470239936521,0.2599979306891161,0.0,0.05264503891676291,0.7880442793060617,5.500096773474831e-06,4.66039976346462e-06,4.5323483659455867e-13,1.1178538784289746e-13,0.048734130861508615,1.8306817645566578e-06,0.030048770156126284,0.20332416882216006,0.0004728265309066534,0.0005749073914455431,0.06427504500922271,5.521432491773683e-10,0.3105021039921796,5.617467173164013e-05,2.787301760523323e-09,2.1518064166104693e-07,0.01835631039605159,7.867271536233712e-07,1.1973171628546083e-07,9.061423399143976e-12,1.4061270666190186e-05,1.669993055160002e-05,0.17300574362787152,5.6878721736404416e-11,3.928386543022652e-06,0.023448945659585916,0.0012567304370721742,2.1793875170668123e-07,2.2051902920864895e-12,1.552098170361746e-08,4.515600867247748e-09,8.765661308846085e-08,5.875583969906878e-06,1.0517082312540472e-12,2.2791754012030815e-07,2.7946101094285332e-08,9.266002324529105e-09,3.5273039137935925e-10,6.674109207002553e-07,2.3143109677761069e-10,1.882871541966763e-06,6.173023320704462e-05,1.3982221653621106e-05,8.621467192472856e-07,3.998661642304081e-06,2.3356491371363337e-06,1.6859926222711757e-05,2.0845406166745723e-10,0.01243083089658837,1.967405917314278e-08
8.1782475918096e-06,0.2623271242844907,3.76,0.0,5.257435523488068e-07,0.3582303286202777,0.26000548871639195,0.0,0.0526971696592171,0.7880824115650261,5.480766021065569e-06,4.547128154299952e-06,4.506031166889952e-13,1.1126844160722234e-13,0.04871196837884875,1.8176860581643979e-06,0.029985635259618833,0.20337728832133753,0.0004723116270946669,0.0005756390788863103,0.06433301716505188,5.384631505119175e-10,0.3107006991795932,5.553350175883475e-05,2.717230404378793e-09,2.10273628265963e-07,0.018141969415696565,7.540983964842987e-07,1.1975561476893694e-07,8.849653286422795e-12,1.369583372964279e-05,1.672981486415592e-05,0.17297411685659342,5.538296175198658e-11,3.881813165027999e-06,0.023400491564064225,0.0012559705255896347,2.1535409918125798e-07,2.1162908623587377e-12,1.486937133701042e-08,4.326183798343002e-09,8.397864933824379e-08,5.6953038227882506e-06,1.0069875557084228e-12,2.242401829573395e-07,2.707654663685158e-08,8.977794625815127e-09,3.42405966219278e-10,6.478509834107451e-07,2.2860399830416707e-10,1.846290188711769e-06,6.166081112800378e-05,1.3585960516700476e-05,8.372269849556641e-07,3.9090551957223935e-06,2.2695133749133036e-06,1.6863148647736394e-05,2.0231163290872667e-10,0.012476483826913427,1.9703689196452126e-08
