Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124)
0.6374913859598196,0.5101513893837152,3.9556632595184466e-08,1.3524061926931572e-07,5.181229372357704e-07,0.003559090059481593,0.0,0.0,1.5065505057591309e-05,1.039391019660854e-06,0.006588462105857495,0.02040060151321728,1.2299817126296174e-09,5.5185458944265865e-24,1.575177664636022e-17,1.0638677943183887e-11,7.118764854685816e-10,0.00011864759899018818,3.6161743712085547e-12,8.031317060958203e-19,7.95602647168148e-14,1.9265997743109133e-21,7.101881893575364e-14,2.556381457759457e-08,8.0421554528982e-14,5.087439743060465e-09,6.108175919501669e-19,1.0698707565019983e-12,4.877505181151745e-13,1.2101111747650356e-17,1.9769050910469908e-12,2.7422940279999496e-17,1.8864348417306582e-16,2.0211484415621576e-13,3.76,0.0,0.05759095154239933,0.3347728232662586,0.6431593052911755,1.5411146338873127e-06,1.617861648047938e-08,0.06052008108110905,3.4056777901496054e-05,6.120798080888351e-15,1.4849287949010447e-17,5.031345621404575e-09,4.887190039388554e-10,2.559180075630828e-06,0.6397039654402394,1.3405857496679686e-09,0.004058593353413865,8.930298709038217e-07,7.675194241724588e-05,0.002504016329347943,1.3467060234885488e-10,1.942558949628028e-05,1.3263298093450722e-08,3.4479869822560466e-09,1.0983581845834562e-12,0.0004772676416421691,2.1638193357340584e-09,7.190037658832046e-07,2.39287632699319e-08,0.002118001026733627,1.5702233454964588e-12,1.2028127908319662e-05,1.2476784060956056e-16,1.1447485030215008e-08,1.0537974145534823e-09,1.6407296496912067e-09,1.295387214868384e-05,3.363073634253457e-09,6.946920053145115e-10,2.4804163170766685e-11,3.6058170466577394e-07,1.781748931536968e-10,4.207686293755724e-09,2.779076802008144e-08,1.7437843418683505e-07,1.606509967912626e-08,6.8746515526651976e-09,1.2578875337568389e-12,7.064327980357462e-09,4.083171130312948e-07,3.595205432355311e-11,1.339468275149479e-09,1.0122664084377814e-05,5.243297962308816e-12,1.9701520374274152e-14,1.2980531215229361e-06,9.010724682010446e-15,1.1955045860610378e-13,1.474630235718153e-10,9.730977009450061e-18,7.670239134609799e-18,3.6125036378986847e-07,2.17591236358248e-15,6.065738808637946e-14,1.952528816275583e-12
0.6423302769603443,0.5101701924900858,3.974391163137129e-08,1.3676801346506973e-07,5.253639242420587e-07,0.00353122956183094,0.0,0.0,1.5118861478158291e-05,1.0310666230085452e-06,0.006669152297101981,0.020480966360982643,1.252646739675379e-09,5.6488874631371524e-24,1.615246513062786e-17,1.0821299600605999e-11,7.376341519990092e-10,0.00011957510848943611,3.7324792540097276e-12,8.098669162550397e-19,8.156780954827067e-14,2.009669012798337e-21,7.216995052240206e-14,2.6046199919269288e-08,8.232544659269603e-14,5.218255034474223e-09,6.508175371052763e-19,1.118917971662722e-12,5.197428255601382e-13,1.305234255895141e-17,2.0105516737871116e-12,2.8753967535560376e-17,1.946196858300199e-16,2.123015861224027e-13,3.76,0.0,0.055989835211623123,0.3330813105137343,0.6447028254056401,1.5633411476904752e-06,1.5817374028730685e-08,0.06082098068121281,3.3733788264426663e-05,5.953677126723441e-15,1.4443842226892273e-17,4.973705295766066e-09,4.851752911161556e-10,2.522008054362316e-06,0.6413011848489727,1.3154712604700725e-09,0.004004262633252561,8.909387468286105e-07,7.687496416698559e-05,0.0024773634183934334,1.3224307708625319e-10,1.9444036064479957e-05,1.316489668530656e-08,3.436340572961968e-09,1.0946441663043588e-12,0.00047756255705556417,2.16266514669623e-09,7.211005064019117e-07,2.381956213461754e-08,0.0021199715872353532,1.5509697350844113e-12,1.1967353166934722e-05,1.248284670979953e-16,1.158338417869301e-08,1.0629486554927662e-09,1.6255694178520325e-09,1.275837970860165e-05,3.395350478769146e-09,7.080147516069685e-10,2.527717712724521e-11,3.655914490732894e-07,1.7991804916128061e-10,4.183134805044571e-09,2.8033475710121655e-08,1.790817207770479e-07,1.6414435543400988e-08,6.905407810020126e-09,1.278605960552538e-12,7.117052670954559e-09,4.095326737383348e-07,3.527170519054372e-11,1.3366185030120192e-09,1.0110642032194461e-05,5.310908068059461e-12,1.958409048784215e-14,1.3145483186607569e-06,9.125231292857027e-15,1.238925249985948e-13,1.5002546471850916e-10,9.669954232037013e-18,7.763826301614117e-18,3.663857740857548e-07,2.214272547088818e-15,6.118713298548011e-14,1.9205022331559162e-12
0.647169167960869,0.5101888943521059,3.9944882071110904e-08,1.383392780830086e-07,5.328780846808645e-07,0.0035030671866363113,0.0,0.0,1.5176847363726704e-05,1.0232633583292731e-06,0.006750098101097688,0.02056060979581463,1.2757027308324032e-09,5.786928175835499e-24,1.6567494974545673e-17,1.1006154487200408e-11,7.645435357538812e-10,0.000120465801330569,3.8525339483277104e-12,8.162023978458421e-19,8.358926050646667e-14,2.0960279659267208e-21,7.333481642115276e-14,2.6527340899499673e-08,8.430194296543382e-14,5.3508253534898535e-09,6.93583463269623e-19,1.1701279099884781e-12,5.539687609787738e-13,1.4086367829890872e-17,2.0445799899591508e-12,3.015508859765568e-17,2.0079381796984265e-16,2.2298163143723608e-13,3.76,0.0,0.054412783606355694,0.3314118613965428,0.6462247329804697,1.585642298172771e-06,1.5457770704889428e-08,0.06111951316427456,3.3411121903435624e-05,5.7889498285073785e-15,1.4044203615181512e-17,4.916604682909639e-09,4.816559114710464e-10,2.48527401496959e-06,0.6428771005150433,1.2905751524810282e-09,0.0039497060279046784,8.888624814672434e-07,7.699159030407673e-05,0.00245031929125769,1.2983699059571079e-10,1.946225296140917e-05,1.3067907399893906e-08,3.4245922804610526e-09,1.0908976045888928e-12,0.0004778333405103956,2.1616661136932666e-09,7.232555104913889e-07,2.3710864200457053e-08,0.002121446267107501,1.5317119322272206e-12,1.190737115485638e-05,1.2487879471439056e-16,1.1720031980020445e-08,1.0722296867339177e-09,1.6105025987810228e-09,1.2560253776728205e-05,3.4280312939424354e-09,7.216301351826557e-10,2.576062554894322e-11,3.7070239770457166e-07,1.8172340755312663e-10,4.158066935830447e-09,2.828187320004666e-08,1.8395962158062384e-07,1.6776410674079532e-08,6.936104396518075e-09,1.3000343112025613e-12,7.169444323732639e-09,4.107658322336668e-07,3.461043178823611e-11,1.333874860442962e-09,1.0098539518349271e-05,5.381264956482089e-12,1.9473735626800963e-14,1.3308811045183949e-06,9.238610527199359e-15,1.2839710683069385e-13,1.5261977394204413e-10,9.60961783765849e-18,7.858226046754411e-18,3.715427187234144e-07,2.253933566848423e-15,6.172929670953696e-14,1.8890343685371233e-12
0.6515241698613412,0.5102056402085993,4.013803645631343e-08,1.3979287438990994e-07,5.398862863368859e-07,0.0034774625764098285,0.0,0.0,1.5233137742893415e-05,1.016690470932059e-06,0.0068231676894753585,0.0206316835544262,1.2968020915603268e-09,5.918288969729723e-24,1.6954050662046277e-17,1.1174511635524567e-11,7.898034410956705e-10,0.00012123498415367947,3.963923664368501e-12,8.215512043985759e-19,8.541990627524764e-14,2.176710272518672e-21,7.439546721542511e-14,2.69590261561668e-08,8.614719414010164e-14,5.47161642837322e-09,7.346279283191124e-19,1.218172040071737e-12,5.868275751878435e-13,1.50945999427183e-17,2.0755439275181116e-12,3.147969511377858e-17,2.065280750420961e-16,2.330371819660004e-13,3.76,0.0,0.053013783462188095,0.32992799478198526,0.6475761907020471,1.60577364167743e-06,1.5135573162465763e-08,0.06138618722195339,3.3120930737005934e-05,5.642724151189611e-15,1.368945103815176e-17,4.865675544544991e-09,4.785097507769128e-10,2.4525768264371372e-06,0.6442774217667208,1.268352467293161e-09,0.003900413904114462,8.870092261007286e-07,7.709114271964282e-05,0.0024256493611970456,1.2768936139350979e-10,1.947852109144266e-05,1.2981846686865688e-08,3.4139366366835916e-09,1.0874994413316826e-12,0.00047805669164526827,2.1609114583529486e-09,7.2524978356123e-07,2.3613554517441385e-08,0.002122346467067156,1.5143786741970097e-12,1.18540569781735e-05,1.249156011038283e-16,1.1843716369903952e-08,1.080704505065676e-09,1.5970303952411225e-09,1.2379767065826306e-05,3.45781802317873e-09,7.341456757146132e-10,2.6205061466657744e-11,3.753935274783703e-07,1.8340457891354882e-10,4.1350784063305055e-09,2.8510603731366584e-08,1.885066957980254e-07,1.7113552384796182e-08,6.963685528499931e-09,1.3199588240106953e-12,7.216312589356217e-09,4.1189295116982135e-07,3.4031388004936024e-11,1.3315025431920537e-09,1.0087603065484501e-05,5.447060654465182e-12,1.9380657911385753e-14,1.3454324405489015e-06,9.339623307248386e-15,1.3259670951909644e-13,1.5498299217102144e-10,9.555917623037924e-18,7.943932609630454e-18,3.762036674026341e-07,2.290800084879183e-15,6.222853443674156e-14,1.861183449511277e-12
0.6558791717618134,0.5102223054707863,4.034338127412632e-08,1.4128573502432287e-07,5.471385934929821e-07,0.003451612435382367,0.0,0.0,1.5293456033561798e-05,1.0105488876949877e-06,0.006896444199884943,0.020702194535705126,1.3182462083698067e-09,6.0568408459779394e-24,1.735370026253651e-17,1.134482762517621e-11,8.161053321606623e-10,0.00012197253547778186,4.078607753564153e-12,8.265551076497938e-19,8.726082810299012e-14,2.260342114921693e-21,7.546825399596095e-14,2.7389182093056356e-08,8.805961733764675e-14,5.5937846640400975e-09,7.782843793266472e-19,1.2681740683103304e-12,6.217785780569429e-13,1.6183272019508922e-17,2.106840028474577e-12,3.2868141051316186e-17,2.1243863726998424e-16,2.435340429235468e-13,3.76,0.0,0.05163385509939121,0.32846158207387205,0.6489105461118306,1.6259587111501216e-06,1.4814785466112834e-08,0.0616509791200333,3.28308729212577e-05,5.4984047867172795e-15,1.3339323252928414e-17,4.8151833510069825e-09,4.753841779456605e-10,2.4202138869156645e-06,0.6456608765400439,1.246301256689986e-09,0.0038509421118346435,8.851730031225501e-07,7.71856172497242e-05,0.0024006703454425567,1.2555819900898443e-10,1.9494733378615964e-05,1.2896971107234345e-08,3.4032074141822662e-09,1.0840777612997917e-12,0.000478260994216921,2.160304687318559e-09,7.273006223036174e-07,2.3516815636005503e-08,0.0021228392080494714,1.4970462617431742e-12,1.1801369906813196e-05,1.2494464999149577e-16,1.1968124575656437e-08,1.0893051788503187e-09,1.583648771920106e-09,1.2197292886305842e-05,3.4879862775739463e-09,7.469202146993811e-10,2.6658734570175762e-11,3.801756945508167e-07,1.8514219047017515e-10,4.111698192050576e-09,2.8744529341742536e-08,1.9320991716766034e-07,1.746200106997868e-08,6.991228167608879e-09,1.3405198135594696e-12,7.262912188458737e-09,4.130385576542531e-07,3.346741894321972e-11,1.3292279445431835e-09,1.0076647487449617e-05,5.515322627031935e-12,1.9293680589303818e-14,1.3598346330059856e-06,9.439600805741639e-15,1.369404697315978e-13,1.573741147815691e-10,9.502802549566779e-18,8.03039650635565e-18,3.80884543851941e-07,2.3288342973601433e-15,6.273911118745978e-14,1.8337711317566136e-12
0.6597986734722384,0.5102372358836459,4.053908419904945e-08,1.426644666608517e-07,5.538842124652746e-07,0.003428136598136951,0.0,0.0,1.535130498911227e-05,1.0053948042163692e-06,0.006962570184911099,0.020765181928611598,1.3378526435341813e-09,6.1881757727529405e-24,1.7725221578267978e-17,1.1499850829560283e-11,8.407149950095301e-10,0.00012260855641318776,4.184749629038363e-12,8.307554939495169e-19,8.892610432872211e-14,2.338259109199557e-21,7.644456932202683e-14,2.777480580376768e-08,8.984188964252013e-14,5.7048937060351615e-09,8.199757819819231e-19,1.3149412808517987e-12,6.551484198390333e-13,1.723794107353588e-17,2.135300104382746e-12,3.417538640016868e-17,2.1791578812984456e-16,2.533764160200004e-13,3.76,0.0,0.05040806806382251,0.3271565756800199,0.6500969956762733,1.6441683248005873e-06,1.4527314423390599e-08,0.06188769679508909,3.2569881697822235e-05,5.370134964997757e-15,1.3028132622771394e-17,4.770113690787811e-09,4.725890980426193e-10,2.3913649931864625e-06,0.6468917117819715,1.2265996530767682e-09,0.0038062647792305834,8.835369593138921e-07,7.726633791972472e-05,0.002377927831151677,1.2365387717893836e-10,1.950932894869524e-05,1.2821612704732518e-08,3.393491417682494e-09,1.0809791632793047e-12,0.0004784287492146269,2.1598939970889828e-09,7.291985934868795e-07,2.3430301349968866e-08,0.002122931848139009,1.4814493260996122e-12,1.1754482039149373e-05,1.2496438520623616e-16,1.2080760580750014e-08,1.0971620341098315e-09,1.5716885089427136e-09,1.203142378841386e-05,3.515486494327279e-09,7.586481185609504e-10,2.7075273290618286e-11,3.845613250397511e-07,1.8675687567787298e-10,4.090332051387662e-09,2.8959750675967257e-08,1.975826225011116e-07,1.778572982241291e-08,7.015987624530081e-09,1.3595953195033654e-12,7.304622681986757e-09,4.140871742526511e-07,3.2972600003011776e-11,1.327269185514845e-09,1.0066789414463135e-05,5.5789700474822375e-12,1.9220775935039647e-14,1.3726618921309024e-06,9.528645434318809e-15,1.4097846528861256e-13,1.5955087565309412e-10,9.455510658465832e-18,8.108903263811175e-18,3.8511544967176336e-07,2.36411255674523e-15,6.320886313406291e-14,1.8094696790070917e-12
0.6637181751826634,0.510252102121841,4.0745561092015646e-08,1.4407803579631915e-07,5.608464343791852e-07,0.00340446019947739,0.0,0.0,1.5412643763106304e-05,1.0005991903458442e-06,0.007028864309355382,0.02082772978964281,1.3577612468839214e-09,6.32618106758498e-24,1.8108583792010673e-17,1.1656583263646839e-11,8.662591442983206e-10,0.00012321758240951266,4.293769537431258e-12,8.346611987133597e-19,9.059910559271176e-14,2.4188104057990712e-21,7.743153966567756e-14,2.8158798755516946e-08,9.168563724088467e-14,5.81707979921783e-09,8.641088427910578e-19,1.363471441304055e-12,6.904550415390078e-13,1.8369660556092993e-17,2.164047480295457e-12,3.554023421886997e-17,2.2354901470127463e-16,2.6361049516906606e-13,3.76,0.0,0.04919743903924188,0.3258654157203312,0.6512698723821977,1.662415924225848e-06,1.4241046018474594e-08,0.06212291663063498,3.2308897064319904e-05,5.2433866336167884e-15,1.2720633186536237e-17,4.725397345964117e-09,4.698113099921953e-10,2.3627718381527067e-06,0.6481091552716033,1.2070329847224762e-09,0.0037614433606793724,8.819184533666592e-07,7.734300816736078e-05,0.0023549401936054874,1.2176222776498666e-10,1.952397741440622e-05,1.2747244833618485e-08,3.383721647560168e-09,1.07786336683911e-12,0.000478581373312924,2.1596200214218554e-09,7.311497028594394e-07,2.3344365789576897e-08,0.002122689771371055,1.4658558129046381e-12,1.1708091663126742e-05,1.249782516967551e-16,1.2194077853814208e-08,1.105137267936003e-09,1.559812297260848e-09,1.1864050850248244e-05,3.543338670509879e-09,7.706037685051391e-10,2.7499936024673894e-11,3.8902805120142534e-07,1.8842221170497235e-10,4.0686693752393406e-09,2.9179650596490135e-08,2.0209389256456158e-07,1.811949462274136e-08,7.04072342457482e-09,1.3792370976696618e-12,7.3461166850202265e-09,4.1515413100536226e-07,3.248974607099305e-11,1.3253987600892818e-09,1.005695009041979e-05,5.644812489736359e-12,1.9153118057456276e-14,1.3853547547363136e-06,9.616757146425739e-15,1.4514348948031034e-13,1.617519478942187e-10,9.408713914243594e-18,8.188103041348824e-18,3.8936456826881203e-07,2.400430898212174e-15,6.368882678291084e-14,1.7855135466684327e-12
0.6676376768930884,0.5102669047345766,4.096327371361827e-08,1.455279957366189e-07,5.680350182920877e-07,0.0033805821134921137,0.0,0.0,1.5477589335695138e-05,9.961672684929826e-07,0.007095327036143791,0.02088984606601347,1.3779837263304085e-09,6.47121924341788e-24,1.8504430585123546e-17,1.181508763582678e-11,8.927847437244535e-10,0.0001237989427457762,4.4057747337684526e-12,8.382650046693841e-19,9.227960128033577e-14,2.50212683711937e-21,7.842958658562639e-14,2.8540971437488412e-08,9.359457742815944e-14,5.930322503061979e-09,9.10859830215559e-19,1.4138588850719522e-12,7.278269355000093e-13,1.9584918384681853e-17,2.1930913352680347e-12,3.6965755903797e-17,2.2934520307199697e-16,2.7425392895174305e-13,3.76,0.0,0.04800183612410612,0.32458796861723743,0.6524293040907501,1.680698644423675e-06,1.3956009309068739e-08,0.06235665162763437,3.204786795272566e-05,5.118149458703826e-15,1.2416799872329212e-17,4.681033877010893e-09,4.670510981452001e-10,2.334427267528351e-06,0.6493133303293293,1.1875993667297226e-09,0.0037164782180119024,8.803192811419068e-07,7.741565327404643e-05,0.002331709763634408,1.1988293039835237e-10,1.9538726502080552e-05,1.2673882031712987e-08,3.373900627386612e-09,1.0747311730445241e-12,0.00047871898267202756,2.159491087715954e-09,7.331576149630381e-07,2.3259063356756646e-08,0.002122110591405332,1.450266902875601e-12,1.1662193979406866e-05,1.249864412205727e-16,1.230812486958906e-08,1.1132391248619612e-09,1.548025131179422e-09,1.169522424563259e-05,3.5715643411203983e-09,7.827963521326706e-10,2.7933051144399554e-11,3.935796277438528e-07,1.9014072618136322e-10,4.0467204937139576e-09,2.9404467619585576e-08,2.067499617519915e-07,1.8463747764247548e-08,7.065439260386957e-09,1.399471352273157e-12,7.3873948449850334e-09,4.162411295386048e-07,3.201875097322011e-11,1.3236212626506137e-09,1.0047145972636206e-05,5.712951443689803e-12,1.9090864801954986e-14,1.3979065004895792e-06,9.7038892919972e-15,1.4944082256604179e-13,1.6397820588361351e-10,9.36242234793543e-18,8.268036098410141e-18,3.936329721309613e-07,2.4378380541888066e-15,6.417952273049042e-14,1.7618980971688753e-12
0.6715571786035134,0.5102816442867998,4.1192709484489095e-08,1.47015981646168e-07,5.754603202620347e-07,0.00335650099557765,0.0,0.0,1.5546264813614762e-05,9.92104890653184e-07,0.007161958964277923,0.02095153885484911,1.398532402356364e-09,6.623877260795732e-24,1.8913447624774256e-17,1.1975429893167783e-11,9.203415483214815e-10,0.0001243519527024014,4.52087826200566e-12,8.415597197842536e-19,9.396740168861426e-14,2.5883498937243543e-21,7.943915313210432e-14,2.8921131986943676e-08,9.557268672828246e-14,6.044599839393069e-09,9.604211270663299e-19,1.4662055179951227e-12,7.674024690620655e-13,2.0890829596754564e-17,2.2224411544931835e-12,3.8455215305182383e-17,2.3531166572565443e-16,2.8532536217013397e-13,3.76,0.0,0.04682113097644187,0.32332410358213526,0.6535754156072606,1.699013444243877e-06,1.367223359468582e-08,0.06258891501123899,3.1786741645378435e-05,4.994413358680327e-15,1.2116608220260426e-17,4.637022727759046e-09,4.643087406087337e-10,2.306324112844679e-06,0.6505043573159376,1.1682969010340002e-09,0.0036713695045067214,8.787412681960891e-07,7.748429500415117e-05,0.002308238776578095,1.1801566297661559e-10,1.955362477018855e-05,1.2601539063592575e-08,3.3640307080697075e-09,1.0715833277896453e-12,0.00047884167543754084,2.159515681050234e-09,7.352260984076228e-07,2.3174447810559196e-08,0.002121191800648113,1.434683704984264e-12,1.161678428885663e-05,1.2498914276139278e-16,1.2422952357277327e-08,1.121476174930047e-09,1.5363319667730757e-09,1.1524994134137399e-05,3.600185817303157e-09,7.952355670471607e-10,2.8374965200199717e-11,3.9821999657265014e-07,1.9191508226884938e-10,4.024496116136317e-09,2.9634451149851663e-08,2.1155740934301268e-07,1.8818966288952208e-08,7.0901389143600686e-09,1.4203258766049605e-12,7.4284578816784176e-09,4.1734993444586564e-07,3.1559515423407244e-11,1.3219414281858892e-09,1.003739366583954e-05,5.783493804057835e-12,1.9034183453027902e-14,1.4103102133147665e-06,9.78999386221922e-15,1.5387604002698033e-13,1.6623056848798905e-10,9.316645986147593e-18,8.348744445834954e-18,3.9792179473061457e-07,2.4763857378944663e-15,6.468149533929326e-14,1.7386187324739333e-12
0.6754766803139384,0.5102963213591495,4.14343860189208e-08,1.4854372204793305e-07,5.831333872459419e-07,0.0033322152753014955,0.0,0.0,1.5618800393126724e-05,9.884185692538084e-07,0.007228760830285945,0.021012816412065802,1.4194203881157702e-09,6.784631155566549e-24,1.9336369573108704e-17,1.2137679940372436e-11,9.489826550662496e-10,0.00012487591252673103,4.639200067699784e-12,8.445381794332389e-19,9.566236393344674e-14,2.6776327971690207e-21,8.046070858143789e-14,2.92990862583003e-08,9.762424662845159e-14,6.159888201086136e-09,1.0130032526001334e-18,1.5206215480664446e-12,8.09330759823353e-13,2.2295212209177697e-17,2.252106855164046e-12,4.0012102774633647e-17,2.41456205723012e-16,2.9684450578024754e-13,3.76,0.0,0.04565519884206136,0.3220736926149845,0.6547083286730694,1.7173570896684826e-06,1.33897484486664e-08,0.0628197202323391,3.1525462533302614e-05,4.872168512463568e-15,1.1820034402333171e-17,4.593363240777891e-09,4.6158451264635685e-10,2.2784551151283706e-06,0.6516823536211673,1.149123676465972e-09,0.0036261171622242504,8.771862937013238e-07,7.754895187906243e-05,0.0022845293720241857,1.1616009682211371e-10,1.9568721839080113e-05,1.2530231187872046e-08,3.3541140830493505e-09,1.0684205266238675e-12,0.0004789495303039878,2.1597026093630103e-09,7.373591033330893e-07,2.309057305218053e-08,0.002119930760992177,1.4191072643228759e-12,1.1571857992533855e-05,1.2498654511023914e-16,1.2538613554570245e-08,1.1298574035415674e-09,1.5247377700018902e-09,1.1353410668972367e-05,3.6292264118564764e-09,8.0793173524117e-10,2.882604702499007e-11,4.0295334496337694e-07,1.937481023112895e-10,4.002007406397806e-09,2.9869864991626876e-08,2.1652323078086154e-07,1.9185657300212316e-08,7.114826264432509e-09,1.441830305382804e-12,7.46930659134959e-09,4.184824127037618e-07,3.111194776030669e-11,1.3203642391095556e-09,1.0027709973671668e-05,5.8565530484555806e-12,1.8983252342755078e-14,1.4225587691829352e-06,9.875021404784544e-15,1.584550470647702e-13,1.6851000978726263e-10,9.271394903015526e-18,8.430272279774816e-18,4.0223223280769427e-07,2.516129110510964e-15,6.519532040119733e-14,1.7156708987218797e-12
0.6790042318533209,0.510309477796387,4.1662809134944573e-08,1.4995417797408167e-07,5.902606003538586e-07,0.0033101817064618237,0.0,0.0,1.5687496200082322e-05,9.854283626255646e-07,0.007289028527011613,0.021067618149392595,1.4385209368802978e-09,6.936649640651942e-24,1.9729531162298494e-17,1.2285396309463847e-11,9.757331550078874e-10,0.0001253220473379198,4.748544852214273e-12,8.469424954523208e-19,9.719387815005291e-14,2.7607405456971646e-21,8.139076287073208e-14,2.9637196515514888e-08,9.953722918747389e-14,6.264491251039533e-09,1.0630996771556664e-18,1.571463727918391e-12,8.492104949392973e-13,2.3650428638824248e-17,2.279084501350845e-12,4.1474014013642865e-17,2.4714536479672566e-16,3.0761173620068927e-13,3.76,0.0,0.04461839065392405,0.3209597224311189,0.6557167638977227,1.733888191282012e-06,1.3136639931960015e-08,0.06302620950267135,3.1290133095886356e-05,4.763415268569922e-15,1.1556192036800595e-17,4.554369733890199e-09,4.5914843062178784e-10,2.2535671904576863e-06,0.6527315036793302,1.1319766838786114e-09,0.003585267031817892,8.758080568696677e-07,7.760374826011848e-05,0.0022629887521568963,1.1449981806747837e-10,1.9582520925083044e-05,1.2466951497657391e-08,3.3451508567398366e-09,1.0655617473394476e-12,0.0004790339613513162,2.160017076064244e-09,7.393373487750917e-07,2.3015762905604524e-08,0.002118500909480274,1.4050950461957838e-12,1.1531833907741024e-05,1.2497982738119367e-16,1.2643467495754963e-08,1.1375314249775277e-09,1.5143916544947763e-09,1.1197869889072851e-05,3.6557411730695114e-09,8.195868591528234e-10,2.9240176319736855e-11,4.072964619068738e-07,1.9545042190431744e-10,3.981551108381553e-09,3.0086606768641554e-08,2.2113397298740357e-07,1.9525929639585512e-08,7.1370376463488794e-09,1.4617657406819537e-12,7.505887898740077e-09,4.1952348668999784e-07,3.0719042644368373e-11,1.3190367857872465e-09,1.0019067350233948e-05,5.9245569746020545e-12,1.8942485858107614e-14,1.4334437444406886e-06,9.950583227811331e-15,1.6270423362632316e-13,1.7058549795379292e-10,9.231126395121647e-18,8.504385830701652e-18,4.0613115017910653e-07,2.5529684843633317e-15,6.56683909617434e-14,1.69529757280037e-12
0.6821790282387652,0.5103212760999173,4.187758804458299e-08,1.5125352741955616e-07,5.968621760430641e-07,0.003290207330253631,0.0,0.0,1.5752177549463817e-05,9.830073737124702e-07,0.007343388354033397,0.02111666315124128,1.4559644622505633e-09,7.079821711240518e-24,2.0094044491927887e-17,1.241975868670344e-11,1.0006342222814699e-09,0.00012570251398488972,4.8493502745284395e-12,8.488781316515651e-19,9.85771179760596e-14,2.8378793922890685e-21,8.223676168718303e-14,2.993971240431015e-08,1.0131589065978952e-13,6.359300369012181e-09,1.1105885337989347e-18,1.6188148339482506e-12,8.869468834985403e-13,2.4949907778564068e-17,2.3035965207700718e-12,4.284136411382213e-17,2.523999222737974e-16,3.1763997298466525e-13,3.76,0.0,0.04369533945447121,0.3199663062598535,0.6566153670024998,1.7487815735361476e-06,1.2909774908572604e-08,0.06321105783495151,3.107815514778627e-05,4.666557889054936e-15,1.1321209771348333e-17,4.519518035935557e-09,4.569688564902802e-10,2.2313207576325582e-06,0.6536668608494968,1.1166313947438017e-09,0.003548401975352045,8.745860360705685e-07,7.765032180093216e-05,0.002243439672835414,1.1301324094174102e-10,1.9595143664102138e-05,1.2410736224412318e-08,3.337054105806093e-09,1.0629792797852487e-12,0.0004790997352235807,2.1604242651580065e-09,7.411678061359162e-07,2.2949014891881122e-08,0.0021169733391953175,1.3924899441203685e-12,1.1496141235128032e-05,1.2497034602686667e-16,1.2738486989567897e-08,1.1445500851955707e-09,1.505155004101895e-09,1.1057010892295352e-05,3.679926349057545e-09,8.302686920401765e-10,2.961975162490122e-11,4.1127543604505583e-07,1.9702706206770035e-10,3.9629726140652245e-09,3.028579717352046e-08,2.2540310902513705e-07,1.9840828832098982e-08,7.157024581037891e-09,1.4801992663184643e-12,7.538663812756671e-09,4.2047940063164037e-07,3.03734030477817e-11,1.3179199257874878e-09,1.0011358573322841e-05,5.987661921676066e-12,1.8910027997518846e-14,1.4431231280061902e-06,1.0017776054365832e-14,1.6663634462744975e-13,1.7247353387226277e-10,9.195261604508563e-18,8.571715988386134e-18,4.096568173241588e-07,2.587029397239581e-15,6.610315309531148e-14,1.6771853465329641e-12
