Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702)
1.3602761219780779e-06,0.6097071905010177,2.170032164176951e-06,4.191221512142325e-07,1.3074191505995186e-07,3.369806803384662e-06,0.0,0.0,1.0105372023949987e-06,2.1206284088677888e-09,6.480818800685735e-11,5.671815526655411e-06,1.1504435301935573e-17,1.0007011533961537e-21,1.5959809065312846e-17,3.3427789392083587e-22,4.701187654724411e-23,2.178488714357678e-22,9.377032636783368e-25,7.187586014500197e-37,3.170376851246728e-33,1.625942636125279e-40,4.8248820166473314e-24,6.362613935348846e-30,1.2431550136977386e-27,2.126819637141374e-31,3.3303395822494505e-39,4.338645527169675e-43,1.6108982005380445e-45,1.0631151457075673e-46,1.779096002965362e-30,7.348906803679931e-39,4.7182168747812705e-39,2.36429157519474e-39,3.76,0.0,0.7954366034749957,0.9999913876983685,1.0063093001181629e-06,4.0989600709248755e-28,5.772486037316828e-06,1.798150228732417e-05,1.0571303898178094e-05,8.633555767631582e-11,2.5304676495068454e-13,9.496073642863245e-07,1.041342504821623e-07,1.2017529166199338e-07,1.4273730013314518e-07,2.727831772439495e-09,7.440544332683293e-11,4.157052641663766e-14,1.708082430649999e-08,2.3652892885870337e-11,1.8092225041671173e-12,1.69425839691361e-08,1.3085081406774225e-16,4.437782563926375e-19
1.3933225410799476e-06,0.6097072473354328,2.2045532964584655e-06,4.336224033207237e-07,1.3452112972296023e-07,3.53376532053482e-06,0.0,0.0,1.0447955956954021e-06,2.2426958512596745e-09,6.907085366689441e-11,5.91327715213262e-06,1.1911140562880034e-17,1.075988686698639e-21,1.637533863274794e-17,3.6272427777197852e-22,5.230417011025748e-23,2.443636033818313e-22,1.0260611235483044e-24,8.02658372564711e-37,3.634295413887676e-33,1.8736444022684894e-40,5.2395116613247406e-24,7.56784555411693e-30,1.4015312171682104e-27,2.512373290115263e-31,3.860175315463149e-39,5.4132052209446694e-43,2.058656861696975e-45,1.3501849848695667e-46,2.04753717907334e-30,8.723372271655724e-39,5.73789087406249e-39,2.8180843672523625e-39,3.76,0.0,0.7954358015112806,0.9999910502895253,1.0674060280009675e-06,4.797334788305061e-28,5.821600809404938e-06,1.852340241858801e-05,1.1054574635883535e-05,8.889615201119236e-11,2.5600534268228126e-13,9.59790388558778e-07,1.0527803681323616e-07,1.262338854876854e-07,1.533564550064373e-07,2.890903805762656e-09,8.368217351786132e-11,4.564184986931012e-14,1.7496291322224198e-08,2.664556253803946e-11,1.987321498738391e-12,1.7588122561227065e-08,1.4376753938052414e-16,4.656073820098629e-19
1.4263689601818174e-06,0.6097073044019092,2.237797422057424e-06,4.479721184164129e-07,1.38258771774639e-07,3.70025776220649e-06,0.0,0.0,1.0793503986714577e-06,2.3688099591675213e-09,7.349368584623176e-11,6.157259036044047e-06,1.2311908911581127e-17,1.1538661397777542e-21,1.6779372971188718e-17,3.923319052530685e-22,5.799010397707259e-23,2.7306838634513974e-22,1.1197855586194381e-24,8.930634905760598e-37,4.149090096426421e-33,2.1497499336943816e-40,5.6713239790496626e-24,8.951121896136885e-30,1.5738772365425087e-27,2.9538535320502754e-31,4.4504246764875765e-39,6.704798957706616e-43,2.6108907143134183e-45,1.7017012418784242e-46,2.345220396339026e-30,1.0301533178272516e-38,6.937363785860852e-39,3.339427431387446e-39,3.76,0.0,0.7954349920309,0.9999907093790759,1.1302340290644792e-06,5.587058452705114e-28,5.868619829725953e-06,1.9067872009204057e-05,1.1544777779069138e-05,9.143663383850045e-11,2.5887686354453465e-13,9.695392335859728e-07,1.0637305361835204e-07,1.3239582135030866e-07,1.644542064312358e-07,3.057910799817292e-09,9.381284196890911e-11,4.9988981282024587e-14,1.7911808480121522e-08,2.9918532203870705e-11,2.1767788099641503e-12,1.8239238370978678e-08,1.5756659783273313e-16,4.879611124063959e-19
1.4594153792836872e-06,0.609707361690258,2.2698005724849787e-06,4.621588976586678e-07,1.4195390550171847e-07,3.869189958567989e-06,0.0,0.0,1.1141902828084842e-06,2.499002562824775e-09,7.807803844537534e-11,6.403653715746836e-06,1.2706478716250367e-17,1.2342688923973962e-21,1.7171902880915435e-17,4.230734396090462e-22,6.408236147751929e-23,3.0405028912531126e-22,1.2190066032411671e-24,9.901949717332053e-37,4.718422375184578e-33,2.4564167819368755e-40,6.119924124043665e-24,1.0531172805526831e-29,1.7608351032243135e-27,3.4573556513955555e-31,5.1050124494091406e-39,8.2473157227965e-43,3.2873838890809934e-45,2.1292128564351698e-46,2.674026878125976e-30,1.2105656045237965e-38,8.341339741538455e-39,3.9354002616220944e-39,3.76,0.0,0.795434175264221,0.999990365083826,1.1947739283548275e-06,6.476393687081207e-28,5.913632454478331e-06,1.9614801556279242e-05,1.2041679479018414e-05,9.395586138073923e-11,2.6166416041703577e-13,9.78872341024599e-07,1.0742137151897931e-07,1.386577156233042e-07,1.7603727015893112e-07,3.228743336628672e-09,1.0484778965876799e-10,5.462213763804381e-14,1.832737791245854e-08,3.3488692918292534e-11,2.3778911063683847e-12,1.8895717218772866e-08,1.7228099425324899e-16,5.108395116979229e-19
1.492461798385557e-06,0.6097074191907462,2.3005989868016845e-06,4.761714749509076e-07,1.4560576223967692e-07,4.040470441278967e-06,0.0,0.0,1.1493042453146965e-06,2.6333041235060006e-09,8.282521349789281e-11,6.652358294476884e-06,1.3094633520699765e-17,1.3171299370005644e-21,1.7552957680595496e-17,4.549196025944433e-22,7.05932079464126e-23,3.3739447624220495e-22,1.3238500459177446e-24,1.0942662202922375e-36,5.346062943837307e-33,2.795873294993888e-40,6.584887607820024e-24,1.2327835489572291e-29,1.9630402202262123e-27,4.029412978171247e-31,5.827862852768959e-39,1.0078321882583375e-42,4.1107928016060634e-45,2.6458030670886067e-46,3.0358553291735846e-30,1.415954032161558e-38,9.976960056790719e-39,4.6134842694077396e-39,3.76,0.0,0.795433351435212,0.9999900175160313,1.2610059589142466e-06,7.47398866236139e-28,5.956724234123752e-06,2.0164086209450232e-05,1.2545052425906457e-05,9.6452786392779e-11,2.6436996522738047e-13,9.878073822729216e-07,1.0842497483319516e-07,1.4501626969990788e-07,1.8811213478794935e-07,3.4032924165240417e-09,1.1683850882442163e-10,5.95515602783423e-14,1.8743001755096635e-08,3.7373338029886556e-11,2.5909458833827897e-12,1.955735458788739e-08,1.8794381742937824e-16,5.342426466918437e-19
1.5255082174874267e-06,0.609707476894076,2.330228937835224e-06,4.899996659350228e-07,1.4921372720536527e-07,4.214010452671439e-06,0.0,0.0,1.1846816101216588e-06,2.771743773828389e-09,8.773646350592985e-11,6.903274250289572e-06,1.3476198395225042e-17,1.4023803578146952e-21,1.7922600938507296e-17,4.878394696102962e-22,7.753448073160129e-23,3.7318407849919947e-22,1.4344374264571431e-24,1.2054827944514521e-36,6.035887450978897e-33,3.170416083543984e-40,7.065764693223754e-24,1.436205290441842e-29,2.181120283384098e-27,4.677010184000186e-31,6.622885665159805e-39,1.2239262436088899e-42,5.106930724246282e-45,3.266216084783354e-46,3.4326174162279814e-30,1.648855242338824e-38,1.1873946282214267e-38,5.381559525261364e-39,3.76,0.0,0.7954325207614996,0.9999896667835496,1.328910035673068e-06,8.588872278373249e-28,5.997977075165013e-06,2.0715625576542683e-05,1.3054675783105421e-05,9.892644917064966e-11,2.669969128340452e-13,9.963612878608057e-07,1.0938576482865239e-07,1.514682703195395e-07,2.0068506816561636e-07,3.5814497649008462e-09,1.298376041084342e-10,6.478750944828885e-14,1.915868214566519e-08,4.159014999516909e-11,2.816221412503283e-12,2.0223955194161844e-08,2.0458822214013828e-16,5.581705868907887e-19
1.5585546365892965e-06,0.6097075347913642,2.3587265815164526e-06,5.036343168772547e-07,1.5277732718574968e-07,4.389723942702245e-06,0.0,0.0,1.220312027423922e-06,2.914349358064002e-09,9.281299367222426e-11,7.156307252349317e-06,1.3851036441998747e-17,1.4899497747780506e-21,1.8280926526679867e-17,5.2180074928966075e-22,8.491758205249917e-23,4.115000833638074e-22,1.5508860488285255e-24,1.324042233287018e-36,6.791872174627355e-33,3.582407420947757e-40,7.562084565764735e-24,1.665586903203605e-29,2.41569432164278e-27,5.40759609440467e-31,7.49396326194905e-39,1.4775656705224654e-42,6.305065584241529e-45,4.006986053902774e-46,3.866233494642584e-30,1.9119657323184983e-38,1.406474506205615e-38,6.247900362391565e-39,3.76,0.0,0.7954316834544422,0.9999893129899908,1.3984658234583834e-06,9.830448676357421e-28,6.037469395055903e-06,2.126932353662163e-05,1.3570335108794687e-05,1.0137597379574644e-10,2.6954754476625575e-13,1.0045502763770359e-06,1.1030556293469862e-07,1.5801058955671523e-07,2.1376212372078073e-07,3.763108103040953e-09,1.4389875383016235e-10,7.034025919804636e-14,1.957442122187615e-08,4.6157187179748587e-11,3.053986725511711e-12,2.0895332574850397e-08,2.2224741234583743e-16,5.826234044939039e-19
1.5916010556911662e-06,0.6097075928741237,2.386127826724845e-06,5.170672538085493e-07,1.562962190297762e-07,4.567527555411163e-06,0.0,0.0,1.256185471965532e-06,3.061147472288391e-09,9.80559640333807e-11,7.411366984472879e-06,1.421904547079572e-17,1.5797667522292333e-21,1.8628054981100337e-17,5.5677004628477805e-22,9.275347446791949e-23,4.524212440818588e-22,1.6733090081984523e-24,1.450133940315988e-36,7.618089662408585e-33,4.034272596905753e-40,8.07335926145106e-24,1.9232421279338873e-29,2.6673718523908666e-27,6.229096004294688e-31,8.444938633692998e-39,1.7737287606061735e-42,7.738230454878726e-45,4.886567729191395e-46,4.338628595300573e-30,2.2081447778034116e-38,1.6584674572295394e-38,7.221169957791738e-39,3.76,0.0,0.7954308397192129,0.9999889562348641,1.469652799519447e-06,1.1208491173360825e-27,6.0752762705472915e-06,2.1825088060364734e-05,1.4091822266897686e-05,1.0380056360351746e-10,2.720243126795528e-13,1.0123898827227315e-06,1.1118611388676051e-07,1.6464018452454384e-07,2.2734914671460867e-07,3.9481613858820885e-09,1.5907667149897357e-10,7.622009262233712e-14,1.999022111997478e-08,5.109287071017921e-11,3.3045016303024192e-12,2.15713086958054e-08,2.4095462548805814e-16,6.076011743960874e-19
1.624647474793036e-06,0.6097076511342446,2.41246822338382e-06,5.302912322103142e-07,1.5977017889444788e-07,4.747340606372193e-06,0.0,0.0,1.2922922402515153e-06,3.212163504221705e-09,1.0346649149883884e-10,7.668366975747247e-06,1.4580154852925692e-17,1.6717591735099105e-21,1.8964130150805892e-17,5.927131065989049e-22,1.010526787206961e-22,4.960240063672439e-22,1.801815230719674e-24,1.5839391194077813e-36,8.518704363256399e-33,4.52849724277875e-40,8.599087338484906e-24,2.211593023531468e-29,2.9367521469417424e-27,7.149923490966434e-31,9.479604432917251e-39,2.117838376104003e-42,9.443546168078966e-45,5.92546830220157e-46,4.8517286816064126e-30,2.540417118100764e-38,1.9472072317825218e-38,8.310414005555346e-39,3.76,0.0,0.7954299897548918,0.9999885966137226,1.5424503109357107e-06,1.2733135703923346e-27,6.11146957975208e-06,2.2382831037593084e-05,1.4618935329016283e-05,1.061994968662704e-10,2.7442958178101455e-13,1.0198949855854106e-06,1.1202908878925526e-07,1.7135409683454106e-07,2.414517803994616e-07,4.136505009451758e-09,1.7542706767376826e-10,8.243729742588256e-14,2.0406083973321574e-08,5.641597141511312e-11,3.568016755329172e-12,2.2251713576190878e-08,2.6074311785493954e-16,6.331039741853455e-19
1.6576938938949058e-06,0.6097077095639769,2.437782866861466e-06,5.432998874747136e-07,1.6319909220024242e-07,4.929085052403611e-06,0.0,0.0,1.328622946835855e-06,3.367421672645618e-09,1.0904565179965322e-10,7.927224437994845e-06,1.4934322554988614e-17,1.7658545827352005e-21,1.9289316121573985e-17,6.295950452398787e-22,1.0982527373613146e-22,5.423824514698935e-22,1.936509524746811e-24,1.7256307586725015e-36,9.497968273766825e-33,5.0676246449301895e-40,9.138757289434169e-24,2.533168702629282e-29,3.22442360063844e-27,8.178991722191165e-31,1.0601693075680429e-38,2.5157793831892856e-42,1.1462555445887198e-44,7.146379822916794e-46,5.407457184597629e-30,2.9119754124801267e-38,2.2768444077323787e-38,9.525053595473874e-39,3.76,0.0,0.7954291337545667,0.9999882342183034,1.6168376272409433e-06,1.4414873849569997e-27,6.146118138191315e-06,2.294246811173728e-05,1.515147846874477e-05,1.0857212268064178e-10,2.767656341800752e-13,1.0270798340967722e-06,1.1283608809182636e-07,1.7814945184607732e-07,2.5607547207789663e-07,4.328035990473722e-09,1.9300661225955555e-10,8.900216180139772e-14,2.0822011911099667e-08,6.214559688954661e-11,3.844773619871357e-12,2.2936384929977283e-08,2.816461509687566e-16,6.591318841384336e-19
1.6907403129967755e-06,0.6097077681559147,2.462106316943494e-06,5.560876863279745e-07,1.6658294425400203e-07,5.11268545465363e-06,0.0,0.0,1.3651685198196345e-06,3.5269450662976395e-09,1.1479448135099202e-10,8.187860109859425e-06,1.5281532351638582e-17,1.861980494552802e-21,1.9603794400643318e-17,6.673805561897288e-22,1.1908089856001442e-22,5.915682544233866e-22,2.0774926422343077e-24,1.8753736577576687e-36,1.0560216619737157e-32,5.654253060908909e-40,9.691850693994519e-24,2.890603850997081e-29,3.530963201779244e-27,9.325724259855213e-31,1.1814867907438836e-38,2.973915256403673e-42,1.3841567920761446e-44,8.574311675725086e-46,6.0077318207497626e-30,3.3261824823952297e-38,2.651861379021526e-38,1.0874877407579233e-38,3.76,0.0,0.7954282719054405,0.9999878691366665,1.6927939885739569e-06,1.626454553139321e-27,6.179287829070354e-06,2.3503918521015857e-05,1.5689261849585683e-05,1.1091785705087431e-10,2.790346719325951e-13,1.0339580736503553e-06,1.1360864447535295e-07,1.850234577344133e-07,2.712254790551561e-07,4.522653120497097e-09,2.1187289732087406e-10,9.592497060742363e-14,2.12380070571423e-08,6.830117871215518e-11,4.13500472737561e-12,2.3625167823503608e-08,3.0369697895492293e-16,6.856849872149315e-19
1.7237867320986453e-06,0.6097078269029795,2.4854725297779307e-06,5.686498793789328e-07,1.699218114993008e-07,5.298068936083656e-06,0.0,0.0,1.4019201956816584e-06,3.6907556821564143e-09,1.2071397903215217e-10,8.450198107299791e-06,1.562179121611251e-17,1.960064673110824e-21,1.990776134732323e-17,7.060341048027668e-22,1.2882875602898095e-22,6.43650656283087e-22,2.2248613491319838e-24,2.033324494090426e-36,1.1709863591335593e-32,6.291033051934216e-40,1.0257845112455091e-23,3.28663705461995e-29,3.856936093423961e-27,1.0600065362130109e-30,1.3122715428202477e-38,3.499103813621932e-42,1.6632015390226083e-44,1.0236722584934517e-45,6.654461692344725e-30,3.786573345984838e-38,3.0770874184315944e-38,1.237003332999529e-38,3.76,0.0,0.7954274043889439,0.9999875014533266,1.7702986496522938e-06,1.829333143641523e-27,6.211041728027101e-06,2.4067104946117397e-05,1.6232101507603317e-05,1.1323617915903321e-10,2.812388200481375e-13,1.0405427708482243e-06,1.1434822564333086e-07,1.9197340440427168e-07,2.869068744793708e-07,4.720257096778283e-09,2.3208440048289938e-10,1.0321600183339784e-13,2.165407152887454e-08,7.49024598425641e-11,4.438933679222699e-12,2.431791434841086e-08,3.269288368515437e-16,7.127633690499064e-19
1.756833151200515e-06,0.6097078857984063,2.507914801320814e-06,5.809824549298301e-07,1.7321585335608408e-07,5.485165134278872e-06,0.0,0.0,1.4388695135528116e-06,3.8588744630432806e-09,1.2680510788777356e-10,8.714165780279437e-06,1.595512688623295e-17,2.0600353820242306e-21,2.020142583323903e-17,7.455201029142951e-22,1.3907761797543272e-22,6.98696449179754e-22,2.3787085036559284e-24,2.1996319238941612e-36,1.295139814837079e-32,6.980664843771338e-40,1.0836216722809542e-23,3.72410895779148e-29,4.202895222022787e-27,1.2012489789384943e-30,1.452873855934881e-38,4.098712050870034e-42,1.9890816634435905e-44,1.2163651645785194e-45,7.349544666544379e-30,4.2968570513160396e-38,3.557713794799208e-38,1.4021019602791303e-38,3.76,0.0,0.7954265313808516,0.9999871312493867,1.8493309198511214e-06,2.0512745243623948e-27,6.241440222587293e-06,2.4631953364178152e-05,1.6779819229852104e-05,1.155266278136868e-10,2.8338012950300235e-13,1.0468464375521506e-06,1.1505623701502347e-07,1.989966622735544e-07,3.0312455306458174e-07,4.9207506320211895e-09,2.5370044898266334e-10,1.1088552333953068e-13,2.207020743636345e-08,8.19694822223284e-11,4.756775306468193e-12,2.501448330926961e-08,3.51374929818671e-16,7.403671179452976e-19
1.7898795703023848e-06,0.6097079448357281,2.529465720962362e-06,5.930820941582134e-07,1.7646530461348982e-07,5.673906150410165e-06,0.0,0.0,1.4760083090327417e-06,4.031321334478244e-09,1.3306879675377998e-10,8.979693575429651e-06,1.628158560156407e-17,2.1618216070294467e-21,2.048500711658291e-17,7.858030671533315e-22,1.49835831781177e-22,7.567699730347657e-22,2.53912314138385e-24,2.3744367140726902e-36,1.4289379910171636e-32,7.725895726736799e-40,1.1426442708840168e-23,4.205960275038585e-29,4.5693810667135195e-27,1.35740121210876e-30,1.603635092375042e-38,4.780630056070014e-42,2.3680751116848273e-44,1.4387847903194096e-45,8.094865027396097e-30,4.860918322459642e-38,4.099308925774475e-38,1.583867558485817e-38,3.76,0.0,0.7954256530514044,0.9999867586026626,1.929870199652696e-06,2.293462571053551e-27,6.270541126552126e-06,2.5198392908833525e-05,1.7332242429489975e-05,1.177887980691414e-10,2.854605799306242e-13,1.0528810540351142e-06,1.1573402431932391e-07,2.0609068094855336e-07,3.198832366926989e-07,5.1240385449408715e-09,2.76781184424337e-10,1.1894378985935363e-13,2.2486416881470978e-08,8.952257460028008e-11,5.088735817329018e-12,2.5714739925250824e-08,3.770684232077343e-16,7.68496324860165e-19
1.8229259894042546e-06,0.6097080040087633,2.5501571341647592e-06,6.049461277515261e-07,1.796704683420736e-07,5.864226495065495e-06,0.0,0.0,1.5133287076347623e-06,4.208115240741146e-09,1.3950594181139888e-10,9.246714904456557e-06,1.660123000554782e-17,2.265353252757079e-21,2.075873291597205e-17,8.268477611179819e-22,1.6111132810660043e-22,8.1793312281806915e-22,2.7061905661999376e-24,2.557871901186393e-36,1.572843514259269e-32,8.529517504265168e-40,1.2028003408664081e-23,4.7352296788570326e-29,4.95692144312851e-27,1.5296195592774905e-30,1.7648872101711227e-38,5.553283989966818e-42,2.8070840886893074e-44,1.69448980304644e-45,8.89229139345002e-30,5.48281903023618e-38,4.707833548005137e-38,1.7834172234749137e-38,3.76,0.0,0.7954247695654318,0.9999863835878077,2.0118960137136354e-06,2.557112867582395e-27,6.298399789532485e-06,2.576635573611281e-05,1.7889204018361173e-05,1.2002233800740943e-10,2.874820822436003e-13,1.0586580912470616e-06,1.1638287609054011e-07,2.1325298780875028e-07,3.371874798914884e-07,5.3300278334688684e-09,3.0138752828441184e-10,1.274010402532171e-13,2.2902701957103778e-08,9.758234059994459e-11,5.435012958371819e-12,2.6418555545219395e-08,4.0404243345317596e-16,7.971510833999229e-19
1.8559724085061244e-06,0.6097080633116029,2.5700201130715527e-06,6.165724940538114e-07,1.8283170929377928e-07,6.056063031579434e-06,0.0,0.0,1.5508231179341718e-06,4.389274180099216e-09,1.4611740807245258e-10,9.51516601806613e-06,1.691413720558062e-17,2.370561315194659e-21,2.1022837670172623e-17,8.686193221482628e-22,1.729116296337485e-22,8.822453652763316e-22,2.8799924461860402e-24,2.750062973859586e-36,1.7273252852768754e-32,9.394363998234213e-40,1.2640384233864486e-23,5.315051584125639e-29,5.3660313756573775e-27,1.719116046378193e-30,1.936952381743836e-38,6.425648130856804e-42,3.3136740007230194e-44,1.98733516921919e-45,9.743674891735789e-30,6.166799494835116e-38,5.389655887408565e-38,2.001900239025158e-38,3.76,0.0,0.7954238810824776,0.9999860062764322,2.095388040780918e-06,2.8434719028317663e-27,6.325069201834064e-06,2.6335776895949043e-05,1.8450542277735477e-05,1.2222694567551143e-10,2.894464813509144e-13,1.064188532215526e-06,1.1700402606816457e-07,2.2048118651687556e-07,3.5504167518646204e-07,5.538627732281583e-09,3.275811482052961e-10,1.3626749500140802e-13,2.3319064746554328e-08,1.0616964704409133e-10,5.795796187498145e-12,2.712580737565756e-08,4.3233001974927813e-16,8.263314898046789e-19
1.8890188276079942e-06,0.6097081227385968,2.589084934151874e-06,6.279596987669826e-07,1.8594944775983077e-07,6.249354917418255e-06,0.0,0.0,1.588484224486628e-06,4.574815239170503e-09,1.5290403079897654e-10,9.784985885190227e-06,1.722039698382626e-17,2.4773780315941613e-21,2.1277560970132127e-17,9.110833734622054e-22,1.8524386067258036e-22,9.497637641104073e-22,3.0606069136215763e-24,2.951128075163364e-36,1.8928581000522737e-32,1.0323308618079184e-39,1.3263077370319654e-23,5.948653848947502e-29,5.7972130322841776e-27,1.9271591927796296e-30,2.1201427004729927e-38,7.407255987264533e-42,3.896113083595444e-44,2.3214844208799914e-45,1.0650847577075847e-29,6.917279631258571e-38,6.151566812953191e-38,2.2404970925097127e-38,3.76,0.0,0.7954229877569277,0.9999856267372189,2.180326140673603e-06,3.1538162687650718e-27,6.35060009488923e-06,2.690659420908494e-05,1.9016100727817867e-05,1.24402366171342e-10,2.913555585518192e-13,1.0694828926010826e-06,1.1759865550263255e-07,2.2777295546824143e-07,3.734500583251536e-07,5.74974975620978e-09,3.554244251093504e-10,1.4555335392590247e-13,2.3735507322927847e-08,1.1530561254913747e-10,6.171266856949663e-12,2.7836378220849203e-08,4.619641764761804e-16,8.560376429367913e-19
