Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231)
0.0019550870243585003,0.47663881276321146,5.679707574381958e-09,1.8811405478660764e-09,7.04914515927733e-08,7.218945201281903e-06,0.0,0.0,7.377213064588251e-06,1.797266763357217e-06,5.0880058292875824e-08,1.5522708716267288e-05,2.037732377938371e-18,1.20012112957171e-27,2.853423563457839e-24,6.622701896900084e-18,2.3762077080515467e-15,4.3896635584924856e-14,1.7927976660447537e-26,4.048511168120552e-30,4.643194198131526e-25,1.754390443857611e-30,4.1087584310617875e-20,5.319201552798327e-18,7.964672799050425e-20,4.5081335014253347e-23,9.166028965576782e-34,4.301115720457828e-27,9.414553824675468e-26,4.0493983549155056e-30,3.847705124038107e-22,9.333050861893568e-28,1.3614937439631764e-29,1.41564776263001e-29,3.76,0.0,0.6843443604262719,0.9994518797625671,0.0004937806783051876,2.0400691673524548e-13,8.863571409581565e-09,3.155252750010992e-05,1.8316743172763037e-05,1.7958103038347078e-14,2.1696103347222988e-17,3.5181934959343243e-09,1.5407559231220688e-10,1.0637772790329616e-05,0.0004896374600606805,9.577781943925404e-11,2.1478069743353637e-06,6.924808358988048e-11,1.1116359494905661e-08,2.4035317101622075e-07,5.854375774286038e-11,1.583296541345017e-07,7.431969830998185e-12,1.57229448266315e-12,2.720901075528355e-16,6.8465776164616356e-09,5.0544127190044165e-14,1.5985072192093837e-11,4.882060842404478e-13,5.1713067787771855e-11,2.3411155877747227e-16,2.093133194024495e-05,1.348657537404776e-22,2.0235395479636756e-18,2.1257723467929376e-18,4.2533243890676236e-12,6.078826072324061e-11,9.094520414276355e-18,3.832221236397178e-18,8.811918024643152e-19,9.003168347550545e-15,1.6980473719962946e-14,7.813172051382771e-10,4.922312423208116e-15,2.5818756289106215e-13,1.8585795597672393e-13,4.03713622954034e-14,1.7590358740062076e-16,2.5035200699607266e-15,2.150717725624967e-11,1.652179547141124e-10,4.66840420959656e-13,1.5645352821889e-10,7.699406716546026e-16,1.3045232280136432e-14,9.488317101419625e-18,2.152372798152579e-26,4.7555325559807344e-27,7.268431793302762e-19
0.002007337220051861,0.4766388398050698,5.6821113926492545e-09,1.8825699516790427e-09,7.200366606392832e-08,7.4139355901275225e-06,0.0,0.0,7.503651720567556e-06,1.8699174608867426e-06,5.3930738236243945e-08,1.59378407827963e-05,2.2029926583335876e-18,1.2450759090603274e-27,2.8807205099396348e-24,6.7650695750906825e-18,2.4407196100000146e-15,4.687127553752097e-14,1.900379822593214e-26,5.870201927165097e-30,4.643011405405787e-25,4.2283390695101984e-30,4.1974187313252115e-20,5.745224090497301e-18,8.305485776592554e-20,4.981528325105934e-23,9.252787807270344e-34,4.541410978503601e-27,1.0198806626911198e-25,4.288577749945022e-30,4.1309586802493056e-22,1.016122066025932e-27,1.4831481388144357e-29,1.610024003220054e-29,3.76,0.0,0.6843175873362711,0.9994255909928044,0.0005193016860844082,2.1516333389356879e-13,8.863588305551787e-09,3.241642636453443e-05,1.870961005945002e-05,1.7957663932435532e-14,2.169557278938944e-17,3.5181279901979175e-09,1.540758177470016e-10,1.0865898179094922e-05,0.0005149963065425136,9.930047373692013e-11,2.3116860931632284e-06,7.58251552785326e-11,1.1747466027590507e-08,2.5870470206418897e-07,6.108328388359576e-11,1.6785708396742714e-07,8.137671728483223e-12,1.6623975068146782e-12,2.876701137141478e-16,7.212654417158441e-09,5.49423886984098e-14,1.7276047631529094e-11,5.300044447122908e-13,5.6877568990379205e-11,2.519741090253955e-16,2.0930781379582004e-05,1.4526950112854838e-22,2.2541641940429987e-18,2.3592167518587917e-18,4.346318953430846e-12,6.40240013102622e-11,1.0156007490697935e-17,4.0914456109021165e-18,9.360392274872789e-19,9.738267063340275e-15,1.78553942030063e-14,7.807870210874557e-10,5.324326666810533e-15,2.6785680227065456e-13,1.9281696429510193e-13,4.396253323455838e-14,1.8898303440653192e-16,2.7258036847735535e-15,2.3265557925890813e-11,1.652098913929035e-10,5.049959126044214e-13,1.7642879830231654e-10,8.096329947656009e-16,1.304501746159856e-14,1.0604535040669894e-17,2.4061952845829987e-26,5.318228672356803e-27,8.112295884747528e-19
0.0020595874157452215,0.4766388667867372,5.6844640736387826e-09,1.8840008792984775e-09,7.34880492064376e-08,7.60899288034495e-06,0.0,0.0,7.627019442351002e-06,1.9428429397147085e-06,5.712748562646641e-08,1.6352971293061973e-05,2.377197743453269e-18,1.2937647183692505e-27,2.9076026509580245e-24,6.904821422145759e-18,2.5052560838833113e-15,4.9958319842147704e-14,2.0131209940334585e-26,-9.733697687981587e-30,4.642515141923186e-25,-7.217831080454846e-30,4.2844736071346784e-20,6.192053764992427e-18,8.649862908575328e-20,5.49371481795683e-23,9.387501464882375e-34,4.793937438503777e-27,1.1025614570019951e-25,4.5357925541527955e-30,4.431645017676727e-22,1.1048131822936151e-27,1.61350157395905e-29,1.8254462986608506e-29,3.76,0.0,0.6842902773711999,0.999398775008234,0.0005453583623169537,2.266179669772387e-13,8.863607383012905e-09,3.328169572021692e-05,1.9095174966131633e-05,1.7957219772717686e-14,2.169503612703052e-17,3.5180645044547183e-09,1.5407622079122797e-10,1.1089763343338556e-05,0.0005408876249398769,1.028561853325564e-10,2.4825249397153306e-06,8.278574740132743e-11,1.2393919952713836e-08,2.778371995765296e-07,6.36280519896201e-11,1.7769336139495692e-07,8.884495726589049e-12,1.7547312847874105e-12,3.036352218266536e-16,7.588136697673995e-09,5.956814530975489e-14,1.8624123550046332e-11,5.740995395563003e-13,6.247344446846756e-11,2.7059601128208975e-16,2.0930219777560762e-05,1.5612744502116123e-22,2.5073780800993954e-18,2.6139972761163125e-18,4.4378060044430526e-12,6.733891133420273e-11,1.1319446500386586e-17,4.362379010026367e-18,9.926101289851879e-19,1.0513132095356654e-14,1.874608748378313e-14,7.802739691171384e-10,5.748081649576468e-15,2.776914391208572e-13,1.998946473592939e-13,4.776227484336864e-14,2.0257615354859287e-16,2.9605565935317038e-15,2.5096171740993785e-11,1.6520179251773962e-10,5.447170252242897e-13,1.9827148888015578e-10,8.501576507475641e-16,1.3044800467803746e-14,1.1824030689341266e-17,2.6835570907658355e-26,5.93341098938408e-27,9.040505765483241e-19
0.002111837611438582,0.4766388937099442,5.686766480524194e-09,1.885432945243198e-09,7.494445635246555e-08,7.804115049205672e-06,0.0,0.0,7.747370495367584e-06,2.0159892343967807e-06,6.047491730884099e-08,1.6768100342972158e-05,2.5606406421665228e-18,1.3362985019060085e-27,2.934067173171924e-24,7.041944846347572e-18,2.5698167886020764e-15,5.31581282326462e-14,2.1311851133570564e-26,3.0833946713582207e-30,4.641841800005787e-25,5.83458858283383e-31,4.369915206712374e-20,6.660015492481579e-18,8.997622443030045e-20,6.04707196638018e-23,9.442423048233657e-34,5.0590015471281645e-27,1.1896116910740787e-25,4.7911446546996694e-30,4.75073294901571e-22,1.1996900495089725e-27,1.753020889601493e-29,2.0636285624875228e-29,3.76,0.0,0.684262440635657,0.9993714418930193,0.0005719406484499942,2.3837087807588633e-13,8.863628615854187e-09,3.4148342290053505e-05,1.9473401666348665e-05,1.7956770686996367e-14,2.1694493514549874e-17,3.518002995219501e-09,1.5407679625698675e-10,1.1309347140880353e-05,0.0005673013460453049,1.0644353828635528e-10,2.6603330442495454e-06,9.013489114428682e-11,1.305511952867109e-08,2.977519071290364e-07,6.617486572581166e-11,1.8783451766552287e-07,9.672977557489588e-12,1.849210005504943e-12,3.1997058797150743e-16,7.973047155155108e-09,6.442335246245496e-14,2.0029159015537244e-11,6.205230243783338e-13,6.852592575617407e-11,2.8997842017055436e-16,2.0929647345363527e-05,1.6744126820264662e-22,2.7850133544982643e-18,2.891509290416521e-18,4.527777436757562e-12,7.073253078124819e-11,1.2591864217158073e-17,4.645401796703463e-18,1.0508922834865427e-18,1.1329068087243827e-14,1.9651973880249294e-14,7.797780929196545e-10,6.194289067996321e-15,2.8769271371414297e-13,2.0709188083390885e-13,5.1775800559725514e-14,2.1667974744306786e-16,3.2080575610512135e-15,2.6998068251140383e-11,1.6519365841144595e-10,5.859829464557475e-13,2.2208834527929366e-10,8.914992281426017e-16,1.3044581362367235e-14,1.31539319452866e-17,2.986086694496936e-26,6.604745329599749e-27,1.0060104211630873e-18
0.0021640878071319427,0.47663892057643803,5.689019478965975e-09,1.8868657393747505e-09,7.637278935334781e-08,7.999300111757285e-06,0.0,0.0,7.8647592720488e-06,2.0893043686267216e-06,6.397758667154939e-08,1.7183228022943634e-05,2.7536228662788645e-18,1.3817227451213334e-27,2.9601120000261706e-24,7.176431627817055e-18,2.6344013940187684e-15,5.6470978669062777e-14,2.2547336566583515e-26,9.449774957848282e-30,4.641766909714105e-25,7.677545388619108e-30,4.453738388745479e-20,7.149420265583612e-18,9.348589020022337e-20,6.644070416442179e-23,9.53131437155888e-34,5.336971768273796e-27,1.2811453796526148e-25,5.05473376062144e-30,5.089220520542586e-22,1.3010722305278768e-27,1.9021852798407812e-29,2.3263831870737924e-29,3.76,0.0,0.6842340872757412,0.9993436017644517,0.0005990384428267246,2.5042212694096176e-13,8.863651976704585e-09,3.5016371205490504e-05,1.9844266063523195e-05,1.795631680114935e-14,2.1693945104005603e-17,3.5179434141663065e-09,1.540775386215414e-10,1.152463550955125e-05,0.0005942273596254513,1.1006112523320445e-10,2.8451113418260545e-06,9.787687054376926e-11,1.3730441107756816e-08,3.184491110787759e-07,6.872064940334944e-11,1.9827609052046093e-07,1.050357260465334e-11,1.9457445717488938e-12,3.366608023288468e-16,8.367412147771545e-09,6.950962938802563e-14,2.1490956298061132e-11,6.693026739484646e-13,7.506064540627643e-11,3.1012155710759476e-16,2.0929064294880952e-05,1.7921209650834559e-22,3.0890014717269158e-18,3.1931808366801894e-18,4.61622771694955e-12,7.420439704286093e-11,1.3980474462770888e-17,4.940905700019984e-18,1.110872275478076e-18,1.2187420832618157e-14,2.057247949781767e-14,7.792994054605108e-10,6.663683013482464e-15,2.97861828636051e-13,2.144095129047098e-13,5.600818106956618e-14,2.312899177150906e-16,3.46857848883558e-15,2.8970217194811733e-11,1.651854892405771e-10,6.287711305428395e-13,2.4798740565959667e-10,9.336422648005753e-16,1.3044360207435329e-14,1.4601689585155987e-17,3.315486571067363e-26,7.336066850972207e-27,1.1178546201446484e-18
0.0022163380028253033,0.4766389473879795,5.691223936214642e-09,1.888298828356511e-09,7.777299478320427e-08,8.194546120837749e-06,0.0,0.0,7.979240228275951e-06,2.162738319650728e-06,6.763997643568846e-08,1.7598354417566506e-05,2.956454615423261e-18,1.4332652298424544e-27,2.9857357655615696e-24,7.308277750131125e-18,2.6990095807895158e-15,5.98970722158076e-14,2.383925479496704e-26,-1.270654364091509e-29,4.642141647306805e-25,-7.868617510110714e-30,4.535940617746501e-20,7.660565331498776e-18,9.702592786040298e-20,7.287272150211991e-23,9.7011864392727e-34,5.627908071357334e-27,1.3772766250846276e-25,5.326658150834718e-30,5.448133216203109e-22,1.4092870576563901e-27,2.0614852452814516e-29,2.6156246850452654e-29,3.76,0.0,0.684205227462663,0.9993152647569266,0.000626641617115023,2.627717710766223e-13,8.863677437026901e-09,3.588578605828519e-05,2.020775572201423e-05,1.795585823900188e-14,2.1693391044960097e-17,3.517885708546502e-09,1.5407844205945207e-10,1.173562119360097e-05,0.0006216555307727887,1.1370754933557438e-10,3.0368525121414996e-06,1.0601523075199478e-10,1.441924213090136e-08,3.399281782229793e-07,7.12624538442206e-11,2.0901315333752867e-07,1.1376656802772079e-11,2.044243034610493e-12,3.5368996422064057e-16,8.771261564277651e-09,7.482826654120948e-14,2.3009265570627294e-11,7.204624143975934e-13,8.210358910587023e-11,3.3102474688973236e-16,2.0928470838360034e-05,1.914405161024608e-22,3.4213738466527402e-18,3.520470056536011e-18,4.703153784834988e-12,7.775404571548815e-11,1.549266529556094e-17,5.249293469888597e-18,1.1725356096808114e-18,1.3089578222869789e-14,2.150703774056577e-14,7.788378900105631e-10,7.157020490115011e-15,3.081999562910754e-13,2.218483697008298e-13,6.046433948300456e-14,2.464021091280225e-16,3.742384379026475e-15,3.101151885867822e-11,1.6517728498897577e-10,6.7305752378248e-13,2.760777937450143e-10,9.765712543137951e-16,1.3044137063628409e-14,1.6175082078941464e-17,3.673534311422216e-26,8.131382562271621e-27,1.2403705919038656e-18
0.002268588198518664,0.4766389741463417,5.693380720217752e-09,1.889731764053271e-09,7.91450620619476e-08,8.389851167045148e-06,0.0,0.0,8.090867821894736e-06,2.2362429821455954e-06,7.14664918869488e-08,1.801347960530769e-05,3.1694549078747704e-18,1.4764911274671014e-27,3.0109377864808632e-24,7.437483223187847e-18,2.7636410400206235e-15,6.34365380209876e-14,2.5189173060338736e-26,8.30755433790919e-31,4.642567341562545e-25,-8.66075491364097e-31,4.616521854103767e-20,8.193734396132081e-18,1.0059468446477822e-19,7.979329944869115e-23,9.76640004628264e-34,5.932084820917358e-27,1.4781196159368836e-25,5.607018522179546e-30,5.828521939967644e-22,1.5246694040198356e-27,2.2314234538088606e-29,2.9333734506585594e-29,3.76,0.0,0.6841758713770206,0.9992864410065851,0.0006547400320730001,2.754198658282903e-13,8.863704967165396e-09,3.6756588955137194e-05,2.0563869376900317e-05,1.7955395122088073e-14,2.1692831484241365e-17,3.517829821584784e-09,1.5407950047434393e-10,1.1942303457748772e-05,0.0006495757155967718,1.1738142612160022e-10,3.235541332610461e-06,1.145527900470754e-10,1.5120864060806513e-08,3.6218759493218707e-07,7.379746096454569e-11,2.2004034469321513e-07,1.2292527939363167e-11,2.1446110196527837e-12,3.710417557116573e-16,9.184628677011278e-09,8.038023328992454e-14,2.458378908983246e-11,7.740223645693547e-13,8.968104864313934e-11,3.5268645598868905e-16,2.0927867188068358e-05,2.0412662965744645e-22,3.784262275943825e-18,3.874862569723485e-18,4.788554949727039e-12,8.13810113682815e-11,1.7135985702939588e-17,5.570978381415529e-18,1.2358668188163904e-18,1.4036970932251635e-14,2.2455090584484993e-14,7.783935012946657e-10,7.675081788301711e-15,3.1870824579309124e-13,2.294092603084402e-13,6.514904712932184e-14,2.6201114931060744e-16,4.02973331314826e-15,3.312081340198234e-11,1.651690453697043e-10,7.188167673327359e-13,3.0646951424584624e-10,1.0202706555857081e-15,1.3043911989934283e-14,1.7882220090617775e-17,4.062083653383494e-26,8.994874360352863e-27,1.3743883033171285e-18
0.0023208383942120245,0.476639000853307,5.695490698765175e-09,1.8911640835736265e-09,8.048902151404113e-08,8.585213378664643e-06,0.0,0.0,8.199696453409023e-06,2.3097721316076594e-06,7.5461454554046e-08,1.8428603658252424e-05,3.392951622455882e-18,1.5217351194200338e-27,3.0357180320852224e-24,7.564051898781271e-18,2.8282954729345853e-15,6.708943836464658e-14,2.659862649212872e-26,1.5314236773012024e-29,4.643120763073246e-25,1.1620016485657918e-29,4.69548444068704e-20,8.749197851972735e-18,1.0419057103950582e-19,8.722986615314317e-23,9.851785368358787e-34,6.249966591000328e-27,1.5837886256755728e-25,5.89591406652521e-30,6.231460562068821e-22,1.6475611212956342e-27,2.412513616258101e-29,3.281759660928244e-29,3.76,0.0,0.6841460291937648,0.999257140636658,0.0006833235526250432,2.883664644687527e-13,8.86373453648139e-09,3.762878057473407e-05,2.0912616426631943e-05,1.7954927569755708e-14,2.1692266566022834e-17,3.5177756928956655e-09,1.5408070753781608e-10,1.2144687791072196e-05,0.0006779777762279307,1.210813852069879e-10,3.441155042080538e-06,1.2349165525579344e-10,1.5834635240653643e-08,3.8522500746845804e-07,7.63229863557413e-11,2.3135189817007407e-07,1.3251407322276403e-11,2.246752142858169e-12,3.886995134342627e-16,9.607549980387197e-09,8.616618846654206e-14,2.6214184924674308e-11,8.299989058567194e-13,9.78195758619208e-11,3.751043316816633e-16,2.0927253556021114e-05,2.1727004202807424e-22,4.179899131325454e-18,4.2578680296042516e-18,4.872432783074123e-12,8.508482827756075e-11,1.8918126203711518e-17,5.906383282503418e-18,1.3008495699335413e-18,1.5031072840747253e-14,2.341608947165956e-14,7.779661667145575e-10,8.218670715499574e-15,3.2938782929347353e-13,2.3709298132595073e-13,7.006691995790859e-14,2.781112932557213e-16,4.3308764452735025e-15,3.52968892328754e-11,1.651607699862347e-10,7.660223794175927e-13,3.392732519843724e-10,1.0647249523607536e-15,1.3043685043816867e-14,1.9731550476577947e-17,4.4830654172781464e-26,9.930901143158643e-27,1.5207808251581883e-18
0.002373088589905385,0.4766390275106645,5.697554738666157e-09,1.8925953084066817e-09,8.180494237512835e-08,8.78063092155444e-06,0.0,0.0,8.305780408950063e-06,2.3832813873012465e-06,7.96290963363995e-08,1.8843726641883473e-05,3.627281522776033e-18,1.5762691108673903e-27,3.060077094671865e-24,7.687991283989555e-18,2.892972590706864e-15,7.085577374539424e-14,2.8069114694880794e-26,-1.7069379000312212e-29,4.643908052554786e-25,-8.517225993390414e-30,4.7728329868511513e-20,9.327213027619791e-18,1.0781205440347709e-19,9.521074049144801e-23,1.0061413353730762e-33,6.581517921854676e-27,1.6943980114375302e-25,6.193441238748114e-30,6.658043952974114e-22,1.7783108322098313e-27,2.6052788350294494e-29,3.663027089838901e-29,3.76,0.0,0.6841157110678766,0.9992273737435227,0.0007123820622274793,3.0161161828172125e-13,8.863766113462089e-09,3.8502360226770286e-05,2.125401641226337e-05,1.795445569912067e-14,2.1691696431752234e-17,3.51772325889572e-09,1.5408205672007365e-10,1.2342785603057925e-05,0.0007068515951138943,1.248060719001375e-10,3.653663712675594e-06,1.3283324024365986e-10,1.6559873666824934e-08,4.090372632083291e-07,7.883648235246046e-11,2.429416722444378e-07,1.4253441778334795e-11,2.3505684146136493e-12,4.0664629834230755e-16,1.0040065016927816e-08,9.218648965567336e-14,2.7900070308919693e-11,8.884047631716934e-13,1.0654593772268922e-10,3.9827524200667277e-16,2.092663015367299e-05,2.308698622876264e-22,4.610617326192569e-18,4.671017480854031e-18,4.954791008798659e-12,8.886503112702875e-11,2.0846905179680847e-17,6.2559401153966475e-18,1.3674667710769239e-18,1.607340119816966e-14,2.4389496467093548e-14,7.775557876126212e-10,8.78861468440584e-15,3.4023982769471777e-13,2.449003209826749e-13,7.522241552915553e-14,2.946962695944472e-16,4.646058008977905e-15,3.75384905326749e-11,1.6515245833468266e-10,8.146469191723943e-13,3.746001756405586e-10,1.109918656722022e-15,1.3043456281200189e-14,2.1731859825287e-17,4.938488337665112e-26,1.094400031931435e-26,1.6804648136277e-18
0.0024253387855987458,0.4766390541202083,5.699573704937944e-09,1.8940249532261276e-09,8.309293076131274e-08,8.97610199899281e-06,0.0,0.0,8.409173805601584e-06,2.4567281748167473e-06,8.397355408109826e-08,1.925884861489718e-05,3.872790238949178e-18,1.620206577948267e-27,3.0840161589645087e-24,7.809312349560087e-18,2.957672114094164e-15,7.473548797902415e-14,2.9602112862707183e-26,-3.894466985554644e-30,4.644124648162182e-25,-4.6272921974946934e-30,4.848574249226857e-20,9.928024456701814e-18,1.1145764078599462e-19,1.0376512053369386e-22,1.0141787586588266e-33,6.926945526996932e-27,1.8100622128823401e-25,6.499698663979676e-30,7.109385912436466e-22,1.9172737525686687e-27,2.810254503829588e-29,4.0795370201970455e-29,3.76,0.0,0.6840849271207697,0.9991971503834859,0.0007419054765081947,3.1515537664278186e-13,8.863799665748601e-09,3.9377325912515704e-05,2.158809848681728e-05,1.7953979624795588e-14,2.1691121219891545e-17,3.5176724531777147e-09,1.54083541317768e-10,1.2536613914010843e-05,0.0007361870885915686,1.2855414869049336e-10,3.873030627374341e-06,1.4257828712888558e-10,1.7295889665368923e-08,4.3362045250652786e-07,8.133554021668358e-11,2.5480318009937256e-07,1.5298705943810824e-11,2.45596063023852e-12,4.248649631335427e-16,1.0482216192838588e-08,9.844120197124095e-14,2.964102467734557e-11,9.492490861994107e-13,1.1588707257886927e-10,4.221953168397343e-16,2.0925997191615615e-05,2.4492478657533815e-22,5.078850070697834e-18,5.115860935313589e-18,5.035635390728925e-12,9.272115567288189e-11,2.293025659956453e-17,6.620089399933889e-18,1.4357006724010408e-18,1.7165516534997303e-14,2.5374785228873745e-14,7.771622405761399e-10,9.385764661949844e-15,3.5126535568961393e-13,2.528320628273515e-13,8.061983057646641e-14,3.117593194330682e-16,4.975515337195245e-15,3.9844324023714244e-11,1.6514410965988747e-10,8.646621338707717e-13,4.1256174693772046e-10,1.1558363026879251e-15,1.3043225756336205e-14,2.3892277710954208e-17,5.430439802006985e-26,1.2038890469194948e-26,1.8544009227577444e-18
