Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069)
0.013985554282608104,0.39038648032499984,3.76,0.0,0.0029134050649229156,0.22300823220970428,0.5879866104719129,0.0,9.861280583281866e-05,0.46764069057379903,1.3564346013593168e-07,0.00028622212500372654,2.2650593415463422e-14,4.0352604926288255e-16,5.213697150747141e-05,6.455750124117993e-08,0.01713550216535334,0.13055802023101418,0.0002614823418850104,4.2602915110677504e-08,5.6165888875321094e-05,1.2211691393334407e-06,0.6014277072106822,0.0011974264728186407,0.001030431613795702,5.310000766916459e-06,0.0013863409035329826,0.00017516644137920988,7.56143607706491e-10,5.558664830052499e-09,0.0003593198502044769,8.689486626357046e-06,0.10213301009871012,1.8141333232514066e-09,8.058738679018791e-08,1.3420531531597566e-06,4.343624409094269e-05,1.7227909365106472e-10,4.743314770848931e-12,2.2743211193920173e-07,4.1139177301567766e-08,5.142384018352071e-06,0.0012823265754161126,6.45694080753305e-10,1.7045979049605718e-07,6.101857534417279e-07,1.4693312070919111e-07,2.6024456643632518e-12,0.00016703196828047454,1.1224099140080508e-13,4.497436022814724e-07,4.2737091683060843e-07,3.8949918804735767e-07,4.071532994276654e-06,6.486600337069057e-05,2.4396732022741267e-08,1.4517360437016975e-07,2.319425002242125e-08,3.740670106965367e-06
0.013990294522286449,0.3903875685132866,3.76,0.0,0.002878003536488365,0.2229099672580416,0.5880593256268928,0.0,9.96555387956783e-05,0.4677022215142389,1.3404207240211664e-07,0.00028474057469446103,2.237590192426688e-14,3.9859521222640133e-16,5.255679562761282e-05,6.425883852689522e-08,0.017090498755011292,0.13058805572663063,0.0002624451891221294,4.287970601486355e-08,5.665187898745376e-05,1.2143109123272753e-06,0.6014758948414851,0.0011938938040172524,0.0010218497718419812,5.307379323545178e-06,0.0013815440183740034,0.00017299377664812076,7.557710336742554e-10,5.553456775986333e-09,0.0003606012169695852,8.73786203933149e-06,0.10214521040699984,1.795916579100919e-09,8.030152828124705e-08,1.3385590185196066e-06,4.3417104619762006e-05,1.7166618064527548e-10,4.731461668547576e-12,2.266847206992555e-07,4.106114118237683e-08,5.137465856729402e-06,0.001270971334859113,6.447904958361256e-10,1.7039059059956132e-07,6.096426263963177e-07,1.4680361995202042e-07,2.6017108683867947e-12,0.00016559096957795673,1.1179588110681241e-13,4.500091369096581e-07,4.3272527464502575e-07,3.902199732398907e-07,4.076761172170713e-06,6.445343162228947e-05,2.4441855075856345e-08,1.4635104506148884e-07,2.321372953721974e-08,3.746115214215796e-06
0.013995034761964793,0.3903886455134732,3.76,0.0,0.002842650316907899,0.2228113753390801,0.5881322917636373,0.0,0.00010072151450984966,0.46776393992538357,1.3244197498640417e-07,0.00028324308372451113,2.210165569537262e-14,3.936719638999794e-16,5.298497755851117e-05,6.395948967706668e-08,0.017045129512146998,0.1306183667076194,0.00026341733327524573,4.316375909691051e-08,5.714754531377232e-05,1.2073886303626168e-06,0.6015240522612737,0.0011903464480632852,0.0010132436977118176,5.304841216373147e-06,0.0013767229863897656,0.00017082555927647175,7.554190715005624e-10,5.5483303440068735e-09,0.0003618962986909244,8.786796755694014e-06,0.10215723021503702,1.7776065759740988e-09,8.001482705645881e-08,1.335025577836837e-06,4.3397901463871504e-05,1.710514392547733e-10,4.719565053370614e-12,2.2593551623147138e-07,4.098319903816798e-08,5.132596853021789e-06,0.0012596019065791518,6.438927005206597e-10,1.7032210210643332e-07,6.091009731479313e-07,1.4667461688946106e-07,2.6009884519051776e-12,0.00016414625822420186,1.1134896836494513e-13,4.502811853124367e-07,4.382049613172461e-07,3.9095400008498223e-07,4.082106289218958e-06,6.404036456295109e-05,2.4487806420453472e-08,1.4755176014167105e-07,2.3233814695982672e-08,3.751603727760332e-06
0.013999775001643138,0.39038971105031156,3.76,0.0,0.0028073454869990797,0.22271244866604079,0.5882055146021401,0.0,0.00010181151247353327,0.46782584880335165,1.3084317105128256e-07,0.00028172933049424464,2.1827856210092082e-14,3.8875631891130953e-16,5.34217791488935e-05,6.365943739381905e-08,0.01699938732871355,0.1306489595805482,0.0002643989114586451,4.345532095440363e-08,5.765318732998806e-05,1.200401001022148e-06,0.6015721798872996,0.0011867841469330469,0.001004613072591892,5.302388669172113e-06,0.0013718772977329308,0.00016866180730334024,7.55088643785561e-10,5.543287566726011e-09,0.0003632052496328985,8.836298800027426e-06,0.10216906466285394,1.7592025198545584e-09,7.972726680646486e-08,1.3314519715162274e-06,4.3378633106610035e-05,1.7043483380135003e-10,4.7076227040708135e-12,2.2518445963554633e-07,4.0905353208279093e-08,5.127778129133906e-06,0.001248218064307435,6.430008078293319e-10,1.7025434586116513e-07,6.085608839204737e-07,1.4654613613182978e-07,2.6002787702238902e-12,0.00016269779052389185,1.1090021244450633e-13,4.505599081038112e-07,4.438140886934842e-07,3.917016287728619e-07,4.087571461569742e-06,6.362678757115589e-05,2.4534608945548386e-08,1.4877647699828753e-07,2.3254521415954536e-08,3.7571364686108244e-06
0.014004515241321482,0.3903907648381592,3.76,0.0,0.002772089137086421,0.22261317920770346,0.5882790000376299,0.0,0.00010292634663686404,0.4678879512002411,1.292456643229053e-07,0.000280198984709145,2.1554505097325755e-14,3.8384829401012726e-16,5.386747324297612e-05,6.335866383174285e-08,0.01695326488118712,0.13067984096723428,0.0002653900628299935,4.375464903431738e-08,5.816911693173183e-05,1.1933466972366339e-06,0.6016202781553011,0.001183206634784765,0.0009959575717680108,5.300023954622236e-06,0.001367006424707376,0.00016650253954597914,7.5478071955167e-10,5.538330503608332e-09,0.00036452822261162697,8.886376267086266e-06,0.102180708706127,1.74070362140427e-09,7.943883073761172e-08,1.3278373127206468e-06,4.335929798370578e-05,1.698163275380956e-10,4.695632233735535e-12,2.2443150809242955e-07,4.082760578514502e-08,5.123010813728659e-06,0.0012368195759142602,6.421149307957387e-10,1.701873430922088e-07,6.080224449719628e-07,1.4641820168654736e-07,2.599582143240363e-12,0.00016124552197761184,1.1044957122085916e-13,4.5084546935669756e-07,4.4955694056054023e-07,3.9246322340368685e-07,4.09315990848128e-06,6.321268563338358e-05,2.4582285265566057e-08,1.500259535395835e-07,2.3275866088144892e-08,3.762714281883081e-06
0.014009255480999827,0.39039180658043177,3.76,0.0,0.0027368813677067,0.22251355867839662,0.588352754147601,0.0,0.00010406686718903151,0.46795025022521536,1.2764945898183512e-07,0.00027865170710484493,2.128160409989071e-14,3.7894790746156517e-16,5.432234433437803e-05,6.305715055717002e-08,0.01690675462184981,0.13071101771428129,0.00026639092853365825,4.406201237418919e-08,5.869565901740061e-05,1.1862243566736485e-06,0.6016683475203904,0.0011796136376255636,0.000987276864510836,5.297749420338165e-06,0.0013621098209072738,0.00016434777564408194,7.544963175058105e-10,5.533461298930809e-09,0.0003658653686128307,8.937037315548203e-06,0.10219215710735172,1.722109106551237e-09,7.914950154411286e-08,1.3241806862148677e-06,4.33398944813265e-05,1.6919588258861793e-10,4.683591192360173e-12,2.2367661719080525e-07,4.074995880127789e-08,5.1182960282407346e-06,0.0012254062032291482,6.41235180518953e-10,1.7012111541635157e-07,6.074857486547178e-07,1.462908394711729e-07,2.5988989504709436e-12,0.00015978940727731406,1.0999700111306627e-13,4.511380378572627e-07,4.554379806199076e-07,3.932391634844625e-07,4.0988749465125365e-06,6.279804333190746e-05,2.4630858845193074e-08,1.5130097997829784e-07,2.3297865638544798e-08,3.768338037733812e-06
0.014013995720678171,0.39039283596908475,3.76,0.0,0.0027017222904074205,0.22241357852734192,0.5884267831990541,0.0,0.00010523396264563097,0.46801274904556833,1.2605455957547568e-07,0.0002770871491663165,2.1009155068471383e-14,3.7405517898653086e-16,5.478668898658137e-05,6.275487851423901e-08,0.016859848769757504,0.1307424969031242,0.00026740165171415227,4.437769218453368e-08,5.9233152231752906e-05,1.179032580714036e-06,0.601716388457971,0.0011760048729607371,0.0009785706139647144,5.295567489543467e-06,0.0013571869203224932,0.00016219753610245853,7.542365078329043e-10,5.528682163472826e-09,0.0003672168363462071,8.988290160825982e-06,0.1022034044265204,1.703418216068328e-09,7.885926139173269e-08,1.32048114724299e-06,4.332042093400402e-05,1.6857345991007024e-10,4.671497011468301e-12,2.2291974166074857e-07,4.067241411541504e-08,5.1136348908551236e-06,0.001213977701892204,6.403616667158676e-10,1.7005568479755303e-07,6.069508918538676e-07,1.4616407600136348e-07,2.5982295595663855e-12,0.0001583294002887691,1.0954245701128932e-13,4.514377851266632e-07,4.614618612616392e-07,3.940298452993252e-07,4.104719987908297e-06,6.238284482973476e-05,2.4680354854082657e-08,1.5260238001173718e-07,2.3320537474178132e-08,3.7740086323386685e-06
0.014018735960356516,0.3903938526841108,3.76,0.0,0.0026666120286198253,0.22231322992753405,0.5885010936561017,0.0,0.00010642856199522337,0.4680754508877789,1.2446097119051266e-07,0.0002755049528355324,2.073716000479845e-14,3.691701304270144e-16,5.526081643143911e-05,6.245182801280936e-08,0.016812539301218083,0.13077428586063217,0.0002684223774896896,4.470198236432153e-08,5.978194971441979e-05,1.1717699327541824e-06,0.6017644014647089,0.0011723800494273916,0.0009698384770401346,5.293480643980699e-06,0.0013522371363994187,0.00016005184234302647,7.540024149496263e-10,5.523995338074884e-09,0.00036858277175450487,9.040143067146173e-06,0.10221444501124384,1.6846301988671349e-09,7.856809189923625e-08,1.316737720328318e-06,4.3300875622468435e-05,1.6794901925121665e-10,4.659346910484301e-12,2.2216083211329516e-07,4.059497323255845e-08,5.1090285225148245e-06,0.001202533821214595,6.394944984773864e-10,1.6999107350252906e-07,6.064179654864188e-07,1.4603793644147935e-07,2.5975742774847684e-12,0.00015686545403685562,1.0908589220536292e-13,4.5174488535864654e-07,4.676334334461984e-07,3.948356697610938e-07,4.110698554633966e-06,6.19670738561682e-05,2.47307983843049e-08,1.5393101250130104e-07,2.3343899476701545e-08,3.77972698891719e-06
0.01402347620003486,0.3903948563929484,3.76,0.0,0.0026315507185578585,0.2222125037641696,0.5885756921880431,0.0,0.00010765163683660417,0.46813835903856793,1.228686996020317e-07,0.00027390475022055544,2.046562106772065e-14,3.642927858102546e-16,5.574504938166403e-05,6.214797869712889e-08,0.016764817939718693,0.13080639217030146,0.0002694532528597657,4.503519042489495e-08,6.034241979522298e-05,1.16443493756553e-06,0.6018123870595584,0.0011687388664088538,0.0009610801043054149,5.2914914269282e-06,0.0013472598610358205,0.00015791071676354236,7.53795221670213e-10,5.519403136047936e-09,0.00036996331749429985,9.09260433876707e-06,0.10222527298628965,1.665744324964663e-09,7.827597410938637e-08,1.312949397942267e-06,4.3281256771394384e-05,1.6732251908808117e-10,4.647138035627789e-12,2.213998349159946e-07,4.051763746428169e-08,5.104478035733626e-06,0.0011910743040018385,6.386337827774288e-10,1.6992730408431178e-07,6.058870597628855e-07,1.4591244674102653e-07,2.5969334906211785e-12,0.00015539752070202952,1.0862725831316174e-13,4.520595176536975e-07,4.739577566738637e-07,3.956570508859582e-07,4.1168142757062005e-06,6.155071369379406e-05,2.4782214903072652e-08,1.5528777370094926e-07,2.336797011127829e-08,3.7854940588084873e-06
0.014028216439713205,0.390395846749836,3.76,0.0,0.002596538510194332,0.2221113906224105,0.5886505856777726,0.0,0.00010890420376846097,0.46820147684593216,1.2127775119804896e-07,0.0002722861632931436,2.0194540570191253e-14,3.5942317137844357e-16,5.6239724735518704e-05,6.18433095040614e-08,0.01671667614541029,0.13083882368406122,0.00027049442663716714,4.537763822926271e-08,6.091494678254352e-05,1.1570260803809692e-06,0.601860345784842,0.0011650810136261429,0.0009522951398815205,5.289602456417984e-06,0.0013422544635123932,0.00015577418279386326,7.536161724964789e-10,5.514907938151846e-09,0.0003713586123577491,9.145682309927614e-06,0.10223588224251882,1.6467598876582216e-09,7.79828884608365e-08,1.3091151391378496e-06,4.326156254701749e-05,1.6669391656269378e-10,4.634867413951368e-12,2.2063669509103203e-07,4.044040787808124e-08,5.0999845234514204e-06,0.0011795988863786745,6.37779623133446e-10,1.6986439935737022e-07,6.053582716499085e-07,1.4578763402362272e-07,2.5963075829029354e-12,0.00015392555161549654,1.0816650519331092e-13,4.5238186403969495e-07,4.804401091489354e-07,3.964944235913975e-07,4.123070882554683e-06,6.113374716368807e-05,2.483463192347154e-08,1.5667359921005368e-07,2.3392768382555812e-08,3.79131082259614e-06
0.01403295667939155,0.3903968233951764,3.76,0.0,0.002561575568358551,0.22200988077445372,0.5887257812305089,0.0,0.0001101873270391777,0.4682648077201374,1.196881329484663e-07,0.0002706488035618029,1.9923920995684643e-14,3.545613157675492e-16,5.674519422265267e-05,6.153779863679876e-08,0.01666810510411646,0.13087158853473943,0.0002715460494040806,4.572966251991777e-08,6.14999318723266e-05,1.149541804872219e-06,0.6019082782073761,0.0011614061707065865,0.000943483221344562,5.287816422125179e-06,0.001337220289365837,0.00015364226495497363,7.534665765107585e-10,5.510512158844644e-09,0.00037276879061688706,9.199385333453398e-06,0.1022462664251601,1.6276761929860987e-09,7.76888147650066e-08,1.3052338681675133e-06,4.324179105461611e-05,1.660631674314952e-10,4.622531795678884e-12,2.1987135471102305e-07,4.036328508122255e-08,5.095549062118144e-06,0.0011681072976475312,6.369321198519301e-10,1.6980238233870967e-07,6.04831695629122e-07,1.4566352433730823e-07,2.595696833969403e-12,0.00015244949724799886,1.0770358085958487e-13,4.527121080981501e-07,4.87085998979518e-07,3.9734822978654365e-07,4.129472223746554e-06,6.0716156608606033e-05,2.4888077328177862e-08,1.5808946578462803e-07,2.341831377093987e-08,3.7971782912849766e-06
0.014037696919069894,0.39039778595486924,3.76,0.0,0.0025266620739009915,0.22190796416602554,0.5888012861830229,0.0,0.00011150212123610829,0.4683283551346898,1.1809985257845138e-07,0.0002689922717474691,1.9653765000166062e-14,3.4970724995289886e-16,5.726182523716229e-05,6.123142352956571e-08,0.01661909571572752,0.13090469514924516,0.00027260827341741927,4.609161607214953e-08,6.209779404976081e-05,1.1419805123539887e-06,0.6019561849196619,0.001157714006730303,0.0009346439796312233,5.286136077373432e-06,0.001332156659195712,0.00015151498892798833,7.533478116875184e-10,5.506218290129958e-09,0.00037419398131369685,9.253721768268888e-06,0.10225641892136454,1.6084925747019508e-09,7.739373217862684e-08,1.301304472996547e-06,4.322194033588071e-05,1.6543022600257062e-10,4.610127829646658e-12,2.1910375010214552e-07,4.0286269349093046e-08,5.091172710536592e-06,0.001156599260131432,6.36091369788486e-10,1.6974127618875336e-07,6.043074204610304e-07,1.4554014367816751e-07,2.5951016156992186e-12,0.00015096930720298005,1.0723843139753543e-13,4.53050437955594e-07,4.939011761874721e-07,3.9821892084059637e-07,4.13602226529759e-06,6.029792387693878e-05,2.494257883354015e-08,1.5953639363107025e-07,2.344462637945955e-08,3.8030975075366513e-06
0.014042437158748238,0.3903987340395688,3.76,0.0,0.0024917982249118057,0.221805630402207,0.5888771081133796,0.0,0.00011284975409083246,0.46839212262728164,1.1651291868886146e-07,0.00026731615747238477,1.9384075438887116e-14,3.448610078609817e-16,5.779000176928705e-05,6.092416080586404e-08,0.01656963858197986,0.13093815226250288,0.00027368125248135593,4.6463868694376126e-08,6.270897100636061e-05,1.1343405611110483e-06,0.602004066541144,0.0011540041797522993,0.0009257770389459275,5.284564243398385e-06,0.0013270628673964795,0.00014939238162743322,7.532613294299138e-10,5.502028889599551e-09,0.00037563430749523675,9.30869996548684e-06,0.10226633284701414,1.589208400757041e-09,7.709761917026416e-08,1.297325803707267e-06,4.320200836615288e-05,1.6479504506247594e-10,4.5976520592843825e-12,2.183338139198504e-07,4.0209360576807926e-08,5.086856496025965e-06,0.0011450744889946942,6.352574648796436e-10,1.6968110416851866e-07,6.037855383671643e-07,1.4541751882046116e-07,2.5945223240912943e-12,0.0001494849302170232,1.0677100085967509e-13,4.533970449572512e-07,5.008916449304164e-07,3.9910697206224015e-07,4.142725080671902e-06,5.9879030307097585e-05,2.499816629841006e-08,1.6101544898797007e-07,2.3471726912808224e-08,3.809069546965909e-06
0.014047177398426583,0.3903996672439009,3.76,0.0,0.0024569842380701133,0.22170286873243178,0.5889532548510679,0.0,0.00011423144961170739,0.46845611380067537,1.1492734070969683e-07,0.0002656200389260637,1.9114855394974054e-14,3.4002262675463725e-16,5.833012526459969e-05,6.061598624706982e-08,0.016519723993667537,0.13097196893218,0.00027476514183916775,4.684680770564169e-08,6.333392018617651e-05,1.1266202641630451e-06,0.6020519237195276,0.0011502763362965813,0.000916882016678139,5.283103813448641e-06,0.0013219381808102222,0.00014727447127545532,7.532086585094599e-10,5.497946534434155e-09,0.00037708988535667295,9.364328252611664e-06,0.1022760010327328,1.5698230582596836e-09,7.680045348817139e-08,1.2932966708579306e-06,4.31819930515035e-05,1.641575758061317e-10,4.585100679922167e-12,2.1756147612841184e-07,4.013255802829854e-08,5.082601406137464e-06,0.001133532692091094,6.344304908947614e-10,1.6962188957625714e-07,6.032661418229534e-07,1.4529567548038456e-07,2.5939591975203346e-12,0.0001479963141587545,1.0630123116322535e-13,4.537521206816981e-07,5.080636763139078e-07,4.000128707071653e-07,4.1495848656571465e-06,5.9459456709966166e-05,2.5054870672316308e-08,1.6252774652539314e-07,2.3499636539099094e-08,3.815095519496894e-06
0.014051917638104927,0.3904005851456524,3.76,0.0,0.002422220350134402,0.22159966803471262,0.5890297344875906,0.0,0.00011564849145523718,0.46852033232352197,1.1334312893419913e-07,0.000263903482505253,1.8846108151417342e-14,3.351921465646055e-16,5.888261552681301e-05,6.030687474438913e-08,0.01646934191720943,0.13100615455427206,0.00027586009804874437,4.724083932631946e-08,6.397311990242167e-05,1.118817888233773e-06,0.6020997571321622,0.0011465301108210776,0.0009079585233312409,5.281757747518629e-06,0.0013167818372966527,0.0001451612874828322,7.531914097826249e-10,5.493973883924265e-09,0.00037856082328704374,9.420614916177459e-06,0.10228541600902218,1.5503359699287434e-09,7.650221212917155e-08,1.2892158437777012e-06,4.31618922256605e-05,1.635177677651564e-10,4.572469732003324e-12,2.1678666086284248e-07,4.005586048764086e-08,5.07840838827279e-06,0.0011219735698231059,6.33610527060089e-10,1.695636556562439e-07,6.027493162135709e-07,1.4517463910339577e-07,2.5934125671103604e-12,0.0001465034060263836,1.0582906199321399e-13,4.54115860144077e-07,5.154238224108363e-07,4.0093710914112155e-07,4.156605945228405e-06,5.9039183350101874e-05,2.5112722266185955e-08,1.6407445182724852e-07,2.3528377074889235e-08,3.821176570784782e-06
