Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54)
5.803471635928191e-06,0.7903522937870987,0.00041907813034696833,0.00021102908781161223,0.00012141122132622648,0.012884142472438846,0.0,0.0,0.000277376937150067,1.0658053680561387e-05,1.818174598972439e-06,0.016354160869428588,1.785953407236906e-11,7.490246646251941e-12,3.132056419888544e-11,3.860345397422786e-12,1.5463640368252325e-12,1.8683750406683526e-11,1.4465069674539722e-17,1.1408327516620426e-22,2.0155822345098213e-20,5.425003524990331e-23,1.2837680603613464e-13,2.411563357138343e-15,3.3217409969369866e-16,1.2820732509839546e-18,1.8173892480309648e-22,1.0066880792899141e-21,2.3389133085028498e-24,1.4085049282704519e-25,1.2085072812335303e-16,2.6555045443168343e-24,6.079027155916476e-23,1.8876553952866834e-22,3.76,0.0,0.5776332292512426,0.9762398768648445,0.00991465165483082,1.466578694927034e-14,0.0012094267325960684,0.03579368816651344,0.033968025263993354,1.8301675413577842e-09,6.556915147146072e-11,0.00014136824714321155,4.006683447949891e-05,1.2459719651257867e-05,0.003679284649616322,0.0011450112224277017,0.0006960470523129184,3.441224241166316e-06,0.0005584375396196148,0.0006259886532206569
5.917224746267267e-06,0.7904439083936775,0.0004198134319765518,0.00021161958763021063,0.0001227181730261104,0.013132292579238111,0.0,0.0,0.00027832030381727785,1.0741509073721743e-05,1.896057849307353e-06,0.016674094007108797,1.776219191869535e-11,7.702107761987553e-12,3.1305449470589315e-11,3.9359670578915144e-12,1.6162405441967732e-12,1.947856129533565e-11,1.4904812868014378e-17,1.1959792188792081e-22,2.1120723901620342e-20,5.644495919726258e-23,1.3084797614992702e-13,2.5850082519862213e-15,3.47667607982762e-16,1.3792575598204356e-18,1.9004756447613643e-22,1.0963577650673026e-21,2.608116389369345e-24,1.540170320648891e-25,1.270349415905213e-16,2.8905825328705532e-24,6.359504883890805e-23,1.9967895019958052e-22,3.76,0.0,0.5764050766173463,0.9756991976320506,0.010205709145406234,1.5818841638918335e-14,0.0012064613735680177,0.036497586220856915,0.03452676382035916,1.8244275620194667e-09,6.53644341397696e-11,0.00014091721432984245,3.990342028290861e-05,1.2656976701953305e-05,0.003826197933096017,0.0011747062380671046,0.0007346432399911055,3.6839081639922526e-06,0.0005819057368994402,0.0006634226315660925
6.030977856606344e-06,0.7905351019109518,0.00042055012227235604,0.00021221134481425722,0.00012401407011504082,0.013379358386430465,0.0,0.0,0.00027915022883974965,1.0818174031208041e-05,1.975575725825016e-06,0.016993027336248665,1.7667569390699435e-11,7.915691352341116e-12,3.12909771675467e-11,4.011317838622796e-12,1.68771976423062e-12,2.028831608520479e-11,1.534942593772254e-17,1.2525484842920891e-22,2.2112676611249935e-20,5.867640793320396e-23,1.3330839002883716e-13,2.7668720279630554e-15,3.6346162988231985e-16,1.4816225544351329e-18,1.985510820716689e-22,1.1918431938214822e-21,2.9016677666105604e-24,1.6809876905000733e-25,1.3338091974519794e-16,3.141114321883462e-24,6.646546559311925e-23,2.1095380948195606e-22,3.76,0.0,0.575178266517271,0.9751572655859786,0.010499238486764213,1.703537280169419e-14,0.0012035191594071024,0.037200890267184324,0.03507740939988689,1.8187277084188605e-09,6.516114890369415e-11,0.0001404692937830056,3.974139676505565e-05,1.2850979281207681e-05,0.003975393520518957,0.0012045173710790598,0.0007742754940348656,3.936716301806885e-06,0.0006060860341075775,0.0007021179658118992
6.144730966945421e-06,0.7906258775566051,0.00042128815239521545,0.0002128043350766488,0.00012529891451738462,0.01362534619917977,0.0,0.0,0.00027987118557737953,1.0888233613355008e-05,2.056728719687587e-06,0.01731096783030546,1.7575598185944878e-11,8.130977436744095e-12,3.127713891930904e-11,4.086403927792571e-12,1.7608037590334572e-12,2.1112927211395006e-11,1.5798944442321958e-17,1.3105464232839637e-22,2.3132126638010027e-20,6.094416861768683e-23,1.3575827242770668e-13,2.957373108087867e-15,3.795505232159212e-16,1.5893360564566954e-18,2.072501214860853e-22,1.2933862613785217e-21,3.2211925735799008e-24,1.8313828107349171e-25,1.398885761594915e-16,3.407773721030943e-24,6.940175375336414e-23,2.2259337791411096e-22,3.76,0.0,0.5739528280029469,0.9746141079001194,0.01079519989288423,1.831741446123882e-14,0.0012005999140957866,0.037903613736287825,0.035619977674452234,1.8130677081498418e-09,6.4959285594113e-11,0.0001400244647039709,3.958074941662349e-05,1.304173887508019e-05,0.004126833627666687,0.0012344402915166171,0.0008149293560660156,4.199693412644409e-06,0.0006309898699265097,0.0007420786511079028
6.258484077284497e-06,0.7907162386863443,0.00042202747207962106,0.00021339853225121406,0.00012657271430325655,0.013870262309540587,0.0,0.0,0.0002804875723909605,1.0951876250454178e-05,2.1395173368325553e-06,0.017627922412558464,1.748621178092523e-11,8.347945953662753e-12,3.126392610712803e-11,4.161231341552422e-12,1.8354944660988395e-12,2.1952307666099702e-11,1.625340395903436e-17,1.3699787269794875e-22,2.4179532665543636e-20,6.324803871142119e-23,1.381978419807743e-13,3.1567305153830967e-15,3.9592867748167555e-16,1.702568158919181e-18,2.161453276099242e-22,1.4012334665905478e-21,3.568387020583794e-24,1.9917917444607108e-25,1.4655782250707907e-16,3.6912492889849905e-24,7.240415071997948e-23,2.346008844618176e-22,3.76,0.0,0.572728789809528,0.9740697517003347,0.011093553766559685,1.966701975526378e-14,0.0011977034565817343,0.0386057692033713,0.03615448820385823,1.8074472792570901e-09,6.475883366194169e-11,0.00013958270562946444,3.9421463707503216e-05,1.3229268411655818e-05,0.004280480614543112,0.0012644707126499048,0.0008565894295269593,4.472870350362528e-06,0.0006566284686366316,0.0007833078898035465
6.372237187623574e-06,0.7908061887864128,0.0004227680298855452,0.0002139939088007662,0.00012783548352555895,0.01411411299459017,0.0,0.0,0.000281003708478352,1.1009292977823963e-05,2.2239420968624924e-06,0.017943897954735215,1.7399345398172056e-11,8.566576772157444e-12,3.125132989937117e-11,4.2358059272506506e-12,1.911793699651246e-12,2.2806370977829914e-11,1.6712840079070562e-17,1.4308509026777785e-22,2.5255365907519252e-20,6.558782548426909e-23,1.406273113076108e-13,3.365163825832715e-15,4.125905283840069e-16,1.821491221498657e-18,2.252373459534665e-22,1.5156358930254137e-21,3.945019861208246e-24,2.1626608508821413e-25,1.533885718596826e-16,3.992244322955245e-24,7.547289926725152e-23,2.469795303044347e-22,3.76,0.0,0.5715061803415927,0.9735242240548593,0.011394260715252796,2.1086260788086373e-14,0.0011948296013275588,0.0393073684070365,0.036680964301897025,1.801866131470578e-09,6.4559782166699e-11,0.00013914399450547468,3.926352510595999e-05,1.3413582206262356e-05,0.00443629700173784,0.0012946043916648383,0.0008992394292293935,4.756264220896623e-06,0.0006830128313220689,0.0008258081118806893
6.4859902979626505e-06,0.7908957314661278,0.00042350977340259563,0.00021459043620203187,0.0001290872420387022,0.014356904514688726,0.0,0.0,0.0002814238301317224,1.106067672631243e-05,2.31000353195684e-06,0.01825890127580083,1.7314935969150243e-11,8.78684969824355e-12,3.123934128029278e-11,4.3101333661559225e-12,1.9897031518400537e-12,2.3675031191170432e-11,1.7177288401287917e-17,1.4931682753383914e-22,2.6360110115486455e-20,6.796334553004552e-23,1.4304688713140514e-13,3.582893122224684e-15,4.295305711871607e-16,1.9462798656627783e-18,2.3452682224865e-22,1.6368491905325676e-21,4.3529338475787e-24,2.344446788336117e-25,1.6038074171277378e-16,4.311476843698381e-24,7.860824743092675e-23,2.597324923737966e-22,3.76,0.0,0.5702850276594051,0.9729775519643598,0.01169728156636282,2.2577228503240733e-14,0.001191978158758632,0.0400084222687647,0.037199432902413926,1.7963239671095346e-09,6.436212018939094e-11,0.0001387083087468825,3.9106919093910796e-05,1.3594695906847804e-05,0.004594245486153555,0.0013248371303341252,0.0009428622306985274,5.04987857302053e-06,0.0007101537273523913,0.0008695809956956402
6.599743408301727e-06,0.7909848704504644,0.00042425264942082497,0.00021518808523837433,0.00013032801530488724,0.014598643111837905,0.0,0.0,0.0002817520874022698,1.1106221665266232e-05,2.3977021858046154e-06,0.018572939140878982,1.7232922094379555e-11,9.008744475456178e-12,3.122795107413611e-11,4.384219175973219e-12,2.069224393793539e-12,2.4558202846987917e-11,1.7646784524411633e-17,1.5569359859716692e-22,2.749426158367296e-20,7.037442429594537e-23,1.454567703801606e-13,3.810138948893883e-15,4.467433729168941e-16,2.0771109697186285e-18,2.4401440204548377e-22,1.7651335566576968e-21,4.794047173963617e-24,2.537616514504093e-25,1.6753425675065514e-16,4.649679581477137e-24,8.181044838398643e-23,2.72862926655779e-22,3.76,0.0,0.5690653594653952,0.9724297623520926,0.012002577381870785,2.414203257427764e-14,0.0011891489356385568,0.04070894091280848,0.0377099244255058,1.7908204819096475e-09,6.41658365406278e-11,0.00013827562528722127,3.8951631179215935e-05,1.3772626439594011e-05,0.004754288956100267,0.001355164775657259,0.0009874399192093951,5.353703621495458e-06,0.0007380616861623926,0.0009146274889780943
6.713496518640804e-06,0.7910736095727073,0.00042499660407883954,0.00021578682622920578,0.0001315578341930094,0.014839335008112348,0.0,0.0,0.0002819925411580542,1.1146122595133995e-05,2.4870386125556616e-06,0.018886018260275476,1.7153244002656816e-11,9.232240793605166e-12,3.1217149966008505e-11,4.4580687132065684e-12,2.1503588765271155e-12,2.545580096301077e-11,1.8121364037834896e-17,1.6221589904993844e-22,2.8658329150784766e-20,7.28208956193563e-23,1.4785715626083401e-13,4.047122267238747e-15,4.642235834234459e-16,2.2141636637417306e-18,2.5370073027929547e-22,1.9007537178720433e-21,5.270354908117729e-24,2.742647283707866e-25,1.748490512675341e-16,5.007599958365196e-24,8.50797603071663e-23,2.8637397126467116e-22,3.76,0.0,0.567847203091,0.971880882054199,0.012310109472328527,2.5782801311873536e-14,0.0011863417353998546,0.04140893368641197,0.0382124726439889,1.785355365714564e-09,6.39709196155241e-11,0.00013784592062243695,3.879764690582646e-05,1.394739195486015e-05,0.004916390505760437,0.0013855832204663968,0.0010329538384172123,5.667716500402517e-06,0.0007667469893502853,0.0009609478300363024
6.82724962897988e-06,0.7911619527671772,0.00042574158299492283,0.00021638662921455966,0.0001327767347734845,0.015078986404152027,0.0,0.0,0.00028214916052012344,1.118057438704575e-05,2.5780133757882832e-06,0.019198145288588986,1.707584351042808e-11,9.457318298165302e-12,3.120692852050505e-11,4.531687175308488e-12,2.233107931714398e-12,2.6367741014728232e-11,1.860106251106707e-17,1.6888420614401535e-22,2.9852834198984385e-20,7.53026012628899e-23,1.502482343502279e-13,4.2940644120248176e-15,4.819659453359669e-16,2.3576193243640073e-18,2.6358645079634058e-22,2.0439789105695893e-21,5.783930409751702e-24,2.960026641152199e-25,1.823250713123241e-16,5.386000064894453e-24,8.841644625339715e-23,3.0026874929890807e-22,3.76,0.0,0.5666305854839566,0.9713309378101646,0.012619839410178083,2.7501681585396275e-14,0.0011835563584440367,0.042108409180293925,0.038707114550314746,1.7799283029827725e-09,6.377735793927375e-11,0.0001374191708504722,3.8644951862868234e-05,1.4119011773469708e-05,0.005080513449029231,0.001416088403996707,0.001079384638489364,5.991881544372351e-06,0.0007962196631128484,0.0010085415691196125
6.941002739318957e-06,0.7912499040620358,0.0004264875313841189,0.00021698746410377044,0.00013398475811088377,0.01531760347771225,0.0,0.0,0.0002822258206617692,1.1209771466894343e-05,2.6706270474930666e-06,0.01950932682390407,1.7000663981328073e-11,9.683956590684179e-12,3.119727719843471e-11,4.605079602727137e-12,2.317472772336093e-12,2.7293938916583843e-11,1.908591548210969e-17,1.7569897869203031e-22,3.10783106495528e-20,7.781939045656555e-23,1.5263018868583852e-13,4.551187048525867e-15,4.999653029505144e-16,2.5076615694017203e-18,2.7367220585645794e-22,2.1950828617915383e-21,6.336926735525511e-24,3.1902524141688928e-25,1.8996227664082412e-16,5.7856566377452924e-24,9.18207740023297e-23,3.1455037148656153e-22,3.76,0.0,0.5654155331960792,0.9707799562534529,0.012931729042402845,2.930083875713917e-14,0.0011807926024148677,0.042807375249340425,0.039193890224145767,1.774538973357966e-09,6.358513988035535e-11,0.0001369953517071181,3.849353169272408e-05,1.4287506333409991e-05,0.005246621332734444,0.0014466763124212163,0.0011267123236524746,6.326150595459317e-06,0.0008264894710342571,0.0010574075898914753
7.054755849658034e-06,0.7913374675721886,0.0004272343941627901,0.00021758930079400024,0.00013518195005550977,0.01555519238227017,0.0,0.0,0.00028222630095539494,1.1233907341597342e-05,2.764880207073799e-06,0.019819569407062542,1.69276502857379e-11,9.912135233685479e-12,3.118818637177776e-11,4.6782508809832424e-12,2.403454493206586e-12,2.8234311003453007e-11,1.9575958445058393e-17,1.8266065679390453e-22,3.233530495513378e-20,8.037111946045348e-23,1.5500319783141105e-13,4.818712130381644e-15,5.182166100832358e-16,2.6644762523099723e-18,2.83958635628736e-22,2.354343769647755e-21,6.93157802994848e-24,3.4338327004276763e-25,1.9776064237789916e-16,6.207361034366263e-24,9.529301590631699e-23,3.2922193862952395e-22,3.76,0.0,0.5642020723715543,0.9702279639023323,0.013245740502517044,3.118245662749332e-14,0.0011780502624470848,0.0435058390334584,0.03967284270080052,1.7691870521869585e-09,6.339425332253485e-11,0.00013657443859849258,3.834337209785353e-05,1.4452897137075307e-05,0.005414677949241513,0.0014773429793505223,0.001174916299073912,6.6704633334725595e-06,0.0008575659072434618,0.0011075441309680867
7.16850895999711e-06,0.7914246474922916,0.0004279821160429052,0.00021819210926506038,0.00013636836103508572,0.015791759245683813,0.0,0.0,0.00028215428345114706,1.1253174165333079e-05,2.8607734403661834e-06,0.020128879521006875,1.685674876055446e-11,1.014183376217764e-11,3.117964633726331e-11,4.751205742763743e-12,2.4910540713867865e-12,2.9188774012408744e-11,2.007122683716636e-17,1.8976966196029255e-22,3.362437608909776e-20,8.295765114059146e-23,1.5736743495680766e-13,5.096861858152305e-15,5.367149369229301e-16,2.828251456448866e-18,2.9444637767965955e-22,2.5220442833995525e-21,7.570200901549802e-24,3.691285852939568e-25,2.0572016039469202e-16,6.651919200798239e-24,9.883344873316083e-23,3.442865438560618e-22,3.76,0.0,0.562990228735778,0.9696749871508994,0.013561836221898984,3.314873738937965e-14,0.0011753291313955096,0.04420380697853966,0.04014401784075574,1.7638722108288994e-09,6.320468636132475e-11,0.0001361564066308599,3.819445884682684e-05,1.4615206699098674e-05,0.005584647348450056,0.001508084486297487,0.0012239754170029274,7.024747627598732e-06,0.0008894581899531366,0.0011589488074799181
7.282262070336187e-06,0.7915114480898806,0.00042873064161887646,0.00021879585965709245,0.00013754404584792064,0.016027310168898603,0.0,0.0,0.0002820133516712382,1.12677623436401e-05,2.9583073386747382e-06,0.02043726359018829,1.678790716961502e-11,1.0373031686665681e-11,3.117164732893419e-11,4.823948770017203e-12,2.580272366501873e-12,3.0157245064781375e-11,2.0571756025534938e-17,1.9702639718172693e-22,3.4946095531775356e-20,8.557885454812188e-23,1.5972306793284525e-13,5.385858638663299e-15,5.554554759295894e-16,2.9991774891455667e-18,3.0513606644900583e-22,2.698471483165386e-21,8.255195783697424e-24,3.9631404618843474e-25,2.1384084053562293e-16,7.120151640399908e-24,1.024423535082126e-22,3.5974727469067367e-22,3.76,0.0,0.5617800275847795,0.9691210522603241,0.013879978940473194,3.520190159033246e-14,0.0011726290000502696,0.044901284857486144,0.04060746420037701,1.7585941170747704e-09,6.30164270794198e-11,0.00013574123063856176,3.80467777799416e-05,1.4774458494798417e-05,0.005756493849189303,0.001538896963106894,0.0012738680221023489,7.388919907158284e-06,0.0009221752553914081,0.0012116186326155101
7.3960151806752636e-06,0.7915978736986277,0.0004294799154481822,0.00021940052233586073,0.00013870906345851054,0.01626185122469905,0.0,0.0,0.00028180698970379326,1.1277860173363214e-05,3.0574824978280733e-06,0.02074472798003451,1.672107466505922e-11,1.0605708494211993e-11,3.116417952987464e-11,4.8964843960840885e-12,2.671110120964626e-12,3.113964164850823e-11,2.107758129351604e-17,2.044312465817704e-22,3.6301047253073856e-20,8.823460451075765e-23,1.6207025940354322e-13,5.685925045044172e-15,5.744335468211899e-16,3.1774468755399527e-18,3.1602833271225216e-22,2.883916859217467e-21,8.989048279439297e-24,4.249935333284685e-25,2.2212271163277316e-16,7.612893380340738e-24,1.0612001535441475e-22,3.756072149493282e-22,3.76,0.0,0.5605714937752453,0.9685661853503216,0.014200131716750122,3.734418810068915e-14,0.0011699496573417307,0.04559827779125208,0.041063232904047196,1.7533524356016897e-09,6.28294629698926e-11,0.00013532888521053737,3.7900314814324206e-05,1.4930676909342614e-05,0.0059301820500204305,0.0015697765883502693,0.0013245719959074224,7.762885549368297e-06,0.000955725752135802,0.0012655500391089913
7.50976829101434e-06,0.791683928711736,0.0004302298821261094,0.0002200060679482078,0.00013986347679603492,0.016495388456505593,0.0,0.0,0.00028153858158006076,1.1283653516523083e-05,3.1582995172527578e-06,0.021051278996474427,1.6656201749618063e-11,1.0839843659481551e-11,3.1157233083243526e-11,4.9688169078551014e-12,2.763567960106852e-12,3.2135881600772295e-11,2.1588737826929214e-17,2.119845753822083e-22,3.768982769204197e-20,9.092478124366496e-23,1.6440916686056777e-13,5.997283777384789e-15,5.936446006877713e-16,3.3632543522022782e-18,3.271238030352171e-22,3.0786762908375178e-21,9.774330489716173e-24,4.552219464334276e-25,2.3056582223988173e-16,8.130993930257319e-24,1.0986672332880207e-22,3.91869446467645e-22,3.76,0.0,0.5593646517151565,0.9680104123908596,0.014522257937235822,3.957785408639837e-14,0.0011672908905362702,0.04629479026986334,0.041511377517860014,1.7481468281841e-09,6.264378178491072e-11,0.00013491934471560047,3.7755055948607374e-05,1.5083887187698794e-05,0.006105676839454427,0.001600719589686403,0.001376064800353976,8.146539282047e-06,0.0009901180358570976,0.0013207389006348808
7.623521401353417e-06,0.7917696175754771,0.00043098048635551676,0.00022061246746909712,0.00014100735255613073,0.016727927877216612,0.0,0.0,0.0002812114109188869,1.1285325506273094e-05,3.2607589990664034e-06,0.02135692288551813,1.659324023970719e-11,1.1075416652058535e-11,3.1150798102644505e-11,5.040950447959754e-12,2.857646392238699e-12,3.3145883090938483e-11,2.210526070024823e-17,2.1968673014879604e-22,3.911304573359085e-20,9.364926997136959e-23,1.6673994273942273e-13,6.3201576241199036e-15,6.130842232804109e-16,3.556796860510377e-18,3.3842309922832023e-22,3.283050024697701e-21,1.0613702324308339e-23,4.870552015384828e-25,2.3917024123125075e-16,8.675317241389547e-24,1.1368277025663306e-22,4.0853705066968094e-22,3.76,0.0,0.5581595253550466,0.9674537591941128,0.014846321325225934,4.190517498504141e-14,0.0011646524854231992,0.046990826173376805,0.0419519539250361,1.742976954028685e-09,6.24593714567901e-11,0.00013451258332651704,3.7610987267339116e-05,1.5234115385382152e-05,0.006282943405594699,0.0016317222441882462,0.0014283235203235403,8.539765599268761e-06,0.001025360164479097,0.0013771805530758527
