Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60)
1.5077191167600755e-16,0.6032259504959339,3.76,0.0,0.7897872857181444,0.999999998625884,1.5532688601524647e-33,0.0,3.5558165126305445e-25,4.742889565296846e-12,4.742889563355849e-12,5.849039180563889e-14,3.9084127612997565e-27,4.3844441768905805e-26,1.9684553544018915e-21,1.939785811929628e-21,8.067063489575217e-14,4.57794431068188e-30,5.849039177640754e-14,3.0467385548328474e-26,2.488212336137789e-19,1.9849921613548093e-25,4.1243759141964558e-25,3.356629936246797e-32,7.58859498290524e-29,4.846044462264291e-33,8.067063489562897e-14,7.401263742391535e-29,2.980594014972468e-25,4.058691226221662e-44,8.636384361496702e-25,8.512499362160852e-25,2.987697638931399e-35,1.1338323855931483e-28,2.030922928300084e-27,3.266841612180464e-25,1.3740575896406867e-09,2.9393339670860305e-26,1.947926540263974e-43,8.572717163964481e-32,4.972175203501198e-38,7.858637321440803e-38,1.423677394521362e-27,1.1972888232053323e-49,4.563029787979754e-43,5.778173322600135e-41,1.0481429874652932e-42,9.636822521303442e-45,2.0358228128235303e-51,3.588720196764561e-28,1.92658598976225e-40,3.9216890203611266e-36,6.9456555803698355e-37,2.2988796558534707e-46,1.3026702178051616e-38
2.2615788349038134e-16,0.6032259504961959,3.76,0.0,0.7897872857157033,0.9999999979388261,4.441380200438522e-33,0.0,7.556114371475552e-25,7.114334850503033e-12,7.114334846378416e-12,8.77355938726673e-14,8.305378240592664e-27,9.316944317584779e-26,4.166183388685493e-21,4.122045229957774e-21,1.2100596089158998e-13,1.3090060746033883e-29,8.77355938273353e-14,6.474656213222929e-26,3.732326424521533e-19,4.218108714157895e-25,8.764299977553534e-25,7.132862574716011e-32,1.612576585427399e-28,1.0297922807527618e-32,1.2100596089132818e-13,1.5727687613021e-28,6.333762530364829e-25,1.1605387184818794e-43,1.8352318473023967e-24,1.8089062829087855e-24,8.542948746295499e-35,2.4093940400651844e-28,4.31571568294376e-27,6.94203907237186e-25,2.061086234987937e-09,6.246084771344354e-26,5.569853354366874e-43,1.8217307681170723e-31,1.4760433599697176e-37,2.3328246558857223e-37,3.0253147486569473e-27,4.5292893476330646e-49,1.3047417387652557e-42,1.6521965826032723e-40,2.9970340841668045e-42,2.7555298808053494e-44,7.493226345676709e-51,7.626030315063934e-28,5.5088323349917504e-40,1.1213580596623193e-35,2.0619426883617492e-36,8.696977674222157e-46,3.8672705039999983e-38
3.769298271191289e-16,0.6032259504967202,3.76,0.0,0.7897872857108212,0.999999996564711,2.041095793373065e-32,0.0,2.089046120418354e-24,1.18572254208746e-11,1.1857225409471245e-11,1.4622599792594653e-13,2.296193259351356e-26,2.5758609996363236e-25,1.1474040286542377e-20,1.1396243669655645e-20,2.0167661288276606e-13,6.015706153328987e-29,1.4622599784484936e-13,1.7902918304805647e-25,6.220572977278567e-19,1.1661830849787231e-24,2.423071629065214e-24,1.9720426194535198e-31,4.4583003741218775e-28,2.8471252786010455e-32,2.016766128820422e-13,4.348243905628934e-28,1.7510989637038046e-24,5.333494183044639e-43,5.07387672835053e-24,5.001094281848709e-24,3.926022226911239e-34,6.661266431845065e-28,1.1931714519865804e-26,1.9192697951666422e-24,3.4351428175063655e-09,1.726858533663927e-25,2.5596984413576798e-42,5.036740678208077e-31,6.913933652072911e-37,1.092696103731829e-36,8.364106243336487e-27,3.5743497626193163e-48,5.996112995042184e-42,7.592882268274099e-40,1.377325573195807e-41,1.266340265773722e-43,5.765421674693042e-50,2.1083726933672908e-27,2.5316549136101725e-39,5.153345509192324e-35,9.658461329425328e-36,6.863636547398689e-45,1.8115037200754849e-37
5.126245763850017e-16,0.6032259504971922,3.76,0.0,0.7897872857064274,0.9999999953280081,4.5944891062915705e-32,0.0,3.719975323512039e-24,1.6125826934176045e-11,1.6125826913870047e-11,1.9886736150864934e-13,4.0888402984187524e-26,4.586845046751641e-25,2.0403621403027424e-20,2.029333408428879e-20,2.742801996744209e-13,1.3541294541301457e-28,1.988673613924847e-13,3.188262321061156e-25,8.46000971808914e-19,2.0766266033099488e-24,4.3147730855172855e-24,3.5116439668254055e-31,7.9389123171156995e-28,5.069953916309934e-32,2.742801996731319e-13,7.742934935974467e-28,3.118188247371927e-24,1.2005760439515458e-42,9.035071439061693e-24,8.905467465577771e-24,8.83743687816622e-34,1.1861742252034868e-27,2.124688323630361e-26,3.417650968999487e-24,4.6717931697395766e-09,3.075023096632521e-25,5.761856422363228e-42,8.969188039553602e-31,1.5954118995261564e-36,2.5213654420919143e-36,1.4893995590772493e-26,1.0030362107740938e-47,1.3497196787335082e-41,1.709150211579934e-39,3.100346034515491e-41,2.850520797382703e-43,1.5878374818502951e-49,3.754386529237322e-27,5.698729958986394e-39,1.1600129330480363e-34,2.2287546764084347e-35,1.926138769561833e-44,4.18020693852615e-37
6.483193256508745e-16,0.603225950497664,3.76,0.0,0.7897872857020336,0.9999999940913057,8.683889159704582e-32,0.0,5.806938830272171e-24,2.03944284474426e-11,2.0394428415744647e-11,2.51508725022288e-13,6.382737992841923e-26,7.1601294201115855e-25,3.1823286091692637e-20,3.167818143528152e-20,3.4688378646564866e-13,2.559392828802919e-28,2.515087248680088e-13,4.977368133556405e-25,1.0699462170271005e-18,3.2416434666580397e-24,6.735422261091042e-24,5.481758182155948e-31,1.239275441761099e-27,7.914376993093178e-32,3.468837864636366e-13,1.2086831889282252e-27,4.867535498905415e-24,2.269190758834441e-42,1.410387428379348e-23,1.3901560654376422e-23,1.6703331079304435e-33,1.8516347361970396e-27,3.3166738991575466e-26,5.335001494767968e-24,5.908442916487486e-09,4.800153890557111e-25,1.0890285175877269e-41,1.4001420244092855e-30,3.07180089796262e-36,4.854537301718749e-36,2.3249737796309956e-26,2.296427175821657e-47,2.5510591576102334e-41,3.2304051488412966e-39,5.859855672062713e-41,5.387672493267857e-43,3.576296366456987e-49,5.860649388438369e-27,1.0770970643906835e-38,2.1924999653475275e-34,4.291285401616399e-35,4.409967181732796e-44,8.048704882041916e-37
7.840140749167473e-16,0.6032259504981358,3.76,0.0,0.7897872856976398,0.9999999928546038,1.451479996651734e-31,0.0,8.324675982639821e-24,2.4663029960676195e-11,2.4663029915234873e-11,3.041500884706883e-13,9.150120146830692e-26,1.0264565940210608e-24,4.5595098625032365e-20,4.5412978874303604e-20,4.1948737325647297e-13,4.277927992651851e-28,3.041500882754161e-13,7.136028354717529e-25,1.2938929463517394e-18,4.647131830619457e-24,9.655718707069069e-24,7.858544866656771e-31,1.776591555716609e-27,1.134598659492008e-31,4.194873732535886e-13,1.7327354652872128e-27,6.977965828920007e-24,3.7929043661405856e-42,2.0218930403250488e-23,1.9928899097760674e-23,2.7918984091029798e-33,2.6544531705514157e-27,4.754700805938359e-26,7.648112979283042e-24,7.145092091290613e-09,6.881369118609102e-25,1.8202700809216996e-41,2.00726058170955e-30,5.222711941775459e-36,8.253600514729957e-36,3.3330191556702927e-26,4.478030031519105e-47,4.264000496252553e-41,5.399499584009578e-39,9.794526112284553e-41,9.005294706661734e-43,6.873589257681247e-49,8.401666023898804e-27,1.800326871713943e-38,3.664680492743913e-34,7.296168206522132e-35,8.599632791596875e-44,1.3684730126280705e-36
1.055403573448493e-15,0.6032259504990795,3.76,0.0,0.789787285688852,0.9999999903812016,3.0987471716973094e-31,0.0,1.4342524309547215e-23,3.3200232987068225e-11,3.3200232908777796e-11,4.09432815218714e-13,1.576465732785951e-25,1.768472138464674e-24,7.850275363748566e-20,7.824159174717257e-20,5.646945468372016e-13,9.132888036222367e-28,4.0943281493489187e-13,1.2296358214732923e-24,1.741789789481164e-18,8.006499384328418e-24,1.6635748277624394e-23,1.3539554240407635e-30,3.060872804113475e-27,1.9548363244347415e-31,5.646945468322319e-13,2.985313961176142e-27,1.202226956811886e-23,8.097556751842449e-42,3.483500402085508e-23,3.4335311855474975e-23,5.9603844819811634e-33,4.57333226416455e-27,8.191850343947854e-26,1.3176861548459597e-23,9.618389136588039e-09,1.1855843227508432e-24,3.8860698423087183e-41,3.458461676539329e-30,1.1547006892966969e-35,1.824744139082797e-35,5.742427215328367e-26,1.1888316029463796e-46,9.103162621936781e-41,1.1527315249876256e-38,2.091019446177088e-40,1.9225296034218985e-42,1.7775208506090516e-48,1.4475146700259645e-26,3.843492408036639e-38,7.823674608554709e-34,1.613158516319183e-34,2.283134387326661e-43,3.025687233239483e-36
1.3267930719802385e-15,0.6032259505000231,3.76,0.0,0.7897872856800643,0.9999999879078012,5.634740287945363e-31,0.0,2.1952695061560844e-23,4.1737436013338426e-11,4.173743589350709e-11,5.147155417255924e-13,2.412938655242282e-25,2.7068230452658967e-24,1.201049044490873e-19,1.197565765948113e-19,7.099017204164388e-13,1.660716469746829e-27,5.147155413425807e-13,1.882343362591824e-24,2.189692118479826e-18,1.2254747441336117e-23,2.5462678277895088e-23,2.072386103488463e-30,4.68497179432769e-27,2.992145423697266e-31,7.099017204088321e-13,4.569322049530478e-27,1.840128261029334e-23,1.4724775817765861e-41,5.331845560737226e-23,5.2553626847042916e-23,1.0838311662161425e-32,6.999942157364015e-27,1.2538477509117474e-25,2.0168503715974666e-23,1.209168406774692e-08,1.814654929494729e-24,7.066397537487195e-41,5.293787499501765e-30,2.163244727425899e-35,3.4184244502605064e-35,8.789358880943952e-26,2.5786070468875772e-46,1.655312683476607e-40,2.096117023140087e-38,3.802291529503699e-40,3.4959147010107423e-42,3.764404879409686e-48,2.2155652552418562e-26,6.988973392816701e-38,1.4226502305934626e-33,3.0221817410104067e-34,4.952362921603988e-43,5.668552507766134e-36
1.5981825705119841e-15,0.603225950500967,3.76,0.0,0.7897872856712765,0.9999999854344032,9.32096863838602e-31,0.0,3.126319815208241e-23,5.027463903947852e-11,5.027463886882497e-11,6.199982679749673e-13,3.436301997393221e-25,3.854826219400925e-24,1.7099127883462552e-19,1.7054711015408943e-19,8.551088939940837e-13,2.747149080405687e-27,6.199982674814046e-13,2.681055087398869e-24,2.637600305448047e-18,1.7452166702149125e-23,3.6261780360682715e-23,2.9513479140131913e-30,6.67193759218666e-27,4.261265575240277e-31,8.551088939832507e-13,6.507239984182381e-27,2.620553464317898e-23,2.4358080381285584e-41,7.593160058798565e-23,7.484239671507898e-23,1.7928682292906344e-32,9.968721070781769e-27,1.785627725522775e-25,2.872226422071445e-23,1.4564976741371854e-08,2.5842763469486824e-24,1.1689203257894779e-40,7.539351251439057e-30,3.660996701792783e-35,5.785096004897478e-35,1.2517055933248536e-25,4.9832489581724336e-46,2.7382126578300293e-40,3.467386513865373e-38,6.289731816843839e-40,5.782930996735704e-42,7.121887837830505e-48,3.155218300051305e-26,1.1561125691477212e-37,2.3533410682569924e-33,5.11469454623643e-34,9.570925131203983e-43,9.593448174252371e-36
2.1409615675754755e-15,0.6032259505028544,3.76,0.0,0.7897872856537012,0.9999999804876143,2.1500567660633787e-30,0.0,5.508105412274092e-23,6.734904509136111e-11,6.734904479069609e-11,8.305637196866976e-13,6.054231449730728e-25,6.791602611118758e-24,3.0113985591720295e-19,3.004774920644156e-19,1.1455232411445065e-12,6.336801293534582e-27,8.305637189373087e-13,4.725098953873827e-24,3.5334345834252125e-18,3.074800356690883e-23,6.388763485498121e-23,5.199941511959267e-30,1.1754916859950118e-26,7.5081036502700525e-31,1.1455232411254197e-12,1.1464748794532275e-26,4.617006279989384e-23,5.618885909638838e-41,1.337796753309719e-22,1.318606677040509e-22,4.135578167962837e-32,1.7563336696415704e-26,3.1460165177293484e-25,5.060416426071858e-23,1.9511555188821296e-08,4.55309097522658e-24,2.6963299419946096e-40,1.3284681859055054e-29,8.706025774250585e-35,1.3756861978674321e-34,2.2053106786442755e-25,1.567961104485228e-45,6.316201358984257e-40,7.998160315806232e-38,1.4508414053144591e-39,1.333941933363895e-41,2.1585579350993672e-47,5.559000497656098e-26,2.6667848828327795e-37,5.428411153712756e-33,1.2163187032976287e-33,3.011622799084241e-42,2.2814286206704938e-35
3.2265195617024584e-15,0.6032259505066293,3.76,0.0,0.7897872856185504,0.9999999705940638,7.277773033097668e-30,0.0,1.2343929600730961e-22,1.0149785719354083e-10,1.0149785651974022e-10,1.2516946199719513e-12,1.3567747091714719e-24,1.522020434452376e-23,6.745847949403911e-19,6.73380318185991e-19,1.7263519354259475e-12,2.144945699334679e-26,1.2516946185724457e-12,1.0596356437716885e-23,5.325174531462499e-18,6.890732204446167e-23,1.4317444692803872e-22,1.1653844857939995e-29,2.634317072530175e-26,1.682790357306613e-30,1.726351935383169e-12,2.5692911006330954e-26,1.0346861483496977e-22,1.9021335034634873e-40,2.9980482290810896e-22,2.955042624881641e-22,1.3998530613824032e-31,3.9360037444567644e-26,7.050418019824475e-25,1.1340566137489244e-22,2.9404684571036486e-08,1.0203621886893876e-23,9.126827144474216e-40,2.9778667952520616e-29,3.027969851517028e-34,4.784547442753553e-34,4.942176683070475e-25,8.57987002267683e-45,2.137982595323303e-39,2.7072994249115016e-37,4.910956002257596e-39,4.5152872342380983e-41,1.1364039695423901e-46,1.2457892538861851e-25,9.026807891699318e-37,1.8374644539296234e-32,4.230435585033453e-33,1.6480474920520151e-41,7.935027936930495e-35
5.397635549956424e-15,0.603225950514179,3.76,0.0,0.7897872855482488,0.9999999508070728,3.4680196115299127e-29,0.0,3.431185947120653e-22,1.6979548139155302e-10,1.6979547951864489e-10,2.093956407978999e-12,3.7713195263063126e-24,4.23062965980488e-23,1.874451807770386e-18,1.871739848785575e-18,2.888009323911157e-12,1.0221017953412136e-25,2.0939564047249215e-12,2.9496408140262176e-23,8.908940241428479e-18,1.9153599000368748e-22,3.9797067322778875e-22,3.2396701675834574e-29,7.322394773977142e-26,4.678665448155315e-30,2.888009323792222e-12,7.141657209781282e-26,2.8760276876231e-22,9.065989200510447e-40,8.333428098737235e-22,8.2138890283318e-22,6.6705295036612275e-31,1.0940585801620934e-25,1.9597981374146674e-24,3.1522439266159442e-22,4.919083319143782e-08,2.836210665987803e-23,4.349094844550979e-39,8.281528721322902e-29,1.4658233157989424e-33,2.3161433953711e-33,1.3737362707965502e-24,7.460570740775659e-44,1.0187932477332312e-38,1.290072388234927e-36,2.3401497398397623e-38,2.1516310410813286e-40,9.651866176181891e-46,3.462807653826465e-25,4.301422012929121e-36,8.75581935363348e-32,2.0479464596242812e-32,1.4330949097805835e-40,3.8413527535077396e-34
9.739867526464355e-15,0.6032259505292786,3.76,0.0,0.7897872854076458,0.9999999112335315,2.088772455359956e-28,0.0,1.1143022074967576e-21,3.063907297621916e-10,3.0639072367995316e-10,3.778479933746252e-12,1.2247327841652687e-23,1.3738864553856262e-22,6.085863905623198e-18,6.078444127676439e-18,5.21132410057101e-12,6.155920522172966e-25,3.778479924565864e-12,9.607275839758693e-23,1.6077614787546004e-17,6.220098071784387e-22,1.2924061399156128e-21,1.0523067634234317e-28,2.3779358426982127e-25,1.5201499888663958e-29,5.211324100184602e-12,2.3192480917727834e-25,9.33982399056373e-22,5.462751471953834e-39,2.706267083605019e-21,2.667447013367145e-21,4.0175304872491695e-30,3.552937184524322e-25,6.364754763904754e-24,1.023686051880923e-21,8.876268991665631e-08,9.210506285372148e-23,2.619389970180674e-38,2.692187032661388e-28,8.885661029782315e-33,1.4040154923022456e-32,4.461186388247439e-24,8.655711795734181e-43,6.136107671144803e-38,7.769853111805379e-36,1.4094250759026748e-37,1.2959127482032728e-39,1.1092297961473752e-44,1.1245342494856914e-24,2.5906629585021313e-35,5.27345981250483e-31,1.2414465243244056e-31,1.6626890241198908e-39,2.3285981126348092e-33
1.8424331479480218e-14,0.6032259505594777,3.76,0.0,0.7897872851264396,0.9999998320882111,1.4414780660077929e-27,0.0,3.984150386671996e-21,5.795812264019212e-10,5.795812046562708e-10,7.147526784290138e-12,4.378773012543055e-23,4.911990612910337e-22,2.1755690534562306e-17,2.173208307640243e-17,9.857953652649135e-12,4.248036411284313e-24,7.147526754387398e-12,3.4553321299232557e-22,3.041953669591895e-17,2.2238523811521254e-21,4.6207232603573994e-21,3.763930908638272e-28,8.5017663136839e-25,5.440423354265e-29,9.857953651266385e-12,8.29198831978112e-25,3.3392195055229017e-21,3.773144315741641e-38,9.675638256914523e-21,9.536846318610768e-21,2.772390777360901e-29,1.270271272181176e-24,2.27581949739906e-23,3.659955180555129e-21,1.6790464127015355e-07,3.2929758416987305e-22,1.8075913080018705e-37,9.645255808995694e-28,6.144716462695867e-32,9.709227277289849e-32,1.594995338897397e-23,1.1750435453766082e-41,4.23452068004922e-37,5.361765098563016e-35,9.726043256526112e-37,8.943121567333334e-39,1.501271417029034e-43,4.020465294371844e-24,1.7877474234399823e-34,3.6390737485502166e-30,8.58500113665987e-31,2.2571664899644116e-38,1.6103017060783666e-32
3.5793259385511937e-14,0.6032259506198758,3.76,0.0,0.7897872845640272,0.9999996738046184,1.069703042694557e-26,0.0,1.5034764273571153e-20,1.1259622192751934e-09,1.1259621372238592e-09,1.3885619681458157e-11,1.6522278147366156e-22,1.853387345087662e-21,8.208319916164744e-17,8.20001254928091e-17,1.9151212751844868e-11,3.152099779316016e-23,1.3885619574626202e-11,1.3192678574493608e-21,5.912167270637809e-17,8.391096320310733e-21,1.7435209433788475e-20,1.42146451733576e-27,3.2079126201486584e-24,2.056935890863596e-28,1.9151212746618082e-11,3.128793818008472e-24,1.2599485535947744e-20,2.8048421129151714e-37,3.65084053900468e-20,3.598471404919494e-20,2.057151361169183e-28,4.793024794099161e-24,8.589060185475436e-23,1.3809852349237017e-20,3.261814959144823e-07,1.242492886256613e-21,1.3412868937402278e-36,3.654464379959124e-27,4.562236176538547e-31,7.208804210755882e-31,6.018286020630714e-23,1.7302336657584565e-40,3.142302932928781e-36,3.97849672268597e-34,7.216819941434731e-36,6.63646931135183e-38,2.2087081384319764e-42,1.5169765037609474e-23,1.3265325909275665e-33,2.7002412193643616e-29,6.37405715039917e-30,3.323641706146564e-37,1.195592266346332e-31
7.053111519757539e-14,0.6032259507406723,3.76,0.0,0.7897872834392026,0.9999993572656227,8.240762765649305e-26,0.0,5.838785852987226e-20,2.2187242033969848e-09,2.21872388481868e-09,2.7361802260419553e-11,6.415182152185352e-22,7.195940781273784e-21,3.1868974965460943e-16,3.1837935745630753e-16,3.773773093044055e-11,2.4278237905605826e-22,2.7361801857744887e-11,5.242675115316009e-21,1.1659912178516651e-16,3.257978930220186e-20,6.769641301799537e-20,5.5287702640995286e-27,1.2455275196936807e-23,8.01856251655594e-28,3.773773091007395e-11,1.214835685356473e-23,4.8918435098307444e-20,2.1682439265515818e-36,1.417501120773558e-19,1.3971681067401233e-19,1.5844684854714413e-27,1.860973280102987e-23,3.33630273682042e-22,5.361911428152448e-20,6.427070152255925e-07,4.824015511586553e-21,1.0331379229828057e-35,1.4306300559945157e-26,3.514527094690309e-30,5.553388311363391e-30,2.336703985684541e-22,2.65517650569005e-39,2.4206352095077946e-35,3.064327654437409e-33,5.558517376399383e-35,5.112422124247025e-37,3.388662513765267e-41,5.889629496774061e-23,1.0217277901108568e-32,2.079791159317314e-28,4.91025691668118e-29,5.1003693444860025e-36,9.210256226219388e-31
1.0526897100963882e-13,0.6032259508614686,3.76,0.0,0.7897872823143779,0.9999990407642103,2.5905788553294288e-25,0.0,1.3008741522575365e-19,3.3114861853524397e-09,3.31148547569314e-09,4.083798055262124e-11,1.4290576538189336e-21,1.6029267937891736e-20,7.09898161051086e-16,7.092159061749609e-16,5.6324249082702354e-11,7.631116328802112e-22,4.083797966473151e-11,1.1900774621549886e-20,1.74174150880566e-16,7.257401617420198e-20,1.5080159671803135e-19,1.233369092251937e-26,2.7745160089221817e-23,1.792137653398296e-27,5.632424903719978e-11,2.706198000800599e-23,1.0896757862126455e-19,6.831878970446988e-36,3.157599978370685e-19,3.1123068835363785e-19,4.980289848627767e-27,4.1454699064023186e-23,7.434571635996685e-22,1.1944098597854192e-19,9.591949509474847e-07,1.0745566861842047e-20,3.247458035193291e-35,3.2084870664674563e-26,1.1047180587599713e-29,1.745606895632097e-29,5.2052029988154495e-22,1.1141628954502293e-38,7.609399839484194e-35,9.631755156333179e-33,1.7471376468942209e-34,1.607142200435657e-36,1.4219113737016557e-40,1.3119096182851179e-22,3.2114869962783337e-32,6.537182529907806e-28,1.5434344118117791e-28,2.140209433163902e-35,2.8950489023130735e-30
