Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135)
1.0678920131756808e-19,0.08000230468635794,3.76,0.0,0.8165255383409196,0.9999999999996203,1.0769349791283847e-43,0.0,1.4097285417967063e-32,2.1911775711887124e-17,2.1911775711869448e-17,8.682844830897289e-19,3.097447227236691e-34,3.7802379886042414e-33,2.1090041633290436e-29,1.761804921463637e-29,8.388090096259213e-21,3.8605256136135883e-41,8.682844830864883e-19,1.9045771345433726e-32,7.350936593156557e-27,2.2075429829997297e-31,1.4105375303297745e-32,1.4986616931261976e-45,2.7599815286758993e-39,2.862948506438909e-44,8.388090096259195e-21,1.35653264064916e-40,1.9087794873450103e-33,1.6535932341886791e-56,3.6720730768118815e-32,2.690578059742004e-33,2.1350541009959268e-46,1.2036558592556505e-40,2.4797471752484275e-37,1.5055517240495704e-34,3.796555643670735e-13,4.697241543923389e-36,1.1172230028456405e-59,8.567043845276232e-45,9.523033491283327e-50,2.6397900452674117e-49,1.7414441585499192e-37,2.2075372112671123e-62,6.141682975983737e-58,7.152036102167364e-56,9.717115439608272e-58,6.505517295413335e-61,3.5083854754135685e-70,3.840602385824722e-38,1.843547257463019e-55,3.598194864468813e-51,5.527223201773507e-52,1.5109928263145323e-63,1.6807991167175223e-54,6.231451769833577e-54,1.7048157171508905e-48,4.2228639082496036e-76,5.9723964228458905e-56,8.774694084210151e-49,3.729637819263352e-48,8.194982701321344e-74,1.065869378630591e-62,4.619618539752208e-56,7.752351201131835e-70,1.2319510891317609e-74,1.5607674371738537e-79,3.015229440918973e-80,3.3376947536689155e-76,1.9040740647282017e-32
2.136711821323712e-19,0.08000230468635793,3.76,0.0,0.8165255383409196,0.9999999999992403,8.622028061455582e-43,0.0,5.642588027695682e-32,4.384258858772898e-17,4.384258858765822e-17,1.7373233401864465e-18,1.2397861155797687e-33,1.513080350754743e-32,7.746757561616529e-29,7.051811081973383e-29,1.6783467846815782e-20,3.0907678542504746e-40,1.7373233401804238e-18,7.623272017243466e-32,1.4708337094952875e-26,8.835924955006583e-31,5.645826088334521e-32,5.998565157376565e-45,1.1047118840494969e-38,1.1459257871206832e-43,1.6783467846815713e-20,5.42966579730234e-40,7.640092371024965e-33,1.3238803432227754e-55,1.4697862005854087e-31,1.076932408775204e-32,1.7093414850918964e-45,4.8177602578262944e-40,9.925451352400547e-37,6.026130477220431e-34,7.596409764357653e-13,1.880120751532134e-35,8.94457744356514e-59,3.431677622902568e-44,7.626150313009274e-49,2.113973000151179e-48,6.970314968687792e-37,3.535896021028868e-61,4.9170807939514936e-57,5.725977625888505e-55,7.779600773901173e-57,5.208369477722667e-60,5.617987882217164e-69,1.5372418416331835e-37,1.475958761614893e-54,2.880743748089342e-50,4.426261333281024e-51,2.4202144774525443e-62,1.3460024468250083e-53,4.990215344121918e-53,1.36488917442988e-47,1.3528331464527708e-74,4.781548610693046e-55,7.025090648136792e-48,2.98597803265573e-47,1.3126214020157785e-72,1.6995617305709118e-61,3.698503757663931e-55,6.206655899676389e-69,1.97272685718796e-73,2.499261430346929e-78,9.659563793539426e-79,5.344783345080209e-75,7.621258413785429e-32
4.2743514376197746e-19,0.08000230468635793,3.76,0.0,0.8165255383409196,0.9999999999984803,6.900242863847457e-42,0.0,2.257770193726166e-31,8.770421433941269e-17,8.770421433912956e-17,3.475401054377155e-18,4.960759411665831e-33,6.054292256327931e-32,2.960761005069825e-28,2.821642973707446e-28,3.357422334792892e-20,2.4735536284703768e-39,3.475401054366951e-18,3.050301790311963e-31,2.9423370229504895e-26,3.5355209144950616e-30,2.25906583833545e-31,2.400217623399338e-44,4.420286495140662e-38,4.58519801572146e-43,3.357422334792863e-20,2.1725735725386742e-39,3.057032115516724e-32,1.0595071096537531e-54,5.881059287513867e-31,4.309132404521748e-32,1.3679926918439053e-44,1.927731647950028e-39,3.971473585942441e-36,2.4112371307278027e-33,1.5196117983311555e-12,7.522931956711236e-35,7.158380757316686e-58,1.3752206892461846e-43,6.104011168234074e-48,1.6920352042349323e-47,2.789033913071923e-36,5.660504569895361e-60,3.93515904757497e-56,4.5825223422375285e-54,6.22604499866191e-56,4.1682785253867015e-59,8.992439334954277e-68,6.150969696237057e-37,1.1812155832719275e-53,2.305470515298143e-49,3.5428030516722987e-50,3.8744451261149834e-61,1.07734748535365e-52,3.9941948346017184e-52,1.0923261568574397e-46,4.3314942646335934e-73,3.8266920978000746e-54,5.622207572749091e-47,2.389689922256614e-46,2.1013342248980522e-71,2.714629269364359e-60,2.959927056959589e-54,4.967404363484963e-68,3.157647703898953e-72,4.0004459250107015e-77,3.0927942052318752e-77,8.555236249000138e-74,3.049496076113661e-31
8.5496306702119e-19,0.08000230468635793,3.76,0.0,0.8165255383409195,0.9999999999969604,5.521242686169599e-41,0.0,9.032550958735442e-31,1.7542746584278008e-16,1.7542746584164742e-16,6.951556482747663e-18,1.9846268324447656e-32,2.422111114270583e-31,1.1567069779813938e-27,1.1288409238298028e-27,6.71557343501552e-20,1.9792187182511162e-38,6.951556482734631e-18,1.2203193448504732e-30,5.88543650224472e-26,1.4144385850691824e-29,9.037734369458372e-31,9.602515124040957e-44,1.768402433889783e-37,1.834379560566161e-42,6.715573435015403e-20,8.691709040282002e-39,1.2230119073755854e-31,8.477674333433377e-54,2.3528066665790256e-30,1.7239335556582154e-31,1.0946019993906783e-43,7.712181875149439e-39,1.5888481972903078e-35,9.646518626201267e-33,3.0395534331539643e-12,3.0096626305081583e-34,5.727792794728705e-57,5.518602132050848e-43,4.884445603679407e-47,1.3539709687572575e-46,1.1157951762323301e-35,9.059264759916584e-59,3.1487251441974005e-55,3.6667141192063735e-53,4.981781952925503e-55,3.3352561489943826e-58,1.4390830649290847e-66,2.460788389168514e-36,9.451519345338747e-53,1.8447266938045597e-48,2.8349602105967017e-49,6.200794250660643e-60,8.620962527974119e-52,3.196165089048015e-51,8.740268874280486e-46,1.3864667946334326e-71,3.0619350847689837e-53,4.4986202453400304e-46,1.912115009575514e-45,3.36304699271908e-70,4.339668809601143e-59,2.3683913620293857e-53,3.975292891531562e-67,5.053264368510667e-71,6.402015913980566e-76,9.899716365831019e-76,1.3691256795367233e-72,1.2199969982799503e-30
1.710018913539615e-18,0.08000230468635794,3.76,0.0,0.8165255383409192,0.9999999999939205,4.4174135601084096e-40,0.0,3.613314448504924e-30,3.508739688495148e-16,3.508739688449837e-16,1.3903867339445037e-17,7.939153766536392e-32,9.689232816113412e-31,4.5716240436413785e-27,4.515731190126243e-27,1.3431875635460773e-19,1.5835253122836498e-37,1.3903867339448488e-17,4.881674695157751e-30,1.177200687036914e-25,5.658214811460368e-29,3.615387972429776e-30,3.841384027599054e-43,7.074185472603493e-37,7.338129699769495e-42,1.3431875635460303e-19,3.47696661939963e-38,4.8924457753458655e-31,6.782795753128462e-53,9.411992623953619e-30,6.896295450288552e-31,8.75764746755854e-43,3.0851238365418977e-38,6.35591128847917e-35,3.858921493480069e-32,6.079436666927696e-12,1.2039630190918355e-33,4.582670254610695e-56,2.2210807147381783e-42,3.908051210945091e-46,1.0833139139183872e-45,4.46354395293489e-35,1.4496789851099807e-57,2.5192193248364692e-54,2.9336498233467936e-52,3.985803984454743e-54,2.668458303465387e-57,2.302767151679367e-65,9.843954536538696e-36,7.561933424267574e-52,1.475921482623909e-47,2.2682553111846944e-48,9.922616631586593e-59,6.897643187987606e-51,2.557255799372749e-50,6.992879011001614e-45,4.437315645431668e-70,2.449780653034091e-52,3.5992378803129565e-45,1.5298372450658553e-44,5.381605039103504e-69,6.940478745393269e-58,1.8948929954891714e-52,3.182496966103072e-66,8.086045526175008e-70,1.0244267539774003e-74,3.168353287711176e-74,2.1908351789141885e-71,4.880385136520086e-30
3.4201306065764654e-18,0.08000230468635795,3.76,0.0,0.8165255383409189,0.9999999999878407,3.534098634851125e-39,0.0,1.445384600341454e-29,7.01766974862984e-16,7.017669748448588e-16,2.780848905266525e-17,3.1757910027191685e-31,3.8758507073865304e-30,1.8176079417326423e-26,1.806365977583385e-26,2.6864480036351277e-19,1.2668803808042319e-36,2.780848905279021e-17,1.9527493680540897e-29,2.354663324476693e-25,2.2633780219799325e-28,1.446214036372936e-29,1.5366684327080166e-42,2.8297893600538796e-36,2.9353827407996325e-41,2.68644800363494e-19,1.390843276921103e-37,1.9570579382641728e-30,5.426513906988231e-52,3.7649502465192304e-29,2.7586304296352932e-30,7.006450580704534e-42,1.2340997632473922e-37,2.542468968263872e-34,1.5436314082104744e-31,1.2159202990987612e-11,4.816047939893344e-33,3.666311735394933e-55,8.992370389010014e-42,3.126638871983588e-45,8.66705990084364e-45,1.7854902334663145e-34,2.319643685144914e-56,2.015471183128175e-53,2.3470312759197553e-51,3.18879456464102e-53,2.134868043064481e-56,3.684614857493402e-64,3.9377419374676797e-35,6.049833933371529e-51,1.1807932401009177e-46,1.8147191129596382e-47,1.5877263350806953e-57,5.518463839478128e-50,2.045934138762117e-49,5.59456877623512e-44,1.4200405184052838e-68,1.9599175579023683e-51,2.879526941456921e-44,1.2239278832086227e-43,8.611151858311818e-68,1.110237265494388e-56,1.5159863626817668e-51,2.5523825743429605e-65,1.293833091285962e-68,1.6391661778665793e-73,1.013944103944714e-72,3.5055355986467256e-70,1.952233469674606e-29
6.840353992650166e-18,0.08000230468635795,3.76,0.0,0.8165255383409181,0.9999999999756811,2.827346045714693e-38,0.0,5.781656092085128e-29,1.4035529868899214e-15,1.4035529868174191e-15,5.561773247840749e-17,1.2703424640903667e-30,1.5503717225201268e-29,7.248347513032029e-26,7.22561091565194e-26,5.372968883813225e-19,1.0135283459841914e-35,5.561773247912967e-17,7.811156647113109e-29,4.710182854619937e-25,9.053696285029758e-28,5.784973845400963e-29,6.147217169396403e-42,1.1319387942371103e-35,1.1741861210340203e-40,5.372968883812473e-19,5.563486579932789e-37,7.828390981117852e-30,4.341345692015593e-51,1.506010738505254e-28,1.1034746221514181e-29,5.605293510652094e-41,4.936499588408901e-37,1.017009077708403e-33,6.174651256572358e-31,2.4318735065157295e-11,1.926458287577445e-32,2.9331213866652103e-54,3.683171897685953e-41,2.5013902612093733e-44,6.933867363748651e-44,7.142106241872419e-34,3.711555744521447e-55,1.6124152918002507e-52,1.8776695889812563e-50,2.5510962043953024e-52,1.7079350615253813e-55,5.895533724168055e-63,1.5751287370674833e-34,4.839982026420168e-50,9.44657014241663e-46,1.4518212372432492e-46,2.540448278151519e-56,4.414910793921769e-49,1.6367991124654067e-48,4.4757612325881276e-43,4.544288883048389e-67,1.5679712557751602e-50,2.303676139571432e-43,9.791655245948974e-43,1.3778309621919283e-66,1.7761881844222097e-55,1.2128178775911801e-50,2.0619836594870847e-64,2.0701855936091865e-67,2.622732584235959e-72,3.244734809420178e-71,5.609054899847251e-69,7.809092580125152e-29
1.3680800764797568e-17,0.08000230468635797,3.76,0.0,0.8165255383409167,0.999999999951362,2.2619037262012326e-37,0.0,2.3126860125843524e-28,2.807125010943793e-15,2.807125010653781e-15,1.1123621932709926e-16,5.081423289400077e-30,6.201549152299235e-29,2.8949220638811087e-25,2.8902737672946364e-25,1.074601064416941e-18,8.108322747441174e-35,1.1123621933043264e-16,3.124494647776033e-28,9.42359893599398e-25,3.621515352993275e-27,2.314013080761286e-28,2.4592465936722804e-41,4.5278014026142313e-35,4.696865350873929e-40,1.074601064416641e-18,2.2254174961529702e-36,3.1313882135222336e-29,3.4731682077393405e-50,6.0241042340779715e-28,4.413943389549232e-29,4.4842880274637365e-40,1.9746200037223214e-36,4.0680840876875166e-33,2.4698856274844183e-30,4.863779691769627e-11,7.705910879985132e-32,2.346528763135875e-53,1.5422048954480335e-40,2.0011438747645726e-43,5.5471816704927886e-43,2.856871559277604e-33,5.938589860885455e-54,1.2899476597190529e-51,1.502153498974646e-49,2.0409011852880357e-51,1.3663644056653318e-54,9.432973972399984e-62,6.300578368517162e-34,3.872031572154413e-49,7.557345803157868e-45,1.1614753686149537e-45,4.064786159035512e-55,3.531984528830067e-48,1.309460011141602e-47,3.580651442141281e-42,1.4541979183431894e-65,1.2543918794312356e-49,1.842962634612554e-42,7.833416790832409e-42,2.204566742586708e-65,2.841748071696157e-54,9.702658174623892e-50,1.713673980775591e-63,3.3123390692179695e-66,4.196425496509933e-71,1.0383333209011744e-69,8.974769354949504e-68,3.123668667390427e-28
2.7361694309092372e-17,0.08000230468635804,3.76,0.0,0.8165255383409138,0.9999999999027238,1.8095337915045367e-36,0.0,9.250791501223684e-28,5.614269059051521e-15,5.614269057891469e-15,2.2247319301331195e-16,2.0325810476717927e-29,2.4806316194407433e-28,1.157085427985366e-24,1.156115386917578e-24,2.1492094164881744e-18,6.486696290708414e-34,2.224731930275348e-16,1.249804379859684e-27,1.8859939183354848e-24,1.4486135084115354e-26,9.256099427732731e-28,9.839714187798942e-41,1.811129906079605e-34,1.8788141672470468e-39,2.1492094164869746e-18,8.9017170694025e-36,1.2525616297957263e-28,2.7786317511622496e-49,2.409653949470222e-27,1.7655863360078017e-28,3.5874517093637046e-39,7.898520840554392e-36,1.6272470270254254e-32,9.879592758958209e-30,9.727591143957441e-11,3.0823795025889206e-31,1.8772402386520486e-52,6.7202229571632775e-40,1.6009277660109356e-42,4.4377804499396025e-42,1.1427544367774565e-32,9.501824279381238e-53,1.0319644390562133e-50,1.2017299307486725e-48,1.6327306376044756e-50,1.0930982357919175e-53,1.5092854568748952e-60,2.520243627926229e-33,3.097643635878437e-48,6.045912517468964e-44,9.291876461397002e-45,6.503712983416603e-54,2.8256099869583106e-47,1.0475762978775277e-46,2.864538089636235e-41,4.6534740965874816e-64,1.0035194388388401e-48,1.4743786178922914e-41,6.266770023695496e-41,3.5273361365475e-64,4.546674925932414e-53,7.762172605682686e-49,1.5761825111387213e-62,5.2997762089526046e-65,6.714323487915658e-70,3.3226956749942364e-68,1.4360416342541455e-66,1.2494737098702865e-27
5.472348139768198e-17,0.0800023046863581,3.76,0.0,0.8165255383409079,0.9999999998054474,1.4476314448275122e-35,0.0,3.700326330028688e-27,1.1228557155266924e-14,1.1228557150626702e-14,4.449471403410541e-16,8.130356016613653e-29,9.92254644303386e-28,4.626574905542267e-24,4.624473305830175e-24,4.298426120630629e-18,5.18937179079492e-33,4.449471403997243e-16,4.9992315444441286e-27,3.77706520186282e-24,5.794468763188669e-26,3.702449207472574e-27,3.9380380181858175e-40,7.244539113305307e-34,7.515743550884513e-39,4.298426120625826e-18,3.560697329722803e-35,5.0102590491326235e-28,2.2230411120745163e-48,9.638640307798274e-27,7.062363304122845e-28,2.869969881954519e-38,3.1594168923876936e-35,6.5090455843646e-32,3.951847152678516e-29,1.9455210375054527e-10,1.2329545148337175e-30,1.501806388669922e-51,3.129194739718973e-39,1.280747278961884e-41,3.5502384077913174e-41,4.5710293775470826e-32,1.5202983138553648e-51,8.25574300931128e-50,9.613867978848326e-48,1.3061883868071797e-49,8.744815429672542e-53,2.414864483056502e-59,1.0080995844105906e-32,2.4781222561890734e-47,4.83674436242149e-43,7.433530568836843e-44,1.0405984868109431e-52,2.260496945153087e-46,8.380643545936484e-46,2.2916371715112516e-40,1.4891182298155965e-62,8.028179017240146e-48,1.179506011945259e-40,5.013429940461326e-40,5.643759971482776e-63,7.274583673357942e-52,6.209756517590364e-48,1.9174543078324603e-61,8.479668900630004e-64,1.074295174769844e-68,1.0632672360791072e-66,2.2978705049147697e-65,4.997906651879936e-27
1.0944705557486118e-16,0.08000230468635826,3.76,0.0,0.8165255383408963,0.9999999996108947,1.1581070603418294e-34,0.0,1.4801326693942246e-26,2.2457133347697504e-14,2.2457133329136592e-14,8.898950348178057e-16,3.252155461469248e-28,3.969019408816931e-27,1.850276598239121e-23,1.8497916724740582e-23,8.59685952891549e-18,4.151502569657744e-32,8.898950350560435e-16,1.9996962095643825e-26,7.574420706818503e-24,2.3177904472522804e-25,1.480981582603827e-26,1.576931246746127e-39,2.8978201822260472e-33,3.0066754591840963e-38,8.596859528896268e-18,1.424281900270323e-34,2.0041059985640058e-27,1.7786421135319546e-47,3.8554610236560594e-26,2.8249489134118253e-27,2.2959793105195946e-37,1.2637687810020793e-34,2.603654282834762e-31,1.5807408703076978e-28,3.8910434144145634e-10,4.931820956318558e-30,1.2014624804001346e-50,1.6045589123039603e-38,1.0245998490811818e-40,2.840196349168282e-40,1.8284140805317187e-31,2.432482410202837e-50,6.60460900885643e-49,7.691105806621945e-47,1.0449522616754535e-48,6.995868478224487e-52,3.86378955481192e-58,4.0324000211760353e-32,1.982500737870407e-46,3.8694012267994724e-42,5.94683620636538e-43,1.6649611036859836e-51,1.8084011543552632e-45,6.704528113033466e-45,1.8333122977909168e-39,4.765188750417943e-61,6.42255224085906e-47,9.43605598273762e-40,4.010748377051143e-39,9.030029434179654e-62,1.1639261338839575e-50,4.967812597845137e-47,3.6346577849396454e-60,1.3567491838535558e-62,1.718875016872055e-67,3.4024623707112824e-65,3.677224747678122e-64,1.999164484468695e-26
2.188942039292196e-16,0.08000230468635858,3.76,0.0,0.8165255383408729,0.9999999992217898,9.264866337898003e-34,0.0,5.920536484126965e-26,4.491428573255777e-14,4.4914285658314074e-14,1.7797908230563776e-15,1.30087014724136e-27,1.5876054006916553e-26,7.400399649731421e-23,7.399171378242008e-23,1.7193726345485104e-17,3.321202884492202e-31,1.779790824016444e-15,7.998798316096018e-26,1.522998348177693e-23,9.271167641486255e-25,5.923930228341423e-26,6.321443977080382e-39,1.1591294915535718e-32,1.2029703213970525e-37,1.719372634540811e-17,5.697140481740374e-34,8.016427735426472e-27,1.4232452834155463e-46,1.542185388408573e-25,1.1299802835099573e-26,1.836784809063001e-36,5.055081674600296e-34,1.0414885659741516e-30,6.3229674950256865e-28,7.782082291000437e-10,1.972726937433722e-29,9.611956366860697e-50,9.241276916500706e-38,8.196806887448766e-40,2.2721593345727127e-39,7.313661008538013e-31,3.891975829794264e-49,5.2836988118759096e-48,6.1528892313277405e-46,8.359624326930932e-48,5.596708143776683e-51,6.182068970514508e-57,1.6129582788217017e-31,1.5860017537365115e-45,3.095523272145112e-41,4.757473651832398e-42,2.663940576800916e-50,1.4467223883649283e-44,5.363627818693519e-44,1.4666506715168142e-38,1.5248620567648516e-59,5.138044802620209e-46,7.548840607683247e-39,3.208598641230133e-38,1.4448044302129588e-60,1.8622774281943064e-49,3.974253048656282e-46,9.629780038996694e-59,2.1708004297906613e-61,2.750202229181889e-66,1.088788999861313e-63,5.885567140694336e-63,7.996657275189182e-26
3.28341352283578e-16,0.08000230468635891,3.76,0.0,0.8165255383408496,0.9999999988326858,2.6491737130879055e-33,0.0,1.2581145380687441e-25,6.737143811741713e-14,6.737143795964925e-14,2.6696866105800195e-15,2.7643600600812973e-27,3.373657154290551e-26,1.5725407524234857e-22,1.5723242095007787e-22,2.5790593162054674e-17,9.496563621597937e-31,2.669686612624606e-15,1.6997461925814857e-25,2.2946398035213583e-23,1.970123485986618e-24,1.2588354282028877e-25,1.345621800946078e-38,2.463151780532514e-32,2.556817603357217e-37,2.579059316189091e-17,1.210644140637017e-33,1.7034910131692843e-26,4.070203487406243e-46,3.2771445607902194e-25,2.4012085510659688e-26,5.252057560904906e-36,1.0742056202780928e-33,2.2132020839974037e-30,1.3436308429902515e-27,1.1673115290362843e-09,4.1920415611716313e-29,2.748466753118453e-49,2.440159315026888e-37,2.4334277260657986e-39,6.74547493247203e-39,1.5541532612076583e-30,1.472413866368303e-48,1.5108093818059914e-47,1.759342104069741e-45,2.3903305429425595e-47,1.600310827159063e-50,2.2754136851032766e-56,3.4275329367037395e-31,4.534974607113166e-45,8.851263533378565e-41,1.412375227397463e-41,1.0078230086762547e-49,4.294942293478978e-44,1.5923273890664172e-43,4.1937046444905346e-38,7.113449156815973e-59,1.4691598544840378e-45,2.15849541632732e-38,9.174584478839823e-38,5.465971822653845e-60,7.099929845673578e-49,1.1363882017953394e-45,4.395551004283767e-58,7.989988566771114e-61,1.0122572337948009e-65,5.079177331596669e-63,2.171629129773177e-62,1.6992891446134068e-25
4.377885006379364e-16,0.08000230468635922,3.76,0.0,0.8165255383408263,0.9999999984435821,5.587876134351616e-33,0.0,2.1461960698953345e-25,8.982859050227557e-14,8.982859023314212e-14,3.559582397388731e-15,4.715689967261881e-27,5.755054988568285e-26,2.682530020863805e-22,2.682200381178336e-22,3.438745997862426e-17,2.0031000022505076e-30,3.559582400880532e-15,2.899569254561606e-25,3.072366438055962e-23,3.3607992074170874e-24,2.147425382959157e-25,2.2993261828953122e-38,4.201849481655541e-32,4.3624713436201246e-37,3.438745997834466e-17,2.0652192770445552e-33,2.905955229720632e-26,8.586473638073446e-46,5.5904236183815065e-25,4.0961796938275876e-26,1.1078111645648964e-35,1.8324695290054762e-33,3.775523169833511e-30,2.2920763670458738e-27,1.5564142412510655e-09,7.151124195280981e-29,5.7974225247095406e-49,4.955566670406136e-37,5.3023117491761694e-39,1.469803713381775e-38,2.651202892422744e-30,3.832685451428912e-48,3.186738283850501e-47,3.7109624339425203e-45,5.041899942527374e-47,3.375523604741784e-50,5.770948425382788e-56,5.846962167596056e-31,9.565575821772287e-45,1.8669880223110117e-40,3.077491465948683e-41,2.623357774611504e-49,9.35842550998281e-44,3.4695979853087132e-43,8.845737797596087e-38,2.1660510757550503e-58,3.0988837418125837e-45,4.5528893779857973e-38,1.935185015608806e-37,1.422785228334127e-59,1.9102883857282924e-48,2.3969720967435566e-45,1.3518274115934956e-57,2.026434301972364e-60,2.5673037771518527e-65,1.5466135720174472e-62,5.531834131226782e-62,2.898786322537341e-25
6.566827973466533e-16,0.08000230468635987,3.76,0.0,0.8165255383407796,0.9999999976653764,1.5262228660229974e-32,0.0,4.4434284031167165e-25,1.3474289527199038e-13,1.347428947147837e-13,5.339373969328261e-15,9.763294905808559e-27,1.1915084593213112e-25,5.553757029293774e-22,5.553155710746866e-22,5.1581193611763693e-17,5.4710856016096014e-30,5.339373976565704e-15,6.003197099162881e-25,4.642101254286845e-23,6.95810849748926e-24,4.445972016527116e-25,4.775240415049601e-38,8.699403800715509e-32,9.035167344127292e-37,5.1581193611184016e-17,4.27578455890486e-33,6.016410679284673e-26,2.345843525116731e-45,1.1574263092941469e-24,8.480620563454002e-26,3.025776191324127e-35,3.793899359508444e-33,7.816950704268914e-30,4.745453424158615e-27,2.334618286337099e-09,1.480547419600343e-28,1.5835220331052308e-48,1.329975410564274e-36,1.5390977718240039e-38,4.2663874490336954e-38,5.4889793956239074e-30,1.4065416753689388e-47,8.70399221687346e-47,1.0135790467028357e-44,1.3770994006388931e-46,9.219629170329618e-50,2.0181346392187018e-55,1.2105371670950215e-30,2.612655687423033e-44,5.0993238595237264e-40,8.933008259929888e-41,9.627353263636538e-49,2.7164475347962772e-43,1.0071173581563706e-42,2.416045231273406e-37,9.868596156287313e-58,8.464012573033685e-45,1.243534028922699e-37,5.285587538109957e-37,5.221393711160047e-59,7.726491363992514e-48,6.546874943618976e-45,6.583803894052505e-57,7.086539675737189e-60,8.977986653373784e-65,7.046419038967846e-62,1.9576401794245432e-61,6.001564865177203e-25
8.755770940553701e-16,0.08000230468636052,3.76,0.0,0.8165255383407328,0.9999999968871727,3.193369742468242e-32,0.0,7.557110935571508e-25,1.7965720004170185e-13,1.7965719909403923e-13,7.119165538638742e-15,1.6604900392956747e-26,2.026439568568087e-25,9.445408139275312e-22,9.444463872821944e-22,6.877492724490375e-17,1.144733751368169e-29,7.119165550955581e-15,1.0209877289262139e-24,6.234213455873926e-23,1.1833920673743172e-23,7.561434490757496e-25,8.146492703542348e-38,1.4795420566939618e-31,1.5371919549360878e-36,6.877492724391655e-17,7.272006907288764e-33,1.0232337552935579e-25,4.909486001724705e-45,1.968479103711072e-24,1.4423315114544195e-25,6.330936293706598e-35,6.45243556674653e-33,1.329492435538074e-29,8.07077377493733e-27,3.112820170169087e-09,2.5180200296832606e-28,3.313383369681128e-48,2.7773318031846468e-36,3.3658335271103527e-38,9.330108997249695e-38,9.335316855219413e-30,3.6472681195370056e-47,1.8211703583106174e-46,2.1207465459303725e-44,2.881352776676784e-46,1.929059940867278e-49,5.042778542859557e-55,2.0588032143541918e-30,5.466549928639331e-44,1.0669491870355672e-39,1.953548096201835e-40,2.4964447676603908e-48,5.940542131190473e-43,2.2024521716077893e-42,5.055174422081059e-37,2.964196447775786e-57,1.770954481573276e-44,2.601886714108009e-37,1.1059211354525731e-36,1.3539411309164274e-58,2.0928950197953066e-47,1.3698253227820665e-44,2.0556109057810617e-56,1.7707334254043186e-59,2.2433545587926365e-64,2.116508639279126e-61,4.9281905195203594e-61,1.0207083044696424e-24
1.0944713907640869e-15,0.08000230468636116,3.76,0.0,0.8165255383406861,0.9999999961089713,5.81340930161864e-32,0.0,1.1545562434199195e-24,2.2457150481140983e-13,2.2457150336359537e-13,8.898957105132391e-15,2.5368680623789422e-26,3.095935072242535e-25,1.4430370777832328e-21,1.4429007205200693e-21,8.596866087804495e-17,2.0839433364899236e-29,8.898957123957641e-15,1.5598402958964525e-24,7.850301436462289e-23,1.8079557351995822e-23,1.1552163994530131e-24,1.2485280615684228e-37,2.260407975967028e-31,2.3493385357950153e-36,8.596866087653466e-17,1.1110010235574256e-32,1.5632697500216133e-25,8.939799639851504e-45,3.007391376252255e-24,2.203556718027448e-25,1.152522808187265e-34,9.857873468978361e-33,2.031216944295405e-29,1.2330319080194589e-26,3.8910197383776736e-09,3.846960323492308e-28,6.03212292645206e-48,5.050789440709294e-36,6.314762110300825e-38,1.7504555270770063e-37,1.4262255362265391e-29,7.974667369729445e-47,3.315378539376426e-46,3.860738229529023e-44,5.245392879220373e-46,3.5117894333874204e-49,1.0698820457316739e-54,3.145380656856132e-30,9.951645612967332e-44,1.9423403038370442e-39,3.6651220132944766e-40,5.458418440365253e-48,1.1145238157653794e-42,4.1321001344532843e-42,9.20275100405208e-37,7.396142981425235e-57,3.2239547510311076e-44,4.736630735570271e-37,2.0132860535310437e-36,2.9603511106084043e-58,4.701626685934875e-47,2.4937147776257983e-44,5.2697254085769825e-56,3.756804157455031e-59,4.7595214658256714e-64,5.2810263511254504e-61,1.0516718467272657e-60,1.5594105456767136e-24
