Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237)
0.0031851551269055475,0.10183176852187685,3.76,0.0,2.4042204390320263e-08,0.4135064321467857,0.44634751663651606,0.0,0.00011228494057327553,0.32883553042513086,1.4578583858623385e-11,7.2437776145081876e-09,2.2291259179716348e-17,3.442671455185175e-19,3.440447449739212e-06,2.787798204125211e-10,0.0003985856467661117,0.11454254472266663,0.0002084473978736142,4.002510449512776e-08,1.3713129026481215e-05,1.322112700771113e-10,0.4469081302896968,5.090142766677644e-07,5.5312580339683385e-08,2.4632032499499895e-10,5.315499454846882e-07,2.8171209227728104e-06,4.962933026216593e-11,1.1500372151350396e-12,1.1740101291916327e-07,4.0201249045548705e-06,0.04986718676567681,1.9398809002821183e-13,1.5866155978016932e-09,7.294967158825707e-11,0.00011080858058616016,4.737884094722037e-12,5.844976511040522e-14,1.3224219272803856e-09,4.08701061563112e-10,5.2799047834271715e-08,6.420606547306284e-07,3.2528877914651816e-11,1.2074519941562796e-10,3.7892955975110754e-11,1.057418418385166e-11,1.1642356321390908e-15,3.492870433704162e-08,4.582565555019798e-16,4.677837986069667e-10,2.036107127004106e-09,1.5802315058748426e-10,2.135953043939557e-09,4.511706713965671e-09,1.1129778552541047e-11,2.0351923715143887e-08,4.893801700299712e-11,6.382881534776863e-06,4.371427002517538e-10,2.6786755153779134e-11,5.428846668438044e-20,2.18036118093394e-08,1.9965623241452625e-06,4.683835940103712e-10,8.499062938527807e-13,1.5467414433572602e-10,6.680757462999581e-16,8.673435306531224e-12,4.704259047876767e-13,7.964160975647921e-18,6.983224873516127e-10,1.306161244510345e-09,9.312351162977991e-08
0.00319230866465669,0.10183090560421558,3.76,0.0,2.29830269539612e-08,0.41345923137872076,0.44634970434979204,0.0,0.00011223387532463117,0.3288357702420247,1.4233917443658926e-11,6.919940807248366e-09,2.1762311262979244e-17,3.360938791225068e-19,3.432373189779593e-06,2.76029664799021e-10,0.0003965942530282298,0.11463534682163982,0.00020807705776839739,4.000724025363107e-08,1.3683699812728448e-05,1.2628729188734888e-10,0.44690818757948314,4.946813873992692e-07,5.2249759654474155e-08,2.3291890865772007e-10,5.167595493051528e-07,2.7612555373025234e-06,4.9511862416013016e-11,1.0873527064210242e-12,1.1488026637382423e-07,4.006772349062704e-06,0.04977461659564476,1.8946278125637796e-13,1.5714857565186988e-09,7.067168152163468e-11,0.00011079593205190199,4.692429829709889e-12,5.720986149107382e-14,1.293187190545733e-09,3.9965331227183575e-10,5.162987165870606e-08,6.189633230399392e-07,3.1805200326255116e-11,1.1613897784674576e-10,3.6450648234063304e-11,1.0170360960088224e-11,1.1199526860970135e-15,3.3614248364668594e-08,4.455499635902426e-16,4.6297934070451603e-10,2.029136490277029e-09,1.5231255828853368e-10,2.059375533162625e-09,4.258848999660707e-09,1.0729474245391736e-11,2.0306447613764775e-08,4.7178514434375217e-11,6.382700877075889e-06,4.369476043213719e-10,2.6746079572093408e-11,5.124282339664861e-20,2.1182427981791718e-08,1.953223321640568e-06,4.549910811507055e-10,8.31457436007234e-13,1.511094718892962e-10,6.440559640902049e-16,8.380185156792245e-12,4.679837417215672e-13,7.694061803626208e-18,6.717520419647232e-10,1.2773786894667795e-09,9.312395934613345e-08
0.0031994622024078324,0.10183004495579095,3.76,0.0,2.1974938923337345e-08,0.4134121604905716,0.4463518496878812,0.0,0.0001121832600238953,0.3288360061595467,1.3898831990303225e-11,6.611666626583228e-09,2.1248119843561018e-17,3.2814860410218475e-19,3.4243626127754727e-06,2.7336753459840246e-10,0.0003946430059395467,0.11472793305282991,0.0002077092575313351,3.9989528114361476e-08,1.365449098580678e-05,1.2064859560983595e-10,0.4469082418849184,4.808305305500399e-07,4.9357949896336424e-08,2.2026663312513774e-10,5.02460357866306e-07,2.7066074714759742e-06,4.939538186281536e-11,1.0281787628040521e-12,1.1242801222416457e-07,3.993534655502432e-06,0.04968225758247242,1.8507206319958555e-13,1.556797465837704e-09,6.848302412556165e-11,0.00011078331832191658,4.6483038067135615e-12,5.599899612420897e-14,1.264666963453079e-09,3.908270710468011e-10,5.0489329500097284e-08,5.967249449986604e-07,3.109932141931775e-11,1.1171511847136258e-10,3.506530497068612e-11,9.782543284747013e-12,1.0774169755055486e-15,3.2351092077424144e-08,4.3326635181260786e-16,4.583115726916764e-10,2.022261352776046e-09,1.468161061142253e-10,1.985662130520479e-09,4.020443094493119e-09,1.0344136851138519e-11,2.0261325944799475e-08,4.548500396325069e-11,6.382520149033008e-06,4.3675424553290626e-10,2.670574462271893e-11,4.8371567915870394e-20,2.0582367716724105e-08,1.910843270808624e-06,4.4205521445635085e-10,8.134167946267204e-13,1.4762860336818273e-10,6.20937070120559e-16,8.097611016463903e-12,4.656144352297268e-13,7.433824049681355e-18,6.462772002499598e-10,1.2492466156990951e-09,9.312441781331868e-08
0.003206615740158975,0.10182918656008139,3.76,0.0,2.1015289640136206e-08,0.4133652183856512,0.44635395381193077,0.0,0.00011213308192857825,0.3288362382906478,1.3573006536584674e-11,6.318162292522213e-09,2.0748188955788817e-17,3.2042365972407665e-19,3.416414208323041e-06,2.707900356223626e-10,0.00039273081177179436,0.11482030435727329,0.0002073439382918832,3.997196362901335e-08,1.3625497253112297e-05,1.1528061487319779e-10,0.4469082933128209,4.674428049739472e-07,4.662751563822857e-08,2.0832095385289948e-10,4.886333337957029e-07,2.6531475579305276e-06,4.9279863166501494e-11,9.723155023215459e-13,1.1004201353063645e-07,3.980409207482114e-06,0.04959010891576468,1.8081080090886583e-13,1.5425338410064368e-09,6.63795888943552e-11,0.00011077073910243541,4.605455226102847e-12,5.4816416710191475e-14,1.2368417167303203e-09,3.8221626906980415e-10,4.937663618966753e-08,5.753125468814584e-07,3.041075136517927e-11,1.0746611083209526e-10,3.373461173633665e-11,9.41008061004489e-12,1.036557893927746e-15,3.1137158073092736e-08,4.2138929136462894e-16,4.5377530750597797e-10,2.0154788742369732e-09,1.4152550529141957e-10,1.9147014382768515e-09,3.795650198921006e-09,9.973187399778991e-12,2.021655025620269e-08,4.385491158673365e-11,6.382339355754169e-06,4.365625744581814e-10,2.6665740374065174e-11,4.566455559951602e-20,2.000259399192233e-08,1.8694004119559592e-06,4.29557860311469e-10,7.957751067334423e-13,1.4422954659695178e-10,5.98683925756313e-16,7.825297168576635e-12,4.633151969417957e-13,7.183062625183581e-18,6.218495144802175e-10,1.2217497661042085e-09,9.312488651599818e-08
0.0032137692779101172,0.10182833040092004,3.76,0.0,2.0101575144917842e-08,0.41331840399388814,0.4463560178492939,0.0,0.00011208332871419428,0.3288364667442803,1.3256132051176554e-11,6.038677578559247e-09,2.0262041095197388e-17,3.129116680312644e-19,3.4085265098071817e-06,2.682939203600597e-10,0.0003908566081911706,0.1149124616608201,0.00020698104285271166,3.995454250792145e-08,1.3596713489412474e-05,1.1016955290053285e-10,0.4469083419656472,4.545001474397691e-07,4.404937001540277e-08,1.9704170847382943e-10,4.752602756037476e-07,2.600847405538963e-06,4.9165281718416184e-11,9.195741901347444e-13,1.0772012131957945e-07,3.9673934671046836e-06,0.04949816979613051,1.7667409451016705e-13,1.5286787314706542e-09,6.435747507363828e-11,0.00011075819410667141,4.5638354960135225e-12,5.366138219219134e-14,1.2096924996608383e-09,3.73815021480907e-10,4.829103109165018e-08,5.546944645388335e-07,2.9739015475726646e-11,1.0338476833115742e-10,3.245630443048433e-11,9.052329846074788e-12,9.97305433606843e-16,2.9970456704301605e-08,4.0990306429457485e-16,4.493655350045846e-10,2.0087863165574056e-09,1.3643273839941502e-10,1.8463866127726162e-09,3.5836809247052065e-09,9.616067486342354e-12,2.0172112343001373e-08,4.228576808922132e-11,6.382158502100069e-06,4.3637254329412417e-10,2.6626057208280338e-11,4.311222920276445e-20,1.944230728581549e-08,1.8288734987563606e-06,4.17481686092617e-10,7.785233278645498e-13,1.409098795621414e-10,5.772628221848437e-16,7.562845166394915e-12,4.61083350448603e-13,6.94140822399729e-18,5.984228099640747e-10,1.1948732400821638e-09,9.312536496304985e-08
0.0032209228156612596,0.10182747646248433,3.76,0.0,1.9231429548350287e-08,0.4132717162709606,0.4463580428945648,0.0,0.00011203398846182255,0.3288366916255662,1.2947911220820542e-11,5.7725022713428e-09,1.9789218348737866e-17,3.0560555502597073e-19,3.4006980922903372e-06,2.6587608639984385e-10,0.00038901936331605654,0.1150044058746102,0.00020662051563873857,3.993726061309549e-08,1.3568134730124843e-05,1.05302395213401e-10,0.44690838794169196,4.419852918864427e-07,4.1614943130141667e-08,1.8639106791504836e-10,4.6232377723198244e-07,2.549679376010297e-06,4.9051613708863614e-11,8.697777189557676e-13,1.0546027049912427e-07,3.954484972395169e-06,0.04940643943486138,1.7265726937430236e-13,1.5152166919695578e-09,6.241298029110699e-11,0.00011074568305460395,4.52339815037439e-12,5.2533174012411654e-14,1.183200948448307e-09,3.6561762744770363e-10,4.723177723761819e-08,5.348402892458817e-07,2.9083654194599607e-11,9.946421344884779e-11,3.122821596143914e-11,8.708679744410167e-12,9.595932350469071e-16,2.8849082177913598e-08,3.987926682150028e-16,4.4507745490923685e-10,2.0021810453444e-09,1.315300924505278e-10,1.7806151377156775e-09,3.3837923387512183e-09,9.272239344331683e-12,2.012800423067159e-08,4.0775206374155936e-11,6.381977592699034e-06,4.361841058119818e-10,2.6586685705861856e-11,4.0705632267803327e-20,1.8900743691510974e-08,1.7892417841569951e-06,4.058101622143719e-10,7.616526260781425e-13,1.3766796581960533e-10,5.566414450655855e-16,7.309873061810245e-12,4.589163269418494e-13,6.708507534666372e-18,5.75953073270353e-10,1.1686024823836801e-09,9.312585268629721e-08
0.003228076353412402,0.10182662472928737,3.76,0.0,1.8402616928530347e-08,0.4132251541974697,0.44636003001058155,0.0,0.00011198504963860587,0.32883691303595736,1.2648061274785074e-11,5.518963905606322e-09,1.9329283986070876e-17,2.984985770919101e-19,3.3929275803052993e-06,2.6353356663882654e-10,0.00038721807480369014,0.1150961378955333,0.00020626230264372204,3.9920113937125935e-08,1.3539756163935077e-05,1.0066680692961975e-10,0.44690843133527847,4.2988173075273723e-07,3.931615225929364e-08,1.7633347182091616e-10,4.498071896577585e-07,2.4996165613435993e-06,4.893883621008354e-11,8.227591941297961e-13,1.0326047601331285e-07,3.9416813348778736e-06,0.04931491705361906,1.6875586862704566e-13,1.502132947790543e-09,6.054258973574852e-11,0.00011073320567326912,4.484098739829891e-12,5.143111348983597e-14,1.1573493142702785e-09,3.576185708156358e-10,4.6198160393011124e-08,5.15720815796714e-07,2.8444222285449766e-11,9.569786372569692e-11,3.0048355881917864e-11,8.378577789109698e-12,9.233615077557402e-16,2.7771208839807284e-08,3.880437520967499e-16,4.409065227150723e-10,1.995660535439477e-09,1.2681029276699256e-10,1.7172885468974487e-09,3.195285182460452e-09,8.941193177359292e-12,2.008421821532295e-08,3.932095290009088e-11,6.381796631959189e-06,4.3599721727393894e-10,2.6547616811877143e-11,3.843632446669083e-20,1.837717320163469e-08,1.7504850082216436e-06,3.9452749178243274e-10,7.451543768673189e-13,1.3450258184607027e-10,5.367887580537003e-16,7.066014685676414e-12,4.568116591915967e-13,6.4840217748742304e-18,5.543983460212598e-10,1.1429233636349847e-09,9.31263492394544e-08
0.0032352298911635445,0.10182577518616717,3.76,0.0,1.761302374246943e-08,0.41317871677812723,0.4463619802293938,0.0,0.00011193650108563934,0.32883713107338736,1.2356310074103192e-11,5.277425908923218e-09,1.8881816143207392e-17,2.915842150321337e-19,3.3852136404911276e-06,2.6126351565744623e-10,0.00038545176896533496,0.11518765860667207,0.00020590635139000426,3.990309861309275e-08,1.3511573130741933e-05,9.625104497828845e-11,0.4469084722369386,4.1817367834545735e-07,3.7145373841621045e-08,1.6683531698808456e-10,4.3769458483235895e-07,2.450632762138734e-06,4.882692705288935e-11,7.783601516109545e-13,1.0111882916857206e-07,3.928980237199508e-06,0.0492236018841344,1.649656341971604e-13,1.489413353511514e-09,5.874296600253242e-11,0.00011072076169608285,4.445894702380539e-12,5.035452490379838e-14,1.1321203540231674e-09,3.4981249565582834e-10,4.518948828181063e-08,4.973079932393363e-07,2.782028759565778e-11,9.207941840819266e-11,2.8914750727759696e-11,8.061460823516416e-12,8.885487240834973e-16,2.673508763555328e-08,3.7764254096736587e-16,4.3684832231234117e-10,1.989222348920089e-09,1.2226628823405899e-10,1.6563124062917855e-09,3.0175012757418184e-09,8.622438015610275e-12,2.0040746834265324e-08,3.7920824461965496e-11,6.381615624079941e-06,4.358118343971131e-10,2.650884187768472e-11,3.6296305975991056e-20,1.787089810477839e-08,1.7125833879149842e-06,3.8361852787835145e-10,7.29020158702402e-13,1.3141095572595527e-10,5.176749566108459e-16,6.830918950755171e-12,4.547669784886676e-13,6.267625069724136e-18,5.33718624189924e-10,1.1178221024697409e-09,9.31268541970114e-08
0.003242383428914687,0.10182492781827708,3.76,0.0,1.6860651658024774e-08,0.4131324030409685,0.4463638945532022,0.0,0.00011188833201472223,0.3288373458324166,1.2072392445039794e-11,5.047285396867212e-09,1.8446408037986475e-17,2.848561825734162e-19,3.3775549685018384e-06,2.590632164707224e-10,0.00038371949990916157,0.11527896887773018,0.0002055526108871325,3.988621092400591e-08,1.3483581116943495e-05,9.20440900395783e-11,0.44690851073358623,4.068460359085575e-07,3.5095416913919464e-08,1.5786487261139233e-10,4.2597072104810027e-07,2.402702466397254e-06,4.8715864672622546e-11,7.364326597712721e-13,9.903349411574298e-08,3.91637943074925e-06,0.0491324931679162,1.6128249633520992e-13,1.4770443724700843e-09,5.701093954430995e-11,0.0001107083508621067,4.408745316095576e-12,4.930273678649049e-14,1.1074973127727445e-09,3.421942051831271e-10,4.42050899088044e-08,4.795748772638164e-07,2.7211431843736378e-11,8.860284560290843e-11,2.782543611428748e-11,7.756769515435136e-12,8.550939842427896e-16,2.5739042712992286e-08,3.675759117021345e-16,4.3289857293812756e-10,1.982864128920474e-09,1.178911549730662e-10,1.5975961829701097e-09,2.8498210499622912e-09,8.315493068846176e-12,1.9997582787151636e-08,3.657273202022398e-11,6.381434573062898e-06,4.3562791534478536e-10,2.6470352237299936e-11,3.4278132251925926e-20,1.7381251295651367e-08,1.6755176027414452e-06,3.730688497280558e-10,7.132417469010057e-13,1.2839125727577036e-10,4.992715218336121e-16,6.604249166992436e-12,4.527800121102038e-13,6.059006368444857e-18,5.138757619404382e-10,1.0932851533236845e-09,9.312736715304974e-08
0.003248821612890715,0.10182416703497499,3.76,0.0,1.6213776807735228e-08,0.4130908256406889,0.4463655875593824,0.0,0.00011184529567054082,0.32883753638805546,1.1823357602022105e-11,4.84943112416223e-09,1.806453199818595e-17,2.789553280054353e-19,3.3707083813158543e-06,2.5714043321601986e-10,0.0003821887991747582,0.11536096890376707,0.00020523609363477376,3.9871118141963124e-08,1.345854800486434e-05,8.842768538887892e-11,0.44690854339332975,3.969644568238082e-07,3.3348143829403556e-08,1.5021802307036154e-10,4.1573954720125136e-07,2.3604453979622944e-06,4.861661540565404e-11,7.006952490859288e-13,9.720337795844293e-08,3.905122649173712e-06,0.049050671221625874,1.5805603047532556e-13,1.4662013451052501e-09,5.550741990444962e-11,0.0001106972092388907,4.3761803478243985e-12,4.8376824572334385e-14,1.085841269760746e-09,3.354941463188527e-10,4.3339347295034695e-08,4.6417480838224117e-07,2.6676018805845334e-11,8.559045288781861e-11,2.6881501933886116e-11,7.492781565970019e-12,8.261037918507932e-16,2.487553887491141e-08,3.58791608004012e-16,4.294332255040964e-10,1.9772082389018392e-09,1.1409264170162966e-10,1.5466117258827116e-09,2.707064723769065e-09,8.0489690531253e-12,1.995899210656612e-08,3.5402275601266824e-11,6.381271593420717e-06,4.35463606259775e-10,2.643594870035074e-11,3.2560120539865455e-20,1.6954258550539285e-08,1.6428574303240483e-06,3.638699072221393e-10,6.993387478999712e-13,1.257343492296306e-10,4.832930788096279e-16,6.407183394848774e-12,4.5103927989004424e-13,5.8776525398396e-18,4.967025994428978e-10,1.07167355911732e-09,9.312783533180141e-08
0.003255259796866743,0.10182340799143688,3.76,0.0,1.5594212552025095e-08,0.41304934697680074,0.4463672529693391,0.0,0.00011180255086484095,0.3288377244266245,1.1580289499389455e-11,4.6599504543913786e-09,1.7691838492436966e-17,2.731963520357248e-19,3.3639046581305187e-06,2.55270218536752e-10,0.0003806842718335818,0.1154427997832949,0.00020492129176626758,3.9856123271259164e-08,1.343366297446092e-05,8.49646314765994e-11,0.44690857423120345,3.8736920443345215e-07,3.168855944080162e-08,1.429539386400516e-10,4.0580122726333407e-07,2.3190038721162864e-06,4.851802063524951e-11,6.667495609839655e-13,9.541620142478042e-08,3.893943789281396e-06,0.04896901535605673,1.5491045783126278e-13,1.4556227479847922e-09,5.4054123075429e-11,0.00011068609407449745,4.344410778489239e-12,4.747005251221566e-14,1.0646514559942442e-09,3.2893856052601103e-10,4.2492278584868346e-08,4.4928616154056263e-07,2.6152203763482927e-11,8.26842563986132e-11,2.5970793939232267e-11,7.238117351366465e-12,7.981330866312486e-16,2.4042071056166087e-08,3.5025930629091853e-16,4.2604964621379523e-10,1.971613707801146e-09,1.1042119354676418e-10,1.497326182546005e-09,2.5716180771940743e-09,7.791330938022165e-12,1.9920639705224482e-08,3.4270928715518145e-11,6.381108584585273e-06,4.3530042142121204e-10,2.6401763849411044e-11,3.093021733472976e-20,1.6539771963276875e-08,1.6108455453697174e-06,3.5494112841867126e-10,6.857117180703017e-13,1.231333316856114e-10,4.678485380033762e-16,6.216454687559611e-12,4.493419929418827e-13,5.7021469258637705e-18,4.801524544782567e-10,1.050499124264344e-09,9.312830940560245e-08
0.003261697980842771,0.10182265067746121,3.76,0.0,1.5000716044456278e-08,0.41300796638632176,0.4463688914551885,0.0,0.00011176009043815183,0.32883791001058266,1.134301573822211e-11,4.478466801841788e-09,1.732806304508034e-17,2.675751677515022e-19,3.357142927954925e-06,2.534508229124176e-10,0.0003792052828580252,0.11552446212413119,0.00020460817101614794,3.9841223855731606e-08,1.3408923016860044e-05,8.16480459152597e-11,0.44690860330367616,3.780505726077253e-07,3.0112225457863164e-08,1.3605307630383867e-10,3.961459505524092e-07,2.2783606399674396e-06,4.842006608243354e-11,6.345045010587977e-13,9.367076495894921e-08,3.882841346166702e-06,0.048887525037485495,1.5184317344475268e-13,1.4452998611297926e-09,5.26490525216884e-11,0.00011067500519098746,4.313410376231101e-12,4.658197199204348e-14,1.0439166867819808e-09,3.225239785448402e-10,4.166343573273979e-08,4.348914182665648e-07,2.5639707488673245e-11,7.988037102043391e-11,2.509205074459456e-11,6.9924187155327825e-12,7.71142878431986e-16,2.3237557271184835e-08,3.4197056073517193e-16,4.227450652040384e-10,1.966078991546073e-09,1.06872324338613e-10,1.4496808188821903e-09,2.443100893056923e-09,7.542266987316032e-12,1.988252070560319e-08,3.317733639992472e-11,6.380945549101982e-06,4.3513833306480557e-10,2.636779190895346e-11,2.938385520021668e-20,1.6137363237717587e-08,1.5794687812699134e-06,3.4627325601576756e-10,6.723550524516765e-13,1.205868363017282e-10,4.529194019505216e-16,6.031845110889674e-12,4.4768667473901264e-13,5.532288228538725e-18,4.642010309736803e-10,1.0297526601042865e-09,9.312878911568207e-08
0.0032674923464211967,0.10182197056537748,3.76,0.0,1.4487878525027113e-08,0.4129708071706188,0.44637034361379874,0.0,0.00011172211344835302,0.32883807498755085,1.1134287854109927e-11,4.321672066411178e-09,1.7008080226378778e-17,2.6263067374830856e-19,3.3510925787691093e-06,2.518554246622755e-10,0.0003778955163413704,0.1155978146263753,0.00020432777207249328,3.982789401599111e-08,1.3386778670286331e-05,7.8782900463894e-11,0.4469086280045467,3.69892594203108e-07,2.8761218520574543e-08,1.301375595914883e-10,3.876903968249543e-07,2.2424503405825228e-06,4.833244297010228e-11,6.068660992459894e-13,9.213460084586742e-08,3.872913272048071e-06,0.04881432485696249,1.4914748817598325e-13,1.4362209569357538e-09,5.1424144326184144e-11,0.00011066504752223677,4.2861467781905116e-12,4.5798336727684964e-14,1.0256354902043568e-09,3.1686862889931084e-10,4.0932699740598e-08,4.223444572305016e-07,2.5187913727582115e-11,7.744125859506865e-11,2.4327580160340364e-11,6.7786990271780466e-12,7.476623195744827e-16,2.2537388966193056e-08,3.347122003534329e-16,4.19836331357638e-10,1.9611476596539485e-09,1.0377969048479244e-10,1.408155383045709e-09,2.3330620413063984e-09,7.325197287777596e-12,1.98484092626284e-08,3.22242997033555e-11,6.380798796401327e-06,4.349933687322735e-10,2.63373946547299e-11,2.805995542466612e-20,1.5785181425141685e-08,1.55176206196034e-06,3.386878768175207e-10,6.605606769519955e-13,1.1834108798474613e-10,4.3990905585505906e-16,5.870754655656845e-12,4.462315919079975e-13,5.384082814496062e-18,4.503373889543035e-10,1.0114393737412716e-09,9.312922546845333e-08
