Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537)
0.0004052911028708048,0.7775808070174617,0.002255330121268028,0.003527118993167737,0.0023222353019733966,0.03187225872729112,0.0,0.0,0.00036091666137987483,3.5985488868387647e-06,0.12793115257407514,0.1340268388353384,2.6792061513345043e-05,2.5369568843823497e-10,2.947588753476353e-08,9.295053037817767e-07,1.4080053136198802e-05,0.0006108100812278391,3.970134029955798e-09,4.952400981645761e-10,3.496314131303658e-08,7.3724439080034e-12,2.9394414487761118e-08,1.897495879044736e-06,2.079025716023762e-09,1.9657666662299825e-07,1.9611094872419349e-10,6.555358593781366e-08,4.925314423441202e-09,6.284292693177725e-11,4.716672940254346e-08,3.011575475622744e-12,7.35163563703275e-11,5.092963761052441e-09,3.76,0.0,0.006672288726081731,0.5421270282473883,0.25617525256162227,8.961267895012841e-05,8.123526586996582e-06,0.5474138997398934,0.0030258549761398544,2.2312981387044672e-13,3.0842120431415913e-14,3.4297644380193544e-06,1.1449376640869927e-05,1.267354136860438e-06,0.24989681704462224,0.0004690468768384478,0.00035018022618305174,1.0891847097328199e-05,0.03747255473144223,0.0008406188806698167,4.237211043924253e-08,0.005188834010090384,1.3800153137310324e-09,2.7312314620530063e-06,3.6471426615974866e-08,0.0005418893809431486,6.221777396558397e-07,2.595823050652268e-05,2.2650480610659983e-06,0.0028138797436279986,1.9568392449811974e-10,0.0005255580348209307,8.808333704299224e-12,3.486903260293186e-07,5.415371111072714e-07,0.0002118883612620639,0.00019061220524162447,1.97935252314527e-06,3.408314671905869e-05,3.5752363542155403e-06,3.3068838594017573e-05,5.195153422105684e-07,0.00011136038967196407,2.3658664192143917e-08,0.00010623176495437397,5.096409324407102e-08,7.049449751394032e-05,4.107439484466376e-10,1.5450539277649654e-08,3.869773860001409e-06,3.355761967705941e-09,1.8577016624330784e-10,0.0002500968905038097,2.822251833679411e-08,2.6184775613739802e-09,0.003256503581890168,1.9205974331881066e-08
0.00040567194816140423,0.7776196989396359,0.0023159920139533344,0.0036291224491938434,0.002401421294027282,0.03167029424737768,0.0,0.0,0.00036273159417253537,3.621150342331606e-06,0.12821555271740012,0.13410070608984867,2.6992505598464563e-05,2.6768529869677026e-10,3.028993461265455e-08,9.294247750052232e-07,1.3877064522248641e-05,0.0005997888871536921,4.0184374805134285e-09,5.089960402213685e-10,3.483342668893454e-08,7.428887838281495e-12,2.947465304364792e-08,1.8928214963196583e-06,2.092351954244022e-09,1.9510856156414946e-07,1.9830669153666764e-10,6.425053002514785e-08,4.703687078468571e-09,6.178986412185734e-11,4.773434486326839e-08,2.9965046467946915e-12,7.412367502734595e-11,5.057699617233298e-09,3.76,0.0,0.0064374629135311,0.5414611244865376,0.2564429795849153,8.81399524356783e-05,7.870350247490457e-06,0.5479413370511017,0.002951937679168606,2.1679350787200645e-13,2.986113744854938e-14,3.3941298846072826e-06,1.17229967786184e-05,1.2348913837449354e-06,0.2503541116872247,0.0004684993397793139,0.00034005747816507085,1.0794398200529381e-05,0.03722612322940758,0.0008031866719221738,4.044194485467903e-08,0.005187289924515174,1.3659233558138108e-09,2.710100620101846e-06,3.6188661116728044e-08,0.0005354890865197568,6.121040049901583e-07,2.560252055486931e-05,2.224636231568135e-06,0.0027443616368210814,1.9299819986313405e-10,0.0005249124950742509,8.658752831989068e-12,3.502891429185291e-07,5.423194258826296e-07,0.00020748342537341933,0.00018381980900517117,1.982006540874254e-06,3.441590227887385e-05,3.610622337907834e-06,3.3324167916866306e-05,5.336034964525765e-07,0.00011413986658761804,2.381095936543365e-08,0.00010605950884449693,5.081776562933553e-08,7.10705189940886e-05,4.2546378248470666e-10,1.5671935123112704e-08,3.798958638444627e-06,3.3150846628590623e-09,1.8213820960661422e-10,0.0002464417126013391,2.8441155221187142e-08,2.689949583752076e-09,0.0032616559232516652,1.9236409532624272e-08
0.00040605279345200365,0.7776586587002907,0.002379352392374948,0.0037357739358337165,0.002484883821609892,0.03146238184519773,0.0,0.0,0.0003644833652879575,3.6431342144471903e-06,0.1285013764269631,0.1341764959763687,2.7184958811960515e-05,2.825595388162444e-10,3.112341228096986e-08,9.288321572717128e-07,1.3667789674057804e-05,0.0005884922870988346,4.0659662656304626e-09,5.233856440626124e-10,3.469196690140348e-08,7.483609086524917e-12,2.9542961523604963e-08,1.8873780437698422e-06,2.1055329902409368e-09,1.9354069745379495e-07,2.0042999988295048e-10,6.290673839419944e-08,4.483645154405109e-09,6.067809030643237e-11,4.8301799253216897e-08,2.9802142899016845e-12,7.469197783138056e-11,5.0195026157639985e-09,3.76,0.0,0.006203482453447184,0.5407839748160266,0.25671278466889713,8.664335364604903e-05,7.6178851908943976e-06,0.5484727451777975,0.0028765303254493766,2.1049872302533846e-13,2.888488728071546e-14,3.358007208337748e-06,1.2009808423285456e-05,1.2018607151445836e-06,0.2508197514204065,0.00046792580062602756,0.00032989943903654224,1.0693763424399517e-05,0.0369711778732295,0.0007663526289865473,3.8521108847085066e-08,0.00518396882292407,1.3514324156397101e-09,2.6883582659388705e-06,3.589769915823251e-08,0.0005288817763153821,6.016856919296119e-07,2.523236520156874e-05,2.1830174090589476e-06,0.0026743330613892544,1.902226597954647e-10,0.0005242560535251391,8.503729857804888e-12,3.5183493824871334e-07,5.428938773394045e-07,0.00020296827923186496,0.00017705803288743964,1.9838948321972457e-06,3.4746603937890104e-05,3.6458225906124653e-06,3.357544376841812e-05,5.483088958837885e-07,0.00011699310434767899,2.395941504377909e-08,0.00010583153325540532,5.064402851059435e-08,7.166559370045085e-05,4.410023241648504e-10,1.590142287127384e-08,3.726672764082079e-06,3.274618461912964e-09,1.7844082960797267e-10,0.0002427123818902216,2.8656735087150196e-08,2.7646553482563244e-09,0.003266775630126318,1.9266655702582677e-08
0.00040643363874260307,0.7776976721726534,0.0024455465715067727,0.003847321090578486,0.002572894193511305,0.03124827572213832,0.0,0.0,0.0003661645210661,3.66442169617518e-06,0.128788530183561,0.13425433598063985,2.736802479566781e-05,2.9836755172848216e-10,3.197528353771784e-08,9.27686297752229e-07,1.3452165614512575e-05,0.0005769173069641458,4.1125236567270154e-09,5.384415593679743e-10,3.453812727720704e-08,7.53628690552378e-12,2.9598143323752295e-08,1.8811184256794148e-06,2.118533367398977e-09,1.918686224958374e-07,2.0246741089920203e-10,6.152234049399413e-08,4.265539898837978e-09,5.950701281305342e-11,4.8867376521544256e-08,2.9626453588065544e-12,7.521626042503973e-11,4.9782425494711375e-09,3.76,0.0,0.005970487280700318,0.5400951922441107,0.2569846447677799,8.51226754618569e-05,7.366253120299087e-06,0.5490080743840572,0.002799647170203061,2.0424879308402103e-13,2.791385506601884e-14,3.3213710138142696e-06,1.2310440476134055e-05,1.1682714591216873e-06,0.25129404879670864,0.00046732462732968264,0.0003197112441389469,1.058977865232228e-05,0.03670731625437993,0.0007301437083642582,3.661264330697384e-08,0.0051786976271281215,1.3365232214055977e-09,2.665977984199688e-06,3.5598186400250006e-08,0.0005220601825566966,5.909122065699517e-07,2.484716472480791e-05,2.140161668451593e-06,0.002603815069358012,1.8735299198186838e-10,0.0005235883350181252,8.343154238730736e-12,3.533198990975054e-07,5.43238323706107e-07,0.00019834165443817847,0.00017033108580064393,1.9849364963550416e-06,3.5073982528987574e-05,3.6807056913687013e-06,3.382149716006715e-05,5.636621576247441e-07,0.00011991775314368613,2.4103183375503337e-08,0.00010554387820719859,5.044106883672275e-08,7.228070546727873e-05,4.574134447589319e-10,1.6139156184161907e-08,3.6529044773234106e-06,3.234384389301195e-09,1.746778319181326e-10,0.0002389075336570268,2.886836443839361e-08,2.8427620164774023e-09,0.0032718597668640083,1.9296695710451802e-08
0.0004068144840332025,0.7777367231621957,0.002514715262043513,0.0039640238753258636,0.002665740323582189,0.03102772249627238,0.0,0.0,0.0003677672252694226,3.6849326155498026e-06,0.12907690415428236,0.13433436214391084,2.754017504062672e-05,3.151586568013788e-10,3.284422246388793e-08,9.259442021475087e-07,1.3230141693275596e-05,0.0005650616403778008,4.157894012639179e-09,5.541977901788374e-10,3.437124634796267e-08,7.586569123474347e-12,2.963892799206365e-08,1.8739933177127748e-06,2.131313286752108e-09,1.900878023269995e-07,2.0440420766170093e-10,6.009762258070175e-08,4.0497336578102494e-09,5.827628397932587e-11,4.942912860530626e-08,2.943736281822472e-12,7.569116519377452e-11,4.933787375230182e-09,3.76,0.0,0.005738629616413665,0.5393943818922983,0.2572585281247417,8.357774977085516e-05,7.115583163482986e-06,0.5495472541569268,0.0027213108648581996,1.980471690628759e-13,2.694855169901436e-14,3.284193887027419e-06,1.2625536170608805e-05,1.1341365381720032e-06,0.25177732488452464,0.0004666941063992018,0.0003094986127299158,1.0482273300564658e-05,0.03643411833170862,0.000694587534084078,3.47197940070329e-08,0.005171290719370085,1.3211758695523838e-09,2.6429323918917567e-06,3.528975554495412e-08,0.0005150171142641123,5.797735424467208e-07,2.4446325780389396e-05,2.096042007586732e-06,0.0025328320501756046,1.8438486238436e-10,0.0005229089567510134,8.176930795232973e-12,3.547355439577517e-07,5.433290247636117e-07,0.0001936026698885793,0.00016364350290349434,1.9850448242192236e-06,3.539660478599665e-05,3.715123037544168e-06,3.406102489254964e-05,5.796951560809076e-07,0.00012291057038642836,2.424132520777089e-08,0.00010519243135180824,5.0207013857249536e-08,7.291689548291256e-05,4.747545259309658e-10,1.638525307820269e-08,3.5776472613795983e-06,3.1944051475008934e-09,1.7084929214642603e-10,0.0002350258903545292,2.907505048675563e-08,2.9244440642836547e-09,0.003276905246356313,1.932651153046971e-08
0.0004071953293238019,0.7777757931885582,0.002587004385143983,0.004086154769201328,0.0027637272455748566,0.030800461709848306,0.0,0.0,0.0003692832779349052,3.7045864755525664e-06,0.129366370358963,0.13441671952222525,2.769974236299925e-05,3.329816738368369e-10,3.3728576749726134e-08,9.235611586253876e-07,1.3001681261582322e-05,0.0005529237606558817,4.201841845796102e-09,5.706896562169759e-10,3.419063657839425e-08,7.634070110430729e-12,2.966397131024444e-08,1.8659511909847518e-06,2.1438280883382798e-09,1.8819364369587844e-07,2.062243648304077e-10,5.8633045428260153e-08,3.836598537789133e-09,5.698583588968952e-11,4.998485424430337e-08,2.9234229646186113e-12,7.61109798261949e-11,4.8860039606105645e-09,3.76,0.0,0.0055080746307165475,0.5386811421078423,0.2575343933161945,8.20084538066207e-05,6.866012061204076e-06,0.5500901906787375,0.0026415534689701926,1.918974095003236e-13,2.5989514049952888e-14,3.246446249549138e-06,1.2955749962907806e-05,1.0994728716897622e-06,0.2522699085569596,0.0004660324415515984,0.0002992678854661888,1.037107056374462e-05,0.03615114651530962,0.0006597123236523386,3.284600508928154e-08,0.00516154958450251,1.3053698726502909e-09,2.6191931701812496e-06,3.497202677198589e-08,0.0005077455290057233,5.682604671009329e-07,2.402926825818189e-05,2.0506350437670972e-06,0.002461412030891151,1.8131395359294588e-10,0.0005222175293531178,8.004982748644587e-12,3.5607268538361464e-07,5.431406071994653e-07,0.0001887508985522269,0.0001570001606811088,1.9841271750771137e-06,3.5712858601654475e-05,3.7489072794767657e-06,3.429257871287587e-05,5.964409995778999e-07,0.00012596728783544457,2.4372803296981057e-08,0.00010477294341191557,4.993993960169751e-08,7.357526512729662e-05,4.930866028672519e-10,1.6639787563937225e-08,3.5009006456882447e-06,3.1547052166972386e-09,1.669555936174737e-10,0.00023106628115485687,2.927569421629879e-08,3.009883173399691e-09,0.0032819088319168965,1.935608425143844e-08
0.0004075761746144013,0.7778148612528312,0.0026625647853652733,0.004213998863342549,0.0028671775098701386,0.03056622651207554,0.0,0.0,0.00037070414316342975,3.7233037545476316e-06,0.12965678067697833,0.1345015626340085,2.7844915365145383e-05,3.518840749209136e-10,3.462632789143319e-08,9.204909114004808e-07,1.276676349341719e-05,0.0005405030445469815,4.244111008484398e-09,5.879537299276033e-10,3.399558556757418e-08,7.678368851508202e-12,2.9671856434589077e-08,1.856938368502202e-06,2.1560276790002013e-09,1.861815236664543e-07,2.0791050598978016e-10,5.7129263018810844e-08,3.6265147858195356e-09,5.5635916725711616e-11,5.0532077289206225e-08,2.9016388262205493e-12,7.646964137838703e-11,4.834758990678469e-09,3.76,0.0,0.005279001072222574,0.5379550658467974,0.257812188235282,8.041471718753941e-05,6.617684342414945e-06,0.5506367641017988,0.0025604175190703554,1.858031684950087e-13,2.5037305075514536e-14,3.2080962153988566e-06,1.3301743635372307e-05,1.0643017981975404e-06,0.2527721355579004,0.0004653377528865752,0.0002890260614338087,1.0255987796441608e-05,0.03585794596865216,0.0006255467966042991,3.0994908881078045e-08,0.005149262574550723,1.2890842248884549e-09,2.5947311128225843e-06,3.46446083988069e-08,0.0005002386170672551,5.56364733514269e-07,2.359543343844124e-05,2.0039217896655385e-06,0.0023895869911053497,1.7813601057674507e-10,0.0005215136582257587,7.827255010129921e-12,3.5732139404946466e-07,5.426460460561197e-07,0.00018378644096799489,0.00015040629084921812,1.98208491648436e-06,3.602093800015431e-05,3.7818707203122606e-06,3.451455436121017e-05,6.139339887315436e-07,0.00012908246631620267,2.4496475564665825e-08,0.00010428104884395685,4.963788185046527e-08,7.42569787841659e-05,5.124744895376879e-10,1.6902780137862168e-08,3.4226710759383017e-06,3.1153109557793322e-09,1.6299746795858091e-10,0.0002270276638616329,2.946908374593748e-08,3.0992680134528237e-09,0.00328686714105599,1.9385394096650924e-08
0.00040795701990500074,0.7778539036086048,0.0027415518240804914,0.00434785383324456,0.0029764314240735106,0.030324744546332317,0.0,0.0,0.0003720209864613534,3.7410074986426737e-06,0.12994796469297681,0.13458905588332504,2.7973734128262028e-05,3.7191093951531327e-10,3.5535049030412426e-08,9.166858829033109e-07,1.2525385323623662e-05,0.0005277999080612616,4.284424036199033e-09,6.060277455707786e-10,3.3785357820158986e-08,7.719007066207143e-12,2.9661096070695617e-08,1.8468991212791737e-06,2.1678558968186108e-09,1.8404682513280636e-07,2.0944387463129944e-10,5.558714203457673e-08,3.4198688770709788e-09,5.422712829055408e-11,5.106802433719321e-08,2.8783148694618954e-12,7.676074653915224e-11,4.779920054333735e-09,3.76,0.0,0.005051601849251107,0.5372157423714313,0.2580918490158922,7.879652971029403e-05,6.370752520059705e-06,0.5511868256333511,0.00247795713785808,1.7976818237794479e-13,2.409251397358051e-14,3.1691094622813345e-06,1.366418165257259e-05,1.0286495097555569e-06,0.2532843473052594,0.0004646080766396689,0.00027878083415305415,1.0136837014097936e-05,0.03555404517711379,0.0005921200663267137,2.9170311070468227e-08,0.005134204832373667,1.2722974848127074e-09,2.5695161946670382e-06,3.430709781297756e-08,0.0004924898985469256,5.440793066353458e-07,2.314429329065397e-05,1.955888480284324e-06,0.0023173931910894113,1.7484689350290258e-10,0.000520796945187461,7.643717577463304e-12,3.584709648052161e-07,5.418166602083119e-07,0.00017871000507772397,0.00014386749273921596,1.978813419334685e-06,3.631882803665355e-05,3.813803709891275e-06,3.472518075144839e-05,6.322095532264717e-07,0.00013224933945069767,2.4611088552511355e-08,0.00010371229248544766,4.9298849965298915e-08,7.496326657193982e-05,5.329868793681712e-10,1.7174187117502133e-08,3.342972834538446e-06,3.0762507145534093e-09,1.5897603783861368e-10,0.0002229091494031611,2.9653888169999217e-08,3.1927938941645986e-09,0.003291776651288231,1.9414420455495318e-08
0.00040833786519560016,0.7778928934244075,0.002824124834673495,0.004488029763444865,0.0030918470943360507,0.030075739064585782,0.0,0.0,0.0003732247233086568,3.757625229576383e-06,0.13023972739462691,0.13467937394441276,2.8084087826359735e-05,3.9310369806197353e-10,3.6451861149387495e-08,9.120974637426638e-07,1.2277563524742298e-05,0.000514815953715906,4.322481715148296e-09,6.249504746172092e-10,3.3559197168819585e-08,7.75548745619376e-12,2.963013625330443e-08,1.8357758100614342e-06,2.179249830692758e-09,1.8178497904194188e-07,2.108043255741495e-10,5.4007781885492296e-08,3.217051305032038e-09,5.276046473767752e-11,5.1589603323584185e-08,2.8533798058092543e-12,7.697757025617111e-11,4.7213569222107385e-09,3.76,0.0,0.004826084534354697,0.5364627592857619,0.2583732989136865,7.715394987484394e-05,6.125377273028636e-06,0.5517401944596915,0.0023942391670069268,1.7379625366765947e-13,2.3155756155523725e-14,3.1294491195119654e-06,1.4043725560862306e-05,9.925474893464147e-07,0.25380688940422785,0.0004638413656874434,0.00026854062546475453,1.0013425591766197e-05,0.03523895682743525,0.0005594615121644167,2.7376169586440112e-08,0.0051161384163178605,1.254987880377758e-09,2.5435176626774267e-06,3.395908270737237e-08,0.0004844933342735069,5.313986355884951e-07,2.2675361221587424e-05,1.9065275355102534e-06,0.002244871508100128,1.714426427150301e-10,0.0005200669904469051,7.454369623890816e-12,3.595098863510343e-07,5.406221533210857e-07,0.00017352299190611574,0.00013738974340315625,1.974202204775525e-06,3.660429012584897e-05,3.844473068065939e-06,3.492250968458365e-05,6.513041642224562e-07,0.0001354596478828724,2.471527144067376e-08,0.00010306216274929688,4.8920843705173985e-08,7.56954269347866e-05,5.546964122251227e-10,1.7453888781281958e-08,3.2618290078729027e-06,3.0375549399375514e-09,1.5489286113448885e-10,0.0002187100288136482,2.982865229339573e-08,3.2906622647505736e-09,0.003296633708267236,1.944314192846389e-08
0.0004086806259571396,0.7779279145316091,0.00290164089143507,0.00461985853768282,0.003201299666814076,0.02984497032484729,0.0,0.0,0.0003742037183472333,3.7715981144075937e-06,0.1305026256789352,0.13476322832184726,2.816575220905108e-05,4.132041478584327e-10,3.7281131199553955e-08,9.072573646866498e-07,1.2049046196132544e-05,0.0005028927008586118,4.354540343713419e-09,6.427393341663027e-10,3.334139079214578e-08,7.784321240667118e-12,2.958366814944733e-08,1.8247889285886986e-06,2.189075040778002e-09,1.7963690762615125e-07,2.1186313036569768e-10,5.255563052384914e-08,3.038112722156018e-09,5.1392153043735803e-11,5.20439111399997e-08,2.829500128660251e-12,7.710340536526615e-11,4.665361204520581e-09,3.76,0.0,0.004624911681299807,0.5357730552480245,0.2586280588016472,7.565488356462796e-05,5.906009942266576e-06,0.5522408763591544,0.0023178841479643713,1.684786137273756e-13,2.2320072288593128e-14,3.093146294550309e-06,1.4400479920805976e-05,9.59701778269649e-07,0.25428629734245684,0.00046311790308729145,0.00025933630062847994,9.898550240613751e-06,0.03494539741953174,0.0005307499835176202,2.5790855763266507e-08,0.005097099303510299,1.2389440327164006e-09,2.5194230812658774e-06,3.3636540401146464e-08,0.0004770799805471664,5.196449327977318e-07,2.223775120751711e-05,1.8609670876990268e-06,0.0021793594283206954,1.6827730746634576e-10,0.000519398379629882,7.279014419320667e-12,3.603401266089861e-07,5.392086251910468e-07,0.00016876192464633516,0.00013161721593439048,1.9688108200260983e-06,3.68485387884232e-05,3.870782222116053e-06,3.508697599148907e-05,6.692204910336831e-07,0.00013837789608284038,2.4798886542256275e-08,0.00010240372908048735,4.854566985627501e-08,7.637762243541532e-05,5.753217883022367e-10,1.7712541705187553e-08,3.1875905575875793e-06,3.003067304715606e-09,1.5116688315445886e-10,0.00021486148444611002,2.997604927445482e-08,3.3826275458261488e-09,0.0033009570937506576,1.946871230075091e-08
