Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108)
6.673287189342961e-06,0.6352976185352974,7.141616083053067e-06,2.4310962008057063e-06,1.1879950807736757e-06,0.00011273738890061808,0.0,0.0,1.6086946870237543e-05,2.5053205161664987e-07,2.3559406701278667e-07,0.00015495309043768714,1.1252034390226883e-13,6.155434129814614e-19,3.7985016933924795e-16,9.036044146970156e-13,3.5463699266441295e-11,2.4690233430446147e-11,1.0897489681164814e-19,8.507427653904473e-25,1.6481983120560205e-23,1.2273026358439497e-24,1.53963950787737e-14,1.1891495425869688e-15,6.281336383678966e-16,6.216195795669003e-20,9.114183924882342e-26,9.286359071586968e-21,1.5596708499939555e-20,1.211816756997161e-22,1.1996637962255625e-16,1.7552135361496312e-23,7.060306237956915e-25,5.325331049349327e-24,3.76,0.0,0.7930452071252381,0.9995071656375053,7.385917962927033e-05,5.89177192853345e-11,1.6639542633441508e-05,0.00033024005779025265,0.0003303765568284745,2.5261529181260384e-12,7.774495346810823e-14,2.679862405632905e-06,3.439284750838449e-07,2.381536798551931e-06,2.9812438525977238e-05,2.581603069327394e-07,3.8669314552443156e-07,1.131318703496348e-10,5.147997591637579e-07,1.6368866638505327e-07,1.4602279948302128e-09,2.799167793510873e-07,2.10038346013732e-13,5.4090011573411634e-11,1.6936788937557139e-13,1.538300230244431e-07,9.453309928375658e-12,9.270479179083046e-10,1.917699481307704e-10,1.966016439545158e-09,1.5293224410483205e-15,0.00026246184406966623,4.746026277939325e-19,1.911302829601674e-16,1.1162505417067667e-14,1.1849734766804469e-07,1.8264012120062822e-08,3.8019682180133055e-14,4.763752821078548e-13,3.865688280360124e-14,3.732293902530754e-12,3.0398942923956054e-12,1.5746580872686383e-07,3.7371003928615653e-14,3.6769276109192524e-10,3.0971458078826536e-12,2.1225490340185268e-12,4.9154627602725184e-17,1.1020430394650055e-15,4.5371605026216685e-11,3.8613432410546786e-08,2.576972737786872e-14,7.512978616373816e-12,6.27181371683648e-14,1.6248511733372074e-11,3.427883218686588e-14,1.1565559592209838e-20,2.2221722891919566e-19,3.357909292799195e-16,2.966595294308824e-23,4.806676744532463e-19
6.811943335840739e-06,0.6352984005718367,7.1417468585607605e-06,2.4312344063714754e-06,1.2037909070522748e-06,0.00011544908942193001,0.0,0.0,1.6439392172454365e-05,2.61243322066175e-07,2.4369687971395645e-07,0.00015856767197538243,1.2044138590252527e-13,6.316252112175205e-19,3.821122106298389e-16,9.256435050408676e-13,3.657228124903727e-11,2.6460989958169985e-11,1.1817728097655225e-19,9.37241415880412e-25,1.772415616363143e-23,1.2885097415499067e-24,1.578406743624698e-14,1.2734962931930028e-15,6.536348995239727e-16,6.776994884457305e-20,9.556648787344616e-26,1.0079206377989021e-20,1.7047156016710145e-20,1.2922840613650727e-22,1.2627678399638038e-16,1.8724406656451683e-23,7.565171056511694e-25,6.032524789560671e-24,3.76,0.0,0.7930320809458039,0.9995011216809094,7.641745667870663e-05,6.237155184239673e-11,1.6638484170869384e-05,0.0003375138209768376,0.000338268066158229,2.5259747071394793e-12,7.773948099976836e-14,2.6795491729194958e-06,3.438887575594827e-07,2.4391790805863105e-06,3.123883410101859e-05,2.649345885023938e-07,4.150755577229312e-07,1.2140200313514016e-10,5.30609727121237e-07,1.757330223872884e-07,1.5313641063676796e-09,2.914256807570452e-07,2.2540619751406533e-13,5.590278794346548e-11,1.7495807245199674e-13,1.6123078461876215e-07,9.870955819106555e-12,9.71163167512125e-10,1.9734667113410975e-10,2.0646347313894665e-09,1.6425489051238049e-15,0.00026246025698863985,5.095546502069478e-19,2.0519972497281695e-16,1.1727613638905599e-14,1.2310884407499731e-07,1.9402069000712573e-08,3.998539507910263e-14,5.009228830421055e-13,4.070282726398726e-14,3.989676350491519e-12,3.1583281481990845e-12,1.5820405493400472e-07,3.996853809256165e-14,3.827013304270946e-10,3.2252961450814316e-12,2.2565663741168892e-12,5.2194030468311965e-17,1.1738397324949586e-15,4.9050129057918816e-11,3.8608528619294667e-08,2.7860347263372284e-14,8.227683296042384e-12,6.532709784206225e-14,1.6247636666787724e-11,3.7535093430680426e-14,1.2714265198296868e-20,2.4515590931621987e-19,3.6099249894849527e-16,3.2487941949615687e-23,5.291433831978307e-19
6.950599482338516e-06,0.6352991824347405,7.1418649997238455e-06,2.4313402857798262e-06,1.219573307798422e-06,0.00011816069668137491,0.0,0.0,1.6791241367964043e-05,2.721538253642016e-07,2.5186015781775564e-07,0.0001621820047173121,1.2869480274532975e-13,6.477420199820077e-19,3.843724475600119e-16,9.476737946920993e-13,3.76825587555835e-11,2.8317227865557015e-11,1.2807956578542803e-19,1.0304393584662374e-24,1.9027201758346823e-23,1.3511857018035506e-24,1.6172290481448932e-14,1.3615932609843496e-15,6.795085403297894e-16,7.377022523313355e-20,1.0012737250434772e-25,1.0916984844492476e-20,1.858830829542873e-20,1.3755051619569315e-22,1.327652126359219e-16,1.9940199403146366e-23,8.091437240060463e-25,6.811961883996843e-24,3.76,0.0,0.7930189214242571,0.9994950445900719,7.90094762264548e-05,6.593165690754866e-11,1.6637409584520102e-05,0.0003447879528367631,0.00034615488034724345,2.525793797715057e-12,7.773386655556825e-14,2.679232694937793e-06,3.438483938785999e-07,2.4967866566988266e-06,3.2698884798186925e-05,2.717237020816513e-07,4.4481260144100663e-07,1.3010284735549585e-10,5.466488451119302e-07,1.8835383782811517e-07,1.6041488468663904e-09,3.0322347443432677e-07,2.415749852494133e-13,5.774341397136559e-11,1.8063330939958078e-13,1.688022554669857e-07,1.0297217621085025e-11,1.0161509017961544e-09,2.0296401923793534e-10,2.1659322370337086e-09,1.7612280094673497e-15,0.00026245866122698736,5.461753514995135e-19,2.1994727292894346e-16,1.2308222097553351e-14,1.2777303333899606e-07,2.0582119479287902e-08,4.200630671986211e-14,5.261094011781718e-13,4.280338178617965e-14,4.257573648851444e-12,3.2788354246142697e-12,1.588941024191412e-07,4.2673082224296843e-14,3.979052805961453e-10,3.355145000407544e-12,2.395873653247877e-12,5.5352589104270035e-17,1.2487228312602276e-15,5.293920611884031e-11,3.8603571643564296e-08,3.007069884377182e-14,8.99425625401406e-12,6.797302004607784e-14,1.6246745288040846e-11,4.101984439571465e-14,1.3947391182318166e-20,2.6984948035377247e-19,3.874442612348942e-16,3.551471151463259e-23,5.812116741411332e-19
7.089255628836294e-06,0.6352999641201509,7.141973107820613e-06,2.431419724532575e-06,1.2353428352745044e-06,0.00012087220600438283,0.0,0.0,1.714249228169976e-05,2.8326187988491316e-07,2.6008218586192974e-07,0.000165796084614056,1.3728463970669555e-13,6.638938861721488e-19,3.8663106697908363e-16,9.696951723715333e-13,3.879436006602921e-11,3.0261140414574916e-11,1.3872702498915259e-19,1.1307015624800421e-24,2.039256933270361e-23,1.4153287607572493e-24,1.6561069580709505e-14,1.4535123068623833e-15,7.057512669713183e-16,8.018440448559925e-20,1.048281845251501e-25,1.1800957484786696e-20,2.0223052437962206e-20,1.461479556611474e-22,1.3943234334329219e-16,2.1199793010036604e-23,8.639396318766843e-25,7.668836891884069e-24,3.76,0.0,0.7930057286109509,0.9994889343925103,8.163520917752431e-05,6.959818064168868e-11,1.6636322253431637e-05,0.00035206246448968754,0.0003540368789722399,2.525610730601194e-12,7.772819207336925e-14,2.678913636046465e-06,3.4380748369929995e-07,2.5543586188124876e-06,3.4192569886777804e-05,2.785275971093088e-07,4.7593497609571176e-07,1.392486984510108e-10,5.629180269081187e-07,2.015642332577933e-07,1.6785780738362173e-09,3.1531383988134576e-07,2.585713040137865e-13,5.961200376651324e-11,1.8639394688016756e-13,1.765440704597619e-07,1.0732077697913602e-11,1.0619996737866575e-09,2.0862255567734404e-10,2.2699307476571198e-09,1.8854846445096444e-15,0.00026245705677688746,5.845029481559871e-19,2.353897481030626e-16,1.2904461563308803e-14,1.3248834101287856e-07,2.1804600554824508e-08,4.408289879085385e-14,5.519359901457548e-13,4.495863890496432e-14,4.536106991406922e-12,3.401413024788438e-12,1.5953863125053966e-07,4.5485883589756774e-14,4.13300006345377e-10,3.4866520651066657e-12,2.540568853849774e-12,5.86324313856127e-17,1.3267633813070394e-15,5.704587989821984e-11,3.8598572037551276e-08,3.2404789092205144e-14,9.815387833438406e-12,7.065517614977358e-14,1.6245840915315306e-11,4.474364127767503e-14,1.5269029119080012e-20,2.9638683054781873e-19,4.151795392956666e-16,3.875688107100835e-23,6.370486282145784e-19
7.227911775334071e-06,0.6353007456243108,7.14207327245841e-06,2.43147755182215e-06,1.2510999042872133e-06,0.00012358361360418244,0.0,0.0,1.7493142827856276e-05,2.9456581289892e-07,2.683613751593406e-07,0.00016940990841721567,1.4621482305373126e-13,6.80080838150823e-19,3.8888821651340146e-16,9.917075150460124e-13,3.9907529787014205e-11,3.2294924766583265e-11,1.5016694527175765e-19,1.2384050383709635e-24,2.1821708285169862e-23,1.4809370981408419e-24,1.6950409684047404e-14,1.5493250054199846e-15,7.323599770418014e-16,8.703513964503211e-20,1.0967269253641e-25,1.273238538682984e-20,2.1954273028581628e-20,1.5502064265883314e-22,1.462788170823842e-16,2.250346014076468e-23,9.209339272282652e-25,8.608560324980138e-24,3.76,0.0,0.7929925025521464,0.9994827911153129,8.429462746295885e-05,7.337125342169078e-11,1.6635224893356944e-05,0.0003593373679626994,0.0003619139464054612,2.5254259381368896e-12,7.772254445993194e-14,2.6785925316429964e-06,3.4376610910548057e-07,2.6118940980822845e-06,3.571986813196846e-05,2.8534622609492684e-07,5.084732999470026e-07,1.4885407201087932e-10,5.794181820971822e-07,2.153772962214797e-07,1.7546475916785113e-09,3.277004294407462e-07,2.764221580973508e-13,6.150867118888155e-11,1.9224033066074275e-13,1.8445586321032474e-07,1.1175519188322005e-11,1.1086981653886683e-09,2.143228465198231e-10,2.3766523947064353e-09,2.015443383036804e-15,0.00026245544361086254,6.245755059696038e-19,2.515440686964769e-16,1.3516464562758728e-14,1.372532343017226e-07,2.3069935997140817e-08,4.6215659421655737e-14,5.784037921592371e-13,4.7168690332316364e-14,4.825393871243359e-12,3.5260576047574116e-12,1.6014017683327394e-07,4.840815116997553e-14,4.2888105062929926e-10,3.6197783265589232e-12,2.6907501755524893e-12,6.203567667275794e-17,1.4080325704519333e-15,6.137724470718638e-11,3.8593538304915655e-08,3.486665373056267e-14,1.06938578395496e-11,7.337286152584382e-14,1.6244926216495914e-11,4.871728452076898e-14,1.6683370087057724e-20,3.248590932839627e-19,4.442319480585883e-16,4.2225422995052755e-23,6.968349674194846e-19
7.366567921831849e-06,0.6353015269435461,7.142167172958039e-06,2.431517729060136e-06,1.2668448172040235e-06,0.0001262949164060173,0.0,0.0,1.784319099488769e-05,3.060639605765952e-07,2.766962573397575e-07,0.0001730234735226173,1.5548916444110795e-13,6.96302886285335e-19,3.911440120852311e-16,1.0137106894248407e-12,4.1021927280836515e-11,3.4420781371329036e-11,1.624486652315955e-19,1.3539389984277357e-24,2.3316067993662567e-23,1.5480088290029484e-24,1.7340315360527526e-14,1.6491026571285246e-15,7.593317432808645e-16,9.434616317463952e-20,1.1466473994677563e-25,1.371252769676788e-20,2.378485192671374e-20,1.641684701119473e-22,1.5330523952692592e-16,2.3851467628566304e-23,9.80155721264358e-25,9.636760764594069e-24,3.76,0.0,0.7929792432908448,0.9994766147852034,8.698770377203247e-05,7.725099133248715e-11,1.6634119688280852e-05,0.0003666126760226752,0.0003697859709756315,2.525239790816121e-12,7.771678074052665e-14,2.678269813671785e-06,3.437243379831739e-07,2.66939225798746e-06,3.728075781334956e-05,2.9217954397259954e-07,5.424581090345349e-07,1.5893370085010544e-10,5.961502159642801e-07,2.2980608083112486e-07,1.832353148591548e-09,3.403868677092781e-07,2.9515495582295614e-13,6.343352980134336e-11,1.9817280549974815e-13,1.9253726612944795e-07,1.1627526055263053e-11,1.1562351943122702e-09,2.2006546101230672e-10,2.4861196408848758e-09,2.1512284768062906e-15,0.0002624538217879024,6.664310598785754e-19,2.684272508354725e-16,1.414436535355207e-14,1.420662208404451e-07,2.437853669409386e-08,4.840508311815115e-14,6.055139366152089e-13,4.943362681474319e-14,5.125548212246229e-12,3.6527655922041994e-12,1.607011373493172e-07,5.144105702542619e-14,4.4464409995915753e-10,3.7544860274112305e-12,2.8465160250540717e-12,6.556443548476888e-17,1.492601709399894e-15,6.59404419412093e-11,3.8588477304443094e-08,3.746035521278322e-14,1.1632536942180581e-11,7.612539382712301e-14,1.624400333583283e-11,5.295181897734236e-14,1.8194704759347437e-20,3.5535964375169694e-19,4.746353958571386e-16,4.5931668131672166e-23,7.607560949541336e-19
7.5052240683296265e-06,0.635302308074253,7.1422561590241075e-06,2.4315435048903936e-06,1.28257778444621e-06,0.00012900611190729057,0.0,0.0,1.819263483358545e-05,3.1775466798071575e-07,2.8508547821543804e-07,0.00017663677784549318,1.6511136509746516e-13,7.125600272135134e-19,3.933985439731697e-16,1.0357045532395494e-12,4.2137425249986656e-11,3.6640913380535955e-11,1.7562361426204284e-19,1.4777050169090618e-24,2.4877097826441972e-23,1.6165420037313974e-24,1.773079081926656e-14,1.7529162997257513e-15,7.866637984846773e-16,1.0214233164483728e-19,1.1980824275705899e-25,1.4742641611070663e-20,2.5717668110027784e-20,1.7359131130196504e-22,1.6051218264590685e-16,2.524407765131294e-23,1.0416342029250395e-24,1.0759286898149143e-23,3.76,0.0,0.7929659508674579,0.9994704054288222,8.97144113342092e-05,8.123749751500679e-11,1.6633008395043295e-05,0.00037388840204165123,0.0003776528442896518,2.5250525671053776e-12,7.771096844152808e-14,2.677945830919103e-06,3.436822267124355e-07,2.7268522887458327e-06,3.887521674015107e-05,2.990275075859047e-07,5.779198560605897e-07,1.695025320344767e-10,6.131150293890468e-07,2.44863607314214e-07,1.9116904337661617e-09,3.5337675103409183e-07,3.147975039826e-13,6.538669282773472e-11,2.0419171500851486e-13,2.007879105010627e-07,1.208808313460605e-11,1.2045997208467858e-09,2.2585097192523147e-10,2.598355271445478e-09,2.292963852353051e-15,0.00026245219130643666,7.101075025996496e-19,2.8605640958915253e-16,1.4788299904971275e-14,1.4692584751862456e-07,2.5730800988887494e-08,5.065167069176143e-14,6.332675388998428e-13,5.175353800810387e-14,5.436680494496541e-12,3.7815332097018045e-12,1.6122378087839014e-07,5.458573759646459e-14,4.6058497993638085e-10,3.890738626354856e-12,3.0079650068499785e-12,6.922080984677984e-17,1.5805422141547448e-15,7.074265655231707e-11,3.858339457281293e-08,4.0189980713446365e-14,1.2634388061233958e-11,7.891211230484928e-14,1.6243073998574675e-11,5.745853403873394e-14,1.980742348289398e-20,3.8798409576698834e-19,5.064240861706133e-16,4.9887311246533816e-23,8.290021355695777e-19
7.643880214827403e-06,0.635303089012888,7.142341315128756e-06,2.431557542535942e-06,1.2982989412700074e-06,0.00013171719806595407,0.0,0.0,1.8541472447576965e-05,3.296362890507752e-07,2.935277919572455e-07,0.00018024981972080193,1.7508501981461128e-13,7.288522469478701e-19,3.956518816936994e-16,1.0576889564179628e-12,4.325390846140669e-11,3.895752608525314e-11,1.897453513293238e-19,1.6101171893473446e-24,2.6506247154901143e-23,1.6865346096214593e-24,1.8121839934132323e-14,1.8608367188550543e-15,8.143535218900527e-16,1.104496713580718e-19,1.25107187542682e-25,1.582398237540355e-20,2.775559756050136e-20,1.8328902465715466e-22,1.6790018624831952e-16,2.668154898118024e-23,1.1053986998467976e-24,1.1982209479160774e-23,3.76,0.0,0.7929526253203544,0.9994641630728203,9.247472374164277e-05,8.533086338436633e-11,1.6631892426825293e-05,0.0003811645598882077,0.00038551446068347617,2.5248644823117677e-12,7.77052428737193e-14,2.677620865210369e-06,3.4363982232096663e-07,2.7842734027915477e-06,4.0503222263821295e-05,3.058900752762652e-07,6.148889092284058e-07,1.8057572386205724e-10,6.30313518754886e-07,2.60562861543169e-07,1.992655074990912e-09,3.6667364708471656e-07,3.3537800219405966e-13,6.736827311590292e-11,2.1029740155639877e-13,2.092074265578688e-07,1.2557176183170028e-11,1.2537808544816191e-09,2.3167995587833742e-10,2.7133823857821007e-09,2.440773105328477e-15,0.00026245055211863365,7.556425413079324e-19,3.044487600120021e-16,1.544840588065337e-14,1.5183069934948452e-07,2.712711500779523e-08,5.2955929187479985e-14,6.616656993755453e-13,5.412851237068341e-14,5.758897873942176e-12,3.912356494749207e-12,1.6171025219943586e-07,5.784329494410502e-14,4.766996509591603e-10,4.028500760425669e-12,3.1751959147249443e-12,7.300689346512139e-17,1.6719255900606746e-15,7.579111353452573e-11,3.857829458220552e-08,4.305964012417367e-14,1.3702467734771781e-11,8.173237715835661e-14,1.6242139594016703e-11,6.224896373761296e-14,2.1526016345970414e-20,4.2283029856744863e-19,5.396325194857818e-16,5.410441641057778e-23,9.017679761721387e-19
7.78253636132518e-06,0.6353038697559595,7.142423512418756e-06,2.431562024706612e-06,1.3140083615571058e-06,0.0001344281732105303,0.0,0.0,1.8889701985677254e-05,3.417071865810093e-07,3.020220555675593e-07,0.00018386259782280493,1.8541362075319176e-13,7.451795201541549e-19,3.9790407793440743e-16,1.0796637421566569e-12,4.437127259541029e-11,4.1372826375788473e-11,2.0486960363206962e-19,1.7516022902950397e-24,2.820496536871085e-23,1.757984572280645e-24,1.8513466273392377e-14,1.972934457995493e-15,8.423984268442023e-16,1.1929542490126306e-19,1.3056562958887471e-25,1.6957803288984047e-20,2.990151318697635e-20,1.9326145786519143e-22,1.7546975937859327e-16,2.8164137608448745e-23,1.1714787360367376e-24,1.3311823214622394e-23,3.76,0.0,0.7929392666863037,0.99945788774378,9.52686148040689e-05,8.95311697317662e-11,1.6630772920448173e-05,0.00038844116383884056,0.00039337071677461827,2.524675741970197e-12,7.769941119227477e-14,2.6772951444692566e-06,3.435971642252667e-07,2.841654831087966e-06,4.2164751288531764e-05,3.1276720655077284e-07,6.533955510451763e-07,1.9216864280782642e-10,6.477465758689969e-07,2.769167945491339e-07,2.0752426368709546e-09,3.802810944903934e-07,3.569250371892467e-13,6.937838310507471e-11,2.1649020620736755e-13,2.1779544355582457e-07,1.3034791924458182e-11,1.3037678603651224e-09,2.3755299363759726e-10,2.8312243893063623e-09,2.594779497188555e-15,0.0002624489042953101,8.03073868174597e-19,3.2362161821540846e-16,1.6124822614248754e-14,1.567793983797077e-07,2.8567852978638617e-08,5.531837180858801e-14,6.907095025130021e-13,5.655863707330074e-14,6.09230429673466e-12,4.045231311419546e-12,1.62162579275466e-07,6.121479793520081e-14,4.929842040890095e-10,4.1677382087292264e-12,3.3483077239088015e-12,7.692477130853039e-17,1.7668234173002984e-15,8.109307442563282e-11,3.8573180947982395e-08,4.6073464059382603e-14,1.4839927469429102e-11,8.458556889186121e-14,1.6241201238382378e-11,6.733488682214577e-14,2.3355073233953918e-20,4.599983335713839e-19,5.742954952691908e-16,5.85954223205033e-23,9.792533066851149e-19
7.921192507822958e-06,0.6353046503000221,7.142503450743725e-06,2.43155874014183e-06,1.3297060691674648e-06,0.00013713903596726328,0.0,0.0,1.923732163570733e-05,3.5396573219352004e-07,3.105672236363175e-07,0.00018747511109988877,1.9610056107698042e-13,7.615418123847086e-19,4.0015517175979555e-16,1.1016287478485344e-12,4.548942320640085e-11,4.3889022223169246e-11,2.2105430512569334e-19,1.9025999295615143e-24,2.9974701893255486e-23,1.8308897558855083e-24,1.8905673115936276e-14,2.0892798277168487e-15,8.707961493340247e-16,1.2870809861597092e-19,1.3618769114866071e-25,1.8145355713185296e-20,3.215828477846726e-20,2.0350845137952436e-22,1.832213816486164e-16,2.9692097600334886e-23,1.2399040864795243e-24,1.475464858334979e-23,3.76,0.0,0.7929258750008396,0.9994515794684626,9.809605842998725e-05,9.383848772172915e-11,1.6629650790856893e-05,0.00039571822850521164,0.00040122151109643145,2.5244864904507454e-12,7.769351460581777e-14,2.6769688532923263e-06,3.4355428564484746e-07,2.898995820113925e-06,4.38597802800185e-05,3.196588618130732e-07,6.934699770967416e-07,2.0429686043647884e-10,6.654150878916995e-07,2.9393832202336344e-07,2.1594486194227215e-09,3.942026025345841e-07,3.7946757704066736e-13,7.14171347970848e-11,2.2277046861112707e-13,2.2655158984687441e-07,1.3520918092434183e-11,1.3545501655870059e-09,2.4347067038322686e-10,2.9519049856030278e-09,2.7551059510521904e-15,0.0002624472478479612,8.524390456906458e-19,3.43592402458688e-16,1.6817691081421083e-14,1.6177060263743609e-07,3.005337754033554e-08,5.773951783474841e-14,7.20400016145703e-13,5.904399792279082e-14,6.437000608558913e-12,4.180153364093176e-12,1.625826794288824e-07,6.47012833755365e-14,5.094348570667773e-10,4.308417857512207e-12,3.527399583812567e-12,8.097651978286873e-17,1.865307337660846e-15,8.665583382842207e-11,3.856805659684177e-08,4.9235601872848064e-14,1.6050015072902747e-11,8.74710876964299e-14,1.6240259829920795e-11,7.272832680245951e-14,2.5299283873517685e-20,4.995905110747119e-19,6.104481140400684e-16,6.337314753977062e-23,1.0616626611847484e-18
