Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57)
5.206998919352315e-05,0.7339101092533261,0.0001118162256621153,4.817236135708173e-05,4.509411193882879e-05,0.021039313624436923,0.0,0.0,0.0001812505900345501,1.0253662437784997e-05,0.0022107353678917484,0.02789987691716319,9.50216586270945e-08,2.2068964743461966e-13,1.2913149813641824e-11,1.0254846610120529e-08,2.04570949347992e-07,1.6558106150128905e-05,2.5086433436614843e-13,7.418075382201288e-14,9.935934687873364e-13,3.2412525296079325e-16,1.0806703982090846e-09,1.630985791881983e-09,1.1070674751384371e-11,1.588765045007228e-11,3.357988933069199e-16,4.633824674458614e-12,1.9103571409009853e-12,2.332382270274334e-15,7.801309700507886e-11,5.836804536669471e-16,2.0643754362144408e-16,1.1483599862843923e-13,3.76,0.0,0.6223023318303863,0.9379425518372956,0.03554656129611476,5.438464453481983e-06,0.0002435048930871866,0.07318392314480278,0.018024636413813782,1.2915271850147342e-11,1.522830381801003e-12,2.8686376145978483e-05,5.817955825520814e-06,1.8719919844534134e-05,0.027107282617832025,0.0005125042338736833,0.006091330110756651,1.7299290801407143e-05,0.005843808312637336,0.00896522948565128,1.6269339142597152e-06,0.0013609149523131606,5.3017631757522e-09,7.347419811291454e-07,7.873038398922628e-09,0.0006063957682956196,3.1198874165502626e-07,9.04509943789896e-06,2.37750931729334e-06,0.0004485579646511556,2.7902935398818346e-10,0.0007473812249675021,1.2198420836174194e-12,1.3587186698264897e-09,6.328518131134944e-09,0.0002780038521563962,0.0012097774289931507,2.290248828260563e-08,1.6309689501348366e-07,1.6148024907662617e-08,3.560225508624861e-07,7.48873149083172e-09,3.810011628135747e-06,6.13676861771484e-10,3.817883385848804e-06,4.562681154461726e-09,9.812270501680082e-07,9.915193211894915e-13,1.5849532913950546e-10,4.457760064292493e-06,2.3875652307965624e-07,5.011070023196146e-10,9.189253005161671e-05,1.0439539623010715e-09,2.1759252250029097e-10,6.285012745514123e-06
5.240323544707333e-05,0.7339540331630005,0.0001119299486618294,4.827271689550746e-05,4.5131186868527175e-05,0.02115561803850299,0.0,0.0,0.00018087639509348214,1.022101451066274e-05,0.0022394634478541606,0.028064002055671517,9.610748917244856e-08,2.21802528056508e-13,1.302797146478442e-11,1.033879340959075e-08,2.0647770316165824e-07,1.673041587649691e-05,2.554540689821355e-13,7.577751352008575e-14,1.0269133189071348e-12,3.298338545423823e-16,1.08921820892283e-09,1.6599056625724792e-09,1.115973878369865e-11,1.6343775010282097e-11,3.441243934833214e-16,4.743211031808562e-12,1.955356685751102e-12,2.3793845115465192e-15,7.900020336701005e-11,5.966972929291763e-16,2.1149483217653543e-16,1.1788423108141327e-13,3.76,0.0,0.6215860651347666,0.9375280461511131,0.03580451796285606,5.508431475811435e-06,0.00024334660166098137,0.07367746527097113,0.018014376975479533,1.2900406368087555e-11,1.5210872064846044e-12,2.866288449022572e-05,5.813244492878153e-06,1.869988337228966e-05,0.027316889779479353,0.0005142807193031956,0.006124825825225276,1.7414682439525242e-05,0.005905060153544017,0.009043215162272737,1.6254604023797698e-06,0.0013665922219684122,5.334453080692612e-09,7.421173250122407e-07,7.951980295754485e-09,0.0006102939385095356,3.150006753079551e-07,9.133460785377528e-06,2.3987213334681824e-06,0.0004561454026334083,2.813834377903197e-10,0.0007470509345221018,1.232694794815326e-12,1.3861315923489139e-09,6.441511248217492e-09,0.0002786792249168237,0.0012194343643941495,2.331219464477143e-08,1.6499814416015074e-07,1.6332261619474066e-08,3.601510063669884e-07,7.516073100591351e-09,3.821616080383263e-06,6.204827292566753e-10,3.846026589447166e-06,4.594027106113038e-09,9.935349269220567e-07,9.999437280572353e-13,1.6072290465435377e-10,4.495989236629059e-06,2.3836218035415045e-07,5.051511007518324e-10,9.29477731837481e-05,1.051153106093911e-09,2.1757288023628808e-10,6.402859092295827e-06
5.273648170062351e-05,0.7339979722738701,0.00011204348432483906,4.837313588431135e-05,4.516816384894924e-05,0.021271705503794487,0.0,0.0,0.0001805033779244906,1.0188502189008078e-05,0.0022683106267220726,0.028227984106845197,9.719991927567399e-08,2.2291124478243724e-13,1.3143219043046687e-11,1.042293528482949e-08,2.083929203300497e-07,1.6903421364286698e-05,2.600924678714682e-13,7.739861720894682e-14,1.0611246202020011e-12,3.3561169330327427e-16,1.0977600455132354e-09,1.6891556418790932e-09,1.1249028702496531e-11,1.6809501185032355e-11,3.5260882241360996e-16,4.854528196802612e-12,2.0011619067027093e-12,2.427108901665966e-15,7.999520926626392e-11,6.099105094951489e-16,2.166465933821344e-16,1.2099494233477977e-13,3.76,0.0,0.6208705370769882,0.9371137646514001,0.036062333857974395,5.578852296951804e-06,0.00024318840118676494,0.07417094954657613,0.018004047441786675,1.2885557863376682e-11,1.5193434302270092e-12,2.8639446166540838e-05,5.808556340035607e-06,1.867978979042652e-05,0.02752640043279615,0.0005160388960367122,0.006158027669492869,1.7529482386769487e-05,0.005966466622722302,0.009121122472176195,1.6239730001294712e-06,0.00137222183070144,5.3669278172303015e-09,7.495048687173657e-07,8.031052353150859e-09,0.0006141803580952948,3.1801500608973004e-07,9.221933324989753e-06,2.4199200557018116e-06,0.0004637987157555201,2.8373379650959434e-10,0.0007467208225937996,1.2455767011735974e-12,1.41387044984424e-09,6.555621050489953e-09,0.0002793523982506608,0.001229077539808893,2.372597315244888e-08,1.669125280469189e-07,1.6517737840585423e-08,3.6430685809154875e-07,7.543409828320378e-09,3.833114489146063e-06,6.273288191573849e-10,3.874149779057507e-06,4.6253166411799874e-09,1.0058944482809133e-06,1.008373835087143e-12,1.6296530736295165e-10,4.53419261696649e-06,2.3796869492698333e-07,5.09188132170956e-10,9.40033286724087e-05,1.0583399156248839e-09,2.1755359866948466e-10,6.522146138200882e-06
5.3069727954173696e-05,0.7340419262946073,0.00011215683302630019,4.8473615838132797e-05,4.520504761882965e-05,0.021387576197425488,0.0,0.0,0.0001801315230629841,1.0156124039391845e-05,0.0022972759587070245,0.02839182334345263,9.829897978227441e-08,2.240112179210238e-13,1.3258893877397142e-11,1.0507273047995208e-08,2.1031662070953913e-07,1.7077130383970255e-05,2.6477967323846277e-13,7.904429983816072e-14,1.09624541053023e-12,3.4145935932188407e-16,1.1062958764343625e-09,1.7187374906630895e-09,1.1338544703237714e-11,1.7284956490606394e-11,3.6125441767892824e-16,4.9677998846845335e-12,2.0477831192450203e-12,2.4755636946448095e-15,8.09981428073272e-11,6.233217328980356e-16,2.2189410245204e-16,1.241690840545671e-13,3.76,0.0,0.6201557462588503,0.9366997076652048,0.03632000830319918,5.6497271035128345e-06,0.00024303028726825309,0.07466437396971867,0.01799365123372426,1.287072727580858e-11,1.5175786892569168e-12,2.8616060083865172e-05,5.803891059423675e-06,1.8659642776246294e-05,0.02773581413364254,0.0005177788907864858,0.006190937252066285,1.7643693673237205e-05,0.0060280257456610765,0.009198949921004677,1.62247233331765e-06,0.0013778046653569705,5.39918861442927e-09,7.569043379042472e-07,8.110251639048454e-09,0.000618055079203971,3.210316649408497e-07,9.310515029666012e-06,2.441105115708454e-06,0.00047151784117799577,2.8608038580683664e-10,0.0007463908887675579,1.2584877894815772e-12,1.4419361368472899e-09,6.670848668345238e-09,0.000280023430979397,0.0012387068607260002,2.414382829993064e-08,1.6884008386470148e-07,1.6704457296022423e-08,3.684901611601528e-07,7.570742597093805e-09,3.8445088903930504e-06,6.342151618255747e-10,3.902253305161589e-06,4.656550244818536e-09,1.0183052120643052e-06,1.0168096672230171e-12,1.652225153502866e-10,4.572369540447616e-06,2.37576056543588e-07,5.13218029724583e-10,9.505915073329588e-05,1.0655144958214123e-09,2.1753460997772507e-10,6.642883210046185e-06
5.340297420772388e-05,0.7340858949329074,0.00011226999516656753,4.85741543180482e-05,4.5241842710541685e-05,0.021503230295301767,0.0,0.0,0.00017976081573212063,1.0123878654129943e-05,0.0023263585162477778,0.028555520033890516,9.940470144057816e-08,2.2510485828692244e-13,1.337499733059194e-11,1.0591807516574621e-08,2.1224882415256067e-07,1.72515507545039e-05,2.6951582807916035e-13,8.071479728894717e-14,1.1322939799282638e-12,3.4737744811191517e-16,1.1148256724759415e-09,1.7486529689331373e-09,1.1428287037266898e-11,1.777026917984962e-11,3.7006343970902423e-16,5.0830500063312055e-12,2.095230728037593e-12,2.5247572141925525e-15,8.200903416271288e-11,6.369325967017051e-16,2.272386466999872e-16,1.2740761860061423e-13,3.76,0.0,0.6194416912757927,0.9362858754863176,0.03657754065016456,5.721056081586399e-06,0.00024287225571159013,0.07515773658596413,0.017983191625941156,1.285591221408803e-11,1.5158304550802877e-12,2.859272519045305e-05,5.799248352084393e-06,1.863944584046961e-05,0.027945130471580797,0.0005195008297130331,0.006223556194655657,1.7757319343879648e-05,0.006089735565560904,0.009276696049363767,1.6209590124241975e-06,0.001383341601176139,5.431236713761462e-09,7.643154610179557e-07,8.189575252475004e-09,0.0006219181554835682,3.2405058377516066e-07,9.39920390930511e-06,2.462276153043699e-06,0.0004793027146893839,2.8842316260427035e-10,0.0007460611346193563,1.2714273281869145e-12,1.4703295377153659e-09,6.7871952028043234e-09,0.00028069237954778554,0.0012483222358435195,2.4565764466695474e-08,1.707808482747829e-07,1.6892423657502197e-08,3.727009693379256e-07,7.598073010849799e-09,3.855801294409059e-06,6.411417852213309e-10,3.930337523451378e-06,4.687728408226328e-09,1.0307668191510926e-06,1.0252512591628224e-12,1.6749450673357077e-10,4.61051935783559e-06,2.3718425529965624e-07,5.172407299331685e-10,9.611519529318632e-05,1.072676952907867e-09,2.1751599941275107e-10,6.765079643437006e-06
5.373622046127406e-05,0.7341298778967069,0.00011238297117366469,4.867474893059961e-05,4.527855346007324e-05,0.021618667972191623,0.0,0.0,0.00017939124183849003,1.0091764652864998e-05,0.002355557389818477,0.028719074442301838,1.0051711490039494e-07,2.2619741815479057e-13,1.3491530817255223e-11,1.0676539512920802e-08,2.1418955050935677e-07,1.7426690340836446e-05,2.743010762202236e-13,8.24103463732877e-14,1.1692888721606098e-12,3.533665593835356e-16,1.1233494065844696e-09,1.778903835846029e-09,1.1518255939880533e-11,1.8265568243900187e-11,3.7903817241688564e-16,5.200302669285844e-12,2.143515227306877e-12,2.5746978545825752e-15,8.30279148669052e-11,6.507447434894396e-16,2.326815256775193e-16,1.307115190949834e-13,3.76,0.0,0.6187283707176434,0.9358722683799825,0.03683493027932303,5.792839416739759e-06,0.00024271430251896083,0.07565103548727288,0.017972671751522652,1.2841112624642147e-11,1.514095757690833e-12,2.856944047270065e-05,5.7946279275029975e-06,1.8619202339945864e-05,0.028154349068590576,0.0005212048384181128,0.006255886131199678,1.7870362460165492e-05,0.006151594143216521,0.009354359431897684,1.6194336164191975e-06,0.0013888335017376151,5.463073354831191e-09,7.717379692734134e-07,8.26902032070837e-09,0.0006257696419865051,3.2707169582183746e-07,9.487998007727096e-06,2.4834328152231156e-06,0.0004871532707280553,2.907620872051991e-10,0.0007457315601890426,1.2843950170190905e-12,1.499051526697577e-09,6.904661728529909e-09,0.00028135929809423925,0.001257923576963034,2.4991785935916856e-08,1.7273485743828042e-07,1.7081640546066482e-08,3.769393350479352e-07,7.625401951964745e-09,3.8669936855458385e-06,6.481087148223152e-10,3.958402794400123e-06,4.7188516271840465e-09,1.0432788734522094e-06,1.0336986384074787e-12,1.6978125971713759e-10,4.648641434968156e-06,2.3679328163780523e-07,5.212561701510675e-10,9.717141995846759e-05,1.0798273942747413e-09,2.174977761408219e-10,6.88874478236734e-06
5.4069466714824245e-05,0.734173874893258,0.00011249576149842417,4.87753973265322e-05,4.531518401281623e-05,0.021733889401848377,0.0,0.0,0.00017902278796127523,1.0059780684986556e-05,0.0023848716875882136,0.028882486828775405,1.016362507065172e-07,2.272825909524482e-13,1.3608495707718537e-11,1.0761469864091724e-08,2.1613881962221813e-07,1.7602557049608225e-05,2.7913556234602866e-13,8.413118478771652e-14,1.2072488873103891e-12,3.5942729826579786e-16,1.1318670537171944e-09,1.8094918496950978e-09,1.1608451646632913e-11,1.877098341526205e-11,3.881809229226369e-16,5.31958217958877e-12,2.192647201558834e-12,2.625394080543566e-15,8.405481248946971e-11,6.647598233623431e-16,2.3822405121489694e-16,1.3408176954339273e-13,3.76,0.0,0.6180157831698189,0.9354588865841014,0.0370921765981369,5.865077294017749e-06,0.00024255642387681508,0.07614426881014125,0.017962094610252586,1.2826329843640878e-11,1.5123479309530035e-12,2.8546204952230298e-05,5.790029503059789e-06,1.859891549196463e-05,0.028363469576901765,0.0005228910419346128,0.006287928706216135,1.798282609303585e-05,0.006213599556809304,0.009431938675664876,1.6178966934419072e-06,0.0013942812188667726,5.494699771280402e-09,7.791715966228536e-07,8.348584000203621e-09,0.0006296095950004998,3.300949354372698e-07,9.576895402759682e-06,2.5045747561739463e-06,0.0004950694424133512,2.930971184625685e-10,0.0007454021647747797,1.2973909291306289e-12,1.528102968042982e-09,7.023249290150114e-09,0.00028202423856932615,0.0012675107988135116,2.5421896892705087e-08,1.747021470005799e-07,1.7272111536034633e-08,3.812053094110301e-07,7.65273008615964e-09,3.8780880218772956e-06,6.551159737638198e-10,3.986449482373513e-06,4.7499204006324985e-09,1.05584098185772e-06,1.0421518278209056e-12,1.7208275263924965e-10,4.6867351522965174e-06,2.364031263347009e-07,5.252642888516687e-10,9.822778395969945e-05,1.086965928287105e-09,2.1747985431798952e-10,7.01388797845334e-06
5.440271296837443e-05,0.7342178856302249,0.00011260836661183128,4.88760971997065e-05,4.5351738332020956e-05,0.02184889475707807,0.0,0.0,0.0001786554413418244,1.0027925430656995e-05,0.002414300535200386,0.029045757449460138,1.0276213929498679e-07,2.2835873912499715e-13,1.3725893388228747e-11,1.0846599401426452e-08,2.180966513225381e-07,1.777915882658644e-05,2.840194320068048e-13,8.587755112100546e-14,1.2461930833929309e-12,3.655602754961147e-16,1.1403785908557885e-09,1.8404187678981802e-09,1.1698874433498366e-11,1.9286645169870758e-11,3.974940216335086e-16,5.440913042959621e-12,2.242637326045941e-12,2.67685442763319e-15,8.508975528875198e-11,6.789794916336609e-16,2.438675474555589e-16,1.3751936491370315e-13,3.76,0.0,0.6173039272139962,0.9350457303083756,0.037349279040038784,5.9377698979454655e-06,0.00024239861614884874,0.0766374347344786,0.017951463073483522,1.2811563010583427e-11,1.5105984509664912e-12,2.852301768511725e-05,5.785452803762067e-06,1.8578588369909834e-05,0.0285724916777482,0.0005245595647218031,0.006319685573854688,1.8094713320972453e-05,0.006275749901768697,0.009509432419160914,1.6163487752015025e-06,0.0013996855926019874,5.526117203701287e-09,7.866160797304866e-07,8.428263477168109e-09,0.0006334380719459125,3.331202379142572e-07,9.665894206128263e-06,2.525701636581225e-06,0.000503051161562163,2.9542821680698266e-10,0.0007450729489607751,1.3104146572728685e-12,1.5574847161199884e-09,7.14295890410276e-09,0.00028268725080526577,0.0012770838189502388,2.5856101415006144e-08,1.766827520966964e-07,1.746384015179873e-08,3.854989422552908e-07,7.68005850044033e-09,3.889086235068372e-06,6.621635828910624e-10,4.014477955070965e-06,4.78093523095373e-09,1.0684527542017511e-06,1.050610856385131e-12,1.7439896392953678e-10,4.72479990443457e-06,2.3601378047676973e-07,5.292650271956098e-10,9.928424811639224e-05,1.0940926640855542e-09,2.1746225422967033e-10,7.1405185904221455e-06
5.473595922192461e-05,0.7342619098159006,0.00011272078700779406,4.897684628693177e-05,4.5388220206810265e-05,0.021963684209790644,0.0,0.0,0.000178289189877194,9.996197601587113e-06,0.0024438430756130026,0.029208886556649962,1.0389481099237879e-07,2.2943420397455363e-13,1.3843725314214885e-11,1.0931928959999612e-08,2.2006306543892644e-07,1.795650365487816e-05,2.8895283165983247e-13,8.764968486355718e-14,1.2861407777290125e-12,3.7176610659368933e-16,1.1488839969223814e-09,1.8716863470043967e-09,1.1789524599514557e-11,1.981268472865345e-11,4.069798228693268e-16,5.5643199656512635e-12,2.293496367091844e-12,2.7290875025981477e-15,8.613277423584748e-11,6.93405410148337e-16,2.496133510305133e-16,1.4102531119226751e-13,3.76,0.0,0.6165928014286478,0.9346327997361555,0.03760623706365043,6.010917412512263e-06,0.00024224087587179234,0.0771305314828336,0.01794077988747869,1.279681064323991e-11,1.5088695722658653e-12,2.8499877761572752e-05,5.780897562230507e-06,1.8558223906404903e-05,0.02878141508044866,0.0005262105306600407,0.006351158397219981,1.8206027235179574e-05,0.006338043290675556,0.009586839331663202,1.6147903747491306e-06,0.0014050474511778331,5.557326898081943e-09,7.94071157954526e-07,8.508055966552583e-09,0.0006372551313190246,3.3614753952156633e-07,9.754992559431e-06,2.54681312442849e-06,0.0005110983587071682,2.977553456386639e-10,0.0007447439136190534,1.3234656109855061e-12,1.587197615643214e-09,7.263791559459819e-09,0.00028334838256872453,0.0012866425576764562,2.629440347583349e-08,1.7867670738531566e-07,1.7656829869026845e-08,3.8982028213975233e-07,7.70738832180191e-09,3.8999902302583496e-06,6.692515607723598e-10,4.042488583320901e-06,4.8118966237517465e-09,1.0811138032435348e-06,1.059075755387228e-12,1.7672987205257994e-10,4.76283509966861e-06,2.356252354572098e-07,5.33258328315021e-10,0.00010034077481280691,1.101207711530629e-09,2.1744504716468207e-10,7.268645983846745e-06
5.5069205475474794e-05,0.7343059471582124,0.00011283302320082491,4.907764236649489e-05,4.542463325988469e-05,0.02207825793108677,0.0,0.0,0.00017792402210672345,9.964595942255135e-06,0.002473498468808089,0.02937187439893321,1.0503429601294951e-07,2.305076889352878e-13,1.3961992930429452e-11,1.1017459378568349e-08,2.2203808178912763e-07,1.8134599551668745e-05,2.9393590871007903e-13,8.944782637093244e-14,1.3271115490941495e-12,3.780454123657635e-16,1.1573832525968758e-09,1.903296342682215e-09,1.1880402432327272e-11,2.0349234060447467e-11,4.166407050141719e-16,5.689827856022687e-12,2.3452351827101507e-12,2.782101984437244e-15,8.718389814698005e-11,7.080392499874711e-16,2.5546281114748294e-16,1.4460062548780313e-13,3.76,0.0,0.6158824043898948,0.9342200950278392,0.037863050151449244,6.0845200211789e-06,0.00024208319974627384,0.0776235573189491,0.017930047679649903,1.2782074062174818e-11,1.5071353354186263e-12,2.847678430346819e-05,5.776363518162778e-06,1.8537824910007255e-05,0.028990239520807475,0.0005278440630448089,0.006382348847162326,1.831677093039573e-05,0.006400477853084221,0.009664158112006669,1.6132219747126964e-06,0.0014103676109904566,5.588330089110103e-09,8.015365733196724e-07,8.587958711014164e-09,0.0006410608325596128,3.39176777705702e-07,9.844188636530132e-06,2.567908893759903e-06,0.0005192109631169398,3.000784675292023e-10,0.0007444150579908619,1.3365438337507104e-12,1.6172425016621926e-09,7.385748218439103e-09,0.0002840076796501246,0.0012961869379135604,2.673680695917001e-08,1.8068404704367783e-07,1.785108411770982e-08,3.941693763716072e-07,7.734720106277834e-09,3.910801885975313e-06,6.763799237093652e-10,4.070481740366885e-06,4.84280508595435e-09,1.0938237446237995e-06,1.0675465476861824e-12,1.7907545558399244e-10,4.800840159782041e-06,2.352374829647749e-07,5.372441357461246e-10,0.00010139732795247928,1.1083111810408256e-09,2.1742815871277763e-10,7.398279530487684e-06
