Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57)
1.230076072858368e-09,0.10760789875492346,3.76,0.0,0.770253759695009,0.9998166747784138,1.547643496781473e-14,0.0,5.632113964929502e-13,5.8592028571708714e-08,5.8324847879950006e-08,2.9541478446233507e-09,1.2029473547917791e-14,2.737550627022867e-15,2.6387359919509154e-10,2.6465820098426954e-10,2.2168908877314733e-11,1.6223462973624429e-12,2.9580157627045094e-09,1.4249410563760317e-12,1.0004014925091252e-12,4.3770802620554925e-12,3.014651069421988e-13,8.514748384618248e-20,1.195638039622345e-19,2.7403702664181276e-22,2.083222076896687e-11,1.1556455111374998e-20,1.6137994328272506e-14,5.061475916496657e-25,6.864484222969919e-13,3.590455487254518e-14,1.1661769559895661e-17,5.208227037998902e-21,3.5356415897165685e-17,1.4976440710066637e-15,0.00018332199156981523,3.619430068645761e-18,4.169248719440974e-29,2.2331262466296572e-19,3.24943597332872e-21,9.914299695556307e-21,1.3268639271087947e-18,2.632849374792088e-24,1.9071070849879448e-29,1.0228845002401404e-27,2.370574935225193e-29,7.279271855896219e-33,3.267723995847824e-32,2.1512987846742056e-20,3.54314182930087e-27,1.2201611302299812e-22,1.7393687728277495e-23,2.0099428800268888e-25,5.109610513230018e-26,1.736460103668811e-25,3.5646874604459316e-20,1.619767433104307e-28,9.438227611406252e-28,3.350364473825224e-21,4.730941602305506e-27,1.1148777504344827e-36,8.697973452095845e-24,6.047676835561062e-28
1.274363657027217e-09,0.10760789879598111,3.76,0.0,0.7702537574780708,0.9998166745601457,1.746189196790199e-14,0.0,6.147958016894464e-13,6.070159248851122e-08,6.041484492828563e-08,3.0604576973185572e-09,1.291719916342683e-14,2.839053728067269e-15,2.8309346000088127e-10,2.8396620288681105e-10,2.3068088039650032e-11,1.8025657093787953e-12,3.0645719302825918e-09,1.5778540806191735e-12,1.0845169918853917e-12,4.6956481283845216e-12,3.238700922065997e-13,9.805794813194377e-20,1.3211339188958788e-19,3.046766416052943e-22,2.158225432503418e-11,1.2812702672146172e-20,1.7015672298298243e-14,5.812945896065441e-25,7.366867230539893e-13,3.853676661545068e-14,1.2966198713246821e-17,5.755342451492497e-21,3.8068225721552816e-17,1.6080573193151226e-15,0.00018332208336582507,3.758988703829326e-18,4.80305949402578e-29,2.482669893298825e-19,3.612350749713135e-21,1.1028150261408826e-20,1.4256884589630015e-18,3.0229587195398455e-24,2.122629090488814e-29,1.1390366004929363e-27,2.7231347994540906e-29,7.947068464635105e-33,3.85190121545568e-32,2.2320458081590864e-20,3.945075376040772e-27,1.3842981427817759e-22,1.9329920762084396e-23,2.3142932335705932e-25,5.700211884168033e-26,1.9316945261785654e-25,3.899701185761057e-20,1.9318793504235658e-28,1.038653443897636e-27,3.597840815086531e-21,5.7932361485850594e-27,1.2498985135184205e-36,1.0344110528905357e-23,6.731281649028053e-28
1.318651241196066e-09,0.10760789883703864,3.76,0.0,0.7702537552611188,0.9998166743771035,1.962616191574355e-14,0.0,6.692730872492812e-13,6.281115913203588e-08,6.250415423081418e-08,3.1667693214974824e-09,1.3835471482725404e-14,2.940528779994043e-15,3.0298007466653216e-10,3.039473013986274e-10,2.397793173770339e-11,1.9956232229704407e-12,3.171134221824624e-09,1.7408703030775018e-12,1.1727413280750446e-12,5.025246010390803e-12,3.4709055458864213e-13,1.1238174616921788e-19,1.4550818858966811e-19,3.3751724575126015e-22,2.2332287293460692e-11,1.415718552889651e-20,1.7901731754270597e-14,6.643854311400387e-25,7.886932234375724e-13,4.1262115900701266e-14,1.4364363768210614e-17,6.33917391219569e-21,4.0880407756795344e-17,1.7224718655116353e-15,0.0001833221392276828,3.898734338936506e-18,5.506514320489583e-29,2.750113429573865e-19,4.001269405713972e-21,1.222275581085079e-20,1.528173141022794e-18,3.454167673171884e-24,2.353918600275976e-29,1.2638194189882083e-27,3.117032285209769e-29,8.647858572434576e-33,4.5179483617427766e-32,2.3127996894051245e-20,4.3769796699111874e-27,1.5656570852912901e-22,2.1403954308221024e-23,2.651879280805479e-25,6.33599684947746e-26,2.1411012758687814e-25,4.2513631262140494e-20,2.2902512744211602e-28,1.1392384126650169e-27,3.853422113053393e-21,7.045152840520155e-27,1.3957378046976417e-36,1.2227779874140045e-23,7.465036147375985e-28
1.3629388253649152e-09,0.10760789887809612,3.76,0.0,0.7702537530441527,0.99981667421597,2.1979118116964437e-14,0.0,7.267130615971376e-13,6.49207286746999e-08,6.45927760138331e-08,3.273083279529711e-09,1.4784182174858273e-14,3.0419757749186213e-15,3.235325635395078e-10,3.2460083376307464e-10,2.4898803390586426e-11,2.2019559754878037e-12,3.2777028503109745e-09,1.9142544456022224e-12,1.2651506639038169e-12,5.36585853877273e-12,3.711271792317631e-13,1.2821811485431505e-19,1.597756333930737e-19,3.7263499424876947e-22,2.3082319674245312e-11,1.559295453611913e-20,1.8795557036866415e-14,7.559398679944769e-25,8.424673383316492e-13,4.408060767645925e-14,1.585950628241444e-17,6.960886222585437e-21,4.379295461251815e-17,1.8408982695180047e-15,0.0001833221724727881,4.038666960032831e-18,6.284527414577579e-29,3.036072990732143e-19,4.4170841348446055e-21,1.3500985443707857e-20,1.6343291924639028e-18,3.9291474301603914e-24,2.601549986178511e-29,1.3975670151031606e-27,3.555964483802742e-29,9.381968080975938e-33,5.274505651091817e-32,2.3935604202367468e-20,4.840052500105145e-27,1.7656770702376482e-22,2.36204157368447e-23,3.0250219849695456e-25,7.018814026733205e-26,2.365185118282084e-25,4.619715773823525e-20,2.699823808997051e-28,1.2457397630435722e-27,4.11703785966517e-21,8.512300679464372e-27,1.5528578997498824e-36,1.4373244602269637e-23,8.250781372034747e-28
1.4072264095337642e-09,0.1076078989191535,3.76,0.0,0.7702537508271717,0.9998166740675712,2.453086874333799e-14,0.0,7.871852253653827e-13,6.703030129333424e-08,6.66807105035652e-08,3.3794001378928702e-09,1.5763223257680545e-14,3.143394705037244e-15,3.4475004785963474e-10,3.459261377279902e-10,2.5831065938286637e-11,2.422000673573088e-12,3.384278028439712e-09,2.0982663856006068e-12,1.3618210333058897e-12,5.717470426912075e-12,3.9598060995915207e-13,1.4566961725558944e-19,1.7494317179000842e-19,4.1010603196040967e-22,2.3832351467386947e-11,1.7123066483604367e-20,1.9696578097593774e-14,8.56491473534094e-25,8.980084828120622e-13,4.6992247076916724e-14,1.745486674083779e-17,7.621642253662536e-21,4.680585889881398e-17,1.9633474785594855e-15,0.000183322192274871,4.178786553215362e-18,7.142178093006357e-29,3.341164382703039e-19,4.86068646533653e-21,1.4865712742304765e-20,1.7441678281330225e-18,4.4506387300456464e-24,2.8660993892958515e-29,1.5406165509526938e-27,4.0438615551326383e-29,1.0149723064760008e-32,6.130862023543347e-32,2.4743279925463242e-20,5.3355084470470506e-27,1.9858962282551361e-22,2.5983921773184103e-23,3.4361186701495453e-25,7.750530712454968e-26,2.6044516087603746e-25,5.00478832702404e-20,3.1658742204462164e-28,1.3583253833043222e-27,4.388618283561798e-21,1.0222691877377324e-26,1.7217258125125538e-36,1.680627761010314e-23,9.090364923666727e-28
1.4515139937026133e-09,0.10760789896021082,3.76,0.0,0.7702537486101757,0.9998166739262175,2.7291755812013268e-14,0.0,8.507587725028362e-13,6.91398771691041e-08,6.876795792615848e-08,3.4857204670923233e-09,1.6772487096764592e-14,3.244785562616513e-15,3.6663164976149226e-10,3.6792255154537144e-10,2.6775081842147232e-11,2.656193593484479e-12,3.4908599686270375e-09,2.2931612358691506e-12,1.4628283414741529e-12,6.080066471190692e-12,4.2165145256346357e-13,1.6484213920834098e-19,1.9103825603831526e-19,4.500064945093215e-22,2.4582382672884528e-11,1.8750584124256523e-20,2.0604267240381077e-14,9.66587430506491e-25,9.553160721466057e-13,4.999703942205199e-14,1.915368455616025e-17,8.322602974050497e-21,4.991911322623846e-17,2.0898308262553216e-15,0.0001833222043237163,4.319093104621698e-18,8.084710429382219e-29,3.6660030891243233e-19,5.332967271068334e-21,1.6319815799826643e-20,1.8577002586870422e-18,5.0214507306953966e-24,3.148144718977891e-29,1.6933083706657883e-27,4.58489463547226e-29,1.0951451207930526e-32,7.096986178877295e-32,2.55510239829142e-20,5.864579463499819e-27,2.227956610859477e-22,2.8499078517398285e-23,3.8876428353254533e-25,8.533032881725522e-26,2.8594070893887436e-25,5.4065977304156935e-20,3.6940269004913256e-28,1.4771695925709033e-27,4.66809434249502e-21,1.2206868306825147e-26,1.9028132947086455e-36,1.955419580536608e-23,9.985640959032807e-28
1.5400891620403115e-09,0.10760789904232525,3.76,0.0,0.7702537441761355,0.9998166736519974,3.348346823402284e-14,0.0,9.874852683201928e-13,7.335903943774452e-08,7.294039247414719e-08,3.698373839516581e-09,1.8881254235654934e-14,3.4474830295268913e-15,4.12383699339581e-10,4.13926064263734e-10,2.8699821174453214e-11,3.1687670545571742e-12,3.704044983436884e-09,2.7165969358071448e-12,1.678156752409616e-12,6.8381506311929165e-12,4.754476308695233e-13,2.0879037167906902e-19,2.2612090999398017e-19,5.374001991939148e-22,2.608244332094336e-11,2.2310117544156502e-20,2.2437726551388254e-14,1.2176674744324104e-24,1.0752282474093152e-12,5.628610515320366e-14,2.2874644549577502e-17,9.8497730854794e-21,5.64466424491162e-17,2.354947196601917e-15,0.00018332221780912764,4.6002670267903e-18,1.0246217293856535e-28,4.377382826763807e-19,6.367124622294553e-21,1.950768435392076e-20,2.0958913272799164e-18,6.322606562866513e-24,3.767043627835427e-29,2.0289968008935734e-27,5.844323301061174e-29,1.2658156026418959e-32,9.402074052351413e-32,2.716671678218211e-20,7.02858611898163e-27,2.7847300926103985e-22,3.4002715567379073e-23,4.922246953713789e-25,1.0258030963556593e-25,3.4184142981405708e-25,6.26044131156838e-20,4.96095767887508e-28,1.7343683760389654e-27,5.2504607806477165e-21,1.713243772384602e-26,2.3035576629629108e-36,2.6111948729056618e-23,1.1950719863600628e-27
1.6198068135442399e-09,0.10760789911622803,3.76,0.0,0.7702537401854413,0.9998166734096342,3.9879757214970834e-14,0.0,1.1218337612646646e-12,7.715629852223243e-08,7.669323606490977e-08,3.889779547825746e-09,2.088143377726749e-14,3.62981466534015e-15,4.5582303773874487e-10,4.576177930603915e-10,3.0475909481776146e-11,3.682838011796039e-12,3.895936748212545e-09,3.137373251677549e-12,1.8875435034312044e-12,7.55784137713009e-12,5.266651476828965e-13,2.5535982340460993e-19,2.6114306788709787e-19,6.251268096387796e-22,2.7432495894443313e-11,2.5877673777519824e-20,2.4106110135538226e-14,1.482041486432086e-24,1.1891845844448658e-12,6.226490454686646e-14,2.6609808550509988e-17,1.1373335201891167e-20,6.26645417694689e-17,2.6074702603589125e-15,0.00018332222308840596,4.8539628152679044e-18,1.2537837522797366e-28,5.091328604537341e-19,7.404870883488015e-21,2.2711397606479827e-20,2.3230084522831304e-18,7.691865299948542e-24,4.38972246470918e-29,2.3675754445171024e-27,7.206608285017677e-29,1.4313744631307552e-32,1.196718467793696e-31,2.8621073210414905e-20,8.203891763396944e-27,3.379312404995935e-22,3.952062592569442e-23,6.018019515978806e-25,1.200351812520241e-25,3.980272750818251e-25,7.086094063230999e-20,6.377503350144097e-28,1.9891555510368392e-27,5.800915665316066e-21,2.286477163936366e-26,2.7108481375957736e-36,3.3397718326095583e-23,1.3928494192593184e-27
1.6995244650481683e-09,0.10760789919013065,3.76,0.0,0.770253736194689,0.9998166731688406,4.7125065826006474e-14,0.0,1.2672929424543549e-12,8.095357116710507e-08,8.044385707178214e-08,4.0812055498429395e-09,2.297787689365592e-14,3.812055228635884e-15,5.014005056466457e-10,5.034736492828425e-10,3.22956938372436e-11,4.2495145401537524e-12,4.0878537127232195e-09,3.5971682902192423e-12,2.112156545687242e-12,8.312888168192786e-12,5.805390707338394e-13,3.093036310001045e-19,2.9959778785318857e-19,7.219085113707507e-22,2.878254656396079e-11,2.9808732018744824e-20,2.578952189658077e-14,1.7864488222151907e-24,1.3088551178291969e-12,6.85456106827891e-14,3.073050476128624e-17,1.3045132120412963e-20,6.920746032507905e-17,2.8732577561032773e-15,0.00018332222450255788,5.1082641336325264e-18,1.519352235419787e-28,5.878813724177866e-19,8.549361561464786e-21,2.6249657711579747e-20,2.5622676445905044e-18,9.267621238110551e-24,5.078156456794285e-29,2.7428421649915823e-27,8.817795289280764e-29,1.6084704916119223e-32,1.507756856510596e-31,3.0075649818023685e-20,9.508125798267496e-27,4.0754984351296735e-22,4.560103516121342e-23,7.2867065692223e-25,1.3943734661698638e-25,4.600873793393431e-25,7.965774992230493e-20,8.09971841508172e-28,2.2672935040033032e-27,6.375911183751704e-21,3.008875940120091e-26,3.165283241713166e-36,4.2202649875794053e-23,1.6115847342207448e-27
1.7792421165520966e-09,0.10760789926403315,3.76,0.0,0.7702537322038749,0.9998166729276107,5.528803022984186e-14,0.0,1.424255407333102e-12,8.475085857555789e-08,8.419225681095859e-08,4.2726553082156875e-09,2.5169968289913095e-14,3.994204676444579e-15,5.491110159463751e-10,5.514897918037603e-10,3.4161270872349435e-11,4.871325483652558e-12,4.279797105647369e-09,4.0973077098730686e-12,2.3524339231347567e-12,9.103205376889984e-12,6.370719188644652e-13,3.7135904068486273e-19,3.4164549833723457e-19,8.28189135616369e-22,3.013259532949026e-11,3.412137366903956e-20,2.7486058661462603e-14,2.134545852536094e-24,1.4342364443470006e-12,7.512826127264196e-14,3.525558671011317e-17,1.487186972718299e-20,7.607535503899691e-17,3.1523896327681023e-15,0.0001833222240575133,5.363170901418145e-18,1.8249765514963367e-28,6.743416983256479e-19,9.805770041716092e-21,3.013941665747074e-20,2.813734152020974e-18,1.1068589791199505e-23,5.835779795355012e-29,3.1569074789907917e-27,1.0711976872738947e-28,1.7973155556201443e-32,1.8820338993789523e-31,3.1530446156519384e-20,1.0949177154516323e-26,4.887307569205806e-22,5.2270424484038446e-23,8.74546341225419e-25,1.6090354998346209e-25,5.283198457721136e-25,8.899253564947109e-20,1.0174327510827197e-27,2.57011461164793e-27,6.975070067262213e-21,3.9091307272960173e-26,3.6697855435749336e-36,5.2746139831490607e-23,1.8523829423285866e-27
1.858959768056025e-09,0.10760789933793552,3.76,0.0,0.7702537282129958,0.9998166726843389,6.44396596681292e-14,0.0,1.5931106206972286e-12,8.854816199025187e-08,8.793843659784992e-08,4.4641323217764704e-09,2.7457096233451088e-14,4.17626296638021e-15,5.989494910390829e-10,6.016623847614122e-10,3.607473223330066e-11,5.550795194594872e-12,4.471768152735977e-09,4.639073211754423e-12,2.6088123405006205e-12,9.928708269847132e-12,6.962660111808435e-13,4.422979269302234e-19,3.874467497338624e-19,9.44412504214744e-22,3.1482642191026406e-11,3.8833745104565627e-20,2.9194064708404275e-14,2.530115719668126e-24,1.565325162797263e-12,8.201289595870552e-14,4.020389669690854e-17,1.6860236347327615e-20,8.326818283972103e-17,3.444949821935613e-15,0.00018332222335791883,5.618683038176956e-18,2.174476112749245e-28,7.688714383900521e-19,1.1179263748413898e-20,3.439767617002343e-20,3.077473190018498e-18,1.3114120341806487e-23,6.666045189053354e-29,3.6119218148734234e-27,1.292642302916109e-28,1.9981312868015004e-32,2.3292536836099393e-31,3.298546178312756e-20,1.2535163444688015e-26,5.830282144729812e-22,5.955516516939223e-23,1.0412230006555769e-24,1.8455249687944246e-25,6.0302357884332555e-25,9.886233333853157e-20,1.2652535748213527e-27,2.8990695730436474e-27,7.598022110298295e-21,5.0196646800968354e-26,4.2273273535036966e-36,6.52663158058686e-23,2.1163559139906412e-27
2.018395071063882e-09,0.10760789948574007,3.76,0.0,0.7702537202310281,0.9998166721901204,8.600466566906444e-14,0.0,1.968041662140773e-12,9.614282199604948e-08,9.542414157250722e-08,4.847182280308463e-09,3.231403248136553e-14,4.5401059059867856e-15,7.049900728959419e-10,7.084616048152243e-10,4.005364966553304e-11,7.092785918580221e-12,4.8557980978167585e-09,5.8523998146805594e-12,3.171612440755532e-12,1.1684936681355729e-11,8.226464457312549e-13,6.140863497874027e-19,4.909527852883649e-19,1.208462880764367e-21,3.4182730202098555e-11,4.9530592433681335e-20,3.2638863322807136e-14,3.479412996914137e-24,1.8446111807541697e-12,9.668828580488829e-14,5.1445513895727184e-17,2.134852673040666e-20,9.862846544279299e-17,4.070710640088021e-15,0.000183322222744968,6.13152309695547e-18,3.0212232669969255e-28,9.835682773836346e-19,1.4298148474461927e-20,4.4087957135538234e-20,3.64202958000505e-18,1.8019294266194328e-23,8.558405575117326e-29,4.6536111894694075e-27,1.848230324828212e-28,2.4366190284344444e-32,3.486889305106241e-31,3.589614915847919e-20,1.6175639420238973e-26,8.180399418193499e-22,7.607563903487833e-23,1.4445447775916723e-24,2.388832526951811e-25,7.730444235019544e-25,1.2019255598117893e-19,1.9048507516107474e-27,3.64187016963626e-27,8.91385912349092e-21,8.021989065466538e-26,5.51366751091054e-36,9.728708446348311e-23,2.7183078895134218e-27
2.1778303740717386e-09,0.10760789963354447,3.76,0.0,0.7702537122487586,0.9998166716856226,1.1243490336469582e-13,0.0,2.3951399499282734e-12,1.0373756186656066e-07,1.0290098250339012e-07,5.230384090683251e-09,3.7543862250158776e-14,4.903583719900736e-15,8.194818212010143e-10,8.238407276108813e-10,4.4249079953225044e-11,8.895591930741013e-12,5.239953295634263e-09,7.24657133201137e-12,3.804023809513336e-12,1.3580913584782068e-11,9.59696023537714e-13,8.315345121141697e-19,6.114032105493204e-19,1.5176108219542767e-21,3.6882810597139034e-11,6.204576726491233e-20,3.6114548425410205e-14,4.6670119913752176e-24,2.146686002337954e-12,1.1257213579644368e-13,6.460587044479706e-17,2.6563180730108952e-20,1.1528796367128787e-16,4.751290661570545e-15,0.00018332222322390678,6.646783666796135e-18,4.093523177388423e-28,1.2348276434341673e-18,1.7947244262996073e-20,5.545753149894832e-20,4.256457997995883e-18,2.4149956007690118e-23,1.0783229706653055e-28,5.885971120396735e-27,2.585301408146692e-28,2.9259437672157735e-32,5.081012254338515e-31,3.88077085172747e-20,2.049947124978049e-26,1.1284950789356513e-21,9.537124247669214e-23,1.954544012059321e-24,3.034184991295582e-25,9.725569570042735e-25,1.4361490648145917e-19,2.779419235743745e-27,4.5101234665933635e-27,1.0320596889070877e-20,1.2359888571014132e-25,7.04907736502303e-36,1.4056416088332178e-22,3.4264726392481125e-27
2.3372656770795953e-09,0.10760789978134902,3.76,0.0,0.7702537042661582,0.9998166711723503,1.4438199648751519e-13,0.0,2.877410542294684e-12,1.1133239283770865e-07,1.1036896988562927e-07,5.6137669185914575e-09,4.314181789117715e-14,5.2666960896400294e-15,9.423844587472304e-10,9.477692551539325e-10,4.867757773256363e-11,1.0979246965512246e-11,5.6242434473639535e-09,8.830385651079705e-12,4.5094921617110196e-12,1.5615993728669654e-11,1.1074288255416728e-12,1.102059028141965e-18,7.500880744757781e-19,1.8754086610488703e-21,3.958288337611317e-11,7.652684020810329e-20,3.96141117214739e-14,6.1274059284153684e-24,2.4715224903502953e-12,1.296648321118914e-13,7.983530119303097e-17,3.255713113046578e-20,1.3324633314962059e-16,5.48750299131881e-15,0.00018332222328797706,7.164464104740178e-18,5.427982377800439e-28,1.525501712252124e-18,2.2167698003214118e-20,6.864426283009269e-20,4.9212792862994375e-18,3.1682010216206855e-23,1.3368806143895735e-28,7.327798140327616e-27,3.546659889939417e-28,3.468336348358325e-32,7.232684013426088e-31,4.1720136525396983e-20,2.5580889787159622e-26,1.5334614933865514e-21,1.1764902544845275e-22,2.588362546160654e-24,3.7917853075945376e-25,1.2039806887620539e-24,1.6909036549804818e-19,3.9479721703199286e-27,5.520906962441794e-27,1.1815515098359022e-20,1.8453733301138434e-25,8.85912707718501e-36,1.977272682083643e-22,4.249991623495778e-27
