Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097)
2.0899369746900102e-10,0.08374393275501646,3.76,0.0,0.5055536888149094,0.9985805634483611,1.285450595604459e-13,0.0,1.3400512185110848e-11,4.518528072198781e-06,4.5080455592348344e-06,8.615456133624866e-08,3.639491081510277e-13,9.148066988279597e-13,1.0428661869567296e-08,1.044636148670574e-08,1.4640510241973538e-08,2.6476195454448915e-11,8.613405640799498e-08,2.583045406892186e-11,1.9100388781512402e-11,1.3872550564139234e-11,3.862462748900878e-12,1.9800142957336078e-17,8.07760599486984e-17,7.24999675945748e-19,1.460600437275802e-08,3.24689922787492e-17,1.1170702459475004e-12,1.4432652912835798e-22,6.9277931880972496e-12,2.5429648271992376e-12,5.790273530390371e-16,2.0212929056793456e-17,5.4321828576463756e-14,8.21639582805917e-13,0.0014193399046899659,3.748590125823061e-14,1.6066134932140276e-25,1.542220716473999e-16,2.2968477888107565e-18,4.367687084724337e-18
2.157130798080049e-10,0.08374393507297219,3.76,0.0,0.5055535402985357,0.9985737854425394,1.4451428676777818e-13,0.0,1.4620445421151317e-11,4.66380301336172e-06,4.652636259081186e-06,8.892526698112799e-08,3.919883614953762e-13,9.585207787026742e-13,1.1107659085786817e-08,1.112730287099392e-08,1.511352674154205e-08,2.910965461129164e-11,8.890236846403163e-08,2.8375613060932238e-11,2.0693165577193535e-11,1.4764623751550496e-11,4.12947073047191e-12,2.241746805552853e-17,8.624536419589911e-17,7.97078268587673e-19,1.5075596147341258e-08,3.5324341857558946e-17,1.1754173307247493e-12,1.630340420072352e-22,7.37995589919893e-12,2.7090365609017994e-12,6.366577070742745e-16,2.1649781742326776e-17,5.863512432360936e-14,8.757635786736615e-13,0.001426114455685789,3.91466148180325e-14,1.8050792894858094e-25,1.6954971038313117e-16,2.5267883269568286e-18,4.811418226502208e-18
2.224324621470088e-10,0.08374393739092897,3.76,0.0,0.505553391782002,0.9985676328222625,1.6191487056275293e-13,0.0,1.5911374155886085e-11,4.809077908111798e-06,4.79720531287645e-06,9.169615097728012e-08,4.211889327967889e-13,1.002571348875251e-12,1.180792461785079e-08,1.1829648800886868e-08,1.558676181074908e-08,3.191199745805539e-11,9.167068176795592e-08,3.108099179997353e-11,2.2369179689623033e-11,1.5683613756698575e-11,4.406010421801386e-12,2.5285847634952403e-17,9.190593718280234e-17,8.737784361147787e-19,1.5545187442985574e-08,3.834050524831271e-17,1.2345368280366526e-12,1.8345647956209085e-22,7.84638666543896e-12,2.8803575300073207e-12,6.979886915194145e-16,2.31429172886792e-17,6.312740790462298e-14,9.316583085829435e-13,0.0014322635994381801,4.0815941727963735e-14,2.0211571832461466e-25,1.858588552346913e-16,2.7716638032533366e-18,5.2848030602208795e-18
2.291518444860127e-10,0.08374393970888683,3.76,0.0,0.5055532432652988,0.998562047851279,1.8082887883908856e-13,0.0,1.7275250763843473e-11,4.954352756988103e-06,4.9417527236935e-06,9.446722242655599e-08,4.5155664031054533e-13,1.0469344236977673e-12,1.2529445610359773e-08,1.2553390991818532e-08,1.60602221952693e-08,3.4888449498308876e-11,9.443899903856894e-08,3.395127596029764e-11,2.4130436338296974e-11,1.662944474994625e-11,4.6921187992389184e-12,2.8420819555319695e-17,9.775889838352874e-17,9.552433549987909e-19,1.601477825968354e-08,4.152190454608919e-17,1.2943929490110177e-12,2.0568878027747507e-22,8.327083343850613e-12,3.056927505072705e-12,7.63135257827287e-16,2.4692973980887934e-17,6.77991692333665e-14,9.893292749555081e-13,0.0014378450721970317,4.249336505502731e-14,2.255838221825214e-25,2.0317975487728418e-16,3.0319537240301362e-18,5.7888714309553e-18
2.358712268250166e-10,0.08374394202684582,3.76,0.0,0.5055530947484177,0.9985569781235313,2.01340603947731e-13,0.0,1.8714024523416122e-11,5.099627560545243e-06,5.0862784946071185e-06,9.723849029189735e-08,4.830968394572789e-13,1.0915877069762493e-12,1.32722092087019e-08,1.3298521157940625e-08,1.653391463686426e-08,3.804423421377721e-11,9.720732284146461e-08,3.6991133663332297e-11,2.5978939236011924e-11,1.760204121410204e-11,4.987831186341217e-12,3.183838611262757e-17,1.0380536762367871e-16,1.0416161720098e-18,1.648436859742775e-08,4.487297063061988e-17,1.354951587137627e-12,2.2982772145809893e-22,8.822043789609633e-12,3.23874626168029e-12,8.322123401811114e-16,2.6300587928687048e-17,7.26508449065472e-14,1.0487821484003576e-12,0.0014429112800180821,4.4178422594633784e-14,2.5101392864181464e-25,2.215426409592877e-16,3.3081384389273e-18,6.324659651663596e-18
2.4259060916402053e-10,0.08374394434480607,3.76,0.0,0.5055529462313495,0.9985523760713639,2.2353655916550836e-13,0.0,2.0229641617706616e-11,5.244902319353302e-06,5.230782628694847e-06,1.0000996341135451e-07,5.15814455423162e-13,1.1365104728472716e-12,1.4036202558372456e-08,1.40650310113618e-08,1.700784587338235e-08,4.138457306395035e-11,9.997565560310498e-08,4.0205215535482394e-11,2.7916690586528654e-11,1.8601327940956953e-11,5.293181331986648e-12,3.5555013911515754e-17,1.1004646509302312e-16,1.133040005094073e-18,1.6953958456210778e-08,4.839814315772145e-17,1.4161802394073105e-12,2.5597187276164725e-22,9.331265855508831e-12,3.425813580160445e-12,9.05334855477484e-16,2.796639307606508e-17,7.768282384599042e-14,1.1100227674673158e-12,0.0014475097905560846,4.587070106916358e-14,2.785103054927594e-25,2.409777282859043e-16,3.600699138765554e-18,6.893210507074241e-18
2.4930999150302445e-10,0.0837439466627676,3.76,0.0,0.5055527977140859,0.9985481985185918,2.4750547516482395e-13,0.0,2.182404513551595e-11,5.390177033997773e-06,5.37526512903765e-06,1.0278165051081938e-07,5.497140134829142e-13,1.1816834550006823e-12,1.4821412804459806e-08,1.4852912261556797e-08,1.7482022638758548e-08,4.4914685485532976e-11,1.0274399962361143e-07,4.3598154765581517e-11,2.994569108244049e-11,1.962723002821072e-11,5.6082014849033055e-12,3.958763374162717e-17,1.164833113581297e-16,1.2296579442460443e-18,1.7423547836025273e-08,5.210187055079236e-17,1.4780479311551068e-12,2.84221550900501e-22,9.8547473915466e-12,3.6181292453393644e-12,9.826177033057506e-16,2.9691021210779274e-17,8.28954523510244e-14,1.1730571384141879e-12,0.0014516837799948008,4.756983093383258e-14,3.0817979655272852e-25,2.6151521500173464e-16,3.91011785342891e-18,7.495573257570518e-18
2.5602937384202836e-10,0.0837439489807305,3.76,0.0,0.5055526491966182,0.9985444062748207,2.7333829648456177e-13,0.0,2.3499175072478165e-11,5.535451705079501e-06,5.519725998720448e-06,1.0555356021557793e-07,5.847996671865426e-13,1.2270887437292818e-12,1.562782709127463e-08,1.5662156614922522e-08,1.7956451663014057e-08,4.8639788891769065e-11,1.0551235708837535e-07,4.7174567162027037e-11,3.2067939903239655e-11,2.0679672876743418e-11,5.932922464751682e-12,4.395364045800122e-17,1.23117027374937e-16,1.3316130523753221e-18,1.7893136736863905e-08,5.598860999237527e-17,1.5405251444527268e-12,3.146787754892437e-22,1.0392486244613975e-11,3.815693046310006e-12,1.0641757659244837e-15,3.147510197382892e-17,8.828903861513568e-14,1.23789143498571e-12,0.0014554724387271871,4.9275481734038296e-14,3.401318180708998e-25,2.8318528277244503e-16,4.236877449761931e-18,8.132803643076771e-18
2.627487561810323e-10,0.08374395129869482,3.76,0.0,0.5055525006789381,0.9985409637674403,3.0112817800238114e-13,0.0,2.525696833234608e-11,5.6807263332146265e-06,5.664165240832496e-06,1.083257010607836e-07,6.210752245522602e-13,1.2727096902812387e-12,1.645543256210207e-08,1.6492755774460394e-08,1.843113967225583e-08,5.256509867167094e-11,1.0828073007859056e-07,5.093905120962945e-11,3.4285434713578645e-11,2.175858218819192e-11,6.2673737299107e-12,4.8670892865521526e-17,1.299487345012879e-16,1.439048366169436e-18,1.8362725158719415e-08,6.006282741578664e-17,1.603583749889043e-12,3.474472260119224e-22,1.0944480258266537e-11,4.018504776224176e-12,1.150123908235736e-15,3.3319262868889905e-17,9.386385676002086e-14,1.3045319982026818e-12,0.0014589113393629928,5.098735795944802e-14,3.744783551506078e-25,3.060180969656807e-16,4.5814616294837524e-18,8.805963886950487e-18
2.694681385200362e-10,0.08374395361666061,3.76,0.0,0.5055523521610369,0.9985378387077587,3.3097048140856945e-13,0.0,2.7099358728429267e-11,5.826000919034532e-06,5.808582858467661e-06,1.1109808150095376e-07,6.585441724077156e-13,1.3185308179923911e-12,1.7304216359057385e-08,1.7344701439565566e-08,1.8906093388676047e-08,5.669582818918218e-11,1.1104912058080859e-07,5.4896188126206464e-11,3.660017166172011e-11,2.286388396279206e-11,6.6115834421189575e-12,5.375771360743788e-17,1.3697955450943212e-16,1.5521068969530394e-18,1.8832313101584582e-08,6.43289974968144e-17,1.6671969415747822e-12,3.826321998814812e-22,1.151072727256822e-11,4.226564232103794e-12,1.2405769777577133e-15,3.522412927171241e-17,9.962015043924248e-14,1.3729853361597393e-12,0.0014620327705930243,5.270519534104134e-14,4.1133395816880273e-25,3.300438068313696e-16,4.944354927120786e-18,9.516122699883865e-18
2.761875208590401e-10,0.08374395593462801,3.76,0.0,0.5055522036429064,0.9985350017879355,3.6296277168162304e-13,0.0,2.9028276985185725e-11,5.971275463185778e-06,5.952978854724609e-06,1.1387070991858437e-07,6.972096990173429e-13,1.364537739691755e-12,1.8174165623027564e-08,1.8217985305905204e-08,1.9381319530551556e-08,6.10371887823004e-11,1.1381753049561225e-07,5.905054191894883e-11,3.901414537816964e-11,2.3995504497450866e-11,6.965578528123089e-12,5.923288905797842e-17,1.442106095985078e-16,1.6709316315441997e-18,1.9301900565452267e-08,6.879160364548538e-17,1.7313391752085264e-12,4.2034057156276303e-22,1.2091225123995201e-11,4.439871214669422e-12,1.3356498045964518e-15,3.7190324439483984e-17,1.0555813606034799e-13,1.443258123830402e-12,0.0014648660402570653,5.4428757540775565e-14,4.508157391697407e-25,3.5529254568154563e-16,5.326042707959837e-18,1.0264355283818365e-17
2.8290690319804403e-10,0.08374395825259702,3.76,0.0,0.5055520551245384,0.9985324264057949,3.972048135657291e-13,0.0,3.1045650739965605e-11,6.116549966330053e-06,6.097353232706908e-06,1.1664359463196659e-07,7.370747151194552e-13,1.4107170809258747e-12,1.9065267493683993e-08,1.911259906537093e-08,1.985682481224326e-08,6.559438976218102e-11,1.1658596164549166e-07,6.340665944057955e-11,4.1529348974484396e-11,2.515337038401785e-11,7.329384738473491e-12,6.511566921907288e-17,1.5164302240701051e-16,1.795665533108323e-18,1.9771487550315402e-08,7.345513799790226e-17,1.795986109054333e-12,4.60680752732299e-22,1.2685971645389859e-11,4.658425528184471e-12,1.4354572014169628e-15,3.921846952015942e-17,1.1167800566707851e-13,1.5153572028781902e-12,0.0014674377505301838,5.615783319099179e-14,4.930433682148321e-25,3.817944310698027e-16,5.727011166023116e-18,1.1051743335875056e-17
2.8962628553704795e-10,0.08374396057056774,3.76,0.0,0.5055519066059249,0.9985300884149958,4.337985680503217e-13,0.0,3.3153404544903617e-11,6.261824429144108e-06,6.241705995523064e-06,1.1941674390227774e-07,7.781418734836358e-13,1.4570564085959216e-12,1.9977509109553767e-08,2.0028534406092755e-08,2.0332615944195598e-08,7.037263841223733e-11,1.193544157819943e-07,6.79690704453235e-11,4.4147774042249037e-11,2.6337408507729657e-11,7.703026703596816e-12,7.142576762121118e-17,1.5927791602525526e-16,1.92645154201018e-18,2.024107405616698e-08,7.832410140815184e-17,1.8611145476936243e-12,5.037626534497984e-22,1.3294964665956464e-11,4.882226980313616e-12,1.5401139634141984e-15,4.130918356175866e-17,1.1797992951689963e-13,1.5892895814728462e-12,0.0014697720477527619,5.789223324726884e-14,5.381390696732645e-25,4.0957956497047167e-16,6.147747322066349e-18,1.1879375052303273e-17
2.9634566787605187e-10,0.08374396288854023,3.76,0.0,0.5055517580870575,0.9985279658982885,4.728481888518821e-13,0.0,3.535345986895449e-11,6.407098852319707e-06,6.386037146286508e-06,1.2219016594001162e-07,8.204135870901878e-13,1.50354416463389e-12,2.0910877608139002e-08,2.0965783012503822e-08,2.0808699632935997e-08,7.537713998725062e-11,1.2212289459221434e-07,7.274228764470032e-11,4.687141065220979e-11,2.754754604580551e-11,8.086527987267582e-12,7.818336122846362e-17,1.6711641400783904e-16,2.0634325766644064e-18,2.0710660083000074e-08,8.340300344028485e-17,1.9267023884220903e-12,5.4969764431714955e-22,1.3918202011291413e-11,5.1112753819941895e-12,1.6497348682841244e-15,4.3463083521634284e-17,1.2446405838503465e-13,1.6650624341108094e-12,0.0014718908491743218,5.963178862260972e-14,5.862276184427861e-25,4.386780339575992e-16,6.5887390216010096e-18,1.2748345132449718e-17
3.030650502150558e-10,0.08374396520651455,3.76,0.0,0.5055516095679283,0.9985260389617402,5.144600188981416e-13,0.0,3.7647735100065724e-11,6.55237323656357e-06,6.530346688115539e-06,1.249638689108085e-07,8.638920460281658e-13,1.5501696043636536e-12,2.186536012607498e-08,2.192433656544668e-08,2.12850825810744e-08,8.061309771250039e-11,1.2489139970468196e-07,7.773080676315233e-11,4.9702247353557045e-11,2.8783710466173188e-11,8.479911137597819e-12,8.540909034768704e-17,1.7515964038610692e-16,2.206751534384849e-18,2.118024563080782e-08,8.869636236036751e-17,1.992728570166501e-12,5.985985196008464e-22,1.455568150344179e-11,5.345570547319336e-12,1.7644346761951567e-15,4.56807842757093e-17,1.3113052562379674e-13,1.742683101439211e-12,0.00147381404872718,6.137634807330396e-14,6.374363360925243e-25,4.691199093837946e-16,7.050474932941593e-18,1.3659754782749854e-17
3.097844325540597e-10,0.08374396752449077,3.76,0.0,0.5055514610485291,0.9985242895479695,5.587425868148386e-13,0.0,4.00381455474812e-11,6.6976475825973125e-06,6.674634624133218e-06,1.2773786094074128e-07,9.085792332032327e-13,1.596922739212153e-12,2.28409437993189e-08,2.2904186742312693e-08,2.176177148730285e-08,8.608571278292489e-11,1.2765993269470861e-07,8.293910659351766e-11,5.264227117334759e-11,3.0045829526307434e-11,8.883197735659984e-12,9.312405854194097e-17,1.8340871968062825e-16,2.3565512922330504e-18,2.1649830699583438e-08,9.42087051286063e-17,2.059173024800711e-12,6.505794612939364e-22,1.5207400960986706e-11,5.5851122934318405e-12,1.884328129760164e-15,4.7962898627686226e-17,1.3797944900363474e-13,1.82215909008273e-12,0.0014755597037924353,6.312577630926656e-14,6.918950869214285e-25,5.009352475590085e-16,7.53344454527865e-18,1.461471172074325e-17
3.165038148930636e-10,0.08374396984246893,3.76,0.0,0.5055513125288518,0.9985227012666085,6.05806603415178e-13,0.0,4.25266034441695e-11,6.842921891157393e-06,6.818900957467249e-06,1.3051215012110878e-07,9.544769389401207e-13,1.6437942834598211e-12,2.3837615763362217e-08,2.3905325217207487e-08,2.223877304639507e-08,9.180018436231873e-11,1.3042849508923924e-07,8.837164905235661e-11,5.569346761605748e-11,3.133383127216504e-11,9.296408441853183e-12,1.0134983254813655e-16,1.9186477691368478e-16,2.512974707866141e-18,2.2119415289320214e-08,9.99445673915452e-17,2.1260166307459333e-12,7.057560040941451e-22,1.5873358199136594e-11,5.829900440427624e-12,2.0095299540092098e-15,5.0310037318228344e-17,1.4501093235944122e-13,1.903498072472764e-12,0.0014771442047373314,6.487995230460586e-14,7.497362739270285e-25,5.341540899292921e-16,8.03813816677822e-18,1.5614330179114338e-17
3.2322319723206754e-10,0.08374397216044917,3.76,0.0,0.5055511640088887,0.9985212592404036,6.557649581921267e-13,0.0,4.5115017949369846e-11,6.988196162995059e-06,6.963145691249832e-06,1.3328674451278162e-07,1.0015867745576619e-12,1.690775604744454e-12,2.485536315346085e-08,2.4927743661136566e-08,2.2716093949206246e-08,9.776170958257407e-11,1.3319708837125658e-07,9.403287923513702e-11,5.885782066325673e-11,3.264764403720268e-11,9.719563040116947e-12,1.1010844219894078e-16,2.0052893762177596e-16,2.67616462038437e-18,2.258899940001152e-08,1.059084934743368e-16,2.1932411687469212e-12,7.64245001275582e-22,1.655355102984662e-11,6.079934811268025e-12,2.140154856363169e-15,5.272280903411381e-17,1.5222506706277483e-13,1.9867078866784236e-12,0.0014785824288150891,6.663876778715967e-14,8.110948346808683e-25,5.688064632555815e-16,8.565046922708222e-18,1.6659730909759803e-17
3.2994257957107145e-10,0.08374397447843149,3.76,0.0,0.5055510154886317,0.9985199499655223,7.087327158136795e-13,0.0,4.780529515124902e-11,7.133470398876281e-06,7.107368828617489e-06,1.3606165215014149e-07,1.0499101849883693e-12,1.7378586780547855e-12,2.5894173104878034e-08,2.597143374220586e-08,2.319374088267273e-08,1.0397548354296869e-10,1.359657139837799e-07,9.992722547128401e-11,6.213731277339727e-11,3.398719644146579e-11,1.0152680480091493e-11,1.1942238034895897e-16,2.0940232786814222e-16,2.846263851178462e-18,2.3058583031650767e-08,1.1210503637308667e-16,2.260829279721486e-12,8.261645914320924e-22,1.7247977261940568e-11,6.335215231700046e-12,2.276317526608305e-15,5.520182041736312e-17,1.5962193333825147e-13,2.0717965362389633e-12,0.001479887879858617,6.840212588820655e-14,8.761082371088856e-25,6.049223797925433e-16,9.11466275359215e-18,1.7752041187883654e-17
3.3666196191007537e-10,0.083743976796416,3.76,0.0,0.5055508669680727,0.99851876118476,7.648271126212158e-13,0.0,5.05993380696615e-11,7.278744599581708e-06,7.251570372710892e-06,1.388368810446516e-07,1.0994484605095904e-12,1.7850360429682416e-12,2.6954032753135816e-08,2.7036387125832993e-08,2.3671720529811973e-08,1.1044669930950453e-10,1.3873437333349316e-07,1.0605909937909645e-10,6.553392488170549e-11,3.535241739073795e-11,1.0595778917319054e-11,1.293146028052172e-16,2.1848607425531002e-16,3.0234152047769777e-18,2.3528166184231463e-08,1.1853875774727213e-16,2.3287644245856447e-12,8.916341660708238e-22,1.795663470124255e-11,6.59574153018385e-12,2.4181326368718845e-15,5.774767607434062e-17,1.6720160144050654e-13,2.1587721899972996e-12,0.001481072815071899,7.016993993546964e-14,9.449164751766497e-25,6.425318374675122e-16,9.687478413390506e-18,1.8892394816120912e-17
3.433813442490793e-10,0.08374397911440275,3.76,0.0,0.5055507184472039,0.9985176817724596,8.241675531310631e-13,0.0,5.349904665900638e-11,7.424018765906612e-06,7.395750326674667e-06,1.4161243918809218e-07,1.1502027476488708e-12,1.8323007639035423e-12,2.803492923427152e-08,2.8122595474965523e-08,2.41500395697224e-08,1.171805479142985e-10,1.415030677940392e-07,1.1243289592053406e-10,6.90496364001713e-11,3.6743236075741653e-11,1.1048875751576815e-11,1.3980852826196478e-16,2.2778130393765994e-16,3.2077614696938163e-18,2.3997748857747156e-08,1.2521422791223474e-16,2.397030845961034e-12,9.607743380350082e-22,1.867952115071381e-11,6.861513537826825e-12,2.5657148415988798e-15,6.036097858483035e-17,1.7496413270654432e-13,2.2476431819343263e-12,0.0014821483601118947,7.194213237416496e-14,1.0176620644803865e-24,6.816648200595474e-16,1.0283987467710157e-17,2.0081932128690707e-17
3.501007265880832e-10,0.0837439814323918,3.76,0.0,0.5055505699260177,0.9985167016300526,8.868756065393706e-13,0.0,5.6506317811173705e-11,7.5692928986608246e-06,7.539908693657207e-06,1.4438833455549167e-07,1.202174059321868e-12,1.8796463931745865e-12,2.913684968509609e-08,2.9230050450303047e-08,2.4628704677583497e-08,1.2418221835502706e-10,1.442717987090094e-07,1.1905299345587602e-10,7.26864252176261e-11,3.8159581971382477e-11,1.151198766342816e-11,1.5092803823981745e-16,2.372891446340199e-16,3.399445419275982e-18,2.446733105219148e-08,1.3213602583174776e-16,2.4656135316755677e-12,1.033706910735437e-21,1.9416634410592757e-11,7.1325310883236166e-12,2.7191787775298004e-15,6.304232851108672e-17,1.8290958049676805e-13,2.3384180110037738e-12,0.001483124613546962,7.371863380241344e-14,1.0944900377453886e-24,7.223512973786278e-16,1.09046842920419e-17,2.1321799995579485e-17
