Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47)
6.662572252806644e-05,0.988215540593424,0.061402801700015205,0.05937102828811022,0.04334048866932001,0.038824021132943726,0.0,0.0,0.00017155122397091615,4.772925370284265e-06,0.21639367383363303,0.22283689044896893,9.6815140335906e-06,1.563637135167586e-07,8.179908091509046e-08,1.383727262758388e-07,6.68860704746791e-07,1.4036058530574917e-05,1.0630847238043084e-09,4.980971797529229e-11,8.29278583482416e-09,5.353702959847705e-12,1.1262324310714453e-08,4.309923784951891e-08,3.4524828812131825e-10,3.4801467885005658e-09,1.6852722319561765e-11,2.8041468674533176e-10,1.3020166042596714e-13,1.438941500197885e-13,2.5172149168088947e-08,3.793599851315123e-13,3.2632703208772206e-12,2.0606836537145173e-10,3.76,0.0,3.7484521295594417e-07,0.3285589385820042,0.26250387294692856,1.6159331604428137e-06,2.86388291027414e-06,0.8962711318389178,7.639822747496426e-06,6.157577659312725e-14,1.0730860916484624e-14,9.886201756024346e-07,0.0004098098353110027,3.538854835021945e-10,0.3111499767630214,0.015488682141977628,5.411883184698872e-09,3.824292159528276e-07,0.03455310166993796,2.354088323749852e-06,4.9390997276607217e-11,4.8639772160104614e-05,6.014371783653592e-12,1.5829222253547878e-06,6.28984304625047e-08,3.275954867423757e-05,7.2893057492019475e-09,1.5726825622629724e-07,2.379511327974059e-08,6.285131536219145e-05,1.7598284935965349e-12,0.0008397816583723204,9.210224905356105e-13,8.210379941722804e-08,5.485832397844908e-08,2.285078126235031e-05,2.8099841217983716e-07,1.7030730443878804e-07,8.213988430709315e-05,1.2264654901060172e-05,6.839947168205215e-06,6.993001220522849e-06,5.2661694512889754e-05,6.167841469217776e-10,2.1432584084602015e-05,1.1026797542754117e-09,0.0022727531980167464,4.951262864851114e-09,1.7580876634429458e-08,1.8146609344202414e-08,3.2767511164498747e-09,1.2706745075477717e-13,9.29780993765619e-06,2.146543551587029e-08
6.66534770987322e-05,0.988208047022951,0.06150633693150317,0.059555255095122404,0.043458600916374504,0.03871150239858191,0.0,0.0,0.0001712860877915401,4.792535162019998e-06,0.21636084438410277,0.22289254263526054,9.41318444735579e-06,1.5589026648070778e-07,7.952714048594689e-08,1.3429656442365545e-07,6.462231501220225e-07,1.3546104536362143e-05,1.0229888616603762e-09,4.7918147823937397e-11,7.957986105217847e-09,5.093243161485005e-12,1.0921479971769895e-08,4.165438930509019e-08,3.3418943749017634e-10,3.3377675537805994e-09,1.6000582484745636e-11,2.6408873719178317e-10,1.2114010017142577e-13,1.355086787347925e-13,2.442178015454057e-08,3.6440824057666583e-13,3.113723703255198e-12,1.9728625016447912e-10,3.76,0.0,3.571150191599988e-07,0.3281950590706991,0.2624903353045408,1.5595769467535943e-06,2.8368802888710916e-06,0.8963028748770907,7.430211262749379e-06,6.100749677651289e-14,1.0622046780391843e-14,9.785144039435207e-07,0.00041129379880150646,3.437876052789065e-10,0.3115046720681962,0.01547785211542355,5.250118793354794e-09,3.7517626615738524e-07,0.03418917257807654,2.2444777732221153e-06,4.7705418071842433e-11,4.6823948451920865e-05,5.893832946620586e-12,1.5650241983787446e-06,6.218620274270556e-08,3.237159589715416e-05,6.958172046638295e-09,1.500514570040926e-07,2.2713069282747415e-08,6.0998924738386134e-05,1.6813898655049207e-12,0.0008388514938907596,8.808435721339357e-13,8.074470554813675e-08,5.333136374890001e-08,2.190755872804039e-05,2.673221256491332e-07,1.655624955907137e-07,8.019477021936119e-05,1.1975116484867158e-05,6.67104618555818e-06,7.01234087894824e-06,5.242681907913744e-05,6.008965501760935e-10,2.1182241650757078e-05,1.0886061480135413e-09,0.0022839119006740787,4.970080581196004e-09,1.7569451546272738e-08,1.7763185587091894e-08,3.277047676626404e-09,1.2424583532753076e-13,9.107379920803159e-06,2.132968046216582e-08
6.668123166939796e-05,0.988200516652394,0.06160842903088814,0.05973775500470071,0.043575569025015234,0.038600654103155815,0.0,0.0,0.0001710243284134743,4.812024094735587e-06,0.21632764939778693,0.2229483267611711,9.152109795175764e-06,1.554279723896975e-07,7.73140294432516e-08,1.3033583643110822e-07,6.243173160407525e-07,1.3072611026900812e-05,9.843049214175874e-10,4.6090121169511924e-11,7.635606333916192e-09,4.844880023726362e-12,1.0590306880907984e-08,4.025509434369382e-08,3.2345646849790864e-10,3.201093709923663e-09,1.5190045515658796e-11,2.486762889360022e-10,1.127011644213398e-13,1.2759277099369457e-13,2.3692441282959525e-08,3.500054198021932e-13,2.9707270652816405e-12,1.88853873219543e-10,3.76,0.0,3.404002888001571e-07,0.3278343252079633,0.2624762703879603,1.5050464194608388e-06,2.8106229645333293e-06,0.8963345234861089,7.227327868396377e-06,6.044880649014643e-14,1.051590749587064e-14,9.685448760840952e-07,0.00041276469759460565,3.340257175699099e-10,0.3118564230895674,0.015466984903635827,5.094543491591848e-09,3.6803166542344373e-07,0.03382805449306766,2.1402332966983142e-06,4.6089437250901035e-11,4.507997254355662e-05,5.775299988521002e-12,1.5473046816020786e-06,6.148108395585326e-08,3.198772141613535e-05,6.642572586797733e-09,1.4317196154861845e-07,2.1681834296771832e-08,5.9199731779090856e-05,1.606582948912181e-12,0.0008379293697427239,8.424874279075557e-13,7.940317665102116e-08,5.1844324458524155e-08,2.100076962257734e-05,2.5432549300857683e-07,1.6094189580528847e-07,7.828887898984259e-05,1.1691381722986032e-05,6.505794450518762e-06,7.031479778775138e-06,5.220262900762322e-05,5.853761308679181e-10,2.093442254140167e-05,1.074700538903028e-09,0.002295090529588327,4.9887539397836e-09,1.7558070144473523e-08,1.7387593596159744e-08,3.2774146972389617e-09,1.2148601585470495e-13,8.920350969219134e-06,2.1194610532122115e-08
6.670898624006372e-05,0.9881929504313431,0.06170908878867611,0.0599185258179414,0.043691395414909594,0.038491458870463145,0.0,0.0,0.00017076589507393098,4.831390342881591e-06,0.21629409693002885,0.22300424216488857,8.898117971909404e-06,1.5497663544158686e-07,7.515847134241772e-08,1.2648755073967906e-07,6.031215429660578e-07,1.2615074812927043e-05,9.469892264031058e-10,4.432394082593786e-11,7.325244591536839e-09,4.608094422860477e-12,1.02685661166579e-08,3.8900074743287414e-08,3.13041346582148e-10,3.06990868948761e-09,1.4419198485694947e-11,2.341290076366665e-10,1.0484286724206924e-13,1.2012156164073614e-13,2.2983622603489774e-08,3.361337041764558e-13,2.834013861323943e-12,1.8075869441784746e-10,3.76,0.0,3.24639934993014e-07,0.32747672826181556,0.26246169241321626,1.452289192597782e-06,2.785089462673666e-06,0.8963660822720291,7.030911349186185e-06,5.989949813929441e-14,1.041236765740791e-14,9.587096120319026e-07,0.00041422247138410873,3.245864433278564e-10,0.31220523046819165,0.015456080986227173,4.944853762680142e-09,3.6099472125176104e-07,0.033469749641851246,2.041095705032852e-06,4.453993408094747e-11,4.3405153550048384e-05,5.658753116231395e-12,1.5297627677981715e-06,6.078303771241264e-08,3.160789729051345e-05,6.3418048792007475e-09,1.3661472275608742e-07,2.069910823210283e-08,5.745230020420564e-05,1.5352454351583498e-12,0.0008370152636301175,8.058746093329632e-13,7.807913557482206e-08,5.039629725882649e-08,2.012914734683929e-05,2.4197464978194584e-07,1.5644267163808534e-07,7.64216880815766e-05,1.141337466083656e-05,6.344134534690711e-06,7.050418321945326e-06,5.1988737515579035e-05,5.702162200694598e-10,2.0689112336761548e-05,1.0609613733392912e-09,0.0023062887069542665,5.00728244950169e-09,1.754673307163218e-08,1.7019666774415707e-08,3.2778494416407944e-09,1.1878657100627747e-13,8.7366778921008e-06,2.1060235379248203e-08
6.673674081072948e-05,0.9881853492876629,0.061808327129254,0.06009756580483441,0.0438060827431235,0.03838389918729269,0.0,0.0,0.00017051073790916998,4.850632166985193e-06,0.21626019486627757,0.22306028815330559,8.651039663596381e-06,1.5453605793132469e-07,7.305920507983298e-08,1.2274877851925793e-07,5.826147105720344e-07,1.217300512789595e-05,9.109991276777493e-10,4.261793232695373e-11,7.026508903590835e-09,4.382386533988394e-12,9.956022892129349e-09,3.758808017864952e-08,3.029361553549283e-10,2.944003282633804e-09,1.3686207738820142e-11,2.2040091685449225e-10,9.75259807486384e-14,1.1307140017269077e-13,2.229482229636324e-08,3.227757280771426e-13,2.7033270792091932e-12,1.7298854696338207e-10,3.76,0.0,3.0977649741923076e-07,0.3271222589762438,0.2624466154816209,1.401254071120728e-06,2.76025883888515e-06,0.8963975556753242,6.840712490504889e-06,5.935936885010706e-14,1.0311353836902762e-14,9.490066614774796e-07,0.0004156670657391552,3.154570296109729e-10,0.31255109542048914,0.015445140842029243,4.800762986576458e-09,3.540647151491345e-07,0.033114259624227343,1.946817514561678e-06,4.305392599508015e-11,4.179688751632018e-05,5.5441722771236835e-12,1.5123975290827159e-06,6.00920268105415e-08,3.123209533830449e-05,6.055194968526792e-09,1.303652906788219e-07,1.9762684567580587e-08,5.5755227227495274e-05,1.4672215185026313e-12,0.0008361091519149708,7.709287225776367e-13,7.677250047383667e-08,4.898638715457226e-08,1.929146181717177e-05,2.302373980070953e-07,1.520620330429485e-07,7.45926713044227e-05,1.1141018744056324e-05,6.186009037168145e-06,7.069156952803133e-06,5.178476815803012e-05,5.55410192671863e-10,2.044629639908848e-05,1.0473870967659405e-09,0.0023175060566753966,5.02566566261068e-09,1.7535440944058393e-08,1.6659242710858863e-08,3.278349239440538e-09,1.1614611689449666e-13,8.556315626072413e-06,2.0926564360077957e-08
6.676449538139525e-05,0.9881777141278835,0.06190615510151955,0.06027487369648419,0.043919633897796725,0.03827795741644492,0.0,0.0,0.0001702588079390547,4.869747912304277e-06,0.2162259509248909,0.22311646400292565,8.410708370236898e-06,1.5410604055759777e-07,7.101498534939266e-08,1.1911665310429431e-07,5.627762292586859e-07,1.1745923480486797e-05,8.762929965115883e-10,4.0970444860332563e-11,6.7390171604198855e-09,4.167275312483162e-12,9.652446569569206e-09,3.631788800568295e-08,2.9313309899786165e-10,2.8231754423998872e-09,1.2989316207659511e-11,2.0744829680707737e-10,9.07138603629803e-14,1.0641979839599552e-13,2.1625546765070243e-08,3.09914573878107e-13,2.5784189819338104e-12,1.6553163039359592e-10,3.76,0.0,2.9575593890270856e-07,0.3267709075842184,0.26243105357531066,1.351891037860294e-06,2.7361106716179887e-06,0.896428947975064,6.656493494963578e-06,5.882822040508233e-14,1.0212794548670526e-14,9.394341035670667e-07,0.00041709843201100127,3.066253166338417e-10,0.3128940197281298,0.015434164948954446,4.6620004902688165e-09,3.4724090365794737e-07,0.03276158542363635,1.8571624842056624e-06,4.162856304477612e-11,4.0252655519424746e-05,5.431537176881557e-12,1.4952080177244356e-06,5.9408013268180616e-08,3.086028715068681e-05,5.782096513820764e-09,1.2440979406812411e-07,1.8870447322397263e-08,5.410714305922611e-05,1.402361690887426e-12,0.0008352110096527003,7.37576340613997e-13,7.548318498094909e-08,4.761371314521239e-08,1.8486518805215147e-05,2.1908312756610803e-07,1.4779723380336528e-07,7.280129933055323e-05,1.0874236895780092e-05,6.031360626509855e-06,7.0876961568056265e-06,5.159035474432682e-05,5.409514706938992e-10,2.0205959881420388e-05,1.0339761542152537e-09,0.0023287422044280534,5.043903174116668e-09,1.7524194353685173e-08,1.6306163061289064e-08,3.2789114856925397e-09,1.1356330598820535e-13,8.379219250843257e-06,2.079360653407284e-08
6.679224995206101e-05,0.9881700458376116,0.06200258386972154,0.06045044867718914,0.04403205199181555,0.03817361580947997,0.0,0.0,0.0001700100570515008,4.888736007452145e-06,0.21619137265995952,0.22317276896077903,8.176960424171064e-06,1.5368638271783337e-07,6.902458305861809e-08,1.1558836939387351e-07,5.43586031556767e-07,1.1333363499978669e-05,8.428302159632714e-10,3.9379852120481734e-11,6.462397019099109e-09,3.962297976108501e-12,9.35761066982067e-09,3.50883030258082e-08,2.8362450439111034e-10,2.7072300916727624e-09,1.2326840781598779e-11,1.9522958654739958e-10,8.437228059744072e-14,1.0014537987748977e-13,2.0975310715035443e-08,2.9753376663166654e-13,2.459050851133176e-12,1.5837650348934367e-10,3.76,0.0,2.8252745225609654e-07,0.3264226638207381,0.26241502055298077,1.3041512399523255e-06,2.7126250546342525e-06,0.8964602632930705,6.478027425069675e-06,5.830585917618779e-14,1.0116620214046001e-14,9.299900466565048e-07,0.0004185165272388668,2.9807970825987123e-10,0.31323400572781046,0.01542315378386281,4.528310648084991e-09,3.4052251938463815e-07,0.03241172741805039,1.7719051664768965e-06,4.026112253106254e-11,3.87700217558762e-05,5.320827297084709e-12,1.4781932669454965e-06,5.873095835472945e-08,3.0492444106276306e-05,5.521889881702438e-09,1.1873492214814419e-07,1.802036807464034e-08,5.2506710401010934e-05,1.34052253956736e-12,0.0008343208106254516,7.057469159423229e-13,7.421109837935248e-08,4.627740834371346e-08,1.7713159268469925e-05,2.0848274087557752e-07,1.4364557189359058e-07,7.10470401948033e-05,1.0612951591722749e-05,5.8801320810668864e-06,7.106036459242476e-06,5.140514124264872e-05,5.268335264121952e-10,1.9968087736297244e-05,1.0207269908366362e-09,0.002339996777723349,5.061994621128855e-09,1.7512993869850758e-08,1.596027343115382e-08,3.279533640061178e-09,1.1103682604763973e-13,8.205344004368689e-06,2.066137066383133e-08
6.682000452272677e-05,0.9881623452819254,0.06209762470451672,0.06062429037639109,0.0441433403564908,0.038070856519182995,0.0,0.0,0.00016976443798685174,4.9075949629955114e-06,0.21615646746414963,0.22322920224534576,7.949635004253108e-06,1.5327688279153315e-07,6.708678570568858e-08,1.1216118321897346e-07,5.250245634377474e-07,1.0934870775079208e-05,8.105711716202515e-10,3.784455308176128e-11,6.196285797853075e-09,3.767009488853657e-12,9.071292876886818e-09,3.3898157231747504e-08,2.744028229854929e-10,2.595978932091057e-09,1.1697169726867436e-11,1.8370528951179556e-10,7.846928077463492e-14,9.422783115660116e-14,2.034363721838704e-08,2.856172684691593e-13,2.344992732680207e-12,1.5151207710080962e-10,3.76,0.0,2.7004327696744654e-07,0.32607751693589143,0.2623985301458132,1.2579869747846054e-06,2.6897825892620672e-06,0.8964915055980409,6.305097671118471e-06,5.779209605586466e-14,1.002276312565745e-14,9.206726280476596e-07,0.00041992131405040555,2.8980914388242587e-10,0.3135710563009319,0.0154121078224338,4.399452029675625e-09,3.3390877202530844e-07,0.0320646853909637,1.6908304722516928e-06,3.894900381180937e-11,3.7346631618352257e-05,5.212021912538722e-12,1.461352291711228e-06,5.806082262229371e-08,3.0128537385188367e-05,5.273981254457417e-09,1.1332790664169872e-07,1.7210503029329116e-08,5.095262393384981e-05,1.2815665478153974e-12,0.0008334385273754837,6.753726940578901e-13,7.295614577261401e-08,4.4976620073728895e-08,1.6970258673062413e-05,1.9840858082486278e-07,1.3960438977236945e-07,6.932935977976982e-05,1.0357084933043579e-05,5.732266327673478e-06,7.124178423967158e-06,5.122878167341118e-05,5.130498853162228e-10,1.9732664724428425e-05,1.007638052412796e-09,0.002351269405966923,5.079939682202509e-09,1.75018400409525e-08,1.5621423261091557e-08,3.2802132259617583e-09,1.0856539908404027e-13,8.03464529751676e-06,2.0529865215515462e-08
6.684775909339253e-05,0.9881546133057786,0.06219128897424779,0.06079639886050595,0.04425350253524685,0.03796966161174115,0.0,0.0,0.0001695219043222123,4.926323370028346e-06,0.21612124257155738,0.22328576304748438,7.728574146012681e-06,1.528773384119728e-07,6.520039771891823e-08,1.0883241067949278e-07,5.07072775543435e-07,1.0550002686771843e-05,7.794772415557897e-10,3.6362972694936645e-11,5.9403303635202944e-09,3.5809820474663804e-12,8.793275037878895e-09,3.274630953596721e-08,2.6546063242785166e-10,2.4892402550872928e-09,1.1098760160316263e-11,1.7283788237958183e-10,7.297502012410439e-14,8.864785468621234e-14,1.973005776541977e-08,2.7414947274238303e-13,2.2360231847550947e-12,1.4492760690536664e-10,3.76,0.0,2.582585253132291e-07,0.32573545570792506,0.2623815959535957,1.2133516754949061e-06,2.667564376470134e-06,0.8965226787096385,6.137497443443487e-06,5.728674638616407e-14,9.93115741144064e-15,9.114800137088918e-07,0.0004213127605564665,2.8180307164233415e-10,0.31390517486318964,0.015401027539043,4.275196593460961e-09,3.2739884938687773e-07,0.03172045854247107,1.6137332491554554e-06,3.7689723280043137e-11,3.598020976582636e-05,5.105100108329035e-12,1.4446840895088297e-06,5.739756593649119e-08,2.9768537982875706e-05,5.0378017538246605e-09,1.0817650406699668e-07,1.6438990138583374e-08,4.9443609800318416e-05,1.2253618988938007e-12,0.0008325641312385699,6.463886277878984e-13,7.171822825294082e-08,4.371050994614474e-08,1.6256726310111438e-05,1.8883436185131583e-07,1.3567107461253159e-07,6.764772228558198e-05,1.0106558716976092e-05,5.587706478714181e-06,7.142122652140543e-06,5.106093999245761e-05,4.995941288914247e-10,1.9499675423305234e-05,9.94707785863972e-10,0.00236255972051655,5.0977380766684796e-09,1.7490733395977423e-08,1.5289465715478568e-08,3.280947829679779e-09,1.0614778034951008e-13,7.867078728242761e-06,2.039909835946755e-08
6.68755136640583e-05,0.9881468507343959,0.06228358813644182,0.06096677462464649,0.044362542277327305,0.03787001307862969,0.0,0.0,0.00016928241045577412,4.94491989872407e-06,0.21608570506057076,0.22334245053136456,7.513622747992353e-06,1.5248754672636877e-07,6.33642407600492e-08,1.0559942745276402e-07,4.897121143493381e-07,1.017832823572916e-05,7.495107855571542e-10,3.4933562509277555e-11,5.694187012588374e-09,3.403804571604408e-12,8.523343158578947e-09,3.1631645483008466e-08,2.567906379493206e-10,2.3868387552615685e-09,1.0530135578380992e-11,1.625917271832301e-10,6.786164172425832e-14,8.338712346857267e-14,1.9134112303357644e-08,2.6311519792731364e-13,2.131929028703917e-12,1.3861268611256777e-10,3.76,0.0,2.4713101749389925e-07,0.3253964684563059,0.26236423144103205,1.1701998960560754e-06,2.645952008782235e-06,0.8965537863025413,5.975029288168796e-06,5.6789629886232664e-14,9.84173899845644e-15,9.024103979809817e-07,0.0004226908402442462,2.7405142293026883e-10,0.31423636535408656,0.015389913406643573,4.155328923407506e-09,3.2099191840250877e-07,0.03137904550042261,1.540417873387905e-06,3.648090950994065e-11,3.466855819102501e-05,5.000040796584807e-12,1.428187641114724e-06,5.6741147506803505e-08,2.941241672373361e-05,4.812806581189743e-09,1.0326897832245829e-07,1.5704046276284824e-08,4.797842508182759e-05,1.171782283459496e-12,0.0008316975923773849,6.18732292613853e-13,7.049724306751463e-08,4.247825391594025e-08,1.5571504607034577e-05,1.7973510404299486e-07,1.3184305846946428e-07,6.600159068428376e-05,9.861294505213049e-06,5.446395867582562e-06,7.159869780987439e-06,5.0901289964831225e-05,4.864598972340452e-10,1.9269104235746412e-05,9.819346397400584e-10,0.0023738673547376013,5.115389563950233e-09,1.7479674445914192e-08,1.4964257573511096e-08,3.281735099470387e-09,1.0378275735391407e-13,7.702600095274372e-06,2.0269077971073464e-08
6.690326823472406e-05,0.9881390583736718,0.062374533729529946,0.06113541858424819,0.04447046353152339,0.03777189284820473,0.0,0.0,0.0001690459115911623,4.963383296868421e-06,0.21604986185673553,0.2233992638354014,7.304628574448029e-06,1.5210730464461083e-07,6.157715399256874e-08,1.024596680756366e-07,4.72924513275288e-07,9.819427864821302e-06,7.206351336780745e-10,3.355480122286785e-11,5.457521346308259e-09,3.2350821984553465e-12,8.26128739477824e-09,3.055307694690128e-08,2.483856735254957e-10,2.288605346261264e-09,9.989883442477238e-12,1.5293298660515193e-10,6.31031447850512e-14,7.842823735070881e-14,1.8555349263003414e-08,2.5249968131056937e-13,2.0325051029749904e-12,1.3255723813072868e-10,3.76,0.0,2.3662112539917144e-07,0.32506054305476445,0.26234644993424044,1.128487295982891e-06,2.624927562050749e-06,0.8965848319104455,5.817504625614e-06,5.630057057832736e-14,9.754445576570978e-15,8.934620032698514e-07,0.00042405553186979794,2.6654458812332806e-10,0.3145646322263802,0.015378765896652461,4.039645507077993e-09,3.146871261400278e-07,0.031040444331644004,1.4706978548012813e-06,3.5320298569118445e-11,3.340955428887289e-05,4.8968227329406836e-12,1.411861911350281e-06,5.609152591646272e-08,2.906014427446401e-05,4.598474174783136e-09,9.859408357509226e-08,1.5003964469158624e-08,4.655585727183923e-05,1.1207067105577669e-12,0.0008308388798148428,5.923438030850273e-13,6.929308378277129e-08,4.127904232019883e-08,1.4913568435071792e-05,1.7108707016092474e-07,1.2811781839104301e-07,6.439042715880393e-05,9.621213690039335e-06,5.308278082549056e-06,7.17742048256696e-06,5.074951502990823e-05,4.736408915013666e-10,1.9040935398366143e-05,9.693170646999594e-10,0.002385191944056394,5.1328939428695746e-09,1.7468663685050867e-08,1.4645659122590812e-08,3.282572744640316e-09,1.0146914890411424e-13,7.541165411310557e-06,2.0139811631882128e-08
