Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148)
4.5213869842366747e-07,0.6958457673535395,1.3403804317650286e-05,1.5642645318437005e-06,6.610399586736501e-07,1.0966956528020574e-05,0.0,0.0,2.7740945505926988e-06,7.114726406684544e-09,1.7569087123094992e-10,1.9304136435361547e-05,2.4942465527209225e-15,7.752692720260338e-19,5.5443087789047145e-15,2.2683912916359658e-19,9.103446461172668e-21,3.4457998623064656e-20,1.002887406553497e-22,2.701631383788199e-33,1.513474256083582e-30,4.564351413649616e-37,4.4777958217041095e-21,1.5113928004344078e-27,2.7932452609488945e-25,3.755928311785163e-29,8.370153081910649e-35,1.1921084287452437e-38,7.891454208348554e-42,1.5937589952681705e-42,1.3764729975094081e-27,2.3007671639014553e-36,1.2139568756628938e-35,1.3748174393447285e-35,3.76,0.0,0.8504617387895614,0.9994704096379994,2.069480489445669e-06,7.186586755079412e-26,6.23434074783618e-05,0.00010716831490120478,3.352804344688931e-05,1.9400402433042156e-10,2.9912495450497315e-12,7.240238441401206e-06,1.1011965045037105e-06,6.708661505597e-08,1.5041040567979666e-07,4.18889608288715e-08,9.624001389097907e-11,3.9071490099487776e-13,3.2188871375719094e-07,6.202992856554379e-11,6.64837023210458e-12,3.631913849794697e-08,2.54029454064075e-16,1.6496815782704527e-11,1.2984811293883284e-13,1.3036714465895794e-09,2.585140139599312e-13,5.928759131653093e-12,1.232212041864723e-11,2.6303276643518328e-11,9.241776118016275e-19,0.0004979566325010081
4.6230066258183627e-07,0.6958461274730141,1.3757993316114705e-05,1.6377455075060715e-06,6.862139802472238e-07,1.1552502757044543e-05,0.0,0.0,2.850237356769156e-06,7.45899242467115e-09,1.8714014400250625e-10,2.022917125499918e-05,2.649748671634903e-15,8.51267518214713e-19,5.800817705682925e-15,2.5431343591772525e-19,1.0313977151018919e-20,3.96093472134153e-20,1.1071548571273541e-22,3.097116224551221e-33,1.7595154807944907e-30,5.419266561164832e-37,5.033886272261277e-21,1.8585563108680436e-27,3.212102623751557e-25,4.4766663146483014e-29,1.0130139444334664e-34,1.554757167926352e-38,1.0404878947202937e-41,2.092112481051941e-42,1.6405288348009534e-27,2.7822129459582276e-36,1.5065459722155266e-35,1.702245570983915e-35,3.76,0.0,0.8504580253474042,0.999469137717663,2.2066047794525712e-06,8.588999485424313e-26,6.327026387257724e-05,0.00011006981800414452,3.521966489397738e-05,2.004927011042451e-10,3.038921585060486e-12,7.383234811163417e-06,1.1239600945096295e-06,7.080482096091176e-08,1.6176847744589266e-07,4.484699722341607e-08,1.0881972763178685e-10,4.2821925899260627e-13,3.291168487455235e-07,7.009433799897224e-11,7.372595046399837e-12,3.7790384129506215e-08,2.786465678666121e-16,1.7126639056486075e-11,1.3412040721906854e-13,1.4334457823405442e-09,2.812447928825986e-13,6.563970768379794e-12,1.3332091921069633e-11,2.874814440869928e-11,1.0476744922252145e-18,0.0004979559991724366
4.724626267400051e-07,0.6958464897263187,1.4109227884042797e-05,1.712318450000868e-06,7.115346931514977e-07,1.2153104692340147e-05,0.0,0.0,2.926988080472041e-06,7.812404570095762e-09,1.9905035478619832e-10,2.1172159470324265e-05,2.80925926967647e-15,9.321913274485136e-19,6.059945318166843e-15,2.8416041357644e-19,1.1646173495263421e-20,4.536064522841343e-20,1.2193496762528632e-22,3.5375503493185614e-33,2.0378785879443398e-30,6.409702600427241e-37,5.639424235871985e-21,2.2727873522574457e-27,3.6797658360231896e-25,5.313334046208896e-29,1.2193846491702917e-34,2.0132384735964622e-38,1.3619787201856382e-41,2.7264397065916374e-42,1.945692903411145e-27,3.347935145785814e-36,1.8585768997564306e-35,2.0952354402962452e-35,3.76,0.0,0.8504542717062158,0.9994678459830802,2.3488683038498565e-06,1.021690183080244e-25,6.418134042709514e-05,0.00011298962473465406,3.695081717170163e-05,2.070018925273043e-10,3.0858926098790594e-12,7.523902280578419e-06,1.1463557223061129e-06,7.462219925801575e-08,1.7369208934253274e-07,4.792665186084841e-08,1.2268301095029383e-10,4.683022022507769e-13,3.3634492518544545e-07,7.898386220845673e-11,8.153950324111644e-12,3.92844659556686e-08,3.0497326975609304e-16,1.7763838453770418e-11,1.384312422988933e-13,1.5723063953500228e-09,3.0532135032529946e-13,7.249009104582037e-12,1.4394164048819093e-11,3.1352336512856986e-11,1.1842679546499596e-18,0.000497955355966729
4.826245908981738e-07,0.6958468540778826,1.4457399112441432e-05,1.7879320127700994e-06,7.369882592948785e-07,1.2768635138106912e-05,0.0,0.0,3.0043411182734024e-06,8.175026251158105e-09,2.1142872532066605e-10,2.213280861709872e-05,2.972639173916937e-15,1.0181771566065884e-18,6.321460312252206e-15,3.164945894036064e-19,1.3108178329599274e-20,5.176142293574049e-20,1.339851136797132e-22,4.026541058754271e-33,2.3518080563541103e-30,7.553408119792988e-37,6.29690127818371e-21,2.7646107128950478e-27,4.200251409601056e-25,6.2810540643351e-29,1.4602102309392269e-34,2.58911627401718e-38,1.7705006492882106e-41,3.5285359323640924e-42,2.296860492028858e-27,4.0098446867403965e-36,2.2798863918336785e-35,2.564439591478987e-35,3.76,0.0,0.8504504782361955,0.99946653471865,2.496299463832544e-06,1.2098821684193789e-25,6.507690265280504e-05,0.00011592743852712438,3.8721117221845705e-05,2.1352856224227324e-10,3.132172134217165e-12,7.66226716922749e-06,1.1683871966529674e-06,7.853791300889897e-08,1.86194244935977e-07,5.1128792522404533e-08,1.3792387589818714e-10,5.110694319159167e-13,3.4357296596199724e-07,8.875953885556582e-11,8.995155234021776e-12,4.080112449249535e-08,3.3308044301762104e-16,1.8408228237159033e-11,1.4277965040249655e-13,1.720610489875524e-09,3.3078220420136467e-13,7.986289084475448e-12,1.550921540999056e-11,3.4121632096113844e-11,1.3349728555008005e-18,0.0004979547030256314
4.927865550563426e-07,0.6958472204925824,1.4802408108675694e-05,1.8645352636738789e-06,7.625613616560484e-07,1.3398962403486726e-05,0.0,0.0,3.0822906831680262e-06,8.54692007301899e-09,2.2428240010893996e-10,2.3110829625822746e-05,3.13974615237053e-15,1.1093568558768086e-18,6.585137290084074e-15,3.5143001381040886e-19,1.4708370229331436e-20,5.886345286684777e-20,1.4690450047796194e-22,4.5678539893514233e-33,2.7047711440365584e-30,8.869968097255076e-37,7.008804082812886e-21,3.345815068938375e-27,4.777756282948705e-25,7.396464665459691e-29,1.7399581099072896e-34,3.3079642173406173e-38,2.2863609708911628e-41,4.5364021334825596e-42,2.699320505023754e-27,4.7811327697344517e-36,2.7815613073137647e-35,3.121831183041102e-35,3.76,0.0,0.8504466453127869,0.9994652042054765,2.648923896003279e-06,1.426589309360905e-25,6.595721167101453e-05,0.00011888296599841917,4.053017687202939e-05,2.2006978015847656e-10,3.1777695630436413e-12,7.798356880102798e-06,1.1900585441210565e-06,8.25511025671241e-08,1.9928782029176726e-07,5.4454193460807865e-08,1.5464040639966315e-10,5.56627751367135e-13,3.50800994654301e-07,9.948509719082214e-11,9.898960062207785e-12,4.234010915557033e-08,3.6303972708722733e-16,1.9059627412416037e-11,1.4716468864197863e-13,1.878716345231978e-09,3.576654333711882e-13,8.778258169756128e-12,1.6678077313573345e-11,3.706182189997518e-11,1.5008518298535018e-18,0.000497954040489262
5.029485192145114e-07,0.6958475889357537,1.5144165409963781e-05,1.942077753620325e-06,7.882411890220289e-07,1.4043950717771069e-05,0.0,0.0,3.160830821977854e-06,8.928147816877937e-09,2.376184488652001e-10,2.41059369458843e-05,3.3104354924575418e-15,1.2058575168706103e-18,6.850756933712812e-15,3.8907998076516594e-19,1.645535513841578e-20,6.672073440092372e-20,1.6073233127122394e-22,5.165412221342337e-33,3.1004653950933268e-30,1.0380937369435187e-36,7.777608205070752e-21,4.0295552221702514e-27,5.416656708812665e-25,8.677824976181948e-29,2.063498501472213e-34,4.199951719975562e-38,2.933856687639053e-41,5.795213886969612e-42,3.158769134517713e-27,5.676363433080742e-36,3.3760461640829835e-35,3.7808131857977495e-35,3.76,0.0,0.8504427733159902,0.9994638547213428,2.8067645769279286e-06,1.6751994238998234e-25,6.682252428474091e-05,0.00012185591710917214,4.237760352418581e-05,2.2662271954567566e-10,3.222694192365106e-12,7.932199701444003e-06,1.2113739721824263e-06,8.666088810497706e-08,2.1298556239039386e-07,5.790353824446421e-08,1.7293479272986782e-10,6.050850118813635e-13,3.5802903552630967e-07,1.1122698241728482e-10,1.0868143639752867e-11,4.39011780740544e-08,3.949234804229827e-16,1.9717859611477593e-11,1.5158543840455555e-13,2.0469830275119536e-09,3.860086587109531e-13,9.627393970326257e-12,1.790153399281358e-11,4.017870422403036e-11,1.6830158323678393e-18,0.000497953368496084
5.131104833726802e-07,0.6958479593732035,1.5482590427980773e-05,2.0205095788932464e-06,8.140154209596649e-07,1.4703460621403563e-05,0.0,0.0,3.239955431732475e-06,9.318770421207429e-09,2.5144386891464234e-10,2.5117848646173836e-05,3.4845605455814696e-15,1.3078013427162524e-18,7.118106141280514e-15,4.295567585370977e-19,1.8357957662973233e-20,7.538947320704506e-20,1.7550841337464936e-22,5.823295081594818e-33,3.542826010842013e-30,1.2109977793311657e-36,8.605772030572556e-21,4.8304578024131435e-27,6.121506778050679e-25,1.014512377430382e-28,2.4361219951568643e-34,5.300490875731154e-38,3.7419110589344566e-41,7.358401932695628e-42,3.681322801926184e-27,6.711569102855778e-36,4.077254572234934e-35,4.5563310995623365e-35,3.76,0.0,0.8504388626297258,0.9994624865406943,2.9698419246095736e-06,1.9593885626069856e-25,6.76730930487795e-05,0.0001248460052969559,4.426300078921707e-05,2.3318465419926716e-10,3.2669552100113537e-12,8.06382463331016e-06,1.2323378368765312e-06,9.086637193109449e-08,2.2730008776266206e-07,6.147742262073044e-08,1.92913362471524e-10,6.565500602898106e-13,3.652571135170715e-07,1.240543776733792e-10,1.1905510822378348e-11,4.548409790488646e-08,4.288047447192093e-16,2.0382752978371732e-11,1.5604100475488948e-13,2.2257701130816164e-09,4.15849026164499e-13,1.0536201897275142e-11,1.918032293534319e-11,4.347808105076144e-11,1.882624633086356e-18,0.0004979526871828828
5.23272447530849e-07,0.6958483317712153,1.581761092296368e-05,2.0997814375795295e-06,8.39872213053548e-07,1.5377349334060782e-05,0.0,0.0,3.319658275080379e-06,9.718847965014262e-09,2.657655875465353e-10,2.614628649516015e-05,3.6619732382178915e-15,1.4153055391300222e-18,7.386978129429116e-15,4.729713316218006e-19,2.042521207391064e-20,8.492805576417763e-20,1.9127313570123987e-22,6.545736656273575e-33,4.0360330741876706e-30,1.4082998608226628e-36,9.495730959945253e-21,5.764730215609492e-27,6.897036598669924e-25,1.1820191991705787e-28,2.8635564327686784e-34,6.650947509576253e-38,4.744787531553818e-41,9.288852108803601e-42,4.2735303189214145e-27,7.904349021680214e-36,4.900684297853935e-35,5.464988895755297e-35,3.76,0.0,0.8504349136412483,0.9994610999346214,3.1381738969292244e-06,2.283134815198592e-25,6.850916633857986e-05,0.00012785294758487715,4.618596907257083e-05,2.3975295567521415e-10,3.3105616964255807e-12,8.193261235870563e-06,1.2529546144950033e-06,9.516664061818591e-08,2.4224388132744465e-07,6.517635738746713e-08,2.1468660803584708e-10,7.111326886178387e-13,3.7248525423055677e-07,1.380392236919949e-10,1.301389002458557e-11,4.7088643647371043e-08,4.647572104596912e-16,2.1054140057973438e-11,1.6053051585218345e-13,2.415437423603006e-09,4.4722319165797467e-13,1.1507212842652034e-11,2.051513531032489e-11,4.6965754335176704e-11,2.100887269017506e-18,0.0004979519966847878
5.334344116890178e-07,0.695848706096557,1.6149162505790373e-05,2.1798446804758662e-06,8.658001824346961e-07,1.6065471101029863e-05,0.0,0.0,3.399932994782884e-06,1.01284396530056e-08,2.8059046432058286e-10,2.7190976023055243e-05,3.842524550104444e-15,1.5284822254534892e-18,7.657172505262389e-15,5.194331545598979e-19,2.2666353061571012e-20,9.53970191915466e-20,2.0806744645052084e-22,7.337124028504421e-33,4.584518617137505e-30,1.6328299462406527e-36,1.0449891837747471e-20,6.850272603568316e-27,7.748150149678e-25,1.3726818846010106e-28,3.3519829953084033e-34,8.299419555289687e-38,5.982887274791978e-41,1.1660232377103565e-41,4.942384223873612e-27,9.273970454700651e-36,5.863535667202666e-35,6.525167875591819e-35,3.76,0.0,0.8504309267406057,0.9994596951708488,3.311776087108739e-06,2.650732070777076e-25,6.933098841796019e-05,0.0001308764646687152,4.8146106114996276e-05,2.4632509059306845e-10,3.3535226254595105e-12,8.320539496766173e-06,1.2732288767954021e-06,9.956076695826489e-08,2.578292954160268e-07,6.900077126317806e-08,2.3836921083564445e-10,7.689435856959196e-13,3.7971348392508993e-07,1.5325623619440215e-10,1.419613081031772e-11,4.871459845837737e-08,5.028551838018623e-16,2.1731857687521743e-11,1.6505312238168104e-13,2.6163447723286355e-09,4.801673077619615e-13,1.254298089012257e-11,2.190661648341846e-11,5.0647522455829055e-11,2.3390624524709968e-18,0.0004979512971352542
5.435963758471866e-07,0.6958490823164838,1.6477188166593508e-05,2.2606513568304264e-06,8.91788393616029e-07,1.6767677519030483e-05,0.0,0.0,3.4807731273396393e-06,1.0547603802544413e-08,2.9592529332673306e-10,2.8251646568330415e-05,4.026064960285623e-15,1.6474383646212209e-18,7.928495310866075e-15,5.690499182297313e-19,2.5090806283470248e-20,1.0685901663221434e-19,2.2593283098464307e-22,8.201995256593435e-33,5.192973522265058e-30,1.8876715530030045e-36,1.1470627640646394e-20,8.106792568489448e-27,8.679922829709883e-25,1.589087154324843e-28,3.908051414363954e-34,1.0301585809333822e-37,7.503636714185397e-41,1.4558454625235094e-41,5.6953312559724555e-27,1.0841472567281519e-35,6.984833002586254e-35,7.757148118886537e-35,3.76,0.0,0.8504269023201375,0.9994582725137282,3.490661816257396e-06,3.0668036994287443e-25,7.013879950568808e-05,0.00013391628098528987,5.014300749224858e-05,2.528986180054939e-10,3.3958468651732528e-12,8.445689715260175e-06,1.2931652693222277e-06,1.0404781176092655e-07,2.740685489687996e-07,7.295101374713401e-08,2.6408006219977516e-10,8.300942907254333e-13,3.8694182950242735e-07,1.6978292107851827e-10,1.5455101541787724e-11,5.0361753468359644e-08,5.4317355478217525e-16,2.2415746890828078e-11,1.6960799700016405e-13,2.828851721407262e-09,5.147170119915842e-13,1.3646081060154297e-11,2.3355366610973185e-11,5.452917682367119e-11,2.598458937149283e-18,0.0004979505886660387
5.537583400053554e-07,0.6958494603987406,1.68016378285501e-05,2.3421542552533577e-06,9.178263446453632e-07,1.7483817842565143e-05,0.0,0.0,3.5621721157918133e-06,1.097639783228601e-08,3.117768053986041e-10,2.932803131054897e-05,4.212444861884723e-15,1.772275711005965e-18,8.200759043149797e-15,6.21927329075079e-19,2.7708178744288186e-20,1.1937877844063395e-19,2.449112899218041e-22,9.145037108579934e-33,5.86635424981562e-30,2.1761764111597924e-36,1.2560272437121026e-20,9.55592240421916e-27,9.697598720571725e-25,1.834041848929422e-28,4.538894230398185e-34,1.2721627964503666e-37,9.362471615447625e-41,1.808327885928869e-41,6.540281935117253e-27,1.2629772855874137e-35,8.285548765165691e-35,9.18323218638097e-35,3.76,0.0,0.8504228407740134,0.9994568322242339,3.6748422230668486e-06,3.5363161241676567e-25,7.093283584095446e-05,0.00013697212476439046,5.217626707710708e-05,2.5947118683274514e-10,3.4375431786398178e-12,8.568742401193215e-06,1.3127684924683571e-06,1.0862682550853183e-07,2.909737268913595e-07,7.702735796186852e-08,2.919422811193366e-10,8.946971487796805e-13,3.9417031849652e-07,1.8769958746183113e-10,1.6793687087911663e-11,5.202990759839393e-08,5.857877668308123e-16,2.3105652775107434e-11,1.741943337951128e-13,3.0533173499316446e-09,5.509074166406175e-13,1.4819107092971064e-11,2.4861941305404334e-11,5.861649864511031e-11,2.880435843026044e-18,0.0004979498714072278
5.639203041635242e-07,0.6958498403115627,1.7122467925555138e-05,2.4243069401115043e-06,9.439039535837799e-07,1.8213739271827196e-05,0.0,0.0,3.6441233217468037e-06,1.1414878252392775e-08,3.281516702807262e-10,3.0419867291257117e-05,4.401514946558798e-15,1.9030907750897498e-18,8.473782651584324e-15,6.781689016190075e-19,3.052824904538532e-20,1.3302306943076055e-19,2.650453174743928e-22,1.0171082569046485e-32,6.609889382990855e-30,2.501979208232062e-36,1.3721116628482512e-20,1.1221338566623926e-26,1.0806587585876404e-24,2.1105855943517347e-28,5.252140027264938e-34,1.5633228657523008e-37,1.1623924407352187e-40,2.2350067283350853e-41,7.485619221323542e-27,1.466377601055827e-35,9.78873006645214e-35,1.0827870728750801e-34,3.76,0.0,0.8504187424978046,0.9994553745599613,3.864326350720219e-06,4.0645922535747053e-25,7.171332974776583e-05,0.0001400437280663342,5.424547746676117e-05,2.6604053336059177e-10,3.4786202247542378e-12,8.689728186983366e-06,1.3320432849515613e-06,1.1329684988078165e-07,3.0855677955809436e-07,8.123000347129434e-08,3.2208322891702397e-10,9.628652682174173e-13,4.0139897906199935e-07,2.0708935864003044e-10,1.821478659357543e-11,5.371886737841447e-08,6.307737875811175e-16,2.380142443036564e-11,1.7881134775721884e-13,3.290100032453328e-09,5.887731000504577e-13,1.606466927215787e-11,2.642685236420121e-11,6.29152558355486e-11,3.186402941065189e-18,0.0004979491454872339
5.74082268321693e-07,0.6958502220236759,1.7439641002548343e-05,2.5070637837059373e-06,9.70011545314971e-07,1.8957287223147235e-05,0.0,0.0,3.7266200366661625e-06,1.1863100656229663e-08,3.450564987498319e-10,3.1526895424485816e-05,4.593126559659927e-15,2.0399748039250496e-18,8.747391516216254e-15,7.378757645121718e-19,3.3560957539173815e-20,1.478606424452766e-19,2.8637788005696392e-22,1.1285108134154966e-32,7.4290859847653e-30,2.86901235310434e-36,1.495540247866885e-20,1.3128883107548323e-26,1.2012461624866511e-24,2.422003804407134e-28,6.055925579433162e-34,1.9120648076347764e-37,1.436282154820722e-40,2.74916956020059e-41,8.540206232954968e-27,1.6970485091539526e-35,1.151962719916554e-34,1.2717789648161165e-34,3.76,0.0,0.850414607888087,0.9994538997751296,4.059121231081749e-06,4.657324746899553e-25,7.248050969827896e-05,0.0001431308268069971,5.6350230378352884e-05,2.7260447880020944e-10,3.5190865590471055e-12,8.808677751099859e-06,1.3509944094156941e-06,1.1805691915999971e-07,3.268295224522144e-07,8.555907906845278e-08,3.5463452093182984e-10,1.0347124799834443e-12,4.0862783996241866e-07,2.2803818102298613e-10,1.9721311310674696e-11,5.542844676681881e-08,6.782080809569695e-16,2.4502914831277656e-11,1.83458274265867e-13,3.539557227688117e-09,6.283480992193603e-13,1.7385392291470007e-11,2.8050568555469037e-11,6.743120007963217e-11,3.517820898854408e-18,0.0004979484110327658
5.944061966380306e-07,0.6958509907231195,1.806289463353276e-05,2.674211632635127e-06,1.0222799348393336e-06,2.0484636906814058e-05,0.0,0.0,3.893222869754297e-06,1.2788989167607124e-08,3.80482207011736e-10,3.378551114887575e-05,4.983384888712498e-15,2.332288436359133e-18,9.295698407642933e-15,8.680769101235584e-19,4.030479964635288e-20,1.8140027587645144e-19,3.3281271143431936e-22,1.3797705140871597e-32,9.317920532187063e-30,3.7440759346617504e-36,1.7653003474630088e-20,1.77852976943918e-26,1.4737944669353524e-24,3.163915353044133e-28,7.970266073572171e-34,2.8220105633617362e-37,2.163203560693888e-40,4.103156717124532e-41,1.1015020333489389e-26,2.2521209269201817e-35,1.5777371875136384e-34,1.7352522078294743e-34,3.76,0.0,0.8504062312573489,0.9994508998438223,4.464661800956149e-06,6.0608559083217395e-25,7.397582273002133e-05,0.00014935047359775015,6.066472833885449e-05,2.857078618163034e-10,3.5982208023880882e-12,9.04059079056304e-06,1.3879447550078356e-06,1.2784330001155085e-07,3.6549066540494983e-07,9.459669823429236e-08,4.275159117009924e-10,1.189902890442805e-12,4.230862807944198e-07,2.749709156812689e-10,2.3002329439697824e-11,5.89087562770561e-08,7.807296671013997e-16,2.5922482626242603e-11,1.9283890541588995e-13,4.077919238548481e-09,7.127594533844788e-13,2.0262879317328094e-11,3.147608142641992e-11,7.713755902240168e-11,4.2631076629051605e-18,0.0004979469170188998
6.126977321227344e-07,0.695851688402429,1.861105233730484e-05,2.826270643492676e-06,1.0693348481659825e-06,2.190427565678876e-05,0.0,0.0,4.044962683996094e-06,1.3656145137698457e-08,4.142430042710414e-10,3.586770248829471e-05,5.3418424598966896e-15,2.616934298932305e-18,9.789554361466652e-15,9.980688354721322e-19,4.720416268136262e-20,2.1639557195054128e-19,3.7914301768552787e-22,1.641269061368152e-32,1.1337795796464553e-29,4.718703813266329e-36,2.035338258122782e-20,2.3112119760780229e-26,1.7581325679204663e-24,3.989376695166983e-28,1.0095213874587162e-33,3.948360364227525e-37,3.081793514192859e-40,5.797824279211682e-41,1.371495127753248e-26,2.87674215615738e-35,2.0691178925164106e-34,2.2681893558591675e-34,3.76,0.0,0.8503985720157242,0.9994481438347573,4.847843276918674e-06,7.609610959099448e-25,7.527828607673436e-05,0.0001549985800600914,6.466523038273834e-05,2.974622331708074e-10,3.667436728725776e-12,9.242655194331975e-06,1.4201409815908053e-06,1.3694920051245057e-07,4.027602000161706e-07,1.0316288585335185e-07,5.027602521855888e-10,1.3433121693085173e-12,4.3609986328500867e-07,3.234625521267372e-10,2.627678032841737e-11,6.210983333464934e-08,8.821485194292017e-16,2.721825299896371e-11,2.0137650366129445e-13,4.609352252614463e-09,7.949057158143238e-13,2.3136220950500927e-11,3.476400870280902e-11,8.667333458230428e-11,5.036609706322383e-18,0.0004979455444554431
