Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268)
2.70552236603342e-18,0.5102211619068245,8.170171276784816e-31,1.3013896422856427e-29,4.64876132008841e-33,2.0203633368770605e-22,0.0,0.0,5.096461827530922e-20,6.231845436464961e-35,1.5261896071073298e-46,2.426696222112974e-32,9.446335307280111e-59,7.074058055883814e-67,8.489965503293667e-48,3.6441915293695985e-53,8.386530138154155e-55,1.0951362063188537e-64,7.813154053111379e-86,4.4238055633106496e-89,2.6367118860486574e-110,2.2218319952907884e-116,7.829065927353647e-61,1.3045253195906974e-97,9.468733549914108e-71,4.319007974643032e-99,4.427449379493444e-112,5.040284914414852e-117,1.003403584140677e-119,3.4490768317359746e-121,1.9585826062542296e-73,8.877527768942309e-116,4.6305105534230764e-120,2.082912469073701e-124,3.76,0.0,0.5069145605190463,0.9999999999995584,4.906368640573632e-44,1.7477428294102926e-67,3.9229064101952034e-19,3.922906410203684e-19,5.0964618275304897e-20,9.836976513146964e-37,1.1117521603299496e-35,7.959347735005994e-31,2.811796623825024e-27,2.29594322737173e-32,2.576893437023614e-33,1.0256163357967358e-36,8.242669039261074e-42,1.0384503849820303e-46,2.0203633368770547e-22,8.35561396587186e-43,3.971770335460345e-43,1.3108320715740809e-33,1.1680318817416494e-58,6.259448416565875e-40,1.1629108973256306e-38,4.380632614678515e-39,6.5357136324859745e-53,2.4398842407489306e-52,3.157282429312685e-48,2.43826645987046e-40,1.1700126758950388e-62,4.4160016446688757e-13,8.742891528669201e-67,7.631968959096014e-62,5.174109533303191e-62,2.8117964692694497e-27,5.457422355225492e-41,4.633414979548e-60,8.471311650660282e-55,4.772115184501267e-57,1.110250470277062e-65,8.479922943949667e-58,2.0722313374609567e-33,5.800597515218644e-78,2.514838617668758e-53,1.1676376403271968e-65,4.530413782291967e-71,1.4385528564856707e-64,7.647411946337411e-72,2.3755207008056224e-54,6.436098577652774e-38,1.2452822549992234e-66,1.7894024850155603e-57,5.08114346983302e-59,1.545535124050696e-34,2.722704523515726e-60,4.700224991487234e-80,3.3402614761940875e-85,1.9689865618307568e-81,2.72799413832835e-77
5.413395316224992e-18,0.5102211619068246,3.228031160026332e-30,2.60417241175168e-29,1.8607160303053392e-32,4.0424819850806867e-22,0.0,0.0,1.0197351510686563e-19,2.4943622403768407e-34,1.2218796743018964e-45,9.713109043335824e-32,7.562812021809756e-58,5.663547773833641e-66,3.3981987500433286e-47,2.4659125358426673e-52,6.716025885833257e-54,1.4691192727602106e-63,2.503296035367256e-84,7.083852697999313e-88,1.4014538493568045e-108,1.9043720447200696e-114,6.268374425590466e-60,8.366113103903272e-96,1.5166429409884668e-69,2.7676325202675563e-97,2.839388548108957e-110,5.255569248121466e-115,1.2878367947915451e-117,4.0048333594368146e-119,3.137379068035753e-72,1.0582643011729165e-113,5.941035021942628e-118,2.6724470490951067e-122,3.76,0.0,0.5069145605190463,0.9999999999991164,3.928078194846472e-43,2.799425932692834e-66,7.8492210796356e-19,7.849221079669543e-19,1.0197351510680614e-19,3.937354264180913e-36,4.4499059176056937e-35,3.185813359858506e-30,5.626036473303189e-27,9.189756310173863e-32,1.031428932619396e-32,4.105138176487466e-36,3.299215725995115e-41,4.1565086810117045e-46,4.042481985080663e-22,3.3444231338758724e-42,1.5897432126723224e-42,5.24674441325347e-33,9.351358995875642e-58,2.505410873216868e-39,4.65467419566171e-38,1.7533946716770722e-38,5.233871602932307e-52,1.9538862257002352e-51,1.2655218113142416e-47,9.75942014541295e-40,9.36721594104619e-62,8.835839910511216e-13,6.999630408729637e-66,6.110215768686115e-61,4.142433706802554e-61,5.6260358546780874e-27,2.1843911874069116e-40,3.709549298340983e-59,6.783919855372801e-54,3.8215625031307437e-56,1.7783302585172523e-64,6.789095121812082e-57,8.294325740547261e-33,1.8582745651687023e-76,2.0139105176733547e-52,1.8702494606770577e-64,7.257097727997995e-70,1.1517268136680851e-63,1.225009866149884e-70,1.9023431923907738e-53,2.5761204067780185e-37,1.9939425383494766e-65,1.4329730301089126e-56,4.068004334377999e-58,6.186168275355567e-34,2.179819139761938e-59,7.526483930601673e-79,5.348770403570565e-84,3.153017561117893e-80,4.369530845785605e-76
1.0829141216608136e-17,0.5102211619068246,1.2831996216589574e-29,5.21052569422086e-29,7.445287816936246e-32,8.086719281487939e-22,0.0,0.0,2.0399130876988786e-19,9.980698018780223e-34,9.778750936148465e-45,3.8865088099877753e-31,6.052548109955359e-57,4.532559485226355e-65,1.3597221357914162e-46,1.792777565265266e-51,5.375542748544159e-53,2.123852960246645e-62,8.015489728281363e-83,1.1338777656593375e-86,8.051807532012715e-107,1.9195461506537085e-112,5.017182889309019e-59,5.359806953860845e-94,2.427945914651471e-68,1.7723952297254243e-95,1.819073486987926e-108,5.959318143205923e-113,1.6506618603481598e-115,4.862976831883412e-117,5.022725940308875e-71,1.3044636569109099e-111,7.613485302815188e-116,3.4247820155606236e-120,3.76,0.0,0.5069145605190463,0.9999999999982324,3.1436563793648517e-42,4.481512802532192e-65,1.5701850418466901e-18,1.5701850418602716e-18,2.0399130876956546e-19,1.5754546249191297e-35,1.7805419673526187e-34,1.27474031532856e-29,1.1254517100819811e-26,3.6770995452252697e-31,4.1270592288702144e-32,1.642589989597548e-35,1.3201160401451446e-40,1.6631455719781596e-45,8.086719281487844e-22,1.3382048941870524e-41,6.361043629262103e-42,2.0993811854005623e-32,7.483932159595466e-57,1.0024908920338747e-38,1.8624759561256699e-37,7.015862589023355e-38,4.189218597287656e-51,1.5639009006503485e-50,5.078028540274194e-47,3.9050392816284274e-39,7.496620210685983e-61,1.7675516310060318e-12,5.6018334717765465e-65,4.8900296943643187e-60,3.3152059357016337e-60,1.1254514625513449e-26,8.740410050949738e-40,2.968766846489566e-58,5.429885441210039e-53,3.0587989013571652e-55,2.8468728986423725e-63,5.433340419177706e-56,3.318810682163579e-32,5.949814021549431e-75,1.611944662267808e-51,2.9940234516949275e-63,1.1618109345429868e-68,9.217472130094479e-63,1.9611556963649841e-69,1.5226455832395167e-52,1.030786662908609e-36,3.1915011786700056e-64,1.1469591247769126e-55,3.255639826276719e-57,2.4752730945764e-33,1.7445178034071118e-58,1.2047275889126345e-77,8.561516016455902e-83,5.0469747136907623e-79,6.995043649503058e-75
2.1660633017374425e-17,0.5102211619068246,5.116767429658333e-29,1.042638323331294e-28,2.9785999354798005e-31,1.6175193874302443e-21,0.0,0.0,4.080268960955697e-19,3.9929291115330616e-33,7.824486483021721e-44,1.5548565995395553e-30,4.842958080907083e-56,3.626736239834862e-64,5.439773940159581e-46,1.3622058173692806e-50,4.3015232808828115e-52,3.2166708033973085e-61,2.565747790221019e-81,1.8145735848095036e-85,4.859212410601608e-105,2.1521894130507436e-110,4.0154339916547074e-58,3.432035709675061e-92,3.8857675309078285e-67,1.1346884153730453e-93,1.1648041111502806e-106,7.135768007545117e-111,2.1142759683161504e-113,6.055893447554197e-115,8.038697816674834e-70,1.6375898855455054e-109,9.750999832363884e-114,4.386314632599249e-118,3.76,0.0,0.5069145605190463,0.9999999999964645,2.5154027353433115e-41,7.172366086768437e-64,3.140710909593155e-18,3.1407109096474898e-18,4.0802689609411113e-19,6.302844815021165e-35,7.12332707445794e-34,5.099791322184055e-29,2.2511482070095072e-26,1.4710792564040297e-30,1.6510924294997345e-31,6.571429548700381e-35,5.281323824514773e-40,6.653670778134489e-45,1.6175193874302063e-21,5.353691038256146e-41,2.544831691712375e-41,8.398891776460999e-32,5.988287429900936e-56,4.010617934205293e-38,7.451116423744532e-37,2.8068018811377078e-37,3.352223610975587e-50,1.25143756594904e-49,2.0429782399538834e-46,1.5622699936349984e-38,5.998436078953288e-60,3.535486858061623e-12,4.482320795082774e-64,3.9127668181611875e-59,2.6526684443975765e-59,2.2511472167256526e-26,3.496733161733144e-39,2.3754645367633266e-57,4.3450084441637946e-52,2.4476588320133053e-54,4.556232577734817e-62,4.3474994134146406e-55,1.3277403808271996e-31,1.904474315808596e-73,1.289882308803985e-50,4.791737344619168e-62,1.8594379157876998e-67,7.375629868700848e-62,3.1387613413946384e-68,1.2184249536474127e-51,4.1238414232376224e-36,5.107356527462373e-63,9.177996371616273e-55,2.6050065212784908e-56,9.902704168957387e-33,1.395879296071574e-57,1.927956368144379e-76,1.3701213018465765e-81,8.076987003319131e-78,1.1195105995103284e-73
4.3323616618907e-17,0.5102211619068246,2.043500223192169e-28,2.0870702208154417e-28,1.1915369432450781e-30,3.2352143059931452e-21,0.0,0.0,8.160980707454828e-19,1.5973016346718885e-32,6.260183543473448e-43,6.21993259302959e-30,3.874734340320411e-55,2.901664478830295e-63,2.1760866675406558e-45,1.0609511087773422e-49,3.441654310960819e-51,5.001436675340258e-60,8.211658884542706e-80,2.90361310204641e-84,3.0157799299500506e-103,2.5682744600225233e-108,3.2141329825035865e-57,2.19706597742469e-90,6.218071423266801e-66,7.26314357288156e-92,7.456657505847361e-105,8.818557630162725e-109,2.7071880151814583e-111,7.64348071696491e-113,1.2863785868221878e-68,2.0755398690316913e-107,1.24849537801066e-111,5.61614323833843e-116,3.76,0.0,0.5069145605190463,0.9999999999929287,2.012513262067409e-40,1.1477342443519656e-62,6.281762645006902e-18,6.281762645224258e-18,8.160980707393111e-19,2.521343468273506e-34,2.8495625587342558e-33,2.0400825527659843e-28,4.502542686562033e-26,5.8847959361742875e-30,6.60490723214216e-31,2.628785752742783e-34,2.1127015084375745e-39,2.6616893341801613e-44,3.2352143059929937e-21,2.1416507649100987e-40,1.0180155508224151e-40,3.359830136984314e-31,4.791092231975483e-55,1.6043790062707767e-37,2.9806890032427627e-36,1.1228121280632749e-36,2.6821184233565996e-49,1.00127680644076e-48,8.264074798396409e-46,6.249588573304427e-38,4.799205970229767e-59,7.0713571007558995e-12,3.5862017641207174e-63,3.1305108267925503e-58,2.1223362555496147e-58,4.5025387251032074e-26,1.3988071010887612e-38,1.9005520726219437e-56,3.4764468452164653e-51,1.9583749803428162e-53,7.290961016457832e-61,3.478332274027547e-54,5.3113937699446445e-31,6.095172066456394e-72,1.0320364945741635e-49,7.667819756749055e-61,2.9755330886725094e-66,5.901466927994963e-61,5.022748047512635e-67,9.748633727994481e-51,1.649689673660012e-35,8.172534211895373e-62,7.343326565448843e-54,2.084203119953868e-55,3.961404042435513e-32,1.1168094696389166e-56,3.085044009145106e-75,2.1924171023339075e-80,1.2924992513031986e-76,1.791459839541714e-72
8.664958382197216e-17,0.5102211619068246,8.16758685776484e-28,4.1809755744805985e-28,4.766341721245645e-30,6.470604143118947e-21,0.0,0.0,1.632240420039507e-18,6.389466528041986e-32,5.008384590177281e-42,2.4880742859793338e-29,3.099934628945453e-54,2.3214417787301805e-62,8.704700861462038e-45,8.372340584434778e-49,2.753497734301964e-50,7.886092803265953e-59,2.6279334143975745e-78,4.6460172766361815e-83,1.899975313822312e-101,3.1707554459659303e-106,2.5737978034243204e-56,1.4063024514255684e-88,9.949589023429496e-65,4.648775989500082e-90,4.772872470784469e-103,1.1085931544698983e-106,3.4657862292701683e-109,9.714468150060667e-111,2.0583553018916308e-67,2.643517759959219e-105,1.59830926002985e-109,7.189726251720969e-114,3.76,0.0,0.5069145605190463,0.9999999999858569,1.6100870442790532e-39,1.8364993364613636e-61,1.256386611551766e-17,1.2563866116387128e-17,1.6322404200141447e-18,1.0085787088907812e-33,1.1398712680772223e-32,8.160662269834659e-28,9.005337588462331e-26,2.354014159852417e-29,2.642070399482941e-30,1.0515570892457678e-33,8.451150272065065e-39,1.064722587365142e-43,6.47060414311834e-21,8.566952130422526e-40,4.0722281193538396e-40,1.3439867419862251e-30,3.8330676042380853e-54,6.417787300171216e-37,1.1923240070714382e-35,4.4914312699398675e-36,2.1458305605927175e-48,8.010721497771064e-48,3.3789648070001235e-45,2.4999371531593345e-37,3.8395493795157855e-58,1.414309674047693e-11,2.8691050451818056e-62,2.5045278014027765e-57,1.6979496090327378e-57,9.005321741974073e-26,5.595456085398676e-38,1.5205138394084947e-55,2.7813335223605295e-50,1.5667991563725195e-52,1.1666328794122394e-59,2.7828019264588963e-53,2.1246439603278382e-30,1.950591752150652e-70,8.256814578381682e-49,1.226934367338927e-59,4.761198960710943e-65,4.722042139257261e-60,8.036980844776819e-66,7.799400651942295e-50,6.599178036802164e-35,1.3076665761205865e-60,5.875033070844188e-53,1.6674416896672953e-54,1.584626089252021e-31,8.934899912756141e-56,4.936321487313536e-74,3.5080457910394073e-79,2.0682562470027702e-75,2.866529911776161e-71
1.7330151822810247e-16,0.5102211619068246,3.2657518820303435e-27,8.388952516869864e-28,1.906575481444762e-29,1.294138381737055e-20,0.0,0.0,3.2645251186043477e-18,2.5558386099974973e-31,4.006802776645473e-41,9.952499694565368e-29,2.4800065651506047e-53,1.8571974944200307e-61,3.481951180693459e-44,6.651762329213306e-48,2.2028679044120036e-49,1.2524777142022146e-57,8.409711053527717e-77,7.433816716978155e-82,1.5924129603194273e-99,6.944020911253276e-104,2.062878163355377e-55,1.1893218407113787e-86,1.5919882250793638e-63,2.9753334428471205e-88,4.0364722656146246e-101,2.4558296596912687e-104,7.766496578032027e-107,2.167036904107801e-108,3.293488144114597e-66,5.903636849595679e-103,3.567112394334977e-107,1.6111279302419733e-111,3.76,0.0,0.5069145605190463,0.9999999999717134,1.2881002117310446e-38,2.938498579097025e-60,2.512807305527225e-17,2.5128073058750188e-17,3.2645251185015477e-18,4.034399173523706e-33,4.5595767402627e-32,3.2643313202006866e-27,1.801095116348674e-25,9.41624821247044e-29,1.0568496614768877e-29,4.2063139345850637e-33,3.3805291727594143e-38,4.259005238911364e-43,1.2941383817368117e-20,3.4268509548907613e-39,1.6289245610559287e-39,5.376056344000013e-30,3.066545842745216e-53,2.5671752565043374e-36,4.769392179945432e-35,1.7966090601346311e-35,1.7167187785538497e-47,6.408780023816247e-47,1.410174912981452e-44,9.999952067636825e-37,3.071716148124935e-57,2.8286572637249716e-11,2.2953504117758236e-61,2.0036701939209444e-56,1.3583919303651333e-56,1.8010887776178834e-25,2.2382279712956744e-37,1.2164399450963169e-54,2.2251372376926464e-49,1.253478995391379e-51,1.8666759020271675e-58,2.2263007900538363e-52,8.49874874864677e-30,6.242112317544983e-69,6.605660717423991e-48,1.9631615548161637e-58,7.618195395004326e-64,3.7787545470244836e-59,1.2859636545500105e-64,6.239717995219765e-49,2.6398455832067312e-34,2.0923153993796832e-59,4.700175202255511e-52,1.333985075347683e-53,6.3386332639517e-31,7.148089599977047e-55,7.898315247130543e-73,5.61301601414236e-78,3.3099274668282352e-74,4.5866027204939676e-70
3.4660538704036306e-16,0.5102211619068246,1.306044174942597e-26,1.6885571344056244e-27,7.626379533185773e-29,2.588294316587376e-20,0.0,0.0,6.529094515641201e-18,1.0223458438350073e-30,3.2054802633131226e-40,3.981040427922911e-28,1.9840287936272573e-52,1.4857756115335995e-60,1.3927946368953361e-43,5.302965238674974e-47,1.7623222117504834e-48,1.9965263679123965e-56,2.69115939782328e-75,1.1894258065908263e-80,1.0194367325365629e-97,8.855972848060653e-102,1.6563878628373465e-54,7.640784181111316e-85,2.5472243450400693e-62,1.9042506919933715e-86,2.593226947009827e-99,3.143033197817821e-102,9.974731755680349e-105,2.7793417109605006e-106,5.2696767799289125e-65,7.574806945154382e-101,4.581246048665705e-105,2.0692090307260654e-109,3.76,0.0,0.5069145605190463,0.9999999999434265,1.0304924026973426e-37,4.701677443181756e-59,5.025648692971369e-17,5.0256486943625605e-17,6.5290945152272956e-18,1.6137778918159445e-32,1.823848371569778e-31,1.3057458101161703e-26,3.602227339877338e-25,3.766537599049305e-28,4.227441649463489e-29,1.6825426893317348e-32,1.3522256540497188e-37,1.7036420180266354e-42,2.588294316586402e-20,1.3707546324840974e-38,6.51576590753511e-39,2.1504444127841177e-29,2.4532961462434983e-52,1.0268870343696916e-35,1.9077755731900456e-34,7.186509345271566e-35,1.3733967546603623e-46,5.127105151989194e-46,6.109253730092369e-44,4.000021521378806e-36,2.457408058666346e-56,5.657351090012467e-11,1.8363211529541525e-60,1.6029558093759896e-55,1.086726442425054e-55,3.6022019846440473e-25,8.953002961200309e-37,9.731635060976666e-54,1.7801379571938757e-48,1.002799065062012e-50,2.9867320778494146e-57,1.7810720192093966e-51,3.399534080879453e-29,1.997510934006492e-67,5.284612196499898e-47,3.141111741341812e-57,1.2189334872223878e-62,3.02468940285699e-58,2.0575792234635712e-63,4.991853386560568e-48,1.0560455063532874e-33,3.347743725003969e-58,3.7601996827801507e-51,1.067200822351418e-52,2.535479055272745e-30,5.718539553570262e-54,1.263746510153834e-71,8.980939830191787e-77,5.297745355510643e-73,7.338686712514007e-69
6.932131246648843e-16,0.5102211619068246,5.223663536401367e-26,3.420146878543672e-27,3.0505673514832533e-28,5.1766061862880175e-20,0.0,0.0,1.3058233309343585e-17,4.089404175002999e-30,2.5643994270505532e-39,1.592424312909912e-27,1.5872324457989105e-51,1.1886275151735343e-59,5.57120685510429e-43,4.2349942199146705e-46,1.4098689263853346e-47,3.188491696454942e-55,8.611793045277567e-74,1.9030934143467403e-79,6.513393149576416e-96,1.1296236660773108e-99,1.334823404680159e-53,4.890455736169882e-83,4.0755934973573504e-61,1.218732373662926e-84,1.659785321447332e-97,4.0161678063754463e-100,1.2768193311100199e-102,3.555243763972356e-104,8.431559507428071e-64,9.691423591603786e-99,5.864228853331591e-103,2.6486935904175914e-107,3.76,0.0,0.5069145605190462,0.9999999998868526,8.243988197172913e-37,7.522747691280837e-58,1.0051331465832563e-16,1.0051331471397359e-16,1.3058233307682563e-17,6.45515884955154e-32,7.295423571052267e-31,5.223009800369108e-26,7.204529821303849e-25,1.5066227017523956e-27,1.6909852603794507e-28,6.73020498707441e-32,5.408931962507914e-37,6.814783472526326e-42,5.176606186284122e-20,5.48304886999071e-38,2.606320724609428e-38,8.601821399926414e-29,1.9626971345577754e-51,4.107620916163062e-35,7.63113546101935e-34,2.874618358932274e-34,1.0987260956475998e-45,4.1017165773469635e-45,2.8185131853571747e-43,1.6000167498221505e-35,1.9659476742327576e-55,1.131473333032438e-10,1.469096088606957e-59,1.2823732658316632e-54,8.693863143559373e-55,7.204428399437223e-25,3.5812194005123453e-36,7.785354256189804e-53,1.424121630558157e-47,8.02245600220689e-50,4.778811825341744e-56,1.4248824700175957e-50,1.3598205483833887e-28,6.39209096450082e-66,4.227723205514988e-46,5.025821386327021e-56,1.950311554466772e-61,2.422405715190525e-57,3.2921566585067103e-62,3.993514305184333e-47,4.224975765870722e-33,5.356421176300585e-57,3.008183589733478e-50,8.537658786780689e-52,1.0141967465294812e-29,4.5748588001106975e-53,2.0220072759352577e-70,1.4369595117475112e-75,8.482160986806225e-72,1.1741991726891894e-67
1.3864285999139268e-15,0.5102211619068246,2.0893627795433374e-25,7.01239029552392e-27,1.2202300615688318e-27,1.0353229925689311e-19,0.0,0.0,2.6116510895263074e-17,1.6357658298617576e-29,2.0515256274204152e-38,6.369713788639974e-27,1.2697897117809942e-50,9.509047897280026e-59,2.2284883860877084e-42,3.385044151654499e-45,1.1278996064976537e-46,5.096826258301698e-54,2.7557870463971435e-72,3.0449592202983987e-78,4.1650327826675427e-94,1.4433806797995126e-97,1.083390338835844e-52,3.1299152878018997e-81,6.520977222706158e-60,7.799925359986438e-83,1.0622705912217633e-95,5.136202895131064e-98,1.63434212018178e-100,4.549172719056278e-102,1.349055672953585e-62,1.240209142106969e-96,7.506266751378733e-101,3.390352121591659e-105,3.76,0.0,0.506914560519046,0.9999999997737052,6.595210215269439e-36,1.2036447358656234e-56,2.0102697003446584e-16,2.0102697025705818e-16,2.6116510888608185e-17,2.5820816661284406e-31,2.9181712323481916e-30,2.0892092287118756e-25,1.4409286923826073e-24,6.02650612559978e-27,6.763958241500914e-28,2.6920888396742597e-31,2.1635797553129716e-36,2.7260649133829006e-41,1.0353229925673716e-19,2.1932270871192547e-37,1.0425318252680296e-37,3.4407373083296297e-28,1.5702400805517182e-50,1.6430940541804231e-34,3.0524574306151813e-33,1.1498502675937213e-33,8.789843519007863e-45,3.281386247962993e-44,1.4272483145584472e-42,6.400083300822832e-35,1.572778104169748e-54,2.2629476161937338e-10,1.1753290761897566e-58,1.0259032705402431e-53,6.955111174632429e-54,1.4408881231986975e-24,1.4324914040175974e-35,6.228301899205102e-52,1.1393018070268423e-46,6.4179902045161096e-49,7.646131298076664e-55,1.1399355974488593e-49,5.439296023360969e-28,2.04547805667576e-64,3.382191942246005e-45,8.041348288473901e-55,3.120513493478148e-60,1.9421540613446035e-56,5.267474573583892e-61,3.194824081835487e-46,1.6906124098231744e-32,8.570298686679066e-56,2.4065564651268572e-49,6.830149767620782e-51,4.0567970306537745e-29,3.6598979152471e-52,3.2352219392034144e-69,2.299142537127725e-74,1.3589781996551975e-70,1.8787245467163003e-66
2.0796440751629693e-15,0.5102211619068248,4.439831757433247e-25,1.073369765510208e-26,2.5929908464120028e-27,1.5529853665090617e-19,0.0,0.0,3.9174788479697283e-17,3.476004988279958e-29,5.86608555914836e-38,1.353565242152714e-26,3.630807703669009e-50,2.718995383291389e-58,4.7355413285002776e-42,1.0046859707690226e-44,3.3484557271317845e-46,1.927793541658752e-53,1.2892197519564786e-71,1.120748007431345e-77,2.094703206916981e-93,7.554478404346052e-97,3.126512869080633e-52,1.5742832795327016e-80,2.467020691867179e-59,4.3719594721078613e-82,5.342996181796535e-95,2.688318816190812e-97,8.554537772588947e-100,2.3811136345996852e-101,5.143280233027499e-62,6.445705011162017e-96,3.9065187884236015e-100,1.7619440230199237e-104,3.76,0.0,0.5069145605190459,0.9999999996605579,1.885819372659045e-35,4.5536372454540775e-56,3.015406253295223e-16,3.015406258025314e-16,3.917478846554888e-17,5.486944622950295e-31,6.201110256476404e-30,4.439572924966978e-25,2.1614196168209964e-24,1.2806335084476166e-26,1.437342201164626e-27,5.720693061023893e-31,4.59761289628771e-36,5.793136273252715e-41,1.5529853665057466e-19,4.660614355667606e-37,2.2153832782010543e-37,7.311572246261052e-28,4.490052245223396e-50,3.49163844330805e-34,6.486470257990798e-33,2.44343364598207e-33,2.609487725028855e-44,9.741626311101036e-44,3.538885562571576e-42,1.360018723021723e-34,4.497194904604491e-54,3.394419734458084e-10,3.360802149928258e-58,2.933447476155962e-53,1.9887286217429299e-53,2.1613334067500138e-24,3.044046511696e-35,1.7809064343809937e-51,3.3823059544712482e-46,1.9053429706285677e-48,2.892689719892612e-54,3.259555855283356e-49,1.1558512690626586e-27,9.54211885654339e-64,1.004089338103696e-44,3.0422084917663736e-54,1.189697130957837e-59,5.561228482332922e-56,2.0082268039619733e-60,9.484644427496291e-46,3.593461460305119e-32,3.2423202927188436e-55,7.144307993363269e-49,1.952997895717242e-50,8.62069973802501e-29,1.0465028606327144e-51,1.1907773598822858e-68,8.462377332803685e-74,5.0142975130691145e-70,7.107479729271308e-66
3.4660750256610542e-15,0.5102211619068248,1.2274659908516619e-24,1.8692568255858516e-26,7.16886234307686e-27,2.5883101143893313e-19,0.0,0.0,6.529134364262463e-17,9.610138288774285e-29,2.695837313967843e-37,3.742212809030915e-26,1.6685857431037983e-49,1.2495502425068486e-57,1.3092388058369611e-41,4.704956768824063e-44,1.5684889845944254e-45,1.5209872834596869e-52,1.8829826657382023e-70,8.62313757306805e-77,6.905880793878565e-92,5.608806527197792e-95,1.475562225650025e-51,5.191766203066968e-79,1.9470002916793357e-58,1.0929763007736554e-80,1.76204923308327e-93,1.996878778716571e-95,6.357296326520354e-98,1.7691944611056267e-99,4.2295113723469034e-61,4.560800739715967e-94,2.7575661166602262e-98,1.2470282765388895e-102,3.76,0.0,0.5069145605190457,0.9999999994342643,8.666532912757174e-35,3.5937814179244174e-55,5.0256793559530035e-16,5.025679369030324e-16,6.529134360349065e-17,1.5169919927396003e-30,1.7144199409278004e-29,1.2274122083798417e-24,3.602462324196411e-24,3.540577510238022e-26,3.973831269932961e-27,1.581604501741279e-30,1.271107321313768e-35,1.601797727785888e-40,2.588310114380159e-19,1.2885259464174885e-36,6.124897626265757e-37,2.0214361190572883e-27,2.0636568242158526e-49,9.65379484983154e-34,1.7933147972152336e-32,6.755380188457221e-33,1.2223404005269861e-43,4.563188140410177e-43,1.3201285968222136e-41,3.760054473527817e-34,2.0667874465998653e-53,5.657355311432141e-10,1.544636006141628e-57,1.3481091056140681e-52,9.139465859128811e-53,3.602223975038015e-24,8.415899306087733e-35,8.18439144455249e-51,1.5843451242254322e-45,8.925037950491602e-48,2.282942999941495e-53,1.4980446558577695e-48,3.1955910778443917e-27,1.278707697241435e-62,4.703371245037568e-44,2.400944893560446e-53,9.783329183691242e-59,2.5670993882799122e-55,1.6514398285692604e-59,4.44281222654604e-45,9.941339917802701e-32,2.558874186016559e-54,3.346510201124904e-48,8.97526669212889e-50,2.3833713415460673e-28,4.809342548872712e-51,9.16194939510983e-68,6.51103014872356e-73,3.8864374076716137e-69,5.609206023934715e-65
