Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49)
2.6075214772769226e-07,0.7650771392488525,4.527701680427009e-05,4.367118910313946e-06,2.1480367164000475e-06,3.0391174747642755e-05,0.0,0.0,7.304973732555686e-06,2.547420787491685e-08,8.261539356278586e-12,5.3853762555040774e-05,8.417355170137554e-14,8.28575893659824e-17,2.6386790939184196e-13,1.9711855961277453e-17,4.647914561813546e-19,1.533276112787078e-18,6.745456064448914e-24,3.4357561734950696e-33,7.814927342329995e-30,3.194441680895528e-34,4.58515776870072e-19,1.0447115973219883e-25,1.761052902527885e-23,3.0899172537974506e-29,1.0958606192986362e-31,2.445824894509574e-35,6.176914404378901e-39,2.788676232568265e-39,1.8570512966209788e-25,9.384023898077016e-35,7.291935952396086e-33,6.947278505438225e-33,3.76,0.0,0.8686150574218579,0.9999051305424236,4.712507473610644e-06,2.7942384990224116e-24,0.0002871020777262462,0.0004178261195515094,9.102991886193845e-05,3.5290005150903594e-10,1.4559250436983875e-11,2.788889552072351e-05,5.19570531160703e-06,5.9238191398272386e-08,2.4582037325498994e-07,3.229418273915046e-07
2.656426834517916e-07,0.7650783872579857,4.6391965260296975e-05,4.552819816648597e-06,2.2229586153664384e-06,3.182824047497843e-05,0.0,0.0,7.4578095493785515e-06,2.6456112679266877e-08,9.01497062776074e-12,5.614653314534086e-05,8.935352388300989e-14,9.027078626074348e-17,2.7576562750026487e-13,2.1952990451531187e-17,5.203540747243188e-19,1.7407437846269887e-18,7.51138396984325e-24,4.1170039393119745e-33,9.304343585069424e-30,4.026673272300955e-34,5.127686803695388e-19,1.2617508237299502e-25,1.9980429530614105e-23,3.67692308898213e-29,1.3067398949861373e-31,3.116858787462128e-35,7.914838543713097e-39,3.5600798137218746e-39,2.184154343947116e-25,1.1195039204738709e-34,8.871195134311802e-33,8.447498830681882e-33,3.76,0.0,0.8686040625078227,0.9999018600312523,4.985655449051454e-06,3.2755071970839537e-24,0.00029116410955625513,0.0004269309351934784,9.508492136436784e-05,3.629845611968942e-10,1.4772356971752255e-11,2.8435074736110914e-05,5.3047478042742375e-06,6.210858584435364e-08,2.617747378275284e-07,3.430358973769898e-07
2.705332191758909e-07,0.7650796411657109,4.750443493872157e-05,4.741739784658369e-06,2.2985483739998145e-06,3.330046106157574e-05,0.0,0.0,7.611280041784635e-06,2.745745351356883e-08,9.818669222552618e-12,5.84836017629697e-05,9.470750238014661e-14,9.814964434293102e-17,2.8786651577100275e-13,2.4387677973267424e-17,5.811012348583575e-19,1.9708403025269593e-18,8.343852807546874e-24,4.9173472348143914e-33,1.1033507487754853e-29,5.048731331929385e-34,5.719251701238121e-19,1.517574064468884e-25,2.260535747911231e-23,4.358938097530932e-29,1.5519195603435975e-31,3.9508290104900815e-35,1.0087407616347614e-38,4.5205075784356624e-39,2.559530956582379e-25,1.3300732180781902e-34,1.0744997162801874e-32,1.0226650056158139e-32,3.76,0.0,0.8685929757045481,0.9998985421268264,5.2682060889760774e-06,3.82655442027903e-24,0.00029518557072527927,0.0004360808139579419,9.923115983066052e-05,3.7310840773003196e-10,1.498349578768613e-11,2.8976626255445602e-05,5.412902954228483e-06,6.505131878922184e-08,2.7843233763890726e-07,3.639079108647772e-07
2.754237548999902e-07,0.7650809009208689,4.8614119739061804e-05,4.933811788339804e-06,2.3747776722343393e-06,3.48077616024673e-05,0.0,0.0,7.765383072175991e-06,2.847827893780311e-08,1.067471472957341e-11,6.08645915159985e-05,1.0023493510951427e-13,1.0651000048575018e-16,3.0016451146126046e-13,2.7027057763421763e-17,6.473774495516251e-19,2.2254309325216548e-18,9.246806561682502e-24,5.854767681713561e-33,1.3033876051659876e-29,6.297792619334278e-34,6.362843268277414e-19,1.8179940004123494e-25,2.5505766187590596e-23,5.148690433201409e-29,1.8359534645104268e-31,4.982246012135485e-35,1.2790023076282387e-38,5.710416303267703e-39,2.988919370225469e-25,1.57400947617961e-34,1.295946628547702e-32,1.2328270400885754e-32,3.76,0.0,0.8685817973345724,0.9998951772275821,5.560240805022104e-06,4.455604625596794e-24,0.0002991668474230485,0.0004452753852345053,0.00010346829724147002,3.8326840470664943e-10,1.519268229831084e-11,2.9513529969678846e-05,5.520163530230589e-06,6.80662041176263e-08,2.958087914343452e-07,3.855677284219512e-07
2.8031429062408953e-07,0.765082166472135,4.972072883796268e-05,5.128968221595947e-06,2.4516188452633786e-06,3.635005758148832e-05,0.0,0.0,7.920116317912669e-06,2.9518637096050043e-08,1.158521259520176e-11,6.328912407244182e-05,1.0593509874620929e-13,1.1536762348765467e-16,3.1265353921203567e-13,2.988253333171226e-17,7.195400760696732e-19,2.5064820813222286e-18,1.0224301168069138e-23,6.949509046814468e-33,1.5340069490388298e-29,7.817105113111915e-34,7.061532420466336e-19,2.1695257613116674e-25,2.8703153891831467e-23,6.060255732838461e-29,2.16386001120838e-31,6.251868126733961e-35,1.6136148496660865e-38,7.177679262694854e-39,3.478569921987358e-25,1.8556059286403545e-34,1.5566553741945816e-32,1.4801381384510892e-32,3.76,0.0,0.8685705277370179,0.9998917657301284,5.8618375028413335e-06,5.1716253112461654e-24,0.00030310832241463835,0.0004545142756865654,0.0001077959800672706,3.934614520331328e-10,1.5399931848988756e-11,3.0045770985551014e-05,5.626523591509141e-06,7.115303774078028e-08,3.139196584294271e-07,4.080248637167329e-07
2.900953620722881e-07,0.7650847147571733,5.1923629528244235e-05,5.528261594946204e-06,2.607029380353511e-06,3.9539252478488375e-05,0.0,0.0,8.231463295048634e-06,3.165814196993705e-08,1.357810887728988e-11,6.826729938605684e-05,1.178499078855309e-13,1.3463730773081873e-16,3.3818038311429294e-13,3.6288638495128094e-17,8.83018045474279e-19,3.1563494872785806e-18,1.2419682957596272e-23,9.704615458052787e-33,2.102552572684631e-29,1.1874793307806983e-33,8.636869993259637e-19,3.0558931464780363e-25,3.6080180609164895e-23,8.312501151746977e-29,2.9738821059386134e-31,9.70600347102778e-35,2.532160550247621e-38,1.1180077844439476e-38,4.666395593222791e-25,2.5510829977383587e-34,2.2198951350649276e-32,2.1088797109142278e-32,3.76,0.0,0.8685477162924781,0.9998848045175491,6.494011421709054e-06,6.904441257378741e-24,0.0003108733813982747,0.00047312351007275453,0.00011672149140151656,4.1393471751676717e-10,1.5808681106783055e-11,3.109622891033926e-05,5.836524245680742e-06,7.754165016970894e-08,3.5240655535469125e-07,4.5536742567901016e-07
2.9889832637566687e-07,0.7650870275199455,5.389309593345929e-05,5.897487471775316e-06,2.7487270474893377e-06,4.252818378643292e-05,0.0,0.0,8.513804147533528e-06,3.365097194109895e-08,1.5579549126670685e-11,7.289276227484065e-05,1.2915344097989073e-13,1.538369048281876e-16,3.617469987404529e-13,4.291258654035667e-17,1.0541267148103453e-18,3.8535947190839625e-18,1.4693358053525437e-23,1.297979154451095e-32,2.7608084872456456e-29,1.703861459870775e-33,1.0275450760144183e-18,4.1105076993048507e-25,4.397280540446212e-23,1.0928674615778169e-28,3.913950901722324e-31,1.4201931496065472e-34,3.740776314077074e-38,1.6406026437656588e-38,6.015763158556614e-25,3.3578978942957835e-34,3.0171610112739686e-32,2.8641058065886205e-32,3.76,0.0,0.8685268776998102,0.9998783839997055,7.0963825498687005e-06,8.868229722287991e-24,0.0003177295835017785,0.000490019608711583,0.00012506026819461235,4.324442885850897e-10,1.6170083559230003e-11,3.2025637192896746e-05,6.022408291130377e-06,8.35350874608363e-08,3.897112335931065e-07,5.007910026802281e-07
3.077012906790456e-07,0.7650893582617633,5.584871177705738e-05,6.2756383397615546e-06,2.8920059529726128e-06,4.56287942376576e-05,0.0,0.0,8.798143278832752e-06,3.570781526324409e-08,1.7791207619933828e-11,7.76533936899577e-05,1.4099822808512813e-13,1.748880954774677e-16,3.8583846560876474e-13,5.0424884749459166e-17,1.2504483722023878e-18,4.671986638271308e-18,1.727649753243778e-23,1.720784813321096e-32,3.588759363651306e-29,2.411945578123296e-33,1.2143650487311038e-18,5.4713018905061935e-25,5.321139237446044e-23,1.4231431831832491e-28,5.09891287318487e-31,2.050093426374651e-34,5.451601235593684e-38,2.3749279348476425e-38,7.684115821318381e-25,4.374379937904831e-34,4.05525750178721e-32,3.846815318878767e-32,3.76,0.0,0.8685057494567947,0.9998718185823126,7.730794341114882e-06,1.129217886497777e-23,0.00032446262749620536,0.0005070534207127016,0.00013368626454806354,4.5101647603948285e-10,1.6525445721160664e-11,3.293990212759251e-05,6.205330787689553e-06,8.975775390643253e-08,4.29634394216322e-07,5.489303182025522e-07
3.1650425498242437e-07,0.7650917066830241,5.778925980310995e-05,6.662310171672951e-06,3.0367272343452663e-06,4.8840301080802176e-05,0.0,0.0,9.084461614930876e-06,3.782893476435279e-08,2.0226133886972334e-11,8.25469813431652e-05,1.5337471024565316e-13,1.9787836364896168e-16,4.104200384026017e-13,5.890003007624878e-17,1.474525503149621e-18,5.626901821101987e-18,2.0196489394068128e-23,2.2621181202622254e-32,4.620958678173627e-29,3.371086633738787e-33,1.4261867093726458e-18,7.210956937776226e-25,6.396104209638204e-23,1.836626814403143e-28,6.579231271966271e-31,2.9218791358854866e-34,7.843730425510684e-38,3.394158893779658e-38,9.730352528678551e-25,5.643455913602804e-34,5.393604888734219e-32,5.112993148443738e-32,3.76,0.0,0.868484334015386,0.9998651105052774,8.397584845444488e-06,1.426174587119872e-23,0.0003310746257498683,0.0005242227287499486,0.0001425969473016992,4.69636076860947e-10,1.687485452916486e-11,3.383907490922787e-05,6.385291433159709e-06,9.620794319018667e-08,4.7226430234976384e-07,5.998287463627014e-07
3.253072192858031e-07,0.7650940724864548,5.971364109451574e-05,7.057099104727191e-06,3.1827581316187543e-06,5.2161853533694593e-05,0.0,0.0,9.372738800628721e-06,4.0014587297958783e-08,2.2897551503034032e-11,8.757132229371806e-05,1.6627204546784085e-13,2.228933440406501e-16,4.3545745492157494e-13,6.841430713096263e-17,1.7290299345585722e-18,6.734916672496676e-18,2.3481692855895033e-23,2.949747757198692e-32,5.897106189251218e-29,4.6554308689584056e-33,1.6651078033839824e-18,9.415631464946953e-25,7.639884851490018e-23,2.350228324358974e-28,8.412997541247924e-31,4.114647469156695e-34,1.1150111207746828e-37,4.792596293791959e-38,1.2221163275722096e-24,7.214458736743655e-34,7.103038271126213e-32,6.729363984212466e-32,3.76,0.0,0.86846263393214,0.9998582619854323,9.09706149499682e-06,1.787414121654692e-23,0.0003375676569824499,0.0005415253179457511,0.00015178967955627447,4.882886511341508e-10,1.7218396150340624e-11,3.47232344367752e-05,6.562296878921701e-06,1.0288383420782053e-07,5.176884213257744e-07,6.535263117994838e-07
3.3411018358918187e-07,0.765096455376109,6.16208667101707e-05,7.459602581038697e-06,3.3299717866901377e-06,5.5592539263191257e-05,0.0,0.0,9.662953329251807e-06,4.226502345874848e-08,2.5818836661078236e-11,9.272422670754659e-05,1.7967822703212435e-13,2.5001661251278525e-16,4.609170355516486e-13,7.904553422506272e-17,2.0167603715618836e-18,8.013830138385322e-18,2.716138204511784e-23,3.8166088982817626e-32,7.462509725360619e-29,6.356678865369548e-33,1.9332770675306007e-18,1.2186743391648476e-24,9.071403905077276e-23,2.9834806641959147e-28,1.0666631514089543e-30,5.728999668989078e-34,1.5670749968646616e-37,6.690564818861921e-38,1.5231614866620887e-24,9.143701501589324e-34,9.267353628964784e-32,8.77485081027469e-32,3.76,0.0,0.8684406518556256,0.9998512752158502,9.829502457719944e-06,2.2239356108990275e-23,0.000343943766769398,0.0005589589806925927,0.00016126173327619673,5.069604913503265e-10,1.7556155971164125e-11,3.5592482965597786e-05,6.736359669182157e-06,1.0978350430684915e-07,5.659933824278414e-07,7.100597754926009e-07
3.429131478925606e-07,0.7650988550588314,6.351004987575525e-05,7.869420372516394e-06,3.478247041704166e-06,5.9131390412231224e-05,0.0,0.0,9.955082663040947e-06,4.4580487331108983e-08,2.9003497483982484e-11,9.800352102047309e-05,1.9358019876766584e-13,2.793294984352751e-16,4.867657678051782e-13,9.087280615439652e-17,2.340639544530278e-18,9.482682328481437e-18,3.126568753822179e-23,4.9014894529922224e-32,9.368552717862638e-29,8.587181539240144e-33,2.2328871006601384e-18,1.5642886432220847e-24,1.0710807552595415e-22,3.7588169182027136e-28,1.3415591860225769e-30,7.89171419960777e-34,2.178847474398787e-37,9.240178978772101e-38,1.8845735034844122e-24,1.1495061740162336e-33,1.1984966861833626e-31,1.134214284744142e-31,3.76,0.0,0.8684183905150543,0.9998441523652395,1.0595157944965478e-05,2.748122027629157e-23,0.0003502049680328903,0.0005765215207311691,0.0001710103006753799,5.25638592870459e-10,1.7888218587042796e-11,3.6446942364433615e-05,6.907497327348025e-06,1.1690494119875738e-07,6.172649583868678e-07,7.694627249801434e-07
3.517161121959394e-07,0.7651012712440008,6.538039868281215e-05,8.286155501009342e-06,3.6274682378482373e-06,6.277738921134502e-05,0.0,0.0,1.0249103345008752e-05,4.696121626763401e-08,3.246515409926774e-11,0.00010340705059215679,2.0796396682886194e-13,3.1091091918510096e-16,5.129713772963118e-13,1.0397623579618314e-16,2.7037110098792045e-18,1.1161769149472226e-17,3.582553624197205e-23,6.249762890896173e-32,1.1673163762978052e-28,1.1483376488033233e-32,2.5661671341296062e-18,1.992187695348392e-24,1.2579471797479853e-22,4.70186115081281e-28,1.6745091208766395e-30,1.0761173870474911e-33,2.9987567942999045e-37,1.263206968076521e-37,2.3157091090862093e-24,1.4340569242105807e-33,1.5370679661714263e-31,1.4539368111860412e-31,3.76,0.0,0.8683958527099761,0.9998368955774143,1.1394251474313852e-05,3.3738485849065663e-23,0.0003563532415209321,0.0005942107565931406,0.00018103250453030943,5.443106254820516e-10,1.8214667792560025e-11,3.728675089005684e-05,7.075731568342753e-06,1.242460537054032e-07,6.715880402202065e-07,8.317656678461264e-07
3.605190764993181e-07,0.7651037036441017,6.723120927900498e-05,8.709415058345765e-06,3.7775250158060336e-06,6.65294731888063e-05,0.0,0.0,1.0544991102562537e-05,4.940744069633888e-08,3.6217519500278e-11,0.00010893268189988581,2.2281470750917582e-13,3.4483723535557437e-16,5.395023863301563e-13,1.1843669615642178e-16,3.1091356276448365e-18,1.3072652889984966e-17,4.0872589935488405e-23,7.914165960727627e-32,1.4441285618568114e-28,1.5209573556094355e-32,2.9353757518090095e-18,2.5182931963064108e-24,1.4700005178541693e-22,5.841732725961137e-28,2.0750811846698214e-30,1.4533629304587192e-33,4.0875655101931286e-37,1.7103179559522374e-37,2.826935994436305e-24,1.776099351635621e-33,1.955755039389585e-31,1.849186983380517e-31,3.76,0.0,0.8683730413009768,0.9998295069708353,1.2226981086926312e-05,4.116593523222771e-23,0.00036239053627510405,0.0006120245244695397,0.00019132540749357158,5.62964906038371e-10,1.8535586572424138e-11,3.811206043051129e-05,7.2410876249336124e-06,1.3180468142288841e-07,7.290466172156636e-07,8.969961279559455e-07
3.693220408026969e-07,0.7651061519748452,6.906185950733828e-05,9.138810936371102e-06,3.92831211943835e-06,7.038654001416442e-05,0.0,0.0,1.0842720943620922e-05,5.191938395379013e-08,4.027438120486592e-11,0.000114578304354958,2.3811687065465733e-13,3.8118212550881634e-16,5.663281618416229e-13,1.3433556483529486e-16,3.5601877569926325e-18,1.5238168851877857e-17,4.6439182925608247e-23,9.955617649783476e-32,1.7745340092866212e-28,1.9962088897892002e-32,3.3427936221334746e-18,3.1608973549601287e-24,1.709624801713384e-22,7.211363195868357e-28,2.553961643507082e-30,1.945037301883283e-33,5.520922948511993e-37,2.2945729209764118e-37,3.429688563949367e-24,2.1846429117675294e-33,2.4698863001643704e-31,2.3344081243676143e-31,3.76,0.0,0.8683499592012347,0.9998219886382148,1.3093520520357406e-05,4.993550896729867e-23,0.0003683187700882112,0.0006299606806078012,0.00020188602054405712,5.815903721205939e-10,1.8851057093111028e-11,3.892303413383995e-05,7.403593667865797e-06,1.3957860345546028e-07,7.897237596745809e-07,9.651787435427772e-07
3.7812500510607563e-07,0.7651086159554047,7.087180296355515e-05,9.573960474491735e-06,4.079729203700686e-06,7.434745200053738e-05,0.0,0.0,1.1142267245755833e-05,5.44972621420801e-08,4.46495837183093e-11,0.00012034183180088021,2.5385427836966004e-13,4.20016479332183e-16,5.934189539566482e-13,1.517544726195325e-16,4.060251204224112e-18,1.7682428095998646e-17,5.255825919798053e-23,1.2444075686592035e-31,2.1665685695889353e-28,2.597372514837745e-32,3.790716294730654e-18,3.9409056099928065e-24,1.979326836252656e-22,8.84782503008448e-28,3.1230248796844737e-30,2.5805904244849283e-33,7.392323182742879e-37,3.051746371277916e-37,4.13652211402347e-24,2.66968762944431e-33,3.0970187533463894e-31,2.926149395290047e-31,3.76,0.0,0.8683266093688431,0.9998143426461829,1.399402033752687e-05,6.023745030056365e-23,0.00037413982995270607,0.0006480171033111164,0.00021271131067173614,6.001765566828662e-10,1.9161160695200336e-11,3.97198443628954e-05,7.56328030534878e-06,1.4756554632946075e-07,8.537016041345375e-07,1.0363353664772528e-06
3.869279694094544e-07,0.7651110953085443,7.266056344340608e-05,1.0014487031528751e-05,4.231680647304038e-06,7.841104028899621e-05,0.0,0.0,1.1443603838848325e-05,5.7141284007760363e-08,4.9357011801729317e-11,0.0001262212037392887,2.700102188523794e-13,4.614083084817022e-16,6.207459261491636e-13,1.707750576409004e-16,4.612814956436224e-18,2.0430816409010216e-17,5.926330940297825e-23,1.5459426417091133e-31,2.6291064948520477e-28,3.3518591344267907e-32,4.281447107371703e-18,4.882091138950776e-24,2.2817354821247466e-22,1.0792671345413739e-27,3.7954019884821124e-30,3.395716367385183e-33,9.81651223624223e-37,4.025329029657231e-37,4.961165134595146e-24,3.2422812884302426e-33,3.8571524549545204e-31,3.643271402763422e-31,3.76,0.0,0.8683029947998141,0.9998065710350073,1.4928609013027774e-05,7.228146307206759e-23,0.00037985557250067253,0.0006661916945972433,0.00022379820787697625,6.187135636410069e-10,1.9465977886402285e-11,4.05026709301515e-05,7.720180150682092e-06,1.5576319117694197e-07,9.210613408361864e-07,1.1104851621236371e-06
3.9573093371283313e-07,0.7651135897607511,7.44277297577023e-05,1.0460020487224166e-05,4.384075370347798e-06,8.257610873327605e-05,0.0,0.0,1.1746704081639583e-05,5.985165084125184e-08,5.441057454257971e-11,0.00013221438631590208,2.8656753527669265e-13,5.054226741708199e-16,6.482811777736026e-13,1.9147872629992468e-16,5.2214687298671724e-18,2.3509989597505125e-17,6.658830796187412e-23,1.9092403622956466e-31,3.1719038542355352e-28,4.291725274152765e-32,4.817290241934859e-18,6.011360662046124e-24,2.6196006442122802e-22,1.309228584607364e-27,4.5855474471343055e-30,4.433391832216755e-33,1.2933390719893838e-36,5.267842014379484e-37,5.918569468532585e-24,3.914575449343369e-33,4.772952546946896e-31,4.507159976227852e-31,3.76,0.0,0.868279118521712,0.999798675818366,1.5897393977834362e-05,8.629787990859967e-23,0.0003854678244359386,0.0006844823815569783,0.00023514361154255815,6.371920443751597e-10,1.9765588335264625e-11,4.1271699580099564e-05,7.874327450135816e-06,1.641691802539e-07,9.91883203258859e-07,1.1876447093317254e-06
4.045338980162119e-07,0.7651160990423267,7.617295089279067e-05,1.0910197678738085e-05,4.536826657149256e-06,8.684143750327119e-05,0.0,0.0,1.2051540932562142e-05,6.262855639524547e-08,5.982419021956715e-11,0.0001383193730975871,3.035087096698096e-13,5.521216304080188e-16,6.759977598014325e-13,2.1394642201925585e-16,5.8898983614534475e-18,2.6947865237545948e-17,7.45676505576364e-23,2.3445531306655326e-31,3.805640364082172e-28,5.454219583452803e-32,5.400543964592727e-18,7.359030950489373e-24,2.9957919839294417e-22,1.5798242103858081e-27,5.5093034208299226e-30,5.7450375016005345e-33,1.6912459810646308e-36,6.842312661199307e-37,7.024958074537249e-24,4.699880114773541e-33,5.869977994007775e-31,5.541947428358395e-31,3.76,0.0,0.868254983587853,0.9997906589831662,1.6900462623550007e-05,1.0253883765509117e-22,0.00039097838295885543,0.0007028871174509638,0.0002467443962353049,6.556031751148389e-10,2.0060070865550585e-11,4.202712068803243e-05,8.025757763500323e-06,1.7278112285628563e-07,1.066246459551793e-06,1.2678281001540527e-06
